energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-3.30465233,0.26200925,0.00009413,0.00190820,0.06838321,0.20878007,0.02943505,0.00000000,0.00288966,0.06610546
-3.29864932,0.24522237,0.00011441,0.00223218,0.06180233,0.19346333,0.02816729,0.00000000,0.00351280,0.06028984
-3.29264632,0.23060837,0.00013810,0.00262912,0.05550748,0.17969782,0.02722807,0.00000000,0.00424041,0.05483805
-3.28664332,0.21841852,0.00016551,0.00310259,0.04955315,0.16766556,0.02665038,0.00000000,0.00508251,0.04980246
-3.28064032,0.20886459,0.00019697,0.00365628,0.04398244,0.15751756,0.02646248,0.00000000,0.00604847,0.04522539
-3.27463732,0.20211346,0.00023273,0.00429363,0.03882699,0.14937043,0.02668703,0.00000000,0.00714661,0.04113858
-3.26863432,0.19828294,0.00027302,0.00501752,0.03410728,0.14330402,0.02734034,0.00000000,0.00838367,0.03756307
-3.26263132,0.19743852,0.00031798,0.00582988,0.02983334,0.13935994,0.02843166,0.00000000,0.00976438,0.03450936
-3.25662831,0.19959113,0.00036769,0.00673137,0.02600570,0.13754084,0.02996254,0.00000000,0.01129089,0.03197791
-3.25062531,0.20469570,0.00042212,0.00772106,0.02261650,0.13781044,0.03192638,0.00000000,0.01296237,0.02995975
-3.24462231,0.21265079,0.00048113,0.00879613,0.01965081,0.14009412,0.03430801,0.00000000,0.01477447,0.02843739
-3.23861931,0.22329901,0.00054446,0.00995162,0.01708795,0.14428021,0.03708346,0.00000000,0.01671902,0.02738576
-3.23261631,0.23642855,0.00061169,0.01118030,0.01490286,0.15022184,0.04021992,0.00000000,0.01878367,0.02677331
-3.22661331,0.25177591,0.00068229,0.01247250,0.01306743,0.15773941,0.04367592,0.00000000,0.02095178,0.02656311
-3.22061031,0.26902970,0.00075558,0.01381619,0.01155175,0.16662377,0.04740173,0.00000000,0.02320238,0.02671414
-3.21460730,0.28783601,0.00083073,0.01519707,0.01032529,0.17664009,0.05134012,0.00000000,0.02551028,0.02718250
-3.20860430,0.30780511,0.00090679,0.01659877,0.00935799,0.18753250,0.05542733,0.00000000,0.02784643,0.02792277
-3.20260130,0.32851966,0.00098272,0.01800322,0.00862122,0.19902949,0.05959444,0.00000000,0.03017837,0.02888937
-3.19659830,0.34954440,0.00105735,0.01939112,0.00808865,0.21085005,0.06376905,0.00000000,0.03247091,0.03003802
-3.19059530,0.37043723,0.00112949,0.02074253,0.00773703,0.22271060,0.06787718,0.00000000,0.03468698,0.03132724
-3.18459230,0.39076143,0.00119788,0.02203749,0.00754695,0.23433246,0.07184558,0.00000000,0.03678857,0.03271991
-3.17858929,0.41009884,0.00126130,0.02325683,0.00750342,0.24544979,0.07560405,0.00000000,0.03873782,0.03418486
-3.17258629,0.42806356,0.00131854,0.02438298,0.00759651,0.25581789,0.07908812,0.00000000,0.04049812,0.03569854
-3.16658329,0.44431587,0.00136849,0.02540075,0.00782184,0.26522143,0.08224158,0.00000000,0.04203532,0.03724661
-3.16058029,0.45857571,0.00141015,0.02629824,0.00818117,0.27348258,0.08501912,0.00000000,0.04331885,0.03882553
-3.15457729,0.47063541,0.00144265,0.02706758,0.00868278,0.28046854,0.08738874,0.00000000,0.04432273,0.04044406
-3.14857429,0.48037098,0.00146533,0.02770565,0.00934192,0.28609836,0.08933392,0.00000000,0.04502651,0.04212461
-3.14257129,0.48775162,0.00147771,0.02821475,0.01018114,0.29034858,0.09085554,0.00000000,0.04541605,0.04390433
-3.13656828,0.49284684,0.00147954,0.02860304,0.01123055,0.29325763,0.09197321,0.00000000,0.04548401,0.04583603
-3.13056528,0.49583092,0.00147078,0.02888486,0.01252792,0.29492861,0.09272620,0.00000000,0.04523019,0.04798859
-3.12456228,0.49698434,0.00145165,0.02908089,0.01411870,0.29553034,0.09317378,0.00000000,0.04466156,0.05044711
-3.11855928,0.49669195,0.00142257,0.02921807,0.01605575,0.29529646,0.09339486,0.00000000,0.04379208,0.05331238
-3.11255628,0.49543781,0.00138420,0.02932934,0.01839893,0.29452275,0.09348707,0.00000000,0.04264226,0.05669996
-3.10655328,0.49379672,0.00133737,0.02945313,0.02121434,0.29356224,0.09356512,0.00000000,0.04123850,0.06073852
-3.10055028,0.49242248,0.00128306,0.02963270,0.02457326,0.29281864,0.09375855,0.00000000,0.03961221,0.06556756
-3.09454727,0.49203305,0.00122241,0.02991518,0.02855084,0.29273774,0.09420886,0.00000000,0.03779884,0.07133439
-3.08854427,0.49339303,0.00115664,0.03035051,0.03322424,0.29379726,0.09506609,0.00000000,0.03583676,0.07819053
-3.08254127,0.49729375,0.00108703,0.03099015,0.03867060,0.29649511,0.09648492,0.00000000,0.03376610,0.08628727
-3.07653827,0.50453137,0.00101490,0.03188571,0.04496447,0.30133646,0.09862038,0.00000000,0.03162756,0.09577080
-3.07053527,0.51588359,0.00094155,0.03308734,0.05217508,0.30881978,0.10162322,0.00000000,0.02946130,0.10677665
-3.06453227,0.53208552,0.00086823,0.03464219,0.06036319,0.31942219,0.10563517,0.00000000,0.02730589,0.11942380
-3.05852926,0.55380529,0.00079614,0.03659275,0.06957779,0.33358450,0.11078412,0.00000000,0.02519736,0.13380858
-3.05252626,0.58162011,0.00072638,0.03897517,0.07985279,0.35169628,0.11717935,0.00000000,0.02316844,0.14999846
-3.04652326,0.61599349,0.00065995,0.04181772,0.09120361,0.37408138,0.12490703,0.00000000,0.02124792,0.16802605
-3.04052026,0.65725435,0.00059774,0.04513928,0.10362405,0.40098442,0.13402614,0.00000000,0.01946017,0.18788358
-3.03451726,0.70557886,0.00054052,0.04894807,0.11708344,0.43255861,0.14456487,0.00000000,0.01782493,0.20951808
-3.02851426,0.76097560,0.00048892,0.05324054,0.13152436,0.46885551,0.15651783,0.00000000,0.01635715,0.23282756
-3.02251126,0.82327504,0.00044348,0.05800060,0.14686100,0.50981716,0.16984402,0.00000000,0.01506706,0.25765847
-3.01650825,0.89212380,0.00040461,0.06319915,0.16297837,0.55527107,0.18446590,0.00000000,0.01396038,0.28380473
-3.01050525,0.96698439,0.00037263,0.06879404,0.17973248,0.60492852,0.20026956,0.00000000,0.01303857,0.31100844
-3.00450225,1.04714089,0.00034780,0.07473040,0.19695161,0.65838653,0.21710606,0.00000000,0.01229932,0.33896253
-2.99849925,1.13171080,0.00033026,0.08094148,0.21443868,0.71513370,0.23479410,0.00000000,0.01173696,0.36731538
-2.99249625,1.21966309,0.00032012,0.08734991,0.23197482,0.77456009,0.25312393,0.00000000,0.01134305,0.39567733
-2.98649325,1.30984231,0.00031745,0.09386939,0.24932400,0.83597111,0.27186245,0.00000000,0.01110688,0.42362913
-2.98049025,1.40099817,0.00032224,0.10040690,0.26623862,0.89860497,0.29075940,0.00000000,0.01101611,0.45073204
-2.97448724,1.49181982,0.00033449,0.10686511,0.28246605,0.96165355,0.30955446,0.00000000,0.01105727,0.47653921
-2.96848424,1.58097371,0.00035413,0.11314518,0.29775557,1.02428576,0.32798503,0.00000000,0.01121634,0.50060813
-2.96248124,1.66714367,0.00038108,0.11914970,0.31186583,1.08567268,0.34579434,0.00000000,0.01147919,0.52251349
-2.95647824,1.74907164,0.00041523,0.12478576,0.32457222,1.14501338,0.36273964,0.00000000,0.01183210,0.54186016
-2.95047524,1.82559720,0.00045640,0.12996779,0.33567400,1.20156038,0.37860004,0.00000000,0.01226203,0.55829547
-2.94447224,1.89569432,0.00050441,0.13462042,0.34500071,1.25464340,0.39318364,0.00000000,0.01275704,0.57152057
-2.93846923,1.95850325,0.00055897,0.13868084,0.35241780,1.30369037,0.40633359,0.00000000,0.01330640,0.58130001
-2.93246623,2.01335625,0.00061976,0.14210082,0.35783091,1.34824442,0.41793285,0.00000000,0.01390082,0.58746945
-2.92646323,2.05979551,0.00068638,0.14484807,0.36118875,1.38797603,0.42790715,0.00000000,0.01453247,0.58994080
-2.92046023,2.09758241,0.00075833,0.14690707,0.36248447,1.42268941,0.43622625,0.00000000,0.01519494,0.58870480
-2.91445723,2.12669747,0.00083501,0.14827916,0.36175523,1.45232287,0.44290317,0.00000000,0.01588315,0.58383076
-2.90845423,2.14733084,0.00091574,0.14898190,0.35908024,1.47694284,0.44799153,0.00000000,0.01659319,0.57546348
-2.90245123,2.15986375,0.00099974,0.14904785,0.35457715,1.49673197,0.45158109,0.00000000,0.01732205,0.56381764
-2.89644822,2.16484193,0.00108610,0.14852259,0.34839712,1.51197171,0.45379160,0.00000000,0.01806737,0.54916971
-2.89044522,2.16294221,0.00117384,0.14746236,0.34071867,1.52302042,0.45476547,0.00000000,0.01882710,0.53184793
-2.88444222,2.15493429,0.00126190,0.14593122,0.33174071,1.53028821,0.45465954,0.00000000,0.01959922,0.51222082
-2.87843922,2.14163959,0.00134913,0.14399794,0.32167515,1.53420990,0.45363635,0.00000000,0.02038140,0.49068472
-2.87243622,2.12388953,0.00143437,0.14173286,0.31073927,1.53521773,0.45185559,0.00000000,0.02117080,0.46765091
-2.86643322,2.10248560,0.00151639,0.13920481,0.29914831,1.53371532,0.44946597,0.00000000,0.02196378,0.44353300
-2.86043022,2.07816328,0.00159399,0.13647821,0.28710876,1.53005462,0.44659818,0.00000000,0.02275582,0.41873496
-2.85442721,2.05156178,0.00166602,0.13361062,0.27481228,1.52451697,0.44335925,0.00000000,0.02354148,0.39364042
-2.84842421,2.02320131,0.00173137,0.13065072,0.26243093,1.51729958,0.43982856,0.00000000,0.02431443,0.36860357
-2.84242121,1.99346878,0.00178905,0.12763697,0.25011350,1.50850809,0.43605585,0.00000000,0.02506760,0.34394187
-2.83641821,1.96261267,0.00183817,0.12459682,0.23798323,1.49815563,0.43206117,0.00000000,0.02579349,0.31993091
-2.83041521,1.93074693,0.00187805,0.12154661,0.22613696,1.48616835,0.42783684,0.00000000,0.02648446,0.29680132
-2.82441221,1.89786352,0.00190815,0.11849213,0.21464547,1.47239700,0.42335123,0.00000000,0.02713317,0.27473773
-2.81840920,1.86385226,0.00192817,0.11542969,0.20355502,1.45663370,0.41855400,0.00000000,0.02773306,0.25387967
-2.81240620,1.82852680,0.00193801,0.11234774,0.19288993,1.43863278,0.41338264,0.00000000,0.02827881,0.23432408
-2.80640320,1.79165452,0.00193782,0.10922878,0.18265581,1.41813431,0.40776959,0.00000000,0.02876684,0.21612920
-2.80040020,1.75298863,0.00192798,0.10605155,0.17284341,1.39488883,0.40164977,0.00000000,0.02919574,0.19931942
-2.79439720,1.71230009,0.00190908,0.10279326,0.16343258,1.36868158,0.39496774,0.00000000,0.02956663,0.18389077
-2.78839420,1.66940750,0.00188195,0.09943187,0.15439639,1.33935488,0.38768429,0.00000000,0.02988340,0.16981671
-2.78239120,1.62420301,0.00184760,0.09594805,0.14570484,1.30682713,0.37978186,0.00000000,0.03015284,0.15705380
-2.77638819,1.57667276,0.00180719,0.09232701,0.13732832,1.27110744,0.37126853,0.00000000,0.03038461,0.14554707
-2.77038519,1.52691075,0.00176202,0.08855984,0.12924038,1.23230499,0.36218035,0.00000000,0.03059102,0.13523473
-2.76438219,1.47512539,0.00171348,0.08464447,0.12141990,1.19063268,0.35258185,0.00000000,0.03078673,0.12605216
-2.75837919,1.42163863,0.00166299,0.08058624,0.11385254,1.14640494,0.34256474,0.00000000,0.03098817,0.11793502
-2.75237619,1.36687796,0.00161198,0.07639788,0.10653145,1.10003008,0.33224486,0.00000000,0.03121297,0.11082147
-2.74637319,1.31136185,0.00156182,0.07209920,0.09945737,1.05199752,0.32175768,0.00000000,0.03147911,0.10465344
-2.74037019,1.25568001,0.00151380,0.06771630,0.09263809,1.00286106,0.31125248,0.00000000,0.03180419,0.09937723
-2.73436718,1.20046954,0.00146905,0.06328058,0.08608749,0.95321902,0.30088578,0.00000000,0.03220449,0.09494331
-2.72836418,1.14638873,0.00142856,0.05882742,0.07982417,0.90369258,0.29081417,0.00000000,0.03269416,0.09130566
-2.72236118,1.09409007,0.00139309,0.05439479,0.07386994,0.85490355,0.28118725,0.00000000,0.03328441,0.08842074
-2.71635818,1.04419404,0.00136317,0.05002183,0.06824817,0.80745278,0.27214085,0.00000000,0.03398284,0.08624632
-2.71035518,0.99726525,0.00133912,0.04574738,0.06298224,0.76190029,0.26379101,0.00000000,0.03479286,0.08474026
-2.70435218,0.95379202,0.00132096,0.04160870,0.05809403,0.71874820,0.25622907,0.00000000,0.03571337,0.08385944
-2.69834917,0.91417053,0.00130851,0.03764035,0.05360279,0.67842698,0.24951807,0.00000000,0.03673855,0.08355897
-2.69234617,0.87869413,0.00130133,0.03387323,0.04952419,0.64128573,0.24369063,0.00000000,0.03785793,0.08379175
-2.68634317,0.84754798,0.00129878,0.03033388,0.04586969,0.60758654,0.23874839,0.00000000,0.03905663,0.08450842
-2.68034017,0.82080922,0.00130002,0.02704408,0.04264632,0.57750295,0.23466302,0.00000000,0.04031587,0.08565778
-2.67433717,0.79845210,0.00130409,0.02402065,0.03985671,0.55112234,0.23137859,0.00000000,0.04161358,0.08718758
-2.66833417,0.78035755,0.00130991,0.02127544,0.03749940,0.52845162,0.22881531,0.00000000,0.04292520,0.08904569
-2.66233117,0.76632622,0.00131633,0.01881561,0.03556946,0.50942573,0.22687408,0.00000000,0.04422463,0.09118155
-2.65632816,0.75609416,0.00132223,0.01664402,0.03405919,0.49391813,0.22544197,0.00000000,0.04548517,0.09354778
-2.65032516,0.74934986,0.00132648,0.01475971,0.03295900,0.48175261,0.22439786,0.00000000,0.04668051,0.09610196
-2.64432216,0.74575175,0.00132807,0.01315856,0.03225832,0.47271554,0.22361830,0.00000000,0.04778568,0.09880825
-2.63831916,0.74494500,0.00132611,0.01183390,0.03194650,0.46656790,0.22298301,0.00000000,0.04877790,0.10163895
-2.63231616,0.74657683,0.00131989,0.01077712,0.03201364,0.46305642,0.22237995,0.00000000,0.04963732,0.10457578
-2.62631316,0.75030958,0.00130890,0.00997834,0.03245134,0.46192341,0.22170950,0.00000000,0.05034757,0.10761086
-2.62031016,0.75583097,0.00129286,0.00942690,0.03325319,0.46291473,0.22088784,0.00000000,0.05089617,0.11074719
-2.61430715,0.76286144,0.00127176,0.00911182,0.03441524,0.46578599,0.21984920,0.00000000,0.05127470,0.11399881
-2.60830415,0.77115825,0.00124586,0.00902217,0.03593611,0.47030658,0.21854702,0.00000000,0.05147885,0.11739043
-2.60230115,0.78051668,0.00121568,0.00914731,0.03781704,0.47626190,0.21695418,0.00000000,0.05150820,0.12095653
-2.59629815,0.79076866,0.00118207,0.00947705,0.04006157,0.48345387,0.21506208,0.00000000,0.05136595,0.12474016
-2.59029515,0.80177910,0.00114613,0.01000160,0.04267521,0.49170004,0.21287907,0.00000000,0.05105846,0.12879121
-2.58429215,0.81344077,0.00110925,0.01071159,0.04566479,0.50083171,0.21042806,0.00000000,0.05059472,0.13316446
-2.57828914,0.82566810,0.00107311,0.01159784,0.04903771,0.51069144,0.20774383,0.00000000,0.04998585,0.13791727
-2.57228614,0.83839075,0.00103961,0.01265114,0.05280109,0.52113033,0.20486998,0.00000000,0.04924449,0.14310719
-2.56628314,0.85154733,0.00101095,0.01386198,0.05696080,0.53200557,0.20185586,0.00000000,0.04838429,0.14878941
-2.56028014,0.86507996,0.00098954,0.01522021,0.06152041,0.54317844,0.19875368,0.00000000,0.04741950,0.15501429
-2.55427714,0.87893001,0.00097800,0.01671471,0.06648021,0.55451312,0.19561589,0.00000000,0.04636455,0.16182489
-2.54827414,0.89303526,0.00097920,0.01833310,0.07183614,0.56587642,0.19249297,0.00000000,0.04523381,0.16925480
-2.54227114,0.90732876,0.00099616,0.02006138,0.07757894,0.57713866,0.18943182,0.00000000,0.04404142,0.17732605
-2.53626813,0.92173929,0.00103208,0.02188380,0.08369326,0.58817547,0.18647462,0.00000000,0.04280124,0.18604751
-2.53026513,0.93619342,0.00109028,0.02378260,0.09015705,0.59887066,0.18365831,0.00000000,0.04152687,0.19541354
-2.52426213,0.95061894,0.00117421,0.02573802,0.09694108,0.60911987,0.18101463,0.00000000,0.04023172,0.20540309
-2.51825913,0.96494935,0.00128733,0.02772831,0.10400872,0.61883486,0.17857061,0.00000000,0.03892914,0.21597927
-2.51225613,0.97912915,0.00143312,0.02972986,0.11131597,0.62794811,0.17634948,0.00000000,0.03763255,0.22708932
-2.50625313,0.99311942,0.00161498,0.03171748,0.11881181,0.63641760,0.17437187,0.00000000,0.03635557,0.23866513
-2.50025013,1.00690352,0.00183612,0.03366478,0.12643875,0.64423130,0.17265725,0.00000000,0.03511208,0.25062413
-2.49424712,1.02049232,0.00209952,0.03554464,0.13413377,0.65141125,0.17122540,0.00000000,0.03391625,0.26287071
-2.48824412,1.03392869,0.00240776,0.03732978,0.14182946,0.65801687,0.17009788,0.00000000,0.03278249,0.27529793
-2.48224112,1.04729103,0.00276292,0.03899338,0.14945545,0.66414728,0.16929940,0.00000000,0.03172532,0.28778966
-2.47623812,1.06069546,0.00316647,0.04050980,0.15693994,0.66994245,0.16885892,0.00000000,0.03075916,0.30022295
-2.47023512,1.07429660,0.00361909,0.04185527,0.16421151,0.67558306,0.16881056,0.00000000,0.02989807,0.31247062
-2.46423212,1.08828666,0.00412060,0.04300855,0.17120082,0.68128886,0.16919409,0.00000000,0.02915542,0.32440401
-2.45822911,1.10289302,0.00466978,0.04395165,0.17784251,0.68731559,0.17005508,0.00000000,0.02854353,0.33589570
-2.45222611,1.11837407,0.00526433,0.04467031,0.18407682,0.69395040,0.17144467,0.00000000,0.02807331,0.34682225
-2.44622311,1.13501361,0.00590074,0.04515457,0.18985126,0.70150593,0.17341888,0.00000000,0.02775392,0.35706686
-2.44022011,1.15311385,0.00657426,0.04539908,0.19512187,0.71031301,0.17603760,0.00000000,0.02759243,0.36652177
-2.43421711,1.17298728,0.00727889,0.04540332,0.19985442,0.72071246,0.17936316,0.00000000,0.02759361,0.37509049
-2.42821411,1.19494772,0.00800745,0.04517168,0.20402516,0.73304587,0.18345866,0.00000000,0.02775973,0.38268975
-2.42221111,1.21930087,0.00875161,0.04471340,0.20762126,0.74764606,0.18838592,0.00000000,0.02809053,0.38925116
-2.41620810,1.24633474,0.00950202,0.04404232,0.21064105,0.76482723,0.19420337,0.00000000,0.02858322,0.39472255
-2.41020510,1.27631044,0.01024854,0.04317656,0.21309375,0.78487539,0.20096376,0.00000000,0.02923268,0.39906904
-2.40420210,1.30945361,0.01098043,0.04213803,0.21499907,0.80803939,0.20871185,0.00000000,0.03003166,0.40227378
-2.39819910,1.34594705,0.01168658,0.04095190,0.21638645,0.83452291,0.21748221,0.00000000,0.03097116,0.40433849
-2.39219610,1.38592475,0.01235585,0.03964597,0.21729422,0.86447780,0.22729714,0.00000000,0.03204085,0.40528364
-2.38619310,1.42946777,0.01297736,0.03825003,0.21776846,0.89799907,0.23816487,0.00000000,0.03322956,0.40514852
-2.38019010,1.47660202,0.01354080,0.03679523,0.21786192,0.93512174,0.25007807,0.00000000,0.03452579,0.40399094
-2.37418709,1.52729810,0.01403674,0.03531342,0.21763282,0.97581978,0.26301281,0.00000000,0.03591822,0.40188679
-2.36818409,1.58147319,0.01445692,0.03383657,0.21714363,1.02000702,0.27692786,0.00000000,0.03739622,0.39892931
-2.36218109,1.63899474,0.01479454,0.03239628,0.21645996,1.06754008,0.29176455,0.00000000,0.03895031,0.39522809
-2.35617809,1.69968567,0.01504444,0.03102324,0.21564945,1.11822306,0.30744710,0.00000000,0.04057249,0.39090775
-2.35017509,1.76333070,0.01520327,0.02974692,0.21478069,1.17181360,0.32388335,0.00000000,0.04225654,0.38610623
-2.34417209,1.82968322,0.01526960,0.02859522,0.21392225,1.22803005,0.34096593,0.00000000,0.04399813,0.38097281
-2.33816908,1.89847213,0.01524398,0.02759419,0.21314170,1.28655904,0.35857383,0.00000000,0.04579487,0.37566557
-2.33216608,1.96940803,0.01512886,0.02676788,0.21250463,1.34706311,0.37657411,0.00000000,0.04764615,0.37034851
-2.32616308,2.04218818,0.01492855,0.02613811,0.21207364,1.40918765,0.39482395,0.00000000,0.04955288,0.36518822
-2.32016008,2.11649974,0.01464900,0.02572434,0.21190734,1.47256692,0.41317269,0.00000000,0.05151712,0.36035012
-2.31415708,2.19202085,0.01429767,0.02554349,0.21205920,1.53682840,0.43146388,0.00000000,0.05354153,0.35599437
-2.30815408,2.26841943,0.01388321,0.02560977,0.21257639,1.60159558,0.44953733,0.00000000,0.05562879,0.35227158
-2.30215108,2.34534971,0.01341519,0.02593445,0.21349849,1.66648867,0.46723093,0.00000000,0.05778088,0.34931824
-2.29614807,2.42244659,0.01290383,0.02652562,0.21485620,1.73112368,0.48438245,0.00000000,0.05999844,0.34725231
-2.29014507,2.49931859,0.01235964,0.02738792,0.21667002,1.79510980,0.50083104,0.00000000,0.06227998,0.34616889
-2.28414207,2.57553979,0.01179311,0.02852216,0.21894894,1.85804584,0.51641867,0.00000000,0.06462130,0.34613623
-2.27813907,2.65064182,0.01121446,0.02992504,0.22168925,1.91951603,0.53099144,0.00000000,0.06701479,0.34719236
-2.27213607,2.72410687,0.01063332,0.03158879,0.22487358,1.97908618,0.54440083,0.00000000,0.06944903,0.34934239
-2.26613307,2.79536277,0.01005854,0.03350086,0.22847015,2.03630081,0.55650497,0.00000000,0.07190842,0.35255671
-2.26013007,2.86378107,0.00949795,0.03564367,0.23243239,2.09068208,0.56717001,0.00000000,0.07437303,0.35677030
-2.25412706,2.92867920,0.00895828,0.03799446,0.23669902,2.14173135,0.57627164,0.00000000,0.07681859,0.36188313
-2.24812406,2.98932723,0.00844499,0.04052522,0.24119460,2.18893368,0.58369678,0.00000000,0.07921678,0.36776187
-2.24212106,3.04495977,0.00796229,0.04320284,0.24583060,2.23176592,0.58934548,0.00000000,0.08153564,0.37424280
-2.23611806,3.09479292,0.00751311,0.04598940,0.25050713,2.26970823,0.59313310,0.00000000,0.08374021,0.38113599
-2.23011506,3.13804615,0.00709912,0.04884262,0.25511516,2.30225902,0.59499251,0.00000000,0.08579339,0.38823058
-2.22411206,3.17396821,0.00672086,0.05171661,0.25953931,2.32895269,0.59487650,0.00000000,0.08765688,0.39530104
-2.21810905,3.20186615,0.00637785,0.05456273,0.26366105,2.34937943,0.59276008,0.00000000,0.08929232,0.40211426
-2.21210605,3.22113590,0.00606870,0.05733069,0.26736238,2.36320606,0.58864261,0.00000000,0.09066248,0.40843706
-2.20610305,3.23129292,0.00579131,0.05996979,0.27052964,2.37019661,0.58254965,0.00000000,0.09173246,0.41404407
-2.20010005,3.23200102,0.00554303,0.06243033,0.27305749,2.37023139,0.57453431,0.00000000,0.09247089,0.41872547
-2.19409705,3.22309759,0.00532087,0.06466501,0.27485278,2.36332315,0.56467795,0.00000000,0.09285107,0.42229433
-2.18809405,3.20461354,0.00512164,0.06663045,0.27583823,2.34962907,0.55309019,0.00000000,0.09285196,0.42459335
-2.18209105,3.17678643,0.00494214,0.06828858,0.27595566,2.32945748,0.53990800,0.00000000,0.09245902,0.42550048
-2.17608804,3.14006562,0.00477933,0.06960801,0.27516870,2.30326852,0.52529398,0.00000000,0.09166482,0.42493347
-2.17008504,3.09510876,0.00463045,0.07056514,0.27346475,2.27166817,0.50943360,0.00000000,0.09046947,0.42285283
-2.16408204,3.04276920,0.00449313,0.07114511,0.27085617,2.23539560,0.49253173,0.00000000,0.08888071,0.41926328
-2.15807904,2.98407478,0.00436551,0.07134243,0.26738058,2.19530407,0.47480830,0.00000000,0.08691381,0.41421362
-2.15207604,2.92019851,0.00424625,0.07116132,0.26310022,2.15233613,0.45649333,0.00000000,0.08459116,0.40779482
-2.14607304,2.85242251,0.00413460,0.07061571,0.25810036,2.10749404,0.43782164,0.00000000,0.08194168,0.40013666
-2.14007004,2.78209677,0.00403038,0.06972884,0.25248697,2.06180685,0.41902718,0.00000000,0.07899991,0.39140295
-2.13406703,2.71059467,0.00393397,0.06853260,0.24638345,2.01629553,0.40033747,0.00000000,0.07580509,0.38178547
-2.12806403,2.63926726,0.00384625,0.06706650,0.23992685,1.97193804,0.38196820,0.00000000,0.07239992,0.37149711
-2.12206103,2.56939857,0.00376851,0.06537638,0.23326353,1.92963579,0.36411837,0.00000000,0.06882941,0.36076426
-2.11605803,2.50216399,0.00370241,0.06351289,0.22654449,1.89018325,0.34696604,0.00000000,0.06513957,0.34981902
-2.11005503,2.43859358,0.00364984,0.06152983,0.21992068,1.85424204,0.33066488,0.00000000,0.06137625,0.33889130
-2.10405203,2.37954206,0.00361283,0.05948242,0.21353827,1.82232072,0.31534172,0.00000000,0.05758392,0.32820142
-2.09804902,2.32566641,0.00359342,0.05742547,0.20753422,1.79476116,0.30109507,0.00000000,0.05380471,0.31795323
-2.09204602,2.27741229,0.00359358,0.05541171,0.20203234,1.77173182,0.28799472,0.00000000,0.05007744,0.30832819
-2.08604302,2.23500918,0.00361510,0.05349023,0.19713979,1.75322835,0.27608227,0.00000000,0.04643702,0.29948051
-2.08004002,2.19847442,0.00365949,0.05170503,0.19294441,1.73908089,0.26537266,0.00000000,0.04291385,0.29153355
-2.07403702,2.16762540,0.00372791,0.05009387,0.18951274,1.72896785,0.25585641,0.00000000,0.03953356,0.28457750
-2.06803402,2.14209905,0.00382112,0.04868742,0.18688881,1.72243498,0.24750251,0.00000000,0.03631687,0.27866841
-2.06203102,2.12137730,0.00393942,0.04750860,0.18509386,1.71891894,0.24026179,0.00000000,0.03327962,0.27382844
-2.05602801,2.10481703,0.00408262,0.04657233,0.18412669,1.71777380,0.23407050,0.00000000,0.03043303,0.27004739
-2.05002501,2.09168296,0.00425009,0.04588552,0.18396487,1.71829943,0.22885391,0.00000000,0.02778402,0.26728513
-2.04402201,2.08118179,0.00444069,0.04544731,0.18456641,1.71977022,0.22452987,0.00000000,0.02533563,0.26547499
-2.03801901,2.07249597,0.00465285,0.04524961,0.18587208,1.72146300,0.22101201,0.00000000,0.02308754,0.26452769
-2.03201601,2.06481567,0.00488462,0.04527782,0.18780799,1.72268298,0.21821249,0.00000000,0.02103658,0.26433582
-2.02601301,2.05736763,0.00513365,0.04551170,0.19028845,1.72278668,0.21604437,0.00000000,0.01917730,0.26477838
-2.02001001,2.04944003,0.00539732,0.04592634,0.19321898,1.72120120,0.21442325,0.00000000,0.01750246,0.26572545
-2.01400700,2.04040232,0.00567276,0.04649325,0.19649921,1.71743914,0.21326846,0.00000000,0.01600351,0.26704261
-2.00800400,2.02971993,0.00595693,0.04718137,0.20002572,1.71110900,0.21250363,0.00000000,0.01467099,0.26859505
-2.00200100,2.01696343,0.00624665,0.04795815,0.20369462,1.70192094,0.21205683,0.00000000,0.01349489,0.27025122
-1.99599800,2.00181231,0.00653867,0.04879052,0.20740387,1.68968798,0.21186032,0.00000000,0.01246492,0.27188589
-1.98999500,1.98405387,0.00682971,0.04964575,0.21105523,1.67432314,0.21184997,0.00000000,0.01157072,0.27338269
-1.98399200,1.96357766,0.00711653,0.05049223,0.21455587,1.65583279,0.21196469,0.00000000,0.01080202,0.27463595
-1.97798899,1.94036622,0.00739592,0.05130014,0.21781967,1.63430707,0.21214570,0.00000000,0.01014870,0.27555207
-1.97198599,1.91448311,0.00766478,0.05204197,0.22076813,1.60990794,0.21233607,0.00000000,0.00960089,0.27605026
-1.96598299,1.88605904,0.00792009,0.05269294,0.22333104,1.58285569,0.21248038,0.00000000,0.00914899,0.27606286
-1.95997999,1.85527711,0.00815901,0.05323127,0.22544693,1.55341475,0.21252488,0.00000000,0.00878368,0.27553530
-1.95397699,1.82235811,0.00837885,0.05363844,0.22706339,1.52187951,0.21241788,0.00000000,0.00849593,0.27442577
-1.94797399,1.78754674,0.00857710,0.05389928,0.22813724,1.48856087,0.21211071,0.00000000,0.00827705,0.27270476
-1.94197099,1.75109949,0.00875152,0.05400208,0.22863469,1.45377425,0.21155904,0.00000000,0.00811871,0.27035452
