energy_ev,total_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.29864932,1.83892350,1.06930322,0.95010950,0.26208487,0.48651199,0.00151826,0.00764933,0.00471600,0.08949935
-3.29264632,1.95683857,1.15720702,1.01946343,0.28317138,0.49863210,0.00163448,0.00839641,0.00504141,0.09723993
-3.28664332,2.07662180,1.24659153,1.08918364,0.30499996,0.51179484,0.00174914,0.00918139,0.00536492,0.10529785
-3.28064032,2.19723810,1.33672847,1.15870952,0.32738721,0.52584075,0.00186062,0.00999709,0.00568334,0.11360555
-3.27463732,2.31758137,1.42682183,1.22746284,0.35012361,0.54058108,0.00196727,0.01083566,0.00599350,0.12208920
-3.26863432,2.43648857,1.51601543,1.29485386,0.37297564,0.55580274,0.00206742,0.01168856,0.00629232,0.13066892
-3.26263132,2.55275559,1.60340268,1.36028782,0.39568883,0.57127409,0.00215943,0.01254663,0.00657677,0.13925933
-3.25662831,2.66515500,1.68803861,1.42317145,0.41799171,0.58675130,0.00224173,0.01340011,0.00684398,0.14777029
-3.25062531,2.77245501,1.76895393,1.48291969,0.43960062,0.60198508,0.00231287,0.01423882,0.00709122,0.15610800
-3.24462231,2.87343965,1.84517125,1.53896246,0.46022534,0.61672762,0.00237153,0.01505226,0.00731594,0.16417628
-3.23861931,2.96692973,1.91572290,1.59075161,0.47957524,0.63073947,0.00241660,0.01582979,0.00751580,0.17187814
-3.23261631,3.05180411,1.97967024,1.63776780,0.49736600,0.64379611,0.00244721,0.01656087,0.00768870,0.17911751
-3.22661331,3.12702102,2.03612377,1.67952764,0.51332649,0.65569410,0.00246272,0.01723522,0.00783277,0.18580109
-3.22061031,3.19163873,2.08426362,1.71559067,0.52720571,0.66625654,0.00246278,0.01784309,0.00794644,0.19184032
-3.21460730,3.24483523,2.12335963,1.74556636,0.53877948,0.67533766,0.00244733,0.01837546,0.00802842,0.19715334
-3.20860430,3.28592617,2.15279044,1.76912090,0.54785659,0.68282641,0.00241661,0.01882431,0.00807773,0.20166688
-3.20260130,3.31438061,2.17206075,1.78598369,0.55428426,0.68864890,0.00237113,0.01918275,0.00809372,0.20531803
-3.19659830,3.32983390,2.18081607,1.79595322,0.55795257,0.69276953,0.00231170,0.01944527,0.00807608,0.20805585
-3.19059530,3.33209717,2.17885436,1.79890230,0.55879777,0.69519081,0.00223935,0.01960786,0.00802484,0.20984260
-3.18459230,3.32116301,2.16613394,1.79478226,0.55680422,0.69595181,0.00215535,0.01966813,0.00794041,0.21065480
-3.17858929,3.29720686,2.14277731,1.78362595,0.55200490,0.69512530,0.00206115,0.01962535,0.00782353,0.21048381
-3.17258629,3.26058398,2.10907050,1.76554933,0.54448056,0.69281351,0.00195834,0.01948051,0.00767531,0.20933605
-3.16658329,3.21182185,2.06545802,1.74075136,0.53435727,0.68914294,0.00184860,0.01923626,0.00749724,0.20723285
-3.16058029,3.15160813,2.01253342,1.70951218,0.52180282,0.68425809,0.00173367,0.01889685,0.00729111,0.20420984
-3.15457729,3.08077448,1.95102573,1.67218943,0.50702179,0.67831459,0.00161529,0.01846801,0.00705905,0.20031599
-3.14857429,3.00027661,1.88178230,1.62921259,0.49024969,0.67147190,0.00149516,0.01795680,0.00680348,0.19561228
-3.14257129,2.91117139,1.80574857,1.58107571,0.47174634,0.66388594,0.00137488,0.01737139,0.00652707,0.19017008
-3.13656828,2.81459154,1.72394566,1.52832829,0.45178876,0.65570201,0.00125598,0.01672088,0.00623271,0.18406929
-3.13056528,2.71171910,1.63744633,1.47156493,0.43066382,0.64704831,0.00113980,0.01601501,0.00592347,0.17739632
-3.12456228,2.60375832,1.54735041,1.41141378,0.40866104,0.63803039,0.00102753,0.01526400,0.00560254,0.17024192
-3.11855928,2.49190924,1.45476046,1.34852436,0.38606563,0.62872687,0.00092020,0.01447821,0.00527315,0.16269907
-3.11255628,2.37734274,1.36075835,1.28355504,0.36315215,0.61918656,0.00081862,0.01366799,0.00493856,0.15486085
-3.10655328,2.26117808,1.26638377,1.21716072,0.34017896,0.60942735,0.00072342,0.01284341,0.00460200,0.14681851
-3.10055028,2.14446355,1.17261497,1.14998113,0.31738352,0.59943668,0.00063506,0.01201408,0.00426657,0.13865961
-3.09454727,2.02816097,1.08035252,1.08263008,0.29497876,0.58917386,0.00055379,0.01118902,0.00393522,0.13046656
-3.08854427,1.91313441,0.99040624,1.01568621,0.27315057,0.57857397,0.00047974,0.01037646,0.00361072,0.12231526
-3.08254127,1.80014336,0.90348563,0.94968537,0.25205626,0.56755326,0.00041285,0.00958381,0.00329560,0.11427420
-3.07653827,1.68984033,0.82019382,0.88511499,0.23182418,0.55601573,0.00035299,0.00881757,0.00299210,0.10640375
-3.07053527,1.58277276,0.74102489,0.82241052,0.21255421,0.54386055,0.00029988,0.00808332,0.00270217,0.09875583
-3.06453227,1.47938868,0.66636452,0.76195389,0.19431914,0.53099010,0.00025318,0.00738570,0.00242748,0.09137385
-3.05852926,1.38004585,0.59649347,0.70407417,0.17716671,0.51731794,0.00021250,0.00672851,0.00216935,0.08429293
-3.05252626,1.28502345,0.53159364,0.64904992,0.16112221,0.50277661,0.00017740,0.00611470,0.00192882,0.07754039
-3.04652326,1.19453566,0.47175619,0.59711336,0.14619148,0.48732469,0.00014742,0.00554651,0.00170659,0.07113634
-3.04052026,1.10874640,0.41699128,0.54845573,0.13236410,0.47095280,0.00012210,0.00502558,0.00150312,0.06509454
-3.03451726,1.02778437,0.36723885,0.50323376,0.11961668,0.45368833,0.00010098,0.00455301,0.00131860,0.05942330
-3.02851426,0.95175765,0.32238013,0.46157666,0.10791610,0.43559866,0.00008365,0.00412951,0.00115300,0.05412643
-3.02251126,0.88076718,0.28224922,0.42359335,0.09722252,0.41679264,0.00006971,0.00375550,0.00100608,0.04920423
-3.01650825,0.81491861,0.24664445,0.38937952,0.08749220,0.39742054,0.00005879,0.00343122,0.00087747,0.04465448
-3.01050525,0.75433204,0.21533923,0.35902419,0.07867996,0.37767228,0.00005059,0.00315685,0.00076666,0.04047330
-3.00450225,0.69914934,0.18809192,0.33261539,0.07074124,0.35777417,0.00004483,0.00293252,0.00067309,0.03665603
-2.99849925,0.64953882,0.16465466,0.31024476,0.06363379,0.33798435,0.00004130,0.00275844,0.00059610,0.03319790
-2.99249625,0.60569730,0.14478090,0.29201086,0.05731897,0.31858712,0.00003981,0.00263491,0.00053506,0.03009468
-2.98649325,0.56784947,0.12823161,0.27802104,0.05176261,0.29988650,0.00004024,0.00256233,0.00048930,0.02734314
-2.98049025,0.53624481,0.11478007,0.26839168,0.04693554,0.28219912,0.00004250,0.00254121,0.00045820,0.02494142
-2.97448724,0.51115216,0.10421528,0.26324703,0.04281380,0.26584689,0.00004652,0.00257215,0.00044115,0.02288922
-2.96848424,0.49285226,0.09634408,0.26271640,0.03937851,0.25114948,0.00005229,0.00265578,0.00043760,0.02118797
-2.96248124,0.48162845,0.09099197,0.26693002,0.03661546,0.23841695,0.00005981,0.00279271,0.00044703,0.01984072
-2.95647824,0.47775595,0.08800291,0.27601350,0.03451459,0.22794259,0.00006909,0.00298344,0.00046896,0.01885209
-2.95047524,0.48148994,0.08723810,0.29008129,0.03306913,0.21999615,0.00008016,0.00322829,0.00050291,0.01822796
-2.94447224,0.49305271,0.08857392,0.30922912,0.03227470,0.21481739,0.00009305,0.00352726,0.00054845,0.01797511
-2.93846923,0.51262040,0.09189930,0.33352587,0.03212825,0.21261022,0.00010780,0.00388000,0.00060509,0.01810081
-2.93246623,0.54030937,0.09711254,0.36300497,0.03262689,0.21353717,0.00012442,0.00428564,0.00067234,0.01861221
-2.92646323,0.57616280,0.10411778,0.39765573,0.03376669,0.21771453,0.00014292,0.00474273,0.00074964,0.01951575
-2.92046023,0.62013778,0.11282137,0.43741487,0.03554144,0.22520788,0.00016325,0.00524917,0.00083635,0.02081640
-2.91445723,0.67209324,0.12312817,0.48215856,0.03794141,0.23602829,0.00018537,0.00580211,0.00093172,0.02251694
-2.90845423,0.73177920,0.13493799,0.53169527,0.04095212,0.25012922,0.00020917,0.00639794,0.00103489,0.02461712
-2.90245123,0.79882781,0.14814229,0.58575981,0.04455320,0.26740409,0.00023452,0.00703220,0.00114487,0.02711282
-2.89644822,0.87274651,0.16262124,0.64400879,0.04871740,0.28768490,0.00026122,0.00769965,0.00126052,0.02999531
-2.89044522,0.95291389,0.17824129,0.70601785,0.05340966,0.31074189,0.00028905,0.00839423,0.00138056,0.03325045
-2.88444222,1.03857862,0.19485338,0.77128090,0.05858649,0.33628442,0.00031771,0.00910914,0.00150357,0.03685802
-2.87843922,1.12886190,0.21229172,0.83921157,0.06419551,0.36396344,0.00034690,0.00983691,0.00162801,0.04079121
-2.87243622,1.22276365,0.23037344,0.90914706,0.07017531,0.39337540,0.00037625,0.01056950,0.00175221,0.04501627
-2.86643322,1.31917282,0.24889897,0.98035453,0.07645563,0.42406800,0.00040536,0.01129838,0.00187444,0.04949231
-2.86043022,1.41688181,0.26765330,1.05204002,0.08295785,0.45554769,0.00043382,0.01201475,0.00199294,0.05417141
-2.85442721,1.51460509,0.28640802,1.12335992,0.08959589,0.48728890,0.00046120,0.01270961,0.00210590,0.05899901
-2.84842421,1.61100169,0.30492429,1.19343481,0.09627741,0.51874492,0.00048706,0.01337402,0.00221158,0.06391448
-2.84242121,1.70470128,0.32295651,1.26136556,0.10290543,0.54936026,0.00051098,0.01399920,0.00230831,0.06885214
-2.83641821,1.79433333,0.34025669,1.32625125,0.10938018,0.57858413,0.00053258,0.01457678,0.00239455,0.07374242
-2.83041521,1.87855858,0.35657956,1.38720871,0.11560126,0.60588467,0.00055149,0.01509892,0.00246894,0.07851337
-2.82441221,1.95610187,0.37168796,1.44339299,0.12147007,0.63076346,0.00056741,0.01555859,0.00253034,0.08309237
-2.81840920,2.02578562,0.38535875,1.49401843,0.12689221,0.65276990,0.00058012,0.01594965,0.00257787,0.08740799
-2.81240620,2.08656259,0.39738871,1.53837959,0.13178014,0.67151468,0.00058944,0.01626709,0.00261095,0.09139203
-2.80640320,2.13754697,0.40760044,1.57587149,0.13605561,0.68668212,0.00059530,0.01650716,0.00262933,0.09498151
-2.80040020,2.17804271,0.41584808,1.60600847,0.13965209,0.69804053,0.00059772,0.01666752,0.00263310,0.09812072
-2.79439720,2.20756794,0.42202238,1.62844099,0.14251696,0.70545043,0.00059680,0.01674736,0.00262275,0.10076310
-2.78839420,2.22587464,0.42605529,1.64296995,0.14461332,0.70887013,0.00059274,0.01674753,0.00259910,0.10287294
-2.78239120,2.23296279,0.42792356,1.64955775,0.14592151,0.70835838,0.00058583,0.01667058,0.00256336,0.10442684
-2.77638819,2.22908827,0.42765134,1.64833585,0.14644021,0.70407410,0.00057645,0.01652088,0.00251711,0.10541483
-2.77038519,2.21476438,0.42531167,1.63960832,0.14618697,0.69627313,0.00056506,0.01630463,0.00246225,0.10584114
-2.76438219,2.19075662,0.42102667,1.62385134,0.14519838,0.68530203,0.00055217,0.01602985,0.00240103,0.10572457
-2.75837919,2.15807100,0.41496644,1.60170838,0.14352964,0.67158946,0.00053835,0.01570640,0.00233597,0.10509845
-2.75237619,2.11793614,0.40734668,1.57398130,0.14125368,0.65563519,0.00052420,0.01534592,0.00226986,0.10401016
-2.74637319,2.07177972,0.39842504,1.54161738,0.13845986,0.63799737,0.00051036,0.01496173,0.00220571,0.10252029
-2.74037019,2.02120000,0.38849628,1.50569269,0.13525219,0.61927861,0.00049746,0.01456874,0.00214672,0.10070141
-2.73436718,1.96793326,0.37788644,1.46739217,0.13174732,0.60011113,0.00048610,0.01418325,0.00209622,0.09863658
-2.72836418,1.91381806,0.36694603,1.42798691,0.12807208,0.58114183,0.00047688,0.01382280,0.00205762,0.09641748
-2.72236118,1.86075725,0.35604269,1.38880909,0.12436094,0.56301753,0.00047033,0.01350593,0.00203439,0.09414245
-2.71635818,1.81067878,0.34555320,1.35122536,0.12075328,0.54637085,0.00046694,0.01325184,0.00202999,0.09191429
-2.71035518,1.76549611,0.33585526,1.31660892,0.11739049,0.53180721,0.00046712,0.01308014,0.00204781,0.08983801
-2.70435218,1.72706905,0.32731931,1.28631120,0.11441320,0.51989303,0.00047118,0.01301045,0.00209113,0.08801855
-2.69834917,1.69716583,0.32030027,1.26163348,0.11195840,0.51114551,0.00047937,0.01306198,0.00216306,0.08655841
-2.69234617,1.67742701,0.31512983,1.24379902,0.11015677,0.50602390,0.00049183,0.01325312,0.00226648,0.08555545
-2.68634317,1.66933166,0.31210905,1.23392629,0.10913000,0.50492243,0.00050858,0.01360091,0.00240399,0.08510071
-2.68034017,1.67416642,0.31150168,1.23300356,0.10898845,0.50816474,0.00052957,0.01412060,0.00257783,0.08527633
-2.67433717,1.69299771,0.31352821,1.24186553,0.10982885,0.51599982,0.00055463,0.01482511,0.00278983,0.08615358
-2.66833417,1.72664744,0.31836080,1.26117223,0.11173228,0.52859916,0.00058350,0.01572451,0.00304136,0.08779117
-2.66233117,1.77567260,0.32611912,1.29139071,0.11476249,0.54605526,0.00061585,0.01682553,0.00333326,0.09023357
-2.65632816,1.84034898,0.33686722,1.33277989,0.11896432,0.56838100,0.00065123,0.01813109,0.00366579,0.09350970
-2.65032516,1.92065936,0.35061143,1.38537897,0.12436259,0.59551015,0.00068915,0.01963994,0.00403861,0.09763174
-2.64432216,2.01628656,0.36729938,1.44899982,0.13096118,0.62729855,0.00072905,0.02134623,0.00445071,0.10259426
-2.63831916,2.12661159,0.38682013,1.52322371,0.13874249,0.66352628,0.00077034,0.02323939,0.00490040,0.10837371
-2.63231616,2.25071731,0.40900536,1.60740269,0.14766732,0.70390051,0.00081238,0.02530391,0.00538532,0.11492818
-2.62631316,2.38739785,0.43363178,1.70066589,0.15767495,0.74805919,0.00085453,0.02751938,0.00590238,0.12219758
-2.62031016,2.53517398,0.46042457,1.80193094,0.16868382,0.79557564,0.00089615,0.02986068,0.00644787,0.13010428
-2.61430715,2.69231458,0.48906191,1.90992054,0.18059237,0.84596399,0.00093659,0.03229825,0.00701741,0.13855416
-2.60830415,2.85686404,0.51918052,2.02318410,0.19328045,0.89868552,0.00097526,0.03479856,0.00760605,0.14743816
-2.60230115,3.02667550,0.55038212,2.14012419,0.20661101,0.95315603,0.00101160,0.03732476,0.00820832,0.15663428
-2.59629815,3.19944937,0.58224070,2.25902741,0.22043214,1.00875411,0.00104511,0.03983743,0.00881831,0.16601002
-2.59029515,3.37277656,0.61431053,2.37809899,0.23457953,1.06483027,0.00107535,0.04229548,0.00942977,0.17542524
-2.58429215,3.54418543,0.64613468,2.49550045,0.24887909,1.12071699,0.00110195,0.04465715,0.01003622,0.18473536
-2.57828914,3.71119154,0.67725384,2.60938930,0.26314998,1.17573925,0.00112462,0.04688104,0.01063106,0.19379473
-2.57228614,3.87134880,0.70721541,2.71795972,0.27720772,1.22922576,0.00114317,0.04892725,0.01120769,0.20246030
-2.56628314,4.02230087,0.73558245,2.81948313,0.29086749,1.28052023,0.00115747,0.05075844,0.01175961,0.21059508
-2.56028014,4.16183112,0.76194238,2.91234736,0.30394751,1.32899277,0.00116748,0.05234087,0.01228061,0.21807173
-2.55427714,4.28790994,0.78591522,2.99509336,0.31627246,1.37405096,0.00117324,0.05364537,0.01276481,0.22477564
-2.54827414,4.39873797,0.80716112,3.06644820,0.32767678,1.41515044,0.00117486,0.05464818,0.01320684,0.23060786
-2.54227114,4.49278393,0.82538701,3.12535348,0.33800791,1.45180458,0.00117252,0.05533159,0.01360191,0.23548741
-2.53626813,4.56881611,0.84035228,3.17098821,0.34712928,1.48359320,0.00116646,0.05568449,0.01394590,0.23935303
-2.53026513,4.62592658,0.85187320,3.20278554,0.35492313,1.51017000,0.00115695,0.05570262,0.01423552,0.24216427
-2.52426213,4.66354769,0.85982620,3.22044304,0.36129294,1.53126862,0.00114430,0.05538873,0.01446828,0.24390198
-2.51825913,4.68146045,0.86414983,3.22392613,0.36616549,1.54670710,0.00112887,0.05475244,0.01464263,0.24456804
-2.51225613,4.67979485,0.86484546,3.21346495,0.36949257,1.55639082,0.00111101,0.05380996,0.01475799,0.24418449
-2.50625313,4.65902248,0.86197667,3.18954498,0.37125215,1.56031387,0.00109108,0.05258361,0.01481477,0.24279208
-2.50025013,4.61994187,0.85566759,3.15289172,0.37144909,1.55855875,0.00106945,0.05110121,0.01481439,0.24044842
-2.49424712,4.56365741,0.84610004,3.10445049,0.37011534,1.55129469,0.00104648,0.04939536,0.01475932,0.23722562
-2.48824412,4.49155265,0.83350992,3.04536194,0.36730961,1.53877441,0.00102249,0.04750254,0.01465301,0.23320791
-2.48224112,4.40525910,0.81818261,2.97693439,0.36311650,1.52132972,0.00099781,0.04546229,0.01449991,0.22848897
-2.47623812,4.30662152,0.80044792,2.90061389,0.35764509,1.49936575,0.00097273,0.04331622,0.01430540,0.22316942
-2.47023512,4.19766068,0.78067445,2.81795304,0.35102710,1.47335417,0.00094751,0.04110714,0.01407572,0.21735435
-2.46423212,4.08053472,0.75926360,2.73057958,0.34341448,1.44382535,0.00092238,0.03887813,0.01381791,0.21115118
-2.45822911,3.95749977,0.73664342,2.64016536,0.33497666,1.41135964,0.00089755,0.03667171,0.01353967,0.20466768
-2.45222611,3.83087072,0.71326221,2.54839650,0.32589738,1.37657771,0.00087321,0.03452903,0.01324929,0.19801038
-2.44622311,3.70298256,0.68958209,2.45694536,0.31637120,1.34013019,0.00084949,0.03248918,0.01295543,0.19128329
-2.44022011,3.57615285,0.66607257,2.36744434,0.30659976,1.30268654,0.00082653,0.03058855,0.01266700,0.18458692
-2.43421711,3.45264530,0.64320393,2.28146204,0.29678786,1.26492326,0.00080443,0.02886025,0.01239299,0.17801751
-2.42821411,3.33463498,0.62144075,2.20048153,0.28713938,1.22751156,0.00078327,0.02733365,0.01214223,0.17166645
-2.42221111,3.22417485,0.60123524,2.12588082,0.27785319,1.19110464,0.00076311,0.02603397,0.01192317,0.16561988
-2.41620810,3.12316390,0.58302054,2.05891514,0.26911910,1.15632459,0.00074399,0.02498197,0.01174369,0.15995819
-2.41020510,3.03331683,0.56720395,2.00070100,0.26111387,1.12374937,0.00072594,0.02419363,0.01161086,0.15475562
-2.40420210,2.95613541,0.55416008,1.95220176,0.25399742,1.09389985,0.00070898,0.02367999,0.01153068,0.15007966
-2.39819910,2.89288185,0.54422400,1.91421445,0.24790933,1.06722751,0.00069311,0.02344699,0.01150793,0.14599037
-2.39219610,2.84455447,0.53768445,1.88735805,0.24296566,1.04410293,0.00067831,0.02349540,0.01154590,0.14253957
-2.38619310,2.81186631,0.53477726,1.87206303,0.23925622,1.02480562,0.00066456,0.02382078,0.01164628,0.13976979
-2.38019010,2.79522729,0.53567919,1.86856262,0.23684230,1.00951559,0.00065182,0.02441360,0.01180899,0.13771325
-2.37418709,2.79473098,0.54050240,1.87688608,0.23575507,0.99830703,0.00064005,0.02525934,0.01203210,0.13639070
-2.36818409,2.81014664,0.54928975,1.89685453,0.23599456,0.99114454,0.00062917,0.02633873,0.01231182,0.13581025
-2.36218109,2.84091767,0.56201130,1.92807995,0.23752943,0.98788235,0.00061912,0.02762811,0.01264249,0.13596643
-2.35617809,2.88616730,0.57856226,1.96996792,0.24029745,0.98826654,0.00060981,0.02909986,0.01301668,0.13683934
-2.35017509,2.94471226,0.59876266,2.02172479,0.24420687,0.99194076,0.00060115,0.03072291,0.01342532,0.13839411
-2.34417209,3.01508481,0.62235887,2.08236980,0.24913848,0.99845514,0.00059304,0.03246341,0.01385792,0.14058079
-2.33816908,3.09556352,0.64902730,2.15075239,0.25494859,1.00727851,0.00058540,0.03428545,0.01430284,0.14333462
-2.33216608,3.18421221,0.67838018,2.22557488,0.26147265,1.01781351,0.00057813,0.03615191,0.01474760,0.14657677
-2.32616308,3.27892674,0.70997354,2.30542028,0.26852954,1.02941419,0.00057115,0.03802530,0.01517920,0.15021571
-2.32016008,3.37748807,0.74331706,2.38878479,0.27592642,1.04140555,0.00056440,0.03986868,0.01558459,0.15414891
-2.31415708,3.47762045,0.77788572,2.47411399,0.28346392,1.05310419,0.00055786,0.04164664,0.01595095,0.15826517
-2.30815408,3.57705229,0.81313280,2.55984176,0.29094154,1.06383953,0.00055153,0.04332612,0.01626619,0.16244722
-2.30215108,3.67357778,0.84850364,2.64443033,0.29816311,1.07297440,0.00054547,0.04487731,0.01651927,0.16657474
-2.29614807,3.76511656,0.88344985,2.72640992,0.30494199,1.07992455,0.00053980,0.04627438,0.01670054,0.17052754
-2.29014507,3.84976899,0.91744320,2.80441624,0.31110594,1.08417590,0.00053471,0.04749610,0.01680206,0.17418884
-2.28414207,3.92586459,0.94998860,2.87722409,0.31650138,1.08529914,0.00053045,0.04852630,0.01681785,0.17744851
-2.27813907,3.99200147,0.98063568,2.94377557,0.32099693,1.08296087,0.00052740,0.04935418,0.01674401,0.18020613
-2.27213607,4.04707502,1.00898840,3.00320134,0.32448607,1.07693098,0.00052600,0.04997437,0.01657884,0.18237377
-2.26613307,4.09029456,1.03471223,3.05483412,0.32688885,1.06708598,0.00052680,0.05038687,0.01632286,0.18387835
-2.26013007,4.12118751,1.05753881,3.09821371,0.32815261,1.05340838,0.00053045,0.05059673,0.01597875,0.18466348
-2.25412706,4.13959091,1.07726765,3.13308339,0.32825165,1.03598206,0.00053771,0.05061355,0.01555116,0.18469078
-2.24812406,4.14563127,1.09376526,3.15937818,0.32718605,1.01498431,0.00054943,0.05045090,0.01504659,0.18394056
-2.24212106,4.13969402,1.10696166,3.17720570,0.32497960,0.99067480,0.00056654,0.05012548,0.01447307,0.18241183
-2.23611806,4.12238462,1.11684472,3.18682103,0.32167705,0.96338230,0.00059006,0.04965630,0.01383988,0.18012183
-2.23011506,4.09448367,1.12345285,3.18859715,0.31734086,0.93348989,0.00062106,0.04906379,0.01315722,0.17710488
-2.22411206,4.05689873,1.12686655,3.18299296,0.31204760,0.90141945,0.00066064,0.04836883,0.01243589,0.17341080
-2.21810905,4.01061576,1.12719947,3.17052083,0.30588427,0.86761610,0.00070990,0.04759191,0.01168692,0.16910290
-2.21210605,3.95665282,1.12458965,3.15171577,0.29894462,0.83253367,0.00076992,0.04675234,0.01092126,0.16425574
-2.20610305,3.89601864,1.11919156,3.12710799,0.29132575,0.79662139,0.00084172,0.04586754,0.01014947,0.15895258
-2.20010005,3.82967807,1.11116933,3.09720052,0.28312513,0.76031280,0.00092618,0.04495253,0.00938147,0.15328294
-2.19409705,3.75852617,1.10069171,3.06245304,0.27443807,0.72401690,0.00102407,0.04401955,0.00862633,0.14734001
-2.18809405,3.68337172,1.08792899,3.02327260,0.26535581,0.68811201,0.00113593,0.04307789,0.00789208,0.14121836
-2.18209105,3.60493063,1.07305183,2.98001158,0.25596418,0.65294224,0.00126209,0.04213386,0.00718560,0.13501177
-2.17608804,3.52382879,1.05623212,2.93297245,0.24634295,0.61881653,0.00140256,0.04119096,0.00651255,0.12881138
-2.17008504,3.44061345,1.03764543,2.88241864,0.23656564,0.58601006,0.00155705,0.04025024,0.00587736,0.12270421
-2.16408204,3.35577162,1.01747481,2.82859035,0.22669986,0.55476758,0.00172490,0.03931069,0.00528325,0.11677200
-2.15807904,3.26975348,0.99591540,2.77172365,0.21680806,0.52530821,0.00190508,0.03836983,0.00473229,0.11109037
-2.15207604,3.18299880,0.97317923,2.71207139,0.20694848,0.49783122,0.00209616,0.03742431,0.00422549,0.10572840
-2.14607304,3.09596384,0.94949980,2.64992388,0.19717627,0.47252222,0.00229631,0.03647053,0.00376292,0.10074841
-2.14007004,3.00914656,0.92513570,2.58562774,0.18754464,0.44955920,0.00250334,0.03550530,0.00334387,0.09620603
-2.13406703,2.92310805,0.90037287,2.51960130,0.17810586,0.42911777,0.00271469,0.03452634,0.00296694,0.09215044
-2.12806403,2.83848832,0.87552506,2.45234522,0.16891214,0.41137540,0.00292750,0.03353284,0.00263023,0.08862471
-2.12206103,2.75601520,0.85093236,2.38444741,0.16001617,0.39651396,0.00313869,0.03252578,0.00233148,0.08566612
-2.11605803,2.67650523,0.82695739,2.31658169,0.15147138,0.38472045,0.00334497,0.03150820,0.00206815,0.08330657
-2.11005503,2.60085646,0.80397953,2.24950001,0.14333186,0.37618566,0.00354300,0.03048532,0.00183760,0.08157275
-2.10405203,2.53003307,0.78238701,2.18401869,0.13565192,0.37110066,0.00372943,0.02946447,0.00163719,0.08048634
-2.09804902,2.46504257,0.76256750,2.12099912,0.12848532,0.36965126,0.00390105,0.02845494,0.00146431,0.08006388
-2.09204602,2.40690660,0.74489738,2.06132420,0.12188427,0.37201049,0.00405481,0.02746769,0.00131652,0.08031662
-2.08604302,2.35662683,0.72973030,2.00587151,0.11589814,0.37832946,0.00418802,0.02651488,0.00119158,0.08125007
-2.08004002,2.31514764,0.71738555,1.95548489,0.11057210,0.38872693,0.00429837,0.02560944,0.00108745,0.08286347
-2.07403702,2.28331747,0.70813687,1.91094562,0.10594564,0.40327817,0.00438400,0.02476448,0.00100239,0.08514915
-2.06803402,2.26185070,0.70220211,1.87294493,0.10205110,0.42200352,0.00444362,0.02399270,0.00093489,0.08809174
-2.06203102,2.25129209,0.69973447,1.84205892,0.09891230,0.44485742,0.00447649,0.02330581,0.00088371,0.09166747
-2.05602801,2.25198551,0.70081546,1.81872727,0.09654333,0.47171843,0.00448247,0.02271400,0.00084786,0.09584352
-2.05002501,2.26404840,0.70545013,1.80323647,0.09494754,0.50238098,0.00446201,0.02222542,0.00082659,0.10057743
-2.04402201,2.28735343,0.71356474,1.79570837,0.09411679,0.53654934,0.00441614,0.02184575,0.00081936,0.10581681
-2.03801901,2.32151819,0.72500690,1.79609430,0.09403109,0.57383454,0.00434638,0.02157795,0.00082579,0.11149924
-2.03201601,2.36590352,0.73954821,1.80417489,0.09465843,0.61375454,0.00425472,0.02142200,0.00084564,0.11755257
-2.02601301,2.41962067,0.75688932,1.81956545,0.09595510,0.65573801,0.00414353,0.02137486,0.00087881,0.12389547
-2.02001001,2.48154724,0.77666710,1.84172627,0.09786626,0.69913197,0.00401545,0.02143050,0.00092524,0.13043850
-2.01400700,2.55035117,0.79846369,1.86997757,0.10032685,0.74321316,0.00387331,0.02158010,0.00098495,0.13708540
-2.00800400,2.62452208,0.82181700,1.90351794,0.10326285,0.78720305,0.00372003,0.02181229,0.00105792,0.14373486
-2.00200100,2.70240860,0.84623224,1.94144563,0.10659274,0.83028599,0.00355851,0.02211358,0.00114413,0.15028253
-1.99599800,2.78226056,0.87119409,1.98278180,0.11022921,0.87163002,0.00339155,0.02246877,0.00124349,0.15662327
-1.98999500,2.86227415,0.89617902,2.02649459,0.11408099,0.91040955,0.00322178,0.02286149,0.00135582,0.16265362
-1.98399200,2.94063857,0.92066731,2.07152340,0.11805484,0.94582898,0.00305159,0.02327475,0.00148082,0.16827426
-1.97798899,3.01558232,0.94415446,2.11680243,0.12205753,0.97714634,0.00288305,0.02369150,0.00161802,0.17339248
-1.97198599,3.08541762,0.96616154,2.16128284,0.12599780,1.00369600,0.00271794,0.02409514,0.00176682,0.17792451
-1.96598299,3.14858123,0.98624434,2.20395302,0.12978829,1.02490921,0.00255770,0.02447007,0.00192642,0.18179760
-1.95997999,3.20367037,1.00400101,2.24385653,0.13334726,1.04033181,0.00240342,0.02480210,0.00209581,0.18495170
-1.95397699,3.24947273,1.01907811,2.28010750,0.13660021,1.04963816,0.00225589,0.02507886,0.00227381,0.18734091
-1.94797399,3.28498954,1.03117499,2.31190321,0.13948119,1.05264054,0.00211558,0.02529006,0.00245903,0.18893423
-1.94197099,3.30945135,1.04004668,2.33853407,0.14193394,1.04929389,0.00198274,0.02542768,0.00264990,0.18971605
-1.93596798,3.32232625,1.04550507,2.35939091,0.14391268,1.03969532,0.00185739,0.02548610,0.00284468,0.18968598
