energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.43671836,0.87001196,0.00029542,0.00488591,0.14323610,0.09870058,0.06724389,0.71646384,0.00067600,0.08969120
-3.43071536,0.91744813,0.00034056,0.00521656,0.15954466,0.10435018,0.07263975,0.75150745,0.00076348,0.09692234
-3.42471236,0.96802856,0.00039037,0.00557488,0.17712756,0.11053471,0.07833573,0.78875913,0.00085829,0.10444650
-3.41870935,1.02117966,0.00044493,0.00595720,0.19594354,0.11722017,0.08428195,0.82771587,0.00096042,0.11217107
-3.41270635,1.07621962,0.00050432,0.00635923,0.21593358,0.12436232,0.09041968,0.86778381,0.00106979,0.11999001
-3.40670335,1.13237791,0.00056854,0.00677614,0.23702228,0.13190853,0.09668258,0.90829526,0.00118623,0.12778600
-3.40070035,1.18881875,0.00063752,0.00720269,0.25911984,0.13979994,0.10299817,0.94852902,0.00130954,0.13543318
-3.39469735,1.24466752,0.00071113,0.00763335,0.28212469,0.14797381,0.10928966,0.98773314,0.00143942,0.14280045
-3.38869435,1.29903912,0.00078920,0.00806248,0.30592653,0.15636605,0.11547801,1.02514934,0.00157553,0.14975505
-3.38269135,1.35106697,0.00087145,0.00848451,0.33040969,0.16491358,0.12148411,1.06003791,0.00171743,0.15616650
-3.37668834,1.39993168,0.00095756,0.00889411,0.35545681,0.17355668,0.12723108,1.09170233,0.00186463,0.16191064
-3.37068534,1.44488803,0.00104714,0.00928639,0.38095252,0.18224103,0.13264657,1.11951240,0.00201660,0.16687352
-3.36468234,1.48528940,0.00113974,0.00965701,0.40678720,0.19091940,0.13766493,1.14292506,0.00217270,0.17095527
-3.35867934,1.52060847,0.00123484,0.01000238,0.43286060,0.19955300,0.14222928,1.16150217,0.00233228,0.17407342
-3.35267634,1.55045375,0.00133185,0.01031976,0.45908524,0.20811244,0.14629333,1.17492442,0.00249458,0.17616586
-3.34667334,1.57458126,0.00143015,0.01060732,0.48538975,0.21657830,0.14982293,1.18300111,0.00265885,0.17719308
-3.34067034,1.59290123,0.00152906,0.01086422,0.51172185,0.22494134,0.15279725,1.18567535,0.00282423,0.17713976
-3.33466733,1.60547973,0.00162784,0.01109060,0.53805133,0.23320244,0.15520973,1.18302476,0.00298988,0.17601550
-3.32866433,1.61253558,0.00172573,0.01128763,0.56437285,0.24137245,0.15706852,1.17525789,0.00315490,0.17385481
-3.32266133,1.61443306,0.00182194,0.01145738,0.59070871,0.24947189,0.15839671,1.16270647,0.00331838,0.17071626
-3.31665833,1.61167080,0.00191565,0.01160282,0.61711170,0.25753070,0.15923212,1.14581425,0.00347946,0.16668088
-3.31065533,1.60486802,0.00200604,0.01172773,0.64366796,0.26558818,0.15962686,1.12512293,0.00363727,0.16184984
-3.30465233,1.59474842,0.00209229,0.01183655,0.67049990,0.27369306,0.15964656,1.10125595,0.00379103,0.15634159
-3.29864932,1.58212300,0.00217362,0.01193436,0.69776908,0.28190389,0.15936941,1.07490083,0.00394009,0.15028854
-3.29264632,1.56787207,0.00224927,0.01202665,0.72567881,0.29028954,0.15888495,1.04679078,0.00408391,0.14383334
-3.28664332,1.55292731,0.00231857,0.01211930,0.75447635,0.29892997,0.15829270,1.01768635,0.00422215,0.13712505
-3.28064032,1.53825425,0.00238090,0.01221843,0.78445423,0.30791702,0.15770059,0.98835747,0.00435471,0.13031522
-3.27463732,1.52483519,0.00243577,0.01233026,0.81595037,0.31735509,0.15722327,0.95956659,0.00448175,0.12355403
-3.26863432,1.51365294,0.00248280,0.01246102,0.84934648,0.32736157,0.15698022,0.93205306,0.00460373,0.11698663
-3.26263132,1.50567489,0.00252177,0.01261680,0.88506434,0.33806675,0.15709365,0.90651892,0.00472144,0.11074980
-3.25662831,1.50183749,0.00255260,0.01280345,0.92355937,0.34961305,0.15768627,0.88361635,0.00483601,0.10496888
-3.25062531,1.50303056,0.00257539,0.01302642,0.96531127,0.36215331,0.15887878,0.86393651,0.00494890,0.09975524
-3.24462231,1.51008132,0.00259042,0.01329063,1.01081139,0.37584807,0.16078713,0.84799984,0.00506190,0.09520407
-3.23861931,1.52373767,0.00259813,0.01360030,1.06054672,0.39086157,0.16351966,0.83624763,0.00517705,0.09139268
-3.23261631,1.54465079,0.00259914,0.01395879,1.11498079,0.40735664,0.16717386,0.82903475,0.00529663,0.08837931
-3.22661331,1.57335694,0.00259424,0.01436842,1.17453161,0.42548838,0.17183317,0.82662333,0.00542305,0.08620231
-3.22061031,1.61025880,0.00258431,0.01483033,1.23954758,0.44539682,0.17756357,0.82917758,0.00555874,0.08487981
-3.21460730,1.65560684,0.00257038,0.01534425,1.31028195,0.46719880,0.18441024,0.83675955,0.00570609,0.08440980
-3.20860430,1.70948144,0.00255352,0.01590843,1.38686721,0.49097947,0.19239438,0.84932616,0.00586726,0.08477057
-3.20260130,1.77177667,0.00253485,0.01651947,1.46929055,0.51678370,0.20151033,0.86672752,0.00604411,0.08592155
-3.19659830,1.84218690,0.00251548,0.01717224,1.55737182,0.54460797,0.21172318,0.88870699,0.00623804,0.08780453
-3.19059530,1.92019723,0.00249647,0.01785990,1.65074553,0.57439315,0.22296700,0.91490311,0.00644989,0.09034514
-3.18459230,2.00507907,0.00247880,0.01857386,1.74884812,0.60601875,0.23514392,0.94485387,0.00667984,0.09345470
-3.17858929,2.09589171,0.00246332,0.01930397,1.85091195,0.63929898,0.24812418,0.97800340,0.00692731,0.09703236
-3.17258629,2.19149084,0.00245072,0.02003860,1.95596677,0.67398116,0.26174720,1.01371142,0.00719093,0.10096744
-3.16658329,2.29054450,0.00244153,0.02076499,2.06284954,0.70974661,0.27582394,1.05126541,0.00746850,0.10514211
-3.16058029,2.39155665,0.00243606,0.02146951,2.17022279,0.74621433,0.29014035,1.08989554,0.00775704,0.10943413
-3.15457729,2.49289802,0.00243442,0.02213804,2.27660129,0.78294745,0.30446199,1.12879201,0.00805280,0.11371980
-3.14857429,2.59284378,0.00243650,0.02275648,2.38038656,0.81946230,0.31853975,1.16712447,0.00835137,0.11787694
-3.14257129,2.68961675,0.00244200,0.02331116,2.47990794,0.85523999,0.33211639,1.20406300,0.00864782,0.12178788
-3.13656828,2.78143485,0.00245039,0.02378936,2.57346900,0.88973992,0.34493386,1.23879997,0.00893680,0.12534232
-3.13056528,2.86656090,0.00246102,0.02417981,2.65939726,0.92241486,0.35674090,1.27057186,0.00921277,0.12844001
-3.12456228,2.94335295,0.00247305,0.02447315,2.73609529,0.95272699,0.36730085,1.29868043,0.00947018,0.13099326
-3.11855928,3.01031299,0.00248555,0.02466235,2.80209099,0.98016412,0.37639914,1.32251217,0.00970361,0.13292892
-3.11255628,3.06613192,0.00249750,0.02474308,2.85608493,1.00425563,0.38385036,1.34155541,0.00990804,0.13419011
-3.10655328,3.10972907,0.00250784,0.02471396,2.89699253,1.02458719,0.38950433,1.35541422,0.01007900,0.13473740
-3.10055028,3.14028435,0.00251549,0.02457678,2.92397950,1.04081391,0.39325114,1.36381855,0.01021271,0.13454946
-3.09454727,3.15726192,0.00251940,0.02433657,2.93648874,1.05267120,0.39502480,1.36663032,0.01030628,0.13362316
-3.08854427,3.16042427,0.00251860,0.02400155,2.93425791,1.05998294,0.39480533,1.36384508,0.01035774,0.13197322
-3.08254127,3.14983641,0.00251217,0.02358307,2.91732679,1.06266678,0.39261931,1.35558930,0.01036620,0.12963124
-3.07653827,3.12586008,0.00249933,0.02309530,2.88603449,1.06073619,0.38853873,1.34211354,0.01033179,0.12664434
-3.07053527,3.08913846,0.00247943,0.02255500,2.84100669,1.05429947,0.38267827,1.32378186,0.01025574,0.12307334
-3.06453227,3.04057238,0.00245197,0.02198110,2.78313376,1.04355565,0.37519124,1.30105800,0.01014027,0.11899071
-3.05852926,2.98128918,0.00241660,0.02139431,2.71354100,1.02878766,0.36626414,1.27448912,0.00998857,0.11447819
-3.05252626,2.91260583,0.00237317,0.02081658,2.63355226,1.01035306,0.35611031,1.24468785,0.00980469,0.10962432
-3.04652326,2.83598809,0.00232168,0.02027071,2.54464884,0.98867280,0.34496286,1.21231348,0.00959340,0.10452199
-3.04052026,2.75300747,0.00226229,0.01977979,2.44842527,0.96421853,0.33306718,1.17805323,0.00936006,0.09926597
-3.03451726,2.66529786,0.00219535,0.01936677,2.34654394,0.93749900,0.32067335,1.14260427,0.00911049,0.09395062
-3.02851426,2.57451363,0.00212134,0.01905404,2.24069019,0.90904611,0.30802878,1.10665740,0.00885081,0.08866783
-3.02251126,2.48229066,0.00204088,0.01886298,2.13252952,0.87940117,0.29537130,1.07088280,0.00858729,0.08350521
-3.01650825,2.39021169,0.00195471,0.01881370,2.02366827,0.84910181,0.28292295,1.03591848,0.00832623,0.07854461
-3.01050525,2.29977703,0.00186367,0.01892468,1.91561890,0.81867014,0.27088480,1.00236166,0.00807380,0.07386102
-3.00450225,2.21238140,0.00176867,0.01921260,1.80977076,0.78860232,0.25943268,0.97076317,0.00783600,0.06952172
-2.99849925,2.12929709,0.00167067,0.01969215,1.70736683,0.75936002,0.24871416,0.94162500,0.00761849,0.06558591
-2.99249625,2.05166378,0.00157067,0.02037591,1.60948681,0.73136390,0.23884673,0.91540058,0.00742655,0.06210453
-2.98649325,1.98048455,0.00146966,0.02127431,1.51703646,0.70498911,0.22991717,0.89249764,0.00726504,0.05912045
-2.98049025,1.91662763,0.00136864,0.02239560,1.43074318,0.68056298,0.22198200,0.87328311,0.00713831,0.05666888
-2.97448724,1.86083308,0.00126855,0.02374587,1.35115716,0.65836476,0.21506906,0.85808941,0.00705022,0.05477800
-2.96848424,1.81372345,0.00117029,0.02532912,1.27865771,0.63862709,0.20917995,0.84722168,0.00700409,0.05346967
-2.96248124,1.77581735,0.00107468,0.02714732,1.21346403,0.62153921,0.20429323,0.84096514,0.00700271,0.05276032
-2.95647824,1.74754453,0.00098247,0.02920047,1.15564950,0.60725133,0.20036823,0.83959197,0.00704831,0.05266182
-2.95047524,1.72926156,0.00089430,0.03148677,1.10515883,0.59588004,0.19734919,0.84336704,0.00714262,0.05318229
-2.94447224,1.72126657,0.00081075,0.03400263,1.06182695,0.58751413,0.19516964,0.85255196,0.00728678,0.05432698
-2.93846923,1.72381213,0.00073226,0.03674282,1.02539899,0.58222062,0.19375671,0.86740691,0.00748144,0.05609887
-2.93246623,1.73711522,0.00065921,0.03970050,0.99555022,0.58005039,0.19303530,0.88818995,0.00772670,0.05849922
-2.92646323,1.76136344,0.00059185,0.04286729,0.97190541,0.58104323,0.19293182,0.91515350,0.00802211,0.06152786
-2.92046023,1.79671683,0.00053037,0.04623327,0.95405667,0.58523173,0.19337744,0.94853790,0.00836666,0.06518334
-2.91445723,1.84330509,0.00047486,0.04978700,0.94157925,0.59264391,0.19431061,0.98856229,0.00875879,0.06946276
-2.90845423,1.90121983,0.00042535,0.05351546,0.93404481,0.60330428,0.19567891,1.03541277,0.00919636,0.07436137
-2.90245123,1.97050236,0.00038177,0.05740396,0.93103163,0.61723319,0.19744000,1.08922845,0.00967660,0.07987203
-2.89644822,2.05112727,0.00034405,0.06143606,0.93213185,0.63444446,0.19956179,1.15008588,0.01019614,0.08598428
-2.89044522,2.14298259,0.00031203,0.06559339,0.93695540,0.65494139,0.20202175,1.21798250,0.01075097,0.09268335
-2.88444222,2.24584768,0.00028551,0.06985554,0.94513091,0.67871125,0.20480547,1.29281985,0.01133642,0.09994899
-2.87843922,2.35936978,0.00026429,0.07419984,0.95630389,0.70571855,0.20790459,1.37438746,0.01194718,0.10775421
-2.87243622,2.48304098,0.00024811,0.07860122,0.97013253,0.73589752,0.21131418,1.46234834,0.01257729,0.11606395
-2.86643322,2.61617665,0.00023672,0.08303205,0.98628177,0.76914415,0.21502977,1.55622682,0.01322021,0.12483390
-2.86043022,2.75789727,0.00022982,0.08746207,1.00441628,0.80530826,0.21904424,1.65539970,0.01386881,0.13400940
-2.85442721,2.90711483,0.00022713,0.09185832,1.02419296,0.84418630,0.22334469,1.75909148,0.01451547,0.14352460
-2.84842421,3.06252530,0.00022833,0.09618519,1.04525395,0.88551521,0.22790960,1.86637427,0.01515220,0.15330190
-2.84242121,3.22260832,0.00023313,0.10040459,1.06722048,0.92896791,0.23270635,1.97617285,0.01577069,0.16325186
-2.83641821,3.38563494,0.00024121,0.10447619,1.08968862,0.97415096,0.23768935,2.08727533,0.01636253,0.17327345
-2.83041521,3.54968405,0.00025225,0.10835787,1.11222706,1.02060464,0.24279893,2.19834922,0.01691930,0.18325494
-2.82441221,3.71266766,0.00026593,0.11200624,1.13437759,1.06780581,0.24796099,2.30796302,0.01743281,0.19307523
-2.81840920,3.87236470,0.00028197,0.11537732,1.15565833,1.11517362,0.25308753,2.41461278,0.01789523,0.20260574
-2.81240620,4.02646295,0.00030007,0.11842740,1.17556980,1.16207821,0.25807816,2.51675307,0.01829936,0.21171285
-2.80640320,4.17260769,0.00031994,0.12111398,1.19360361,1.20785207,0.26282227,2.61283140,0.01863875,0.22026070
-2.80040020,4.30845596,0.00034136,0.12339676,1.20925347,1.25180407,0.26720215,2.70132518,0.01890795,0.22811444
-2.79439720,4.43173444,0.00036409,0.12523876,1.22202810,1.29323538,0.27109649,2.78077997,0.01910265,0.23514375
-2.78839420,4.54029901,0.00038796,0.12660740,1.23146516,1.33145721,0.27438454,2.84984760,0.01921986,0.24122641
-2.78239120,4.63219380,0.00041284,0.12747560,1.23714580,1.36580925,0.27695035,2.90732293,0.01925796,0.24625190
-2.77638819,4.70570741,0.00043865,0.12782275,1.23870884,1.39567856,0.27868708,2.95217788,0.01921688,0.25012492
-2.77038519,4.75942409,0.00046535,0.12763556,1.23586386,1.42051787,0.27950118,2.98359121,0.01909804,0.25276845
-2.76438219,4.79226775,0.00049297,0.12690879,1.22840261,1.43986264,0.27931608,3.00097321,0.01890441,0.25412649
-2.75837919,4.80353693,0.00052159,0.12564570,1.21620792,1.45334619,0.27807542,3.00398400,0.01864041,0.25416609
-2.75237619,4.79292915,0.00055135,0.12385830,1.19925975,1.46071219,0.27574543,2.99254474,0.01831184,0.25287884
-2.74637319,4.76055354,0.00058244,0.12156731,1.17763791,1.46182396,0.27231652,2.96684136,0.01792573,0.25028144
-2.74037019,4.70693096,0.00061507,0.11880185,1.15152136,1.45667007,0.26780395,2.92732034,0.01749015,0.24641561
-2.73436718,4.63298152,0.00064948,0.11559890,1.12118402,1.44536605,0.26224755,2.87467685,0.01701401,0.24134706
-2.72836418,4.53999974,0.00068594,0.11200237,1.08698724,1.42815191,0.25571045,2.80983542,0.01650680,0.23516375
-2.72236118,4.42961816,0.00072468,0.10806214,1.04936924,1.40538564,0.24827699,2.73392401,0.01597835,0.22797344
-2.71635818,4.30376071,0.00076592,0.10383271,1.00883204,1.37753270,0.24004991,2.64824217,0.01543855,0.21990058
-2.71035518,4.16458752,0.00080983,0.09937182,0.96592635,1.34515202,0.23114680,2.55422467,0.01489709,0.21108269
-2.70435218,4.01443323,0.00085653,0.09473896,0.92123514,1.30887894,0.22169622,2.45340181,0.01436323,0.20166647
-2.69834917,3.85574104,0.00090602,0.08999383,0.87535652,1.26940570,0.21183347,2.34735787,0.01384550,0.19180362
-2.69234617,3.69099501,0.00095822,0.08519484,0.82888670,1.22746030,0.20169632,2.23768915,0.01335154,0.18164667
-2.68634317,3.52265307,0.00101295,0.08039770,0.78240360,1.18378447,0.19142080,2.12596326,0.01288791,0.17134497
-2.68034017,3.35308313,0.00106988,0.07565412,0.73645182,1.13911171,0.18113732,2.01368086,0.01245992,0.16104086
-2.67433717,3.18450469,0.00112859,0.07101072,0.69152944,1.09414613,0.17096722,1.90224129,0.01207155,0.15086634
-2.66833417,3.01893785,0.00118851,0.06650819,0.64807711,1.04954299,0.16101983,1.79291316,0.01172537,0.14094021
-2.66233117,2.85816140,0.00124900,0.06218061,0.60646971,1.00589175,0.15139023,1.68681074,0.01142258,0.13136581
-2.65632816,2.70368136,0.00130929,0.05805511,0.56701081,0.96370209,0.14215776,1.58487683,0.01116297,0.12222942
-2.65032516,2.55671069,0.00136856,0.05415175,0.52992997,0.92339360,0.13338517,1.48787237,0.01094503,0.11359935
-2.64432216,2.41816050,0.00142596,0.05048364,0.49538282,0.88528938,0.12511860,1.39637299,0.01076610,0.10552564
-2.63831916,2.28864271,0.00148061,0.04705734,0.46345375,0.84961371,0.11738819,1.31077209,0.01062248,0.09804048
-2.63231616,2.16848346,0.00153166,0.04387339,0.43416094,0.81649386,0.11020928,1.23129015,0.01050964,0.09115912
-2.62631316,2.05774628,0.00157833,0.04092705,0.40746341,0.78596578,0.10358422,1.15798940,0.01042243,0.08488134
-2.62031016,1.95626361,0.00161992,0.03820916,0.38326968,0.75798339,0.09750441,1.09079313,0.01035531,0.07919331
-2.61430715,1.86367497,0.00165588,0.03570705,0.36144753,0.73243088,0.09195279,1.02950838,0.01030263,0.07406975
-2.60830415,1.77946987,0.00168578,0.03340550,0.34183448,0.70913746,0.08690633,0.97385106,0.01025879,0.06947627
-2.60230115,1.70303345,0.00170942,0.03128769,0.32424855,0.68789381,0.08233861,0.92347221,0.01021859,0.06537180
-2.59629815,1.63369270,0.00172676,0.02933609,0.30849870,0.66846941,0.07822223,0.87798430,0.01017735,0.06171108
-2.59029515,1.57076137,0.00173798,0.02753332,0.29439473,0.65063007,0.07453106,0.83698632,0.01013117,0.05844689
-2.58429215,1.51358161,0.00174348,0.02586282,0.28175619,0.63415465,0.07124211,0.80008696,0.01007706,0.05553225
-2.57828914,1.46156074,0.00174384,0.02430942,0.27041997,0.61885047,0.06833706,0.76692459,0.01001310,0.05292223
-2.57228614,1.41420179,0.00173983,0.02285986,0.26024642,0.60456654,0.06580333,0.73718386,0.00993847,0.05057555
-2.56628314,1.37112668,0.00173238,0.02150304,0.25112382,0.59120419,0.06363468,0.71060793,0.00985353,0.04845576
-2.56028014,1.33209157,0.00172253,0.02023016,0.24297104,0.57872464,0.06183135,0.68700653,0.00975977,0.04653207
-2.55427714,1.29699386,0.00171143,0.01903483,0.23573847,0.56715320,0.06039966,0.66625936,0.00965973,0.04477988
-2.54827414,1.26587105,0.00170023,0.01791292,0.22940726,0.55658010,0.05935129,0.64831531,0.00955692,0.04318085
-2.54227114,1.23889187,0.00169010,0.01686240,0.22398693,0.54715779,0.05870206,0.63318759,0.00945558,0.04172270
-2.53626813,1.21634047,0.00168213,0.01588306,0.21951157,0.53909515,0.05847050,0.62094539,0.00936055,0.04039876
-2.53026513,1.19859461,0.00167731,0.01497621,0.21603490,0.53264873,0.05867602,0.61170262,0.00927696,0.03920719
-2.52426213,1.18609924,0.00167648,0.01414431,0.21362433,0.52811155,0.05933711,0.60560457,0.00921001,0.03815006
-2.51825913,1.17933684,0.00168029,0.01339055,0.21235442,0.52580004,0.06046930,0.60281307,0.00916468,0.03723233
-2.51225613,1.17879593,0.00168916,0.01271855,0.21230002,0.52603956,0.06208327,0.60349125,0.00914544,0.03646070
-2.50625313,1.18493943,0.00170327,0.01213197,0.21352933,0.52914933,0.06418298,0.60778846,0.00915602,0.03584249
-2.50025013,1.19817420,0.00172252,0.01163416,0.21609730,0.53542724,0.06676410,0.61582618,0.00919912,0.03538453
-2.49424712,1.21882319,0.00174657,0.01122796,0.22003949,0.54513524,0.06981266,0.62768569,0.00927629,0.03509218
-2.48824412,1.24710122,0.00177479,0.01091541,0.22536684,0.55848586,0.07330411,0.64339783,0.00938767,0.03496843
-2.48224112,1.28309548,0.00180635,0.01069761,0.23206143,0.57563031,0.07720278,0.66293542,0.00953198,0.03501323
-2.47623812,1.32675134,0.00184019,0.01057462,0.24007340,0.59664859,0.08146176,0.68620852,0.00970644,0.03522300
-2.47023512,1.37786374,0.00187506,0.01054536,0.24931926,0.62154190,0.08602339,0.71306260,0.00990680,0.03559025
-2.46423212,1.43607450,0.00190961,0.01060764,0.25968156,0.65022757,0.09082008,0.74327951,0.01012741,0.03610355
-2.45822911,1.50087506,0.00194240,0.01075818,0.27100994,0.68253652,0.09577570,0.77658111,0.01036143,0.03674764
-2.45222611,1.57161450,0.00197198,0.01099264,0.28312357,0.71821338,0.10080736,0.81263504,0.01060100,0.03750365
-2.44622311,1.64751199,0.00199692,0.01130576,0.29581481,0.75691898,0.10582755,0.85106228,0.01083750,0.03834966
-2.44022011,1.72767293,0.00201590,0.01169144,0.30885408,0.79823526,0.11074657,0.89144587,0.01106188,0.03926118
-2.43421711,1.81110799,0.00202773,0.01214282,0.32199546,0.84167216,0.11547517,0.93334034,0.01126496,0.04021195
-2.42821411,1.89675389,0.00203143,0.01265248,0.33498320,0.88667641,0.11992722,0.97628113,0.01143777,0.04117461
-2.42221111,1.98349525,0.00202621,0.01321247,0.34755857,0.93264183,0.12402246,1.01979360,0.01157190,0.04212155
-2.41620810,2.07018649,0.00201159,0.01381447,0.35946692,0.97892083,0.12768899,1.06340122,0.01165980,0.04302565
-2.41020510,2.15567321,0.00198733,0.01444988,0.37046475,1.02483690,0.13086566,1.10663256,0.01169509,0.04386103
-2.40420210,2.23881241,0.00195351,0.01510993,0.38032641,1.06969782,0.13350402,1.14902701,0.01167275,0.04460375
-2.39819910,2.31849126,0.00191048,0.01578576,0.38885032,1.11280918,0.13556996,1.19013907,0.01158933,0.04523239
-2.39219610,2.39364417,0.00185887,0.01646856,0.39586450,1.15348822,0.13704481,1.22954149,0.01144308,0.04572850
-2.38619310,2.46326816,0.00179958,0.01714964,0.40123114,1.19107752,0.13792597,1.26682734,0.01123399,0.04607705
-2.38019010,2.52643670,0.00173371,0.01782056,0.40485027,1.22495851,0.13822702,1.30161145,0.01096377,0.04626662
-2.37418709,2.58231208,0.00166256,0.01847330,0.40666228,1.25456446,0.13797735,1.33353151,0.01063575,0.04628958
-2.36818409,2.63015672,0.00158756,0.01910040,0.40664933,1.27939285,0.13722118,1.36224939,0.01025481,0.04614214
-2.36218109,2.66934358,0.00151027,0.01969513,0.40483571,1.29901675,0.13601630,1.38745290,0.00982710,0.04582431
-2.35617809,2.69936592,0.00143225,0.02025173,0.40128706,1.31309519,0.13443233,1.40885847,0.00935986,0.04533976
-2.35017509,2.71984648,0.00135509,0.02076556,0.39610870,1.32138201,0.13254863,1.42621489,0.00886114,0.04469563
-2.34417209,2.73054611,0.00128034,0.02123341,0.38944297,1.32373321,0.13045210,1.43930825,0.00833951,0.04390235
-2.33816908,2.73137176,0.00120944,0.02165365,0.38146595,1.32011239,0.12823474,1.44796801,0.00780382,0.04297333
-2.33216608,2.72238348,0.00114371,0.02202647,0.37238349,1.31059414,0.12599112,1.45207410,0.00726287,0.04192472
-2.32616308,2.70380023,0.00108434,0.02235408,0.36242687,1.29536520,0.12381594,1.45156462,0.00672518,0.04077515
-2.32016008,2.67600382,0.00103230,0.02264083,0.35184812,1.27472327,0.12180156,1.44644376,0.00619879,0.03954541
-2.31415708,2.63954074,0.00098840,0.02289331,0.34091526,1.24907335,0.12003580,1.43678947,0.00569102,0.03825825
-2.30815408,2.59512130,0.00095325,0.02312036,0.32990754,1.21892174,0.11859980,1.42276014,0.00520836,0.03693807
-2.30215108,2.54361560,0.00092725,0.02333308,0.31911083,1.18486770,0.11756620,1.40459998,0.00475636,0.03561077
-2.29614807,2.48604613,0.00091062,0.02354462,0.30881325,1.14759302,0.11699759,1.38264233,0.00433956,0.03430347
-2.29014507,2.42357677,0.00090340,0.02377006,0.29930114,1.10784973,0.11694526,1.35731061,0.00396150,0.03304433
-2.28414207,2.35749807,0.00090549,0.02402607,0.29085539,1.06644635,0.11744824,1.32911654,0.00362469,0.03186236
-2.27813907,2.28920909,0.00091668,0.02433057,0.28374823,1.02423295,0.11853272,1.29865535,0.00333072,0.03078721
-2.27213607,2.22019604,0.00093668,0.02470236,0.27824036,0.98208562,0.12021183,1.26659816,0.00308033,0.02984898
-2.26613307,2.15200812,0.00096512,0.02516060,0.27457846,0.94089064,0.12248568,1.23368136,0.00287350,0.02907804
-2.26013007,2.08623119,0.00100167,0.02572437,0.27299302,0.90152882,0.12534181,1.20069346,0.00270958,0.02850475
-2.25412706,2.02445990,0.00104602,0.02641217,0.27369633,0.86486044,0.12875594,1.16845966,0.00258743,0.02815932
-2.24812406,1.96826896,0.00109791,0.02724143,0.27688066,0.83171102,0.13269292,1.13782473,0.00250552,0.02807149
-2.24212106,1.91918429,0.00115723,0.02822806,0.28271641,0.80285834,0.13710807,1.10963454,0.00246210,0.02827028
-2.23611806,1.87865462,0.00122397,0.02938604,0.29135018,0.77902067,0.14194862,1.08471701,0.00245527,0.02878369
-2.23011506,1.84802425,0.00129830,0.03072702,0.30290274,0.76084656,0.14715532,1.06386299,0.00248312,0.02963839
-2.22411206,1.82850745,0.00138057,0.03226006,0.31746673,0.74890606,0.15266422,1.04780752,0.00254380,0.03085938
-2.21810905,1.82116486,0.00147129,0.03399136,0.33510413,0.74368335,0.15840840,1.03721212,0.00263557,0.03246956
-2.21210605,1.82688251,0.00157115,0.03592409,0.35584357,0.74557079,0.16431975,1.03264849,0.00275690,0.03448941
-2.20610305,1.84635338,0.00168098,0.03805823,0.37967744,0.75486427,0.17033065,1.03458410,0.00290645,0.03693651
-2.20010005,1.88006209,0.00180173,0.04039056,0.40655894,0.77175958,0.17637548,1.04336984,0.00308310,0.03982517
-2.19409705,1.92827271,0.00193444,0.04291457,0.43639933,0.79635000,0.18239200,1.05923022,0.00328596,0.04316596
-2.18809405,1.99101999,0.00208014,0.04562051,0.46906538,0.82862473,0.18832246,1.08225623,0.00351431,0.04696531
-2.18209105,2.06810410,0.00223982,0.04849540,0.50437738,0.86846830,0.19411448,1.11240105,0.00376763,0.05122510
-2.17608804,2.15908927,0.00241434,0.05152311,0.54210794,0.91566088,0.19972164,1.14947884,0.00404547,0.05594226
-2.17008504,2.26330635,0.00260437,0.05468443,0.58198166,0.96987956,0.20510383,1.19316665,0.00434747,0.06110850
-2.16408204,2.37985957,0.00281030,0.05795718,0.62367604,1.03070065,0.21022734,1.24300956,0.00467329,0.06670999
-2.15807904,2.50763774,0.00303217,0.06131635,0.66682374,1.09760313,0.21506465,1.29842908,0.00502255,0.07272720
-2.15207604,2.64532998,0.00326958,0.06473424,0.71101629,1.16997336,0.21959418,1.35873485,0.00539479,0.07913478
-2.14607304,2.79144603,0.00352167,0.06818076,0.75580927,1.24711116,0.22379972,1.42313939,0.00578943,0.08590161
-2.14007004,2.94434116,0.00378704,0.07162362,0.80072908,1.32823742,0.22766993,1.49077589,0.00620577,0.09299090
-2.13406703,3.10224539,0.00406376,0.07502875,0.84528102,1.41250324,0.23119764,1.56071871,0.00664291,0.10036046
-2.12806403,3.26329672,0.00434933,0.07836075,0.88895866,1.49900067,0.23437930,1.63200611,0.00709983,0.10796306
-2.12206103,3.42557787,0.00464074,0.08158339,0.93125416,1.58677507,0.23721437,1.70366479,0.00757535,0.11574700
-2.11605803,3.58715566,0.00493446,0.08466025,0.97166923,1.67483896,0.23970485,1.77473564,0.00806816,0.12365676
-2.11005503,3.74612222,0.00522657,0.08755548,1.00972645,1.76218715,0.24185490,1.84429978,0.00857688,0.13163375
-2.10405203,3.90063687,0.00551279,0.09023455,1.04498051,1.84781303,0.24367062,1.91150428,0.00910010,0.13961725
-2.09804902,4.04896750,0.00578866,0.09266515,1.07702891,1.93072575,0.24515985,1.97558647,0.00963640,0.14754536
-2.09204602,4.18953008,0.00604958,0.09481804,1.10552184,2.00996775,0.24633218,2.03589597,0.01018444,0.15535611
-2.08604302,4.32092497,0.00629103,0.09666795,1.13017083,2.08463254,0.24719905,2.09191354,0.01074299,0.16298854
-2.08004002,4.44196880,0.00650867,0.09819439,1.15075583,2.15388203,0.24777377,2.14326586,0.01131096,0.17038383
-2.07403702,4.55172049,0.00669852,0.09938243,1.16713042,2.21696318,0.24807177,2.18973543,0.01188743,0.17748642
