energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.02101051,5.81158323,0.32653989,0.49786996,0.52644113,1.17359901,1.18247007,1.52917558,1.27665898,0.00000000
-0.01500750,6.00045217,0.33931314,0.52214822,0.54875957,1.20919221,1.25379431,1.56954993,1.33258765,0.00000000
-0.00900450,6.18063603,0.35110997,0.54806721,0.57210465,1.24214945,1.32760049,1.60620678,1.38887459,0.00000000
-0.00300150,6.35001035,0.36175995,0.57540000,0.59632752,1.27193988,1.40309225,1.63861797,1.44489151,0.00000000
0.00300150,6.50680852,0.37112619,0.60388271,0.62129262,1.29814601,1.47944544,1.66638509,1.49999380,0.00000000
0.00900450,6.64963805,0.37910814,0.63321593,0.64687638,1.32047093,1.55581937,1.68924325,1.55352949,0.00000000
0.01500750,6.77748255,0.38564288,0.66306765,0.67296483,1.33874134,1.63136884,1.70705983,1.60484950,0.00000000
0.02101051,6.88969028,0.39070475,0.69307749,0.69945046,1.35290651,1.70525690,1.71982821,1.65331935,0.00000000
0.02701351,6.98595050,0.39430355,0.72286265,0.72622837,1.36303323,1.77666805,1.72765714,1.69833191,0.00000000
0.03301651,7.06625960,0.39648127,0.75202499,0.75319213,1.36929715,1.84482166,1.73075628,1.73932088,0.00000000
0.03901951,7.13087930,0.39730765,0.78015953,0.78022946,1.37197092,1.90898523,1.72941864,1.77577461,0.00000000
0.04502251,7.18028943,0.39687477,0.80686371,0.80721818,1.37140973,1.96848714,1.72400111,1.80724946,0.00000000
0.05102551,7.21513809,0.39529106,0.83174733,0.83402252,1.36803493,2.02272856,1.71490383,1.83338238,0.00000000
0.05702851,7.23619197,0.39267496,0.85444271,0.86049026,1.36231640,2.07119406,1.70254961,1.85390185,0.00000000
0.06303152,7.24428953,0.38914867,0.87461462,0.88645068,1.35475451,2.11346060,1.68736438,1.86863678,0.00000000
0.06903452,7.24029949,0.38483233,0.89196970,0.91171381,1.34586232,2.14920483,1.66975964,1.87752283,0.00000000
0.07503752,7.22508656,0.37983889,0.90626484,0.93607086,1.33614875,2.17820819,1.65011764,1.88060576,0.00000000
0.08104052,7.19948612,0.37426991,0.91731436,0.95929614,1.32610337,2.20036007,1.62878003,1.87804174,0.00000000
0.08704352,7.16428870,0.36821260,0.92499560,0.98115035,1.31618330,2.21565872,1.60604042,1.87009447,0.00000000
0.09304652,7.12023462,0.36173805,0.92925270,1.00138531,1.30680265,2.22421017,1.58214088,1.85712923,0.00000000
0.09904952,7.06801844,0.35490087,0.93009855,1.01974996,1.29832473,2.22622521,1.55727262,1.83960430,0.00000000
0.10505253,7.00830240,0.34774000,0.92761476,1.03599747,1.29105722,2.22201462,1.53158032,1.81805996,0.00000000
0.11105553,6.94173714,0.34028075,0.92194969,1.04989319,1.28525022,2.21198290,1.50516980,1.79310569,0.00000000
0.11705853,6.86898802,0.33253773,0.91331473,1.06122318,1.28109717,2.19662059,1.47811838,1.76540611,0.00000000
0.12306153,6.79076454,0.32451856,0.90197882,1.06980293,1.27873821,2.17649552,1.45048698,1.73566623,0.00000000
0.12906453,6.70785041,0.31622800,0.88826157,1.07548591,1.27826580,2.15224309,1.42233326,1.70461655,0.00000000
0.13506753,6.62113194,0.30767223,0.87252514,1.07817151,1.27973211,2.12455566,1.39372485,1.67299844,0.00000000
0.14107054,6.53162206,0.29886304,0.85516521,1.07781204,1.28315766,2.09417128,1.36475170,1.64155035,0.00000000
0.14707354,6.44047810,0.28982159,0.83660124,1.07441840,1.28854080,2.06186169,1.33553675,1.61099489,0.00000000
0.15307654,6.34901145,0.28058158,0.81726644,1.06806405,1.29586748,2.02841972,1.30624432,1.58202725,0.00000000
0.15907954,6.25868778,0.27119157,0.79759768,1.05888712,1.30512072,1.99464623,1.27708552,1.55530480,0.00000000
0.16508254,6.17111725,0.26171635,0.77802561,1.04709048,1.31628950,1.96133641,1.24832040,1.53143800,0.00000000
0.17108554,6.08803453,0.25223738,0.75896532,1.03293952,1.32937648,1.92926584,1.22025660,1.51098249,0.00000000
0.17708854,6.01126896,0.24285207,0.74080780,1.01675794,1.34440424,1.89917637,1.19324458,1.49443238,0.00000000
0.18309155,5.94270610,0.23367213,0.72391232,0.99892143,1.36141980,1.87176196,1.16766962,1.48221437,0.00000000
0.18909455,5.88424188,0.22482110,0.70860013,0.97984950,1.38049711,1.84765497,1.14394090,1.47468298,0.00000000
0.19509755,5.83773148,0.21643095,0.69514939,0.95999587,1.40173739,1.82741319,1.12247839,1.47211645,0.00000000
0.20110055,5.80493486,0.20863823,0.68379165,0.93983760,1.42526732,1.81150794,1.10369796,1.47471362,0.00000000
0.20710355,5.78746144,0.20157975,0.67470984,0.91986341,1.45123498,1.80031389,1.08799567,1.48259164,0.00000000
0.21310655,5.78671611,0.19538804,0.66803778,0.90056174,1.47980373,1.79410092,1.07573181,1.49578469,0.00000000
0.21910955,5.80384894,0.19018679,0.66386122,0.88240874,1.51114423,1.79302834,1.06721562,1.51424378,0.00000000
0.22511256,5.83971056,0.18608646,0.66222014,0.86585681,1.54542474,1.79714209,1.06269135,1.53783785,0.00000000
0.23111556,5.89481506,0.18318020,0.66311241,0.85132390,1.58280016,1.80637483,1.06232620,1.56635608,0.00000000
0.23711856,5.96931165,0.18154029,0.66649827,0.83918390,1.62340010,1.82054925,1.06620088,1.59951180,0.00000000
0.24312156,6.06296626,0.18121510,0.67230559,0.82975848,1.66731653,1.83938447,1.07430305,1.63694770,0.00000000
0.24912456,6.17515352,0.18222681,0.68043556,0.82331031,1.71459139,1.86250524,1.08652389,1.67824255,0.00000000
0.25512756,6.30485927,0.18456981,0.69076839,0.82003801,1.76520473,1.88945378,1.10265807,1.72291912,0.00000000
0.26113057,6.45069333,0.18820993,0.70316886,0.82007261,1.81906397,1.91970356,1.12240684,1.77045321,0.00000000
0.26713357,6.61091196,0.19308440,0.71749130,0.82347575,1.87599463,1.95267453,1.14538430,1.82028349,0.00000000
0.27313657,6.78344893,0.19910267,0.73358383,0.83023922,1.93573319,1.98774913,1.17112637,1.87182175,0.00000000
0.27913957,6.96595424,0.20614788,0.75129160,0.84028612,1.99792242,2.02428825,1.19910216,1.92446339,0.00000000
0.28514257,7.15583907,0.21407907,0.77045899,0.85347315,2.06210949,2.06164670,1.22872718,1.97759763,0.00000000
0.29114557,7.35032549,0.22273397,0.79093061,0.86959421,2.12774730,2.09918730,1.25937790,2.03061717,0.00000000
0.29714857,7.54649966,0.23193240,0.81255122,0.88838494,2.19419899,2.13629332,1.29040712,2.08292710,0.00000000
0.30315158,7.74136703,0.24148003,0.83516472,0.90952826,2.26074581,2.17237878,1.32115955,2.13395277,0.00000000
0.30915458,7.93190823,0.25117257,0.85861222,0.93266075,2.32659817,2.20689633,1.35098716,2.18314651,0.00000000
0.31515758,8.11513438,0.26080020,0.88272970,0.95737970,2.39090966,2.23934289,1.37926371,2.22999311,0.00000000
0.32116058,8.28814083,0.27015215,0.90734531,0.98325091,2.45279375,2.26926284,1.40539818,2.27401422,0.00000000
0.32716358,8.44815813,0.27902136,0.93227679,1.00981688,2.51134255,2.29624925,1.42884677,2.31477155,0.00000000
0.33316658,8.59259952,0.28720903,0.95732916,1.03660554,2.56564720,2.31994337,1.44912310,2.35186919,0.00000000
0.33916958,8.71910394,0.29452910,0.98229306,1.06313921,2.61481906,2.34003285,1.46580660,2.38495502,0.00000000
0.34517259,8.82557409,0.30081240,1.00694391,1.08894366,2.65801111,2.35624905,1.47854894,2.41372159,0.00000000
0.35117559,8.91020875,0.30591047,1.03104209,1.11355709,2.69443877,2.36836399,1.48707840,2.43790641,0.00000000
0.35717859,8.97152888,0.30969894,1.05433417,1.13653885,2.72339932,2.37618737,1.49120246,2.45729190,0.00000000
0.36318159,9.00839722,0.31208040,1.07655528,1.15747768,2.74428936,2.37956384,1.49080840,2.47170510,0.00000000
0.36918459,9.02003101,0.31298661,1.09743254,1.17599912,2.75661961,2.37837103,1.48586233,2.48101721,0.00000000
0.37518759,9.00600784,0.31238013,1.11668949,1.19177214,2.76002656,2.37251831,1.47640666,2.48514296,0.00000000
0.38119060,8.96626468,0.31025521,1.13405126,1.20451454,2.75428065,2.36194648,1.46255627,2.48404000,0.00000000
0.38719360,8.90109045,0.30663797,1.14925049,1.21399723,2.73929077,2.34662848,1.44449361,2.47770817,0.00000000
0.39319660,8.81111267,0.30158588,1.16203364,1.22004710,2.71510499,2.32657089,1.42246290,2.46618891,0.00000000
0.39919960,8.69727906,0.29518652,1.17216762,1.22254874,2.68190775,2.30181628,1.39676383,2.44956475,0.00000000
0.40520260,8.56083491,0.28755567,1.17944652,1.22144482,2.64001376,2.27244630,1.36774483,2.42795905,0.00000000
0.41120560,8.40329770,0.27883482,1.18369833,1.21673540,2.58985900,2.23858528,1.33579624,2.40153606,0.00000000
0.41720860,8.22642989,0.26918813,1.18479147,1.20847637,2.53198947,2.20040433,1.30134369,2.37050158,0.00000000
0.42321161,8.03221149,0.25879898,1.18264119,1.19677718,2.46704820,2.15812572,1.26484172,2.33510407,0.00000000
0.42921461,7.82281357,0.24786607,1.17721548,1.18179809,2.39576129,2.11202758,1.22676799,2.29563663,0.00000000
0.43521761,7.60057368,0.23659945,1.16854074,1.16374727,2.31892349,2.06244859,1.18761814,2.25243962,0.00000000
0.44122061,7.36797423,0.22521625,1.15670685,1.14287783,2.23738407,2.00979272,1.14790141,2.20590406,0.00000000
0.44722361,7.12762418,0.21393646,1.14187173,1.11948505,2.15203332,1.95453380,1.10813703,2.15647559,0.00000000
0.45322661,6.88224415,0.20297881,1.12426509,1.09390382,2.06379027,1.89721965,1.06885137,2.10465879,0.00000000
0.45922961,6.63465473,0.19255668,1.10419134,1.06650633,1.97359166,1.83847565,1.03057573,2.05102146,0.00000000
0.46523262,6.38776709,0.18287433,1.08203137,1.03769999,1.88238254,1.77900742,0.99384460,1.99619847,0.00000000
0.47123562,6.14457495,0.17412340,1.05824297,1.00792531,1.79110816,1.71960217,0.95919419,1.94089461,0.00000000
0.47723862,5.90814617,0.16647972,1.03335967,0.97765371,1.70070722,1.66112846,0.92716087,1.88588586,0.00000000
0.48324162,5.68161254,0.16010049,1.00798766,0.94738483,1.61210609,1.60453383,0.89827941,1.83201836,0.00000000
0.48924462,5.46815585,0.15512182,0.98280060,0.91764318,1.52621360,1.55083997,0.87308044,1.78020470,0.00000000
0.49524762,5.27098855,0.15165673,0.95853206,0.88897376,1.44391603,1.50113487,0.85208707,1.73141680,0.00000000
0.50125063,5.09332745,0.14979352,0.93596547,0.86193654,1.36607185,1.45656181,0.83581034,1.68667511,0.00000000
0.50725363,4.93835925,0.14959454,0.91592142,0.83709936,1.29350572,1.41830465,0.82474324,1.64703384,0.00000000
0.51325663,4.80919707,0.15109538,0.89924247,0.81502947,1.22700156,1.38756945,0.81935324,1.61356221,0.00000000
0.51925963,4.70882783,0.15430448,0.88677538,0.79628331,1.16729421,1.36556240,0.82007336,1.58732183,0.00000000
0.52526263,4.64005082,0.15920312,0.87935121,0.78139498,1.11505978,1.35346404,0.82729178,1.56934065,0.00000000
0.53126563,4.60540835,0.16574585,0.87776363,0.77086329,1.07090440,1.35240030,0.84134019,1.56058412,0.00000000
0.53726863,4.60711040,0.17386131,0.88274580,0.76513791,1.03535185,1.36341086,0.86248131,1.56192429,0.00000000
0.54327164,4.64695514,0.18345336,0.89494666,0.76460497,1.00882999,1.38741543,0.89089580,1.57410791,0.00000000
0.54927464,4.72624840,0.19440273,0.91490706,0.76957248,0.99165675,1.42517900,0.92666926,1.59772471,0.00000000
0.55527764,4.84572501,0.20656894,0.94303683,0.78025642,0.98402595,1.47727717,0.96977967,1.63317700,0.00000000
0.56128064,5.00547565,0.21979251,0.97959336,0.79676775,0.98599381,1.54406257,1.02008607,1.68065192,0.00000000
0.56728364,5.20488253,0.23389757,1.02466263,0.81910123,0.99746674,1.62563391,1.07731893,1.74009758,0.00000000
0.57328664,5.44256780,0.24869463,1.07814363,0.84712654,1.01819126,1.72180894,1.14107291,1.81120425,0.00000000
0.57928964,5.71635767,0.26398359,1.13973678,0.88058224,1.04774670,1.83210256,1.21080258,1.89339178,0.00000000
0.58529265,6.02326557,0.27955684,1.20893724,0.91907309,1.08554150,1.95571159,1.28582148,1.98580394,0.00000000
0.59129565,6.35949663,0.29520244,1.28503350,0.96207105,1.13081372,2.09150719,1.36530504,2.08731058,0.00000000
0.59729865,6.72047536,0.31070736,1.36711195,1.00892029,1.18263621,2.23803596,1.44829748,2.19651786,0.00000000
0.60330165,7.10089769,0.32586054,1.45406744,1.05884627,1.23992685,2.39353053,1.53372301,2.31178680,0.00000000
0.60930465,7.49480731,0.34045595,1.54462003,1.11096882,1.30146397,2.55592991,1.62040105,2.43126000,0.00000000
0.61530765,7.89569573,0.35429541,1.63733779,1.16431910,1.36590693,2.72290985,1.70706548,2.55289597,0.00000000
0.62131066,8.29662417,0.36719124,1.73066512,1.21785997,1.43182153,2.89192280,1.79238744,2.67451051,0.00000000
0.62731366,8.69036457,0.37896866,1.82295612,1.27050932,1.49770966,3.06024679,1.87500126,2.79382389,0.00000000
0.63331666,9.06955611,0.38946791,1.91251206,1.32116562,1.56204257,3.22504218,1.95353271,2.90851280,0.00000000
0.63931966,9.42687269,0.39854618,1.99762193,1.36873496,1.62329662,3.38341471,2.02662889,3.01626524,0.00000000
0.64532266,9.75519644,0.40607920,2.07660487,1.41215872,1.67999045,3.53248316,2.09298892,3.11483703,0.00000000
0.65132566,10.04779141,0.41196262,2.14785309,1.45044086,1.73072229,3.66944944,2.15139425,3.20210781,0.00000000
0.65732866,10.29847192,0.41611313,2.20987382,1.48267395,1.77420604,3.79166881,2.20073791,3.27613501,0.00000000
0.66333167,10.50175948,0.41846928,2.26132900,1.50806298,1.80930473,3.89671791,2.24005140,3.33520372,0.00000000
0.66933467,10.65302286,0.41899215,2.30107105,1.52594614,1.83506019,3.98245813,2.26852864,3.37787094,0.00000000
0.67533767,10.74859615,0.41766567,2.32817367,1.53581175,1.85071764,4.04709205,2.28554583,3.40300260,0.00000000
0.68134067,10.78587061,0.41449677,2.34195629,1.53731083,1.85574422,4.08921087,2.29067677,3.40980200,0.00000000
0.68734367,10.76335676,0.40951521,2.34200152,1.53026475,1.84984087,4.10783108,2.28370291,3.39782885,0.00000000
0.69334667,10.68071472,0.40277314,2.32816471,1.51466785,1.83294693,4.10241887,2.26461801,3.36700802,0.00000000
0.69934967,10.53875161,0.39434437,2.30057542,1.49068491,1.80523743,4.07290168,2.23362693,3.31762797,0.00000000
0.70535268,10.33938643,0.38432331,2.25963078,1.45864361,1.76711321,4.01966612,2.19113898,3.25032877,0.00000000
0.71135568,10.08558396,0.37282356,2.20598099,1.41902250,1.71918439,3.94354273,2.13775580,3.16608042,0.00000000
0.71735868,9.78126055,0.35997629,2.14050757,1.37243478,1.66224785,3.84577814,2.07425443,3.06615223,0.00000000
0.72336168,9.43116546,0.34592812,2.06429536,1.31960882,1.59725993,3.72799579,2.00156607,2.95207451,0.00000000
0.72936468,9.04074278,0.33083885,1.97859933,1.26136602,1.52530528,3.59214687,1.92075135,2.82559411,0.00000000
0.73536768,8.61597908,0.31487887,1.88480751,1.19859708,1.44756340,3.44045344,1.83297313,2.68862546,0.00000000
0.74137069,8.16324261,0.29822638,1.78440158,1.13223739,1.36527411,3.27534605,1.73946751,2.54319899,0.00000000
0.74737369,7.68912006,0.28106446,1.67891650,1.06324259,1.27970327,3.09939803,1.64151432,2.39140874,0.00000000
0.75337669,7.20025649,0.26357811,1.56990069,0.99256508,1.19211020,2.91525917,1.54040785,2.23536111,0.00000000
0.75937969,6.70320384,0.24595123,1.45887821,0.92113230,1.10371760,2.72559090,1.43742889,2.07712633,0.00000000
0.76538269,6.20428271,0.22836381,1.34731408,0.84982728,1.01568530,2.53300531,1.33381878,1.91869430,0.00000000
0.77138569,5.70946138,0.21098929,1.23658380,0.77947216,0.92908817,2.34000977,1.23075628,1.76193602,0.00000000
0.77738869,5.22425506,0.19399211,1.12794791,0.71081495,0.84489898,2.14895894,1.12933778,1.60857159,0.00000000
0.78339170,4.75364729,0.17752574,1.02253212,0.64451966,0.76397623,1.96201512,1.03056128,1.46014550,0.00000000
0.78939470,4.30203457,0.16173102,0.92131330,0.58115998,0.68705707,1.78111787,0.93531436,1.31800940,0.00000000
0.79539770,3.87319393,0.14673496,0.82511124,0.52121636,0.61475499,1.60796311,0.84436622,1.18331251,0.00000000
0.80140070,3.47027272,0.13264999,0.73458622,0.46507619,0.54756191,1.44399171,0.75836380,1.05699921,0.00000000
0.80740370,3.09579853,0.11957365,0.65024160,0.41303691,0.48585413,1.29038702,0.67783159,0.93981333,0.00000000
0.81340670,2.75170673,0.10758864,0.57243117,0.36531145,0.42990131,1.14808057,0.60317486,0.83230818,0.00000000
0.81940970,2.43938267,0.09676331,0.50137020,0.32203567,0.37987789,1.01776484,0.53468594,0.73486144,0.00000000
0.82541271,2.15971501,0.08715234,0.43714964,0.28327718,0.33587601,0.89991177,0.47255279,0.64769376,0.00000000
0.83141571,1.91315647,0.07879762,0.37975236,0.24904506,0.29791918,0.79479571,0.41686945,0.57088979,0.00000000
0.83741871,1.69978853,0.07172931,0.32907066,0.21930000,0.26597603,0.70251913,0.36764770,0.50442057,0.00000000
0.84342171,1.51938644,0.06596681,0.28492424,0.19396434,0.23997325,0.62303982,0.32482931,0.44816604,0.00000000
0.84942471,1.37148146,0.06151966,0.24707776,0.17293152,0.21980738,0.55619804,0.28829824,0.40193671,0.00000000
0.85542771,1.25541746,0.05838835,0.21525743,0.15607472,0.20535471,0.50174245,0.25789242,0.36549348,0.00000000
0.86143072,1.17039967,0.05656474,0.18916591,0.14325430,0.19647920,0.45935371,0.23341451,0.33856485,0.00000000
0.86743372,1.11553387,0.05603238,0.16849529,0.13432378,0.19303794,0.42866482,0.21464133,0.32086103,0.00000000
0.87343672,1.08985511,0.05676634,0.15293765,0.12913432,0.19488420,0.40927768,0.20133171,0.31208453,0.00000000
0.87943972,1.09234528,0.05873290,0.14219319,0.12753762,0.20186814,0.40077540,0.19323262,0.31193697,0.00000000
0.88544272,1.12194016,0.06188886,0.13597572,0.12938722,0.21383519,0.40273020,0.19008342,0.32012221,0.00000000
0.89144572,1.17752644,0.06618074,0.13401574,0.13453835,0.23062251,0.41470709,0.19161847,0.33634608,0.00000000
0.89744872,1.25793029,0.07154377,0.13606115,0.14284643,0.25205382,0.43626349,0.19756805,0.36031280,0.00000000
0.90345173,1.36189928,0.07790098,0.14187594,0.15416451,0.27793312,0.46694544,0.20765794,0.39171896,0.00000000
0.90945473,1.48807984,0.08516227,0.15123714,0.16833991,0.30803773,0.50628098,0.22160794,0.43024539,0.00000000
0.91545773,1.63499256,0.09322385,0.16393042,0.18521021,0.34211129,0.55377148,0.23912959,0.47554776,0.00000000
0.92146073,1.80100811,0.10196791,0.17974484,0.20459916,0.37985719,0.60888186,0.25992356,0.52724674,0.00000000
0.92746373,1.98432600,0.11126287,0.19846705,0.22631257,0.42093304,0.67103052,0.28367703,0.58491833,0.00000000
0.93346673,2.18295872,0.12096409,0.21987556,0.25013469,0.46494672,0.73957997,0.31006140,0.64808525,0.00000000
0.93946973,2.39472317,0.13091529,0.24373534,0.27582520,0.51145427,0.81382897,0.33873067,0.71621002,0.00000000
0.94547274,2.61724105,0.14095057,0.26979325,0.30311724,0.55996026,0.89300704,0.36932077,0.78869040,0.00000000
0.95147574,2.84794936,0.15089709,0.29777459,0.33171652,0.60992054,0.97627189,0.40145003,0.86485757,0.00000000
0.95747874,3.08412142,0.16057836,0.32738106,0.36130175,0.66074772,1.06271037,0.43472083,0.94397755,0.00000000
0.96348174,3.32289854,0.16981798,0.35829031,0.39152648,0.71181925,1.15134327,0.46872265,1.02525589,0.00000000
0.96948474,3.56133144,0.17844384,0.39015715,0.42202233,0.76248792,1.24113406,0.50303625,1.10784574,0.00000000
0.97548774,3.79643020,0.18629245,0.42261655,0.45240354,0.81209436,1.33100155,0.53723901,1.19085909,0.00000000
0.98149075,4.02522096,0.19321333,0.45528815,0.48227285,0.85998137,1.41983616,0.57091115,1.27338095,0.00000000
0.98749375,4.24480715,0.19907326,0.48778238,0.51122838,0.90550918,1.50651945,0.60364266,1.35448578,0.00000000
0.99349675,4.45243256,0.20376008,0.51970767,0.53887133,0.94807131,1.58994619,0.63504049,1.43325590,0.00000000
0.99949975,4.64554385,0.20718610,0.55067872,0.56481428,0.98711021,1.66904824,0.66473585,1.50880091,0.00000000
1.00550275,4.82184961,0.20929057,0.58032522,0.58868975,1.02213197,1.74281940,0.69239126,1.58027754,0.00000000
1.01150575,4.97937359,0.21004151,0.60830092,0.61015871,1.05271967,1.81034039,0.71770694,1.64690911,0.00000000
1.01750875,5.11649996,0.20943650,0.63429238,0.62891867,1.07854456,1.87080282,0.74042654,1.70800396,0.00000000
1.02351176,5.23200879,0.20750248,0.65802735,0.64471117,1.09937470,1.92353154,0.76034173,1.76297201,0.00000000
1.02951476,5.32510059,0.20429465,0.67928221,0.65732833,1.11508081,1.96800430,0.77729570,1.81133913,0.00000000
1.03551776,5.39540925,0.19989440,0.69788831,0.66661820,1.12563891,2.00386814,0.79118550,1.85275853,0.00000000
1.04152076,5.44300337,0.19440647,0.71373701,0.67248882,1.13112988,2.03095191,0.80196309,1.88701917,0.00000000
1.04752376,5.46837637,0.18795542,0.72678324,0.67491079,1.13173595,2.04927444,0.80963526,1.91405071,0.00000000
1.05352676,5.47242655,0.18068163,0.73704751,0.67391829,1.12773435,2.05904823,0.81426258,1.93392508,0.00000000
1.05952976,5.45642815,0.17273695,0.74461636,0.66960864,1.11948845,2.06067840,0.81595735,1.94685470,0.00000000
1.06553277,5.42199534,0.16428027,0.74964137,0.66214028,1.10743683,2.05475707,0.81488084,1.95318741,0.00000000
1.07153577,5.37104050,0.15547317,0.75233663,0.65172940,1.09208073,2.04205335,0.81123994,1.95339852,0.00000000
1.07753877,5.30572882,0.14647578,0.75297496,0.63864525,1.07397048,2.02349919,0.80528336,1.94808000,0.00000000
1.08354177,5.22843043,0.13744303,0.75188298,0.62320441,1.05369114,2.00017148,0.79729749,1.93792738,0.00000000
1.08954477,5.14167164,0.12852146,0.74943498,0.60576402,1.03184821,1.97327083,0.78760188,1.92372453,0.00000000
1.09554777,5.04808602,0.11984647,0.74604594,0.58671431,1.00905339,1.94409748,0.77654461,1.90632662,0.00000000
1.10155078,4.95036633,0.11154032,0.74216361,0.56647052,0.98591104,1.91402477,0.76449722,1.88664171,0.00000000
1.10755378,4.85121722,0.10371059,0.73825979,0.54546441,0.96300533,1.88447062,0.75184943,1.86561101,0.00000000
1.11355678,4.75330921,0.09644933,0.73482090,0.52413554,0.94088854,1.85686748,0.73900329,1.84418829,0.00000000
1.11955978,4.65923348,0.08983258,0.73233778,0.50292243,0.92007029,1.83263107,0.72636694,1.82331856,0.00000000
1.12556278,4.57145750,0.08392042,0.73129494,0.48225378,0.90100802,1.81312849,0.71434771,1.80391638,0.00000000
1.13156578,4.49228112,0.07875725,0.73215912,0.46253983,0.88409862,1.79964594,0.70334456,1.78684396,0.00000000
1.13756878,4.42379316,0.07437237,0.73536751,0.44416398,0.86967117,1.79335666,0.69373993,1.77288955,0.00000000
1.14357179,4.36782856,0.07078067,0.74131558,0.42747484,0.85798094,1.79528958,0.68589099,1.76274633,0.00000000
1.14957479,4.32592652,0.06798338,0.75034488,0.41277876,0.84920449,1.80629922,0.68012037,1.75699247,0.00000000
1.15557779,4.29929040,0.06596884,0.76273100,0.40033297,0.84343610,1.82703766,0.67670677,1.75607261,0.00000000
1.16158079,4.28875050,0.06471331,0.77867207,0.39033958,0.84068547,1.85792914,0.67587551,1.76028158,0.00000000
1.16758379,4.29473103,0.06418160,0.79827822,0.38294034,0.84087688,1.89914839,0.67778955,1.76975086,0.00000000
1.17358679,4.31722308,0.06432787,0.82156244,0.37821270,0.84384992,1.95060331,0.68254131,1.78443838,0.00000000
1.17958979,4.35576525,0.06509627,0.84843331,0.37616691,0.84936193,2.01192317,0.69014568,1.80412235,0.00000000
1.18559280,4.40943382,0.06642169,0.87869000,0.37674466,0.85709231,2.08245304,0.70053477,1.82839973,0.00000000
1.19159580,4.47684414,0.06823064,0.91202018,0.37981928,0.86664878,2.16125528,0.71355476,1.85668964,0.00000000
1.19759880,4.55616471,0.07044215,0.94800096,0.38519756,0.87757560,2.24711884,0.72896516,1.88824222,0.00000000
1.20360180,4.64514492,0.07296900,0.98610335,0.39262347,0.88936377,2.33857663,0.74644084,1.92215304,0.00000000
1.20960480,4.74115685,0.07571903,1.02570033,0.40178361,0.90146319,2.43393136,0.76557698,1.95738299,0.00000000
1.21560780,4.84125127,0.07859676,1.06607853,0.41231452,0.91329632,2.53128946,0.78589701,1.99278334,0.00000000
1.22161081,4.94222664,0.08150518,1.10645339,0.42381168,0.92427336,2.62860280,0.80686337,2.02712565,0.00000000
1.22761381,5.04070986,0.08434779,1.14598754,0.43584002,0.93380825,2.72371727,0.82789098,2.05913541,0.00000000
1.23361681,5.13324645,0.08703075,1.18381184,0.44794575,0.94133521,2.81442685,0.84836302,2.08752880,0.00000000
1.23961981,5.21639733,0.08946514,1.21904852,0.45966904,0.94632518,2.89853191,0.86764836,2.11105107,0.00000000
1.24562281,5.28683904,0.09156927,1.25083561,0.47055738,0.94830160,2.97389957,0.88512040,2.12851542,0.00000000
1.25162581,5.34146360,0.09327086,1.27835185,0.48017888,0.94685493,3.03852431,0.90017622,2.13884082,0.00000000
1.25762881,5.37747444,0.09450908,1.30084104,0.48813531,0.94165528,3.09058649,0.91225565,2.14108735,0.00000000
1.26363182,5.39247449,0.09523639,1.31763510,0.49407420,0.93246277,3.12850667,0.92085930,2.13448768,0.00000000
1.26963482,5.38454315,0.09542001,1.32817474,0.49769968,0.91913504,3.15099362,0.92556505,2.11847341,0.00000000
1.27563782,5.35229886,0.09504296,1.33202698,0.49878148,0.90163170,3.15708409,0.92604213,2.09269509,0.00000000
1.28164082,5.29494504,0.09410476,1.32889893,0.49716192,0.88001548,3.14617285,0.92206247,2.05703522,0.00000000
1.28764382,5.21229746,0.09262161,1.31864701,0.49276045,0.85445008,3.11803169,0.91350868,2.01161362,0.00000000
1.29364682,5.10479229,0.09062607,1.30128165,0.48557580,0.82519478,3.07281677,0.90037864,1.95678489,0.00000000
1.29964982,4.97347456,0.08816638,1.27696691,0.47568537,0.79259614,3.01106408,0.88278633,1.89312841,0.00000000
1.30565283,4.81996808,0.08530529,1.24601542,0.46324232,0.75707713,2.93367321,0.86095908,1.82143091,0.00000000
1.31165583,4.64642805,0.08211859,1.20887863,0.44847023,0.71912417,2.84188030,0.83523146,1.74266291,0.00000000
1.31765883,4.45547882,0.07869332,1.16613307,0.43165573,0.67927260,2.73722145,0.80603600,1.65794970,0.00000000
1.32366183,4.25013952,0.07512582,1.11846308,0.41313945,0.63809138,2.62148795,0.77389125,1.56853834,0.00000000
1.32966483,4.03374056,0.07151960,1.06664076,0.39330572,0.59616735,2.49667548,0.73938779,1.47576208,0.00000000
1.33566783,3.80983451,0.06798313,1.01150404,0.37257137,0.55408995,2.36492911,0.70317249,1.38100348,0.00000000
1.34167084,3.58210447,0.06462767,0.95393370,0.35137418,0.51243662,2.22848628,0.66593195,1.28565788,0.00000000
1.34767384,3.35427328,0.06156508,0.89483012,0.33016140,0.47175969,2.08961978,0.62837537,1.19109836,0.00000000
1.35367684,3.13001615,0.05890576,0.83509070,0.30937853,0.43257476,1.95058260,0.59121764,1.09864336,0.00000000
1.35967984,2.91287934,0.05675663,0.77558860,0.28945904,0.39535110,1.81355639,0.55516293,1.00952800,0.00000000
1.36568284,2.70620660,0.05521917,0.71715342,0.27081496,0.36050410,1.68060479,0.52088924,0.92487964,0.00000000
