energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.45222611,2.56571996,-2.68783773,0.39648714,-0.42480708,0.00000000,-0.00000000,0.00216092,-0.00192877,0.06845719,-0.06754998,0.19211358,-0.19910794,2.20022303,-2.32904712,0.01292811,-0.01330986,0.26287435,-0.25801432
-2.44622311,2.46995905,-2.61033336,0.38002605,-0.41055343,0.00000000,-0.00000000,0.00221425,-0.00199341,0.06735316,-0.06704397,0.18654697,-0.19520805,2.10835392,-2.25149171,0.01247180,-0.01289694,0.25977279,-0.25799548
-2.44022011,2.36728999,-2.52364486,0.36277190,-0.39512463,0.00000000,-0.00000000,0.00226834,-0.00205830,0.06601165,-0.06630606,0.18024248,-0.19044953,2.01109274,-2.16620256,0.01199196,-0.01245418,0.25547877,-0.25679151
-2.43421711,2.25939378,-2.42917045,0.34495860,-0.37873267,0.00000000,-0.00000000,0.00232472,-0.00212415,0.06445097,-0.06534174,0.17330146,-0.18490533,1.91004456,-2.07458177,0.01149440,-0.01198718,0.25007833,-0.25442233
-2.42821411,2.14803543,-2.32843639,0.32682401,-0.36159938,0.00000000,-0.00000000,0.00238510,-0.00219195,0.06269402,-0.06416132,0.16583625,-0.17866245,1.80686968,-1.97813038,0.01098490,-0.01150173,0.24368139,-0.25093331
-2.42221111,2.03503453,-2.22307006,0.30860608,-0.34395307,0.00000000,-0.00000000,0.00245138,-0.00226294,0.06076787,-0.06277979,0.15796789,-0.17182017,1.70325704,-1.87842134,0.01046915,-0.01100370,0.23641883,-0.24639441
-2.41620810,1.92223662,-2.11477282,0.29053898,-0.32602508,0.00000000,-0.00000000,0.00252549,-0.00233855,0.05870326,-0.06121668,0.14982358,-0.16448805,1.60089927,-1.77707336,0.00995261,-0.01049890,0.22843915,-0.24089871
-2.41020510,1.81148566,-2.00529326,0.27284921,-0.30804623,0.00000000,-0.00000000,0.00260934,-0.00242037,0.05653396,-0.05949573,0.14153414,-0.15678371,1.50146984,-1.67572623,0.00944044,-0.00999294,0.21990459,-0.23456015
-2.40420210,1.70459822,-1.89640121,0.25575178,-0.29024321,0.00000000,-0.00000000,0.00270473,-0.00251004,0.05429610,-0.05764443,0.13323143,-0.14883051,1.40660236,-1.57601789,0.00893747,-0.00949117,0.21098686,-0.22751071
-2.39819910,1.60333943,-1.78986293,0.23944649,-0.27283497,0.00000000,-0.00000000,0.00281324,-0.00260919,0.05202745,-0.05569357,0.12504587,-0.14075513,1.31787229,-1.47956365,0.00844808,-0.00899858,0.20186272,-0.21989705
-2.39219610,1.50940112,-1.68741768,0.22411453,-0.25602916,0.00000000,-0.00000000,0.00293612,-0.00271936,0.04976668,-0.05367655,0.11710413,-0.13268514,1.23678087,-1.38793752,0.00797624,-0.00851974,0.19270959,-0.21187668
-2.38619310,1.42438200,-1.59075591,0.20991537,-0.24001866,0.00000000,-0.00000000,0.00307421,-0.00284189,0.04755258,-0.05162874,0.10952693,-0.12474666,1.16474101,-1.30265571,0.00752542,-0.00805873,0.18370121,-0.20361389
-2.38019010,1.34976986,-1.50149913,0.19698414,-0.22497839,0.00000000,-0.00000000,0.00322789,-0.00297783,0.04542332,-0.04958675,0.10242723,-0.11706214,1.10306497,-1.22516210,0.00709864,-0.00761914,0.17500362,-0.19527557
-2.37418709,1.28692573,-1.42118143,0.18542948,-0.21106232,0.00000000,-0.00000000,0.00339694,-0.00312788,0.04341581,-0.04758764,0.09590859,-0.10974836,1.05295324,-1.15681546,0.00669840,-0.00720400,0.16677152,-0.18702701
-2.36818409,1.23706961,-1.35123256,0.17533208,-0.19840101,0.00000000,-0.00000000,0.00358057,-0.00329228,0.04156497,-0.04566816,0.09006389,-0.10291459,1.01548443,-1.09887795,0.00632677,-0.00681583,0.15914519,-0.17902789
-2.36218109,1.20126767,-1.29296251,0.16674379,-0.18709948,0.00000000,-0.00000000,0.00377736,-0.00347074,0.03990322,-0.04386406,0.08497436,-0.09666107,0.99160549,-1.05250462,0.00598533,-0.00645659,0.15224793,-0.17142860
-2.35617809,1.18042048,-1.24754722,0.15968750,-0.17723577,0.00000000,-0.00000000,0.00398527,-0.00366242,0.03845995,-0.04220934,0.08070889,-0.09107776,0.98212210,-1.01873349,0.00567519,-0.00612773,0.14618420,-0.16436697
-2.35017509,1.17525230,-1.21601549,0.15415765,-0.16886003,0.00000000,-0.00000000,0.00420165,-0.00386589,0.03726110,-0.04073566,0.07732365,-0.08624339,0.98768883,-0.99847571,0.00539708,-0.00583019,0.14103835,-0.15796554
-2.34417209,1.18630099,-1.19923662,0.15012145,-0.16199426,0.00000000,-0.00000000,0.00442332,-0.00407910,0.03632885,-0.03947180,0.07486194,-0.08222476,1.00879901,-0.99250567,0.00515126,-0.00556445,0.13687404,-0.15232941
-2.33816908,1.21390883,-1.19790892,0.14752073,-0.15663278,0.00000000,-0.00000000,0.00464662,-0.00429946,0.03568136,-0.03844318,0.07335429,-0.07907637,1.04577421,-1.00145064,0.00493761,-0.00533052,0.13373430,-0.14754476
-2.33216608,1.25821407,-1.21254882,0.14627434,-0.15274327,0.00000000,-0.00000000,0.00486757,-0.00452383,0.03533260,-0.03767151,0.07281880,-0.07684026,1.09875372,-1.02578009,0.00475563,-0.00512800,0.13164210,-0.14367803
-2.32616308,1.31914365,-1.24348079,0.14628110,-0.15026850,0.00000000,-0.00000000,0.00508191,-0.00474865,0.03529229,-0.03717452,0.07326157,-0.07554608,1.16768414,-1.06579450,0.00460443,-0.00495611,0.13060150,-0.14077568
-2.32016008,1.39640737,-1.29082818,0.14742301,-0.14912859,0.00000000,-0.00000000,0.00528529,-0.00496997,0.03556592,-0.03696582,0.07467731,-0.07521138,1.25230990,-1.12161426,0.00448275,-0.00481371,0.13059922,-0.13886462
-2.31415708,1.48949406,-1.35450526,0.14956892,-0.14922379,0.00000000,-0.00000000,0.00547343,-0.00518365,0.03615476,-0.03705479,0.07705010,-0.07584207,1.35216515,-1.19316874,0.00438903,-0.00469936,0.13160649,-0.13795316
-2.30815408,1.59767024,-1.43421095,0.15257821,-0.15043761,0.00000000,-0.00000000,0.00564220,-0.00538541,0.03705609,-0.03744663,0.08035414,-0.07743298,1.46656797,-1.28018637,0.00432132,-0.00461130,0.13358129,-0.13803244
-2.30215108,1.71998205,-1.52942463,0.15630462,-0.15264033,0.00000000,-0.00000000,0.00578784,-0.00557104,0.03826335,-0.03814246,0.08455469,-0.07996854,1.59461762,-1.38218628,0.00427741,-0.00454751,0.13647065,-0.13907823
-2.29614807,1.85526073,-1.63940474,0.16060003,-0.15569268,0.00000000,-0.00000000,0.00590704,-0.00573651,0.03976644,-0.03913946,0.08960889,-0.08342358,1.73519574,-1.49847239,0.00425480,-0.00450575,0.14021310,-0.14105306
-2.29014507,2.00213257,-1.76319060,0.16531799,-0.15944954,0.00000000,-0.00000000,0.00599707,-0.00587812,0.04155202,-0.04043115,0.09546678,-0.08776415,1.88697200,-1.62813066,0.00425077,-0.00448355,0.14474104,-0.14390849
-2.28414207,2.15903332,-1.89960815,0.17031713,-0.16376370,0.00000000,-0.00000000,0.00605589,-0.00599263,0.04360387,-0.04200760,0.10207216,-0.09294837,2.04841506,-1.77003043,0.00426237,-0.00447828,0.14998311,-0.14758751
-2.27813907,2.32422746,-2.04727997,0.17546412,-0.16848941,0.00000000,-0.00000000,0.00608220,-0.00607738,0.04590325,-0.04385585,0.10936350,-0.09892729,2.21780890,-1.92283036,0.00428658,-0.00448720,0.15586630,-0.15202688
-2.27213607,2.49583228,-2.20463997,0.18063628,-0.17348575,0.00000000,-0.00000000,0.00607548,-0.00613041,0.04842933,-0.04596015,0.11727484,-0.10564577,2.39327478,-2.08498964,0.00432029,-0.00450746,0.16231783,-0.15715946
-2.26613307,2.67184636,-2.36995286,0.18572373,-0.17861966,0.00000000,-0.00000000,0.00603603,-0.00615045,0.05115951,-0.04830241,0.12573650,-0.11304327,2.57279868,-2.25478462,0.00436041,-0.00453619,0.16926672,-0.16291621
-2.26013007,2.85018206,-2.54133831,0.19063099,-0.18376852,0.00000000,-0.00000000,0.00596491,-0.00613708,0.05406985,-0.05086248,0.13467581,-0.12105464,2.75426348,-2.43033119,0.00440400,-0.00457056,0.17664503,-0.16922806
-2.25412706,3.02870115,-2.71679955,0.19527819,-0.18882235,0.00000000,-0.00000000,0.00586393,-0.00609064,0.05713533,-0.05361855,0.14401766,-0.12961078,2.93548548,-2.60961234,0.00444830,-0.00460783,0.18438865,-0.17602733
-2.24812406,3.20525267,-2.89425581,0.19960159,-0.19368548,0.00000000,-0.00000000,0.00573558,-0.00601225,0.06033019,-0.05654742,0.15368501,-0.13863925,3.11425394,-2.79051069,0.00449088,-0.00464547,0.19243772,-0.18324890
-2.24212106,3.37771182,-3.07157785,0.20355380,-0.19827773,0.00000000,-0.00000000,0.00558294,-0.00590381,0.06362812,-0.05962478,0.16359914,-0.14806475,3.28837253,-2.97084501,0.00452973,-0.00468118,0.20073664,-0.19083086
-2.23611806,3.54401875,-3.24662561,0.20710342,-0.20253500,0.00000000,-0.00000000,0.00540955,-0.00576784,0.06700247,-0.06282546,0.17367995,-0.15780953,3.45570152,-3.14840990,0.00456336,-0.00471305,0.20923373,-0.19871485
-2.23011506,3.70221606,-3.41728693,0.21023434,-0.20640954,0.00000000,-0.00000000,0.00521937,-0.00560748,0.07042630,-0.06612358,0.18384604,-0.16779362,3.61419894,-3.32101726,0.00459088,-0.00473957,0.21788057,-0.20684600
-2.22411206,3.85048366,-3.58151609,0.21294468,-0.20986956,0.00000000,-0.00000000,0.00501663,-0.00542636,0.07387250,-0.06949269,0.19401477,-0.17793510,3.76195977,-3.48653829,0.00461210,-0.00475981,0.22663110,-0.21517253
-2.21810905,3.98717018,-3.73737115,0.21524552,-0.21289860,0.00000000,-0.00000000,0.00480574,-0.00522847,0.07731380,-0.07290587,0.20410233,-0.18815016,3.89725152,-3.64294476,0.00462758,-0.00477342,0.23544061,-0.22364505
-2.21210605,4.11081994,-3.88304873,0.21715938,-0.21549453,0.00000000,-0.00000000,0.00459120,-0.00501810,0.08072276,-0.07633576,0.21402383,-0.19835332,4.01854536,-3.78834797,0.00463870,-0.00478073,0.24426469,-0.23221576
-2.20610305,4.22019486,-4.01691541,0.21871875,-0.21766824,0.00000000,-0.00000000,0.00437753,-0.00479970,0.08407182,-0.07975461,0.22369345,-0.20845746,4.12454174,-3.92103442,0.00464766,-0.00478283,0.25305825,-0.24083751
-2.20010005,4.31429087,-4.13753490,0.21996444,-0.21944227,0.00000000,-0.00000000,0.00416919,-0.00457779,0.08733332,-0.08313435,0.23302481,-0.21837416,4.21419001,-4.03949684,0.00465749,-0.00478158,0.26177480,-0.24946292
-2.19409705,4.39234880,-4.24369019,0.22094416,-0.22084929,0.00000000,-0.00000000,0.00397058,-0.00435693,0.09047961,-0.08644661,0.24193150,-0.22801398,4.28670159,-4.14245998,0.00467206,-0.00477962,0.27036599,-0.25804361
-2.18809405,4.45385961,-4.33440045,0.22171112,-0.22193055,0.00000000,-0.00000000,0.00378600,-0.00414160,0.09348320,-0.08966288,0.25032790,-0.23728707,4.34155673,-4.22890028,0.00469597,-0.00478043,0.27878157,-0.26652972
-2.18209105,4.49856442,-4.40893228,0.22232287,-0.22273450,0.00000000,-0.00000000,0.00361962,-0.00393618,0.09631706,-0.09275468,0.25813027,-0.24610391,4.37850490,-4.29805919,0.00473452,-0.00478822,0.28696977,-0.27486976
-2.17608804,4.52644968,-4.46680558,0.22284026,-0.22331544,0.00000000,-0.00000000,0.00347553,-0.00374495,0.09895495,-0.09569381,0.26525808,-0.25437638,4.39755944,-4.34945008,0.00479360,-0.00480796,0.29487815,-0.28301086
-2.17008504,4.53773803,-4.50779394,0.22332667,-0.22373239,0.00000000,-0.00000000,0.00335776,-0.00357208,0.10137188,-0.09845272,0.27163569,-0.26201907,4.39898679,-4.38285871,0.00487954,-0.00484523,0.30245495,-0.29089944
-2.16408204,4.53287544,-4.53192023,0.22384738,-0.22404811,0.00000000,-0.00000000,0.00327026,-0.00342161,0.10354465,-0.10100493,0.27719414,-0.26895087,4.38329122,-4.39833782,0.00499900,-0.00490615,0.30965076,-0.29848234
-2.15807904,4.51251516,-4.53944745,0.22446909,-0.22432829,0.00000000,-0.00000000,0.00321700,-0.00329752,0.10545248,-0.10332558,0.28187316,-0.27509669,4.35119581,-4.39619625,0.00515873,-0.00499724,0.31642046,-0.30570839
-2.15207604,4.47749930,-4.53086580,0.22525950,-0.22464098,0.00000000,-0.00000000,0.00320192,-0.00320372,0.10707757,-0.10539201,0.28562316,-0.28038950,4.30362029,-4.37698320,0.00536547,-0.00512528,0.32272541,-0.31253015
-2.14607304,4.42883815,-4.50687605,0.22628696,-0.22505599,0.00000000,-0.00000000,0.00322896,-0.00314411,0.10840581,-0.10718436,0.28840712,-0.28477224,4.24165689,-4.34146853,0.00562564,-0.00529710,0.32853547,-0.31890603
-2.14007004,4.36768814,-4.46837017,0.22761998,-0.22564452,0.00000000,-0.00000000,0.00330206,-0.00312258,0.10942730,-0.10868621,0.29020232,-0.28819982,4.16654450,-4.29061974,0.00594524,-0.00551942,0.33383096,-0.32480230
-2.13406703,4.29532849,-4.41640941,0.22932671,-0.22647863,0.00000000,-0.00000000,0.00342511,-0.00314303,0.11013682,-0.10988518,0.29100171,-0.29064091,4.07964224,-4.22557650,0.00632954,-0.00579861,0.33860418,-0.33019511
-2.12806403,4.21313708,-4.35220051,0.23147416,-0.22763074,0.00000000,-0.00000000,0.00360189,-0.00320936,0.11053421,-0.11077340,0.29081479,-0.29207939,3.98240265,-4.14762341,0.00678292,-0.00614050,0.34286038,-0.33507208
-2.12206103,4.12256573,-4.27707042,0.23412724,-0.22917294,0.00000000,-0.00000000,0.00383596,-0.00332544,0.11062452,-0.11134789,0.28966798,-0.29251546,3.87634525,-4.05816179,0.00730867,-0.00655016,0.34661811,-0.33943358
-2.11605803,4.02511528,-4.19243995,0.23734747,-0.23117611,0.00000000,-0.00000000,0.00413057,-0.00349504,0.11041793,-0.11161082,0.28760429,-0.29196621,3.76303086,-3.95868113,0.00790880,-0.00703166,0.34990878,-0.34329330
-2.11005503,3.92231079,-4.09979685,0.24119154,-0.23370885,0.00000000,-0.00000000,0.00448849,-0.00372176,0.10992958,-0.11156946,0.28468246,-0.29046555,3.64403697,-3.85073078,0.00858389,-0.00758794,0.35277542,-0.34667815
-2.10405203,3.81567708,-4.00066873,0.24570960,-0.23683609,0.00000000,-0.00000000,0.00491187,-0.00400891,0.10917904,-0.11123608,0.28097534,-0.28806359,3.52093457,-3.73589250,0.00933299,-0.00822057,0.35527061,-0.34962738
-2.09804902,3.70671516,-3.89659629,0.25094335,-0.24061756,0.00000000,-0.00000000,0.00540201,-0.00435937,0.10818968,-0.11062754,0.27656768,-0.28482529,3.39526675,-3.61575432,0.01015354,-0.00892965,0.35745381,-0.35219092
-2.09204602,3.59688004,-3.78910738,0.25692420,-0.24510596,0.00000000,-0.00000000,0.00595924,-0.00477541,0.10698785,-0.10976470,0.27155351,-0.28082854,3.26852928,-3.49188622,0.01104140,-0.00971369,0.35938802,-0.35442697
-2.08604302,3.48756018,-3.67969248,0.26367134,-0.25034512,0.00000000,-0.00000000,0.00658268,-0.00525854,0.10560189,-0.10867169,0.26603305,-0.27616171,3.14215340,-3.36581793,0.01199083,-0.01056959,0.36113608,-0.35639894
-2.08004002,3.38005936,-3.56978209,0.27119011,-0.25636804,0.00000000,-0.00000000,0.00727008,-0.00580929,0.10406116,-0.10737498,0.26010943,-0.27092078,3.01749113,-3.23901938,0.01299466,-0.01149263,0.36275691,-0.35817200
-2.07403702,3.27558122,-3.46072663,0.27947061,-0.26319508,0.00000000,-0.00000000,0.00801773,-0.00642704,0.10239497,-0.10590248,0.25388537,-0.26520617,2.89580309,-3.11288389,0.01404446,-0.01247654,0.36430170,-0.35980926
-2.06803402,3.17521705,-3.35377941,0.28848679,-0.27083232,0.00000000,-0.00000000,0.00882028,-0.00710986,0.10063159,-0.10428249,0.24746001,-0.25911949,2.77824898,-2.98871451,0.01513073,-0.01351365,0.36581057,-0.36136801
-2.06203102,3.07993695,-3.25008303,0.29819611,-0.27927025,0.00000000,-0.00000000,0.00967076,-0.00785432,0.09879739,-0.10254273,0.24092596,-0.25276031,2.66588077,-2.86771350,0.01624325,-0.01459505,0.36730981,-0.36289611
-2.05602801,2.99058458,-3.15065964,0.30853977,-0.28848296,0.00000000,-0.00000000,0.01056053,-0.00865543,0.09691609,-0.10070949,0.23436690,-0.24622322,2.55963839,-2.75097500,0.01737136,-0.01571091,0.36880984,-0.36442890
-2.05002501,2.90787548,-3.05640509,0.31944368,-0.29842783,0.00000000,-0.00000000,0.01147937,-0.00950654,0.09500825,-0.09880687,0.22785567,-0.23959520,2.46034778,-2.63948085,0.01850438,-0.01685072,0.37030418,-0.36598671
-2.04402201,2.83239857,-2.96808705,0.33082007,-0.30904585,0.00000000,-0.00000000,0.01241563,-0.01039932,0.09309091,-0.09685620,0.22145296,-0.23295358,2.36872087,-2.53409927,0.01963193,-0.01800370,0.37176947,-0.36757332
-2.03801901,2.76462044,-2.88634684,0.34256967,-0.32026260,0.00000000,-0.00000000,0.01335643,-0.01132384,0.09117753,-0.09487570,0.21520682,-0.22636456,2.28535718,-2.43558601,0.02074436,-0.01915913,0.37316650,-0.36917529
-2.03201601,2.70489172,-2.81170437,0.35458452,-0.33198983,0.00000000,-0.00000000,0.01428790,-0.01226870,0.08927810,-0.09288033,0.20915264,-0.21988236,2.21074643,-2.34458751,0.02183308,-0.02030675,0.37444225,-0.37076242
-2.02601301,2.65345483,-2.74456569,0.36675100,-0.34412766,0.00000000,-0.00000000,0.01519557,-0.01322118,0.08739943,-0.09088185,0.20331390,-0.21354911,2.14527159,-2.26164545,0.02289081,-0.02143712,0.37553280,-0.37228914
-2.02001001,2.61045203,-2.68523217,0.37895315,-0.35656720,0.00000000,-0.00000000,0.01606470,-0.01416751,0.08554562,-0.08888911,0.19770329,-0.20739527,2.08921181,-2.18720204,0.02391188,-0.02254195,0.37636688,-0.37369687
-2.01400700,2.57593309,-2.63391039,0.39107590,-0.36919351,0.00000000,-0.00000000,0.01688068,-0.01509321,0.08371865,-0.08690842,0.19232432,-0.20144061,2.04274473,-2.12160523,0.02489235,-0.02361437,0.37686992,-0.37491716
-2.00800400,2.54986154,-2.59072179,0.40300813,-0.38188872,0.00000000,-0.00000000,0.01762952,-0.01598343,0.08191893,-0.08494414,0.18717310,-0.19569567,2.00594762,-2.06511333,0.02583003,-0.02464914,0.37696814,-0.37587531
-2.00200100,2.53211905,-2.55571092,0.41464523,-0.39453508,0.00000000,-0.00000000,0.01829818,-0.01682337,0.08014600,-0.08299922,0.18224029,-0.19016341,1.97879728,-2.01789823,0.02672445,-0.02564276,0.37659262,-0.37649447
-1.99599800,2.52250738,-2.52885173,0.42589108,-0.40701779,0.00000000,-0.00000000,0.01887502,-0.01759866,0.07839899,-0.08107584,0.17751289,-0.18484108,1.96116831,-1.98004684,0.02757669,-0.02659343,0.37568295,-0.37669957
-1.98999500,2.52074772,-2.51005097,0.43665929,-0.41922741,0.00000000,-0.00000000,0.01935018,-0.01829584,0.07667715,-0.07917589,0.17297596,-0.17972202,1.95283021,-1.95156050,0.02838907,-0.02750101,0.37419020,-0.37642127
-1.98399200,2.52647783,-2.49914848,0.44687366,-0.43106168,0.00000000,-0.00000000,0.01971580,-0.01890273,0.07498014,-0.07730150,0.16861401,-0.17479735,1.95344344,-1.93235219,0.02916484,-0.02836676,0.37207914,-0.37559922
-1.97798899,2.53924733,-2.49591439,0.45646774,-0.44242665,0.00000000,-0.00000000,0.01996633,-0.01940880,0.07330822,-0.07545529,0.16441206,-0.17005738,1.96255530,-1.92224181,0.02990773,-0.02919306,0.36932951,-0.37418486
-1.97198599,2.55851211,-2.50004348,0.46538372,-0.45323711,0.00000000,-0.00000000,0.02009863,-0.01980549,0.07166225,-0.07364054,0.16035628,-0.16549270,1.97959626,-1.92094996,0.03062145,-0.02998300,0.36593631,-0.37214321
-1.96598299,2.58362905,-2.51114736,0.47357063,-0.46341625,0.00000000,-0.00000000,0.02011202,-0.02008648,0.07004359,-0.07186122,0.15643432,-0.16109486,2.00387786,-1.92809110,0.03130925,-0.03073995,0.36190916,-0.36945390
-1.95997999,2.61385226,-2.52874575,0.48098215,-0.47289466,0.00000000,-0.00000000,0.02000828,-0.02024783,0.06845388,-0.07012178,0.15263524,-0.15685667,2.03459327,-1.94316679,0.03197337,-0.03146707,0.35727081,-0.36611120
-1.95397699,2.64833246,-2.55225782,0.48757420,-0.48160884,0.00000000,-0.00000000,0.01979153,-0.02028809,0.06689465,-0.06842688,0.14894924,-0.15277212,2.07082152,-1.96556041,0.03261473,-0.03216684,0.35205493,-0.36212320
-1.94797399,2.68612069,-2.58099547,0.49330255,-0.48949934,0.00000000,-0.00000000,0.01946799,-0.02020827,0.06536700,-0.06678095,0.14536712,-0.14883600,2.11153649,-1.99453440,0.03323247,-0.03284060,0.34630355,-0.35751023
-1.94197099,2.72617770,-2.61415977,0.49812082,-0.49650878,0.00000000,-0.00000000,0.01904577,-0.02001178,0.06387124,-0.06518778,0.14187977,-0.14504331,2.15562135,-2.02923131,0.03382382,-0.03348816,0.34006408,-0.35230274
-1.93596798,2.76738983,-2.65084228,0.50197901,-0.50258002,0.00000000,-0.00000000,0.01853451,-0.01970423,0.06240652,-0.06365000,0.13847759,-0.14138853,2.20188900,-2.06867974,0.03438396,-0.03410754,0.33338657,-0.34653878
-1.92996498,2.80859197,-2.69003242,0.50482284,-0.50765470,0.00000000,-0.00000000,0.01794508,-0.01929322,0.06097064,-0.06216864,0.13515009,-0.13786492,2.24910868,-2.11180613,0.03490604,-0.03469481,0.32632106,-0.34026136
-1.92396198,2.84859758,-2.73063196,0.50659397,-0.51167231,0.00000000,-0.00000000,0.01728918,-0.01878802,0.05955991,-0.06074282,0.13188568,-0.13446388,2.29603840,-2.15745293,0.03538146,-0.03524401,0.31891544,-0.33351592
-1.91795898,2.88623518,-2.77147707,0.50723134,-0.51457011,0.00000000,-0.00000000,0.01657900,-0.01819923,0.05816915,-0.05936946,0.12867171,-0.13117458,2.34146254,-2.20440342,0.03580011,-0.03574733,0.31121401,-0.32634809
-1.91195598,2.92039036,-2.81136798,0.50667337,-0.51628387,0.00000000,-0.00000000,0.01582687,-0.01753847,0.05679192,-0.05804328,0.12549481,-0.12798374,2.38423339,-2.25141293,0.03615091,-0.03619535,0.30325666,-0.31880196
-1.90595298,2.95005160,-2.84910578,0.50486122,-0.51674957,0.00000000,-0.00000000,0.01504496,-0.01681796,0.05542075,-0.05675679,0.12234149,-0.12487586,2.42331509,-2.29724585,0.03642236,-0.03657745,0.29507887,-0.31091897
-1.89994997,2.97435794,-2.88353517,0.50174267,-0.51590603,0.00000000,-0.00000000,0.01424499,-0.01605022,0.05404765,-0.05550067,0.11919902,-0.12183370,2.45782811,-2.34071726,0.03660319,-0.03688232,0.28671246,-0.30273744
-1.89394697,2.99264607,-2.91359153,0.49727656,-0.51369820,0.00000000,-0.00000000,0.01343807,-0.01524769,0.05266460,-0.05426411,0.11605655,-0.11883913,2.48709215,-2.38073756,0.03668306,-0.03709861,0.27818690,-0.29429290
-1.88794397,3.00449440,-2.93835029,0.49143743,-0.51008117,0.00000000,-0.00000000,0.01263449,-0.01442255,0.05126416,-0.05303541,0.11290626,-0.11587419,2.51066514,-2.41635832,0.03665324,-0.03721557,0.26953128,-0.28561894
-1.88194097,3.00976134,-2.95707608,0.48422002,-0.50502448,0.00000000,-0.00000000,0.01184366,-0.01358636,0.04984011,-0.05180268,0.10974461,-0.11292246,2.52837628,-2.44681719,0.03650727,-0.03722379,0.26077640,-0.27674873
-1.87593797,3.00861551,-2.96926920,0.47564335,-0.49851641,0.00000000,-0.00000000,0.01107405,-0.01274999,0.04838807,-0.05055453,0.10657357,-0.10997048,2.54035099,-2.47157945,0.03624153,-0.03711580,0.25195710,-0.26771678
-1.86993497,3.00155558,-2.97470652,0.46575403,-0.49056812,0.00000000,-0.00000000,0.01033318,-0.01192344,0.04690602,-0.04928087,0.10340159,-0.10700914,2.54702595,-2.49037416,0.03585571,-0.03688677,0.24311449,-0.25856107
-1.86393197,2.98941806,-2.97347453,0.45462853,-0.48121712,0.00000000,-0.00000000,0.00962769,-0.01111577,0.04539475,-0.04797358,0.10024439,-0.10403515,2.54915299,-2.50322257,0.03535315,-0.03653499,0.23429776,-0.24932501
-1.85792896,2.97337177,-2.96599218,0.44237426,-0.47052991,0.00000000,-0.00000000,0.00896337,-0.01033510,0.04385822,-0.04662723,0.09712546,-0.10105213,2.54779076,-2.51045707,0.03474101,-0.03606224,0.22556561,-0.24005935
-1.85192596,2.95489843,-2.95302165,0.42912929,-0.45860358,0.00000000,-0.00000000,0.00834529,-0.00958862,0.04230371,-0.04523955,0.09407611,-0.09807153,2.54428398,-2.51272906,0.03403026,-0.03547411,0.21698700,-0.23082363
-1.84592296,2.93575945,-2.93566592,0.41506064,-0.44556604,0.00000000,-0.00000000,0.00777785,-0.00888262,0.04074181,-0.04381186,0.09113522,-0.09511321,2.54023031,-2.51100485,0.03323555,-0.03478000,0.20864113,-0.22168712
-1.83991996,2.91794961,-2.91535233,0.40036129,-0.43157498,0.00000000,-0.00000000,0.00726489,-0.00822259,0.03918630,-0.04234926,0.08834848,-0.09220555,2.53743574,-2.50654903,0.03237492,-0.03399311,0.20061676,-0.21272908
-1.83391696,2.90363897,-2.89380227,0.38524589,-0.41681548,0.00000000,-0.00000000,0.00680978,-0.00761332,0.03765383,-0.04086071,0.08576737,-0.08938519,2.53785974,-2.50089539,0.03146928,-0.03313013,0.19301064,-0.20403842
-1.82791396,2.89510503,-2.87298748,0.36994553,-0.40149624,0.00000000,-0.00000000,0.00641545,-0.00705894,0.03616343,-0.03935880,0.08344768,-0.08669632,2.54355189,-2.49580597,0.03054189,-0.03221089,0.18592535,-0.19571246
-1.82191096,2.89465736,-2.85507448,0.35470169,-0.38584487,0.00000000,-0.00000000,0.00608447,-0.00656306,0.03473595,-0.03785951,0.08144779,-0.08418957,2.55658217,-2.49321953,0.02961769,-0.03125780,0.17946643,-0.18785514
-1.81590795,2.90455752,-2.84235860,0.33975977,-0.37010209,0.00000000,-0.00000000,0.00581900,-0.00612880,0.03339338,-0.03638172,0.07982679,-0.08192053,2.57896745,-2.49519093,0.02872254,-0.03029522,0.17373915,-0.18057450
-1.80990495,2.92693726,-2.83719034,0.32536236,-0.35451546,0.00000000,-0.00000000,0.00562085,-0.00575886,0.03215811,-0.03494654,0.07864233,-0.07994797,2.61259658,-2.50382350,0.02788249,-0.02934875,0.16884496,-0.17397976
-1.80390195,2.96371786,-2.84189620,0.31174279,-0.33933273,0.00000000,-0.00000000,0.00549137,-0.00545557,0.03105210,-0.03357668,0.07794860,-0.07833188,2.65915709,-2.52119677,0.02712299,-0.02844447,0.16487779,-0.16817792
-1.79789895,3.01653390,-2.85869721,0.29911900,-0.32479516,0.00000000,-0.00000000,0.00543147,-0.00522085,0.03009620,-0.03229560,0.07779416,-0.07713132,2.72006591,-2.54929197,0.02646819,-0.02760818,0.16192044,-0.16327029
-1.79189595,3.08666406,-2.88962793,0.28768810,-0.31113121,0.00000000,-0.00000000,0.00544145,-0.00505623,0.02930927,-0.03112672,0.07822004,-0.07640225,2.79640693,-2.58991804,0.02594025,-0.02686465,0.16004120,-0.15934885
