energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.32716358,3.23697057,0.00834493,0.13540502,1.02607879,1.63753726,0.01527290,0.20749695,0.41065270,1.50017246
0.33316658,3.22236939,0.00824273,0.13099115,0.98663440,1.62483348,0.01476809,0.20121956,0.40458989,1.51688963
0.33916958,3.20741096,0.00820655,0.12664624,0.94602639,1.60991881,0.01431985,0.19477652,0.39851540,1.53486363
0.34517259,3.19273931,0.00823257,0.12238804,0.90482136,1.59317898,0.01392640,0.18827020,0.39249619,1.55426374
0.35117559,3.17896854,0.00831664,0.11822807,0.86357481,1.57501901,0.01358502,0.18180081,0.38659902,1.57522725
0.35717859,3.16666128,0.00845444,0.11417236,0.82281749,1.55585138,0.01329227,0.17546360,0.38089015,1.59784889
0.36318159,3.15630846,0.00864170,0.11022249,0.78304304,1.53608411,0.01304418,0.16934637,0.37543521,1.62217100
0.36918459,3.14831115,0.00887435,0.10637667,0.74469716,1.51610903,0.01283645,0.16352721,0.37029902,1.64817515
0.37518759,3.14296559,0.00914864,0.10263094,0.70816878,1.49629081,0.01266458,0.15807279,0.36554541,1.67577566
0.38119060,3.14045192,0.00946118,0.09898028,0.67378334,1.47695716,0.01252407,0.15303699,0.36123682,1.70481567
0.38719360,3.14082707,0.00980900,0.09541970,0.64179841,1.45839040,0.01241058,0.14846009,0.35743384,1.73506585
0.39319660,3.14402217,0.01018949,0.09194514,0.61240147,1.44082073,0.01232001,0.14436845,0.35419442,1.76622609
0.39919960,3.14984425,0.01060038,0.08855423,0.58570996,1.42442127,0.01224861,0.14077459,0.35157280,1.79793002
0.40520260,3.15798206,0.01103959,0.08524679,0.56177323,1.40930493,0.01219310,0.13767776,0.34961813,1.82975235
0.41120560,3.16801548,0.01150512,0.08202510,0.54057624,1.39552307,0.01215064,0.13506485,0.34837289,1.86121835
0.41720860,3.17942804,0.01199487,0.07889397,0.52204477,1.38306580,0.01211892,0.13291152,0.34787090,1.89181543
0.42321161,3.19162164,0.01250652,0.07586056,0.50605163,1.37186388,0.01209606,0.13118369,0.34813533,1.92100584
0.42921461,3.20393287,0.01303731,0.07293398,0.49242381,1.36179198,0.01208068,0.12983904,0.34917648,1.94824023
0.43521761,3.21565030,0.01358394,0.07012486,0.48095008,1.35267311,0.01207175,0.12882866,0.35098976,1.97297128
0.44122061,3.22603189,0.01414244,0.06744467,0.47138884,1.34428411,0.01206858,0.12809869,0.35355378,1.99466688
0.44722361,3.23432231,0.01470809,0.06490511,0.46347606,1.33636203,0.01207068,0.12759198,0.35682878,2.01282252
0.45322661,3.23976957,0.01527540,0.06251745,0.45693296,1.32861131,0.01207772,0.12724961,0.36075565,2.02697231
0.45922961,3.24164093,0.01583814,0.06029199,0.45147348,1.32071154,0.01208939,0.12701244,0.36525551,2.03669866
0.46523262,3.23923788,0.01638944,0.05823758,0.44681127,1.31232586,0.01210534,0.12682244,0.37023008,2.04164022
0.47123562,3.23191031,0.01692194,0.05636139,0.44266628,1.30310988,0.01212510,0.12662407,0.37556282,2.04149835
0.47723862,3.21906985,0.01742800,0.05466872,0.43877073,1.29272089,0.01214799,0.12636547,0.38112099,2.03604200
0.48324162,3.20020262,0.01789997,0.05316323,0.43487462,1.28082743,0.01217316,0.12599961,0.38675849,2.02511132
0.48924462,3.17488131,0.01833050,0.05184714,0.43075055,1.26711898,0.01219948,0.12548536,0.39231956,2.00862000
0.49524762,3.14277680,0.01871288,0.05072184,0.42619801,1.25131560,0.01222563,0.12478849,0.39764306,1.98655674
0.50125063,3.10366900,0.01904139,0.04978853,0.42104696,1.23317729,0.01225011,0.12388260,0.40256735,1.95898591
0.50725363,3.05745699,0.01931165,0.04904905,0.41516080,1.21251283,0.01227130,0.12274992,0.40693542,1.92604745
0.51325663,3.00416791,0.01952097,0.04850678,0.40843852,1.18918777,0.01228760,0.12138204,0.41060028,1.88795622
0.51925963,2.94396434,0.01966863,0.04816754,0.40081622,1.16313134,0.01229746,0.11978047,0.41343005,1.84500063
0.52526263,2.87714967,0.01975616,0.04804043,0.39226767,1.13434190,0.01229958,0.11795703,0.41531291,1.79754061
0.53126563,2.80417081,0.01978747,0.04813862,0.38280424,1.10289070,0.01229297,0.11593402,0.41616130,1.74600469
0.53726863,2.72561799,0.01976902,0.04847982,0.37247381,1.06892366,0.01227713,0.11374411,0.41591553,1.69088601
0.54327164,2.64222083,0.01970980,0.04908665,0.36135901,1.03266113,0.01225211,0.11143002,0.41454634,1.63273732
0.54927464,2.55484069,0.01962126,0.04998656,0.34957459,0.99439529,0.01221866,0.10904377,0.41205648,1.57216446
0.55527764,2.46445888,0.01951714,0.05121147,0.33726407,0.95448544,0.01217822,0.10664567,0.40848110,1.50981860
0.56128064,2.37216071,0.01941318,0.05279706,0.32459577,0.91335110,0.01213302,0.10430292,0.40388701,1.44638698
0.56728364,2.27911560,0.01932674,0.05478159,0.31175833,0.87146312,0.01208605,0.10208797,0.39837079,1.38258228
0.57328664,2.18655367,0.01927638,0.05720440,0.29895573,0.82933308,0.01204098,0.10007642,0.39205586,1.31913068
0.57928964,2.09573919,0.01928128,0.06010411,0.28640213,0.78750128,0.01200214,0.09834482,0.38508846,1.25675908
0.58529265,2.00794174,0.01936062,0.06351645,0.27431658,0.74652367,0.01197431,0.09696816,0.37763301,1.19618136
0.59129565,1.92440595,0.01953297,0.06747194,0.26291762,0.70695823,0.01196258,0.09601729,0.36986666,1.13808451
0.59729865,1.84632062,0.01981555,0.07199348,0.25241821,0.66935111,0.01197218,0.09555631,0.36197357,1.08311467
0.60330165,1.77478844,0.02022356,0.07709390,0.24302075,0.63422303,0.01200818,0.09563995,0.35413882,1.03186371
0.60930465,1.71079712,0.02076949,0.08277365,0.23491259,0.60205629,0.01207531,0.09631121,0.34654249,0.98485671
0.61530765,1.65519297,0.02146245,0.08901878,0.22826197,0.57328284,0.01217766,0.09759918,0.33935385,0.94254074
0.62131066,1.60865785,0.02230763,0.09579923,0.22321439,0.54827369,0.01231850,0.09951729,0.33272599,0.90527530
0.62731366,1.57169024,0.02330578,0.10306766,0.21988972,0.52732984,0.01249998,0.10206194,0.32679111,0.87332477
0.63331666,1.54459107,0.02445285,0.11075884,0.21837975,0.51067525,0.01272302,0.10521169,0.32165649,0.84685302
0.63931966,1.52745475,0.02573978,0.11878977,0.21874649,0.49845160,0.01298709,0.10892709,0.31740134,0.82592036
0.64532266,1.52016580,0.02715238,0.12706045,0.22102102,0.49071535,0.01329017,0.11315097,0.31407472,0.81048300
0.65132566,1.52240120,0.02867148,0.13545542,0.22520310,0.48743695,0.01362867,0.11780957,0.31169431,0.80039485
0.65732866,1.53363836,0.03027319,0.14384607,0.23126125,0.48850221,0.01399745,0.12281409,0.31024635,0.79541178
0.66333167,1.55316852,0.03192937,0.15209353,0.23913367,0.49371596,0.01438993,0.12806298,0.30968657,0.79519800
0.66933467,1.58011529,0.03360830,0.16005223,0.24872965,0.50280776,0.01479822,0.13344459,0.30994198,0.79933462
0.67533767,1.61345766,0.03527544,0.16757388,0.25993167,0.51543963,0.01521333,0.13884041,0.31091370,0.80732988
0.68134067,1.65205694,0.03689443,0.17451169,0.27259802,0.53121550,0.01562537,0.14412842,0.31248041,0.81863096
0.68734367,1.69468670,0.03842809,0.18072490,0.28656602,0.54969240,0.01602394,0.14918683,0.31450251,0.83263703
0.69334667,1.74006491,0.03983960,0.18608304,0.30165572,0.57039271,0.01639836,0.15389769,0.31682672,0.84871312
0.69934967,1.78688730,0.04109361,0.19047014,0.31767392,0.59281757,0.01673804,0.15815050,0.31929096,0.86620452
0.70535268,1.83386085,0.04215738,0.19378841,0.33441865,0.61646063,0.01703283,0.16184552,0.32172942,0.88445139
0.71135568,1.87973635,0.04300186,0.19596138,0.35168366,0.64082199,0.01727332,0.16489679,0.32397752,0.90280313
0.71735868,1.92333923,0.04360263,0.19693634,0.36926311,0.66542178,0.01745118,0.16723452,0.32587669,0.92063228
0.72336168,1.96359734,0.04394068,0.19668594,0.38695607,0.68981276,0.01755936,0.16880704,0.32727878,0.93734745
0.72936468,1.99956514,0.04400308,0.19520889,0.40457085,0.71359172,0.01759236,0.16958198,0.32805000,0.95240520
0.73536768,2.03044342,0.04378330,0.19252982,0.42192882,0.73640895,0.01754639,0.16954681,0.32807420,0.96532039
0.74137069,2.05559396,0.04328143,0.18869816,0.43886783,0.75797563,0.01741944,0.16870866,0.32725551,0.97567488
0.74737369,2.07454891,0.04250407,0.18378632,0.45524494,0.77806873,0.01721132,0.16709342,0.32552025,0.98312443
0.75337669,2.08701457,0.04146406,0.17788700,0.47093836,0.79653324,0.01692368,0.16474432,0.32281802,0.98740351
0.75937969,2.09286981,0.04017994,0.17111009,0.48584878,0.81328174,0.01655987,0.16171980,0.31912214,0.98832826
0.76538269,2.09215934,0.03867527,0.16357893,0.49989980,0.82829131,0.01612483,0.15809109,0.31442928,0.98579721
0.77138569,2.08508241,0.03697777,0.15542644,0.51303778,0.84159811,0.01562488,0.15393936,0.30875854,0.97979020
0.77738869,2.07197756,0.03511836,0.14679109,0.52523099,0.85328991,0.01506751,0.14935275,0.30214992,0.97036535
0.78339170,2.05330440,0.03313016,0.13781292,0.53646839,0.86349715,0.01446115,0.14442333,0.29466233,0.95765443
0.78939470,2.02962329,0.03104742,0.12862979,0.54675798,0.87238296,0.01381485,0.13924408,0.28637127,0.94185667
0.79539770,2.00157393,0.02890452,0.11937395,0.55612512,0.88013297,0.01313802,0.13390619,0.27736626,0.92323154
0.80140070,1.96985391,0.02673503,0.11016912,0.56461079,0.88694534,0.01244021,0.12849651,0.26774812,0.90209046
0.80740370,1.93519806,0.02457085,0.10112801,0.57227010,0.89302173,0.01173076,0.12309556,0.25762631,0.87878798
0.81340670,1.89835951,0.02244150,0.09235051,0.57917101,0.89855966,0.01101867,0.11777587,0.24711621,0.85371262
0.81940970,1.86009293,0.02037351,0.08392242,0.58539348,0.90374676,0.01031232,0.11260082,0.23633668,0.82727757
0.82541271,1.82114055,0.01839006,0.07591477,0.59102896,0.90875693,0.00961936,0.10762406,0.22540770,0.79991170
0.83141571,1.78222106,0.01651065,0.06838375,0.59618015,0.91374873,0.00894656,0.10288931,0.21444839,0.77205078
0.83741871,1.74402131,0.01475100,0.06137109,0.60096102,0.91886570,0.00829973,0.09843063,0.20357519,0.74412938
0.84342171,1.70719071,0.01312307,0.05490485,0.60549679,0.92423833,0.00768368,0.09427310,0.19290042,0.71657336
0.84942471,1.67233773,0.01163520,0.04900058,0.60992376,0.92998739,0.00710220,0.09043377,0.18253107,0.68979301
0.85542771,1.64002804,0.01029232,0.04366279,0.61438864,0.93622786,0.00655811,0.08692281,0.17256785,0.66417702
0.86143072,1.61078354,0.00909628,0.03888646,0.61904730,0.94307294,0.00605331,0.08374479,0.16310454,0.64008712
0.86743372,1.58508171,0.00804618,0.03465877,0.62406256,0.95063756,0.00558885,0.08090007,0.15422747,0.61785333
0.87343672,1.56335444,0.00713876,0.03096072,0.62960098,0.95904067,0.00516502,0.07838600,0.14601519,0.59776997
0.87943972,1.54598604,0.00636877,0.02776879,0.63582854,0.96840591,0.00478149,0.07619812,0.13853832,0.58009202
0.88544272,1.53330985,0.00572940,0.02505637,0.64290517,0.97886039,0.00443740,0.07433114,0.13185941,0.56503224
0.89144572,1.52560342,0.00521257,0.02279515,0.65097832,0.99053115,0.00413145,0.07277970,0.12603297,0.55275853
0.89744872,1.52308223,0.00480929,0.02095624,0.66017578,1.00353977,0.00386207,0.07153882,0.12110545,0.54339197
0.90345173,1.52589220,0.00450995,0.01951105,0.67059799,1.01799493,0.00362746,0.07060426,0.11711528,0.53700528
0.90945473,1.53410160,0.00430456,0.01843210,0.68231037,1.03398375,0.00342569,0.06997242,0.11409296,0.53362188
0.91545773,1.54769281,0.00418292,0.01769342,0.69533611,1.05156227,0.00325481,0.06964025,0.11206105,0.53321558
0.92146073,1.56655493,0.00413486,0.01727093,0.70964988,1.07074589,0.00311284,0.06960478,0.11103428,0.53571111
0.92746373,1.59047781,0.00415031,0.01714251,0.72517299,1.09150055,0.00299791,0.06986268,0.11101953,0.54098537
0.93346673,1.61914854,0.00421947,0.01728799,0.74177047,1.11373540,0.00290818,0.07040965,0.11201592,0.54886979
0.93946973,1.65215084,0.00433283,0.01768899,0.75925041,1.13729762,0.00284198,0.07123983,0.11401482,0.55915350
0.94547274,1.68896816,0.00448134,0.01832860,0.77736579,1.16197009,0.00279774,0.07234519,0.11699990,0.57158766
0.95147574,1.72899058,0.00465640,0.01919111,0.79581899,1.18747217,0.00277401,0.07371509,0.12094719,0.58589075
0.95747874,1.77152567,0.00484995,0.02026158,0.81426879,1.21346376,0.00276949,0.07533583,0.12582513,0.60175471
0.96348174,1.81581319,0.00505456,0.02152548,0.83233982,1.23955283,0.00278303,0.07719042,0.13159472,0.61885189
0.96948474,1.86104308,0.00526342,0.02296825,0.84963392,1.26530580,0.00281357,0.07925851,0.13820961,0.63684265
0.97548774,1.90637610,0.00547047,0.02457503,0.86574304,1.29026058,0.00286021,0.08151646,0.14561633,0.65538318
0.98149075,1.95096632,0.00567042,0.02633030,0.88026299,1.31394152,0.00292217,0.08393755,0.15375456,0.67413358
0.98749375,1.99398445,0.00585879,0.02821772,0.89280750,1.33587550,0.00299880,0.08649248,0.16255752,0.69276566
0.99349675,2.03464103,0.00603201,0.03022001,0.90302173,1.35560837,0.00308960,0.08914981,0.17195247,0.71097044
0.99949975,2.07220846,0.00618740,0.03231888,0.91059473,1.37272091,0.00319419,0.09187676,0.18186140,0.72846488
1.00550275,2.10604113,0.00632328,0.03449520,0.91527029,1.38684354,0.00331240,0.09463991,0.19220192,0.74499798
1.01150575,2.13559265,0.00643898,0.03672914,0.91685553,1.39766914,0.00344421,0.09740610,0.20288832,0.76035573
1.01750875,2.16042995,0.00653483,0.03900051,0.91522707,1.40496343,0.00358982,0.10014334,0.21383292,0.77436511
1.02351176,2.18024362,0.00661225,0.04128915,0.91033456,1.40857258,0.00374967,0.10282174,0.22494763,0.78689701
1.02951476,2.19485458,0.00667373,0.04357542,0.90220148,1.40842791,0.00392444,0.10541445,0.23614573,0.79786813
1.03551776,2.20421700,0.00672286,0.04584071,0.89092342,1.40454757,0.00411510,0.10789852,0.24734387,0.80724182
1.04152076,2.20841772,0.00676435,0.04806803,0.87666401,1.39703556,0.00432294,0.11025573,0.25846418,0.81502810
1.04752376,2.20767256,0.00680405,0.05024256,0.85964896,1.38607806,0.00454957,0.11247330,0.26943644,0.82128287
1.05352676,2.20231986,0.00684897,0.05235224,0.84015851,1.37193774,0.00479694,0.11454444,0.28020021,0.82610643
1.05952976,2.19281175,0.00690730,0.05438818,0.81851896,1.35494621,0.00506738,0.11646884,0.29070682,0.82964142
1.06553277,2.17970356,0.00698845,0.05634511,0.79509351,1.33549516,0.00536356,0.11825280,0.30092102,0.83207018
1.07153577,2.16364167,0.00710304,0.05822166,0.77027299,1.31402659,0.00568854,0.11990927,0.31082237,0.83361172
1.07753877,2.14535029,0.00726297,0.06002048,0.74446693,1.29102237,0.00604571,0.12145764,0.32040590,0.83451808
1.08354177,2.12561733,0.00748135,0.06174829,0.71809502,1.26699365,0.00643876,0.12292324,0.32968240,0.83507031
1.08954477,2.10527951,0.00777255,0.06341573,0.69157950,1.24247007,0.00687170,0.12433664,0.33867783,0.83557386
1.09554777,2.08520708,0.00815210,0.06503713,0.66533833,1.21798930,0.00734875,0.12573270,0.34743218,0.83635352
1.10155078,2.06628802,0.00863663,0.06663012,0.63977939,1.19408678,0.00787429,0.12714943,0.35599753,0.83774772
1.10755378,2.04941213,0.00924372,0.06821515,0.61529558,1.17128591,0.00845282,0.12862672,0.36443559,0.84010246
1.11355678,2.03545499,0.00999166,0.06981506,0.59226076,1.15008882,0.00908885,0.13020486,0.37281464,0.84376458
1.11955978,2.02526211,0.01089923,0.07145444,0.57102646,1.13096766,0.00978684,0.13192314,0.38120611,0.84907483
1.12556278,2.01963347,0.01198529,0.07315922,0.55191915,1.11435669,0.01055104,0.13381838,0.38968099,0.85636051
1.13156578,2.01930869,0.01326838,0.07495616,0.53523803,1.10064519,0.01138549,0.13592355,0.39830617,0.86592814
1.13756878,2.02495322,0.01476616,0.07687250,0.52125306,1.09017123,0.01229382,0.13826657,0.40714102,0.87805609
1.14357179,2.03714578,0.01649479,0.07893568,0.51020333,1.08321661,0.01327922,0.14086925,0.41623423,0.89298749
1.14957479,2.05636723,0.01846832,0.08117314,0.50229538,1.08000278,0.01434427,0.14374655,0.42562130,0.91092364
1.15557779,2.08299128,0.02069786,0.08361228,0.49770175,1.08068809,0.01549088,0.14690609,0.43532258,0.93201798
1.16158079,2.11727699,0.02319090,0.08628043,0.49655942,1.08536614,0.01672016,0.15034786,0.44534206,0.95637083
1.16758379,2.15936312,0.02595046,0.08920485,0.49896827,1.09406543,0.01803234,0.15406438,0.45566689,0.98402502
1.17358679,2.20926440,0.02897439,0.09241279,0.50498956,1.10675004,0.01942661,0.15804093,0.46626761,1.01496250
1.17958979,2.26686946,0.03225466,0.09593138,0.51464440,1.12332130,0.02090106,0.16225612,0.47709909,1.04910198
1.18559280,2.33194031,0.03577679,0.09978747,0.52791225,1.14362034,0.02245259,0.16668256,0.48810189,1.08629750
1.19159580,2.40411313,0.03951938,0.10400729,0.54472955,1.16743113,0.02407674,0.17128767,0.49920408,1.12633816
1.19759880,2.48290015,0.04345386,0.10861584,0.56498849,1.19448405,0.02576769,0.17603447,0.51032324,1.16894879
1.20360180,2.56769256,0.04754446,0.11363611,0.58853603,1.22445959,0.02751811,0.18088242,0.52136862,1.21379161
1.20960480,2.65776421,0.05174839,0.11908798,0.61517329,1.25699215,0.02931914,0.18578812,0.53224311,1.26046896
1.21560780,2.75227630,0.05601629,0.12498686,0.64465539,1.29167385,0.03116033,0.19070602,0.54284514,1.30852704
1.22161081,2.85028311,0.06029299,0.13134225,0.67669192,1.32805826,0.03302959,0.19558892,0.55307025,1.35746068
1.22761381,2.95073904,0.06451852,0.13815598,0.71094816,1.36566418,0.03491329,0.20038839,0.56281247,1.40671924
1.23361681,3.05250736,0.06862933,0.14542052,0.74704722,1.40397960,0.03679624,0.20505508,0.57196532,1.45571374
1.23961981,3.15437103,0.07255981,0.15311729,0.78457322,1.44246599,0.03866183,0.20953900,0.58042271,1.50382511
1.24562281,3.25504598,0.07624398,0.16121511,0.82307566,1.48056321,0.04049220,0.21378973,0.58807962,1.55041374
1.25162581,3.35319726,0.07961721,0.16966899,0.86207503,1.51769523,0.04226844,0.21775671,0.59483278,1.59483018
1.25762881,3.44745820,0.08261814,0.17841928,0.90106972,1.55327695,0.04397086,0.22138951,0.60058150,1.63642694
1.26363182,3.53645269,0.08519045,0.18739129,0.93954421,1.58672217,0.04557930,0.22463830,0.60522857,1.67457129
1.26963482,3.61882039,0.08728468,0.19649562,0.97697834,1.61745293,0.04707357,0.22745442,0.60868158,1.70865858
1.27563782,3.69324436,0.08885977,0.20562903,1.01285763,1.64490998,0.04843381,0.22979111,0.61085445,1.73812608
1.28164082,3.75848062,0.08988441,0.21467601,1.04668423,1.66856439,0.04964097,0.23160443,0.61166935,1.76246652
1.28764382,3.81338846,0.09033814,0.22351108,1.07798820,1.68792986,0.05067729,0.23285423,0.61105898,1.78124121
1.29364682,3.85696057,0.09021205,0.23200159,1.10633879,1.70257535,0.05152680,0.23350534,0.60896904,1.79409203
1.29964982,3.88835163,0.08950909,0.24001113,1.13135516,1.71213753,0.05217580,0.23352873,0.60536080,1.80075173
1.30565283,3.90690408,0.08824411,0.24740326,1.15271622,1.71633234,0.05261327,0.23290264,0.60021375,1.80105228
1.31165583,3.91216976,0.08644335,0.25404557,1.17016906,1.71496520,0.05283132,0.23161372,0.59352800,1.79493059
1.31765883,3.90392633,0.08414365,0.25981367,1.18353560,1.70793911,0.05282553,0.22965791,0.58532634,1.78243138
1.32366183,3.88218739,0.08139136,0.26459521,1.19271719,1.69526031,0.05259518,0.22704120,0.57565586,1.76370711
1.32966483,3.84720583,0.07824086,0.26829354,1.19769690,1.67704088,0.05214348,0.22378008,0.56458888,1.73901465
1.33566783,3.79946999,0.07475294,0.27083088,1.19853943,1.65349818,0.05147763,0.21990167,0.55222314,1.70870905
1.34167084,3.73969267,0.07099305,0.27215097,1.19538858,1.62495097,0.05060877,0.21544363,0.53868116,1.67323446
1.34767384,3.66879352,0.06702935,0.27222096,1.18846250,1.59181233,0.04955189,0.21045365,0.52410889,1.63311267
1.35367684,3.58787544,0.06293090,0.27103248,1.17804694,1.55457967,0.04832556,0.20498868,0.50867338,1.58892976
1.35967984,3.49819617,0.05876585,0.26860197,1.16448673,1.51382215,0.04695162,0.19911389,0.49255988,1.54132131
1.36568284,3.40113624,0.05459972,0.26497008,1.14817602,1.47016627,0.04545476,0.19290145,0.47596823,1.49095705
1.37168584,3.29816464,0.05049394,0.26020033,1.12954762,1.42428002,0.04386199,0.18642905,0.45910877,1.43852522
1.37768884,3.19080375,0.04650457,0.25437711,1.10906191,1.37685651,0.04220210,0.17977844,0.44219801,1.38471756
1.38369185,3.08059477,0.04268124,0.24760301,1.08719570,1.32859761,0.04050506,0.17303381,0.42545403,1.33021518
1.38969485,2.96906488,0.03906644,0.23999573,1.06443150,1.28019828,0.03880138,0.16628022,0.40909196,1.27567604
1.39569785,2.85769725,0.03569499,0.23168459,1.04124733,1.23233216,0.03712144,0.15960212,0.39331961,1.22172399
1.40170085,2.74790454,0.03259379,0.22280695,1.01810752,1.18563884,0.03549490,0.15308194,0.37833341,1.16893995
1.40770385,2.64100664,0.02978188,0.21350454,0.99545449,1.14071318,0.03395006,0.14679873,0.36431473,1.11785502
1.41370685,2.53821261,0.02727061,0.20391987,0.97370172,1.09809673,0.03251329,0.14082709,0.35142679,1.06894571
1.41970985,2.44060726,0.02506407,0.19419289,0.95322777,1.05827154,0.03120854,0.13523613,0.33981211,1.02263095
1.42571286,2.34914188,0.02315965,0.18445795,0.93437154,1.02165603,0.03005689,0.13008863,0.32959056,0.97927098
1.43171586,2.26462910,0.02154874,0.17484116,0.91742855,0.98860307,0.02907620,0.12544035,0.32085814,0.93916760
1.43771886,2.18774129,0.02021749,0.16545821,0.90264825,0.95939985,0.02828083,0.12133951,0.31368637,0.90256571
1.44372186,2.11901227,0.01914769,0.15641265,0.89023222,0.93426935,0.02768154,0.11782639,0.30812233,0.86965590
1.44972486,2.05884172,0.01831758,0.14779474,0.88033336,0.91337317,0.02728539,0.11493304,0.30418936,0.84057770
1.45572786,2.00750192,0.01770281,0.13968077,0.87305577,0.89681547,0.02709586,0.11268326,0.30188826,0.81542341
1.46173087,1.96514653,0.01727726,0.13213286,0.86845553,0.88464763,0.02711300,0.11109254,0.30119906,0.79424237
1.46773387,1.93182076,0.01701391,0.12519920,0.86654218,0.87687350,0.02733377,0.11016827,0.30208328,0.77704539
1.47373687,1.90747285,0.01688564,0.11891481,0.86728095,0.87345493,0.02775243,0.10991001,0.30448640,0.76380924
1.47973987,1.89196632,0.01686596,0.11330248,0.87059567,0.87431735,0.02836105,0.11030992,0.30834072,0.75448124
1.48574287,1.88509264,0.01692973,0.10837418,0.87637225,0.87935529,0.02915007,0.11135331,0.31356828,0.74898365
1.49174587,1.88658391,0.01705367,0.10413255,0.88446267,0.88843742,0.03010893,0.11301919,0.32008375,0.74721780
1.49774887,1.89612505,0.01721695,0.10057265,0.89468940,0.90141113,0.03122674,0.11528104,0.32779721,0.74906792
1.50375188,1.91336509,0.01740152,0.09768371,0.90684992,0.91810628,0.03249290,0.11810750,0.33661654,0.75440445
1.50975488,1.93792685,0.01759244,0.09545088,0.92072129,0.93833800,0.03389768,0.12146306,0.34644945,0.76308662
1.51575788,1.96941471,0.01777803,0.09385689,0.93606456,0.96190841,0.03543275,0.12530879,0.35720487,0.77496438
1.52176088,2.00741987,0.01794996,0.09288355,0.95262870,0.98860711,0.03709158,0.12960291,0.36879367,0.78987935
1.52776388,2.05152277,0.01810312,0.09251301,0.97015404,1.01821031,0.03886966,0.13430128,0.38112864,0.80766475
1.53376688,2.10129253,0.01823553,0.09272871,0.98837497,1.05047881,0.04076460,0.13935771,0.39412373,0.82814436
1.53976988,2.15628330,0.01834797,0.09351600,1.00702195,1.08515476,0.04277601,0.14472415,0.40769254,0.85113052
1.54577289,2.21602788,0.01844364,0.09486238,1.02582270,1.12195749,0.04490520,0.15035068,0.42174623,0.87642127
1.55177589,2.28002906,0.01852771,0.09675743,1.04450280,1.16057881,0.04715469,0.15618538,0.43619095,0.90379683
1.55777889,2.34774935,0.01860673,0.09919233,1.06278589,1.20067811,0.04952755,0.16217407,0.45092498,0.93301585
1.56378189,2.41860018,0.01868816,0.10215907,1.08039353,1.24187781,0.05202664,0.16825995,0.46583597,0.96381172
1.56978489,2.49193175,0.01877972,0.10564949,1.09704530,1.28375971,0.05465372,0.17438331,0.48079832,0.99588940
1.57578789,2.56702466,0.01888890,0.10965407,1.11245918,1.32586286,0.05740859,0.18048127,0.49567119,1.02892331
1.58179090,2.64308468,0.01902243,0.11416067,1.12635276,1.36768346,0.06028822,0.18648759,0.51029736,1.06255670
1.58779390,2.71924187,0.01918585,0.11915339,1.13844541,1.40867730,0.06328601,0.19233288,0.52450305,1.09640288
1.59379690,2.79455492,0.01938320,0.12461143,1.14846169,1.44826505,0.06639118,0.19794487,0.53809907,1.13004881
1.59979990,2.86802155,0.01961679,0.13050829,1.15613605,1.48584066,0.06958843,0.20324920,0.55088323,1.16306102
1.60580290,2.93859508,0.01988711,0.13681126,1.16121887,1.52078282,0.07285782,0.20817040,0.56264423,1.19499411
1.61180590,3.00520722,0.02019287,0.14348126,1.16348361,1.55246924,0.07617499,0.21263339,0.57316666,1.22540157
1.61780890,3.06679632,0.02053120,0.15047317,1.16273494,1.58029338,0.07951160,0.21656514,0.58223723,1.25384861
1.62381191,3.12234010,0.02089793,0.15773649,1.15881723,1.60368291,0.08283618,0.21989666,0.58965182,1.27992653
1.62981491,3.17089118,0.02128801,0.16521645,1.15162312,1.62211910,0.08611515,0.22256524,0.59522298,1.30326788
1.63581791,3.21161380,0.02169600,0.17285539,1.14110154,1.63515615,0.08931404,0.22451662,0.59878761,1.32356166
1.64182091,3.24381941,0.02211664,0.18059443,1.12726451,1.64243942,0.09239891,0.22570719,0.60021425,1.34056759
1.64782391,3.26699896,0.02254540,0.18837519,1.11019228,1.64372150,0.09533778,0.22610603,0.59940967,1.35412864
1.65382691,3.28084989,0.02297906,0.19614152,1.09003629,1.63887510,0.09810195,0.22569654,0.59632428,1.36418073
1.65982991,3.28529568,0.02341623,0.20384100,1.06701943,1.62790188,0.10066734,0.22447773,0.59095605,1.37075913
1.66583292,3.28049641,0.02385779,0.21142625,1.04143350,1.61093655,0.10301541,0.22246494,0.58335264,1.37400058
1.67183592,3.26684923,0.02430724,0.21885573,1.01363367,1.58824584,0.10513394,0.21968993,0.57361159,1.37414102
1.67783892,3.24497827,0.02477090,0.22609407,0.98403004,1.56022205,0.10701734,0.21620038,0.56187846,1.37150863
1.68384192,3.21571381,0.02525796,0.23311190,0.95307659,1.52737156,0.10866666,0.21205871,0.54834307,1.36651231
1.68984492,3.18006176,0.02578037,0.23988502,0.92125781,1.49029848,0.11008907,0.20734030,0.53323385,1.35962609
1.69584792,3.13916463,0.02635263,0.24639320,0.88907386,1.44968437,0.11129714,0.20213117,0.51681078,1.35137008
1.70185093,3.09425594,0.02699133,0.25261842,0.85702457,1.40626491,0.11230762,0.19652526,0.49935706,1.34228889
1.70785393,3.04661050,0.02771461,0.25854294,0.82559335,1.36080468,0.11314007,0.19062134,0.48117009,1.33292861
1.71385693,2.99749310,0.02854155,0.26414715,0.79523162,1.31407126,0.11381534,0.18451987,0.46255212,1.32381362
