energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.59629815,4.73901247,2.07175401,1.96309679,0.01117249,0.11618366,2.48176231,0.00000000
-2.59029515,4.68323490,2.04137216,1.93596036,0.01094699,0.11521364,2.45813006,0.00000000
-2.58429215,4.62378262,2.00445227,1.90991058,0.01068198,0.11419185,2.43025959,0.00000000
-2.57828914,4.56303288,1.96219678,1.88598385,0.01038037,0.11317272,2.39932632,0.00000000
-2.57228614,4.50348933,1.91593093,1.86524702,0.01004596,0.11221044,2.36658819,0.00000000
-2.56628314,4.44770704,1.86705469,1.84876302,0.00968336,0.11135675,2.33335274,0.00000000
-2.56028014,4.39821214,1.81699212,1.83755428,0.00929785,0.11065881,2.30094133,0.00000000
-2.55427714,4.35741877,1.76714027,1.83256512,0.00889529,0.11015711,2.27065146,0.00000000
-2.54827414,4.32754634,1.71881990,1.83462462,0.00848194,0.10988362,2.24371870,0.00000000
-2.54227114,4.31054041,1.67322996,1.84441127,0.00806431,0.10986025,2.22127943,0.00000000
-2.53626813,4.30800021,1.63140782,1.86242109,0.00764907,0.11009767,2.20433590,0.00000000
-2.53026513,4.32111591,1.59419666,1.88894043,0.00724282,0.11059468,2.19372486,0.00000000
-2.52426213,4.35061842,1.56222142,1.92402499,0.00685205,0.11133795,2.19009096,0.00000000
-2.51825913,4.39674380,1.53587383,1.96748609,0.00648297,0.11230235,2.19386607,0.00000000
-2.51225613,4.45921423,1.51530720,2.01888509,0.00614140,0.11345183,2.20525513,0.00000000
-2.50625313,4.53723648,1.50044055,2.07753655,0.00583273,0.11474073,2.22422915,0.00000000
-2.50025013,4.62951822,1.49097190,2.14252037,0.00556179,0.11611552,2.25052571,0.00000000
-2.49424712,4.73430173,1.48639950,2.21270266,0.00533284,0.11751694,2.28365661,0.00000000
-2.48824412,4.84941381,1.48605010,2.28676488,0.00514952,0.11888238,2.32292262,0.00000000
-2.48224112,4.97233005,1.48911255,2.36324008,0.00501478,0.12014837,2.36743433,0.00000000
-2.47623812,5.10025073,1.49467517,2.44055519,0.00493090,0.12125311,2.41613860,0.00000000
-2.47023512,5.23018541,1.50176519,2.51707744,0.00489945,0.12213896,2.46784916,0.00000000
-2.46423212,5.35904277,1.50938831,2.59116318,0.00492127,0.12275465,2.52128041,0.00000000
-2.45822911,5.48372190,1.51656697,2.66120707,0.00499648,0.12305718,2.57508292,0.00000000
-2.45222611,5.60120161,1.52237549,2.72568952,0.00512444,0.12301336,2.62787956,0.00000000
-2.44622311,5.70862401,1.52597099,2.78322044,0.00530376,0.12260085,2.67830079,0.00000000
-2.44022011,5.80336945,1.52661888,2.83257739,0.00553227,0.12180871,2.72501807,0.00000000
-2.43421711,5.88311996,1.52371221,2.87273675,0.00580702,0.12063736,2.76677451,0.00000000
-2.42821411,5.94590929,1.51678451,2.90289641,0.00612423,0.11909818,2.80241179,0.00000000
-2.42221111,5.99015821,1.50551592,2.92248959,0.00647937,0.11721243,2.83089288,0.00000000
-2.41620810,6.01469448,1.48973296,2.93118914,0.00686710,0.11500997,2.85132021,0.00000000
-2.41020510,6.01875776,1.46940227,2.92890275,0.00728131,0.11252754,2.86294915,0.00000000
-2.40420210,6.00199029,1.44461937,2.91575953,0.00771521,0.10980681,2.86519680,0.00000000
-2.39819910,5.96441507,1.41559303,2.89208913,0.00816132,0.10689242,2.85764639,0.00000000
-2.39219610,5.90640344,1.38262676,2.85839482,0.00861165,0.10382983,2.84004763,0.00000000
-2.38619310,5.82863464,1.34609817,2.81532208,0.00905777,0.10066348,2.81231347,0.00000000
-2.38019010,5.73204991,1.30643766,2.76362470,0.00949095,0.09743493,2.77451383,0.00000000
-2.37418709,5.61780390,1.26410744,2.70413008,0.00990239,0.09418142,2.72686675,0.00000000
-2.36818409,5.48721591,1.21958185,2.63770565,0.01028338,0.09093467,2.66972757,0.00000000
-2.36218109,5.34172325,1.17332978,2.56522801,0.01062549,0.08772010,2.60357669,0.00000000
-2.35617809,5.18283866,1.12579995,2.48755604,0.01092083,0.08455644,2.52900616,0.00000000
-2.35017509,5.01211323,1.07740936,2.40550916,0.01116227,0.08145569,2.44670562,0.00000000
-2.34417209,4.83110576,1.02853510,2.31985116,0.01134361,0.07842345,2.35744792,0.00000000
-2.33816908,4.64135895,0.97950962,2.23128007,0.01145981,0.07545963,2.26207448,0.00000000
-2.33216608,4.44438227,0.93061919,2.14042369,0.01150713,0.07255935,2.16148073,0.00000000
-2.32616308,4.24164112,0.88210515,2.04784045,0.01148326,0.06971408,2.05660174,0.00000000
-2.32016008,4.03455128,0.83416757,1.95402472,0.01138739,0.06691286,1.94839809,0.00000000
-2.31415708,3.82447757,0.78697073,1.85941557,0.01122028,0.06414361,1.83784215,0.00000000
-2.30815408,3.61273548,0.74064971,1.76440789,0.01098418,0.06139442,1.72590492,0.00000000
-2.30215108,3.40059453,0.69531770,1.66936468,0.01068280,0.05865466,1.61354345,0.00000000
-2.29614807,3.18928213,0.65107328,1.57462927,0.01032118,0.05591607,1.50168912,0.00000000
-2.29014507,2.97998701,0.60800736,1.48053669,0.00990552,0.05317356,1.39123686,0.00000000
-2.28414207,2.77386138,0.56620927,1.38742316,0.00944299,0.05042583,1.28303554,0.00000000
-2.27813907,2.57202144,0.52577176,1.29563314,0.00894149,0.04767579,1.17787980,0.00000000
-2.27213607,2.37554595,0.48679484,1.20552373,0.00840941,0.04493067,1.07650333,0.00000000
-2.26613307,2.18547293,0.44938825,1.11746606,0.00785539,0.04220200,0.97957399,0.00000000
-2.26013007,2.00279488,0.41367277,1.03184406,0.00728806,0.03950535,0.88769074,0.00000000
-2.25412706,1.82845291,0.37978033,0.94905071,0.00671583,0.03685994,0.80138252,0.00000000
-2.24812406,1.66333030,0.34785320,0.86948242,0.00614663,0.03428808,0.72110901,0.00000000
-2.24212106,1.50824625,0.31804248,0.79353192,0.00558781,0.03181456,0.64726332,0.00000000
-2.23611806,1.36395020,0.29050597,0.72158050,0.00504593,0.02946603,0.58017627,0.00000000
-2.23011506,1.23111733,0.26540578,0.65398996,0.00452667,0.02727026,0.52012207,0.00000000
-2.22411206,1.11034541,0.24290572,0.59109497,0.00403478,0.02525556,0.46732516,0.00000000
-2.21810905,1.00215330,0.22316868,0.53319623,0.00357404,0.02345010,0.42196754,0.00000000
-2.21210605,0.90698081,0.20635400,0.48055472,0.00314728,0.02188135,0.38419643,0.00000000
-2.20610305,0.82518999,0.19261488,0.43338733,0.00275638,0.02057558,0.35413158,0.00000000
-2.20010005,0.75706716,0.18209585,0.39186382,0.00240237,0.01955740,0.33187174,0.00000000
-2.19409705,0.70282546,0.17493018,0.35610506,0.00208552,0.01884930,0.31750005,0.00000000
-2.18809405,0.66260719,0.17123718,0.32618256,0.00180540,0.01847130,0.31108767,0.00000000
-2.18209105,0.63648558,0.17111935,0.30211888,0.00156100,0.01844061,0.31269560,0.00000000
-2.17608804,0.62446551,0.17465928,0.28388876,0.00135086,0.01877125,0.32237441,0.00000000
-2.17008504,0.62648273,0.18191636,0.27142075,0.00117316,0.01947376,0.34016179,0.00000000
-2.16408204,0.64240172,0.19292324,0.26459914,0.00102582,0.02055483,0.36607811,0.00000000
-2.15807904,0.67201205,0.20768221,0.26326599,0.00090661,0.02201707,0.40012018,0.00000000
-2.15207604,0.71502357,0.22616156,0.26722317,0.00081319,0.02385861,0.44225357,0.00000000
-2.14607304,0.77106104,0.24829232,0.27623450,0.00074326,0.02607298,0.49240406,0.00000000
-2.14007004,0.83965877,0.27396541,0.29002802,0.00069452,0.02864883,0.55044873,0.00000000
-2.13406703,0.92025613,0.30302962,0.30829850,0.00066483,0.03156990,0.61620750,0.00000000
-2.12806403,1.01219483,0.33529083,0.33071046,0.00065217,0.03481502,0.68943558,0.00000000
-2.12206103,1.11471880,0.37051247,0.35690183,0.00065472,0.03835833,0.76981771,0.00000000
-2.11605803,1.22697762,0.40841789,0.38648856,0.00067086,0.04216961,0.85696471,0.00000000
-2.11005503,1.34803389,0.44869439,0.41907021,0.00069923,0.04621482,0.95041273,0.00000000
-2.10405203,1.47687516,0.49099940,0.45423672,0.00073873,0.05045687,1.04962571,0.00000000
-2.09804902,1.61243045,0.53496852,0.49157634,0.00078856,0.05485655,1.15400106,0.00000000
-2.09204602,1.75359103,0.58022540,0.53068448,0.00084819,0.05937360,1.26287851,0.00000000
-2.08604302,1.89923506,0.62639311,0.57117346,0.00091748,0.06396805,1.37555203,0.00000000
-2.08004002,2.04825496,0.67310672,0.61268255,0.00099658,0.06860148,1.49128414,0.00000000
-2.07403702,2.19958642,0.72002630,0.65488812,0.00108604,0.07323849,1.60932210,0.00000000
-2.06803402,2.35223751,0.76685003,0.69751301,0.00118675,0.07784800,1.72891517,0.00000000
-2.06203102,2.50531629,0.81332645,0.74033488,0.00129998,0.08240461,1.84933202,0.00000000
-2.05602801,2.65805515,0.85926531,0.78319267,0.00142738,0.08688963,1.96987739,0.00000000
-2.05002501,2.80983039,0.90454622,0.82599075,0.00157091,0.09129205,2.08990712,0.00000000
-2.04402201,2.96017554,0.94912453,0.86870025,0.00173286,0.09560907,2.20884057,0.00000000
-2.03801901,3.10878724,0.99303392,0.91135712,0.00191577,0.09984645,2.32616992,0.00000000
-2.03201601,3.25552295,1.03638518,0.95405695,0.00212234,0.10401834,2.44146572,0.00000000
-2.02601301,3.40039022,1.07936130,0.99694626,0.00235541,0.10814693,2.55437844,0.00000000
-2.02001001,3.54352760,1.12220846,1.04021066,0.00261778,0.11226159,2.66463586,0.00000000
-2.01400700,3.68517800,1.16522348,1.08406031,0.00291212,0.11639780,2.77203670,0.00000000
-2.00800400,3.82565562,1.20873804,1.12871307,0.00324084,0.12059574,2.87644073,0.00000000
-2.00200100,3.96530803,1.25310015,1.17437630,0.00360594,0.12489872,2.97775603,0.00000000
-1.99599800,4.10447536,1.29865390,1.22122818,0.00400886,0.12935148,3.07592436,0.00000000
-1.98999500,4.24344881,1.34571824,1.26939942,0.00445032,0.13399842,3.17090530,0.00000000
-1.98399200,4.38243061,1.39456572,1.31895638,0.00493024,0.13888186,3.26266037,0.00000000
-1.97798899,4.52149773,1.44540240,1.36988666,0.00544756,0.14404042,3.35113795,0.00000000
-1.97198599,4.66057138,1.49834974,1.42208777,0.00600021,0.14950757,3.43625995,0.00000000
-1.96598299,4.79939394,1.55342944,1.47535985,0.00658504,0.15531031,3.51791095,0.00000000
-1.95997999,4.93751481,1.61055198,1.52940272,0.00719784,0.16146824,3.59593056,0.00000000
-1.95397699,5.07428584,1.66950951,1.58381758,0.00783335,0.16799268,3.67010914,0.00000000
-1.94797399,5.20886686,1.72997343,1.63811351,0.00848543,0.17488623,3.74018737,0.00000000
-1.94197099,5.34024110,1.79149685,1.69171838,0.00914718,0.18214238,3.80585940,0.00000000
-1.93596798,5.46723960,1.85352200,1.74399381,0.00981120,0.18974543,3.86677946,0.00000000
-1.92996498,5.58857375,1.91539207,1.79425355,0.01046986,0.19767046,3.92257150,0.00000000
-1.92396198,5.70287417,1.97636730,1.84178445,0.01111563,0.20588350,3.97284124,0.00000000
-1.91795898,5.80873430,2.03564444,1.88586894,0.01174150,0.21434175,4.01719001,0.00000000
-1.91195598,5.90475655,2.09237885,1.92580837,0.01234130,0.22299377,4.05522957,0.00000000
-1.90595298,5.98959911,2.14570849,1.96094580,0.01291023,0.23177989,4.08659735,0.00000000
-1.89994997,6.06202135,2.19477856,1.99068763,0.01344517,0.24063248,4.11097110,0.00000000
-1.89394697,6.12092600,2.23876616,2.01452305,0.01394513,0.24947648,4.12808263,0.00000000
-1.88794397,6.16539648,2.27690377,2.03204051,0.01441158,0.25822987,4.13772987,0.00000000
-1.88194097,6.19472812,2.30850099,2.04294090,0.01484871,0.26680441,4.13978690,0.00000000
-1.87593797,6.20845223,2.33296354,2.04704671,0.01526366,0.27510654,4.13421161,0.00000000
-1.86993497,6.20635239,2.34980916,2.04430729,0.01566654,0.28303850,4.12105088,0.00000000
-1.86393197,6.18847270,2.35867986,2.03479983,0.01607050,0.29049979,4.10044305,0.00000000
-1.85792896,6.15511786,2.35935025,2.01872651,0.01649145,0.29738886,4.07261781,0.00000000
-1.85192596,6.10684549,2.35173185,1.99640773,0.01694786,0.30360511,4.03789352,0.00000000
-1.84592296,6.04445107,2.33587343,1.96827209,0.01746026,0.30905119,3.99667210,0.00000000
-1.83991996,5.96894618,2.31195754,1.93484336,0.01805065,0.31363543,3.94943167,0.00000000
-1.83391696,5.88153088,2.28029343,1.89672496,0.01874183,0.31727445,3.89671712,0.00000000
-1.82791396,5.78356102,2.24130685,1.85458262,0.01955656,0.31989572,3.83912875,0.00000000
-1.82191096,5.67651161,2.19552718,1.80912563,0.02051661,0.32144001,3.77730937,0.00000000
-1.81590795,5.56193713,2.14357221,1.76108733,0.02164184,0.32186363,3.71192989,0.00000000
-1.80990495,5.44142995,2.08613135,1.71120537,0.02294915,0.32114021,3.64367391,0.00000000
-1.80390195,5.31657803,2.02394770,1.66020227,0.02445151,0.31926205,3.57322154,0.00000000
-1.79789895,5.18892303,1.95779951,1.60876692,0.02615703,0.31624079,3.50123292,0.00000000
-1.79189595,5.05992013,1.88848163,1.55753735,0.02806806,0.31210747,3.42833193,0.00000000
-1.78589295,4.93090085,1.81678752,1.50708548,0.03018055,0.30691185,3.35509071,0.00000000
-1.77988994,4.80304016,1.74349225,1.45790417,0.03248352,0.30072112,3.28201555,0.00000000
-1.77388694,4.67732912,1.66933695,1.41039699,0.03495871,0.29361787,3.20953494,0.00000000
-1.76788394,4.55455433,1.59501527,1.36487120,0.03758062,0.28569761,3.13799041,0.00000000
-1.76188094,4.43528504,1.52116203,1.32153406,0.04031665,0.27706587,3.06763076,0.00000000
-1.75587794,4.31986888,1.44834439,1.28049276,0.04312768,0.26783502,2.99861033,0.00000000
-1.74987494,4.20843661,1.37705587,1.24175796,0.04596884,0.25812104,2.93099154,0.00000000
-1.74387194,4.10091604,1.30771309,1.20525097,0.04879058,0.24804031,2.86475205,0.00000000
-1.73786893,3.99705464,1.24065548,1.17081417,0.05153999,0.23770671,2.79979632,0.00000000
-1.73186593,3.89645039,1.17614753,1.13822452,0.05416232,0.22722904,2.73597129,0.00000000
-1.72586293,3.79858922,1.11438371,1.10720945,0.05660262,0.21670891,2.67308550,0.00000000
-1.71985993,3.70288766,1.05549536,1.07746455,0.05880751,0.20623924,2.61093074,0.00000000
-1.71385693,3.60873864,0.99955939,1.04867228,0.06072692,0.19590329,2.54930518,0.00000000
-1.70785393,3.51555799,0.94660811,1.02052092,0.06231579,0.18577425,2.48803647,0.00000000
-1.70185093,3.42282950,0.89663978,0.99272281,0.06353562,0.17591546,2.42700366,0.00000000
-1.69584792,3.33014590,0.84962912,0.96503108,0.06435588,0.16638095,2.36615637,0.00000000
-1.68984492,3.23724373,0.80553743,0.93725412,0.06475504,0.15721641,2.30553004,0.00000000
-1.68384192,3.14403020,0.76432166,0.90926706,0.06472135,0.14846041,2.24525617,0.00000000
-1.67783892,3.05060042,0.72594204,0.88101983,0.06425333,0.14014570,2.18556677,0.00000000
-1.67183592,2.95724431,0.69036794,0.85254132,0.06335972,0.13230057,2.12679269,0.00000000
-1.66583292,2.86444278,0.65758178,0.82393974,0.06205927,0.12495007,2.06935568,0.00000000
-1.65982991,2.77285355,0.62758078,0.79539905,0.06037998,0.11811706,2.01375474,0.00000000
-1.65382691,2.68328746,0.60037681,0.76717174,0.05835816,0.11182309,1.96054749,0.00000000
-1.64782391,2.59667694,0.57599424,0.73956853,0.05603716,0.10608888,1.91032765,0.00000000
-1.64182091,2.51403823,0.55446629,0.71294553,0.05346588,0.10093463,1.86370011,0.00000000
-1.63581791,2.43642981,0.53583013,0.68768936,0.05069713,0.09638003,1.82125500,0.00000000
-1.62981491,2.36490910,0.52012112,0.66420128,0.04778598,0.09244391,1.78354245,0.00000000
-1.62381191,2.30048991,0.50736665,0.64288083,0.04478801,0.08914387,1.75104947,0.00000000
-1.61780890,2.24410265,0.49758004,0.62410985,0.04175771,0.08649557,1.72418025,0.00000000
-1.61180590,2.19655902,0.49075480,0.60823740,0.03874694,0.08451206,1.70324091,0.00000000
-1.60580290,2.15852276,0.48685961,0.59556630,0.03580362,0.08320294,1.68842940,0.00000000
-1.59979990,2.13048727,0.48583438,0.58634160,0.03297060,0.08257355,1.67983077,0.00000000
-1.59379690,2.11276052,0.48758735,0.58074128,0.03028478,0.08262427,1.67741769,0.00000000
-1.58779390,2.10545726,0.49199352,0.57886946,0.02777652,0.08334969,1.68105578,0.00000000
-1.58179090,2.10849809,0.49889432,0.58075218,0.02546926,0.08473811,1.69051278,0.00000000
-1.57578789,2.12161446,0.50809838,0.58633551,0.02337943,0.08677086,1.70547072,0.00000000
-1.56978489,2.14435871,0.51938349,0.59548621,0.02151657,0.08942200,1.72553960,0.00000000
-1.56378189,2.17611795,0.53249932,0.60799452,0.01988370,0.09265791,1.75027163,0.00000000
-1.55777889,2.21613052,0.54717103,0.62357888,0.01847777,0.09643712,1.77917466,0.00000000
-1.55177589,2.26350414,0.56310327,0.64189257,0.01729040,0.10071027,1.81172395,0.00000000
-1.54577289,2.31723473,0.57998472,0.66253177,0.01630858,0.10542019,1.84737153,0.00000000
-1.53976988,2.37622540,0.59749277,0.68504510,0.01551551,0.11050216,1.88555281,0.00000000
-1.53376688,2.43930524,0.61529848,0.70894422,0.01489152,0.11588433,1.92569032,0.00000000
-1.52776388,2.50524779,0.63307160,0.73371552,0.01441489,0.12148842,1.96719497,0.00000000
-1.52176088,2.57278955,0.65048567,0.75883254,0.01406275,0.12723065,2.00946553,0.00000000
-1.51575788,2.64064865,0.66722325,0.78376911,0.01381190,0.13302286,2.05188699,0.00000000
-1.50975488,2.70754453,0.68298122,0.80801298,0.01363953,0.13877400,2.09382915,0.00000000
-1.50375188,2.77221876,0.69747623,0.83107968,0.01352394,0.14439182,2.13464628,0.00000000
-1.49774887,2.83345770,0.71045032,0.85252645,0.01344512,0.14978494,2.17367915,0.00000000
-1.49174587,2.89011712,0.72167659,0.87196589,0.01338524,0.15486498,2.21026016,0.00000000
-1.48574287,2.94114886,0.73096507,0.88907903,0.01332901,0.15954906,2.24372233,0.00000000
-1.47973987,2.98562912,0.73816851,0.90362749,0.01326404,0.16376227,2.27341250,0.00000000
-1.47373687,3.02278790,0.74318807,0.91546415,0.01318096,0.16744027,2.29870858,0.00000000
-1.46773387,3.05203844,0.74597875,0.92454210,0.01307350,0.17053172,2.31904054,0.00000000
-1.46173087,3.07300550,0.74655419,0.93092124,0.01293853,0.17300063,2.33391409,0.00000000
-1.45572786,3.08555099,0.74499082,0.93477218,0.01277588,0.17482827,2.34293603,0.00000000
-1.44972486,3.08979509,0.74143080,0.93637699,0.01258820,0.17601475,2.34583970,0.00000000
-1.44372186,3.08613130,0.73608373,0.93612649,0.01238064,0.17658001,2.34250868,0.00000000
-1.43771886,3.07523373,0.72922660,0.93451382,0.01216056,0.17656418,2.33299735,0.00000000
-1.43171586,3.05805504,0.72120193,0.93212405,0.01193711,0.17602720,2.31754615,0.00000000
-1.42571286,3.03581404,0.71241373,0.92962008,0.01172080,0.17504775,2.29659037,0.00000000
-1.41970985,3.00997209,0.70332119,0.92772461,0.01152304,0.17372126,2.27076100,0.00000000
-1.41370685,2.98219813,0.69443000,0.92719884,0.01135564,0.17215734,2.24087678,0.00000000
-1.40770385,2.95432265,0.68628137,0.92881813,0.01123035,0.17047639,2.20792717,0.00000000
-1.40170085,2.92828156,0.67943877,0.93334545,0.01115834,0.16880561,2.17304621,0.00000000
-1.39569785,2.90605154,0.67447266,0.94150325,0.01114974,0.16727460,2.13747784,0.00000000
-1.38969485,2.88957887,0.67194359,0.95394481,0.01121323,0.16601061,2.10253401,0.00000000
-1.38369185,2.88070434,0.67238400,0.97122601,0.01135563,0.16513359,2.06954697,0.00000000
-1.37768884,2.88108722,0.67627935,0.99377869,0.01158159,0.16475139,2.03981773,0.00000000
-1.37168584,2.89213142,0.68404913,1.02188669,0.01189329,0.16495519,2.01456300,0.00000000
-1.36568284,2.91491716,0.69602849,1.05566556,0.01229026,0.16581533,1.99486300,0.00000000
-1.35967984,2.95014129,0.71245118,1.09504719,0.01276930,0.16737782,1.98161249,0.00000000
-1.35367684,2.99806927,0.73343451,1.13976995,0.01332439,0.16966172,1.97547751,0.00000000
-1.34767384,3.05850137,0.75896712,1.18937525,0.01394683,0.17265731,1.97685988,0.00000000
-1.34167084,3.13075520,0.78890013,1.24321089,0.01462536,0.17632548,1.98587129,0.00000000
-1.33566783,3.21366576,0.82294237,1.30044144,0.01534643,0.18059805,2.00231840,0.00000000
-1.32966483,3.30560397,0.86065999,1.36006554,0.01609451,0.18537932,2.02569984,0.00000000
-1.32366183,3.40451322,0.90148095,1.42093978,0.01685255,0.19054865,2.05521545,0.00000000
-1.31765883,3.50796319,0.94470436,1.48180845,0.01760241,0.19596399,2.08978754,0.00000000
-1.31165583,3.61321910,0.98951473,1.54133824,0.01832540,0.20146634,2.12809356,0.00000000
-1.30565283,3.71732390,1.03500075,1.59815664,0.01900284,0.20688488,2.16860870,0.00000000
-1.29964982,3.81719051,1.08017830,1.65089268,0.01961663,0.21204254,2.20965688,0.00000000
-1.29364682,3.90970022,1.12401683,1.69821852,0.02014982,0.21676197,2.24946794,0.00000000
-1.28764382,3.99180377,1.16546839,1.73889021,0.02058710,0.22087143,2.28623876,0.00000000
-1.28164082,4.06062081,1.20349823,1.77178612,0.02091531,0.22421062,2.31819569,0.00000000
-1.27563782,4.11353395,1.23711594,1.79594150,0.02112386,0.22663596,2.34365586,0.00000000
-1.26963482,4.14827368,1.26540584,1.81057790,0.02120501,0.22802536,2.36108475,0.00000000
-1.26363182,4.16299093,1.28755563,1.81512627,0.02115415,0.22828216,2.36914788,0.00000000
-1.25762881,4.15631444,1.30288196,1.80924301,0.02096990,0.22733807,2.36675464,0.00000000
-1.25162581,4.12739115,1.31085202,1.79281836,0.02065411,0.22515519,2.35309256,0.00000000
-1.24562281,4.07590822,1.31110035,1.76597710,0.02021181,0.22172684,2.32765101,0.00000000
-1.23961981,4.00209643,1.30344004,1.72907161,0.01965099,0.21707737,2.29023361,0.00000000
-1.23361681,3.90671528,1.28786817,1.68266786,0.01898235,0.21126087,2.24095939,0.00000000
-1.22761381,3.79102122,1.26456506,1.62752515,0.01821895,0.20435904,2.18025280,0.00000000
-1.22161081,3.65672066,1.23388774,1.56457057,0.01737581,0.19647812,2.10882378,0.00000000
-1.21560780,3.50591052,1.19635779,1.49486941,0.01646946,0.18774525,2.02763884,0.00000000
-1.20960480,3.34100917,1.15264444,1.41959290,0.01551753,0.17830434,1.93788494,0.00000000
-1.20360180,3.16468083,1.10354346,1.33998461,0.01453828,0.16831168,1.84092794,0.00000000
-1.19759880,2.97975702,1.04995312,1.25732687,0.01355017,0.15793139,1.73826760,0.00000000
-1.19159580,2.78915796,0.99284813,1.17290850,0.01257150,0.14733107,1.63149104,0.00000000
-1.18559280,2.59581716,0.93325270,1.08799480,0.01162009,0.13667768,1.52222681,0.00000000
-1.17958979,2.40261163,0.87221382,1.00380098,0.01071294,0.12613376,1.41210102,0.00000000
-1.17358679,2.21229998,0.81077579,0.92146945,0.00986606,0.11585429,1.30269732,0.00000000
-1.16758379,2.02746988,0.74995673,0.84205153,0.00909430,0.10598399,1.19552176,0.00000000
-1.16158079,1.85049595,0.69072796,0.76649386,0.00841122,0.09665537,1.09197352,0.00000000
-1.15557779,1.68350835,0.63399650,0.69562919,0.00782905,0.08798724,0.99332188,0.00000000
-1.14957479,1.52837209,0.58059110,0.63017173,0.00735863,0.08008397,0.90068973,0.00000000
-1.14357179,1.38667612,0.53125183,0.57071616,0.00700943,0.07303509,0.81504331,0.00000000
-1.13756878,1.25973135,0.48662299,0.51774017,0.00678953,0.06691547,0.73718773,0.00000000
-1.13156578,1.14857608,0.44724924,0.47160961,0.00670564,0.06178567,0.66776767,0.00000000
-1.12556278,1.05398731,0.41357419,0.43258565,0.00676305,0.05769267,0.60727225,0.00000000
-1.11955978,0.97649623,0.38594133,0.40083336,0.00696563,0.05467054,0.55604314,0.00000000
-1.11355678,0.91640641,0.36459643,0.37643090,0.00731579,0.05274130,0.51428502,0.00000000
-1.10755378,0.87381305,0.34969100,0.35937887,0.00781434,0.05191555,0.48207734,0.00000000
-1.10155078,0.84862227,0.34128637,0.34960943,0.00846041,0.05219308,0.45938657,0.00000000
-1.09554777,0.84056939,0.33935797,0.34699465,0.00925137,0.05356329,0.44607824,0.00000000
-1.08954477,0.84923556,0.34379945,0.35135411,0.01018265,0.05600538,0.44192829,0.00000000
-1.08354177,0.87406258,0.35442669,0.36246147,0.01124762,0.05948848,0.44663332,0.00000000
-1.07753877,0.91436582,0.37098152,0.38005017,0.01243753,0.06397156,0.45981970,0.00000000
-1.07153577,0.96934558,0.39313539,0.40381833,0.01374145,0.06940333,0.48105144,0.00000000
-1.06553277,1.03809746,0.42049312,0.43343295,0.01514620,0.07572219,0.50983722,0.00000000
-1.05952976,1.11962227,0.45259718,0.46853377,0.01663648,0.08285619,0.54563662,0.00000000
-1.05352676,1.21283628,0.48893269,0.50873690,0.01819497,0.09072331,0.58786618,0.00000000
-1.04752376,1.31658240,0.52893357,0.55363845,0.01980255,0.09923186,0.63590551,0.00000000
-1.04152076,1.42964290,0.57199010,0.60281836,0.02143859,0.10828139,0.68910382,0.00000000
-1.03551776,1.55075406,0.61745819,0.65584450,0.02308137,0.11776383,0.74678733,0.00000000
-1.02951476,1.67862282,0.66467032,0.71227707,0.02470849,0.12756521,0.80826752,0.00000000
-1.02351176,1.81194551,0.71294829,0.77167329,0.02629740,0.13756766,0.87285053,0.00000000
-1.01750875,1.94942806,0.76161738,0.83359216,0.02782596,0.14765184,0.93984735,0.00000000
-1.01150575,2.08980737,0.81002179,0.89759931,0.02927296,0.15769968,1.00858493,0.00000000
-1.00550275,2.23187272,0.85754067,0.96327147,0.03061875,0.16759734,1.07841743,0.00000000
-0.99949975,2.37448654,0.90360419,1.03020054,0.03184568,0.17723821,1.14873759,0.00000000
-0.99349675,2.51660324,0.94770891,1.09799691,0.03293859,0.18652586,1.21898726,0.00000000
-0.98749375,2.65728520,0.98943163,1.16629177,0.03388518,0.19537684,1.28866679,0.00000000
-0.98149075,2.79571486,1.02844104,1.23473844,0.03467628,0.20372298,1.35734260,0.00000000
-0.97548774,2.93120202,1.06450619,1.30301230,0.03530601,0.21151330,1.42465241,0.00000000
-0.96948474,3.06318586,1.09750141,1.37080963,0.03577177,0.21871520,1.49030766,0.00000000
-0.96348174,3.19123126,1.12740699,1.43784518,0.03607420,0.22531487,1.55409302,0.00000000
-0.95747874,3.31501937,1.15430537,1.50384870,0.03621693,0.23131696,1.61586256,0.00000000
-0.95147574,3.43433287,1.17837279,1.56856063,0.03620628,0.23674334,1.67553301,0.00000000
-0.94547274,3.54903638,1.19986649,1.63172724,0.03605087,0.24163100,1.73307402,0.00000000
-0.93946973,3.65905320,1.21910799,1.69309555,0.03576114,0.24602932,1.78849617,0.00000000
-0.93346673,3.76433936,1.23646292,1.75240836,0.03534887,0.24999651,1.84183711,0.00000000
-0.92746373,3.86485658,1.25231849,1.80939979,0.03482667,0.25359572,1.89314670,0.00000000
-0.92146073,3.96054556,1.26705941,1.86379173,0.03420748,0.25689072,1.94247199,0.00000000
-0.91545773,4.05130126,1.28104367,1.91529139,0.03350413,0.25994157,1.98984288,0.00000000
-0.90945473,4.13695165,1.29457921,1.96359050,0.03272893,0.26280036,2.03525941,0.00000000
-0.90345173,4.21724138,1.30790284,2.00836605,0.03189336,0.26550738,2.07868142,0.00000000
-0.89744872,4.29182147,1.32116249,2.04928299,0.03100784,0.26808780,2.12002140,0.00000000
