energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.07653827,3.04950899,2.13345349,1.17966387,0.00212734,0.02870451,0.26005117,1.31979747,0.00773269,0.10475313
-3.07053527,3.04609896,2.19155995,1.19582868,0.00206252,0.02829106,0.26439872,1.28787989,0.00761150,0.10630267
-3.06453227,3.04376528,2.25325191,1.21228673,0.00199498,0.02804901,0.26921531,1.25582641,0.00749294,0.10790854
-3.05852926,3.04259994,2.31827536,1.22890101,0.00192527,0.02796183,0.27450426,1.22395452,0.00737803,0.10954854
-3.05252626,3.04265299,2.38626965,1.24550073,0.00185400,0.02801332,0.28026052,1.19259164,0.00726775,0.11120486
-3.04652326,3.04392505,2.45676255,1.26188312,0.00178174,0.02818753,0.28646837,1.16206715,0.00716300,0.11286370
-3.04052026,3.04636037,2.52916724,1.27781613,0.00170910,0.02846858,0.29309936,1.13270379,0.00706452,0.11451472
-3.03451726,3.04984074,2.60278196,1.29304206,0.00163666,0.02884058,0.30011032,1.10480859,0.00697284,0.11615028
-3.02851426,3.05418039,2.67679244,1.30728172,0.00156502,0.02928746,0.30744190,1.07866379,0.00688819,0.11776467
-3.02251126,3.05912232,2.75027746,1.32023932,0.00149475,0.02979291,0.31501748,1.05451787,0.00681053,0.11935315
-3.01650825,3.06433633,2.82221803,1.33160775,0.00142641,0.03034030,0.32274269,1.03257708,0.00673944,0.12091109
-3.01050525,3.06941903,2.89151017,1.34107422,0.00136053,0.03091264,0.33050569,1.01299787,0.00667417,0.12243306
-3.00450225,3.07389636,2.95698164,1.34832619,0.00129761,0.03149263,0.33817812,0.99588051,0.00661360,0.12391201
-2.99849925,3.07722867,3.01741242,1.35305752,0.00123813,0.03206269,0.34561697,0.98126420,0.00655631,0.12533865
-2.99249625,3.07881878,3.07155893,1.35497476,0.00118251,0.03260515,0.35266715,0.96912408,0.00650058,0.12670094
-2.98649325,3.07802304,3.11818150,1.35380354,0.00113111,0.03310242,0.35916495,0.95937018,0.00644443,0.12798382
-2.98049025,3.07416528,3.15607459,1.34929497,0.00108425,0.03353725,0.36494210,0.95184854,0.00638577,0.12916915
-2.97448724,3.06655348,3.18409891,1.34123203,0.00104218,0.03389305,0.36983047,0.94634446,0.00632236,0.13023593
-2.96848424,3.05449877,3.20121436,1.32943575,0.00100508,0.03415422,0.37366711,0.94258794,0.00625200,0.13116062
-2.96248124,3.03733607,3.20651282,1.31377109,0.00097305,0.03430651,0.37629953,0.94026088,0.00617256,0.13191784
-2.95647824,3.01444565,3.19924919,1.29415238,0.00094611,0.03433744,0.37759093,0.93900608,0.00608205,0.13248105
-2.95047524,2.98527476,3.17886957,1.27054797,0.00092421,0.03423659,0.37742518,0.93843740,0.00597878,0.13282348
-2.94447224,2.94935827,3.14503501,1.24298406,0.00090719,0.03399601,0.37571123,0.93815092,0.00586133,0.13291903
-2.93846923,2.90633743,3.09763965,1.21154735,0.00089482,0.03361045,0.37238689,0.93773642,0.00572870,0.13274326
-2.93246623,2.85597574,3.03682226,1.17638629,0.00088678,0.03307762,0.36742160,0.93678899,0.00558030,0.13227430
-2.92646323,2.79817115,2.96297018,1.13771084,0.00088266,0.03239828,0.36081813,0.93492014,0.00541599,0.13149365
-2.92046023,2.73296400,2.87671534,1.09579057,0.00088198,0.03157630,0.35261318,0.93176808,0.00523609,0.13038695
-2.91445723,2.66054015,2.77892215,1.05095098,0.00088419,0.03061862,0.34287668,0.92700699,0.00504141,0.12894445
-2.90845423,2.58122932,2.67066766,1.00356826,0.00088866,0.02953506,0.33170993,0.92035479,0.00483313,0.12716147
-2.90245123,2.49549864,2.55321461,0.95406232,0.00089473,0.02833813,0.31924267,0.91157949,0.00461288,0.12503861
-2.89644822,2.40394184,2.42797842,0.90288862,0.00090171,0.02704264,0.30562916,0.90050394,0.00438259,0.12258176
-2.89044522,2.30726472,2.29648962,0.85052887,0.00090889,0.02566535,0.29104348,0.88700897,0.00414448,0.11980208
-2.88444222,2.20626767,2.16035308,0.79748110,0.00091555,0.02422452,0.27567431,0.87103505,0.00390097,0.11671575
-2.87843922,2.10182624,2.02120608,0.74424937,0.00092100,0.02273941,0.25971940,0.85258265,0.00365460,0.11334368
-2.87243622,1.99487070,1.88067669,0.69133376,0.00092461,0.02122985,0.24337997,0.83171130,0.00340800,0.10971117
-2.86643322,1.88636575,1.74034432,0.63922091,0.00092577,0.01971577,0.22685537,0.80853771,0.00316377,0.10584754
-2.86043022,1.77729107,1.60170398,0.58837552,0.00092399,0.01821675,0.21033808,0.78323306,0.00292448,0.10178566
-2.85442721,1.66862381,1.46613537,0.53923329,0.00091885,0.01675169,0.19400936,0.75601962,0.00269257,0.09756163
-2.84842421,1.56132335,1.33487794,0.49219535,0.00091005,0.01533851,0.17803564,0.72716679,0.00247033,0.09321440
-2.84242121,1.45631898,1.20901245,0.44762459,0.00089739,0.01399389,0.16256569,0.69698686,0.00225991,0.08878538
-2.83641821,1.35450057,1.08944923,0.40584367,0.00088083,0.01273318,0.14772879,0.66583031,0.00206326,0.08431816
-2.83041521,1.25671219,0.97692316,0.36713494,0.00086043,0.01157030,0.13363365,0.63408089,0.00188216,0.07985816
-2.82441221,1.16374845,0.87199489,0.33174194,0.00083639,0.01051775,0.12036823,0.60215037,0.00171822,0.07545232
-2.81840920,1.07635324,0.77505756,0.29987224,0.00080903,0.00958667,0.10800032,0.57047299,0.00157290,0.07114874
-2.81240620,0.99522011,0.68634820,0.27170138,0.00077879,0.00878700,0.09657866,0.53949960,0.00144754,0.06699625
-2.80640320,0.92099385,0.60596272,0.24737752,0.00074620,0.00812756,0.08613466,0.50969144,0.00134338,0.06304402
-2.80040020,0.85427240,0.53387339,0.22702625,0.00071188,0.00761624,0.07668437,0.48151352,0.00126160,0.05934098
-2.79439720,0.79560857,0.46994774,0.21075534,0.00067654,0.00726013,0.06823075,0.45542756,0.00120332,0.05593524
-2.78839420,0.74551082,0.41396772,0.19865888,0.00064091,0.00706564,0.06076590,0.43188461,0.00116963,0.05287336
-2.78239120,0.70444262,0.36564843,0.19082047,0.00060580,0.00703862,0.05427333,0.41131723,0.00116164,0.05019957
-2.77638819,0.67281996,0.32465526,0.18731520,0.00057198,0.00718430,0.04872999,0.39413140,0.00118042,0.04795496
-2.77038519,0.65100674,0.29061929,0.18821013,0.00054028,0.00750736,0.04410810,0.38069820,0.00122704,0.04617648
-2.76438219,0.63930804,0.26315011,0.19356322,0.00051147,0.00801171,0.04037665,0.37134547,0.00130251,0.04489605
-2.75837919,0.63796123,0.24184616,0.20342056,0.00048631,0.00870042,0.03750254,0.36634948,0.00140779,0.04413955
-2.75237619,0.64712531,0.22630229,0.21781207,0.00046552,0.00957541,0.03545140,0.36592695,0.00154373,0.04392590
-2.74637319,0.66686893,0.21611487,0.23674586,0.00044978,0.01063719,0.03418806,0.37022766,0.00171102,0.04426617
-2.74037019,0.69715762,0.21088448,0.26020144,0.00043970,0.01188454,0.03367664,0.37932776,0.00191011,0.04516278
-2.73436718,0.73784107,0.21021672,0.28812232,0.00043587,0.01331413,0.03388044,0.39322430,0.00214120,0.04660889
-2.72836418,0.78864130,0.21372146,0.32040826,0.00043880,0.01492022,0.03476153,0.41183106,0.00240413,0.04858795
-2.72236118,0.84914255,0.22101099,0.35690784,0.00044897,0.01669427,0.03628027,0.43497616,0.00269833,0.05107343
-2.71635818,0.91878387,0.23169763,0.39741188,0.00046682,0.01862475,0.03839463,0.46240155,0.00302279,0.05402889
-2.71035518,0.99685524,0.24539123,0.44164807,0.00049275,0.02069686,0.04105958,0.49376473,0.00337595,0.05740832
-2.70435218,1.08249802,0.26169695,0.48927759,0.00052716,0.02289249,0.04422649,0.52864288,0.00375575,0.06115671
-2.69834917,1.17471027,0.28021376,0.53989395,0.00057042,0.02519020,0.04784259,0.56653936,0.00415954,0.06521102
-2.69234617,1.27235738,0.30053390,0.59302443,0.00062294,0.02756531,0.05185072,0.60689276,0.00458411,0.06950144
-2.68634317,1.37418813,0.32224356,0.64813443,0.00068510,0.02999026,0.05618913,0.64908820,0.00502570,0.07395287
-2.68034017,1.47885606,0.34492475,0.70463477,0.00075735,0.03243493,0.06079167,0.69247085,0.00548004,0.07848676
-2.67433717,1.58494566,0.36815858,0.76189178,0.00084015,0.03486717,0.06558816,0.73636108,0.00594240,0.08302299
-2.66833417,1.69100269,0.39152966,0.81924004,0.00093401,0.03725351,0.07050502,0.78007105,0.00640766,0.08748205
-2.66233117,1.79556755,0.41463149,0.87599734,0.00103945,0.03955981,0.07546623,0.82292187,0.00687042,0.09178711
-2.65632816,1.89721052,0.43707272,0.93148125,0.00115705,0.04175209,0.08039443,0.86426098,0.00732510,0.09586615
-2.65032516,1.99456745,0.45848376,0.98502671,0.00128738,0.04379740,0.08521224,0.90347887,0.00776604,0.09965393
-2.64432216,2.08637424,0.47852361,1.03600381,0.00143102,0.04566462,0.08984377,0.94002448,0.00818761,0.10309371
-2.63831916,2.17149883,0.49688633,1.08383500,0.00158850,0.04732530,0.09421611,0.97341877,0.00858438,0.10613875
-2.63231616,2.24896896,0.51330707,1.12801094,0.00176028,0.04875440,0.09826092,1.00326562,0.00895118,0.10875333
-2.62631316,2.31799472,0.52756706,1.16810412,0.00194671,0.04993094,0.10191589,1.02925986,0.00928325,0.11091348
-2.62031016,2.37798462,0.53949751,1.20377977,0.00214794,0.05083858,0.10512617,1.05119184,0.00957633,0.11260709
-2.61430715,2.42855462,0.54898209,1.23480333,0.00236394,0.05146602,0.10784552,1.06894868,0.00982676,0.11383375
-2.60830415,2.46952970,0.55595793,1.26104431,0.00259436,0.05180722,0.11003729,1.08251191,0.01003153,0.11460396
-2.60230115,2.50093821,0.56041512,1.28247617,0.00283854,0.05186159,0.11167517,1.09195202,0.01018835,0.11493807
-2.59629815,2.52299915,0.56239456,1.29917243,0.00309542,0.05163389,0.11274353,1.09742006,0.01029572,0.11486483
-2.59029515,2.53610360,0.56198463,1.31129909,0.00336350,0.05113410,0.11323759,1.09913704,0.01035291,0.11441965
-2.58429215,2.54079107,0.55931645,1.31910398,0.00364084,0.05037715,0.11316325,1.09738169,0.01036001,0.11364281
-2.57828914,2.53772249,0.55455839,1.32290331,0.00392501,0.04938248,0.11253658,1.09247734,0.01031791,0.11257750
-2.57228614,2.52765119,0.54790972,1.32306655,0.00421309,0.04817365,0.11138319,1.08477879,0.01022832,0.11126803
-2.56628314,2.51139360,0.53959405,1.32000004,0.00450173,0.04677780,0.10973730,1.07465978,0.01009371,0.10975813
-2.56028014,2.48980117,0.52985260,1.31413047,0.00478716,0.04522513,0.10764075,1.06250201,0.00991730,0.10808954
-2.55427714,2.46373511,0.51893779,1.30588893,0.00506526,0.04354843,0.10514182,1.04868597,0.00970306,0.10630096
-2.54827414,2.43404505,0.50710724,1.29569636,0.00533165,0.04178254,0.10229409,1.03358438,0.00945562,0.10442729
-2.54227114,2.40155260,0.49461857,1.28395109,0.00558183,0.03996390,0.09915527,1.01755821,0.00918030,0.10249937
-2.53626813,2.36704050,0.48172505,1.27101901,0.00581125,0.03813016,0.09578612,1.00095557,0.00888301,0.10054409
-2.53026513,2.33124749,0.46867223,1.25722688,0.00601549,0.03631978,0.09224942,0.98411314,0.00857024,0.09858485
-2.52426213,2.29486881,0.45569564,1.24285886,0.00619039,0.03457176,0.08860912,0.96736008,0.00824902,0.09664237
-2.51825913,2.25856184,0.44301947,1.22815641,0.00633217,0.03292533,0.08492960,0.95102369,0.00792685,0.09473574
-2.51225613,2.22295602,0.43085629,1.21332143,0.00643761,0.03141968,0.08127507,0.93543639,0.00761165,0.09288358
-2.50625313,2.18866596,0.41940748,1.19852222,0.00650411,0.03009372,0.07770912,0.92094317,0.00731170,0.09110529
-2.50025013,2.15630639,0.40886443,1.18390196,0.00652986,0.02898583,0.07429445,0.90790881,0.00703558,0.08942229
-2.49424712,2.12650762,0.39941008,1.16958890,0.00651387,0.02813355,0.07109261,0.89672408,0.00679206,0.08785896
-2.48824412,2.09992985,0.39122084,1.15570779,0.00645604,0.02757320,0.06816387,0.88781009,0.00659000,0.08644350
-2.48224112,2.07727511,0.38446833,1.14239157,0.00635715,0.02733951,0.06556712,0.88162027,0.00643825,0.08520833
-2.47623812,2.05929524,0.37932098,1.12979269,0.00621890,0.02746511,0.06335975,0.87863927,0.00634551,0.08419021
-2.47023512,2.04679503,0.37594513,1.11809317,0.00604379,0.02797994,0.06159748,0.87937855,0.00632021,0.08342986
-2.46423212,2.04062955,0.37450537,1.10751277,0.00583511,0.02891060,0.06033412,0.88436833,0.00637028,0.08297124
-2.45822911,2.04169501,0.37516413,1.09831453,0.00559679,0.03027965,0.05962119,0.89414607,0.00650306,0.08286033
-2.45222611,2.05091315,0.37808021,1.09080722,0.00533330,0.03210474,0.05950740,0.90924147,0.00672505,0.08314366
-2.44622311,2.06920915,0.38340623,1.08534433,0.00504952,0.03439785,0.06003798,0.93015870,0.00704171,0.08386641
-2.44022011,2.09748369,0.39128511,1.08231936,0.00475054,0.03716443,0.06125382,0.95735616,0.00745732,0.08507045
-2.43421711,2.13658003,0.40184539,1.08215740,0.00444159,0.04040261,0.06319043,0.99122486,0.00797468,0.08679210
-2.42821411,2.18724730,0.41519574,1.08530321,0.00412781,0.04410246,0.06587679,1.03206609,0.00859503,0.08906000
-2.42221111,2.25010157,0.43141879,1.09220613,0.00381417,0.04824540,0.06933404,1.08006958,0.00931778,0.09189305
-2.41620810,2.32558627,0.45056435,1.10330228,0.00350535,0.05280374,0.07357412,1.13529307,0.01014043,0.09529850
-2.41020510,2.41393396,0.47264265,1.11899492,0.00320559,0.05774044,0.07859839,1.19764446,0.01105839,0.09927044
-2.40420210,2.51513132,0.49761757,1.13963359,0.00291863,0.06300911,0.08439628,1.26686747,0.01206496,0.10378860
-2.39819910,2.62888907,0.52540059,1.16549308,0.00264770,0.06855425,0.09094409,1.34253178,0.01315128,0.10881769
-2.39219610,2.75461877,0.55584549,1.19675312,0.00239539,0.07431186,0.09820389,1.42402834,0.01430634,0.11430722
-2.38619310,2.89141790,0.58874445,1.23347984,0.00216371,0.08021024,0.10612286,1.51057046,0.01551711,0.12019190
-2.38019010,3.03806449,0.62382570,1.27560978,0.00195409,0.08617118,0.11463278,1.60120100,0.01676868,0.12639252
-2.37418709,3.19302226,0.66075308,1.32293759,0.00176735,0.09211134,0.12365003,1.69480577,0.01804449,0.13281748
-2.36818409,3.35445656,0.69912768,1.37510790,0.00160380,0.09794393,0.13307610,1.79013296,0.01932658,0.13936475
-2.36218109,3.52026143,0.73849179,1.43161205,0.00146326,0.10358061,0.14279842,1.88581827,0.02059598,0.14592425
-2.35617809,3.68809721,0.77833507,1.49179019,0.00134514,0.10893340,0.15269189,1.98041490,0.02183309,0.15238060
-2.35017509,3.85543789,0.81810293,1.55483883,0.00124847,0.11391684,0.16262081,2.07242779,0.02301808,0.15861618
-2.34417209,4.01962704,0.85720709,1.61982383,0.00117201,0.11845006,0.17244132,2.16035084,0.02413141,0.16451425
-2.33816908,4.17794063,0.89503779,1.68569868,0.00111429,0.12245875,0.18200428,2.24270605,0.02515422,0.16996221
-2.33216608,4.32765492,0.93097762,1.75132762,0.00107369,0.12587709,0.19115853,2.31808325,0.02606889,0.17485469
-2.32616308,4.46611719,0.96441628,1.81551291,0.00104850,0.12864940,0.19975437,2.38517906,0.02685940,0.17909657
-2.32016008,4.59081705,0.99476597,1.87702533,0.00103697,0.13073158,0.20764729,2.44283389,0.02751178,0.18260566
-2.31415708,4.69945608,1.02147678,1.93463723,0.00103739,0.13209217,0.21470164,2.49006551,0.02801449,0.18531501
-2.30815408,4.79001326,1.04405167,1.98715670,0.00104812,0.13271311,0.22079431,2.52609834,0.02835866,0.18717487
-2.30215108,4.86080408,1.06206027,2.03346195,0.00106762,0.13259015,0.22581809,2.55038706,0.02853834,0.18815403
-2.29614807,4.91053131,1.07515133,2.07253451,0.00109454,0.13173282,0.22968480,2.56263414,0.02855064,0.18824070
-2.29014507,4.93832547,1.08306302,2.10349023,0.00112769,0.13016404,0.23232784,2.56280028,0.02839575,0.18744285
-2.28414207,4.94377368,1.08563097,2.12560687,0.00116609,0.12791943,0.23370424,2.55110763,0.02807693,0.18578794
-2.27813907,4.92693566,1.08279356,2.13834724,0.00120900,0.12504624,0.23379601,2.52803542,0.02760036,0.18332208
-2.27213607,4.88834623,1.07459438,2.14137706,0.00125592,0.12160203,0.23261083,2.49430827,0.02697494,0.18010877
-2.26613307,4.82900397,1.06118167,2.13457682,0.00130659,0.11765309,0.23018192,2.45087724,0.02621204,0.17622706
-2.26013007,4.75034636,1.04280483,2.11804714,0.00136098,0.11327272,0.22656718,2.39889432,0.02532510,0.17176936
-2.25412706,4.65421191,1.01980810,2.09210740,0.00141930,0.10853941,0.22184768,2.33968108,0.02432934,0.16683883
-2.24812406,4.54279041,0.99262165,2.05728760,0.00148192,0.10353488,0.21612538,2.27469224,0.02324124,0.16154660
-2.24212106,4.41856291,0.96175036,2.01431388,0.00154942,0.09834222,0.20952028,2.20547545,0.02207821,0.15600866
-2.23611806,4.28423324,0.92776079,1.96408787,0.00162246,0.09304402,0.20216716,2.13362840,0.02085807,0.15034281
-2.23011506,4.14265325,0.89126673,1.90766103,0.00170179,0.08772061,0.19421189,2.06075458,0.01959868,0.14466541
-2.22411206,3.99674443,0.85291396,1.84620461,0.00178817,0.08244849,0.18580752,1.98841905,0.01831753,0.13908841
-2.21810905,3.84941833,0.81336457,1.78097652,0.00188232,0.07729889,0.17711035,1.91810579,0.01703138,0.13371638
-2.21210605,3.70349869,0.77328159,1.71328636,0.00198484,0.07233659,0.16827597,1.85117773,0.01575590,0.12864388
-2.20610305,3.56164775,0.73331433,1.64445979,0.00209615,0.06761892,0.15945561,1.78884106,0.01450548,0.12395317
-2.20010005,3.42629955,0.69408485,1.57580368,0.00221644,0.06319504,0.15079267,1.73211485,0.01329294,0.11971232
-2.19409705,3.29960218,0.65617610,1.50857327,0.00234561,0.05910550,0.14241984,1.68180700,0.01212944,0.11597373
-2.18809405,3.18337117,0.62012182,1.44394243,0.00248323,0.05538197,0.13445658,1.63849744,0.01102434,0.11277328
-2.18209105,3.07905533,0.58639870,1.38297799,0.00262850,0.05204727,0.12700725,1.60252898,0.00998520,0.11012991
-2.17608804,2.98771608,0.55542060,1.32661901,0.00278023,0.04911560,0.12015986,1.57400623,0.00901776,0.10804583
-2.17008504,2.91002064,0.52753507,1.27566125,0.00293686,0.04659297,0.11398532,1.55280253,0.00812603,0.10650724
-2.16408204,2.84624887,0.50302192,1.23074737,0.00309647,0.04447780,0.10853734,1.53857448,0.00731235,0.10548562
-2.15807904,2.79631297,0.48209378,1.19236255,0.00325684,0.04276168,0.10385290,1.53078353,0.00657760,0.10493942
-2.15207604,2.75978877,0.46489823,1.16083541,0.00341546,0.04143017,0.09995302,1.52872369,0.00592126,0.10481626
-2.14607304,2.73595678,0.45152134,1.13634364,0.00356968,0.04046378,0.09684410,1.53155417,0.00534166,0.10505537
-2.14007004,2.72385081,0.44199219,1.11892361,0.00371672,0.03983886,0.09451937,1.53833565,0.00483617,0.10559032
-2.13406703,2.72231183,0.43628803,1.10848318,0.00385384,0.03952860,0.09296060,1.54806866,0.00440132,0.10635187
-2.12806403,2.73004445,0.43433968,1.10481668,0.00397844,0.03950393,0.09213988,1.55973257,0.00403308,0.10727081
-2.12206103,2.74567351,0.43603702,1.10762130,0.00408813,0.03973438,0.09202136,1.57232359,0.00372694,0.10828078
-2.11605803,2.76779847,0.44123414,1.11651383,0.00418089,0.04018888,0.09256291,1.58489044,0.00347818,0.10932084
-2.11005503,2.79504339,0.44975412,1.13104711,0.00425514,0.04083646,0.09371766,1.59656631,0.00328191,0.11033779
-2.10405203,2.82610092,0.46139323,1.15072545,0.00430986,0.04164683,0.09543525,1.60659608,0.00313329,0.11128810
-2.09804902,2.85976893,0.47592467,1.17501875,0.00434463,0.04259089,0.09766299,1.61435797,0.00302759,0.11213944
-2.09204602,2.89497902,0.49310167,1.20337482,0.00435971,0.04364113,0.10034667,1.61937907,0.00296029,0.11287171
-2.08604302,2.93081672,0.51266036,1.23523006,0.00435605,0.04477190,0.10343127,1.62134460,0.00292716,0.11347759
-2.08004002,2.96653341,0.53432235,1.27001839,0.00433530,0.04595967,0.10686145,1.62010086,0.00292431,0.11396256
-2.07403702,3.00155077,0.55779721,1.30717888,0.00429981,0.04718320,0.11058189,1.61565222,0.00294822,0.11434448
-2.06803402,3.03545845,0.58278521,1.34616224,0.00425254,0.04842362,0.11453764,1.60815286,0.00299577,0.11465267
-2.06203102,3.06800634,0.60898027,1.38643655,0.00419701,0.04966454,0.11867435,1.59789375,0.00306426,0.11492656
-2.05602801,3.09909248,0.63607336,1.42749274,0.00413721,0.05089211,0.12293859,1.58528590,0.00315138,0.11521407
-2.05002501,3.12874806,0.66375642,1.46884996,0.00407750,0.05209508,0.12727820,1.57084083,0.00325522,0.11556957
-2.04402201,3.15712047,0.69172672,1.51006112,0.00402243,0.05326479,0.13164278,1.55514903,0.00337425,0.11605174
-2.03801901,3.18445562,0.71969170,1.55071877,0.00397667,0.05439525,0.13598418,1.53885739,0.00350726,0.11672119
-2.03201601,3.21108011,0.74737412,1.59046116,0.00394481,0.05548313,0.14025722,1.52264647,0.00365339,0.11763804
-2.02601301,3.23738389,0.77451726,1.62897836,0.00393125,0.05652771,0.14442036,1.50720816,0.00381202,0.11885945
-2.02001001,3.26380366,0.80089010,1.66601822,0.00394002,0.05753085,0.14843651,1.49322432,0.00398274,0.12043729
-2.01400700,3.29080713,0.82629206,1.70139167,0.00397467,0.05849685,0.15227377,1.48134696,0.00416530,0.12241581
-2.00800400,3.31887804,0.85055726,1.73497710,0.00403813,0.05943229,0.15590616,1.47218017,0.00435956,0.12482965
-2.00200100,3.34850181,0.87355788,1.76672319,0.00413258,0.06034577,0.15931418,1.46626407,0.00456538,0.12770195
-1.99599800,3.38015162,0.89520656,1.79665006,0.00425936,0.06124752,0.16248527,1.46406094,0.00478261,0.13104292
-1.98999500,3.41427487,0.91545771,1.82484818,0.00441891,0.06214908,0.16541405,1.46594375,0.00501096,0.13484868
-1.98399200,3.45127985,0.93430756,1.85147504,0.00461070,0.06306274,0.16810226,1.47218703,0.00524999,0.13910055
-1.97798899,3.49152284,0.95179316,1.87674943,0.00483319,0.06400099,0.17055852,1.48296023,0.00549899,0.14376486
-1.97198599,3.53529579,0.96799010,1.90094340,0.00508386,0.06497599,0.17279776,1.49832381,0.00575698,0.14879317
-1.96598299,3.58281497,0.98300934,1.92437222,0.00535922,0.06599890,0.17484046,1.51822784,0.00602265,0.15412308
-1.95997999,3.63421107,0.99699308,1.94738250,0.00565487,0.06707934,0.17671161,1.54251347,0.00629432,0.15967953
-1.95397699,3.68952121,1.01011005,1.97033916,0.00596561,0.06822478,0.17843951,1.57091715,0.00656996,0.16537661
-1.94797399,3.74868338,1.02255019,1.99361150,0.00628554,0.06944009,0.18005443,1.60307768,0.00684718,0.17111982
-1.94197099,3.81153380,1.03451898,2.01755904,0.00660821,0.07072710,0.18158721,1.63854590,0.00712328,0.17680872
-1.93596798,3.87780739,1.04623165,2.04251768,0.00692679,0.07208432,0.18306782,1.67679703,0.00739533,0.18233991
-1.92996498,3.94714160,1.05790721,2.06878653,0.00723427,0.07350676,0.18452394,1.71724521,0.00766016,0.18761017
-1.92396198,4.01908352,1.06976256,2.09661593,0.00752363,0.07498588,0.18597973,1.75926007,0.00791454,0.19251968
-1.91795898,4.09310003,1.08200660,2.12619697,0.00778807,0.07650968,0.18745462,1.80218462,0.00815524,0.19697522
-1.91195598,4.16859047,1.09483448,2.15765286,0.00802121,0.07806289,0.18896244,1.84535409,0.00837910,0.20089306
-1.90595298,4.24490140,1.10842195,2.19103216,0.00821727,0.07962731,0.19051060,1.88811502,0.00858322,0.20420165
-1.89994997,4.32134258,1.12291993,2.22630409,0.00837125,0.08118222,0.19209971,1.92984385,0.00876497,0.20684373
-1.89394697,4.39720355,1.13844919,2.26335602,0.00847910,0.08270488,0.19372327,1.96996445,0.00892213,0.20877794
-1.88794397,4.47176986,1.15509545,2.30199296,0.00853782,0.08417108,0.19536778,2.00796378,0.00905296,0.20997978
-1.88194097,4.54433855,1.17290470,2.34193923,0.00854554,0.08555574,0.19701303,2.04340521,0.00915623,0.21044192
-1.87593797,4.61423187,1.19187918,2.38284201,0.00850159,0.08683351,0.19863264,2.07593893,0.00923125,0.21017376
-1.86993497,4.68080918,1.21197393,2.42427692,0.00840649,0.08797942,0.20019481,2.10530905,0.00927792,0.20920046
-1.86393197,4.74347637,1.23309433,2.46575534,0.00826190,0.08896939,0.20166338,2.13135711,0.00929663,0.20756129
-1.85792896,4.80169287,1.25509453,2.50673347,0.00807059,0.08978090,0.20299887,2.15402196,0.00928827,0.20530752
-1.85192596,4.85497614,1.27777732,2.54662286,0.00783627,0.09039343,0.20415979,2.17333598,0.00925417,0.20250002
-1.84592296,4.90290369,1.30089527,2.58480244,0.00756348,0.09078895,0.20510400,2.18941781,0.00919599,0.19920654
-1.83991996,4.94511306,1.32415352,2.62063148,0.00725744,0.09095238,0.20579003,2.20246194,0.00911565,0.19549897
-1.83391696,4.98129986,1.34721407,2.65346354,0.00692387,0.09087184,0.20617851,2.21272557,0.00901523,0.19145062
-1.82791396,5.01121425,1.36970181,2.68266094,0.00656878,0.09053902,0.20623342,2.22051324,0.00889688,0.18713377
-1.82191096,5.03465640,1.39121203,2.70760935,0.00619831,0.08994932,0.20592328,2.22615991,0.00876275,0.18261744
-1.81590795,5.05147116,1.41131931,2.72773220,0.00581856,0.08910197,0.20522218,2.23001312,0.00861487,0.17796558
-1.80990495,5.06154237,1.42958771,2.74250450,0.00543544,0.08800007,0.20411059,2.23241500,0.00845516,0.17323573
-1.80390195,5.06478732,1.44558171,2.75146566,0.00505451,0.08665052,0.20257601,2.23368481,0.00828531,0.16847818
-1.79789895,5.06115159,1.45887789,2.75423088,0.00468087,0.08506392,0.20061324,2.23410289,0.00810683,0.16373557
-1.79189595,5.05060481,1.46907668,2.75050091,0.00431910,0.08325430,0.19822457,2.23389656,0.00792099,0.15904295
-1.78589295,5.03313754,1.47581402,2.74006990,0.00397320,0.08123886,0.19541959,2.23322886,0.00772887,0.15442833
-1.77988994,5.00875980,1.47877240,2.72283099,0.00364651,0.07903764,0.19221483,2.23219050,0.00753139,0.14991347
-1.77388694,4.97750132,1.47769099,2.69877985,0.00334179,0.07667304,0.18863323,2.23079564,0.00732931,0.14551498
-1.76788394,4.93941390,1.47237446,2.66801581,0.00306114,0.07416948,0.18470340,2.22898180,0.00712336,0.14124561
-1.76188094,4.89457600,1.46270021,2.63074095,0.00280611,0.07155289,0.18045882,2.22661404,0.00691423,0.13711562
-1.75587794,4.84309938,1.44862381,2.58725709,0.00257772,0.06885024,0.17593696,2.22349337,0.00670266,0.13313415
-1.74987494,4.78513794,1.43018240,2.53796091,0.00237650,0.06608915,0.17117843,2.21936920,0.00648951,0.12931050
-1.74387194,4.72089827,1.40749599,2.48333750,0.00220257,0.06329744,0.16622611,2.21395534,0.00627581,0.12565536
-1.73786893,4.65065147,1.38076657,2.42395246,0.00205571,0.06050276,0.16112443,2.20694890,0.00606279,0.12218177
-1.73186593,4.57474572,1.35027517,2.36044289,0.00193540,0.05773229,0.15591873,2.19805133,0.00585195,0.11890592
-1.72586293,4.49361877,1.31637685,2.29350756,0.00184087,0.05501245,0.15065473,2.18699047,0.00564507,0.11584770
-1.71985993,4.40780955,1.27949379,2.22389626,0.00177120,0.05236868,0.14537814,2.17354272,0.00544420,0.11303094
-1.71385693,4.31796790,1.24010684,2.15239887,0.00172531,0.04982529,0.14013446,2.15755402,0.00525171,0.11048351
