energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.17108554,1.24131562,0.11000887,0.01155330,0.40600535,0.89296043,0.01233574,0.10465705,0.00551426,0.13153875
-0.16508254,1.24804718,0.11280297,0.01139980,0.40235159,0.89762235,0.01283920,0.10463881,0.00576855,0.13032534
-0.15907954,1.26127538,0.11562473,0.01126697,0.40150871,0.90843152,0.01333159,0.10438965,0.00605737,0.12955631
-0.15307654,1.28124981,0.11844018,0.01115497,0.40359205,0.92567564,0.01380732,0.10389941,0.00637970,0.12922576
-0.14707354,1.30820672,0.12122279,0.01106421,0.40869110,0.94961428,0.01426172,0.10316624,0.00673450,0.12932918
-0.14107054,1.34236497,0.12395410,0.01099540,0.41686695,0.98047366,0.01469120,0.10219658,0.00712064,0.12986440
-0.13506753,1.38391956,0.12662402,0.01094952,0.42814985,1.01843979,0.01509330,0.10100493,0.00753690,0.13083228
-0.12906453,1.43303325,0.12923070,0.01092776,0.44253707,1.06365046,0.01546669,0.09961339,0.00798188,0.13223710
-0.12306153,1.48982640,0.13178008,0.01093158,0.45999133,1.11618626,0.01581115,0.09805105,0.00845397,0.13408680
-0.11705853,1.55436586,0.13428511,0.01096260,0.48043998,1.17606115,0.01612750,0.09635322,0.00895122,0.13639294
-0.11105553,1.62665334,0.13676465,0.01102260,0.50377505,1.24321305,0.01641744,0.09456053,0.00947130,0.13917050
-0.10505253,1.70661400,0.13924225,0.01111349,0.52985438,1.31749500,0.01668344,0.09271792,0.01001139,0.14243755
-0.09904952,1.79408598,0.14174476,0.01123729,0.55850383,1.39866739,0.01692854,0.09087356,0.01056817,0.14621480
-0.09304652,1.88881154,0.14430085,0.01139610,0.58952056,1.48639185,0.01715617,0.08907780,0.01113772,0.15052511
-0.08704352,1.99043041,0.14693966,0.01159206,0.62267736,1.58022723,0.01737000,0.08738205,0.01171557,0.15539294
-0.08104052,2.09847600,0.14968943,0.01182739,0.65772780,1.67962811,0.01757370,0.08583778,0.01229668,0.16084382
-0.07503752,2.21237470,0.15257634,0.01210431,0.69441218,1.78394630,0.01777085,0.08449553,0.01287550,0.16690376
-0.06903452,2.33144880,0.15562354,0.01242513,0.73246370,1.89243532,0.01796473,0.08340408,0.01344608,0.17359877
-0.06303152,2.45492297,0.15885039,0.01279216,0.77161491,2.00425822,0.01815828,0.08260963,0.01400216,0.18095428
-0.05702851,2.58193432,0.16227193,0.01320779,0.81160388,2.11849861,0.01835396,0.08215515,0.01453735,0.18899465
-0.05102551,2.71154576,0.16589862,0.01367442,0.85217975,2.23417469,0.01855369,0.08207986,0.01504530,0.19774253
-0.04502251,2.84276232,0.16973620,0.01419450,0.89310754,2.35025601,0.01875887,0.08241862,0.01551987,0.20721829
-0.03901951,2.97454986,0.17378587,0.01477051,0.93417172,2.46568257,0.01897035,0.08320163,0.01595534,0.21743925
-0.03301651,3.10585536,0.17804450,0.01540489,0.97517846,2.57938553,0.01918842,0.08445395,0.01634663,0.22841890
-0.02701351,3.23562815,0.18250499,0.01610002,1.01595633,2.69030897,0.01941287,0.08619513,0.01668942,0.24016593
-0.02101051,3.36284116,0.18715668,0.01685815,1.05635544,2.79743186,0.01964305,0.08843886,0.01698040,0.25268315
-0.01500750,3.48651126,0.19198580,0.01768127,1.09624496,2.89978955,0.01987786,0.09119258,0.01721730,0.26596625
-0.00900450,3.60571795,0.19697583,0.01857101,1.13550926,2.99649371,0.02011588,0.09445700,0.01739905,0.28000250
-0.00300150,3.71961947,0.20210788,0.01952850,1.17404280,3.08675025,0.02035534,0.09822572,0.01752578,0.29476935
0.00300150,3.82746585,0.20736095,0.02055421,1.21174403,3.16987423,0.02059423,0.10248479,0.01759883,0.31023291
0.00900450,3.92860825,0.21271208,0.02164774,1.24850878,3.24530133,0.02083030,0.10721224,0.01762070,0.32634662
0.01500750,4.02250441,0.21813651,0.02280767,1.28422352,3.31259535,0.02106112,0.11237777,0.01759492,0.34304990
0.02101051,4.10871990,0.22360765,0.02403135,1.31875881,3.37145151,0.02128411,0.11794246,0.01752592,0.36026703
0.02701351,4.18692563,0.22909708,0.02531477,1.35196364,3.42169546,0.02149655,0.12385864,0.01741884,0.37790638
0.03301651,4.25689158,0.23457448,0.02665237,1.38366090,3.46327805,0.02169565,0.13006998,0.01727933,0.39585993
0.03901951,4.31847760,0.24000758,0.02803695,1.41364446,3.49626644,0.02187852,0.13651174,0.01711329,0.41400336
0.04502251,4.37162185,0.24536212,0.02945964,1.44167812,3.52083180,0.02204226,0.14311139,0.01692666,0.43219662
0.05102551,4.41632773,0.25060193,0.03090986,1.46749681,3.53723449,0.02218395,0.14978945,0.01672517,0.45028518
0.05702851,4.45265027,0.25568907,0.03237541,1.49081001,3.54580747,0.02230075,0.15646070,0.01651417,0.46810188
0.06303152,4.48068285,0.26058404,0.03384262,1.51130741,3.54693882,0.02238988,0.16303562,0.01629837,0.48546951
0.06903452,4.50054519,0.26524623,0.03529657,1.52866679,3.54105431,0.02244874,0.16942226,0.01608177,0.50220400
0.07503752,4.51237332,0.26963445,0.03672135,1.54256377,3.52860088,0.02247493,0.17552818,0.01586748,0.51811814
0.08104052,4.51631217,0.27370754,0.03810045,1.55268310,3.51003176,0.02246636,0.18126273,0.01565772,0.53302593
0.08704352,4.51251105,0.27742520,0.03941716,1.55873090,3.48579395,0.02242128,0.18653937,0.01545376,0.54674709
0.09304652,4.50112237,0.28074880,0.04065503,1.56044744,3.45631844,0.02233838,0.19127803,0.01525596,0.55911192
0.09904952,4.48230325,0.28364234,0.04179831,1.55761970,3.42201343,0.02221684,0.19540738,0.01506385,0.56996610
0.10505253,4.45621982,0.28607334,0.04283245,1.55009310,3.38326055,0.02205638,0.19886694,0.01487624,0.57917528
0.11105553,4.42305352,0.28801375,0.04374451,1.53778171,3.34041401,0.02185730,0.20160892,0.01469135,0.58662924
0.11705853,4.38300877,0.28944067,0.04452358,1.52067644,3.29380210,0.02162051,0.20359963,0.01450694,0.59224552
0.12306153,4.33632104,0.29033709,0.04516112,1.49885058,3.24373074,0.02134754,0.20482048,0.01432054,0.59597214
0.12906453,4.28326445,0.29069224,0.04565117,1.47246241,3.19048829,0.02104050,0.20526852,0.01412952,0.59778945
0.13506753,4.22415812,0.29050195,0.04599048,1.44175456,3.13435100,0.02070205,0.20495630,0.01393132,0.59771090
0.14107054,4.15937036,0.28976855,0.04617862,1.40705011,3.07558848,0.02033535,0.20391129,0.01372356,0.59578263
0.14707354,4.08932030,0.28850064,0.04621780,1.36874553,3.01446853,0.01994392,0.20217478,0.01350416,0.59208204
0.15307654,4.01447646,0.28671260,0.04611278,1.32730065,2.95126077,0.01953160,0.19980016,0.01327142,0.58671522
0.15907954,3.93535219,0.28442382,0.04587052,1.28322632,2.88623894,0.01910239,0.19685100,0.01302408,0.57981342
0.16508254,3.85249820,0.28165779,0.04549986,1.23707004,2.81968144,0.01866031,0.19339865,0.01276137,0.57152879
0.17108554,3.76649254,0.27844103,0.04501111,1.18940057,2.75187035,0.01820932,0.18951974,0.01248302,0.56202951
0.17708854,3.67792861,0.27480195,0.04441554,1.14079197,2.68308889,0.01775311,0.18529358,0.01218920,0.55149456
0.18309155,3.58740208,0.27076968,0.04372497,1.09180806,2.61361783,0.01729506,0.18079961,0.01188053,0.54010848
0.18909455,3.49549760,0.26637306,0.04295133,1.04298790,2.54373111,0.01683808,0.17611503,0.01155801,0.52805619
0.19509755,3.40277604,0.26163963,0.04210618,0.99483293,2.47369129,0.01638456,0.17131269,0.01122293,0.51551835
0.20110055,3.30976338,0.25659496,0.04120044,0.94779641,2.40374525,0.01593630,0.16645933,0.01087686,0.50266721
0.20710355,3.21694169,0.25126215,0.04024409,0.90227549,2.33412054,0.01549448,0.16161425,0.01052154,0.48966328
0.21310655,3.12474290,0.24566166,0.03924598,0.85860600,2.26502295,0.01505972,0.15682838,0.01015885,0.47665284
0.21910955,3.03354558,0.23981144,0.03821374,0.81706028,2.19663531,0.01463202,0.15214383,0.00979074,0.46376634
0.22511256,2.94367475,0.23372729,0.03715380,0.77784761,2.12911782,0.01421092,0.14759388,0.00941919,0.45111767
0.23111556,2.85540460,0.22742360,0.03607145,0.74111719,2.06260977,0.01379554,0.14320326,0.00904616,0.43880423
0.23711856,2.76896349,0.22091413,0.03497101,0.70696302,1.99723247,0.01338469,0.13898883,0.00867359,0.42690761
0.24312156,2.68454077,0.21421310,0.03385598,0.67543043,1.93309315,0.01297702,0.13496041,0.00830336,0.41549478
0.24912456,2.60229457,0.20733617,0.03272935,0.64652344,1.87028930,0.01257110,0.13112183,0.00793729,0.40461958
0.25512756,2.52235972,0.20030149,0.03159378,0.62021249,1.80891312,0.01216557,0.12747197,0.00757709,0.39432426
0.26113057,2.44485506,0.19313061,0.03045184,0.59644196,1.74905550,0.01175924,0.12400577,0.00722440,0.38464103
0.26713357,2.36988938,0.18584911,0.02930625,0.57513701,1.69080917,0.01135117,0.12071528,0.00688075,0.37559325
0.27313657,2.29756549,0.17848706,0.02816000,0.55620933,1.63427060,0.01094077,0.11759038,0.00654755,0.36719639
0.27913957,2.22798197,0.17107908,0.02701649,0.53956153,1.57954050,0.01052781,0.11461953,0.00622606,0.35945851
0.28514257,2.16123263,0.16366411,0.02587957,0.52509014,1.52672273,0.01011245,0.11179023,0.00591739,0.35238033
0.29114557,2.09740366,0.15628478,0.02475351,0.51268703,1.47592171,0.00969524,0.10908938,0.00562248,0.34595500
0.29714857,2.03656889,0.14898652,0.02364298,0.50223962,1.42723852,0.00927710,0.10650346,0.00534207,0.34016747
0.30315158,1.97878381,0.14181633,0.02255292,0.49362993,1.38076599,0.00885922,0.10401867,0.00507667,0.33499385
0.30915458,1.92407879,0.13482142,0.02148839,0.48673299,1.33658324,0.00844302,0.10162100,0.00482658,0.33040067
0.31515758,1.87245253,0.12804766,0.02045442,0.48141478,1.29475014,0.00803009,0.09929628,0.00459183,0.32634438
0.32116058,1.82386642,0.12153807,0.01945583,0.47753030,1.25530215,0.00762206,0.09703030,0.00437223,0.32277119
0.32716358,1.77824050,0.11533130,0.01849709,0.47492200,1.21824616,0.00722057,0.09480902,0.00416734,0.31961731
0.33316658,1.73545166,0.10946033,0.01758216,0.47341905,1.18355759,0.00682714,0.09261883,0.00397650,0.31680991
0.33916958,1.69533450,0.10395134,0.01671438,0.47283759,1.15117924,0.00644315,0.09044701,0.00379886,0.31426850
0.34517259,1.65768502,0.09882294,0.01589644,0.47298219,1.12102187,0.00606979,0.08828222,0.00363340,0.31190714
0.35117559,1.62226715,0.09408568,0.01513032,0.47364865,1.09296688,0.00570800,0.08611511,0.00347900,0.30963710
0.35717859,1.58882173,0.08974192,0.01441732,0.47462790,1.06687056,0.00535848,0.08393898,0.00333447,0.30737000
0.36318159,1.55707755,0.08578608,0.01375814,0.47571110,1.04257008,0.00502167,0.08175048,0.00319859,0.30502126
0.36918459,1.52676375,0.08220515,0.01315291,0.47669549,1.01989052,0.00469782,0.07955016,0.00307019,0.30251367
0.37518759,1.49762262,0.07897957,0.01260138,0.47739072,0.99865267,0.00438695,0.07734304,0.00294820,0.29978081
0.38119060,1.46942213,0.07608424,0.01210298,0.47762538,0.97868093,0.00408893,0.07513893,0.00283167,0.29677019
0.38719360,1.44196717,0.07348976,0.01165697,0.47725316,0.95981086,0.00380353,0.07295260,0.00271983,0.29344581
0.39319660,1.41510863,0.07116368,0.01126258,0.47615838,0.94189581,0.00353041,0.07080367,0.00261209,0.28979001
0.39919960,1.38874983,0.06907178,0.01091903,0.47426041,0.92481209,0.00326924,0.06871625,0.00250809,0.28580446
0.40520260,1.36284952,0.06717936,0.01062567,0.47151675,0.90846244,0.00301966,0.06671832,0.00240769,0.28151012
0.41120560,1.33742139,0.06545227,0.01038195,0.46792447,0.89277749,0.00278136,0.06484086,0.00231094,0.27694626
0.41720860,1.31252990,0.06385790,0.01018747,0.46351990,0.87771511,0.00255408,0.06311665,0.00221809,0.27216845
0.42321161,1.28828263,0.06236590,0.01004184,0.45837650,0.86325767,0.00233764,0.06157902,0.00212952,0.26724565
0.42921461,1.26481965,0.06094877,0.00994469,0.45260096,0.84940752,0.00213189,0.06026034,0.00204575,0.26225654
0.43521761,1.24230045,0.05958213,0.00989550,0.44632770,0.83618083,0.00193678,0.05919050,0.00196734,0.25728530
0.44122061,1.22088926,0.05824489,0.00989350,0.43971210,0.82360047,0.00175229,0.05839538,0.00189488,0.25241697
0.44722361,1.20073968,0.05691922,0.00993750,0.43292255,0.81168817,0.00157844,0.05789533,0.00182891,0.24773276
0.45322661,1.18197952,0.05559039,0.01002576,0.42613207,0.80045669,0.00141525,0.05770392,0.00176990,0.24330545
0.45922961,1.16469677,0.05424649,0.01015585,0.41950953,0.78990253,0.00126277,0.05782675,0.00171816,0.23919525
0.46523262,1.14892771,0.05287811,0.01032455,0.41321119,0.77999960,0.00112097,0.05826069,0.00167387,0.23544623
0.47123562,1.13464763,0.05147800,0.01052776,0.40737282,0.77069431,0.00098982,0.05899330,0.00163700,0.23208350
0.47723862,1.12176504,0.05004078,0.01076048,0.40210285,0.76190259,0.00086921,0.06000270,0.00160731,0.22911149
0.48324162,1.11011946,0.04856256,0.01101676,0.39747684,0.75350873,0.00075896,0.06125778,0.00158433,0.22651308
0.48924462,1.09948318,0.04704081,0.01128983,0.39353349,0.74536651,0.00065882,0.06271877,0.00156741,0.22425001
0.49524762,1.08956664,0.04547410,0.01157212,0.39027250,0.73730223,0.00056847,0.06433822,0.00155568,0.22226416
0.50125063,1.08002748,0.04386206,0.01185547,0.38765416,0.72911974,0.00048751,0.06606218,0.00154812,0.22047992
0.50725363,1.07048243,0.04220527,0.01213129,0.38560080,0.72060699,0.00041547,0.06783185,0.00154355,0.21880741
0.51325663,1.06052164,0.04050534,0.01239075,0.38399998,0.71154387,0.00035182,0.06958525,0.00154074,0.21714631
0.51925963,1.04972460,0.03876489,0.01262509,0.38270918,0.70171078,0.00029600,0.07125917,0.00153837,0.21539025
0.52526263,1.03767684,0.03698758,0.01282582,0.38156183,0.69089754,0.00024741,0.07279115,0.00153516,0.21343140
0.53126563,1.02398651,0.03517821,0.01298499,0.38037425,0.67891213,0.00020543,0.07412141,0.00152986,0.21116510
0.53726863,1.00830016,0.03334268,0.01309544,0.37895335,0.66558875,0.00016943,0.07519474,0.00152132,0.20849434
0.54327164,0.99031679,0.03148800,0.01315105,0.37710451,0.65079495,0.00013880,0.07596224,0.00150853,0.20533375
0.54927464,0.96979970,0.02962219,0.01314688,0.37463951,0.63443727,0.00011294,0.07638276,0.00149065,0.20161311
0.55527764,0.94658558,0.02775421,0.01307937,0.37138391,0.61646538,0.00009126,0.07642410,0.00146705,0.19728007
0.56128064,0.92059040,0.02589375,0.01294643,0.36718390,0.59687431,0.00007324,0.07606388,0.00143728,0.19230204
0.56728364,0.89181222,0.02405104,0.01274748,0.36191198,0.57570500,0.00005837,0.07529004,0.00140115,0.18666726
0.57328664,0.86033053,0.02223659,0.01248349,0.35547156,0.55304297,0.00004620,0.07410097,0.00135868,0.18038487
0.57928964,0.82630265,0.02046093,0.01215686,0.34780022,0.52901537,0.00003631,0.07250527,0.00131009,0.17348428
0.58529265,0.78995728,0.01873435,0.01177141,0.33887151,0.50378656,0.00002834,0.07052121,0.00125583,0.16601358
0.59129565,0.75158563,0.01706658,0.01133215,0.32869533,0.47755254,0.00002197,0.06817581,0.00119648,0.15803742
0.59729865,0.71153074,0.01546661,0.01084517,0.31731699,0.45053442,0.00001692,0.06550376,0.00113279,0.14963426
0.60330165,0.67017541,0.01394238,0.01031739,0.30481489,0.42297142,0.00001295,0.06254599,0.00106560,0.14089330
0.60930465,0.62792953,0.01250071,0.00975635,0.29129719,0.39511355,0.00000985,0.05934830,0.00099586,0.13191114
0.61530765,0.58521708,0.01114709,0.00916997,0.27689753,0.36721441,0.00000747,0.05595972,0.00092450,0.12278837
0.62131066,0.54246366,0.00988565,0.00856634,0.26177001,0.33952440,0.00000566,0.05243101,0.00085252,0.11362631
0.62731366,0.50008483,0.00871914,0.00795345,0.24608383,0.31228443,0.00000431,0.04881308,0.00078084,0.10452387
0.63331666,0.45847575,0.00764901,0.00733903,0.23001765,0.28572060,0.00000334,0.04515565,0.00071037,0.09557484
0.63931966,0.41800242,0.00667543,0.00673035,0.21375399,0.26003978,0.00000269,0.04150598,0.00064194,0.08686557
0.64532266,0.37899475,0.00579751,0.00613407,0.19747394,0.23542629,0.00000231,0.03790776,0.00057627,0.07847306
0.65132566,0.34174156,0.00501344,0.00555613,0.18135226,0.21203973,0.00000219,0.03440030,0.00051401,0.07046369
0.65732866,0.30648770,0.00432070,0.00500164,0.16555318,0.19001395,0.00000233,0.03101786,0.00045573,0.06289239
0.66333167,0.27343296,0.00371632,0.00447489,0.15022684,0.16945715,0.00000275,0.02778928,0.00040188,0.05580232
0.66933467,0.24273299,0.00319715,0.00397923,0.13550665,0.15045294,0.00000350,0.02473774,0.00035286,0.04922503
0.67533767,0.21450182,0.00276006,0.00351721,0.12150743,0.13306243,0.00000468,0.02188082,0.00030902,0.04318099
0.68134067,0.18881585,0.00240229,0.00309052,0.10832450,0.11732704,0.00000639,0.01923066,0.00027066,0.03768057
0.68734367,0.16571910,0.00212166,0.00270008,0.09603355,0.10327205,0.00000881,0.01679428,0.00023810,0.03272514
0.69334667,0.14522943,0.00191689,0.00234616,0.08469134,0.09091067,0.00001217,0.01457413,0.00021174,0.02830849
0.69934967,0.12734546,0.00178781,0.00202843,0.07433707,0.08024849,0.00001675,0.01256853,0.00019203,0.02441833
0.70535268,0.11205400,0.00173568,0.00174606,0.06499437,0.07128819,0.00002295,0.01077239,0.00017960,0.02103784
0.71135568,0.09933771,0.00176343,0.00149785,0.05667378,0.06403444,0.00003126,0.00917778,0.00017530,0.01814723
0.71735868,0.08918281,0.00187588,0.00128233,0.04937556,0.05849878,0.00004229,0.00777462,0.00018027,0.01572527
0.72336168,0.08158670,0.00208004,0.00109784,0.04309280,0.05470443,0.00005685,0.00655131,0.00019601,0.01375069
0.72936468,0.07656520,0.00238534,0.00094264,0.03781463,0.05269097,0.00007589,0.00549532,0.00022447,0.01220354
0.73536768,0.07415954,0.00280384,0.00081503,0.03352950,0.05251874,0.00010062,0.00459375,0.00026817,0.01106627
0.74137069,0.07444266,0.00335051,0.00071336,0.03022833,0.05427293,0.00013249,0.00383385,0.00033027,0.01032485
0.74737369,0.07752500,0.00404339,0.00063616,0.02790756,0.05806731,0.00017326,0.00320341,0.00041470,0.00996957
0.75337669,0.08355955,0.00490384,0.00058215,0.02657191,0.06404749,0.00022502,0.00269121,0.00052628,0.00999575
0.75937969,0.09274610,0.00595665,0.00055032,0.02623687,0.07239361,0.00029024,0.00228727,0.00067079,0.01040438
0.76538269,0.10533454,0.00723019,0.00053996,0.02693078,0.08332243,0.00037179,0.00198313,0.00085511,0.01120247
0.77138569,0.12162720,0.00875644,0.00055066,0.02869650,0.09708875,0.00047300,0.00177206,0.00108734,0.01240338
0.77738869,0.14197997,0.01057097,0.00058236,0.03159257,0.11398590,0.00059764,0.00164922,0.00137683,0.01402697
0.78339170,0.16680208,0.01271282,0.00063533,0.03569383,0.13434531,0.00074997,0.00161173,0.00173425,0.01609963
0.78939470,0.19655439,0.01522425,0.00071017,0.04109143,0.15853500,0.00093470,0.00165875,0.00217166,0.01865420
0.79539770,0.23174602,0.01815034,0.00080780,0.04789224,0.18695676,0.00115698,0.00179151,0.00270240,0.02172968
0.80140070,0.27292892,0.02153840,0.00092944,0.05621756,0.22004193,0.00142236,0.00201326,0.00334112,0.02537091
0.80740370,0.32069054,0.02543724,0.00107657,0.06620107,0.25824565,0.00173671,0.00232922,0.00410355,0.02962795
0.81340670,0.37564408,0.02989623,0.00125090,0.07798618,0.30203937,0.00210612,0.00274649,0.00500634,0.03455535
0.81940970,0.43841641,0.03496407,0.00145430,0.09172259,0.35190172,0.00253677,0.00327386,0.00606677,0.04021128
0.82541271,0.50963358,0.04068741,0.00168876,0.10756213,0.40830740,0.00303474,0.00392165,0.00730237,0.04665631
0.83141571,0.58990388,0.04710929,0.00195629,0.12565414,0.47171453,0.00360588,0.00470145,0.00873048,0.05395208
0.83741871,0.67979873,0.05426731,0.00225888,0.14614011,0.54255019,0.00425552,0.00562582,0.01036769,0.06215969
0.84342171,0.77983160,0.06219171,0.00259839,0.16914816,0.62119465,0.00498825,0.00670792,0.01222925,0.07133792
0.84942471,0.89043540,0.07090333,0.00297645,0.19478709,0.70796454,0.00580769,0.00796115,0.01432842,0.08154115
0.85542771,1.01193900,0.08041153,0.00339438,0.22314056,0.80309537,0.00671617,0.00939868,0.01667572,0.09281723
0.86143072,1.14454357,0.09071220,0.00385309,0.25426142,0.90672398,0.00771450,0.01103294,0.01927825,0.10520512
0.86743372,1.28829956,0.10178581,0.00435296,0.28816645,1.01887159,0.00880167,0.01287514,0.02213893,0.11873252
0.87343672,1.44308545,0.11359585,0.00489379,0.32483188,1.13942819,0.00997468,0.01493471,0.02525586,0.13341349
0.87943972,1.60858907,0.12608740,0.00547465,0.36418982,1.26813893,0.01122832,0.01721875,0.02862170,0.14924615
0.88544272,1.78429274,0.13918636,0.00609390,0.40612585,1.40459345,0.01255502,0.01973152,0.03222323,0.16621064
0.89144572,1.96946318,0.15279907,0.00674906,0.45047799,1.54821875,0.01394484,0.02247392,0.03604096,0.18426725
0.89744872,2.16314702,0.16681257,0.00743682,0.49703718,1.69827628,0.01538542,0.02544307,0.04004901,0.20335505
0.90345173,2.36417268,0.18109560,0.00815300,0.54554919,1.85386389,0.01686214,0.02863193,0.04421517,0.22339098
0.90945473,2.57115916,0.19550020,0.00889262,0.59571818,2.01392281,0.01835828,0.03202899,0.04850117,0.24426951
0.91545773,2.78253191,0.20986418,0.00964989,0.64721163,2.17724991,0.01985532,0.03561815,0.05286319,0.26586289
0.92146073,2.99654565,0.22401407,0.01041833,0.69966648,2.34251517,0.02133331,0.03937867,0.05725263,0.28802217
0.92746373,3.21131380,0.23776887,0.01119084,0.75269627,2.50828395,0.02277139,0.04328521,0.06161711,0.31057883
0.93346673,3.42484369,0.25094420,0.01195985,0.80589895,2.67304346,0.02414826,0.04730811,0.06590161,0.33334714
0.93946973,3.63507645,0.26335682,0.01271745,0.85886497,2.83523273,0.02544282,0.05141371,0.07004985,0.35612713
0.94547274,3.83993037,0.27482945,0.01345557,0.91118522,2.99327496,0.02663477,0.05556487,0.07400573,0.37870813
0.95147574,4.03734601,0.28519554,0.01416615,0.96245861,3.14561117,0.02770530,0.05972155,0.07771493,0.40087276
0.95747874,4.22533160,0.29430388,0.01484131,1.01229870,3.29073387,0.02863765,0.06384158,0.08112638,0.42240122
0.96348174,4.40200681,0.30202292,0.01547354,1.06033931,3.42721955,0.02941776,0.06788139,0.08419379,0.44307583
0.96948474,4.56564349,0.30824447,0.01605585,1.10623874,3.55375880,0.03003476,0.07179692,0.08687703,0.46268555
0.97548774,4.71470169,0.31288679,0.01658195,1.14968264,3.66918283,0.03048139,0.07554445,0.08914328,0.48103038
0.98149075,4.84785982,0.31589676,0.01704635,1.19038538,3.77248576,0.03075436,0.07908156,0.09096803,0.49792554
0.98749375,4.96403791,0.31725121,0.01744449,1.22809010,3.86284162,0.03085451,0.08236796,0.09233575,0.51320519
0.99349675,5.06241335,0.31695721,0.01777281,1.26256768,3.93961598,0.03078687,0.08536630,0.09324027,0.52672568
0.99949975,5.14242883,0.31505142,0.01802881,1.29361481,4.00237174,0.03056059,0.08804300,0.09368485,0.53836810
1.00550275,5.20379264,0.31159847,0.01821104,1.32105156,4.05086930,0.03018869,0.09036882,0.09368191,0.54804027
1.01150575,5.24647149,0.30668853,0.01831913,1.34471889,4.08506148,0.02968770,0.09231949,0.09325242,0.55567791
1.01750875,5.27067695,0.30043407,0.01835372,1.36447629,4.10508351,0.02907714,0.09387616,0.09242513,0.56124510
1.02351176,5.27684609,0.29296611,0.01831641,1.38020009,4.11123915,0.02837899,0.09502567,0.09123535,0.56473407
1.02951476,5.26561766,0.28442998,0.01820968,1.39178254,4.10398331,0.02761690,0.09576079,0.08972375,0.56616431
1.03551776,5.23780496,0.27498096,0.01803680,1.39913201,4.08390251,0.02681553,0.09608025,0.08793484,0.56558100
1.04152076,5.19436658,0.26477973,0.01780170,1.40217418,4.05169377,0.02599974,0.09598869,0.08591553,0.56305301
1.04752376,5.13637640,0.25398810,0.01750888,1.40085438,4.00814285,0.02519379,0.09549648,0.08371354,0.55867040
1.05352676,5.06499365,0.24276491,0.01716327,1.39514088,3.95410282,0.02442057,0.09461940,0.08137598,0.55254160
1.05952976,4.98143437,0.23126243,0.01677012,1.38502880,3.89047338,0.02370091,0.09337822,0.07894796,0.54479032
1.06553277,4.88694469,0.21962325,0.01633490,1.37054444,3.81818164,0.02305296,0.09179823,0.07647138,0.53555240
1.07153577,4.78277688,0.20797779,0.01586320,1.35174960,3.73816480,0.02249156,0.08990864,0.07398392,0.52497249
1.07753877,4.67016837,0.19644246,0.01536059,1.32874554,3.65135497,0.02202790,0.08774194,0.07151827,0.51320088
1.08354177,4.55032402,0.18511844,0.01483259,1.30167611,3.55866627,0.02166919,0.08533320,0.06910156,0.50039045
1.08954477,4.42440187,0.17409108,0.01428455,1.27072980,3.46098429,0.02141845,0.08271936,0.06675512,0.48669375
1.09554777,4.29350205,0.16342993,0.01372164,1.23614040,3.35915787,0.02127456,0.07993845,0.06449437,0.47226046
1.10155078,4.15865895,0.15318918,0.01314872,1.19818610,3.25399298,0.02123232,0.07702887,0.06232906,0.45723508
1.10755378,4.02083612,0.14340861,0.01257038,1.15718690,3.14624860,0.02128274,0.07402863,0.06026360,0.44175504
1.11355678,3.88092375,0.13411484,0.01199083,1.11350043,3.03663421,0.02141340,0.07097471,0.05829765,0.42594913
1.11955978,3.73973824,0.12532276,0.01141395,1.06751624,2.92580875,0.02160897,0.06790235,0.05642678,0.40993646
1.12556278,3.59802353,0.11703718,0.01084323,1.01964879,2.81438069,0.02185176,0.06484449,0.05464324,0.39382564
1.13156578,3.45645369,0.10925446,0.01028177,0.97032953,2.70290891,0.02212240,0.06183124,0.05293680,0.37771451
1.13756878,3.31563654,0.10196419,0.00973229,0.91999823,2.59190423,0.02240057,0.05888949,0.05129557,0.36169012
1.14357179,3.17611777,0.09515072,0.00919714,0.86909415,2.48183113,0.02266566,0.05604251,0.04970679,0.34582913
1.14957479,3.03838535,0.08879461,0.00867828,0.81804722,2.37310975,0.02289757,0.05330975,0.04815759,0.33019835
1.15557779,2.90287393,0.08287385,0.00817735,0.76726981,2.26611777,0.02307733,0.05070667,0.04663564,0.31485568
1.16158079,2.76996906,0.07736494,0.00769564,0.71714917,2.16119216,0.02318777,0.04824470,0.04512970,0.29985106
1.16758379,2.64001103,0.07224378,0.00723416,0.66804104,2.05863075,0.02321404,0.04593127,0.04363003,0.28522764
1.17358679,2.51329831,0.06748633,0.00679361,0.62026439,1.95869358,0.02314410,0.04376997,0.04212872,0.27102291
1.17958979,2.39009054,0.06306910,0.00637445,0.57409761,1.86160408,0.02296902,0.04176071,0.04061986,0.25726993
1.18559280,2.27061114,0.05896956,0.00597693,0.52977608,1.76755013,0.02268316,0.03990007,0.03909957,0.24399840
1.19159580,2.15504961,0.05516628,0.00560109,0.48749109,1.67668519,0.02228434,0.03818161,0.03756599,0.23123574
1.19759880,2.04356367,0.05163910,0.00524681,0.44739016,1.58912956,0.02177369,0.03659632,0.03601917,0.21900794
1.20360180,1.93628137,0.04836916,0.00491384,0.40957845,1.50497184,0.02115555,0.03513301,0.03446078,0.20734037
1.20960480,1.83330323,0.04533886,0.00460180,0.37412118,1.42427089,0.02043718,0.03377885,0.03289394,0.19625835
