energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.19659830,2.01467694,0.00324853,0.22580910,0.07876188,0.73186891,0.88929261,0.00894050,0.71786136
-3.19059530,2.07370133,0.00318199,0.23372285,0.08320433,0.74650327,0.92736382,0.00917372,0.73105027
-3.18459230,2.12859901,0.00310333,0.24097272,0.08730641,0.75862177,0.96502928,0.00936904,0.74203020
-3.17858929,2.17906210,0.00301364,0.24746966,0.09099013,0.76809301,1.00215709,0.00952241,0.75071434
-3.17258629,2.22480839,0.00291415,0.25313006,0.09418285,0.77480431,1.03861765,0.00963035,0.75702806
-3.16658329,2.26558724,0.00280624,0.25787811,0.09681961,0.77866479,1.07428601,0.00968998,0.76091026
-3.16058029,2.30118677,0.00269134,0.26164822,0.09884532,0.77960881,1.10904459,0.00969917,0.76231539
-3.15457729,2.33144193,0.00257091,0.26438734,0.10021664,0.77759950,1.14278612,0.00965660,0.76121609
-3.14857429,2.35624275,0.00244646,0.26605703,0.10090360,0.77263232,1.17541652,0.00956187,0.75760612
-3.14257129,2.37554226,0.00231946,0.26663531,0.10089068,0.76473813,1.20685744,0.00941548,0.75150347
-3.13656828,2.38936326,0.00219136,0.26611796,0.10017747,0.75398581,1.23704831,0.00921891,0.74295327
-3.13056528,2.39780354,0.00206359,0.26451935,0.09877879,0.74048389,1.26594768,0.00897458,0.73203044
-3.12456228,2.40103893,0.00193757,0.26187268,0.09672427,0.72438123,1.29353390,0.00868583,0.71884151
-3.11855928,2.39932405,0.00181467,0.25822957,0.09405743,0.70586643,1.31980500,0.00835683,0.70352570
-3.11255628,2.39299046,0.00169629,0.25365903,0.09083425,0.68516595,1.34477806,0.00799249,0.68625492
-3.10655328,2.38244256,0.00158382,0.24824577,0.08712144,0.66254094,1.36848818,0.00759834,0.66723270
-3.10055028,2.36815122,0.00147869,0.24208808,0.08299424,0.63828281,1.39098736,0.00718039,0.64669186
-3.09454727,2.35064584,0.00138240,0.23529518,0.07853418,0.61270771,1.41234358,0.00674499,0.62489121
-3.08854427,2.33050526,0.00129652,0.22798424,0.07382652,0.58615013,1.43264034,0.00629865,0.60211120
-3.08254127,2.30834809,0.00122274,0.22027725,0.06895789,0.55895589,1.45197702,0.00584787,0.57864880
-3.07653827,2.28482308,0.00116286,0.21229777,0.06401386,0.53147475,1.47047006,0.00539901,0.55481178
-3.07053527,2.26059999,0.00111883,0.20416781,0.05907674,0.50405301,1.48825516,0.00495816,0.53091265
-3.06453227,2.23636134,0.00109276,0.19600485,0.05422368,0.47702639,1.50549027,0.00453098,0.50726253
-3.05852926,2.21279515,0.00108691,0.18791926,0.04952496,0.45071340,1.52235918,0.00412260,0.48416509
-3.05252626,2.19058876,0.00110371,0.18001202,0.04504278,0.42540951,1.53907534,0.00373756,0.46191095
-3.04652326,2.17042340,0.00114573,0.17237297,0.04083022,0.40138218,1.55588525,0.00337976,0.44077249
-3.04052026,2.15296926,0.00121567,0.16507959,0.03693077,0.37886707,1.57307094,0.00305237,0.42099932
-3.03451726,2.13888041,0.00131632,0.15819622,0.03337802,0.35806517,1.59095087,0.00275789,0.40281456
-3.02851426,2.12878922,0.00145052,0.15177384,0.03019575,0.33914124,1.60987853,0.00249810,0.38641170
-3.02251126,2.12329944,0.00162108,0.14585029,0.02739826,0.32222310,1.63023827,0.00227413,0.37195232
-3.01650825,2.12297775,0.00183073,0.14045087,0.02499096,0.30740195,1.65243798,0.00208646,0.35956441
-3.01050525,2.12834321,0.00208202,0.13558928,0.02297104,0.29473347,1.67689835,0.00193499,0.34934133
-3.00450225,2.13985463,0.00237722,0.13126882,0.02132834,0.28423950,1.70403890,0.00181907,0.34134127
-2.99849925,2.15789594,0.00271824,0.12748374,0.02004629,0.27591031,1.73426089,0.00173758,0.33558720
-2.99249625,2.18275994,0.00310647,0.12422065,0.01910280,0.26970703,1.76792795,0.00168896,0.33206716
-2.98649325,2.21463112,0.00354271,0.12145997,0.01847128,0.26556439,1.80534507,0.00167130,0.33073496
-2.98049025,2.25356844,0.00402707,0.11917726,0.01812151,0.26339338,1.84673715,0.00168233,0.33151109
-2.97448724,2.29948916,0.00455880,0.11734452,0.01802054,0.26308402,1.89222815,0.00171952,0.33428409
-2.96848424,2.35215485,0.00513629,0.11593122,0.01813354,0.26450787,1.94182238,0.00178011,0.33891215
-2.96248124,2.41116087,0.00575695,0.11490522,0.01842456,0.26752059,1.99538888,0.00186114,0.34522514
-2.95647824,2.47593038,0.00641717,0.11423347,0.01885724,0.27196423,2.05265033,0.00195950,0.35302711
-2.95047524,2.54571389,0.00711233,0.11388248,0.01939548,0.27766948,2.11317726,0.00207194,0.36209921
-2.94447224,2.61959500,0.00783679,0.11381864,0.02000405,0.28445790,2.17638845,0.00219516,0.37220318
-2.93846923,2.69650277,0.00858398,0.11400834,0.02064912,0.29214402,2.24155773,0.00232581,0.38308530
-2.93246623,2.77523068,0.00934644,0.11441796,0.02129878,0.30053755,2.30782737,0.00246055,0.39448095
-2.92646323,2.85446185,0.01011597,0.11501373,0.02192351,0.30944559,2.37422761,0.00259610,0.40611954
-2.92046023,2.93279965,0.01088378,0.11576161,0.02249656,0.31867494,2.43970160,0.00272927,0.41772982
-2.91445723,3.00880277,0.01164066,0.11662698,0.02299435,0.32803443,2.50313486,0.00285703,0.42904549
-2.90845423,3.08102315,0.01237720,0.11757449,0.02339669,0.33733738,2.56338785,0.00297654,0.43981079
-2.90245123,3.14804532,0.01308398,0.11856789,0.02368706,0.34640404,2.61933017,0.00308522,0.44978607
-2.89644822,3.20852548,0.01375182,0.11956992,0.02385277,0.35506401,2.66987497,0.00318080,0.45875299
-2.89044522,3.26122848,0.01437198,0.12054236,0.02388498,0.36315860,2.71401190,0.00326132,0.46651925
-2.88444222,3.30506132,0.01493642,0.12144612,0.02377877,0.37054299,2.75083721,0.00332525,0.47292264
-2.87843922,3.33910171,0.01543795,0.12224160,0.02353298,0.37708827,2.77957980,0.00337143,0.47783415
-2.87243622,3.36262066,0.01587045,0.12288905,0.02315008,0.38268309,2.79962215,0.00339917,0.48116020
-2.86643322,3.37509829,0.01622901,0.12334918,0.02263592,0.38723504,2.81051552,0.00340820,0.48284372
-2.86043022,3.37623261,0.01651007,0.12358386,0.02199939,0.39067166,2.81198906,0.00339872,0.48286414
-2.85442721,3.36594130,0.01671150,0.12355692,0.02125207,0.39294100,2.80395285,0.00337137,0.48123636
-2.84842421,3.34435670,0.01683268,0.12323505,0.02040775,0.39401186,2.78649508,0.00332723,0.47800859
-2.84242121,3.31181489,0.01687450,0.12258875,0.01948205,0.39387356,2.75987410,0.00326779,0.47325941
-2.83641821,3.26883964,0.01683936,0.12159328,0.01849188,0.39253537,2.72450603,0.00319488,0.46709408
-2.83041521,3.21612243,0.01673114,0.12022955,0.01745502,0.39002564,2.68094876,0.00311070,0.45964024
-2.82441221,3.15449957,0.01655514,0.11848496,0.01638961,0.38639056,2.62988361,0.00301775,0.45104339
-2.81840920,3.08492771,0.01631793,0.11635409,0.01531379,0.38169283,2.57209526,0.00291874,0.44146214
-2.81240620,3.00845867,0.01602729,0.11383923,0.01424526,0.37601000,2.50845124,0.00281661,0.43106364
-2.80640320,2.92621464,0.01569203,0.11095068,0.01320100,0.36943279,2.43988137,0.00271445,0.42001918
-2.80040020,2.83936451,0.01532183,0.10770685,0.01219698,0.36206328,2.36735816,0.00261545,0.40850024
-2.79439720,2.74910169,0.01492708,0.10413412,0.01124795,0.35401309,2.29187824,0.00252285,0.39667512
-2.78839420,2.65662397,0.01451863,0.10026636,0.01036729,0.34540150,2.21444539,0.00243993,0.38470603
-2.78239120,2.56311535,0.01410762,0.09614435,0.00956694,0.33635361,2.13605504,0.00236994,0.37274692
-2.77638819,2.46972990,0.01370525,0.09181482,0.00885735,0.32699849,2.05768024,0.00231605,0.36094184
-2.77038519,2.37757739,0.01332253,0.08732944,0.00824748,0.31746733,1.98025910,0.00228137,0.34942390
-2.76438219,2.28771048,0.01297004,0.08274348,0.00774487,0.30789162,1.90468322,0.00226886,0.33831461
-2.75837919,2.20111315,0.01265769,0.07811457,0.00735570,0.29840130,1.83178718,0.00228130,0.32772372
-2.75237619,2.11869003,0.01239446,0.07350116,0.00708488,0.28912289,1.76233867,0.00232133,0.31774913
-2.74637319,2.04125667,0.01218821,0.06896122,0.00693612,0.28017763,1.69702935,0.00239131,0.30847708
-2.74037019,1.96953024,0.01204539,0.06455075,0.00691209,0.27167951,1.63646623,0.00249340,0.29998221
-2.73436718,1.90412116,0.01197089,0.06032255,0.00701447,0.26373337,1.58116387,0.00262947,0.29232770
-2.72836418,1.84552538,0.01196784,0.05632503,0.00724402,0.25643297,1.53153741,0.00280107,0.28556509
-2.72236118,1.79411786,0.01203750,0.05260125,0.00760071,0.24985903,1.48789676,0.00300944,0.27973405
-2.71635818,1.75014748,0.01217914,0.04918808,0.00808371,0.24407746,1.45044247,0.00325547,0.27486192
-2.71035518,1.71373390,0.01239003,0.04611566,0.00869151,0.23913759,1.41926341,0.00353966,0.27096304
-2.70435218,1.68486675,0.01266541,0.04340699,0.00942186,0.23507073,1.39433693,0.00386212,0.26803811
-2.69834917,1.66340761,0.01299865,0.04107781,0.01027189,0.23188889,1.37553162,0.00422253,0.26607340
-2.69234617,1.64909524,0.01338130,0.03913665,0.01123807,0.22958400,1.36261311,0.00462015,0.26504017
-2.68634317,1.64155416,0.01380337,0.03758513,0.01231624,0.22812741,1.35525297,0.00505376,0.26489430
-2.68034017,1.64030681,0.01425356,0.03641834,0.01350167,0.22747011,1.35304069,0.00552171,0.26557616
-2.67433717,1.64478916,0.01471958,0.03562547,0.01478902,0.22754336,1.35549863,0.00602187,0.26701107
-2.66833417,1.65436940,0.01518853,0.03519055,0.01617245,0.22826002,1.36209946,0.00655165,0.26911016
-2.66233117,1.66836942,0.01564724,0.03509322,0.01764561,0.22951657,1.37228571,0.00710800,0.27177190
-2.65632816,1.68608813,0.01608275,0.03530968,0.01920172,0.23119565,1.38549047,0.00768745,0.27488417
-2.65032516,1.70682596,0.01648265,0.03581359,0.02083364,0.23316926,1.40115872,0.00828610,0.27832695
-2.64432216,1.72990937,0.01683554,0.03657702,0.02253392,0.23530244,1.41876809,0.00889969,0.28197552
-2.63831916,1.75471446,0.01713131,0.03757136,0.02429487,0.23745732,1.43784826,0.00952361,0.28570398
-2.63231616,1.78068842,0.01736153,0.03876819,0.02610867,0.23949744,1.45799791,0.01015300,0.28938919
-2.62631316,1.80736778,0.01751966,0.04014011,0.02796739,0.24129207,1.47889852,0.01078277,0.29291461
-2.62031016,1.83439266,0.01760124,0.04166139,0.02986307,0.24272053,1.50032407,0.01140771,0.29617419
-2.61430715,1.86151589,0.01760399,0.04330855,0.03178773,0.24367613,1.52214623,0.01202255,0.29907588
-2.60830415,1.88860690,0.01752785,0.04506078,0.03373345,0.24406968,1.54433457,0.01262206,0.30154465
-2.60230115,1.91564961,0.01737490,0.04690019,0.03569228,0.24383236,1.56695177,0.01320112,0.30352489
-2.59629815,1.94273467,0.01714923,0.04881193,0.03765628,0.24291782,1.59014398,0.01375484,0.30498201
-2.59029515,1.97004622,0.01685673,0.05078408,0.03961744,0.24130341,1.61412660,0.01427861,0.30590315
-2.58429215,1.99784383,0.01650484,0.05280740,0.04156763,0.23899051,1.63916646,0.01476821,0.30629694
-2.57828914,2.02644044,0.01610224,0.05487497,0.04349851,0.23600394,1.66556100,0.01521984,0.30619239
-2.57228614,2.05617759,0.01565850,0.05698162,0.04540146,0.23239042,1.69361567,0.01563022,0.30563690
-2.56628314,2.08739911,0.01518376,0.05912333,0.04726749,0.22821634,1.72362073,0.01599658,0.30469349
-2.56028014,2.12042478,0.01468841,0.06129650,0.04908719,0.22356476,1.75582867,0.01631671,0.30343751
-2.55427714,2.15552537,0.01418274,0.06349723,0.05085075,0.21853192,1.79043346,0.01658897,0.30195288
-2.54827414,2.19290038,0.01367668,0.06572063,0.05254792,0.21322348,1.82755286,0.01681225,0.30032819
-2.54227114,2.23265984,0.01317959,0.06796011,0.05416812,0.20775047,1.86721461,0.01698597,0.29865273
-2.53626813,2.27481102,0.01270005,0.07020686,0.05570061,0.20222544,1.90934746,0.01711003,0.29701281
-2.53026513,2.31925093,0.01224577,0.07244939,0.05713465,0.19675873,1.95377737,0.01718476,0.29548845
-2.52426213,2.36576484,0.01182348,0.07467327,0.05845980,0.19145511,2.00022922,0.01721092,0.29415056
-2.51825913,2.41403096,0.01143896,0.07686103,0.05966624,0.18641096,2.04833379,0.01718956,0.29305888
-2.51225613,2.46363087,0.01109707,0.07899228,0.06074519,0.18171200,2.09763967,0.01712207,0.29226048
-2.50625313,2.51406502,0.01080177,0.08104400,0.06168927,0.17743162,2.14762937,0.01701010,0.29178913
-2.50025013,2.56477229,0.01055626,0.08299098,0.06249296,0.17362984,2.19773862,0.01685551,0.29166525
-2.49424712,2.61515246,0.01036309,0.08480648,0.06315297,0.17035293,2.24737779,0.01666041,0.29189648
-2.48824412,2.66459002,0.01022419,0.08646298,0.06366862,0.16763342,2.29595406,0.01642710,0.29247881
-2.48224112,2.71247808,0.01014106,0.08793302,0.06404210,0.16549070,2.34289314,0.01615808,0.29339795
-2.47623812,2.75824074,0.01011477,0.08919006,0.06427865,0.16393184,2.38765922,0.01585607,0.29463101
-2.47023512,2.80135276,0.01014602,0.09020941,0.06438664,0.16295272,2.42977203,0.01552403,0.29614823
-2.46423212,2.84135539,0.01023516,0.09096908,0.06437748,0.16253925,2.46882013,0.01516510,0.29791455
-2.45822911,2.87786748,0.01038210,0.09145051,0.06426537,0.16266856,2.50446973,0.01478268,0.29989115
-2.45222611,2.91059156,0.01058633,0.09163930,0.06406701,0.16331030,2.53646868,0.01438037,0.30203656
-2.44622311,2.93931458,0.01084675,0.09152571,0.06380105,0.16442761,2.56464560,0.01396197,0.30430760
-2.44022011,2.96390372,0.01116158,0.09110503,0.06348753,0.16597814,2.58890452,0.01353147,0.30665991
-2.43421711,2.98429782,0.01152822,0.09037782,0.06314720,0.16791486,2.60921550,0.01309297,0.30904825
-2.42821411,3.00049529,0.01194309,0.08934994,0.06280083,0.17018666,2.62560218,0.01265065,0.31142650
-2.42221111,3.01253961,0.01240159,0.08803248,0.06246849,0.17273899,2.63812727,0.01220871,0.31374753
-2.41620810,3.02050373,0.01289790,0.08644147,0.06216886,0.17551437,2.64687713,0.01177131,0.31596305
-2.41020510,3.02447460,0.01342501,0.08459756,0.06191867,0.17845288,2.65194665,0.01134248,0.31802346
-2.40420210,3.02453900,0.01397467,0.08252552,0.06173220,0.18149280,2.65342557,0.01092605,0.31987780
-2.39819910,3.02077193,0.01453745,0.08025367,0.06162094,0.18457122,2.65138721,0.01052562,0.32147403
-2.39219610,3.01322816,0.01510286,0.07781324,0.06159337,0.18762492,2.64588044,0.01014446,0.32275947
-2.38619310,3.00193776,0.01565954,0.07523777,0.06165497,0.19059128,2.63692535,0.00978550,0.32368163
-2.38019010,2.98690562,0.01619547,0.07256230,0.06180828,0.19340940,2.62451294,0.00945127,0.32418928
-2.37418709,2.96811500,0.01669829,0.06982276,0.06205315,0.19602127,2.60860866,0.00914391,0.32423386
-2.36818409,2.94553458,0.01715563,0.06705519,0.06238709,0.19837308,2.58915945,0.00886509,0.32377099
-2.36218109,2.91912838,0.01755545,0.06429506,0.06280566,0.20041642,2.56610363,0.00861611,0.32276215
-2.35617809,2.88886751,0.01788646,0.06157658,0.06330288,0.20210955,2.53938279,0.00839780,0.32117634
-2.35017509,2.85474284,0.01813845,0.05893204,0.06387168,0.20341832,2.50895461,0.00821061,0.31899157
-2.34417209,2.81677716,0.01830269,0.05639120,0.06450421,0.20431706,2.47480571,0.00805458,0.31619614
-2.33816908,2.77503618,0.01837220,0.05398066,0.06519216,0.20478898,2.43696326,0.00792933,0.31278955
-2.33216608,2.72963698,0.01834200,0.05172338,0.06592687,0.20482638,2.39550470,0.00783413,0.30878291
-2.32616308,2.68075355,0.01820933,0.04963819,0.06669943,0.20443038,2.35056465,0.00776783,0.30419895
-2.32016008,2.62861876,0.01797372,0.04773942,0.06750061,0.20361027,2.30233851,0.00772889,0.29907140
-2.31415708,2.57352265,0.01763701,0.04603658,0.06832064,0.20238258,2.25108275,0.00771538,0.29344397
-2.30815408,2.51580739,0.01720333,0.04453420,0.06914905,0.20076979,2.19711162,0.00772496,0.28736879
-2.30215108,2.45585918,0.01667886,0.04323179,0.06997432,0.19879882,2.14079100,0.00775487,0.28090458
-2.29614807,2.39409800,0.01607173,0.04212384,0.07078369,0.19649946,2.08252970,0.00780195,0.27411459
-2.29014507,2.33096611,0.01539160,0.04120012,0.07156285,0.19390268,2.02276916,0.00786266,0.26706434
-2.28414207,2.26691627,0.01464945,0.04044598,0.07229593,0.19103917,1.96197241,0.00793307,0.25981957
-2.27813907,2.20240094,0.01385712,0.03984289,0.07296541,0.18793798,1.90061320,0.00800895,0.25244431
-2.27213607,2.13786311,0.01302697,0.03936907,0.07355238,0.18462551,1.83916625,0.00808580,0.24499925
-2.26613307,2.07372984,0.01217151,0.03900024,0.07403684,0.18112484,1.77809921,0.00815899,0.23754060
-2.26013007,2.01040884,0.01130301,0.03871054,0.07439826,0.17745552,1.71786719,0.00822378,0.23011940
-2.25412706,1.94828838,0.01043319,0.03847337,0.07461630,0.17363372,1.65890971,0.00827551,0.22278138
-2.24812406,1.88774037,0.00957292,0.03826243,0.07467160,0.16967280,1.60165055,0.00830972,0.21556724
-2.24212106,1.82912620,0.00873201,0.03805264,0.07454677,0.16558423,1.54649982,0.00832227,0.20851350
-2.23611806,1.77280449,0.00791902,0.03782106,0.07422731,0.16137872,1.49385799,0.00830948,0.20165352
-2.23011506,1.71913990,0.00714113,0.03754773,0.07370254,0.15706754,1.44412099,0.00826831,0.19501889
-2.22411206,1.66851162,0.00640412,0.03721634,0.07296651,0.15266386,1.39768546,0.00819639,0.18864077
-2.21810905,1.62132053,0.00571237,0.03681481,0.07201864,0.14818397,1.35495323,0.00809220,0.18255119
-2.21210605,1.57799373,0.00506886,0.03633562,0.07086423,0.14364829,1.31633404,0.00795511,0.17678411
-2.20610305,1.53898540,0.00447533,0.03577599,0.06951469,0.13908213,1.28224555,0.00778537,0.17137611
-2.20010005,1.50477334,0.00393232,0.03513782,0.06798751,0.13451597,1.25311008,0.00758421,0.16636663
-2.19409705,1.47585049,0.00343940,0.03442746,0.06630589,0.12998535,1.22934758,0.00735369,0.16179765
-2.18809405,1.45271165,0.00299526,0.03365520,0.06449814,0.12553031,1.21136474,0.00709673,0.15771281
-2.18209105,1.43583540,0.00259794,0.03283476,0.06259677,0.12119441,1.19954044,0.00681696,0.15415605
-2.17608804,1.42566220,0.00224491,0.03198244,0.06063738,0.11702331,1.19420811,0.00651859,0.15116980
-2.17008504,1.42256965,0.00193329,0.03111636,0.05865736,0.11306315,1.19563580,0.00620627,0.14879271
-2.16408204,1.42684628,0.00165997,0.03025551,0.05669452,0.10935867,1.20400525,0.00588496,0.14705733
-2.15807904,1.43866556,0.00142171,0.02941891,0.05478565,0.10595130,1.21939103,0.00555968,0.14598767
-2.15207604,1.45806186,0.00121526,0.02862474,0.05296518,0.10287732,1.24174148,0.00523544,0.14559690
-2.14607304,1.48491004,0.00103746,0.02788957,0.05126387,0.10016627,1.27086260,0.00491702,0.14588543
-2.14007004,1.51891039,0.00088527,0.02722775,0.04970776,0.09783957,1.30640654,0.00460885,0.14683943
-2.13406703,1.55958026,0.00075585,0.02665091,0.04831733,0.09590969,1.34786562,0.00431488,0.14843003
-2.12806403,1.60625351,0.00064654,0.02616773,0.04710690,0.09437974,1.39457301,0.00403853,0.15061322
-2.12206103,1.65808836,0.00055494,0.02578375,0.04608439,0.09324366,1.44571049,0.00378256,0.15333060
-2.11605803,1.71408401,0.00047888,0.02550155,0.04525132,0.09248691,1.50032355,0.00354909,0.15651089
-2.11005503,1.77310552,0.00041639,0.02532096,0.04460315,0.09208774,1.55734362,0.00333958,0.16007237
-2.10405203,1.83391633,0.00036575,0.02523958,0.04412992,0.09201892,1.61561663,0.00315485,0.16392582
-2.09804902,1.89521715,0.00032541,0.02525327,0.04381700,0.09224984,1.67393708,0.00299516,0.16797822
-2.09204602,1.95568943,0.00029403,0.02535690,0.04364622,0.09274884,1.73108593,0.00286025,0.17213675
-2.08604302,2.01404158,0.00027042,0.02554506,0.04359691,0.09348581,1.78587091,0.00274942,0.17631305
-2.08004002,2.06905572,0.00025353,0.02581279,0.04364719,0.09443456,1.83716717,0.00266170,0.18042739
-2.07403702,2.11963260,0.00024243,0.02615631,0.04377514,0.09557523,1.88395639,0.00259590,0.18441267
-2.06803402,2.16483257,0.00023633,0.02657363,0.04395997,0.09689623,1.92536249,0.00255075,0.18821793
-2.06203102,2.20391040,0.00023449,0.02706508,0.04418303,0.09839582,1.96068204,0.00252502,0.19181116
-2.05602801,2.23634230,0.00023630,0.02763359,0.04442871,0.10008308,1.98940795,0.00251762,0.19518130
-2.05002501,2.26184357,0.00024118,0.02828492,0.04468510,0.10197826,2.01124510,0.00252772,0.19833927
-2.04402201,2.28037612,0.00024866,0.02902756,0.04494449,0.10411243,2.02611722,0.00255487,0.20131794
-2.03801901,2.29214531,0.00025829,0.02987249,0.04520352,0.10652641,2.03416461,0.00259904,0.20417099
-2.03201601,2.29758637,0.00026970,0.03083269,0.04546328,0.10926902,2.03573278,0.00266073,0.20697081
-2.02601301,2.29734095,0.00028257,0.03192253,0.04572906,0.11239471,2.03135265,0.00274106,0.20980532
-2.02001001,2.29222517,0.00029662,0.03315689,0.04600997,0.11596067,2.02171338,0.00284179,0.21277409
-2.01400700,2.28319061,0.00031164,0.03455028,0.04631846,0.12002357,2.00762899,0.00296539,0.21598378
-2.00800400,2.27128036,0.00032745,0.03611580,0.04666966,0.12463598,1.99000077,0.00311508,0.21954313
-2.00200100,2.25758220,0.00034393,0.03786411,0.04708074,0.12984291,1.96977712,0.00329488,0.22355788
-1.99599800,2.24318131,0.00036100,0.03980244,0.04757021,0.13567829,1.94791284,0.00350956,0.22812573
-1.98999500,2.22911476,0.00037862,0.04193369,0.04815728,0.14216189,1.92532991,0.00376474,0.23333163
-1.98399200,2.21632986,0.00039679,0.04425564,0.04886134,0.14929670,1.90288148,0.00406681,0.23924372
-1.97798899,2.20564828,0.00041557,0.04676046,0.04970142,0.15706691,1.88132067,0.00442292,0.24590996
-1.97198599,2.19773747,0.00043504,0.04943432,0.05069591,0.16543669,1.86127554,0.00484093,0.25335576
-1.96598299,2.19309036,0.00045531,0.05225740,0.05186232,0.17434984,1.84323104,0.00532936,0.26158261
-1.95997999,2.19201393,0.00047652,0.05520405,0.05321720,0.18373022,1.82751856,0.00589723,0.27056784
-1.95397699,2.19462687,0.00049883,0.05824335,0.05477616,0.19348318,1.81431304,0.00655395,0.28026536
-1.94797399,2.20086574,0.00052242,0.06133988,0.05655394,0.20349773,1.80363742,0.00730912,0.29060748
-1.94197099,2.21049887,0.00054748,0.06445469,0.05856460,0.21364951,1.79537371,0.00817230,0.30150753
-1.93596798,2.22314685,0.00057419,0.06754655,0.06082165,0.22380426,1.78927964,0.00915276,0.31286319
-1.92996498,2.23830806,0.00060275,0.07057329,0.06333818,0.23382184,1.78500969,0.01025915,0.32456030
-1.92396198,2.25538753,0.00063332,0.07349326,0.06612689,0.24356041,1.78213907,0.01149913,0.33647693
-1.91795898,2.27372750,0.00066607,0.07626675,0.06920010,0.25288072,1.78018926,0.01287907,0.34848750
-1.91195598,2.29263792,0.00070113,0.07885739,0.07256952,0.26165019,1.77865352,0.01440357,0.36046668
-1.90595298,2.31142536,0.00073860,0.08123349,0.07624598,0.26974676,1.77702134,0.01607515,0.37229302
-1.89994997,2.32941906,0.00077856,0.08336914,0.08023901,0.27706219,1.77480030,0.01789381,0.38385197
-1.89394697,2.34599299,0.00082104,0.08524513,0.08455623,0.28350477,1.77153489,0.01985678,0.39503836
-1.88794397,2.36058340,0.00086603,0.08684960,0.08920271,0.28900139,1.76682132,0.02195819,0.40575821
-1.88194097,2.37270134,0.00091347,0.08817841,0.09418030,0.29349876,1.76031811,0.02418890,0.41592987
-1.87593797,2.38194035,0.00096327,0.08923527,0.09948684,0.29696403,1.75175250,0.02653645,0.42548459
-1.86993497,2.38797946,0.00101531,0.09003154,0.10511554,0.29938452,1.74092280,0.02898507,0.43436651
-1.86393197,2.39058220,0.00106943,0.09058577,0.11105432,0.30076697,1.72769704,0.03151583,0.44253231
-1.85792896,2.38959229,0.00112544,0.09092297,0.11728536,0.30113606,1.71200875,0.03410700,0.44995049
-1.85192596,2.38492685,0.00118315,0.09107377,0.12378480,0.30053261,1.69385031,0.03673445,0.45660058
-1.84592296,2.37656803,0.00124235,0.09107328,0.13052266,0.29901136,1.67326483,0.03937223,0.46247225
-1.83991996,2.36455392,0.00130286,0.09095993,0.13746289,0.29663859,1.65033714,0.04199321,0.46756450
-1.83391696,2.34896936,0.00136450,0.09077415,0.14456372,0.29348955,1.62518474,0.04456986,0.47188493
-1.82791396,2.32993739,0.00142713,0.09055707,0.15177816,0.28964602,1.59794905,0.04707503,0.47544912
-1.82191096,2.30761150,0.00149066,0.09034918,0.15905467,0.28519385,1.56878767,0.04948272,0.47828021
-1.81590795,2.28216919,0.00155503,0.09018907,0.16633794,0.28022076,1.53786775,0.05176888,0.48040848
-1.80990495,2.25380664,0.00162026,0.09011223,0.17356982,0.27481421,1.50536070,0.05391208,0.48187096
-1.80390195,2.22273459,0.00168639,0.09014996,0.18069021,0.26905972,1.47143830,0.05589409,0.48271098
-1.79789895,2.18917510,0.00175352,0.09032842,0.18763801,0.26303931,1.43627009,0.05770031,0.48297761
-1.79189595,2.15335915,0.00182179,0.09066785,0.19435199,0.25683030,1.40002193,0.05932005,0.48272487
-1.78589295,2.11552460,0.00189136,0.09118203,0.20077167,0.25050438,1.36285548,0.06074660,0.48201071
-1.77988994,2.07591453,0.00196238,0.09187782,0.20683803,0.24412703,1.32492846,0.06197715,0.48089581
-1.77388694,2.03477571,0.00203501,0.09275510,0.21249423,0.23775716,1.28639534,0.06301252,0.47944211
-1.76788394,1.99235711,0.00210934,0.09380680,0.21768625,0.23144705,1.24740848,0.06385671,0.47771131
-1.76188094,1.94890855,0.00218542,0.09501932,0.22236343,0.22524268,1.20811941,0.06451640,0.47576331
-1.75587794,1.90467960,0.00226321,0.09637306,0.22647910,0.21918412,1.16868018,0.06500030,0.47365484
-1.74987494,1.85991881,0.00234258,0.09784332,0.22999112,0.21330640,1.12924480,0.06531850,0.47143830
-1.74387194,1.81487355,0.00242327,0.09940133,0.23286255,0.20764042,1.08997058,0.06548181,0.46916110
-1.73786893,1.76979054,0.00250493,0.10101560,0.23506228,0.20221416,1.05101959,0.06550117,0.46686552
-1.73186593,1.72491723,0.00258707,0.10265329,0.23656585,0.19705398,1.01255994,0.06538714,0.46458921
-1.72586293,1.68050410,0.00266912,0.10428184,0.23735617,0.19218604,0.97476703,0.06514956,0.46236637
-1.71985993,1.63680771,0.00275040,0.10587054,0.23742442,0.18763765,0.93782473,0.06479724,0.46022960
-1.71385693,1.59409438,0.00283018,0.10739217,0.23677080,0.18343866,0.90192627,0.06433794,0.45821226
-1.70785393,1.55264417,0.00290770,0.10882448,0.23540534,0.17962255,0.86727487,0.06377844,0.45635132
-1.70185093,1.51275467,0.00298219,0.11015156,0.23334847,0.17622736,0.83408385,0.06312473,0.45469027
-1.69584792,1.47474427,0.00305292,0.11136493,0.23063142,0.17329624,0.80257619,0.06238230,0.45328211
-1.68984492,1.43895417,0.00311925,0.11246430,0.22729642,0.17087752,0.77298327,0.06155659,0.45219187
-1.68384192,1.40574881,0.00318062,0.11345798,0.22339640,0.16902435,0.74554276,0.06065332,0.45149856
