energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.80740370,0.63992382,-0.58133800,0.16516302,-0.15689727,0.03161564,-0.02936213,0.21555346,-0.20937627,0.45772478,-0.39472858,0.00066741,-0.00096239,0.03321446,-0.03553165,0.00411516,-0.00155828,0.13896660,-0.14599063
-0.80140070,0.63083660,-0.58398485,0.16100372,-0.15558616,0.03086103,-0.02869484,0.20633477,-0.20280696,0.45623540,-0.40628920,0.00059044,-0.00078100,0.03191779,-0.03434624,0.00480260,-0.00142656,0.13095756,-0.13820833
-0.79539770,0.62418511,-0.58618696,0.15773745,-0.15468813,0.03029326,-0.02806056,0.19767190,-0.19641074,0.45579580,-0.41677361,0.00054070,-0.00063129,0.03080187,-0.03319268,0.00568500,-0.00134114,0.12359243,-0.13084894
-0.78939470,0.62056535,-0.58782727,0.15543981,-0.15406982,0.02994238,-0.02745763,0.18971263,-0.19022234,0.45686720,-0.42608887,0.00051587,-0.00050929,0.02989793,-0.03207801,0.00678460,-0.00130216,0.11693334,-0.12391557
-0.78339170,0.62062618,-0.58881839,0.15421240,-0.15361532,0.02984015,-0.02688602,0.18260890,-0.18427094,0.45995324,-0.43416331,0.00051403,-0.00041138,0.02923789,-0.03100980,0.00812570,-0.00131114,0.11104305,-0.11741125
-0.77738869,0.62506202,-0.58910454,0.15418167,-0.15322753,0.03001956,-0.02634746,0.17651550,-0.17857969,0.46559508,-0.44094803,0.00053369,-0.00033433,0.02885398,-0.02999609,0.00973419,-0.00137113,0.10598387,-0.11133876
-0.77138569,0.63460249,-0.58866317,0.15549666,-0.15282905,0.03051418,-0.02584544,0.17158852,-0.17316562,0.47436416,-0.44641811,0.00057372,-0.00027533,0.02877831,-0.02904549,0.01163699,-0.00148687,0.10181646,-0.10570052
-0.76538269,0.64999884,-0.58750645,0.15832580,-0.15236259,0.03135736,-0.02538525,0.16798333,-0.16803998,0.48685244,-0.45057384,0.00063332,-0.00023197,0.02904226,-0.02816725,0.01386130,-0.00166488,0.09859837,-0.10049858
-0.75937969,0.67200711,-0.58568266,0.16285275,-0.15179115,0.03258134,-0.02497407,0.16585216,-0.16320903,0.50366005,-0.45344180,0.00071195,-0.00020227,0.02967589,-0.02737133,0.01643371,-0.00191365,0.09638252,-0.09573486
-0.75337669,0.70136809,-0.58327765,0.16927122,-0.15109784,0.03421618,-0.02462095,0.16534124,-0.15867522,0.52538045,-0.45507597,0.00080926,-0.00018463,0.03070716,-0.02666861,0.01937920,-0.00224365,0.09521545,-0.09141139
-0.74737369,0.73878454,-0.58041624,0.17777892,-0.15028570,0.03628861,-0.02433689,0.16658748,-0.15443878,0.55258337,-0.45555891,0.00092505,-0.00017781,0.03216104,-0.02607104,0.02272000,-0.00266741,0.09513548,-0.08753087
-0.74137069,0.78489599,-0.57726361,0.18857071,-0.14937732,0.03882081,-0.02413482,0.16971470,-0.15049945,0.58579584,-0.45500278,0.00105918,-0.00018088,0.03405863,-0.02559182,0.02647442,-0.00319950,0.09617078,-0.08409715
-0.73536768,0.84025185,-0.57402648,0.20183108,-0.14841445,0.04182912,-0.02402962,0.17482958,-0.14685849,0.62548183,-0.45355041,0.00121153,-0.00019325,0.03641610,-0.02524554,0.03065551,-0.00385647,0.09833733,-0.08111593
-0.72936468,0.90528379,-0.57095388,0.21772615,-0.14745754,0.04532277,-0.02403808,0.18201733,-0.14352071,0.67202122,-0.45137613,0.00138189,-0.00021454,0.03924373,-0.02504837,0.03526992,-0.00465674,0.10163703,-0.07859529
-0.72336168,0.98027828,-0.56833742,0.23639546,-0.14658525,0.04930269,-0.02417877,0.19133721,-0.14049630,0.72568876,-0.44868620,0.00156994,-0.00024462,0.04254486,-0.02501807,0.04031662,-0.00562040,0.10605578,-0.07654626
-0.71735868,1.06535044,-0.56651057,0.25794371,-0.14589373,0.05376039,-0.02447190,0.20281827,-0.13780265,0.78663404,-0.44571895,0.00177520,-0.00028351,0.04631493,-0.02517397,0.04578582,-0.00676894,0.11156194,-0.07498315
-0.71135568,1.16042055,-0.56584703,0.28243275,-0.14549586,0.05867710,-0.02493905,0.21645512,-0.13546565,0.85486318,-0.44274412,0.00199695,-0.00033138,0.05054066,-0.02553689,0.05165811,-0.00812485,0.11810491,-0.07392370
-0.70535268,1.26519427,-0.56675762,0.30987426,-0.14552019,0.06402304,-0.02560279,0.23220439,-0.13352073,0.93022328,-0.44006154,0.00223423,-0.00038849,0.05519935,-0.02612881,0.05790369,-0.00971119,0.12561432,-0.07338896
-0.69934967,1.37914792,-0.56968583,0.34022327,-0.14610955,0.06975711,-0.02648629,0.24998172,-0.13201334,1.01239060,-0.43799889,0.00248578,-0.00045516,0.06025843,-0.02697252,0.06448205,-0.01155103,0.13399959,-0.07340280
-0.69334667,1.50151989,-0.57510169,0.37337292,-0.14741943,0.07582685,-0.02761270,0.26965965,-0.13099894,1.10086306,-0.43690853,0.00275004,-0.00053170,0.06567527,-0.02809103,0.07134189,-0.01366677,0.14315014,-0.07399115
-0.68734367,1.63130903,-0.58349409,0.40915071,-0.14961582,0.08216882,-0.02900453,0.29106667,-0.13054239,1.19495811,-0.43716326,0.00302516,-0.00061843,0.07139728,-0.02950690,0.07842142,-0.01607945,0.15293635,-0.07518085
-0.68134067,1.76728093,-0.59536156,0.44731664,-0.15287271,0.08870934,-0.03068292,0.31398738,-0.13071688,1.29381613,-0.43915111,0.00330898,-0.00071559,0.07736238,-0.03124138,0.08564909,-0.01880791,0.16321108,-0.07699825
-0.67533767,1.90798226,-0.61120168,0.48756327,-0.15736918,0.09536572,-0.03266680,0.33816411,-0.13160230,1.39641010,-0.44326928,0.00359905,-0.00082334,0.08349980,-0.03331345,0.09294473,-0.02186799,0.17381201,-0.07946746
-0.66933467,2.05176357,-0.63149933,0.52951799,-0.16328599,0.10204781,-0.03497208,0.36329991,-0.13328328,1.50156127,-0.44991714,0.00389268,-0.00094174,0.08973129,-0.03573882,0.10022107,-0.02527167,0.18456468,-0.08260853
-0.66333167,2.19681001,-0.65671428,0.57274756,-0.17080188,0.10865998,-0.03761081,0.38906305,-0.13584676,1.60796105,-0.45948870,0.00418697,-0.00107068,0.09597264,-0.03852879,0.10738561,-0.02902620,0.19528608,-0.08643537
-0.65732866,2.34117964,-0.68726830,0.61676490,-0.18008948,0.11510334,-0.04059034,0.41509286,-0.13937939,1.71419838,-0.47236461,0.00447884,-0.00120993,0.10213550,-0.04168922,0.11434282,-0.03313332,0.20578887,-0.09095381
-0.65132566,2.48284807,-0.72353230,0.66103802,-0.19131105,0.12127827,-0.04391261,0.44100692,-0.14396482,1.81879221,-0.48890382,0.00476514,-0.00135907,0.10812953,-0.04521945,0.12099656,-0.03758857,0.21588595,-0.09615967
-0.64532266,2.61975835,-0.76581409,0.70500100,-0.20461398,0.12708703,-0.04757349,0.46640940,-0.14968078,1.92022786,-0.50943534,0.00504265,-0.00151754,0.11386470,-0.04911139,0.12725269,-0.04238069,0.22539533,-0.10203704
-0.63931966,2.74987434,-0.81434679,0.74806657,-0.22012633,0.13243647,-0.05156234,0.49090025,-0.15659635,2.01699642,-0.53425008,0.00530822,-0.00168460,0.11925371,-0.05334877,0.13302165,-0.04749122,0.23414501,-0.10855697
-0.63331666,2.87123577,-0.86927874,0.78964007,-0.23795238,0.13724071,-0.05586161,0.51408502,-0.16476929,2.10763561,-0.56359303,0.00555877,-0.00185937,0.12421443,-0.05790656,0.13822109,-0.05289426,0.24197782,-0.11567644
-0.62731366,2.98201304,-0.93066479,0.82913428,-0.25816827,0.14142354,-0.06044681,0.53558505,-0.17424346,2.19077086,-0.59765591,0.00579142,-0.00204083,0.12867229,-0.06275069,0.14277824,-0.05855645,0.24875592,-0.12333794
-0.62131066,3.08055960,-0.99845945,0.86598459,-0.28081806,0.14492072,-0.06528657,0.55504748,-0.18504662,2.26515498,-0.63657046,0.00600355,-0.00222784,0.13256245,-0.06783806,0.14663206,-0.06443720,0.25436480,-0.13146948
-0.61530765,3.16545998,-1.07251192,0.89966402,-0.30590995,0.14768184,-0.07034296,0.57215496,-0.19718830,2.32970496,-0.68040226,0.00619282,-0.00241922,0.13583172,-0.07311686,0.14973499,-0.07048915,0.25871666,-0.13998529
-0.60930465,3.23557160,-1.15256314,0.92969755,-0.33341308,0.14967168,-0.07557203,0.58663446,-0.21065806,2.38353459,-0.72914541,0.00635729,-0.00261368,0.13844010,-0.07852725,0.15205433,-0.07665889,0.26175298,-0.14878700
-0.60330165,3.29005864,-1.23824478,0.95567515,-0.36325480,0.15087124,-0.08092452,0.59826504,-0.22542399,2.42598150,-0.78271778,0.00649545,-0.00280996,0.14036191,-0.08400235,0.15357298,-0.08288779,0.26344614,-0.15776540
-0.59729865,3.32841671,-1.32908010,0.97726301,-0.39531857,0.15127807,-0.08634677,0.60688414,-0.24143144,2.45662770,-0.84095719,0.00660623,-0.00300678,0.14158636,-0.08946955,0.15428979,-0.08911321,0.26380011,-0.16680271
-0.59129565,3.35048726,-1.42448666,0.99421268,-0.42944252,0.15090619,-0.09178175,0.61239217,-0.25860210,2.47531273,-0.90361833,0.00668905,-0.00320291,0.14211769,-0.09485211,0.15421922,-0.09526967,0.26285011,-0.17577519
-0.58529265,3.35646135,-1.52378072,1.00636758,-0.46541882,0.14978534,-0.09717021,0.61475524,-0.27683337,2.48213907,-0.97037069,0.00674382,-0.00339719,0.14197466,-0.10007100,0.15339056,-0.10129029,0.26066128,-0.18455612
-0.57928964,3.34687261,-1.62618324,1.01366670,-0.50299386,0.14795982,-0.10245185,0.61400589,-0.29599804,2.47746954,-1.04079749,0.00677094,-0.00358852,0.14118964,-0.10504685,0.15184656,-0.10710818,0.25732642,-0.19301891
-0.57328664,3.32257970,-1.73082743,1.01614546,-0.54186940,0.14548690,-0.10756652,0.61024181,-0.31594437,2.46191682,-1.11439590,0.00677130,-0.00377591,0.13980713,-0.10970209,0.14964175,-0.11265794,0.25296290,-0.20104034
-0.56728364,3.28473921,-1.83676792,1.01393359,-0.58170470,0.14243472,-0.11245545,0.60362254,-0.33649665,2.43632571,-1.19057882,0.00674619,-0.00395844,0.13788195,-0.11396306,0.14684026,-0.11787706,0.24770884,-0.20850360
-0.56128064,3.23476999,-1.94299147,1.00725015,-0.62211980,0.13888007,-0.11706233,0.59436438,-0.35745619,2.40174868,-1.26867831,0.00669732,-0.00413532,0.13547705,-0.11776204,0.14351352,-0.12270726,0.24171878,-0.21530131
-0.55527764,3.17431054,-2.04842937,0.99639606,-0.66269988,0.13490589,-0.12133436,0.58273359,-0.37860299,2.35941573,-1.34795114,0.00662670,-0.00430580,0.13266115,-0.12103919,0.13973772,-0.12709571,0.23515897,-0.22133809
-0.54927464,3.10517090,-2.15197165,0.98174427,-0.70300096,0.13059869,-0.12522317,0.56903827,-0.39969806,2.31069982,-1.42758664,0.00653662,-0.00446923,0.12950623,-0.12374427,0.13559130,-0.13099614,0.22820244,-0.22653284
-0.54327164,3.02928113,-2.25248309,0.96372809,-0.74255668,0.12604604,-0.12868565,0.55361913,-0.42048642,2.25707880,-1.50671706,0.00642956,-0.00462500,0.12608507,-0.12583808,0.13115254,-0.13436967,0.22102408,-0.23082051
-0.53726863,2.94863785,-2.34882122,0.94282814,-0.78088640,0.12133411,-0.13168461,0.53683952,-0.44070096,2.20009549,-1.58443060,0.00630810,-0.00477253,0.12246887,-0.12729355,0.12649721,-0.13718554,0.21379590,-0.23415340
-0.53126563,2.86525096,-2.43985603,0.91955836,-0.81750435,0.11654547,-0.13418932,0.51907514,-0.46006708,2.14131681,-1.65978716,0.00617484,-0.00491128,0.11872511,-0.12809652,0.12169666,-0.13942159,0.20668253,-0.23650187
-0.52526263,2.78109190,-2.52449153,0.89445157,-0.85192979,0.11175711,-0.13617595,0.50070372,-0.47830801,2.08229347,-1.73183655,0.00603237,-0.00504069,0.11491567,-0.12824610,0.11681610,-0.14106458,0.19983725,-0.23785464
-0.51925963,2.69804498,-2.60168850,0.86804515,-0.88369793,0.10703880,-0.13762787,0.48209497,-0.49515088,2.02452101,-1.79963901,0.00588313,-0.00516023,0.11109541,-0.12775459,0.11191335,-0.14211026,0.19339843,-0.23821845
-0.51325663,2.61786303,-2.67048824,0.84086724,-0.91237129,0.10245184,-0.13853586,0.46360124,-0.51033330,1.96940334,-1.86228741,0.00572940,-0.00526932,0.10731101,-0.12664711,0.10703800,-0.14256332,0.18748671,-0.23761737
-0.50725363,2.54212822,-2.73003642,0.81342376,-0.93755124,0.09804810,-0.13889819,0.44554906,-0.52361024,1.91821943,-1.91893056,0.00557324,-0.00536742,0.10360041,-0.12496075,0.10223093,-0.14243711,0.18220266,-0.23609164
-0.50125063,2.47221867,-2.77960636,0.78618675,-0.95888921,0.09386953,-0.13872060,0.42823175,-0.53476102,1.87209386,-1.96879669,0.00541643,-0.00545399,0.09999253,-0.12274346,0.09752432,-0.14175325,0.17762524,-0.23369621
-0.49524762,2.40928145,-2.81862074,0.75958422,-0.97609718,0.08994798,-0.13801623,0.41190335,-0.54359611,1.83197160,-2.01121627,0.00526048,-0.00552851,0.09650750,-0.12005262,0.09294196,-0.14054109,0.17381074,-0.23049891
-0.48924462,2.35421201,-2.84667067,0.73399160,-0.98895694,0.08630527,-0.13680538,0.39677394,-0.54996340,1.79859749,-2.04564305,0.00510656,-0.00559052,0.09315716,-0.11695333,0.08849988,-0.13883701,0.17079246,-0.22657855
-0.48324162,2.30764019,-2.86353118,0.70972512,-0.99732772,0.08295369,-0.13511520,0.38300630,-0.55375369,1.77250055,-2.07167237,0.00495559,-0.00563966,0.08994590,-0.11351659,0.08420727,-0.13668363,0.16858081,-0.22202274
-0.47723862,2.26992270,-2.86917206,0.68703702,-1.00115166,0.07989661,-0.13297921,0.37071416,-0.55490506,1.75398345,-2.08905571,0.00480814,-0.00567563,0.08687171,-0.10981732,0.08006754,-0.13412888,0.16716402,-0.21692568
-0.47123562,2.24114186,-2.86376334,0.66611265,-1.00045685,0.07712930,-0.13043675,0.35996172,-0.55340584,1.74311708,-2.09771074,0.00466454,-0.00569832,0.08392739,-0.10593226,0.07607951,-0.13122497,0.16650917,-0.21138594
-0.46523262,2.22111056,-2.84767471,0.64706948,-0.99535770,0.07463993,-0.12753226,0.35076459,-0.54929603,1.73974052,-2.09772612,0.00452488,-0.00570773,0.08110180,-0.10193801,0.07223862,-0.12802729,0.16656372,-0.20550421
-0.45922961,2.20938301,-2.82146859,0.62995791,-0.98605237,0.07241058,-0.12431441,0.34309196,-0.54266697,1.74346632,-2.08936077,0.00438901,-0.00570404,0.07838111,-0.09790895,0.06853812,-0.12459319,0.16725731,-0.19938113
-0.45322661,2.20527121,-2.78588689,0.61476378,-0.97281742,0.07041837,-0.12083514,0.33686988,-0.53365933,1.75369112,-2.07303752,0.00425665,-0.00568762,0.07575003,-0.09391544,0.06497018,-0.12098070,0.16850385,-0.19311528
-0.44722361,2.20786678,-2.74183179,0.60141250,-0.95599969,0.06863650,-0.11714853,0.33198559,-0.52245931,1.76961170,-2.04933124,0.00412736,-0.00565900,0.07319292,-0.09002208,0.06152682,-0.11724724,0.17020388,-0.18680123
-0.44122061,2.21606795,-2.69034117,0.58977465,-0.93600577,0.06703538,-0.11330964,0.32829272,-0.50929325,1.79024625,-2.01895211,0.00400061,-0.00561887,0.07069468,-0.08628625,0.05820074,-0.11344828,0.17224720,-0.18052785
-0.43521761,2.22861129,-2.63255992,0.57967291,-0.91328957,0.06558363,-0.10937324,0.32561715,-0.49442104,1.81446061,-1.98272474,0.00387583,-0.00556807,0.06824155,-0.08275684,0.05498595,-0.10963603,0.17451562,-0.17437680
-0.42921461,2.24410772,-2.56970817,0.57089006,-0.88833827,0.06424907,-0.10539258,0.32376359,-0.47812824,1.84099923,-1.94156416,0.00375242,-0.00550756,0.06582175,-0.07947332,0.05187815,-0.10585825,0.17688595,-0.16842131
-0.42321161,2.26108222,-2.50304808,0.56317800,-0.86165760,0.06299964,-0.10141810,0.32252242,-0.46071777,1.86852011,-1.89644983,0.00362979,-0.00543835,0.06342583,-0.07646509,0.04887503,-0.10215706,0.17923312,-0.16272520
-0.41720860,2.27801644,-2.43385064,0.55626740,-0.83375685,0.06180425,-0.09749634,0.32167687,-0.44250106,1.89563314,-1.84839901,0.00350740,-0.00536153,0.06104701,-0.07375121,0.04597632,-0.09856807,0.18143339,-0.15734227
-0.41120560,2.29339321,-2.36336402,0.54987772,-0.80513443,0.06063354,-0.09366892,0.32101029,-0.42378943,1.92094081,-1.79844054,0.00338476,-0.00527817,0.05868131,-0.07134038,0.04318372,-0.09511954,0.18336757,-0.15231597
-0.40520260,2.30574187,-2.29278492,0.54372748,-0.77626456,0.05946059,-0.08997169,0.32031320,-0.40488590,1.94308003,-1.74759040,0.00326145,-0.00518931,0.05632757,-0.06923132,0.04050074,-0.09183195,0.18492434,-0.14767948
-0.39919960,2.31368299,-2.22323402,0.53754421,-0.74758558,0.05826158,-0.08643415,0.31939011,-0.38607783,1.96076394,-1.69682980,0.00313715,-0.00509591,0.05398742,-0.06741345,0.03793239,-0.08871772,0.18600334,-0.14345603
-0.39319660,2.31597114,-2.15573642,0.53107397,-0.71949053,0.05701629,-0.08307911,0.31806585,-0.36763055,1.97282198,-1.64708667,0.00301163,-0.00499885,0.05166521,-0.06586785,0.03548492,-0.08578132,0.18651815,-0.13965962
-0.38719360,2.31153401,-2.09120756,0.52408993,-0.69231997,0.05570861,-0.07992256,0.31619109,-0.34978243,1.97823702,-1.59922095,0.00288478,-0.00489890,0.04936787,-0.06456849,0.03316542,-0.08301961,0.18639904,-0.13629600
-0.38119060,2.29950657,-2.03044482,0.51639987,-0.66635753,0.05432689,-0.07697392,0.31364714,-0.33274128,1.97617778,-1.55401387,0.00275658,-0.00479669,0.04710482,-0.06348363,0.03098148,-0.08042253,0.18559518,-0.13336386
-0.37518759,2.27925870,-1.97412439,0.50785211,-0.64182799,0.05286418,-0.07423641,0.31034955,-0.31668215,1.96602536,-1.51216104,0.00262714,-0.00469273,0.04488780,-0.06257746,0.02894087,-0.07797401,0.18407657,-0.13085625
-0.36918459,2.25041517,-1.92280288,0.49833986,-0.61889770,0.05131842,-0.07170777,0.30625063,-0.30174663,1.94739262,-1.47426898,0.00249667,-0.00458740,0.04273076,-0.06181172,0.02705121,-0.07565318,0.18183527,-0.12876204
-0.36318159,2.21286698,-1.87692285,0.48780362,-0.59767728,0.04969243,-0.06938105,0.30134072,-0.28804331,1.92013554,-1.44085448,0.00236549,-0.00448101,0.04064977,-0.06114743,0.02531971,-0.07343566,0.17888602,-0.12706742
-0.35717859,2.16677341,-1.83682090,0.47623171,-0.57822594,0.04799384,-0.06724562,0.29564804,-0.27564939,1.88435600,-1.41234601,0.00223403,-0.00437376,0.03866282,-0.06054653,0.02375296,-0.07129503,0.17526621,-0.12575734
-0.35117559,2.11255480,-1.80273747,0.46365880,-0.56055716,0.04623478,-0.06528819,0.28923732,-0.26461306,1.84039584,-1.38908637,0.00210282,-0.00426578,0.03678969,-0.05997348,0.02235673,-0.06920432,0.17103511,-0.12481683
-0.34517259,2.05087612,-1.77482675,0.45016266,-0.54464519,0.04443155,-0.06349390,0.28220713,-0.25495652,1.78882245,-1.37133570,0.00197247,-0.00415719,0.03505175,-0.05939658,0.02113584,-0.06713748,0.16627239,-0.12423201
-0.33916958,1.98262205,-1.75316601,0.43585925,-0.53043184,0.04260410,-0.06184726,0.27468603,-0.24667934,1.73040655,-1.35927418,0.00184370,-0.00404808,0.03347169,-0.05878919,0.02009404,-0.06507072,0.16107597,-0.12399095
-0.33316658,1.90886485,-1.73776305,0.42089640,-0.51783315,0.04077538,-0.06033311,0.26682779,-0.23976187,1.66609330,-1.35300378,0.00171728,-0.00393855,0.03207324,-0.05813064,0.01923393,-0.06298374,0.15555923,-0.12408409
-0.32716358,1.83082623,-1.72856148,0.40544659,-0.50674567,0.03897060,-0.05893741,0.25880572,-0.23416859,1.59696797,-1.35254874,0.00159407,-0.00382874,0.03088069,-0.05740684,0.01855691,-0.06086070,0.14984776,-0.12450439
-0.32116058,1.74983512,-1.72544330,0.38969902,-0.49705189,0.03721647,-0.05764774,0.25080652,-0.22985117,1.52421787,-1.35785458,0.00147497,-0.00371879,0.02991849,-0.05661060,0.01806311,-0.05869094,0.14407567,-0.12524713
-0.31515758,1.66728318,-1.72822890,0.37385150,-0.48862482,0.03554025,-0.05645383,0.24302377,-0.22675112,1.44909240,-1.36878584,0.00136094,-0.00360891,0.02921065,-0.05574172,0.01775137,-0.05646950,0.13838160,-0.12630944
-0.30915458,1.58457997,-1.73667484,0.35810261,-0.48133154,0.03396892,-0.05534766,0.23565135,-0.22480207,1.37286275,-1.38512286,0.00125299,-0.00349930,0.02878012,-0.05480664,0.01761920,-0.05419724,0.13290461,-0.12768949
-0.30315158,1.50310973,-1.75046999,0.34264442,-0.47503591,0.03252828,-0.05432355,0.22887714,-0.22393153,1.29678334,-1.40655822,0.00115215,-0.00339022,0.02864806,-0.05381801,0.01766275,-0.05188077,0.12778011,-0.12938557
-0.29714857,1.42419149,-1.76923096,0.32765622,-0.46960037,0.03124207,-0.05337802,0.22287709,-0.22406232,1.22205630,-1.43269345,0.00105948,-0.00328192,0.02883313,-0.05279392,0.01787681,-0.04953207,0.12313587,-0.13139503
-0.29114557,1.34904404,-1.79249781,0.31329944,-0.46488720,0.03013123,-0.05250950,0.21780999,-0.22511357,1.14980048,-1.46303703,0.00097606,-0.00317464,0.02935071,-0.05175700,0.01825479,-0.04716795,0.11908835,-0.13371322
-0.28514257,1.27875686,-1.81973104,0.29971397,-0.46075946,0.02921317,-0.05171796,0.21381304,-0.22700159,1.08102598,-1.49700433,0.00090298,-0.00306861,0.03021217,-0.05073335,0.01878870,-0.04480927,0.11573943,-0.13633247
-0.27913957,1.21426792,-1.85031097,0.28701600,-0.45708167,0.02850122,-0.05100450,0.21099841,-0.22964049,1.01661495,-1.53392024,0.00084134,-0.00296400,0.03142415,-0.04975149,0.01946923,-0.04248005,0.11317356,-0.13924121
-0.27313657,1.15634866,-1.88354017,0.27529731,-0.45372078,0.02800417,-0.05037086,0.20945076,-0.23294283,0.95730879,-1.57302525,0.00079226,-0.00286094,0.03298796,-0.04884113,0.02028574,-0.04020650,0.11145556,-0.14242333
-0.26713357,1.10559622,-1.91864983,0.26462591,-0.45054730,0.02772600,-0.04981901,0.20922594,-0.23682023,0.90370196,-1.61348528,0.00075683,-0.00275949,0.03489903,-0.04803212,0.02122632,-0.03801602,0.11062896,-0.14585779
-0.26113057,1.06243259,-1.95481010,0.25504788,-0.44743695,0.02766573,-0.04935071,0.21035059,-0.24118414,0.85624176,-1.65440535,0.00073616,-0.00265964,0.03714664,-0.04735327,0.02227790,-0.03593616,0.11071502,-0.14951849
-0.25512756,1.02711000,-1.99114462,0.24659008,-0.44427275,0.02781743,-0.04896716,0.21282285,-0.24594663,0.81523360,-1.69484715,0.00073132,-0.00256132,0.03971366,-0.04683142,0.02342635,-0.03399372,0.11171241,-0.15337450
-0.24912456,0.99972157,-2.02674888,0.23926354,-0.44094760,0.02817040,-0.04866874,0.21661385,-0.25102138,0.78085074,-1.73384989,0.00074335,-0.00246439,0.04257660,-0.04649051,0.02465662,-0.03221382,0.11359750,-0.15739047
-0.24312156,0.98021626,-2.06071160,0.23306705,-0.43736727,0.02870951,-0.04845477,0.22167001,-0.25632467,0.75314748,-1.77045392,0.00077324,-0.00236868,0.04570591,-0.04635075,0.02595288,-0.03061914,0.11632534,-0.16152733
-0.23711856,0.96841673,-2.09213843,0.22799078,-0.43345349,0.02941561,-0.04832341,0.22791596,-0.26177637,0.73207468,-1.80372601,0.00082188,-0.00227396,0.04906639,-0.04642798,0.02729871,-0.02922927,0.11983107,-0.16574318
-0.23111556,0.96403907,-2.12017664,0.22401956,-0.42914719,0.03026612,-0.04827157,0.23525785,-0.26730093,0.71749638,-1.83278546,0.00089008,-0.00218002,0.05261791,-0.04673314,0.02867730,-0.02806012,0.12403204,-0.16999425
-0.22511256,0.96671302,-2.14403968,0.22113553,-0.42441135,0.03123567,-0.04829489,0.24358699,-0.27282819,0.70920658,-1.85682949,0.00097848,-0.00208663,0.05631635,-0.04727179,0.03007166,-0.02712352,0.12883016,-0.17423590
-0.21910955,0.97600176,-2.16303021,0.21932004,-0.41923343,0.03229685,-0.04838780,0.25278358,-0.27829396,0.70694503,-1.87515705,0.00108754,-0.00199363,0.06011464,-0.04804383,0.03146478,-0.02642694,0.13411480,-0.17842362
-0.21310655,0.99142014,-2.17656045,0.21855466,-0.41362701,0.03342091,-0.04854350,0.26272042,-0.28364037,0.71041134,-1.88718962,0.00121748,-0.00190090,0.06396404,-0.04904333,0.03283991,-0.02597325,0.13976586,-0.18251390
-0.20710355,1.01245087,-2.18416876,0.21882124,-0.40763257,0.03457861,-0.04875408,0.27326641,-0.28881586,0.71927684,-1.89248812,0.00136825,-0.00180840,0.06781548,-0.05025846,0.03418075,-0.02576069,0.14565708,-0.18646499
-0.20110055,1.03855786,-2.18553145,0.22010098,-0.40131703,0.03574093,-0.04901058,0.28428981,-0.29377492,0.73319365,-1.89076496,0.00153946,-0.00171619,0.07162091,-0.05167153,0.03547158,-0.02578287,0.15165942,-0.19023740
-0.19509755,1.06919669,-2.18046954,0.22237284,-0.39477225,0.03687985,-0.04930304,0.29566109,-0.29847749,0.75180090,-1.88189088,0.00173034,-0.00162444,0.07533472,-0.05325922,0.03669752,-0.02602890,0.15764448,-0.19379434
-0.18909455,1.10382191,-2.16894995,0.22561115,-0.38811224,0.03796898,-0.04962059,0.30725530,-0.30288815,0.77472820,-1.86589604,0.00193971,-0.00153345,0.07891503,-0.05499288,0.03784467,-0.02648360,0.16348780,-0.19710185
-0.18309155,1.14189145,-2.15108133,0.22978291,-0.38146927,0.03898416,-0.04995154,0.31895398,-0.30697518,0.80159644,-1.84296560,0.00216593,-0.00144363,0.08232487,-0.05683904,0.03890021,-0.02712783,0.16907203,-0.20012888
-0.17708854,1.18286849,-2.12710494,0.23484486,-0.37498900,0.03990398,-0.05028349,0.33064655,-0.31070954,0.83201656,-1.81343004,0.00240691,-0.00135553,0.08553319,-0.05876003,0.03985257,-0.02793886,0.17428977,-0.20284719
-0.17108554,1.22622106,-2.09738122,0.24074066,-0.36882484,0.04071013,-0.05060346,0.34223118,-0.31406401,0.86558653,-1.77775076,0.00266006,-0.00126982,0.08851560,-0.06071480,0.04069152,-0.02889093,0.17904617,-0.20523125
-0.16508254,1.27142025,-2.06237303,0.24739847,-0.36313168,0.04138771,-0.05089806,0.35361520,-0.31701242,0.90188755,-1.73650196,0.00292234,-0.00118727,0.09125490,-0.06265986,0.04140823,-0.02995574,0.18326105,-0.20725815
-0.15907954,1.31793746,-2.02262654,0.25472904,-0.35805949,0.04192536,-0.05115375,0.36471507,-0.31952930,0.94047979,-1.69034966,0.00319028,-0.00110880,0.09374131,-0.06455042,0.04199537,-0.03110320,0.18687070,-0.20890754
-0.15307654,1.36524146,-1.97875099,0.26262477,-0.35374690,0.04231533,-0.05135708,0.37545607,-0.32158989,0.98089856,-1.64002899,0.00346003,-0.00103537,0.09597236,-0.06634163,0.04244715,-0.03230213,0.18982905,-0.21016180
-0.14707354,1.41279596,-1.93139839,0.27095961,-0.35031520,0.04255344,-0.05149504,0.38577164,-0.32317056,1.02265154,-1.58632095,0.00372743,-0.00096808,0.09795259,-0.06798999,0.04275939,-0.03352107,0.19210856,-0.21100630
