energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-2.84842421,1.38692005,0.03096521,0.11517844,0.16654562,0.07002355,0.07098471,1.00889565,0.06094164,0.06157756
-2.84242121,1.35107150,0.03138610,0.11186448,0.16017837,0.06891628,0.06977059,0.98145632,0.05926765,0.05994767
-2.83641821,1.32312455,0.03201759,0.10913578,0.15531621,0.06816731,0.06895671,0.96006047,0.05778506,0.05865066
-2.83041521,1.30256817,0.03282766,0.10699315,0.15188135,0.06775400,0.06851605,0.94424062,0.05649314,0.05765781
-2.82441221,1.28874866,0.03377959,0.10542607,0.14976774,0.06764683,0.06841205,0.93342753,0.05538488,0.05693512
-2.81840920,1.28090542,0.03483317,0.10441436,0.14884565,0.06781081,0.06860017,0.92697952,0.05444799,0.05644497
-2.81240620,1.27820786,0.03594586,0.10393005,0.14896677,0.06820709,0.06902960,0.92421223,0.05366610,0.05614776
-2.80640320,1.27979209,0.03707408,0.10393933,0.14996960,0.06879458,0.06964535,0.92442749,0.05302000,0.05600358
-2.80040020,1.28479591,0.03817454,0.10440444,0.15168497,0.06953155,0.07039036,0.92694049,0.05248892,0.05597369
-2.79439720,1.29239097,0.03920543,0.10528552,0.15394149,0.07037712,0.07120773,0.93110420,0.05205178,0.05602189
-2.78839420,1.30181077,0.04012769,0.10654220,0.15657088,0.07129264,0.07204295,0.93633039,0.05168833,0.05611560
-2.78239120,1.31237390,0.04090608,0.10813493,0.15941282,0.07224286,0.07284594,0.94210652,0.05138007,0.05622674
-2.77638819,1.32350161,0.04151016,0.11002597,0.16231937,0.07319685,0.07357294,0.94800830,0.05111106,0.05633235
-2.77038519,1.33472953,0.04191512,0.11218011,0.16515878,0.07412866,0.07418809,0.95370754,0.05086841,0.05641484
-2.76438219,1.34571332,0.04210243,0.11456490,0.16781844,0.07501767,0.07466467,0.95897549,0.05064257,0.05646207
-2.75837919,1.35622841,0.04206021,0.11715061,0.17020721,0.07584869,0.07498597,0.96368157,0.05042739,0.05646710
-2.75237619,1.36616421,0.04178346,0.11990988,0.17225667,0.07661174,0.07514567,0.96778816,0.05021987,0.05642774
-2.74637319,1.37551344,0.04127407,0.12281703,0.17392168,0.07730161,0.07514788,0.97134159,0.05001977,0.05634593
-2.74037019,1.38435729,0.04054052,0.12584724,0.17517997,0.07791716,0.07500663,0.97446026,0.04982904,0.05622693
-2.73436718,1.39284750,0.03959753,0.12897562,0.17603100,0.07846049,0.07474503,0.97732027,0.04965113,0.05607850
-2.72836418,1.40118614,0.03846534,0.13217625,0.17649407,0.07893602,0.07439401,0.98013948,0.04949016,0.05590996
-2.72236118,1.40960454,0.03716903,0.13542129,0.17660583,0.07934945,0.07399080,0.98316073,0.04935021,0.05573131
-2.71635818,1.41834198,0.03573757,0.13868029,0.17641739,0.07970684,0.07357708,0.98663487,0.04923450,0.05555244
-2.71035518,1.42762568,0.03420287,0.14191975,0.17599110,0.08001366,0.07319704,0.99080441,0.04914477,0.05538235
-2.70435218,1.43765256,0.03259880,0.14510295,0.17539715,0.08027409,0.07289530,0.99588836,0.04908070,0.05522860
-2.69834917,1.44857389,0.03096014,0.14819023,0.17471033,0.08049037,0.07271493,1.00206892,0.04903955,0.05509686
-2.69234617,1.46048331,0.02932168,0.15113955,0.17400689,0.08066252,0.07269542,1.00948038,0.04901591,0.05499065
-2.68634317,1.47340873,0.02771731,0.15390751,0.17336177,0.08078813,0.07287099,1.01820074,0.04900171,0.05491127
-2.68034017,1.48730842,0.02617922,0.15645063,0.17284634,0.08086250,0.07326907,1.02824625,0.04898636,0.05485784
-2.67433717,1.50207127,0.02473732,0.15872703,0.17252664,0.08087893,0.07390913,1.03956904,0.04895706,0.05482761
-2.66833417,1.51752127,0.02341865,0.16069816,0.17246229,0.08082927,0.07480188,1.05205791,0.04889928,0.05481630
-2.66233117,1.53342581,0.02224705,0.16233084,0.17270608,0.08070459,0.07594889,1.06554225,0.04879738,0.05481864
-2.65632816,1.54950741,0.02124292,0.16359914,0.17330408,0.08049596,0.07734260,1.07979893,0.04863522,0.05482898
-2.65032516,1.56545840,0.02042310,0.16448628,0.17429645,0.08019530,0.07896686,1.09456185,0.04839694,0.05484192
-2.64432216,1.58095773,0.01980091,0.16498627,0.17571873,0.07979625,0.08079770,1.10953396,0.04806760,0.05485307
-2.63831916,1.59568936,0.01938619,0.16510531,0.17760349,0.07929496,0.08280463,1.12440101,0.04763394,0.05485968
-2.63231616,1.60936118,0.01918549,0.16486271,0.17998222,0.07869079,0.08495211,1.13884693,0.04708496,0.05486136
-2.62631316,1.62172391,0.01920229,0.16429152,0.18288744,0.07798689,0.08720134,1.15256981,0.04641243,0.05486069
-2.62031016,1.63258887,0.01943714,0.16343850,0.18635458,0.07719053,0.08951216,1.16529817,0.04561135,0.05486372
-2.61430715,1.64184400,0.01988793,0.16236369,0.19042383,0.07631334,0.09184497,1.17680667,0.04468017,0.05488039
-2.60830415,1.64946734,0.02055005,0.16113943,0.19514146,0.07537125,0.09416266,1.18693064,0.04362101,0.05492484
-2.60230115,1.65553730,0.02141653,0.15984888,0.20056078,0.07438424,0.09643242,1.19557872,0.04243961,0.05501549
-2.59629815,1.66023914,0.02247818,0.15858417,0.20674240,0.07337595,0.09862723,1.20274304,0.04114526,0.05517498
-2.59029515,1.66386736,0.02372365,0.15744407,0.21375384,0.07237302,0.10072719,1.20850636,0.03975052,0.05543002
-2.58429215,1.66682368,0.02513945,0.15653141,0.22166846,0.07140438,0.10272039,1.21304582,0.03827095,0.05581087
-2.57828914,1.66961064,0.02671004,0.15595036,0.23056356,0.07050039,0.10460342,1.21663293,0.03672462,0.05635083
-2.57228614,1.67282082,0.02841780,0.15580348,0.24051789,0.06969194,0.10638153,1.21962974,0.03513170,0.05708537
-2.56628314,1.67712220,0.03024312,0.15618881,0.25160848,0.06900952,0.10806825,1.22248123,0.03351387,0.05805125
-2.56028014,1.68324001,0.03216446,0.15719707,0.26390707,0.06848233,0.10968477,1.22570420,0.03189382,0.05928544
-2.55427714,1.69193594,0.03415849,0.15890897,0.27747607,0.06813739,0.11125888,1.22987300,0.03029469,0.06082386
-2.54827414,1.70398530,0.03620032,0.16139286,0.29236445,0.06799887,0.11282374,1.23560282,0.02873955,0.06270021
-2.54227114,1.72015339,0.03826374,0.16470262,0.30860368,0.06808740,0.11441637,1.24353109,0.02725088,0.06494466
-2.53626813,1.74117176,0.04032165,0.16887603,0.32620377,0.06841962,0.11607618,1.25429798,0.02585014,0.06758261
-2.53026513,1.76771563,0.04234644,0.17393354,0.34514992,0.06900782,0.11784337,1.26852674,0.02455736,0.07063356
-2.52426213,1.80038335,0.04431052,0.17987754,0.36539968,0.06985979,0.11975751,1.28680495,0.02339082,0.07411012
-2.51825913,1.83967879,0.04618693,0.18669211,0.38688097,0.07097875,0.12185635,1.30966727,0.02236676,0.07801721
-2.51225613,1.88599749,0.04794984,0.19434331,0.40949107,0.07236348,0.12417476,1.33758078,0.02149922,0.08235151
-2.50625313,1.93961709,0.04957523,0.20277991,0.43309663,0.07400849,0.12674410,1.37093331,0.02079984,0.08710121
-2.50025013,2.00069248,0.05104139,0.21193464,0.45753483,0.07590440,0.12959190,1.41002535,0.02027788,0.09224607
-2.49424712,2.06925577,0.05232947,0.22172582,0.48261574,0.07803827,0.13274178,1.45506586,0.01994014,0.09775783
-2.48824412,2.14522102,0.05342389,0.23205935,0.50812572,0.08039404,0.13621390,1.50617192,0.01979101,0.10360089
-2.48224112,2.22839336,0.05431269,0.24283108,0.53383192,0.08295302,0.14002544,1.56337230,0.01983260,0.10973333
-2.47623812,2.31848199,0.05498773,0.25392933,0.55948769,0.08569431,0.14419152,1.62661442,0.02006478,0.11610820
-2.47023512,2.41511623,0.05544477,0.26523759,0.58483870,0.08859524,0.14872604,1.69577421,0.02048534,0.12267497
-2.46423212,2.51786376,0.05568346,0.27663729,0.60962960,0.09163184,0.15364269,1.77066824,0.02109017,0.12938120
-2.45822911,2.62624989,0.05570714,0.28801059,0.63361103,0.09477913,0.15895580,1.85106720,0.02187335,0.13617413
-2.45222611,2.73977691,0.05552260,0.29924299,0.65654657,0.09801156,0.16468105,1.93670979,0.02282736,0.14300239
-2.44622311,2.85794219,0.05513972,0.31022583,0.67821951,0.10130320,0.17083585,2.02731616,0.02394316,0.14981750
-2.44022011,2.98025411,0.05457101,0.32085850,0.69843910,0.10462808,0.17743939,2.12259980,0.02521037,0.15657516
-2.43421711,3.10624477,0.05383120,0.33105038,0.71704598,0.10796039,0.18451229,2.22227718,0.02661738,0.16323636
-2.42821411,3.23547864,0.05293669,0.34072234,0.73391667,0.11127469,0.19207574,2.32607421,0.02815147,0.16976804
-2.42221111,3.36755662,0.05190513,0.34980794,0.74896680,0.11454610,0.20015024,2.43372907,0.02979891,0.17614343
-2.41620810,3.50211508,0.05075493,0.35825411,0.76215300,0.11775049,0.20875389,2.54499094,0.03154510,0.18234202
-2.41020510,3.63881992,0.04950488,0.36602143,0.77347330,0.12086470,0.21790029,2.65961463,0.03337466,0.18834909
-2.40420210,3.77735581,0.04817375,0.37308403,0.78296606,0.12386666,0.22759625,2.77735119,0.03527155,0.19415488
-2.39819910,3.91741120,0.04678006,0.37942900,0.79070739,0.12673564,0.23783921,2.89793492,0.03721924,0.19975348
-2.39219610,4.05865996,0.04534179,0.38505554,0.79680718,0.12945245,0.24861484,3.02106760,0.03920084,0.20514151
-2.38619310,4.20074078,0.04387623,0.38997367,0.80140387,0.13199957,0.25989458,3.14640082,0.04119930,0.21031651
-2.38019010,4.34323562,0.04239984,0.39420278,0.80465821,0.13436138,0.27163373,3.27351758,0.04319756,0.21527546
-2.37418709,4.48564877,0.04092817,0.39776998,0.80674625,0.13652432,0.28376980,3.40191452,0.04517879,0.22001323
-2.36818409,4.62738805,0.03947582,0.40070832,0.80785179,0.13847702,0.29622163,3.53098622,0.04712655,0.22452123
-2.36218109,4.76774973,0.03805643,0.40305492,0.80815881,0.14021039,0.30888921,3.66001286,0.04902509,0.22878633
-2.35617809,4.90590860,0.03668263,0.40484930,0.80784393,0.14171775,0.32165436,3.78815271,0.05085945,0.23279002
-2.35017509,5.04091452,0.03536611,0.40613167,0.80706957,0.14299481,0.33438233,3.91444040,0.05261573,0.23650815
-2.34417209,5.17169633,0.03411764,0.40694148,0.80597778,0.14403970,0.34692431,4.03779208,0.05428127,0.23991088
-2.33816908,5.29707380,0.03294709,0.40731626,0.80468534,0.14485294,0.35912082,4.15701783,0.05584471,0.24296326
-2.33216608,5.41577792,0.03186356,0.40729064,0.80328012,0.14543738,0.37080592,4.27084158,0.05729619,0.24562618
-2.32616308,5.52647901,0.03087541,0.40689583,0.80181901,0.14579808,0.38181206,4.37792832,0.05862738,0.24785766
-2.32016008,5.62782218,0.02999041,0.40615936,0.80032742,0.14594226,0.39197548,4.47691777,0.05983150,0.24961459
-2.31415708,5.71846893,0.02921591,0.40510523,0.79880050,0.14587914,0.40114188,4.56646366,0.06090332,0.25085463
-2.30815408,5.79714317,0.02855901,0.40375431,0.79720584,0.14561988,0.40917207,4.64527686,0.06183913,0.25153829
-2.30215108,5.86267992,0.02802673,0.40212517,0.79548768,0.14517743,0.41594757,4.71217087,0.06263661,0.25163110
-2.29614807,5.91407445,0.02762634,0.40023502,0.79357239,0.14456650,0.42137561,4.76610750,0.06329479,0.25110559
-2.29014507,5.95052961,0.02736552,0.39810095,0.79137480,0.14380340,0.42539360,4.80624074,0.06381384,0.24994327
-2.28414207,5.97149909,0.02725266,0.39574126,0.78880536,0.14290602,0.42797258,4.83195666,0.06419500,0.24813621
-2.27813907,5.97672431,0.02729707,0.39317673,0.78577740,0.14189375,0.42911965,4.84290748,0.06444039,0.24568827
-2.27213607,5.96626311,0.02750919,0.39043198,0.78221448,0.14078740,0.42887915,4.83903789,0.06455287,0.24261602
-2.26613307,5.94050853,0.02790072,0.38753661,0.77805717,0.13960909,0.42733256,4.82060230,0.06453595,0.23894904
-2.26013007,5.90019651,0.02848466,0.38452605,0.77326912,0.13838215,0.42459704,4.78817197,0.06439361,0.23472984
-2.25412706,5.84640169,0.02927527,0.38144227,0.76784194,0.13713100,0.42082266,4.74263131,0.06413023,0.23001325
-2.24812406,5.78052121,0.03028793,0.37833395,0.76179867,0.13588086,0.41618840,4.68516338,0.06375051,0.22486536
-2.24212106,5.70424670,0.03153877,0.37525636,0.75519572,0.13465756,0.41089704,4.61722481,0.06325939,0.21936200
-2.23611806,5.61952531,0.03304432,0.37227077,0.74812301,0.13348720,0.40516913,4.54051099,0.06266205,0.21358691
-2.23011506,5.52851105,0.03482085,0.36944338,0.74070238,0.13239574,0.39923623,4.45691270,0.06196385,0.20762958
-2.22411206,5.43350801,0.03688374,0.36684388,0.73308421,0.13140853,0.39333372,4.36846580,0.06117035,0.20158294
-2.21810905,5.33690759,0.03924661,0.36454362,0.72544247,0.13054983,0.38769338,4.27729563,0.06028733,0.19554085
-2.21210605,5.24112172,0.04192047,0.36261339,0.71796838,0.12984223,0.38253600,4.18555826,0.05932082,0.18959568
-2.20610305,5.14851453,0.04491277,0.36112103,0.71086282,0.12930603,0.37806435,4.09538043,0.05827714,0.18383583
-2.20010005,5.06133468,0.04822648,0.36012888,0.70432811,0.12895864,0.37445670,4.00880038,0.05716296,0.17834353
-2.19409705,4.98165077,0.05185914,0.35969110,0.69855912,0.12881398,0.37186110,3.92771146,0.05598535,0.17319274
-2.18809405,4.91129171,0.05580212,0.35985115,0.69373459,0.12888186,0.37039066,3.85381030,0.05475184,0.16844741
-2.18209105,4.85179417,0.06003989,0.36063937,0.69000853,0.12916750,0.37011998,3.78855109,0.05347046,0.16416005
-2.17608804,4.80435859,0.06454957,0.36207089,0.68750257,0.12967102,0.37108280,3.73310740,0.05214982,0.16037068
-2.17008504,4.76981515,0.06930064,0.36414382,0.68629924,0.13038713,0.37327098,3.68834246,0.05079912,0.15710612
-2.16408204,4.74860054,0.07425489,0.36683801,0.68643667,0.13130485,0.37663487,3.65478878,0.04942819,0.15437982
-2.15807904,4.74074634,0.07936671,0.37011429,0.68790489,0.13240742,0.38108490,3.63263741,0.04804747,0.15219188
-2.15207604,4.74587912,0.08458357,0.37391423,0.69064389,0.13367234,0.38649460,3.62173716,0.04666801,0.15052967
-2.14607304,4.76323220,0.08984677,0.37816063,0.69454354,0.13507156,0.39270460,3.62160352,0.04530143,0.14936864
-2.14007004,4.79166873,0.09509252,0.38275852,0.69944544,0.13657181,0.39952777,3.63143691,0.04395982,0.14867355
-2.13406703,4.82971529,0.10025313,0.38759686,0.70514647,0.13813517,0.40675517,3.65014967,0.04265567,0.14839994
-2.12806403,4.87560498,0.10525846,0.39255074,0.71140411,0.13971968,0.41416258,3.67640086,0.04140172,0.14849581
-2.12206103,4.92732874,0.11003742,0.39748419,0.71794321,0.14128016,0.42151750,3.70863775,0.04021083,0.14890350
-2.11605803,4.98269337,0.11451960,0.40225339,0.72446394,0.14276918,0.42858629,3.74514284,0.03909582,0.14956164
-2.11005503,5.03938453,0.11863690,0.40671028,0.73065080,0.14413807,0.43514126,3.78408484,0.03806923,0.15040718
-2.10405203,5.09503281,0.12232512,0.41070649,0.73618211,0.14533807,0.44096744,3.82357228,0.03714320,0.15137741
-2.09804902,5.14728092,0.12552543,0.41409735,0.74073988,0.14632150,0.44586876,3.86170789,0.03632921,0.15241180
-2.09204602,5.19384995,0.12818577,0.41674606,0.74401964,0.14704299,0.44967364,3.89664231,0.03563790,0.15345384
-2.08604302,5.23260267,0.13026199,0.41852767,0.74573981,0.14746066,0.45223950,3.92662538,0.03507889,0.15445257
-2.08004002,5.26160193,0.13171881,0.41933292,0.74565051,0.14753730,0.45345635,3.95005345,0.03466055,0.15536391
-2.07403702,5.27916229,0.13253057,0.41907173,0.74354129,0.14724141,0.45324917,3.96551126,0.03438988,0.15615168
-2.06803402,5.28389335,0.13268175,0.41767621,0.73924773,0.14654820,0.45157915,3.97180720,0.03427233,0.15678832
-2.06203102,5.27473347,0.13216712,0.41510313,0.73265661,0.14544038,0.44844370,3.96800076,0.03431163,0.15725524
-2.05602801,5.25097283,0.13099183,0.41133566,0.72370951,0.14390879,0.44387536,3.95342163,0.03450973,0.15754286
-2.05002501,5.21226535,0.12917108,0.40638445,0.71240483,0.14195281,0.43793960,3.92767985,0.03486665,0.15765029
-2.04402201,5.15862939,0.12672972,0.40028783,0.69879804,0.13958059,0.43073180,3.89066702,0.03538039,0.15758467
-2.03801901,5.09043727,0.12370156,0.39311129,0.68300039,0.13680898,0.42237334,3.84254888,0.03604694,0.15736031
-2.03201601,5.00839471,0.12012852,0.38494606,0.66517593,0.13366328,0.41300725,3.78374981,0.03686015,0.15699750
-2.02601301,4.91351094,0.11605967,0.37590699,0.64553719,0.13017676,0.40279340,3.71493018,0.03781181,0.15652127
-2.02001001,4.80706133,0.11155010,0.36612974,0.62433956,0.12638989,0.39190353,3.63695787,0.03889163,0.15595997
-2.01400700,4.69054387,0.10665972,0.35576737,0.60187462,0.12234950,0.38051643,3.55087513,0.04008733,0.15534384
-2.00800400,4.56563171,0.10145201,0.34498648,0.57846276,0.11810764,0.36881314,3.45786253,0.04138472,0.15470367
-2.00200100,4.43412360,0.09599269,0.33396303,0.55444515,0.11372047,0.35697271,3.35920133,0.04276790,0.15406953
-1.99599800,4.29789404,0.09034846,0.32287797,0.53017562,0.10924690,0.34516835,3.25623587,0.04421945,0.15346975
-1.98999500,4.15884505,0.08458568,0.31191293,0.50601240,0.10474733,0.33356424,3.15033732,0.04572070,0.15293000
-1.98399200,4.01886099,0.07876917,0.30124593,0.48231020,0.10028228,0.32231290,3.04287000,0.04725204,0.15247280
-1.97798899,3.87976766,0.07296104,0.29104738,0.45941275,0.09591111,0.31155329,2.93516097,0.04879326,0.15211709
-1.97198599,3.74329648,0.06721969,0.28147650,0.43764587,0.09169080,0.30140953,2.82847383,0.05032399,0.15187826
-1.96598299,3.61105426,0.06159887,0.27267806,0.41731140,0.08767476,0.29199014,2.72398672,0.05182408,0.15176826
-1.95997999,3.48449873,0.05614696,0.26477967,0.39868186,0.08391184,0.28338779,2.62277483,0.05327403,0.15179597
-1.95397699,3.36491936,0.05090630,0.25788956,0.38199602,0.08044542,0.27567946,2.52579703,0.05465538,0.15196765
-1.94797399,3.25342333,0.04591285,0.25209484,0.36745526,0.07731263,0.26892684,2.43388625,0.05595111,0.15228751
-1.94197099,3.15092570,0.04119586,0.24746025,0.35522081,0.07454369,0.26317691,2.34774312,0.05714595,0.15275822
-1.93596798,3.05814313,0.03677785,0.24402734,0.34541164,0.07216146,0.25846256,2.26793216,0.05822661,0.15338138
-1.92996498,2.97559047,0.03267468,0.24181398,0.33810314,0.07018107,0.25480317,2.19487993,0.05918196,0.15415781
-1.92396198,2.90357941,0.02889576,0.24081434,0.33332633,0.06860966,0.25220515,2.12887469,0.06000305,0.15508770
-1.91795898,2.84221879,0.02544450,0.24099903,0.33106766,0.06744632,0.25066227,2.07006698,0.06068312,0.15617056
-1.91195598,2.79141636,0.02231873,0.24231560,0.33126941,0.06668209,0.25015589,2.01847108,0.06121745,0.15740490
-1.90595298,2.75088175,0.01951137,0.24468934,0.33383050,0.06630017,0.25065501,1.97396705,0.06160311,0.15878779
-1.89994997,2.72013104,0.01701101,0.24802426,0.33860790,0.06627615,0.25211632,1.93630370,0.06183874,0.16031417
-1.89394697,2.69849322,0.01480265,0.25220443,0.34541862,0.06657853,0.25448407,1.90510255,0.06192413,0.16197614
-1.88794397,2.68511904,0.01286843,0.25709569,0.35404230,0.06716922,0.25769007,1.87986329,0.06185995,0.16376208
-1.88194097,2.67899299,0.01118832,0.26254760,0.36422442,0.06800430,0.26165382,1.85997113,0.06164736,0.16565598
-1.87593797,2.67894882,0.00974081,0.26839589,0.37568032,0.06903489,0.26628271,1.84470645,0.06128774,0.16763664
-1.86993497,2.68368912,0.00850356,0.27446529,0.38809984,0.07020814,0.27147260,1.83325716,0.06078243,0.16967730
-1.86393197,2.69180922,0.00745400,0.28057270,0.40115277,0.07146838,0.27710864,1.82473404,0.06013262,0.17174528
-1.85792896,2.70182548,0.00656983,0.28653086,0.41449500,0.07275833,0.28306646,1.81818894,0.05933922,0.17380207
-1.85192596,2.71220747,0.00582948,0.29215220,0.42777515,0.07402043,0.28921365,1.81263589,0.05840300,0.17580362
-1.84592296,2.72141361,0.00521248,0.29725305,0.44064185,0.07519823,0.29541165,1.80707464,0.05732467,0.17770106
-1.83991996,2.72792912,0.00469976,0.30165787,0.45275115,0.07623770,0.30151795,1.80051592,0.05610514,0.17944159
-1.83391696,2.73030524,0.00427386,0.30520357,0.46377412,0.07708865,0.30738843,1.79200780,0.05474582,0.18096975
-1.82791396,2.72719808,0.00391907,0.30774353,0.47340426,0.07770587,0.31288002,1.78066199,0.05324899,0.18222887
-1.82191096,2.71740575,0.00362156,0.30915146,0.48136448,0.07805034,0.31785337,1.76567914,0.05161814,0.18316262
-1.81590795,2.69990206,0.00336933,0.30932456,0.48741346,0.07809011,0.32217559,1.74637203,0.04985829,0.18371675
-1.80990495,2.67386535,0.00315228,0.30818630,0.49135110,0.07780104,0.32572286,1.72218555,0.04797634,0.18384071
-1.80390195,2.63870124,0.00296207,0.30568822,0.49302285,0.07716732,0.32838300,1.69271269,0.04598127,0.18348928
-1.79789895,2.59405813,0.00279209,0.30181110,0.49232283,0.07618164,0.33005776,1.65770562,0.04388425,0.18262405
-1.79189595,2.53983502,0.00263727,0.29656511,0.48919556,0.07484521,0.33066485,1.61708156,0.04169867,0.18121467
-1.78589295,2.47618111,0.00249403,0.28998914,0.48363625,0.07316748,0.33013973,1.57092305,0.03944006,0.17923991
-1.77988994,2.40348760,0.00236004,0.28214933,0.47568979,0.07116556,0.32843695,1.51947276,0.03712583,0.17668845
-1.77388694,2.32237194,0.00223416,0.27313675,0.46544829,0.06886354,0.32553126,1.46312309,0.03477501,0.17355937
-1.76788394,2.23365554,0.00211622,0.26306453,0.45304761,0.06629157,0.32141830,1.40240122,0.03240779,0.16986235
-1.76188094,2.13833613,0.00200691,0.25206439,0.43866270,0.06348480,0.31611485,1.33795016,0.03004509,0.16561769
-1.75587794,2.03755591,0.00190763,0.24028290,0.42250233,0.06048234,0.30965886,1.27050704,0.02770803,0.16085601
-1.74987494,1.93256727,0.00182039,0.22787753,0.40480312,0.05732606,0.30210900,1.20087939,0.02541742,0.15561771
-1.74387194,1.82469723,0.00174765,0.21501270,0.38582338,0.05405949,0.29354389,1.12992047,0.02319328,0.14995238
-1.73786893,1.71531236,0.00169228,0.20185598,0.36583679,0.05072677,0.28406102,1.05850485,0.02105432,0.14391788
-1.73186593,1.60578519,0.00165739,0.18857456,0.34512632,0.04737168,0.27377529,0.98750496,0.01901763,0.13757946
-1.72586293,1.49746348,0.00164635,0.17533217,0.32397844,0.04403680,0.26281728,0.91776947,0.01709833,0.13100870
-1.71985993,1.39164298,0.00166263,0.16228642,0.30267792,0.04076283,0.25133124,0.85010419,0.01530936,0.12428244
-1.71385693,1.28954448,0.00170979,0.14958673,0.28150321,0.03758804,0.23947277,0.78525587,0.01366135,0.11748166
-1.70785393,1.19229533,0.00179140,0.13737278,0.26072264,0.03454792,0.22740638,0.72389922,0.01216265,0.11069033
-1.70185093,1.10091567,0.00191098,0.12577355,0.24059133,0.03167490,0.21530278,0.66662724,0.01081936,0.10399430
-1.69584792,1.01630901,0.00207193,0.11490683,0.22134887,0.02899832,0.20333613,0.61394477,0.00963550,0.09748018
-1.68984492,0.93925706,0.00227748,0.10487919,0.20321780,0.02654444,0.19168117,0.56626512,0.00861322,0.09123427
-1.68384192,0.87041812,0.00253061,0.09578628,0.18640271,0.02433651,0.18051044,0.52390940,0.00775308,0.08534152
-1.67783892,0.81032851,0.00283394,0.08771342,0.17108982,0.02239502,0.16999151,0.48710827,0.00705432,0.07988447
-1.67183592,0.75940644,0.00318970,0.08073631,0.15744718,0.02073785,0.16028433,0.45600559,0.00651519,0.07494233
-1.66583292,0.71795747,0.00359957,0.07492184,0.14562495,0.01938055,0.15153882,0.43066370,0.00613322,0.07059001
-1.65982991,0.68618118,0.00406460,0.07032873,0.13575599,0.01833646,0.14389270,0.41106968,0.00590552,0.06689720
-1.65382691,0.66417816,0.00458513,0.06700813,0.12795637,0.01761692,0.13746954,0.39714246,0.00582899,0.06392751
-1.64782391,0.65195710,0.00516067,0.06500390,0.12232584,0.01723133,0.13237716,0.38874031,0.00590054,0.06173761
-1.64182091,0.64944143,0.00578976,0.06435264,0.11894802,0.01718712,0.12870639,0.38566844,0.00611721,0.06037637
-1.63581791,0.65647524,0.00646997,0.06508333,0.11789032,0.01748969,0.12653006,0.38768656,0.00647625,0.05988409
-1.62981491,0.67282837,0.00719776,0.06721667,0.11920347,0.01814223,0.12590244,0.39451612,0.00697515,0.06029169
-1.62381191,0.69820066,0.00796849,0.07076409,0.12292075,0.01914543,0.12685887,0.40584734,0.00761161,0.06162002
-1.61780890,0.73222527,0.00877637,0.07572643,0.12905680,0.02049716,0.12941576,0.42134567,0.00838346,0.06387913
-1.61180590,0.77447149,0.00961448,0.08209246,0.13760623,0.02219207,0.13357090,0.44065794,0.00928856,0.06706774
-1.60580290,0.82444707,0.01047487,0.08983724,0.14854193,0.02422121,0.13930387,0.46341801,0.01032462,0.07117273
-1.59979990,0.88160048,0.01134864,0.09892049,0.16181346,0.02657157,0.14657689,0.48925201,0.01148901,0.07616887
-1.59379690,0.94532340,0.01222609,0.10928510,0.17734542,0.02922577,0.15533569,0.51778317,0.01277863,0.08201863
-1.58779390,1.01495379,0.01309690,0.12085589,0.19503611,0.03216175,0.16551067,0.54863626,0.01418967,0.08867239
-1.58179090,1.08977987,0.01395038,0.13353872,0.21475663,0.03535258,0.17701820,0.58144160,0.01571746,0.09606873
-1.57578789,1.16904521,0.01477576,0.14722016,0.23635041,0.03876647,0.18976205,0.61583880,0.01735631,0.10413517
-1.56978489,1.25195519,0.01556245,0.16176773,0.25963360,0.04236686,0.20363495,0.65147997,0.01909937,0.11278916
-1.56378189,1.33768487,0.01630041,0.17703083,0.28439605,0.04611277,0.21852021,0.68803257,0.02093854,0.12193940
-1.55777889,1.42538832,0.01698046,0.19284233,0.31040322,0.04995935,0.23429341,0.72518181,0.02286441,0.13148751
-1.55177589,1.51420930,0.01759469,0.20902091,0.33739886,0.05385853,0.25082410,0.76263258,0.02486628,0.14133000
-1.54577289,1.60329293,0.01813674,0.22537403,0.36510847,0.05776000,0.26797744,0.80011084,0.02693217,0.15136042
-1.53976988,1.69179834,0.01860221,0.24170144,0.39324335,0.06161222,0.28561581,0.83736453,0.02904889,0.16147182
-1.53376688,1.77891164,0.01898895,0.25779917,0.42150530,0.06536363,0.30360028,0.87416398,0.03120221,0.17155920
-1.52776388,1.86385892,0.01929736,0.27346374,0.44959158,0.06896392,0.32179195,0.91030187,0.03337699,0.18152206
-1.52176088,1.94591893,0.01953067,0.28849656,0.47720001,0.07236533,0.34005310,0.94559273,0.03555740,0.19126694
-1.51575788,2.02443481,0.01969514,0.30270818,0.50403411,0.07552393,0.35824822,0.97987222,0.03772716,0.20070967
-1.50975488,2.09882470,0.01980026,0.31592237,0.52980796,0.07840083,0.37624479,1.01299618,0.03986978,0.20977755
-1.50375188,2.16859090,0.01985891,0.32797969,0.55425071,0.08096326,0.39391403,1.04483963,0.04196889,0.21841109
-1.49774887,2.23332718,0.01988740,0.33874059,0.57711049,0.08318549,0.41113145,1.07529593,0.04400852,0.22656547
-1.49174587,2.29272443,0.01990556,0.34808783,0.59815787,0.08504952,0.42777746,1.10427613,0.04597341,0.23421156
-1.48574287,2.34657435,0.01993671,0.35592815,0.61718855,0.08654555,0.44373793,1.13170879,0.04784934,0.24133650
