energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-3.04652326,0.46902953,0.00001634,0.00404043,0.00003605,0.03708528,0.01192696,0.07420191,0.03956057,0.38531083
-3.04052026,0.47835178,0.00002111,0.00411618,0.00004693,0.03786144,0.01295570,0.07589216,0.04046972,0.39225286
-3.03451726,0.48509271,0.00002706,0.00416851,0.00006068,0.03844547,0.01415707,0.07723981,0.04119647,0.39685809
-3.02851426,0.48933857,0.00003445,0.00419799,0.00007790,0.03884667,0.01558095,0.07827200,0.04175456,0.39915389
-3.02251126,0.49127248,0.00004356,0.00420600,0.00009932,0.03908235,0.01728654,0.07903322,0.04216668,0.39924087
-3.01650825,0.49117557,0.00005467,0.00419477,0.00012574,0.03917797,0.01934270,0.07958563,0.04246455,0.39729352
-3.01050525,0.48942494,0.00006814,0.00416736,0.00015809,0.03916696,0.02182813,0.08000880,0.04268872,0.39355838
-3.00450225,0.48648835,0.00008432,0.00412758,0.00019739,0.03909036,0.02483109,0.08039883,0.04288807,0.38834968
-2.99849925,0.48291558,0.00010360,0.00407998,0.00024475,0.03899604,0.02844877,0.08086697,0.04311896,0.38204269
-2.99249625,0.47932685,0.00012640,0.00402971,0.00030137,0.03893781,0.03278624,0.08153750,0.04344413,0.37506483
-2.98649325,0.47639834,0.00015313,0.00398241,0.00036852,0.03897418,0.03795483,0.08254515,0.04393121,0.36788494
-2.98049025,0.47484524,0.00018420,0.00394408,0.00044752,0.03916696,0.04407002,0.08403195,0.04465110,0.36100090
-2.97448724,0.47540285,0.00022001,0.00392089,0.00053970,0.03957964,0.05124866,0.08614354,0.04567602,0.35492612
-2.96848424,0.47880603,0.00026094,0.00391906,0.00064638,0.04027561,0.05960578,0.08902514,0.04707745,0.35017524
-2.96248124,0.48576769,0.00030729,0.00394461,0.00076881,0.04131633,0.06925069,0.09281719,0.04892389,0.34724945
-2.95647824,0.49695677,0.00035934,0.00400324,0.00090813,0.04275937,0.08028272,0.09765069,0.05127858,0.34662186
-2.95047524,0.51297645,0.00041726,0.00410006,0.00106533,0.04465645,0.09278654,0.10364254,0.05419724,0.34872343
-2.94447224,0.53434303,0.00048111,0.00423948,0.00124117,0.04705159,0.10682730,0.11089085,0.05772583,0.35392965
-2.93846923,0.56146629,0.00055084,0.00442498,0.00143611,0.04997931,0.12244559,0.11947040,0.06189846,0.36254858
-2.93246623,0.59463179,0.00062627,0.00465899,0.00165031,0.05346293,0.13965275,0.12942857,0.06673558,0.37481039
-2.92646323,0.63398590,0.00070706,0.00494269,0.00188350,0.05751324,0.15842637,0.14078159,0.07224234,0.39085879
-2.92046023,0.67952394,0.00079270,0.00527598,0.00213499,0.06212729,0.17870663,0.15351168,0.07840744,0.41074459
-2.91445723,0.73108218,0.00088254,0.00565733,0.00240361,0.06728762,0.20039348,0.16756490,0.08520232,0.43442154
-2.90845423,0.78833413,0.00097575,0.00608376,0.00268769,0.07296180,0.22334501,0.18285011,0.09258088,0.46174477
-2.90245123,0.85079135,0.00107134,0.00655087,0.00298504,0.07910240,0.24737734,0.19923907,0.10047968,0.49247169
-2.89644822,0.91780936,0.00116818,0.00705282,0.00329297,0.08564745,0.27226610,0.21656785,0.10881880,0.52626560
-2.89044522,0.98859847,0.00126505,0.00758251,0.00360832,0.09252133,0.29774972,0.23463960,0.11750317,0.56270190
-2.88444222,1.06223981,0.00136058,0.00813164,0.00392749,0.09963605,0.32353464,0.25322873,0.12642449,0.60127676
-2.87843922,1.13770606,0.00145340,0.00869096,0.00424655,0.10689314,0.34930235,0.27208651,0.13546373,0.64141817
-2.87243622,1.21388672,0.00154207,0.00925049,0.00456128,0.11418579,0.37471830,0.29094788,0.14449402,0.68249898
-2.86643322,1.28961713,0.00162521,0.00979976,0.00486733,0.12140141,0.39944234,0.30953952,0.15338398,0.72385174
-2.86043022,1.36371065,0.00170147,0.01032818,0.00516030,0.12842446,0.42314056,0.32758875,0.16200135,0.76478483
-2.85442721,1.43499282,0.00176964,0.01082532,0.00543589,0.13513950,0.44549802,0.34483323,0.17021680,0.80459947
-2.84842421,1.50233653,0.00182866,0.01128127,0.00569004,0.14143424,0.46623209,0.36103087,0.17790771,0.84260712
-2.84242121,1.56469709,0.00187764,0.01168696,0.00591906,0.14720271,0.48510572,0.37596985,0.18496200,0.87814664
-2.83641821,1.62114572,0.00191594,0.01203449,0.00611976,0.15234818,0.50194030,0.38947813,0.19128162,0.91060086
-2.83041521,1.67090054,0.00194316,0.01231740,0.00628958,0.15678591,0.51662741,0.40143226,0.19678576,0.93941186
-2.82441221,1.71335361,0.00195917,0.01253094,0.00642668,0.16044556,0.52913901,0.41176497,0.20141355,0.96409459
-2.81840920,1.74809321,0.00196413,0.01267226,0.00653004,0.16327319,0.53953558,0.42047126,0.20512623,0.98424840
-2.81240620,1.77492037,0.00195846,0.01274050,0.00659947,0.16523271,0.54797180,0.42761264,0.20790866,0.99956613
-2.80640320,1.79385898,0.00194285,0.01273689,0.00663567,0.16630688,0.55469941,0.43331932,0.20977008,1.00984051
-2.80040020,1.80515912,0.00191824,0.01266472,0.00664020,0.16649766,0.56006697,0.43779016,0.21074425,1.01496782
-2.79439720,1.80929339,0.00188577,0.01252926,0.00661547,0.16582605,0.56451651,0.44129023,0.21088875,1.01494853
-2.78839420,1.80694629,0.00184674,0.01233758,0.00656461,0.16433133,0.56857693,0.44414613,0.21028364,1.00988532
-2.78239120,1.79899705,0.00180260,0.01209833,0.00649144,0.16206978,0.57285435,0.44673900,0.20902948,0.99997827
-2.77638819,1.78649631,0.00175485,0.01182147,0.00640032,0.15911299,0.57801946,0.44949540,0.20724469,0.98551774
-2.77038519,1.77063754,0.00170503,0.01151797,0.00629598,0.15554567,0.58479233,0.45287641,0.20506251,0.96687501
-2.76438219,1.75272390,0.00165463,0.01119941,0.00618342,0.15146328,0.59392492,0.45736509,0.20262749,0.94449116
-2.75837919,1.73413177,0.00160507,0.01087762,0.00606772,0.14696928,0.60618173,0.46345280,0.20009167,0.91886452
-2.75237619,1.71627172,0.00155764,0.01056434,0.00595389,0.14217234,0.62231911,0.47162461,0.19761060,0.89053707
-2.74637319,1.70054835,0.00151348,0.01027084,0.00584673,0.13718347,0.64306372,0.48234435,0.19533920,0.86008023
-2.74037019,1.68831988,0.00147351,0.01000757,0.00575064,0.13211314,0.66909060,0.49603963,0.19342773,0.82808039
-2.73436718,1.68085869,0.00143843,0.00978386,0.00566956,0.12706855,0.70100149,0.51308730,0.19201772,0.79512462
-2.72836418,1.67931395,0.00140871,0.00960769,0.00560683,0.12215106,0.73930385,0.53379981,0.19123823,0.76178687
-2.72236118,1.68467711,0.00138459,0.00948546,0.00556512,0.11745382,0.78439115,0.55841273,0.19120226,0.72861506
-2.71635818,1.69775140,0.00136604,0.00942183,0.00554636,0.11305975,0.83652500,0.58707397,0.19200357,0.69611929
-2.71035518,1.71912609,0.00135283,0.00941965,0.00555174,0.10903980,0.89581950,0.61983499,0.19371393,0.66476150
-2.70435218,1.74915616,0.00134454,0.00947991,0.00558168,0.10545163,0.96222848,0.65664424,0.19638086,0.63494677
-2.69834917,1.78794810,0.00134054,0.00960177,0.00563587,0.10233860,1.03553601,0.69734322,0.20002581,0.60701655
-2.69234617,1.83535235,0.00134009,0.00978260,0.00571330,0.09972930,1.11535064,0.74166524,0.20464310,0.58124378
-2.68634317,1.89096258,0.00134234,0.01001814,0.00581234,0.09763735,1.20110369,0.78923713,0.21019937,0.55783016
-2.68034017,1.95412215,0.00134639,0.01030266,0.00593079,0.09606177,1.29205213,0.83958390,0.21663378,0.53690561
-2.67433717,2.02393774,0.00135130,0.01062916,0.00606601,0.09498761,1.38728593,0.89213642,0.22385887,0.51852968
-2.66833417,2.09929984,0.00135617,0.01098958,0.00621497,0.09438706,1.48574039,0.94624196,0.23176213,0.50269521
-2.66233117,2.17890983,0.00136016,0.01137511,0.00637440,0.09422089,1.58621311,1.00117744,0.24020831,0.48933368
-2.65632816,2.26131305,0.00136249,0.01177648,0.00654083,0.09444019,1.68738567,1.05616513,0.24904236,0.47832239
-2.65032516,2.34493693,0.00136253,0.01218420,0.00671077,0.09498837,1.78784949,1.11039036,0.25809304,0.46949298
-2.64432216,2.42813314,0.00135978,0.01258896,0.00688074,0.09580333,1.88613546,1.16302081,0.26717704,0.46264113
-2.63831916,2.50922271,0.00135389,0.01298191,0.00704738,0.09681979,1.98074665,1.21322684,0.27610356,0.45753698
-2.63231616,2.58654246,0.00134467,0.01335498,0.00720754,0.09797162,2.07019309,1.26020224,0.28467931,0.45393590
-2.62631316,2.65849150,0.00133209,0.01370121,0.00735834,0.09919416,2.15302778,1.30318464,0.29271363,0.45158933
-2.62031016,2.72357609,0.00131629,0.01401504,0.00749727,0.10042640,2.22788263,1.34147504,0.30002365,0.45025513
-2.61430715,2.78045132,0.00129753,0.01429262,0.00762217,0.10161297,2.29350326,1.37445567,0.30643944,0.44970709
-2.60830415,2.82795829,0.00127621,0.01453205,0.00773136,0.10270587,2.34878133,1.40160563,0.31180873,0.44974341
-2.60230115,2.86515524,0.00125282,0.01473359,0.00782361,0.10366583,2.39278332,1.42251367,0.31600128,0.45019368
-2.59629815,2.89134180,0.00122795,0.01489985,0.00789821,0.10446332,2.42477457,1.43688772,0.31891259,0.45092411
-2.59029515,2.90607522,0.00120219,0.01503594,0.00795497,0.10507917,2.44423783,1.44456077,0.32046685,0.45184108
-2.58429215,2.90917837,0.00117620,0.01514948,0.00799423,0.10550470,2.45088547,1.44549305,0.32061904,0.45289268
-2.57828914,2.90073908,0.00115059,0.01525063,0.00801687,0.10574148,2.44466493,1.43977028,0.31935607,0.45406835
-2.57228614,2.88110121,0.00112594,0.01535201,0.00802431,0.10580067,2.42575732,1.42759841,0.31669692,0.45539680
-2.56628314,2.85084783,0.00110277,0.01546851,0.00801845,0.10570204,2.39456921,1.40929486,0.31269180,0.45694215
-2.56028014,2.81077745,0.00108150,0.01561707,0.00800169,0.10547259,2.35171802,1.38527689,0.30742032,0.45879876
-2.55427714,2.76187440,0.00106247,0.01581631,0.00797685,0.10514508,2.29801168,1.35604761,0.30098882,0.46108484
-2.54827414,2.70527465,0.00104589,0.01608613,0.00794715,0.10475625,2.23442353,1.32218020,0.29352685,0.46393529
-2.54227114,2.64222860,0.00103183,0.01644717,0.00791610,0.10434507,2.16206331,1.28430108,0.28518313,0.46749403
-2.53626813,2.57406219,0.00102025,0.01692023,0.00788744,0.10395092,2.08214572,1.24307271,0.27612091,0.47190607
-2.53026513,2.50213811,0.00101100,0.01752562,0.00786506,0.10361189,1.99595743,1.19917662,0.26651318,0.47730989
-2.52426213,2.42781811,0.00100380,0.01828242,0.00785283,0.10336319,1.90482413,1.15329735,0.25653763,0.48383010
-2.51825913,2.35242801,0.00099828,0.01920777,0.00785455,0.10323576,1.81007840,1.10610774,0.24637181,0.49157088
-2.51225613,2.27722614,0.00099399,0.02031609,0.00787379,0.10325514,1.71302971,1.05825596,0.23618843,0.50061027
-2.50625313,2.20337619,0.00099042,0.02161835,0.00791373,0.10344057,1.61493726,1.01035457,0.22615111,0.51099546
-2.50025013,2.13192486,0.00098703,0.02312133,0.00797706,0.10380445,1.51698635,0.96297173,0.21641057,0.52273928
-2.49424712,2.06378461,0.00098328,0.02482703,0.00806584,0.10435198,1.42026878,0.91662461,0.20710155,0.53581778
-2.48824412,1.99972166,0.00097862,0.02673213,0.00818135,0.10508120,1.32576747,0.87177483,0.19834024,0.55016909
-2.48224112,1.94034882,0.00097255,0.02882758,0.00832404,0.10598319,1.23434548,0.82882580,0.19022252,0.56569339
-2.47623812,1.88612308,0.00096464,0.03109838,0.00849338,0.10704259,1.14673909,0.78812173,0.18282290,0.58225402
-2.47023512,1.83734738,0.00095453,0.03352349,0.00868783,0.10823820,1.06355495,0.74994792,0.17619408,0.59967961
-2.46423212,1.79417593,0.00094195,0.03607603,0.00890485,0.10954387,0.98527065,0.71453219,0.17036724,0.61776719
-2.45822911,1.75662271,0.00092672,0.03872359,0.00914084,0.11092945,0.91223846,0.68204697,0.16535285,0.63628612
-2.45222611,1.72457240,0.00090878,0.04142885,0.00939125,0.11236178,0.84469153,0.65261192,0.16114202,0.65498285
-2.44622311,1.69779324,0.00088817,0.04415031,0.00965061,0.11380581,0.78275226,0.62629681,0.15770821,0.67358621
-2.44022011,1.67595131,0.00086503,0.04684330,0.00991271,0.11522565,0.72644202,0.60312445,0.15500935,0.69181332
-2.43421711,1.65862575,0.00083960,0.04946111,0.01017076,0.11658565,0.67569201,0.58307372,0.15299011,0.70937579
-2.42821411,1.64532450,0.00081217,0.05195626,0.01041752,0.11785139,0.63035467,0.56608238,0.15158436,0.72598628
-2.42221111,1.63550022,0.00078311,0.05428181,0.01064561,0.11899059,0.59021524,0.55204996,0.15071766,0.74136500
-2.41620810,1.62856606,0.00075285,0.05639279,0.01084765,0.11997390,0.55500327,0.54084055,0.15030969,0.75524628
-2.41020510,1.62391103,0.00072181,0.05824749,0.01101658,0.12077559,0.52440368,0.53228565,0.15027668,0.76738475
-2.40420210,1.62091470,0.00069045,0.05980881,0.01114586,0.12137405,0.49806729,0.52618718,0.15053354,0.77756116
-2.39819910,1.61896109,0.00065920,0.06104538,0.01122968,0.12175219,0.47562059,0.52232070,0.15099588,0.78558759
-2.39219610,1.61745151,0.00062847,0.06193248,0.01126319,0.12189763,0.45667474,0.52043893,0.15158178,0.79131180
-2.38619310,1.61581629,0.00059861,0.06245289,0.01124267,0.12180274,0.44083369,0.52027569,0.15221326,0.79462082
-2.38019010,1.61352515,0.00056996,0.06259730,0.01116562,0.12146453,0.42770146,0.52155021,0.15281748,0.79544332
-2.37418709,1.61009631,0.00054276,0.06236459,0.01103089,0.12088445,0.41688857,0.52397195,0.15332768,0.79375103
-2.36818409,1.60510417,0.00051719,0.06176178,0.01083871,0.12006799,0.40801766,0.52724573,0.15368393,0.78955903
-2.36218109,1.59818562,0.00049340,0.06080373,0.01059067,0.11902425,0.40072839,0.53107729,0.15383350,0.78292487
-2.35617809,1.58904499,0.00047143,0.05951256,0.01028963,0.11776547,0.39468164,0.53517912,0.15373122,0.77394675
-2.35017509,1.57745769,0.00045128,0.05791691,0.00993970,0.11630644,0.38956309,0.53927636,0.15333954,0.76276081
-2.34417209,1.56327263,0.00043291,0.05605098,0.00954602,0.11466406,0.38508629,0.54311278,0.15262857,0.74953766
-2.33816908,1.54641356,0.00041622,0.05395345,0.00911465,0.11285681,0.38099512,0.54645654,0.15157598,0.73447837
-2.33216608,1.52687934,0.00040109,0.05166632,0.00865233,0.11090438,0.37706587,0.54910565,0.15016690,0.71781012
-2.32616308,1.50474326,0.00038735,0.04923373,0.00816633,0.10882734,0.37310881,0.55089282,0.14839378,0.69978170
-2.32016008,1.48015148,0.00037484,0.04670074,0.00766417,0.10664691,0.36896931,0.55168962,0.14625629,0.68065899
-2.31415708,1.45332059,0.00036341,0.04411229,0.00715352,0.10438487,0.36452849,0.55140977,0.14376116,0.66072070
-2.30815408,1.42453429,0.00035289,0.04151210,0.00664190,0.10206350,0.35970334,0.55001125,0.14092213,0.64025433
-2.30215108,1.39413916,0.00034315,0.03894184,0.00613659,0.09970571,0.35444632,0.54749729,0.13775983,0.61955260
-2.29614807,1.36253954,0.00033408,0.03644032,0.00564447,0.09733506,0.34874433,0.54391599,0.13430164,0.59891020
-2.29014507,1.33019122,0.00032562,0.03404291,0.00517186,0.09497600,0.34261705,0.53935856,0.13058153,0.57862107
-2.28414207,1.29759428,0.00031775,0.03178110,0.00472451,0.09265396,0.33611462,0.53395625,0.12663981,0.55897597
-2.27813907,1.26528464,0.00031047,0.02968219,0.00430746,0.09039549,0.32931461,0.52787579,0.12252281,0.54026038
-2.27213607,1.23382466,0.00030388,0.02776912,0.00392509,0.08822832,0.32231834,0.52131376,0.11828232,0.52275271
-2.26613307,1.20379263,0.00029810,0.02606044,0.00358107,0.08618131,0.31524651,0.51448981,0.11397502,0.50672255
-2.26013007,1.17577153,0.00029335,0.02457036,0.00327839,0.08428435,0.30823437,0.50763905,0.10966166,0.49242900
-2.25412706,1.15033695,0.00028987,0.02330889,0.00301942,0.08256816,0.30142639,0.50100387,0.10540606,0.48011902
-2.24812406,1.12804483,0.00028799,0.02228203,0.00280593,0.08106390,0.29497059,0.49482547,0.10127399,0.47002563
-2.24212106,1.10941894,0.00028813,0.02149207,0.00263917,0.07980278,0.28901286,0.48933551,0.09733194,0.46236600
-2.23611806,1.09493889,0.00029072,0.02093780,0.00251990,0.07881556,0.28369122,0.48474809,0.09364566,0.45733938
-2.23011506,1.08502866,0.00029632,0.02061486,0.00244850,0.07813194,0.27913048,0.48125246,0.09027875,0.45512481
-2.22411206,1.08004631,0.00030552,0.02051602,0.00242496,0.07778000,0.27543726,0.47900678,0.08729115,0.45587882
-2.21810905,1.08027512,0.00031898,0.02063150,0.00244895,0.07778555,0.27269571,0.47813308,0.08473766,0.45973285
-2.21210605,1.08591635,0.00033742,0.02094932,0.00251987,0.07817152,0.27096411,0.47871366,0.08266647,0.46679066
-2.20610305,1.09708400,0.00036162,0.02145554,0.00263683,0.07895738,0.27027237,0.48078913,0.08111790,0.47712577
-2.20010005,1.11380160,0.00039239,0.02213465,0.00279867,0.08015861,0.27062058,0.48435790,0.08012316,0.49077877
-2.19409705,1.13600099,0.00043058,0.02296980,0.00300396,0.08178619,0.27197869,0.48937730,0.07970339,0.50775483
-2.18809405,1.16352318,0.00047704,0.02394317,0.00325098,0.08384619,0.27428727,0.49576614,0.07986887,0.52802128
-2.18209105,1.19612102,0.00053262,0.02503622,0.00353771,0.08633940,0.27745926,0.50340840,0.08061845,0.55150539
-2.17608804,1.23346349,0.00059812,0.02622997,0.00386175,0.08926100,0.28138270,0.51215803,0.08193933,0.57809239
-2.17008504,1.27514138,0.00067429,0.02750528,0.00422036,0.09260032,0.28592426,0.52184442,0.08380697,0.60762385
-2.16408204,1.32067407,0.00076178,0.02884310,0.00461040,0.09634065,0.29093335,0.53227827,0.08618541,0.63989649
-2.15807904,1.36951710,0.00086109,0.03022469,0.00502831,0.10045901,0.29624675,0.54325773,0.08902778,0.67466147
-2.15207604,1.42107043,0.00097257,0.03163181,0.00547009,0.10492612,0.30169345,0.55457424,0.09227709,0.71162437
-2.14607304,1.47468695,0.00109635,0.03304688,0.00593133,0.10970629,0.30709955,0.56601825,0.09586731,0.75044582
-2.14007004,1.52968137,0.00123230,0.03445313,0.00640720,0.11475743,0.31229311,0.57738419,0.09972463,0.79074312
-2.13406703,1.58533923,0.00138005,0.03583466,0.00689251,0.12003114,0.31710871,0.58847504,0.10376892,0.83209272
-2.12806403,1.64092616,0.00153889,0.03717652,0.00738171,0.12547287,0.32139155,0.59910604,0.10791548,0.87403381
-2.12206103,1.69569732,0.00170780,0.03846478,0.00786904,0.13102226,0.32500119,0.60910781,0.11207676,0.91607314
-2.11605803,1.74890723,0.00188544,0.03968647,0.00834854,0.13661351,0.32781462,0.61832886,0.11616432,0.95769089
-2.11005503,1.79981998,0.00207013,0.04082965,0.00881418,0.14217605,0.32972878,0.62663755,0.12009077,0.99834795
-2.10405203,1.84772006,0.00225988,0.04188338,0.00926001,0.14763526,0.33066244,0.63392372,0.12377178,1.03749422
-2.09804902,1.89192369,0.00245243,0.04283770,0.00968022,0.15291352,0.33055753,0.64009999,0.12712795,1.07457808
-2.09204602,1.93179090,0.00264527,0.04368367,0.01006933,0.15793128,0.32937985,0.64510306,0.13008673,1.10905683
-2.08604302,1.96673804,0.00283574,0.04441342,0.01042227,0.16260853,0.32711926,0.64889492,0.13258404,1.14040785
-2.08004002,1.99625083,0.00302105,0.04502019,0.01073458,0.16686627,0.32378946,0.65146417,0.13456583,1.16814025
-2.07403702,2.01989747,0.00319840,0.04549842,0.01100247,0.17062825,0.31942726,0.65282744,0.13598931,1.19180676
-2.06803402,2.03734161,0.00336506,0.04584390,0.01122299,0.17382275,0.31409153,0.65303082,0.13682399,1.21101547
-2.06203102,2.04835461,0.00351846,0.04605392,0.01139407,0.17638441,0.30786180,0.65215130,0.13705234,1.22544102
-2.05602801,2.05282674,0.00365628,0.04612739,0.01151467,0.17825617,0.30083660,0.65029802,0.13667019,1.23483496
-2.05002501,2.05077649,0.00377654,0.04606507,0.01158480,0.17939096,0.29313150,0.64761313,0.13568674,1.23903470
-2.04402201,2.04235765,0.00387767,0.04586970,0.01160553,0.17975345,0.28487696,0.64427207,0.13412433,1.23797097
-2.03801901,2.02786335,0.00395860,0.04554615,0.01157905,0.17932138,0.27621590,0.64048302,0.13201777,1.23167309
-2.03201601,2.00772666,0.00401876,0.04510155,0.01150859,0.17808680,0.26730109,0.63648525,0.12941344,1.22027210
-2.02601301,1.98251725,0.00405815,0.04454526,0.01139842,0.17605687,0.25829237,0.63254619,0.12636810,1.20400125
-2.02001001,1.95293370,0.00407734,0.04388894,0.01125370,0.17325421,0.24935362,0.62895705,0.12294741,1.18319390
-2.01400700,1.91979152,0.00407742,0.04314639,0.01108039,0.16971696,0.24064961,0.62602698,0.11922436,1.15827864
-2.00800400,1.88400660,0.00405998,0.04233339,0.01088512,0.16549830,0.23234268,0.62407551,0.11527736,1.12977173
-2.00200100,1.84657463,0.00402706,0.04146739,0.01067499,0.16066549,0.22458934,0.62342367,0.11118843,1.09826698
-1.99599800,1.80854671,0.00398106,0.04056720,0.01045739,0.15529852,0.21753676,0.62438382,0.10704114,1.06442337
-1.98999500,1.77100190,0.00392460,0.03965251,0.01023978,0.14948839,0.21131935,0.62724838,0.10291866,1.02895059
-1.98399200,1.73501756,0.00386051,0.03874342,0.01002950,0.14333495,0.20605536,0.63227818,0.09890185,0.99259307
-1.97798899,1.70163845,0.00379160,0.03785986,0.00983348,0.13694454,0.20184365,0.63969050,0.09506733,0.95611290
-1.97198599,1.67184570,0.00372065,0.03702109,0.00965809,0.13042739,0.19876078,0.64964769,0.09148585,0.92027216
-1.96598299,1.64652691,0.00365023,0.03624506,0.00950890,0.12389493,0.19685846,0.66224677,0.08822065,0.88581514
-1.95997999,1.62644845,0.00358263,0.03554796,0.00939047,0.11745708,0.19616145,0.67751061,0.08532623,0.85345114
-1.95397699,1.61223118,0.00351980,0.03494365,0.00930621,0.11121961,0.19666609,0.69538134,0.08284718,0.82383819
-1.94797399,1.60433058,0.00346321,0.03444332,0.00925824,0.10528164,0.19833953,0.71571633,0.08081740,0.79756813
-1.94197099,1.60302222,0.00341388,0.03405516,0.00924732,0.09973343,0.20111972,0.73828735,0.07925954,0.77515367
-1.93596798,1.60839301,0.00337233,0.03378410,0.00927277,0.09465439,0.20491619,0.76278299,0.07818477,0.75701740
-1.92996498,1.62033886,0.00333857,0.03363178,0.00933248,0.09011146,0.20961177,0.78881460,0.07759280,0.74348321
-1.92396198,1.63856872,0.00331213,0.03359651,0.00942302,0.08615793,0.21506512,0.81592569,0.07747226,0.73477016
-1.91795898,1.66261485,0.00329211,0.03367344,0.00953966,0.08283254,0.22111412,0.84360452,0.07780122,0.73098876
-1.91195598,1.69184891,0.00327722,0.03385477,0.00967662,0.08015908,0.22758009,0.87129966,0.07854810,0.73213980
-1.90595298,1.72550326,0.00326589,0.03413008,0.00982721,0.07814630,0.23427251,0.89843774,0.07967273,0.73811545
-1.89994997,1.76269650,0.00325635,0.03448671,0.00998406,0.07678820,0.24099451,0.92444309,0.08112755,0.74870252
-1.89394697,1.80246224,0.00324670,0.03491025,0.01013946,0.07606471,0.24754850,0.94875809,0.08285909,0.76358787
-1.88794397,1.84378007,0.00323504,0.03538502,0.01028556,0.07594256,0.25374213,0.97086373,0.08480938,0.78236550
-1.88194097,1.88560748,0.00321956,0.03589453,0.01041474,0.07637651,0.25939417,0.99029937,0.08691759,0.80454537
-1.87593797,1.92691152,0.00319862,0.03642204,0.01051986,0.07731075,0.26434012,1.00668086,0.08912157,0.82956364
-1.86993497,1.96669936,0.00317087,0.03695102,0.01059452,0.07868052,0.26843745,1.01971627,0.09135944,0.85679421
-1.86393197,2.00404648,0.00313526,0.03746560,0.01063337,0.08041380,0.27157011,1.02921856,0.09357110,0.88556143
-1.85792896,2.03812189,0.00309117,0.03795099,0.01063226,0.08243322,0.27365231,1.03511462,0.09569964,0.91515373
-1.85192596,2.06820965,0.00303841,0.03839383,0.01058844,0.08465797,0.27463131,1.03745030,0.09769270,0.94483808
-1.84592296,2.09372626,0.00297727,0.03878251,0.01050065,0.08700581,0.27448911,1.03639122,0.09950357,0.97387517
-1.83991996,2.11423358,0.00290850,0.03910741,0.01036917,0.08939505,0.27324309,1.03221935,0.10109224,1.00153495
-1.83391696,2.12944717,0.00283336,0.03936114,0.01019584,0.09174651,0.27094546,1.02532554,0.10242624,1.02711237
-1.82791396,2.13924015,0.00275357,0.03953862,0.00998395,0.09398548,0.26768162,1.01619831,0.10348124,1.04994307
-1.82191096,2.14364267,0.00267128,0.03963721,0.00973816,0.09604352,0.26356747,1.00540931,0.10424155,1.06941851
-1.81590795,2.14283724,0.00258904,0.03965673,0.00946427,0.09786010,0.25874582,0.99359627,0.10470033,1.08500035
-1.80990495,2.13715039,0.00250978,0.03959945,0.00916905,0.09938413,0.25338199,0.98144384,0.10485967,1.09623346
-1.80390195,2.12704084,0.00243672,0.03946998,0.00885997,0.10057517,0.24765883,0.96966338,0.10473039,1.10275724
-1.79789895,2.11308483,0.00237332,0.03927519,0.00854491,0.10140441,0.24177131,0.95897218,0.10433176,1.10431475
-1.79189595,2.09595900,0.00232325,0.03902399,0.00823192,0.10185535,0.23592096,0.95007310,0.10369091,1.10075923
-1.78589295,2.07642123,0.00229029,0.03872710,0.00792888,0.10192405,0.23031020,0.94363519,0.10284216,1.09205778
-1.77988994,2.05529001,0.00227832,0.03839675,0.00764326,0.10161911,0.22513694,0.94027593,0.10182610,1.07829170
-1.77388694,2.03342287,0.00229118,0.03804635,0.00738187,0.10096117,0.22058954,0.94054572,0.10068859,1.05965370
-1.76788394,2.01169418,0.00233270,0.03769005,0.00715063,0.09998215,0.21684221,0.94491488,0.09947962,1.03644165
-1.76188094,1.99097306,0.00240656,0.03734239,0.00695439,0.09872396,0.21405114,0.95376357,0.09825202,1.00904923
-1.75587794,1.97210175,0.00251625,0.03701776,0.00679684,0.09723707,0.21235129,0.96737467,0.09706016,0.97795363
-1.74987494,1.95587486,0.00266501,0.03672999,0.00668034,0.09557865,0.21185399,0.98592977,0.09595858,0.94370082
-1.74387194,1.94302008,0.00285572,0.03649185,0.00660596,0.09381055,0.21264528,1.00950800,0.09500056,0.90688882
-1.73786893,1.93418071,0.00309084,0.03631462,0.00657347,0.09199713,0.21478510,1.03808765,0.09423678,0.86814977
-1.73186593,1.92990030,0.00337234,0.03620766,0.00658138,0.09020301,0.21830710,1.07155008,0.09371399,0.82813120
-1.72586293,1.93060979,0.00370155,0.03617811,0.00662706,0.08849076,0.22321916,1.10968574,0.09347377,0.78747751
-1.71985993,1.93661726,0.00407913,0.03623056,0.00670688,0.08691880,0.22950437,1.15220166,0.09355143,0.74681217
-1.71385693,1.94810055,0.00450491,0.03636686,0.00681637,0.08553930,0.23712249,1.19873000,0.09397495,0.70672126
-1.70785393,1.96510269,0.00497787,0.03658609,0.00695041,0.08439645,0.24601156,1.24883731,0.09476423,0.66773902
-1.70185093,1.98753019,0.00549599,0.03688449,0.00710343,0.08352496,0.25608985,1.30203380,0.09593036,0.63033579
-1.69584792,2.01515407,0.00605619,0.03725566,0.00726959,0.08294887,0.26725765,1.35778244,0.09747522,0.59490866
-1.68984492,2.04761350,0.00665433,0.03769071,0.00744303,0.08268080,0.27939921,1.41550757,0.09939116,0.56177498
-1.68384192,2.08442186,0.00728509,0.03817866,0.00761801,0.08272155,0.29238441,1.47460261,0.10166100,0.53116894
