energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
0.18909455,8.05707238,0.26111196,3.93301011,0.01586319,0.34407529,1.93733302,2.89713993,0.05787030,0.62683328
0.19509755,8.10367384,0.25802809,3.96884851,0.01585234,0.34980547,1.92248057,2.91032925,0.05701619,0.62250050
0.20110055,8.15532355,0.25573927,4.00925854,0.01588405,0.35683441,1.90608191,2.92350838,0.05618994,0.61768988
0.20710355,8.21246877,0.25428966,4.05402762,0.01595378,0.36524974,1.88810597,2.93729668,0.05541158,0.61240335
0.21310655,8.27557215,0.25372312,4.10287433,0.01605729,0.37514217,1.86860358,2.95235346,0.05470283,0.60666591
0.21910955,8.34508853,0.25408222,4.15544572,0.01619067,0.38660290,1.84771368,2.96935769,0.05408685,0.60052537
0.22511256,8.42143770,0.25540675,4.21131573,0.01635052,0.39972074,1.82566509,2.98898539,0.05358779,0.59405088
0.23111556,8.50497426,0.25773200,4.26998498,0.01653398,0.41457875,1.80277391,3.01188518,0.05323043,0.58733039
0.23711856,8.59595589,0.26108671,4.33088224,0.01673880,0.43125071,1.77943640,3.03865293,0.05303962,0.58046706
0.24312156,8.69451145,0.26549091,4.39336778,0.01696337,0.44979739,1.75611775,3.06980628,0.05303975,0.57357494
0.24912456,8.80061030,0.27095374,4.45673873,0.01720676,0.47026282,1.73333705,3.10576015,0.05325417,0.56677400
0.25512756,8.91403456,0.27747131,4.52023646,0.01746872,0.49267062,1.71164930,3.14680410,0.05370456,0.56018471
0.26113057,9.03435571,0.28502481,4.58305590,0.01774962,0.51702053,1.69162508,3.19308267,0.05441033,0.55392268
0.26713357,9.16091709,0.29357888,4.64435676,0.01805048,0.54328528,1.67382893,3.24457967,0.05538805,0.54809327
0.27313657,9.29282354,0.30308056,4.70327641,0.01837285,0.57140790,1.65879737,3.30110719,0.05665089,0.54278678
0.27913957,9.42893938,0.31345858,4.75894419,0.01871882,0.60129964,1.64701750,3.36230014,0.05820818,0.53807423
0.28514257,9.56789541,0.32462345,4.81049695,0.01909088,0.63283851,1.63890720,3.42761680,0.06006501,0.53400405
0.29114557,9.70810541,0.33646811,4.85709552,0.01949186,0.66586864,1.63479774,3.49634564,0.06222198,0.53059981
0.29714857,9.84779213,0.34886930,4.89794158,0.01992488,0.70020042,1.63491949,3.56761839,0.06467506,0.52785916
0.30315158,9.98502226,0.36168962,4.93229478,0.02039321,0.73561158,1.63939144,3.64042912,0.06741562,0.52575391
0.30915458,10.11774949,0.37478021,4.95948948,0.02090022,0.77184908,1.64821472,3.71365866,0.07043049,0.52423143
0.31515758,10.24386433,0.38798397,4.97895078,0.02144930,0.80863194,1.66127041,3.78610361,0.07370231,0.52321705
0.32116058,10.36124887,0.40113925,4.99020921,0.02204380,0.84565482,1.67832171,3.85650890,0.07720991,0.52261762
0.32716358,10.46783466,0.41408387,4.99291383,0.02268697,0.88259246,1.69902017,3.92360255,0.08092879,0.52232578
0.33316658,10.56166128,0.42665929,4.98684304,0.02338196,0.91910470,1.72291565,3.98613148,0.08483170,0.52222488
0.33916958,10.64093358,0.43871475,4.97191290,0.02413178,0.95484213,1.74946975,4.04289688,0.08888935,0.52219434
0.34517259,10.70407529,0.45011133,4.94818252,0.02493931,0.98945212,1.77807184,4.09278787,0.09307098,0.52211509
0.35117559,10.74977690,0.46072562,4.91585628,0.02580736,1.02258521,1.80805730,4.13481234,0.09734511,0.52187487
0.35717859,10.77703630,0.47045294,4.87528283,0.02673868,1.05390160,1.83872715,4.16812372,0.10168008,0.52137327
0.36318159,10.78519052,0.47921005,4.82695072,0.02773604,1.08307769,1.86936856,4.19204303,0.10604467,0.52052615
0.36918459,10.77393778,0.48693709,4.77148085,0.02880225,1.10981246,1.89927527,4.20607558,0.11040849,0.51926936
0.37518759,10.74334914,0.49359884,4.70961587,0.02994026,1.13383361,1.92776761,4.20992186,0.11474239,0.51756167
0.38119060,10.69386963,0.49918522,4.64220686,0.03115314,1.15490326,1.95421129,4.20348269,0.11901865,0.51538664
0.38719360,10.62630915,0.50371100,4.57019757,0.03244413,1.17282310,1.97803448,4.18685865,0.12321112,0.51275369
0.39319660,10.54182356,0.50721487,4.49460672,0.03381658,1.18743890,1.99874278,4.16034405,0.12729525,0.50969800
0.39919960,10.44188696,0.50975780,4.41650866,0.03527385,1.19864425,2.01593156,4.12441613,0.13124793,0.50627967
0.40520260,10.32825599,0.51142094,4.33701295,0.03681920,1.20638341,2.02929541,4.07971993,0.13504742,0.50258183
0.41120560,10.20292759,0.51230307,4.25724313,0.03845552,1.21065329,2.03863445,4.02704948,0.13867310,0.49870812
0.41720860,10.06809123,0.51251771,4.17831515,0.04018507,1.21150431,2.04385738,3.96732622,0.14210528,0.49477947
0.42321161,9.92607713,0.51219017,4.10131584,0.04200914,1.20904036,2.04498112,3.90157515,0.14532502,0.49093033
0.42921461,9.77930169,0.51145446,4.02728162,0.04392756,1.20341759,2.04212718,3.83089965,0.14831394,0.48730459
0.43521761,9.63021152,0.51045036,3.95717799,0.04593833,1.19484225,2.03551487,3.75645545,0.15105424,0.48405121
0.44122061,9.48122744,0.50932059,3.89187987,0.04803708,1.18356739,2.02545159,3.67942456,0.15352865,0.48131977
0.44722361,9.33468966,0.50820828,3.83215344,0.05021662,1.16988875,2.01232051,3.60098968,0.15572062,0.47925609
0.45322661,9.19280557,0.50725475,3.77863952,0.05246647,1.15413962,1.99656627,3.52230965,0.15761457,0.47799800
0.45922961,9.05760143,0.50659763,3.73183917,0.05477253,1.13668503,1.97867888,3.44449648,0.15919623,0.47767140
0.46523262,8.93087912,0.50636927,3.69210185,0.05711684,1.11791521,1.95917687,3.36859443,0.16045311,0.47838667
0.47123562,8.81417934,0.50669558,3.65961646,0.05947739,1.09823856,1.93858988,3.29556158,0.16137502,0.48023570
0.47723862,8.70875212,0.50769511,3.63440601,0.06182825,1.07807424,1.91744174,3.22625417,0.16195467,0.48328931
0.48324162,8.61553585,0.50947834,3.61632603,0.06413980,1.05784455,1.89623440,3.16141413,0.16218824,0.48759541
0.48924462,8.53514531,0.51214719,3.60506722,0.06637917,1.03796721,1.87543352,3.10165991,0.16207595,0.49317777
0.49524762,8.46786930,0.51579466,3.60016257,0.06851092,1.01884778,1.85545621,3.04748091,0.16162255,0.50003547
0.50125063,8.41367787,0.52050438,3.60099902,0.07049789,1.00087225,1.83666126,2.99923529,0.16083773,0.50814303
0.50725363,8.37223905,0.52635020,3.60683350,0.07230221,0.98440008,1.81934240,2.95715132,0.15973638,0.51745113
0.51325663,8.34294423,0.53339556,3.61681314,0.07388649,0.96975765,1.80372456,2.92133186,0.15833871,0.52788801
0.51925963,8.32494120,0.54169272,3.62999918,0.07521503,0.95723231,1.78996332,2.89176182,0.15667013,0.53936133
0.52526263,8.31717356,0.55128171,3.64539368,0.07625512,0.94706720,1.77814740,2.86831793,0.15476098,0.55176041
0.53126563,8.31842456,0.56218898,3.66196840,0.07697826,0.93945668,1.76830381,2.85078060,0.15264603,0.56495893
0.53726863,8.32736354,0.57442581,3.67869462,0.07736130,0.93454273,1.76040547,2.83884697,0.15036377,0.57881769
0.54327164,8.34259298,0.58798646,3.69457287,0.07738743,0.93241213,1.75438064,2.83214468,0.14795551,0.59318756
0.54927464,8.36269384,0.60284611,3.70866135,0.07704698,0.93309458,1.75012363,2.83024576,0.14546434,0.60791230
0.55527764,8.38626755,0.61895871,3.72010198,0.07633791,0.93656182,1.74750618,2.83267996,0.14293388,0.62283136
0.56128064,8.41197264,0.63625484,3.72814299,0.07526609,0.94272770,1.74638878,2.83894704,0.14040701,0.63778234
0.56728364,8.43855476,0.65463974,3.73215704,0.07384522,0.95144934,1.74663138,2.84852762,0.13792457,0.65260317
0.57328664,8.46486912,0.67399162,3.73165444,0.07209648,0.96252930,1.74810289,2.86089231,0.13552394,0.66713397
0.57928964,8.48989471,0.69416045,3.72629068,0.07004793,0.97571884,1.75068895,2.87550895,0.13323785,0.68121852
0.58529265,8.51274033,0.71496749,3.71586824,0.06773360,0.99072233,1.75429761,2.89184790,0.13109320,0.69470535
0.59129565,8.53264281,0.73620551,3.70033274,0.06519239,1.00720271,1.75886264,2.90938568,0.12911011,0.70744849
0.59729865,8.54895830,0.75763999,3.67976357,0.06246687,1.02478795,1.76434439,2.92760693,0.12730113,0.71930808
0.60330165,8.56114772,0.77901143,3.65435974,0.05960192,1.04307866,1.77072817,2.94600537,0.12567081,0.73015059
0.60930465,8.56875799,0.80003864,3.62442155,0.05664340,1.06165644,1.77802036,2.96408385,0.12421551,0.73984915
0.61530765,8.57140058,0.82042318,3.59032903,0.05363676,1.08009316,1.78624252,2.98135414,0.12292349,0.74828377
0.62131066,8.56872913,0.83985480,3.55251825,0.05062584,1.09796070,1.79542395,2.99733685,0.12177537,0.75534165
0.62731366,8.56041779,0.85801778,3.51145647,0.04765176,1.11484125,1.80559310,3.01156184,0.12074489,0.76091770
0.63331666,8.54614200,0.87459801,3.46761740,0.04475194,1.13033754,1.81676851,3.02356950,0.11979994,0.76491526
0.63931966,8.52556275,0.88929052,3.42145760,0.04195938,1.14408311,1.82894977,3.03291322,0.11890377,0.76724709
0.64532266,8.49831578,0.90180728,3.37339503,0.03930213,1.15575195,1.84210914,3.03916303,0.11801648,0.76783659
0.65132566,8.46400613,0.91188487,3.32379069,0.03680297,1.16506740,1.85618435,3.04191069,0.11709660,0.76661930
0.65732866,8.42220865,0.91929181,3.27293420,0.03447927,1.17180988,1.87107304,3.04077589,0.11610268,0.76354455
0.66333167,8.37247445,0.92383521,3.22103368,0.03234313,1.17582315,1.88662930,3.03541355,0.11499496,0.75857722
0.66933467,8.31434284,0.92536640,3.16821063,0.03040155,1.17701882,1.90266246,3.02552186,0.11373689,0.75169955
0.67533767,8.24735831,0.92378544,3.11449958,0.02865690,1.17537886,1.91893836,3.01085063,0.11229652,0.74291279
0.68134067,8.17109146,0.91904415,3.05985280,0.02710734,1.17095594,1.93518302,2.99120957,0.11064774,0.73223867
0.68734367,8.08516267,0.91114775,3.00414949,0.02574741,1.16387151,1.95108860,2.96647606,0.10877124,0.71972052
0.69334667,7.98926734,0.90015483,2.94720908,0.02456864,1.15431166,1.96632140,2.93660185,0.10665521,0.70542399
0.69934967,7.88320109,0.88617578,2.88880780,0.02356020,1.14252076,1.98053137,2.90161829,0.10429577,0.68943719
0.70535268,7.76688364,0.86936980,2.82869780,0.02270945,1.12879329,1.99336293,2.86163981,0.10169707,0.67187030
0.71135568,7.64037994,0.84994056,2.76662770,0.02200260,1.11346390,2.00446624,2.81686518,0.09887121,0.65285453
0.71735868,7.50391752,0.82813074,2.70236353,0.02142521,1.09689635,2.01350876,2.76757660,0.09583778,0.63254050
0.72336168,7.35789893,0.80421570,2.63570915,0.02096272,1.07947162,2.02018622,2.71413644,0.09262331,0.61109602
0.72936468,7.20290888,0.77849651,2.56652490,0.02060083,1.06157588,2.02423293,2.65698172,0.08926049,0.58870337
0.73536768,7.03971562,0.75129279,2.49474386,0.02032598,1.04358864,2.02543068,2.59661673,0.08578732,0.56555618
0.74137069,6.86926669,0.72293537,2.42038476,0.02012558,1.02587196,2.02361630,2.53360387,0.08224610,0.54185602
0.74737369,6.69267935,0.69375935,2.34356116,0.01998836,1.00876083,2.01868748,2.46855345,0.07868256,0.51780885
0.75337669,6.51122648,0.66409759,2.26448649,0.01990459,0.99255557,2.01060692,2.40211268,0.07514488,0.49362145
0.75937969,6.32631871,0.63427492,2.18347492,0.01986628,0.97751619,1.99940492,2.33495458,0.07168288,0.46949807
0.76538269,6.13948390,0.60460332,2.10093816,0.01986738,0.96385926,1.98518030,2.26776722,0.06834728,0.44563731
0.77138569,5.95234499,0.57537794,2.01737859,0.01990394,0.95175714,1.96810023,2.20124380,0.06518904,0.42222942
0.77738869,5.76659737,0.54687434,1.93337914,0.01997423,0.94133958,1.94839872,2.13607381,0.06225892,0.39945421
0.78339170,5.58398638,0.51934668,1.84959069,0.02007895,0.93269735,1.92637437,2.07293567,0.05960709,0.37747940
0.78939470,5.40628598,0.49302688,1.76671752,0.02022128,0.92588767,1.90238723,2.01249071,0.05728286,0.35645968
0.79539770,5.23527847,0.46812475,1.68550165,0.02040707,0.92094078,1.87685510,1.95537862,0.05533453,0.33653632
0.80140070,5.07273576,0.44482871,1.60670676,0.02064491,0.91786710,1.85024905,1.90221388,0.05380924,0.31783728
0.80740370,4.92040163,0.42330716,1.53110215,0.02094624,0.91666439,1.82308836,1.85358307,0.05275283,0.30047786
0.81340670,4.77997455,0.40371008,1.45944736,0.02132538,0.91732425,1.79593450,1.81004237,0.05220968,0.28456154
0.81940970,4.65309043,0.38617076,1.39247782,0.02179956,0.91983723,1.76938427,1.77211487,0.05222247,0.27018116
0.82541271,4.54130442,0.37080735,1.33089157,0.02238889,0.92419635,1.74406157,1.74028715,0.05283179,0.25741997
0.83141571,4.44607105,0.35772417,1.27533739,0.02311621,0.93039837,1.72060802,1.71500463,0.05407562,0.24635271
0.83741871,4.36872199,0.34701234,1.22640409,0.02400695,0.93844276,1.69967196,1.69666548,0.05598864,0.23704630
0.84342171,4.31044120,0.33874992,1.18461105,0.02508879,0.94832846,1.68189611,1.68561279,0.05860135,0.22956020
0.84942471,4.27223733,0.33300117,1.15039972,0.02639128,0.96004843,1.66790370,1.68212506,0.06193899,0.22394623
0.85542771,4.25491368,0.32981511,1.12412599,0.02794528,0.97358253,1.65828350,1.68640525,0.06602040,0.22024790
0.86143072,4.25903660,0.32922327,1.10605334,0.02978236,0.98888929,1.65357397,1.69856874,0.07085662,0.21849909
0.86743372,4.28490340,0.33123682,1.09634656,0.03193394,1.00589710,1.65424695,1.71863087,0.07644953,0.21872222
0.87343672,4.33251135,0.33584316,1.09506620,0.03443044,1.02449576,1.66069161,1.74649477,0.08279050,0.22092599
0.87943972,4.40152948,0.34300219,1.10216368,0.03730016,1.04452900,1.67319911,1.78194029,0.08985901,0.22510268
0.88544272,4.49127508,0.35264252,1.11747729,0.04056822,1.06578878,1.69194873,1.82461496,0.09762154,0.23122528
0.89144572,4.60069682,0.36465786,1.14072935,0.04425526,1.08801197,1.71699612,1.87402783,0.10603066,0.23924459
0.89744872,4.72836623,0.37890394,1.17152471,0.04837620,1.11087992,1.74826415,1.92954682,0.11502443,0.24908651
0.90345173,4.87247906,0.39519616,1.20935110,0.05293895,1.13402111,1.78553704,1.99040038,0.12452621,0.26064962
0.90945473,5.03086743,0.41330831,1.25358144,0.05794315,1.15701706,1.82845798,2.05568367,0.13444496,0.27380344
0.91545773,5.20102359,0.43297265,1.30347862,0.06337904,1.17941125,1.87653058,2.12436951,0.14467601,0.28838737
0.92146073,5.38013523,0.45388133,1.35820288,0.06922645,1.20072077,1.92912414,2.19532407,0.15510235,0.30421059
0.92746373,5.56513176,0.47568954,1.41682194,0.07545406,1.22045004,1.98548278,2.26732684,0.16559655,0.32105302
0.93346673,5.75274070,0.49802029,1.47832407,0.08201886,1.23810593,2.04473812,2.33909441,0.17602304,0.33866734
0.93946973,5.93955243,0.52047075,1.54163388,0.08886603,1.25321357,2.10592517,2.40930728,0.18624101,0.35678228
0.94547274,6.12209155,0.54262016,1.60563071,0.09592917,1.26533177,2.16800107,2.47663881,0.19610754,0.37510693
0.95147574,6.29689244,0.56403905,1.66916924,0.10313099,1.27406746,2.22986610,2.53978520,0.20548115,0.39333618
0.95747874,6.46057668,0.58429940,1.73110195,0.11038443,1.27908825,2.29038645,2.59749563,0.21422542,0.41115706
0.96348174,6.60992982,0.60298557,1.79030272,0.11759423,1.28013257,2.34841809,2.64860135,0.22221269,0.42825579
0.96948474,6.74197489,0.61970541,1.84569105,0.12465898,1.27701687,2.40283128,2.69204276,0.22932762,0.44432540
0.97548774,6.85404060,0.63410128,1.89625597,0.13147358,1.26963964,2.45253504,2.72689377,0.23547054,0.45907352
0.98149075,6.94382187,0.64586040,1.94107912,0.13793195,1.25798228,2.49650102,2.75238240,0.24056036,0.47223016
0.98749375,7.00943103,0.65472418,1.97935597,0.14393008,1.24210673,2.53378630,2.76790744,0.24453695,0.48355518
0.99349675,7.04943826,0.66049604,2.01041455,0.14936918,1.22215046,2.56355451,2.77305031,0.24736297,0.49284503
0.99949975,7.06290022,0.66304745,2.03373102,0.15415887,1.19831906,2.58509484,2.76758231,0.24902488,0.49993864
1.00550275,7.04937606,0.66232186,2.04894138,0.15822017,1.17087701,2.59783838,2.75146692,0.24953325,0.50472212
1.01150575,7.00893081,0.65833634,2.05584891,0.16148830,1.14013736,2.60137147,2.72485729,0.24892224,0.50713201
1.01750875,6.94212591,0.65118079,2.05442700,0.16391512,1.10645082,2.59544555,2.68808929,0.24724829,0.50715705
1.02351176,6.84999760,0.64101480,2.04481719,0.16547090,1.07019487,2.57998321,2.64167022,0.24458812,0.50483822
1.02951476,6.73402389,0.62806229,2.02732243,0.16614565,1.03176348,2.55508031,2.58626387,0.24103601,0.50026722
1.03551776,6.59608117,0.61260402,2.00239579,0.16594960,0.99155770,2.52100376,2.52267223,0.23670050,0.49358319
1.04152076,6.43839192,0.59496843,1.97062496,0.16491307,0.94997761,2.47818532,2.45181460,0.23170078,0.48496798
1.04752376,6.26346510,0.57552108,1.93271309,0.16308546,0.90741560,2.42721119,2.37470469,0.22616266,0.47464009
1.05352676,6.07403115,0.55465320,1.88945678,0.16053363,0.86425123,2.36880793,2.29242625,0.22021451,0.46284751
1.05952976,5.87297352,0.53276977,1.84172187,0.15733957,0.82084743,2.30382508,2.20610819,0.21398319,0.44985977
1.06553277,5.66325897,0.51027764,1.79041809,0.15359752,0.77754804,2.23321504,2.11689956,0.20759028,0.43595953
1.07153577,5.44786874,0.48757417,1.73647354,0.14941072,0.73467641,2.15801110,2.02594537,0.20114853,0.42143407
1.07753877,5.22973274,0.46503680,1.68080983,0.14488784,0.69253482,2.07930426,1.93436368,0.19475891,0.40656702
1.08354177,5.01166889,0.44301397,1.62431899,0.14013933,0.65140445,1.99821989,1.84322481,0.18850819,0.39163071
1.08954477,4.79632947,0.42181768,1.56784288,0.13527385,0.61154572,1.91589514,1.75353297,0.18246724,0.37687942
1.09554777,4.58615604,0.40171798,1.51215586,0.13039498,0.57319864,1.83345780,1.66621099,0.17669001,0.36254380
1.10155078,4.38334426,0.38293947,1.45795129,0.12559824,0.53658317,1.75200759,1.58208848,0.17121328,0.34882673
1.10755378,4.18981939,0.36565992,1.40583213,0.12096876,0.50189930,1.67260031,1.50189350,0.16605711,0.33590062
1.11355678,4.00722299,0.35001097,1.35630591,0.11657946,0.46932682,1.59623533,1.42624806,0.16122597,0.32390641
1.11955978,3.83691056,0.33608075,1.30978393,0.11249003,0.43902483,1.52384666,1.35566729,0.15671043,0.31295408
1.12556278,3.67995947,0.32391821,1.26658440,0.10874660,0.41113083,1.45629747,1.29056203,0.15248939,0.30312463
1.13156578,3.53718627,0.31353886,1.22693901,0.10538208,0.38575962,1.39437789,1.23124451,0.14853260,0.29447341
1.13756878,3.40917163,0.30493167,1.19100239,0.10241726,0.36300197,1.33880555,1.17793675,0.14480345,0.28703447
1.14357179,3.29629097,0.29806654,1.15886358,0.09986238,0.34292317,1.29022825,1.13078079,0.14126186,0.28082571
1.14957479,3.19874882,0.29290209,1.13055864,0.09771923,0.32556163,1.24922796,1.08985034,0.13786706,0.27585451
1.15557779,3.11661430,0.28939328,1.10608361,0.09598350,0.31092752,1.21632532,1.05516284,0.13458021,0.27212332
1.16158079,3.04985572,0.28749842,1.08540685,0.09464732,0.29900168,1.19198387,1.02669143,0.13136674,0.26963519
1.16758379,2.99837175,0.28718518,1.06848011,0.09370179,0.28973479,1.17661305,1.00437581,0.12819828,0.26839854
1.17358679,2.96201757,0.28843531,1.05524744,0.09313927,0.28304700,1.17056944,0.98813158,0.12505405,0.26843111
1.17958979,2.94062430,0.29124772,1.04565176,0.09295538,0.27882802,1.17415573,0.97785747,0.12192184,0.26976274
1.18559280,2.93401055,0.29563985,1.03963850,0.09315054,0.27693779,1.18761695,0.97343994,0.11879840,0.27243689
1.19159580,2.94198592,0.30164705,1.03715638,0.09373091,0.27720776,1.21113414,0.97475521,0.11568927,0.27651058
1.19759880,2.96434611,0.30932014,1.03815548,0.09470872,0.27944295,1.24481533,0.98166842,0.11260822,0.28205306
1.20360180,3.00086070,0.31872123,1.04258281,0.09610191,0.28342459,1.28868454,0.99403039,0.10957617,0.28914289
1.20960480,3.05125454,0.32991793,1.05037598,0.09793313,0.28891358,1.34266912,1.01167210,0.10661983,0.29786396
1.21560780,3.11518462,0.34297638,1.06145560,0.10022811,0.29565465,1.40658643,1.03439769,0.10377008,0.30830033
1.22161081,3.19221445,0.35795337,1.07571719,0.10301359,0.30338122,1.48013082,1.06197645,0.10106024,0.32053046
1.22761381,3.28178825,0.37488819,1.09302340,0.10631477,0.31182075,1.56286171,1.09413465,0.09852423,0.33462103
1.23361681,3.38320742,0.39379455,1.11319728,0.11015260,0.32070072,1.65419422,1.13054810,0.09619494,0.35062077
1.23961981,3.49561168,0.41465315,1.13601746,0.11454096,0.32975486,1.75339300,1.17083619,0.09410264,0.36855470
1.24562281,3.61796694,0.43740556,1.16121571,0.11948404,0.33872955,1.85957048,1.21455810,0.09227375,0.38841922
1.25162581,3.74906186,0.46194957,1.18847756,0.12497391,0.34739020,1.97169021,1.26121200,0.09072991,0.41017831
1.25762881,3.88751428,0.48813676,1.21744603,0.13098867,0.35552740,2.08857593,1.31023760,0.08948735,0.43376119
1.26363182,4.03178832,0.51577232,1.24772874,0.13749117,0.36296250,2.20892662,1.36102228,0.08855674,0.45906175
1.26963482,4.18022212,0.54461740,1.27890804,0.14442845,0.36955250,2.33133765,1.41291105,0.08794336,0.48593970
1.27563782,4.33106566,0.57439404,1.31055399,0.15173197,0.37519402,2.45432772,1.46521994,0.08764766,0.51422363
1.28164082,4.48252726,0.60479244,1.34223937,0.15931874,0.37982607,2.57637091,1.51725256,0.08766610,0.54371577
1.28764382,4.63282673,0.63548041,1.37355619,0.16709314,0.38343157,2.69593295,1.56831903,0.08799222,0.57419830
1.29364682,4.78025272,0.66611447,1.40413256,0.17494955,0.38603746,2.81151057,1.61775652,0.08861790,0.60544095
1.29964982,4.92322117,0.69635215,1.43364907,0.18277557,0.38771335,2.92167221,1.66495033,0.08953460,0.63720927
1.30565283,5.06033170,0.72586467,1.46185365,0.19045567,0.38856874,3.02509860,1.70935436,0.09073466,0.66927337
1.31165583,5.19041863,0.75434949,1.48857386,0.19787513,0.38874881,3.12062140,1.75050982,0.09221238,0.70141633
1.31765883,5.31259333,0.78154183,1.51372581,0.20492398,0.38842907,3.20725797,1.78806113,0.09396491,0.73344200
1.32366183,5.42627518,0.80722454,1.53731890,0.21150082,0.38780887,3.28424058,1.82176782,0.09599279,0.76518145
1.32966483,5.53120869,0.83123563,1.55945585,0.21751628,0.38710412,3.35103860,1.85151167,0.09830018,0.79649773
1.33566783,5.62746515,0.85347303,1.58032787,0.22289584,0.38653953,3.40737215,1.87729851,0.10089465,0.82728856
1.34167084,5.71542803,0.87389610,1.60020472,0.22758203,0.38634046,3.45321655,1.89925427,0.10378653,0.85748677
1.34767384,5.79576224,0.89252383,1.61942022,0.23153570,0.38672500,3.48879687,1.91761526,0.10698791,0.88705824
1.35367684,5.86936827,0.90942970,1.63835355,0.23473649,0.38789635,3.51457278,1.93271306,0.11051120,0.91599758
1.35967984,5.93732331,0.92473343,1.65740727,0.23718231,0.39003585,3.53121407,1.94495470,0.11436748,0.94432172
1.36568284,6.00081216,0.93859008,1.67698317,0.23888806,0.39329701,3.53956802,1.95479895,0.11856457,0.97206172
1.37168584,6.06105154,0.95117717,1.69745702,0.23988353,0.39780064,3.54061998,1.96273010,0.12310505,0.99925350
1.37768884,6.11921193,0.96268046,1.71915370,0.24021069,0.40363136,3.53544920,1.96923049,0.12798430,1.02592790
1.38369185,6.17634124,0.97327934,1.74232401,0.23992061,0.41083553,3.52518194,1.97475338,0.13318871,1.05210094
1.38969485,6.23329482,0.98313276,1.76712448,0.23907011,0.41942063,3.51094427,1.97969767,0.13869417,1.07776487
1.39569785,6.29067590,0.99236645,1.79360141,0.23771836,0.42935620,3.49381695,1.98438587,0.14446499,1.10288073
1.40170085,6.34878998,1.00106241,1.82168006,0.23592372,0.44057612,3.47479456,1.98904660,0.15045334,1.12737308
1.40770385,6.40761611,1.00925124,1.85115978,0.23374093,0.45298210,3.45475088,1.99380275,0.15659931,1.15112718
1.41370685,6.46679689,1.01690789,1.88171543,0.23121875,0.46644827,3.43441210,1.99866572,0.16283153,1.17398915
1.41970985,6.52564796,1.02395110,1.91290519,0.22839834,0.48082653,3.41433902,2.00353640,0.16906857,1.19576913
1.42571286,6.58318642,1.03024660,1.94418447,0.22531222,0.49595238,3.39491875,2.00821258,0.17522091,1.21624727
1.43171586,6.63817689,1.03561397,1.97492519,0.22198400,0.51165103,3.37636588,2.01240237,0.18119343,1.23518245
1.43771886,6.68919228,1.03983667,2.00443957,0.21842878,0.52774333,3.35873261,2.01574285,0.18688843,1.25232303
1.44372186,6.73468585,1.04267469,2.03200719,0.21465410,0.54405133,3.34192664,2.01782282,0.19220896,1.26741921
1.44972486,6.77307036,1.04387904,2.05690383,0.21066142,0.56040317,3.32573541,2.01820814,0.19706229,1.28023605
1.45572786,6.80279950,1.04320725,2.07843075,0.20644794,0.57663711,3.30985470,2.01646826,0.20136339,1.29056644
1.46173087,6.82244705,1.04043882,2.09594278,0.20200863,0.59260443,3.29391974,2.01220233,0.20503821,1.29824309
1.46773387,6.83077897,1.03538978,2.10887374,0.19733825,0.60817125,3.27753654,2.00506325,0.20802654,1.30314884
1.47373687,6.82681456,1.02792548,2.11675808,0.19243331,0.62321909,3.26031176,1.99477843,0.21028447,1.30522446
1.47973987,6.80987318,1.01797072,2.11924762,0.18729381,0.63764433,3.24187903,1.98116598,0.21178599,1.30447351
1.48574287,6.77960421,1.00551686,2.11612259,0.18192460,0.65135665,3.22192067,1.96414550,0.21252398,1.30096382
1.49174587,6.73599904,0.99062521,2.10729675,0.17633634,0.66427654,3.20018358,1.94374307,0.21251032,1.29482546
1.49774887,6.67938471,0.97342680,2.09281639,0.17054604,0.67633237,3.17648892,1.92009012,0.21177512,1.28624524
1.50375188,6.61040038,0.95411849,2.07285362,0.16457711,0.68745697,3.15073540,1.89341665,0.21036519,1.27545819
1.50975488,6.52995851,0.93295556,2.04769447,0.15845898,0.69758429,3.12289669,1.86403913,0.20834181,1.26273624
1.51575788,6.43919356,0.91024149,2.01772281,0.15222638,0.70664629,3.09301362,1.83234419,0.20577785,1.24837506
1.52176088,6.33940181,0.88631542,1.98340094,0.14591829,0.71457040,3.06118229,1.79876907,0.20275446,1.23267969
1.52776388,6.23197607,0.86153799,1.94524827,0.13957665,0.72127775,3.02753930,1.76378005,0.19935750,1.21594974
1.53376688,6.11833943,0.83627659,1.90381922,0.13324501,0.72668241,2.99224548,1.72785030,0.19567393,1.19846530
1.53976988,5.99988170,0.81089059,1.85968139,0.12696708,0.73069164,2.95546948,1.69143834,0.19178818,1.18047409
1.54577289,5.87790225,0.78571753,1.81339536,0.12078540,0.73320737,2.91737242,1.65496825,0.18777903,1.16218080
1.55177589,5.75356204,0.76106091,1.76549680,0.11474009,0.73412863,2.87809462,1.61881274,0.18371669,1.14373899
1.55777889,5.62784704,0.73718018,1.71648165,0.10886782,0.73335509,2.83774531,1.58327989,0.17966069,1.12524627
1.56378189,5.50154434,0.71428331,1.66679492,0.10320101,0.73079118,2.79639567,1.54860390,0.17565830,1.10674259
1.56978489,5.37523162,0.69252234,1.61682325,0.09776729,0.72635088,2.75407565,1.51494033,0.17174373,1.08821204
1.57578789,5.24927948,0.67199187,1.56689124,0.09258919,0.71996269,2.71077436,1.48236575,0.16793806,1.06958761
