energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.41270635,4.68086345,0.14187748,0.53408048,0.46610922,1.79160683,1.92655288,0.00000000,1.04998550,0.10577404
-3.40670335,4.56872468,0.13803949,0.54794390,0.47616740,1.66065552,1.85943517,0.00000000,1.06985708,0.10587463
-3.40070035,4.47799310,0.13449792,0.56174818,0.48843321,1.54292234,1.80459660,0.00000000,1.09087212,0.10617519
-3.39469735,4.40721161,0.13126004,0.57528143,0.50258484,1.43835268,1.76116128,0.00000000,1.11253218,0.10663363
-3.38869435,4.35442126,0.12832318,0.58830557,0.51824890,1.34661852,1.72801216,0.00000000,1.13427314,0.10720113
-3.38269135,4.31725120,0.12567530,0.60056336,0.53501115,1.26715239,1.70384172,0.00000000,1.15548265,0.10782381
-3.37668834,4.29302188,0.12329575,0.61178733,0.55242884,1.19918669,1.68720726,0.00000000,1.17552088,0.10844467
-3.37068534,4.27885763,0.12115651,0.62171008,0.57004409,1.14179642,1.67658870,0.00000000,1.19374370,0.10900572
-3.36468234,4.27180393,0.11922359,0.63007567,0.58739808,1.09394354,1.67044659,0.00000000,1.20952747,0.10945022
-3.35867934,4.26894465,0.11745873,0.63665136,0.60404532,1.05452135,1.66727833,0.00000000,1.22229430,0.10972496
-3.35267634,4.26751439,0.11582115,0.64123920,0.61956755,1.02239709,1.66567033,0.00000000,1.23153655,0.10978240
-3.34667334,4.26500138,0.11426946,0.64368676,0.63358681,0.99645141,1.66434444,0.00000000,1.23683946,0.10958266
-3.34067034,4.25923656,0.11276346,0.64389640,0.64577695,0.97561336,1.66219680,0.00000000,1.23790068,0.10909520
-3.33466733,4.24846541,0.11126592,0.64183252,0.65587345,0.95888991,1.65832803,0.00000000,1.23454555,0.10830017
-3.32866433,4.23139951,0.10974404,0.63752632,0.66368077,0.94538936,1.65206367,0.00000000,1.22673752,0.10718925
-3.32266133,4.20724610,0.10817071,0.63107770,0.66907733,0.93433808,1.64296447,0.00000000,1.21458280,0.10576607
-3.31665833,4.17571468,0.10652542,0.62265414,0.67201768,0.92509044,1.63082640,0.00000000,1.19832908,0.10404610
-3.31065533,4.13700096,0.10479480,0.61248655,0.67253187,0.91713220,1.61567083,0.00000000,1.17835817,0.10205599
-3.30465233,4.09174941,0.10297273,0.60086216,0.67072225,0.91007760,1.59772552,0.00000000,1.15517291,0.09983249
-3.29864932,4.04099666,0.10106015,0.58811490,0.66675768,0.90366093,1.57739780,0.00000000,1.12937884,0.09742087
-3.29264632,3.98609902,0.09906443,0.57461352,0.66086562,0.89772329,1.55524122,0.00000000,1.10166156,0.09487305
-3.28664332,3.92864795,0.09699849,0.56074817,0.65332248,0.89219570,1.53191749,0.00000000,1.07276071,0.09224542
-3.28064032,3.87037787,0.09487967,0.54691604,0.64444269,0.88707954,1.50815564,0.00000000,1.04344189,0.08959651
-3.27463732,3.81307098,0.09272845,0.53350670,0.63456707,0.88242554,1.48471025,0.00000000,1.01446786,0.08698463
-3.26863432,3.75846386,0.09056703,0.52088788,0.62405103,0.87831255,1.46232078,0.00000000,0.98657013,0.08446552
-3.26263132,3.70816017,0.08841807,0.50939239,0.61325311,0.87482705,1.44167388,0.00000000,0.96042256,0.08209028
-3.25662831,3.66355368,0.08630333,0.49930671,0.60252433,0.87204467,1.42337007,0.00000000,0.93661778,0.07990342
-3.25062531,3.62576492,0.08424262,0.49086174,0.59219887,0.87001429,1.40789644,0.00000000,0.91564775,0.07794134
-3.24462231,3.59559398,0.08225287,0.48422614,0.58258615,0.86874564,1.39560614,0.00000000,0.89788891,0.07623123
-3.23861931,3.57349119,0.08034754,0.47950247,0.57396475,0.86820077,1.38670539,0.00000000,0.88359263,0.07479036
-3.23261631,3.55954627,0.07853621,0.47672617,0.56657805,0.86828960,1.38124824,0.00000000,0.87288117,0.07362583
-3.22661331,3.55349553,0.07682451,0.47586727,0.56063159,0.86886957,1.37913889,0.00000000,0.86574894,0.07273478
-3.22061031,3.55474586,0.07521430,0.47683480,0.55629203,0.86974921,1.38014100,0.00000000,0.86206892,0.07210503
-3.21460730,3.56241330,0.07370403,0.47948326,0.55368729,0.87069510,1.38389315,0.00000000,0.86160360,0.07171601
-3.20860430,3.57537322,0.07228929,0.48362103,0.55290775,0.87144162,1.38992919,0.00000000,0.86401966,0.07154009
-3.20260130,3.59231886,0.07096350,0.48901994,0.55400798,0.87170279,1.39770230,0.00000000,0.86890552,0.07154403
-3.19659830,3.61182441,0.06971860,0.49542554,0.55700867,0.87118536,1.40661102,0.00000000,0.87579069,0.07169057
-3.19059530,3.63240894,0.06854580,0.50256762,0.56189841,0.86960218,1.41602595,0.00000000,0.88416600,0.07194015
-3.18459230,3.65259763,0.06743613,0.51017025,0.56863515,0.86668512,1.42531560,0.00000000,0.89350356,0.07225244
-3.17858929,3.67097706,0.06638106,0.51796092,0.57714692,0.86219681,1.43387002,0.00000000,0.90327555,0.07258789
-3.17258629,3.68624200,0.06537281,0.52567857,0.58733199,0.85594030,1.44112125,0.00000000,0.91297116,0.07290900
-3.16658329,3.69723179,0.06440460,0.53307989,0.59905832,0.84776655,1.44655965,0.00000000,0.92211083,0.07318141
-3.16058029,3.70295517,0.06347064,0.53994405,0.61216255,0.83757898,1.44974568,0.00000000,0.93025762,0.07337470
-3.15457729,3.70260341,0.06256606,0.54607562,0.62644867,0.82533541,1.45031699,0.00000000,0.93702525,0.07346291
-3.14857429,3.69555211,0.06168660,0.55130579,0.64168689,0.81104703,1.44799084,0.00000000,0.94208301,0.07342481
-3.14257129,3.68135321,0.06082827,0.55549215,0.65761296,0.79477500,1.44256238,0.00000000,0.94515760,0.07324392
-3.13656828,3.65971879,0.05998696,0.55851724,0.67392832,0.77662487,1.43389947,0.00000000,0.94603234,0.07290824
-3.13056528,3.63049921,0.05915796,0.56028620,0.69030163,0.75673931,1.42193482,0.00000000,0.94454427,0.07240993
-3.12456228,3.59365798,0.05833563,0.56072394,0.70637187,0.73528988,1.40665645,0.00000000,0.94057967,0.07174476
-3.11855928,3.54924595,0.05751310,0.55977220,0.72175323,0.71246831,1.38809750,0.00000000,0.93406859,0.07091154
-3.11255628,3.49737730,0.05668206,0.55738682,0.73604200,0.68847788,1.36632625,0.00000000,0.92497921,0.06991158
-3.10655328,3.43820922,0.05583275,0.55353556,0.74882530,0.66352551,1.34143717,0.00000000,0.91331230,0.06874811
-3.10055028,3.37192700,0.05495411,0.54819667,0.75969154,0.63781498,1.31354380,0.00000000,0.89909642,0.06742583
-3.09454727,3.29873537,0.05403405,0.54135837,0.76824223,0.61154146,1.28277365,0.00000000,0.88238416,0.06595053
-3.08854427,3.21885656,0.05305986,0.53301923,0.77410463,0.58488787,1.24926554,0.00000000,0.86324956,0.06432891
-3.08254127,3.13253476,0.05201882,0.52318950,0.77694470,0.55802273,1.21316928,0.00000000,0.84178680,0.06256840
-3.07653827,3.04004614,0.05089877,0.51189312,0.77647976,0.53109984,1.17464741,0.00000000,0.81810994,0.06067723
-3.07053527,2.94171318,0.04968885,0.49917026,0.77249002,0.50425931,1.13387866,0.00000000,0.79235373,0.05866452
-3.06453227,2.83792165,0.04838016,0.48508014,0.76482854,0.47762987,1.09106255,0.00000000,0.76467489,0.05654047
-3.05852926,2.72913850,0.04696634,0.46970382,0.75342890,0.45133213,1.04642450,0.00000000,0.73525376,0.05431658
-3.05252626,2.61592880,0.04544420,0.45314667,0.73831014,0.42548234,1.00022088,0.00000000,0.70429569,0.05200591
-3.04652326,2.49897008,0.04381402,0.43554017,0.71957871,0.40019645,0.95274332,0.00000000,0.67203207,0.04962328
-3.04052026,2.37906258,0.04207992,0.41704301,0.69742722,0.37559402,0.90432183,0.00000000,0.63872051,0.04718544
-3.03451726,2.25713443,0.04024984,0.39784111,0.67212996,0.35180180,0.85532631,0.00000000,0.60464394,0.04471116
-3.02851426,2.13424104,0.03833553,0.37814662,0.64403552,0.32895671,0.80616627,0.00000000,0.57010866,0.04222122
-3.02251126,2.01155846,0.03635221,0.35819572,0.61355670,0.30720805,0.75728859,0.00000000,0.53544106,0.03973828
-3.01650825,1.89037105,0.03431822,0.33824548,0.58115825,0.28671896,0.70917350,0.00000000,0.50098333,0.03728672
-3.01050525,1.77205383,0.03225440,0.31856970,0.54734316,0.26766694,0.66232882,0.00000000,0.46708810,0.03489227
-3.00450225,1.65805062,0.03018346,0.29945401,0.51263785,0.25024363,0.61728300,0.00000000,0.43411241,0.03258167
-2.99849925,1.54984896,0.02812926,0.28119037,0.47757723,0.23465385,0.57457701,0.00000000,0.40241112,0.03038220
-2.99249625,1.44895295,0.02611601,0.26407122,0.44269009,0.22111403,0.53475587,0.00000000,0.37233028,0.02832116
-2.98649325,1.35685535,0.02416753,0.24838355,0.40848542,0.20985010,0.49835989,0.00000000,0.34420052,0.02642539
-2.98049025,1.27501005,0.02230653,0.23440300,0.37544025,0.20109508,0.46591613,0.00000000,0.31833100,0.02472072
-2.97448724,1.20480579,0.02055393,0.22238826,0.34398938,0.19508640,0.43793042,0.00000000,0.29500391,0.02323149
-2.96848424,1.14754199,0.01892829,0.21257597,0.31451710,0.19206298,0.41488006,0.00000000,0.27446996,0.02198007
-2.96248124,1.10440732,0.01744531,0.20517607,0.28735136,0.19226233,0.39720743,0.00000000,0.25694480,0.02098642
-2.95647824,1.07646119,0.01611754,0.20036792,0.26276012,0.19591758,0.38531441,0.00000000,0.24260651,0.02026776
-2.95047524,1.06461836,0.01495404,0.19829703,0.24094991,0.20325443,0.37955780,0.00000000,0.23159419,0.01983824
-2.94447224,1.06963662,0.01396031,0.19907260,0.22206651,0.21448816,0.38024535,0.00000000,0.22400751,0.01970869
-2.93846923,1.09210726,0.01313829,0.20276569,0.20619727,0.22982063,0.38763257,0.00000000,0.21990721,0.01988641
-2.93246623,1.13244814,0.01248640,0.20940813,0.19337506,0.24943714,0.40191988,0.00000000,0.21931634,0.02037508
-2.92646323,1.19089895,0.01199975,0.21899210,0.18358322,0.27350335,0.42325008,0.00000000,0.22222209,0.02117465
-2.92046023,1.26751836,0.01167038,0.23147027,0.17676146,0.30216203,0.45170602,0.00000000,0.22857808,0.02228129
-2.91445723,1.36218268,0.01148763,0.24675659,0.17281218,0.33552977,0.48730824,0.00000000,0.23830693,0.02368741
-2.90845423,1.47458599,0.01143849,0.26472746,0.17160702,0.37369360,0.53001260,0.00000000,0.25130282,0.02538173
-2.90245123,1.60424131,0.01150805,0.28522357,0.17299336,0.41670749,0.57970791,0.00000000,0.26743409,0.02734936
-2.89644822,1.75048287,0.01167995,0.30805200,0.17680055,0.46458891,0.63621362,0.00000000,0.28654567,0.02957189
-2.89044522,1.91246953,0.01193690,0.33298880,0.18284570,0.51731526,0.69927753,0.00000000,0.30846117,0.03202764
-2.88444222,2.08918917,0.01226119,0.35978193,0.19093887,0.57482052,0.76857400,0.00000000,0.33298471,0.03469178
-2.87843922,2.27946441,0.01263521,0.38815448,0.20088765,0.63699195,0.84370251,0.00000000,0.35990239,0.03753666
-2.87243622,2.48195966,0.01304199,0.41780822,0.21250093,0.70366706,0.92418705,0.00000000,0.38898338,0.04053205
-2.86643322,2.69518970,0.01346575,0.44842732,0.22559205,0.77463097,1.00947651,0.00000000,0.41998081,0.04364550
-2.86043022,2.91753008,0.01389244,0.47968240,0.23998115,0.84961420,1.09894626,0.00000000,0.45263240,0.04684270
-2.85442721,3.14722947,0.01431026,0.51123463,0.25549684,0.92829115,1.19190123,0.00000000,0.48666107,0.05008790
-2.84842421,3.38242422,0.01471020,0.54274013,0.27197727,1.01027924,1.28758067,0.00000000,0.52177562,0.05334438
-2.84242121,3.62115533,0.01508657,0.57385444,0.28927063,1.09513908,1.38516469,0.00000000,0.55767171,0.05657492
-2.83641821,3.86138807,0.01543750,0.60423718,0.30723523,1.18237563,1.48378279,0.00000000,0.59403327,0.05974230
-2.83041521,4.10103435,0.01576543,0.63355682,0.32573917,1.27144060,1.58252428,0.00000000,0.63053464,0.06280992
-2.82441221,4.33797790,0.01607758,0.66149566,0.34465988,1.36173614,1.68045063,0.00000000,0.66684352,0.06574230
-2.81840920,4.57010235,0.01638646,0.68775492,0.36388347,1.45262006,1.77660964,0.00000000,0.70262495,0.06850570
-2.81240620,4.79532202,0.01671024,0.71205992,0.38330417,1.54341239,1.87005109,0.00000000,0.73754642,0.07106874
-2.80640320,5.01161515,0.01707322,0.73416546,0.40282388,1.63340354,1.95984367,0.00000000,0.77128417,0.07340294
-2.80040020,5.21705908,0.01750618,0.75386118,0.42235199,1.72186386,2.04509274,0.00000000,0.80353059,0.07548337
-2.79439720,5.40986684,0.01804667,0.77097682,0.44180546,1.80805444,2.12495846,0.00000000,0.83400269,0.07728921
-2.78839420,5.58842412,0.01873932,0.78538739,0.46110939,1.89123912,2.19867371,0.00000000,0.86245133,0.07880423
-2.78239120,5.75132565,0.01963592,0.79701793,0.48019789,1.97069719,2.26556125,0.00000000,0.88867098,0.08001733
-2.77638819,5.89740966,0.02079552,0.80584770,0.49901535,2.04573666,2.32504946,0.00000000,0.91250944,0.08092290
-2.77038519,6.02578905,0.02228421,0.81191360,0.51751808,2.11570756,2.37668606,0.00000000,0.93387724,0.08152115
-2.76438219,6.13587769,0.02417481,0.81531244,0.53567606,2.18001487,2.42014925,0.00000000,0.95275589,0.08181830
-2.75837919,6.22741036,0.02654623,0.81620192,0.55347485,2.23813055,2.45525563,0.00000000,0.96920466,0.08182664
-2.75237619,6.30045494,0.02948258,0.81479998,0.57091730,2.28960428,2.48196462,0.00000000,0.98336507,0.08156442
-2.74637319,6.35541539,0.03307188,0.81138231,0.58802501,2.33407249,2.50037895,0.00000000,0.99546267,0.08105563
-2.74037019,6.39302471,0.03740438,0.80627777,0.60483925,2.37126507,2.51074106,0.00000000,1.00580560,0.08032951
-2.73436718,6.41432710,0.04257054,0.79986183,0.62142117,2.40100980,2.51342543,0.00000000,1.01477954,0.07941995
-2.72836418,6.42064924,0.04865844,0.79254769,0.63785108,2.42323396,2.50892689,0.00000000,1.02283891,0.07836467
-2.72236118,6.41356085,0.05575092,0.78477553,0.65422675,2.43796326,2.49784543,0.00000000,1.03049429,0.07720425
-2.71635818,6.39482556,0.06392218,0.77699987,0.67066052,2.44531796,2.48086771,0.00000000,1.03829614,0.07598098
-2.71035518,6.36634347,0.07323424,0.76967543,0.68727531,2.44550656,2.45874621,0.00000000,1.04681549,0.07473762
-2.70435218,6.33008725,0.08373300,0.76324206,0.70419952,2.43881708,2.43227645,0.00000000,1.05662186,0.07351609
-2.69834917,6.28803437,0.09544433,0.75810914,0.72156104,2.42560665,2.40227345,0.00000000,1.06825960,0.07235604
-2.69234617,6.24209808,0.10837021,0.75464016,0.73948049,2.40628961,2.36954810,0.00000000,1.08222332,0.07129355
-2.68634317,6.19406027,0.12248507,0.75313825,0.75806406,2.38132501,2.33488443,0.00000000,1.09893378,0.07035981
-2.68034017,6.14550932,0.13773271,0.75383317,0.77739638,2.35120386,2.29901871,0.00000000,1.11871522,0.06957999
-2.67433717,6.09778593,0.15402378,0.75687066,0.79753372,2.31643684,2.26262124,0.00000000,1.14177556,0.06897224
-2.66833417,6.05193980,0.17123420,0.76230467,0.81849800,2.27754312,2.22628136,0.00000000,1.16819040,0.06854694
-2.66233117,6.00869954,0.18920471,0.77009294,0.84027209,2.23504067,2.19049652,0.00000000,1.19789204,0.06830628
-2.65632816,5.96845763,0.20774162,0.78009648,0.86279685,2.18943853,2.15566567,0.00000000,1.23066424,0.06824406
-2.65032516,5.93127155,0.22661889,0.79208307,0.88597003,2.14123133,2.12208716,0.00000000,1.26614342,0.06834588
-2.64432216,5.89688139,0.24558172,0.80573472,0.90964754,2.09089610,2.08996126,0.00000000,1.30382646,0.06858964
-2.63831916,5.86474354,0.26435150,0.82065916,0.93364709,2.03889150,2.05939702,0.00000000,1.34308527,0.06894638
-2.63231616,5.83407884,0.28263206,0.83640473,0.95775414,1.98565907,2.03042304,0.00000000,1.38318747,0.06938139
-2.62631316,5.80393318,0.30011720,0.85247826,0.98173009,1.93162641,2.00300161,0.00000000,1.42332270,0.06985561
-2.62031016,5.77324755,0.31649901,0.86836508,1.00532237,1.87721163,1.97704541,0.00000000,1.46263332,0.07032718
-2.61430715,5.74093392,0.33147694,0.88355036,1.02827599,1.82282863,1.95243580,0.00000000,1.50024822,0.07075316
-2.60830415,5.70595309,0.34476707,0.89754076,1.05034587,1.76889252,1.92904185,0.00000000,1.53531824,0.07109130
-2.60230115,5.66739038,0.35611129,0.90988527,1.07130954,1.71582462,1.90673894,0.00000000,1.56705136,0.07130180
-2.59629815,5.62452503,0.36528597,0.92019446,1.09097925,1.66405635,1.88542606,0.00000000,1.59474611,0.07134891
-2.59029515,5.57688946,0.37210970,0.92815696,1.10921289,1.61403149,1.86504075,0.00000000,1.61782145,0.07120241
-2.58429215,5.52431520,0.37644971,0.93355245,1.12592310,1.56620638,1.84557101,0.00000000,1.63584157,0.07083884
-2.57828914,5.46696285,0.37822672,0.93626061,1.14108391,1.52104769,1.82706343,0.00000000,1.64853452,0.07024240
-2.57228614,5.40533437,0.37741797,0.93626547,1.15473450,1.47902774,1.80962725,0.00000000,1.65580361,0.06940557
-2.56628314,5.34026713,0.37405818,0.93365510,1.16697980,1.44061728,1.79343404,0.00000000,1.65773118,0.06832927
-2.56028014,5.27290984,0.36823849,0.92861666,1.17798783,1.40627606,1.77871325,0.00000000,1.65457456,0.06702280
-2.55427714,5.20468212,0.36010344,0.92142726,1.18798385,1.37644151,1.76574371,0.00000000,1.64675465,0.06550326
-2.54827414,5.13721971,0.34984604,0.91244100,1.19724169,1.35151611,1.75484190,0.00000000,1.63483780,0.06379485
-2.54227114,5.07230870,0.33770117,0.90207328,1.20607260,1.33185412,1.74634744,0.00000000,1.61951222,0.06192772
-2.53626813,5.01181240,0.32393781,0.89078295,1.21481239,1.31774836,1.74060692,0.00000000,1.60156018,0.05993673
-2.53026513,4.95759509,0.30885014,0.87905364,1.22380744,1.30941787,1.73795686,0.00000000,1.58182778,0.05786003
-2.52426213,4.91144673,0.29274825,0.86737506,1.23340037,1.30699707,1.73870678,0.00000000,1.56119386,0.05573761
-2.51825913,4.87501279,0.27594860,0.85622547,1.24391619,1.31052717,1.74312348,0.00000000,1.54053972,0.05360979
-2.51225613,4.84973266,0.25876479,0.84605606,1.25564963,1.31995037,1.75141712,0.00000000,1.52072125,0.05151587
-2.50625313,4.83678983,0.24149895,0.83727806,1.26885418,1.33510719,1.76373005,0.00000000,1.50254479,0.04949283
-2.50025013,4.83707574,0.22443408,0.83025308,1.28373357,1.35573718,1.78012871,0.00000000,1.48674756,0.04757432
-2.49424712,4.85116874,0.20782751,0.82528696,1.30043571,1.38148297,1.80059893,0.00000000,1.47398347,0.04578979
-2.48824412,4.87932817,0.19190579,0.82262716,1.31904950,1.41189769,1.82504492,0.00000000,1.46481437,0.04416386
-2.48224112,4.92150303,0.17686096,0.82246346,1.33960446,1.44645511,1.85329146,0.00000000,1.45970667,0.04271602
-2.47623812,4.97735353,0.16284839,0.82493152,1.36207287,1.48456235,1.88508940,0.00000000,1.45903268,0.04146047
-2.47023512,5.04628319,0.14998593,0.83011871,1.38637429,1.52557438,1.92012370,0.00000000,1.46307586,0.04040626
-2.46423212,5.12747872,0.13835442,0.83807131,1.41238191,1.56880966,1.95802363,0.00000000,1.47203885,0.03955753
-2.45822911,5.21995439,0.12799938,0.84880235,1.43993027,1.61356632,1.99837442,0.00000000,1.48605300,0.03891401
-2.45222611,5.32259771,0.11893367,0.86229916,1.46882380,1.65913812,2.04072975,0.00000000,1.50518814,0.03847149
-2.44622311,5.43421342,0.11114078,0.87852975,1.49884565,1.70482973,2.08462445,0.00000000,1.52946134,0.03822244
-2.44022011,5.55356280,0.10457887,0.89744752,1.52976627,1.74997054,2.12958679,0.00000000,1.55884356,0.03815665
-2.43421711,5.67939637,0.09918494,0.91899351,1.56135126,1.79392698,2.17514991,0.00000000,1.59326342,0.03826176
-2.42821411,5.81047830,0.09487922,0.94309612,1.59336821,1.83611268,2.22086195,0.00000000,1.63260757,0.03852383
-2.42221111,5.94560177,0.09156953,0.96966814,1.62559208,1.87599663,2.26629464,0.00000000,1.67671750,0.03892776
-2.41620810,6.08359525,0.08915541,0.99860125,1.65780903,1.91310917,2.31105005,0.00000000,1.72538291,0.03945771
-2.41020510,6.22332037,0.08753196,1.02975852,1.68981865,1.94704590,2.35476549,0.00000000,1.77833244,0.04009732
-2.40420210,6.36366274,0.08659326,1.06296543,1.72143450,1.97746976,2.39711642,0.00000000,1.83522243,0.04082990
-2.39819910,6.50351740,0.08623542,1.09800034,1.75248303,2.00411142,2.43781761,0.00000000,1.89562487,0.04163857
-2.39219610,6.64177130,0.08635901,1.13458524,1.78280124,2.02676830,2.47662241,0.00000000,1.95901599,0.04250623
-2.38619310,6.77728493,0.08687115,1.17237781,1.81223307,2.04530252,2.51332044,0.00000000,2.02476664,0.04341567
-2.38019010,6.90887558,0.08768693,1.21096566,1.84062499,2.05963795,2.54773390,0.00000000,2.09213596,0.04434944
-2.37418709,7.03530430,0.08873054,1.24986360,1.86782105,2.06975670,2.57971260,0.00000000,2.16026946,0.04528995
-2.36818409,7.15526854,0.08993576,1.28851464,1.89365773,2.07569516,2.60912806,0.00000000,2.22820237,0.04621942
-2.36218109,7.26740173,0.09124621,1.32629513,1.91795906,2.07753980,2.63586698,0.00000000,2.29486909,0.04711999
-2.35617809,7.37028068,0.09261512,1.36252425,1.94053222,2.07542285,2.65982431,0.00000000,2.35911887,0.04797379
-2.35017509,7.46244133,0.09400477,1.39647766,1.96116412,2.06951789,2.68089637,0.00000000,2.41973758,0.04876316
-2.34417209,7.54240227,0.09538574,1.42740509,1.97961929,2.06003553,2.69897433,0.00000000,2.47547510,0.04947084
-2.33816908,7.60869551,0.09673581,1.45455111,1.99563920,2.04721921,2.71393843,0.00000000,2.52507734,0.05008026
-2.33216608,7.65990307,0.09803881,1.47717816,2.00894345,2.03134110,2.72565335,0.00000000,2.56732164,0.05057587
-2.32616308,7.69469788,0.09928322,1.49459092,2.01923279,2.01269845,2.73396508,0.00000000,2.60105401,0.05094342
-2.32016008,7.71188699,0.10046086,1.50616071,2.02619415,1.99161018,2.73869963,0.00000000,2.62522645,0.05117035
-2.31415708,7.71045518,0.10156547,1.51134877,2.02950751,1.96841418,2.73966378,0.00000000,2.63893267,0.05124608
-2.30815408,7.68960687,0.10259140,1.50972718,2.02885461,1.94346517,2.73664813,0.00000000,2.64144041,0.05116228
-2.30215108,7.64880438,0.10353244,1.50099641,2.02392900,1.91713339,2.72943239,0.00000000,2.63221866,0.05091309
-2.29614807,7.58780089,0.10438084,1.48499853,2.01444730,1.88980422,2.71779300,0.00000000,2.61095869,0.05049533
-2.29014507,7.50666642,0.10512650,1.46172548,2.00016109,1.86187861,2.70151271,0.00000000,2.57758753,0.04990852
-2.28414207,7.40580601,0.10575651,1.43132183,1.98086887,1.83377453,2.68039193,0.00000000,2.53227353,0.04915491
-2.27813907,7.28596893,0.10625493,1.39408214,1.95642766,1.80592897,2.65426124,0.00000000,2.47542348,0.04823942
-2.27213607,7.14824878,0.10660293,1.35044288,1.92676347,1.77880055,2.62299464,0.00000000,2.40767180,0.04716944
-2.26613307,6.99407416,0.10677919,1.30096944,1.89188026,1.75287206,2.58652271,0.00000000,2.32986202,0.04595470
-2.26013007,6.82519020,0.10676058,1.24633894,1.85186679,1.72865266,2.54484507,0.00000000,2.24302180,0.04460689
-2.25412706,6.64363144,0.10652316,1.18731962,1.80690094,1.70667908,2.49804138,0.00000000,2.14833250,0.04313944
-2.24812406,6.45168656,0.10604328,1.12474796,1.75725114,1.68751505,2.44628016,0.00000000,2.04709485,0.04156713
-2.24212106,6.25185601,0.10529886,1.05950441,1.70327482,1.67174855,2.38982476,0.00000000,1.94069232,0.03990577
-2.23611806,6.04680339,0.10427073,0.99248912,1.64541377,1.65998597,2.32903601,0.00000000,1.83055368,0.03817184
-2.23011506,5.83930169,0.10294393,0.92459835,1.58418643,1.65284289,2.26437116,0.00000000,1.71811635,0.03638221
-2.22411206,5.63217557,0.10130890,0.85670286,1.52017754,1.65093101,2.19637885,0.00000000,1.60479204,0.03455378
-2.21810905,5.42824097,0.09936250,0.78962874,1.45402525,1.65484105,2.12569016,0.00000000,1.49193569,0.03270327
-2.21210605,5.23024341,0.09710882,0.72414147,1.38640644,1.66512184,2.05300584,0.00000000,1.38081879,0.03084697
-2.20610305,5.04079626,0.09455963,0.66093358,1.31802057,1.68225607,1.97908024,0.00000000,1.27260780,0.02900057
-2.20010005,4.86232077,0.09173459,0.60061597,1.24957278,1.70663338,1.90470233,0.00000000,1.16834780,0.02717899
-2.19409705,4.69698922,0.08866100,0.54371300,1.18175699,1.73852191,1.83067472,0.00000000,1.06895174,0.02539632
-2.18809405,4.54667298,0.08537334,0.49066108,1.11523933,1.77803979,1.75779144,0.00000000,0.97519486,0.02366568
-2.18209105,4.41289706,0.08191237,0.44181033,1.05064284,1.82512804,1.68681535,0.00000000,0.88771403,0.02199921
-2.17608804,4.29680290,0.07832403,0.39742898,0.98853371,1.87952682,1.61845638,0.00000000,0.80701132,0.02040802
-2.17008504,4.19912083,0.07465809,0.35770975,0.92940969,1.94075661,1.55335129,0.00000000,0.73346103,0.01890216
-2.16408204,4.12015365,0.07096659,0.32277769,0.87369089,2.00810629,1.49204603,0.00000000,0.66731952,0.01749062
-2.15807904,4.05977220,0.06730230,0.29269888,0.82171326,2.08062944,1.43498139,0.00000000,0.60873676,0.01618132
-2.15207604,4.01742382,0.06371706,0.26748929,0.77372491,2.15715023,1.38248260,0.00000000,0.55776905,0.01498110
-2.14607304,3.99215378,0.06026023,0.24712328,0.72988511,2.23627958,1.33475324,0.00000000,0.51439189,0.01389570
-2.14007004,3.98263940,0.05697729,0.23154140,0.69026605,2.31644190,1.29187373,0.00000000,0.47851251,0.01292975
-2.13406703,3.98723603,0.05390857,0.22065692,0.65485698,2.39591208,1.25380439,0.00000000,0.44998142,0.01208676
-2.12806403,4.00403347,0.05108827,0.21436104,0.62357051,2.47286178,1.22039274,0.00000000,0.42860267,0.01136908
-2.12206103,4.03092082,0.04854374,0.21252654,0.59625060,2.54541356,1.19138468,0.00000000,0.41414235,0.01077791
-2.11605803,4.06565749,0.04629503,0.21500991,0.57268195,2.61170087,1.16643890,0.00000000,0.40633546,0.01031321
-2.11005503,4.10594754,0.04435475,0.22165201,0.55260020,2.66993130,1.14514380,0.00000000,0.40489102,0.00997374
-2.10405203,4.14951449,0.04272824,0.23227753,0.53570262,2.71845050,1.12703593,0.00000000,0.40949549,0.00975705
-2.09804902,4.19417363,0.04141397,0.24669350,0.52165875,2.75580377,1.11161922,0.00000000,0.41981491,0.00965940
-2.09204602,4.23789893,0.04040419,0.26468716,0.51012070,2.78079242,1.09838413,0.00000000,0.43549598,0.00967585
-2.08604302,4.27888215,0.03968579,0.28602363,0.50073278,2.79252234,1.08682573,0.00000000,0.45616636,0.00980022
-2.08004002,4.31558190,0.03924132,0.31044378,0.49314014,2.79044219,1.07646023,0.00000000,0.48143483,0.01002520
-2.07403702,4.34676115,0.03905013,0.33766261,0.48699637,2.77436964,1.06683931,0.00000000,0.51089145,0.01034235
-2.06803402,4.37151219,0.03908949,0.36736859,0.48196985,2.74450405,1.05756186,0.00000000,0.54410821,0.01074222
-2.06203102,4.38926875,0.03933586,0.39922414,0.47774892,2.70142528,1.04828293,0.00000000,0.58064051,0.01121451
-2.05602801,4.39980558,0.03976602,0.43286759,0.47404597,2.64607845,1.03871989,0.00000000,0.62002957,0.01174817
-2.05002501,4.40322621,0.04035820,0.46791657,0.47060034,2.57974552,1.02865582,0.00000000,0.66180600,0.01233159
