energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-2.96248124,1.52850785,0.00199602,0.08220520,0.64429081,0.00000000,0.58577475,0.26446691,0.52894155,0.55494980
-2.95647824,1.53999729,0.00201266,0.08083785,0.63986887,0.00000000,0.61422796,0.26417841,0.52138779,0.56166019
-2.95047524,1.54877224,0.00202002,0.07936991,0.63508654,0.00000000,0.64240529,0.26370345,0.51291914,0.56649686
-2.94447224,1.55466891,0.00201840,0.07779329,0.62979250,0.00000000,0.67005400,0.26299946,0.50352315,0.56949862
-2.93846923,1.55755274,0.00200824,0.07610020,0.62382950,0.00000000,0.69692350,0.26202201,0.49319350,0.57073446
-2.93246623,1.55732702,0.00199015,0.07428419,0.61704528,0.00000000,0.72277101,0.26072783,0.48193410,0.57030092
-2.92646323,1.55393940,0.00196482,0.07234092,0.60930248,0.00000000,0.74736640,0.25907749,0.46976241,0.56831858
-2.92046023,1.54738567,0.00193308,0.07026882,0.60048719,0.00000000,0.77049588,0.25703763,0.45671189,0.56492767
-2.91445723,1.53771067,0.00189581,0.06806961,0.59051561,0.00000000,0.79196454,0.25458267,0.44283332,0.56028299
-2.90845423,1.52500628,0.00185395,0.06574852,0.57933851,0.00000000,0.81159761,0.25169586,0.42819513,0.55454835
-2.90245123,1.50940651,0.00180846,0.06331432,0.56694347,0.00000000,0.82924046,0.24836972,0.41288249,0.54789072
-2.89644822,1.49108028,0.00176029,0.06077910,0.55335476,0.00000000,0.84475751,0.24460581,0.39699544,0.54047424
-2.89044522,1.47022220,0.00171034,0.05815798,0.53863121,0.00000000,0.85803041,0.24041404,0.38064614,0.53245448
-2.88444222,1.44704218,0.00165948,0.05546849,0.52286225,0.00000000,0.86895560,0.23581146,0.36395545,0.52397301
-2.87843922,1.42175453,0.00160848,0.05273000,0.50616256,0.00000000,0.87744176,0.23082080,0.34704906,0.51515277
-2.87243622,1.39456741,0.00155800,0.04996297,0.48866576,0.00000000,0.88340751,0.22546887,0.33005342,0.50609415
-2.86643322,1.36567337,0.00150861,0.04718825,0.47051764,0.00000000,0.88677957,0.21978493,0.31309179,0.49687223
-2.86043022,1.33524157,0.00146073,0.04442636,0.45186939,0.00000000,0.88749186,0.21379913,0.29628054,0.48753521
-2.85442721,1.30341238,0.00141467,0.04169683,0.43287128,0.00000000,0.88548560,0.20754133,0.27972596,0.47810406
-2.84842421,1.27029456,0.00137059,0.03901769,0.41366711,0.00000000,0.88071062,0.20104013,0.26352178,0.46857364
-2.84242121,1.23596529,0.00132854,0.03640498,0.39438976,0.00000000,0.87312777,0.19432231,0.24774732,0.45891489
-2.83641821,1.20047297,0.00128843,0.03387248,0.37515791,0.00000000,0.86271244,0.18741275,0.23246662,0.44907840
-2.83041521,1.16384250,0.00125007,0.03143152,0.35607414,0.00000000,0.84945885,0.18033462,0.21772820,0.43899884
-2.82441221,1.12608278,0.00121320,0.02909095,0.33722422,0.00000000,0.83338487,0.17310998,0.20356565,0.42860029
-2.81840920,1.08719565,0.00117747,0.02685715,0.31867768,0.00000000,0.81453695,0.16576064,0.18999889,0.41780198
-2.81240620,1.04718578,0.00114250,0.02473427,0.30048921,0.00000000,0.79299479,0.15830920,0.17703583,0.40652432
-2.80640320,1.00607071,0.00110787,0.02272442,0.28270091,0.00000000,0.76887529,0.15078011,0.16467448,0.39469483
-2.80040020,0.96389042,0.00107319,0.02082799,0.26534500,0.00000000,0.74233551,0.14320079,0.15290525,0.38225365
-2.79439720,0.92071568,0.00103806,0.01904394,0.24844680,0.00000000,0.71357415,0.13560262,0.14171325,0.36915839
-2.78839420,0.87665481,0.00100215,0.01737019,0.23202762,0.00000000,0.68283163,0.12802171,0.13108056,0.35538812
-2.78239120,0.83185830,0.00096518,0.01580388,0.21610757,0.00000000,0.65038831,0.12049948,0.12098828,0.34094614
-2.77638819,0.78652110,0.00092696,0.01434167,0.20070793,0.00000000,0.61656119,0.11308297,0.11141824,0.32586174
-2.77038519,0.74088262,0.00088735,0.01298004,0.18585312,0.00000000,0.58169898,0.10582485,0.10235450,0.31019049
-2.76438219,0.69522440,0.00084634,0.01171546,0.17157205,0.00000000,0.54617595,0.09878324,0.09378428,0.29401350
-2.75837919,0.64986576,0.00080399,0.01054456,0.15789915,0.00000000,0.51038472,0.09202123,0.08569879,0.27743543
-2.75237619,0.60515785,0.00076043,0.00946431,0.14487474,0.00000000,0.47472845,0.08560631,0.07809348,0.26058157
-2.74637319,0.56147650,0.00071590,0.00847208,0.13254519,0.00000000,0.43961289,0.07960963,0.07096824,0.24359419
-2.74037019,0.51921441,0.00067069,0.00756570,0.12096268,0.00000000,0.40543858,0.07410527,0.06432726,0.22662827
-2.73436718,0.47877325,0.00062515,0.00674357,0.11018491,0.00000000,0.37259369,0.06916950,0.05817881,0.20984704
-2.72836418,0.44055606,0.00057966,0.00600465,0.10027463,0.00000000,0.34144779,0.06488011,0.05253501,0.19341744
-2.72236118,0.40496050,0.00053463,0.00534856,0.09129929,0.00000000,0.31234690,0.06131587,0.04741149,0.17750580
-2.71635818,0.37237321,0.00049048,0.00477561,0.08333076,0.00000000,0.28560984,0.05855615,0.04282726,0.16227398
-2.71035518,0.34316560,0.00044764,0.00428687,0.07644520,0.00000000,0.26152621,0.05668064,0.03880451,0.14787600
-2.70435218,0.31769103,0.00040649,0.00388428,0.07072303,0.00000000,0.24035582,0.05576930,0.03536868,0.13445547
-2.69834917,0.29628359,0.00036741,0.00357075,0.06624899,0.00000000,0.22232947,0.05590245,0.03254852,0.12214367
-2.69234617,0.27925814,0.00033074,0.00335024,0.06311230,0.00000000,0.20765113,0.05716083,0.03037629,0.11105852
-2.68634317,0.26691158,0.00029676,0.00322792,0.06140666,0.00000000,0.19650099,0.05962590,0.02888796,0.10130419
-2.68034017,0.25952479,0.00026573,0.00321026,0.06123018,0.00000000,0.18903935,0.06338004,0.02812345,0.09297140
-2.67433717,0.25736519,0.00023785,0.00330516,0.06268486,0.00000000,0.18541081,0.06850666,0.02812674,0.08613821
-2.66833417,0.26068918,0.00021329,0.00352202,0.06587582,0.00000000,0.18574864,0.07509020,0.02894586,0.08087128
-2.66233117,0.26974423,0.00019217,0.00387177,0.07090987,0.00000000,0.19017879,0.08321598,0.03063265,0.07722724
-2.65632816,0.28477024,0.00017457,0.00436686,0.07789351,0.00000000,0.19882335,0.09296967,0.03324223,0.07525420
-2.65032516,0.30599958,0.00016057,0.00502122,0.08693030,0.00000000,0.21180315,0.10443650,0.03683213,0.07499312
-2.64432216,0.33365583,0.00015021,0.00585010,0.09811749,0.00000000,0.22923915,0.11770004,0.04146105,0.07647899
-2.63831916,0.36795067,0.00014350,0.00686980,0.11154208,0.00000000,0.25125256,0.13284057,0.04718719,0.07974157
-2.63231616,0.40907905,0.00014046,0.00809740,0.12727633,0.00000000,0.27796348,0.14993300,0.05406623,0.08480573
-2.62631316,0.45721251,0.00014111,0.00955029,0.14537288,0.00000000,0.30948796,0.16904429,0.06214887,0.09169132
-2.62031016,0.51249072,0.00014544,0.01124569,0.16585973,0.00000000,0.34593351,0.19023057,0.07147817,0.10041247
-2.61430715,0.57501156,0.00015346,0.01320000,0.18873521,0.00000000,0.38739315,0.21353368,0.08208658,0.11097638
-2.60830415,0.64481999,0.00016516,0.01542815,0.21396335,0.00000000,0.43393811,0.23897760,0.09399290,0.12338172
-2.60230115,0.72189621,0.00018053,0.01794280,0.24146987,0.00000000,0.48560941,0.26656457,0.10719928,0.13761662
-2.59629815,0.80614352,0.00019956,0.02075357,0.27113903,0.00000000,0.54240859,0.29627119,0.12168841,0.15365644
-2.59029515,0.89737665,0.00022222,0.02386622,0.30281173,0.00000000,0.60428799,0.32804461,0.13742098,0.17146140
-2.58429215,0.99531095,0.00024845,0.02728184,0.33628499,0.00000000,0.67114092,0.36179896,0.15433373,0.19097425
-2.57828914,1.09955334,0.00027819,0.03099610,0.37131300,0.00000000,0.74279226,0.39741235,0.17233810,0.21211812
-2.57228614,1.20959538,0.00031130,0.03499860,0.40760985,0.00000000,0.81898983,0.43472442,0.19131965,0.23479466
-2.56628314,1.32480926,0.00034766,0.03927232,0.44485397,0.00000000,0.89939713,0.47353484,0.21113841,0.25888266
-2.56028014,1.44444698,0.00038706,0.04379325,0.48269414,0.00000000,0.98358793,0.51360281,0.23163010,0.28423720
-2.55427714,1.56764320,0.00042927,0.04853018,0.52075686,0.00000000,1.07104298,0.55464774,0.25260838,0.31068951
-2.54827414,1.69342198,0.00047400,0.05344478,0.55865492,0.00000000,1.16114954,0.59635128,0.27386800,0.33804747
-2.54227114,1.82070740,0.00052091,0.05849185,0.59599664,0.00000000,1.25320367,0.63836065,0.29518882,0.36609694
-2.53626813,1.94833799,0.00056965,0.06361985,0.63239556,0.00000000,1.34641584,0.68029340,0.31634059,0.39460372
-2.53026513,2.07508475,0.00061979,0.06877167,0.66747993,0.00000000,1.43991979,0.72174346,0.33708822,0.42331635
-2.52426213,2.19967225,0.00067093,0.07388569,0.70090166,0.00000000,1.53278469,0.76228840,0.35719750,0.45196942
-2.51825913,2.32080225,0.00072265,0.07889694,0.73234428,0.00000000,1.62403041,0.80149774,0.37644091,0.48028748
-2.51225613,2.43717928,0.00077454,0.08373859,0.76152949,0.00000000,1.71264580,0.83894207,0.39460334,0.50798939
-2.50625313,2.54753719,0.00082624,0.08834343,0.78822208,0.00000000,1.79760931,0.87420272,0.41148754,0.53479297
-2.50025013,2.65066609,0.00087744,0.09264559,0.81223284,0.00000000,1.87791177,0.90688160,0.42691891,0.56041981
-2.49424712,2.74543865,0.00092794,0.09658212,0.83341967,0.00000000,1.95258032,0.93661098,0.44074972,0.58460018
-2.48824412,2.83083501,0.00097765,0.10009470,0.85168669,0.00000000,2.02070312,0.96306287,0.45286229,0.60707775
-2.48224112,2.90596570,0.00102659,0.10313111,0.86698157,0.00000000,2.08145377,0.98595755,0.46317134,0.62761425
-2.47623812,2.97009151,0.00107497,0.10564668,0.87929149,0.00000000,2.13411475,1.00507109,0.47162525,0.64599374
-2.47023512,3.02264017,0.00112316,0.10760543,0.88863790,0.00000000,2.17809895,1.02024144,0.47820627,0.66202651
-2.46423212,3.06321898,0.00117170,0.10898100,0.89507066,0.00000000,2.21296848,1.03137297,0.48292983,0.67555252
-2.45822911,3.09162333,0.00122132,0.10975732,0.89866188,0.00000000,2.23844989,1.03843931,0.48584292,0.68644431
-2.45222611,3.10784070,0.00127294,0.10992895,0.89950007,0.00000000,2.25444522,1.04148414,0.48702172,0.69460939
-2.44622311,3.11205009,0.00132763,0.10950110,0.89768473,0.00000000,2.26103813,1.04062022,0.48656860,0.69999198
-2.44022011,3.10461700,0.00138658,0.10848935,0.89332204,0.00000000,2.25849478,1.03602635,0.48460864,0.70257419
-2.43421711,3.08608396,0.00145109,0.10691910,0.88652162,0.00000000,2.24725918,1.02794258,0.48128589,0.70237648
-2.42821411,3.05715695,0.00152251,0.10482471,0.87739460,0.00000000,2.22794289,1.01666361,0.47675938,0.69945760
-2.42221111,3.01868801,0.00160218,0.10224848,0.86605298,0.00000000,2.20130931,1.00253071,0.47119909,0.69391382
-2.41620810,2.97165461,0.00169139,0.09923938,0.85261027,0.00000000,2.16825289,0.98592243,0.46478208,0.68587755
-2.41020510,2.91713619,0.00179127,0.09585170,0.83718299,0.00000000,2.12977389,0.96724418,0.45768860,0.67551537
-2.40420210,2.85628856,0.00190276,0.09214358,0.81989300,0.00000000,2.08694953,0.94691728,0.45009852,0.66302547
-2.39819910,2.79031696,0.00202655,0.08817559,0.80087020,0.00000000,2.04090248,0.92536766,0.44218798,0.64863461
-2.39219610,2.72044845,0.00216296,0.08400924,0.78025524,0.00000000,1.99276784,0.90301466,0.43412633,0.63259457
-2.38619310,2.64790442,0.00231193,0.07970560,0.75820194,0.00000000,1.94365990,0.88026023,0.42607337,0.61517824
-2.38019010,2.57387420,0.00247299,0.07532407,0.73487914,0.00000000,1.89463988,0.85747901,0.41817690,0.59667544
-2.37418709,2.49949047,0.00264515,0.07092124,0.71047159,0.00000000,1.84668598,0.83500950,0.41057071,0.57738854
-2.36818409,2.42580728,0.00282698,0.06654993,0.68517994,0.00000000,1.80066681,0.81314679,0.40337281,0.55762801
-2.36218109,2.35378143,0.00301654,0.06225839,0.65921954,0.00000000,1.75731936,0.79213688,0.39668417,0.53770808
-2.35617809,2.28425767,0.00321144,0.05808978,0.63281819,0.00000000,1.71723214,0.77217297,0.39058781,0.51794245
-2.35017509,2.21795826,0.00340888,0.05408172,0.60621282,0.00000000,1.68083432,0.75339376,0.38514839,0.49864040
-2.34417209,2.15547697,0.00360570,0.05026613,0.57964542,0.00000000,1.64839087,0.73588367,0.38041214,0.48010314
-2.33816908,2.09727771,0.00379849,0.04666915,0.55335830,0.00000000,1.62000394,0.71967517,0.37640739,0.46262058
-2.33216608,2.04369744,0.00398364,0.04331130,0.52758898,0.00000000,1.59562008,0.70475272,0.37314536,0.44646850
-2.32616308,1.99495292,0.00415751,0.04020770,0.50256505,0.00000000,1.57504267,0.69105840,0.37062147,0.43190610
-2.32016008,1.95115081,0.00431649,0.03736844,0.47849907,0.00000000,1.55794896,0.67849871,0.36881691,0.41917384
-2.31415708,1.91230022,0.00445715,0.03479902,0.45558404,0.00000000,1.54391046,0.66695219,0.36770041,0.40849161
-2.30815408,1.87832683,0.00457637,0.03250079,0.43398929,0.00000000,1.53241582,0.65627761,0.36723030,0.40005687
-2.30215108,1.84908765,0.00467140,0.03047152,0.41385721,0.00000000,1.52289480,0.64632210,0.36735643,0.39404297
-2.29614807,1.82438541,0.00474000,0.02870584,0.39530080,0.00000000,1.51474243,0.63692894,0.36802216,0.39059718
-2.29014507,1.80398176,0.00478050,0.02719579,0.37840200,0.00000000,1.50734204,0.62794462,0.36916607,0.38983867
-2.28414207,1.78760849,0.00479185,0.02593121,0.36321095,0.00000000,1.50008640,0.61922486,0.37072348,0.39185607
-2.27813907,1.77497627,0.00477365,0.02490015,0.34974602,0.00000000,1.49239627,0.61063929,0.37262758,0.39670477
-2.27213607,1.76578051,0.00472617,0.02408922,0.33799455,0.00000000,1.48373565,0.60207478,0.37481017,0.40440393
-2.26613307,1.75970435,0.00465035,0.02348383,0.32791422,0.00000000,1.47362368,0.59343724,0.37720210,0.41493323
-2.26013007,1.75641887,0.00454770,0.02306839,0.31943497,0.00000000,1.46164306,0.58465197,0.37973321,0.42822957
-2.25412706,1.75558109,0.00442029,0.02282650,0.31246134,0.00000000,1.44744508,0.57566279,0.38233216,0.44418396
-2.24812406,1.75683015,0.00427064,0.02274100,0.30687509,0.00000000,1.43075181,0.56643005,0.38492591,0.46263872
-2.24212106,1.75978275,0.00410164,0.02279407,0.30253823,0.00000000,1.41135570,0.55692781,0.38743916,0.48338540
-2.23611806,1.76402842,0.00391646,0.02296725,0.29929609,0.00000000,1.38911732,0.54714063,0.38979389,0.50616359
-2.23011506,1.76912563,0.00371840,0.02324155,0.29698071,0.00000000,1.36396177,0.53706005,0.39190898,0.53066113
-2.22411206,1.77459962,0.00351082,0.02359743,0.29541424,0.00000000,1.33587427,0.52668132,0.39370015,0.55651567
-2.21810905,1.77994253,0.00329704,0.02401494,0.29441255,0.00000000,1.30489554,0.51600047,0.39508029,0.58331808
-2.21210605,1.78461635,0.00308024,0.02447383,0.29378882,0.00000000,1.27111720,0.50501206,0.39596020,0.61061768
-2.20610305,1.78805908,0.00286335,0.02495374,0.29335725,0.00000000,1.23467762,0.49370772,0.39624986,0.63792930
-2.20010005,1.78969406,0.00264907,0.02543437,0.29293672,0.00000000,1.19575827,0.48207548,0.39586014,0.66474231
-2.19409705,1.78894226,0.00243975,0.02589579,0.29235436,0.00000000,1.15458055,0.47010010,0.39470493,0.69053122
-2.18809405,1.78523711,0.00223738,0.02631873,0.29144912,0.00000000,1.11140306,0.45776412,0.39270366,0.71476769
-2.18209105,1.77804120,0.00204359,0.02668490,0.29007497,0.00000000,1.06651912,0.44504964,0.38978400,0.73693356
-2.17608804,1.76686400,0.00185965,0.02697738,0.28810392,0.00000000,1.02025424,0.43194058,0.38588468,0.75653446
-2.17008504,1.75127959,0.00168647,0.02718093,0.28542861,0.00000000,0.97296326,0.41842527,0.38095824,0.77311345
-2.16408204,1.73094362,0.00152465,0.02728238,0.28196442,0.00000000,0.92502706,0.40449908,0.37497358,0.78626415
-2.15807904,1.70560824,0.00137449,0.02727089,0.27765103,0.00000000,0.87684834,0.39016690,0.36791807,0.79564274
-2.15207604,1.67513437,0.00123602,0.02713824,0.27245334,0.00000000,0.82884660,0.37544527,0.35979923,0.80097852
-2.14607304,1.63950038,0.00110908,0.02687904,0.26636174,0.00000000,0.78145200,0.36036403,0.35064571,0.80208220
-2.14007004,1.59880671,0.00099335,0.02649079,0.25939162,0.00000000,0.73509828,0.34496715,0.34050760,0.79885186
-2.13406703,1.55327602,0.00088835,0.02597398,0.25158222,0.00000000,0.69021470,0.32931301,0.32945595,0.79127608
-2.12806403,1.50324880,0.00079353,0.02533199,0.24299481,0.00000000,0.64721732,0.31347372,0.31758154,0.77943420
-2.12206103,1.44917446,0.00070827,0.02457097,0.23371023,0.00000000,0.60649971,0.29753384,0.30499289,0.76349355
-2.11605803,1.39159843,0.00063192,0.02369962,0.22382593,0.00000000,0.56842350,0.28158825,0.29181362,0.74370389
-2.11005503,1.33114559,0.00056384,0.02272886,0.21345256,0.00000000,0.53330913,0.26573955,0.27817924,0.72038919
-2.10405203,1.26850096,0.00050338,0.02167152,0.20271032,0.00000000,0.50142706,0.25009500,0.26423345,0.69393717
-2.09804902,1.20438845,0.00044991,0.02054191,0.19172506,0.00000000,0.47298993,0.23476312,0.25012428,0.66478700
-2.09204602,1.13954847,0.00040284,0.01935537,0.18062450,0.00000000,0.44814587,0.21985024,0.23599995,0.63341568
-2.08604302,1.07471568,0.00036163,0.01812784,0.16953447,0.00000000,0.42697344,0.20545710,0.22200490,0.60032375
-2.08004002,1.01059747,0.00032575,0.01687544,0.15857545,0.00000000,0.40947830,0.19167570,0.20827600,0.56602086
-2.07403702,0.94785446,0.00029475,0.01561402,0.14785954,0.00000000,0.39559199,0.17858653,0.19493913,0.53101175
-2.06803402,0.88708347,0.00026819,0.01435881,0.13748789,0.00000000,0.38517273,0.16625630,0.18210630,0.49578329
-2.06203102,0.82880383,0.00024568,0.01312407,0.12754869,0.00000000,0.37800858,0.15473639,0.16987340,0.46079298
-2.05602801,0.77344751,0.00022689,0.01192287,0.11811586,0.00000000,0.37382275,0.14406187,0.15831866,0.42645929
-2.05002501,0.72135326,0.00021152,0.01076684,0.10924835,0.00000000,0.37228103,0.13425132,0.14750191,0.39315422
-2.04402201,0.67276507,0.00019931,0.00966610,0.10099013,0.00000000,0.37300121,0.12530741,0.13746464,0.36119814
-2.03801901,0.62783467,0.00019007,0.00862916,0.09337080,0.00000000,0.37556420,0.11721814,0.12823081,0.33085716
-2.03201601,0.58662802,0.00018365,0.00766299,0.08640688,0.00000000,0.37952660,0.10995874,0.11980845,0.30234278
-2.02601301,0.54913530,0.00017998,0.00677304,0.08010355,0.00000000,0.38443424,0.10349416,0.11219190,0.27581387
-2.02001001,0.51528385,0.00017904,0.00596345,0.07445682,0.00000000,0.38983639,0.09778200,0.10536456,0.25138059
-2.01400700,0.48495344,0.00018094,0.00523718,0.06945613,0.00000000,0.39530005,0.09277581,0.09930219,0.22911015
-2.00800400,0.45799312,0.00018583,0.00459625,0.06508710,0.00000000,0.40042394,0.08842857,0.09397633,0.20903380
-2.00200100,0.43423890,0.00019402,0.00404199,0.06133439,0.00000000,0.40485165,0.08469621,0.08935803,0.19115488
-1.99599800,0.41353146,0.00020589,0.00357532,0.05818460,0.00000000,0.40828340,0.08154112,0.08542137,0.17545736
-1.98999500,0.39573308,0.00022198,0.00319696,0.05562896,0.00000000,0.41048612,0.07893539,0.08214695,0.16191456
-1.98399200,0.38074321,0.00024296,0.00290774,0.05366578,0.00000000,0.41130135,0.07686367,0.07952492,0.15049762
-1.97798899,0.36851179,0.00026964,0.00270881,0.05230264,0.00000000,0.41065065,0.07532567,0.07755757,0.14118325
-1.97198599,0.35904991,0.00030298,0.00260181,0.05155794,0.00000000,0.40853834,0.07433791,0.07626136,0.13396064
-1.96598299,0.35243737,0.00034407,0.00258908,0.05146205,0.00000000,0.40505138,0.07393493,0.07566812,0.12883705
-1.95997999,0.34882658,0.00039414,0.00267374,0.05205779,0.00000000,0.40035637,0.07416966,0.07582553,0.12584189
-1.95397699,0.34844276,0.00045452,0.00285974,0.05340019,0.00000000,0.39469381,0.07511301,0.07679673,0.12502921
-1.94797399,0.35158020,0.00052668,0.00315187,0.05555567,0.00000000,0.38836965,0.07685262,0.07865898,0.12647840
-1.94197099,0.35859461,0.00061209,0.00355565,0.05860030,0.00000000,0.38174449,0.07949067,0.08150150,0.13029300
-1.93596798,0.36989166,0.00071230,0.00407719,0.06261755,0.00000000,0.37522084,0.08314096,0.08542238,0.13659773
-1.92996498,0.38591198,0.00082881,0.00472296,0.06769517,0.00000000,0.36922858,0.08792507,0.09052472,0.14553372
-1.92396198,0.40711297,0.00096303,0.00549954,0.07392154,0.00000000,0.36420949,0.09396778,0.09691198,0.15725210
-1.91795898,0.43394791,0.00111626,0.00641320,0.08138143,0.00000000,0.36060093,0.10139192,0.10468285,0.17190615
-1.91195598,0.46684294,0.00128958,0.00746953,0.09015137,0.00000000,0.35881946,0.11031256,0.11392557,0.18964211
-1.90595298,0.50617267,0.00148377,0.00867297,0.10029460,0.00000000,0.35924488,0.12083090,0.12471208,0.21058919
-1.89994997,0.55223517,0.00169930,0.01002635,0.11185607,0.00000000,0.36220507,0.13302796,0.13709206,0.23484895
-1.89394697,0.60522733,0.00193617,0.01153035,0.12485737,0.00000000,0.36796227,0.14695827,0.15108721,0.26248447
-1.88794397,0.66522145,0.00219394,0.01318307,0.13929201,0.00000000,0.37670114,0.16264383,0.16668601,0.29350983
-1.88194097,0.73214420,0.00247160,0.01497952,0.15512121,0.00000000,0.38851911,0.18006861,0.18383908,0.32788028
-1.87593797,0.80575885,0.00276756,0.01691132,0.17227038,0.00000000,0.40341925,0.19917379,0.20245558,0.36548372
-1.86993497,0.88565179,0.00307962,0.01896629,0.19062665,0.00000000,0.42130607,0.21985412,0.22240082,0.40613371
-1.86393197,0.97122437,0.00340497,0.02112835,0.21003756,0.00000000,0.44198435,0.24195556,0.24349519,0.44956477
-1.85792896,1.06169061,0.00374017,0.02337739,0.23031104,0.00000000,0.46516121,0.26527443,0.26551473,0.49543013
-1.85192596,1.15608159,0.00408123,0.02568938,0.25121695,0.00000000,0.49045141,0.28955833,0.28819340,0.54330231
-1.84592296,1.25325677,0.00442364,0.02803662,0.27249017,0.00000000,0.51738575,0.31450888,0.31122697,0.59267675
-1.83991996,1.35192230,0.00476249,0.03038812,0.29383523,0.00000000,0.54542255,0.33978633,0.33427876,0.64297867
-1.83391696,1.45065621,0.00509252,0.03271019,0.31493247,0.00000000,0.57396173,0.36501608,0.35698684,0.69357289
-1.82791396,1.54793984,0.00540832,0.03496715,0.33544552,0.00000000,0.60236122,0.38979689,0.37897270,0.74377663
-1.82191096,1.64219465,0.00570442,0.03712220,0.35502995,0.00000000,0.62995516,0.41371070,0.39985103,0.79287487
-1.81590795,1.73182324,0.00597545,0.03913833,0.37334275,0.00000000,0.65607321,0.43633358,0.41924024,0.84013768
-1.80990495,1.81525317,0.00621634,0.04097942,0.39005229,0.00000000,0.68006055,0.45724762,0.43677347,0.88483914
-1.80390195,1.89098183,0.00642241,0.04261123,0.40484836,0.00000000,0.70129749,0.47605317,0.45210942,0.92627687
-1.79789895,1.95762064,0.00658958,0.04400250,0.41745189,0.00000000,0.71921832,0.49238102,0.46494280,0.96379158
-1.79189595,2.01393672,0.00671447,0.04512590,0.42762390,0.00000000,0.73332847,0.50590398,0.47501378,0.99678572
-1.78589295,2.05889028,0.00679452,0.04595894,0.43517329,0.00000000,0.74321937,0.51634738,0.48211609,1.02474057
-1.77988994,2.09166604,0.00682807,0.04648472,0.43996306,0.00000000,0.74858049,0.52349798,0.48610347,1.04723083
-1.77388694,2.11169736,0.00681442,0.04669250,0.44191475,0.00000000,0.74920792,0.52721093,0.48689402,1.06393627
-1.76788394,2.11868197,0.00675386,0.04657805,0.44101080,0.00000000,0.74500943,0.52741442,0.48447250,1.07464983
-1.76188094,2.11258872,0.00664765,0.04614384,0.43729474,0.00000000,0.73600564,0.52411192,0.47889025,1.07928192
-1.75587794,2.09365498,0.00649796,0.04539891,0.43086927,0.00000000,0.72232731,0.51738168,0.47026295,1.07786067
-1.74987494,2.06237504,0.00630784,0.04435860,0.42189219,0.00000000,0.70420907,0.50737380,0.45876616,1.07052825
-1.74387194,2.01947998,0.00608106,0.04304405,0.41057045,0.00000000,0.68197981,0.49430481,0.44462904,1.05753348
-1.73786893,1.96591028,0.00582204,0.04148149,0.39715272,0.00000000,0.65605025,0.47845024,0.42812645,1.03922117
-1.73186593,1.90278224,0.00553565,0.03970138,0.38192053,0.00000000,0.62689825,0.46013529,0.40956976,1.01601865
-1.72586293,1.83135008,0.00522712,0.03773751,0.36517881,0.00000000,0.59505264,0.43972429,0.38929697,0.98842025
-1.71985993,1.75296534,0.00490183,0.03562593,0.34724583,0.00000000,0.56107619,0.41760936,0.36766234,0.95697045
-1.71385693,1.66903538,0.00456519,0.03340394,0.32844339,0.00000000,0.52554846,0.39419875,0.34502613,0.92224642
-1.70785393,1.58098293,0.00422247,0.03110904,0.30908735,0.00000000,0.48904933,0.36990545,0.32174476,0.88484080
-1.70185093,1.49020803,0.00387870,0.02877798,0.28947908,0.00000000,0.45214371,0.34513646,0.29816186,0.84534532
-1.69584792,1.39805404,0.00353852,0.02644593,0.26989808,0.00000000,0.41536803,0.32028325,0.27460030,0.80433596
-1.68984492,1.30577871,0.00320614,0.02414567,0.25059596,0.00000000,0.37921893,0.29571363,0.25135567,0.76236004
-1.68384192,1.21453102,0.00288521,0.02190708,0.23179205,0.00000000,0.34414438,0.27176535,0.22869114,0.71992573
-1.67783892,1.12533445,0.00257882,0.01975662,0.21367056,0.00000000,0.31053741,0.24874152,0.20683395,0.67749410
-1.67183592,1.03907650,0.00228946,0.01771713,0.19637935,0.00000000,0.27873243,0.22690787,0.18597328,0.63547376
-1.66583292,0.95650451,0.00201903,0.01580766,0.18003027,0.00000000,0.24900402,0.20649182,0.16625976,0.59421814
-1.65982991,0.87822696,0.00176886,0.01404351,0.16470073,0.00000000,0.22156801,0.18768317,0.14780610,0.55402504
-1.65382691,0.80471979,0.00153972,0.01243637,0.15043645,0.00000000,0.19658435,0.17063619,0.13068896,0.51513838
-1.64782391,0.73633661,0.00133192,0.01099455,0.13725505,0.00000000,0.17416170,0.15547276,0.11495171,0.47775156
-1.64182091,0.67332186,0.00114530,0.00972334,0.12515026,0.00000000,0.15436296,0.14228636,0.10060792,0.44201230
-1.63581791,0.61582589,0.00097937,0.00862533,0.11409642,0.00000000,0.13721159,0.13114640,0.08764528,0.40802820
-1.62981491,0.56392085,0.00083333,0.00770084,0.10405307,0.00000000,0.12269815,0.12210274,0.07602982,0.37587303
-1.62381191,0.51761654,0.00070611,0.00694828,0.09496938,0.00000000,0.11078675,0.11518991,0.06571019,0.34559297
-1.61780890,0.47687532,0.00059652,0.00636454,0.08678826,0.00000000,0.10142105,0.11043090,0.05662183,0.31721280
-1.61180590,0.44162545,0.00050322,0.00594526,0.07944993,0.00000000,0.09452949,0.10784026,0.04869095,0.29074153
-1.60580290,0.41177240,0.00042482,0.00568516,0.07289492,0.00000000,0.09002973,0.10742638,0.04183807,0.26617750
-1.59979990,0.38720781,0.00035991,0.00557819,0.06706642,0.00000000,0.08783196,0.10919276,0.03598128,0.24351260
