energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.11705853,1.84021014,0.63159809,0.07477332,0.13022258,1.41175127,0.00463291,0.05941937,0.06487786,0.12497397
0.12306153,1.92587348,0.66567943,0.07616141,0.13378021,1.48215277,0.00479112,0.06571451,0.06478589,0.13336365
0.12906453,2.00972513,0.69872481,0.07739080,0.13726892,1.55081151,0.00494710,0.07226759,0.06464672,0.14196516
0.13506753,2.09070197,0.73033832,0.07842985,0.14062717,1.61690895,0.00509782,0.07901816,0.06444398,0.15067927
0.14107054,2.16774699,0.76012697,0.07925166,0.14379769,1.67962918,0.00524015,0.08589724,0.06416589,0.15940045
0.14707354,2.23982707,0.78770715,0.07983460,0.14672832,1.73817264,0.00537094,0.09282831,0.06380534,0.16801835
0.15307654,2.30595074,0.81271124,0.08016247,0.14937264,1.79177028,0.00548711,0.09972868,0.06335963,0.17641957
0.15907954,2.36518563,0.83479436,0.08022460,0.15169041,1.83969768,0.00558573,0.10651110,0.06282999,0.18448962
0.16508254,2.41667560,0.85364105,0.08001572,0.15364774,1.88128916,0.00566409,0.11308565,0.06222092,0.19211512
0.17108554,2.45965725,0.86897174,0.07953566,0.15521727,1.91595170,0.00571981,0.11936174,0.06153941,0.19918611
0.17708854,2.49347569,0.88054897,0.07878899,0.15637809,1.94317828,0.00575087,0.12525031,0.06079403,0.20559856
0.18309155,2.51759927,0.88818307,0.07778455,0.15711576,1.96256049,0.00575573,0.13066601,0.05999406,0.21125689
0.18909455,2.53163291,0.89173716,0.07653490,0.15742216,1.97380011,0.00573329,0.13552932,0.05914865,0.21607643
0.19509755,2.53532978,0.89113129,0.07505582,0.15729553,1.97671921,0.00568305,0.13976864,0.05826606,0.21998587
0.20110055,2.52860098,0.88634551,0.07336572,0.15674037,1.97126853,0.00560502,0.14332209,0.05735315,0.22292945
0.20710355,2.51152274,0.87742176,0.07148521,0.15576756,1.95753384,0.00549982,0.14613916,0.05641492,0.22486890
0.21310655,2.48434102,0.86446438,0.06943660,0.15439443,1.93573979,0.00536862,0.14818199,0.05545441,0.22578504
0.21910955,2.44747304,0.84763920,0.06724351,0.15264491,1.90625135,0.00521313,0.14942630,0.05447270,0.22567896
0.22511256,2.40150562,0.82717120,0.06493059,0.15054974,1.86957224,0.00503559,0.14986205,0.05346917,0.22457272
0.23111556,2.34719024,0.80334067,0.06252317,0.14814662,1.82634065,0.00483871,0.14949363,0.05244199,0.22250951
0.23711856,2.28543473,0.77647813,0.06004715,0.14548036,1.77732200,0.00462562,0.14833968,0.05138864,0.21955328
0.24312156,2.21729168,0.74695786,0.05752879,0.14260298,1.72339895,0.00439979,0.14643262,0.05030667,0.21578783
0.24912456,2.14394375,0.71519060,0.05499460,0.13957366,1.66555881,0.00416499,0.14381782,0.04919448,0.21131528
0.25512756,2.06668619,0.68161534,0.05247128,0.13645853,1.60487860,0.00392521,0.14055245,0.04805200,0.20625417
0.26113057,1.98690687,0.64669062,0.04998561,0.13333030,1.54250814,0.00368459,0.13670411,0.04688152,0.20073695
0.26713357,1.90606424,0.61088560,0.04756442,0.13026769,1.47965149,0.00344738,0.13234927,0.04568822,0.19490711
0.27313657,1.82566367,0.57467118,0.04523442,0.12735455,1.41754713,0.00321784,0.12757152,0.04448074,0.18891605
0.27913957,1.74723263,0.53851138,0.04302215,0.12467884,1.35744740,0.00300025,0.12245973,0.04327142,0.18291963
0.28514257,1.67229523,0.50285534,0.04095378,0.12233127,1.30059745,0.00279880,0.11710617,0.04207644,0.17707460
0.29114557,1.60234642,0.46813007,0.03905490,0.12040376,1.24821410,0.00261762,0.11160457,0.04091577,0.17153499
0.29714857,1.53882648,0.43473401,0.03735032,0.11898772,1.20146508,0.00246070,0.10604825,0.03981277,0.16644854
0.30315158,1.48309597,0.40303180,0.03586373,0.11817209,1.16144869,0.00233190,0.10052829,0.03879375,0.16195328
0.30915458,1.43641161,0.37334997,0.03461735,0.11804133,1.12917447,0.00223492,0.09513179,0.03788722,0.15817433
0.31515758,1.39990339,0.34597381,0.03363159,0.11867330,1.10554473,0.00217326,0.08994031,0.03712306,0.15522105
0.32116058,1.37455312,0.32114522,0.03292461,0.12013708,1.09133741,0.00215020,0.08502834,0.03653149,0.15318458
0.32716358,1.36117472,0.29906165,0.03251183,0.12249095,1.08719038,0.00216877,0.08046209,0.03614201,0.15213578
0.33316658,1.36039658,0.27987575,0.03240556,0.12578030,1.09358732,0.00223171,0.07629840,0.03598223,0.15212375
0.33916958,1.37264614,0.26369589,0.03261447,0.13003587,1.11084540,0.00234141,0.07258382,0.03607675,0.15317482
0.34517259,1.39813709,0.25058724,0.03314315,0.13527212,1.13910500,0.00249982,0.06935403,0.03644606,0.15529212
0.35117559,1.43685949,0.24057327,0.03399175,0.14148584,1.17832180,0.00270841,0.06663335,0.03710546,0.15845571
0.35717859,1.48857308,0.23363777,0.03515555,0.14865517,1.22826139,0.00296807,0.06443465,0.03806419,0.16262323
0.36318159,1.55280438,0.22972689,0.03662471,0.15673893,1.28849688,0.00327901,0.06275937,0.03932465,0.16773110
0.36918459,1.62884767,0.22875160,0.03838407,0.16567640,1.35840972,0.00364064,0.06159783,0.04088183,0.17369613
0.37518759,1.71577060,0.23059005,0.04041301,0.17538746,1.43719426,0.00405153,0.06092985,0.04272296,0.18041768
0.38119060,1.81242444,0.23509022,0.04268549,0.18577332,1.52386617,0.00450931,0.06072553,0.04482741,0.18778004
0.38719360,1.91745954,0.24207247,0.04517023,0.19671766,1.61727513,0.00501060,0.06094626,0.04716681,0.19565526
0.39319660,2.02934604,0.25133238,0.04783101,0.20808828,1.71612197,0.00555097,0.06154597,0.04970553,0.20390611
0.39919960,2.14639988,0.26264359,0.05062714,0.21973925,1.81898019,0.00612495,0.06247261,0.05240132,0.21238927
0.40520260,2.26681396,0.27576084,0.05351407,0.23151356,1.92432188,0.00672607,0.06366968,0.05520628,0.22095857
0.41120560,2.38869418,0.29042329,0.05644423,0.24324616,2.03054762,0.00734693,0.06507797,0.05806809,0.22946825
0.41720860,2.51009953,0.30635799,0.05936790,0.25476749,2.13601999,0.00797932,0.06663742,0.06093144,0.23777616
0.42321161,2.62908561,0.32328361,0.06223430,0.26590725,2.23909983,0.00861444,0.06828892,0.06373961,0.24574681
0.42921461,2.74375031,0.34091442,0.06499276,0.27649842,2.33818431,0.00924304,0.06997623,0.06643624,0.25325421
0.43521761,2.85228031,0.35896446,0.06759389,0.28638144,2.43174583,0.00985575,0.07164773,0.06896717,0.26018444
0.44122061,2.95299707,0.37715182,0.06999089,0.29540838,2.51837026,0.01044335,0.07325816,0.07128221,0.26643791
0.44722361,3.04440038,0.39520298,0.07214076,0.30344699,2.59679334,0.01099706,0.07477010,0.07333696,0.27193118
0.45322661,3.12520812,0.41285707,0.07400545,0.31038436,2.66593368,0.01150889,0.07615530,0.07509443,0.27659841
0.45922961,3.19439031,0.42987001,0.07555297,0.31613033,2.72492106,0.01197193,0.07739566,0.07652647,0.28039233
0.46523262,3.25119616,0.44601826,0.07675825,0.32062012,2.77311882,0.01238069,0.07848392,0.07761490,0.28328474
0.47123562,3.29517277,0.46110218,0.07760385,0.32381642,2.81013919,0.01273128,0.07942399,0.07835234,0.28526652
0.47723862,3.32617445,0.47494885,0.07808050,0.32571053,2.83585089,0.01302172,0.08023085,0.07874265,0.28634718
0.48324162,3.34436220,0.48741419,0.07818722,0.32632268,2.85037845,0.01325199,0.08093004,0.07880092,0.28655399
0.48924462,3.35019309,0.49838442,0.07793138,0.32570138,2.85409325,0.01342417,0.08155679,0.07855306,0.28593061
0.49524762,3.34439987,0.50777675,0.07732833,0.32392181,2.84759642,0.01354240,0.08215469,0.07803496,0.28453548
0.50125063,3.32796151,0.51553924,0.07640081,0.32108337,2.83169441,0.01361280,0.08277404,0.07729123,0.28243978
0.50725363,3.30206585,0.52165001,0.07517821,0.31730630,2.80736809,0.01364330,0.08346986,0.07637356,0.27972531
0.51325663,3.26806590,0.52611566,0.07369549,0.31272771,2.77573679,0.01364338,0.08429968,0.07533885,0.27648202
0.51925963,3.22743146,0.52896916,0.07199202,0.30749702,2.73801869,0.01362375,0.08532115,0.07424701,0.27280566
0.52526263,3.18169827,0.53026720,0.07011034,0.30177098,2.69548924,0.01359601,0.08658956,0.07315871,0.26879529
0.53126563,3.13241648,0.53008714,0.06809475,0.29570868,2.64943935,0.01357217,0.08815538,0.07213301,0.26455090
0.53726863,3.08110077,0.52852375,0.06599001,0.28946642,2.60113500,0.01356423,0.09006195,0.07122515,0.26017121
0.54327164,3.02918380,0.52568576,0.06384005,0.28319300,2.55177972,0.01358374,0.09234328,0.07048437,0.25575154
0.54927464,2.97797481,0.52169244,0.06168671,0.27702532,2.50248139,0.01364134,0.09502228,0.06995204,0.25138205
0.55527764,2.92862481,0.51667023,0.05956875,0.27108462,2.45422441,0.01374634,0.09810929,0.06966012,0.24714613
0.56128064,2.88209917,0.51074960,0.05752092,0.26547344,2.40784785,0.01390637,0.10160107,0.06962997,0.24311911
0.56728364,2.83915858,0.50406213,0.05557327,0.26027343,2.36403029,0.01412703,0.10548031,0.06987161,0.23936721
0.57328664,2.80034836,0.49673789,0.05375065,0.25554392,2.32328122,0.01441170,0.10971568,0.07038344,0.23594684
0.57928964,2.76599612,0.48890321,0.05207249,0.25132151,2.28593894,0.01476132,0.11426237,0.07115245,0.23290404
0.58529265,2.73621729,0.48067875,0.05055263,0.24762035,2.25217455,0.01517438,0.11906323,0.07215485,0.23027423
0.59129565,2.71092770,0.47217797,0.04919953,0.24443331,2.22200117,0.01564685,0.12405031,0.07335712,0.22808213
0.59729865,2.68986230,0.46350590,0.04801647,0.24173375,2.19528781,0.01617235,0.12914691,0.07471747,0.22634191
0.60330165,2.67259866,0.45475829,0.04700202,0.23947793,2.17177674,0.01674229,0.13426997,0.07618759,0.22505737
0.60930465,2.65858428,0.44602105,0.04615056,0.23760777,2.15110355,0.01734611,0.13933264,0.07771457,0.22422244
0.61530765,2.64716621,0.43736996,0.04545288,0.23605399,2.13281882,0.01797162,0.14424712,0.07924309,0.22382161
0.62131066,2.63762174,0.42887062,0.04489685,0.23473935,2.11641055,0.01860536,0.14892746,0.08071752,0.22383057
0.62731366,2.62918929,0.42057870,0.04446813,0.23358197,2.10132661,0.01923303,0.15329236,0.08208411,0.22421694
0.63331666,2.62109807,0.41254033,0.04415081,0.23249861,2.08699631,0.01983989,0.15726771,0.08329298,0.22494110
0.63931966,2.61259604,0.40479276,0.04392808,0.23140775,2.07285086,0.02041126,0.16078897,0.08430000,0.22595704
0.64532266,2.60297528,0.39736513,0.04378290,0.23023245,2.05834195,0.02093298,0.16380303,0.08506836,0.22721345
0.65132566,2.59159423,0.39027955,0.04369853,0.22890306,2.04295844,0.02139181,0.16626979,0.08556989,0.22865481
0.65732866,2.57789667,0.38355220,0.04365901,0.22735946,2.02624073,0.02177592,0.16816312,0.08578600,0.23022263
0.66333167,2.56142699,0.37719468,0.04364968,0.22555315,2.00779291,0.02207523,0.16947139,0.08570831,0.23185677
0.66933467,2.54184183,0.37121551,0.04365748,0.22344896,1.98729252,0.02228180,0.17019739,0.08533892,0.23349686
0.67533767,2.51891809,0.36562176,0.04367129,0.22102654,1.96449800,0.02239007,0.17035786,0.08469037,0.23508382
0.68134067,2.49255747,0.36042069,0.04368216,0.21828150,1.93925391,0.02239717,0.16998237,0.08378515,0.23656134
0.68734367,2.46278765,0.35562159,0.04368346,0.21522639,1.91149386,0.02230298,0.16911198,0.08265516,0.23787743
0.69334667,2.42976047,0.35123758,0.04367101,0.21189139,1.88124149,0.02211031,0.16779738,0.08134069,0.23898591
0.69934967,2.39374719,0.34728732,0.04364311,0.20832479,1.84860931,0.02182490,0.16609693,0.07988938,0.23984782
0.70535268,2.35513139,0.34379676,0.04360052,0.20459323,1.81379568,0.02145533,0.16407441,0.07835498,0.24043268
0.71135568,2.31439955,0.34080060,0.04354640,0.20078168,1.77708006,0.02101292,0.16179679,0.07679601,0.24071955
0.71735868,2.27212981,0.33834361,0.04348621,0.19699321,1.73881655,0.02051152,0.15933201,0.07527439,0.24069793
0.72336168,2.22897919,0.33648156,0.04342750,0.19334834,1.69942603,0.01996725,0.15674691,0.07385411,0.24036831
0.72936468,2.18566952,0.33528181,0.04337976,0.18998417,1.65938695,0.01939818,0.15410534,0.07259986,0.23974245
0.73536768,2.14297253,0.33482340,0.04335411,0.18705302,1.61922511,0.01882391,0.15146653,0.07157577,0.23884343
0.74137069,2.10169433,0.33519664,0.04336304,0.18472068,1.57950262,0.01826522,0.14888390,0.07084425,0.23770523
0.74737369,2.06265954,0.33650212,0.04342006,0.18316415,1.54080632,0.01774354,0.14640407,0.07046483,0.23637219
0.75337669,2.02669548,0.33884900,0.04353937,0.18256888,1.50373588,0.01728050,0.14406636,0.07049315,0.23489802
0.75937969,1.99461649,0.34235281,0.04373544,0.18312550,1.46889198,0.01689741,0.14190260,0.07098005,0.23334469
0.76538269,1.96720871,0.34713244,0.04402263,0.18502594,1.43686470,0.01661478,0.13993727,0.07197062,0.23178103
0.77138569,1.94521547,0.35330668,0.04441470,0.18845912,1.40822241,0.01645182,0.13818792,0.07350344,0.23028119
0.77738869,1.92932337,0.36098999,0.04492446,0.19360610,1.38350138,0.01642594,0.13666583,0.07560974,0.22892301
0.78339170,1.92014928,0.37028806,0.04556322,0.20063491,1.36319625,0.01655234,0.13537681,0.07831266,0.22778628
0.78939470,1.91822824,0.38129276,0.04634041,0.20969509,1.34775146,0.01684360,0.13432211,0.08162656,0.22695096
0.79539770,1.92400247,0.39407707,0.04726312,0.22091206,1.33755381,0.01730930,0.13349930,0.08555627,0.22649550
0.80140070,1.93781157,0.40868996,0.04833569,0.23438160,1.33292604,0.01795578,0.13290314,0.09009650,0.22649514
0.80740370,1.95988402,0.42515138,0.04955933,0.25016452,1.33412170,0.01878592,0.13252633,0.09523127,0.22702028
0.81340670,1.99033020,0.44344777,0.05093181,0.26828181,1.34132106,0.01979900,0.13236015,0.10093348,0.22813507
0.81940970,2.02913714,0.46352817,0.05244718,0.28871050,1.35462825,0.02099069,0.13239491,0.10716456,0.22989604
0.82541271,2.07616521,0.48530125,0.05409563,0.31138038,1.37406958,0.02235309,0.13262021,0.11387443,0.23235089
0.83141571,2.13114703,0.50863342,0.05586339,0.33617194,1.39959303,0.02387486,0.13302513,0.12100163,0.23553759
0.83741871,2.19368883,0.53334828,0.05773281,0.36291554,1.43106891,0.02554153,0.13359816,0.12847375,0.23948348
0.84342171,2.26327447,0.55922746,0.05968247,0.39139213,1.46829175,0.02733577,0.13432719,0.13620820,0.24420478
0.84942471,2.33927234,0.58601310,0.06168758,0.42133549,1.51098339,0.02923782,0.13519930,0.14411332,0.24970614
0.85542771,2.42094509,0.61341181,0.06372032,0.45243612,1.55879719,0.03122597,0.13620068,0.15208984,0.25598061
0.86143072,2.50746219,0.64110025,0.06575051,0.48434669,1.61132337,0.03327710,0.13731647,0.16003271,0.26300965
0.86743372,2.59791506,0.66873202,0.06774627,0.51668902,1.66809536,0.03536719,0.13853082,0.16783320,0.27076356
0.87343672,2.69133452,0.69594581,0.06967483,0.54906225,1.72859695,0.03747193,0.13982691,0.17538127,0.27920196
0.87943972,2.78670980,0.72237447,0.07150343,0.58105221,1.79227016,0.03956727,0.14118726,0.18256817,0.28827460
0.88544272,2.88300882,0.74765465,0.07320025,0.61224142,1.85852347,0.04162990,0.14259401,0.18928903,0.29792225
0.89144572,2.97919861,0.77143667,0.07473534,0.64221953,1.92674035,0.04363780,0.14402946,0.19544554,0.30807784
0.89744872,3.07426547,0.79339416,0.07608155,0.67059381,1.99628754,0.04557057,0.14547661,0.20094847,0.31866755
0.90345173,3.16723379,0.81323322,0.07721538,0.69699921,2.06652310,0.04740980,0.14691982,0.20571992,0.32961214
0.90945473,3.25718297,0.83070047,0.07811770,0.72110766,2.13680390,0.04913929,0.14834551,0.20969534,0.34082817
0.91545773,3.34326184,0.84558994,0.07877433,0.74263632,2.20649242,0.05074523,0.14974273,0.21282506,0.35222926
0.92146073,3.42470001,0.85774828,0.07917650,0.76135432,2.27496269,0.05221624,0.15110380,0.21507535,0.36372736
0.92746373,3.50081613,0.86707831,0.07932103,0.77708796,2.34160556,0.05354338,0.15242480,0.21642899,0.37523381
0.93346673,3.57102277,0.87354064,0.07921039,0.78972394,2.40583312,0.05472006,0.15370583,0.21688530,0.38666051
0.93946973,3.63482824,0.87715343,0.07885252,0.79921083,2.46708272,0.05574190,0.15495126,0.21645960,0.39792087
0.94547274,3.69183570,0.87799035,0.07826044,0.80555847,2.52482044,0.05660662,0.15616969,0.21518221,0.40893071
0.95147574,3.74173991,0.87617689,0.07745176,0.80883563,2.57854455,0.05731378,0.15737372,0.21309702,0.41960915
0.95747874,3.78432231,0.87188518,0.07644796,0.80916588,2.62778896,0.05786464,0.15857956,0.21025972,0.42987932
0.96348174,3.81944501,0.86532767,0.07527365,0.80672202,2.67212695,0.05826195,0.15980647,0.20673570,0.43966915
0.96948474,3.84704420,0.85674987,0.07395568,0.80171914,2.71117515,0.05850979,0.16107599,0.20259785,0.44891200
0.97548774,3.86712346,0.84642247,0.07252227,0.79440684,2.74459800,0.05861340,0.16241107,0.19792424,0.45754728
0.98149075,3.87974739,0.83463318,0.07100212,0.78506061,2.77211235,0.05857904,0.16383501,0.19279587,0.46552104
0.98749375,3.88503573,0.82167847,0.06942358,0.77397294,2.79349213,0.05841387,0.16537041,0.18729447,0.47278645
0.99349675,3.88315791,0.80785549,0.06781386,0.76144429,2.80857281,0.05812578,0.16703798,0.18150048,0.47930414
0.99949975,3.87432809,0.79345443,0.06619835,0.74777421,2.81725517,0.05772334,0.16885530,0.17549132,0.48504246
1.00550275,3.85880030,0.77875131,0.06460002,0.73325305,2.81950803,0.05721558,0.17083568,0.16933979,0.48997756
1.01150575,3.83686362,0.76400158,0.06303898,0.71815418,2.81536958,0.05661188,0.17298698,0.16311292,0.49409321
1.01750875,3.80883678,0.74943441,0.06153212,0.70272722,2.80494679,0.05592176,0.17531053,0.15687096,0.49738047
1.02351176,3.77506224,0.73524789,0.06009286,0.68719224,2.78841289,0.05515469,0.17780018,0.15066675,0.49983706
1.02951476,3.73589941,0.72160515,0.05873106,0.67173523,2.76600249,0.05431984,0.18044154,0.14454535,0.50146655
1.03551776,3.69171702,0.70863142,0.05745297,0.65650475,2.73800466,0.05342589,0.18321139,0.13854387,0.50227732
1.04152076,3.64288485,0.69641226,0.05626133,0.64161003,2.70475396,0.05248073,0.18607744,0.13269162,0.50228143
1.04752376,3.58976499,0.68499268,0.05515551,0.62712036,2.66661990,0.05149127,0.18899825,0.12701039,0.50149327
1.05352676,3.53270330,0.67437761,0.05413179,0.61306595,2.62399543,0.05046324,0.19192370,0.12151494,0.49992842
1.05952976,3.47202143,0.66453335,0.05318358,0.59944002,2.57728490,0.04940106,0.19479563,0.11621365,0.49760242
1.06553277,3.40801026,0.65539033,0.05230187,0.58620225,2.52689248,0.04830773,0.19754905,0.11110932,0.49452989
1.07153577,3.34092538,0.64684700,0.05147557,0.57328322,2.47321166,0.04718484,0.20011362,0.10619998,0.49072391
1.07753877,3.27098508,0.63877485,0.05069201,0.56058997,2.41661645,0.04603268,0.20241555,0.10147992,0.48619575
1.08354177,3.19837165,0.63102453,0.04993745,0.54801221,2.35745515,0.04485037,0.20437989,0.09694070,0.48095523
1.08954477,3.12323606,0.62343293,0.04919756,0.53542918,2.29604690,0.04363611,0.20593297,0.09257220,0.47501140
1.09554777,3.04570615,0.61583101,0.04845804,0.52271673,2.23268144,0.04238755,0.20700518,0.08836369,0.46837393
1.10155078,2.96589840,0.60805227,0.04770515,0.50975457,2.16762202,0.04110212,0.20753376,0.08430486,0.46105492
1.10755378,2.88393249,0.59994152,0.04692629,0.49643320,2.10111144,0.03977746,0.20746562,0.08038687,0.45307116
1.11355678,2.79994833,0.59136369,0.04611057,0.48266046,2.03338070,0.03841187,0.20676002,0.07660321,0.44444678
1.11955978,2.71412445,0.58221238,0.04524936,0.46836734,1.96465963,0.03700472,0.20539101,0.07295056,0.43521604
1.12556278,2.62669683,0.57241789,0.04433675,0.45351289,1.89518896,0.03555677,0.20334951,0.06942941,0.42542627
1.13156578,2.53797686,0.56195422,0.04336996,0.43808806,1.82523268,0.03407057,0.20064490,0.06604465,0.41514058
1.13756878,2.44836746,0.55084495,0.04234973,0.42211829,1.75509003,0.03255059,0.19730602,0.06280582,0.40444027
1.14357179,2.35837596,0.53916763,0.04128053,0.40566491,1.68510601,0.03100344,0.19338159,0.05972732,0.39342675
1.14957479,2.26862290,0.52705640,0.04017069,0.38882506,1.61567965,0.02943782,0.18893987,0.05682833,0.38222270
1.15557779,2.17984573,0.51470272,0.03903242,0.37173052,1.54726927,0.02786448,0.18406766,0.05413253,0.37097237
1.16158079,2.09289693,0.50235417,0.03788169,0.35454512,1.48039419,0.02629599,0.17886863,0.05166767,0.35984092
1.16758379,2.00873601,0.49031102,0.03673796,0.33746117,1.41563246,0.02474650,0.17346092,0.04946491,0.34901259
1.17358679,1.92841549,0.47892093,0.03562382,0.32069484,1.35361446,0.02323131,0.16797425,0.04755800,0.33868786
1.17958979,1.85306088,0.46857154,0.03456444,0.30448078,1.29501240,0.02176652,0.16254650,0.04598236,0.32907938
1.18559280,1.78384532,0.45968137,0.03358699,0.28906606,1.24052608,0.02036848,0.15731996,0.04477400,0.32040695
1.19159580,1.72195960,0.45268902,0.03271992,0.27470370,1.19086528,0.01905335,0.15243732,0.04396838,0.31289151
1.19759880,1.66857848,0.44804115,0.03199211,0.26164595,1.14672950,0.01783657,0.14803757,0.04359917,0.30674850
1.20360180,1.62482459,0.44617936,0.03143206,0.25013742,1.10878576,0.01673246,0.14425198,0.04369708,0.30218062
1.20960480,1.59173108,0.44752644,0.03106703,0.24040840,1.07764556,0.01575370,0.14120027,0.04428862,0.29937041
1.21560780,1.57020447,0.45247233,0.03092209,0.23266828,1.05384165,0.01491102,0.13898705,0.04539496,0.29847291
1.22161081,1.56098919,0.46136022,0.03101928,0.22709949,1.03780588,0.01421289,0.13769875,0.04703082,0.29960863
1.22761381,1.56463488,0.47447311,0.03137681,0.22385176,1.02984883,0.01366522,0.13740110,0.04920353,0.30285735
1.23361681,1.58146800,0.49202131,0.03200831,0.22303714,1.03014231,0.01327127,0.13813713,0.05191214,0.30825273
1.23961981,1.61156879,0.51413131,0.03292216,0.22472561,1.03870535,0.01303148,0.13992596,0.05514677,0.31577839
1.24562281,1.65475450,0.54083631,0.03412101,0.22894154,1.05539438,0.01294355,0.14276214,0.05888811,0.32536539
1.25162581,1.71056964,0.57206881,0.03560136,0.23566103,1.07989808,0.01300239,0.14661581,0.06310709,0.33689136
1.25762881,1.77828387,0.60765557,0.03735335,0.24481025,1.11173729,0.01320033,0.15143341,0.06776482,0.35018155
1.26363182,1.85689770,0.64731524,0.03936070,0.25626482,1.15026994,0.01352721,0.15713912,0.07281276,0.36501160
1.26963482,1.94515600,0.69065882,0.04160080,0.26985029,1.19470106,0.01397069,0.16363674,0.07819307,0.38111208
1.27563782,2.04156915,0.73719305,0.04404503,0.28534390,1.24409766,0.01451645,0.17081215,0.08383925,0.39817475
1.28164082,2.14444114,0.78632689,0.04665916,0.30247752,1.29740782,0.01514855,0.17853615,0.08967706,0.41586020
1.28764382,2.25190407,0.83738099,0.04940400,0.32094183,1.35348376,0.01584970,0.18666750,0.09562555,0.43380665
1.29364682,2.36195784,0.88959996,0.05223617,0.34039178,1.41110777,0.01660169,0.19505626,0.10159847,0.45163958
1.29964982,2.47251406,0.94216734,0.05510896,0.36045314,1.46902050,0.01738569,0.20354713,0.10750572,0.46898185
1.30565283,2.58144273,0.99422281,0.05797338,0.38073022,1.52595048,0.01818264,0.21198287,0.11325507,0.48546380
1.31165583,2.68662042,1.04488133,0.06077919,0.40081443,1.58064400,0.01897364,0.22020752,0.11875395,0.50073311
1.31765883,2.78597838,1.09325355,0.06347608,0.42029352,1.63189443,0.01974029,0.22806950,0.12391137,0.51446384
1.32366183,2.87754922,1.13846707,0.06601483,0.43876133,1.67856994,0.02046503,0.23542449,0.12863985,0.52636452
1.32966483,2.95951077,1.17968776,0.06834841,0.45582772,1.71963895,0.02113149,0.24213794,0.13285730,0.53618486
1.33566783,3.03022586,1.21614060,0.07043314,0.47112825,1.75419236,0.02172476,0.24808727,0.13648892,0.54372091
1.34167084,3.08827687,1.24712925,0.07222968,0.48433351,1.78146212,0.02223166,0.25316381,0.13946888,0.54881862
1.34767384,3.13249418,1.27205371,0.07370392,0.49515748,1.80083553,0.02264098,0.25727419,0.14174186,0.55137559
1.35367684,3.16197780,1.29042559,0.07482783,0.50336487,1.81186509,0.02294365,0.26034151,0.14326435,0.55134124
1.35967984,3.17611169,1.30188023,0.07557998,0.50877698,1.81427366,0.02313289,0.26230612,0.14400568,0.54871538
1.36568284,3.17457064,1.30618548,0.07594606,0.51127591,1.80795501,0.02320428,0.26312602,0.14394873,0.54354531
1.37168584,3.15731959,1.30324657,0.07591909,0.51080689,1.79296991,0.02315586,0.26277697,0.14309026,0.53592188
1.37768884,3.12460591,1.29310722,0.07549948,0.50737876,1.76953823,0.02298806,0.26125235,0.14144096,0.52597454
1.38369185,3.07694478,1.27594663,0.07469485,0.50106240,1.73802723,0.02270375,0.25856265,0.13902506,0.51386576
1.38969485,3.01509873,1.25207274,0.07351972,0.49198735,1.69893685,0.02230805,0.25473487,0.13587963,0.49978508
1.39569785,2.94005187,1.22191189,0.07199500,0.48033664,1.65288252,0.02180831,0.24981155,0.13205356,0.48394308
1.40170085,2.85297992,1.18599537,0.07014725,0.46634009,1.60057605,0.02121388,0.24384974,0.12760618,0.46656536
1.40770385,2.75521705,1.14494338,0.06800793,0.45026642,1.54280544,0.02053594,0.23691967,0.12260575,0.44788689
1.41370685,2.64822066,1.09944695,0.06561245,0.43241444,1.48041414,0.01978729,0.22910339,0.11712759,0.42814680
1.41970985,2.53353508,1.05024863,0.06299916,0.41310365,1.41428053,0.01898213,0.22049316,0.11125227,0.40758365
1.42571286,2.41275546,0.99812267,0.06020834,0.39266475,1.34529794,0.01813576,0.21118981,0.10506355,0.38643136
1.43171586,2.28749269,0.94385521,0.05728115,0.37143032,1.27435607,0.01726433,0.20130094,0.09864643,0.36491576
1.43771886,2.15934039,0.88822556,0.05425862,0.34972605,1.20232397,0.01638457,0.19093911,0.09208526,0.34325181
1.44372186,2.02984477,0.83198882,0.05118072,0.32786280,1.13003498,0.01551349,0.18021995,0.08546185,0.32164131
1.44972486,1.90047799,0.77586060,0.04808548,0.30612984,1.05827406,0.01466811,0.16926030,0.07885396,0.30027136
1.45572786,1.77261562,0.72050432,0.04500826,0.28478930,0.98776739,0.01386512,0.15817638,0.07233377,0.27931314
1.46173087,1.64751860,0.66652119,0.04198116,0.26407202,0.91917460,0.01312066,0.14708201,0.06596683,0.25892136
1.46773387,1.52631974,0.61444325,0.03903255,0.24417496,0.85308342,0.01244999,0.13608705,0.05981109,0.23923396
1.47373687,1.41001502,0.56472947,0.03618676,0.22525987,0.79000677,0.01186721,0.12529585,0.05391635,0.22037230
1.47973987,1.29945942,0.51776465,0.03346395,0.20745347,0.73038211,0.01138503,0.11480608,0.04832391,0.20244164
1.48574287,1.19536708,0.47386121,0.03088007,0.19084868,0.67457283,0.01101447,0.10470770,0.04306651,0.18553191
1.49174587,1.09831530,0.43326323,0.02844703,0.17550701,0.62287141,0.01076461,0.09508219,0.03816855,0.16971873
1.49774887,1.00875202,0.39615257,0.02617291,0.16146169,0.57550405,0.01064241,0.08600218,0.03364649,0.15506462
1.50375188,0.92700602,0.36265645,0.02406230,0.14872141,0.53263650,0.01065249,0.07753123,0.02950945,0.14162046
