energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.38269135,1.19764816,0.00016533,0.07786259,0.63764298,0.45179739,0.11253252,0.29908730,0.24607581,0.00000000
-3.37668834,1.11901108,0.00015186,0.07357502,0.58616997,0.42188297,0.10410899,0.27969793,0.23155201,0.00000000
-3.37068534,1.04201188,0.00013900,0.06944597,0.53579731,0.39248724,0.09586369,0.26077780,0.21729724,0.00000000
-3.36468234,0.96734582,0.00012687,0.06549563,0.48705348,0.36389232,0.08787683,0.24248593,0.20343301,0.00000000
-3.35867934,0.89559101,0.00011561,0.06173618,0.44039128,0.33633842,0.08021723,0.22495020,0.19005905,0.00000000
-3.35267634,0.82720865,0.00010536,0.05817270,0.39618478,0.31002262,0.07294194,0.20826827,0.17725404,0.00000000
-3.34667334,0.76254857,0.00009627,0.05480430,0.35472944,0.28509981,0.06609637,0.19250970,0.16507724,0.00000000
-3.34067034,0.70185921,0.00008853,0.05162549,0.31624525,0.26168538,0.05971501,0.17771915,0.15357102,0.00000000
-3.33466733,0.64530119,0.00008232,0.04862766,0.28088217,0.23985943,0.05382247,0.16392038,0.14276395,0.00000000
-3.32866433,0.59296329,0.00007782,0.04580047,0.24872768,0.21967201,0.04843497,0.15112071,0.13267425,0.00000000
-3.32266133,0.54487991,0.00007526,0.04313333,0.21981570,0.20114921,0.04356201,0.13931583,0.12331352,0.00000000
-3.31665833,0.50104896,0.00007488,0.04061668,0.19413634,0.18429945,0.03920823,0.12849454,0.11469030,0.00000000
-3.31065533,0.46144928,0.00007695,0.03824306,0.17164603,0.16911978,0.03537533,0.11864335,0.10681356,0.00000000
-3.30465233,0.42605666,0.00008175,0.03600808,0.15227748,0.15560189,0.03206394,0.10975062,0.09969577,0.00000000
-3.29864932,0.39485795,0.00008964,0.03391108,0.13594906,0.14373733,0.02927542,0.10181018,0.09335543,0.00000000
-3.29264632,0.36786261,0.00010097,0.03195554,0.12257315,0.13352202,0.02701348,0.09482430,0.08781912,0.00000000
-3.28664332,0.34511139,0.00011615,0.03014931,0.11206329,0.12495965,0.02528557,0.08880591,0.08312282,0.00000000
-3.28064032,0.32668183,0.00013563,0.02850455,0.10433985,0.11806394,0.02410403,0.08377998,0.07931264,0.00000000
-3.27463732,0.31269063,0.00015987,0.02703748,0.09933400,0.11285979,0.02348685,0.07978420,0.07644470,0.00000000
-3.26863432,0.30329276,0.00018938,0.02576793,0.09699010,0.10938319,0.02345815,0.07686880,0.07458453,0.00000000
-3.26263132,0.29867754,0.00022467,0.02471876,0.09726630,0.10767997,0.02404827,0.07509560,0.07380564,0.00000000
-3.25662831,0.29906179,0.00026625,0.02391515,0.10013362,0.10780362,0.02529343,0.07453639,0.07418758,0.00000000
-3.25062531,0.30468050,0.00031462,0.02338368,0.10557349,0.10981201,0.02723507,0.07527059,0.07581340,0.00000000
-3.24462231,0.31577512,0.00037025,0.02315150,0.11357391,0.11376345,0.02991872,0.07738233,0.07876659,0.00000000
-3.23861931,0.33258007,0.00043357,0.02324528,0.12412464,0.11971205,0.03339249,0.08095692,0.08312767,0.00000000
-3.23261631,0.35530785,0.00050489,0.02369027,0.13721143,0.12770270,0.03770522,0.08607697,0.08897038,0.00000000
-3.22661331,0.38413311,0.00058448,0.02450920,0.15280978,0.13776575,0.04290427,0.09281803,0.09635764,0.00000000
-3.22061031,0.41917647,0.00067245,0.02572133,0.17087840,0.14991177,0.04903304,0.10124404,0.10533742,0.00000000
-3.21460730,0.46048849,0.00076878,0.02734145,0.19135286,0.16412639,0.05612828,0.11140261,0.11593864,0.00000000
-3.20860430,0.50803446,0.00087327,0.02937895,0.21413962,0.18036576,0.06421724,0.12332038,0.12816714,0.00000000
-3.20260130,0.56168075,0.00098555,0.03183697,0.23911082,0.19855253,0.07331488,0.13699847,0.14200210,0.00000000
-3.19659830,0.62118333,0.00110505,0.03471170,0.26610031,0.21857285,0.08342106,0.15240844,0.15739284,0.00000000
-3.19059530,0.68617912,0.00123100,0.03799178,0.29490087,0.24027438,0.09451809,0.16948871,0.17425634,0.00000000
-3.18459230,0.75618080,0.00136243,0.04165789,0.32526324,0.26346568,0.10656857,0.18814185,0.19247560,0.00000000
-3.17858929,0.83057567,0.00149816,0.04568258,0.35689681,0.28791693,0.11951375,0.20823285,0.21189899,0.00000000
-3.17258629,0.90862889,0.00163686,0.05003027,0.38947232,0.31336219,0.13327254,0.22958852,0.23234067,0.00000000
-3.16658329,0.98949139,0.00177701,0.05465757,0.42262635,0.33950317,0.14774126,0.25199827,0.25358231,0.00000000
-3.16058029,1.07221263,0.00191698,0.05951387,0.45596771,0.36601447,0.16279422,0.27521635,0.27537602,0.00000000
-3.15457729,1.15575780,0.00205504,0.06454215,0.48908544,0.39255015,0.17828520,0.29896544,0.29744855,0.00000000
-3.14857429,1.23902942,0.00218942,0.06968012,0.52155811,0.41875145,0.19404975,0.32294188,0.31950670,0.00000000
-3.14257129,1.32089235,0.00231834,0.07486156,0.55296409,0.44425544,0.20990842,0.34682216,0.34124373,0.00000000
-3.13656828,1.40020165,0.00244009,0.08001788,0.58289246,0.46870411,0.22567066,0.37027058,0.36234670,0.00000000
-3.13056528,1.47583207,0.00255301,0.08507984,0.61095379,0.49175376,0.24113941,0.39294789,0.38250436,0.00000000
-3.12456228,1.54670797,0.00265562,0.08997933,0.63679064,0.51308408,0.25611613,0.41452047,0.40141534,0.00000000
-3.11855928,1.61183250,0.00274661,0.09465114,0.66008690,0.53240662,0.27040599,0.43466981,0.41879631,0.00000000
-3.11255628,1.67031459,0.00282489,0.09903472,0.68057590,0.54947225,0.28382313,0.45310165,0.43438972,0.00000000
-3.10655328,1.72139258,0.00288961,0.10307571,0.69804654,0.56407722,0.29619568,0.46955465,0.44797088,0.00000000
-3.10055028,1.76445333,0.00294021,0.10672730,0.71234737,0.57606759,0.30737025,0.48380788,0.45935386,0.00000000
-3.09454727,1.79904599,0.00297638,0.10995123,0.72338838,0.58534178,0.31721578,0.49568693,0.46839617,0.00000000
-3.08854427,1.82488965,0.00299810,0.11271852,0.73114037,0.59185118,0.32562649,0.50506835,0.47500185,0.00000000
-3.08254127,1.84187479,0.00300561,0.11500975,0.73563208,0.59559880,0.33252390,0.51188203,0.47912287,0.00000000
-3.07653827,1.85005833,0.00299939,0.11681497,0.73694530,0.59663607,0.33785769,0.51611159,0.48075891,0.00000000
-3.07053527,1.84965283,0.00298015,0.11813329,0.73520813,0.59505806,0.34160559,0.51779270,0.47995538,0.00000000
-3.06453227,1.84101054,0.00294879,0.11897200,0.73058708,0.59099736,0.34377221,0.51700942,0.47679996,0.00000000
-3.05852926,1.82460321,0.00290632,0.11934556,0.72327823,0.58461698,0.34438697,0.51388884,0.47141790,0.00000000
-3.05252626,1.80099896,0.00285392,0.11927426,0.71349819,0.57610274,0.34350133,0.50859437,0.46396626,0.00000000
-3.04652326,1.77083747,0.00279281,0.11878282,0.70147527,0.56565560,0.34118551,0.50131794,0.45462745,0.00000000
-3.04052026,1.73480502,0.00272428,0.11789894,0.68744140,0.55348423,0.33752482,0.49227180,0.44360247,0.00000000
-3.03451726,1.69361059,0.00264960,0.11665188,0.67162517,0.53979829,0.33261610,0.48168018,0.43110426,0.00000000
-3.02851426,1.64796427,0.00257010,0.11507125,0.65424636,0.52480277,0.32656411,0.46977135,0.41735125,0.00000000
-3.02251126,1.59855904,0.00248705,0.11318592,0.63551221,0.50869349,0.31947847,0.45677054,0.40256177,0.00000000
-3.01650825,1.54605663,0.00240174,0.11102328,0.61561537,0.49165402,0.31147098,0.44289403,0.38694917,0.00000000
-3.01050525,1.49107787,0.00231544,0.10860877,0.59473364,0.47385399,0.30265358,0.42834466,0.37071814,0.00000000
-3.00450225,1.43419766,0.00222944,0.10596568,0.57303129,0.45544883,0.29313707,0.41330897,0.35406209,0.00000000
-2.99849925,1.37594441,0.00214504,0.10311530,0.55066165,0.43658057,0.28303039,0.39795596,0.33716171,0.00000000
-2.99249625,1.31680342,0.00206365,0.10007735,0.52777075,0.41737981,0.27244056,0.38243745,0.32018457,0.00000000
-2.98649325,1.25722348,0.00198671,0.09687051,0.50450148,0.39796832,0.26147318,0.36688984,0.30328572,0.00000000
-2.98049025,1.19762592,0.00191582,0.09351321,0.48099804,0.37846207,0.25023320,0.35143713,0.28660905,0.00000000
-2.97448724,1.13841503,0.00185271,0.09002446,0.45741012,0.35897439,0.23882606,0.33619469,0.27028917,0.00000000
-2.96848424,1.07998888,0.00179931,0.08642464,0.43389661,0.33961903,0.22735877,0.32127365,0.25445367,0.00000000
-2.96248124,1.02274959,0.00175772,0.08273624,0.41062832,0.32051267,0.21594097,0.30678542,0.23922542,0.00000000
-2.95647824,0.96711229,0.00173025,0.07898449,0.38778983,0.30177692,0.20468570,0.29284591,0.22472482,0.00000000
-2.95047524,0.91351184,0.00171939,0.07519775,0.36557993,0.28353943,0.19370982,0.27957941,0.21107168,0.00000000
-2.94447224,0.86240709,0.00172784,0.07140771,0.34421093,0.26593424,0.18313398,0.26712146,0.19838670,0.00000000
-2.93846923,0.81428216,0.00175841,0.06764933,0.32390664,0.24910115,0.17308207,0.25562086,0.18679239,0.00000000
-2.93246623,0.76964469,0.00181403,0.06396052,0.30489929,0.23318431,0.16368013,0.24524044,0.17641332,0.00000000
-2.92646323,0.72902124,0.00189765,0.06038166,0.28742545,0.21833008,0.15505483,0.23615663,0.16737585,0.00000000
-2.92046023,0.69295006,0.00201217,0.05695482,0.27172115,0.20468419,0.14733144,0.22855787,0.15980714,0.00000000
-2.91445723,0.66197160,0.00216033,0.05372287,0.25801664,0.19238860,0.14063150,0.22264180,0.15383377,0.00000000
-2.90845423,0.63661735,0.00234462,0.05072850,0.24653074,0.18157796,0.13507017,0.21861155,0.14957985,0.00000000
-2.90245123,0.61739768,0.00256713,0.04801315,0.23746535,0.17237613,0.13075360,0.21667123,0.14716485,0.00000000
-2.89644822,0.60478914,0.00282946,0.04561592,0.23100019,0.16489278,0.12777616,0.21702076,0.14670129,0.00000000
-2.89044522,0.59922203,0.00313253,0.04357255,0.22728807,0.15922027,0.12621796,0.21985043,0.14829243,0.00000000
-2.88444222,0.60106874,0.00347654,0.04191451,0.22645087,0.15543099,0.12614260,0.22533539,0.15203005,0.00000000
-2.87843922,0.61063349,0.00386076,0.04066819,0.22857650,0.15357534,0.12759535,0.23363020,0.15799254,0.00000000
-2.87243622,0.62814383,0.00428350,0.03985423,0.23371678,0.15368025,0.13060190,0.24486385,0.16624334,0.00000000
-2.86643322,0.65374438,0.00474199,0.03948713,0.24188658,0.15574856,0.13516766,0.25913527,0.17682990,0.00000000
-2.86043022,0.68749302,0.00523237,0.03957490,0.25306406,0.15975911,0.14127787,0.27650965,0.18978316,0.00000000
-2.85442721,0.72935967,0.00574963,0.04011909,0.26719214,0.16566757,0.14889833,0.29701552,0.20511762,0.00000000
-2.84842421,0.77922763,0.00628768,0.04111480,0.28418113,0.17340806,0.15797697,0.32064285,0.22283203,0.00000000
-2.84242121,0.83689750,0.00683938,0.04255105,0.30391243,0.18289537,0.16844602,0.34734206,0.24291058,0.00000000
-2.83641821,0.90209328,0.00739669,0.04441116,0.32624311,0.19402777,0.18022496,0.37702400,0.26532455,0.00000000
-2.83041521,0.97447036,0.00795082,0.04667336,0.35101127,0.20669028,0.19322395,0.40956078,0.29003432,0.00000000
-2.82441221,1.05362505,0.00849239,0.04931135,0.37804189,0.22075823,0.20734761,0.44478750,0.31699155,0.00000000
-2.81840920,1.13910488,0.00901172,0.05229507,0.40715290,0.23610094,0.22249915,0.48250459,0.34614133,0.00000000
-2.81240620,1.23041932,0.00949905,0.05559139,0.43816115,0.25258539,0.23858442,0.52248070,0.37742418,0.00000000
-2.80640320,1.32705005,0.00994487,0.05916481,0.47088797,0.27007963,0.25551585,0.56445602,0.41077760,0.00000000
-2.80040020,1.42846046,0.01034016,0.06297816,0.50516400,0.28845581,0.27321588,0.60814586,0.44613694,0.00000000
-2.79439720,1.53410348,0.01067669,0.06699315,0.54083290,0.30759262,0.29161977,0.65324426,0.48343563,0.00000000
-2.78839420,1.64342756,0.01094733,0.07117096,0.57775378,0.32737708,0.31067755,0.69942769,0.52260428,0.00000000
-2.78239120,1.75588024,0.01114623,0.07547259,0.61580197,0.34770539,0.33035488,0.74635854,0.56356894,0.00000000
-2.77638819,1.87090930,0.01126908,0.07985922,0.65486808,0.36848298,0.35063270,0.79368860,0.60624818,0.00000000
-2.77038519,1.98796128,0.01131323,0.08429239,0.69485528,0.38962367,0.37150566,0.84106222,0.65054925,0.00000000
-2.76438219,2.10647779,0.01127780,0.08873413,0.73567482,0.41104788,0.39297921,0.88811948,0.69636347,0.00000000
-2.75837919,2.22588984,0.01116371,0.09314695,0.77723995,0.43268017,0.41506553,0.93449916,0.74356088,0.00000000
-2.75237619,2.34561085,0.01097366,0.09749386,0.81945860,0.45444609,0.43777834,0.97984183,0.79198472,0.00000000
-2.74637319,2.46502902,0.01071203,0.10173826,0.86222511,0.47626867,0.46112694,1.02379298,0.84144586,0.00000000
-2.74037019,2.58349991,0.01038477,0.10584387,0.90541158,0.49806474,0.48510964,1.06600642,0.89171782,0.00000000
-2.73436718,2.70034026,0.00999914,0.10977470,0.94885938,0.51974137,0.50970714,1.10614794,0.94253263,0.00000000
-2.72836418,2.81482362,0.00956355,0.11349503,0.99237138,0.54119261,0.53487602,1.14389947,0.99357798,0.00000000
-2.72236118,2.92617903,0.00908724,0.11696948,1.03570554,0.56229704,0.56054289,1.17896347,1.04449626,0.00000000
-2.71635818,3.03359299,0.00858002,0.12016321,1.07857047,0.58291608,0.58659967,1.21106785,1.09488543,0.00000000
-2.71035518,3.13621552,0.00805195,0.12304215,1.12062337,0.60289346,0.61290023,1.23997108,1.14430235,0.00000000
-2.70435218,3.23317034,0.00751312,0.12557345,1.16147076,0.62205599,0.63925873,1.26546748,1.19226844,0.00000000
-2.69834917,3.32356914,0.00697329,0.12772594,1.20067231,0.64021548,0.66545004,1.28739237,1.23827764,0.00000000
-2.69234617,3.40652961,0.00644175,0.12947074,1.23774775,0.65717213,0.69121219,1.30562695,1.28180674,0.00000000
-2.68634317,3.48119653,0.00592701,0.13078192,1.27218680,0.67271900,0.71625094,1.32010246,1.32232742,0.00000000
-2.68034017,3.54676495,0.00543671,0.13163723,1.30346189,0.68664751,0.74024634,1.33080338,1.35931993,0.00000000
-2.67433717,3.60250446,0.00497742,0.13201880,1.33104301,0.69875377,0.76286116,1.33776946,1.39228755,0.00000000
-2.66833417,3.64778310,0.00455461,0.13191386,1.35441437,0.70884525,0.78375060,1.34109604,1.42077137,0.00000000
-2.66233117,3.68208967,0.00417254,0.13131533,1.37309180,0.71674767,0.80257315,1.34093270,1.44436466,0.00000000
-2.65632816,3.70505306,0.00383431,0.13022237,1.38664039,0.72231157,0.81900180,1.33747998,1.46272612,0.00000000
-2.65032516,3.71645746,0.00354182,0.12864075,1.39469122,0.72541828,0.83273528,1.33098409,1.47559128,0.00000000
-2.64432216,3.71625236,0.00329587,0.12658306,1.39695660,0.72598496,0.84350866,1.32172981,1.48278160,0.00000000
-2.63831916,3.70455673,0.00309622,0.12406873,1.39324288,0.72396838,0.85110275,1.31003160,1.48421065,0.00000000
-2.63231616,3.68165689,0.00294167,0.12112391,1.38346027,0.71936729,0.85535201,1.29622334,1.47988717,0.00000000
-2.62631316,3.64799825,0.00283020,0.11778107,1.36762914,0.71222319,0.85615032,1.28064721,1.46991470,0.00000000
-2.62031016,3.60417107,0.00275907,0.11407848,1.34588254,0.70261958,0.85345460,1.26364196,1.45448790,0.00000000
-2.61430715,3.55089132,0.00272500,0.11005952,1.31846477,0.69067956,0.84728600,1.24553141,1.43388583,0.00000000
-2.60830415,3.48897738,0.00272424,0.10577185,1.28572620,0.67656211,0.83772873,1.22661372,1.40846232,0.00000000
-2.60230115,3.41932428,0.00275276,0.10126650,1.24811456,0.66045719,0.82492662,1.20715195,1.37863430,0.00000000
-2.59629815,3.34287675,0.00280640,0.09659690,1.20616322,0.64257989,0.80907767,1.18736666,1.34486842,0.00000000
-2.59029515,3.26060267,0.00288100,0.09181790,1.16047711,0.62316413,0.79042704,1.16743085,1.30766686,0.00000000
-2.58429215,3.17346863,0.00297254,0.08698482,1.11171695,0.60245607,0.76925879,1.14746779,1.26755301,0.00000000
-2.57828914,3.08241871,0.00307730,0.08215259,1.06058259,0.58070769,0.74588689,1.12755182,1.22505767,0.00000000
-2.57228614,2.98835775,0.00319199,0.07737495,1.00779623,0.55817078,0.72064605,1.10771221,1.18070659,0.00000000
-2.56628314,2.89213975,0.00331386,0.07270382,0.95408621,0.53509173,0.69388272,1.08793996,1.13500963,0.00000000
-2.56028014,2.79456181,0.00344088,0.06818875,0.90017206,0.51170714,0.66594673,1.06819718,1.08845219,0.00000000
-2.55427714,2.69636356,0.00357175,0.06387658,0.84675116,0.48824052,0.63718391,1.04842852,1.04148889,0.00000000
-2.54827414,2.59823146,0.00370609,0.05981112,0.79448755,0.46490005,0.60792985,1.02857403,0.99453975,0.00000000
-2.54227114,2.50080719,0.00384442,0.05603306,0.74400289,0.44187738,0.57850498,1.00858257,0.94798858,0.00000000
-2.53626813,2.40469896,0.00398823,0.05257989,0.69586965,0.41934739,0.54921095,0.98842506,0.90218342,0.00000000
-2.53026513,2.31049414,0.00414000,0.04948588,0.65060641,0.39746864,0.52032826,0.96810657,0.85743857,0.00000000
-2.52426213,2.21877185,0.00430313,0.04678207,0.60867499,0.37638442,0.49211493,0.94767641,0.81403768,0.00000000
-2.51825913,2.13011388,0.00448189,0.04449628,0.57047894,0.35622407,0.46480603,0.92723555,0.77223748,0.00000000
-2.51225613,2.04511242,0.00468130,0.04265299,0.53636311,0.33710432,0.43861378,0.90694064,0.73227140,0.00000000
-2.50625313,1.96437363,0.00490698,0.04127323,0.50661384,0.31913046,0.41372795,0.88700427,0.69435280,0.00000000
-2.50025013,1.88851592,0.00516494,0.04037424,0.48145925,0.30239716,0.39031631,0.86769120,0.65867719,0.00000000
-2.49424712,1.81816266,0.00546136,0.03996913,0.46106935,0.28698869,0.36852489,0.84931066,0.62542323,0.00000000
-2.48824412,1.75392914,0.00580232,0.04006636,0.44555574,0.27297861,0.34847791,0.83220478,0.59475228,0.00000000
-2.48224112,1.69640429,0.00619349,0.04066913,0.43497066,0.26042868,0.33027729,0.81673392,0.56680645,0.00000000
-2.47623812,1.64612792,0.00663985,0.04177471,0.42930547,0.24938739,0.31400165,0.80325929,0.54170530,0.00000000
-2.47023512,1.60356483,0.00714537,0.04337371,0.42848858,0.23988776,0.29970499,0.79212405,0.51954136,0.00000000
-2.46423212,1.56907716,0.00771268,0.04544944,0.43238309,0.23194505,0.28741498,0.78363352,0.50037487,0.00000000
-2.45822911,1.54289681,0.00834283,0.04797720,0.44078453,0.22555419,0.27713121,0.77803597,0.48422815,0.00000000
-2.45222611,1.52509983,0.00903499,0.05092389,0.45341895,0.22068741,0.26882349,0.77550467,0.47108019,0.00000000
-2.44622311,1.51558440,0.00978631,0.05424760,0.46994198,0.21729222,0.26243053,0.77612258,0.46086176,0.00000000
-2.44022011,1.51405436,0.01059173,0.05789765,0.48993920,0.21528995,0.25785907,0.77987029,0.45345180,0.00000000
-2.43421711,1.52000943,0.01144396,0.06181477,0.51292827,0.21457511,0.25498390,0.78661824,0.44867529,0.00000000
-2.42821411,1.53274342,0.01233350,0.06593168,0.53836315,0.21501565,0.25364871,0.79612356,0.44630307,0.00000000
-2.42221111,1.55135103,0.01324873,0.07017400,0.56564070,0.21645436,0.25366804,0.80803191,0.44605390,0.00000000
-2.41620810,1.57474348,0.01417611,0.07446149,0.59410966,0.21871129,0.25483036,0.82188452,0.44759867,0.00000000
-2.41020510,1.60167262,0.01510053,0.07870964,0.62308216,0.22158733,0.25690216,0.83712993,0.45056690,0.00000000
-2.40420210,1.63076292,0.01600561,0.08283155,0.65184735,0.22486872,0.25963317,0.85314030,0.45455537,0.00000000
-2.39819910,1.66055001,0.01687419,0.08673996,0.67968697,0.22833245,0.26276235,0.86923136,0.45913844,0.00000000
-2.39219610,1.68952434,0.01768883,0.09034958,0.70589230,0.23175229,0.26602455,0.88468527,0.46387979,0.00000000
-2.38619310,1.71617800,0.01843233,0.09357935,0.72978189,0.23490519,0.26915767,0.89877529,0.46834506,0.00000000
-2.38019010,1.73905273,0.01908827,0.09635479,0.75071941,0.23757788,0.27190979,0.91079126,0.47211474,0.00000000
-2.37418709,1.75678699,0.01964161,0.09861011,0.76813083,0.23957315,0.27404622,0.92006458,0.47479696,0.00000000
-2.36818409,1.76815996,0.02007912,0.10029019,0.78152031,0.24071583,0.27535607,0.92599178,0.47603934,0.00000000
-2.36218109,1.77213065,0.02038992,0.10135228,0.79048387,0.24085792,0.27565803,0.92805546,0.47553955,0.00000000
-2.35617809,1.76787033,0.02056577,0.10176718,0.79472051,0.23988286,0.27480516,0.92584194,0.47305411,0.00000000
-2.35017509,1.75478698,0.02060143,0.10152017,0.79404003,0.23770859,0.27268854,0.91905464,0.46840501,0.00000000
-2.34417209,1.73254098,0.02049481,0.10061128,0.78836735,0.23428940,0.26923954,0.90752299,0.46148389,0.00000000
-2.33816908,1.70105128,0.02024700,0.09905527,0.77774304,0.22961645,0.26443075,0.89120640,0.45225371,0.00000000
-2.33216608,1.66049232,0.01986227,0.09688094,0.76232013,0.22371696,0.25827548,0.87019343,0.44074792,0.00000000
-2.32616308,1.61128203,0.01934787,0.09413016,0.74235737,0.21665219,0.25082598,0.84469624,0.42706716,0.00000000
-2.32016008,1.55406167,0.01871376,0.09085641,0.71820915,0.20851428,0.24217039,0.81504090,0.41137383,0.00000000
-2.31415708,1.48966890,0.01797225,0.08712303,0.69031278,0.19942215,0.23242873,0.78165407,0.39388476,0.00000000
-2.30815408,1.41910539,0.01713758,0.08300125,0.65917353,0.18951672,0.22174805,0.74504678,0.37486250,0.00000000
-2.30215108,1.34350065,0.01622540,0.07856805,0.62534819,0.17895562,0.21029699,0.70579628,0.35460559,0.00000000
-2.29614807,1.26407385,0.01525229,0.07390398,0.58942787,0.16790766,0.19826003,0.66452669,0.33343825,0.00000000
-2.29014507,1.18209523,0.01423522,0.06909098,0.55202070,0.15654731,0.18583169,0.62188937,0.31170010,0.00000000
-2.28414207,1.09884880,0.01319105,0.06421040,0.51373521,0.14504945,0.17321082,0.57854388,0.28973612,0.00000000
-2.27813907,1.01559760,0.01213606,0.05934106,0.47516480,0.13358449,0.16059534,0.53514013,0.26788737,0.00000000
-2.27213607,0.93355270,0.01108555,0.05455772,0.43687400,0.12231415,0.14817740,0.49230247,0.24648276,0.00000000
-2.26613307,0.85384684,0.01005347,0.04992969,0.39938673,0.11138786,0.13613927,0.45061594,0.22583198,0.00000000
-2.26013007,0.77751309,0.00905217,0.04551979,0.36317696,0.10093998,0.12464993,0.41061517,0.20621976,0.00000000
-2.25412706,0.70546891,0.00809218,0.04138359,0.32866172,0.09108781,0.11386236,0.37277594,0.18790160,0.00000000
-2.24812406,0.63850532,0.00718215,0.03756899,0.29619656,0.08193036,0.10391164,0.33750938,0.17110071,0.00000000
-2.24212106,0.57728101,0.00632875,0.03411593,0.26607327,0.07354778,0.09491364,0.30515865,0.15600628,0.00000000
-2.23611806,0.52232069,0.00553676,0.03105645,0.23851970,0.06600152,0.08696441,0.27599787,0.14277270,0.00000000
-2.23011506,0.47401704,0.00480914,0.02841486,0.21370131,0.05933488,0.08013998,0.25023291,0.13151970,0.00000000
-2.22411206,0.43263543,0.00414717,0.02620798,0.19172411,0.05357405,0.07449655,0.22800359,0.12233308,0.00000000
-2.21810905,0.39832067,0.00355067,0.02444559,0.17263876,0.04872937,0.07007098,0.20938708,0.11526584,0.00000000
-2.21210605,0.37110485,0.00301815,0.02313079,0.15644529,0.04479673,0.06688135,0.19440186,0.11033952,0.00000000
-2.20610305,0.35091578,0.00254709,0.02226043,0.14309825,0.04175909,0.06492771,0.18301211,0.10754559,0.00000000
-2.20010005,0.33758540,0.00213412,0.02182547,0.13251197,0.03958790,0.06419269,0.17513208,0.10684675,0.00000000
-2.19409705,0.33085769,0.00177528,0.02181136,0.12456567,0.03824443,0.06464212,0.17063039,0.10817805,0.00000000
-2.18809405,0.33039600,0.00146618,0.02219826,0.11910833,0.03768104,0.06622564,0.16933399,0.11144788,0.00000000
-2.18209105,0.33578970,0.00120220,0.02296137,0.11596317,0.03784218,0.06887720,0.17103185,0.11653883,0.00000000
-2.17608804,0.34656026,0.00097868,0.02407110,0.11493172,0.03866539,0.07251559,0.17547843,0.12330845,0.00000000
-2.17008504,0.36216696,0.00079100,0.02549329,0.11579755,0.04008208,0.07704508,0.18239691,0.13159020,0.00000000
-2.16408204,0.38201268,0.00063472,0.02718952,0.11832962,0.04201829,0.08235612,0.19148252,0.14119450,0.00000000
-2.15807904,0.40545007,0.00050566,0.02911731,0.12228552,0.04439543,0.08832638,0.20240596,0.15191021,0.00000000
-2.15207604,0.43178849,0.00039995,0.03123062,0.12741452,0.04713106,0.09482199,0.21481730,0.16350669,0.00000000
-2.14607304,0.46030218,0.00031407,0.03348026,0.13346068,0.05013971,0.10169922,0.22835029,0.17573643,0.00000000
-2.14007004,0.49023977,0.00024486,0.03581456,0.14016605,0.05333385,0.10880658,0.24262744,0.18833844,0.00000000
-2.13406703,0.52083546,0.00018953,0.03818013,0.14727407,0.05662502,0.11598730,0.25726582,0.20104242,0.00000000
-2.12806403,0.55132180,0.00014565,0.04052276,0.15453314,0.05992509,0.12308231,0.27188355,0.21357373,0.00000000
-2.12206103,0.58094387,0.00011113,0.04278844,0.16170045,0.06314770,0.12993354,0.28610705,0.22565897,0.00000000
-2.11605803,0.60897473,0.00008418,0.04492448,0.16854592,0.06620980,0.13638754,0.29957877,0.23703215,0.00000000
-2.11005503,0.63473154,0.00006331,0.04688070,0.17485623,0.06903331,0.14229929,0.31196526,0.24744120,0.00000000
-2.10405203,0.65759194,0.00004727,0.04861064,0.18043877,0.07154677,0.14753607,0.32296525,0.25665457,0.00000000
-2.09804902,0.67700988,0.00003504,0.05007273,0.18512544,0.07368704,0.15198121,0.33231758,0.26446774,0.00000000
-2.09204602,0.69253033,0.00002579,0.05123139,0.18877594,0.07540072,0.15553756,0.33980836,0.27070917,0.00000000
-2.08604302,0.70380214,0.00001885,0.05205796,0.19128070,0.07664562,0.15813061,0.34527731,0.27524565,0.00000000
-2.08004002,0.71058838,0.00001368,0.05253153,0.19256294,0.07739172,0.15971092,0.34862276,0.27798658,0.00000000
-2.07403702,0.71277356,0.00000987,0.05263941,0.19258002,0.07762206,0.16025597,0.34980514,0.27888703,0.00000000
-2.06803402,0.71036741,0.00000707,0.05237749,0.19132381,0.07733305,0.15977109,0.34884874,0.27794947,0.00000000
-2.06203102,0.70350475,0.00000504,0.05175021,0.18882008,0.07653453,0.15828960,0.34584146,0.27522392,0.00000000
-2.05602801,0.69244159,0.00000359,0.05077031,0.18512690,0.07524934,0.15587204,0.34093269,0.27080658,0.00000000
-2.05002501,0.67754726,0.00000256,0.04945831,0.18033206,0.07351255,0.15260454,0.33432926,0.26483697,0.00000000
-2.04402201,0.65929301,0.00000185,0.04784169,0.17454968,0.07137028,0.14859631,0.32628946,0.25749363,0.00000000
-2.03801901,0.63823753,0.00000138,0.04595390,0.16791600,0.06887818,0.14397652,0.31711558,0.24898858,0.00000000
-2.03201601,0.61500967,0.00000109,0.04383319,0.16058465,0.06609971,0.13889049,0.30714492,0.23956073,0.00000000
-2.02601301,0.59028945,0.00000095,0.04152131,0.15272146,0.06310417,0.13349550,0.29673991,0.22946862,0.00000000
-2.02001001,0.56478768,0.00000094,0.03906218,0.14449917,0.05996463,0.12795631,0.28627744,0.21898255,0.00000000
