energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.17258629,2.22653955,-2.21253526,0.00166455,-0.00281823,0.21199380,-0.25907168,1.32180015,-1.27486245,0.90601045,-0.64349765,0.87982456,-0.91161706,0.00000000,-0.00000000,0.41720550,-0.41152110,0.35303126,-0.44695083
-3.16658329,2.22148187,-2.22277421,0.00154236,-0.00285326,0.20757313,-0.26154396,1.31277142,-1.28741248,0.92432260,-0.64415642,0.87158996,-0.91459742,0.00000000,-0.00000000,0.41822330,-0.41823923,0.34417355,-0.44881489
-3.16058029,2.21769145,-2.22546426,0.00142081,-0.00287027,0.20317511,-0.26288545,1.30123218,-1.29580339,0.94391477,-0.64362283,0.86191936,-0.91477465,0.00000000,-0.00000000,0.41986936,-0.42304430,0.33557738,-0.44883366
-3.15457729,2.21560762,-2.22105815,0.00130156,-0.00286883,0.19890039,-0.26312649,1.28739940,-1.30016224,0.96484713,-0.64212788,0.85087738,-0.91236571,0.00000000,-0.00000000,0.42230311,-0.42592395,0.32736189,-0.44708339
-3.14857429,2.21558544,-2.21008753,0.00118614,-0.00284887,0.19483988,-0.26231651,1.27148495,-1.30064786,0.98715145,-0.63990434,0.83852156,-0.90759642,0.00000000,-0.00000000,0.42565144,-0.42690047,0.31962942,-0.44366380
-3.14257129,2.21789253,-2.19314390,0.00107590,-0.00281068,0.19107408,-0.26052221,1.25369431,-1.29744242,1.01082609,-0.63717955,0.82490648,-0.90069103,0.00000000,-0.00000000,0.43000586,-0.42603017,0.31246634,-0.43869442
-3.13656828,2.22270970,-2.17085984,0.00097205,-0.00275491,0.18767321,-0.25782535,1.23422700,-1.29074375,1.03583163,-0.63416879,0.81008874,-0.89186312,0.00000000,-0.00000000,0.43542121,-0.42340196,0.30594448,-0.43231086
-3.13056528,2.23013529,-2.14389159,0.00087560,-0.00268256,0.18469798,-0.25432028,1.21327848,-1.28075874,1.06208762,-0.63106982,0.79413243,-0.88130845,0.00000000,-0.00000000,0.44191605,-0.41913545,0.30012324,-0.42466111
-3.12456228,2.24019283,-2.11290397,0.00078739,-0.00259492,0.18220101,-0.25011134,1.19104321,-1.26769826,1.08947075,-0.62805870,0.77711465,-0.86920011,0.00000000,-0.00000000,0.44947466,-0.41337845,0.29505213,-0.41590193
-3.11855928,2.25284140,-2.07855818,0.00070807,-0.00249357,0.18022862,-0.24531033,1.16771845,-1.25177388,1.11781458,-0.62528711,0.75913060,-0.85568612,0.00000000,-0.00000000,0.45805031,-0.40630428,0.29077338,-0.40619573
-3.11255628,2.26798812,-2.04150327,0.00063813,-0.00238031,0.17882301,-0.24003407,1.14350832,-1.23319649,1.14691112,-0.62288144,0.74029788,-0.84088949,0.00000000,-0.00000000,0.46756982,-0.39810890,0.28732471,-0.39570795
-3.10655328,2.28550192,-2.00237139,0.00057788,-0.00225710,0.17802446,-0.23440235,1.11862779,-1.21217674,1.17651417,-0.62094356,0.72075970,-0.82491077,0.00000000,-0.00000000,0.47793887,-0.38900806,0.28474185,-0.38460500
-3.10055028,2.30522777,-1.96177698,0.00052751,-0.00212603,0.17787347,-0.22853617,1.09330602,-1.18892732,1.20634451,-0.61955333,0.70068657,-0.80783263,0.00000000,-0.00000000,0.48904786,-0.37923457,0.28306070,-0.37305286
-3.09454727,2.32700054,-1.92031971,0.00048704,-0.00198922,0.17841261,-0.22255656,1.06778881,-1.16366668,1.23609654,-0.61877273,0.68027641,-0.78972616,0.00000000,-0.00000000,0.50077796,-0.36903578,0.28231895,-0.36121646
-3.08854427,2.35065747,-1.87859054,0.00045639,-0.00184882,0.17968789,-0.21658379,1.04233971,-1.13662386,1.26544631,-0.61865137,0.65975298,-0.77065834,0.00000000,-0.00000000,0.51300696,-0.35867129,0.28255709,-0.34925953
-3.08254127,2.37604866,-1.83718045,0.00043537,-0.00170688,0.18174954,-0.21073710,1.01723961,-1.10804398,1.29406030,-0.61923303,0.63936250,-0.75070015,0.00000000,-0.00000000,0.52561462,-0.34841094,0.28381866,-0.33734510
-3.07653827,2.40304470,-1.79669062,0.00042368,-0.00156538,0.18465205,-0.20513481,0.99278467,-1.07819389,1.32160472,-0.62056288,0.61936876,-0.72993465,0.00000000,-0.00000000,0.53848722,-0.33853291,0.28614967,-0.32563637
-3.07053527,2.43154091,-1.75774321,0.00042096,-0.00142613,0.18845341,-0.19989480,0.96928256,-1.04736741,1.34775459,-0.62269482,0.60004666,-0.70846455,0.00000000,-0.00000000,0.55152107,-0.32932198,0.28959726,-0.31429785
-3.06453227,2.46145792,-1.72099147,0.00042674,-0.00129077,0.19321357,-0.19513515,0.94704697,-1.01588964,1.37220226,-0.62569853,0.58167464,-0.68641858,0.00000000,-0.00000000,0.56462481,-0.32106766,0.29420750,-0.30349660
-3.05852926,2.49273829,-1.68712798,0.00044051,-0.00116071,0.19899208,-0.19097476,0.92639063,-0.98411989,1.39466487,-0.62966554,0.56452616,-0.66395639,0.00000000,-0.00000000,0.57772042,-0.31406214,0.30002256,-0.29340325
-3.05252626,2.52533935,-1.65688991,0.00046168,-0.00103717,0.20584504,-0.18753396,0.90761703,-0.95245272,1.41489029,-0.63471388,0.54886070,-0.64127141,0.00000000,-0.00000000,0.59074295,-0.30859782,0.30707716,-0.28419280
-3.04652326,2.55922260,-1.63106013,0.00048958,-0.00092110,0.21382148,-0.18493469,0.89101113,-0.92131681,1.43266133,-0.64099076,0.53491455,-0.61859163,0.00000000,-0.00000000,0.60363900,-0.30496429,0.31539472,-0.27604486
-3.04052026,2.59434027,-1.61046345,0.00052351,-0.00081323,0.22295940,-0.18330029,0.87682941,-0.89117144,1.44779811,-0.64867292,0.52289187,-0.59617802,0.00000000,-0.00000000,0.61636414,-0.30344453,0.32498312,-0.26914314
-3.03451726,2.63061982,-1.59595726,0.00056268,-0.00071409,0.23328151,-0.18275467,0.86528979,-0.86250047,1.46015846,-0.65796432,0.51295634,-0.57432070,0.00000000,-0.00000000,0.62887949,-0.30431035,0.33583049,-0.26367419
-3.02851426,2.66794753,-1.58841627,0.00060627,-0.00062396,0.24479118,-0.18342073,0.85656169,-0.83580371,1.46963661,-0.66909094,0.50522388,-0.55333292,0.00000000,-0.00000000,0.64114771,-0.30781684,0.34790113,-0.25982510
-3.02251126,2.70615230,-1.58871142,0.00065339,-0.00054296,0.25746857,-0.18541805,0.85075691,-0.81158616,1.47616041,-0.68229291,0.49975667,-0.53354313,0.00000000,-0.00000000,0.65312877,-0.31419599,0.36113195,-0.25778026
-3.01650825,2.74499087,-1.59768332,0.00070310,-0.00047103,0.27126739,-0.18885976,0.84792170,-0.79034500,1.47968748,-0.69781390,0.49655885,-0.51528542,0.00000000,-0.00000000,0.66477578,-0.32364941,0.37542951,-0.25771709
-3.01050525,2.78413592,-1.61611087,0.00075442,-0.00040797,0.28611248,-0.19384872,0.84803038,-0.77255506,1.48020070,-0.71588840,0.49557416,-0.49888881,0.00000000,-0.00000000,0.67603127,-0.33634046,0.39066807,-0.25980081
-3.00450225,2.82316805,-1.64467643,0.00080636,-0.00035346,0.30189841,-0.20047300,0.85098124,-0.75865313,1.47770369,-0.73672723,0.49668566,-0.48466568,0.00000000,-0.00000000,0.68682423,-0.35238589,0.40668869,-0.26417846
-2.99849925,2.86157279,-1.68392874,0.00085790,-0.00030710,0.31848925,-0.20880093,0.85659469,-0.74902176,1.47221663,-0.76050213,0.49971770,-0.47290001,0.00000000,-0.00000000,0.69706811,-0.37184745,0.42329973,-0.27097223
-2.99249625,2.89874347,-1.73424536,0.00090801,-0.00026841,0.33571976,-0.21887589,0.86461432,-0.74397313,1.46377292,-0.78733019,0.50444012,-0.46383578,0.00000000,-0.00000000,0.70666014,-0.39472371,0.44027872,-0.28027244
-2.98649325,2.93399031,-1.79579667,0.00095569,-0.00023688,0.35339791,-0.23071103,0.87471070,-0.74373383,1.45241713,-0.81725903,0.51057470,-0.45766607,0.00000000,-0.00000000,0.71548202,-0.42094262,0.45737570,-0.29213047
-2.98049025,2.96655597,-1.86851320,0.00099999,-0.00021196,0.37130888,-0.24428439,0.88648832,-0.74843116,1.43820432,-0.85025365,0.51780355,-0.45452337,0.00000000,-0.00000000,0.72340203,-0.45035533,0.47431816,-0.30655195
-2.97448724,2.99563723,-1.95205853,0.00104000,-0.00019311,0.38922037,-0.25953449,0.89949528,-0.75808167,1.42120099,-0.88618585,0.52577943,-0.45447141,0.00000000,-0.00000000,0.73027863,-0.48273157,0.49081721,-0.32349061
-2.96848424,3.02041216,-2.04580949,0.00107492,-0.00017979,0.40688911,-0.27635690,0.91323578,-0.77258257,1.40148753,-0.92482703,0.53413738,-0.45749905,0.00000000,-0.00000000,0.73596532,-0.51775719,0.50657511,-0.34284320
-2.96248124,3.04007163,-2.14884543,0.00110402,-0.00017148,0.42406837,-0.29460197,0.92718496,-0.79170663,1.37916188,-0.96584502,0.54250745,-0.46351638,0.00000000,-0.00000000,0.74031664,-0.55503423,0.52129370,-0.36444571
-2.95647824,3.05385382,-2.25994792,0.00112671,-0.00016769,0.44051614,-0.31407407,0.94080551,-0.81510094,1.35434431,-1.00880539,0.55052793,-0.47235337,0.00000000,-0.00000000,0.74319498,-0.59408378,0.53468356,-0.38807153
-2.95047524,3.06108009,-2.37761175,0.00114255,-0.00016796,0.45600372,-0.33453244,0.95356572,-0.84228993,1.32718249,-1.05317748,0.55785853,-0.48376122,0.00000000,-0.00000000,0.74447786,-0.63435193,0.54647341,-0.41343150
-2.94447224,3.06119019,-2.50006775,0.00115123,-0.00017188,0.47032428,-0.35569389,0.96495791,-0.87268277,1.29785671,-1.09834520,0.56419302,-0.49741638,0.00000000,-0.00000000,0.74406534,-0.67521881,0.55641947,-0.44017635
-2.93846923,3.05377504,-2.62531728,0.00115262,-0.00017907,0.48330100,-0.37723745,0.97451686,-0.90558506,1.26658443,-1.14362219,0.56927065,-0.51292742,0.00000000,-0.00000000,0.74188704,-0.71601071,0.56431427,-0.46790146
-2.93246623,3.03860501,-2.75117774,0.00114675,-0.00018920,0.49479449,-0.39881083,0.98183718,-0.94021483,1.23362367,-1.18827093,0.57288590,-0.52984429,0.00000000,-0.00000000,0.73790849,-0.75601505,0.56999448,-0.49615413
-2.92646323,3.01565216,-2.87533775,0.00113380,-0.00020197,0.50470892,-0.42003869,0.98658891,-0.97572217,1.19927478,-1.23152493,0.57489604,-0.54767010,0.00000000,-0.00000000,0.73213627,-0.79449784,0.57334745,-0.52444315
-2.92046023,2.98510473,-2.99542034,0.00111413,-0.00021713,0.51299677,-0.44053247,0.98853067,-1.01121219,1.16388024,-1.27261310,0.57522613,-0.56587476,0.00000000,-0.00000000,0.72462172,-0.83072309,0.57431598,-0.55225045
-2.91445723,2.94737294,-3.10905178,0.00108823,-0.00023445,0.51966164,-0.45990152,0.98751970,-1.04577038,1.12782201,-1.31078517,0.57387114,-0.58391033,0.00000000,-0.00000000,0.71546287,-0.86397359,0.57290119,-0.57904462
-2.90845423,2.90308528,-3.21393346,0.00105671,-0.00025375,0.52475918,-0.47776507,0.98351819,-1.07848966,1.09151658,-1.34533699,0.57089518,-0.60122735,0.00000000,-0.00000000,0.70480439,-0.89357218,0.56916314,-0.60429569
-2.90245123,2.85307524,-3.30791399,0.00102032,-0.00027487,0.52839584,-0.49376476,0.97659560,-1.10849804,1.05540756,-1.37563457,0.56642766,-0.61729177,0.00000000,-0.00000000,0.69283549,-0.91890287,0.56321930,-0.62749076
-2.89644822,2.79835865,-3.38905855,0.00097985,-0.00029766,0.53072548,-0.50757709,0.96692682,-1.13498586,1.01995608,-1.40113559,0.56065668,-0.63160176,0.00000000,-0.00000000,0.67978576,-0.93943086,0.55524068,-0.64814977
-2.89044522,2.74010255,-3.45571244,0.00093619,-0.00032200,0.53194396,-0.51892538,0.95478607,-1.15723170,0.98562939,-1.42140764,0.55381986,-0.64370385,0.00000000,-0.00000000,0.66591905,-0.95472060,0.54544599,-0.66584089
-2.88444222,2.67958677,-3.50655636,0.00089024,-0.00034779,0.53228180,-0.52759067,0.94053685,-1.17462575,0.95288808,-1.43614208,0.54619306,-0.65320770,0.00000000,-0.00000000,0.65152563,-0.96445122,0.53409386,-0.68019470
-2.87843922,2.61815992,-3.54065087,0.00084291,-0.00037491,0.53199531,-0.53342113,0.92461816,-1.18668984,0.92217252,-1.44516322,0.53807758,-0.65979906,0.00000000,-0.00000000,0.63691287,-0.96842860,0.52147354,-0.69091669
-2.87243622,2.55719182,-3.55746815,0.00079508,-0.00040325,0.53135642,-0.53633958,0.90752777,-1.19309329,0.89388922,-1.44843225,0.52978627,-0.66325028,0.00000000,-0.00000000,0.62239491,-0.96659350,0.50789458,-0.69779744
-2.86643322,2.49802430,-3.55690986,0.00074761,-0.00043270,0.53064168,-0.53634859,0.88980297,-1.19366394,0.86839771,-1.44604609,0.52162945,-0.66342796,0.00000000,-0.00000000,0.60828169,-0.95902541,0.49367574,-0.70072000
-2.86043022,2.44192280,-3.53931019,0.00070128,-0.00046312,0.53012097,-0.53353315,0.87199980,-1.18839391,0.84599858,-1.43823119,0.51390106,-0.66029750,0.00000000,-0.00000000,0.59486781,-0.94594193,0.47913387,-0.69966414
-2.85442721,2.39003085,-3.50542430,0.00065678,-0.00049434,0.53004620,-0.52806049,0.85467149,-1.17743981,0.82692333,-1.42533283,0.50686593,-0.65392429,0.00000000,-0.00000000,0.58242179,-0.92769361,0.46457305,-0.69470727
-2.84842421,2.34332940,-3.45640249,0.00061473,-0.00052620,0.53064069,-0.52017719,0.83834706,-1.16111760,0.81132654,-1.40780060,0.50074848,-0.64447144,0.00000000,-0.00000000,0.57117607,-0.90475447,0.45027456,-0.68602188
-2.84242121,2.30260281,-3.39375152,0.00057563,-0.00055847,0.53208960,-0.51020351,0.82351093,-1.13989203,0.79928066,-1.38617077,0.49572359,-0.63219426,0.00000000,-0.00000000,0.56131826,-0.87770856,0.43648817,-0.67386978
-2.83641821,2.26841290,-3.31928465,0.00053988,-0.00059090,0.53453169,-0.49852514,0.81058439,-1.11436131,0.79077370,-1.36104658,0.49190988,-0.61743149,0.00000000,-0.00000000,0.55298403,-0.84723305,0.42342488,-0.65859314
-2.83041521,2.24108196,-3.23506257,0.00050776,-0.00062323,0.53805302,-0.48558266,0.79990959,-1.08523758,0.78570997,-1.33307729,0.48936569,-0.60059385,0.00000000,-0.00000000,0.54625190,-0.81407845,0.41125169,-0.64060294
-2.82441221,2.22068539,-3.14332769,0.00047945,-0.00065513,0.54268255,-0.47185903,0.79173674,-1.05332384,0.78391382,-1.30293705,0.48808788,-0.58215012,0.00000000,-0.00000000,0.54114012,-0.77904683,0.40008824,-0.62036518
-2.81840920,2.20705403,-3.04643421,0.00045504,-0.00068627,0.54839007,-0.45786551,0.78621492,-1.01948831,0.78513604,-1.27130432,0.48801339,-0.56261137,0.00000000,-0.00000000,0.53760587,-0.74296864,0.39000572,-0.59838542
-2.81240620,2.19978568,-2.94677673,0.00043452,-0.00071628,0.55508633,-0.44412649,0.78338686,-0.98463715,0.78906287,-1.23884262,0.48902346,-0.54251402,0.00000000,-0.00000000,0.53554665,-0.70667907,0.38102765,-0.57519242
-2.80640320,2.19826538,-2.84671980,0.00041778,-0.00074479,0.56262543,-0.43116378,0.78318778,-0.94968638,0.79532695,-1.20618328,0.49095017,-0.52240208,0.00000000,-0.00000000,0.53480391,-0.67099469,0.37313275,-0.55132137
-2.80040020,2.20169294,-2.74853074,0.00040468,-0.00077142,0.57080945,-0.41948074,0.78544829,-0.91553411,0.80351989,-1.17391055,0.49358492,-0.50280950,0.00000000,-0.00000000,0.53516870,-0.63669115,0.36625942,-0.52729740
-2.79439720,2.20911668,-2.65431774,0.00039500,-0.00079578,0.57939489,-0.40954684,0.78990116,-0.88303380,0.81320582,-1.14254927,0.49668838,-0.48424300,0.00000000,-0.00000000,0.53638903,-0.60448257,0.36031166,-0.50362006
-2.78839420,2.21947153,-2.56597495,0.00038849,-0.00081751,0.58810088,-0.40178315,0.79619158,-0.85296952,0.82393537,-1.11255535,0.50000148,-0.46716609,0.00000000,-0.00000000,0.53817887,-0.57500316,0.35516601,-0.48074919
-2.78239120,2.23161995,-2.48513591,0.00038484,-0.00083627,0.59661867,-0.39654909,0.80389055,-0.82603376,0.83525954,-1.08430897,0.50325673,-0.45198474,0.00000000,-0.00000000,0.54022802,-0.54879167,0.35067925,-0.45909260
-2.77638819,2.24439375,-2.41313627,0.00038377,-0.00085177,0.60462205,-0.39413096,0.81251063,-0.80280850,0.84674288,-1.05811030,0.50618951,-0.43903516,0.00000000,-0.00000000,0.54221295,-0.52627888,0.34669630,-0.43899609
-2.77038519,2.25663521,-2.35098636,0.00038497,-0.00086375,0.61177838,-0.39473251,0.82152358,-0.78374995,0.85797558,-1.03417758,0.50854872,-0.42857410,0.00000000,-0.00000000,0.54380770,-0.50777852,0.34305806,-0.42073589
-2.76438219,2.26723590,-2.29935401,0.00038812,-0.00087203,0.61775970,-0.39846784,0.83037910,-0.76917728,0.86858385,-1.01264729,0.51010632,-0.42077179,0.00000000,-0.00000000,0.54469488,-0.49348164,0.33960881,-0.40451367
-2.75837919,2.27517169,-2.25855758,0.00039295,-0.00087646,0.62225351,-0.40535694,0.83852386,-0.75926563,0.87823859,-0.99357625,0.51066547,-0.41570792,0.00000000,-0.00000000,0.54457601,-0.48345454,0.33620280,-0.39045432
-2.75237619,2.27953283,-2.22856892,0.00039917,-0.00087700,0.62497299,-0.41532387,0.84542028,-0.75404341,0.88666175,-0.97694515,0.51006694,-0.41337061,0.00000000,-0.00000000,0.54318107,-0.47764023,0.33270988,-0.37860620
-2.74637319,2.27954824,-2.20902585,0.00040653,-0.00087365,0.62566605,-0.42819780,0.85056412,-0.75339388,0.89363051,-0.96266355,0.50819357,-0.41365830,0.00000000,-0.00000000,0.54027686,-0.47586323,0.32901985,-0.36894389
-2.74037019,2.27460324,-2.19925359,0.00041482,-0.00086650,0.62412321,-0.44371679,0.85350051,-0.75706101,0.89897910,-0.95057608,0.50497274,-0.41638465,0.00000000,-0.00000000,0.53567391,-0.47783760,0.32504549,-0.36137327
-2.73436718,2.26425065,-2.19829431,0.00042384,-0.00085567,0.62018379,-0.46153440,0.85383772,-0.76465909,0.90259838,-0.94046967,0.50037679,-0.42128603,0.00000000,-0.00000000,0.52923174,-0.48317774,0.32072434,-0.35573840
-2.72836418,2.24821500,-2.20494377,0.00043342,-0.00084139,0.61374046,-0.48122871,0.85125824,-0.77568614,0.90443329,-0.93208177,0.49442170,-0.42803151,0.00000000,-0.00000000,0.52086236,-0.49141192,0.31601898,-0.35183022
-2.72236118,2.22639042,-2.21779430,0.00044342,-0.00082391,0.60474189,-0.50231385,0.84552700,-0.78954035,0.90447848,-0.92510949,0.48716392,-0.43623484,0.00000000,-0.00000000,0.51053199,-0.50199780,0.31091622,-0.34939643
-2.71635818,2.19883258,-2.23528252,0.00045373,-0.00080354,0.59319361,-0.52425335,0.83649639,-0.80553933,0.90277234,-0.91921953,0.47869596,-0.44546817,0.00000000,-0.00000000,0.49826097,-0.51433980,0.30542515,-0.34815239
-2.71035518,2.16574567,-2.25574094,0.00046424,-0.00078062,0.57915705,-0.54647530,0.82410825,-0.82294133,0.89938990,-0.91405886,0.46914086,-0.45527682,0.00000000,-0.00000000,0.48412196,-0.52780760,0.29957442,-0.34779249
-2.70435218,2.12746523,-2.27745155,0.00047489,-0.00075552,0.56274686,-0.56838849,0.80839266,-0.84096799,0.89443494,-0.90926594,0.45864590,-0.46519476,0.00000000,-0.00000000,0.46823663,-0.54175534,0.29340885,-0.34800166
-2.69834917,2.08443814,-2.29870022,0.00048558,-0.00072861,0.54412673,-0.58939931,0.78946401,-0.85882787,0.88803186,-0.90448237,0.44737618,-0.47476022,0.00000000,-0.00000000,0.45077103,-0.55554094,0.28698572,-0.34846673
-2.69234617,2.03720086,-2.31783015,0.00049626,-0.00070030,0.52350392,-0.60892873,0.76751457,-0.87573991,0.88031766,-0.89936464,0.43550806,-0.48353079,0.00000000,-0.00000000,0.43192987,-0.56854494,0.28037098,-0.34888712
-2.68634317,1.98635723,-2.33329271,0.00050687,-0.00067097,0.50112274,-0.62642874,0.74280588,-0.89095625,0.87143452,-0.89359571,0.42322321,-0.49109758,0.00000000,-0.00000000,0.41195006,-0.58018828,0.27363568,-0.34898456
-2.68034017,1.93255680,-2.34369407,0.00051734,-0.00064100,0.47725727,-0.64139784,0.71565867,-0.90378364,0.86152338,-0.88689600,0.41070323,-0.49709793,0.00000000,-0.00000000,0.39109375,-0.58994843,0.26685276,-0.34851173
-2.67433717,1.87647507,-2.34783616,0.00052761,-0.00061077,0.45220366,-0.65339488,0.68644152,-0.91360262,0.85071893,-0.87903341,0.39812537,-0.50122613,0.00000000,-0.00000000,0.36964123,-0.59737340,0.26009445,-0.34725922
-2.66833417,1.81879613,-2.34475047,0.00053761,-0.00058062,0.42627215,-0.66205090,0.65555906,-0.91988412,0.83914606,-0.86983203,0.38565925,-0.50324196,0.00000000,-0.00000000,0.34788392,-0.60209321,0.25343045,-0.34506097
-2.66233117,1.76019867,-2.33372359,0.00054725,-0.00055090,0.39977934,-0.66707847,0.62344004,-0.92220270,0.82691826,-0.85917889,0.37346491,-0.50297664,0.00000000,-0.00000000,0.32611784,-0.60382828,0.24692683,-0.34179786
-2.65632816,1.70134561,-2.31431367,0.00055648,-0.00052192,0.37304067,-0.66827835,0.59052572,-0.92024622,0.81413769,-0.84702873,0.36169195,-0.50033603,0.00000000,-0.00000000,0.30463754,-0.60239472,0.24064587,-0.33739940
-2.65032516,1.64287758,-2.28635726,0.00056523,-0.00049397,0.34636357,-0.66554309,0.55725909,-0.91382166,0.80089714,-0.83340624,0.35047988,-0.49530118,0.00000000,-0.00000000,0.28373099,-0.59770627,0.23464663,-0.33184364
-2.64432216,1.58541003,-2.24996641,0.00057343,-0.00046733,0.32004134,-0.65885770,0.52407510,-0.90285689,0.78728351,-0.81840566,0.33995936,-0.48792619,0.00000000,-0.00000000,0.26367523,-0.58977288,0.22898624,-0.32515530
-2.63831916,1.52953373,-2.20551635,0.00058104,-0.00044226,0.29434781,-0.64829735,0.49139215,-0.88739863,0.77338260,-0.80218782,0.33025411,-0.47833352,0.00000000,-0.00000000,0.24473308,-0.57869613,0.22372179,-0.31740227
-2.63231616,1.47581784,-2.15362451,0.00058803,-0.00041899,0.26953308,-0.63402230,0.45960509,-0.86760663,0.75928487,-0.78497438,0.32148329,-0.46670725,0.00000000,-0.00000000,0.22715069,-0.56466177,0.21891248,-0.30869085
-2.62631316,1.42481499,-2.09512185,0.00059440,-0.00039773,0.24582016,-0.61627028,0.42907953,-0.84374461,0.74509154,-0.76703988,0.31376389,-0.45328449,0.00000000,-0.00000000,0.21115608,-0.54792975,0.21462200,-0.29915975
-2.62031016,1.37706717,-2.03101796,0.00060019,-0.00037870,0.22340262,-0.59534692,0.40014761,-0.81616829,0.73092074,-0.74870149,0.30721299,-0.43834546,0.00000000,-0.00000000,0.19695836,-0.52882231,0.21092079,-0.28897344
-2.61430715,1.33311163,-1.96246168,0.00060548,-0.00036208,0.20244314,-0.57161442,0.37310505,-0.78531122,0.71691300,-0.73030733,0.30194925,-0.42220282,0.00000000,-0.00000000,0.18474759,-0.50771058,0.20788801,-0.27831498
-2.60830415,1.29348569,-1.89069881,0.00061037,-0.00034802,0.18307296,-0.54547922,0.34820924,-0.75166892,0.70323558,-0.71222349,0.29809376,-0.40519055,0.00000000,-0.00000000,0.17469508,-0.48500046,0.20561290,-0.26737879
-2.60230115,1.25872945,-1.81702909,0.00061501,-0.00033668,0.16539201,-0.51737892,0.32567829,-0.71578218,0.69008531,-0.69482060,0.29576960,-0.38765316,0.00000000,-0.00000000,0.16695382,-0.46111834,0.20419546,-0.25636362
-2.59629815,1.22938583,-1.74276404,0.00061961,-0.00032817,0.14946978,-0.48776931,0.30569065,-0.67822001,0.67768936,-0.67846052,0.29510023,-0.36993546,0.00000000,-0.00000000,0.16165906,-0.43649730,0.20374623,-0.24546611
-2.59029515,1.20599703,-1.66918752,0.00062439,-0.00032259,0.13534654,-0.45711168,0.28838524,-0.63956301,0.66630382,-0.66348352,0.29620657,-0.35237338,0.00000000,-0.00000000,0.15892857,-0.41156432,0.20438510,-0.23487507
-2.58429215,1.18909736,-1.59752043,0.00062961,-0.00032000,0.12303514,-0.42586103,0.27386182,-0.60038774,0.65620981,-0.65019685,0.29920271,-0.33528615,0.00000000,-0.00000000,0.15886261,-0.38672902,0.20623902,-0.22476681
-2.57828914,1.17920212,-1.52889078,0.00063555,-0.00032045,0.11252289,-0.39445547,0.26218135,-0.56125245,0.64770729,-0.63886483,0.30419048,-0.31897007,0.00000000,-0.00000000,0.16154348,-0.36237432,0.20943877,-0.21530162
-2.57228614,1.17679287,-1.46431000,0.00064250,-0.00032394,0.10377378,-0.36330710,0.25336648,-0.52268476,0.64110651,-0.62970109,0.31125306,-0.30369395,0.00000000,-0.00000000,0.16703435,-0.33884922,0.21411473,-0.20662140
-2.56628314,1.18229960,-1.40465597,0.00065072,-0.00033044,0.09673061,-0.33279453,0.24740183,-0.48517137,0.63671758,-0.62286307,0.32044796,-0.28969621,0.00000000,-0.00000000,0.17537766,-0.31646395,0.22039185,-0.19884853
-2.56028014,1.19608035,-1.35066292,0.00066049,-0.00033989,0.09131735,-0.30325720,0.24423425,-0.44915015,0.63483851,-0.61844896,0.33179973,-0.27718367,0.00000000,-0.00000000,0.18659284,-0.29548738,0.22838400,-0.19208594
-2.55427714,1.21839957,-1.30291795,0.00067200,-0.00035218,0.08744127,-0.27499141,0.24377304,-0.41500444,0.63574222,-0.61649711,0.34529291,-0.26633168,0.00000000,-0.00000000,0.20067354,-0.27614665,0.23818792,-0.18641812
-2.54827414,1.24940599,-1.26186364,0.00068542,-0.00036719,0.08499513,-0.24824802,0.24589033,-0.38305970,0.63966322,-0.61698781,0.36086552,-0.25728545,0.00000000,-0.00000000,0.21758446,-0.25862878,0.24987700,-0.18191304
-2.54227114,1.28911160,-1.22780595,0.00070084,-0.00038475,0.08385931,-0.22323179,0.25042159,-0.35358226,0.64678451,-0.61984716,0.37840386,-0.25016236,0.00000000,-0.00000000,0.23725808,-0.24308403,0.26349525,-0.17862469
-2.53626813,1.33737260,-1.20092628,0.00071827,-0.00040466,0.08390387,-0.20010192,0.25716666,-0.32677990,0.65722553,-0.62495278,0.39773869,-0.24505464,0.00000000,-0.00000000,0.25959122,-0.22963042,0.27905161,-0.17659609
-2.53026513,1.39387392,-1.18129667,0.00073762,-0.00042670,0.08499053,-0.17897385,0.26589121,-0.30280403,0.67103151,-0.63214098,0.41864347,-0.24203240,0.00000000,-0.00000000,0.28444193,-0.21835927,0.29651507,-0.17586234
-2.52426213,1.45811807,-1.16889682,0.00075872,-0.00045061,0.08697472,-0.15992190,0.27632905,-0.28175319,0.68816514,-0.64121496,0.44083480,-0.24114640,0.00000000,-0.00000000,0.31162687,-0.20934107,0.31581061,-0.17645372
-2.51825913,1.52941949,-1.16363160,0.00078128,-0.00047614,0.08970752,-0.14298253,0.28818521,-0.26367734,0.70850070,-0.65195351,0.46397526,-0.24243052,0.00000000,-0.00000000,0.34091929,-0.20263138,0.33681647,-0.17839841
-2.51225613,1.60690481,-1.16534814,0.00080494,-0.00050301,0.09303774,-0.12815802,0.30113994,-0.24858284,0.73182124,-0.66411994,0.48767876,-0.24590341,0.00000000,-0.00000000,0.37204810,-0.19827633,0.35936267,-0.18172469
