energy_ev,total_up,Ga_p_up,Ga_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.77188594,3.40253786,0.07654494,0.00000000,0.49400078,1.65513346,0.21127537,0.93294647
-5.76588294,3.39321091,0.07227576,0.00000000,0.48642200,1.67910566,0.21080721,0.94112529
-5.75987994,3.37374188,0.06803722,0.00000000,0.47734462,1.69693174,0.20934447,0.94502214
-5.75387694,3.34468135,0.06388273,0.00000000,0.46693039,1.70856998,0.20694479,0.94465417
-5.74787394,3.30670063,0.05986257,0.00000000,0.45535993,1.71406163,0.20367936,0.94010429
-5.74187094,3.26056913,0.05602311,0.00000000,0.44282801,1.71352323,0.19962978,0.93151614
-5.73586793,3.20713220,0.05240635,0.00000000,0.42953886,1.70713855,0.19488482,0.91908783
-5.72986493,3.14729044,0.04904946,0.00000000,0.41570174,1.69515044,0.18953725,0.90306508
-5.72386193,3.08198118,0.04598473,0.00000000,0.40152677,1.67785330,0.18368077,0.88373376
-5.71785893,3.01216259,0.04323943,0.00000000,0.38722128,1.65558637,0.17740740,0.86141244
-5.71185593,2.93880076,0.04083601,0.00000000,0.37298659,1.62872808,0.17080524,0.83644495
-5.70585293,2.86285965,0.03879225,0.00000000,0.35901545,1.59769154,0.16395670,0.80919344
-5.69984992,2.78529365,0.03712149,0.00000000,0.34548992,1.56292108,0.15693736,0.78003181
-5.69384692,2.70704240,0.03583296,0.00000000,0.33257988,1.52488962,0.14981527,0.74933988
-5.68784392,2.62902730,0.03493201,0.00000000,0.32044191,1.48409668,0.14265083,0.71749817
-5.68184092,2.55214894,0.03442044,0.00000000,0.30921862,1.44106646,0.13549702,0.68488333
-5.67583792,2.47728502,0.03429672,0.00000000,0.29903834,1.39634592,0.12840004,0.65186418
-5.66983492,2.40528793,0.03455622,0.00000000,0.29001492,1.35050225,0.12140014,0.61879832
-5.66383192,2.33698168,0.03519136,0.00000000,0.28224782,1.30411955,0.11453264,0.58602918
-5.65782891,2.27315770,0.03619184,0.00000000,0.27582214,1.25779454,0.10782896,0.55388337
-5.65182591,2.21456930,0.03754468,0.00000000,0.27080883,1.21213110,0.10131761,0.52266844
-5.64582291,2.16192491,0.03923438,0.00000000,0.26726471,1.16773367,0.09502508,0.49267075
-5.63981991,2.11588002,0.04124302,0.00000000,0.26523258,1.12519965,0.08897653,0.46415361
-5.63381691,2.07702823,0.04355030,0.00000000,0.26474117,1.08511091,0.08319631,0.43735556
-5.62781391,2.04589181,0.04613370,0.00000000,0.26580511,1.04802484,0.07770824,0.41248888
-5.62181091,2.02291209,0.04896854,0.00000000,0.26842484,1.01446504,0.07253570,0.38973822
-5.61580790,2.00844026,0.05202813,0.00000000,0.27258648,0.98491219,0.06770155,0.36925958
-5.60980490,2.00272896,0.05528384,0.00000000,0.27826177,0.95979542,0.06322788,0.35117956
-5.60380190,2.00592522,0.05870530,0.00000000,0.28540801,0.93948433,0.05913574,0.33559485
-5.59779890,2.01806479,0.06226048,0.00000000,0.29396814,0.92428214,0.05544470,0.32257220
-5.59179590,2.03906835,0.06591589,0.00000000,0.30387084,0.91441998,0.05217250,0.31214867
-5.58579290,2.06873969,0.06963669,0.00000000,0.31503083,0.91005257,0.04933473,0.30433223
-5.57978989,2.10676566,0.07338689,0.00000000,0.32734923,0.91125518,0.04694449,0.29910280
-5.57378689,2.15271816,0.07712950,0.00000000,0.34071410,0.91802206,0.04501221,0.29641338
-5.56778389,2.20605784,0.08082673,0.00000000,0.35500115,0.93026603,0.04354552,0.29619159
-5.56178089,2.26613932,0.08444020,0.00000000,0.37007450,0.94781931,0.04254916,0.29834123
-5.55577789,2.33221800,0.08793118,0.00000000,0.38578762,0.97043537,0.04202504,0.30274393
-5.54977489,2.40345792,0.09126091,0.00000000,0.40198441,0.99779170,0.04197224,0.30926088
-5.54377189,2.47894085,0.09439090,0.00000000,0.41850040,1.02949342,0.04238706,0.31773440
-5.53776888,2.55767634,0.09728339,0.00000000,0.43516401,1.06507761,0.04326311,0.32798952
-5.53176588,2.63861265,0.09990180,0.00000000,0.45179802,1.10401841,0.04459125,0.33983539
-5.52576288,2.72064870,0.10221123,0.00000000,0.46822109,1.14573284,0.04635956,0.35306665
-5.51975988,2.80264682,0.10417915,0.00000000,0.48424948,1.18958747,0.04855318,0.36746484
-5.51375688,2.88344661,0.10577599,0.00000000,0.49969889,1.23490594,0.05115411,0.38279968
-5.50775388,2.96187971,0.10697585,0.00000000,0.51438643,1.28097745,0.05414093,0.39883072
-5.50175088,3.03678582,0.10775723,0.00000000,0.52813285,1.32706642,0.05748844,0.41530904
-5.49574787,3.10702960,0.10810372,0.00000000,0.54076481,1.37242324,0.06116734,0.43197941
-5.48974487,3.17151874,0.10800465,0.00000000,0.55211746,1.41629618,0.06514388,0.44858291
-5.48374187,3.22922294,0.10745566,0.00000000,0.56203712,1.45794453,0.06937956,0.46486004
-5.47773887,3.27919345,0.10645923,0.00000000,0.57038407,1.49665266,0.07383101,0.48055445
-5.47173587,3.32058318,0.10502502,0.00000000,0.57703547,1.53174497,0.07844995,0.49541725
-5.46573287,3.35266665,0.10317002,0.00000000,0.58188836,1.56260132,0.08318335,0.50921186
-5.45972986,3.37485939,0.10091864,0.00000000,0.58486254,1.58867261,0.08797388,0.52171933
-5.45372686,3.38673633,0.09830249,0.00000000,0.58590340,1.60949597,0.09276052,0.53274398
-5.44772386,3.38804824,0.09536002,0.00000000,0.58498445,1.62470909,0.09747954,0.54211911
-5.44172086,3.37873575,0.09213599,0.00000000,0.58210951,1.63406315,0.10206562,0.54971256
-5.43571786,3.35894005,0.08868069,0.00000000,0.57731450,1.63743356,0.10645330,0.55543197
-5.42971486,3.32900978,0.08504909,0.00000000,0.57066846,1.63482826,0.11057854,0.55922921
-5.42371186,3.28950316,0.08129975,0.00000000,0.56227401,1.62639279,0.11438047,0.56110397
-5.41770885,3.24118516,0.07749366,0.00000000,0.55226685,1.61241188,0.11780321,0.56110603
-5.41170585,3.18501906,0.07369306,0.00000000,0.54081439,1.59330714,0.12079760,0.55933611
-5.40570285,3.12215235,0.06996009,0.00000000,0.52811348,1.56963083,0.12332293,0.55594510
-5.39969985,3.05389686,0.06635553,0.00000000,0.51438704,1.54205560,0.12534846,0.55113158
-5.39369685,2.98170353,0.06293753,0.00000000,0.49987986,1.51136043,0.12685460,0.54513761
-5.38769385,2.90713206,0.05976035,0.00000000,0.48485354,1.47841319,0.12783386,0.53824288
-5.38169085,2.83181658,0.05687329,0.00000000,0.46958065,1.44415028,0.12829138,0.53075733
-5.37568784,2.75742795,0.05431960,0.00000000,0.45433842,1.40955407,0.12824493,0.52301264
-5.36968484,2.68563417,0.05213564,0.00000000,0.43940205,1.37562901,0.12772461,0.51535270
-5.36368184,2.61806025,0.05035015,0.00000000,0.42503797,1.34337721,0.12677195,0.50812363
-5.35767884,2.55624892,0.04898368,0.00000000,0.41149732,1.31377448,0.12543867,0.50166365
-5.35167584,2.50162386,0.04804826,0.00000000,0.39900984,1.28774782,0.12378502,0.49629334
-5.34567284,2.45545680,0.04754723,0.00000000,0.38777848,1.26615504,0.12187785,0.49230659
-5.33966983,2.41883995,0.04747532,0.00000000,0.37797504,1.24976749,0.11978833,0.48996272
-5.33366683,2.39266488,0.04781890,0.00000000,0.36973686,1.23925632,0.11758973,0.48948011
-5.32766383,2.37760859,0.04855648,0.00000000,0.36316489,1.23518272,0.11535493,0.49103152
-5.32166083,2.37412744,0.04965943,0.00000000,0.35832307,1.23799234,0.11315420,0.49474129
-5.31565783,2.38245880,0.05109280,0.00000000,0.35523906,1.24801373,0.11105303,0.50068446
-5.30965483,2.40263031,0.05281641,0.00000000,0.35390633,1.26546063,0.10911020,0.50888775
-5.30365183,2.43447579,0.05478604,0.00000000,0.35428733,1.29043746,0.10737627,0.51933222
-5.29764882,2.47765681,0.05695471,0.00000000,0.35631766,1.32294737,0.10589229,0.53195732
-5.29164582,2.53168836,0.05927405,0.00000000,0.35991084,1.36290202,0.10468908,0.54666601
-5.28564282,2.59596699,0.06169568,0.00000000,0.36496357,1.41013209,0.10378679,0.56333052
-5.27963982,2.66979957,0.06417260,0.00000000,0.37136094,1.46439771,0.10319492,0.58179839
-5.27363682,2.75243088,0.06666041,0.00000000,0.37898147,1.52539788,0.10291271,0.60189823
-5.26763382,2.84306842,0.06911851,0.00000000,0.38770160,1.59277812,0.10292988,0.62344500
-5.26163082,2.94090283,0.07151108,0.00000000,0.39739935,1.66613588,0.10322754,0.64624439
-5.25562781,3.04512309,0.07380786,0.00000000,0.40795710,1.74502338,0.10377942,0.67009599
-5.24962481,3.15492567,0.07598469,0.00000000,0.41926316,1.82894778,0.10455314,0.69479538
-5.24362181,3.26951765,0.07802386,0.00000000,0.43121238,1.91736906,0.10551155,0.72013488
-5.23761881,3.38811403,0.07991408,0.00000000,0.44370556,2.00969603,0.10661409,0.74590323
-5.23161581,3.50993029,0.08165036,0.00000000,0.45664800,2.10528119,0.10781808,0.77188437
-5.22561281,3.63417124,0.08323351,0.00000000,0.46994733,2.20341553,0.10907985,0.79785566
-5.21960980,3.76001800,0.08466957,0.00000000,0.48351084,2.30332409,0.11035582,0.82358590
-5.21360680,3.88661468,0.08596902,0.00000000,0.49724262,2.40416352,0.11160337,0.84883354
-5.20760380,4.01305680,0.08714588,0.00000000,0.51104084,2.50502250,0.11278156,0.87334558
-5.20160080,4.13838307,0.08821678,0.00000000,0.52479543,2.60492596,0.11385175,0.89685737
-5.19559780,4.26157217,0.08920004,0.00000000,0.53838645,2.70284362,0.11477807,0.91909379
-5.18959480,4.38154554,0.09011475,0.00000000,0.55168334,2.79770318,0.11552775,0.93977184
-5.18359180,4.49717700,0.09098000,0.00000000,0.56454517,2.88840821,0.11607147,0.95860487
-5.17758879,4.60730928,0.09181419,0.00000000,0.57682209,2.97386018,0.11638357,0.97530824
-5.17158579,4.71077718,0.09263452,0.00000000,0.58835773,3.05298417,0.11644231,0.98960638
-5.16558279,4.80643636,0.09345663,0.00000000,0.59899272,3.12475698,0.11623007,1.00124088
-5.15957979,4.89319645,0.09429444,0.00000000,0.60856895,3.18823662,0.11573361,1.00997917
-5.15357679,4.97005685,0.09516009,0.00000000,0.61693450,3.24259163,0.11494430,1.01562343
-5.14757379,5.03614310,0.09606408,0.00000000,0.62394888,3.28712879,0.11385837,1.01801915
-5.14157079,5.09074199,0.09701552,0.00000000,0.62948833,3.32131791,0.11247715,1.01706284
-5.13556778,5.13333323,0.09802240,0.00000000,0.63345086,3.34481229,0.11080728,1.01270846
-5.12956478,5.16361603,0.09909197,0.00000000,0.63576083,3.35746382,0.10886088,1.00497218
-5.12356178,5.18152899,0.10023110,0.00000000,0.63637273,3.35933203,0.10665564,0.99393503
-5.11755878,5.18726222,0.10144666,0.00000000,0.63527398,3.35068651,0.10421478,0.97974352
-5.11155578,5.18126107,0.10274579,0.00000000,0.63248673,3.33200273,0.10156697,0.96260789
-5.10555278,5.16422123,0.10413613,0.00000000,0.62806844,3.30395152,0.09874602,0.94279825
-5.09954977,5.13707547,0.10562598,0.00000000,0.62211128,3.26738260,0.09579053,0.92063863
-5.09354677,5.10097279,0.10722433,0.00000000,0.61474051,3.22330325,0.09274328,0.89649939
-5.08754377,5.05725079,0.10894084,0.00000000,0.60611173,3.17285289,0.08965056,0.87078817
-5.08154077,5.00740276,0.11078563,0.00000000,0.59640734,3.11727482,0.08656133,0.84393990
-5.07553777,4.95304073,0.11276915,0.00000000,0.58583226,3.05788625,0.08352626,0.81640622
-5.06953477,4.89585591,0.11490177,0.00000000,0.57460913,2.99604773,0.08059671,0.78864473
-5.06353177,4.83757812,0.11719352,0.00000000,0.56297324,2.93313290,0.07782357,0.76110847
-5.05752876,4.77993527,0.11965367,0.00000000,0.55116720,2.87049951,0.07525612,0.73423595
-5.05152576,4.72461414,0.12229029,0.00000000,0.53943571,2.80946241,0.07294087,0.70844196
-5.04552276,4.67322333,0.12510984,0.00000000,0.52802046,2.75126875,0.07092042,0.68410936
-5.03951976,4.62725909,0.12811678,0.00000000,0.51715520,2.69707589,0.06923235,0.66158206
-5.03351676,4.58807455,0.13131310,0.00000000,0.50706129,2.64793216,0.06790824,0.64115913
-5.02751376,4.55685250,0.13469799,0.00000000,0.49794350,2.60476017,0.06697280,0.62309010
-5.02151076,4.53458218,0.13826747,0.00000000,0.48998633,2.56834298,0.06644313,0.60757153
-5.01550775,4.52203990,0.14201401,0.00000000,0.48335072,2.53931266,0.06632820,0.59474457
-5.00950475,4.51977363,0.14592629,0.00000000,0.47817129,2.51814135,0.06662844,0.58469372
-5.00350175,4.52809161,0.14998893,0.00000000,0.47455392,2.50513467,0.06733567,0.57744655
-4.99749875,4.54705504,0.15418223,0.00000000,0.47257393,2.50042735,0.06843317,0.57297437
-4.99149575,4.57647484,0.15848206,0.00000000,0.47227459,2.50398142,0.06989604,0.57119390
-4.98549275,4.61591286,0.16285969,0.00000000,0.47366623,2.51558680,0.07169174,0.57196983
-4.97948974,4.66468746,0.16728180,0.00000000,0.47672579,2.53486473,0.07378095,0.57511823
-4.97348674,4.72188392,0.17171048,0.00000000,0.48139697,2.56127412,0.07611856,0.58041098
-4.96748374,4.78636971,0.17610339,0.00000000,0.48759083,2.59412116,0.07865490,0.58758094
-4.96148074,4.85681484,0.18041402,0.00000000,0.49518720,2.63257231,0.08133712,0.59632811
-4.95547774,4.93171734,0.18459207,0.00000000,0.50403653,2.67567081,0.08411060,0.60632644
-4.94947474,5.00943365,0.18858400,0.00000000,0.51396253,2.72235669,0.08692059,0.61723142
-4.94347174,5.08821375,0.19233370,0.00000000,0.52476548,2.77149007,0.08971365,0.62868823
-4.93746873,5.16624049,0.19578340,0.00000000,0.53622614,2.82187748,0.09243916,0.64034024
-4.93146573,5.24167223,0.19887463,0.00000000,0.54811031,2.87230062,0.09505070,0.65183770
-4.92546273,5.31268810,0.20154947,0.00000000,0.56017396,2.92154679,0.09750723,0.66284645
-4.91945973,5.37753438,0.20375177,0.00000000,0.57216879,2.96844024,0.09977406,0.67305622
-4.91345673,5.43457091,0.20542864,0.00000000,0.58384810,3.01187342,0.10182359,0.68218840
-4.90745373,5.48231584,0.20653184,0.00000000,0.59497289,3.05083698,0.10363576,0.69000301
-4.90145073,5.51948736,0.20701933,0.00000000,0.60531785,3.08444746,0.10519821,0.69630459
-4.89544772,5.54504066,0.20685666,0.00000000,0.61467723,3.11197169,0.10650611,0.70094672
-4.88944472,5.55819892,0.20601833,0.00000000,0.62287028,3.13284676,0.10756184,0.70383526
-4.88344172,5.55847691,0.20448897,0.00000000,0.62974600,3.14669487,0.10837429,0.70492991
-4.87743872,5.54569618,0.20226434,0.00000000,0.63518727,3.15333234,0.10895809,0.70424429
-4.87143572,5.51999118,0.19935197,0.00000000,0.63911383,3.15277243,0.10933257,0.70184437
-4.86543272,5.48180597,0.19577161,0.00000000,0.64148433,3.14522174,0.10952077,0.69784544
-4.85942971,5.43188139,0.19155527,0.00000000,0.64229709,3.13107049,0.10954826,0.69240773
-4.85342671,5.37123328,0.18674695,0.00000000,0.64158973,3.11087683,0.10944211,0.68573082
-4.84742371,5.30112238,0.18140198,0.00000000,0.63943755,3.08534610,0.10922984,0.67804709
-4.84142071,5.22301707,0.17558602,0.00000000,0.63595073,3.05530566,0.10893850,0.66961438
-4.83541771,5.13855036,0.16937381,0.00000000,0.63127050,3.02167642,0.10859385,0.66070829
-4.82941471,5.04947271,0.16284758,0.00000000,0.62556444,2.98544224,0.10821972,0.65161405
-4.82341171,4.95760240,0.15609528,0.00000000,0.61902098,2.94761833,0.10783746,0.64261857
-4.81740870,4.86477524,0.14920865,0.00000000,0.61184343,2.90921991,0.10746564,0.63400254
-4.81140570,4.77279545,0.14228118,0.00000000,0.60424372,2.87123213,0.10711973,0.62603309
-4.80540270,4.68338918,0.13540610,0.00000000,0.59643604,2.83458255,0.10681203,0.61895690
-4.79939970,4.59816236,0.12867433,0.00000000,0.58863063,2.80011679,0.10655164,0.61299411
-4.79339670,4.51856389,0.12217262,0.00000000,0.58102797,2.76857827,0.10634450,0.60833299
-4.78739370,4.44585534,0.11598174,0.00000000,0.57381346,2.74059240,0.10619349,0.60512560
-4.78139070,4.38108770,0.11017497,0.00000000,0.56715280,2.71665564,0.10609857,0.60348435
-4.77538769,4.32508564,0.10481674,0.00000000,0.56118823,2.69712958,0.10605702,0.60347964
-4.76938469,4.27843940,0.09996157,0.00000000,0.55603560,2.68223977,0.10606358,0.60513849
-4.76338169,4.24150413,0.09565328,0.00000000,0.55178241,2.67207930,0.10611074,0.60844429
-4.75737869,4.21440629,0.09192441,0.00000000,0.54848686,2.66661655,0.10618898,0.61333760
-4.75137569,4.19705655,0.08879604,0.00000000,0.54617777,2.66570666,0.10628710,0.61971799
-4.74537269,4.18916847,0.08627772,0.00000000,0.54485546,2.66910620,0.10639256,0.62744695
-4.73936968,4.19028197,0.08436779,0.00000000,0.54449346,2.67649014,0.10649187,0.63635177
-4.73336668,4.19979071,0.08305386,0.00000000,0.54504096,2.68747066,0.10657103,0.64623030
-4.72736368,4.21697226,0.08231350,0.00000000,0.54642593,2.70161677,0.10661602,0.65685663
-4.72136068,4.24101995,0.08211514,0.00000000,0.54855874,2.71847421,0.10661325,0.66798736
-4.71535768,4.27107532,0.08241915,0.00000000,0.55133618,2.73758473,0.10655016,0.67936846
-4.70935468,4.30625985,0.08317903,0.00000000,0.55464577,2.75850404,0.10641564,0.69074249
-4.70335168,4.34570508,0.08434266,0.00000000,0.55837013,2.78081776,0.10620057,0.70185585
-4.69734867,4.38857983,0.08585375,0.00000000,0.56239127,2.80415484,0.10589815,0.71246603
-4.69134567,4.43411368,0.08765318,0.00000000,0.56659476,2.82819767,0.10550429,0.72234831
-4.68534267,4.48161568,0.08968043,0.00000000,0.57087340,2.85268880,0.10501775,0.73130197
-4.67933967,4.53048774,0.09187499,0.00000000,0.57513056,2.87743366,0.10444026,0.73915545
-4.67333667,4.58023212,0.09417764,0.00000000,0.57928269,2.90229945,0.10377636,0.74577046
-4.66733367,4.63045274,0.09653164,0.00000000,0.58326125,2.92721007,0.10303324,0.75104473
-4.66133067,4.68085046,0.09888390,0.00000000,0.58701378,2.95213742,0.10222035,0.75491334
-4.65532766,4.73121259,0.10118581,0.00000000,0.59050412,2.97708967,0.10134882,0.75734856
-4.64932466,4.78139733,0.10339404,0.00000000,0.59371180,3.00209689,0.10043096,0.75835812
-4.64332166,4.83131422,0.10547109,0.00000000,0.59663070,3.02719520,0.09947949,0.75798226
-4.63731866,4.88090170,0.10738568,0.00000000,0.59926702,3.05241023,0.09850686,0.75628938
-4.63131566,4.93010338,0.10911290,0.00000000,0.60163662,3.07774103,0.09752458,0.75337092
-4.62531266,4.97884462,0.11063426,0.00000000,0.60376216,3.10314560,0.09654259,0.74933541
-4.61930965,5.02701109,0.11193750,0.00000000,0.60566990,3.12852906,0.09556868,0.74430233
-4.61330665,5.07443086,0.11301633,0.00000000,0.60738665,3.15373545,0.09460821,0.73839594
-4.60730365,5.12086150,0.11387008,0.00000000,0.60893692,3.17854398,0.09366383,0.73173955
-4.60130065,5.16598335,0.11450318,0.00000000,0.61034046,3.20267021,0.09273549,0.72445041
-4.59529765,5.20939961,0.11492471,0.00000000,0.61161049,3.22577251,0.09182067,0.71663570
-4.58929465,5.25064375,0.11514788,0.00000000,0.61275252,3.24746355,0.09091470,0.70838961
-4.58329165,5.28919389,0.11518951,0.00000000,0.61376408,3.26732651,0.09001139,0.69979179
-4.57728864,5.32449359,0.11506957,0.00000000,0.61463508,3.28493522,0.08910372,0.69090701
-4.57128564,5.35597800,0.11481067,0.00000000,0.61534908,3.29987705,0.08818466,0.68178626
-4.56528264,5.38310361,0.11443770,0.00000000,0.61588504,3.31177747,0.08724809,0.67246880
-4.55927964,5.40538013,0.11397739,0.00000000,0.61621975,3.32032459,0.08628965,0.66298520
-4.55327664,5.42240218,0.11345790,0.00000000,0.61633036,3.32529238,0.08530768,0.65336097
-4.54727364,5.43387907,0.11290850,0.00000000,0.61619726,3.32656101,0.08430394,0.64362056
-4.54127064,5.43966049,0.11235911,0.00000000,0.61580666,3.32413302,0.08328428,0.63379129
-4.53526763,5.43975662,0.11183989,0.00000000,0.61515306,3.31814426,0.08225915,0.62390701
-4.52926463,5.43435118,0.11138082,0.00000000,0.61424111,3.30886888,0.08124382,0.61401122
-4.52326163,5.42380670,0.11101113,0.00000000,0.61308697,3.29671777,0.08025850,0.60415936
-4.51725863,5.40866130,0.11075880,0.00000000,0.61171896,3.28223071,0.07932818,0.59442016
-4.51125563,5.38961736,0.11065000,0.00000000,0.61017741,3.26606224,0.07848224,0.58487595
-4.50525263,5.36752249,0.11070845,0.00000000,0.60851391,3.24896225,0.07775388,0.57562190
-4.49924962,5.34334370,0.11095489,0.00000000,0.60678970,3.23175195,0.07717935,0.56676434
-4.49324662,5.31813630,0.11140653,0.00000000,0.60507366,3.21529665,0.07679704,0.55841806
-4.48724362,5.29300884,0.11207652,0.00000000,0.60343975,3.20047649,0.07664635,0.55070299
-4.48124062,5.26908589,0.11297359,0.00000000,0.60196410,3.18815659,0.07676659,0.54374030
-4.47523762,5.24747030,0.11410176,0.00000000,0.60072203,3.17915779,0.07719568,0.53764813
-4.46923462,5.22920647,0.11546014,0.00000000,0.59978502,3.17422928,0.07796887,0.53253724
-4.46323162,5.21524604,0.11704297,0.00000000,0.59921777,3.17402403,0.07911746,0.52850669
-4.45722861,5.20641722,0.11883972,0.00000000,0.59907557,3.17907788,0.08066746,0.52563980
-4.45122561,5.20339847,0.12083538,0.00000000,0.59940199,3.18979271,0.08263839,0.52400042
-4.44522261,5.20669731,0.12301090,0.00000000,0.60022693,3.20642411,0.08504209,0.52362981
-4.43921961,5.21663448,0.12534365,0.00000000,0.60156518,3.22907362,0.08788168,0.52454407
-4.43321661,5.23333364,0.12780811,0.00000000,0.60341545,3.25768535,0.09115067,0.52673221
-4.42721361,5.25671641,0.13037651,0.00000000,0.60575978,3.29204684,0.09483217,0.53015500
-4.42121061,5.28650280,0.13301952,0.00000000,0.60856351,3.33179385,0.09889842,0.53474448
-4.41520760,5.32221648,0.13570697,0.00000000,0.61177562,3.37641863,0.10331055,0.54040427
-4.40920460,5.36319492,0.13840849,0.00000000,0.61532948,3.42528140,0.10801857,0.54701060
-4.40320160,5.40860382,0.14109415,0.00000000,0.61914403,3.47762456,0.11296178,0.55441415
-4.39719860,5.45745579,0.14373500,0.00000000,0.62312533,3.53258953,0.11806948,0.56244255
-4.39119560,5.50863292,0.14630354,0.00000000,0.62716839,3.58923563,0.12326203,0.57090368
-4.38519260,5.56091300,0.14877410,0.00000000,0.63115952,3.64656105,0.12845238,0.57958963
-4.37918959,5.61299908,0.15112323,0.00000000,0.63497882,3.70352543,0.13354785,0.58828135
-4.37318659,5.66355202,0.15332987,0.00000000,0.63850318,3.75907394,0.13845232,0.59675377
-4.36718359,5.71122552,0.15537570,0.00000000,0.64160937,3.81216235,0.14306866,0.60478147
-4.36118059,5.75470292,0.15724524,0.00000000,0.64417755,3.86178293,0.14730140,0.61214464
-4.35517759,5.79273517,0.15892614,0.00000000,0.64609482,3.90699040,0.15105948,0.61863513
-4.34917459,5.82417868,0.16040934,0.00000000,0.64725891,3.94692756,0.15425906,0.62406252
-4.34317159,5.84803214,0.16168933,0.00000000,0.64758175,3.98084977,0.15682624,0.62825990
-4.33716858,5.86347103,0.16276435,0.00000000,0.64699298,4.00814754,0.15869953,0.63108905
-4.33116558,5.86987822,0.16363672,0.00000000,0.64544304,4.02836639,0.15983201,0.63244498
-4.32516258,5.86686962,0.16431304,0.00000000,0.64290580,4.04122309,0.16019311,0.63225945
-4.31915958,5.85431334,0.16480444,0.00000000,0.63938062,4.04661759,0.15976978,0.63050327
-4.31315658,5.83234127,0.16512674,0.00000000,0.63489355,4.04463972,0.15856714,0.62718743
-4.30715358,5.80135220,0.16530054,0.00000000,0.62949774,4.03557031,0.15660845,0.62236268
