energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.26113057,2.75699026,0.02238966,0.07332073,0.32732018,1.52656967,0.00914526,0.11296487,0.48307027,1.01123385
-0.25512756,2.66045824,0.02135331,0.07099264,0.32264647,1.46180688,0.00867529,0.10621616,0.46816751,0.98654510
-0.24912456,2.56887498,0.02036335,0.06911997,0.31865444,1.39984920,0.00826951,0.09991377,0.45379883,0.96274156
-0.24312156,2.48333253,0.01942782,0.06769691,0.31539916,1.34138620,0.00792854,0.09411211,0.44006829,0.94022649
-0.23711856,2.40473686,0.01855324,0.06670439,0.31290658,1.28698485,0.00765187,0.08885355,0.42707563,0.91936598
-0.23111556,2.33379971,0.01774453,0.06611112,0.31117288,1.23708579,0.00743802,0.08416833,0.41491621,0.90048250
-0.22511256,2.27103751,0.01700487,0.06587496,0.31016493,1.19200376,0.00728467,0.08007483,0.40368112,0.88385050
-0.21910955,2.21677679,0.01633578,0.06594472,0.30982204,1.15193189,0.00718889,0.07658022,0.39345724,0.86969416
-0.21310655,2.17116531,0.01573714,0.06626210,0.31005889,1.11694916,0.00714731,0.07368140,0.38432716,0.85818715
-0.20710355,2.13418772,0.01520732,0.06676397,0.31076949,1.08703055,0.00715628,0.07136612,0.37636894,0.84945410
-0.20110055,2.10568464,0.01474338,0.06738460,0.31183195,1.06205903,0.00721209,0.06961427,0.36965547,0.84357346
-0.19509755,2.08537370,0.01434126,0.06805800,0.31311393,1.04183864,0.00731109,0.06839928,0.36425355,0.84058141
-0.18909455,2.07287130,0.01399606,0.06872016,0.31447845,1.02610800,0.00744988,0.06768942,0.36022248,0.84047625
-0.18309155,2.06771367,0.01370224,0.06931114,0.31578976,1.01455352,0.00762534,0.06744917,0.35761234,0.84322303
-0.17708854,2.06937625,0.01345396,0.06977688,0.31691893,1.00682168,0.00783477,0.06764031,0.35646187,0.84875774
-0.17108554,2.07729030,0.01324527,0.07007076,0.31774898,1.00253001,0.00807586,0.06822300,0.35679613,0.85699097
-0.16508254,2.09085616,0.01307032,0.07015482,0.31817922,1.00127635,0.00834672,0.06915655,0.35862393,0.86781062
-0.15907954,2.10945281,0.01292358,0.07000053,0.31812855,1.00264625,0.00864578,0.07040003,0.36193542,0.88108347
-0.15307654,2.13244364,0.01279994,0.06958924,0.31753773,1.00621847,0.00897172,0.07191269,0.36669968,0.89665576
-0.14707354,2.15917879,0.01269479,0.06891215,0.31637028,1.01156874,0.00932330,0.07365419,0.37286283,0.91435266
-0.14107054,2.18899467,0.01260409,0.06796993,0.31461228,1.01827217,0.00969926,0.07558467,0.38034657,0.93397693
-0.13506753,2.22121149,0.01252435,0.06677204,0.31227095,1.02590441,0.01009810,0.07766470,0.38904749,0.95530716
-0.12906453,2.25512979,0.01245254,0.06533566,0.30937222,1.03404242,0.01051792,0.07985522,0.39883722,0.97809583
-0.12306153,2.29002722,0.01238609,0.06368444,0.30595750,1.04226507,0.01095621,0.08211743,0.40956356,1.00206772
-0.11705853,2.32515661,0.01232276,0.06184714,0.30207985,1.05015412,0.01140978,0.08441272,0.42105264,1.02691904
-0.11105553,2.35974639,0.01226053,0.05985606,0.29779988,1.05729624,0.01187453,0.08670271,0.43311203,1.05231778
-0.10505253,2.39300426,0.01219755,0.05774561,0.29318168,1.06328609,0.01234547,0.08894940,0.44553492,1.07790552
-0.09904952,2.42412456,0.01213204,0.05555083,0.28828893,1.06773102,0.01281666,0.09111546,0.45810502,1.10330090
-0.09304652,2.45229984,0.01206224,0.05330615,0.28318164,1.07025722,0.01328121,0.09316470,0.47060226,1.12810503
-0.08704352,2.47673635,0.01198641,0.05104424,0.27791354,1.07051744,0.01373143,0.09506263,0.48280878,1.15190858
-0.08104052,2.49667304,0.01190286,0.04879518,0.27253042,1.06819983,0.01415896,0.09677725,0.49451522,1.17430050
-0.07503752,2.51140345,0.01180999,0.04658585,0.26706933,1.06303778,0.01455499,0.09827986,0.50552686,1.19487811
-0.06903452,2.52029924,0.01170640,0.04443959,0.26155884,1.05481994,0.01491051,0.09954592,0.51566935,1.21325799
-0.06303152,2.52283430,0.01159099,0.04237612,0.25602018,1.04340014,0.01521660,0.10055605,0.52479390,1.22908730
-0.05702851,2.51860791,0.01146315,0.04041170,0.25046909,1.02870628,0.01546478,0.10129679,0.53278149,1.24205498
-0.05102551,2.50736574,0.01132286,0.03855952,0.24491846,1.01074785,0.01564732,0.10176147,0.53954616,1.25190222
-0.04502251,2.48901725,0.01117090,0.03683023,0.23938114,0.98962126,0.01575753,0.10195081,0.54503705,1.25843177
-0.03901951,2.46364842,0.01100895,0.03523258,0.23387312,0.96551264,0.01579009,0.10187336,0.54923929,1.26151558
-0.03301651,2.43152897,0.01083973,0.03377412,0.22841651,0.93869773,0.01574128,0.10154578,0.55217363,1.26110044
-0.02701351,2.39311339,0.01066708,0.03246191,0.22304222,0.90953866,0.01560916,0.10099281,0.55389505,1.25721140
-0.02101051,2.34903552,0.01049600,0.03130316,0.21779214,0.87847751,0.01539372,0.10024705,0.55449027,1.24995279
-0.01500750,2.30009683,0.01033261,0.03030580,0.21272059,0.84602689,0.01509690,0.09934843,0.55407450,1.23950682
-0.00900450,2.24724865,0.01018411,0.02947883,0.20789493,0.81275774,0.01472261,0.09834350,0.55278748,1.22612992
-0.00300150,2.19156897,0.01005863,0.02883264,0.20339528,0.77928475,0.01427658,0.09728444,0.55078913,1.21014692
0.00300150,2.13423476,0.00996502,0.02837897,0.19931321,0.74625003,0.01376623,0.09622785,0.54825482,1.19194324
0.00900450,2.07649066,0.00991262,0.02813080,0.19574962,0.71430544,0.01320041,0.09523344,0.54537064,1.17195557
0.01500750,2.01961520,0.00991093,0.02810198,0.19281168,0.68409431,0.01258915,0.09436248,0.54232854,1.15066106
0.02101051,1.96488562,0.00996929,0.02830671,0.19060910,0.65623321,0.01194329,0.09367617,0.53932164,1.12856552
0.02701351,1.91354239,0.01009646,0.02875884,0.18924979,0.63129421,0.01127418,0.09323394,0.53653965,1.10619083
0.03301651,1.86675444,0.01030028,0.02947102,0.18883520,0.60978845,0.01059333,0.09309168,0.53416443,1.08406180
0.03901951,1.82558615,0.01058724,0.03045389,0.18945543,0.59215119,0.00991203,0.09329998,0.53236572,1.06269284
0.04502251,1.79096679,0.01096211,0.03171507,0.19118443,0.57872910,0.00924107,0.09390241,0.53129710,1.04257457
0.05102551,1.76366346,0.01142757,0.03325831,0.19407549,0.56976982,0.00859045,0.09493390,0.53109202,1.02416075
0.05702851,1.74425798,0.01198397,0.03508268,0.19815717,0.56541431,0.00796916,0.09641922,0.53186011,1.00785579
0.06303152,1.73312859,0.01262905,0.03718189,0.20342999,0.56569209,0.00738497,0.09837174,0.53368375,0.99400306
0.06903452,1.73043697,0.01335782,0.03954378,0.20986398,0.57051947,0.00684433,0.10079236,0.53661496,0.98287454
0.07503752,1.73612107,0.01416248,0.04215015,0.21739726,0.57970088,0.00635233,0.10366886,0.54067287,0.97466202
0.08104052,1.74989431,0.01503252,0.04497675,0.22593577,0.59293338,0.00591266,0.10697557,0.54584184,0.96947042
0.08704352,1.77125141,0.01595484,0.04799364,0.23535432,0.60981424,0.00552772,0.11067351,0.55207055,0.96731351
0.09304652,1.79948125,0.01691404,0.05116591,0.24549880,0.62985141,0.00519871,0.11471102,0.55927209,0.96811252
0.09904952,1.83368665,0.01789281,0.05445466,0.25618975,0.65247690,0.00492579,0.11902493,0.56732546,0.97169796
0.10505253,1.87281114,0.01887236,0.05781832,0.26722711,0.67706265,0.00470830,0.12354218,0.57607855,0.97781489
0.11105553,1.91567216,0.01983307,0.06121425,0.27839604,0.70293861,0.00454494,0.12818207,0.58535262,0.98613177
0.11705853,1.96100019,0.02075503,0.06460055,0.28947361,0.72941265,0.00443407,0.13285888,0.59494850,0.99625284
0.12306153,2.00748266,0.02161873,0.06793797,0.30023632,0.75579170,0.00437388,0.13748491,0.60465423,1.00773385
0.12906453,2.05381154,0.02240580,0.07119197,0.31046785,0.78140351,0.00436272,0.14197390,0.61425412,1.02010060
0.13506753,2.09873270,0.02309960,0.07433463,0.31996710,0.80561852,0.00439925,0.14624447,0.62353878,1.03286979
0.14107054,2.14109550,0.02368591,0.07734649,0.32855590,0.82787074,0.00448265,0.15022372,0.63231587,1.04557118
0.14707354,2.17990028,0.02415343,0.08021809,0.33608626,0.84767729,0.00461280,0.15385058,0.64042089,1.05777027
0.15307654,2.21434173,0.02449431,0.08295116,0.34244668,0.86465538,0.00479036,0.15707889,0.64772761,1.06909024
0.15907954,2.24384584,0.02470444,0.08555936,0.34756723,0.87853632,0.00501688,0.15987998,0.65415739,1.07923200
0.16508254,2.26809852,0.02478366,0.08806843,0.35142322,0.88917565,0.00529474,0.16224457,0.65968679,1.08799129
0.17108554,2.28706401,0.02473585,0.09051582,0.35403708,0.89655891,0.00562712,0.16418390,0.66435301,1.09527168
0.17708854,2.30099163,0.02456881,0.09294961,0.35547837,0.90080267,0.00601790,0.16572996,0.66825649,1.10109251
0.18309155,2.31041008,0.02429402,0.09542686,0.35586184,0.90215051,0.00647148,0.16693473,0.67156036,1.10559122
0.18909455,2.31610872,0.02392629,0.09801135,0.35534353,0.90096396,0.00699253,0.16786852,0.67448656,1.10901949
0.19509755,2.31910634,0.02348321,0.10077075,0.35411499,0.89770866,0.00758573,0.16861721,0.67730846,1.11173309
0.20110055,2.32060809,0.02298462,0.10377340,0.35239580,0.89293616,0.00825549,0.16927882,0.68034020,1.11417587
0.20710355,2.32195240,0.02245192,0.10708479,0.35042476,0.88726192,0.00900560,0.16995918,0.68392303,1.11685819
0.21310655,2.32454982,0.02190737,0.11076388,0.34844999,0.88134059,0.00983890,0.17076717,0.68840921,1.12033090
0.21910955,2.32981659,0.02137341,0.11485940,0.34671836,0.87583936,0.01075700,0.17180950,0.69414411,1.12515594
0.22511256,2.33910595,0.02087196,0.11940649,0.34546487,0.87141067,0.01175998,0.17318553,0.70144746,1.13187509
0.23111556,2.35364030,0.02042384,0.12442357,0.34490217,0.86866537,0.01284617,0.17498212,0.71059443,1.14097832
0.23711856,2.37444781,0.02004823,0.12990991,0.34521102,0.86814761,0.01401198,0.17726895,0.72179784,1.15287346
0.24312156,2.40230635,0.01976224,0.13584384,0.34653187,0.87031261,0.01525184,0.18009449,0.73519220,1.16785885
0.24912456,2.43769785,0.01958063,0.14218183,0.34895817,0.87550815,0.01655820,0.18348277,0.75082058,1.18610031
0.25512756,2.48077547,0.01951563,0.14885854,0.35253154,0.88396092,0.01792164,0.18743129,0.76862520,1.20761400
0.26113057,2.53134533,0.01957688,0.15578781,0.35723928,0.89576803,0.01933112,0.19190996,0.78844217,1.23225590
0.26713357,2.58886402,0.01977157,0.16286465,0.36301413,0.91089434,0.02077424,0.19686139,0.81000100,1.25971891
0.27313657,2.65245211,0.02010453,0.16996813,0.36973651,0.92917542,0.02223767,0.20220234,0.83292901,1.28953758
0.27913957,2.72092321,0.02057858,0.17696512,0.37723899,0.95032619,0.02370758,0.20782639,0.85676050,1.32110068
0.28514257,2.79282734,0.02119483,0.18371469,0.38531292,0.97395457,0.02517017,0.21360764,0.88095049,1.35367081
0.29114557,2.86650640,0.02195302,0.19007298,0.39371685,0.99957951,0.02661217,0.21940534,0.90489254,1.38641046
0.29714857,2.94015933,0.02285186,0.19589838,0.40218648,1.02665241,0.02802133,0.22506919,0.92793963,1.41841311
0.30315158,3.01191355,0.02388939,0.20105665,0.41044544,1.05458090,0.02938689,0.23044503,0.94942754,1.44873802
0.30915458,3.07989943,0.02506320,0.20542596,0.41821674,1.08275364,0.03069998,0.23538077,0.96869934,1.47644702
0.31515758,3.14232404,0.02637057,0.20890136,0.42523406,1.11056498,0.03195387,0.23973209,0.98513012,1.50064154
0.32116058,3.19754077,0.02780856,0.21139871,0.43125258,1.13743834,0.03314416,0.24336785,0.99815066,1.52049819
0.32716358,3.24411158,0.02937394,0.21285773,0.43605881,1.16284698,0.03426880,0.24617484,1.00726907,1.53530119
0.33316658,3.28085907,0.03106298,0.21324409,0.43947892,1.18633158,0.03532797,0.24806167,1.01208944,1.54447021
0.33916958,3.30690614,0.03287118,0.21255051,0.44138538,1.20751349,0.03632387,0.24896172,1.01232663,1.54758249
0.34517259,3.32170188,0.03479286,0.21079680,0.44170152,1.22610360,0.03726030,0.24883499,1.00781663,1.54438819
0.35117559,3.32503294,0.03682074,0.20802881,0.44040397,1.24190636,0.03814227,0.24766880,0.99852225,1.53481861
0.35717859,3.31702046,0.03894544,0.20431655,0.43752283,1.25481918,0.03897541,0.24547743,0.98453380,1.51898713
0.36318159,3.29810345,0.04115497,0.19975144,0.43313980,1.26482754,0.03976546,0.24230069,0.96606515,1.49718294
0.36918459,3.26901014,0.04343438,0.19444294,0.42738429,1.27199644,0.04051773,0.23820161,0.94344525,1.46985825
0.37518759,3.23071949,0.04576538,0.18851471,0.42042790,1.27645898,0.04123657,0.23326341,0.91710588,1.43760985
0.38119060,3.18441524,0.04812617,0.18210065,0.41247746,1.27840291,0.04192502,0.22758589,0.88756628,1.40115600
0.38719360,3.13143529,0.05049144,0.17534075,0.40376714,1.27805624,0.04258449,0.22128152,0.85541534,1.36131000
0.39319660,3.07321930,0.05283255,0.16837724,0.39454993,1.27567286,0.04321468,0.21447141,0.82129248,1.31895166
0.39919960,3.01125696,0.05511793,0.16135097,0.38508900,1.27151895,0.04381359,0.20728133,0.78586782,1.27499812
0.40520260,2.94703955,0.05731370,0.15439833,0.37564912,1.26586112,0.04437769,0.19983802,0.74982269,1.23037516
0.41120560,2.88201660,0.05938446,0.14764864,0.36648872,1.25895674,0.04490235,0.19226582,0.71383111,1.18599013
0.41720860,2.81755911,0.06129435,0.14122218,0.35785261,1.25104689,0.04538225,0.18468386,0.67854287,1.14270754
0.42321161,2.75493028,0.06300809,0.13522877,0.34996586,1.24235207,0.04581198,0.17720377,0.64456868,1.10132780
0.42921461,2.69526410,0.06449228,0.12976689,0.34302863,1.23307052,0.04618673,0.16992797,0.61246776,1.06256984
0.43521761,2.63955147,0.06571653,0.12492338,0.33721235,1.22337902,0.04650289,0.16294849,0.58273795,1.02705761
0.44122061,2.58863328,0.06665475,0.12077332,0.33265697,1.21343554,0.04675867,0.15634634,0.55580835,0.99531061
0.44722361,2.54319940,0.06728614,0.11738036,0.32946945,1.20338325,0.04695466,0.15019126,0.53203446,0.96773827
0.45322661,2.50379228,0.06759619,0.11479706,0.32772315,1.19335528,0.04709418,0.14454180,0.51169550,0.94463770
0.45922961,2.47081374,0.06757732,0.11306536,0.32745819,1.18347951,0.04718356,0.13944569,0.49499369,0.92619466
0.46523262,2.44453374,0.06722932,0.11221687,0.32868250,1.17388272,0.04723211,0.13494028,0.48205515,0.91248692
0.47123562,2.42509961,0.06655955,0.11227315,0.33137344,1.16469373,0.04725201,0.13105308,0.47293218,0.90348978
0.47723862,2.41254512,0.06558272,0.11324566,0.33547985,1.15604503,0.04725789,0.12780230,0.46760651,0.89908311
0.48324162,2.40679831,0.06432053,0.11513564,0.34092441,1.14807268,0.04726629,0.12519722,0.46599338,0.89905958
0.48924462,2.40768797,0.06280088,0.11793373,0.34760623,1.14091447,0.04729491,0.12323864,0.46794624,0.90313363
0.49524762,2.41494867,0.06105699,0.12161944,0.35540358,1.13470640,0.04736176,0.12191911,0.47326196,0.91095108
0.50125063,2.42822458,0.05912623,0.12616059,0.36417669,1.12957780,0.04748424,0.12122314,0.48168643,0.92209911
0.50725363,2.44707263,0.05704887,0.13151278,0.37377080,1.12564546,0.04767816,0.12112743,0.49292071,0.93611653
0.51325663,2.47096583,0.05486676,0.13761888,0.38401919,1.12300726,0.04795682,0.12160100,0.50662755,0.95250435
0.51925963,2.49929731,0.05262200,0.14440882,0.39474643,1.12173585,0.04833017,0.12260555,0.52243847,0.97073670
0.52526263,2.53138614,0.05035565,0.15179963,0.40577178,1.12187291,0.04880410,0.12409579,0.53996132,0.99027197
0.53126563,2.56648534,0.04810655,0.15969585,0.41691274,1.12342442,0.04937989,0.12602011,0.55878844,1.01056430
0.53726863,2.60379277,0.04591029,0.16799037,0.42798872,1.12635753,0.05005390,0.12832130,0.57850520,1.03107532
0.54327164,2.64246498,0.04379840,0.17656571,0.43882488,1.13059907,0.05081742,0.13093762,0.59869897,1.05128600
0.54927464,2.68163405,0.04179764,0.18529576,0.44925591,1.13603605,0.05165683,0.13380400,0.61896817,1.07070839
0.55527764,2.72042698,0.03992963,0.19404792,0.45912979,1.14251817,0.05255391,0.13685349,0.63893133,1.08889699
0.56128064,2.75798705,0.03821059,0.20268559,0.46831128,1.14986206,0.05348640,0.14001888,0.65823569,1.10545951
0.56728364,2.79349618,0.03665130,0.21107098,0.47668511,1.15785720,0.05442876,0.14323433,0.67656510,1.12006634
0.57328664,2.82619727,0.03525726,0.21906805,0.48415860,1.16627295,0.05535298,0.14643711,0.69364683,1.13245862
0.57928964,2.85541523,0.03402897,0.22654561,0.49066362,1.17486648,0.05622960,0.14956922,0.70925695,1.14245425
0.58529265,2.88057565,0.03296233,0.23338024,0.49615775,1.18339086,0.05702873,0.15257889,0.72322399,1.14995154
0.59129565,2.90121989,0.03204915,0.23945924,0.50062448,1.19160315,0.05772104,0.15542185,0.73543061,1.15493022
0.59729865,2.91701566,0.03127774,0.24468313,0.50407248,1.19927162,0.05827885,0.15806228,0.74581322,1.15744948
0.60330165,2.92776245,0.03063349,0.24896800,0.50653381,1.20618213,0.05867699,0.16047347,0.75435936,1.15764317
0.60930465,2.93339143,0.03009949,0.25224728,0.50806123,1.21214311,0.05889366,0.16263800,0.76110318,1.15571198
0.61530765,2.93395974,0.02965721,0.25447313,0.50872460,1.21698891,0.05891114,0.16454760,0.76611889,1.15191305
0.62131066,2.92963955,0.02928704,0.25561730,0.50860663,1.22058176,0.05871635,0.16620257,0.76951291,1.14654740
0.62731366,2.92070253,0.02896897,0.25567150,0.50779809,1.22281195,0.05830124,0.16761087,0.77141476,1.13994557
0.63331666,2.90750074,0.02868310,0.25464726,0.50639283,1.22359676,0.05766304,0.16878689,0.77196750,1.13245230
0.63931966,2.89044502,0.02841021,0.25257530,0.50448279,1.22287822,0.05680439,0.16974998,0.77131804,1.12441101
0.64532266,2.86998246,0.02813226,0.24950453,0.50215334,1.22062001,0.05573329,0.17052285,0.76960806,1.11614873
0.65132566,2.84657417,0.02783282,0.24550061,0.49947915,1.21680402,0.05446292,0.17112987,0.76696594,1.10796243
0.65732866,2.82067482,0.02749754,0.24064425,0.49652097,1.21142679,0.05301143,0.17159549,0.76350027,1.10010744
0.66333167,2.79271531,0.02711450,0.23502924,0.49332332,1.20449636,0.05140158,0.17194272,0.75929520,1.09278855
0.66933467,2.76308943,0.02667451,0.22876032,0.48991345,1.19602978,0.04966031,0.17219184,0.75440809,1.08615440
0.67533767,2.73214552,0.02617139,0.22195095,0.48630142,1.18605160,0.04781836,0.17235945,0.74886935,1.08029531
0.68134067,2.70018340,0.02560215,0.21472097,0.48248149,1.17459345,0.04590973,0.17245776,0.74268461,1.07524489
0.68734367,2.66745670,0.02496711,0.20719432,0.47843468,1.16169489,0.04397126,0.17249435,0.73583901,1.07098509
0.69334667,2.63418032,0.02426995,0.19949684,0.47413226,1.14740545,0.04204207,0.17247224,0.72830330,1.06745462
0.69934967,2.60054239,0.02351765,0.19175408,0.46954012,1.13178766,0.04016313,0.17239036,0.72004135,1.06455997
0.70535268,2.56671964,0.02272038,0.18408933,0.46462367,1.11492094,0.03837670,0.17224432,0.71101848,1.06218868
0.71135568,2.53289516,0.02189132,0.17662180,0.45935294,1.09690604,0.03672585,0.17202745,0.70121024,1.06022366
0.71735868,2.49927697,0.02104633,0.16946492,0.45370764,1.07786951,0.03525394,0.17173212,0.69061079,1.05855803
0.72336168,2.46611608,0.02020368,0.16272495,0.44768189,1.05796793,0.03400408,0.17135107,0.67924056,1.05710926
0.72936468,2.43372242,0.01938355,0.15649971,0.44128813,1.03739143,0.03301854,0.17087887,0.66715247,1.05583182
0.73536768,2.40247736,0.01860765,0.15087755,0.43456025,1.01636609,0.03233813,0.17031329,0.65443635,1.05472751
0.74137069,2.37284154,0.01789867,0.14593653,0.42755540,0.99515488,0.03200159,0.16965651,0.64122129,1.05385264
0.74737369,2.34535714,0.01727978,0.14174379,0.42035466,0.97405686,0.03204481,0.16891619,0.62767560,1.05332159
0.75337669,2.32064393,0.01677403,0.13835510,0.41306219,0.95340445,0.03250011,0.16810616,0.61400431,1.05330637
0.75937969,2.29938881,0.01640386,0.13581456,0.40580309,0.93355876,0.03339545,0.16724685,0.60044443,1.05403201
0.76538269,2.28232913,0.01619052,0.13415445,0.39871990,0.91490289,0.03475356,0.16636534,0.58725797,1.05576794
0.77138569,2.27023008,0.01615353,0.13339521,0.39196796,0.89783355,0.03659116,0.16549500,0.57472323,1.05881573
0.77738869,2.26385730,0.01631019,0.13354553,0.38570981,0.88275109,0.03891811,0.16467479,0.56312461,1.06349359
0.78339170,2.26394579,0.01667507,0.13460247,0.38010885,0.87004850,0.04173666,0.16394822,0.55274162,1.07011868
0.78939470,2.27116657,0.01725961,0.13655175,0.37532267,0.86009973,0.04504080,0.16336195,0.54383745,1.07898782
0.79539770,2.28609294,0.01807169,0.13936803,0.37149624,0.85324778,0.04881571,0.16296417,0.53664787,1.09035792
0.80140070,2.30916794,0.01911536,0.14301527,0.36875538,0.84979336,0.05303744,0.16280285,0.53137073,1.10442698
0.80740370,2.34067483,0.02039050,0.14744717,0.36720079,0.84998431,0.05767276,0.16292381,0.52815687,1.12131683
0.81340670,2.38071228,0.02189267,0.15260765,0.36690291,0.85400661,0.06267927,0.16336883,0.52710263,1.14105867
0.81940970,2.42917569,0.02361299,0.15843144,0.36789798,0.86197715,0.06800584,0.16417382,0.52824446,1.16358209
0.82541271,2.48574589,0.02553813,0.16484473,0.37018534,0.87393882,0.07359329,0.16536707,0.53155573,1.18870854
0.83141571,2.54988596,0.02765037,0.17176593,0.37372622,0.88985801,0.07937539,0.16696790,0.53694607,1.21614950
0.83741871,2.62084671,0.02992782,0.17910656,0.37844409,0.90962470,0.08528018,0.16898539,0.54426307,1.24550973
0.84342171,2.69768075,0.03234468,0.18677225,0.38422655,0.93305514,0.09123149,0.17141762,0.55329638,1.27629557
0.84942471,2.77926481,0.03487171,0.19466393,0.39092864,0.95989695,0.09715077,0.17425122,0.56378400,1.30792798
0.85542771,2.86432933,0.03747670,0.20267906,0.39837760,0.98983639,0.10295899,0.17746133,0.57542044,1.33975987
0.86143072,2.95149433,0.04012517,0.21071311,0.40637868,1.02250742,0.10857869,0.18101203,0.58786647,1.37109684
0.86743372,3.03930983,0.04278102,0.21866113,0.41472188,1.05750216,0.11393599,0.18485704,0.60076005,1.40122059
0.87343672,3.12629924,0.04540740,0.22641944,0.42318935,1.09438212,0.11896262,0.18894097,0.61372799,1.42941381
0.87943972,3.21100377,0.04796756,0.23388742,0.43156298,1.13268990,0.12359766,0.19320078,0.62639794,1.45498551
0.88544272,3.29202606,0.05042572,0.24096936,0.43963207,1.17196062,0.12778915,0.19756751,0.63841020,1.47729561
0.89144572,3.36807109,0.05274800,0.24757635,0.44720060,1.21173267,0.13149535,0.20196832,0.64942905,1.49577772
0.89744872,3.43798273,0.05490328,0.25362807,0.45409382,1.25155747,0.13468559,0.20632857,0.65915308,1.50995922
0.90345173,3.50077461,0.05686398,0.25905460,0.46016391,1.29100772,0.13734078,0.21057397,0.66732430,1.51947762
0.90945473,3.55565402,0.05860678,0.26379796,0.46529453,1.32968397,0.13945341,0.21463277,0.67373564,1.52409282
0.91545773,3.60203821,0.06011320,0.26781347,0.46940397,1.36721951,0.14102724,0.21843776,0.67823677,1.52369466
0.92146073,3.63956265,0.06137000,0.27107086,0.47244691,1.40328330,0.14207642,0.22192816,0.68073790,1.51830566
0.92746373,3.66808120,0.06236946,0.27355494,0.47441460,1.43758122,0.14262443,0.22505118,0.68121161,1.50807905
0.93346673,3.68765863,0.06310940,0.27526591,0.47533366,1.46985576,0.14270256,0.22776336,0.67969266,1.49329220
0.93946973,3.69855613,0.06359305,0.27621919,0.47526345,1.49988440,0.14234825,0.23003148,0.67627578,1.47433605
0.94547274,3.70121072,0.06382874,0.27644479,0.47429221,1.52747697,0.14160332,0.23183317,0.67111160,1.45170101
0.95147574,3.69620977,0.06382938,0.27598614,0.47253218,1.55247239,0.14051208,0.23315701,0.66440081,1.42596012
0.95747874,3.68426189,0.06361179,0.27489846,0.47011392,1.57473503,0.13911949,0.23400236,0.65638690,1.39775004
0.96348174,3.66616557,0.06319595,0.27324674,0.46718010,1.59415124,0.13746952,0.23437870,0.64734748,1.36775097
0.96948474,3.64277686,0.06260408,0.27110325,0.46387908,1.61062606,0.13560363,0.23430472,0.63758480,1.33666584
0.97548774,3.61497742,0.06185977,0.26854488,0.46035853,1.62408062,0.13355949,0.23380705,0.62741543,1.30519984
0.98149075,3.58364406,0.06098701,0.26565024,0.45675935,1.63445022,0.13137013,0.23291882,0.61715975,1.27404062
0.98749375,3.54962075,0.06000932,0.26249676,0.45321023,1.64168334,0.12906321,0.23167799,0.60713130,1.24383990
0.99349675,3.51369395,0.05894891,0.25915785,0.44982292,1.64574147,0.12666081,0.23012566,0.59762663,1.21519671
0.99949975,3.47657181,0.05782600,0.25570034,0.44668856,1.64659981,0.12417940,0.22830437,0.58891560,1.18864281
1.00550275,3.43886769,0.05665825,0.25218224,0.44387497,1.64424876,0.12163014,0.22625642,0.58123288,1.16463031
1.01150575,3.40108825,0.05546034,0.24865102,0.44142523,1.63869586,0.11901946,0.22402240,0.57477049,1.14352179
1.01750875,3.36362614,0.05424373,0.24514248,0.43935727,1.62996828,0.11634978,0.22163991,0.56967199,1.12558296
1.02351176,3.32675717,0.05301659,0.24168016,0.43766475,1.61811541,0.11362039,0.21914254,0.56602824,1.11097798
1.02951476,3.29064200,0.05178392,0.23827558,0.43631885,1.60321145,0.11082843,0.21655917,0.56387507,1.09976737
1.03551776,3.25533174,0.05054775,0.23492895,0.43527113,1.58535784,0.10796987,0.21391360,0.56319284,1.09190860
1.04152076,3.22077743,0.04930756,0.23163070,0.43445705,1.56468530,0.10504051,0.21122452,0.56390790,1.08725931
1.04752376,3.18684277,0.04806067,0.22836331,0.43380020,1.54135541,0.10203683,0.20850582,0.56589609,1.08558305
1.05352676,3.15331985,0.04680286,0.22510378,0.43321692,1.51556162,0.09895681,0.20576725,0.56898789,1.08655761
1.05952976,3.11994715,0.04552886,0.22182623,0.43262114,1.48752961,0.09580061,0.20301528,0.57297532,1.08978565
1.06553277,3.08642944,0.04423295,0.21850467,0.43192932,1.45751705,0.09257108,0.20025427,0.57762018,1.09480753
1.07153577,3.05245890,0.04290953,0.21511576,0.43106513,1.42581272,0.08927407,0.19748778,0.58266346,1.10111609
1.07753877,3.01773677,0.04155356,0.21164137,0.42996391,1.39273497,0.08591874,0.19471996,0.58783545,1.10817294
1.08354177,2.98199484,0.04016100,0.20807077,0.42857661,1.35862963,0.08251751,0.19195692,0.59286630,1.11542598
1.08954477,2.94501601,0.03872919,0.20440236,0.42687300,1.32386729,0.07908609,0.18920816,0.59749657,1.12232745
1.09554777,2.90665303,0.03725705,0.20064489,0.42484425,1.28884007,0.07564327,0.18648767,0.60148738,1.12835207
1.10155078,2.86684477,0.03574528,0.19681799,0.42250453,1.25395772,0.07221063,0.18381496,0.60462965,1.13301449
1.10755378,2.82562903,0.03419641,0.19295199,0.41989171,1.21964315,0.06881226,0.18121569,0.60675231,1.13588548
1.11355678,2.78315131,0.03261476,0.18908723,0.41706708,1.18632732,0.06547439,0.17872199,0.60772880,1.13660614
1.11955978,2.73966898,0.03100642,0.18527253,0.41411402,1.15444348,0.06222495,0.17637231,0.60748191,1.13489948
