energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-3.04652326,9.18288347,0.01300170,3.58896418,0.05622065,1.26431801,3.77337636,3.02120893,0.31326872,0.56416542
-3.04052026,9.10842549,0.01256867,3.55353281,0.05643679,1.27181366,3.68635853,2.99451677,0.31133972,0.56667628
-3.03451726,9.02876872,0.01210044,3.51719851,0.05637029,1.27843438,3.60655966,2.96732565,0.30874720,0.56750342
-3.02851426,8.94405137,0.01160074,3.48007658,0.05602421,1.28400278,3.53402447,2.93965082,0.30549670,0.56667374
-3.02251126,8.85452842,0.01107361,3.44234703,0.05540733,1.28830033,3.46877035,2.91152914,0.30160195,0.56423026
-3.01650825,8.76059191,0.01052334,3.40426244,0.05453384,1.29107457,3.41081226,2.88302656,0.29708585,0.56023059
-3.01050525,8.66278060,0.00995451,3.36614985,0.05342274,1.29204810,3.36018096,2.85424181,0.29198127,0.55474539
-3.00450225,8.56177952,0.00937187,3.32840725,0.05209719,1.29092933,3.31693461,2.82530660,0.28633149,0.54785687
-2.99849925,8.45841125,0.00878036,3.29149538,0.05058357,1.28742423,3.28116420,2.79638300,0.28019040,0.53965746
-2.99249625,8.35362050,0.00818496,3.25592603,0.04891061,1.28124905,3.25299384,2.76765869,0.27362228,0.53024865
-2.98649325,8.24845439,0.00759066,3.22224809,0.04710831,1.27214322,3.23257677,2.73934088,0.26670137,0.51974009
-2.98049025,8.14404043,0.00700237,3.19103231,0.04520704,1.25988211,3.22008857,2.71164991,0.25951101,0.50824887
-2.97448724,8.04156395,0.00642477,3.16285628,0.04323651,1.24428895,3.21571837,2.68481308,0.25214261,0.49589900
-2.96848424,7.94224641,0.00586229,3.13829002,0.04122499,1.22524552,3.21965922,2.65905939,0.24469429,0.48282101
-2.96248124,7.84732531,0.00531895,3.11788314,0.03919854,1.20270092,3.23209814,2.63461538,0.23726928,0.46915157
-2.95647824,7.75803577,0.00479836,3.10215360,0.03718045,1.17667816,3.25320623,2.61170233,0.22997410,0.45503302
-2.95047524,7.67559346,0.00430359,3.09157806,0.03519085,1.14727806,3.28312877,2.59053440,0.22291664,0.44061269
-2.94447224,7.60117767,0.00383714,3.08658349,0.03324644,1.11468021,3.32197517,2.57131754,0.21620394,0.42604197
-2.93846923,7.53591360,0.00340096,3.08753941,0.03136049,1.07914097,3.36980823,2.55424847,0.20993987,0.41147493
-2.93246623,7.48085215,0.00299636,3.09475020,0.02954286,1.04098837,3.42663217,2.53951314,0.20422279,0.39706658
-2.92646323,7.43694621,0.00262409,3.10844672,0.02780028,1.00061418,3.49237902,2.52728407,0.19914297,0.38297060
-2.92046023,7.40502247,0.00228434,3.12877674,0.02613664,0.95846345,3.56689303,2.51771603,0.19478013,0.36933666
-2.91445723,7.38574848,0.00197677,3.15579388,0.02455342,0.91502188,3.64991295,2.51093965,0.19120094,0.35630732
-2.90845423,7.37959533,0.00170057,3.18944499,0.02305014,0.87080166,3.74105276,2.50705298,0.18845666,0.34401471
-2.90245123,7.38679729,0.00145457,3.22955648,0.02162482,0.82632641,3.83978133,2.50611110,0.18658103,0.33257701
-2.89644822,7.40731022,0.00123722,3.27582007,0.02027440,0.78211589,3.94540239,2.50811423,0.18558837,0.32209501
-2.89044522,7.44077179,0.00104675,3.32777929,0.01899522,0.73867119,4.05703631,2.51299526,0.18547226,0.31264887
-2.88444222,7.48646649,0.00088118,3.38481804,0.01778334,0.69646111,4.17360541,2.52060749,0.18620462,0.30429534
-2.87843922,7.54329927,0.00073845,3.44615257,0.01663483,0.65591034,4.29382496,2.53071397,0.18773557,0.29706556
-2.87243622,7.60978140,0.00061640,3.51082874,0.01554603,0.61738998,4.41620177,2.54297957,0.18999394,0.29096372
-2.86643322,7.68403172,0.00051291,3.57772584,0.01451368,0.58121081,4.53904200,2.55696691,0.19288864,0.28596657
-2.86043022,7.76379614,0.00042589,3.64556830,0.01353504,0.54761956,4.66046978,2.57213735,0.19631090,0.28202408
-2.85442721,7.84648709,0.00035335,3.71294609,0.01260788,0.51679837,4.77845732,2.58785774,0.20013735,0.27906107
-2.84842421,7.92924346,0.00029341,3.77834402,0.01173051,0.48886725,4.89086668,2.60341329,0.20423396,0.27697997
-2.84242121,8.00901036,0.00024435,3.84017978,0.01090172,0.46388956,4.99550249,2.61802669,0.20846062,0.27566453
-2.83641821,8.08263653,0.00020460,3.89684970,0.01012070,0.44187997,5.09017423,2.63088303,0.21267647,0.27498440
-2.83041521,8.14698581,0.00017276,3.94678058,0.00938700,0.42281453,5.17276575,2.64115949,0.21674550,0.27480040
-2.82441221,8.19905813,0.00014759,3.98848553,0.00870040,0.40664237,5.24130910,2.64805869,0.22054247,0.27497013
-2.81840920,8.23611418,0.00012803,4.02062118,0.00806088,0.39329827,5.29405921,2.65084396,0.22395873,0.27535387
-2.81240620,8.25579751,0.00011317,4.04204333,0.00746857,0.38271555,5.32956553,2.64887459,0.22690783,0.27582028
-2.80640320,8.25624754,0.00010227,4.05185804,0.00692366,0.37483857,5.34673684,2.64163919,0.22933047,0.27625180
-2.80040020,8.23619698,0.00009470,4.04946524,0.00642643,0.36963420,5.34489544,2.62878511,0.23119876,0.27654933
-2.79439720,8.19504810,0.00008999,4.03459217,0.00597722,0.36710169,5.32381742,2.61014207,0.23251940,0.27663610
-2.78839420,8.13292282,0.00008775,4.00731454,0.00557642,0.36728039,5.28375630,2.58573847,0.23333560,0.27646047
-2.78239120,8.05068325,0.00008771,3.96806375,0.00522448,0.37025487,5.22544837,2.55580922,0.23372771,0.27599755
-2.77638819,7.94992081,0.00008969,3.91761953,0.00492191,0.37615722,5.15009874,2.52079439,0.23381234,0.27524958
-2.77038519,7.83291343,0.00009357,3.85708785,0.00466927,0.38516617,5.05934833,2.48132848,0.23373997,0.27424501
-2.76438219,7.70255251,0.00009930,3.78786489,0.00446720,0.39750308,4.95522313,2.43822056,0.23369118,0.27303649
-2.75837919,7.56224245,0.00010685,3.71158878,0.00431632,0.41342477,4.84006780,2.39242638,0.23387139,0.27169761
-2.75237619,7.41577734,0.00011624,3.63008113,0.00421727,0.43321341,4.71646676,2.34501331,0.23450453,0.27031890
-2.74637319,7.26720024,0.00012751,3.54528119,0.00417058,0.45716375,4.58715625,2.29712022,0.23582557,0.26900298
-2.74037019,7.12065157,0.00014071,3.45917561,0.00417663,0.48556803,4.45493161,2.24991372,0.23807237,0.26785930
-2.73436718,6.98021319,0.00015586,3.37372720,0.00423557,0.51869921,4.32255384,2.20454321,0.24147700,0.26699857
-2.72836418,6.84975526,0.00017301,3.29080561,0.00434719,0.55679305,4.19265960,2.16209649,0.24625692,0.26652726
-2.72236118,6.73279206,0.00019213,3.21212319,0.00451083,0.60002967,4.06767846,2.12355801,0.25260624,0.26654229
-2.71635818,6.63235302,0.00021321,3.13917844,0.00472528,0.64851543,3.94976067,2.08977149,0.26068749,0.26712611
-2.71035518,6.55087346,0.00023617,3.07320925,0.00498867,0.70226582,3.84071801,2.06140850,0.27062405,0.26834252
-2.70435218,6.49010938,0.00026089,3.01515758,0.00529839,0.76119012,3.74197959,2.03894393,0.28249367,0.27023314
-2.69834917,6.45107851,0.00028720,2.96564632,0.00565102,0.82507867,3.65456359,2.02263934,0.29632322,0.27281481
-2.69234617,6.43402936,0.00031488,2.92496886,0.00604228,0.89359329,3.57906509,2.01253455,0.31208494,0.27607796
-2.68634317,6.43843823,0.00034366,2.89309099,0.00646704,0.96626164,3.51565960,2.00844745,0.32969427,0.27998589
-2.68034017,6.46303332,0.00037322,2.86966444,0.00691932,1.04247591,3.46412087,2.00998169,0.34900951,0.28447513
-2.67433717,6.50584404,0.00040319,2.85405077,0.00739233,1.12149620,3.42385135,2.01654189,0.36983318,0.28945663
-2.66833417,6.56427259,0.00043318,2.84535418,0.00787861,1.20245881,3.39392324,2.02735514,0.39191527,0.29481793
-2.66233117,6.63518457,0.00046275,2.84246137,0.00837007,1.28438945,3.37312766,2.04149814,0.41495813,0.30042610
-2.65632816,6.71501459,0.00049143,2.84408659,0.00885823,1.36622116,3.36002952,2.05792848,0.43862304,0.30613135
-2.65032516,6.79988280,0.00051878,2.84882004,0.00933433,1.44681642,3.35302569,2.07551908,0.46253818,0.31177123
-2.64432216,6.88571799,0.00054433,2.85517754,0.00978958,1.52499308,3.35040418,2.09309426,0.48630779,0.31717530
-2.63831916,6.96838313,0.00056763,2.86165000,0.01021532,1.59955309,3.35040225,2.10946649,0.50952228,0.32217005
-2.63231616,7.04379910,0.00058827,2.86675084,0.01060326,1.66931318,3.35126168,2.12347221,0.53176891,0.32658395
-2.62631316,7.10806302,0.00060587,2.86906016,0.01094570,1.73313642,3.35127969,2.13400608,0.55264274,0.33025255
-2.62031016,7.15755756,0.00062011,2.86726439,0.01123572,1.78996357,3.34885447,2.14005218,0.57175753,0.33302339
-2.61430715,7.18904841,0.00063072,2.86019065,0.01146733,1.83884292,3.34252433,2.14071173,0.58875609,0.33476053
-2.60830415,7.19976723,0.00063750,2.84683498,0.01163568,1.87895765,3.33100003,2.13522628,0.60331990,0.33534874
-2.60230115,7.18747839,0.00064034,2.82638413,0.01173716,1.90964955,3.31318999,2.12299606,0.61517754,0.33469704
-2.59629815,7.15052782,0.00063917,2.79823059,0.01176944,1.93043821,3.28821825,2.10359292,0.62411173,0.33274149
-2.59029515,7.08787346,0.00063404,2.76198100,0.01173158,1.94103505,3.25543541,2.07676787,0.62996468,0.32944737
-2.58429215,6.99909690,0.00062505,2.71745781,0.01162400,1.94135152,3.21442279,2.04245302,0.63264161,0.32481029
-2.57828914,6.88439677,0.00061237,2.66469493,0.01144846,1.93150120,3.16499016,2.00075822,0.63211236,0.31885664
-2.57228614,6.74456463,0.00059624,2.60392751,0.01120796,1.91179593,3.10716774,1.95196257,0.62841099,0.31164296
-2.56628314,6.58094498,0.00057696,2.53557665,0.01090665,1.88273595,3.04119289,1.89650148,0.62163348,0.30325458
-2.56028014,6.39538106,0.00055489,2.46022976,0.01054972,1.84499461,2.96749221,1.83494964,0.61193359,0.29380339
-2.55427714,6.19014889,0.00053039,2.37861735,0.01014316,1.79939824,2.88665991,1.76800079,0.59951716,0.28342489
-2.54827414,5.96788198,0.00050389,2.29158710,0.00969368,1.74690199,2.79943304,1.69644505,0.58463497,0.27227457
-2.54227114,5.73148935,0.00047579,2.20007613,0.00920843,1.68856255,2.70666446,1.62114452,0.56757453,0.26052386
-2.53626813,5.48406981,0.00044654,2.10508246,0.00869488,1.62550877,2.60929444,1.54300812,0.54865114,0.24835562
-2.53026513,5.22882521,0.00041655,2.00763644,0.00816056,1.55891114,2.50832156,1.46296651,0.52819847,0.23595943
-2.52426213,4.96897528,0.00038622,1.90877299,0.00761296,1.48995127,2.40477388,1.38194776,0.50655910,0.22352675
-2.51825913,4.70767660,0.00035594,1.80950552,0.00705928,1.41979226,2.29968108,1.30085460,0.48407530,0.21124618
-2.51225613,4.44794790,0.00032606,1.71080210,0.00650635,1.34955076,2.19404824,1.22054374,0.46108037,0.19929879
-2.50625313,4.19260350,0.00029689,1.61356455,0.00596045,1.28027175,2.08883207,1.14180791,0.43789080,0.18785388
-2.50025013,3.94419633,0.00026869,1.51861070,0.00542726,1.21290630,1.98492002,1.06536087,0.41479946,0.17706499
-2.49424712,3.70497182,0.00024172,1.42666039,0.00491173,1.14829314,1.88311279,0.99182568,0.39207005,0.16706652
-2.48824412,3.47683306,0.00021614,1.33832515,0.00441809,1.08714420,1.78411052,0.92172636,0.36993282,0.15797090
-2.48224112,3.26131772,0.00019210,1.25410172,0.00394977,1.03003431,1.68850298,0.85548294,0.34858166,0.14986637
-2.47623812,3.05958660,0.00016970,1.17436931,0.00350945,0.97739529,1.59676364,0.79340978,0.32817260,0.14281547
-2.47023512,2.87242332,0.00014902,1.09939040,0.00309903,0.92951420,1.50924776,0.73571692,0.30882360,0.13685429
-2.46423212,2.70024460,0.00013006,1.02931474,0.00271971,0.88653562,1.42619415,0.68251432,0.29061551,0.13199244
-2.45822911,2.54311997,0.00011283,0.96418630,0.00237203,0.84846786,1.34773034,0.63381840,0.27359415,0.12821375
-2.45222611,2.40080001,0.00009729,0.90395260,0.00205593,0.81519253,1.27388080,0.58956079,0.25777335,0.12547780
-2.44622311,2.27275165,0.00008338,0.84847601,0.00177084,0.78647722,1.20457767,0.54959862,0.24313855,0.12372210
-2.44022011,2.15819924,0.00007104,0.79754660,0.00151573,0.76199083,1.13967349,0.51372614,0.22965117,0.12286494
-2.43421711,2.05616989,0.00006017,0.75089586,0.00128925,0.74132092,1.07895537,0.48168709,0.21725314,0.12280893
-2.42821411,1.96554160,0.00005066,0.70821101,0.00108972,0.72399271,1.02215994,0.45318753,0.20587170,0.12344494
-2.42221111,1.88509274,0.00004242,0.66914929,0.00091531,0.70948903,0.96898873,0.42790865,0.19542414,0.12465654
-2.41620810,1.81355136,0.00003534,0.63335188,0.00076402,0.69727067,0.91912312,0.40551933,0.18582244,0.12632471
-2.41020510,1.74964297,0.00002929,0.60045696,0.00063380,0.68679654,0.87223874,0.38568795,0.17697752,0.12833264
-2.40420210,1.69213545,0.00002419,0.57011181,0.00052260,0.67754304,0.82801857,0.36809335,0.16880317,0.13057055
-2.39819910,1.63987979,0.00001993,0.54198334,0.00042840,0.66902203,0.78616463,0.35243453,0.16121938,0.13294022
-2.39219610,1.59184564,0.00001640,0.51576710,0.00034924,0.66079687,0.74640775,0.33843890,0.15415516,0.13535921
-2.38619310,1.54715061,0.00001353,0.49119446,0.00028330,0.65249602,0.70851545,0.32586902,0.14755072,0.13776442
-2.38019010,1.50508260,0.00001124,0.46803785,0.00022886,0.64382377,0.67229755,0.31452752,0.14135891,0.14011497
-2.37418709,1.46511444,0.00000945,0.44611412,0.00018436,0.63456770,0.63760965,0.30426021,0.13554609,0.14239408
-2.36818409,1.42691062,0.00000810,0.42528587,0.00014839,0.62460270,0.60435432,0.29495736,0.13009230,0.14460999
-2.36218109,1.39032579,0.00000714,0.40546087,0.00011969,0.61389139,0.57248022,0.28655305,0.12499075,0.14679572
-2.35617809,1.35539540,0.00000651,0.38658975,0.00009715,0.60248088,0.54197921,0.27902276,0.12024676,0.14900767
-2.35017509,1.32231860,0.00000619,0.36866197,0.00007981,0.59049614,0.51288159,0.27237928,0.11587617,0.15132299
-2.34417209,1.29143437,0.00000614,0.35170052,0.00006685,0.57813016,0.48524993,0.26666701,0.11190322,0.15383588
-2.33816908,1.26319162,0.00000633,0.33575526,0.00005757,0.56563135,0.45917149,0.26195509,0.10835815,0.15665289
-2.33216608,1.23811463,0.00000674,0.32089556,0.00005137,0.55328877,0.43474985,0.25832939,0.10527445,0.15988728
-2.32616308,1.21676505,0.00000735,0.30720229,0.00004776,0.54141570,0.41209586,0.25588379,0.10268597,0.16365278
-2.32016008,1.19970218,0.00000815,0.29475959,0.00004635,0.53033240,0.39131851,0.25471118,0.10062396,0.16805701
-2.31415708,1.18744321,0.00000912,0.28364681,0.00004679,0.52034873,0.37251589,0.25489432,0.09911426,0.17319466
-2.30815408,1.18042497,0.00001025,0.27393084,0.00004882,0.51174741,0.35576676,0.25649718,0.09817459,0.17914096
-2.30215108,1.17896912,0.00001152,0.26565925,0.00005221,0.50476870,0.34112306,0.25955700,0.09781223,0.18594562
-2.29614807,1.18325213,0.00001292,0.25885447,0.00005678,0.49959713,0.32860362,0.26407745,0.09802205,0.19362759
-2.29014507,1.19328161,0.00001444,0.25350924,0.00006236,0.49635085,0.31818932,0.27002327,0.09878515,0.20217087
-2.28414207,1.20888007,0.00001605,0.24958360,0.00006882,0.49507413,0.30982003,0.27731653,0.10006798,0.21152176
-2.27813907,1.22967686,0.00001774,0.24700337,0.00007604,0.49573330,0.30339335,0.28583491,0.10182222,0.22158755
-2.27213607,1.25510903,0.00001948,0.24566040,0.00008390,0.49821622,0.29876517,0.29541191,0.10398522,0.23223691
-2.26613307,1.28443081,0.00002125,0.24541434,0.00009229,0.50233538,0.29575222,0.30583915,0.10648114,0.24330204
-2.26013007,1.31673183,0.00002303,0.24609600,0.00010110,0.50783437,0.29413627,0.31687075,0.10922271,0.25458252
-2.25412706,1.35096296,0.00002478,0.24751201,0.00011023,0.51439745,0.29366991,0.32822946,0.11211357,0.26585071
-2.24812406,1.38596900,0.00002648,0.24945069,0.00011956,0.52166164,0.29408370,0.33961451,0.11505103,0.27685869
-2.24212106,1.42052671,0.00002809,0.25168870,0.00012898,0.52923094,0.29509424,0.35071071,0.11792919,0.28734627
-2.23611806,1.45338653,0.00002959,0.25399827,0.00013836,0.53669179,0.29641295,0.36119856,0.12064231,0.29704989
-2.23011506,1.48331619,0.00003095,0.25615468,0.00014760,0.54362922,0.29775505,0.37076473,0.12308820,0.30571206
-2.22411206,1.50914435,0.00003214,0.25794354,0.00015658,0.54964294,0.29884845,0.37911273,0.12517160,0.31309079
-2.21810905,1.52980234,0.00003313,0.25916767,0.00016517,0.55436262,0.29944213,0.38597309,0.12680727,0.31896882
-2.21210605,1.54436233,0.00003392,0.25965325,0.00017328,0.55746180,0.29931366,0.39111276,0.12792277,0.32316210
-2.20610305,1.55207023,0.00003447,0.25925498,0.00018080,0.55866984,0.29827558,0.39434319,0.12846082,0.32552717
-2.20010005,1.55237219,0.00003479,0.25786001,0.00018765,0.55778149,0.29618040,0.39552696,0.12838099,0.32596725
-2.19409705,1.54493364,0.00003485,0.25539064,0.00019374,0.55466387,0.29292409,0.39458252,0.12766090,0.32443665
-2.18809405,1.52965036,0.00003468,0.25180562,0.00019900,0.54926052,0.28844792,0.39148701,0.12629672,0.32094343
-2.18209105,1.50665132,0.00003425,0.24710004,0.00020341,0.54159270,0.28273864,0.38627703,0.12430297,0.31555024
-2.17608804,1.47629365,0.00003360,0.24130404,0.00020692,0.53175792,0.27582719,0.37904741,0.12171186,0.30837326
-2.17008504,1.43915005,0.00003274,0.23448020,0.00020953,0.51992592,0.26778590,0.36994811,0.11857191,0.29957943
-2.16408204,1.39598971,0.00003168,0.22672010,0.00021126,0.50633244,0.25872456,0.35917946,0.11494616,0.28938215
-2.15807904,1.34775362,0.00003044,0.21813996,0.00021214,0.49127117,0.24878537,0.34698596,0.11091003,0.27803559
-2.15207604,1.29552560,0.00002907,0.20887583,0.00021224,0.47508418,0.23813725,0.33364896,0.10654882,0.26582791
-2.14607304,1.24050031,0.00002758,0.19907833,0.00021165,0.45815131,0.22696967,0.31947855,0.10195508,0.25307380
-2.14007004,1.18394948,0.00002601,0.18890744,0.00021047,0.44087895,0.21548622,0.30480504,0.09722591,0.24010645
-2.13406703,1.12718756,0.00002439,0.17852726,0.00020884,0.42368849,0.20389828,0.28997015,0.09246024,0.22726941
-2.12806403,1.07153794,0.00002275,0.16810109,0.00020690,0.40700476,0.19241883,0.27531846,0.08775622,0.21490844
-2.12206103,1.01830045,0.00002113,0.15778698,0.00020484,0.39124483,0.18125677,0.26118912,0.08320882,0.20336378
-2.11605803,0.96872101,0.00001955,0.14773376,0.00020283,0.37680728,0.17061171,0.24790811,0.07890756,0.19296270
-2.11005503,0.92396375,0.00001805,0.13807771,0.00020107,0.36406207,0.16066936,0.23578118,0.07493458,0.18401274
-2.10405203,0.88508605,0.00001664,0.12893979,0.00019977,0.35334126,0.15159762,0.22508751,0.07136288,0.17679558
-2.09804902,0.85301661,0.00001535,0.12042363,0.00019914,0.34493058,0.14354328,0.21607420,0.06825495,0.17156147
-2.09204602,0.82853656,0.00001419,0.11261404,0.00019938,0.33906196,0.13662940,0.20895151,0.06566151,0.16852446
-2.08604302,0.81226371,0.00001319,0.10557612,0.00020071,0.33590712,0.13095325,0.20388897,0.06362071,0.16785815
-2.08004002,0.80463983,0.00001234,0.09935493,0.00020329,0.33557222,0.12658486,0.20101220,0.06215745,0.16969217
-2.07403702,0.80592105,0.00001166,0.09397561,0.00020731,0.33809391,0.12356603,0.20040058,0.06128297,0.17410920
-2.06803402,0.81617147,0.00001115,0.08944393,0.00021291,0.34343661,0.12190986,0.20208565,0.06099480,0.18114269
-2.06203102,0.83526003,0.00001081,0.08574717,0.00022019,0.35149140,0.12160072,0.20605042,0.06127679,0.19077522
-2.05602801,0.86286098,0.00001063,0.08285541,0.00022925,0.36207656,0.12259469,0.21222942,0.06209959,0.20293768
-2.05002501,0.89845816,0.00001061,0.08072299,0.00024011,0.37493994,0.12482039,0.22050976,0.06342123,0.21750923
-2.04402201,0.94135344,0.00001074,0.07929034,0.00025277,0.38976317,0.12818039,0.23073317,0.06518805,0.23431835
-2.03801901,0.99067952,0.00001099,0.07848594,0.00026721,0.40616795,0.13255301,0.24269910,0.06733595,0.25314499
-2.03201601,1.04541740,0.00001137,0.07822852,0.00028333,0.42372428,0.13779470,0.25616891,0.06979180,0.27372396
-2.02601301,1.10441845,0.00001184,0.07842944,0.00030102,0.44196047,0.14374293,0.27087121,0.07247521,0.29574972
-2.02001001,1.16643103,0.00001240,0.07899513,0.00032012,0.46037504,0.15021961,0.28650838,0.07530050,0.31888257
-2.01400700,1.23013137,0.00001302,0.07982972,0.00034046,0.47844983,0.15703503,0.30276401,0.07817890,0.34275622
-2.00800400,1.29415794,0.00001368,0.08083758,0.00036184,0.49566435,0.16399218,0.31931134,0.08102082,0.36698670
-2.00200100,1.35714853,0.00001436,0.08192593,0.00038406,0.51151056,0.17089156,0.33582236,0.08373836,0.39118237
-1.99599800,1.41777890,0.00001504,0.08300727,0.00040690,0.52550780,0.17753608,0.35197731,0.08624768,0.41495480
-1.98999500,1.47480164,0.00001570,0.08400167,0.00043016,0.53721713,0.18373623,0.36747424,0.08847136,0.43793011
-1.98399200,1.52708371,0.00001631,0.08483885,0.00045369,0.54625463,0.18931501,0.38203833,0.09034064,0.45976040
-1.97798899,1.57364105,0.00001687,0.08545981,0.00047732,0.55230300,0.19411273,0.39543045,0.09179731,0.48013469
-1.97198599,1.61366873,0.00001735,0.08581817,0.00050095,0.55512096,0.19799136,0.40745464,0.09279534,0.49878895
-1.96598299,1.64656512,0.00001775,0.08588101,0.00052452,0.55455013,0.20083818,0.41796407,0.09330207,0.51551466
-1.95997999,1.67194884,0.00001805,0.08562925,0.00054802,0.55051889,0.20256871,0.42686517,0.09329893,0.53016541
-1.95397699,1.68966749,0.00001824,0.08505746,0.00057148,0.54304328,0.20312875,0.43411969,0.09278169,0.54266119
-1.94797399,1.69979764,0.00001832,0.08417323,0.00059497,0.53222473,0.20249530,0.43974451,0.09176010,0.55299007
-1.94197099,1.70263587,0.00001829,0.08299606,0.00061862,0.51824477,0.20067650,0.44380912,0.09025718,0.56120712
-1.93596798,1.69868122,0.00001814,0.08155573,0.00064258,0.50135713,0.19771046,0.44643092,0.08830787,0.56743051
-1.92996498,1.68860984,0.00001789,0.07989047,0.00066703,0.48187742,0.19366314,0.44776848,0.08595740,0.57183506
-1.92396198,1.67324309,0.00001753,0.07804473,0.00069214,0.46017108,0.18862524,0.44801315,0.08325926,0.57464349
-1.91795898,1.65351057,0.00001708,0.07606683,0.00071810,0.43663999,0.18270839,0.44737931,0.08027297,0.57611578
-1.91195598,1.63041016,0.00001654,0.07400665,0.00074507,0.41170859,0.17604073,0.44609396,0.07706166,0.57653728
-1.90595298,1.60496691,0.00001593,0.07191321,0.00077315,0.38580982,0.16876218,0.44438605,0.07368976,0.57620629
-1.89994997,1.57819304,0.00001526,0.06983261,0.00080243,0.35937180,0.16101949,0.44247618,0.07022056,0.57542162
-1.89394697,1.55105094,0.00001455,0.06780607,0.00083291,0.33280552,0.15296145,0.44056725,0.06671421,0.57447101
-1.88794397,1.52442113,0.00001380,0.06586845,0.00086456,0.30649412,0.14473435,0.43883650,0.06322579,0.57362098
-1.88194097,1.49907649,0.00001303,0.06404710,0.00089726,0.28078407,0.13647789,0.43742941,0.05980380,0.57310854
-1.87593797,1.47566399,0.00001226,0.06236121,0.00093080,0.25597842,0.12832179,0.43645572,0.05648907,0.57313545
-1.86993497,1.45469447,0.00001149,0.06082155,0.00096496,0.23233231,0.12038305,0.43598777,0.05331403,0.57386493
-1.86393197,1.43654051,0.00001073,0.05943078,0.00099943,0.21005061,0.11276410,0.43606111,0.05030245,0.57542112
-1.85792896,1.42144205,0.00001000,0.05818404,0.00103387,0.18928768,0.10555168,0.43667730,0.04746952,0.57789111
-1.85192596,1.40951887,0.00000929,0.05706999,0.00106793,0.17014894,0.09881654,0.43780870,0.04482236,0.58132911
-1.84592296,1.40078847,0.00000862,0.05607210,0.00110123,0.15269406,0.09261388,0.43940464,0.04236082,0.58576250
-1.83991996,1.39518807,0.00000799,0.05517012,0.00113343,0.13694135,0.08698434,0.44139873,0.04007851,0.59119897
-1.83391696,1.39259851,0.00000740,0.05434174,0.00116422,0.12287305,0.08195552,0.44371666,0.03796404,0.59763423
-1.82791396,1.39286850,0.00000685,0.05356410,0.00119334,0.11044120,0.07754374,0.44628385,0.03600231,0.60505947
-1.82191096,1.39583723,0.00000634,0.05281540,0.00122059,0.09957366,0.07375609,0.44903253,0.03417585,0.61346801
-1.81590795,1.40135371,0.00000587,0.05207621,0.00124587,0.09018003,0.07059242,0.45190771,0.03246613,0.62286046
-1.80990495,1.40929151,0.00000544,0.05133063,0.00126914,0.08215729,0.06804716,0.45487155,0.03085472,0.63324783
-1.80390195,1.41955790,0.00000504,0.05056708,0.00129046,0.07539477,0.06611104,0.45790595,0.02932433,0.64465245
-1.79789895,1.43209684,0.00000468,0.04977889,0.00130996,0.06977854,0.06477234,0.46101309,0.02785962,0.65710634
-1.79189595,1.44688576,0.00000435,0.04896439,0.00132785,0.06519490,0.06401783,0.46421396,0.02644781,0.67064721
-1.78589295,1.46392644,0.00000405,0.04812685,0.00134439,0.06153318,0.06383321,0.46754505,0.02507907,0.68531221
-1.77988994,1.48323094,0.00000377,0.04727395,0.00135986,0.05868766,0.06420315,0.47105328,0.02374669,0.70112993
-1.77388694,1.50480364,0.00000352,0.04641709,0.00137458,0.05655880,0.06511100,0.47478972,0.02244702,0.71811116
-1.76788394,1.52862085,0.00000329,0.04557043,0.00138884,0.05505385,0.06653801,0.47880252,0.02117923,0.73623907
-1.76188094,1.55460966,0.00000308,0.04474982,0.00140289,0.05408693,0.06846245,0.48312943,0.01994498,0.75545961
-1.75587794,1.58262774,0.00000288,0.04397158,0.00141693,0.05357865,0.07085844,0.48779064,0.01874788,0.77567278
-1.74987494,1.61244564,0.00000271,0.04325137,0.00143108,0.05345563,0.07369485,0.49278227,0.01759299,0.79672558
-1.74387194,1.64373312,0.00000254,0.04260298,0.00144537,0.05364967,0.07693413,0.49807118,0.01648620,0.81840722
-1.73786893,1.67605071,0.00000239,0.04203739,0.00145973,0.05409702,0.08053143,0.50359123,0.01543368,0.84044705
-1.73186593,1.70884736,0.00000226,0.04156187,0.00147396,0.05473771,0.08443389,0.50924158,0.01444130,0.86251568
-1.72586293,1.74146474,0.00000214,0.04117940,0.00148777,0.05551490,0.08858036,0.51488691,0.01351421,0.88422929
-1.71985993,1.77314812,0.00000203,0.04088826,0.00150076,0.05637450,0.09290147,0.52035983,0.01265642,0.90515719
-1.71385693,1.80306376,0.00000193,0.04068188,0.00151245,0.05726501,0.09732020,0.52546528,0.01187053,0.92483234
-1.70785393,1.83032178,0.00000184,0.04054903,0.00152229,0.05813748,0.10175290,0.52998671,0.01115756,0.94276450
-1.70185093,1.85400374,0.00000176,0.04047416,0.00152967,0.05894573,0.10611080,0.53369381,0.01051687,0.95845535
-1.69584792,1.87319354,0.00000168,0.04043802,0.00153397,0.05964676,0.11030185,0.53635138,0.00994623,0.97141492
-1.68984492,1.88701010,0.00000162,0.04041845,0.00153458,0.06020121,0.11423306,0.53772885,0.00944193,0.98117871
-1.68384192,1.89464030,0.00000156,0.04039128,0.00153091,0.06057403,0.11781296,0.53761003,0.00899902,0.98732446
