energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.92046023,1.27007875,0.00014995,0.12036129,0.05951074,0.25757878,0.67062280,0.53936524,0.00000000
-2.91445723,1.20236919,0.00012906,0.11480462,0.05949858,0.23783192,0.64279631,0.50172097,0.00000000
-2.90845423,1.13817977,0.00011090,0.10934369,0.05911241,0.21954248,0.61670333,0.46589613,0.00000000
-2.90245123,1.07767834,0.00009534,0.10401193,0.05836165,0.20274147,0.59233787,0.43204613,0.00000000
-2.89644822,1.02098378,0.00008226,0.09883700,0.05726315,0.18744082,0.56967829,0.40029705,0.00000000
-2.89044522,0.96817158,0.00007155,0.09384066,0.05584058,0.17363672,0.54869125,0.37074724,0.00000000
-2.88444222,0.91928001,0.00006311,0.08903875,0.05412357,0.16131297,0.52933562,0.34346926,0.00000000
-2.87843922,0.87431649,0.00005685,0.08444139,0.05214669,0.15044438,0.51156618,0.31851237,0.00000000
-2.87243622,0.83326424,0.00005271,0.08005317,0.04994832,0.14099993,0.49533727,0.29590524,0.00000000
-2.86643322,0.79608897,0.00005065,0.07587364,0.04756937,0.13294576,0.48060613,0.27565896,0.00000000
-2.86043022,0.76274539,0.00005065,0.07189781,0.04505206,0.12624775,0.46733608,0.25777016,0.00000000
-2.85442721,0.73318338,0.00005272,0.06811682,0.04243873,0.12087372,0.45549915,0.24222402,0.00000000
-2.84842421,0.70735344,0.00005688,0.06451866,0.03977065,0.11679508,0.44507836,0.22899713,0.00000000
-2.84242121,0.68521119,0.00006318,0.06108904,0.03708706,0.11398791,0.43606924,0.21805999,0.00000000
-2.83641821,0.66672057,0.00007167,0.05781220,0.03442431,0.11243334,0.42848058,0.20937890,0.00000000
-2.83041521,0.65185547,0.00008245,0.05467178,0.03181516,0.11211739,0.42233426,0.20291730,0.00000000
-2.82441221,0.64059945,0.00009558,0.05165163,0.02928829,0.11302993,0.41766389,0.19863621,0.00000000
-2.81840920,0.63294350,0.00011115,0.04873658,0.02686801,0.11516309,0.41451238,0.19649384,0.00000000
-2.81240620,0.62888161,0.00012922,0.04591305,0.02457409,0.11850901,0.41292824,0.19644440,0.00000000
-2.80640320,0.62840437,0.00014984,0.04316961,0.02242178,0.12305695,0.41296064,0.19843588,0.00000000
-2.80040020,0.63149063,0.00017302,0.04049732,0.02042200,0.12879008,0.41465354,0.20240726,0.00000000
-2.79439720,0.63809776,0.00019875,0.03788997,0.01858153,0.13568186,0.41803883,0.20828502,0.00000000
-2.78839420,0.64815079,0.00022697,0.03534411,0.01690343,0.14369243,0.42312906,0.21597931,0.00000000
-2.78239120,0.66153136,0.00025755,0.03285899,0.01538736,0.15276502,0.42990993,0.22538002,0.00000000
-2.77638819,0.67806686,0.00029031,0.03043629,0.01403007,0.16282275,0.43833306,0.23635306,0.00000000
-2.77038519,0.69752091,0.00032500,0.02807983,0.01282583,0.17376594,0.44830957,0.24873719,0.00000000
-2.76438219,0.71958565,0.00036131,0.02579510,0.01176685,0.18547028,0.45970488,0.26234163,0.00000000
-2.75837919,0.74387685,0.00039885,0.02358877,0.01084369,0.19778591,0.47233518,0.27694487,0.00000000
-2.75237619,0.76993229,0.00043717,0.02146823,0.01004571,0.21053770,0.48596606,0.29229491,0.00000000
-2.74637319,0.79721408,0.00047577,0.01944103,0.00936135,0.22352679,0.50031351,0.30811097,0.00000000
-2.74037019,0.82511498,0.00051407,0.01751443,0.00877853,0.23653339,0.51504749,0.32408693,0.00000000
-2.73436718,0.85296902,0.00055149,0.01569498,0.00828489,0.24932088,0.52979811,0.33989649,0.00000000
-2.72836418,0.88006600,0.00058739,0.01398815,0.00786808,0.26164112,0.54416436,0.35519979,0.00000000
-2.72236118,0.90566962,0.00062114,0.01239809,0.00751599,0.27324072,0.55772502,0.36965144,0.00000000
-2.71635818,0.92903835,0.00065211,0.01092741,0.00721696,0.28386816,0.57005137,0.38290969,0.00000000
-2.71035518,0.94944836,0.00067972,0.00957714,0.00695993,0.29328126,0.58072119,0.39464614,0.00000000
-2.70435218,0.96621725,0.00070341,0.00834669,0.00673462,0.30125496,0.58933344,0.40455580,0.00000000
-2.69834917,0.97872766,0.00072270,0.00723392,0.00653167,0.30758876,0.59552277,0.41236693,0.00000000
-2.69234617,0.98644945,0.00073719,0.00623532,0.00634271,0.31211360,0.59897336,0.41785006,0.00000000
-2.68634317,0.98895939,0.00074657,0.00534612,0.00616049,0.31469792,0.59943128,0.42082602,0.00000000
-2.68034017,0.98595745,0.00075064,0.00456057,0.00597887,0.31525237,0.59671478,0.42117226,0.00000000
-2.67433717,0.97727870,0.00074932,0.00387214,0.00579292,0.31373321,0.59072203,0.41882734,0.00000000
-2.66833417,0.96290041,0.00074262,0.00327380,0.00559887,0.31014393,0.58143594,0.41379330,0.00000000
-2.66233117,0.94294397,0.00073070,0.00275824,0.00539409,0.30453532,0.56892586,0.40613581,0.00000000
-2.65632816,0.91767151,0.00071380,0.00231812,0.00517703,0.29700374,0.55334611,0.39598203,0.00000000
-2.65032516,0.88747759,0.00069229,0.00194625,0.00494716,0.28768781,0.53493147,0.38351636,0.00000000
-2.64432216,0.85287635,0.00066661,0.00163578,0.00470486,0.27676368,0.51398994,0.36897434,0.00000000
-2.63831916,0.81448481,0.00063727,0.00138036,0.00445127,0.26443909,0.49089313,0.35263491,0.00000000
-2.63231616,0.77300326,0.00060484,0.00117426,0.00418817,0.25094651,0.46606486,0.33481145,0.00000000
-2.62631316,0.72919369,0.00056995,0.00101242,0.00391787,0.23653579,0.43996851,0.31584211,0.00000000
-2.62031016,0.68385721,0.00053321,0.00089058,0.00364300,0.22146643,0.41309369,0.29607974,0.00000000
-2.61430715,0.63781155,0.00049525,0.00080524,0.00336642,0.20600013,0.38594294,0.27588194,0.00000000
-2.60830415,0.59186953,0.00045670,0.00075371,0.00309106,0.19039356,0.35901878,0.25560164,0.00000000
-2.60230115,0.54681920,0.00041812,0.00073412,0.00281979,0.17489201,0.33281190,0.23557849,0.00000000
-2.59629815,0.50340650,0.00038005,0.00074532,0.00255533,0.15972372,0.30779049,0.21613140,0.00000000
-2.59029515,0.46232062,0.00034297,0.00078691,0.00230017,0.14509541,0.28439124,0.19755234,0.00000000
-2.58429215,0.42418247,0.00030728,0.00085917,0.00205645,0.13118887,0.26301211,0.18010169,0.00000000
-2.57828914,0.38953633,0.00027333,0.00096296,0.00182597,0.11815873,0.24400669,0.16400486,0.00000000
-2.57228614,0.35884443,0.00024138,0.00109971,0.00161014,0.10613129,0.22768040,0.14945047,0.00000000
-2.56628314,0.33248440,0.00021164,0.00127129,0.00140996,0.09520445,0.21428816,0.13658972,0.00000000
-2.56028014,0.31074909,0.00018423,0.00147994,0.00122605,0.08544852,0.20403333,0.12553690,0.00000000
-2.55427714,0.29384832,0.00015922,0.00172820,0.00105864,0.07690774,0.19706789,0.11637084,0.00000000
-2.54827414,0.28191230,0.00013661,0.00201879,0.00090766,0.06960248,0.19349326,0.10913710,0.00000000
-2.54227114,0.27499605,0.00011637,0.00235452,0.00077272,0.06353170,0.19336194,0.10385053,0.00000000
-2.53626813,0.27308449,0.00009842,0.00273818,0.00065318,0.05867582,0.19667935,0.10049832,0.00000000
-2.53026513,0.27609796,0.00008264,0.00317243,0.00054821,0.05499953,0.20340604,0.09904300,0.00000000
-2.52426213,0.28389769,0.00006889,0.00365969,0.00045684,0.05245468,0.21345995,0.09942552,0.00000000
-2.51825913,0.29629128,0.00005702,0.00420203,0.00037799,0.05098290,0.22671872,0.10156818,0.00000000
-2.51225613,0.31303779,0.00004686,0.00480104,0.00031051,0.05051816,0.24302204,0.10537726,0.00000000
-2.50625313,0.33385271,0.00003822,0.00545773,0.00025326,0.05098884,0.26217403,0.11074555,0.00000000
-2.50025013,0.35841253,0.00003096,0.00617241,0.00020509,0.05231970,0.28394577,0.11755445,0.00000000
-2.49424712,0.38635918,0.00002490,0.00694459,0.00016490,0.05443336,0.30807784,0.12567591,0.00000000
-2.48824412,0.41730433,0.00001988,0.00777286,0.00013163,0.05725160,0.33428323,0.13497408,0.00000000
-2.48224112,0.45083356,0.00001575,0.00865482,0.00010432,0.06069626,0.36225041,0.14530674,0.00000000
-2.47623812,0.48651059,0.00001240,0.00958697,0.00008209,0.06468994,0.39164670,0.15652657,0.00000000
-2.47023512,0.52388154,0.00000969,0.01056468,0.00006413,0.06915646,0.42212197,0.16848230,0.00000000
-2.46423212,0.56247928,0.00000751,0.01158210,0.00004974,0.07402109,0.45331257,0.18101965,0.00000000
-2.45822911,0.60182779,0.00000579,0.01263219,0.00003831,0.07921062,0.48484554,0.19398233,0.00000000
-2.45222611,0.64144663,0.00000442,0.01370666,0.00002930,0.08465334,0.51634291,0.20721283,0.00000000
-2.44622311,0.68085536,0.00000336,0.01479603,0.00002225,0.09027890,0.54742612,0.22055330,0.00000000
-2.44022011,0.71957798,0.00000253,0.01588970,0.00001679,0.09601807,0.57772049,0.23384629,0.00000000
-2.43421711,0.75714721,0.00000189,0.01697604,0.00001259,0.10180258,0.60685946,0.24693562,0.00000000
-2.42821411,0.79310875,0.00000141,0.01804253,0.00000939,0.10756484,0.63448887,0.25966713,0.00000000
-2.42221111,0.82702538,0.00000104,0.01907594,0.00000700,0.11323783,0.66027089,0.27188958,0.00000000
-2.41620810,0.85848093,0.00000076,0.02006254,0.00000523,0.11875498,0.68388778,0.28345560,0.00000000
-2.41020510,0.88708424,0.00000055,0.02098839,0.00000396,0.12405018,0.70504546,0.29422275,0.00000000
-2.40420210,0.91247303,0.00000040,0.02183959,0.00000310,0.12905803,0.72347677,0.30405469,0.00000000
-2.39819910,0.93431776,0.00000029,0.02260264,0.00000258,0.13371407,0.73894461,0.31282250,0.00000000
-2.39219610,0.95232554,0.00000020,0.02326476,0.00000237,0.13795539,0.75124483,0.32040625,0.00000000
-2.38619310,0.96624404,0.00000014,0.02381423,0.00000248,0.14172128,0.76020893,0.32669658,0.00000000
-2.38019010,0.97586551,0.00000010,0.02424077,0.00000291,0.14495417,0.76570672,0.33159657,0.00000000
-2.37418709,0.98103059,0.00000007,0.02453584,0.00000375,0.14760064,0.76764858,0.33502362,0.00000000
-2.36818409,0.98163214,0.00000005,0.02469299,0.00000508,0.14961263,0.76598761,0.33691140,0.00000000
-2.36218109,0.97761864,0.00000003,0.02470807,0.00000708,0.15094869,0.76072143,0.33721172,0.00000000
-2.35617809,0.96899722,0.00000002,0.02457947,0.00000996,0.15157529,0.75189349,0.33589637,0.00000000
-2.35017509,0.95583596,0.00000002,0.02430829,0.00001403,0.15146804,0.73959391,0.33295855,0.00000000
-2.34417209,0.93826532,0.00000001,0.02389836,0.00001971,0.15061284,0.72395959,0.32841414,0.00000000
-2.33816908,0.91647847,0.00000001,0.02335630,0.00002753,0.14900681,0.70517360,0.32230233,0.00000000
-2.33216608,0.89073044,0.00000001,0.02269143,0.00003823,0.14665902,0.68346369,0.31468589,0.00000000
-2.32616308,0.86133583,0.00000001,0.02191561,0.00005271,0.14359085,0.65909984,0.30565067,0.00000000
-2.32016008,0.82866514,0.00000002,0.02104308,0.00007219,0.13983605,0.63239090,0.29530457,0.00000000
-2.31415708,0.79313969,0.00000002,0.02009017,0.00009815,0.13544041,0.60368035,0.28377574,0.00000000
-2.30815408,0.75522527,0.00000003,0.01907503,0.00013250,0.13046105,0.57334116,0.27121029,0.00000000
-2.30215108,0.71542460,0.00000004,0.01801731,0.00017759,0.12496536,0.54177008,0.25776926,0.00000000
-2.29614807,0.67426904,0.00000005,0.01693783,0.00023633,0.11902960,0.50938137,0.24362528,0.00000000
-2.29014507,0.63230959,0.00000007,0.01585831,0.00031223,0.11273723,0.47660029,0.22895874,0.00000000
-2.28414207,0.59010778,0.00000009,0.01480105,0.00040955,0.10617704,0.44385653,0.21395389,0.00000000
-2.27813907,0.54822654,0.00000012,0.01378867,0.00053334,0.09944116,0.41157786,0.19879473,0.00000000
-2.27213607,0.50722160,0.00000015,0.01284396,0.00068956,0.09262302,0.38018421,0.18366118,0.00000000
-2.26613307,0.46763356,0.00000019,0.01198963,0.00088515,0.08581535,0.35008226,0.16872534,0.00000000
-2.26013007,0.42998083,0.00000025,0.01124826,0.00112805,0.07910828,0.32166089,0.15414829,0.00000000
-2.25412706,0.39475378,0.00000031,0.01064214,0.00142728,0.07258769,0.29528731,0.14007724,0.00000000
-2.24812406,0.36240989,0.00000039,0.01019327,0.00179293,0.06633370,0.27130405,0.12664341,0.00000000
-2.24212106,0.33337005,0.00000049,0.00992323,0.00223608,0.06041954,0.25002665,0.11396045,0.00000000
-2.23611806,0.30801583,0.00000060,0.00985313,0.00276874,0.05491066,0.23174201,0.10212348,0.00000000
-2.23011506,0.28668753,0.00000074,0.01000348,0.00340368,0.04986416,0.21670711,0.09120888,0.00000000
-2.22411206,0.26968272,0.00000091,0.01039403,0.00415419,0.04532851,0.20514799,0.08127450,0.00000000
-2.21810905,0.25725506,0.00000110,0.01104351,0.00503381,0.04134353,0.19725871,0.07236055,0.00000000
-2.21210605,0.24961314,0.00000132,0.01196931,0.00605590,0.03794060,0.19320013,0.06449076,0.00000000
-2.20610305,0.24691896,0.00000158,0.01318703,0.00723327,0.03514304,0.19309825,0.05767397,0.00000000
-2.20010005,0.24928603,0.00000188,0.01470999,0.00857756,0.03296668,0.19704204,0.05190590,0.00000000
-2.19409705,0.25677693,0.00000222,0.01654858,0.01009877,0.03142042,0.20508073,0.04717103,0.00000000
-2.18809405,0.26940021,0.00000260,0.01870960,0.01180454,0.03050691,0.21722051,0.04344455,0.00000000
-2.18209105,0.28710696,0.00000303,0.02119551,0.01369959,0.03022324,0.23342083,0.04069421,0.00000000
-2.17608804,0.30978710,0.00000351,0.02400373,0.01578505,0.03056155,0.25359055,0.03888212,0.00000000
-2.17008504,0.33726578,0.00000403,0.02712591,0.01805788,0.03150967,0.27758416,0.03796628,0.00000000
-2.16408204,0.36930035,0.00000461,0.03054732,0.02051035,0.03305170,0.30519857,0.03790208,0.00000000
-2.15807904,0.40557829,0.00000525,0.03424638,0.02312963,0.03516846,0.33617080,0.03864338,0.00000000
-2.15207604,0.44571678,0.00000594,0.03819439,0.02589755,0.03783802,0.37017714,0.04014359,0.00000000
-2.14607304,0.48926417,0.00000669,0.04235546,0.02879051,0.04103610,0.40683410,0.04235640,0.00000000
-2.14007004,0.53570409,0.00000750,0.04668680,0.03177960,0.04473646,0.44570162,0.04523639,0.00000000
-2.13406703,0.58446224,0.00000839,0.05113927,0.03483098,0.04891128,0.48628887,0.04873944,0.00000000
-2.12806403,0.63491633,0.00000936,0.05565827,0.03790650,0.05353152,0.52806267,0.05282301,0.00000000
-2.12206103,0.68640904,0.00001042,0.06018501,0.04096452,0.05856726,0.57045879,0.05744629,0.00000000
-2.11605803,0.73826392,0.00001159,0.06465805,0.04396100,0.06398797,0.61289574,0.06257019,0.00000000
-2.11005503,0.78980377,0.00001290,0.06901516,0.04685084,0.06976287,0.65479094,0.06815727,0.00000000
-2.10405203,0.84037100,0.00001438,0.07319537,0.04958928,0.07586107,0.69557858,0.07417155,0.00000000
-2.09804902,0.88934924,0.00001608,0.07714121,0.05213357,0.08225179,0.73472866,0.08057822,0.00000000
-2.09204602,0.93618509,0.00001805,0.08080091,0.05444453,0.08890440,0.77176625,0.08734329,0.00000000
-2.08604302,0.98040918,0.00002036,0.08413068,0.05648827,0.09578839,0.80629021,0.09443307,0.00000000
-2.08004002,1.02165532,0.00002309,0.08709673,0.05823772,0.10287322,0.83799025,0.10181371,0.00000000
-2.07403702,1.05967664,0.00002635,0.08967702,0.05967407,0.11012807,0.86666148,0.10945058,0.00000000
-2.06803402,1.09435781,0.00003025,0.09186271,0.06078793,0.11752145,0.89221543,0.11730765,0.00000000
-2.06203102,1.12572229,0.00003494,0.09365902,0.06158025,0.12502070,0.91468689,0.12534686,0.00000000
-2.05602801,1.15393405,0.00004058,0.09508569,0.06206292,0.13259147,0.93423579,0.13352758,0.00000000
-2.05002501,1.17929329,0.00004735,0.09617669,0.06225887,0.14019710,0.95114377,0.14180603,0.00000000
-2.04402201,1.20222586,0.00005544,0.09697943,0.06220192,0.14779811,0.96580529,0.15013492,0.00000000
-2.03801901,1.22326679,0.00006507,0.09755329,0.06193608,0.15535166,0.97871331,0.15846323,0.00000000
-2.03201601,1.24303806,0.00007649,0.09796756,0.06151448,0.16281115,0.99044002,0.16673610,0.00000000
-2.02601301,1.26222167,0.00008992,0.09829891,0.06099794,0.17012604,1.00161308,0.17489509,0.00000000
-2.02001001,1.28152873,0.00010563,0.09862839,0.06045314,0.17724181,1.01288848,0.18287849,0.00000000
-2.01400700,1.30166606,0.00012385,0.09903809,0.05995053,0.18410021,1.02492091,0.19062206,0.00000000
-2.00800400,1.32330155,0.00014483,0.09960772,0.05956200,0.19063972,1.03833297,0.19805983,0.00000000
-2.00200100,1.34702987,0.00016879,0.10041105,0.05935837,0.19679632,1.05368459,0.20512516,0.00000000
-1.99599800,1.37333996,0.00019590,0.10151256,0.05940691,0.20250449,1.07144394,0.21175194,0.00000000
-1.98999500,1.40258603,0.00022634,0.10296424,0.05976874,0.20769839,1.09196130,0.21787588,0.00000000
-1.98399200,1.43496312,0.00026018,0.10480298,0.06049647,0.21231329,1.11544704,0.22343577,0.00000000
-1.97798899,1.47048872,0.00029748,0.10704833,0.06163197,0.21628706,1.14195484,0.22837477,0.00000000
-1.97198599,1.50899127,0.00033819,0.10970100,0.06320446,0.21956171,1.17137109,0.23264152,0.00000000
-1.96598299,1.55010620,0.00038219,0.11274206,0.06522893,0.22208496,1.20341092,0.23619119,0.00000000
-1.95997999,1.59327997,0.00042926,0.11613292,0.06770499,0.22381167,1.23762141,0.23898621,0.00000000
-1.95397699,1.63778196,0.00047910,0.11981611,0.07061625,0.22470523,1.27339186,0.24099684,0.00000000
-1.94797399,1.68272409,0.00053130,0.12371681,0.07393012,0.22473862,1.30997078,0.24220152,0.00000000
-1.94197099,1.72708724,0.00058533,0.12774508,0.07759830,0.22389537,1.34648913,0.24258696,0.00000000
-1.93596798,1.76975372,0.00064060,0.13179880,0.08155766,0.22217013,1.38198884,0.24214803,0.00000000
-1.92996498,1.80954436,0.00069640,0.13576704,0.08573175,0.21956908,1.41545543,0.24088746,0.00000000
-1.92396198,1.84525885,0.00075196,0.13953386,0.09003284,0.21610993,1.44585344,0.23881554,0.00000000
-1.91795898,1.87571759,0.00080644,0.14298233,0.09436429,0.21182174,1.47216323,0.23594955,0.00000000
-1.91195598,1.89980353,0.00085896,0.14599865,0.09862337,0.20674442,1.49341756,0.23231335,0.00000000
-1.90595298,1.91650202,0.00090863,0.14847607,0.10270436,0.20092800,1.50873639,0.22793693,0.00000000
-1.89994997,1.92493730,0.00095456,0.15031865,0.10650180,0.19443173,1.51735858,0.22285594,0.00000000
-1.89394697,1.92440400,0.00099587,0.15144454,0.10991377,0.18732295,1.51866908,0.21711139,0.00000000
-1.88794397,1.91439241,0.00103178,0.15178874,0.11284514,0.17967588,1.51222049,0.21074943,0.00000000
-1.88194097,1.89460664,0.00106156,0.15130520,0.11521057,0.17157030,1.49774836,0.20382110,0.00000000
-1.87593797,1.86497491,0.00108460,0.14996824,0.11693728,0.16309017,1.47517948,0.19638223,0.00000000
-1.86993497,1.82565187,0.00110041,0.14777310,0.11796726,0.15432219,1.44463315,0.18849339,0.00000000
-1.86393197,1.77701279,0.00110866,0.14473586,0.11825908,0.14535449,1.40641546,0.18021973,0.00000000
-1.85792896,1.71964036,0.00110916,0.14089255,0.11778908,0.13627519,1.36100707,0.17163086,0.00000000
-1.85192596,1.65430458,0.00110189,0.13629756,0.11655185,0.12717125,1.30904520,0.16280072,0.00000000
-1.84592296,1.58193709,0.00108699,0.13102153,0.11456020,0.11812721,1.25130084,0.15380726,0.00000000
-1.83991996,1.50360091,0.00106477,0.12514875,0.11184436,0.10922424,1.18865224,0.14473207,0.00000000
-1.83391696,1.42045723,0.00103567,0.11877419,0.10845068,0.10053927,1.12205605,0.13565997,0.00000000
-1.82791396,1.33373062,0.00100028,0.11200036,0.10443977,0.09214422,1.05251731,0.12667845,0.00000000
-1.82191096,1.24467421,0.00095931,0.10493406,0.09988424,0.08410559,0.98105963,0.11787702,0.00000000
-1.81590795,1.15453607,0.00091353,0.09768327,0.09486604,0.07648401,0.90869672,0.10934657,0.00000000
-1.80990495,1.06452821,0.00086380,0.09035413,0.08947373,0.06933421,0.83640629,0.10117864,0.00000000
-1.80390195,0.97579910,0.00081103,0.08304831,0.08379953,0.06270494,0.76510720,0.09346476,0.00000000
-1.79789895,0.88941048,0.00075610,0.07586066,0.07793651,0.05663923,0.69564055,0.08629571,0.00000000
-1.79189595,0.80631909,0.00069993,0.06887736,0.07197593,0.05117462,0.62875494,0.07976084,0.00000000
-1.78589295,0.72736339,0.00064335,0.06217450,0.06600476,0.04634360,0.56509625,0.07394743,0.00000000
-1.77988994,0.65325530,0.00058719,0.05581712,0.06010361,0.04217402,0.50520173,0.06894002,0.00000000
-1.77388694,0.58457677,0.00053216,0.04985872,0.05434503,0.03868953,0.44949829,0.06481973,0.00000000
-1.76788394,0.52178053,0.00047891,0.04434121,0.04879223,0.03590998,0.39830441,0.06166352,0.00000000
-1.76188094,0.46519460,0.00042799,0.03929515,0.04349822,0.03385169,0.35183522,0.05954334,0.00000000
-1.75587794,0.41502963,0.00037984,0.03474042,0.03850546,0.03252763,0.31021012,0.05852520,0.00000000
-1.74987494,0.37138843,0.00033483,0.03068704,0.03384579,0.03194738,0.27346220,0.05866793,0.00000000
-1.74387194,0.33427685,0.00029320,0.02713617,0.02954083,0.03211694,0.24154896,0.06002189,0.00000000
-1.73786893,0.30361531,0.00025512,0.02408126,0.02560267,0.03303827,0.21436347,0.06262732,0.00000000
-1.73186593,0.27925032,0.00022069,0.02150919,0.02203470,0.03470868,0.19174564,0.06651256,0.00000000
-1.72586293,0.26096547,0.00018993,0.01940144,0.01883278,0.03712001,0.17349305,0.07169207,0.00000000
-1.71985993,0.24849161,0.00016279,0.01773514,0.01598639,0.04025770,0.15937098,0.07816431,0.00000000
-1.71385693,0.24151583,0.00013921,0.01648415,0.01347990,0.04409968,0.14912139,0.08590958,0.00000000
-1.70785393,0.23968929,0.00011909,0.01561990,0.01129381,0.04861542,0.14247084,0.09488802,0.00000000
-1.70185093,0.24263391,0.00010230,0.01511220,0.00940596,0.05376484,0.13913715,0.10503776,0.00000000
-1.69584792,0.24994806,0.00008873,0.01492989,0.00779268,0.05949756,0.13883500,0.11627348,0.00000000
-1.68984492,0.26121156,0.00007827,0.01504144,0.00642973,0.06575231,0.14128044,0.12848554,0.00000000
-1.68384192,0.27599016,0.00007085,0.01541540,0.00529325,0.07245671,0.14619470,0.14153979,0.00000000
-1.67783892,0.29383998,0.00006642,0.01602078,0.00436049,0.07952745,0.15330723,0.15527820,0.00000000
-1.67183592,0.31431205,0.00006496,0.01682745,0.00361038,0.08687104,0.16235831,0.16952044,0.00000000
-1.66583292,0.33695727,0.00006650,0.01780640,0.00302407,0.09438493,0.17310142,0.18406653,0.00000000
-1.65982991,0.36133195,0.00007112,0.01893005,0.00258523,0.10195937,0.18530529,0.19870045,0.00000000
-1.65382691,0.38700393,0.00007896,0.02017253,0.00228032,0.10947956,0.19875603,0.21319477,0.00000000
-1.64782391,0.41355937,0.00009018,0.02150994,0.00209869,0.11682846,0.21325902,0.22731620,0.00000000
-1.64182091,0.44060988,0.00010500,0.02292063,0.00203269,0.12388989,0.22864084,0.24083183,0.00000000
-1.63581791,0.46779991,0.00012367,0.02438541,0.00207757,0.13055186,0.24475093,0.25351590,0.00000000
-1.62981491,0.49481403,0.00014649,0.02588784,0.00223140,0.13671013,0.26146301,0.26515686,0.00000000
-1.62381191,0.52138357,0.00017374,0.02741436,0.00249492,0.14227166,0.27867603,0.27556434,0.00000000
-1.61780890,0.54729246,0.00020573,0.02895445,0.00287127,0.14715793,0.29631457,0.28457575,0.00000000
-1.61180590,0.57238158,0.00024275,0.03050071,0.00336575,0.15130784,0.31432849,0.29206230,0.00000000
-1.60580290,0.59655153,0.00028506,0.03204876,0.00398541,0.15468021,0.33269173,0.29793393,0.00000000
-1.59979990,0.61976327,0.00033288,0.03359719,0.00473869,0.15725552,0.35140022,0.30214311,0.00000000
-1.59379690,0.64203659,0.00038636,0.03514728,0.00563495,0.15903703,0.37046879,0.30468713,0.00000000
-1.58779390,0.66344634,0.00044555,0.03670265,0.00668394,0.16005099,0.38992723,0.30560887,0.00000000
-1.58179090,0.68411636,0.00051041,0.03826883,0.00789522,0.16034609,0.40981558,0.30499593,0.00000000
-1.57578789,0.70421149,0.00058079,0.03985271,0.00927757,0.15999204,0.43017868,0.30297805,0.00000000
-1.56978489,0.72392781,0.00065639,0.04146191,0.01083832,0.15907737,0.45106051,0.29972317,0.00000000
-1.56378189,0.74348167,0.00073677,0.04310409,0.01258270,0.15770662,0.47249830,0.29543192,0.00000000
-1.55777889,0.76309797,0.00082134,0.04478633,0.01451319,0.15599687,0.49451687,0.29033117,0.00000000
-1.55177589,0.78299832,0.00090936,0.04651436,0.01662885,0.15407391,0.51712348,0.28466660,0.00000000
-1.54577289,0.80338955,0.00099995,0.04829198,0.01892479,0.15206818,0.54030345,0.27869478,0.00000000
-1.53976988,0.82445328,0.00109208,0.05012048,0.02139165,0.15011056,0.56401689,0.27267505,0.00000000
-1.53376688,0.84633685,0.00118463,0.05199816,0.02401521,0.14832827,0.58819662,0.26686144,0.00000000
-1.52776388,0.86914624,0.00127636,0.05392003,0.02677623,0.14684098,0.61274754,0.26149504,0.00000000
-1.52176088,0.89294096,0.00136600,0.05587762,0.02965031,0.14575726,0.63754736,0.25679702,0.00000000
-1.51575788,0.91773133,0.00145221,0.05785889,0.03260810,0.14517149,0.66244881,0.25296249,0.00000000
-1.50975488,0.94347795,0.00153370,0.05984846,0.03561561,0.14516130,0.68728303,0.25015543,0.00000000
-1.50375188,0.97009331,0.00160920,0.06182779,0.03863482,0.14578552,0.71186407,0.24850472,0.00000000
-1.49774887,0.99744520,0.00167756,0.06377568,0.04162440,0.14708283,0.73599419,0.24810139,0.00000000
-1.49174587,1.02536164,0.00173771,0.06566877,0.04454073,0.14907086,0.75946957,0.24899700,0.00000000
-1.48574287,1.05363692,0.00178879,0.06748219,0.04733902,0.15174597,0.78208624,0.25120321,0.00000000
-1.47973987,1.08203816,0.00183010,0.06919028,0.04997459,0.15508349,0.80364577,0.25469238,0.00000000
-1.47373687,1.11031210,0.00186116,0.07076730,0.05240422,0.15903843,0.82396046,0.25939912,0.00000000
-1.46773387,1.13819171,0.00188173,0.07218817,0.05458753,0.16354670,0.84285779,0.26522271,0.00000000
-1.46173087,1.16540223,0.00189180,0.07342918,0.05648838,0.16852661,0.86018393,0.27203025,0.00000000
-1.45572786,1.19166646,0.00189160,0.07446866,0.05807608,0.17388080,0.87580620,0.27966036,0.00000000
-1.44972486,1.21670923,0.00188157,0.07528748,0.05932659,0.17949846,0.88961447,0.28792751,0.00000000
-1.44372186,1.24026110,0.00186237,0.07586956,0.06022341,0.18525781,0.90152158,0.29662664,0.00000000
-1.43771886,1.26206122,0.00183485,0.07620219,0.06075834,0.19102884,0.91146299,0.30553818,0.00000000
-1.43171586,1.28185992,0.00179998,0.07627628,0.06093192,0.19667623,0.91939576,0.31443333,0.00000000
-1.42571286,1.29942096,0.00175887,0.07608645,0.06075356,0.20206255,0.92529731,0.32307941,0.00000000
-1.41970985,1.31452402,0.00171270,0.07563107,0.06024151,0.20705148,0.92916418,0.33124548,0.00000000
-1.41370685,1.32696764,0.00166267,0.07491212,0.05942241,0.21151117,0.93101099,0.33870778,0.00000000
-1.40770385,1.33657293,0.00160999,0.07393507,0.05833071,0.21531768,0.93087016,0.34525526,0.00000000
