energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.41720860,3.69855469,-3.72970268,0.32645036,-0.28387280,2.30792115,-1.76488126,0.02524048,-0.04741395,0.25821680,-0.42476258,0.25841986,-0.30105815,0.39867063,-0.74531348,0.06657603,-0.09630441,0.40511428,-0.36062087
0.42321161,3.73090125,-3.82574368,0.33221271,-0.29093009,2.31207562,-1.83519017,0.02497737,-0.04838367,0.26984621,-0.42692802,0.26695438,-0.30280265,0.40583041,-0.74657736,0.06565979,-0.10028409,0.40940309,-0.37264668
0.42921461,3.74901812,-3.92455174,0.33697554,-0.29909199,2.30500000,-1.90821806,0.02458581,-0.04929764,0.28169090,-0.42854004,0.27519120,-0.30457802,0.41226386,-0.74805512,0.06445143,-0.10416905,0.41225718,-0.38485797
0.43521761,3.75297518,-4.02359739,0.34072509,-0.30812724,2.28688347,-1.98233188,0.02406649,-0.05012252,0.29367902,-0.42948696,0.28312147,-0.30623430,0.41792654,-0.74950071,0.06295856,-0.10788354,0.41369198,-0.39697903
0.44122061,3.74321924,-4.12019910,0.34348671,-0.31777467,2.25819432,-2.05579714,0.02342418,-0.05082724,0.30573808,-0.42965596,0.29074104,-0.30762037,0.42279830,-0.75064560,0.06119622,-0.11135040,0.41376859,-0.40872058
0.44722361,3.72054335,-4.21159147,0.34532387,-0.32775070,2.21965783,-2.12682197,0.02266735,-0.05138360,0.31779391,-0.42893616,0.29804777,-0.30858741,0.42688070,-0.75120538,0.05918620,-0.11449316,0.41259086,-0.41978786
0.45322661,3.68604556,-4.29500086,0.34633590,-0.33775785,2.17222601,-2.19360505,0.02180777,-0.05176683,0.32976978,-0.42722211,0.30503897,-0.30899254,0.43019398,-0.75088794,0.05695620,-0.11723819,0.41030107,-0.42988935
0.45922961,3.64107920,-4.36772572,0.34665472,-0.34749405,2.11704079,-2.25438620,0.02085994,-0.05195612,0.34158588,-0.42441757,0.31170903,-0.30870266,0.43277363,-0.74940269,0.05453873,-0.11951685,0.40707458,-0.43874586
0.46523262,3.58719739,-4.42721897,0.34644057,-0.35666231,2.05539228,-2.30749763,0.01984056,-0.05193496,0.35315910,-0.42043936,0.31804759,-0.30759821,0.43466692,-0.74647068,0.05197007,-0.12126767,0.40311351,-0.44609966
0.47123562,3.52609417,-4.47116905,0.34587697,-0.36498057,1.98867411,-2.35141411,0.01876784,-0.05169148,0.36440330,-0.41522125,0.32403816,-0.30557685,0.43592937,-0.74183490,0.04928901,-0.12243820,0.39863992,-0.45172323
0.47723862,3.45954501,-4.49757650,0.34516511,-0.37219127,1.91833771,-2.38480009,0.01766092,-0.05121861,0.37523013,-0.40871743,0.32965744,-0.30255679,0.43662161,-0.73527048,0.04653573,-0.12298678,0.39388862,-0.45542740
0.48324162,3.38934913,-4.50482283,0.34451784,-0.37807032,1.84584744,-2.40655190,0.01653920,-0.05051422,0.38555025,-0.40090571,0.33487537,-0.29847977,0.43680653,-0.72659426,0.04375067,-0.12288387,0.38909999,-0.45706837
0.48924462,3.31727591,-4.49172878,0.34415346,-0.38243513,1.77263816,-2.41583320,0.01542178,-0.04958103,0.39527510,-0.39179000,0.33965579,-0.29331341,0.43654702,-0.71567321,0.04097352,-0.12211313,0.38451308,-0.45655351
0.49524762,3.24501717,-4.45759935,0.34428953,-0.38515129,1.70007692,-2.41210237,0.01432692,-0.04842657,0.40431905,-0.38140213,0.34395790,-0.28705300,0.43590425,-0.70243133,0.03824237,-0.12067193,0.38035919,-0.45384554
0.50125063,3.17414692,-4.40225354,0.34513692,-0.38613782,1.62942976,-2.39513048,0.01327153,-0.04706286,0.41260194,-0.36980285,0.34773821,-0.27972243,0.43493658,-0.68685477,0.03559298,-0.11857158,0.37685614,-0.44896501
0.50725363,3.10608947,-4.32603756,0.34689418,-0.38537049,1.56183463,-2.36500909,0.01227085,-0.04550611,0.42005183,-0.35708189,0.35095304,-0.27137444,0.43369913,-0.66899468,0.03305826,-0.11583696,0.37420343,-0.44199088
0.51325663,3.04209648,-4.22982069,0.34974246,-0.38288331,1.49828094,-2.32214768,0.01133807,-0.04377629,0.42660790,-0.34335721,0.35356125,-0.26209000,0.43224385,-0.64896791,0.03066795,-0.11250579,0.37257844,-0.43305926
0.51925963,2.98323300,-4.11497401,0.35384106,-0.37876794,1.43959593,-2.26726061,0.01048415,-0.04189658,0.43222327,-0.32877331,0.35552727,-0.25197692,0.43062017,-0.62695532,0.02844845,-0.10862751,0.37213358,-0.42236028
0.52526263,2.93037225,-3.98333277,0.35932375,-0.37317111,1.38643781,-2.20134428,0.00971771,-0.03989278,0.43686777,-0.31349877,0.35682404,-0.24116771,0.42887599,-0.60319776,0.02642282,-0.10426173,0.37299466,-0.41013324
0.53126563,2.88419821,-3.83714401,0.36629587,-0.36629005,1.33929532,-2.12564554,0.00904490,-0.03779268,0.44053029,-0.29772313,0.35743576,-0.22981679,0.42705894,-0.57799006,0.02461099,-0.09947648,0.37526018,-0.39666028
0.53726863,2.84521535,-3.67900161,0.37483232,-0.35836622,1.29849306,-2.04162250,0.00846952,-0.03562536,0.44322078,-0.28165310,0.35736036,-0.21809718,0.42521783,-0.55167308,0.02303006,-0.09434618,0.37900175,-0.38225868
0.54327164,2.81376399,-3.51177144,0.38497639,-0.34967737,1.26420191,-1.95089960,0.00799304,-0.03342048,0.44497166,-0.26550847,0.35661144,-0.20619671,0.42340396,-0.52462429,0.02169462,-0.08894953,0.38426531,-0.36727228
0.54927464,2.79004007,-3.33850948,0.39673949,-0.34052843,1.23645364,-1.85521856,0.00761482,-0.03120763,0.44583857,-0.24951767,0.35521961,-0.19431402,0.42167244,-0.49724720,0.02061728,-0.08336734,0.39107316,-0.35206210
0.55527764,2.77411788,-3.16237639,0.41010170,-0.33124140,1.21515869,-1.75638742,0.00733224,-0.02901560,0.44590035,-0.23391326,0.35323321,-0.18265438,0.42008310,-0.46996011,0.01980909,-0.07768039,0.39942652,-0.33699676
0.56128064,2.76597431,-2.98655146,0.42501312,-0.32214474,1.20012619,-1.65622931,0.00714099,-0.02687177,0.44525823,-0.21892748,0.35071816,-0.17142552,0.41870108,-0.44318470,0.01927999,-0.07196749,0.40930865,-0.32244280
0.56728364,2.76551321,-2.81414920,0.44139589,-0.31356247,1.19108524,-1.55653304,0.00703531,-0.02480159,0.44403422,-0.20478796,0.34775726,-0.16083354,0.41759687,-0.41733466,0.01903921,-0.06630364,0.42068805,-0.30875534
0.57328664,2.77258851,-2.64814131,0.45914689,-0.30580360,1.18770641,-1.45900718,0.00700829,-0.02282803,0.44236859,-0.19171375,0.34444856,-0.15107905,0.41684589,-0.39280507,0.01909558,-0.06075855,0.43352178,-0.29626943
0.57928964,2.78702518,-2.49128654,0.47814095,-0.29915206,1.18962270,-1.36523890,0.00705213,-0.02097119,0.44041661,-0.17991169,0.34090320,-0.14235365,0.41652739,-0.36996264,0.01945773,-0.05539537,0.44775863,-0.28529214
0.58529265,2.80863672,-2.34607024,0.49823439,-0.29385761,1.19644902,-1.27665894,0.00715847,-0.01924800,0.43834455,-0.16957322,0.33724263,-0.13483661,0.41672284,-0.34913722,0.02013411,-0.05026977,0.46334189,-0.27609583
0.59129565,2.83723868,-2.21465521,0.51926894,-0.29012798,1.20779960,-1.19451341,0.00731863,-0.01767202,0.43632505,-0.16087170,0.33359529,-0.12869206,0.41751378,-0.33061474,0.02113291,-0.04542944,0.48021170,-0.26891258
0.59729865,2.87265756,-2.09884463,0.54107569,-0.28812253,1.22330266,-1.11984301,0.00752391,-0.01625329,0.43453202,-0.15396002,0.33009300,-0.12406641,0.41897911,-0.31463182,0.02246181,-0.04091379,0.49830671,-0.26393004
0.60330165,2.91473471,-2.00005736,0.56347909,-0.28794760,1.24261191,-1.05346972,0.00776581,-0.01499833,0.43313514,-0.14896882,0.32686708,-0.12108622,0.42119208,-0.30137197,0.02412756,-0.03675406,0.51756503,-0.26128859
0.60930465,2.96332522,-1.91931568,0.58630076,-0.28965382,1.26541450,-0.99599098,0.00803626,-0.01391022,0.43229426,-0.14600492,0.32404441,-0.11985631,0.42421702,-0.29096353,0.02613539,-0.03297363,0.53792434,-0.26107999
0.61530765,3.01829203,-1.85724457,0.60936306,-0.29323529,1.29143536,-0.94778085,0.00832780,-0.01298871,0.43215387,-0.14515016,0.32174350,-0.12045814,0.42810593,-0.28347910,0.02848838,-0.02958863,0.55932124,-0.26334730
0.62131066,3.07949544,-1.81408186,0.63249224,-0.29863076,1.32043767,-0.90899756,0.00863369,-0.01223049,0.43283770,-0.14646050,0.32007080,-0.12294853,0.43289516,-0.27893659,0.03118666,-0.02660870,0.58168980,-0.26808613
0.62731366,3.14677901,-1.78969785,0.65552115,-0.30572675,1.35221985,-0.87959670,0.00894808,-0.01162948,0.43444397,-0.14996528,0.31911728,-0.12735852,0.43860231,-0.27730145,0.03422658,-0.02403782,0.60495947,-0.27524708
0.63331666,3.21995240,-1.78362300,0.67829127,-0.31436251,1.38660913,-0.85934904,0.00926600,-0.01117710,0.43704111,-0.15566672,0.31895547,-0.13369247,0.44522356,-0.27849011,0.03759989,-0.02187533,0.62905237,-0.28473914
0.63931966,3.29877238,-1.79508211,0.70065432,-0.32433649,1.42345228,-0.84786209,0.00958342,-0.01086272,0.44066451,-0.16353961,0.31963698,-0.14192738,0.45273157,-0.28237434,0.04129295,-0.02011678,0.65388030,-0.29643397
0.64532266,3.38292311,-1.82303355,0.72247310,-0.33541439,1.46260403,-0.84460432,0.00989722,-0.01067399,0.44531418,-0.17353116,0.32119066,-0.15201249,0.46107410,-0.28878633,0.04528603,-0.01875493,0.67934160,-0.31017081
0.65132566,3.47199707,-1.86621171,0.74362187,-0.34733818,1.50391392,-0.84893096,0.01020511,-0.01059730,0.45095364,-0.18556104,0.32362142,-0.16386913,0.47017346,-0.29752430,0.04955276,-0.01778048,0.70531813,-0.32576199
0.65732866,3.56547783,-1.92317145,0.76398610,-0.35983597,1.54721236,-0.86011063,0.01050554,-0.01061815,0.45750995,-0.19952174,0.32690967,-0.17739098,0.47992691,-0.30835848,0.05405980,-0.01718286,0.73167266,-0.34299857
0.66333167,3.66272600,-1.99233300,0.78346189,-0.37263234,1.59229683,-0.87735162,0.01079757,-0.01072155,0.46487513,-0.21527929,0.33101152,-0.19244469,0.49020795,-0.32103725,0.05876666,-0.01695068,0.75824682,-0.36165619
0.66933467,3.76296955,-2.07202626,0.80195494,-0.38545872,1.63891902,-0.89982725,0.01108077,-0.01089244,0.47290872,-0.23267434,0.33585968,-0.20887103,0.50086864,-0.33529343,0.06362590,-0.01707218,0.78486001,-0.38150087
0.67533767,3.86529936,-2.16053331,0.81937945,-0.39806340,1.68677396,-0.92669956,0.01135501,-0.01111598,0.48144160,-0.25152383,0.34136494,-0.22648669,0.51174270,-0.35085042,0.06858353,-0.01753538,0.81130932,-0.40229452
0.68134067,3.96867091,-2.25612842,0.83565676,-0.41022102,1.73549173,-0.95714067,0.01162033,-0.01137791,0.49028079,-0.27162321,0.34741837,-0.24508656,0.52264948,-0.36742821,0.07357973,-0.01832821,0.83737062,-0.42380017
0.68734367,4.07191240,-2.35711476,0.85071420,-0.42174084,1.78463264,-0.99035150,0.01187682,-0.01166478,0.49921518,-0.29274937,0.35389390,-0.26444681,0.53339852,-0.38474926,0.07854985,-0.01943835,0.86280093,-0.44578670
0.69334667,4.17373945,-2.46185745,0.86448401,-0.43247388,1.83368617,-1.02557754,0.01212448,-0.01196422,0.50802184,-0.31466420,0.36065149,-0.28432856,0.54379444,-0.40254399,0.08342569,-0.02085306,0.88734208,-0.46803307
0.69934967,4.27277619,-2.56881244,0.87690248,-0.44231832,1.88207424,-1.06212136,0.01236312,-0.01226505,0.51647275,-0.33711888,0.36754052,-0.30448231,0.55364221,-0.42055606,0.08813697,-0.02255885,0.91072542,-0.49033195
0.70535268,4.36758203,-2.67655124,0.88790949,-0.45122324,1.92915869,-1.09935203,0.01259230,-0.01255746,0.52434167,-0.35985889,0.37440354,-0.32465283,0.56275227,-0.43854714,0.09261298,-0.02454121,0.93267765,-0.51249276
0.71135568,4.45668335,-2.78378115,0.89744837,-0.45919038,1.97425291,-1.13671131,0.01281135,-0.01283304,0.53141079,-0.38262941,0.38108002,-0.34458463,0.57094548,-0.45630140,0.09678436,-0.02678418,0.95292735,-0.53434414
0.71735868,4.53860879,-2.88936125,0.90546614,-0.46627399,2.01663731,-1.17371693,0.01301932,-0.01308482,0.53747704,-0.40518134,0.38741022,-0.36402774,0.57805757,-0.47362946,0.10058490,-0.02927011,0.97121204,-0.55573579
0.72336168,4.61192681,-2.99231410,0.91191414,-0.47257871,2.05557783,-1.20996321,0.01321512,-0.01330726,0.54235768,-0.42727740,0.39323891,-0.38274367,0.58394295,-0.49037174,0.10395331,-0.03197934,0.98728543,-0.57653985
0.72936468,4.67528403,-3.09183330,0.91674896,-0.47825565,2.09034701,-1.24511926,0.01339754,-0.01349617,0.54589503,-0.44869830,0.39841893,-0.40051135,0.58847782,-0.50640134,0.10683490,-0.03489011,1.00092451,-0.59665176
0.73536768,4.72744280,-3.18728704,0.91993369,-0.48349674,2.12024640,-1.27892529,0.01356543,-0.01364867,0.54796026,-0.46924861,0.40281447,-0.41713272,0.59156224,-0.52162608,0.10918306,-0.03797850,1.01193624,-0.61599069
0.74137069,4.76731638,-3.27821788,0.92143930,-0.48852763,2.14462949,-1.31118727,0.01371782,-0.01376305,0.54845602,-0.48876215,0.40630400,-0.43243797,0.59312145,-0.53598983,0.11096053,-0.04121854,1.02016344,-0.63449958
0.74737369,4.79400051,-3.36433875,0.92124623,-0.49359943,2.16292406,-1.34177056,0.01385412,-0.01383868,0.54731793,-0.50710646,0.40878282,-0.44628988,0.59310622,-0.54947297,0.11214040,-0.04458244,1.02548969,-0.65214485
0.75337669,4.80680001,-3.44552550,0.91934598,-0.49897950,2.17465284,-1.37059268,0.01397423,-0.01387591,0.54451500,-0.52418623,0.41016511,-0.45858734,0.59149229,-0.56209181,0.11270672,-0.04804101,1.02784313,-0.66891572
0.75937969,4.80524960,-3.52180591,0.91574266,-0.50494168,2.17945170,-1.39761574,0.01407874,-0.01387596,0.54004895,-0.53994537,0.41038558,-0.46926771,0.58827924,-0.57389711,0.11265484,-0.05156407,1.02719879,-0.68482319
0.76538269,4.78912814,-3.59334550,0.91045439,-0.51175628,2.17708429,-1.42283881,0.01416900,-0.01384084,0.53395268,-0.55436756,0.40940053,-0.47830788,0.58348867,-0.58497137,0.11199135,-0.05512109,1.02357969,-0.69989867
0.77138569,4.75846592,-3.66043017,0.90351463,-0.51968021,2.16745272,-1.44629035,0.01424728,-0.01377329,0.52628792,-0.56747518,0.40718852,-0.48572401,0.57716200,-0.59542514,0.11073374,-0.05868177,1.01705650,-0.71419220
0.77738869,4.71354494,-3.72344595,0.89497308,-0.52894740,2.15060357,-1.46802106,0.01431677,-0.01367671,0.51714225,-0.57932645,0.40375046,-0.49156982,0.56935807,-0.60539220,0.10890964,-0.06221670,1.00774589,-0.72777023
0.78339170,4.65489223,-3.78285603,0.88489643,-0.53976005,2.12672910,-1.48809718,0.01438156,-0.01355520,0.50662578,-0.59001110,0.39910922,-0.49593365,0.56015067,-0.61502379,0.10655589,-0.06569790,0.99580767,-0.74071296
0.78939470,4.58326665,-3.83917567,0.87336864,-0.55228077,2.09616355,-1.50659427,0.01444664,-0.01341349,0.49486748,-0.59964435,0.39330887,-0.49893409,0.54962606,-0.62448187,0.10371731,-0.06909942,0.98144085,-0.75311117
0.79539770,4.49963967,-3.89294531,0.86049084,-0.56662595,2.05937468,-1.52359164,0.01451771,-0.01325702,0.48201146,-0.60835980,0.38641334,-0.50071464,0.53788084,-0.63393184,0.10044534,-0.07239770,0.96487887,-0.76506262
0.80140070,4.40517084,-3.94470259,0.84638074,-0.58286049,2.01695082,-1.53916723,0.01460101,-0.01309192,0.46821325,-0.61630124,0.37850475,-0.50143745,0.52501990,-0.64353466,0.09679648,-0.07557189,0.94638396,-0.77666801
0.80740370,4.30117878,-3.99495413,0.83117156,-0.60099410,1.96958416,-1.55339311,0.01470310,-0.01292506,0.45363623,-0.62361394,0.36968132,-0.50127644,0.51115487,-0.65343887,0.09283079,-0.07860395,0.92624110,-0.78802657
0.81340670,4.18910855,-4.04414794,0.81501043,-0.62097921,1.91805060,-1.56633158,0.01483055,-0.01276405,0.43844817,-0.63043580,0.36005496,-0.50041010,0.49640264,-0.66377272,0.08861025,-0.08147861,0.90475146,-0.79923141
0.81940970,4.07049623,-4.09264739,0.79805625,-0.64271059,1.86318723,-1.57803168,0.01498964,-0.01261723,0.42281806,-0.63688880,0.34974847,-0.49901430,0.48088433,-0.67463674,0.08419729,-0.08418321,0.88222566,-0.81036479
0.82541271,3.94693188,-4.14070797,0.78047697,-0.66602663,1.80586812,-1.58852639,0.01518600,-0.01249366,0.40691313,-0.64307125,0.33889260,-0.49725540,0.46472426,-0.68609718,0.07965332,-0.08670732,0.85897694,-0.82149352
0.83141571,3.82002152,-4.18845771,0.76244645,-0.69071230,1.74697933,-1.59783040,0.01542424,-0.01240298,0.39089612,-0.64905123,0.32762281,-0.49528398,0.44804913,-0.69818050,0.07503748,-0.08904233,0.83531435,-0.83266461
0.83741871,3.69134948,-4.23588242,0.74414076,-0.71650365,1.68739402,-1.60593860,0.01570765,-0.01235537,0.37492270,-0.65486157,0.31607602,-0.49322945,0.43098708,-0.71086934,0.07040544,-0.09118093,0.81153612,-0.84390147
0.84342171,3.56244168,-4.28281640,0.72573420,-0.74309373,1.62794860,-1.61282523,0.01603786,-0.01236130,0.35913915,-0.66049677,0.30438721,-0.49119581,0.41366676,-0.72410013,0.06580854,-0.09311655,0.78792336,-0.85520083
0.84942471,3.43473116,-4.32893949,0.70739510,-0.77013973,1.56942064,-1.61844398,0.01641462,-0.01243131,0.34368014,-0.66591196,0.29268621,-0.48925863,0.39621612,-0.73776251,0.06129293,-0.09484284,0.76473416,-0.86653066
0.85542771,3.30952657,-4.37378063,0.68928142,-0.79727115,1.51250932,-1.62272881,0.01683554,-0.01257579,0.32866670,-0.67102400,0.28109453,-0.48746345,0.37876109,-0.75170073,0.05689913,-0.09635320,0.74219833,-0.87782906
0.86143072,3.18798462,-4.41672821,0.67153656,-0.82409871,1.45781905,-1.62559586,0.01729604,-0.01280455,0.31420445,-0.67571475,0.26972260,-0.48582562,0.36142402,-0.76571687,0.05266156,-0.09764041,0.72051275,-0.88900449
0.86743372,3.07108720,-4.45704683,0.65428540,-0.85022375,1.40584675,-1.62694612,0.01778928,-0.01312654,0.30038194,-0.67983623,0.25866723,-0.48433147,0.34432187,-0.77957600,0.04860845,-0.09869641,0.69983775,-0.89993715
0.87343672,2.95962410,-4.49390007,0.63763086,-0.87524779,1.35697319,-1.62666901,0.01830627,-0.01354940,0.28726934,-0.68321760,0.24800963,-0.48294079,0.32756437,-0.79301289,0.04476184,-0.09951224,0.68029428,-0.91048167
0.87943972,2.85418171,-4.52637817,0.62165108,-0.89878198,1.31145845,-1.62464680,0.01883600,-0.01407907,0.27491745,-0.68567340,0.23781400,-0.48159039,0.31125208,-0.80574016,0.04113768,-0.10007812,0.66196242,-0.92047097
0.88544272,2.75513814,-4.55352984,0.60639749,-0.92045624,1.26944181,-1.62075954,0.01936576,-0.01471941,0.26335711,-0.68701276,0.22812658,-0.48019859,0.29547450,-0.81745744,0.03774621,-0.10038371,0.64488089,-0.92972117
0.89144572,2.66266503,-4.57439649,0.59189384,-0.93992763,1.23094561,-1.61489052,0.01988148,-0.01547178,0.25259904,-0.68704902,0.21897551,-0.47867030,0.28030838,-0.82786123,0.03459233,-0.10041853,0.62904796,-0.93803736
0.89744872,2.57673594,-4.58804775,0.57813635,-0.95688788,1.19588310,-1.60693198,0.02036816,-0.01633473,0.24263429,-0.68560931,0.21037124,-0.47690257,0.26581633,-0.83665497,0.03167613,-0.10017253,0.61442359,-0.94522000
0.90345173,2.49714090,-4.59361661,0.56509488,-0.97106993,1.16406959,-1.59679075,0.02081038,-0.01730376,0.23343512,-0.68254354,0.20230755,-0.47479010,0.25204577,-0.84355906,0.02899343,-0.09963663,0.60093278,-0.95107169
0.90945473,2.42350669,-4.59033267,0.55271522,-0.98225317,1.13523652,-1.58439374,0.02119287,-0.01837106,0.22495657,-0.67773244,0.19476319,-0.47223072,0.23902843,-0.84832017,0.02653649,-0.09880350,0.58847005,-0.95540406
0.91545773,2.35532186,-4.57755231,0.54092237,-0.99026740,1.10904770,-1.56969288,0.02150101,-0.01952552,0.21713853,-0.67109414,0.18770399,-0.46913035,0.22678025,-0.85071972,0.02429458,-0.09766814,0.57690490,-0.95804445
0.92146073,2.29196557,-4.55478438,0.52962461,-0.99499551,1.08511697,-1.55266949,0.02172144,-0.02075270,0.20990827,-0.66258908,0.18108536,-0.46540741,0.21530195,-0.85058115,0.02225470,-0.09622856,0.56608800,-0.95884220
0.92746373,2.23273892,-4.52171063,0.51871821,-0.99637478,1.06302654,-1.53333765,0.02184252,-0.02203498,0.20318352,-0.65222301,0.17485501,-0.46099643,0.20458005,-0.84777556,0.02040218,-0.09448630,0.55585795,-0.95767422
0.93346673,2.17689753,-4.47820004,0.50809263,-0.99439690,1.04234528,-1.51174667,0.02185481,-0.02335188,0.19687576,-0.64004793,0.16895589,-0.45585071,0.19458839,-0.84222582,0.01872135,-0.09244689,0.54604819,-0.95444971
0.93946973,2.12368398,-4.42431677,0.49763572,-0.98910682,1.02264610,-1.48798237,0.02175144,-0.02468044,0.19089377,-0.62616108,0.16332905,-0.44994403,0.18529004,-0.83390880,0.01719604,-0.09012008,0.53649391,-0.94911386
0.94547274,2.07235888,-4.36032138,0.48723893,-0.98060047,1.00352201,-1.46216724,0.02152840,-0.02599574,0.18514723,-0.61070200,0.15791641,-0.44327141,0.17663957,-0.82285584,0.01581018,-0.08751996,0.52703863,-0.94165029
0.95147574,2.02222927,-4.28666573,0.47680219,-0.96902151,0.98460003,-1.43445934,0.02118467,-0.02727153,0.17955018,-0.59384788,0.15266327,-0.43584883,0.16858545,-0.80915149,0.01454814,-0.08466493,0.51754019,-0.93208239
0.95747874,1.97267351,-4.20398162,0.46623815,-0.95455714,0.96555283,-1.40505004,0.02072231,-0.02848095,0.17402436,-0.57580749,0.14752048,-0.42771212,0.16107258,-0.79293056,0.01339519,-0.08157745,0.50787597,-0.92047322
0.96348174,1.92316176,-4.11306395,0.45547578,-0.93743331,0.94610767,-1.37416065,0.02014639,-0.02959730,0.16850203,-0.55681408,0.14244620,-0.41891505,0.15404475,-0.77437373,0.01233775,-0.07828366,0.49794708,-0.90692433
0.96948474,1.87327165,-4.01484904,0.44446310,-0.91790914,0.92605255,-1.34203797,0.01946478,-0.03059483,0.16292843,-0.53711743,0.13740718,-0.40952677,0.14744699,-0.75370189,0.01136358,-0.07481283,0.48768154,-0.89157315
0.97548774,1.82269878,-3.91038900,0.43316905,-0.89627093,0.90523972,-1.30894896,0.01868794,-0.03144955,0.15726356,-0.51697574,0.13237962,-0.39962872,0.14122764,-0.73116950,0.01046196,-0.07119679,0.47703636,-0.87458942
0.98149075,1.77126225,-3.80082302,0.42158440,-0.87282573,0.88358655,-1.27517457,0.01782851,-0.03214000,0.15148341,-0.49664738,0.12734942,-0.38931127,0.13534015,-0.70705718,0.00962373,-0.06746915,0.46599845,-0.85617056
0.98749375,1.71890536,-3.68734672,0.40972187,-0.84789465,0.86107420,-1.24100306,0.01690089,-0.03264794,0.14558047,-0.47638317,0.12231217,-0.37867016,0.12974446,-0.68166384,0.00884128,-0.06366459,0.45458453,-0.83653608
0.99349675,1.66569188,-3.57118045,0.39761538,-0.82180595,0.83774426,-1.20672279,0.01592081,-0.03295895,0.13956357,-0.45641924,0.11727259,-0.36780292,0.12440806,-0.65529860,0.00810852,-0.05981810,0.44284011,-0.81592149
0.99949975,1.61179870,-3.45353766,0.38531866,-0.79488816,0.81369389,-1.17261487,0.01490483,-0.03306293,0.13345709,-0.43697089,0.11224372,-0.35680545,0.11930662,-0.62827285,0.00742076,-0.05596416,0.43083757,-0.79457159
1.00550275,1.55750530,-3.33559432,0.37290333,-0.76746321,0.78906974,-1.13894588,0.01386982,-0.03295440,0.12729966,-0.41822756,0.10724588,-0.34576888,0.11442418,-0.60089257,0.00677460,-0.05213611,0.41867364,-0.77273357
1.01150575,1.50318089,-3.21846029,0.36045650,-0.73983986,0.76406117,-1.10596085,0.01283254,-0.03263272,0.12114225,-0.40034907,0.10230537,-0.33477680,0.10975307,-0.57345122,0.00616776,-0.04836544,0.40646634,-0.75065014
1.01750875,1.44926979,-3.10315366,0.34807807,-0.71230753,0.73889289,-1.07387678,0.01180923,-0.03210206,0.11504596,-0.38346309,0.09745314,-0.32390304,0.10529338,-0.54622342,0.00559894,-0.04468129,0.39435144,-0.72855284
1.02351176,1.39627570,-2.99057868,0.33587787,-0.68513069,0.71381744,-1.04287700,0.01081519,-0.03137125,0.10907951,-0.36766400,0.09272339,-0.31320990,0.10105227,-0.51945943,0.00506766,-0.04110996,0.38247869,-0.70665594
1.02951476,1.34474540,-2.88150805,0.32397261,-0.65854404,0.68910773,-1.01310666,0.00986455,-0.03045352,0.10331647,-0.35301287,0.08815219,-0.30274705,0.09704297,-0.49338084,0.00457409,-0.03767456,0.37100778,-0.68515096
1.03551776,1.29525212,-2.77657020,0.31248285,-0.63274854,0.66504958,-0.98466946,0.00896999,-0.02936599,0.09783252,-0.33953865,0.08377621,-0.29255102,0.09328355,-0.46817720,0.00411896,-0.03439477,0.36010421,-0.66420227
1.04152076,1.24837907,-2.67624170,0.30152988,-0.60790855,0.64193457,-0.95762591,0.00814262,-0.02812912,0.09270268,-0.32724026,0.07963144,-0.28264526,0.08979563,-0.44400394,0.00370344,-0.03128671,0.34993503,-0.64394376
1.04752376,1.20470324,-2.58084520,0.29123270,-0.58415020,0.62005297,-0.93199321,0.00739190,-0.02676607,0.08799868,-0.31608951,0.07575219,-0.27304074,0.08660296,-0.42098141,0.00332909,-0.02836292,0.34066447,-0.62447679
1.05352676,1.16477954,-2.49055283,0.28170496,-0.56156089,0.59968692,-0.90774688,0.00672562,-0.02530199,0.08378651,-0.30603454,0.07217007,-0.26373716,0.08372991,-0.39919508,0.00299776,-0.02563240,0.33244958,-0.60586950
1.05952976,1.12912556,-2.40539477,0.27305199,-0.54019025,0.58110377,-0.88482409,0.00614993,-0.02376323,0.08012423,-0.29700383,0.06891321,-0.25472441,0.08119997,-0.37869679,0.00271165,-0.02310078,0.32543585,-0.58815760
1.06553277,1.09820695,-2.32527268,0.26536791,-0.52005226,0.56454952,-0.86312856,0.00566948,-0.02217668,0.07706013,-0.28891024,0.06600555,-0.24598452,0.07903432,-0.35950695,0.00247326,-0.02077052,0.31975287,-0.57134640
1.07153577,1.07242366,-2.24997740,0.25873279,-0.50112859,0.55024248,-0.84253702,0.00528750,-0.02056897,0.07463121,-0.28165529,0.06346635,-0.23749374,0.07725037,-0.34161761,0.00228546,-0.01864122,0.31551004,-0.55541417
1.07753877,1.05209718,-2.17920993,0.25321006,-0.48337306,0.53836720,-0.82290677,0.00500599,-0.01896592,0.07286203,-0.27513321,0.06130971,-0.22922476,0.07586052,-0.32499608,0.00215153,-0.01670994,0.31279266,-0.54031656
1.08354177,1.03745911,-2.11260507,0.24884407,-0.46671693,0.52906868,-0.80408417,0.00482587,-0.01739189,0.07176402,-0.26923489,0.05954433,-0.22114898,0.07487096,-0.30958920,0.00207523,-0.01497154,0.31165813,-0.52599197
