energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.33916958,2.96016076,0.01976907,0.32859192,0.37392337,0.93661148,0.03934272,0.23755297,0.94812674,1.40001699
-0.33316658,3.13851593,0.02102967,0.34580959,0.39831920,0.99628728,0.04237466,0.25390086,1.00411644,1.48208624
-0.32716358,3.31513914,0.02225061,0.36228168,0.42237398,1.05521753,0.04547933,0.27009788,1.05916156,1.56449011
-0.32116058,3.48825262,0.02341805,0.37785358,0.44583249,1.11282865,0.04863919,0.28596597,1.11255223,1.64637695
-0.31515758,3.65608772,0.02451921,0.39238804,0.46844183,1.16856533,0.05183626,0.30132553,1.16356907,1.72685650
-0.30915458,3.81691519,0.02554278,0.40576716,0.48995633,1.22189871,0.05505215,0.31599903,1.21150015,1.80501614
-0.30315158,3.96907564,0.02647918,0.41789365,0.51014253,1.27233441,0.05826809,0.32981464,1.25565851,1.87993869
-0.29714857,4.11100924,0.02732087,0.42869144,0.52878392,1.31942009,0.06146503,0.34260981,1.29539963,1.95072106
-0.29114557,4.24128405,0.02806255,0.43810562,0.54568544,1.36275254,0.06462369,0.35423462,1.33013807,2.01649339
-0.28514257,4.35862216,0.02870132,0.44610177,0.56067743,1.40198397,0.06772472,0.36455490,1.35936280,2.07643800
-0.27913957,4.46192325,0.02923679,0.45266486,0.57361912,1.43682757,0.07074884,0.37345489,1.38265065,2.12980774
-0.27313657,4.55028492,0.02967106,0.45779776,0.58440148,1.46706218,0.07367709,0.38083959,1.39967720,2.17594314
-0.26713357,4.62301953,0.03000869,0.46151952,0.59294935,1.49253592,0.07649112,0.38663651,1.41022500,2.21428774
-0.26113057,4.67966706,0.03025657,0.46386365,0.59922283,1.51316887,0.07917353,0.39079694,1.41418860,2.24440143
-0.25512756,4.72000380,0.03042374,0.46487631,0.60321789,1.52895458,0.08170829,0.39329667,1.41157634,2.26597097
-0.24912456,4.74404650,0.03052108,0.46461476,0.60496612,1.53996032,0.08408118,0.39413619,1.40250889,2.27881768
-0.24312156,4.75205184,0.03056108,0.46314597,0.60453377,1.54632614,0.08628024,0.39334035,1.38721454,2.28290173
-0.23711856,4.74451084,0.03055738,0.46054545,0.60201986,1.54826231,0.08829620,0.39095744,1.36602162,2.27832289
-0.23111556,4.72213816,0.03052447,0.45689632,0.59755358,1.54604538,0.09012290,0.38705786,1.33934821,2.26531778
-0.22511256,4.68585620,0.03047717,0.45228856,0.59129097,1.54001249,0.09175760,0.38173229,1.30768966,2.24425322
-0.21910955,4.63677386,0.03043022,0.44681835,0.58341088,1.53055396,0.09320114,0.37508945,1.27160443,2.21561624
-0.21310655,4.57616031,0.03039779,0.44058741,0.57411033,1.51810414,0.09445796,0.36725347,1.23169859,2.18000057
-0.20710355,4.50541388,0.03039303,0.43370226,0.56359948,1.50313066,0.09553602,0.35836103,1.18860980,2.13809020
-0.20110055,4.42602698,0.03042763,0.42627326,0.55209615,1.48612202,0.09644634,0.34855810,1.14299109,2.09064049
-0.19509755,4.33954740,0.03051136,0.41841334,0.53982021,1.46757402,0.09720258,0.33799666,1.09549505,2.03845725
-0.18909455,4.24753755,0.03065176,0.41023652,0.52698793,1.44797528,0.09782018,0.32683124,1.04675894,1.98237470
-0.18309155,4.15153261,0.03085379,0.40185596,0.51380656,1.42779236,0.09831557,0.31521545,0.99739110,1.92323297
-0.17708854,4.05299919,0.03111961,0.39338179,0.50046921,1.40745515,0.09870509,0.30329865,0.94795909,1.86185600
-0.17108554,3.95329633,0.03144846,0.38491875,0.48715040,1.38734304,0.09900395,0.29122274,0.89897967,1.79903064
-0.16508254,3.85364031,0.03183665,0.37656368,0.47400239,1.36777275,0.09922516,0.27911932,0.85091112,1.73548786
-0.15907954,3.75507515,0.03227763,0.36840309,0.46115242,1.34898844,0.09937850,0.26710719,0.80414774,1.67188673
-0.15307654,3.65845026,0.03276224,0.36051103,0.44870109,1.33115475,0.09946974,0.25529035,0.75901675,1.60880178
-0.14707354,3.56440648,0.03327905,0.35294733,0.43672192,1.31435326,0.09949992,0.24375651,0.71577745,1.54671433
-0.14107054,3.47337154,0.03381485,0.34575642,0.42526218,1.29858291,0.09946503,0.23257629,0.67462259,1.48600797
-0.13506753,3.38556525,0.03435521,0.33896689,0.41434483,1.28376437,0.09935591,0.22180294,0.63568174,1.42696838
-0.12906453,3.30101440,0.03488519,0.33259188,0.40397169,1.26974853,0.09915856,0.21147283,0.59902638,1.36978732
-0.12306153,3.21957678,0.03539000,0.32663033,0.39412752,1.25632858,0.09885467,0.20160643,0.56467651,1.31457049
-0.11705853,3.14097309,0.03585584,0.32106897,0.38478481,1.24325541,0.09842260,0.19220992,0.53260829,1.26134876
-0.11105553,3.06482502,0.03627059,0.31588516,0.37590914,1.23025538,0.09783848,0.18327718,0.50276250,1.21009196
-0.10505253,2.99069754,0.03662454,0.31105022,0.36746464,1.21704963,0.09707761,0.17479228,0.47505333,1.16072460
-0.09904952,2.91814280,0.03691099,0.30653311,0.35941932,1.20337379,0.09611598,0.16673201,0.44937716,1.11314240
-0.09304652,2.84674329,0.03712670,0.30230429,0.35174994,1.18899697,0.09493176,0.15906864,0.42562096,1.06722883
-0.08704352,2.77615147,0.03727227,0.29833933,0.34444608,1.17373889,0.09350680,0.15177258,0.40366996,1.02287067
-0.08104052,2.70612375,0.03735224,0.29462213,0.33751316,1.15748405,0.09182794,0.14481486,0.38341431,0.97997180
-0.07503752,2.63654646,0.03737498,0.29114742,0.33097422,1.14019204,0.08988816,0.13816925,0.36475451,0.93846441
-0.06903452,2.56745252,0.03735249,0.28792237,0.32487028,1.12190329,0.08768732,0.13181405,0.34760540,0.89831722
-0.06303152,2.49902757,0.03729984,0.28496703,0.31925924,1.10273983,0.08523266,0.12573336,0.33189864,0.85954026
-0.05702851,2.43160525,0.03723454,0.28231380,0.31421342,1.08290088,0.08253887,0.11991780,0.31758366,0.82218613
-0.05102551,2.36565208,0.03717565,0.28000551,0.30981576,1.06265355,0.07962781,0.11436471,0.30462715,0.78634781
-0.04502251,2.30174274,0.03714290,0.27809259,0.30615498,1.04231909,0.07652782,0.10907786,0.29301124,0.75215334
-0.03901951,2.24052741,0.03715560,0.27662929,0.30331997,1.02225542,0.07327277,0.10406667,0.28273045,0.71975781
-0.03301651,2.18269329,0.03723163,0.27566913,0.30139367,1.00283711,0.06990083,0.09934505,0.27378793,0.68933335
-0.02701351,2.12892267,0.03738642,0.27526007,0.30044702,0.98443384,0.06645300,0.09492996,0.26619094,0.66105776
-0.02101051,2.07985027,0.03763204,0.27543959,0.30053309,0.96738877,0.06297162,0.09083980,0.25994617,0.63510262
-0.01500750,2.03602239,0.03797640,0.27623002,0.30168206,0.95199792,0.05949882,0.08709272,0.25505507,0.61162164
-0.00900450,1.99786058,0.03842271,0.27763456,0.30389716,0.93849212,0.05607498,0.08370502,0.25150950,0.59073996
-0.00300150,1.96563196,0.03896906,0.27963416,0.30715200,0.92702224,0.05273742,0.08068970,0.24928808,0.57254508
0.00300150,1.93942793,0.03960835,0.28218570,0.31138942,0.91764893,0.04951924,0.07805521,0.24835325,0.55707985
0.00900450,1.91915263,0.04032838,0.28522142,0.31652205,0.91033719,0.04644840,0.07580461,0.24864944,0.54433793
0.01500750,1.90452173,0.04111229,0.28864985,0.32243448,0.90495633,0.04354714,0.07393501,0.25010228,0.53426185
0.02101051,1.89507148,0.04193908,0.29235827,0.32898708,0.90128513,0.04083167,0.07243745,0.25261897,0.52674373
0.02701351,1.89017747,0.04278454,0.29621645,0.33602119,0.89902196,0.03831212,0.07129710,0.25608964,0.52162845
0.03301651,1.88908183,0.04362212,0.30008168,0.34336543,0.89779927,0.03599283,0.07049389,0.26038980,0.51871895
0.03901951,1.89092720,0.04442406,0.30380465,0.35084282,0.89720159,0.03387286,0.07000337,0.26538354,0.51778331
0.04502251,1.89479543,0.04516248,0.30723608,0.35827824,0.89678593,0.03194668,0.06979785,0.27092728,0.51856308
0.05102551,1.89974874,0.04581054,0.31023354,0.36550593,0.89610355,0.03020501,0.06984767,0.27687399,0.52078228
0.05702851,1.90487103,0.04634347,0.31266826,0.37237649,0.89472178,0.02863582,0.07012263,0.28307749,0.52415658
0.06303152,1.90930702,0.04673950,0.31443139,0.37876303,0.89224479,0.02722522,0.07059334,0.28939662,0.52840212
0.06903452,1.91229734,0.04698064,0.31543964,0.38456622,0.88833219,0.02595849,0.07123250,0.29569912,0.53324357
0.07503752,1.91320766,0.04705328,0.31563966,0.38971781,0.88271451,0.02482095,0.07201613,0.30186497,0.53842098
0.08104052,1.91155075,0.04694857,0.31501131,0.39418261,0.87520492,0.02379872,0.07292449,0.30778904,0.54369534
0.08704352,1.90700059,0.04666253,0.31356939,0.39795869,0.86570666,0.02287940,0.07394283,0.31338305,0.54885254
0.09304652,1.89939823,0.04619600,0.31136391,0.40107600,0.85421593,0.02205257,0.07506185,0.31857662,0.55370585
0.09904952,1.88874959,0.04555439,0.30847889,0.40359333,0.84082036,0.02131011,0.07627784,0.32331764,0.55809699
0.10505253,1.87521586,0.04474718,0.30502973,0.40559401,0.82569323,0.02064636,0.07759265,0.32757177,0.56189586
0.11105553,1.85909745,0.04378740,0.30115944,0.40718048,0.80908407,0.02005813,0.07901330,0.33132137,0.56499942
0.11705853,1.84081282,0.04269090,0.29703375,0.40846811,0.79130609,0.01954460,0.08055138,0.33456385,0.56732975
0.12306153,1.82087367,0.04147561,0.29283552,0.40957871,0.77272143,0.01910703,0.08222234,0.33730969,0.56883173
0.12906453,1.79985796,0.04016081,0.28875864,0.41063394,0.75372499,0.01874841,0.08404450,0.33958012,0.56947065
0.13506753,1.77838238,0.03876640,0.28500166,0.41174921,0.73472758,0.01847309,0.08603808,0.34140486,0.56922989
0.14107054,1.75707557,0.03731224,0.28176150,0.41302810,0.71613942,0.01828621,0.08822410,0.34281975,0.56810904
0.14707354,1.73655345,0.03581755,0.27922739,0.41455781,0.69835460,0.01819329,0.09062334,0.34386466,0.56612237
0.15307654,1.71739732,0.03430048,0.27757525,0.41640578,0.68173713,0.01819971,0.09325525,0.34458161,0.56329795
0.15907954,1.70013583,0.03277773,0.27696273,0.41861746,0.66660910,0.01831019,0.09613699,0.34501319,0.55967721
0.16508254,1.68523076,0.03126435,0.27752492,0.42121552,0.65324135,0.01852843,0.09928257,0.34520136,0.55531506
0.17108554,1.67306711,0.02977359,0.27937092,0.42420021,0.64184663,0.01885664,0.10270208,0.34518654,0.55028019
0.17708854,1.66394715,0.02831691,0.28258123,0.42755094,0.63257561,0.01929525,0.10640107,0.34500701,0.54465568
0.18309155,1.65808818,0.02690403,0.28720593,0.43122894,0.62551533,0.01984268,0.11038008,0.34469863,0.53853949
0.18909455,1.65562357,0.02554303,0.29326378,0.43518053,0.62069010,0.02049510,0.11463431,0.34429471,0.53204484
0.19509755,1.65660649,0.02424057,0.30074201,0.43934114,0.61806454,0.02124639,0.11915346,0.34382600,0.52530016
0.20110055,1.66101580,0.02300201,0.30959691,0.44363952,0.61754837,0.02208809,0.12392169,0.34332078,0.51844859
0.20710355,1.66876348,0.02183164,0.31975504,0.44800205,0.61900264,0.02300952,0.12891773,0.34280492,0.51164686
0.21310655,1.67970314,0.02073284,0.33111511,0.45235683,0.62224699,0.02399792,0.13411511,0.34230195,0.50506366
0.21910955,1.69363913,0.01970822,0.34355035,0.45663750,0.62706769,0.02503872,0.13948252,0.34183297,0.49887722
0.22511256,1.71033592,0.01875976,0.35691148,0.46078640,0.63322595,0.02611586,0.14498427,0.34141657,0.49327255
0.23111556,1.72952759,0.01788887,0.37102999,0.46475717,0.64046643,0.02721224,0.15058082,0.34106854,0.48843808
0.23711856,1.75092704,0.01709649,0.38572190,0.46851661,0.64852552,0.02831015,0.15622950,0.34080165,0.48456216
0.24312156,1.77423505,0.01638309,0.40079177,0.47204578,0.65713933,0.02939186,0.16188514,0.34062530,0.48182930
0.24912456,1.79914904,0.01574872,0.41603693,0.47534043,0.66605110,0.03044013,0.16750090,0.34054524,0.48041658
0.25512756,1.82537146,0.01519299,0.43125190,0.47841074,0.67501802,0.03143885,0.17302908,0.34056333,0.48049023
0.26113057,1.85261788,0.01471515,0.44623278,0.48128052,0.68381731,0.03237360,0.17842198,0.34067747,0.48220266
0.26713357,1.88062460,0.01431406,0.46078163,0.48398594,0.69225150,0.03323220,0.18363276,0.34088163,0.48568991
0.27313657,1.90915588,0.01398826,0.47471066,0.48657393,0.70015283,0.03400523,0.18861634,0.34116617,0.49106987
0.27913957,1.93801054,0.01373605,0.48784614,0.48910040,0.70738676,0.03468645,0.19333021,0.34151832,0.49844106
0.28514257,1.96702780,0.01355556,0.50003191,0.49162830,0.71385462,0.03527312,0.19773522,0.34192290,0.50788219
0.29114557,1.99609227,0.01344489,0.51113240,0.49422578,0.71949516,0.03576622,0.20179640,0.34236335,0.51945232
0.29714857,2.02513775,0.01340226,0.52103507,0.49696435,0.72428534,0.03617050,0.20548354,0.34282280,0.53319160
0.30315158,2.05414980,0.01342616,0.52965226,0.49991726,0.72823996,0.03649439,0.20877180,0.34328541,0.54912256
0.30915458,2.08316664,0.01351551,0.53692226,0.50315810,0.73141045,0.03674980,0.21164219,0.34373771,0.56725157
0.31515758,2.11227848,0.01366984,0.54280977,0.50675948,0.73388270,0.03695168,0.21408184,0.34416995,0.58757061
0.32116058,2.14162497,0.01388948,0.54730564,0.51079211,0.73577395,0.03711749,0.21608430,0.34457736,0.61005889
0.32716358,2.17139069,0.01417566,0.55042596,0.51532389,0.73722894,0.03726658,0.21764956,0.34496126,0.63468438
0.33316658,2.20179885,0.01453064,0.55221056,0.52041926,0.73841514,0.03741937,0.21878402,0.34532984,0.66140490
0.33916958,2.23310306,0.01495776,0.55272098,0.52613856,0.73951751,0.03759652,0.21950029,0.34569873,0.69016882
0.34517259,2.26557749,0.01546148,0.55203804,0.53253747,0.74073258,0.03781807,0.21981691,0.34609107,0.72091514
0.35117559,2.29950562,0.01604731,0.55025906,0.53966641,0.74226220,0.03810249,0.21975792,0.34653724,0.75357296
0.35717859,2.33516785,0.01672172,0.54749487,0.54756988,0.74430700,0.03846591,0.21935229,0.34707409,0.78806038
0.36318159,2.37282838,0.01749192,0.54386662,0.55628565,0.74705981,0.03892127,0.21863334,0.34774380,0.82428287
0.36918459,2.41272185,0.01836563,0.53950268,0.56584382,0.75069919,0.03947768,0.21763799,0.34859230,0.86213114
0.37518759,2.45504016,0.01935077,0.53453543,0.57626568,0.75538316,0.04013989,0.21640596,0.34966732,0.90147880
0.38119060,2.49991998,0.02045504,0.52909826,0.58756246,0.76124346,0.04090792,0.21497895,0.35101625,0.94217998
0.38719360,2.54743145,0.02168555,0.52332272,0.59973388,0.76838043,0.04177693,0.21339968,0.35268370,0.98406706
0.39319660,2.59756862,0.02304830,0.51733582,0.61276666,0.77685864,0.04273719,0.21171099,0.35470909,1.02694882
0.39919960,2.65024201,0.02454775,0.51125769,0.62663292,0.78670350,0.04377440,0.20995486,0.35712425,1.07060925
0.40520260,2.70527371,0.02618628,0.50519942,0.64128874,0.79789892,0.04487005,0.20817147,0.35995112,1.11480722
0.41120560,2.76239532,0.02796378,0.49926132,0.65667281,0.81038614,0.04600208,0.20639828,0.36319981,1.15927716
0.41720860,2.82124903,0.02987723,0.49353138,0.67270533,0.82406379,0.04714562,0.20466916,0.36686696,1.20373094
0.42321161,2.88139186,0.03192033,0.48808424,0.68928741,0.83878924,0.04827393,0.20301360,0.37093468,1.24786102
0.42921461,2.94230312,0.03408325,0.48298035,0.70630083,0.85438122,0.04935934,0.20145607,0.37536993,1.29134480
0.43521761,3.00339497,0.03635251,0.47826571,0.72360857,0.87062366,0.05037428,0.20001547,0.38012457,1.33385014
0.44122061,3.06402575,0.03871090,0.47397179,0.74105589,0.88727072,0.05129232,0.19870482,0.38513604,1.37504191
0.44722361,3.12351587,0.04113763,0.47011601,0.75847235,0.90405287,0.05208915,0.19753108,0.39032871,1.41458934
0.45322661,3.18116554,0.04360855,0.46670251,0.77567451,0.92068375,0.05274344,0.19649524,0.39561574,1.45217389
0.45922961,3.23627399,0.04609655,0.46372329,0.79246949,0.93686787,0.05323765,0.19559262,0.40090159,1.48749727
0.46523262,3.28815934,0.04857208,0.46115971,0.80865928,0.95230860,0.05355862,0.19481335,0.40608494,1.52028934
0.47123562,3.33617848,0.05100376,0.45898423,0.82404572,0.96671645,0.05369802,0.19414314,0.41106198,1.55031554
0.47723862,3.37974613,0.05335915,0.45716241,0.83843588,0.97981729,0.05365257,0.19356409,0.41572989,1.57738334
0.48324162,3.41835246,0.05560556,0.45565498,0.85164793,0.99136015,0.05342412,0.19305581,0.41999042,1.60134764
0.48924462,3.45157843,0.05771087,0.45442008,0.86351693,1.00112444,0.05301948,0.19259644,0.42375333,1.62211462
0.49524762,3.47910824,0.05964446,0.45341530,0.87390054,1.00892631,0.05245017,0.19216384,0.42693963,1.63964399
0.50125063,3.50073844,0.06137803,0.45259975,0.88268428,1.01462383,0.05173185,0.19173661,0.42948437,1.65394941
0.50725363,3.51638316,0.06288638,0.45193571,0.88978609,1.01812095,0.05088382,0.19129510,0.43133892,1.66509713
0.51325663,3.52607531,0.06414815,0.45139012,0.89515988,1.01936994,0.04992828,0.19082215,0.43247250,1.67320282
0.51925963,3.52996365,0.06514639,0.45093557,0.89879804,1.01837230,0.04888964,0.19030372,0.43287312,1.67842672
0.52526263,3.52830577,0.06586899,0.45055092,0.90073245,1.01517818,0.04779370,0.18972907,0.43254751,1.68096733
0.53126563,3.52145743,0.06630901,0.45022133,0.90103417,1.00988415,0.04666693,0.18909088,0.43152042,1.68105403
0.53726863,3.50985854,0.06646474,0.44993802,0.89981159,1.00262962,0.04553576,0.18838487,0.42983302,1.67893871
0.54327164,3.49401653,0.06633969,0.44969739,0.89720719,0.99359197,0.04442590,0.18760929,0.42754060,1.67488708
0.54927464,3.47448782,0.06594232,0.44949995,0.89339287,0.98298058,0.04336181,0.18676412,0.42470971,1.66916982
0.55527764,3.45185812,0.06528569,0.44934882,0.88856430,0.97103005,0.04236619,0.18585015,0.42141480,1.66205409
0.56128064,3.42672262,0.06438691,0.44924816,0.88293422,0.95799288,0.04145960,0.18486790,0.41773454,1.65379575
0.56728364,3.39966671,0.06326655,0.44920151,0.87672524,0.94413183,0.04066018,0.18381658,0.41374804,1.64463251
0.57328664,3.37124817,0.06194786,0.44921011,0.87016229,0.92971235,0.03998344,0.18269319,0.40953122,1.63477840
0.57928964,3.34198146,0.06045610,0.44927150,0.86346514,0.91499525,0.03944212,0.18149167,0.40515331,1.62441970
0.58529265,3.31232470,0.05881769,0.44937827,0.85684121,0.90022985,0.03904616,0.18020237,0.40067388,1.61371225
0.59129565,3.28266966,0.05705951,0.44951725,0.85047912,0.88564789,0.03880262,0.17881182,0.39614043,1.60278048
0.59729865,3.25333507,0.05520817,0.44966899,0.84454300,0.87145822,0.03871579,0.17730286,0.39158664,1.59171771
0.60330165,3.22456310,0.05328936,0.44980770,0.83916790,0.85784251,0.03878713,0.17565502,0.38703145,1.58058783
0.60930465,3.19651900,0.05132736,0.44990157,0.83445639,0.84495187,0.03901541,0.17384538,0.38247885,1.56942791
0.61530765,3.16929349,0.04934458,0.44991342,0.83047636,0.83290456,0.03939675,0.17184965,0.37791856,1.55825166
0.62131066,3.14290752,0.04736125,0.44980170,0.82726011,0.82178463,0.03992469,0.16964349,0.37332734,1.54705333
0.62731366,3.11731882,0.04539525,0.44952161,0.82480454,0.81164146,0.04059030,0.16720406,0.36867102,1.53581170
0.63331666,3.09242986,0.04346204,0.44902644,0.82307252,0.80249024,0.04138224,0.16451153,0.36390704,1.52449410
0.63931966,3.06809656,0.04157467,0.44826893,0.82199514,0.79431311,0.04228692,0.16155069,0.35898734,1.51305998
0.64532266,3.04413735,0.03974394,0.44720253,0.82147491,0.78706108,0.04328860,0.15831236,0.35386153,1.50146407
0.65132566,3.02034232,0.03797858,0.44578267,0.82138954,0.78065649,0.04436961,0.15479460,0.34848009,1.48965895
0.65732866,2.99648204,0.03628552,0.44396783,0.82159629,0.77499613,0.04551057,0.15100367,0.34279754,1.47759698
0.66333167,2.97231602,0.03467017,0.44172048,0.82193686,0.76995475,0.04669059,0.14695464,0.33677528,1.46523176
0.66933467,2.94760073,0.03313676,0.43900781,0.82224243,0.76538912,0.04788767,0.14267165,0.33038423,1.45251914
0.67533767,2.92209721,0.03168861,0.43580240,0.82233898,0.76114241,0.04907898,0.13818771,0.32360688,1.43941789
0.68134067,2.89557829,0.03032843,0.43208270,0.82205272,0.75704901,0.05024133,0.13354425,0.31643885,1.42589032
0.68734367,2.86783564,0.02905855,0.42783349,0.82121546,0.75293954,0.05135152,0.12879028,0.30888994,1.41190292
0.69334667,2.83868647,0.02788114,0.42304621,0.81966993,0.74864606,0.05238687,0.12398122,0.30098447,1.39742721
0.69934967,2.80798017,0.02679832,0.41771937,0.81727474,0.74400741,0.05332563,0.11917752,0.29276109,1.38244081
0.70535268,2.77560452,0.02581231,0.41185886,0.81390911,0.73887433,0.05414747,0.11444318,0.28427195,1.36692882
0.71135568,2.74149146,0.02492536,0.40547828,0.80947698,0.73311444,0.05483385,0.10984405,0.27558144,1.35088553
0.71735868,2.70562209,0.02413981,0.39859922,0.80391039,0.72661669,0.05536851,0.10544615,0.26676429,1.33431621
0.72336168,2.66803062,0.02345796,0.39125144,0.79717213,0.71929515,0.05573770,0.10131401,0.25790345,1.31723899
0.72936468,2.62880675,0.02288195,0.38347291,0.78925723,0.71109201,0.05593053,0.09750905,0.24908753,1.29968646
0.73536768,2.58809627,0.02241362,0.37530963,0.78019334,0.70197944,0.05593913,0.09408804,0.24040807,1.28170700
0.74137069,2.54609947,0.02205430,0.36681523,0.77003994,0.69196042,0.05575876,0.09110176,0.23195669,1.26336540
0.74737369,2.50306705,0.02180464,0.35805019,0.75888604,0.68106817,0.05538786,0.08859372,0.22382218,1.24474273
0.75337669,2.45929356,0.02166440,0.34908076,0.74684681,0.66936444,0.05482803,0.08659912,0.21608777,1.22593534
0.75937969,2.41510841,0.02163228,0.33997747,0.73405880,0.65693639,0.05408384,0.08514395,0.20882849,1.20705283
0.76538269,2.37086458,0.02170572,0.33081333,0.72067424,0.64389254,0.05316270,0.08424429,0.20210890,1.18821516
0.77138569,2.32692573,0.02188080,0.32166181,0.70685446,0.63035766,0.05207460,0.08390581,0.19598118,1.16954887
0.77738869,2.28365209,0.02215213,0.31259449,0.69276282,0.61646705,0.05083184,0.08412348,0.19048368,1.15118276
0.78339170,2.24138610,0.02251279,0.30367879,0.67855749,0.60236044,0.04944868,0.08488152,0.18564007,1.13324321
0.78939470,2.20043864,0.02295434,0.29497563,0.66438442,0.58817590,0.04794105,0.08615361,0.18145910,1.11584954
0.79539770,2.16107665,0.02346690,0.28653744,0.65037104,0.57404402,0.04632621,0.08790331,0.17793491,1.09910968
0.80140070,2.12351327,0.02403919,0.27840636,0.63662087,0.56008282,0.04462239,0.09008488,0.17504818,1.08311663
0.80740370,2.08790105,0.02465879,0.27061312,0.62320956,0.54639360,0.04284855,0.09264425,0.17276776,1.06794593
0.81340670,2.05432901,0.02531229,0.26317640,0.61018258,0.53305795,0.04102398,0.09552042,0.17105308,1.05365446
0.81940970,2.02282386,0.02598558,0.25610292,0.59755466,0.52013619,0.03916816,0.09864705,0.16985695,1.04028079
0.82541271,1.99335557,0.02666414,0.24938829,0.58531121,0.50766726,0.03730041,0.10195435,0.16912898,1.02784704
0.83141571,1.96584703,0.02733341,0.24301850,0.57341153,0.49566999,0.03543977,0.10537119,0.16881919,1.01636229
0.83741871,1.94018749,0.02797907,0.23697213,0.56179382,0.48414574,0.03360478,0.10882735,0.16888189,1.00582736
0.84342171,1.91624887,0.02858745,0.23122303,0.55038154,0.47308217,0.03181333,0.11225588,0.16927956,0.99624068
0.84942471,1.89390407,0.02914585,0.22574340,0.53909096,0.46245782,0.03008254,0.11559541,0.16998647,0.98760485
0.85542771,1.87304614,0.02964285,0.22050712,0.52783928,0.45224727,0.02842866,0.11879237,0.17099207,0.97993346
0.86143072,1.85360700,0.03006856,0.21549293,0.51655300,0.44242639,0.02686700,0.12180301,0.17230367,0.97325771
0.86743372,1.83557448,0.03041490,0.21068752,0.50517587,0.43297747,0.02541183,0.12459508,0.17394847,0.96763227
0.87343672,1.81900649,0.03067572,0.20608806,0.49367610,0.42389373,0.02407637,0.12714911,0.17597465,0.96314001
0.87943972,1.80404121,0.03084692,0.20170416,0.48205223,0.41518294,0.02287275,0.12945919,0.17845144,0.95989510
0.88544272,1.79090257,0.03092648,0.19755902,0.47033739,0.40687000,0.02181200,0.13153318,0.18146798,0.95804418
0.89144572,1.77990040,0.03091440,0.19368971,0.45860161,0.39899809,0.02090405,0.13339239,0.18513111,0.95776556
0.89744872,1.77142505,0.03081263,0.19014643,0.44695198,0.39162857,0.02015776,0.13507055,0.18956188,0.95926619
0.90345173,1.76593665,0.03062490,0.18699094,0.43553074,0.38483939,0.01958095,0.13661238,0.19489101,0.96277657
0.90945473,1.76394936,0.03035654,0.18429400,0.42451117,0.37872228,0.01918044,0.13807142,0.20125336,0.96854383
0.91545773,1.76601151,0.03001420,0.18213214,0.41409166,0.37337885,0.01896213,0.13950768,0.20878154,0.97682329
0.92146073,1.77268254,0.02960570,0.18058378,0.40448818,0.36891579,0.01893104,0.14098473,0.21759899,0.98786891
0.92746373,1.78450801,0.02913972,0.17972499,0.39592549,0.36543954,0.01909143,0.14256676,0.22781276,1.00192310
0.93346673,1.80199392,0.02862562,0.17962513,0.38862762,0.36305084,0.01944679,0.14431549,0.23950630,1.01920648
0.93946973,1.82558189,0.02807325,0.18034257,0.38280804,0.36183923,0.01999997,0.14628722,0.25273259,1.03990806
0.94547274,1.85562620,0.02749280,0.18192075,0.37866009,0.36187816,0.02075322,0.14853003,0.26750800,1.06417625
0.95147574,1.89237411,0.02689467,0.18438483,0.37634806,0.36322074,0.02170816,0.15108140,0.28380715,1.09211130
0.95747874,1.93595029,0.02628948,0.18773912,0.37599938,0.36589648,0.02286586,0.15396627,0.30155916,1.12375922
0.96348174,1.98634607,0.02568800,0.19196538,0.37769828,0.36990917,0.02422673,0.15719560,0.32064542,1.15910764
0.96948474,2.04341391,0.02510119,0.19702224,0.38148127,0.37523595,0.02579048,0.16076561,0.34089919,1.19808349
0.97548774,2.10686715,0.02454026,0.20284561,0.38733445,0.38182764,0.02755601,0.16465760,0.36210714,1.24055259
0.98149075,2.17628494,0.02401673,0.20935010,0.39519292,0.38961021,0.02952121,0.16883841,0.38401274,1.28632090
0.98749375,2.25112165,0.02354248,0.21643151,0.40494215,0.39848724,0.03168275,0.17326154,0.40632166,1.33513736
0.99349675,2.33072033,0.02312979,0.22397006,0.41642117,0.40834330,0.03403588,0.17786871,0.42870879,1.38669775
0.99949975,2.41432898,0.02279134,0.23183431,0.42942753,0.41904778,0.03657408,0.18259202,0.45082681,1.44064950
1.00550275,2.50111896,0.02254019,0.23988543,0.44372352,0.43045923,0.03928881,0.18735633,0.47231590,1.49659699
1.01150575,2.59020429,0.02238962,0.24798179,0.45904358,0.44242958,0.04216913,0.19208201,0.49281421,1.55410696
1.01750875,2.68066093,0.02235307,0.25598335,0.47510231,0.45480837,0.04520149,0.19668782,0.51196875,1.61271388
1.02351176,2.77154519,0.02244380,0.26375588,0.49160283,0.46744641,0.04836937,0.20109373,0.52944601,1.67192504
1.02951476,2.86191049,0.02267472,0.27117455,0.50824518,0.48019902,0.05165310,0.20522375,0.54494217,1.73122523
1.03551776,2.95082205,0.02305800,0.27812697,0.52473426,0.49292850,0.05502970,0.20900852,0.55819213,1.79008112
1.04152076,3.03736910,0.02360475,0.28451534,0.54078717,0.50550582,0.05847282,0.21238766,0.56897727,1.84794524
