energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
0.31515758,3.00488622,0.83571999,2.07857474,0.02398063,0.12022528,0.41810895,0.00000000,0.19546372,0.00141130
0.32116058,3.04085143,0.84367623,2.10068058,0.02543026,0.11910841,0.41761187,0.00000000,0.20091980,0.00141792
0.32716358,3.07239880,0.84825491,2.12005796,0.02689121,0.11755212,0.41570209,0.00000000,0.20641460,0.00142155
0.33316658,3.09957539,0.84960447,2.13667245,0.02834339,0.11561819,0.41250873,0.00000000,0.21190312,0.00142270
0.33916958,3.12249629,0.84792779,2.15052909,0.02976624,0.11337633,0.40818420,0.00000000,0.21734280,0.00142193
0.34517259,3.14133303,0.84347211,2.16166757,0.03113929,0.11090206,0.40289843,0.00000000,0.22269519,0.00141982
0.35117559,3.15629923,0.83651776,2.17015539,0.03244265,0.10827443,0.39683265,0.00000000,0.22792732,0.00141696
0.35717859,3.16763439,0.82736606,2.17607980,0.03365753,0.10557366,0.39017281,0.00000000,0.23301297,0.00141394
0.36318159,3.17558709,0.81632732,2.17953906,0.03476671,0.10287884,0.38310315,0.00000000,0.23793355,0.00141127
0.36918459,3.18039867,0.80370922,2.18063370,0.03575492,0.10026580,0.37580003,0.00000000,0.24267878,0.00140945
0.37518759,3.18228874,0.78980648,2.17945869,0.03660920,0.09780515,0.36842646,0.00000000,0.24724709,0.00140886
0.38119060,3.18144354,0.77489193,2.17609697,0.03731917,0.09556070,0.36112755,0.00000000,0.25164573,0.00140981
0.38719360,3.17800801,0.75920965,2.17061505,0.03787724,0.09358819,0.35402699,0.00000000,0.25589063,0.00141251
0.39319660,3.17208213,0.74297025,2.16306100,0.03827870,0.09193437,0.34722484,0.00000000,0.26000606,0.00141707
0.39919960,3.16372196,0.72634845,2.15346503,0.03852177,0.09063655,0.34079650,0.00000000,0.26402399,0.00142348
0.40520260,3.15294503,0.70948282,2.14184266,0.03860759,0.08972247,0.33479306,0.00000000,0.26798333,0.00143166
0.41120560,3.13973984,0.69247770,2.12820024,0.03854008,0.08921053,0.32924274,0.00000000,0.27192895,0.00144143
0.41720860,3.12407869,0.67540675,2.11254227,0.03832584,0.08911026,0.32415339,0.00000000,0.27591047,0.00145255
0.42321161,3.10593261,0.65831796,2.09488008,0.03797390,0.08942310,0.31951583,0.00000000,0.27998096,0.00146470
0.42921461,3.08528753,0.64123952,2.07524103,0.03749546,0.09014322,0.31530780,0.00000000,0.28419533,0.00147756
0.43521761,3.06215992,0.62418614,2.05367741,0.03690363,0.09125849,0.31149817,0.00000000,0.28860871,0.00149078
0.44122061,3.03661101,0.60716535,2.03027431,0.03621304,0.09275142,0.30805126,0.00000000,0.29327448,0.00150401
0.44722361,3.00875809,0.59018328,2.00515570,0.03543955,0.09459997,0.30493096,0.00000000,0.29824234,0.00151693
0.45322661,2.97878192,0.57324960,1.97848809,0.03459981,0.09677831,0.30210441,0.00000000,0.30355611,0.00152925
0.45922961,2.94692966,0.55638126,1.95048130,0.03371092,0.09925743,0.29954503,0.00000000,0.30925161,0.00154074
0.46523262,2.91351266,0.53960502,1.92138614,0.03278997,0.10200545,0.29723479,0.00000000,0.31535440,0.00155121
0.47123562,2.87889926,0.52295837,1.89148896,0.03185370,0.10498793,0.29516563,0.00000000,0.32187777,0.00156053
0.47723862,2.84350279,0.50648921,1.86110331,0.03091805,0.10816786,0.29333994,0.00000000,0.32882073,0.00156864
0.48324162,2.80776549,0.49025426,1.83055903,0.02999782,0.11150567,0.29177018,0.00000000,0.33616644,0.00157552
0.48924462,2.77213933,0.47431632,1.80018953,0.02910633,0.11495905,0.29047766,0.00000000,0.34388094,0.00158120
0.49524762,2.73706477,0.45874091,1.77031786,0.02825506,0.11848286,0.28949066,0.00000000,0.35191236,0.00158574
0.50125063,2.70294892,0.44359238,1.74124251,0.02745344,0.12202904,0.28884197,0.00000000,0.36019079,0.00158925
0.50725363,2.67014448,0.42892992,1.71322369,0.02670866,0.12554666,0.28856604,0.00000000,0.36862869,0.00159182
0.51325663,2.63893061,0.41480387,1.68647100,0.02602549,0.12898211,0.28869601,0.00000000,0.37712206,0.00159355
0.51925963,2.60949707,0.40125239,1.66113321,0.02540628,0.13227956,0.28926072,0.00000000,0.38555230,0.00159454
0.52526263,2.58193251,0.38829902,1.63729064,0.02485100,0.13538156,0.29028185,0.00000000,0.39378876,0.00159484
0.53126563,2.55621770,0.37595103,1.61495077,0.02435731,0.13822996,0.29177153,0.00000000,0.40169185,0.00159450
0.53726863,2.53222397,0.36419888,1.59404715,0.02392079,0.14076702,0.29373032,0.00000000,0.40911674,0.00159353
0.54327164,2.50971703,0.35301659,1.57444172,0.02353523,0.14293672,0.29614588,0.00000000,0.41591743,0.00159189
0.54927464,2.48836591,0.34236320,1.55593046,0.02319291,0.14468616,0.29899227,0.00000000,0.42195105,0.00158954
0.55527764,2.46775653,0.33218499,1.53825188,0.02288505,0.14596713,0.30222990,0.00000000,0.42708223,0.00158637
0.56128064,2.44740913,0.32241842,1.52109811,0.02260218,0.14673758,0.30580628,0.00000000,0.43118743,0.00158228
0.56728364,2.42679857,0.31299355,1.50412781,0.02233459,0.14696306,0.30965734,0.00000000,0.43415888,0.00157717
0.57328664,2.40537668,0.30383775,1.48698038,0.02207279,0.14661798,0.31370934,0.00000000,0.43590817,0.00157090
0.57928964,2.38259526,0.29487939,1.46929078,0.02180787,0.14568661,0.31788132,0.00000000,0.43636921,0.00156337
0.58529265,2.35792895,0.28605137,1.45070429,0.02153193,0.14416386,0.32208781,0.00000000,0.43550047,0.00155449
0.59129565,2.33089672,0.27729437,1.43089049,0.02123835,0.14205560,0.32624188,0.00000000,0.43328645,0.00154420
0.59729865,2.30108124,0.26855948,1.40955608,0.02092208,0.13937873,0.33025816,0.00000000,0.42973828,0.00153247
0.60330165,2.26814534,0.25981029,1.38645597,0.02057978,0.13616078,0.33405581,0.00000000,0.42489350,0.00151934
0.60930465,2.23184497,0.25102430,1.36140218,0.02020996,0.13243919,0.33756130,0.00000000,0.41881495,0.00150485
0.61530765,2.19203821,0.24219363,1.33427054,0.01981299,0.12826027,0.34071081,0.00000000,0.41158894,0.00148913
0.62131066,2.14869038,0.23332506,1.30500480,0.01939103,0.12367782,0.34345211,0.00000000,0.40332268,0.00147233
0.62731366,2.10187485,0.22443943,1.27361828,0.01894792,0.11875158,0.34574600,0.00000000,0.39414121,0.00145465
0.63331666,2.05177014,0.21557060,1.24019306,0.01848902,0.11354550,0.34756702,0.00000000,0.38418379,0.00143631
0.63931966,1.99865325,0.20676391,1.20487687,0.01802094,0.10812595,0.34890360,0.00000000,0.37360008,0.00141759
0.64532266,1.94289002,0.19807433,1.16787797,0.01755134,0.10255991,0.34975760,0.00000000,0.36254613,0.00139874
0.65132566,1.88492272,0.18956453,1.12945826,0.01708861,0.09691327,0.35014326,0.00000000,0.35118039,0.00138004
0.65732866,1.82525591,0.18130268,1.08992505,0.01664164,0.09124917,0.35008573,0.00000000,0.33965983,0.00136176
0.66333167,1.76444086,0.17336052,1.04962179,0.01621950,0.08562666,0.34961923,0.00000000,0.32813639,0.00134415
0.66933467,1.70305959,0.16581131,1.00891826,0.01583121,0.08009950,0.34878502,0.00000000,0.31675380,0.00132746
0.67533767,1.64170898,0.15872811,0.96820057,0.01548553,0.07471527,0.34762932,0.00000000,0.30564490,0.00131187
0.68134067,1.58098575,0.15218228,0.92786139,0.01519076,0.06951470,0.34620129,0.00000000,0.29492945,0.00129757
0.68734367,1.52147276,0.14624212,0.88829073,0.01495456,0.06453134,0.34455136,0.00000000,0.28471266,0.00128467
0.69334667,1.46372728,0.14097195,0.84986763,0.01478389,0.05979150,0.34272981,0.00000000,0.27508419,0.00127329
0.69934967,1.40827140,0.13643127,0.81295295,0.01468485,0.05531439,0.34078585,0.00000000,0.26611791,0.00126350
0.70535268,1.35558489,0.13267430,0.77788348,0.01466271,0.05111252,0.33876722,0.00000000,0.25787202,0.00125536
0.71135568,1.30610058,0.12974957,0.74496745,0.01472181,0.04719228,0.33672024,0.00000000,0.25038989,0.00124891
0.71735868,1.26020210,0.12769980,0.71448141,0.01486560,0.04355466,0.33469042,0.00000000,0.24370110,0.00124422
0.72336168,1.21822387,0.12656175,0.68666847,0.01509663,0.04019607,0.33272332,0.00000000,0.23782296,0.00124134
0.72936468,1.18045288,0.12636619,0.66173779,0.01541657,0.03710925,0.33086581,0.00000000,0.23276208,0.00124037
0.73536768,1.14713185,0.12713784,0.63986496,0.01582623,0.03428414,0.32916732,0.00000000,0.22851619,0.00124147
0.74137069,1.11846333,0.12889533,0.62119322,0.01632557,0.03170880,0.32768118,0.00000000,0.22507576,0.00124481
0.74737369,1.09461406,0.13165096,0.60583518,0.01691370,0.02937020,0.32646558,0.00000000,0.22242565,0.00125065
0.75337669,1.07571920,0.13541057,0.59387463,0.01758891,0.02725502,0.32558428,0.00000000,0.22054647,0.00125932
0.75937969,1.06188582,0.14017310,0.58536845,0.01834866,0.02535025,0.32510679,0.00000000,0.21941569,0.00127119
0.76538269,1.05319530,0.14593024,0.58034803,0.01918957,0.02364372,0.32510789,0.00000000,0.21900840,0.00128671
0.77138569,1.04970429,0.15266591,0.57882035,0.02010739,0.02212451,0.32566650,0.00000000,0.21929782,0.00130637
0.77738869,1.05144407,0.16035573,0.58076835,0.02109706,0.02078320,0.32686393,0.00000000,0.22025538,0.00133069
0.78339170,1.05841823,0.16896649,0.58615055,0.02215263,0.01961197,0.32878138,0.00000000,0.22185058,0.00136024
0.78939470,1.07059876,0.17845562,0.59490009,0.02326732,0.01860465,0.33149701,0.00000000,0.22405052,0.00139556
0.79539770,1.08792074,0.18877081,0.60692299,0.02443351,0.01775656,0.33508245,0.00000000,0.22681934,0.00143715
0.80140070,1.11027604,0.19984968,0.62209602,0.02564278,0.01706437,0.33959918,0.00000000,0.23011745,0.00148546
0.80740370,1.13750635,0.21161970,0.64026419,0.02688596,0.01652580,0.34509476,0.00000000,0.23390080,0.00154088
0.81340670,1.16939619,0.22399827,0.66123820,0.02815315,0.01613931,0.35159919,0.00000000,0.23812014,0.00160363
0.81940970,1.20566630,0.23689308,0.68479210,0.02943386,0.01590377,0.35912170,0.00000000,0.24272044,0.00167383
0.82541271,1.24596817,0.25020270,0.71066138,0.03071704,0.01581812,0.36764792,0.00000000,0.24764053,0.00175140
0.83141571,1.28988005,0.26381753,0.73854189,0.03199122,0.01588106,0.37713795,0.00000000,0.25281295,0.00183609
0.83741871,1.33690521,0.27762096,0.76808979,0.03324464,0.01609074,0.38752509,0.00000000,0.25816415,0.00192745
0.84342171,1.38647265,0.29149083,0.79892275,0.03446539,0.01644458,0.39871568,0.00000000,0.26361501,0.00202481
0.84942471,1.43794076,0.30530117,0.83062266,0.03564158,0.01693907,0.41058984,0.00000000,0.26908180,0.00212729
0.85542771,1.49060408,0.31892412,0.86273987,0.03676155,0.01756976,0.42300328,0.00000000,0.27447740,0.00223381
0.86143072,1.54370319,0.33223206,0.89479916,0.03781406,0.01833122,0.43579010,0.00000000,0.27971299,0.00234313
0.86743372,1.59643780,0.34509980,0.92630728,0.03878857,0.01921717,0.44876647,0.00000000,0.28470003,0.00245381
0.87343672,1.64798258,0.35740689,0.95676196,0.03967552,0.02022062,0.46173506,0.00000000,0.28935252,0.00256431
0.87943972,1.69750549,0.36903984,0.98566225,0.04046658,0.02133417,0.47449013,0.00000000,0.29358957,0.00267299
0.88544272,1.74418803,0.37989429,1.01251988,0.04115504,0.02255032,0.48682299,0.00000000,0.29733797,0.00277818
0.89144572,1.78724665,0.38987702,1.03687122,0.04173613,0.02386179,0.49852767,0.00000000,0.30053503,0.00287818
0.89744872,1.82595466,0.39890767,1.05828945,0.04220730,0.02526196,0.50940664,0.00000000,0.30313117,0.00297138
0.90345173,1.85966364,0.40692022,1.07639654,0.04256865,0.02674520,0.51927623,0.00000000,0.30509243,0.00305623
0.90945473,1.88782367,0.41386407,1.09087442,0.04282310,0.02830733,0.52797167,0.00000000,0.30640273,0.00313135
0.91545773,1.91000126,0.41970479,1.10147501,0.04297675,0.02994590,0.53535156,0.00000000,0.30706562,0.00319555
0.92146073,1.92589438,0.42442436,1.10802853,0.04303891,0.03166050,0.54130158,0.00000000,0.30710546,0.00324785
0.92746373,1.93534382,0.42802115,1.11044980,0.04302226,0.03345295,0.54573731,0.00000000,0.30656810,0.00328754
0.93346673,1.93834026,0.43050934,1.10874217,0.04294272,0.03532740,0.54860628,0.00000000,0.30552054,0.00331418
0.93946973,1.93502669,0.43191813,1.10299882,0.04281926,0.03729032,0.54988888,0.00000000,0.30405003,0.00332763
0.94547274,1.92569602,0.43229046,1.09340142,0.04267351,0.03935036,0.54959856,0.00000000,0.30226207,0.00332804
0.95147574,1.91078379,0.43168168,1.08021607,0.04252928,0.04151808,0.54778102,0.00000000,0.30027770,0.00331585
0.95747874,1.89085633,0.43015782,1.06378663,0.04241182,0.04380550,0.54451266,0.00000000,0.29822991,0.00329178
0.96348174,1.86659458,0.42779385,1.04452577,0.04234703,0.04622560,0.53989828,0.00000000,0.29625929,0.00325679
0.96948474,1.83877428,0.42467181,1.02290385,0.04236053,0.04879162,0.53406828,0.00000000,0.29450912,0.00321209
0.97548774,1.80824320,0.42087899,0.99943624,0.04247657,0.05151632,0.52717530,0.00000000,0.29312004,0.00315903
0.98149075,1.77589620,0.41650604,0.97466936,0.04271698,0.05441108,0.51939045,0.00000000,0.29222442,0.00309916
0.98749375,1.74264898,0.41164523,0.94916596,0.04310012,0.05748502,0.51089935,0.00000000,0.29194081,0.00303409
0.99349675,1.70941146,0.40638871,0.92349009,0.04363981,0.06074409,0.50189793,0.00000000,0.29236862,0.00296551
0.99949975,1.67706158,0.40082691,0.89819234,0.04434445,0.06419010,0.49258801,0.00000000,0.29358325,0.00289511
1.00550275,1.64642048,0.39504702,0.87379557,0.04521626,0.06781995,0.48317294,0.00000000,0.29563202,0.00282456
1.01150575,1.61822972,0.38913153,0.85078178,0.04625073,0.07162482,0.47385313,0.00000000,0.29853103,0.00275545
1.01750875,1.59313123,0.38315686,0.82958024,0.04743635,0.07558966,0.46482162,0.00000000,0.30226310,0.00268926
1.02351176,1.57165060,0.37719206,0.81055740,0.04875463,0.07969270,0.45625975,0.00000000,0.30677704,0.00262734
1.02951476,1.55418414,0.37129764,0.79400864,0.05018031,0.08390537,0.44833294,0.00000000,0.31198819,0.00257084
1.03551776,1.54099005,0.36552441,0.78015215,0.05168203,0.08819233,0.44118677,0.00000000,0.31778043,0.00252074
1.04152076,1.53218393,0.35991258,0.76912514,0.05322317,0.09251189,0.43494334,0.00000000,0.32400937,0.00247780
1.04752376,1.52773882,0.35449093,0.76098232,0.05476297,0.09681665,0.42969808,0.00000000,0.33050685,0.00244255
1.05352676,1.52748966,0.34927630,0.75569683,0.05625788,0.10105448,0.42551720,0.00000000,0.33708643,0.00241532
1.05952976,1.53114216,0.34427328,0.75316356,0.05766306,0.10516974,0.42243582,0.00000000,0.34354981,0.00239620
1.06553277,1.53828583,0.33947432,0.75320488,0.05893393,0.10910484,0.42045696,0.00000000,0.34969366,0.00238505
1.07153577,1.54841087,0.33486023,0.75557849,0.06002783,0.11280188,0.41955159,0.00000000,0.35531694,0.00238158
1.07753877,1.56092841,0.33040103,0.75998741,0.06090555,0.11620454,0.41965968,0.00000000,0.36022810,0.00238529
1.08354177,1.57519362,0.32605737,0.76609178,0.06153276,0.11926004,0.42069245,0.00000000,0.36425203,0.00239556
1.08954477,1.59053090,0.32178232,0.77352203,0.06188127,0.12192108,0.42253575,0.00000000,0.36723644,0.00241166
1.09554777,1.60626043,0.31752358,0.78189330,0.06193005,0.12414779,0.42505453,0.00000000,0.36905739,0.00243279
1.10155078,1.62172520,0.31322610,0.79082028,0.06166599,0.12590942,0.42809832,0.00000000,0.36962382,0.00245813
1.10755378,1.63631744,0.30883489,0.79993233,0.06108430,0.12718588,0.43150742,0.00000000,0.36888084,0.00248687
1.11355678,1.64950351,0.30429805,0.80888787,0.06018865,0.12796894,0.43511974,0.00000000,0.36681170,0.00251825
1.11955978,1.66084621,0.29956976,0.81738786,0.05899101,0.12826304,0.43877773,0.00000000,0.36343841,0.00255165
1.12556278,1.67002344,0.29461318,0.82518747,0.05751112,0.12808568,0.44233533,0.00000000,0.35882099,0.00258654
1.13156578,1.67684225,0.28940305,0.83210538,0.05577579,0.12746729,0.44566435,0.00000000,0.35305536,0.00262257
1.13756878,1.68124760,0.28392784,0.83803043,0.05381793,0.12645066,0.44866011,0.00000000,0.34627005,0.00265961
1.14357179,1.68332506,0.27819137,0.84292483,0.05167543,0.12508983,0.45124581,0.00000000,0.33862189,0.00269767
1.14957479,1.68329701,0.27221376,0.84682402,0.04938996,0.12344849,0.45337553,0.00000000,0.33029072,0.00273700
1.15557779,1.68151242,0.26603150,0.84983268,0.04700564,0.12159795,0.45503547,0.00000000,0.32147353,0.00277802
1.16158079,1.67843012,0.25969688,0.85211726,0.04456777,0.11961477,0.45624344,0.00000000,0.31237804,0.00282131
1.16758379,1.67459616,0.25327647,0.85389494,0.04212156,0.11757804,0.45704644,0.00000000,0.30321611,0.00286758
1.17358679,1.67061609,0.24684883,0.85541978,0.03971102,0.11556651,0.45751652,0.00000000,0.29419715,0.00291760
1.17958979,1.66712313,0.24050159,0.85696624,0.03737782,0.11365559,0.45774503,0.00000000,0.28552169,0.00297217
1.18559280,1.66474371,0.23432787,0.85881130,0.03516047,0.11191446,0.45783554,0.00000000,0.27737536,0.00303206
1.19159580,1.66406189,0.22842223,0.86121559,0.03309351,0.11040329,0.45789585,0.00000000,0.26992347,0.00309791
1.19759880,1.66558430,0.22287648,0.86440491,0.03120689,0.10917075,0.45802952,0.00000000,0.26330634,0.00317019
1.20360180,1.66970754,0.21777531,0.86855280,0.02952559,0.10825193,0.45832740,0.00000000,0.25763542,0.00324914
1.20960480,1.67668949,0.21319214,0.87376532,0.02806925,0.10766678,0.45885963,0.00000000,0.25299045,0.00333470
1.21560780,1.68662638,0.20918526,0.88006892,0.02685204,0.10741905,0.45966871,0.00000000,0.24941761,0.00342648
1.22161081,1.69943675,0.20579458,0.88740209,0.02588264,0.10749599,0.46076392,0.00000000,0.24692872,0.00352371
1.22761381,1.71485350,0.20303905,0.89561133,0.02516424,0.10786860,0.46211754,0.00000000,0.24550150,0.00362526
1.23361681,1.73242456,0.20091492,0.90445192,0.02469476,0.10849261,0.46366322,0.00000000,0.24508092,0.00372960
1.23961981,1.75152251,0.19939500,0.91359347,0.02446705,0.10931011,0.46529646,0.00000000,0.24558140,0.00383486
1.24562281,1.77136276,0.19842890,0.92263010,0.02446919,0.11025175,0.46687733,0.00000000,0.24689002,0.00393884
1.25162581,1.79102987,0.19794422,0.93109490,0.02468488,0.11123938,0.46823538,0.00000000,0.24887041,0.00403912
1.25762881,1.80951049,0.19784880,0.93847786,0.02509383,0.11218918,0.46917633,0.00000000,0.25136723,0.00413307
1.26363182,1.82573185,0.19803379,0.94424657,0.02567224,0.11301491,0.46949037,0.00000000,0.25421118,0.00421798
1.26963482,1.83860369,0.19837743,0.94786852,0.02639330,0.11363142,0.46896148,0.00000000,0.25722425,0.00429115
1.27563782,1.84706180,0.19874948,0.94883404,0.02722778,0.11395793,0.46737743,0.00000000,0.26022507,0.00434997
1.28164082,1.85011112,0.19901591,0.94667857,0.02814460,0.11392132,0.46453979,0.00000000,0.26303421,0.00439204
1.28764382,1.84686627,0.19904390,0.94100322,0.02911149,0.11345890,0.46027349,0.00000000,0.26547920,0.00441526
1.29364682,1.83658769,0.19870661,0.93149272,0.03009563,0.11252090,0.45443544,0.00000000,0.26739923,0.00441789
1.29964982,1.81871182,0.19788783,0.91792970,0.03106435,0.11107230,0.44692176,0.00000000,0.26864926,0.00439867
1.30565283,1.79287386,0.19648611,0.90020485,0.03198586,0.10909407,0.43767331,0.00000000,0.26910349,0.00435682
1.31165583,1.75892235,0.19441819,0.87832239,0.03282985,0.10658382,0.42667920,0.00000000,0.26865820,0.00429208
1.31765883,1.71692517,0.19162182,0.85240090,0.03356827,0.10355573,0.41397825,0.00000000,0.26723375,0.00420478
1.32366183,1.66716673,0.18805755,0.82266935,0.03417583,0.10003985,0.39965842,0.00000000,0.26477585,0.00409577
1.32966483,1.61013710,0.18370971,0.78945895,0.03463066,0.09608092,0.38385410,0.00000000,0.26125605,0.00396641
1.33566783,1.54651364,0.17858647,0.75319120,0.03491473,0.09173658,0.36674181,0.00000000,0.25667147,0.00381854
1.34167084,1.47713643,0.17271894,0.71436282,0.03501424,0.08707532,0.34853426,0.00000000,0.25104392,0.00365441
1.34767384,1.40297888,0.16615955,0.67352859,0.03491989,0.08217404,0.32947337,0.00000000,0.24441840,0.00347661
1.35367684,1.32511498,0.15897972,0.63128279,0.03462704,0.07711556,0.30982246,0.00000000,0.23686104,0.00328798
1.35967984,1.24468487,0.15126692,0.58824022,0.03413568,0.07198603,0.28985817,0.00000000,0.22845671,0.00309153
1.36568284,1.16286021,0.14312139,0.54501768,0.03345036,0.06687243,0.26986222,0.00000000,0.21930625,0.00289034
1.37168584,1.08081082,0.13465260,0.50221659,0.03257992,0.06186022,0.25011369,0.00000000,0.20952353,0.00268752
1.37768884,0.99967381,0.12597566,0.46040744,0.03153710,0.05703127,0.23088181,0.00000000,0.19923238,0.00248606
1.38369185,0.92052612,0.11720776,0.42011644,0.03033813,0.05246201,0.21241962,0.00000000,0.18856347,0.00228881
1.38969485,0.84436133,0.10846492,0.38181487,0.02900212,0.04822198,0.19495865,0.00000000,0.17765127,0.00209842
1.39569785,0.77207102,0.09985900,0.34591104,0.02755052,0.04437265,0.17870463,0.00000000,0.16663116,0.00191724
1.40170085,0.70443100,0.09149527,0.31274500,0.02600638,0.04096661,0.16383429,0.00000000,0.15563671,0.00174734
1.40770385,0.64209217,0.08347039,0.28258585,0.02439376,0.03804705,0.15049323,0.00000000,0.14479724,0.00159047
1.41370685,0.58557589,0.07587106,0.25563134,0.02273707,0.03564749,0.13879474,0.00000000,0.13423566,0.00144801
1.41970985,0.53527335,0.06877311,0.23200943,0.02106044,0.03379176,0.12881940,0.00000000,0.12406674,0.00132102
1.42571286,0.49144838,0.06224131,0.21178156,0.01938720,0.03249417,0.12061545,0.00000000,0.11439566,0.00121019
1.43171586,0.45424316,0.05632960,0.19494706,0.01773941,0.03175980,0.11419971,0.00000000,0.10531703,0.00111593
1.43771886,0.42368630,0.05108188,0.18144856,0.01613748,0.03158493,0.10955889,0.00000000,0.09691432,0.00103829
1.44372186,0.39970256,0.04653312,0.17117787,0.01459987,0.03195751,0.10665136,0.00000000,0.08925971,0.00097708
1.44972486,0.38212389,0.04271092,0.16398217,0.01314296,0.03285774,0.10540907,0.00000000,0.08241429,0.00093183
1.45572786,0.37070125,0.03963722,0.15967035,0.01178094,0.03425866,0.10573973,0.00000000,0.07642874,0.00090186
1.46173087,0.36511700,0.03733019,0.15801918,0.01052584,0.03612687,0.10752917,0.00000000,0.07134423,0.00088630
1.46773387,0.36499748,0.03580618,0.15877943,0.00938763,0.03842319,0.11064391,0.00000000,0.06719369,0.00088412
1.47373687,0.36992558,0.03508162,0.16168175,0.00837437,0.04110352,0.11493391,0.00000000,0.06400328,0.00089417
1.47973987,0.37945335,0.03517473,0.16644243,0.00749246,0.04411968,0.12023553,0.00000000,0.06179398,0.00091522
1.48574287,0.39311423,0.03610706,0.17276899,0.00674685,0.04742041,0.12637474,0.00000000,0.06058323,0.00094596
1.49174587,0.41043497,0.03790457,0.18036560,0.00614130,0.05095235,0.13317063,0.00000000,0.06038653,0.00098507
1.49774887,0.43094704,0.04059845,0.18893848,0.00567865,0.05466122,0.14043906,0.00000000,0.06121887,0.00103126
1.50375188,0.45419723,0.04422523,0.19820113,0.00536100,0.05849295,0.14799657,0.00000000,0.06309590,0.00108323
1.50975488,0.47975739,0.04882650,0.20787942,0.00518993,0.06239487,0.15566443,0.00000000,0.06603475,0.00113979
1.51575788,0.50723280,0.05444788,0.21771647,0.00516655,0.06631683,0.16327266,0.00000000,0.07005435,0.00119982
1.52176088,0.53626910,0.06113744,0.22747718,0.00529162,0.07021235,0.17066406,0.00000000,0.07517527,0.00126233
1.52776388,0.56655731,0.06894338,0.23695237,0.00556550,0.07403950,0.17769791,0.00000000,0.08141892,0.00132644
1.53376688,0.59783665,0.07791114,0.24596220,0.00598806,0.07776171,0.18425334,0.00000000,0.08880618,0.00139144
1.53976988,0.62989507,0.08807995,0.25435889,0.00655851,0.08134832,0.19023217,0.00000000,0.09735544,0.00145676
1.54577289,0.66256717,0.09947894,0.26202857,0.00727521,0.08477478,0.19556100,0.00000000,0.10708002,0.00152201
1.55177589,0.69572962,0.11212286,0.26889199,0.00813538,0.08802267,0.20019254,0.00000000,0.11798521,0.00158692
1.55777889,0.72929408,0.12600778,0.27490421,0.00913482,0.09107933,0.20410603,0.00000000,0.13006490,0.00165140
1.56378189,0.76319798,0.14110678,0.28005307,0.01026764,0.09393720,0.20730668,0.00000000,0.14329810,0.00171545
1.56978489,0.79739360,0.15736600,0.28435665,0.01152595,0.09659292,0.20982414,0.00000000,0.15764547,0.00177921
1.57578789,0.83183588,0.17470127,0.28785959,0.01289961,0.09904618,0.21171011,0.00000000,0.17304606,0.00184287
1.58179090,0.86646995,0.19299551,0.29062858,0.01437610,0.10129849,0.21303505,0.00000000,0.18941457,0.00190669
1.58779390,0.90121890,0.21209731,0.29274728,0.01594039,0.10335178,0.21388434,0.00000000,0.20663935,0.00197094
1.59379690,0.93597280,0.23182071,0.29431066,0.01757501,0.10520714,0.21435387,0.00000000,0.22458128,0.00203589
1.59979990,0.97057978,0.25194653,0.29541940,0.01926012,0.10686365,0.21454538,0.00000000,0.24307380,0.00210175
1.60580290,1.00483993,0.27222522,0.29617429,0.02097388,0.10831742,0.21456183,0.00000000,0.26192425,0.00216870
1.61180590,1.03850261,0.29238139,0.29667127,0.02269279,0.10956092,0.21450294,0.00000000,0.28091648,0.00223680
1.61780890,1.07126766,0.31211984,0.29699703,0.02439228,0.11058270,0.21446115,0.00000000,0.29981490,0.00230606
1.62381191,1.10279076,0.33113313,0.29722569,0.02604735,0.11136754,0.21451832,0.00000000,0.31836985,0.00237639
1.62981491,1.13269289,0.34911024,0.29741652,0.02763335,0.11189686,0.21474315,0.00000000,0.33632406,0.00244759
1.63581791,1.16057360,0.36574618,0.29761298,0.02912680,0.11214975,0.21518963,0.00000000,0.35342022,0.00251943
1.64182091,1.18602753,0.38075212,0.29784286,0.03050628,0.11210413,0.21589643,0.00000000,0.36940908,0.00259164
1.64782391,1.20866349,0.39386554,0.29811979,0.03175329,0.11173836,0.21688738,0.00000000,0.38405798,0.00266390
1.65382691,1.22812493,0.40486000,0.29844571,0.03285307,0.11103292,0.21817295,0.00000000,0.39715935,0.00273598
1.65982991,1.24411098,0.41355398,0.29881432,0.03379534,0.10997227,0.21975256,0.00000000,0.40853873,0.00280768
1.66583292,1.25639655,0.41981843,0.29921509,0.03457491,0.10854660,0.22161772,0.00000000,0.41806197,0.00287893
1.67183592,1.26485056,0.42358256,0.29963777,0.03519214,0.10675352,0.22375562,0.00000000,0.42564125,0.00294982
1.67783892,1.26945105,0.42483746,0.30007689,0.03565317,0.10459947,0.22615317,0.00000000,0.43123951,0.00302064
1.68384192,1.27029618,0.42363754,0.30053609,0.03596996,0.10210075,0.22880106,0.00000000,0.43487311,0.00309187
1.68984492,1.26761038,0.42009943,0.30103186,0.03616007,0.09928425,0.23169765,0.00000000,0.43661249,0.00316428
1.69584792,1.26174506,0.41439846,0.30159660,0.03624628,0.09618762,0.23485253,0.00000000,0.43658077,0.00323884
1.70185093,1.25317366,0.40676285,0.30228054,0.03625583,0.09285902,0.23828935,0.00000000,0.43495022,0.00331679
