energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,4.11697207,0.57192194,0.01612500,0.04549659,2.71737851,2.45676314,1.63669787
-4.29514757,4.05141779,0.55862874,0.01568753,0.04290630,2.68530472,2.43075712,1.61577937
-4.28914457,3.99456489,0.54583916,0.01526084,0.04048998,2.66011633,2.40853327,1.59909987
-4.28314157,3.94693366,0.53372278,0.01484995,0.03826533,2.64204082,2.39031576,1.58690476
-4.27713857,3.90892058,0.52244497,0.01445961,0.03624414,2.63121514,2.37629288,1.57938948
-4.27113557,3.88080699,0.51216490,0.01409417,0.03443240,2.62769522,2.36662435,1.57670160
-4.26513257,3.86277134,0.50303364,0.01375762,0.03283066,2.63146797,2.36145013,1.57894428
-4.25912956,3.85490415,0.49519232,0.01345353,0.03143450,2.64246487,2.36089970,1.58618057
-4.25312656,3.85722401,0.48877028,0.01318509,0.03023514,2.66057610,2.36510086,1.59843816
-4.24712356,3.86969352,0.48388317,0.01295507,0.02922015,2.68566414,2.37418720,1.61571410
-4.24112056,3.89223366,0.48063104,0.01276592,0.02837420,2.71757578,2.38830316,1.63797891
-4.23511756,3.92473541,0.47909623,0.01261968,0.02767984,2.75615175,2.40760620,1.66517982
-4.22911456,3.96706763,0.47934128,0.01251811,0.02711831,2.80123306,2.43226533,1.69724265
-4.22311156,4.01908043,0.48140672,0.01246260,0.02667025,2.85266361,2.46245586,1.73407208
-4.21710855,4.08060362,0.48530886,0.01245423,0.02631642,2.91028874,2.49835024,1.77555025
-4.21110555,4.15144013,0.49103777,0.01249374,0.02603825,2.97394968,2.54010534,1.82153356
-4.20510255,4.23135476,0.49855542,0.01258153,0.02581836,3.04347409,2.58784658,1.87184793
-4.19909955,4.32005875,0.50779423,0.01271758,0.02564094,3.11866324,2.64164974,1.92628250
-4.19309655,4.41719126,0.51865616,0.01290146,0.02549205,3.19927637,2.70152123,1.98458246
-4.18709355,4.52229870,0.53101246,0.01313227,0.02535973,3.28501333,2.76737805,2.04644116
-4.18109055,4.63481350,0.54470416,0.01340854,0.02523409,3.37549631,2.83902850,2.11149217
-4.17508754,4.75403352,0.55954350,0.01372825,0.02510723,3.47025196,2.91615470,2.17930188
-4.16908454,4.87910373,0.57531626,0.01408870,0.02497317,3.56869496,2.99829808,2.24936308
-4.16308154,5.00900154,0.59178498,0.01448653,0.02482759,3.67011416,3.08484891,2.32109028
-4.15707854,5.14252697,0.60869309,0.01491765,0.02466763,3.77366251,3.17504040,2.39381720
-4.15107554,5.27829885,0.62576976,0.01537723,0.02449159,3.87835148,3.26794828,2.46679688
-4.14507254,5.41475784,0.64273537,0.01585972,0.02429868,3.98305094,3.36249608,2.53920487
-4.13906953,5.55017682,0.65930740,0.01635888,0.02408872,4.08649499,3.45746629,2.61014565
-4.13306653,5.68267895,0.67520648,0.01686782,0.02386187,4.18729401,3.55151734,2.67866253
-4.12706353,5.81026325,0.69016244,0.01737906,0.02361842,4.28395311,3.64320606,2.74375095
-4.12106053,5.93083743,0.70392008,0.01788468,0.02335857,4.37489665,3.73101505,2.80437499
-4.11505753,6.04225704,0.71624448,0.01837643,0.02308236,4.45849847,3.81338427,2.85948692
-4.10905453,6.14237032,0.72692569,0.01884587,0.02278949,4.53311704,3.88874598,2.90804915
-4.10305153,6.22906709,0.73578260,0.01928452,0.02247934,4.59713453,3.95556192,2.94905816
-4.09704852,6.30033062,0.74266604,0.01968411,0.02215096,4.64899864,4.01236172,2.98156965
-4.09104552,6.35429065,0.74746089,0.02003669,0.02180312,4.68726587,4.05778132,3.00472406
-4.08504252,6.38927589,0.75008746,0.02033487,0.02143439,4.71064468,4.09060022,3.01777174
-4.07903952,6.40386439,0.75050196,0.02057203,0.02104326,4.71803695,4.10977644,3.02009666
-4.07303652,6.39692992,0.74869641,0.02074245,0.02062830,4.70857631,4.11447798,3.01123804
-4.06703352,6.36768268,0.74469784,0.02084152,0.02018824,4.68166172,4.10411000,2.99090876
-4.06103052,6.31570309,0.73856728,0.02086589,0.01972220,4.63698496,4.07833659,2.95901000
-4.05502751,6.24096710,0.73039827,0.02081357,0.01922978,4.57455088,4.03709657,2.91564129
-4.04902451,6.14386210,0.72031541,0.02068407,0.01871120,4.49468945,3.98061274,2.86110561
-4.04302151,6.02519278,0.70847274,0.02047842,0.01816739,4.39805892,3.90939428,2.79590901
-4.03701851,5.88617640,0.69505224,0.02019923,0.01760012,4.28563989,3.82423213,2.72075477
-4.03101551,5.72842751,0.68026229,0.01985065,0.01701200,4.15872023,3.72618752,2.63653215
-4.02501251,5.55393242,0.66433626,0.01943835,0.01640656,4.01887131,3.61657385,2.54429991
-4.01900950,5.36501399,0.64753103,0.01896942,0.01578817,3.86791619,3.49693262,2.44526514
-4.01300650,5.16428781,0.63012535,0.01845226,0.01516207,3.70789087,3.36900391,2.34075810
-4.00700350,4.95461092,0.61241810,0.01789640,0.01453425,3.54099989,3.23469242,2.23220373
-4.00100050,4.73902452,0.59472607,0.01731231,0.01391135,3.36956760,3.09602988,2.12109088
-3.99499750,4.52069234,0.57738128,0.01671122,0.01330058,3.19598695,2.95513504,2.00894019
-3.98899450,4.30283624,0.56072770,0.01610486,0.01270952,3.02266720,2.81417216,1.89727162
-3.98299150,4.08867097,0.54511725,0.01550520,0.01214597,2.85198233,2.67530915,1.78757257
-3.97698849,3.88133957,0.53090494,0.01492419,0.01161778,2.68622167,2.54067635,1.68126765
-3.97098549,3.68385113,0.51844335,0.01437352,0.01113266,2.52754397,2.41232697,1.57969076
-3.96498249,3.49902238,0.50807617,0.01386433,0.01069799,2.37793629,2.29219985,1.48406036
-3.95897949,3.32942430,0.50013120,0.01340697,0.01032063,2.23917851,2.18208540,1.39545827
-3.95297649,3.17733486,0.49491269,0.01301077,0.01000674,2.11281413,2.08359524,1.31481259
-3.94697349,3.04469884,0.49269349,0.01268379,0.00976160,2.00012781,1.99813594,1.24288487
-3.94097049,2.93309508,0.49370698,0.01243269,0.00958948,1.90212974,1.92688706,1.18026153
-3.93496748,2.84371191,0.49813921,0.01226253,0.00949349,1.81954671,1.87078376,1.12734959
-3.92896448,2.77733063,0.50612164,0.01217665,0.00947547,1.75281973,1.83050400,1.08437639
-3.92296148,2.73431733,0.51772458,0.01217660,0.00953592,1.70210745,1.80646009,1.05139304
-3.91695848,2.71462264,0.53295178,0.01226212,0.00967394,1.66729509,1.79879473,1.02828118
-3.91095548,2.71778938,0.55173647,0.01243109,0.00988721,1.64800799,1.80738115,1.01476265
-3.90495248,2.74296751,0.57393904,0.01267961,0.01017197,1.64362907,1.83182734,1.01041156
-3.89894947,2.78893605,0.59934654,0.01300206,0.01052316,1.65331971,1.87148400,1.01466834
-3.89294647,2.85413134,0.62767427,0.01339127,0.01093439,1.67604302,1.92545624,1.02685529
-3.88694347,2.93668101,0.65856934,0.01383861,0.01139813,1.71058923,1.99261870,1.04619324
-3.88094047,3.03444315,0.69161637,0.01433424,0.01190585,1.75560241,2.07163402,1.07181896
-3.87493747,3.14504974,0.72634508,0.01486730,0.01244816,1.80960808,2.16097454,1.10280297
-3.86893447,3.26595384,0.76223972,0.01542616,0.01301505,1.87104144,2.25894707,1.13816751
-3.86293147,3.39447947,0.79875006,0.01599871,0.01359612,1.93827576,2.36372048,1.17690437
-3.85692846,3.52787355,0.83530356,0.01657256,0.01418079,2.00965056,2.47335608,1.21799256
-3.85092546,3.66335883,0.87131847,0.01713539,0.01475856,2.08349957,2.58584031,1.26041535
-3.84492246,3.79818681,0.90621733,0.01767517,0.01531927,2.15817795,2.69911943,1.30317688
-3.83891946,3.92968976,0.93944055,0.01818046,0.01585335,2.23208866,2.81113579,1.34531784
-3.83291646,4.05533053,0.97045957,0.01864061,0.01635202,2.30370761,2.91986494,1.38593031
-3.82691346,4.17274936,0.99878909,0.01904600,0.01680753,2.37160734,3.02335307,1.42417148
-3.82091046,4.27980628,1.02399812,0.01938826,0.01721333,2.43447889,3.11975374,1.45927609
-3.81490745,4.37461834,1.04571940,0.01966038,0.01756422,2.49115133,3.20736317,1.49056732
-3.80890445,4.45559059,1.06365688,0.01985686,0.01785641,2.54060882,3.28465315,1.51746609
-3.80290145,4.52144004,1.07759105,0.01997380,0.01808763,2.58200456,3.35030060,1.53949837
-3.79689845,4.57121199,1.08738199,0.02000892,0.01825713,2.61467147,3.40321283,1.55630051
-3.79089545,4.60428834,1.09297010,0.01996158,0.01836562,2.63812916,3.44254784,1.56762228
-3.78489245,4.62038761,1.09437451,0.01983273,0.01841517,2.65208708,3.46772889,1.57332756
-3.77888944,4.61955703,1.09168934,0.01962483,0.01840915,2.65644363,3.47845286,1.57339267
-3.77288644,4.60215684,1.08507797,0.01934173,0.01835200,2.65128126,3.47469213,1.56790235
-3.76688344,4.56883762,1.07476570,0.01898857,0.01824907,2.63685780,3.45669000,1.55704331
-3.76088044,4.52051153,1.06103108,0.01857153,0.01810641,2.61359403,3.42494968,1.54109581
-3.75487744,4.45831862,1.04419625,0.01809774,0.01793053,2.58205819,3.38021747,1.52042326
-3.74887444,4.38358944,1.02461681,0.01757500,0.01772819,2.54294763,3.32346053,1.49546023
-3.74287144,4.29780526,1.00267151,0.01701159,0.01750620,2.49706839,3.25584029,1.46669928
-3.73686843,4.20255751,0.97875224,0.01641609,0.01727116,2.44531331,3.17868222,1.43467700
-3.73086543,4.09950749,0.95325458,0.01579718,0.01702934,2.38863928,3.09344308,1.39995956
-3.72486243,3.99034778,0.92656917,0.01516339,0.01678652,2.32804435,3.00167669,1.36312845
-3.71885943,3.87676632,0.89907429,0.01452303,0.01654784,2.26454531,2.90499922,1.32476654
-3.71285643,3.76041394,0.87112950,0.01388394,0.01631774,2.19915637,2.80505491,1.28544507
-3.70685343,3.64287602,0.84307072,0.01325344,0.01609992,2.13286929,2.70348314,1.24571171
-3.70085043,3.52564857,0.81520649,0.01263819,0.01589727,2.06663541,2.60188748,1.20608009
-3.69484742,3.41011873,0.78781543,0.01204413,0.01571191,2.00134994,2.50180727,1.16702091
-3.68884442,3.29754972,0.76114476,0.01147642,0.01554522,1.93783847,2.40469222,1.12895478
-3.68284142,3.18906979,0.73540973,0.01093945,0.01539786,1.87684590,2.31188010,1.09224678
-3.67683842,3.08566478,0.71079372,0.01043678,0.01526981,1.81902785,2.22457787,1.05720289
-3.67083542,2.98817373,0.68744882,0.00997122,0.01516048,1.76494423,2.14384599,1.02406799
-3.66483242,2.89728718,0.66549679,0.00954480,0.01506872,1.71505509,2.07058613,0.99302551
-3.65882941,2.81354732,0.64503005,0.00915886,0.01499290,1.66971843,2.00553191,0.96419854
-3.65282641,2.73734997,0.62611288,0.00881407,0.01493096,1.62918997,1.94924277,0.93765210
-3.64682341,2.66894768,0.60878246,0.00851053,0.01488048,1.59362448,1.90210064,0.91339671
-3.64082041,2.60845407,0.59304994,0.00824776,0.01483869,1.56307882,1.86430945,0.89139266
-3.63481741,2.55584904,0.57890143,0.00802484,0.01480255,1.53751630,1.83589730,0.87155523
-3.62881441,2.51098504,0.56629909,0.00784041,0.01476878,1.51681241,1.81672127,0.85376042
-3.62281141,2.47359444,0.55518225,0.00769277,0.01473393,1.50076174,1.80647482,0.83785108
-3.61680840,2.44329812,0.54546878,0.00757990,0.01469441,1.48908599,1.80469779,0.82364345
-3.61080540,2.41961538,0.53705678,0.00749954,0.01464654,1.48144297,1.81078881,0.81093372
-3.60480240,2.40197548,0.52982660,0.00744923,0.01458669,1.47743648,1.82402024,0.79950470
-3.59879940,2.38973058,0.52364334,0.00742632,0.01451128,1.47662686,1.84355531,0.78913236
-3.59279640,2.38217036,0.51835981,0.00742808,0.01441693,1.47854210,1.86846740,0.77959209
-3.58679340,2.37853792,0.51381990,0.00745165,0.01430052,1.48268933,1.89776108,0.77066473
-3.58079040,2.37804693,0.50986234,0.00749416,0.01415931,1.48856630,1.93039462,0.76214195
-3.57478739,2.37989958,0.50632484,0.00755269,0.01399104,1.49567289,1.96530341,0.75383127
-3.56878439,2.38330490,0.50304825,0.00762433,0.01379401,1.50352207,2.00142390,0.74556026
-3.56278139,2.38749703,0.49988088,0.00770621,0.01356719,1.51165036,2.03771728,0.73718007
-3.55677839,2.39175280,0.49668261,0.00779551,0.01331027,1.51962727,2.07319253,0.72856821
-3.55077539,2.39540819,0.49332873,0.00788948,0.01302373,1.52706380,2.10692786,0.71963042
-3.54477239,2.39787306,0.48971336,0.00798547,0.01270885,1.53361952,2.13809030,0.71030178
-3.53876938,2.39864380,0.48575229,0.00808097,0.01236778,1.53900832,2.16595253,0.70054695
-3.53276638,2.39731344,0.48138512,0.00817357,0.01200344,1.54300258,2.18990664,0.69035972
-3.52676338,2.39357903,0.47657679,0.00826105,0.01161956,1.54543585,2.20947449,0.67976174
-3.52076038,2.38724610,0.47131818,0.00834138,0.01122056,1.54620390,2.22431410,0.66880070
-3.51475738,2.37823003,0.46562610,0.00841270,0.01081154,1.54526429,2.23422234,0.65754793
-3.50875438,2.36655465,0.45954249,0.00847342,0.01039808,1.54263454,2.23913357,0.64609562
-3.50275138,2.35234798,0.45313291,0.00852219,0.00998624,1.53838888,2.23911457,0.63455360
-3.49674837,2.33583537,0.44648452,0.00855793,0.00958234,1.53265394,2.23435598,0.62304603
-3.49074537,2.31733045,0.43970344,0.00857988,0.00919289,1.52560335,2.22516058,0.61170783
-3.48474237,2.29722413,0.43291182,0.00858760,0.00882444,1.51745149,2.21192897,0.60068118
-3.47873937,2.27597199,0.42624450,0.00858099,0.00848343,1.50844657,2.19514315,0.59011194
-3.47273637,2.25408052,0.41984546,0.00856031,0.00817607,1.49886317,2.17534858,0.58014627
-3.46673337,2.23209254,0.41386416,0.00852617,0.00790824,1.48899448,2.15313541,0.57092730
-3.46073037,2.21057214,0.40845177,0.00847954,0.00768534,1.47914437,2.12911938,0.56259210
-3.45472736,2.19008965,0.40375750,0.00842172,0.00751218,1.46961943,2.10392311,0.55526875
-3.44872436,2.17120678,0.39992496,0.00835433,0.00739289,1.46072125,2.07815829,0.54907381
-3.44272136,2.15446249,0.39708864,0.00827927,0.00733085,1.45273903,2.05240924,0.54410995
-3.43671836,2.14035971,0.39537069,0.00819866,0.00732858,1.44594271,2.02721827,0.54046400
-3.43071536,2.12935334,0.39487793,0.00811482,0.00738768,1.44057675,2.00307326,0.53820524
-3.42471236,2.12183968,0.39569922,0.00803015,0.00750881,1.43685468,1.98039760,0.53738409
-3.41870935,2.11814755,0.39790318,0.00794711,0.00769161,1.43495460,1.95954277,0.53803119
-3.41270635,2.11853126,0.40153645,0.00786815,0.00793473,1.43501560,1.94078347,0.54015677
-3.40670335,2.12316545,0.40662235,0.00779559,0.00823579,1.43713515,1.92431546,0.54375048
-3.40070035,2.13214201,0.41316021,0.00773158,0.00859142,1.44136752,1.91025577,0.54878157
-3.39469735,2.14546882,0.42112515,0.00767806,0.00899733,1.44772314,1.89864521,0.55519935
-3.38869435,2.16307041,0.43046853,0.00763665,0.00944833,1.45616869,1.88945278,0.56293410
-3.38269135,2.18479029,0.44111900,0.00760865,0.00993844,1.46662806,1.88258179,0.57189812
-3.37668834,2.21039475,0.45298405,0.00759496,0.01046105,1.47898371,1.87787707,0.58198716
-3.37068534,2.23957795,0.46595219,0.00759610,0.01100896,1.49307853,1.87513302,0.59308192
-3.36468234,2.27196794,0.47989552,0.00761218,0.01157465,1.50871791,1.87410211,0.60504977
-3.35867934,2.30713347,0.49467278,0.00764290,0.01215035,1.52567197,1.87450330,0.61774654
-3.35267634,2.34459131,0.51013261,0.00768757,0.01272828,1.54367778,1.87603024,0.63101837
-3.34667334,2.38381384,0.52611719,0.00774512,0.01330085,1.56244163,1.87835890,0.64470358
-3.34067034,2.42423691,0.54246579,0.00781416,0.01386078,1.58164131,1.88115439,0.65863456
-3.33466733,2.46526771,0.55901848,0.00789302,0.01440135,1.60092850,1.88407705,0.67263964
-3.32866433,2.50629286,0.57561966,0.00797978,0.01491653,1.61993144,1.88678767,0.68654503
-3.32266133,2.54668643,0.59212137,0.00807231,0.01540112,1.63825797,1.88895196,0.70017671
-3.31665833,2.58581835,0.60838632,0.00816837,0.01585086,1.65549927,1.89024441,0.71336240
-3.31065533,2.62306296,0.62429053,0.00826564,0.01626255,1.67123438,1.89035176,0.72593354
-3.30465233,2.65780793,0.63972551,0.00836176,0.01663404,1.68503570,1.88897624,0.73772745
-3.29864932,2.68946366,0.65459993,0.00845443,0.01696426,1.69647571,1.88583871,0.74858941
-3.29264632,2.71747304,0.66884080,0.00854141,0.01725319,1.70513471,1.88068207,0.75837488
-3.28664332,2.74132153,0.68239402,0.00862063,0.01750177,1.71060985,1.87327479,0.76695179
-3.28064032,2.76054759,0.69522450,0.00869016,0.01771180,1.71252498,1.86341482,0.77420272
-3.27463732,2.77475294,0.70731567,0.00874836,0.01788579,1.71054134,1.85093374,0.78002714
-3.26863432,2.78361271,0.71866861,0.00879383,0.01802680,1.70436851,1.83570109,0.78434337
-3.26263132,2.78688479,0.72930073,0.00882549,0.01813828,1.69377533,1.81762870,0.78709052
-3.25662831,2.78441831,0.73924411,0.00884262,0.01822384,1.67860018,1.79667476,0.78823005
-3.25062531,2.77616050,0.74854365,0.00884487,0.01828712,1.65876019,1.77284747,0.78774700
-3.24462231,2.76216189,0.75725502,0.00883228,0.01833160,1.63425866,1.74620784,0.78565092
-3.23861931,2.74257919,0.76544259,0.00880531,0.01836042,1.60519044,1.71687160,0.78197626
-3.23261631,2.71767578,0.77317738,0.00876482,0.01837635,1.57174462,1.68500975,0.77678242
-3.22661331,2.68781954,0.78053514,0.00871210,0.01838160,1.53420438,1.65084780,0.77015328
-3.22061031,2.65347786,0.78759461,0.00864880,0.01837788,1.49294375,1.61466350,0.76219634
-3.21460730,2.61521011,0.79443604,0.00857698,0.01836632,1.44842126,1.57678304,0.75304143
-3.20860430,2.57365748,0.80113996,0.00849901,0.01834754,1.40117059,1.53757589,0.74283906
-3.20260130,2.52953058,0.80778631,0.00841755,0.01832175,1.35178861,1.49744833,0.73175849
-3.19659830,2.48359532,0.81445377,0.00833549,0.01828881,1.30092113,1.45683601,0.71998548
-3.19059530,2.43665720,0.82121938,0.00825591,0.01824840,1.24924695,1.41619577,0.70771987
-3.18459230,2.38954494,0.82815839,0.00818199,0.01820016,1.19746086,1.37599704,0.69517300
-3.17858929,2.34309365,0.83534421,0.00811693,0.01814383,1.14625633,1.33671322,0.68256495
-3.17258629,2.29812834,0.84284847,0.00806392,0.01807945,1.09630847,1.29881338,0.67012169
-3.16658329,2.25544812,0.85074106,0.00802600,0.01800746,1.04825811,1.26275456,0.65807212
-3.16058029,2.21581172,0.85909018,0.00800607,0.01792883,1.00269750,1.22897488,0.64664509
-3.15457729,2.17992454,0.86796218,0.00800675,0.01784517,0.96015815,1.19788791,0.63606626
-3.14857429,2.14842775,0.87742137,0.00803038,0.01775879,0.92110129,1.16987806,0.62655498
-3.14257129,2.12188945,0.88752961,0.00807894,0.01767271,0.88591114,1.14529738,0.61832106
-3.13656828,2.10079819,0.89834568,0.00815402,0.01759066,0.85489107,1.12446349,0.61156156
-3.13056528,2.08555861,0.90992459,0.00825679,0.01751701,0.82826265,1.10765867,0.60645764
-3.12456228,2.07648931,0.92231670,0.00838797,0.01745668,0.80616733,1.09512983,0.60317142
-3.11855928,2.07382269,0.93556674,0.00854787,0.01741505,0.78867054,1.08708911,0.60184304
-3.11255628,2.07770641,0.94971281,0.00873634,0.01739776,0.77576760,1.08371486,0.60258792
-3.10655328,2.08820628,0.96478529,0.00895281,0.01741060,0.76739113,1.08515267,0.60549429
-3.10055028,2.10531011,0.98080585,0.00919632,0.01745931,0.76341936,1.09151606,0.61062115
-3.09454727,2.12893218,0.99778639,0.00946552,0.01754938,0.76368476,1.10288664,0.61799663
-3.08854427,2.15891802,1.01572813,0.00975873,0.01768589,0.76798253,1.11931338,0.62761689
-3.08254127,2.19504899,1.03462059,0.01007398,0.01787335,0.77607855,1.14081085,0.63944554
-3.07653827,2.23704654,1.05444075,0.01040902,0.01811550,0.78771629,1.16735636,0.65341365
-3.07053527,2.28457572,1.07515201,0.01076138,0.01841521,0.80262256,1.19888588,0.66942029
-3.06453227,2.33724793,1.09670326,0.01112841,0.01877431,0.82051179,1.23528899,0.68733366
-3.05852926,2.39462276,1.11902776,0.01150726,0.01919354,0.84108900,1.27640288,0.70699263
-3.05252626,2.45620895,1.14204202,0.01189500,0.01967239,0.86405128,1.32200598,0.72820877
-3.04652326,2.52146460,1.16564456,0.01228855,0.02020908,0.88908820,1.37181137,0.75076868
-3.04052026,2.58979694,1.18971462,0.01268474,0.02080053,0.91588121,1.42546065,0.77443660
-3.03451726,2.66056183,1.21411097,0.01308033,0.02144228,0.94410251,1.48251884,0.79895725
-3.02851426,2.73306372,1.23867077,0.01347197,0.02212851,0.97341370,1.54247082,0.82405875
-3.02251126,2.80655616,1.26320878,0.01385627,0.02285210,1.00346458,1.60471998,0.84945581
-3.01650825,2.88024372,1.28751704,0.01422974,0.02360459,1.03389259,1.66858964,0.87485282
-3.01050525,2.95328577,1.31136511,0.01458883,0.02437631,1.06432312,1.73332769,0.89994734
-3.00450225,3.02480248,1.33450128,0.01492994,0.02515647,1.09437112,1.79811485,0.92443354
-2.99849925,3.09388363,1.35665473,0.01524939,0.02593328,1.12364415,1.86207663,0.94800601
-2.99249625,3.15960046,1.37753892,0.01554351,0.02669413,1.15174699,1.92429926,0.97036388
-2.98649325,3.22102072,1.39685628,0.01580861,0.02742578,1.17828798,1.98384900,0.99121520
-2.98049025,3.27722676,1.41430420,0.01604107,0.02811461,1.20288668,2.03979480,1.01028175
-2.97448724,3.32733649,1.42958236,0.01623736,0.02874691,1.22518303,2.09123336,1.02730424
-2.96848424,3.37052666,1.44240115,0.01639416,0.02930918,1.24484733,2.13731582,1.04204780
-2.96248124,3.40605755,1.45249096,0.01650841,0.02978846,1.26159078,2.17727511,1.05430760
-2.95647824,3.43329826,1.45961207,0.01657741,0.03017268,1.27517613,2.21045261,1.06391462
-2.95047524,3.45175138,1.46356450,0.01659894,0.03045104,1.28542766,2.23632304,1.07074111
-2.94447224,3.46107562,1.46419763,0.01657135,0.03061431,1.29224015,2.25451611,1.07470562
-2.93846923,3.46110538,1.46141867,0.01649367,0.03065518,1.29558606,2.26483393,1.07577726
-2.93246623,3.45186561,1.45519985,0.01636571,0.03056854,1.29552053,2.26726284,1.07397888
-2.92646323,3.43358117,1.44558347,0.01618812,0.03035169,1.29218369,2.26197908,1.06938885
-2.92046023,3.40667943,1.43268464,0.01596246,0.03000452,1.28579998,2.24934743,1.06214132
-2.91445723,3.37178577,1.41669125,0.01569127,0.02952959,1.27667420,2.22991273,1.05242452
-2.90845423,3.32971149,1.39786114,0.01537802,0.02893211,1.26518444,2.20438428,1.04047737
-2.90245123,3.28143441,1.37651627,0.01502711,0.02821986,1.25177181,2.17361358,1.02658410
-2.89644822,3.22807259,1.35303435,0.01464385,0.02740304,1.23692749,2.13856621,1.01106714
-2.89044522,3.17085224,1.32783789,0.01423429,0.02649395,1.22117743,2.10028903,0.99427853
-2.88444222,3.11107107,1.30138157,0.01380517,0.02550674,1.20506532,2.05987399,0.97659016
-2.87843922,3.05005867,1.27413819,0.01336373,0.02445693,1.18913468,2.01842030,0.95838323
-2.87243622,2.98913575,1.24658410,0.01291755,0.02336107,1.17391066,1.97699660,0.94003743
-2.86643322,2.92957408,1.21918483,0.01247439,0.02223622,1.15988246,1.93660476,0.92192038
-2.86043022,2.87255899,1.19238152,0.01204196,0.02109952,1.14748717,1.89814721,0.90437771
-2.85442721,2.81915618,1.16657893,0.01162772,0.01996774,1.13709573,1.86239899,0.88772438
-2.84842421,2.77028414,1.14213561,0.01123875,0.01885688,1.12900152,1.82998599,0.87223744
-2.84242121,2.72669355,1.11935646,0.01088152,0.01778181,1.12341227,1.80137009,0.85815069
-2.83641821,2.68895408,1.09848823,0.01056176,0.01675594,1.12044534,1.77684185,0.84565128
-2.83041521,2.65744920,1.07971778,0.01028432,0.01579105,1.12012672,1.75652088,0.83487837
-2.82441221,2.63237861,1.06317313,0.01005311,0.01489706,1.12239360,1.74036364,0.82592377
-2.81840920,2.61376794,1.04892709,0.00987098,0.01408200,1.12710029,1.72817803,0.81883433
-2.81240620,2.60148482,1.03700295,0.00973973,0.01335197,1.13402720,1.71964391,0.81361599
-2.80640320,2.59526013,1.02738190,0.00966009,0.01271123,1.14289226,1.71433841,0.81023889
-2.80040020,2.59471315,1.02001155,0.00963177,0.01216225,1.15336440,1.71176453,0.80864345
-2.79439720,2.59937912,1.01481497,0.00965351,0.01170592,1.16507821,1.71138171,0.80874685
-2.78839420,2.60873791,1.01169978,0.00972320,0.01134171,1.17764931,1.71263688,0.81044967
-2.78239120,2.62224225,1.01056673,0.00983794,0.01106787,1.19068966,1.71499445,0.81364220
-2.77638819,2.63934445,1.01131743,0.00999422,0.01088166,1.20382229,1.71796411,0.81821037
-2.77038519,2.65952046,1.01386079,0.01018804,0.01077953,1.21669472,1.72112517,0.82404080
-2.76438219,2.68229046,1.01811810,0.01041506,0.01075738,1.22899088,1.72414666,0.83102510
-2.75837919,2.70723541,1.02402651,0.01067078,0.01081066,1.24044078,1.72680244,0.83906307
-2.75237619,2.73400916,1.03154103,0.01095061,0.01093458,1.25082805,1.72898096,0.84806497
-2.74637319,2.76234590,1.04063497,0.01125011,0.01112423,1.25999481,1.73068959,0.85795271
-2.74037019,2.79206310,1.05129911,0.01156502,0.01137463,1.26784405,1.73205343,0.86866016
-2.73436718,2.82305994,1.06353957,0.01189143,0.01168086,1.27433939,1.73330908,0.88013253
-2.72836418,2.85531179,1.07737490,0.01222580,0.01203807,1.27950241,1.73479374,0.89232501
-2.72236118,2.88886096,1.09283223,0.01256508,0.01244148,1.28340768,1.73693035,0.90520074
-2.71635818,2.92380443,1.10994309,0.01290669,0.01288641,1.28617582,1.74020935,0.91872822
-2.71035518,2.96027902,1.12873872,0.01324854,0.01336825,1.28796487,1.74516806,0.93287834
-2.70435218,2.99844487,1.14924550,0.01358902,0.01388243,1.28896042,1.75236843,0.94762113
-2.69834917,3.03846783,1.17148025,0.01392693,0.01442441,1.28936491,1.76237407,0.96292237
-2.69234617,3.08050152,1.19544600,0.01426143,0.01498963,1.28938654,1.77572740,0.97874021
-2.68634317,3.12467002,1.22112799,0.01459198,0.01557354,1.28922835,1.79292778,0.99502202
-2.68034017,3.17105182,1.24849041,0.01491820,0.01617152,1.28907792,1.81441141,1.01170156
-2.67433717,3.21966583,1.27747369,0.01523984,0.01677898,1.28909813,1.84053362,1.02869671
-2.66833417,3.27046019,1.30799273,0.01555664,0.01739131,1.28941946,1.87155418,1.04590788
-2.66233117,3.32330444,1.33993590,0.01586830,0.01800395,1.29013408,1.90762613,1.06321725
-2.65632816,3.37798536,1.37316498,0.01617437,0.01861245,1.29129216,1.94878831,1.08048896
-2.65032516,3.43420690,1.40751609,0.01647426,0.01921251,1.29290033,1.99496193,1.09757034
-2.64432216,3.49159410,1.44280133,0.01676714,0.01980010,1.29492254,2.04595107,1.11429411
-2.63831916,3.54970077,1.47881134,0.01705202,0.02037147,1.29728310,2.10144689,1.13048161
-2.63231616,3.60802054,1.51531828,0.01732770,0.02092329,1.29987176,2.16103535,1.14594685
-2.62631316,3.66600064,1.55207935,0.01759283,0.02145266,1.30255046,2.22420793,1.16050124
-2.62031016,3.72305746,1.58884041,0.01784595,0.02195722,1.30516139,2.29037466,1.17395876
-2.61430715,3.77859313,1.62533947,0.01808556,0.02243510,1.30753581,2.35887890,1.18614128
-2.60830415,3.83201187,1.66130999,0.01831016,0.02288500,1.30950324,2.42901315,1.19688375
-2.60230115,3.88273544,1.69648358,0.01851833,0.02330611,1.31090031,2.50003504,1.20603893
