energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.26863432,7.18927705,0.45213689,0.63000359,0.02972706,0.31203401,0.79773214,5.45718962,0.04327944,0.88228086
-3.26263132,7.17515463,0.44290734,0.62264059,0.02985211,0.30139684,0.77242258,5.46692686,0.04312447,0.87216788
-3.25662831,7.17126244,0.43565759,0.61765537,0.03004284,0.29170252,0.74976776,5.48192077,0.04302447,0.86398592
-3.25062531,7.17678401,0.43041243,0.61515030,0.03029125,0.28296091,0.72975917,5.50135847,0.04297959,0.85768015
-3.24462231,7.19071309,0.42716992,0.61519870,0.03058828,0.27516379,0.71233334,5.52432856,0.04298782,0.85314767
-3.23861931,7.21189021,0.42590117,0.61784255,0.03092412,0.26828580,0.69737703,5.54985269,0.04304509,0.85024217
-3.23261631,7.23904476,0.42655072,0.62309104,0.03128858,0.26228590,0.68473350,5.57692016,0.04314552,0.84878009
-3.22661331,7.27084062,0.42903746,0.63091973,0.03167148,0.25710921,0.67420975,5.60452400,0.04328178,0.84854785
-3.22061031,7.30592384,0.43325625,0.64127050,0.03206300,0.25268918,0.66558436,5.63169709,0.04344542,0.84931008
-3.21460730,7.34297007,0.43908005,0.65405229,0.03245407,0.24895012,0.65861569,5.65754653,0.04362731,0.85081840
-3.20860430,7.38072972,0.44636267,0.66914254,0.03283662,0.24580984,0.65305020,5.68128492,0.04381804,0.85282051
-3.20260130,7.41806902,0.45494198,0.68638926,0.03320398,0.24318253,0.64863060,5.70225699,0.04400840,0.85506924
-3.19659830,7.45400514,0.46464351,0.70561380,0.03355100,0.24098159,0.64510352,5.71996038,0.04418972,0.85733117
-3.19059530,7.48773395,0.47528440,0.72661394,0.03387426,0.23912241,0.64222663,5.73405988,0.04435426,0.85939451
-3.18459230,7.51864948,0.48667751,0.74916751,0.03417217,0.23752509,0.63977496,5.74439449,0.04449547,0.86107595
-3.17858929,7.54635460,0.49863551,0.77303615,0.03444495,0.23611681,0.63754624,5.75097726,0.04460823,0.86222623
-3.17258629,7.57066274,0.51097502,0.79796930,0.03469457,0.23483405,0.63536537,5.75398824,0.04468896,0.86273431
-3.16658329,7.59159132,0.52352046,0.82370823,0.03492460,0.23362430,0.63308764,5.75376127,0.04473568,0.86252990
-3.16058029,7.60934754,0.53610757,0.84999002,0.03514001,0.23244752,0.63060110,5.75076546,0.04474798,0.86158447
-3.15457729,7.62430809,0.54858654,0.87655148,0.03534684,0.23127704,0.62782771,5.74558283,0.04472689,0.85991068
-3.14857429,7.63699404,0.56082465,0.90313293,0.03555189,0.23010011,0.62472360,5.73888330,0.04467476,0.85756041
-3.14257129,7.64804274,0.57270827,0.92948180,0.03576239,0.22891788,0.62127841,5.73139860,0.04459502,0.85462146
-3.13656828,7.65817851,0.58414444,0.95535610,0.03598554,0.22774505,0.61751378,5.72389644,0.04449196,0.85121332
-3.13056528,7.66818361,0.59506164,0.98052766,0.03622819,0.22660905,0.61348114,5.71715633,0.04437051,0.84748202
-3.12456228,7.67887110,0.60541019,1.00478521,0.03649644,0.22554882,0.60925894,5.71194793,0.04423598,0.84359462
-3.11855928,7.69106078,0.61516201,1.02793727,0.03679532,0.22461333,0.60494938,5.70901297,0.04409388,0.83973328
-3.11255628,7.70555895,0.62430990,1.04981481,0.03712849,0.22385975,0.60067472,5.70905102,0.04394972,0.83608946
-3.10655328,7.72314273,0.63286648,1.07027361,0.03749807,0.22335152,0.59657346,5.71270959,0.04380891,0.83285828
-3.10055028,7.74454878,0.64086269,1.08919644,0.03790443,0.22315617,0.59279625,5.72057821,0.04367666,0.83023331
-3.09454727,7.77046653,0.64834605,1.10649467,0.03834618,0.22334316,0.58950181,5.73318635,0.04355792,0.82840186
-3.08854427,7.80153508,0.65537869,1.12210959,0.03882012,0.22398166,0.58685287,5.75100454,0.04345742,0.82754098
-3.08254127,7.83834316,0.66203519,1.13601300,0.03932139,0.22513839,0.58501215,5.77444798,0.04337968,0.82781401
-3.07653827,7.88143119,0.66840028,1.14820725,0.03984357,0.22687554,0.58413858,5.80388172,0.04332907,0.82936784
-3.07053527,7.93129427,0.67456639,1.15872442,0.04037892,0.22924891,0.58438360,5.83962673,0.04330987,0.83233078
-3.06453227,7.98838513,0.68063119,1.16762477,0.04091867,0.23230617,0.58588781,5.88196579,0.04332637,0.83681092
-3.05852926,8.05311599,0.68669492,1.17499423,0.04145331,0.23608532,0.58877783,5.93114846,0.04338288,0.84289487
-3.05252626,8.12585840,0.69285774,1.18094106,0.04197293,0.24061347,0.59316340,5.98739454,0.04348379,0.85064697
-3.04652326,8.20694049,0.69921703,1.18559168,0.04246758,0.24590579,0.59913493,6.05089520,0.04363356,0.86010849
-3.04052026,8.29664107,0.70586457,1.18908577,0.04292758,0.25196482,0.60676123,6.12181170,0.04383667,0.87129720
-3.03451726,8.39518044,0.71288377,1.19157083,0.04334387,0.25877996,0.61608768,6.20027117,0.04409758,0.88420684
-3.02851426,8.50270801,0.72034702,1.19319629,0.04370828,0.26632733,0.62713478,6.28635965,0.04442057,0.89880670
-3.02251126,8.61928705,0.72831301,1.19410759,0.04401379,0.27456987,0.63989705,6.38011239,0.04480963,0.91504127
-3.01650825,8.74487729,0.73682440,1.19444027,0.04425476,0.28345775,0.65434241,6.48150177,0.04526824,0.93282988
-3.01050525,8.87931607,0.74590565,1.19431452,0.04442699,0.29292903,0.67041201,6.59042344,0.04579921,0.95206653
-3.00450225,9.02229928,0.75556129,1.19383042,0.04452789,0.30291067,0.68802046,6.70668120,0.04640446,0.97261985
-2.99849925,9.17336300,0.76577468,1.19306404,0.04455646,0.31331974,0.70705668,6.82997149,0.04708482,0.99433349
-2.99249625,9.33186733,0.77650725,1.19206468,0.04451325,0.32406487,0.72738518,6.95986841,0.04783981,1.01702673
-2.98649325,9.49698350,0.78769843,1.19085339,0.04440028,0.33504799,0.74884783,7.09581012,0.04866754,1.04049572
-2.98049025,9.66768549,0.79926621,1.18942283,0.04422091,0.34616619,0.77126617,7.23708775,0.04956454,1.06451524
-2.97448724,9.84274720,0.81110841,1.18773850,0.04397962,0.35731378,0.79444416,7.38283766,0.05052567,1.08884106
-2.96848424,10.02074604,0.82310457,1.18574128,0.04368184,0.36838440,0.81817134,7.53203806,0.05154412,1.11321300
-2.96248124,10.20007353,0.83511851,1.18335111,0.04333369,0.37927319,0.84222629,7.68351066,0.05261145,1.13735862
-2.95647824,10.37895330,0.84700144,1.18047168,0.04294174,0.38987892,0.86638046,7.83592799,0.05371761,1.16099750
-2.95047524,10.55546629,0.85859544,1.17699583,0.04251274,0.40010608,0.89040202,7.98782677,0.05485116,1.18384598
-2.94447224,10.72758295,0.86973730,1.17281139,0.04205342,0.40986669,0.91405986,8.13762732,0.05599941,1.20562241
-2.93846923,10.89320160,0.88026254,1.16780718,0.04157026,0.41908202,0.93712751,8.28365904,0.05714866,1.22605246
-2.93246623,11.05019198,0.89000945,1.16187887,0.04106927,0.42768393,0.95938686,8.42419109,0.05828453,1.24487467
-2.92646323,11.19644242,0.89882296,1.15493446,0.04055586,0.43561589,0.98063162,8.55746787,0.05939218,1.26184570
-2.92046023,11.32990938,0.90655838,1.14689899,0.04003470,0.44283367,1.00067044,8.68174786,0.06045673,1.27674541
-2.91445723,11.44866722,0.91308468,1.13771862,0.03950965,0.44930562,1.01932947,8.79534466,0.06146350,1.28938138
-2.90845423,11.55095662,0.91828743,1.12736351,0.03898371,0.45501256,1.03645453,8.89666878,0.06239840,1.29959276
-2.90245123,11.63522968,0.92207123,1.11582981,0.03845901,0.45994729,1.05191271,8.98426834,0.06324818,1.30725338
-2.89644822,11.70019001,0.92436159,1.10314052,0.03793686,0.46411379,1.06559331,9.05686732,0.06400077,1.31227399
-2.89044522,11.74482629,0.92510636,1.08934533,0.03741781,0.46752616,1.07740848,9.11339963,0.06464548,1.31460353
-2.88444222,11.76843800,0.92427662,1.07451953,0.03690172,0.47020728,1.08729315,9.15303764,0.06517319,1.31422953
-2.87843922,11.77065240,0.92186708,1.05876208,0.03638791,0.47218739,1.09520473,9.17521401,0.06557657,1.31117753
-2.87243622,11.75143229,0.91789615,1.04219306,0.03587527,0.47350259,1.10112242,9.17963602,0.06585013,1.30550971
-2.86643322,11.71107436,0.91240549,1.02495054,0.03536236,0.47419332,1.10504628,9.16629173,0.06599031,1.29732275
-2.86043022,11.65019844,0.90545935,1.00718715,0.03484763,0.47430301,1.10699624,9.13544803,0.06599550,1.28674512
-2.85442721,11.56972834,0.89714351,0.98906649,0.03432948,0.47387683,1.10701104,9.08764065,0.06586600,1.27393385
-2.84842421,11.47086531,0.88756396,0.97075942,0.03380640,0.47296068,1.10514724,9.02365685,0.06560397,1.25907097
-2.84242121,11.35505540,0.87684534,0.95244051,0.03327711,0.47160043,1.10147836,8.94451164,0.06521335,1.24235983
-2.83641821,11.22395225,0.86512910,0.93428467,0.03274066,0.46984143,1.09609422,8.85141878,0.06469970,1.22402128
-2.83041521,11.07937687,0.85257140,0.91646400,0.03219648,0.46772832,1.08910041,8.74575784,0.06407014,1.20428999
-2.82441221,10.92327615,0.83934079,0.89914502,0.03164451,0.46530503,1.08061804,8.62903889,0.06333314,1.18341085
-2.81840920,10.75768152,0.82561563,0.88248626,0.03108519,0.46261513,1.07078349,8.50286622,0.06249840,1.16163564
-2.81240620,10.58466937,0.81158132,0.86663617,0.03051956,0.45970223,1.05974841,8.36890255,0.06157673,1.13921993
-2.80640320,10.40632425,0.79742734,0.85173155,0.02994925,0.45661058,1.04767954,8.22883505,0.06057984,1.11642022
-2.80040020,10.22470590,0.78334416,0.83789621,0.02937649,0.45338574,1.03475855,8.08434411,0.05952025,1.09349136
-2.79439720,10.04182064,0.76952008,0.82524012,0.02880415,0.45007511,1.02118154,7.93707578,0.05841112,1.07068414
-2.78839420,9.85959759,0.75613810,0.81385884,0.02823567,0.44672857,1.00715829,7.78861841,0.05726613,1.04824308
-2.78239120,9.67986944,0.74337288,0.80383322,0.02767504,0.44339878,0.99291095,7.64048361,0.05609933,1.02640432
-2.77638819,9.50435772,0.73138789,0.79522951,0.02712679,0.44014137,0.97867226,7.49409157,0.05492500,1.00539351
-2.77038519,9.33466190,0.72033284,0.78809950,0.02659590,0.43701486,0.96468308,7.35076042,0.05375752,0.98542383
-2.76438219,9.17225154,0.71034143,0.78248099,0.02608770,0.43408027,0.95118932,7.21169899,0.05261124,0.96669384
-2.75837919,9.01846080,0.70152962,0.77839829,0.02560784,0.43140042,0.93843811,7.07800247,0.05150026,0.94938540
-2.75237619,8.87448429,0.69399422,0.77586279,0.02516211,0.42903897,0.92667343,6.95064996,0.05043832,0.93366143
-2.74637319,8.74137339,0.68781205,0.77487350,0.02475635,0.42705909,0.91613116,6.83050338,0.04943863,0.91966377
-2.74037019,8.62003250,0.68303955,0.77541761,0.02439631,0.42552197,0.90703364,6.71830681,0.04851362,0.90751093
-2.73436718,8.51121451,0.67971279,0.77747081,0.02408747,0.42448508,0.89958404,6.61468569,0.04767483,0.89729602
-2.72836418,8.41551521,0.67784785,0.78099751,0.02383492,0.42400036,0.89396063,6.52014550,0.04693265,0.88908478
-2.72236118,8.33336672,0.67744158,0.78595094,0.02364314,0.42411233,0.89031122,6.43506967,0.04629619,0.88291394
-2.71635818,8.26503011,0.67847247,0.79227294,0.02351590,0.42485629,0.88874794,6.35971661,0.04577307,0.87878989
-2.71035518,8.21058773,0.68090179,0.79989369,0.02345606,0.42625668,0.88934277,6.29421633,0.04536930,0.87668790
-2.70435218,8.16993611,0.68467469,0.80873127,0.02346543,0.42832569,0.89212385,6.23856684,0.04508912,0.87655187
-2.69834917,8.14278036,0.68972140,0.81869118,0.02354470,0.43106221,0.89707296,6.19263118,0.04493493,0.87829482
-2.69234617,8.12863102,0.69595845,0.82966588,0.02369331,0.43445129,0.90412434,6.15613572,0.04490723,0.88180008
-2.68634317,8.12680461,0.70328975,0.84153448,0.02390938,0.43846397,0.91316493,6.12867047,0.04500465,0.88692330
-2.68034017,8.13642874,0.71160780,0.85416267,0.02418974,0.44305775,0.92403614,6.10969233,0.04522397,0.89349529
-2.67433717,8.15645256,0.72079481,0.86740298,0.02452991,0.44817762,0.93653728,6.09853180,0.04556022,0.90132554
-2.66833417,8.18566315,0.73072397,0.88109555,0.02492418,0.45375756,0.95043043,6.09440354,0.04600683,0.91020656
-2.66233117,8.22270795,0.74126082,0.89506935,0.02536568,0.45972259,0.96544686,6.09642126,0.04655583,0.91991873
-2.65632816,8.26612300,0.75226478,0.90914406,0.02584655,0.46599121,0.98129457,6.10361656,0.04719808,0.93023555
-2.65032516,8.31436624,0.76359097,0.92313251,0.02635807,0.47247821,0.99766686,6.11496151,0.04792348,0.94092924
-2.64432216,8.36585500,0.77509221,0.93684370,0.02689088,0.47909760,1.01425158,6.12939421,0.04872127,0.95177631
-2.63831916,8.41900598,0.78662133,0.95008631,0.02743515,0.48576563,1.03074066,6.14584640,0.04958026,0.96256299
-2.63231616,8.47227623,0.79803368,0.96267262,0.02798082,0.49240367,1.04683954,6.16327176,0.05048911,0.97309019
-2.62631316,8.52420299,0.80918981,0.97442268,0.02851781,0.49894086,1.06227615,6.18067380,0.05143651,0.98317798
-2.62031016,8.57344072,0.81995822,0.98516849,0.02903620,0.50531633,1.07680901,6.19713170,0.05241137,0.99266916
-2.61430715,8.61879318,0.83021802,0.99475813,0.02952650,0.51148086,1.09023403,6.21182290,0.05340297,1.00143192
-2.60830415,8.65923907,0.83986145,1.00305949,0.02997975,0.51739799,1.10238987,6.22404117,0.05440104,1.00936151
-2.60230115,8.69394987,0.84879602,1.00996350,0.03038771,0.52304432,1.11316146,6.23320921,0.05539580,1.01638072
-2.59629815,8.72229898,0.85694620,1.01538669,0.03074300,0.52840920,1.12248161,6.23888514,0.05637795,1.02243933
-2.59029515,8.74386187,0.86425441,1.01927287,0.03103920,0.53349363,1.13033060,6.24076257,0.05733865,1.02751256
-2.58429215,8.75840726,0.87068144,1.02159391,0.03127093,0.53830860,1.13673387,6.23866443,0.05826940,1.03159853
-2.57828914,8.76588026,0.87620597,1.02234956,0.03143388,0.54287284,1.14175783,6.23253100,0.05916201,1.03471503
-2.57228614,8.76637846,0.88082335,1.02156628,0.03152490,0.54721017,1.14550411,6.22240305,0.06000847,1.03689572
-2.56628314,8.76012268,0.88454364,1.01929520,0.03154197,0.55134663,1.14810245,6.20840127,0.06080090,1.03818601
-2.56028014,8.74742427,0.88738901,1.01560928,0.03148423,0.55530755,1.14970271,6.19070329,0.06153149,1.03863882
-2.55427714,8.72865099,0.88939048,1.01059989,0.03135191,0.55911465,1.15046626,6.16951989,0.06219251,1.03831045
-2.54827414,8.70419350,0.89058447,1.00437284,0.03114638,0.56278351,1.15055728,6.14507185,0.06277629,1.03725680
-2.54227114,8.67443450,0.89100909,0.99704428,0.03087005,0.56632137,1.15013430,6.11756883,0.06327535,1.03553003
-2.53626813,8.63972211,0.89070043,0.98873642,0.03052634,0.56972558,1.14934238,6.08719155,0.06368249,1.03317583
-2.53026513,8.60034888,0.88968924,0.97957350,0.03011962,0.57298255,1.14830626,6.05407822,0.06399096,1.03023146
-2.52426213,8.55653725,0.88799795,0.96967793,0.02965511,0.57606751,1.14712482,6.01831579,0.06419462,1.02672440
-2.51825913,8.50843200,0.88563836,0.95916694,0.02913880,0.57894481,1.14586688,5.97993640,0.06428817,1.02267180
-2.51225613,8.45609940,0.88261012,0.94814972,0.02857733,0.58156895,1.14456858,5.93891877,0.06426731,1.01808056
-2.50625313,8.39953279,0.87889997,0.93672508,0.02797787,0.58388617,1.14323244,5.89519436,0.06412896,1.01294792
-2.50025013,8.33866349,0.87448194,0.92497977,0.02734796,0.58583641,1.14182779,5.84865732,0.06387138,1.00726261
-2.49424712,8.27337594,0.86931834,0.91298730,0.02669534,0.58735569,1.14029276,5.79917747,0.06349428,1.00100618
-2.48824412,8.20352570,0.86336156,0.90080729,0.02602776,0.58837865,1.13853742,5.74661522,0.06299891,0.99415468
-2.48224112,8.12895885,0.85655659,0.88848528,0.02535282,0.58884109,1.13644809,5.69083720,0.06238796,0.98668028
-2.47623812,8.04953133,0.84884406,0.87605295,0.02467773,0.58868253,1.13389228,5.63173166,0.06166559,0.97855296
-2.47023512,7.96512716,0.84016365,0.86352860,0.02400917,0.58784850,1.13072434,5.56922246,0.06083727,0.96974206
-2.46423212,7.87567431,0.83045774,0.85091798,0.02335305,0.58629252,1.12679136,5.50328103,0.05990956,0.96021771
-2.45822911,7.78115769,0.81967514,0.83821525,0.02271440,0.58397781,1.12193911,5.43393557,0.05889000,0.94995215
-2.45222611,7.68162876,0.80777471,0.82540428,0.02209722,0.58087852,1.11601798,5.36127714,0.05778680,0.93892081
-2.44622311,7.57721173,0.79472874,0.81246002,0.02150442,0.57698061,1.10888850,5.28546271,0.05660864,0.92710338
-2.44022011,7.46810661,0.78052596,0.79935023,0.02093773,0.57228231,1.10042655,5.20671506,0.05536447,0.91448483
-2.43421711,7.35458947,0.76517423,0.78603740,0.02039775,0.56679427,1.09052799,5.12532013,0.05406329,0.90105638
-2.42821411,7.23701071,0.74870261,0.77248094,0.01988397,0.56053938,1.07911269,5.04162225,0.05271402,0.88681658
-2.42221111,7.11579200,0.73116304,0.75863976,0.01939493,0.55355234,1.06612800,4.95601785,0.05132543,0.87177249
-2.41620810,6.99142267,0.71263141,0.74447506,0.01892833,0.54587911,1.05155142,4.86894839,0.04990601,0.85594098
-2.41020510,6.86445622,0.69320813,0.72995350,0.01848128,0.53757622,1.03539273,4.78089322,0.04846409,0.83935021
-2.40420210,6.73550769,0.67301822,0.71505055,0.01805052,0.52870997,1.01769540,4.69236287,0.04700780,0.82204118
-2.39819910,6.60525205,0.65221085,0.69975403,0.01763266,0.51935569,0.99853733,4.60389344,0.04554525,0.80406937
-2.39219610,6.47442397,0.63095848,0.68406764,0.01722449,0.50959694,0.97803091,4.51604222,0.04408461,0.78550641
-2.38619310,6.34381885,0.60945543,0.66801448,0.01682323,0.49952473,0.95632250,4.42938497,0.04263424,0.76644156
-2.38019010,6.21429480,0.58791609,0.65164010,0.01642681,0.48923678,0.93359123,4.34451460,0.04120286,0.74698308
-2.37418709,6.08677517,0.56657266,0.63501527,0.01603407,0.47883675,0.91004715,4.26204133,0.03979968,0.72725920
-2.36818409,5.96225086,0.54567243,0.61823794,0.01564499,0.46843341,0.88592877,4.18259374,0.03843442,0.70741871
-2.36218109,5.84178172,0.52547465,0.60143438,0.01526080,0.45813986,0.86150007,4.10682035,0.03711742,0.68763096
-2.35617809,5.72649616,0.50624695,0.58475936,0.01488410,0.44807254,0.83704683,4.03539114,0.03585960,0.66808527
-2.35017509,5.61758810,0.48826139,0.56839515,0.01451887,0.43835023,0.81287249,3.96899829,0.03467236,0.64898957
-2.34417209,5.51631048,0.47179008,0.55254929,0.01417045,0.42909286,0.78929345,3.90835551,0.03356751,0.63056840
-2.33816908,5.42396465,0.45710050,0.53745120,0.01384545,0.42042018,0.76663402,3.85419518,0.03255704,0.61306003
-2.33216608,5.34188502,0.44445045,0.52334747,0.01355157,0.41245030,0.74522088,3.80726287,0.03165288,0.59671296
-2.32616308,5.27141869,0.43408291,0.51049618,0.01329744,0.40529802,0.72537733,3.76830856,0.03086666,0.58178159
-2.32016008,5.21389990,0.42622059,0.49916006,0.01309230,0.39907304,0.70741723,3.73807434,0.03020934,0.56852137
-2.31415708,5.17061948,0.42106059,0.48959907,0.01294574,0.39387803,0.69163887,3.71727832,0.02969096,0.55718329
-2.30815408,5.14278967,0.41876908,0.48206228,0.01286738,0.38980656,0.67831874,3.70659489,0.02932029,0.54800803
-2.30215108,5.13150505,0.41947609,0.47677954,0.01286651,0.38694099,0.66770545,3.70663162,0.02910449,0.54121975
-2.29614807,5.13770065,0.42327079,0.47395319,0.01295169,0.38535029,0.66001372,3.71790318,0.02904888,0.53701967
-2.29014507,5.16210838,0.43019715,0.47375004,0.01313047,0.38508790,0.65541870,3.74080338,0.02915664,0.53557977
-2.28414207,5.20521358,0.44025019,0.47629399,0.01340898,0.38618967,0.65405072,3.77557606,0.02942865,0.53703647
-2.27813907,5.26721316,0.45337304,0.48165959,0.01379165,0.38867188,0.65599059,3.82228641,0.02986330,0.54148482
-2.27213607,5.34797768,0.46945493,0.48986670,0.01428091,0.39252961,0.66126550,3.88079391,0.03045645,0.54897306
-2.26613307,5.44701907,0.48833012,0.50087669,0.01487693,0.39773524,0.66984589,3.95072868,0.03120135,0.55949801
-2.26013007,5.56346634,0.50977807,0.51459016,0.01557749,0.40423751,0.68164318,4.03147280,0.03208871,0.57300135
-2.25412706,5.69605113,0.53352485,0.53084648,0.01637785,0.41196091,0.69650878,4.12214807,0.03310676,0.58936693
-2.24812406,5.84310499,0.55924590,0.54942524,0.01727069,0.42080574,0.71423429,4.22161199,0.03424146,0.60841954
-2.24212106,6.00256983,0.58657015,0.57004959,0.01824618,0.43064874,0.73455321,4.32846274,0.03547670,0.62992505
-2.23611806,6.17202259,0.61508566,0.59239150,0.01929209,0.44134446,0.75714417,4.44105445,0.03679458,0.65359218
-2.23011506,6.34871453,0.64434650,0.61607894,0.02039402,0.45272738,0.78163581,4.55752293,0.03817577,0.67907609
-2.22411206,6.52962514,0.67388111,0.64070460,0.02153570,0.46461479,0.80761325,4.67582184,0.03959987,0.70598369
-2.21810905,6.71152960,0.70320166,0.66583620,0.02269935,0.47681043,0.83462626,4.79376878,0.04104588,0.73388076
-2.21210605,6.89107823,0.73181457,0.69102793,0.02386615,0.48910892,0.86219892,4.90910000,0.04249268,0.76230088
-2.20610305,7.06488555,0.75923164,0.71583267,0.02501671,0.50130075,0.88984053,5.01953191,0.04391949,0.79075575
-2.20010005,7.22962595,0.78498164,0.73981469,0.02613167,0.51317786,0.91705774,5.12282732,0.04530643,0.81874706
-2.19409705,7.38213219,0.80862205,0.76256227,0.02719220,0.52453957,0.94336731,5.21686348,0.04663503,0.84577917
-2.18809405,7.51949301,0.82975044,0.78369980,0.02818063,0.53519866,0.96830928,5.29969919,0.04788873,0.87137258
-2.18209105,7.63914527,0.84801511,0.80289889,0.02908094,0.54498747,0.99145992,5.36963776,0.04905336,0.89507739
-2.17608804,7.73895678,0.86312466,0.81988805,0.02987932,0.55376368,1.01244426,5.42528281,0.05011754,0.91648658
-2.17008504,7.81729560,0.87485607,0.83446040,0.03056457,0.56141553,1.03094727,5.46558420,0.05107309,0.93524830
-2.16408204,7.87308249,0.88306079,0.84647926,0.03112847,0.56786636,1.04672365,5.48987163,0.05191520,0.95107675
-2.15807904,7.90582381,0.88766882,0.85588109,0.03156603,0.57307802,1.05960544,5.49787411,0.05264268,0.96376134
-2.15207604,7.91562303,0.88869031,0.86267592,0.03187565,0.57705324,1.06950726,5.48972429,0.05325792,0.97317329
-2.14607304,7.90317007,0.88621469,0.86694494,0.03205911,0.57983657,1.07642881,5.46594723,0.05376686,0.97926979
-2.14007004,7.86970887,0.88040737,0.86883560,0.03212153,0.58151388,1.08045455,5.42743412,0.05417873,0.98209520
-2.13406703,7.81698471,0.87150395,0.86855428,0.03207114,0.58221048,1.08175042,5.37540241,0.05450571,0.98177926
-2.12806403,7.74717372,0.85980233,0.86635697,0.03191896,0.58208775,1.08055779,5.31134418,0.05476248,0.97853240
-2.12206103,7.66279822,0.84565294,0.86253840,0.03167843,0.58133852,1.07718489,5.23696562,0.05496567,0.97263836
-2.11605803,7.56663190,0.82944753,0.85742012,0.03136494,0.58018124,1.07199594,5.15412059,0.05513316,0.96444429
-2.11005503,7.46159961,0.81160696,0.85133820,0.03099533,0.57885333,1.06539873,5.06474176,0.05528346,0.95434901
-2.10405203,7.35067653,0.79256855,0.84463099,0.03058732,0.57760381,1.05783088,4.97077265,0.05543494,0.94278968
-2.09804902,7.23679142,0.77277352,0.83762778,0.03015905,0.57668561,1.04974563,4.87410388,0.05560519,0.93022771
-2.09204602,7.12273830,0.75265491,0.83063856,0.02972849,0.57634791,1.04159769,4.77651654,0.05581028,0.91713439
-2.08604302,7.01110013,0.73262662,0.82394561,0.02931302,0.57682864,1.03382962,4.67963496,0.05606428,0.90397684
-2.08004002,6.90418734,0.71307378,0.81779695,0.02892902,0.57834764,1.02685948,4.58489063,0.05637868,0.89120496
-2.07403702,6.80399282,0.69434484,0.81240210,0.02859149,0.58110044,1.02106997,4.49349820,0.05676211,0.87923970
-2.06803402,6.71216423,0.67674561,0.80792992,0.02831377,0.58525320,1.01679955,4.40644362,0.05722006,0.86846307
-2.06203102,6.62999300,0.66053515,0.80450863,0.02810740,0.59093854,1.01433554,4.32448394,0.05775480,0.85921022
-2.05602801,6.55841878,0.64592366,0.80222765,0.02798192,0.59825257,1.01390938,4.24815734,0.05836542,0.85176361
-2.05002501,6.49804692,0.63307211,0.80114096,0.02794481,0.60725308,1.01569402,4.17780171,0.05904803,0.84634923
-2.04402201,6.44917630,0.62209348,0.80127151,0.02800151,0.61795867,1.01980299,4.11357944,0.05979597,0.84313490
-2.03801901,6.41183401,0.61305520,0.80261634,0.02815541,0.63034888,1.02629116,4.05550601,0.06060025,0.84223022
-2.03201601,6.38581367,0.60598263,0.80515176,0.02840791,0.64436510,1.03515673,4.00347994,0.06144990,0.84368800
-2.02601301,6.37071409,0.60086305,0.80883830,0.02875851,0.65991203,1.04634399,3.95731178,0.06233249,0.84750681
-2.02001001,6.36597534,0.59765000,0.81362497,0.02920489,0.67685970,1.05974666,3.91675021,0.06323455,0.85363422
-2.01400700,6.37091020,0.59626762,0.81945260,0.02974297,0.69504577,1.07521146,3.88150358,0.06414203,0.86197052
-2.00800400,6.38472915,0.59661471,0.82625603,0.03036705,0.71427795,1.09254159,3.85125601,0.06504073,0.87237258
-2.00200100,6.40655849,0.59856847,0.83396511,0.03106989,0.73433673,1.11150011,3.82567759,0.06591663,0.88465761
-1.99599800,6.43545154,0.60198771,0.84250462,0.03184277,0.75497809,1.13181302,3.80442876,0.06675622,0.89860685
-1.98999500,6.47039377,0.60671562,0.85179321,0.03267568,0.77593645,1.15317231,3.78715957,0.06754672,0.91396895
-1.98399200,6.51030349,0.61258203,0.86174169,0.03355741,0.79692770,1.17523893,3.77350492,0.06827624,0.93046325
-1.97798899,6.55402986,0.61940550,0.87225091,0.03447572,0.81765271,1.19764600,3.76307716,0.06893392,0.94778312
-1.97198599,6.60035067,0.62699508,0.88320970,0.03541755,0.83780105,1.22000250,3.75545753,0.06951001,0.96559931
-1.96598299,6.64797191,0.63515217,0.89449312,0.03636926,0.85705532,1.24189766,3.75018819,0.06999586,0.98356378
-1.95997999,6.69553124,0.64367252,0.90596143,0.03731692,0.87509602,1.26290639,3.74676620,0.07038399,1.00131399
-1.95397699,6.74160709,0.65234850,0.91746003,0.03824667,0.89160704,1.28259575,3.74464073,0.07066806,1.01847799
-1.94797399,6.78473443,0.66097178,0.92882047,0.03914501,0.90628172,1.30053265,3.74321436,0.07084292,1.03468018
-1.94197099,6.82342758,0.66933644,0.93986278,0.03999930,0.91882946,1.31629278,3.74184913,0.07090457,1.04954802
-1.93596798,6.85621000,0.67724252,0.95039896,0.04079808,0.92898275,1.32947047,3.73987710,0.07085025,1.06271946
-1.92996498,6.88164997,0.68449988,0.96023759,0.04153152,0.93650426,1.33968932,3.73661540,0.07067844,1.07385094
-1.92396198,6.89840066,0.69093231,0.96918929,0.04219176,0.94119398,1.34661314,3.73138482,0.07038892,1.08262579
-1.91795898,6.90524255,0.69638169,0.97707282,0.04277327,0.94289590,1.34995682,3.72353087,0.06998278,1.08876264
-1.91195598,6.90112586,0.70071194,0.98372139,0.04327306,0.94150401,1.34949642,3.71244625,0.06946254,1.09202355
-1.90595298,6.88521038,0.70381268,0.98898890,0.04369088,0.93696728,1.34507815,3.69759302,0.06883206,1.09222137
