energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.54927464,1.51213123,-1.51214064,0.27920574,-0.27921075,1.04528178,-1.04528731,0.05706881,-0.05706969,0.00000000,-0.00000000,0.40245244,-0.40245559,0.00000000,-0.00000000
-0.54327164,1.48298222,-1.48299569,0.26285876,-0.26286361,1.03084475,-1.03085348,0.05383648,-0.05383731,0.00000000,-0.00000000,0.38957995,-0.38958367,0.00000000,-0.00000000
-0.53726863,1.45012272,-1.45013993,0.24719442,-0.24719902,1.01320320,-1.01321489,0.05077393,-0.05077470,0.00000000,-0.00000000,0.37654198,-0.37654617,0.00000000,-0.00000000
-0.53126563,1.41421578,-1.41423631,0.23243050,-0.23243480,0.99277535,-0.99278971,0.04792851,-0.04792920,0.00000000,-0.00000000,0.36356022,-0.36356479,0.00000000,-0.00000000
-0.52526263,1.37596936,-1.37599274,0.21874861,-0.21875254,0.97003146,-0.97004814,0.04533861,-0.04533921,0.00000000,-0.00000000,0.35084265,-0.35084749,0.00000000,-0.00000000
-0.51925963,1.33610838,-1.33613410,0.20629017,-0.20629370,0.94547333,-0.94549195,0.04303294,-0.04303344,0.00000000,-0.00000000,0.33857690,-0.33858191,0.00000000,-0.00000000
-0.51325663,1.29534656,-1.29537407,0.19515398,-0.19515708,0.91961312,-0.91963327,0.04103012,-0.04103052,0.00000000,-0.00000000,0.32692437,-0.32692946,0.00000000,-0.00000000
-0.50725363,1.25435943,-1.25438821,0.18539528,-0.18539793,0.89295235,-0.89297363,0.03933859,-0.03933889,0.00000000,-0.00000000,0.31601544,-0.31602050,0.00000000,-0.00000000
-0.50125063,1.21375968,-1.21378920,0.17702626,-0.17702846,0.86596218,-0.86598418,0.03795689,-0.03795709,0.00000000,-0.00000000,0.30594573,-0.30595069,0.00000000,-0.00000000
-0.49524762,1.17407584,-1.17410563,0.17001798,-0.17001976,0.83906568,-0.83908803,0.03687418,-0.03687429,0.00000000,-0.00000000,0.29677377,-0.29677857,0.00000000,-0.00000000
-0.48924462,1.13573537,-1.13576501,0.16430355,-0.16430493,0.81262316,-0.81264553,0.03607108,-0.03607111,0.00000000,-0.00000000,0.28852005,-0.28852463,0.00000000,-0.00000000
-0.48324162,1.09905282,-1.09908196,0.15978228,-0.15978330,0.78692093,-0.78694304,0.03552071,-0.03552066,0.00000000,-0.00000000,0.28116745,-0.28117179,0.00000000,-0.00000000
-0.47723862,1.06422342,-1.06425177,0.15632482,-0.15632553,0.76216413,-0.76218574,0.03518989,-0.03518978,0.00000000,-0.00000000,0.27466316,-0.27466724,0.00000000,-0.00000000
-0.47123562,1.03132247,-1.03134984,0.15377888,-0.15377935,0.73847375,-0.73849470,0.03504057,-0.03504042,0.00000000,-0.00000000,0.26892191,-0.26892575,0.00000000,-0.00000000
-0.46523262,1.00031027,-1.00033656,0.15197546,-0.15197575,0.71588790,-0.71590808,0.03503123,-0.03503105,0.00000000,-0.00000000,0.26383040,-0.26383401,0.00000000,-0.00000000
-0.45922961,0.97104230,-0.97106746,0.15073522,-0.15073540,0.69436707,-0.69438642,0.03511842,-0.03511823,0.00000000,-0.00000000,0.25925273,-0.25925615,0.00000000,-0.00000000
-0.45322661,0.94328385,-0.94330791,0.14987491,-0.14987506,0.67380298,-0.67382151,0.03525824,-0.03525806,0.00000000,-0.00000000,0.25503665,-0.25503993,0.00000000,-0.00000000
-0.44722361,0.91672841,-0.91675147,0.14921357,-0.14921374,0.65403043,-0.65404820,0.03540777,-0.03540762,0.00000000,-0.00000000,0.25102030,-0.25102350,0.00000000,-0.00000000
-0.44122061,0.89101867,-0.89104086,0.14857829,-0.14857856,0.63484135,-0.63485844,0.03552644,-0.03552632,0.00000000,-0.00000000,0.24703920,-0.24704238,0.00000000,-0.00000000
-0.43521761,0.86576888,-0.86579038,0.14780945,-0.14780986,0.61600027,-0.61601680,0.03557717,-0.03557711,0.00000000,-0.00000000,0.24293309,-0.24293631,0.00000000,-0.00000000
-0.42921461,0.84058766,-0.84060866,0.14676512,-0.14676574,0.59726028,-0.59727638,0.03552744,-0.03552745,0.00000000,-0.00000000,0.23855243,-0.23855577,0.00000000,-0.00000000
-0.42321161,0.81509976,-0.81512045,0.14532474,-0.14532560,0.57837868,-0.57839449,0.03535010,-0.03535018,0.00000000,-0.00000000,0.23376431,-0.23376782,0.00000000,-0.00000000
-0.41720860,0.78896589,-0.78898648,0.14339172,-0.14339286,0.55913142,-0.55914708,0.03502394,-0.03502411,0.00000000,-0.00000000,0.22845733,-0.22846105,0.00000000,-0.00000000
-0.41120560,0.76189979,-0.76192042,0.14089513,-0.14089656,0.53932575,-0.53934137,0.03453409,-0.03453434,0.00000000,-0.00000000,0.22254547,-0.22254945,0.00000000,-0.00000000
-0.40520260,0.73368150,-0.73370232,0.13779036,-0.13779210,0.51881039,-0.51882608,0.03387210,-0.03387244,0.00000000,-0.00000000,0.21597077,-0.21597503,0.00000000,-0.00000000
-0.39919960,0.70416679,-0.70418790,0.13405886,-0.13406090,0.49748298,-0.49749881,0.03303587,-0.03303629,0.00000000,-0.00000000,0.20870462,-0.20870917,0.00000000,-0.00000000
-0.39319660,0.67329210,-0.67331355,0.12970688,-0.12970920,0.47529444,-0.47531046,0.03202929,-0.03202979,0.00000000,-0.00000000,0.20074784,-0.20075268,0.00000000,-0.00000000
-0.38719360,0.64107532,-0.64109713,0.12476348,-0.12476608,0.45225035,-0.45226658,0.03086175,-0.03086233,0.00000000,-0.00000000,0.19212948,-0.19213461,0.00000000,-0.00000000
-0.38119060,0.60761247,-0.60763460,0.11927787,-0.11928070,0.42840942,-0.42842585,0.02954747,-0.02954812,0.00000000,-0.00000000,0.18290455,-0.18290993,0.00000000,-0.00000000
-0.37518759,0.57307085,-0.57309324,0.11331617,-0.11331920,0.40387939,-0.40389596,0.02810467,-0.02810538,0.00000000,-0.00000000,0.17315074,-0.17315633,0.00000000,-0.00000000
-0.36918459,0.53767927,-0.53770181,0.10695785,-0.10696104,0.37881069,-0.37882733,0.02655473,-0.02655549,0.00000000,-0.00000000,0.16296449,-0.16297024,0.00000000,-0.00000000
-0.36318159,0.50171599,-0.50173856,0.10029200,-0.10029530,0.35338856,-0.35340519,0.02492123,-0.02492201,0.00000000,-0.00000000,0.15245651,-0.15246237,0.00000000,-0.00000000
-0.35717859,0.46549538,-0.46551780,0.09341352,-0.09341690,0.32782397,-0.32784048,0.02322901,-0.02322982,0.00000000,-0.00000000,0.14174709,-0.14175300,0.00000000,-0.00000000
-0.35117559,0.42935391,-0.42937602,0.08641954,-0.08642294,0.30234411,-0.30236037,0.02150335,-0.02150417,0.00000000,-0.00000000,0.13096140,-0.13096730,0.00000000,-0.00000000
-0.34517259,0.39363645,-0.39365809,0.07940604,-0.07940942,0.27718283,-0.27719872,0.01976906,-0.01976988,0.00000000,-0.00000000,0.12022501,-0.12023084,0.00000000,-0.00000000
-0.33916958,0.35868348,-0.35870447,0.07246492,-0.07246823,0.25257174,-0.25258715,0.01804983,-0.01805064,0.00000000,-0.00000000,0.10965986,-0.10966555,0.00000000,-0.00000000
-0.33316658,0.32481983,-0.32483999,0.06568156,-0.06568477,0.22873225,-0.22874705,0.01636762,-0.01636840,0.00000000,-0.00000000,0.09938084,-0.09938634,0.00000000,-0.00000000
-0.32716358,0.29234545,-0.29236463,0.05913296,-0.05913604,0.20586896,-0.20588305,0.01474217,-0.01474292,0.00000000,-0.00000000,0.08949309,-0.08949835,0.00000000,-0.00000000
-0.32116058,0.26152860,-0.26154666,0.05288643,-0.05288934,0.18416461,-0.18417789,0.01319072,-0.01319143,0.00000000,-0.00000000,0.08009010,-0.08009506,0.00000000,-0.00000000
-0.31515758,0.23260155,-0.23261838,0.04699893,-0.04700165,0.16377684,-0.16378922,0.01172785,-0.01172852,0.00000000,-0.00000000,0.07125272,-0.07125735,0.00000000,-0.00000000
-0.30915458,0.20575887,-0.20577436,0.04151694,-0.04151945,0.14483655,-0.14484797,0.01036545,-0.01036606,0.00000000,-0.00000000,0.06304901,-0.06305328,0.00000000,-0.00000000
-0.30315158,0.18115827,-0.18117233,0.03647697,-0.03647925,0.12744818,-0.12745857,0.00911279,-0.00911335,0.00000000,-0.00000000,0.05553490,-0.05553876,0.00000000,-0.00000000
-0.29714857,0.15892376,-0.15893632,0.03190643,-0.03190846,0.11169137,-0.11170069,0.00797680,-0.00797730,0.00000000,-0.00000000,0.04875562,-0.04875906,0.00000000,-0.00000000
-0.29114557,0.13915087,-0.13916187,0.02782499,-0.02782677,0.09762416,-0.09763238,0.00696235,-0.00696278,0.00000000,-0.00000000,0.04274789,-0.04275088,0.00000000,-0.00000000
-0.28514257,0.12191358,-0.12192298,0.02424629,-0.02424781,0.08528726,-0.08529435,0.00607262,-0.00607299,0.00000000,-0.00000000,0.03754255,-0.03754507,0.00000000,-0.00000000
-0.27913957,0.10727260,-0.10728035,0.02117982,-0.02118108,0.07470916,-0.07471510,0.00530959,-0.00530989,0.00000000,-0.00000000,0.03316775,-0.03316978,0.00000000,-0.00000000
-0.27313657,0.09528452,-0.09529056,0.01863307,-0.01863405,0.06591197,-0.06591673,0.00467444,-0.00467468,0.00000000,-0.00000000,0.02965246,-0.02965398,0.00000000,-0.00000000
-0.26713357,0.08601146,-0.08601572,0.01661366,-0.01661436,0.05891735,-0.05892090,0.00416810,-0.00416826,0.00000000,-0.00000000,0.02703013,-0.02703111,0.00000000,-0.00000000
-0.26113057,0.07953081,-0.07953323,0.01513158,-0.01513199,0.05375263,-0.05375494,0.00379166,-0.00379175,0.00000000,-0.00000000,0.02534251,-0.02534290,0.00000000,-0.00000000
-0.25512756,0.07594460,-0.07594507,0.01420130,-0.01420140,0.05045650,-0.05045753,0.00354681,-0.00354682,0.00000000,-0.00000000,0.02464332,-0.02464309,0.00000000,-0.00000000
-0.24912456,0.07538805,-0.07538644,0.01384375,-0.01384352,0.04908425,-0.04908394,0.00343625,-0.00343619,0.00000000,-0.00000000,0.02500183,-0.02500091,0.00000000,-0.00000000
-0.24312156,0.07803703,-0.07803319,0.01408818,-0.01408759,0.04971217,-0.04971044,0.00346401,-0.00346386,0.00000000,-0.00000000,0.02650602,-0.02650434,0.00000000,-0.00000000
-0.23711856,0.08411391,-0.08410766,0.01497361,-0.01497265,0.05244090,-0.05243766,0.00363567,-0.00363543,0.00000000,-0.00000000,0.02926530,-0.02926279,0.00000000,-0.00000000
-0.23111556,0.09389156,-0.09388268,0.01655015,-0.01654876,0.05739761,-0.05739274,0.00395857,-0.00395823,0.00000000,-0.00000000,0.03341264,-0.03340919,0.00000000,-0.00000000
-0.22511256,0.10769502,-0.10768324,0.01887973,-0.01887788,0.06473665,-0.06473003,0.00444188,-0.00444143,0.00000000,-0.00000000,0.03910589,-0.03910139,0.00000000,-0.00000000
-0.21910955,0.12590060,-0.12588565,0.02203656,-0.02203420,0.07463875,-0.07463023,0.00509653,-0.00509597,0.00000000,-0.00000000,0.04652814,-0.04652247,0.00000000,-0.00000000
-0.21310655,0.14893214,-0.14891370,0.02610698,-0.02610404,0.08730836,-0.08729779,0.00593516,-0.00593448,0.00000000,-0.00000000,0.05588706,-0.05588007,0.00000000,-0.00000000
-0.20710355,0.17725411,-0.17723186,0.03118874,-0.03118518,0.10296929,-0.10295649,0.00697181,-0.00697100,0.00000000,-0.00000000,0.06741293,-0.06740447,0.00000000,-0.00000000
-0.20110055,0.21136150,-0.21133509,0.03738976,-0.03738550,0.12185846,-0.12184326,0.00822165,-0.00822070,0.00000000,-0.00000000,0.08135532,-0.08134523,0.00000000,-0.00000000
-0.19509755,0.25176632,-0.25173540,0.04482609,-0.04482107,0.14421785,-0.14420008,0.00970049,-0.00969938,0.00000000,-0.00000000,0.09797830,-0.09796641,0.00000000,-0.00000000
-0.18909455,0.29898080,-0.29894505,0.05361928,-0.05361344,0.17028473,-0.17026423,0.01142426,-0.01142299,0.00000000,-0.00000000,0.11755405,-0.11754020,0.00000000,-0.00000000
-0.18309155,0.35349758,-0.35345670,0.06389301,-0.06388627,0.20028035,-0.20025697,0.01340840,-0.01340696,0.00000000,-0.00000000,0.14035499,-0.14033902,0.00000000,-0.00000000
-0.17708854,0.41576708,-0.41572081,0.07576899,-0.07576130,0.23439733,-0.23437098,0.01566716,-0.01566554,0.00000000,-0.00000000,0.16664426,-0.16662602,0.00000000,-0.00000000
-0.17108554,0.48617269,-0.48612084,0.08936232,-0.08935362,0.27278624,-0.27275683,0.01821284,-0.01821104,0.00000000,-0.00000000,0.19666497,-0.19664433,0.00000000,-0.00000000
-0.16508254,0.56500457,-0.56494702,0.10477616,-0.10476641,0.31554162,-0.31550913,0.02105508,-0.02105310,0.00000000,-0.00000000,0.23062817,-0.23060502,0.00000000,-0.00000000
-0.15907954,0.65243275,-0.65236948,0.12209604,-0.12208521,0.36268822,-0.36265269,0.02420001,-0.02419785,0.00000000,-0.00000000,0.26870004,-0.26867433,0.00000000,-0.00000000
-0.15307654,0.74848090,-0.74841202,0.14138392,-0.14137200,0.41416794,-0.41412947,0.02764958,-0.02764724,0.00000000,-0.00000000,0.31098867,-0.31096037,0.00000000,-0.00000000
-0.14707354,0.85300176,-0.85292750,0.16267207,-0.16265906,0.46982816,-0.46978692,0.03140084,-0.03139833,0.00000000,-0.00000000,0.35753084,-0.35749998,0.00000000,-0.00000000
-0.14107054,0.96565566,-0.96557637,0.18595722,-0.18594316,0.52941229,-0.52936854,0.03544537,-0.03544270,0.00000000,-0.00000000,0.40827955,-0.40824623,0.00000000,-0.00000000
-0.13506753,1.08589334,-1.08580955,0.21119511,-0.21118005,0.59255299,-0.59250706,0.03976882,-0.03976601,0.00000000,-0.00000000,0.46309283,-0.46305718,0.00000000,-0.00000000
-0.12906453,1.21294457,-1.21285694,0.23829578,-0.23827981,0.65876894,-0.65872126,0.04435061,-0.04434767,0.00000000,-0.00000000,0.52172443,-0.52168668,0.00000000,-0.00000000
-0.12306153,1.34581352,-1.34572287,0.26711986,-0.26710308,0.72746554,-0.72741658,0.04916382,-0.04916078,0.00000000,-0.00000000,0.58381727,-0.58377770,0.00000000,-0.00000000
-0.11705853,1.48328197,-1.48318925,0.29747621,-0.29745876,0.79793990,-0.79789025,0.05417525,-0.05417213,0.00000000,-0.00000000,0.64890003,-0.64885900,0.00000000,-0.00000000
-0.11105553,1.62392099,-1.62382730,0.32912114,-0.32910319,0.86939051,-0.86934080,0.05934573,-0.05934257,0.00000000,-0.00000000,0.71638750,-0.71634542,0.00000000,-0.00000000
-0.10505253,1.76611152,-1.76601804,0.36175937,-0.36174111,0.94093142,-0.94088232,0.06463066,-0.06462748,0.00000000,-0.00000000,0.78558516,-0.78554251,0.00000000,-0.00000000
-0.09904952,1.90807357,-1.90798157,0.39504703,-0.39502865,1.01161067,-1.01156290,0.06998067,-0.06997750,0.00000000,-0.00000000,0.85569805,-0.85565536,0.00000000,-0.00000000
-0.09304652,2.04790369,-2.04781449,0.42859654,-0.42857830,1.08043274,-1.08038701,0.07534256,-0.07533944,0.00000000,-0.00000000,0.92584414,-0.92580198,0.00000000,-0.00000000
-0.08704352,2.18361962,-2.18353457,0.46198368,-0.46196580,1.14638395,-1.14634100,0.08066040,-0.08065736,0.00000000,-0.00000000,0.99507193,-0.99503091,0.00000000,-0.00000000
-0.08104052,2.31321076,-2.31313117,0.49475634,-0.49473908,1.20846025,-1.20842077,0.08587668,-0.08587375,0.00000000,-0.00000000,1.06238182,-1.06234253,0.00000000,-0.00000000
-0.07503752,2.43469252,-2.43461965,0.52644509,-0.52642870,1.26569601,-1.26566065,0.09093361,-0.09093083,0.00000000,-0.00000000,1.12675070,-1.12671375,0.00000000,-0.00000000
-0.06903452,2.54616260,-2.54609762,0.55657503,-0.55655976,1.31719281,-1.31716216,0.09577446,-0.09577184,0.00000000,-0.00000000,1.18715894,-1.18712492,0.00000000,-0.00000000
-0.06303152,2.64585674,-2.64580069,0.58467855,-0.58466462,1.36214685,-1.36212139,0.10034479,-0.10034237,0.00000000,-0.00000000,1.24261865,-1.24258811,0.00000000,-0.00000000
-0.05702851,2.73220156,-2.73215530,0.61030855,-0.61029619,1.39987371,-1.39985385,0.10459373,-0.10459152,0.00000000,-0.00000000,1.29220220,-1.29217563,0.00000000,-0.00000000
-0.05102551,2.80386214,-2.80382636,0.63305165,-0.63304102,1.42982945,-1.42981547,0.10847505,-0.10847308,0.00000000,-0.00000000,1.33506974,-1.33504756,0.00000000,-0.00000000
-0.04502251,2.85978218,-2.85975734,0.65254058,-0.65253186,1.45162686,-1.45161892,0.11194810,-0.11194637,0.00000000,-0.00000000,1.37049458,-1.37047713,0.00000000,-0.00000000
-0.03901951,2.89921481,-2.89920117,0.66846557,-0.66845887,1.46504617,-1.46504431,0.11497852,-0.11497706,0.00000000,-0.00000000,1.39788520,-1.39787274,0.00000000,-0.00000000
-0.03301651,2.92174274,-2.92174033,0.68058390,-0.68057930,1.47003975,-1.47004388,0.11753879,-0.11753759,0.00000000,-0.00000000,1.41680309,-1.41679577,0.00000000,-0.00000000
-0.02701351,2.92728675,-2.92729536,0.68872731,-0.68872485,1.46673047,-1.46674039,0.11960847,-0.11960753,0.00000000,-0.00000000,1.42697541,-1.42697327,0.00000000,-0.00000000
-0.02101051,2.91610224,-2.91612147,0.69280694,-0.69280661,1.45540400,-1.45541938,0.12117425,-0.12117358,0.00000000,-0.00000000,1.42830204,-1.42830503,0.00000000,-0.00000000
-0.01500750,2.88876417,-2.88879340,0.69281547,-0.69281722,1.43649532,-1.43651576,0.12222978,-0.12222936,0.00000000,-0.00000000,1.42085676,-1.42086473,0.00000000,-0.00000000
-0.00900450,2.84614111,-2.84617957,0.68882649,-0.68883025,1.41057031,-1.41059531,0.12277527,-0.12277510,0.00000000,-0.00000000,1.40488247,-1.40489519,0.00000000,-0.00000000
-0.00300150,2.78935994,-2.78940672,0.68099099,-0.68099663,1.37830325,-1.37833225,0.12281701,-0.12281708,0.00000000,-0.00000000,1.38078088,-1.38079801,0.00000000,-0.00000000
0.00300150,2.71976301,-2.71981708,0.66953126,-0.66953863,1.34045146,-1.34048387,0.12236665,-0.12236695,0.00000000,-0.00000000,1.34909711,-1.34911826,0.00000000,-0.00000000
0.00900450,2.63885976,-2.63892005,0.65473245,-0.65474137,1.29782828,-1.29786349,0.12144053,-0.12144106,0.00000000,-0.00000000,1.31050012,-1.31052485,0.00000000,-0.00000000
0.01500750,2.54827543,-2.54834079,0.63693224,-0.63694252,1.25127578,-1.25131315,0.12005893,-0.12005968,0.00000000,-0.00000000,1.26575989,-1.26578770,0.00000000,-0.00000000
0.02101051,2.44969891,-2.44976823,0.61650907,-0.61652050,1.20163825,-1.20167718,0.11824531,-0.11824626,0.00000000,-0.00000000,1.21572247,-1.21575284,0.00000000,-0.00000000
0.02701351,2.34483243,-2.34490461,0.59386957,-0.59388192,1.14973784,-1.14977776,0.11602564,-0.11602678,0.00000000,-0.00000000,1.16128401,-1.16131642,0.00000000,-0.00000000
0.03301651,2.23534484,-2.23541883,0.56943565,-0.56944873,1.09635319,-1.09639358,0.11342782,-0.11342915,0.00000000,-0.00000000,1.10336504,-1.10339896,0.00000000,-0.00000000
0.03901951,2.12283046,-2.12290531,0.54363198,-0.54364556,1.04220176,-1.04224214,0.11048119,-0.11048270,0.00000000,-0.00000000,1.04288585,-1.04292078,0.00000000,-0.00000000
0.04502251,2.00877487,-2.00884970,0.51687420,-0.51688809,0.98792648,-0.98796643,0.10721614,-0.10721781,0.00000000,-0.00000000,0.98074412,-0.98077958,0.00000000,-0.00000000
0.05102551,1.89452834,-1.89460240,0.48955847,-0.48957248,0.93408680,-0.93412598,0.10366384,-0.10366567,0.00000000,-0.00000000,0.91779536,-0.91783090,0.00000000,-0.00000000
0.05702851,1.78128762,-1.78136026,0.46205269,-0.46206666,0.88115431,-0.88119244,0.09985607,-0.09985805,0.00000000,-0.00000000,0.85483682,-0.85487205,0.00000000,-0.00000000
0.06303152,1.67008584,-1.67015652,0.43468957,-0.43470337,0.82951246,-0.82954932,0.09582513,-0.09582725,0.00000000,-0.00000000,0.79259518,-0.79262973,0.00000000,-0.00000000
0.06903452,1.56179013,-1.56185843,0.40776182,-0.40777531,0.77946010,-0.77949553,0.09160379,-0.09160603,0.00000000,-0.00000000,0.73171803,-0.73175160,0.00000000,-0.00000000
0.07503752,1.45710614,-1.45717174,0.38151936,-0.38153244,0.73121808,-0.73125198,0.08722526,-0.08722761,0.00000000,-0.00000000,0.67276918,-0.67280152,0.00000000,-0.00000000
0.08104052,1.35658842,-1.35665107,0.35616854,-0.35618115,0.68493840,-0.68497070,0.08272320,-0.08272565,0.00000000,-0.00000000,0.61622743,-0.61625832,0.00000000,-0.00000000
0.08704352,1.26065520,-1.26071474,0.33187326,-0.33188532,0.64071481,-0.64074549,0.07813163,-0.07813416,0.00000000,-0.00000000,0.56248837,-0.56251764,0.00000000,-0.00000000
0.09304652,1.16960644,-1.16966279,0.30875750,-0.30876898,0.59859444,-0.59862351,0.07348483,-0.07348743,0.00000000,-0.00000000,0.51186874,-0.51189626,0.00000000,-0.00000000
0.09904952,1.08364356,-1.08369666,0.28690923,-0.28692009,0.55858950,-0.55861698,0.06881720,-0.06881984,0.00000000,-0.00000000,0.46461271,-0.46463840,0.00000000,-0.00000000
0.10505253,1.00288963,-1.00293947,0.26638515,-0.26639539,0.52068847,-0.52071439,0.06416297,-0.06416565,0.00000000,-0.00000000,0.42089953,-0.42092332,0.00000000,-0.00000000
0.11105553,0.92740884,-0.92745544,0.24721599,-0.24722559,0.48486624,-0.48489064,0.05955595,-0.05955863,0.00000000,-0.00000000,0.38085182,-0.38087366,0.00000000,-0.00000000
0.11705853,0.85722436,-0.85726775,0.22941196,-0.22942092,0.45109278,-0.45111570,0.05502910,-0.05503177,0.00000000,-0.00000000,0.34454410,-0.34456397,0.00000000,-0.00000000
0.12306153,0.79233366,-0.79237388,0.21296811,-0.21297644,0.41934010,-0.41936158,0.05061418,-0.05061680,0.00000000,-0.00000000,0.31201103,-0.31202894,0.00000000,-0.00000000
0.12906453,0.73272100,-0.73275807,0.19786931,-0.19787702,0.38958727,-0.38960735,0.04634127,-0.04634383,0.00000000,-0.00000000,0.28325491,-0.28327087,0.00000000,-0.00000000
0.13506753,0.67836661,-0.67840058,0.18409450,-0.18410159,0.36182361,-0.36184230,0.04223840,-0.04224089,0.00000000,-0.00000000,0.25825224,-0.25826627,0.00000000,-0.00000000
0.14107054,0.62925274,-0.62928363,0.17162031,-0.17162679,0.33604999,-0.33606731,0.03833116,-0.03833355,0.00000000,-0.00000000,0.23695910,-0.23697122,0.00000000,-0.00000000
0.14707354,0.58536648,-0.58539431,0.16042371,-0.16042959,0.31227857,-0.31229453,0.03464236,-0.03464464,0.00000000,-0.00000000,0.21931526,-0.21932550,0.00000000,-0.00000000
0.15307654,0.54669984,-0.54672464,0.15048387,-0.15048915,0.29053115,-0.29054576,0.03119182,-0.03119396,0.00000000,-0.00000000,0.20524709,-0.20525550,0.00000000,-0.00000000
0.15907954,0.51324752,-0.51326929,0.14178314,-0.14178783,0.27083639,-0.27084964,0.02799623,-0.02799823,0.00000000,-0.00000000,0.19466932,-0.19467593,0.00000000,-0.00000000
0.16508254,0.48500273,-0.48502149,0.13430730,-0.13431140,0.25322632,-0.25323821,0.02506915,-0.02507100,0.00000000,-0.00000000,0.18748575,-0.18749062,0.00000000,-0.00000000
0.17108554,0.46195182,-0.46196759,0.12804522,-0.12804873,0.23773235,-0.23774289,0.02242114,-0.02242282,0.00000000,-0.00000000,0.18358928,-0.18359247,0.00000000,-0.00000000
0.17708854,0.44406827,-0.44408108,0.12298801,-0.12299093,0.22438119,-0.22439037,0.02005996,-0.02006148,0.00000000,-0.00000000,0.18286135,-0.18286290,0.00000000,-0.00000000
0.18309155,0.43130644,-0.43131634,0.11912797,-0.11913031,0.21319084,-0.21319867,0.01799098,-0.01799233,0.00000000,-0.00000000,0.18517109,-0.18517109,0.00000000,-0.00000000
0.18909455,0.42359592,-0.42360296,0.11645741,-0.11645915,0.20416698,-0.20417347,0.01621764,-0.01621881,0.00000000,-0.00000000,0.19037461,-0.19037313,0.00000000,-0.00000000
0.19509755,0.42083660,-0.42084084,0.11496746,-0.11496863,0.19729990,-0.19730508,0.01474194,-0.01474294,0.00000000,-0.00000000,0.19831439,-0.19831152,0.00000000,-0.00000000
0.20110055,0.42289504,-0.42289659,0.11464721,-0.11464780,0.19256218,-0.19256608,0.01356513,-0.01356596,0.00000000,-0.00000000,0.20881930,-0.20881512,0.00000000,-0.00000000
0.20710355,0.42960244,-0.42960140,0.11548306,-0.11548309,0.18990714,-0.18990980,0.01268832,-0.01268897,0.00000000,-0.00000000,0.22170519,-0.22169980,0.00000000,-0.00000000
0.21310655,0.44075415,-0.44075065,0.11745849,-0.11745796,0.18926811,-0.18926958,0.01211309,-0.01211357,0.00000000,-0.00000000,0.23677632,-0.23676983,0.00000000,-0.00000000
0.21910955,0.45611106,-0.45610525,0.12055426,-0.12055320,0.19055862,-0.19055897,0.01184215,-0.01184246,0.00000000,-0.00000000,0.25382762,-0.25382013,0.00000000,-0.00000000
0.22511256,0.47540258,-0.47539461,0.12474898,-0.12474739,0.19367337,-0.19367267,0.01187985,-0.01187999,0.00000000,-0.00000000,0.27264780,-0.27263942,0.00000000,-0.00000000
0.23111556,0.49833120,-0.49832125,0.13001999,-0.13001790,0.19848988,-0.19848820,0.01223264,-0.01223260,0.00000000,-0.00000000,0.29302312,-0.29301397,0.00000000,-0.00000000
0.23711856,0.52457824,-0.52456649,0.13634455,-0.13634198,0.20487086,-0.20486829,0.01290934,-0.01290914,0.00000000,-0.00000000,0.31474180,-0.31473198,0.00000000,-0.00000000
0.24312156,0.55381060,-0.55379724,0.14370102,-0.14369798,0.21266699,-0.21266362,0.01392137,-0.01392099,0.00000000,-0.00000000,0.33759870,-0.33758832,0.00000000,-0.00000000
0.24912456,0.58568797,-0.58567320,0.15207004,-0.15206655,0.22172011,-0.22171604,0.01528262,-0.01528206,0.00000000,-0.00000000,0.36140003,-0.36138919,0.00000000,-0.00000000
0.25512756,0.61987011,-0.61985410,0.16143547,-0.16143154,0.23186654,-0.23186184,0.01700927,-0.01700852,0.00000000,-0.00000000,0.38596781,-0.38595660,0.00000000,-0.00000000
0.26113057,0.65602374,-0.65600668,0.17178487,-0.17178052,0.24294043,-0.24293521,0.01911931,-0.01911838,0.00000000,-0.00000000,0.41114363,-0.41113212,0.00000000,-0.00000000
0.26713357,0.69382870,-0.69381077,0.18310951,-0.18310475,0.25477707,-0.25477142,0.02163188,-0.02163075,0.00000000,-0.00000000,0.43679148,-0.43677975,0.00000000,-0.00000000
0.27313657,0.73298283,-0.73296420,0.19540362,-0.19539846,0.26721583,-0.26720985,0.02456636,-0.02456503,0.00000000,-0.00000000,0.46279939,-0.46278749,0.00000000,-0.00000000
0.27913957,0.77320543,-0.77318624,0.20866291,-0.20865736,0.28010285,-0.28009662,0.02794131,-0.02793976,0.00000000,-0.00000000,0.48907951,-0.48906748,0.00000000,-0.00000000
0.28514257,0.81423902,-0.81421941,0.22288236,-0.22287643,0.29329316,-0.29328675,0.03177318,-0.03177141,0.00000000,-0.00000000,0.51556668,-0.51555457,0.00000000,-0.00000000
0.29114557,0.85584943,-0.85582954,0.23805324,-0.23804693,0.30665238,-0.30664588,0.03607499,-0.03607300,0.00000000,-0.00000000,0.54221547,-0.54220329,0.00000000,-0.00000000
0.29714857,0.89782418,-0.89780411,0.25415949,-0.25415282,0.32005791,-0.32005137,0.04085482,-0.04085261,0.00000000,-0.00000000,0.56899560,-0.56898337,0.00000000,-0.00000000
