energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-3.20260130,3.15722026,0.20290723,0.24167879,0.01289651,0.03204727,0.22556008,2.57317889,0.03243391,0.06767288
-3.19659830,3.24282765,0.21122039,0.24208731,0.01259510,0.03402285,0.23465212,2.64606404,0.03228653,0.07219947
-3.19059530,3.33900135,0.22066469,0.24381744,0.01234863,0.03621760,0.24461530,2.72673891,0.03226498,0.07724743
-3.18459230,3.44543023,0.23113857,0.24682299,0.01215909,0.03861164,0.25550044,2.81496770,0.03237028,0.08280570
-3.17858929,3.56160622,0.24251892,0.25103423,0.01202814,0.04118016,0.26734946,2.91036562,0.03260029,0.08885498
-3.17258629,3.68683250,0.25466464,0.25636101,0.01195729,0.04389402,0.28019356,3.01240276,0.03294975,0.09536792
-3.16658329,3.82023546,0.26742077,0.26269617,0.01194800,0.04672048,0.29405158,3.12041099,0.03341046,0.10230962
-3.16058029,3.96078083,0.28062323,0.26991922,0.01200177,0.04962408,0.30892857,3.23359401,0.03397143,0.10963827
-3.15457729,4.10729351,0.29410375,0.27790016,0.01212019,0.05256762,0.32481465,3.35104057,0.03461915,0.11730607
-3.14857429,4.25848127,0.30769510,0.28650329,0.01230498,0.05551329,0.34168421,3.47174096,0.03533789,0.12526029
-3.14257129,4.41296172,0.32123625,0.29559095,0.01255795,0.05842379,0.35949553,3.59460649,0.03611013,0.13344459
-3.13656828,4.56929222,0.33457734,0.30502705,0.01288097,0.06126349,0.37819074,3.71849183,0.03691693,0.14180031
-3.13056528,4.72600171,0.34758419,0.31468028,0.01327582,0.06399949,0.39769636,3.84221945,0.03773848,0.15026800
-3.12456228,4.88162382,0.36014220,0.32442696,0.01374410,0.06660270,0.41792411,3.96460587,0.03855457,0.15878879
-3.11855928,5.03472996,0.37215937,0.33415337,0.01428704,0.06904863,0.43877222,4.08448847,0.03934516,0.16730582
-3.11255628,5.18396115,0.38356834,0.34375751,0.01490531,0.07131814,0.46012702,4.20075223,0.04009091,0.17576549
-3.10655328,5.32805741,0.39432728,0.35315027,0.01559880,0.07339783,0.48186482,4.31235514,0.04077375,0.18411848
-3.10055028,5.46588330,0.40441953,0.36225585,0.01636640,0.07528030,0.50385393,4.41835133,0.04137732,0.19232060
-3.09454727,5.59644853,0.41385202,0.37101163,0.01720580,0.07696402,0.52595675,4.51791077,0.04188746,0.20033323
-3.08854427,5.71892256,0.42265243,0.37936729,0.01811324,0.07845301,0.54803187,4.61033468,0.04229256,0.20812351
-3.08254127,5.83264258,0.43086530,0.38728338,0.01908337,0.07975623,0.56993602,4.69506593,0.04258380,0.21566410
-3.07653827,5.93711433,0.43854710,0.39472936,0.02010907,0.08088673,0.59152579,4.77169382,0.04275537,0.22293269
-3.07053527,6.03200594,0.44576067,0.40168128,0.02118140,0.08186059,0.61265913,4.83995310,0.04280448,0.22991103
-3.06453227,6.11713498,0.45256922,0.40811917,0.02228949,0.08269575,0.63319648,4.89971727,0.04273134,0.23658392
-3.05852926,6.19244964,0.45903017,0.41402442,0.02342063,0.08341070,0.65300157,4.95098658,0.04253893,0.24293774
-3.05252626,6.25800519,0.46518924,0.41937722,0.02456036,0.08402324,0.67194198,4.99387142,0.04223280,0.24895913
-3.04652326,6.31393701,0.47107510,0.42415421,0.02569265,0.08454919,0.68988932,5.02857209,0.04182064,0.25463344
-3.04052026,6.36043204,0.47669486,0.42832668,0.02680018,0.08500133,0.70671928,5.05535604,0.04131189,0.25994341
-3.03451726,6.39770021,0.48203078,0.43185925,0.02786465,0.08538843,0.72231152,5.07453409,0.04071725,0.26486804
-3.02851426,6.42594785,0.48703828,0.43470927,0.02886725,0.08571456,0.73654956,5.08643677,0.04004821,0.26938165
-3.02251126,6.44535435,0.49164556,0.43682691,0.02978908,0.08597871,0.74932075,5.09139227,0.03931651,0.27345345
-3.01650825,6.45605389,0.49575472,0.43815608,0.03061168,0.08617465,0.76051646,5.08970714,0.03853373,0.27704748
-3.01050525,6.45812289,0.49924459,0.43863604,0.03131756,0.08629117,0.77003252,5.08165080,0.03771086,0.28012300
-3.00450225,6.45157417,0.50197492,0.43820365,0.03189071,0.08631254,0.77777003,5.06744450,0.03685794,0.28263542
-2.99849925,6.43635784,0.50379191,0.43679622,0.03231715,0.08621932,0.78363654,5.04725535,0.03598385,0.28453761
-2.99249625,6.41236872,0.50453471,0.43435462,0.03258536,0.08598934,0.78754760,5.02119524,0.03509606,0.28578166
-2.98649325,6.37945962,0.50404270,0.43082669,0.03268671,0.08559893,0.78942873,4.98932469,0.03420061,0.28632089
-2.98049025,6.33745939,0.50216296,0.42617057,0.03261573,0.08502416,0.78921760,4.95166083,0.03330210,0.28611208
-2.97448724,6.28619430,0.49875780,0.42035786,0.03237033,0.08424222,0.78686638,4.90818881,0.03240374,0.28511778
-2.96848424,6.22551119,0.49371174,0.41337632,0.03195194,0.08323269,0.78234423,4.85887560,0.03150754,0.28330854
-2.96248124,6.15530068,0.48693771,0.40523203,0.03136544,0.08197878,0.77563953,4.80368499,0.03061448,0.28066494
-2.95647824,6.07551875,0.47838220,0.39595085,0.03061903,0.08046832,0.76676200,4.74259262,0.02972475,0.27717930
-2.95047524,5.98620519,0.46802890,0.38557905,0.02972401,0.07869459,0.75574432,4.67559996,0.02883798,0.27285696
-2.94447224,5.88749766,0.45590093,0.37418311,0.02869441,0.07665692,0.74264320,4.60274617,0.02795351,0.26771703
-2.93846923,5.77964041,0.44206134,0.36184867,0.02754656,0.07436095,0.72753981,4.52411713,0.02707057,0.26179260
-2.93246623,5.66298723,0.42661202,0.34867870,0.02629860,0.07181863,0.71053949,4.43985110,0.02618848,0.25513032
-2.92646323,5.53799843,0.40969104,0.33479095,0.02496996,0.06904796,0.69177069,4.35014078,0.02530683,0.24778946
-2.92046023,5.40523235,0.39146865,0.32031490,0.02358078,0.06607246,0.67138310,4.25523177,0.02442553,0.23984041
-2.91445723,5.26533194,0.37214208,0.30538826,0.02215140,0.06292041,0.64954519,4.15541792,0.02354495,0.23136274
-2.90845423,5.11900772,0.35192946,0.29015327,0.02070185,0.05962395,0.62644106,4.05103404,0.02266585,0.22244293
-2.90245123,4.96701821,0.33106322,0.27475299,0.01925134,0.05621801,0.60226691,3.94244677,0.02178943,0.21317194
-2.89644822,4.81014939,0.30978325,0.25932772,0.01781796,0.05273923,0.57722719,3.83004454,0.02091726,0.20364257
-2.89044522,4.64919462,0.28833009,0.24401176,0.01641829,0.04922484,0.55153059,3.71422746,0.02005121,0.19394702
-2.88444222,4.48493634,0.26693855,0.22893061,0.01506723,0.04571156,0.52538620,3.59539814,0.01919343,0.18417455
-2.87843922,4.31813084,0.24583196,0.21419874,0.01377787,0.04223464,0.49899985,3.47395413,0.01834622,0.17440944
-2.87243622,4.14949692,0.22521729,0.19991807,0.01256144,0.03882700,0.47257084,3.35028258,0.01751207,0.16472931
-2.86643322,3.97970904,0.20528121,0.18617699,0.01142741,0.03551853,0.44628928,3.22475758,0.01669359,0.15520396
-2.86043022,3.80939528,0.18618734,0.17305024,0.01038359,0.03233555,0.42033399,3.09774027,0.01589353,0.14589461
-2.85442721,3.63913988,0.16807454,0.16059928,0.00943637,0.02930048,0.39487114,2.96958161,0.01511482,0.13685363
-2.84842421,3.46948994,0.15105640,0.14887336,0.00859093,0.02643168,0.37005359,2.84062758,0.01436069,0.12812481
-2.84242121,3.30096556,0.13522165,0.13791095,0.00785159,0.02374348,0.34602086,2.71122621,0.01363472,0.11974389
-2.83641821,3.13407242,0.12063557,0.12774165,0.00722209,0.02124632,0.32289976,2.58173576,0.01294102,0.11173960
-2.83041521,2.96931567,0.10734209,0.11838830,0.00670592,0.01894708,0.30080556,2.45253345,0.01228436,0.10413486
-2.82441221,2.80721403,0.09536651,0.10986913,0.00630656,0.01684945,0.27984351,2.32402374,0.01167034,0.09694813
-2.81840920,2.64831283,0.08471860,0.10219997,0.00602782,0.01495445,0.26011060,2.19664557,0.01110555,0.09019493
-2.81240620,2.49319510,0.07539585,0.09539629,0.00587399,0.01326090,0.24169753,2.07087789,0.01059775,0.08388924
-2.80640320,2.34248963,0.06738686,0.08947496,0.00585001,0.01176600,0.22469049,1.94724273,0.01015593,0.07804483
-2.80040020,2.19687540,0.06067443,0.08445559,0.00596152,0.01046584,0.20917285,1.82630569,0.00979049,0.07267642
-2.79439720,2.05708194,0.05523844,0.08036154,0.00621487,0.00935587,0.19522647,1.70867343,0.00951319,0.06780057
-2.78839420,1.92388523,0.05105830,0.07722031,0.00661702,0.00843138,0.18293258,1.59498820,0.00933724,0.06343630
-2.78239120,1.79809933,0.04811481,0.07506344,0.00717534,0.00768779,0.17237204,1.48591946,0.00927714,0.05960534
-2.77638819,1.68056376,0.04639146,0.07392587,0.00789733,0.00712101,0.16362513,1.38215291,0.00934853,0.05633214
-2.77038519,1.57212713,0.04587510,0.07384467,0.00879027,0.00672754,0.15677046,1.28437725,0.00956801,0.05364341
-2.76438219,1.47362754,0.04655588,0.07485734,0.00986077,0.00650464,0.15188342,1.19326916,0.00995275,0.05156745
-2.75837919,1.38587030,0.04842658,0.07699962,0.01111431,0.00645023,0.14903383,1.10947703,0.01052010,0.05013311
-2.75237619,1.30960389,0.05148133,0.08030286,0.01255468,0.00656288,0.14828306,1.03360392,0.01128708,0.04936853
-2.74637319,1.24549479,0.05571379,0.08479118,0.01418341,0.00684156,0.14968060,0.96619042,0.01226980,0.04929961
-2.74037019,1.19410211,0.06111482,0.09047838,0.01599924,0.00728541,0.15326033,0.90769785,0.01348281,0.04994839
-2.73436718,1.15585282,0.06766985,0.09736484,0.01799759,0.00789340,0.15903643,0.85849231,0.01493833,0.05133126
-2.72836418,1.13101847,0.07535605,0.10543453,0.02017010,0.00866397,0.16699936,0.81883028,0.01664559,0.05345718
-2.72236118,1.11969434,0.08413941,0.11465219,0.02250420,0.00959464,0.17711194,0.78884588,0.01861000,0.05632596
-2.71635818,1.12178164,0.09397196,0.12496100,0.02498293,0.01068162,0.18930580,0.76854060,0.02083242,0.05992660
-2.71035518,1.13697389,0.10478923,0.13628073,0.02758470,0.01191942,0.20347849,0.75777564,0.02330850,0.06423591
-2.70435218,1.16474802,0.11650819,0.14850661,0.03028341,0.01330054,0.21949132,0.75626730,0.02602809,0.06921740
-2.69834917,1.20436096,0.12902578,0.16150897,0.03304859,0.01481518,0.23716840,0.76358586,0.02897476,0.07482052
-2.69234617,1.25485239,0.14221829,0.17513387,0.03584578,0.01645110,0.25629673,0.77915797,0.03212553,0.08098041
-2.68634317,1.31505397,0.15594148,0.18920460,0.03863714,0.01819355,0.27662784,0.80227306,0.03545081,0.08761807
-2.68034017,1.38360541,0.17003190,0.20352429,0.04138210,0.02002534,0.29788075,0.83209361,0.03891449,0.09464117
-2.67433717,1.45897738,0.18430904,0.21787942,0.04403833,0.02192703,0.31974655,0.86766933,0.04247443,0.10194541
-2.66833417,1.53950096,0.19857874,0.23204431,0.04656270,0.02387734,0.34189434,0.90795529,0.04608307,0.10941649
-2.66233117,1.62340327,0.21263746,0.24578637,0.04891245,0.02585359,0.36397857,0.95183333,0.04968837,0.11693263
-2.65632816,1.70884817,0.22627756,0.25887212,0.05104628,0.02783241,0.38564752,0.99813671,0.05323501,0.12436760
-2.65032516,1.79398118,0.23929329,0.27107347,0.05292562,0.02979040,0.40655259,1.04567692,0.05666574,0.13159423
-2.64432216,1.87697700,0.25148736,0.28217445,0.05451572,0.03170509,0.42635820,1.09327224,0.05992297,0.13848818
-2.63831916,1.95608805,0.26267784,0.29197770,0.05578672,0.03355574,0.44475182,1.13977681,0.06295040,0.14493200
-2.63231616,2.02969224,0.27270508,0.30031081,0.05671459,0.03532437,0.46145373,1.18410942,0.06569472,0.15081911
-2.62631316,2.09633811,0.28143832,0.30703202,0.05728190,0.03699660,0.47622608,1.22528079,0.06810736,0.15605774
-2.62031016,2.15478531,0.28878186,0.31203505,0.05747835,0.03856254,0.48888088,1.26241827,0.07014599,0.16057456
-2.61430715,2.20403903,0.29468020,0.31525301,0.05730111,0.04001750,0.49928647,1.29478708,0.07177599,0.16431784
-2.60830415,2.24337645,0.29912215,0.31666097,0.05675488,0.04136259,0.50737223,1.32180706,0.07297157,0.16725996
-2.60230115,2.27236443,0.30214357,0.31627724,0.05585179,0.04260515,0.51313120,1.34306430,0.07371672,0.16939924
-2.59629815,2.29086735,0.30382846,0.31416323,0.05461091,0.04375890,0.51662051,1.35831722,0.07400568,0.17076087
-2.59029515,2.29904497,0.30430855,0.31042186,0.05305767,0.04484390,0.51795957,1.36749677,0.07384316,0.17139692
-2.58429215,2.29734036,0.30376100,0.30519465,0.05122306,0.04588628,0.51732611,1.37070101,0.07324417,0.17138545
-2.57828914,2.28645849,0.30240456,0.29865757,0.04914263,0.04691765,0.51495007,1.36818422,0.07223349,0.17082860
-2.57228614,2.26733665,0.30049412,0.29101586,0.04685542,0.04797439,0.51110586,1.36034131,0.07084478,0.16984991
-2.56628314,2.24110797,0.29831377,0.28249794,0.04440283,0.04909661,0.50610309,1.34768828,0.06911951,0.16859072
-2.56028014,2.20905986,0.29616881,0.27334884,0.04182741,0.05032704,0.50027624,1.33083969,0.06710558,0.16720600
-2.55427714,2.17258925,0.29437675,0.26382325,0.03917180,0.05170971,0.49397378,1.31048442,0.06485585,0.16585962
-2.54827414,2.13315649,0.29325780,0.25417854,0.03647759,0.05328859,0.48754704,1.28736060,0.06242660,0.16471926
-2.54227114,2.09224000,0.29312508,0.24466800,0.03378440,0.05510619,0.48133940,1.26223103,0.05987592,0.16395120
-2.53626813,2.05129333,0.29427494,0.23553452,0.03112904,0.05720219,0.47567616,1.23586000,0.05726230,0.16371511
-2.53026513,2.01170622,0.29697769,0.22700493,0.02854485,0.05961211,0.47085543,1.20899246,0.05464320,0.16415901
-2.52426213,1.97477092,0.30146918,0.21928515,0.02606119,0.06236618,0.46714034,1.18233605,0.05207390,0.16541471
-2.51825913,1.94165470,0.30794332,0.21255624,0.02370310,0.06548835,0.46475291,1.15654668,0.04960653,0.16759373
-2.51225613,1.91337904,0.31654595,0.20697147,0.02149115,0.06899550,0.46386956,1.13221764,0.04728931,0.17078388
-2.50625313,1.89080560,0.32737021,0.20265437,0.01944138,0.07289692,0.46461842,1.10987247,0.04516609,0.17504669
-2.50025013,1.87462897,0.34045351,0.19969780,0.01756552,0.07719407,0.46707851,1.08996121,0.04327601,0.18041568
-2.49424712,1.86537553,0.35577626,0.19816395,0.01587112,0.08188054,0.47128049,1.07285980,0.04165345,0.18689555
-2.48824412,1.86340783,0.37326227,0.19808513,0.01436197,0.08694236,0.47720913,1.05887201,0.04032811,0.19446230
-2.48224112,1.86893340,0.39278096,0.19946534,0.01303846,0.09235850,0.48480703,1.04823341,0.03932519,0.20306432
-2.47623812,1.88201721,0.41415104,0.20228242,0.01189803,0.09810156,0.49397953,1.04111665,0.03866569,0.21262430
-2.47023512,1.90259644,0.43714575,0.20649068,0.01093567,0.10413870,0.50460050,1.03763753,0.03836669,0.22304200
-2.46423212,1.93049669,0.46149931,0.21202384,0.01014435,0.11043265,0.51651868,1.03786116,0.03844167,0.23419765
-2.45822911,1.96544852,0.48691438,0.21879815,0.00951552,0.11694278,0.52956438,1.04180784,0.03890072,0.24595595
-2.45222611,2.00710346,0.51307029,0.22671561,0.00903952,0.12362619,0.54355612,1.04945804,0.03975072,0.25817050
-2.44622311,2.05504879,0.53963173,0.23566712,0.00870594,0.13043876,0.55830705,1.06075647,0.04099540,0.27068844
-2.44022011,2.10882042,0.56625750,0.24553548,0.00850402,0.13733611,0.57363088,1.07561483,0.04263524,0.28335514
-2.43421711,2.16791360,0.59260923,0.25619818,0.00842293,0.14427434,0.58934712,1.09391332,0.04466736,0.29601881
-2.42821411,2.23179113,0.61835959,0.26752989,0.00845198,0.15121070,0.60528537,1.11550095,0.04708522,0.30853478
-2.42221111,2.29988917,0.64319973,0.27940454,0.00858088,0.15810395,0.62128868,1.14019487,0.04987831,0.32076931
-2.41620810,2.37162065,0.66684590,0.29169715,0.00879982,0.16491453,0.63721583,1.16777895,0.05303173,0.33260286
-2.41020510,2.44637672,0.68904484,0.30428517,0.00909962,0.17160459,0.65294249,1.19800193,0.05652583,0.34393251
-2.40420210,2.52352658,0.70957797,0.31704946,0.00947180,0.17813770,0.66836136,1.23057548,0.06033586,0.35467370
-2.39819910,2.60241613,0.72826420,0.32987497,0.00990855,0.18447854,0.68338129,1.26517266,0.06443166,0.36476102
-2.39219610,2.68236623,0.74496138,0.34265100,0.01040275,0.19059242,0.69792556,1.30142701,0.06877750,0.37414817
-2.38619310,2.76267086,0.75956649,0.35527129,0.01094794,0.19644481,0.71192951,1.33893262,0.07333204,0.38280711
-2.38019010,2.84259608,0.77201449,0.36763381,0.01153820,0.20200080,0.72533759,1.37724550,0.07804851,0.39072643
-2.37418709,2.92138003,0.78227615,0.37964052,0.01216807,0.20722477,0.73810011,1.41588646,0.08287504,0.39790911
-2.36818409,2.99823461,0.79035492,0.39119689,0.01283245,0.21208014,0.75016997,1.45434544,0.08775522,0.40436971
-2.36218109,3.07234921,0.79628303,0.40221165,0.01352641,0.21652931,0.76149940,1.49208756,0.09262884,0.41013132
-2.35617809,3.14289647,0.80011710,0.41259636,0.01424506,0.22053387,0.77203706,1.52856056,0.09743286,0.41522224
-2.35017509,3.20904044,0.80193343,0.42226534,0.01498341,0.22405507,0.78172555,1.56320363,0.10210257,0.41967277
-2.34417209,3.26994684,0.80182317,0.43113565,0.01573616,0.22705448,0.79049961,1.59545733,0.10657281,0.42351207
-2.33816908,3.32479534,0.79988759,0.43912735,0.01649762,0.22949503,0.79828496,1.62477416,0.11077936,0.42676546
-2.33216608,3.37279351,0.79623370,0.44616400,0.01726153,0.23134211,0.80499790,1.65062966,0.11466039,0.42945214
-2.32616308,3.41319190,0.79097016,0.45217344,0.01802096,0.23256496,0.81054587,1.67253343,0.11815789,0.43158348
-2.32016008,3.44529998,0.78420389,0.45708882,0.01876829,0.23313809,0.81482863,1.69003978,0.12121907,0.43316200
-2.31415708,3.46850207,0.77603731,0.46084987,0.01949516,0.23304278,0.81774040,1.70275760,0.12379765,0.43418103
-2.30815408,3.48227306,0.76656622,0.46340437,0.02019247,0.23226851,0.81917260,1.71035922,0.12585504,0.43462507
-2.30215108,3.48619304,0.75587859,0.46470978,0.02085054,0.23081431,0.81901733,1.71258780,0.12736135,0.43447084
-2.29614807,3.47996063,0.74405403,0.46473492,0.02145921,0.22868987,0.81717125,1.70926325,0.12829617,0.43368894
-2.29014507,3.46340439,0.73116399,0.46346175,0.02200801,0.22591647,0.81353994,1.70028641,0.12864907,0.43224607
-2.28414207,3.43649204,0.71727280,0.46088698,0.02248648,0.22252760,0.80804246,1.68564148,0.12842001,0.43010764
-2.27813907,3.39933709,0.70243915,0.45702365,0.02288439,0.21856917,0.80061597,1.66539670,0.12761929,0.42724075
-2.27213607,3.35220287,0.68671825,0.45190238,0.02319212,0.21409947,0.79122023,1.63970334,0.12626741,0.42361725
-2.26613307,3.29550356,0.67016427,0.44557238,0.02340094,0.20918864,0.77984180,1.60879319,0.12439464,0.41921691
-2.26013007,3.22980231,0.65283308,0.43810206,0.02350339,0.20391783,0.76649774,1.57297448,0.12204037,0.41403043
-2.25412706,3.15580630,0.63478504,0.42957913,0.02349358,0.19837795,0.75123870,1.53262669,0.11925223,0.40806215
-2.24812406,3.07435882,0.61608773,0.42011024,0.02336749,0.19266811,0.73415100,1.48819414,0.11608511,0.40133238
-2.24212106,2.98642832,0.59681835,0.40981998,0.02312318,0.18689366,0.71535789,1.44017866,0.11260000,0.39387926
-2.23611806,2.89309460,0.57706574,0.39884939,0.02276100,0.18116403,0.69501952,1.38913151,0.10886272,0.38575984
-2.23011506,2.79553215,0.55693173,0.38735371,0.02228367,0.17559031,0.67333176,1.33564451,0.10494258,0.37705061
-2.22411206,2.69499096,0.53653186,0.37549964,0.02169630,0.17028258,0.65052375,1.28034073,0.10091099,0.36784714
-2.21810905,2.59277495,0.51599519,0.36346206,0.02100634,0.16534721,0.62685415,1.22386469,0.09684004,0.35826299
-2.21210605,2.49021840,0.49546331,0.35142017,0.02022340,0.16088405,0.60260626,1.16687217,0.09280111,0.34842783
-2.20610305,2.38866084,0.47508845,0.33955333,0.01935909,0.15698365,0.57808203,1.11001997,0.08886351,0.33848479
-2.20010005,2.28942092,0.45503075,0.32803665,0.01842668,0.15372459,0.55359518,1.05395537,0.08509314,0.32858723
-2.19409705,2.19376987,0.43545489,0.31703642,0.01744078,0.15117098,0.52946374,0.99930591,0.08155131,0.31889489
-2.18809405,2.10290541,0.41652608,0.30670565,0.01641697,0.14937028,0.50600212,0.94666923,0.07829362,0.30956973
-2.18209105,2.01792672,0.39840570,0.29717986,0.01537143,0.14835145,0.48351321,0.89660350,0.07536899,0.30077147
-2.17608804,1.93981143,0.38124681,0.28857327,0.01432050,0.14812364,0.46228061,0.84961846,0.07281881,0.29265312
-2.17008504,1.86939549,0.36518969,0.28097569,0.01328035,0.14867529,0.44256154,0.80616738,0.07067633,0.28535666
-2.16408204,1.80735665,0.35035774,0.27445007,0.01226664,0.14997404,0.42458048,0.76664014,0.06896620,0.27900907
-2.15807904,1.75420215,0.33685397,0.26903110,0.01129417,0.15196713,0.40852396,0.73135763,0.06770418,0.27371881
-2.15207604,1.71026144,0.32475812,0.26472473,0.01037673,0.15458263,0.39453668,0.70056768,0.06689710,0.26957303
-2.14607304,1.67568400,0.31412484,0.26150885,0.00952683,0.15773132,0.38271897,0.67444257,0.06654301,0.26663551
-2.14007004,1.65044263,0.30498281,0.25933497,0.00875564,0.16130922,0.37312586,0.65307828,0.06663156,0.26494555
-2.13406703,1.63434197,0.29733499,0.25813110,0.00807292,0.16520082,0.36576759,0.63649550,0.06714449,0.26451763
-2.12806403,1.62703209,0.29115989,0.25780539,0.00748707,0.16928272,0.36061155,0.62464222,0.06805637,0.26534212
-2.12206103,1.62802643,0.28641397,0.25825071,0.00700511,0.17342773,0.35758558,0.61739799,0.06933545,0.26738678
-2.11605803,1.63672347,0.28303484,0.25934979,0.00663289,0.17750921,0.35658233,0.61457950,0.07094462,0.27059896
-2.11005503,1.65243111,0.28094524,0.26098074,0.00637515,0.18140544,0.35746452,0.61594735,0.07284242,0.27490859
-2.10405203,1.67439269,0.28005756,0.26302275,0.00623575,0.18500396,0.36007082,0.62121375,0.07498418,0.28023148
-2.09804902,1.70181369,0.28027866,0.26536157,0.00621783,0.18820552,0.36422217,0.63005081,0.07732302,0.28647301
-2.09204602,1.73388780,0.28151473,0.26789468,0.00632399,0.19092761,0.36972809,0.64209923,0.07981095,0.29353195
-2.08604302,1.76982142,0.28367602,0.27053583,0.00655647,0.19310742,0.37639300,0.65697696,0.08239985,0.30130414
-2.08004002,1.80885561,0.28668108,0.27321868,0.00691734,0.19470391,0.38402207,0.67428780,0.08504229,0.30968598
-2.07403702,1.85028472,0.29046051,0.27589948,0.00740857,0.19569914,0.39242669,0.69362938,0.08769237,0.31857756
-2.06803402,1.89347106,0.29495978,0.27855855,0.00803219,0.19609865,0.40142916,0.71460072,0.09030632,0.32788517
-2.06203102,1.93785523,0.30014119,0.28120063,0.00879027,0.19593087,0.41086673,0.73680885,0.09284299,0.33752333
-2.05602801,1.98296201,0.30598484,0.28385393,0.00968498,0.19524565,0.42059482,0.75987469,0.09526426,0.34741608
-2.05002501,2.02840174,0.31248842,0.28656800,0.01071851,0.19411197,0.43048936,0.78343786,0.09753529,0.35749764
-2.04402201,2.07386750,0.31966602,0.28941057,0.01189293,0.19261489,0.44044835,0.80716065,0.09962466,0.36771234
-2.03801901,2.11912855,0.32754583,0.29246338,0.01321005,0.19085191,0.45039269,0.83073096,0.10150442,0.37801407
-2.03201601,2.16402049,0.33616691,0.29581731,0.01467118,0.18892888,0.46026611,0.85386433,0.10315016,0.38836504
-2.02601301,2.20843283,0.34557514,0.29956694,0.01627682,0.18695571,0.47003453,0.87630512,0.10454093,0.39873422
-2.02001001,2.25229477,0.35581845,0.30380479,0.01802632,0.18504190,0.47968465,0.89782684,0.10565921,0.40909540
-2.01400700,2.29555989,0.36694164,0.30861563,0.01991752,0.18329231,0.48922204,0.91823182,0.10649092,0.41942506
-2.00800400,2.33819053,0.37898088,0.31407082,0.02194635,0.18180307,0.49866851,0.93735019,0.10702535,0.42970013
-2.00200100,2.38014260,0.39195824,0.32022327,0.02410635,0.18065805,0.50805920,0.95503834,0.10725518,0.43989583
-1.99599800,2.42135162,0.40587648,0.32710302,0.02638836,0.17992587,0.51743899,0.97117696,0.10717656,0.44998366
-1.98999500,2.46172046,0.42071430,0.33471365,0.02878009,0.17965751,0.52685877,0.98566868,0.10678913,0.45992957
-1.98399200,2.50110951,0.43642242,0.34302987,0.03126586,0.17988482,0.53637126,0.99843562,0.10609613,0.46969264
-1.97798899,2.53932957,0.45292071,0.35199619,0.03382636,0.18061976,0.54602680,1.00941671,0.10510446,0.47922401
-1.97198599,2.57613803,0.47009648,0.36152689,0.03643855,0.18185446,0.55586908,1.01856513,0.10382476,0.48846640
-1.96598299,2.61123834,0.48780429,0.37150733,0.03907577,0.18356210,0.56593098,1.02584590,0.10227140,0.49735418
-1.95997999,2.64428307,0.50586726,0.38179649,0.04170784,0.18569863,0.57623078,1.03123372,0.10046248,0.50581389
-1.95397699,2.67488043,0.52407999,0.39223075,0.04430155,0.18820504,0.58676883,1.03471121,0.09841970,0.51376543
-1.94797399,2.70260413,0.54221312,0.40262878,0.04682110,0.19101032,0.59752495,1.03626763,0.09616815,0.52112369
-1.94197099,2.72700615,0.56001932,0.41279729,0.04922891,0.19403487,0.60845661,1.03589813,0.09373603,0.52780077
-1.93596798,2.74763219,0.57724058,0.42253751,0.05148646,0.19719414,0.61949826,1.03360363,0.09115426,0.53370856
-1.92996498,2.76403891,0.59361662,0.43165213,0.05355531,0.20040256,0.63056166,1.02939120,0.08845593,0.53876172
-1.92396198,2.77581241,0.60889390,0.43995234,0.05539820,0.20357735,0.64153746,1.02327499,0.08567576,0.54288094
-1.91795898,2.78258713,0.62283492,0.44726475,0.05698023,0.20664221,0.65229798,1.01527769,0.08284939,0.54599627
-1.91195598,2.78406413,0.63522738,0.45343785,0.05827004,0.20953063,0.66270105,1.00543222,0.08001269,0.54805048
-1.90595298,2.78002800,0.64589269,0.45834771,0.05924091,0.21218874,0.67259489,0.99378367,0.07720101,0.54900230
-1.89994997,2.77036135,0.65469335,0.46190265,0.05987180,0.21457748,0.68182369,0.98039125,0.07444837,0.54882929
-1.89394697,2.75505616,0.66153886,0.46404670,0.06014823,0.21667404,0.69023372,0.96533010,0.07178679,0.54753030
-1.88794397,2.73422102,0.66638968,0.46476154,0.06006293,0.21847250,0.69767958,0.94869269,0.06924551,0.54512730
-1.88194097,2.70808405,0.66925901,0.46406701,0.05961630,0.21998357,0.70403028,0.93058978,0.06685045,0.54166641
-1.87593797,2.67699071,0.67021229,0.46201990,0.05881659,0.22123343,0.70917477,0.91115066,0.06462362,0.53721814
-1.86993497,2.64139662,0.66936427,0.45871131,0.05767975,0.22226182,0.71302660,0.89052266,0.06258268,0.53187664
-1.86393197,2.60185540,0.66687374,0.45426248,0.05622911,0.22311931,0.71552739,0.86886979,0.06074065,0.52575795
-1.85792896,2.55900183,0.66293621,0.44881936,0.05449466,0.22386394,0.71664892,0.84637055,0.05910570,0.51899730
-1.85192596,2.51353101,0.65777481,0.44254622,0.05251222,0.22455748,0.71639360,0.82321483,0.05768106,0.51174542
-1.84592296,2.46617432,0.65162986,0.43561844,0.05032230,0.22526126,0.71479338,0.79960017,0.05646506,0.50416405
-1.83991996,2.41767315,0.64474764,0.42821499,0.04796886,0.22603209,0.71190710,0.77572731,0.05545129,0.49642067
