energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
0.00900450,5.79061090,0.04971583,1.04829839,2.87436718,0.46293066,0.72187778,2.15858581,0.07435582,1.46459986
0.01500750,5.79655293,0.05077340,1.07569287,2.94170014,0.46843092,0.71339215,2.12439234,0.07464818,1.46158934
0.02101051,5.80855647,0.05181034,1.10397791,3.01063390,0.47428697,0.70591366,2.09392260,0.07492103,1.45917661
0.02701351,5.82532252,0.05280220,1.13257569,3.07967643,0.48030330,0.69940600,2.06713541,0.07515792,1.45718755
0.03301651,5.84552556,0.05372565,1.16090122,3.14734901,0.48628419,0.69383550,2.04395822,0.07534498,1.45546213
0.03901951,5.86784588,0.05455903,1.18837586,3.21222096,0.49203799,0.68917325,2.02429095,0.07547106,1.45385837
0.04502251,5.89100194,0.05528292,1.21444125,3.27294358,0.49738139,0.68539658,2.00800982,0.07552774,1.45225572
0.05102551,5.91378201,0.05588068,1.23857321,3.32828243,0.50214381,0.68248974,1.99497103,0.07550923,1.45055776
0.05702851,5.93507418,0.05633890,1.26029527,3.37714704,0.50617147,0.68044385,1.98501414,0.07541234,1.44869412
0.06303152,5.95389382,0.05664778,1.27919141,3.41861701,0.50933141,0.67925606,1.97796530,0.07523628,1.44662156
0.06903452,5.96940742,0.05680145,1.29491753,3.45196357,0.51151493,0.67892794,1.97363993,0.07498252,1.44432410
0.07503752,5.98095201,0.05679814,1.30721124,3.47666610,0.51264057,0.67946336,1.97184510,0.07465461,1.44181209
0.08104052,5.98804919,0.05664029,1.31589961,3.49242269,0.51265636,0.68086577,1.97238132,0.07425796,1.43912030
0.08704352,5.99041326,0.05633444,1.32090446,3.49915462,0.51154131,0.68313520,1.97504393,0.07379967,1.43630491
0.09304652,5.98795288,0.05589109,1.32224499,3.49700447,0.50930590,0.68626514,1.97962399,0.07328829,1.43343960
0.09904952,5.98076626,0.05532440,1.32003757,3.48632804,0.50599180,0.69023941,1.98590880,0.07273363,1.43061074
0.10505253,5.96913000,0.05465167,1.31449261,3.46768029,0.50167047,0.69502937,1.99368219,0.07214652,1.42791193
0.11105553,5.95348206,0.05389285,1.30590856,3.44179596,0.49644092,0.70059163,2.00272464,0.07153854,1.42543806
0.11705853,5.93439956,0.05306988,1.29466327,3.40956567,0.49042657,0.70686638,2.01281349,0.07092181,1.42327930
0.12306153,5.91257255,0.05220594,1.28120289,3.37200823,0.48377141,0.71377654,2.02372345,0.07030865,1.42151506
0.12906453,5.88877491,0.05132470,1.26602871,3.33024044,0.47663547,0.72122796,2.03522744,0.06971130,1.42020858
0.13506753,5.86383357,0.05044955,1.24968250,3.28544526,0.46918997,0.72911047,2.04709801,0.06914163,1.41940214
0.14107054,5.83859770,0.04960286,1.23273069,3.23883960,0.46161210,0.73730008,2.05910953,0.06861078,1.41911343
0.14707354,5.81390885,0.04880524,1.21574808,3.19164273,0.45407984,0.74566197,2.07104091,0.06812888,1.41933309
0.15307654,5.79057348,0.04807496,1.19930161,3.14504627,0.44676687,0.75405447,2.08267914,0.06770474,1.42002380
0.15907954,5.76933881,0.04742739,1.18393472,3.10018654,0.43983784,0.76233355,2.09382334,0.06734557,1.42112088
0.16508254,5.75087272,0.04687467,1.17015282,3.05812019,0.43344407,0.77035781,2.10428920,0.06705676,1.42253445
0.17108554,5.73574829,0.04642542,1.15841035,3.01980323,0.42771994,0.77799361,2.11391358,0.06684169,1.42415305
0.17708854,5.72443320,0.04608468,1.14909987,2.98607427,0.42277992,0.78512011,2.12255902,0.06670161,1.42584858
0.18309155,5.71728392,0.04585390,1.14254337,2.95764169,0.41871653,0.79163395,2.13011777,0.06663560,1.42748220
0.18909455,5.71454451,0.04573119,1.13898609,2.93507517,0.41559896,0.79745325,2.13651513,0.06664059,1.42891108
0.19509755,5.71634951,0.04571159,1.13859301,2.91880120,0.41347265,0.80252077,2.14171180,0.06671147,1.42999541
0.20110055,5.72273044,0.04578746,1.14144787,2.90910247,0.41235958,0.80680607,2.14570502,0.06684125,1.43060541
0.20710355,5.73362507,0.04594902,1.14755483,2.90612082,0.41225937,0.81030642,2.14852833,0.06702130,1.43062800
0.21310655,5.74888879,0.04618485,1.15684245,2.90986346,0.41315090,0.81304663,2.15024993,0.06724167,1.42997263
0.21910955,5.76830744,0.04648247,1.16916977,2.92021187,0.41499456,0.81507752,2.15096968,0.06749138,1.42857615
0.22511256,5.79161069,0.04682889,1.18433431,2.93693317,0.41773488,0.81647338,2.15081479,0.06775887,1.42640635
0.23111556,5.81848560,0.04721118,1.20208130,2.95969330,0.42130337,0.81732845,2.14993450,0.06803232,1.42346401
0.23711856,5.84858954,0.04761693,1.22211415,2.98807163,0.42562162,0.81775251,2.14849392,0.06830008,1.41978353
0.24312156,5.88156221,0.04803469,1.24410531,3.02157656,0.43060424,0.81786602,2.14666741,0.06855105,1.41543191
0.24912456,5.91703627,0.04845434,1.26770738,3.05966145,0.43616186,0.81779483,2.14463175,0.06877501,1.41050642
0.25512756,5.95464637,0.04886733,1.29256388,3.10174059,0.44220378,0.81766494,2.14255953,0.06896293,1.40513096
0.26113057,5.99403628,0.04926687,1.31831937,3.14720463,0.44864033,0.81759733,2.14061285,0.06910725,1.39945127
0.26713357,6.03486418,0.04964805,1.34462848,3.19543497,0.45538484,0.81770326,2.13893786,0.06920207,1.39362952
0.27313657,6.07680589,0.05000784,1.37116375,3.24581692,0.46235519,0.81808016,2.13765996,0.06924331,1.38783816
0.27913957,6.11955614,0.05034506,1.39762184,3.29775098,0.46947486,0.81880823,2.13688015,0.06922875,1.38225369
0.28514257,6.16282813,0.05066024,1.42372818,3.35066227,0.47667350,0.81994793,2.13667229,0.06915809,1.37705037
0.29114557,6.20635142,0.05095551,1.44924000,3.40400775,0.48388713,0.82153834,2.13708142,0.06903289,1.37239417
0.29714857,6.24986851,0.05123437,1.47394765,3.45728121,0.49105786,0.82359647,2.13812301,0.06885649,1.36843732
0.30315158,6.29313049,0.05150148,1.49767462,3.51001617,0.49813340,0.82611747,2.13978318,0.06863384,1.36531336
0.30915458,6.33589217,0.05176248,1.52027620,3.56178674,0.50506621,0.82907561,2.14201956,0.06837135,1.36313312
0.31515758,6.37790713,0.05202370,1.54163720,3.61220687,0.51181267,0.83242602,2.14476295,0.06807670,1.36198155
0.32116058,6.41892323,0.05229196,1.56166905,3.66092818,0.51833208,0.83610710,2.14791947,0.06775857,1.36191543
0.32716358,6.45867905,0.05257439,1.58030638,3.70763706,0.52458582,0.84004330,2.15137322,0.06742643,1.36296213
0.33316658,6.49690167,0.05287818,1.59750367,3.75205124,0.53053661,0.84414837,2.15498936,0.06709030,1.36511924
0.33916958,6.53330611,0.05321040,1.61323197,3.79391652,0.53614802,0.84832871,2.15861757,0.06676049,1.36835514
0.34517259,6.56759684,0.05357788,1.62747601,3.83300400,0.54138420,0.85248689,2.16209579,0.06644738,1.37261037
0.35117559,6.59947117,0.05398698,1.64023194,3.86910811,0.54620999,0.85652506,2.16525429,0.06616119,1.37779983
0.35717859,6.62862475,0.05444347,1.65150551,3.90204577,0.55059125,0.86034823,2.16791997,0.06591178,1.38381553
0.36318159,6.65475875,0.05495243,1.66131105,3.93165680,0.55449544,0.86386722,2.16992088,0.06570843,1.39053000
0.36918459,6.67758848,0.05551802,1.66967083,3.95780548,0.55789252,0.86700137,2.17109086,0.06555969,1.39780011
0.37518759,6.69685282,0.05614344,1.67661498,3.98038325,0.56075585,0.86968074,2.17127411,0.06547321,1.40547127
0.38119060,6.71232396,0.05683073,1.68218165,3.99931213,0.56306326,0.87184783,2.17032980,0.06545561,1.41338176
0.38719360,6.72381678,0.05758069,1.68641722,4.01454864,0.56479804,0.87345888,2.16813631,0.06551231,1.42136728
0.39319660,6.73119716,0.05839274,1.68937659,4.02608780,0.56594982,0.87448457,2.16459505,0.06564750,1.42926545
0.39919960,6.73438868,0.05926483,1.69112310,4.03396662,0.56651528,0.87491028,2.15963374,0.06586398,1.43692015
0.40520260,6.73337718,0.06019334,1.69172825,4.03826681,0.56649857,0.87473574,2.15320881,0.06616313,1.44418568
0.41120560,6.72821286,0.06117305,1.69127092,4.03911620,0.56591151,0.87397442,2.14530691,0.06654488,1.45093062
0.41720860,6.71900961,0.06219710,1.68983623,4.03668856,0.56477333,0.87265233,2.13594541,0.06700763,1.45704112
0.42321161,6.70594164,0.06325703,1.68751396,4.03120164,0.56311027,0.87080661,2.12517162,0.06754833,1.46242389
0.42921461,6.68923752,0.06434285,1.68439672,4.02291315,0.56095478,0.86848384,2.11306093,0.06816241,1.46700837
0.43521761,6.66917192,0.06544316,1.68057788,4.01211485,0.55834451,0.86573813,2.09971375,0.06884388,1.47074842
0.44122061,6.64605549,0.06654537,1.67614947,3.99912466,0.55532111,0.86262916,2.08525135,0.06958540,1.47362317
0.44722361,6.62022342,0.06763593,1.67120018,3.98427705,0.55192897,0.85922016,2.06981079,0.07037833,1.47563719
0.45322661,6.59202320,0.06870062,1.66581359,3.96791202,0.54821386,0.85557593,2.05353906,0.07121289,1.47681986
0.45922961,6.56180227,0.06972493,1.66006675,3.95036301,0.54422165,0.85176102,2.03658668,0.07207824,1.47722389
0.46523262,6.52989603,0.07069442,1.65402922,3.93194412,0.53999711,0.84783795,2.01910115,0.07296265,1.47692313
0.47123562,6.49661670,0.07159516,1.64776256,3.91293716,0.53558289,0.84386571,2.00122032,0.07385364,1.47600967
0.47723862,6.46224362,0.07241406,1.64132028,3.89357905,0.53101863,0.83989844,1.98306616,0.07473820,1.47459010
0.48324162,6.42701499,0.07313934,1.63474823,3.87405003,0.52634037,0.83598433,1.96473917,0.07560291,1.47278140
0.48924462,6.39112167,0.07376084,1.62808528,3.85446322,0.52158009,0.83216471,1.94631369,0.07643415,1.47070610
0.49524762,6.35470272,0.07427035,1.62136419,3.83485610,0.51676546,0.82847343,1.92783433,0.07721833,1.46848735
0.50125063,6.31784307,0.07466180,1.61461261,3.81518433,0.51191986,0.82493635,1.90931375,0.07794204,1.46624356
0.50725363,6.28057299,0.07493142,1.60785391,3.79531824,0.50706241,0.82157115,1.89073192,0.07859230,1.46408322
0.51325663,6.24286934,0.07507785,1.60110785,3.77504260,0.50220816,0.81838714,1.87203691,0.07915674,1.46209983
0.51925963,6.20465842,0.07510200,1.59439093,3.75405959,0.49736842,0.81538540,1.85314719,0.07962382,1.46036718
0.52526263,6.16582016,0.07500700,1.58771627,3.73199533,0.49255095,0.81255889,1.83395546,0.07998304,1.45893530
0.53126563,6.12619337,0.07479793,1.58109312,3.70840991,0.48776029,0.80989276,1.81433373,0.08022517,1.45782708
0.53726863,6.08558189,0.07448152,1.57452586,3.68281062,0.48299793,0.80736476,1.79413949,0.08034239,1.45703588
0.54327164,6.04376131,0.07406579,1.56801259,3.65466823,0.47826249,0.80494565,1.77322284,0.08032854,1.45652412
0.54927464,6.00048608,0.07355963,1.56154338,3.62343559,0.47354983,0.80259973,1.75143398,0.08017922,1.45622306
0.55527764,5.95549675,0.07297237,1.55509828,3.58856815,0.46885301,0.80028543,1.72863103,0.07989198,1.45603375
0.56128064,5.90852718,0.07231333,1.54864529,3.54954538,0.46416226,0.79795590,1.70468760,0.07946643,1.45582920
0.56728364,5.85931167,0.07159143,1.54213837,3.50589231,0.45946491,0.79555972,1.67949991,0.07890428,1.45545769
0.57328664,5.80759184,0.07081479,1.53551578,3.45720029,0.45474527,0.79304157,1.65299312,0.07820938,1.45474721
0.57928964,5.75312328,0.06999043,1.52869884,3.40314607,0.44998456,0.79034309,1.62512657,0.07738776,1.45351087
0.58529265,5.69568214,0.06912404,1.52159142,3.34350824,0.44516093,0.78740372,1.59589773,0.07644749,1.45155311
0.59129565,5.63507156,0.06821982,1.51408024,3.27818045,0.44024955,0.78416168,1.56534486,0.07539868,1.44867662
0.59729865,5.57112830,0.06728046,1.50603620,3.20718085,0.43522286,0.78055513,1.53354814,0.07425326,1.44468968
0.60330165,5.50372961,0.06630715,1.49731686,3.13065733,0.43005110,0.77652343,1.50062943,0.07302487,1.43941379
0.60930465,5.43280060,0.06529971,1.48777010,3.04888846,0.42470294,0.77200855,1.46675069,0.07172859,1.43269124
0.61530765,5.35832213,0.06425688,1.47723911,2.96228038,0.41914644,0.76695675,1.43211125,0.07038082,1.42439257
0.62131066,5.28033940,0.06317651,1.46556850,2.87135980,0.41335025,0.76132035,1.39694409,0.06899894,1.41442343
0.62731366,5.19897108,0.06205602,1.45261156,2.77676376,0.40728503,0.75505966,1.36151139,0.06760118,1.40273080
0.63331666,5.11441888,0.06089270,1.43823842,2.67922673,0.40092513,0.74814508,1.32609948,0.06620629,1.38930824
0.63931966,5.02697716,0.05968417,1.42234481,2.57956587,0.39425032,0.74055922,1.29101357,0.06483341,1.37419990
0.64532266,4.93704211,0.05842874,1.40486120,2.47866514,0.38724775,0.73229893,1.25657223,0.06350182,1.35750315
0.65132566,4.84511994,0.05712583,1.38576174,2.37745906,0.37991381,0.72337737,1.22310195,0.06223073,1.33936954
0.65732866,4.75183318,0.05577624,1.36507265,2.27691662,0.37225591,0.71382565,1.19093180,0.06103914,1.32000405
0.66333167,4.65792443,0.05438246,1.34287964,2.17802606,0.36429405,0.70369431,1.16038822,0.05994563,1.29966242
0.66933467,4.56425663,0.05294886,1.31933368,2.08178057,0.35606211,0.69305423,1.13179001,0.05896821,1.27864653
0.67533767,4.47180914,0.05148175,1.29465485,1.98916527,0.34760861,0.68199704,1.10544352,0.05812410,1.25729797
0.68134067,4.38166892,0.04998947,1.26913378,1.90114534,0.33899705,0.67063491,1.08163792,0.05742958,1.23598974
0.68734367,4.29501635,0.04848222,1.24313032,1.81865513,0.33030563,0.65909958,1.06064058,0.05689973,1.21511632
0.69334667,4.21310552,0.04697200,1.21706925,1.74258801,0.32162624,0.64754071,1.04269253,0.05654822,1.19508253
0.69934967,4.13723896,0.04547229,1.19143304,1.67378653,0.31306291,0.63612354,1.02800389,0.05638702,1.17629124
0.70535268,4.06873730,0.04399783,1.16675146,1.61303254,0.30472952,0.62502574,1.01674943,0.05642612,1.15913069
0.71135568,4.00890447,0.04256418,1.14358857,1.56103698,0.29674699,0.61443374,1.00906419,0.05667318,1.14396153
0.71735868,3.95898948,0.04118745,1.12252709,1.51842902,0.28923987,0.60453851,1.00503924,0.05713324,1.13110443
0.72336168,3.92014607,0.03988381,1.10415092,1.48574442,0.28233263,0.59553085,1.00471783,0.05780837,1.12082843
0.72936468,3.89339162,0.03866916,1.08902624,1.46341331,0.27614564,0.58759648,1.00809183,0.05869734,1.11334078
0.73536768,3.87956701,0.03755877,1.07768193,1.45174727,0.27079102,0.58091097,1.01509896,0.05979537,1.10877847
0.74137069,3.87929898,0.03656687,1.07059011,1.45092649,0.26636865,0.57563465,1.02562059,0.06109384,1.10720201
0.74737369,3.89296678,0.03570645,1.06814746,1.46098718,0.26296231,0.57190776,1.03948059,0.06258016,1.10859156
0.75337669,3.92067440,0.03498893,1.07065826,1.48181010,0.26063631,0.56984581,1.05644527,0.06423768,1.11284572
0.75937969,3.96222987,0.03442400,1.07831971,1.51311093,0.25943256,0.56953552,1.07622447,0.06604569,1.11978286
0.76538269,4.01713268,0.03401945,1.09121029,1.55443313,0.25936842,0.57103122,1.09847395,0.06797958,1.12914521
0.77138569,4.08457006,0.03378107,1.10928163,1.60514422,0.26043519,0.57435204,1.12279921,0.07001105,1.14060519
0.77738869,4.16342259,0.03371258,1.13235436,1.66443605,0.26259749,0.57947979,1.14876055,0.07210852,1.15377414
0.78339170,4.25227928,0.03381558,1.16011806,1.73132967,0.26579351,0.58635784,1.17587957,0.07423762,1.16821271
0.78939470,4.34946185,0.03408955,1.19213559,1.80468518,0.26993605,0.59489084,1.20364678,0.07636179,1.18344294
0.79539770,4.45305770,0.03453184,1.22785149,1.88321679,0.27491440,0.60494559,1.23153043,0.07844302,1.19896125
0.80140070,4.56096072,0.03513772,1.26660442,1.96551300,0.28059696,0.61635282,1.25898620,0.08044263,1.21425219
0.80740370,4.67091877,0.03590035,1.30764315,2.05006165,0.28683454,0.62891020,1.28546774,0.08232215,1.22880240
0.81340670,4.78058654,0.03681088,1.35014552,2.13527940,0.29346417,0.64238632,1.31043764,0.08404421,1.24211434
0.81940970,4.88758239,0.03785848,1.39323993,2.21954479,0.30031332,0.65652575,1.33337877,0.08557345,1.25371953
0.82541271,4.98954735,0.03903042,1.43602841,2.30123406,0.30720443,0.67105515,1.35380562,0.08687744,1.26319094
0.83141571,5.08420487,0.04031216,1.47761076,2.37875868,0.31395951,0.68569022,1.37127541,0.08792748,1.27015412
0.83741871,5.16941937,0.04168748,1.51710875,2.45060335,0.32040479,0.70014341,1.38539873,0.08869938,1.27429704
0.84342171,5.24325215,0.04313870,1.55368977,2.51536324,0.32637518,0.71413223,1.39584934,0.08917415,1.27537826
0.84942471,5.30401292,0.04464687,1.58658913,2.57177939,0.33171850,0.72738798,1.40237297,0.08933851,1.27323340
0.85542771,5.35030561,0.04619207,1.61513030,2.61877091,0.33629922,0.73966446,1.40479487,0.08918530,1.26777967
0.86143072,5.38106692,0.04775377,1.63874255,2.65546299,0.34000183,0.75074668,1.40302568,0.08871371,1.25901849
0.86743372,5.39559673,0.04931120,1.65697539,2.68120985,0.34273355,0.76045897,1.39706573,0.08792938,1.24703608
0.87343672,5.39357911,0.05084382,1.66950955,2.69561173,0.34442641,0.76867230,1.38700727,0.08684429,1.23200198
0.87943972,5.37509336,0.05233178,1.67616406,2.69852539,0.34503864,0.77531052,1.37303462,0.08547651,1.21416553
0.88544272,5.34061452,0.05375644,1.67689935,2.69006788,0.34455533,0.78035506,1.35542215,0.08384983,1.19385032
0.89144572,5.29100310,0.05510082,1.67181622,2.67061329,0.34298832,0.78384794,1.33452993,0.08199315,1.17144671
0.89744872,5.22748395,0.05635010,1.66115090,2.64078258,0.34037542,0.78589277,1.31079704,0.07993985,1.14740241
0.90345173,5.15161474,0.05749196,1.64526622,2.60142690,0.33677880,0.78665351,1.28473269,0.07772698,1.12221145
0.90945473,5.06524441,0.05851695,1.62463913,2.55360471,0.33228283,0.78635101,1.25690505,0.07539436,1.09640159
0.91545773,4.97046275,0.05941863,1.59984514,2.49855346,0.32699118,0.78525711,1.22792817,0.07298368,1.07052050
0.92146073,4.86954197,0.06019367,1.57153995,2.43765661,0.32102347,0.78368657,1.19844706,0.07053746,1.04512094
0.92746373,4.76487209,0.06084179,1.54043890,2.37240684,0.31451139,0.78198675,1.16912140,0.06809809,1.02074541
0.93346673,4.65889165,0.06136553,1.50729481,2.30436659,0.30759456,0.78052563,1.14060811,0.06570678,0.99791067
0.93946973,4.55401584,0.06176987,1.47287497,2.23512691,0.30041608,0.77967820,1.11354338,0.06340259,0.97709244
0.94547274,4.45256426,0.06206182,1.43793790,2.16626579,0.29311807,0.77981200,1.08852459,0.06122155,0.95871100
0.95147574,4.35669066,0.06224974,1.40321065,2.09930715,0.28583729,0.78127211,1.06609270,0.05919577,0.94311798
0.95747874,4.26831699,0.06234278,1.36936740,2.03568148,0.27870086,0.78436641,1.04671577,0.05735269,0.93058497
0.96348174,4.18907423,0.06235015,1.33701004,1.97668936,0.27182249,0.78935153,1.03077406,0.05571450,0.92129436
0.96948474,4.12025214,0.06228046,1.30665142,1.92346871,0.26529911,0.79642033,1.01854754,0.05429760,0.91533284
0.97548774,4.06275999,0.06214114,1.27870178,1.87696675,0.25920817,0.80569145,1.01020605,0.05311228,0.91268788
0.98149075,4.01709999,0.06193787,1.25345886,1.83791732,0.25360564,0.81720141,1.00580290,0.05216256,0.91324745
0.98749375,3.98335453,0.06167425,1.23110208,1.80682435,0.24852487,0.83089984,1.00527194,0.05144617,0.91680312
0.99349675,3.96118802,0.06135156,1.21169084,1.78395164,0.24397627,0.84664815,1.00842871,0.05095473,0.92305647
0.99949975,3.94986346,0.06096871,1.19516698,1.76931945,0.23994782,0.86422173,1.01497544,0.05067411,0.93162873
1.00550275,3.94827334,0.06052245,1.18136142,1.76270780,0.23640653,0.88331584,1.02451002,0.05058494,0.94207340
1.01150575,3.95498359,0.06000764,1.17000430,1.76366642,0.23330052,0.90355495,1.03653873,0.05066329,0.95389126
1.01750875,3.96828915,0.05941775,1.16073859,1.77153096,0.23056190,0.92450529,1.05049215,0.05088142,0.96654754
1.02351176,3.98627897,0.05874554,1.15313614,1.78544507,0.22811016,0.94569000,1.06574397,0.05120875,0.97949024
1.02951476,4.00690772,0.05798372,1.14671585,1.80438749,0.22585589,0.96660640,1.08163180,0.05161280,0.99216934
1.03551776,4.02807161,0.05712578,1.14096293,1.82720362,0.22370484,0.98674461,1.09747933,0.05206025,1.00405572
1.04152076,4.04768511,0.05616669,1.13534866,1.85264040,0.22156194,1.00560661,1.11261897,0.05251793,1.01465951
1.04752376,4.06375574,0.05510369,1.12934979,1.87938362,0.21933526,1.02272506,1.12641412,0.05295392,1.02354676
1.05352676,4.07445403,0.05393687,1.12246696,1.90609668,0.21693965,1.03768097,1.13828019,0.05333844,1.03035416
1.05952976,4.07817610,0.05266969,1.11424143,1.93145946,0.21430003,1.05011948,1.14770363,0.05364477,1.03480104
1.06553277,4.07359664,0.05130925,1.10426969,1.95420651,0.21135406,1.05976301,1.15425832,0.05385004,1.03669832
1.07153577,4.05971078,0.04986650,1.09221553,1.97316328,0.20805428,1.06642133,1.15761862,0.05393583,1.03595419
1.07753877,4.03586349,0.04835612,1.07781930,1.98727953,0.20436955,1.06999818,1.15756885,0.05388867,1.03257629
1.08354177,4.00176611,0.04679630,1.06090426,1.99565890,0.20028581,1.07049405,1.15400885,0.05370044,1.02667042
1.08954477,3.95749994,0.04520832,1.04138000,1.99758393,0.19580613,1.06800532,1.14695558,0.05336845,1.01843602
1.09554777,3.90350737,0.04361598,1.01924305,1.99253586,0.19095024,1.06271974,1.13654085,0.05289559,1.00815851
1.10155078,3.84057153,0.04204489,0.99457486,1.98020859,0.18575336,1.05490861,1.12300548,0.05229010,0.99619896
1.10755378,3.76978585,0.04052172,0.96753742,1.96051660,0.18026468,1.04491611,1.10669016,0.05156540,0.98298154
1.11355678,3.69251507,0.03907344,0.93836679,1.93359651,0.17454537,1.03314628,1.08802354,0.05073967,0.96897919
1.11955978,3.61034948,0.03772645,0.90736497,1.89980250,0.16866634,1.02004838,1.06750821,0.04983538,0.95469805
1.12556278,3.52505441,0.03650593,0.87489039,1.85969553,0.16270585,1.00610118,1.04570487,0.04887876,0.94066117
1.13156578,3.43851665,0.03543507,0.84134736,1.81402709,0.15674702,0.99179687,1.02321561,0.04789911,0.92739207
1.13756878,3.35268969,0.03453459,0.80717486,1.76371768,0.15087532,0.97762529,1.00066659,0.04692816,0.91539862
1.14357179,3.26953942,0.03382225,0.77283496,1.70983102,0.14517622,0.96405896,0.97869087,0.04599931,0.90515765
1.14957479,3.19099168,0.03331255,0.73880122,1.65354472,0.13973293,0.95153949,0.95791167,0.04514688,0.89710075
1.15557779,3.11888294,0.03301654,0.70554720,1.59611821,0.13462437,0.94046556,0.93892656,0.04440537,0.89160159
1.16158079,3.05491498,0.03294176,0.67353547,1.53885920,0.12992340,0.93118303,0.92229285,0.04380861,0.88896506
1.16758379,3.00061457,0.03309228,0.64320730,1.48308932,0.12569527,0.92397705,0.90851440,0.04338905,0.88941840
1.17358679,2.95729838,0.03346880,0.61497317,1.43011020,0.12199635,0.91906635,0.89803008,0.04317694,0.89310465
1.17958979,2.92604387,0.03406888,0.58920433,1.38117079,0.11887318,0.91659974,0.89120390,0.04319956,0.90007827
1.18559280,2.90766604,0.03488707,0.56622551,1.33743669,0.11636174,0.91665451,0.88831689,0.04348055,0.91030324
1.19159580,2.90270038,0.03591524,0.54630899,1.29996235,0.11448696,0.91923672,0.88956083,0.04403911,0.92365355
1.19759880,2.91139198,0.03714268,0.52967002,1.26966668,0.11326253,0.92428314,0.89503375,0.04488945,0.93991593
1.20360180,2.93369074,0.03855637,0.51646367,1.24731251,0.11269091,0.93166458,0.90473726,0.04604015,0.95879495
1.20960480,2.96925264,0.04014108,0.50678319,1.23349016,0.11276348,0.94119046,0.91857576,0.04749366,0.97992014
1.21560780,3.01744701,0.04187946,0.50065988,1.22860558,0.11346098,0.95261436,0.93635748,0.04924594,1.00285506
1.22161081,3.07736960,0.04375216,0.49806433,1.23287274,0.11475405,0.96564056,0.95779741,0.05128619,1.02710806
1.22761381,3.14786150,0.04573779,0.49890905,1.24631064,0.11660392,0.97993125,0.98252235,0.05359674,1.05214453
1.23361681,3.22753356,0.04781301,0.50305238,1.26874448,0.11896332,0.99511445,1.01007773,0.05615310,1.07740028
1.23961981,3.31479620,0.04995251,0.51030351,1.29981114,0.12177744,1.01079261,1.03993669,0.05892429,1.10229575
1.24562281,3.40789423,0.05212910,0.52042840,1.33896845,0.12498502,1.02655170,1.07151108,0.06187325,1.12625081
1.25162581,3.50494630,0.05431380,0.53315658,1.38550824,0.12851956,1.04197091,1.10416442,0.06495757,1.14869958
1.25762881,3.60398842,0.05647603,0.54818848,1.43857266,0.13231065,1.05663278,1.13722677,0.06813040,1.16910516
1.26363182,3.70302065,0.05858390,0.56520316,1.49717366,0.13628530,1.07013361,1.17001111,0.07134157,1.18697371
1.26963482,3.80005634,0.06060456,0.58386624,1.56021510,0.14036941,1.08209420,1.20183118,0.07453887,1.20186757
1.27563782,3.89317240,0.06250469,0.60383781,1.62651727,0.14448918,1.09217044,1.23202004,0.07766956,1.21341711
1.28164082,3.98055966,0.06425109,0.62478018,1.69484329,0.14857258,1.10006371,1.25994915,0.08068188,1.22133090
1.28764382,4.06057175,0.06581135,0.64636518,1.76392699,0.15255082,1.10553059,1.28504719,0.08352673,1.22540394
1.29364682,4.13177082,0.06715461,0.66828101,1.83250175,0.15635970,1.10839167,1.30681799,0.08615927,1.22552369
1.29964982,4.19296876,0.06825234,0.69023834,1.89932968,0.15994088,1.10853900,1.32485692,0.08854047,1.22167371
1.30565283,4.24326217,0.06907916,0.71197564,1.96323053,0.16324306,1.10594170,1.33886505,0.09063855,1.21393462
1.31165583,4.28205961,0.06961364,0.73326357,2.02310964,0.16622297,1.10064964,1.34866029,0.09243019,1.20248258
1.31765883,4.30909999,0.06983899,0.75390837,2.07798415,0.16884614,1.09279452,1.35418515,0.09390148,1.18758495
1.32366183,4.32446086,0.06974376,0.77375416,2.12700681,0.17108749,1.08258850,1.35551035,0.09504856,1.16959348
1.32966483,4.32855608,0.06932226,0.79268424,2.16948650,0.17293162,1.07031991,1.35283421,0.09587789,1.14893503
1.33566783,4.32212251,0.06857499,0.81062108,2.20490481,0.17437288,1.05634635,1.34647752,0.09640615,1.12610013
1.34167084,4.30619591,0.06750872,0.82752541,2.23292807,0.17541515,1.04108504,1.33687395,0.09665971,1.10162972
1.34767384,4.28207655,0.06613652,0.84339410,2.25341425,0.17607129,1.02500090,1.32455631,0.09667378,1.07610038
1.35367684,4.25128575,0.06447746,0.85825710,2.26641423,0.17636246,1.00859256,1.31013899,0.09649115,1.05010858
1.35967984,4.21551468,0.06255624,0.87217345,2.27216748,0.17631708,0.99237698,1.29429733,0.09616061,1.02425449
1.36568284,4.17656738,0.06040253,0.88522649,2.27109184,0.17596967,0.97687310,1.27774460,0.09573520,0.99912569
1.37168584,4.13630002,0.05805023,0.89751845,2.26376777,0.17535949,0.96258526,1.26120762,0.09527021,0.97528151
1.37768884,4.09655881,0.05553652,0.90916451,2.25091749,0.17452906,0.94998704,1.24540184,0.09482114,0.95323840
1.38369185,4.05911884,0.05290093,0.92028656,2.23337955,0.17352270,0.93950611,1.23100712,0.09444164,0.93345687
1.38969485,4.02562632,0.05018424,0.93100679,2.21207983,0.17238494,0.93151080,1.21864494,0.09418159,0.91633025
1.39569785,3.99754625,0.04742745,0.94144137,2.18799981,0.17115912,0.92629881,1.20885819,0.09408529,0.90217591
