energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.34517259,4.96547848,0.09138206,0.75842771,3.33664888,1.47623145,0.10597165,1.08530673,0.44427520,1.12330319
-0.33916958,5.00715532,0.09376772,0.77387755,3.40052335,1.49492846,0.10569743,1.07488841,0.44492994,1.13176786
-0.33316658,5.04550631,0.09592686,0.78937873,3.46379703,1.51250716,0.10526851,1.06297330,0.44479079,1.13977607
-0.32716358,5.08100364,0.09783509,0.80490090,3.52635546,1.52893463,0.10470744,1.04994695,0.44390135,1.14755562
-0.32116058,5.11416187,0.09947700,0.82040655,3.58809627,1.54420072,0.10403897,1.03619658,0.44232047,1.15534069
-0.31515758,5.14550121,0.10084628,0.83584814,3.64891550,1.55831147,0.10328877,1.02209668,0.44011939,1.16335950
-0.30915458,5.17551024,0.10194539,0.85116528,3.70869254,1.57128158,0.10248231,1.00799568,0.43737854,1.17182226
-0.30315158,5.20460991,0.10278485,0.86628217,3.76727467,1.58312640,0.10164370,0.99420440,0.43418396,1.18090985
-0.29714857,5.23312052,0.10338219,0.88110550,3.82446239,1.59385399,0.10079470,0.98098654,0.43062356,1.19076377
-0.29114557,5.26123360,0.10376065,0.89552309,3.87999657,1.60345776,0.09995384,0.96855162,0.42678342,1.20147775
-0.28514257,5.28898997,0.10394766,0.90940337,3.93354872,1.61191004,0.09913576,0.95705060,0.42274430,1.21309138
-0.27913957,5.31626559,0.10397309,0.92259600,3.98471516,1.61915736,0.09835074,0.94657414,0.41857853,1.22558603
-0.27313657,5.34276575,0.10386764,0.93493361,4.03301621,1.62511740,0.09760444,0.93715367,0.41434745,1.23888322
-0.26713357,5.36802860,0.10366117,0.94623483,4.07790074,1.62967830,0.09689795,0.92876496,0.41009961,1.25284560
-0.26113057,5.39143779,0.10338115,0.95630847,4.11875661,1.63270022,0.09622792,0.92133402,0.40586969,1.26728040
-0.25512756,5.41224415,0.10305146,0.96495895,4.15492681,1.63401929,0.09558701,0.91474501,0.40167835,1.28194534
-0.24912456,5.42959547,0.10269135,0.97199262,4.18573106,1.63345380,0.09496447,0.90884969,0.39753293,1.29655687
-0.24312156,5.44257344,0.10231479,0.97722488,4.21049210,1.63081244,0.09434684,0.90347802,0.39342903,1.31080024
-0.23711856,5.45023598,0.10193018,0.98048776,4.22856562,1.62590404,0.09371879,0.89844944,0.38935277,1.32434131
-0.23111556,5.45166325,0.10154043,0.98163768,4.23937266,1.61854861,0.09306400,0.89358416,0.38528379,1.33683948
-0.22511256,5.44600523,0.10114333,0.98056294,4.24243284,1.60858877,0.09236608,0.88871424,0.38119860,1.34796135
-0.21910955,5.43252872,0.10073233,0.97719074,4.23739689,1.59590124,0.09160945,0.88369371,0.37707425,1.35739455
-0.21310655,5.41066150,0.10029751,0.97149320,4.22407676,1.58040757,0.09078012,0.87840757,0.37289200,1.36486130
-0.20710355,5.38003160,0.09982676,0.96349217,4.20247176,1.56208367,0.08986650,0.87277910,0.36864086,1.37013094
-0.20110055,5.34049972,0.09930707,0.95326253,4.17278922,1.54096742,0.08885992,0.86677531,0.36432063,1.37303115
-0.19509755,5.29218323,0.09872594,0.94093379,4.13545836,1.51716403,0.08775512,0.86041029,0.35994449,1.37345724
-0.18909455,5.23547046,0.09807263,0.92668975,4.09113658,1.49084878,0.08655052,0.85374640,0.35554074,1.37137918
-0.18309155,5.17102453,0.09733940,0.91076630,4.04070740,1.46226692,0.08524839,0.84689315,0.35115370,1.36684592
-0.17708854,5.09977637,0.09652257,0.89344733,3.98526984,1.43173066,0.08385474,0.84000396,0.34684375,1.35998700
-0.17108554,5.02290716,0.09562331,0.87505888,3.92611959,1.39961334,0.08237917,0.83327092,0.34268637,1.35101112
-0.16508254,4.94182082,0.09464820,0.85596167,3.86472227,1.36634111,0.08083450,0.82691781,0.33877036,1.34020187
-0.15907954,4.85810770,0.09360953,0.83654239,3.80268002,1.33238225,0.07923629,0.82119155,0.33519526,1.32791071
-0.15307654,4.77350112,0.09252528,0.81720403,3.74169239,1.29823482,0.07760232,0.81635276,0.33206817,1.31454747
-0.14707354,4.68982838,0.09141881,0.79835559,3.68351336,1.26441310,0.07595194,0.81266547,0.32950004,1.30056871
-0.14107054,4.60895862,0.09031835,0.78040168,3.62990597,1.23143342,0.07430538,0.81038675,0.32760189,1.28646458
-0.13506753,4.53274951,0.08925619,0.76373232,3.58259661,1.19979997,0.07268313,0.80975652,0.32648082,1.27274446
-0.12906453,4.46299512,0.08826777,0.74871350,3.54323069,1.16999131,0.07110526,0.81098806,0.32623637,1.25992209
-0.12306153,4.40137709,0.08739053,0.73567866,3.51333156,1.14244804,0.06959084,0.81425959,0.32695720,1.24850081
-0.11705853,4.34942106,0.08666282,0.72492173,3.49426442,1.11756228,0.06815742,0.81970736,0.32871837,1.23895934
-0.11105553,4.30845987,0.08612268,0.71669169,3.48720649,1.09566915,0.06682060,0.82742048,0.33157934,1.23173863
-0.10505253,4.27960503,0.08580666,0.71118917,3.49312472,1.07704086,0.06559370,0.83743768,0.33558271,1.22723030
-0.09904952,4.26372719,0.08574877,0.70856491,3.51276174,1.06188327,0.06448756,0.84974621,0.34075385,1.22576692
-0.09304652,4.26144594,0.08597947,0.70892031,3.54663040,1.05033527,0.06351041,0.86428285,0.34710127,1.22761440
-0.08704352,4.27312910,0.08652488,0.71230988,3.59501697,1.04247060,0.06266794,0.88093691,0.35461774,1.23296671
-0.08104052,4.29890069,0.08740614,0.71874550,3.65799236,1.03830217,0.06196333,0.89955505,0.36328206,1.24194281
-0.07503752,4.33865689,0.08863888,0.72820206,3.73543050,1.03778831,0.06139751,0.91994768,0.37306119,1.25458588
-0.06903452,4.39208845,0.09023303,0.74062435,3.82703260,1.04084067,0.06096939,0.94189651,0.38391270,1.27086466
-0.06303152,4.45870804,0.09219265,0.75593454,3.93235569,1.04733322,0.06067619,0.96516282,0.39578726,1.29067663
-0.05702851,4.53788076,0.09451607,0.77403996,4.05084341,1.05711174,0.06051378,0.98949605,0.40863097,1.31385275
-0.05102551,4.62885579,0.09719609,0.79484060,4.18185722,1.07000331,0.06047705,1.01464213,0.42238732,1.34016361
-0.04502251,4.73079727,0.10022030,0.81823582,4.32470577,1.08582512,0.06056024,1.04035116,0.43699863,1.36932641
-0.03901951,4.84281275,0.10357155,0.84412989,4.47867053,1.10439217,0.06075723,1.06638401,0.45240691,1.40101268
-0.03301651,4.96397745,0.10722838,0.87243584,4.64302585,1.12552336,0.06106187,1.09251742,0.46855387,1.43485628
-0.02701351,5.09335320,0.11116554,0.90307742,4.81705191,1.14904557,0.06146812,1.11854741,0.48538027,1.47046153
-0.02101051,5.23000112,0.11535448,0.93598886,5.00003962,1.17479565,0.06197025,1.14429090,0.50282447,1.50741115
-0.01500750,5.37298774,0.11976373,0.97111237,5.19128683,1.20261999,0.06256283,1.16958541,0.52082036,1.54527396
-0.00900450,5.52138437,0.12435934,1.00839352,5.39008594,1.23237197,0.06324079,1.19428703,0.53929488,1.58361210
-0.00300150,5.67426058,0.12910510,1.04777457,5.59570371,1.26390736,0.06399929,1.21826683,0.55816509,1.62198782
0.00300150,5.83067250,0.13396287,1.08918618,5.80735431,1.29707794,0.06483358,1.24140620,0.57733535,1.65996973
0.00900450,5.98964753,0.13889264,1.13253797,6.02416779,1.33172412,0.06573881,1.26359130,0.59669454,1.69713864
0.01500750,6.15016706,0.14385272,1.17770849,6.24515605,1.36766669,0.06670974,1.28470736,0.61611391,1.73309295
0.02101051,6.31114908,0.14879980,1.22453526,6.46917925,1.40469878,0.06774053,1.30463318,0.63544545,1.76745363
0.02701351,6.47143277,0.15368905,1.27280565,6.69491540,1.44257834,0.06882440,1.32323635,0.65452134,1.79986898
0.03301651,6.62976698,0.15847428,1.32224920,6.92083624,1.48102209,0.06995344,1.34036971,0.67315446,1.83001907
0.03901951,6.78480427,0.16310815,1.37253222,7.14519214,1.51970133,0.07111833,1.35586940,0.69114012,1.85761990
0.04502251,6.93510219,0.16754248,1.42325502,7.36600842,1.55824026,0.07230821,1.36955469,0.70825909,1.88242732
0.05102551,7.07913260,0.17172878,1.47395258,7.58109517,1.59621721,0.07351057,1.38122986,0.72428191,1.90424065
0.05702851,7.21529983,0.17561878,1.52409858,7.78807155,1.63316895,0.07471125,1.39068805,0.73897435,1.92290585
0.06303152,7.34196755,0.17916531,1.57311327,7.98440531,1.66859816,0.07589453,1.39771697,0.75210383,1.93831811
0.06903452,7.45749380,0.18232317,1.62037487,8.16746675,1.70198403,0.07704335,1.40210618,0.76344671,1.95042389
0.07503752,7.56027322,0.18505024,1.66523440,8.33459604,1.73279557,0.07813959,1.40365569,0.77279589,1.95922201
0.08104052,7.64878460,0.18730869,1.70703327,8.48318146,1.76050721,0.07916452,1.40218518,0.77996868,1.96476384
0.08704352,7.72164192,0.18906619,1.74512317,8.61074570,1.78461599,0.08009925,1.39754353,0.78481436,1.96715240
0.09304652,7.77764637,0.19029718,1.77888732,8.71503644,1.80465966,0.08092537,1.38961803,0.78722116,1.96654024
0.09904952,7.81583682,0.19098412,1.80776217,8.79411712,1.82023475,0.08162552,1.37834267,0.78712238,1.96312613
0.10505253,7.83553605,0.19111851,1.83125858,8.84645345,1.83101374,0.08218412,1.36370511,0.78450120,1.95715051
0.11105553,7.83639017,0.19070182,1.84898147,8.87099137,1.83676048,0.08258794,1.34575187,0.77939399,1.94888977
0.11705853,7.81839896,0.18974612,1.86064689,8.86722195,1.83734292,0.08282681,1.32459142,0.77189196,1.93864954
0.12306153,7.78193506,0.18827439,1.86609578,8.83522984,1.83274247,0.08289411,1.30039492,0.76214097,1.92675704
0.12906453,7.72775049,0.18632047,1.86530341,8.77572173,1.82305943,0.08278726,1.27339458,0.75033934,1.91355286
0.13506753,7.65696958,0.18392861,1.85838423,8.69003292,1.80851388,0.08250802,1.24387970,0.73673400,1.89938229
0.14107054,7.57106794,0.18115266,1.84559156,8.58011039,1.78944206,0.08206269,1.21219044,0.72161463,1.88458654
0.14707354,7.47183767,0.17805472,1.82731198,8.44847238,1.76628796,0.08146210,1.17870976,0.70530646,1.86949412
0.15307654,7.36133994,0.17470357,1.80405480,8.29814509,1.73959056,0.08072144,1.14385374,0.68816149,1.85441254
0.15907954,7.24184625,0.17117266,1.77643657,8.13257875,1.70996701,0.07985990,1.10806073,0.67054886,1.83962077
0.16508254,7.11577076,0.16753784,1.74516165,7.95554574,1.67809242,0.07890018,1.07177995,0.65284434,1.82536249
0.17108554,6.98559598,0.16387491,1.71099922,7.77102473,1.64467711,0.07786776,1.03545981,0.63541964,1.81184037
0.17708854,6.85379505,0.16025714,1.67475807,7.58307539,1.61044223,0.07679009,0.99953659,0.61863161,1.79921157
0.18309155,6.72275361,0.15675270,1.63725985,7.39570865,1.57609482,0.07569575,0.96442386,0.60281198,1.78758460
0.18909455,6.59469457,0.15342230,1.59931230,7.21275785,1.54230333,0.07461341,0.93050314,0.58825788,1.77701743
0.19509755,6.47160911,0.15031703,1.56168323,7.03775607,1.50967489,0.07357088,0.89811594,0.57522355,1.76751718
0.20110055,6.35519674,0.14747659,1.52507671,6.87382474,1.47873502,0.07259419,0.86755777,0.56391348,1.75904123
0.20710355,6.24681724,0.14492792,1.49011209,6.72357814,1.44991108,0.07170669,0.83907393,0.55447733,1.75149980
0.21310655,6.14745661,0.14268435,1.45730707,6.58904765,1.42351985,0.07092833,0.81285744,0.54700680,1.74476006
0.21910955,6.05770857,0.14074532,1.42706522,6.47162882,1.39976011,0.07027509,0.78904898,0.54153452,1.73865156
0.22511256,5.97777244,0.13909671,1.39966849,6.37205329,1.37871030,0.06975855,0.76773878,0.53803512,1.73297316
0.23111556,5.90746762,0.13771169,1.37527491,6.29038628,1.36033148,0.06938574,0.74897022,0.53642828,1.72750105
0.23711856,5.84626390,0.13655219,1.35392149,6.22604965,1.34447535,0.06915921,0.73274492,0.53658382,1.72199788
0.24312156,5.79332611,0.13557082,1.33553191,6.17786882,1.33089692,0.06907721,0.71902898,0.53832841,1.71622275
0.24912456,5.74757106,0.13471314,1.31992867,6.14414126,1.31927113,0.06913428,0.70776004,0.54145381,1.70994170
0.25512756,5.70773376,0.13392033,1.30684875,6.12272308,1.30921258,0.06932177,0.69885458,0.54572608,1.70293843
0.26113057,5.67243989,0.13313188,1.29596229,6.11112956,1.30029743,0.06962874,0.69221525,0.55089554,1.69502477
0.26713357,5.64028061,0.13228840,1.28689287,6.10664486,1.29208617,0.07004281,0.68773769,0.55670686,1.68605050
0.27313657,5.60988618,0.13133426,1.27923874,6.10643595,1.28414631,0.07055110,0.68531646,0.56290890,1.67591213
0.27913957,5.57999452,0.13022003,1.27259376,6.10766568,1.27607375,0.07114118,0.68484981,0.56926383,1.66455996
0.28514257,5.54951147,0.12890451,1.26656713,6.10760009,1.26751174,0.07180192,0.68624294,0.57555507,1.65200325
0.29114557,5.51755960,0.12735634,1.26080094,6.10370560,1.25816669,0.07252429,0.68940973,0.58159381,1.63831293
0.29714857,5.48351352,0.12555507,1.25498492,6.09373230,1.24781991,0.07330193,0.69427273,0.58722362,1.62362172
0.30315158,5.44701988,0.12349172,1.24886766,6.07578040,1.23633492,0.07413155,0.70076150,0.59232317,1.60812144
0.30915458,5.40800168,0.12116869,1.24226410,6.04834786,1.22366010,0.07501314,0.70880955,0.59680692,1.59205762
0.31515758,5.36664692,0.11859921,1.23505888,6.01035825,1.20982661,0.07594988,0.71835001,0.60062372,1.57572143
0.32116058,5.32338285,0.11580629,1.22720588,5.96116888,1.19494197,0.07694790,0.72931048,0.60375373,1.55943939
0.32716358,5.27883771,0.11282124,1.21872400,5.90056024,1.17917976,0.07801575,0.74160742,0.60620366,1.54356135
0.33316658,5.23379263,0.10968193,1.20968966,5.82870865,1.16276619,0.07916372,0.75514054,0.60800083,1.52844716
0.33916958,5.18912664,0.10643082,1.20022665,5.74614463,1.14596435,0.08040303,0.76978779,0.60918657,1.51445293
0.34517259,5.14575845,0.10311295,1.19049398,5.65370034,1.12905715,0.08174491,0.78540115,0.60980915,1.50191751
0.35117559,5.10458825,0.09977396,1.18067251,5.55244923,1.11232999,0.08319960,0.80180396,0.60991706,1.49114986
0.35717859,5.06644307,0.09645822,1.17095101,5.44364177,1.09605400,0.08477543,0.81878974,0.60955273,1.48241809
0.36318159,5.03202850,0.09320722,1.16151269,5.32864049,1.08047088,0.08647797,0.83612304,0.60874745,1.47594065
0.36918459,5.00188944,0.09005824,1.15252256,5.20885761,1.06578002,0.08830917,0.85354223,0.60751752,1.47188008
0.37518759,4.97638146,0.08704337,1.14411642,5.08569792,1.05212847,0.09026690,0.87076417,0.60586198,1.47033962
0.38119060,4.95565398,0.08418886,1.13639194,4.96050901,1.03960427,0.09234442,0.88749074,0.60376203,1.47136265
0.38719360,4.93964546,0.08151482,1.12940208,4.83454047,1.02823314,0.09453029,0.90341674,0.60118207,1.47493490
0.39319660,4.92809008,0.07903524,1.12315114,4.70891272,1.01797866,0.09680831,0.91823890,0.59807227,1.48098909
0.39919960,4.92053481,0.07675830,1.11759334,4.58459578,1.00874563,0.09915785,0.93166548,0.59437240,1.48941144
0.40520260,4.91636514,0.07468689,1.11263405,4.46239753,1.00038630,0.10155421,0.94342595,0.59001674,1.50004972
0.41120560,4.91483730,0.07281923,1.10813325,4.34296059,0.99270879,0.10396932,0.95328011,0.58493945,1.51272194
0.41720860,4.91511473,0.07114967,1.10391109,4.22676653,0.98548733,0.10637240,0.96102643,0.57908027,1.52722527
0.42321161,4.91630638,0.06966942,1.09975497,4.11414611,0.97847348,0.10873088,0.96650880,0.57239001,1.54334451
0.42921461,4.91750461,0.06836730,1.09542799,4.00529370,0.97140771,0.11101126,0.96962169,0.56483546,1.56085966
0.43521761,4.91782077,0.06723039,1.09067809,3.90028472,0.96403088,0.11318006,0.97031317,0.55640353,1.57955219
0.44122061,4.91641684,0.06624456,1.08524759,3.79909447,0.95609483,0.11520470,0.96858597,0.54710420,1.59920990
0.44722361,4.91253206,0.06539491,1.07888272,3.70161731,0.94737189,0.11705433,0.96449633,0.53697235,1.61963028
0.45322661,4.90550397,0.06466606,1.07134274,3.60768540,0.93766284,0.11870060,0.95815088,0.52606818,1.64062245
0.45922961,4.89478375,0.06404236,1.06240840,3.51708633,0.92680317,0.12011832,0.94970187,0.51447652,1.66200809
0.46523262,4.87994612,0.06350799,1.05188950,3.42957951,0.91466764,0.12128593,0.93934092,0.50230490,1.68362155
0.47123562,4.86069458,0.06304701,1.03963136,3.34491119,0.90117302,0.12218599,0.92729170,0.48968074,1.70530980
0.47723862,4.83686280,0.06264338,1.02552011,3.26282830,0.88627926,0.12280538,0.91380213,0.47674782,1.72693242
0.48324162,4.80841332,0.06228107,1.00948672,3.18309154,0.86998927,0.12313546,0.89913624,0.46366230,1.74836232
0.48924462,4.77543449,0.06194407,0.99150982,3.10548770,0.85234751,0.12317217,0.88356637,0.45058856,1.76948738
0.49524762,4.73813665,0.06161662,0.97161720,3.02984181,0.83343762,0.12291590,0.86736583,0.43769514,1.79021328
0.50125063,4.69684835,0.06128342,0.94988618,2.95602899,0.81337946,0.12237140,0.85080246,0.42515092,1.81046767
0.50725363,4.65201300,0.06092993,0.92644283,2.88398609,0.79232560,0.12154756,0.83413324,0.41312182,1.83020555
0.51325663,4.60418616,0.06054286,0.90146009,2.81372288,0.77045763,0.12045715,0.81760007,0.40176801,1.84941569
0.51925963,4.55403341,0.06011055,0.87515495,2.74533234,0.74798235,0.11911649,0.80142679,0.39124184,1.86812768
0.52526263,4.50232830,0.05962352,0.84778464,2.67899940,0.72512782,0.11754517,0.78581736,0.38168629,1.88641908
0.53126563,4.44994985,0.05907496,0.81964201,2.61500766,0.70213958,0.11576566,0.77095520,0.37323408,1.90442213
0.53726863,4.39787876,0.05846122,0.79105012,2.55374298,0.67927674,0.11380296,0.75700338,0.36600731,1.92232934
0.54327164,4.34719149,0.05778222,0.76235608,2.49569347,0.65680815,0.11168423,0.74410563,0.36011736,1.94039729
0.54927464,4.29905143,0.05704177,0.73392433,2.44144509,0.63500848,0.10943842,0.73238783,0.35566516,1.95894811
0.55527764,4.25469638,0.05624775,0.70612935,2.39167239,0.61415417,0.10709587,0.72195991,0.35274151,1.97836807
0.56128064,4.21542197,0.05541217,0.67934794,2.34712417,0.59451931,0.10468795,0.71291775,0.35142740,1.99910296
0.56728364,4.18256055,0.05455101,0.65395129,2.30860399,0.57637127,0.10224666,0.70534515,0.35179425,2.02165012
0.57328664,4.15745587,0.05368401,0.63029684,2.27694602,0.55996628,0.09980420,0.69931552,0.35390395,2.04654702
0.57928964,4.14143371,0.05283413,0.60872029,2.25298672,0.54554483,0.09739263,0.69489325,0.35780861,2.07435669
0.58529265,4.13576937,0.05202709,0.58952773,2.23753344,0.53332705,0.09504344,0.69213470,0.36355018,2.10565045
0.59129565,4.14165281,0.05129054,0.57298836,2.23133107,0.52350824,0.09278714,0.69108877,0.37115966,2.14098837
0.59729865,4.16015282,0.05065340,0.55932779,2.23502813,0.51625449,0.09065288,0.69179698,0.38065625,2.18089846
0.60330165,4.19218165,0.05014490,0.54872227,2.24914393,0.51169872,0.08866807,0.69429314,0.39204624,2.22585523
0.60930465,4.23846149,0.04979381,0.54129397,2.27403825,0.50993720,0.08685800,0.69860269,0.40532189,2.27625868
0.61530765,4.29949436,0.04962751,0.53710758,2.30988514,0.51102675,0.08524548,0.70474166,0.42046019,2.33241468
0.62131066,4.37553684,0.04967123,0.53616831,2.35665208,0.51498264,0.08385058,0.71271544,0.43742181,2.39451757
0.62731366,4.46658091,0.04994727,0.53842141,2.41408584,0.52177741,0.08269030,0.72251733,0.45615004,2.46263591
0.63331666,4.57234170,0.05047439,0.54375329,2.48170567,0.53134072,0.08177836,0.73412702,0.47656998,2.53670203
0.63931966,4.69225314,0.05126720,0.55199430,2.55880441,0.54356000,0.08112503,0.74750902,0.49858798,2.61650583
0.64532266,4.82547149,0.05233579,0.56292299,2.64445778,0.55828232,0.08073698,0.76261118,0.52209126,2.70169332
0.65132566,4.97088695,0.05368536,0.57627185,2.73754127,0.57531694,0.08061717,0.77936320,0.54694792,2.79176975
0.65732866,5.12714285,0.05531602,0.59173433,2.83675435,0.59443896,0.08076486,0.79767532,0.57300719,2.88610739
0.66333167,5.29266154,0.05722268,0.60897290,2.94065077,0.61539348,0.08117561,0.81743725,0.60009995,2.98395748
0.66933467,5.46567612,0.05939506,0.62762788,3.04767382,0.63790047,0.08184130,0.83851722,0.62803961,3.08446586
0.67533767,5.64426662,0.06181774,0.64732684,3.15619505,0.66166007,0.08275026,0.86076137,0.65662324,3.18669146
0.68134067,5.82639913,0.06447029,0.66769405,3.26455485,0.68635803,0.08388738,0.88399344,0.68563293,3.28962693
0.68734367,6.00996655,0.06732752,0.68835992,3.37110317,0.71167141,0.08523431,0.90801481,0.71483751,3.39222046
0.69334667,6.19282934,0.07035976,0.70896983,3.47423895,0.73727404,0.08676957,0.93260499,0.74399439,3.49339782
0.69934967,6.37285505,0.07353319,0.72919234,3.57244659,0.76284194,0.08846885,0.95752263,0.77285174,3.59208393
0.70535268,6.54795540,0.07681027,0.74872625,3.66432834,0.78805832,0.09030522,0.98250697,0.80115085,3.68722301
0.71135568,6.71612006,0.08015019,0.76730653,3.74863156,0.81261823,0.09224943,1.00728004,0.82862878,3.77779692
0.71735868,6.87544650,0.08350952,0.78470886,3.82427014,0.83623281,0.09427023,1.03154946,0.85502124,3.86284111
0.72336168,7.02416573,0.08684275,0.80075264,3.89033983,0.85863300,0.09633474,1.05501188,0.88006567,3.94145808
0.72936468,7.16066369,0.09010312,0.81530261,3.94612736,0.87957286,0.09840888,1.07735726,0.90350466,4.01282830
0.73536768,7.28349882,0.09324342,0.82826889,3.99111369,0.89883236,0.10045780,1.09827375,0.92508947,4.07621875
0.74137069,7.39141611,0.09621689,0.83960578,4.02497203,0.91621983,0.10244644,1.11745326,0.94458387,4.13098945
0.74737369,7.48335822,0.09897823,0.84930930,4.04756127,0.93157399,0.10434008,1.13459756,0.96176804,4.17659839
0.75337669,7.55847439,0.10148465,0.85741358,4.05891593,0.94476560,0.10610494,1.14942482,0.97644267,4.21260540
0.75937969,7.61612762,0.10369694,0.86398665,4.05923340,0.95569881,0.10770884,1.16167639,0.98843291,4.23867535
0.76538269,7.65590070,0.10558060,0.86912538,4.04885973,0.96431215,0.10912184,1.17112359,0.99759240,4.25458121
0.77138569,7.67760131,0.10710679,0.87295022,4.02827463,0.97057914,0.11031690,1.17757433,1.00380691,4.26020723
0.77738869,7.68126627,0.10825343,0.87559972,3.99807661,0.97450865,0.11127050,1.18087923,1.00699776,4.25555232
0.78339170,7.66716485,0.10900594,0.87722510,3.95896885,0.97614466,0.11196324,1.18093695,1.00712459,4.24073374
0.78939470,7.63580065,0.10935801,0.87798509,3.91174609,0.97556574,0.11238031,1.17769866,1.00418761,4.21599070
0.79539770,7.58791150,0.10931205,0.87804115,3.85728291,0.97288388,0.11251190,1.17117107,0.99822896,4.18168754
0.80140070,7.52446667,0.10887949,0.87755325,3.79652320,0.96824288,0.11235353,1.16141826,0.98933324,4.13831591
0.80740370,7.44666057,0.10808079,0.87667624,3.73047074,0.96181608,0.11190614,1.14856173,0.97762700,4.08649531
0.81340670,7.35590222,0.10694516,0.87555697,3.66018062,0.95380352,0.11117615,1.13277896,0.96327724,4.02697122
0.81940970,7.25379978,0.10551010,0.87433208,3.58675100,0.94442860,0.11017530,1.11430030,0.94648888,3.96061023
0.82541271,7.14213970,0.10382060,0.87312667,3.51131480,0.93393415,0.10892040,1.09340420,0.92750123,3.88839144
0.83141571,7.02286034,0.10192816,0.87205350,3.43503102,0.92257804,0.10743288,1.07041116,0.90658360,3.81139399
0.83741871,6.89802013,0.09988955,0.87121310,3.35907513,0.91062855,0.10573832,1.04567636,0.88403012,3.73078014
0.84342171,6.76976069,0.09776547,0.87069436,3.28462850,0.89835939,0.10386578,1.01958139,0.86015402,3.64777438
0.84942471,6.64026572,0.09561907,0.87057569,3.21286645,0.88604472,0.10184716,0.99252528,0.83528150,3.56363853
0.85542771,6.51171675,0.09351432,0.87092664,3.14494519,0.87395416,0.09971644,0.96491526,0.80974544,3.47964375
0.86143072,6.38624695,0.09151451,0.87180977,3.08198746,0.86234803,0.09750896,0.93715751,0.78387917,3.39704011
0.86743372,6.26589466,0.08968063,0.87328270,3.02506738,0.85147281,0.09526066,0.90964813,0.75801045,3.31702496
0.87343672,6.15255809,0.08806991,0.87540011,2.97519459,0.84155708,0.09300741,0.88276487,0.73245591,3.24071122
0.87943972,6.04795285,0.08673445,0.87821563,2.93329822,0.83280789,0.09078433,0.85685951,0.70751601,3.16909707
0.88544272,5.95357382,0.08572004,0.88178338,2.90021115,0.82540764,0.08862516,0.83225145,0.68347075,3.10303818
0.89144572,5.87066271,0.08506508,0.88615902,2.87665504,0.81951160,0.08656179,0.80922231,0.66057606,3.04322393
0.89744872,5.80018256,0.08479979,0.89140030,2.86322657,0.81524588,0.08462375,0.78801194,0.63906098,2.99015860
0.90345173,5.74279983,0.08494566,0.89756691,2.86038550,0.81270605,0.08283781,0.76881558,0.61912561,2.94414857
0.90945473,5.69887495,0.08551503,0.90471963,2.86844496,0.81195624,0.08122767,0.75178233,0.60093971,2.90529603
0.91545773,5.66846133,0.08651107,0.91291881,2.88756434,0.81302878,0.07981363,0.73701487,0.58464204,2.87349969
0.92146073,5.65131296,0.08792784,0.92222226,2.91774512,0.81592431,0.07861242,0.72457026,0.57034017,2.84846240
0.92746373,5.64690011,0.08975068,0.93268255,2.95883007,0.82061238,0.07763695,0.71446167,0.55811081,2.82970548
0.93346673,5.65443257,0.09195682,0.94434402,3.01050577,0.82703248,0.07689618,0.70666109,0.54800050,2.81658907
0.93946973,5.67288952,0.09451608,0.95723960,3.07230873,0.83509558,0.07639503,0.70110269,0.54002669,2.80833783
0.94547274,5.70105501,0.09739187,0.97138764,3.14363490,0.84468608,0.07613427,0.69768679,0.53417897,2.80407062
0.95147574,5.73755770,0.10054219,0.98678908,3.22375266,0.85566427,0.07611053,0.69628430,0.53042068,2.80283324
0.95747874,5.78091370,0.10392081,1.00342500,3.31181879,0.86786927,0.07631629,0.69674140,0.52869059,2.80363263
0.96348174,5.82957091,0.10747848,1.02125498,3.40689714,0.88112235,0.07673999,0.69888448,0.52890488,2.80547134
0.96948474,5.88195366,0.11116410,1.04021617,3.50797960,0.89523078,0.07736617,0.70252509,0.53095922,2.80738084
0.97548774,5.93650601,0.11492593,1.06022337,3.61400845,0.90999201,0.07817567,0.70746485,0.53473123,2.80845241
0.98149075,5.99173261,0.11871264,1.08117006,3.72389967,0.92519813,0.07914599,0.71350018,0.54008291,2.80786454
0.98749375,6.04623567,0.12247434,1.10293034,3.83656636,0.94064060,0.08025166,0.72042670,0.54686352,2.80490596
0.99349675,6.09874721,0.12616338,1.12536181,3.95094125,0.95611491,0.08146470,0.72804333,0.55491243,2.79899343
0.99949975,6.14815546,0.12973503,1.14830912,4.06599783,0.97142534,0.08275522,0.73615585,0.56406227,2.78968412
1.00550275,6.19352478,0.13314800,1.17160798,4.18076904,0.98638925,0.08409207,0.74457994,0.57414205,2.77668208
1.01150575,6.23410881,0.13636478,1.19508959,4.29436298,1.00084114,0.08544350,0.75314361,0.58498037,2.75983901
1.01750875,6.26935638,0.13935173,1.21858499,4.40597514,1.01463597,0.08677791,0.76168900,0.59640851,2.73914962
1.02351176,6.29891051,0.14207917,1.24192927,4.51489662,1.02765182,0.08806466,0.77007352,0.60826337,2.71474202
1.02951476,6.32260063,0.14452124,1.26496537,4.62051830,1.03979165,0.08927477,0.77817032,0.62039012,2.68686376
1.03551776,6.34042879,0.14665568,1.28754718,4.72233095,1.05098419,0.09038169,0.78586829,0.63264453,2.65586455
