energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.06303152,3.80685889,0.02429464,0.62692239,0.76490695,2.11285586,0.02276490,0.51811541,0.42380844,0.54112210
0.06903452,3.73633603,0.02517107,0.61856607,0.75603761,2.06835508,0.02249505,0.50554930,0.41572684,0.53149983
0.07503752,3.67418157,0.02627215,0.61071919,0.74864363,2.02695466,0.02245142,0.49347253,0.40862191,0.52509157
0.08104052,3.62062520,0.02757227,0.60344854,0.74288393,1.98896241,0.02262650,0.48194611,0.40252323,0.52182926
0.08704352,3.57589449,0.02904337,0.59683108,0.73890495,1.95466596,0.02301125,0.47103809,0.39746657,0.52164830
0.09304652,3.54019260,0.03065507,0.59094964,0.73683254,1.92431674,0.02359514,0.46082060,0.39349159,0.52448678
0.09904952,3.51367341,0.03237495,0.58588782,0.73676403,1.89811378,0.02436603,0.45136631,0.39063886,0.53028372
0.10505253,3.49641604,0.03416882,0.58172429,0.73876113,1.87618881,0.02531015,0.44274456,0.38894632,0.53897674
0.11105553,3.48840107,0.03600108,0.57852715,0.74284398,1.85859371,0.02641198,0.43501741,0.38844558,0.55049927
0.11705853,3.48949043,0.03783521,0.57634842,0.74898697,1.84529121,0.02765419,0.42823591,0.38915815,0.56477791
0.12306153,3.49941295,0.03963430,0.57521939,0.75711659,1.83614980,0.02901758,0.42243678,0.39109219,0.58172998
0.12906453,3.51775682,0.04136172,0.57514692,0.76711156,1.83094329,0.03048117,0.41763982,0.39423971,0.60126187
0.13506753,3.54397030,0.04298177,0.57611113,0.77880540,1.82935535,0.03202235,0.41384604,0.39857469,0.62326800
0.14107054,3.57737081,0.04446048,0.57806459,0.79199140,1.83098903,0.03361704,0.41103685,0.40405225,0.64763098
0.14707354,3.61716269,0.04576636,0.58093320,0.80642981,1.83538083,0.03524015,0.40917417,0.41060880,0.67422270
0.15307654,3.66246275,0.04687115,0.58461868,0.82185693,1.84201888,0.03686597,0.40820156,0.41816349,0.70290655
0.15907954,3.71233266,0.04775061,0.58900265,0.83799578,1.85036426,0.03846873,0.40804629,0.42662059,0.73354059
0.16508254,3.76581652,0.04838512,0.59395194,0.85456776,1.85987449,0.04002331,0.40862220,0.43587295,0.76598164
0.17108554,3.82198166,0.04876026,0.59932506,0.87130469,1.87002800,0.04150587,0.40983320,0.44580617,0.80008988
0.17708854,3.87996066,0.04886727,0.60497917,0.88796078,1.88034837,0.04289460,0.41157731,0.45630327,0.83573399
0.18309155,3.93899204,0.04870329,0.61077738,0.90432372,1.89042715,0.04417041,0.41375085,0.46724961,0.87279626
0.18909455,3.99845774,0.04827157,0.61659581,0.92022445,1.89994399,0.04531761,0.41625278,0.47853775,0.91117764
0.19509755,4.05791501,0.04758138,0.62232996,0.93554502,1.90868325,0.04632443,0.41898871,0.49007181,0.95080223
0.20110055,4.11712108,0.04664785,0.62790011,0.95022424,1.91654612,0.04718348,0.42187469,0.50177137,0.99162115
0.20710355,4.17604928,0.04549161,0.63325524,0.96426063,1.92355766,0.04789201,0.42484037,0.51357424,1.03361542
0.21310655,4.23489557,0.04413833,0.63837544,0.97771281,1.92986858,0.04845206,0.42783151,0.52543838,1.07679781
0.21910955,4.29407524,0.04261813,0.64327246,0.99069701,1.93575145,0.04887038,0.43081169,0.53734248,1.12121349
0.22511256,4.35420988,0.04096492,0.64798850,1.00338207,1.94159178,0.04915817,0.43376330,0.54928551,1.16693957
0.23111556,4.41610539,0.03921565,0.65259333,1.01598219,1.94787420,0.04933072,0.43668759,0.56128509,1.21408340
0.23711856,4.48072217,0.03740965,0.65717977,1.02874763,1.95516466,0.04940687,0.43960407,0.57337491,1.26277996
0.24312156,4.54913926,0.03558782,0.66185807,1.04195412,1.96408922,0.04940835,0.44254919,0.58560150,1.31318839
0.24912456,4.62251404,0.03379204,0.66674931,1.05589138,1.97531074,0.04935909,0.44557437,0.59802043,1.36548782
0.25512756,4.70203994,0.03206450,0.67197833,1.07085127,1.98950422,0.04928451,0.44874372,0.61069239,1.41987292
0.26113057,4.78890401,0.03044721,0.67766670,1.08711634,2.00733216,0.04921082,0.45213138,0.62367947,1.47654927
0.26713357,4.88424666,0.02898159,0.68392588,1.10494908,2.02942082,0.04916435,0.45581874,0.63704178,1.53572886
0.27313657,4.98912516,0.02770811,0.69085134,1.12458252,2.05633840,0.04917103,0.45989170,0.65083482,1.59762580
0.27913957,5.10448267,0.02666607,0.69851756,1.14621240,2.08857599,0.04925595,0.46443804,0.66510771,1.66245262
0.28514257,5.23112377,0.02589346,0.70697440,1.16999117,2.12653200,0.04944305,0.46954503,0.67990241,1.73041696
0.29114557,5.36969713,0.02542681,0.71624496,1.19602408,2.17050039,0.04975498,0.47529740,0.69525398,1.80171883
0.29714857,5.52068549,0.02530115,0.72632489,1.22436709,2.22066311,0.05021304,0.48177559,0.71119176,1.87654834
0.30315158,5.68440255,0.02554995,0.73718311,1.25502680,2.27708671,0.05083727,0.48905448,0.72774143,1.95508360
0.30915458,5.86099585,0.02620492,0.74876393,1.28796182,2.33972288,0.05164655,0.49720236,0.74492753,2.03748872
0.31515758,6.05045441,0.02729589,0.76099016,1.32308565,2.40841264,0.05265883,0.50628022,0.76277644,2.12391143
0.32116058,6.25261964,0.02885052,0.77376708,1.36027040,2.48289355,0.05389128,0.51634125,0.78131914,2.21448016
0.32716358,6.46719749,0.03089383,0.78698694,1.39935113,2.56280924,0.05536042,0.52743036,0.80059365,2.30930002
0.33316658,6.69377031,0.03344768,0.80053354,1.44013043,2.64772062,0.05708215,0.53958376,0.82064670,2.40844754
0.33916958,6.93180647,0.03653009,0.81428678,1.48238285,2.73711776,0.05907173,0.55282830,0.84153434,2.51196376
0.34517259,7.18066628,0.04015435,0.82812673,1.52585888,2.83043188,0.06134353,0.56718065,0.86332121,2.61984562
0.35117559,7.43960302,0.04432811,0.84193709,1.57028833,2.92704653,0.06391066,0.58264611,0.88607831,2.73203544
0.35717859,7.70775834,0.04905232,0.85560774,1.61538289,3.02630752,0.06678449,0.59921710,0.90987927,2.84840874
0.36318159,7.98415200,0.05432015,0.86903649,1.66083793,3.12753098,0.06997396,0.61687126,0.93479501,2.96876069
0.36918459,8.26766607,0.06011596,0.88212978,1.70633348,3.23000947,0.07348485,0.63556924,0.96088714,3.09279148
0.37518759,8.55702491,0.06641427,0.89480251,1.75153464,3.33301591,0.07731888,0.65525230,0.98820017,3.22009153
0.38119060,8.85077225,0.07317896,0.90697704,1.79609153,3.43580548,0.08147288,0.67583977,1.01675311,3.35012716
0.38719360,9.14724756,0.08036271,0.91858159,1.83963911,3.53761599,0.08593793,0.69722660,1.04653074,3.48222778
0.39319660,9.44456403,0.08790660,0.92954816,1.88179713,3.63766696,0.09069861,0.71928127,1.07747513,3.61557556
0.39919960,9.74059069,0.09574024,0.93981024,1.92217048,3.73515820,0.09573232,0.74184410,1.10947802,3.74919885
0.40520260,10.03294152,0.10378218,0.94930054,1.96035033,3.82926859,0.10100891,0.76472637,1.14237451,3.88197010
0.41120560,10.31897378,0.11194077,0.95794888,1.99591620,3.91915566,0.10649042,0.78771030,1.17593859,4.01260951
0.41720860,10.59579788,0.12011553,0.96568065,2.02843915,4.00395690,0.11213120,0.81055021,1.20988094,4.13969495
0.42321161,10.86030031,0.12819887,0.97241566,2.05748633,4.08279311,0.11787821,0.83297481,1.24384950,4.26167874
0.42921461,11.10918059,0.13607825,0.97806782,2.08262679,4.15477457,0.12367172,0.85469088,1.27743266,4.37691153
0.43521761,11.33900250,0.14363872,0.98254555,2.10343855,4.21901002,0.12944624,0.87538808,1.31016562,4.48367289
0.44122061,11.54625880,0.15076568,0.98575284,2.11951674,4.27461874,0.13513175,0.89474516,1.34153947,4.58020838
0.44722361,11.72744799,0.15734781,0.98759123,2.13048271,4.32074547,0.14065515,0.91243700,1.37101294,4.66477186
0.45322661,11.87916076,0.16328010,0.98796220,2.13599361,4.35657778,0.14594192,0.92814265,1.39802650,4.73567192
0.45922961,11.99817311,0.16846681,0.98677024,2.13575220,4.38136532,0.15091787,0.94155377,1.42201817,4.79132077
0.46523262,12.08154245,0.17282420,0.98392616,2.12951648,4.39444026,0.15551103,0.95238340,1.44244063,4.83028374
0.47123562,12.12670283,0.17628303,0.97935061,2.11710875,4.39523789,0.15965350,0.96037450,1.45877874,4.85132730
0.47723862,12.13155509,0.17879061,0.97297761,2.09842353,4.38331656,0.16328322,0.96530807,1.47056708,4.85346366
0.48324162,12.09454777,0.18031237,0.96475789,2.07343422,4.35837595,0.16634567,0.96701034,1.47740643,4.83598982
0.48924462,12.01474525,0.18083285,0.95466188,2.04219795,4.32027272,0.16879535,0.96535892,1.47897881,4.79851932
0.49524762,11.89187957,0.18035608,0.94268226,2.00485844,4.26903276,0.17059702,0.96028748,1.47506034,4.74100509
0.50125063,11.72638357,0.17890533,0.92883586,1.96164675,4.20485930,0.17172666,0.95178878,1.46553140,4.66375210
0.50725363,11.51940349,0.17652224,0.91316496,1.91287965,4.12813649,0.17217219,0.93991604,1.45038369,4.56741930
0.51325663,11.27279029,0.17326540,0.89573783,1.85895587,4.03942811,0.17193374,0.92478251,1.42972400,4.45301030
0.51925963,10.98906973,0.16920837,0.87664854,1.80035007,3.93947127,0.17102370,0.90655928,1.40377445,4.32185325
0.52526263,10.67139240,0.16443735,0.85601609,1.73760490,3.82916541,0.16946641,0.88547143,1.37286931,4.17557049
0.53126563,10.32346560,0.15904850,0.83398284,1.67132129,3.70955683,0.16729747,0.86179279,1.33744852,4.01603927
0.53726863,9.94946973,0.15314504,0.81071235,1.60214747,3.58181933,0.16456293,0.83583940,1.29804820,3.84534504
0.54327164,9.55396270,0.14683440,0.78638673,1.53076682,3.44723172,0.16131804,0.80796206,1.25528854,3.66572933
0.54927464,9.14177577,0.14022529,0.76120353,1.45788527,3.30715282,0.15762596,0.77853815,1.20985957,3.47953408
0.55527764,8.71790511,0.13342502,0.73537241,1.38421843,3.16299510,0.15355626,0.74796317,1.16250523,3.28914482
0.56128064,8.28740278,0.12653711,0.70911154,1.31047901,3.01619753,0.14918324,0.71664215,1.11400648,3.09693478
0.56728364,7.85527104,0.11965920,0.68264399,1.23736474,2.86819885,0.14458437,0.68498132,1.06516386,2.90521181
0.57328664,7.42636337,0.11288147,0.65619416,1.16554734,2.72041188,0.13983856,0.65338022,1.01678003,2.71617016
0.57928964,7.00529514,0.10628541,0.62998430,1.09566257,2.57419972,0.13502456,0.62222449,0.96964299,2.53184831
0.58529265,6.59636618,0.09994315,0.60423128,1.02830178,2.43085441,0.13021944,0.59187949,0.92451018,2.35409418
0.59129565,6.20349698,0.09391726,0.57914364,0.96400489,2.29157863,0.12549717,0.56268482,0.88209397,2.18453826
0.59729865,5.83017925,0.08826091,0.55491900,0.90325498,2.15747065,0.12092732,0.53494986,0.84304886,2.02457511
0.60330165,5.47944118,0.08301845,0.53174175,0.84647441,2.02951294,0.11657399,0.50895029,0.80796048,1.87535298
0.60930465,5.15382690,0.07822629,0.50978118,0.79402236,1.90856412,0.11249485,0.48492557,0.77733671,1.73777113
0.61530765,4.85538911,0.07391403,0.48918996,0.74619363,1.79535450,0.10874035,0.46307726,0.75160078,1.61248425
0.62131066,4.58569337,0.07010565,0.47010291,0.70321860,1.69048472,0.10535317,0.44356818,0.73108652,1.49991275
0.62731366,4.34583239,0.06682083,0.45263609,0.66526401,1.59442712,0.10236776,0.42652223,0.71603564,1.40025802
0.63331666,4.13644813,0.06407612,0.43688609,0.63243442,1.50752964,0.09981004,0.41202473,0.70659679,1.31352120
0.63931966,3.95775987,0.06188611,0.42292958,0.60477416,1.43002143,0.09769731,0.40012317,0.70282651,1.23952454
0.64532266,3.80959618,0.06026428,0.41082294,0.58226947,1.36201997,0.09603818,0.39082837,0.70469161,1.17793397
0.65132566,3.69142898,0.05922371,0.40060197,0.56485095,1.30353902,0.09483271,0.38411575,0.71207299,1.12828194
0.65732866,3.60240839,0.05877741,0.39228175,0.55239597,1.25449700,0.09407259,0.37992688,0.72477053,1.08998968
0.66333167,3.54139684,0.05893842,0.38585646,0.54473119,1.21472549,0.09374147,0.37817106,0.74250893,1.06238826
0.66933467,3.50700209,0.05971958,0.38129936,0.54163519,1.18397746,0.09381534,0.37872709,0.76494425,1.04473783
0.67533767,3.49760825,0.06113305,0.37856273,0.54284136,1.16193514,0.09426305,0.38144513,0.79167093,1.03624498
0.68134067,3.51140506,0.06318955,0.37757800,0.54804102,1.14821728,0.09504690,0.38614868,0.82222918,1.03607791
0.68734367,3.54641535,0.06589745,0.37825609,0.55688711,1.14238593,0.09612336,0.39263684,0.85611247,1.04337967
0.69334667,3.60052128,0.06926178,0.38048783,0.56899854,1.14395274,0.09744383,0.40068678,0.89277511,1.05727952
0.69934967,3.67148979,0.07328307,0.38414482,0.58396529,1.15238493,0.09895562,0.41005648,0.93163979,1.07690277
0.70535268,3.75699782,0.07795638,0.38908053,0.60135449,1.16711113,0.10060287,0.42048789,0.97210493,1.10137931
0.71135568,3.85465812,0.08327031,0.39513189,0.62071739,1.18752724,0.10232768,0.43171040,1.01355201,1.12985129
0.71735868,3.96204593,0.08920623,0.40212121,0.64159739,1.21300260,0.10407128,0.44344477,1.05535259,1.16148020
0.72336168,4.07672693,0.09573776,0.40985865,0.66353879,1.24288652,0.10577520,0.45540731,1.09687547,1.19545358
0.72936468,4.19628676,0.10283050,0.41814504,0.68609634,1.27651538,0.10738253,0.46731450,1.13749356,1.23099159
0.73536768,4.31836176,0.11044203,0.42677518,0.70884509,1.31322036,0.10883915,0.47888779,1.17659097,1.26735364
0.74137069,4.44067080,0.11852234,0.43554147,0.73139037,1.35233569,0.11009487,0.48985851,1.21357004,1.30384491
0.74737369,4.56104757,0.12701439,0.44423775,0.75337733,1.39320742,0.11110455,0.49997285,1.24785862,1.33982301
0.75337669,4.67747245,0.13585513,0.45266334,0.77449981,1.43520244,0.11182908,0.50899665,1.27891739,1.37470429
0.75937969,4.78810314,0.14497656,0.46062714,0.79450781,1.47771753,0.11223622,0.51671996,1.30624743,1.40796999
0.76538269,4.89130272,0.15430714,0.46795155,0.81321331,1.52018814,0.11230120,0.52296111,1.32939773,1.43917162
0.77138569,4.98566434,0.16377313,0.47447622,0.83049405,1.56209645,0.11200723,0.52757019,1.34797274,1.46793557
0.77738869,5.07003099,0.17330003,0.48006142,0.84629478,1.60297839,0.11134568,0.53043179,1.36163966,1.49396643
0.78339170,5.14350966,0.18281394,0.48459087,0.86062590,1.64242927,0.11031613,0.53146691,1.37013520,1.51704893
0.78939470,5.20547882,0.19224274,0.48797405,0.87355936,1.68010763,0.10892612,0.53063393,1.37327169,1.53704812
0.79539770,5.25558864,0.20151708,0.49014775,0.88522182,1.71573708,0.10719074,0.52792856,1.37094208,1.55390755
0.80140070,5.29375370,0.21057109,0.49107698,0.89578529,1.74910596,0.10513206,0.52338282,1.36312361,1.56764557
0.80740370,5.32013801,0.21934285,0.49075504,0.90545563,1.78006481,0.10277837,0.51706311,1.34987989,1.57834944
0.81340670,5.33513310,0.22777447,0.48920290,0.91445929,1.80852164,0.10016328,0.50906725,1.33136111,1.58616758
0.81940970,5.33932958,0.23581195,0.48646791,0.92302891,1.83443537,0.09732479,0.49952091,1.30780210,1.59130002
0.82541271,5.33348367,0.24340484,0.48262183,0.93138861,1.85780769,0.09430431,0.48857326,1.27951843,1.59398757
0.83141571,5.31848000,0.25050557,0.47775834,0.93973943,1.87867384,0.09114563,0.47639225,1.24690022,1.59449988
0.83741871,5.29529257,0.25706892,0.47199024,0.94824605,1.89709297,0.08789397,0.46315957,1.21040400,1.59312324
0.84342171,5.26494566,0.26305126,0.46544625,0.95702515,1.91313864,0.08459508,0.44906556,1.17054282,1.59014853
0.84942471,5.22847681,0.26841003,0.45826780,0.96613649,1.92689013,0.08129442,0.43430421,1.12787477,1.58585993
0.85542771,5.18690370,0.27310342,0.45060576,0.97557692,1.93842527,0.07803648,0.41906857,1.08299054,1.58052518
0.86143072,5.14119659,0.27709025,0.44261732,0.98527798,1.94781523,0.07486419,0.40354653,1.03650032,1.57438780
0.86743372,5.09225791,0.28033024,0.43446313,0.99510731,1.95512184,0.07181847,0.38791727,0.98902053,1.56766176
0.87343672,5.04090963,0.28278468,0.42630478,1.00487378,1.96039751,0.06893793,0.37234844,0.94116097,1.56052903
0.87943972,4.98788921,0.28441747,0.41830257,1.01433638,1.96368796,0.06625861,0.35699411,0.89351274,1.55313997
0.88544272,4.93385367,0.28519649,0.41061379,1.02321636,1.96503763,0.06381397,0.34199346,0.84663738,1.54561673
0.89144572,4.87939129,0.28509532,0.40339126,1.03121210,1.96449716,0.06163479,0.32747028,0.80105747,1.53805923
0.89744872,4.82503952,0.28409516,0.39678228,1.03801594,1.96213260,0.05974925,0.31353313,0.75724899,1.53055337
0.90345173,4.77130738,0.28218679,0.39092775,1.04333222,1.95803546,0.05818303,0.30027601,0.71563545,1.52318083
0.90945473,4.71870019,0.27937249,0.38596148,1.04689536,1.95233272,0.05695936,0.28777957,0.67658380,1.51602965
0.91545773,4.66774422,0.27566780,0.38200946,1.04848715,1.94519585,0.05609913,0.27611243,0.64040208,1.50920471
0.92146073,4.61900882,0.27110289,0.37918912,1.04795229,1.93684784,0.05562089,0.26533279,0.60733850,1.50283734
0.92746373,4.57312360,0.26572343,0.37760830,1.04521108,1.92756746,0.05554083,0.25548982,0.57758183,1.49709296
0.93346673,4.53078871,0.25959088,0.37736397,1.04026879,1.91768989,0.05587268,0.24662497,0.55126270,1.49217613
0.93946973,4.49277643,0.25278214,0.37854058,1.03322087,1.90760328,0.05662743,0.23877296,0.52845565,1.48833229
0.94547274,4.45992316,0.24538842,0.38120808,1.02425377,1.89774093,0.05781309,0.23196229,0.50918159,1.48584577
0.95147574,4.43311141,0.23751344,0.38541950,1.01364124,1.88856919,0.05943419,0.22621547,0.49341045,1.48503388
0.95747874,4.41324205,0.22927099,0.39120830,1.00173609,1.88057136,0.06149131,0.22154867,0.48106398,1.48623701
0.96348174,4.40119822,0.22078187,0.39858560,0.98895806,1.87422830,0.06398044,0.21797113,0.47201845,1.48980533
0.96948474,4.39780236,0.21217049,0.40753727,0.97577800,1.86999677,0.06689239,0.21548415,0.46610735,1.49608238
0.97548774,4.40376903,0.20356111,0.41802132,0.96269953,1.86828644,0.07021206,0.21407992,0.46312410,1.50538661
0.98149075,4.41965628,0.19507415,0.42996561,0.95023880,1.86943720,0.07391788,0.21374033,0.46282491,1.51799160
0.98749375,4.44581863,0.18682249,0.44326619,0.93890367,1.87369792,0.07798119,0.21443579,0.46493188,1.53410639
0.99349675,4.48236494,0.17890817,0.45778649,0.92917308,1.88120824,0.08236588,0.21612435,0.46913653,1.55385684
0.99949975,4.52912424,0.17141962,0.47335749,0.92147795,1.89198451,0.08702805,0.21875111,0.47510385,1.57726931
1.00550275,4.58562206,0.16442947,0.48977910,0.91618441,1.90591119,0.09191610,0.22224816,0.48247712,1.60425764
1.01150575,4.65106980,0.15799316,0.50682281,0.91358022,1.92273825,0.09697090,0.22653500,0.49088338,1.63461455
1.01750875,4.72436822,0.15214843,0.52423563,0.91386520,1.94208538,0.10212637,0.23151967,0.49993975,1.66800795
1.02351176,4.80412617,0.14691561,0.54174543,0.91714594,1.96345282,0.10731038,0.23710036,0.50926034,1.70398276
1.02951476,4.88869417,0.14229875,0.55906733,0.92343513,1.98623874,0.11244594,0.24316764,0.51846384,1.74196839
1.03551776,4.97621185,0.13828753,0.57591119,0.93265540,2.00976241,0.11745270,0.24960715,0.52718138,1.78129182
1.04152076,5.06466756,0.13485973,0.59198982,0.94464753,2.03329211,0.12224880,0.25630266,0.53506453,1.82119566
1.04752376,5.15196729,0.13198423,0.60702769,0.95918232,2.05607644,0.12675288,0.26313931,0.54179314,1.86086076
1.05352676,5.23600988,0.12962425,0.62076961,0.97597552,2.07737750,0.13088624,0.27000693,0.54708262,1.89943223
1.05952976,5.31476477,0.12774060,0.63298923,0.99470494,2.09650408,0.13457515,0.27680324,0.55069047,1.93604776
1.06553277,5.38634842,0.12629492,0.64349675,1.01502859,2.11284322,0.13775307,0.28343668,0.55242162,1.96986705
1.07153577,5.44909546,0.12525249,0.65214553,1.03660292,2.12588833,0.14036278,0.28982884,0.55213244,2.00010086
1.07753877,5.50162084,0.12458453,0.65883727,1.05909993,2.13526218,0.14235827,0.29591630,0.54973323,2.02603845
1.08354177,5.54286976,0.12426988,0.66352540,1.08222223,2.14073371,0.14370636,0.30165167,0.54518896,2.04707210
1.08954477,5.57215260,0.12429596,0.66621643,1.10571506,2.14222732,0.14438781,0.30700397,0.53851835,2.06271754
1.09554777,5.58916301,0.12465875,0.66696918,1.12937450,2.13982426,0.14439810,0.31195812,0.52979123,2.07262950
1.10155078,5.59397808,0.12536217,0.66589184,1.15305148,2.13375581,0.14374756,0.31651367,0.51912442,2.07661148
1.10755378,5.58704051,0.12641650,0.66313682,1.17665122,2.12438865,0.14246102,0.32068284,0.50667617,2.07461964
1.11355678,5.56912376,0.12783617,0.65889376,1.20012813,2.11220291,0.14057688,0.32448788,0.49263955,2.06676049
1.11955978,5.54128194,0.12963706,0.65338078,1.22347662,2.09776423,0.13814574,0.32795800,0.47723509,2.05328278
1.12556278,5.50478712,0.13183331,0.64683453,1.24671823,2.08169117,0.13522850,0.33112594,0.46070283,2.03456403
1.13156578,5.46105751,0.13443404,0.63949934,1.26988611,2.06461975,0.13189410,0.33402445,0.44329438,2.01109250
1.13756878,5.41158024,0.13744007,0.63161611,1.29300782,2.04716697,0.12821703,0.33668282,0.42526511,1.98344563
1.14357179,5.35783310,0.14084089,0.62341148,1.31608770,2.02989534,0.12427465,0.33912364,0.40686685,1.95226606
1.14957479,5.30120934,0.14461214,0.61508766,1.33908998,2.01328041,0.12014445,0.34136008,0.38834134,1.91823654
1.15557779,5.24294967,0.14871364,0.60681372,1.36192411,1.99768293,0.11590144,0.34339372,0.36991480,1.88205495
1.16158079,5.18408518,0.15308835,0.59871850,1.38443322,1.98332735,0.11161572,0.34521315,0.35179344,1.84441062
1.16758379,5.12539407,0.15766213,0.59088576,1.40638697,1.97028788,0.10735036,0.34679346,0.33416040,1.80596316
1.17358679,5.06737473,0.16234453,0.58335167,1.42747932,1.95848271,0.10315966,0.34809659,0.31717384,1.76732461
1.17958979,5.01023622,0.16703053,0.57610486,1.44733190,1.94767710,0.09908789,0.34907261,0.30096634,1.72904569
1.18559280,4.95390690,0.17160323,0.56908900,1.46550293,1.93749487,0.09516855,0.34966195,0.28564541,1.69160663
1.19159580,4.89806024,0.17593730,0.56220781,1.48150159,1.92743806,0.09142411,0.34979834,0.27129511,1.65541267
1.19759880,4.84215653,0.17990318,0.55533217,1.49480720,1.91691348,0.08786627,0.34941247,0.25797838,1.62079435
1.20360180,4.78549791,0.18337169,0.54830905,1.50489233,1.90526508,0.08449673,0.34843617,0.24574020,1.58801204
1.20960480,4.72729358,0.18621889,0.54097171,1.51124881,1.89181017,0.08130832,0.34680687,0.23461105,1.55726429
1.21560780,4.66673161,0.18833103,0.53315067,1.51341514,1.87587792,0.07828649,0.34447214,0.22461063,1.52869932
1.22161081,4.60305328,0.18960916,0.52468489,1.51100390,1.85684805,0.07541109,0.34139412,0.21575162,1.50242853
1.22761381,4.53562600,0.18997340,0.51543256,1.50372783,1.83418780,0.07265822,0.33755355,0.20804316,1.47854138
1.23361681,4.46401067,0.18936646,0.50528098,1.49142294,1.80748538,0.07000224,0.33295318,0.20149392,1.45712034
1.23961981,4.38802024,0.18775639,0.49415502,1.47406758,1.77647830,0.06741762,0.32762047,0.19611472,1.43825520
1.24562281,4.30776611,0.18513838,0.48202389,1.45179640,1.74107534,0.06488076,0.32160928,0.19192029,1.42205569
1.25162581,4.22369027,0.18153546,0.46890572,1.42490830,1.70137110,0.06237157,0.31500052,0.18893045,1.40866161
1.25762881,4.13658151,0.17699824,0.45486997,1.39386821,1.65765268,0.05987475,0.30790169,0.18717032,1.39825003
1.26363182,4.04757496,0.17160360,0.44003756,1.35930223,1.61039826,0.05738081,0.30044532,0.18666975,1.39103887
1.26963482,3.95813517,0.16545242,0.42457872,1.32198660,1.56026791,0.05488673,0.29278622,0.18746204,1.38728687
1.27563782,3.87002352,0.15866657,0.40870881,1.28283079,1.50808704,0.05239630,0.28509783,0.18958183,1.38728969
1.28164082,3.78525157,0.15138515,0.39268232,1.24285554,1.45482361,0.04992007,0.27756769,0.19306244,1.39137236
1.28764382,3.70602254,0.14376037,0.37678537,1.20316660,1.40156001,0.04747508,0.27039219,0.19793275,1.39987846
1.29364682,3.63466338,0.13595303,0.36132706,1.16492532,1.34946097,0.04508423,0.26377085,0.20421375,1.41315643
1.29964982,3.57355040,0.12812799,0.34663008,1.12931712,1.29973878,0.04277549,0.25790035,0.21191502,1.43154358
1.30565283,3.52503125,0.12044968,0.33302087,1.09751881,1.25361726,0.04058088,0.25296854,0.22103125,1.45534867
1.31165583,3.49134630,0.11307781,0.32081980,1.07066594,1.21229562,0.03853535,0.24914858,0.23153901,1.48483361
1.31765883,3.47455198,0.10616355,0.31033153,1.04982099,1.17691339,0.03667560,0.24659356,0.24339407,1.52019522
1.32366183,3.47644873,0.09984602,0.30183594,1.03594324,1.14851749,0.03503878,0.24543158,0.25652922,1.56154778
1.32966483,3.49851553,0.09424943,0.29557979,1.02986113,1.12803215,0.03366131,0.24576165,0.27085301,1.60890712
1.33566783,3.54185298,0.08948073,0.29176924,1.03224750,1.11623234,0.03257766,0.24765043,0.28624924,1.66217698
1.34167084,3.60713613,0.08562775,0.29056345,1.04359831,1.11372118,0.03181925,0.25112982,0.30257750,1.72113818
1.34767384,3.69457823,0.08275802,0.29206927,1.06421528,1.12091157,0.03141339,0.25619559,0.31967466,1.78544115
1.35367684,3.80390598,0.08091795,0.29633706,1.09419257,1.13801235,0.03138235,0.26280698,0.33735732,1.85460219
1.35967984,3.93434673,0.08013250,0.30335780,1.13340794,1.16501894,0.03174257,0.27088720,0.35542510,1.92800366
1.36568284,4.08462779,0.08040534,0.31306145,1.18151858,1.20170857,0.03250392,0.28032488,0.37366474,2.00489835
1.37168584,4.25298770,0.08171916,0.32531657,1.23796168,1.24764008,0.03366919,0.29097631,0.39185479,2.08441786
1.37768884,4.43719930,0.08403647,0.33993129,1.30196015,1.30215830,0.03523362,0.30266845,0.40977068,2.16558500
1.38369185,4.63460418,0.08730051,0.35665572,1.37253338,1.36440302,0.03718465,0.31520253,0.42718995,2.24732984
1.38969485,4.84215799,0.09143651,0.37518566,1.44851324,1.43332238,0.03950174,0.32835826,0.44389753,2.32850925
1.39569785,5.05648601,0.09635304,0.39516780,1.52856515,1.50769085,0.04215649,0.34189833,0.45969068,2.40792921
1.40170085,5.27394807,0.10194368,0.41620631,1.61121428,1.58613152,0.04511277,0.35557340,0.47438352,2.48436967
1.40770385,5.49071196,0.10808890,0.43787079,1.69487632,1.66714258,0.04832715,0.36912718,0.48781093,2.55661121
1.41370685,5.70283398,0.11465806,0.45970547,1.77789251,1.74912781,0.05174953,0.38230173,0.49983166,2.62346285
1.41970985,5.90634543,0.12151174,0.48123957,1.85856818,1.83043043,0.05532388,0.39484272,0.51033069,2.68379056
1.42571286,6.09734306,0.12850426,0.50199857,1.93521392,1.90937006,0.05898925,0.40650473,0.51922063,2.73654550
1.43171586,6.27208183,0.13548636,0.52151608,2.00618839,1.98428170,0.06268101,0.41705633,0.52644235,2.78079160
1.43771886,6.42706764,0.14230816,0.53934613,2.06994149,2.05355612,0.06633215,0.42628504,0.53196478,2.81573154
1.44372186,6.55914761,0.14882214,0.55507536,2.12505652,2.11568040,0.06987482,0.43400190,0.53578407,2.84073061
1.44972486,6.66559548,0.15488632,0.56833475,2.17029002,2.16927749,0.07324198,0.44004571,0.53792220,2.85533782
