energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.11255628,5.89157463,0.01590363,0.28508466,1.43009527,4.71429498,0.04711592,1.00548765,0.10094306,0.01724387
-3.10655328,5.62680132,0.01677553,0.27124918,1.32255374,4.48691892,0.04653810,0.97178452,0.09830893,0.01695133
-3.10055028,5.35654389,0.01796577,0.25699055,1.22126464,4.25338495,0.04596108,0.93893679,0.09540963,0.01662720
-3.09454727,5.08430441,0.01951358,0.24247647,1.12666296,4.01652368,0.04540526,0.90754289,0.09229140,0.01628020
-3.08854427,4.81374989,0.02146150,0.22788017,1.03914799,3.77925586,0.04489533,0.87825247,0.08901604,0.01592063
-3.08254127,4.54862787,0.02385452,0.21337619,0.95908317,3.54452718,0.04445945,0.85175136,0.08565900,0.01556000
-3.07653827,4.29268022,0.02673896,0.19913651,0.88679613,3.31524385,0.04412820,0.82874409,0.08230721,0.01521073
-3.07053527,4.04955782,0.03016117,0.18532692,0.82257890,3.09421128,0.04393338,0.80993450,0.07905694,0.01488570
-3.06453227,3.82273868,0.03416592,0.17210381,0.76668791,2.88407773,0.04390665,0.79600497,0.07601167,0.01459782
-3.05852926,3.61545230,0.03879465,0.15961152,0.71934392,2.68728470,0.04407802,0.78759485,0.07328007,0.01435957
-3.05252626,3.43061227,0.04408357,0.14798011,0.68073176,2.50602568,0.04447448,0.78527900,0.07097408,0.01418254
-3.04652326,3.27075945,0.05006156,0.13732383,0.65100002,2.34221419,0.04511844,0.78954703,0.06920722,0.01407695
-3.04052026,3.13801709,0.05674810,0.12774013,0.63026072,2.19746192,0.04602651,0.80078422,0.06809308,0.01405125
-3.03451726,3.03405931,0.06415119,0.11930921,0.61858907,2.07306737,0.04720823,0.81925482,0.06774397,0.01411180
-3.02851426,2.96009332,0.07226540,0.11209415,0.61602347,1.97001464,0.04866519,0.84508840,0.06826974,0.01426248
-3.02251126,2.91685585,0.08107013,0.10614147,0.62256573,1.88898209,0.05039039,0.87827004,0.06977675,0.01450460
-3.01650825,2.90462304,0.09052814,0.10148215,0.63818155,1.83035970,0.05236784,0.91863473,0.07236682,0.01483666
-3.01050525,2.92323323,0.10058456,0.09813287,0.66280137,1.79427410,0.05457266,0.96586634,0.07613623,0.01525441
-3.00450225,2.97212095,0.11116629,0.09609749,0.69632121,1.78061951,0.05697143,1.01950149,0.08117455,0.01575091
-2.99849925,3.05036046,0.12218208,0.09536865,0.73860369,1.78909292,0.05952297,1.07893810,0.08756335,0.01631667
-2.99249625,3.15671661,0.13352309,0.09592927,0.78947880,1.81923161,0.06217939,1.14344862,0.09537465,0.01693998
-2.98649325,3.28970048,0.14506428,0.09775398,0.84874426,1.87045085,0.06488755,1.21219735,0.10466904,0.01760720
-2.98049025,3.44762723,0.15666626,0.10081029,0.91616533,1.94208003,0.06759070,1.28426142,0.11549356,0.01830321
-2.97448724,3.62867346,0.16817797,0.10505955,0.99147367,2.03339515,0.07023030,1.35865457,0.12787917,0.01901191
-2.96848424,3.83093136,0.17943979,0.11045747,1.07436522,2.14364604,0.07274803,1.43435293,0.14183807,0.01971666
-2.96248124,4.05245735,0.19028726,0.11695429,1.16449689,2.27207691,0.07508774,1.51032172,0.15736073,0.02040089
-2.95647824,4.29131292,0.20055512,0.12449468,1.26148206,2.41793913,0.07719741,1.58554198,0.17441288,0.02104854
-2.95047524,4.54559619,0.21008163,0.13301716,1.36488498,2.58049558,0.07903100,1.65903619,0.19293263,0.02164459
-2.94447224,4.81346284,0.21871302,0.14245340,1.47421432,2.75901638,0.08054999,1.72989192,0.21282781,0.02217550
-2.93846923,5.09313612,0.22630777,0.15272721,1.58891614,2.95276626,0.08172475,1.79728259,0.23397379,0.02262960
-2.93246623,5.38290593,0.23274081,0.16375355,1.70836686,3.16098446,0.08253553,1.86048466,0.25621203,0.02299739
-2.92646323,5.68111792,0.23790718,0.17543755,1.83186688,3.38285835,0.08297307,1.91889075,0.27934945,0.02327175
-2.92046023,5.98615404,0.24172525,0.18767375,1.95863534,3.61749254,0.08303885,1.97201834,0.30315899,0.02344810
-2.91445723,6.29640674,0.24413921,0.20034558,2.08780704,3.86387558,0.08274494,2.01951408,0.32738136,0.02352444
-2.90845423,6.61024920,0.24512083,0.21332540,2.21843199,4.12084665,0.08211342,2.06115370,0.35172814,0.02350129
-2.90245123,6.92600466,0.24467034,0.22647492,2.34947853,4.38706465,0.08117555,2.09683801,0.37588628,0.02338155
-2.89644822,7.24191773,0.24281649,0.23964631,2.47984034,4.66098243,0.07997051,2.12658546,0.39952402,0.02317034
-2.89044522,7.55613084,0.23961575,0.25268396,2.60834796,4.94082828,0.07854401,2.15052188,0.42229798,0.02287469
-2.88444222,7.86666835,0.23515069,0.26542678,2.73378484,5.22459710,0.07694664,2.16886824,0.44386139,0.02250327
-2.87843922,8.17143096,0.22952765,0.27771114,2.85490791,5.51005272,0.07523212,2.18192715,0.46387311,0.02206604
-2.87243622,8.46820183,0.22287377,0.28937429,2.97047231,5.79474271,0.07345555,2.19006892,0.48200709,0.02157391
-2.86643322,8.75466572,0.21533358,0.30025811,3.07925962,6.07602616,0.07167168,2.19371781,0.49796199,0.02103836
-2.86043022,9.02844108,0.20706520,0.31021315,3.18010869,6.35111421,0.06993318,2.19333919,0.51147047,0.02047117
-2.85442721,9.28712469,0.19823635,0.31910258,3.27194793,6.61712261,0.06828925,2.18942790,0.52230775,0.01988405
-2.84842421,9.52834702,0.18902039,0.32680611,3.35382770,6.87113461,0.06678424,2.18249827,0.53029902,0.01928839
-2.84242121,9.74983625,0.17959234,0.33322350,3.42495127,7.11027201,0.06545660,2.17307583,0.53532547,0.01869506
-2.83641821,9.94948786,0.17012520,0.33827752,3.48470304,7.33177158,0.06433812,2.16169061,0.53732837,0.01811417
-2.83041521,10.12543621,0.16078655,0.34191635,3.53267232,7.53306359,0.06345335,2.14887192,0.53631131,0.01755494
-2.82441221,10.27612444,0.15173553,0.34411509,3.56867144,7.71184906,0.06281937,2.13514430,0.53234023,0.01702562
-2.81840920,10.40036857,0.14312026,0.34487644,3.59274705,7.86617206,0.06244576,2.12102401,0.52554131,0.01653341
-2.81240620,10.49741203,0.13507569,0.34423047,3.60518360,7.99448358,0.06233488,2.10701586,0.51609683,0.01608440
-2.80640320,10.56696713,0.12772189,0.34223350,3.60649865,8.09569375,0.06248232,2.09360968,0.50423913,0.01568362
-2.80040020,10.60924050,0.12116277,0.33896606,3.59742960,8.16920962,0.06287751,2.08127608,0.49024295,0.01533497
-2.79439720,10.62494021,0.11548517,0.33453022,3.57891221,8.21495630,0.06350450,2.07046108,0.47441654,0.01504134
-2.78839420,10.61526334,0.11075825,0.32904616,3.55205139,8.23338012,0.06434287,2.06157939,0.45709182,0.01480456
-2.78239120,10.58186361,0.10703313,0.32264836,3.51808536,8.22543307,0.06536861,2.05500623,0.43861420,0.01462549
-2.77638819,10.52679971,0.10434279,0.31548143,3.47834435,8.19253895,0.06655510,2.05106770,0.41933226,0.01450401
-2.77038519,10.45246625,0.10270213,0.30769585,3.43420553,8.13654237,0.06787401,2.05003000,0.39958788,0.01443910
-2.76438219,10.36150997,0.10210808,0.29944377,3.38704596,8.05964270,0.06929619,2.05208781,0.37970714,0.01442884
-2.75837919,10.25673481,0.10253996,0.29087499,3.33819554,7.96431578,0.07079243,2.05735258,0.35999228,0.01447041
-2.75237619,10.14100039,0.10395988,0.28213346,3.28889189,7.85322688,0.07233420,2.06584120,0.34071500,0.01456020
-2.74637319,10.01711853,0.10631324,0.27335411,3.24023918,7.72913899,0.07389414,2.07746605,0.32211133,0.01469376
-2.74037019,9.88775296,0.10952950,0.26466047,3.19317281,7.59482049,0.07544659,2.09202718,0.30437807,0.01486590
-2.73436718,9.75532735,0.11352305,0.25616283,3.14843127,7.45295659,0.07696792,2.10920750,0.28767093,0.01507069
-2.72836418,9.62194623,0.11819436,0.24795722,3.10653682,7.30606860,0.07843671,2.12857166,0.27210427,0.01530161
-2.72236118,9.48933293,0.12343138,0.24012504,3.06778560,7.15644462,0.07983398,2.14956943,0.25775237,0.01555154
-2.71635818,9.35878773,0.12911131,0.23273332,3.03224785,7.00608465,0.08114317,2.17154384,0.24465198,0.01581298
-2.71035518,9.23116831,0.13510263,0.22583567,2.99977802,6.85666235,0.08235022,2.19374440,0.23280606,0.01607812
-2.70435218,9.10689342,0.14126749,0.21947359,2.97003459,6.70950457,0.08344351,2.21534531,0.22218836,0.01633899
-2.69834917,8.98596914,0.14746442,0.21367829,2.94250833,6.56558897,0.08441381,2.23546823,0.21274871,0.01658772
-2.69234617,8.86803607,0.15355129,0.20847263,2.91655786,6.42555873,0.08525423,2.25320905,0.20441856,0.01681665
-2.68634317,8.75243437,0.15938844,0.20387319,2.89145061,6.28975272,0.08596013,2.26766759,0.19711676,0.01701857
-2.68034017,8.63828253,0.16484195,0.19989229,2.86640720,6.15824837,0.08652910,2.27797907,0.19075505,0.01718695
-2.67433717,8.52456498,0.16978686,0.19653978,2.84064702,6.03091401,0.08696084,2.28334595,0.18524333,0.01731607
-2.66833417,8.41022324,0.17411033,0.19382453,2.81343269,5.90746683,0.08725711,2.28306873,0.18049423,0.01740128
-2.66233117,8.29424491,0.17771441,0.19175551,2.78411110,5.78753268,0.08742161,2.27657398,0.17642705,0.01743910
-2.65632816,8.17574541,0.18051857,0.19034234,2.75214917,5.67070382,0.08745983,2.26343839,0.17297081,0.01742733
-2.65032516,8.05403742,0.18246166,0.18959530,2.71716230,5.55659109,0.08737889,2.24340731,0.17006635,0.01736517
-2.64432216,7.92868447,0.18350322,0.18952485,2.67893433,5.44486762,0.08718729,2.21640691,0.16766751,0.01725320
-2.63831916,7.79953571,0.18362430,0.19014056,2.63742800,5.33530201,0.08689461,2.18254913,0.16574134,0.01709336
-2.63231616,7.66674045,0.18282736,0.19144966,2.59278563,5.22777949,0.08651113,2.14212911,0.16426739,0.01688888
-2.62631316,7.53074246,0.18113564,0.19345514,2.54532001,5.12231090,0.08604745,2.09561501,0.16323617,0.01664412
-2.62031016,7.39225510,0.17859180,0.19615370,2.49549632,5.01902985,0.08551405,2.04363085,0.16264694,0.01636441
-2.61430715,7.25221996,0.17525587,0.19953350,2.44390617,4.91817962,0.08492077,1.98693304,0.16250494,0.01605581
-2.60830415,7.11175230,0.17120282,0.20357208,2.39123536,4.82009162,0.08427639,1.92638174,0.16281822,0.01572489
-2.60230115,6.97207765,0.16651966,0.20823431,2.33822712,4.72515822,0.08358819,1.86290855,0.16359428,0.01537841
-2.59629815,6.83446410,0.16130222,0.21347079,2.28564312,4.63380251,0.08286155,1.79748202,0.16483676,0.01502309
-2.59029515,6.70015518,0.15565191,0.21921670,2.23422410,4.54644807,0.08209971,1.73107271,0.16654219,0.01466533
-2.58429215,6.57030779,0.14967245,0.22539120,2.18465252,4.46349137,0.08130354,1.66461941,0.16869725,0.01431095
-2.57828914,6.44593910,0.14346672,0.23189748,2.13751890,4.38527915,0.08047151,1.59899808,0.17127637,0.01396499
-2.57228614,6.32788585,0.13713395,0.23862352,2.09329376,4.31209262,0.07959977,1.53499494,0.17424018,0.01363153
-2.56628314,6.21677818,0.13076718,0.24544363,2.05230627,4.24413967,0.07868237,1.47328465,0.17753450,0.01331355
-2.56028014,6.11302931,0.12445126,0.25222055,2.01473070,4.18155567,0.07771156,1.41441458,0.18109029,0.01301289
-2.55427714,6.01684113,0.11826128,0.25880839,1.98058106,4.12441261,0.07667833,1.35879546,0.18482436,0.01273022
-2.54827414,5.92822498,0.11226147,0.26505590,1.94971398,4.07273581,0.07557287,1.30669861,0.18864093,0.01246507
-2.54227114,5.84703569,0.10650465,0.27081043,1.92183948,4.02652699,0.07438524,1.25825946,0.19243393,0.01221593
-2.53626813,5.77301635,0.10103208,0.27592196,1.89653879,3.98579167,0.07310600,1.21348696,0.19609002,0.01198040
-2.53026513,5.70585070,0.09587377,0.28024750,1.87328816,3.95056914,0.07172683,1.17227793,0.19949209,0.01175534
-2.52426213,5.64521963,0.09104909,0.28365531,1.85148726,3.92096265,0.07024116,1.13443552,0.20252317,0.01153711
-2.51825913,5.59085823,0.08656766,0.28602909,1.83049068,3.89716762,0.06864469,1.09969050,0.20507063,0.01132177
-2.51225613,5.54260980,0.08243049,0.28727170,1.80964083,3.87949593,0.06693583,1.06772438,0.20703025,0.01110531
-2.50625313,5.50047351,0.07863118,0.28730854,1.78830068,3.86839436,0.06511602,1.03819298,0.20831029,0.01088387
-2.50025013,5.46464287,0.07515720,0.28609019,1.76588478,3.86445576,0.06318995,1.01074940,0.20883507,0.01065400
-2.49424712,5.43553263,0.07199125,0.28359437,1.74188707,3.86842175,0.06116560,0.98506526,0.20854812,0.01041276
-2.48824412,5.41379231,0.06911242,0.27982714,1.71590441,3.88117624,0.05905419,0.96084945,0.20741458,0.01015796
-2.48224112,5.40030531,0.06649744,0.27482311,1.68765480,3.90372945,0.05686992,0.93786344,0.20542284,0.00988822
-2.47623812,5.39617307,0.06412170,0.26864492,1.65698966,3.93719259,0.05462968,0.91593286,0.20258531,0.00960304
-2.47023512,5.40268458,0.06196016,0.26138173,1.62389980,3.98274356,0.05235263,0.89495482,0.19893824,0.00930289
-2.46423212,5.42127203,0.05998819,0.25314699,1.58851513,4.04158459,0.05005964,0.87490103,0.19454068,0.00898912
-2.45822911,5.45345421,0.05818218,0.24407539,1.55109819,4.11489303,0.04777274,0.85581669,0.18947249,0.00866396
-2.45222611,5.50076940,0.05652004,0.23431926,1.51203220,4.20376673,0.04551454,0.83781548,0.18383170,0.00833038
-2.44622311,5.56470055,0.05498158,0.22404448,1.47180424,4.30916586,0.04330755,0.82107111,0.17773108,0.00799203
-2.44022011,5.64659553,0.05354879,0.21342600,1.43098460,4.43185314,0.04117366,0.80580596,0.17129437,0.00765303
-2.43421711,5.74758558,0.05220592,0.20264330,1.39020334,4.57233476,0.03913350,0.79227755,0.16465205,0.00731783
-2.42821411,5.86850569,0.05093954,0.19187576,1.35012523,4.73080436,0.03720602,0.78076354,0.15793708,0.00699105
-2.42221111,6.00982034,0.04973854,0.18129827,1.31142427,4.90709260,0.03540802,0.77154612,0.15128069,0.00667731
-2.41620810,6.17155819,0.04859397,0.17107713,1.27475897,5.10062482,0.03375383,0.76489647,0.14480837,0.00638103
-2.41020510,6.35325927,0.04749890,0.16136644,1.24074942,5.31038918,0.03225515,0.76106025,0.13863636,0.00610631
-2.40420210,6.55393773,0.04644823,0.15230509,1.20995717,5.53491762,0.03092087,0.76024454,0.13286858,0.00585683
-2.39819910,6.77206292,0.04543851,0.14401436,1.18286869,5.77228160,0.02975716,0.76260708,0.12759432,0.00563568
-2.39219610,7.00556068,0.04446766,0.13659631,1.15988301,6.02010398,0.02876754,0.76824815,0.12288660,0.00544533
-2.38619310,7.25183638,0.04353484,0.13013284,1.14130380,6.27558817,0.02795317,0.77720541,0.11880130,0.00528759
-2.38019010,7.50781982,0.04264019,0.12468558,1.12733620,6.53556473,0.02731314,0.78945199,0.11537701,0.00516356
-2.37418709,7.77003150,0.04178470,0.12029631,1.11808810,6.79655484,0.02684491,0.80489766,0.11263567,0.00507370
-2.36818409,8.03466852,0.04097006,0.11698813,1.11357569,7.05484937,0.02654475,0.82339309,0.11058366,0.00501780
-2.36218109,8.29770727,0.04019853,0.11476704,1.11373257,7.30660131,0.02640825,0.84473675,0.10921356,0.00499510
-2.35617809,8.55501923,0.03947282,0.11362391,1.11842184,7.54792839,0.02643087,0.86868408,0.10850616,0.00500433
-2.35017509,8.80249519,0.03879603,0.11353667,1.12745020,7.77502229,0.02660837,0.89495827,0.10843278,0.00504383
-2.34417209,9.03617254,0.03817153,0.11447265,1.14058310,7.98425993,0.02693727,0.92326199,0.10895757,0.00511163
-2.33816908,9.25235999,0.03760290,0.11639083,1.15755996,8.17231208,0.02741524,0.95328944,0.11003987,0.00520555
-2.33216608,9.44775377,0.03709374,0.11924387,1.17810848,8.33624447,0.02804136,0.98473783,0.11163621,0.00532329
-2.32616308,9.61953969,0.03664761,0.12297994,1.20195708,8.47360659,0.02881624,1.01731772,0.11370215,0.00546253
-2.32016008,9.76547604,0.03626778,0.12754408,1.22884469,8.58250385,0.02974210,1.05076157,0.11619362,0.00562098
-2.31415708,9.88395308,0.03595708,0.13287914,1.25852724,8.66164942,0.03082258,1.08482991,0.11906783,0.00579643
-2.30815408,9.97402601,0.03571761,0.13892621,1.29078061,8.71039313,0.03206255,1.11931495,0.12228372,0.00598682
-2.30215108,10.03541992,0.03555050,0.14562464,1.32539962,8.72872579,0.03346767,1.15404134,0.12580194,0.00619020
-2.29614807,10.06850651,0.03545563,0.15291155,1.36219352,8.71725879,0.03504392,1.18886411,0.12958437,0.00640480
-2.29014507,10.07425402,0.03543139,0.16072101,1.40097808,8.67717990,0.03679700,1.22366408,0.13359337,0.00662892
-2.28414207,10.05415341,0.03547438,0.16898301,1.44156516,8.61018777,0.03873167,1.25834112,0.13779074,0.00686099
-2.27813907,10.01012507,0.03557926,0.17762226,1.48375044,8.51840850,0.04085109,1.29280576,0.14213654,0.00709945
-2.27213607,9.94441148,0.03573863,0.18655706,1.52730050,8.40429896,0.04315614,1.32696993,0.14658796,0.00734276
-2.26613307,9.85946197,0.03594298,0.19569834,1.57194023,8.27054180,0.04564486,1.36073758,0.15109832,0.00758931
-2.26013007,9.75781604,0.03618075,0.20494901,1.61734182,8.11993789,0.04831192,1.39399584,0.15561623,0.00783740
-2.25412706,9.64199181,0.03643852,0.21420387,1.66311643,7.95530160,0.05114822,1.42660762,0.16008528,0.00808516
-2.24812406,9.51438527,0.03670131,0.22334996,1.70880927,7.77936416,0.05414074,1.45840620,0.16444396,0.00833058
-2.24212106,9.37718573,0.03695300,0.23226763,1.75389917,7.59468963,0.05727247,1.48919229,0.16862627,0.00857147
-2.23611806,9.23231093,0.03717679,0.24083229,1.79780273,7.40360712,0.06052254,1.51873399,0.17256265,0.00880547
-2.23011506,9.08136462,0.03735582,0.24891672,1.83988343,7.20816158,0.06386662,1.54676955,0.17618153,0.00903006
-2.22411206,8.92561717,0.03747382,0.25639403,1.87946533,7.01008454,0.06727736,1.57301302,0.17941122,0.00924263
-2.21810905,8.76600872,0.03751570,0.26314099,1.91585084,6.81078455,0.07072511,1.59716233,0.18218215,0.00944050
-2.21210605,8.60317270,0.03746827,0.26904167,1.94834174,6.61135603,0.07417861,1.61890930,0.18442932,0.00962104
-2.20610305,8.43747622,0.03732078,0.27399120,1.97626223,6.41260422,0.07760589,1.63795085,0.18609479,0.00978167
-2.20010005,8.26907316,0.03706544,0.27789930,1.99898282,6.21508283,0.08097504,1.65400079,0.18713016,0.00992001
-2.19409705,8.09796492,0.03669783,0.28069364,2.01594350,6.01914073,0.08425505,1.66680112,0.18749875,0.01003390
-2.18809405,7.92406379,0.03621711,0.28232246,2.02667498,5.82497335,0.08741653,1.67613234,0.18717740,0.01012152
-2.18209105,7.74725387,0.03562617,0.28275664,2.03081663,5.63267498,0.09043227,1.68182180,0.18615781,0.01018138
-2.17608804,7.56744530,0.03493152,0.28199081,2.02813001,5.44228787,0.09327771,1.68374977,0.18444727,0.01021244
-2.17008504,7.38461806,0.03414307,0.28004351,2.01850731,5.25384523,0.09593117,1.68185260,0.18206871,0.01021408
-2.16408204,7.19885298,0.03327373,0.27695648,2.00197406,5.06740548,0.09837393,1.67612312,0.17906010,0.01018611
-2.15807904,7.01034858,0.03233884,0.27279285,1.97868619,4.88307618,0.10059010,1.66660801,0.17547317,0.01012879
-2.15207604,6.81942365,0.03135561,0.26763457,1.94892159,4.70102712,0.10256638,1.65340271,0.17137152,0.01004275
-2.14607304,6.62650669,0.03034231,0.26157911,1.91306686,4.52149271,0.10429168,1.63664410,0.16682825,0.00992901
-2.14007004,6.43211426,0.02931753,0.25473557,1.87160005,4.34476478,0.10575662,1.61650176,0.16192316,0.00978887
-2.13406703,6.23682106,0.02829941,0.24722056,1.82507060,4.17117759,0.10695310,1.59316836,0.15673976,0.00962387
-2.12806403,6.04122516,0.02730492,0.23915387,1.77407777,4.00108718,0.10787382,1.56685003,0.15136214,0.00943572
-2.12206103,5.84591189,0.02634915,0.23065437,1.71924868,3.83484773,0.10851193,1.53775736,0.14587199,0.00922626
-2.11605803,5.65141987,0.02544477,0.22183623,1.66121742,3.67278736,0.10886079,1.50609776,0.14034581,0.00899737
-2.11005503,5.45821235,0.02460161,0.21280566,1.60060621,3.51518583,0.10891389,1.47206962,0.13485249,0.00875095
-2.10405203,5.26665634,0.02382638,0.20365832,1.53800949,3.36225631,0.10866499,1.43585871,0.12945145,0.00848886
-2.09804902,5.07701121,0.02312253,0.19447748,1.47398164,3.21413271,0.10810837,1.39763684,0.12419127,0.00821291
-2.09204602,4.88942782,0.02249034,0.18533308,1.40902871,3.07086383,0.10723936,1.35756302,0.11910899,0.00792487
-2.08604302,4.70395812,0.02192708,0.17628144,1.34360403,2.93241455,0.10605492,1.31578665,0.11423004,0.00762643
-2.08004002,4.52057430,0.02142739,0.16736582,1.27810771,2.79867411,0.10455442,1.27245260,0.10956883,0.00731924
-2.07403702,4.33919609,0.02098374,0.15861755,1.21288943,2.66947073,0.10274040,1.22770754,0.10512981,0.00700491
-2.06803402,4.15972400,0.02058703,0.15005770,1.14825386,2.54459123,0.10061942,1.18170707,0.10090912,0.00668506
-2.06203102,3.98207584,0.02022718,0.14169906,1.08446805,2.42380444,0.09820272,1.13462299,0.09689656,0.00636131
-2.05602801,3.80622406,0.01989382,0.13354832,1.02176986,2.30688629,0.09550691,1.08665011,0.09307779,0.00603533
-2.05002501,3.63223087,0.01957697,0.12560828,0.96037664,2.19364509,0.09255435,1.03801208,0.08943676,0.00570883
-2.04402201,3.46027900,0.01926762,0.11787998,0.90049350,2.08394492,0.08937340,0.98896578,0.08595804,0.00538362
-2.03801901,3.29069561,0.01895833,0.11036447,0.84232037,1.97772578,0.08599842,0.93980388,0.08262911,0.00506155
-2.03201601,3.12396808,0.01864369,0.10306444,0.78605754,1.87501900,0.08246940,0.89085537,0.07944239,0.00474454
-2.02601301,2.96075028,0.01832065,0.09598528,0.73190922,1.77595702,0.07883150,0.84248401,0.07639697,0.00443456
-2.02001001,2.80185922,0.01798880,0.08913586,0.68008518,1.68077688,0.07513417,0.79508464,0.07349994,0.00413361
-2.01400700,2.64826194,0.01765040,0.08252881,0.63080027,1.58981738,0.07143018,0.74907762,0.07076734,0.00384367
-2.00800400,2.50105361,0.01731038,0.07618049,0.58427219,1.50350985,0.06777441,0.70490159,0.06822460,0.00356668
-2.00200100,2.36142792,0.01697617,0.07011056,0.54071775,1.42236345,0.06422251,0.66300495,0.06590656,0.00330448
-1.99599800,2.23064141,0.01665735,0.06434141,0.50034795,1.34694559,0.06082957,0.62383631,0.06385704,0.00305881
-1.98999500,2.10997350,0.01636536,0.05889728,0.46336245,1.27785868,0.05764870,0.58783455,0.06212799,0.00283119
-1.98399200,2.00068444,0.01611289,0.05380341,0.42994373,1.21571456,0.05472973,0.55541868,0.06077834,0.00262296
-1.97798899,1.90397293,0.01591347,0.04908510,0.40025149,1.16110782,0.05211801,0.52697799,0.05987245,0.00243522
-1.97198599,1.82093560,0.01578078,0.04476680,0.37441764,1.11458948,0.04985340,0.50286283,0.05947846,0.00226876
-1.96598299,1.75253008,0.01572816,0.04087143,0.35254218,1.07664225,0.04796944,0.48337633,0.05966634,0.00212412
-1.95997999,1.69954309,0.01576794,0.03741966,0.33469027,1.04765865,0.04649280,0.46876727,0.06050594,0.00200150
-1.95397699,1.66256494,0.01591098,0.03442956,0.32089059,1.02792287,0.04544300,0.45922418,0.06206490,0.00190082
-1.94797399,1.64197132,0.01616614,0.03191625,0.31113515,1.01759721,0.04483241,0.45487103,0.06440672,0.00182166
-1.94197099,1.63791280,0.01653986,0.02989184,0.30538038,1.01671367,0.04466654,0.45576422,0.06758876,0.00176334
-1.93596798,1.65031241,0.01703584,0.02836551,0.30354961,1.02517099,0.04494456,0.46189118,0.07166047,0.00172491
-1.92996498,1.67887097,0.01765479,0.02734365,0.30553661,1.04273706,0.04566014,0.47317024,0.07666174,0.00170517
-1.92396198,1.72307980,0.01839431,0.02683013,0.31121000,1.06905669,0.04680242,0.48945195,0.08262145,0.00170270
-1.91795898,1.78223985,0.01924883,0.02682667,0.32041838,1.10366403,0.04835715,0.51052153,0.08955623,0.00171594
-1.91195598,1.85548632,0.02020971,0.02733313,0.33299570,1.14599911,0.05030802,0.53610242,0.09746955,0.00174318
-1.90595298,1.94181737,0.02126534,0.02834784,0.34876674,1.19542761,0.05263786,0.56586072,0.10635092,0.00178261
-1.89994997,2.04012559,0.02240145,0.02986781,0.36755218,1.25126271,0.05533003,0.59941047,0.11617552,0.00183239
-1.89394697,2.14923041,0.02360140,0.03188889,0.38917315,1.31278793,0.05836951,0.63631950,0.12690394,0.00189066
-1.88794397,2.26791018,0.02484662,0.03440575,0.41345486,1.37927985,0.06174396,0.67611579,0.13848231,0.00195557
-1.88194097,2.39493196,0.02611701,0.03741181,0.44022905,1.45002920,0.06544446,0.71829419,0.15084255,0.00202535
-1.87593797,2.52907788,0.02739146,0.04089892,0.46933513,1.52435948,0.06946602,0.76232332,0.16390298,0.00209830
-1.86993497,2.66916646,0.02864835,0.04485695,0.50061992,1.60164175,0.07380770,0.80765260,0.17756899,0.00217283
-1.86393197,2.81406798,0.02986608,0.04927327,0.53393573,1.68130492,0.07847235,0.85371930,0.19173404,0.00224746
-1.85792896,2.96271317,0.03102358,0.05413203,0.56913709,1.76284075,0.08346597,0.89995551,0.20628071,0.00232087
-1.85192596,3.11409474,0.03210079,0.05941345,0.60607609,1.84580334,0.08879664,0.94579487,0.22108194,0.00239185
-1.84592296,3.26726194,0.03307911,0.06509301,0.64459658,1.92980283,0.09447309,0.99067922,0.23600242,0.00245936
-1.83991996,3.42130850,0.03394178,0.07114064,0.68452761,2.01449400,0.10050293,1.03406482,0.25089999,0.00252246
-1.83391696,3.57535513,0.03467427,0.07752000,0.72567641,2.09956007,0.10689064,1.07542838,0.26562724,0.00258037
-1.82791396,3.72852778,0.03526450,0.08418786,0.76782153,2.18469299,0.11363533,1.11427266,0.28003315,0.00263241
-1.82191096,3.87993355,0.03570306,0.09109365,0.81070652,2.26957144,0.12072858,1.15013176,0.29396483,0.00267801
-1.81590795,4.02863622,0.03598331,0.09817922,0.85403482,2.35383817,0.12815218,1.18257596,0.30726937,0.00271668
-1.80990495,4.17363377,0.03610148,0.10537898,0.89746632,2.43707830,0.13587629,1.21121628,0.31979583,0.00274804
-1.80390195,4.31384010,0.03605659,0.11262032,0.94061619,2.51880063,0.14385777,1.23570851,0.33139729,0.00277174
-1.79789895,4.44807308,0.03585037,0.11982438,0.98305632,2.59842341,0.15203916,1.25575693,0.34193309,0.00278753
-1.79189595,4.57505111,0.03548713,0.12690733,1.02431975,2.67526633,0.16034816,1.27111767,0.35127119,0.00279518
-1.78589295,4.69339941,0.03497357,0.13378194,1.06390828,2.74855002,0.16869792,1.28160149,0.35929063,0.00279453
-1.77988994,4.80166730,0.03431848,0.14035968,1.10130322,2.81740383,0.17698801,1.28707637,0.36588411,0.00278546
-1.77388694,4.89835668,0.03353257,0.14655304,1.13597923,2.88088239,0.18510624,1.28746945,0.37096060,0.00276793
-1.76788394,4.98196134,0.03262810,0.15227825,1.16742072,2.93799075,0.19293129,1.28276863,0.37444797,0.00274194
-1.76188094,5.05101597,0.03161863,0.15745813,1.19514045,2.98771743,0.20033601,1.27302356,0.37629553,0.00270755
-1.75587794,5.10415297,0.03051874,0.16202512,1.21869942,3.02907409,0.20719133,1.25834610,0.37647641,0.00266493
-1.74987494,5.14016460,0.02934370,0.16592423,1.23772738,3.06113990,0.21337068,1.23891009,0.37498960,0.00261431
