energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.98649325,2.02094202,0.15094125,0.01261247,0.18841062,0.37113156,0.86788772,0.03854952,0.84906222
-2.98049025,1.99476604,0.14708694,0.01228083,0.18021967,0.36610732,0.86264003,0.03791648,0.83803155
-2.97448724,1.96762185,0.14293930,0.01196149,0.17214003,0.36104923,0.85712381,0.03720609,0.82640125
-2.96848424,1.94018665,0.13860061,0.01165543,0.16427122,0.35612821,0.85160520,0.03643446,0.81442932
-2.96248124,1.91316434,0.13417935,0.01136321,0.15671445,0.35152592,0.84636474,0.03561830,0.80238173
-2.95647824,1.88727648,0.12978779,0.01108500,0.14957068,0.34743316,0.84169549,0.03477456,0.79052822
-2.95047524,1.86325330,0.12553942,0.01082060,0.14293891,0.34404819,0.83790103,0.03391989,0.77913819
-2.94447224,1.84182441,0.12154642,0.01056951,0.13691433,0.34157476,0.83529316,0.03307037,0.76847661
-2.93846923,1.82370908,0.11791721,0.01033099,0.13158670,0.34021994,0.83418909,0.03224103,0.75879988
-2.93246623,1.80960599,0.11475405,0.01010415,0.12703874,0.34019160,0.83490801,0.03144563,0.75035178
-2.92646323,1.80018231,0.11215072,0.00988800,0.12334464,0.34169544,0.83776693,0.03069635,0.74335919
-2.92046023,1.79606205,0.11019047,0.00968155,0.12056872,0.34493167,0.84307578,0.03000362,0.73802796
-2.91445723,1.79781395,0.10894412,0.00948385,0.11876414,0.35009118,0.85113173,0.02937595,0.73453868
-2.90845423,1.80593905,0.10846834,0.00929409,0.11797187,0.35735133,0.86221292,0.02881986,0.73304260
-2.90245123,1.82085827,0.10880430,0.00911161,0.11821968,0.36687140,0.87657179,0.02833988,0.73365779
-2.89644822,1.84290057,0.10997661,0.00893599,0.11952146,0.37878770,0.89442810,0.02793854,0.73646569
-2.89044522,1.87229211,0.11199257,0.00876702,0.12187658,0.39320867,0.91596218,0.02761647,0.74150816
-2.88444222,1.90914694,0.11484190,0.00860478,0.12526966,0.41020985,0.94130839,0.02737252,0.74878537
-2.87843922,1.95345989,0.11849685,0.00844962,0.12967043,0.42982918,0.97054936,0.02720394,0.75825450
-2.87243622,2.00510191,0.12291280,0.00830219,0.13503392,0.45206260,1.00371118,0.02710659,0.76982947
-2.86643322,2.06381839,0.12802932,0.00816338,0.14130096,0.47686028,1.04075967,0.02707513,0.78338183
-2.86043022,2.12923062,0.13377171,0.00803442,0.14839892,0.50412356,1.08159817,0.02710332,0.79874274
-2.85442721,2.20084037,0.14005300,0.00791675,0.15624272,0.53370288,1.12606656,0.02718423,0.81570608
-2.84842421,2.27803760,0.14677631,0.00781210,0.16473612,0.56539672,1.17394195,0.02731051,0.83403263
-2.84242121,2.36011089,0.15383756,0.00772242,0.17377324,0.59895179,1.22494060,0.02747465,0.85345504
-2.83641821,2.44626028,0.16112843,0.00764987,0.18324028,0.63406443,1.27872125,0.02766918,0.87368361
-2.83041521,2.53561184,0.16853936,0.00759678,0.19301739,0.67038339,1.33488951,0.02788688,0.89441238
-2.82441221,2.62723345,0.17596262,0.00756559,0.20298061,0.70751379,1.39300310,0.02812092,0.91532549
-2.81840920,2.72015109,0.18329518,0.00755883,0.21300388,0.74502252,1.45257783,0.02836501,0.93610348
-2.81240620,2.81336501,0.19044131,0.00757901,0.22296099,0.78244464,1.51309398,0.02861345,0.95642928
-2.80640320,2.90586515,0.19731474,0.00762857,0.23272750,0.81929098,1.57400291,0.02886115,0.97599361
-2.80040020,2.99664549,0.20384032,0.00770975,0.24218252,0.85505665,1.63473377,0.02910366,0.99449987
-2.79439720,3.08471680,0.20995509,0.00782451,0.25121027,0.88923021,1.69470012,0.02933704,1.01166804
-2.78839420,3.16911769,0.21560871,0.00797442,0.25970149,0.92130352,1.75330644,0.02955786,1.02723796
-2.78239120,3.24892396,0.22076317,0.00816050,0.26755466,0.95078182,1.80995449,0.02976301,1.04097162
-2.77638819,3.32325622,0.22539202,0.00838315,0.27467693,0.97719393,1.86404955,0.02994962,1.05265478
-2.77038519,3.39128612,0.22947890,0.00864202,0.28098484,1.00010230,1.91500652,0.03011492,1.06209792
-2.76438219,3.45224140,0.23301579,0.00893588,0.28640493,1.01911263,1.96225606,0.03025610,1.06913671
-2.75837919,3.50541023,0.23600088,0.00926259,0.29087409,1.03388281,2.00525074,0.03037019,1.07363210
-2.75237619,3.55014501,0.23843632,0.00961903,0.29433982,1.04413087,2.04347129,0.03045403,1.07547018
-2.74637319,3.58586624,0.24032605,0.01000106,0.29676036,1.04964185,2.07643299,0.03050415,1.07456210
-2.74037019,3.61206650,0.24167377,0.01040354,0.29810477,1.05027320,2.10369215,0.03051681,1.07084393
-2.73436718,3.62831483,0.24248131,0.01082041,0.29835297,1.04595856,2.12485263,0.03048800,1.06427674
-2.72836418,3.63426162,0.24274740,0.01124474,0.29749577,1.03670985,2.13957239,0.03041350,1.05484683
-2.72236118,3.62964388,0.24246704,0.01166888,0.29553484,1.02261752,2.14756974,0.03028901,1.04256612
-2.71635818,3.61429085,0.24163145,0.01208464,0.29248271,1.00384882,2.14862939,0.03011026,1.02747271
-2.71035518,3.58812963,0.24022856,0.01248347,0.28836276,0.98064433,2.14260775,0.02987316,1.00963147
-2.70435218,3.55119055,0.23824410,0.01285669,0.28320917,0.95331258,2.12943767,0.02957400,0.98913454
-2.69834917,3.50361193,0.23566312,0.01319573,0.27706673,0.92222310,2.10913209,0.02920962,0.96610167
-2.69234617,3.44564378,0.23247185,0.01349238,0.26999071,0.88779806,2.08178660,0.02877757,0.94068034
-2.68634317,3.37765022,0.22865973,0.01373905,0.26204645,0.85050268,2.04758073,0.02827628,0.91304533
-2.68034017,3.30011013,0.22422157,0.01392896,0.25330891,0.81083493,2.00677779,0.02770520,0.88339794
-2.67433717,3.21361595,0.21915949,0.01405640,0.24386201,0.76931456,1.95972327,0.02706491,0.85196463
-2.66833417,3.11887032,0.21348465,0.01411690,0.23379778,0.72647221,1.90684181,0.02635719,0.81899501
-2.66233117,3.01668061,0.20721868,0.01410735,0.22321535,0.68283854,1.84863261,0.02558504,0.78475942
-2.65632816,2.90795130,0.20039448,0.01402616,0.21221973,0.63893410,1.78566355,0.02475270,0.74954590
-2.65032516,2.79367431,0.19305664,0.01387324,0.20092048,0.59525990,1.71856407,0.02386557,0.71365678
-2.64432216,2.67491754,0.18526117,0.01365008,0.18943019,0.55228925,1.64801689,0.02293016,0.67740494
-2.63831916,2.55281189,0.17707479,0.01335964,0.17786295,0.51046082,1.57474882,0.02195394,0.64110990
-2.63231616,2.42853692,0.16857363,0.01300635,0.16633276,0.47017313,1.49952089,0.02094520,0.60509380
-2.62631316,2.30330576,0.15984150,0.01259589,0.15495194,0.43178054,1.42311788,0.01991289,0.56967745
-2.62031016,2.17834931,0.15096788,0.01213511,0.14382961,0.39559073,1.34633757,0.01886643,0.53517651
-2.61430715,2.05490034,0.14204560,0.01163179,0.13307033,0.36186351,1.26997990,0.01781551,0.50189797
-2.60830415,1.93417767,0.13316843,0.01109447,0.12277287,0.33081089,1.19483621,0.01676990,0.47013693
-2.60230115,1.81737077,0.12442866,0.01053218,0.11302916,0.30259832,1.12167879,0.01573928,0.44017370
-2.59629815,1.70562515,0.11591474,0.00995427,0.10392348,0.27734664,1.05125095,0.01473302,0.41227135
-2.59029515,1.60002864,0.10770920,0.00937017,0.09553191,0.25513487,0.98425775,0.01376006,0.38667364
-2.58429215,1.50159890,0.09988670,0.00878916,0.08792191,0.23600338,0.92135764,0.01282873,0.36360329
-2.57828914,1.41127230,0.09251251,0.00822022,0.08115220,0.21995731,0.86315509,0.01194666,0.34326060
-2.57228614,1.32989435,0.08564132,0.00767184,0.07527277,0.20697020,0.81019443,0.01112067,0.32582236
-2.56628314,1.25821174,0.07931640,0.00715186,0.07032504,0.19698754,0.76295487,0.01035670,0.31144099
-2.56028014,1.19686617,0.07356918,0.00666737,0.06634216,0.18993019,0.72184707,0.00965976,0.30024394
-2.55427714,1.14638998,0.06841916,0.00622464,0.06334934,0.18569769,0.68721090,0.00903393,0.29233319
-2.54827414,1.10720357,0.06387424,0.00582903,0.06136417,0.18417135,0.65931484,0.00848234,0.28778488
-2.54227114,1.07961466,0.05993126,0.00548495,0.06039696,0.18521718,0.63835657,0.00800722,0.28664915
-2.53626813,1.06381920,0.05657696,0.00519588,0.06045097,0.18868866,0.62446499,0.00760993,0.28894993
-2.53026513,1.05990394,0.05378900,0.00496435,0.06152259,0.19442936,0.61770328,0.00729103,0.29468494
-2.52426213,1.06785038,0.05153735,0.00479196,0.06360135,0.20227551,0.61807296,0.00705037,0.30382573
-2.51825913,1.08753991,0.04978570,0.00467946,0.06666987,0.21205849,0.62551868,0.00688718,0.31631782
-2.51225613,1.11875998,0.04849306,0.00462678,0.07070364,0.22360731,0.63993337,0.00680014,0.33208096
-2.50625313,1.16121085,0.04761534,0.00463307,0.07567077,0.23675099,0.66116366,0.00678752,0.35100958
-2.50025013,1.21451279,0.04710699,0.00469679,0.08153160,0.25132091,0.68901514,0.00684724,0.37297323
-2.49424712,1.27821344,0.04692265,0.00481581,0.08823837,0.26715298,0.72325721,0.00697699,0.39781739
-2.48824412,1.35179494,0.04701865,0.00498742,0.09573490,0.28408968,0.76362741,0.00717430,0.42536432
-2.48224112,1.43468088,0.04735445,0.00520847,0.10395632,0.30198181,0.80983488,0.00743663,0.45541419
-2.47623812,1.52624278,0.04789393,0.00547539,0.11282904,0.32068985,0.86156308,0.00776139,0.48774644
-2.47023512,1.62580610,0.04860655,0.00578434,0.12227082,0.34008502,0.91847157,0.00814605,0.52212147
-2.46423212,1.73265591,0.04946819,0.00613124,0.13219122,0.36004976,0.98019706,0.00858810,0.55828259
-2.45822911,1.84604222,0.05046191,0.00651187,0.14249229,0.38047776,1.04635386,0.00908511,0.59595836
-2.45222611,1.96518535,0.05157834,0.00692198,0.15306960,0.40127355,1.11653405,0.00963471,0.63486529
-2.44622311,2.08928147,0.05281588,0.00735732,0.16381365,0.42235148,1.19030761,0.01023457,0.67471100
-2.44022011,2.21750869,0.05418066,0.00781381,0.17461163,0.44363447,1.26722297,0.01088242,0.71519769
-2.43421711,2.34903397,0.05568614,0.00828754,0.18534951,0.46505233,1.34680831,0.01157598,0.75602617
-2.42821411,2.48302105,0.05735261,0.00877492,0.19591436,0.48653992,1.42857389,0.01231298,0.79690006
-2.42221111,2.61863959,0.05920630,0.00927272,0.20619692,0.50803530,1.51201587,0.01309111,0.83753049
-2.41620810,2.75507565,0.06127844,0.00977812,0.21609433,0.52947793,1.59662163,0.01390804,0.87764086
-2.41020510,2.89154313,0.06360399,0.01028881,0.22551280,0.55080705,1.68187669,0.01476137,0.91697167
-2.40420210,3.02729627,0.06622030,0.01080299,0.23437027,0.57196050,1.76727317,0.01564871,0.95528536
-2.39819910,3.16164242,0.06916563,0.01131937,0.24259879,0.59287382,1.85231957,0.01656763,0.99237073
-2.39219610,3.29395473,0.07247759,0.01183722,0.25014665,0.61347997,1.93655133,0.01751570,1.02804691
-2.38619310,3.42368391,0.07619152,0.01235626,0.25698001,0.63370937,2.01954174,0.01849053,1.06216664
-2.38019010,3.55036842,0.08033883,0.01287667,0.26308402,0.65349051,2.10091249,0.01948981,1.09461858
-2.37418709,3.67364205,0.08494548,0.01339893,0.26846335,0.67275088,2.18034319,0.02051127,1.12532853
-2.36818409,3.79323836,0.09003040,0.01392381,0.27314199,0.69141820,2.25757907,0.02155277,1.15425938
-2.36218109,3.90899118,0.09560411,0.01445215,0.27716237,0.70942174,2.33243616,0.02261225,1.18140975
-2.35617809,4.02083076,0.10166755,0.01498476,0.28058384,0.72669374,2.40480344,0.02368769,1.20681117
-2.35017509,4.12877524,0.10821099,0.01552228,0.28348038,0.74317065,2.47464148,0.02477714,1.23052401
-2.34417209,4.23291765,0.11521338,0.01606502,0.28593779,0.75879411,2.54197728,0.02587857,1.25263212
-2.33816908,4.33340849,0.12264181,0.01661279,0.28805031,0.77351168,2.60689546,0.02698985,1.27323651
-2.33216608,4.43043490,0.13045155,0.01716484,0.28991694,0.78727708,2.66952587,0.02810866,1.29244824
-2.32616308,4.52419693,0.13858625,0.01771970,0.29163740,0.80005007,2.73002827,0.02923232,1.31038090
-2.32016008,4.61488248,0.14697869,0.01827516,0.29330808,0.81179597,2.78857476,0.03035773,1.32714300
-2.31415708,4.70264196,0.15555190,0.01882820,0.29501804,0.82248478,2.84533081,0.03148128,1.34283077
-2.30815408,4.78756415,0.16422068,0.01937505,0.29684526,0.83209014,2.90043604,0.03259871,1.35752156
-2.30215108,4.86965492,0.17289351,0.01991123,0.29885320,0.84058825,2.95398589,0.03370511,1.37126839
-2.29614807,4.94881982,0.18147478,0.02043165,0.30108803,0.84795670,3.00601509,0.03479482,1.38409582
-2.29014507,5.02485200,0.18986731,0.02093077,0.30357643,0.85417360,3.05648433,0.03586148,1.39599745
-2.28414207,5.09742613,0.19797498,0.02140279,0.30632415,0.85921705,3.10527062,0.03689806,1.40693516
-2.27813907,5.16609913,0.20570547,0.02184181,0.30931542,0.86306491,3.15216236,0.03789695,1.41684011
-2.27213607,5.23031765,0.21297295,0.02224212,0.31251323,0.86569520,3.19685939,0.03885008,1.42561559
-2.26613307,5.28943233,0.21970057,0.02259838,0.31586040,0.86708691,3.23897813,0.03974908,1.43314134
-2.26013007,5.34271806,0.22582260,0.02290588,0.31928155,0.86722142,3.27806177,0.04058547,1.43927934
-2.25412706,5.38939952,0.23128624,0.02316070,0.32268574,0.86608430,3.31359505,0.04135089,1.44388059
-2.24812406,5.42868057,0.23605280,0.02335994,0.32596980,0.86366744,3.34502279,0.04203728,1.44679261
-2.24212106,5.45977626,0.24009836,0.02350179,0.32902213,0.85997147,3.37177150,0.04263717,1.44786719
-2.23611806,5.48194565,0.24341373,0.02358568,0.33172691,0.85500816,3.39327278,0.04314382,1.44696812
-2.23011506,5.49452405,0.24600382,0.02361227,0.33396846,0.84880275,3.40898745,0.04355145,1.44397833
-2.22411206,5.49695299,0.24788627,0.02358348,0.33563559,0.84139600,3.41842922,0.04385538,1.43880628
-2.21810905,5.48880650,0.24908967,0.02350237,0.33662591,0.83284579,3.42118667,0.04405219,1.43139121
-2.21210605,5.46981266,0.24965120,0.02337306,0.33684966,0.82322815,3.41694266,0.04413977,1.42170705
-2.20610305,5.43986923,0.24961399,0.02320059,0.33623316,0.81263764,3.40549008,0.04411737,1.40976486
-2.20010005,5.39905300,0.24902438,0.02299067,0.33472164,0.80118698,3.38674339,0.04398563,1.39561376
-2.19409705,5.34762247,0.24792904,0.02274957,0.33228135,0.78900590,3.36074555,0.04374650,1.37934038
-2.18809405,5.28601382,0.24637237,0.02248378,0.32890083,0.77623924,3.32766990,0.04340320,1.36106684
-2.18209105,5.21483073,0.24439420,0.02219992,0.32459142,0.76304435,3.28781728,0.04296013,1.34094755
-2.17608804,5.13482844,0.24202791,0.02190442,0.31938691,0.74958788,3.24160847,0.04242268,1.31916490
-2.17008504,5.04689309,0.23929917,0.02160341,0.31334238,0.73604200,3.18957243,0.04179716,1.29592417
-2.16408204,4.95201716,0.23622528,0.02130252,0.30653230,0.72258030,3.13233103,0.04109062,1.27144777
-2.15807904,4.85127232,0.23281524,0.02100677,0.29904799,0.70937342,3.07058090,0.04031064,1.24596929
-2.15207604,4.74578059,0.22907038,0.02072047,0.29099453,0.69658465,3.00507332,0.03946525,1.21972736
-2.14607304,4.63668521,0.22498567,0.02044717,0.28248732,0.68436555,2.93659294,0.03856270,1.19295964
-2.14007004,4.52512208,0.22055150,0.02018962,0.27364839,0.67285185,2.86593624,0.03761134,1.16589719
-2.13406703,4.41219283,0.21575576,0.01994981,0.26460253,0.66215972,2.79389049,0.03661947,1.13875926
-2.12806403,4.29894032,0.21058629,0.01972898,0.25547364,0.65238252,2.72121400,0.03559520,1.11174875
-2.12206103,4.18632724,0.20503319,0.01952767,0.24638112,0.64358820,2.64861824,0.03454633,1.08504833
-2.11605803,4.07521832,0.19909122,0.01934581,0.23743672,0.63581738,2.57675244,0.03348024,1.05881733
-2.11005503,3.96636640,0.19276175,0.01918278,0.22874173,0.62908217,2.50619096,0.03240379,1.03318941
-2.10405203,3.86040260,0.18605451,0.01903750,0.22038472,0.62336584,2.43742368,0.03132326,1.00827111
-2.09804902,3.75783049,0.17898866,0.01890848,0.21243984,0.61862324,2.37084968,0.03024426,0.98414106
-2.09204602,3.65902418,0.17159346,0.01879390,0.20496572,0.61478208,2.30677394,0.02917169,0.96085005
-2.08604302,3.56423004,0.16390823,0.01869168,0.19800493,0.61174491,2.24540715,0.02810974,0.93842173
-2.08004002,3.47357169,0.15598179,0.01859951,0.19158404,0.60939179,2.18686828,0.02706182,0.91685397
-2.07403702,3.38705781,0.14787135,0.01851491,0.18571412,0.60758360,2.13118966,0.02603065,0.89612083
-2.06803402,3.30459241,0.13964090,0.01843523,0.18039181,0.60616578,2.07832414,0.02501821,0.87617496
-2.06203102,3.22598694,0.13135932,0.01835771,0.17560061,0.60497247,2.02815398,0.02402583,0.85695048
-2.05602801,3.15097381,0.12309812,0.01827950,0.17131258,0.60383088,1.98050101,0.02305426,0.83836617
-2.05002501,3.07922094,0.11492917,0.01819766,0.16749015,0.60256576,1.93513768,0.02210375,0.82032893
-2.04402201,3.01034685,0.10692239,0.01810925,0.16408812,0.60100380,1.89179856,0.02117413,0.80273744
-2.03801901,2.94393589,0.09914360,0.01801131,0.16105563,0.59897793,1.85019198,0.02026492,0.78548590
-2.03201601,2.87955343,0.09165251,0.01790094,0.15833818,0.59633127,1.81001146,0.01937549,0.76846782
-2.02601301,2.81676063,0.08450119,0.01777538,0.15587945,0.59292079,1.77094677,0.01850510,0.75157974
-2.02001001,2.75512869,0.07773273,0.01763203,0.15362317,0.58862038,1.73269431,0.01765311,0.73472492
-2.01400700,2.69425237,0.07138050,0.01746861,0.15151466,0.58332360,1.69496679,0.01681899,0.71781672
-2.00800400,2.63376271,0.06546770,0.01728317,0.14950234,0.57694568,1.65750202,0.01600253,0.70078189
-2.00200100,2.57333882,0.06000739,0.01707426,0.14753900,0.56942514,1.62007089,0.01520382,0.68356347
-1.99599800,2.51271871,0.05500293,0.01684100,0.14558291,0.56072476,1.58248446,0.01442342,0.66612334
-1.98999500,2.45170905,0.05044869,0.01658319,0.14359874,0.55083204,1.54460006,0.01366232,0.64844437
-1.98399200,2.39019368,0.04633111,0.01630142,0.14155836,0.53975922,1.50632667,0.01292205,0.63053206
-1.97798899,2.32814088,0.04262990,0.01599713,0.13944148,0.52754280,1.46762923,0.01220463,0.61241568
-1.97198599,2.26560912,0.03931940,0.01567275,0.13723604,0.51424268,1.42853212,0.01151257,0.59414877
-1.96598299,2.20275101,0.03637005,0.01533168,0.13493859,0.49994094,1.38912163,0.01084883,0.57580900
-1.95997999,2.13981542,0.03374980,0.01497841,0.13255441,0.48474027,1.34954727,0.01021677,0.55749733
-1.95397699,2.07714733,0.03142543,0.01461848,0.13009748,0.46876219,1.31002195,0.00962006,0.53933642
-1.94797399,2.01518521,0.02936388,0.01425845,0.12759025,0.45214488,1.27082079,0.00906259,0.52146831
-1.94197099,1.95445569,0.02753327,0.01390593,0.12506331,0.43504093,1.23227847,0.00854833,0.50405127
-1.93596798,1.89556548,0.02590387,0.01356942,0.12255470,0.41761468,1.19478493,0.00808128,0.48725598
-1.92996498,1.83919014,0.02444881,0.01325821,0.12010912,0.40003952,1.15877940,0.00766526,0.47126095
-1.92396198,1.78606005,0.02314455,0.01298225,0.11777687,0.38249492,1.12474271,0.00730384,0.45624739
-1.91795898,1.73694352,0.02197126,0.01275196,0.11561258,0.36516327,1.09318777,0.00700019,0.44239354
-1.91195598,1.69262732,0.02091290,0.01257796,0.11367376,0.34822662,1.06464852,0.00675695,0.42986871
-1.90595298,1.65389519,0.01995720,0.01247085,0.11201915,0.33186341,1.03966732,0.00657613,0.41882715
-1.89994997,1.62150482,0.01909540,0.01244096,0.11070692,0.31624502,1.01878128,0.00645904,0.40940201
-1.89394697,1.59616409,0.01832203,0.01249799,0.10979284,0.30153252,1.00250764,0.00640615,0.40169964
-1.88794397,1.57850737,0.01763440,0.01265073,0.10932838,0.28787349,0.99132897,0.00641709,0.39579446
-1.88194097,1.56907287,0.01703217,0.01290674,0.10935884,0.27539911,0.98567845,0.00649060,0.39172464
-1.87593797,1.56828202,0.01651688,0.01327204,0.10992164,0.26422156,0.98592591,0.00662455,0.38948891
-1.86993497,1.57642174,0.01609137,0.01375083,0.11104477,0.25443188,0.99236525,0.00681597,0.38904464
-1.86393197,1.59363064,0.01575934,0.01434520,0.11274547,0.24609844,1.00520370,0.00706113,0.39030744
-1.85792896,1.61988984,0.01552493,0.01505496,0.11502928,0.23926588,1.02455361,0.00735562,0.39315226
-1.85192596,1.65501904,0.01539234,0.01587739,0.11788942,0.23395493,1.05042697,0.00769454,0.39741621
-1.84592296,1.69867820,0.01536552,0.01680724,0.12130663,0.23016278,1.08273318,0.00807264,0.40290299
-1.83991996,1.75037501,0.01544803,0.01783660,0.12524942,0.22786433,1.12128024,0.00848450,0.40938877
-1.83391696,1.80947788,0.01564294,0.01895499,0.12967472,0.22701403,1.16577922,0.00892476,0.41662946
-1.82791396,1.87523420,0.01595281,0.02014949,0.13452901,0.22754844,1.21585204,0.00938837,0.42436897
-1.82191096,1.94679295,0.01637980,0.02140489,0.13974981,0.22938933,1.27104219,0.00987074,0.43234822
-1.81590795,2.02323089,0.01692587,0.02270403,0.14526746,0.23244718,1.33082790,0.01036800,0.44031447
-1.80990495,2.10358097,0.01759299,0.02402811,0.15100720,0.23662495,1.39463713,0.01087714,0.44803062
-1.80390195,2.18686190,0.01838343,0.02535711,0.15689140,0.24182201,1.46186383,0.01139619,0.45528394
-1.79789895,2.27210721,0.01930006,0.02667026,0.16284181,0.24793786,1.53188437,0.01192430,0.46189392
-1.79189595,2.35839265,0.02034663,0.02794651,0.16878184,0.25487573,1.60407376,0.01246176,0.46771880
-1.78589295,2.44486049,0.02152800,0.02916504,0.17463869,0.26254562,1.67782043,0.01301003,0.47266051
-1.77988994,2.53073968,0.02285034,0.03030574,0.18034523,0.27086677,1.75253924,0.01357159,0.47666770
-1.77388694,2.61536075,0.02432122,0.03134974,0.18584161,0.27976943,1.82768191,0.01414982,0.47973671
-1.76788394,2.69816508,0.02594955,0.03227978,0.19107647,0.28919569,1.90274441,0.01474878,0.48191052
-1.76188094,2.77870793,0.02774546,0.03308067,0.19600776,0.29909958,1.97727127,0.01537294,0.48327554
-1.75587794,2.85665548,0.02971993,0.03373953,0.20060309,0.30944611,2.05085647,0.01602681,0.48395658
-1.74987494,2.93177603,0.03188441,0.03424609,0.20483965,0.32020955,2.12314120,0.01671466,0.48411005
-1.74387194,3.00392620,0.03425017,0.03459283,0.20870369,0.33137095,2.19380889,0.01744007,0.48391583
-1.73786893,3.07303297,0.03682760,0.03477505,0.21218958,0.34291497,2.26257779,0.01820565,0.48356816
-1.73186593,3.13907270,0.03962534,0.03479089,0.21529866,0.35482625,2.32919199,0.01901262,0.48326593
-1.72586293,3.20204855,0.04264943,0.03464120,0.21803768,0.36708559,2.39341140,0.01986054,0.48320289
-1.71985993,3.26196760,0.04590232,0.03432948,0.22041718,0.37966596,2.45500164,0.02074706,0.48355811
-1.71385693,3.31881895,0.04938198,0.03386156,0.22244981,0.39252882,2.51372445,0.02166776,0.48448720
-1.70785393,3.37255424,0.05308099,0.03324546,0.22414859,0.40562074,2.56932944,0.02261605,0.48611470
-1.70185093,3.42307147,0.05698585,0.03249101,0.22552535,0.41887072,2.62154772,0.02358320,0.48852779
-1.69584792,3.47020322,0.06107635,0.03160960,0.22658940,0.43218829,2.67008783,0.02455842,0.49177177
-1.68984492,3.51370957,0.06532523,0.03061387,0.22734642,0.44546253,2.71463439,0.02552910,0.49584727
-1.68384192,3.55327638,0.06969809,0.02951734,0.22779766,0.45856224,2.75484946,0.02648106,0.50070953
-1.67783892,3.58851858,0.07415357,0.02833418,0.22793963,0.47133713,2.79037654,0.02739895,0.50626944
-1.67183592,3.61898859,0.07864385,0.02707887,0.22776403,0.48362019,2.82084713,0.02826668,0.51239652
-1.66583292,3.64418900,0.08311549,0.02576597,0.22725815,0.49523115,2.84588929,0.02906787,0.51892352
-1.65982991,3.66358908,0.08751057,0.02440985,0.22640563,0.50598081,2.86513789,0.02978639,0.52565252
-1.65382691,3.67664412,0.09176809,0.02302452,0.22518749,0.51567629,2.87824593,0.03040682,0.53236219
-1.64782391,3.68281669,0.09582568,0.02162344,0.22358348,0.52412680,2.88489636,0.03091496,0.53881595
-1.64182091,3.68159880,0.09962141,0.02021932,0.22157362,0.53114987,2.88481386,0.03129827,0.54477068
-1.63581791,3.67253402,0.10309582,0.01882405,0.21913980,0.53657767,2.87777609,0.03154624,0.54998565
-1.62981491,3.65523857,0.10619389,0.01744857,0.21626751,0.54026323,2.86362384,0.03165077,0.55423129
-1.62381191,3.62942063,0.10886704,0.01610278,0.21294745,0.54208624,2.84226981,0.03160634,0.55729753
-1.61780890,3.59489702,0.11107493,0.01479549,0.20917706,0.54195822,2.81370563,0.03141021,0.55900143
-1.61180590,3.55160680,0.11278708,0.01353438,0.20496179,0.53982685,2.77800702,0.03106247,0.55919368
-1.60580290,3.49962123,0.11398418,0.01232599,0.20031618,0.53567921,2.73533681,0.03056601,0.55776399
-1.59979990,3.43914984,0.11465903,0.01117566,0.19526450,0.52954381,2.68594590,0.02992645,0.55464496
-1.59379690,3.37054242,0.11481701,0.01008763,0.18984118,0.52149125,2.63017214,0.02915190,0.54981448
-1.58779390,3.29428691,0.11447613,0.00906502,0.18409067,0.51163362,2.56843716,0.02825280,0.54329649
-1.58179090,3.21100321,0.11366663,0.00810986,0.17806710,0.50012240,2.50124126,0.02724153,0.53516018
-1.57578789,3.12143329,0.11243003,0.00722320,0.17183335,0.48714509,2.42915660,0.02613218,0.52551758
-1.56978489,3.02642775,0.11081779,0.00640517,0.16545995,0.47292069,2.35281877,0.02494011,0.51451979
-1.56378189,2.92692929,0.10888961,0.00565505,0.15902351,0.45769401,2.27291696,0.02368164,0.50235179
-1.55777889,2.82395377,0.10671133,0.00497139,0.15260501,0.44172925,2.19018316,0.02237366,0.48922633
-1.55177589,2.71856931,0.10435266,0.00435209,0.14628781,0.42530291,2.10538033,0.02103332,0.47537684
-1.54577289,2.61187417,0.10188473,0.00379453,0.14015560,0.40869635,2.01929030,0.01967769,0.46104986
-1.53976988,2.50497424,0.09937769,0.00329567,0.13429032,0.39218828,1.93270133,0.01832348,0.44649719
-1.53376688,2.39896081,0.09689823,0.00285216,0.12877009,0.37604750,1.84639605,0.01698681,0.43196801
-1.52776388,2.29488959,0.09450746,0.00246044,0.12366737,0.36052600,1.76113991,0.01568302,0.41770140
-1.52176088,2.19376147,0.09225891,0.00211684,0.11904723,0.34585292,1.67767070,0.01442653,0.40391941
-1.51575788,2.09650605,0.09019698,0.00181766,0.11496603,0.33222934,1.59668942,0.01323070,0.39082107
-1.50975488,2.00396836,0.08835577,0.00155926,0.11147039,0.31982428,1.51885283,0.01210786,0.37857739
-1.50375188,1.91689924,0.08675837,0.00133813,0.10859655,0.30877190,1.44476792,0.01106924,0.36732773
-1.49774887,1.83594978,0.08541669,0.00115094,0.10637016,0.29917011,1.37498851,0.01012501,0.35717740
-1.49174587,1.76166995,0.08433169,0.00099458,0.10480653,0.29108046,1.31001404,0.00928436,0.34819687
-1.48574287,1.69451122,0.08349416,0.00086619,0.10391122,0.28452950,1.25029037,0.00855556,0.34042228
-1.47973987,1.63483301,0.08288585,0.00076320,0.10368107,0.27951129,1.19621262,0.00794605,0.33385733
-1.47373687,1.58291240,0.08248105,0.00068335,0.10410547,0.27599102,1.14812962,0.00746253,0.32847643
