energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.40320160,0.91120993,-0.91120996,0.30601442,-0.30601442,0.17807107,-0.17807108,0.09779718,-0.09779718,0.00000000,-0.00000000,0.02607475,-0.02607475,0.48127877,-0.48127879
-4.39719860,0.93104347,-0.93104350,0.30483040,-0.30483041,0.18218343,-0.18218344,0.09609172,-0.09609172,0.00000000,-0.00000000,0.02760729,-0.02760729,0.49434438,-0.49434440
-4.39119560,0.95121951,-0.95121954,0.30323732,-0.30323732,0.18696066,-0.18696067,0.09484010,-0.09484010,0.00000000,-0.00000000,0.02918166,-0.02918166,0.50697427,-0.50697429
-4.38519260,0.97116742,-0.97116745,0.30113292,-0.30113292,0.19221780,-0.19221781,0.09394976,-0.09394976,0.00000000,-0.00000000,0.03077627,-0.03077627,0.51893134,-0.51893135
-4.37918959,0.99034835,-0.99034837,0.29843913,-0.29843913,0.19776997,-0.19776997,0.09333191,-0.09333191,0.00000000,-0.00000000,0.03236934,-0.03236934,0.52999793,-0.52999794
-4.37318659,1.00826690,-1.00826692,0.29510371,-0.29510372,0.20343683,-0.20343684,0.09290380,-0.09290380,0.00000000,-0.00000000,0.03393942,-0.03393943,0.53997999,-0.53998000
-4.36718359,1.02448036,-1.02448039,0.29110074,-0.29110074,0.20904662,-0.20904663,0.09259043,-0.09259043,0.00000000,-0.00000000,0.03546582,-0.03546582,0.54871013,-0.54871015
-4.36118059,1.03860555,-1.03860557,0.28642994,-0.28642994,0.21443957,-0.21443958,0.09232586,-0.09232586,0.00000000,-0.00000000,0.03692890,-0.03692890,0.55604961,-0.55604962
-4.35517759,1.05032326,-1.05032328,0.28111527,-0.28111527,0.21947088,-0.21947089,0.09205399,-0.09205399,0.00000000,-0.00000000,0.03831046,-0.03831046,0.56188923,-0.56188924
-4.34917459,1.05938053,-1.05938055,0.27520267,-0.27520267,0.22401299,-0.22401300,0.09172892,-0.09172892,0.00000000,-0.00000000,0.03959390,-0.03959390,0.56614940,-0.56614941
-4.34317159,1.06559108,-1.06559109,0.26875739,-0.26875739,0.22795740,-0.22795741,0.09131500,-0.09131500,0.00000000,-0.00000000,0.04076438,-0.04076438,0.56877934,-0.56877934
-4.33716858,1.06883405,-1.06883406,0.26186103,-0.26186103,0.23121583,-0.23121583,0.09078651,-0.09078651,0.00000000,-0.00000000,0.04180895,-0.04180895,0.56975575,-0.56975575
-4.33116558,1.06905166,-1.06905166,0.25460858,-0.25460858,0.23372095,-0.23372096,0.09012719,-0.09012719,0.00000000,-0.00000000,0.04271653,-0.04271653,0.56908107,-0.56908107
-4.32516258,1.06624607,-1.06624608,0.24710553,-0.24710553,0.23542664,-0.23542664,0.08932959,-0.08932959,0.00000000,-0.00000000,0.04347796,-0.04347796,0.56678151,-0.56678151
-4.31915958,1.06047584,-1.06047584,0.23946539,-0.23946538,0.23630784,-0.23630785,0.08839435,-0.08839435,0.00000000,-0.00000000,0.04408594,-0.04408594,0.56290511,-0.56290510
-4.31315658,1.05185227,-1.05185226,0.23180755,-0.23180755,0.23636015,-0.23636015,0.08732948,-0.08732948,0.00000000,-0.00000000,0.04453502,-0.04453502,0.55751995,-0.55751994
-4.30715358,1.04053611,-1.04053610,0.22425573,-0.22425573,0.23559910,-0.23559910,0.08614964,-0.08614964,0.00000000,-0.00000000,0.04482160,-0.04482160,0.55071263,-0.55071262
-4.30115058,1.02673461,-1.02673460,0.21693690,-0.21693689,0.23405938,-0.23405938,0.08487556,-0.08487556,0.00000000,-0.00000000,0.04494386,-0.04494386,0.54258714,-0.54258713
-4.29514757,1.01069914,-1.01069912,0.20998073,-0.20998073,0.23179380,-0.23179380,0.08353350,-0.08353350,0.00000000,-0.00000000,0.04490185,-0.04490185,0.53326411,-0.53326410
-4.28914457,0.99272333,-0.99272332,0.20351952,-0.20351952,0.22887225,-0.22887225,0.08215485,-0.08215484,0.00000000,-0.00000000,0.04469751,-0.04469751,0.52288046,-0.52288045
-4.28314157,0.97314171,-0.97314169,0.19768832,-0.19768832,0.22538057,-0.22538057,0.08077577,-0.08077577,0.00000000,-0.00000000,0.04433474,-0.04433474,0.51158936,-0.51158935
-4.27713857,0.95232844,-0.95232842,0.19262536,-0.19262535,0.22141936,-0.22141936,0.07943701,-0.07943701,0.00000000,-0.00000000,0.04381954,-0.04381954,0.49956031,-0.49956030
-4.27113557,0.93069614,-0.93069612,0.18847231,-0.18847231,0.21710268,-0.21710268,0.07818363,-0.07818362,0.00000000,-0.00000000,0.04316008,-0.04316008,0.48697933,-0.48697932
-4.26513257,0.90869417,-0.90869414,0.18537452,-0.18537452,0.21255667,-0.21255667,0.07706479,-0.07706479,0.00000000,-0.00000000,0.04236679,-0.04236679,0.47404893,-0.47404891
-4.25912956,0.88680619,-0.88680616,0.18348068,-0.18348068,0.20791798,-0.20791798,0.07613348,-0.07613348,0.00000000,-0.00000000,0.04145249,-0.04145248,0.46098765,-0.46098764
-4.25312656,0.86554660,-0.86554658,0.18294208,-0.18294208,0.20333202,-0.20333202,0.07544611,-0.07544610,0.00000000,-0.00000000,0.04043234,-0.04043234,0.44802917,-0.44802915
-4.24712356,0.84545547,-0.84545544,0.18391108,-0.18391108,0.19895096,-0.19895096,0.07506192,-0.07506192,0.00000000,-0.00000000,0.03932391,-0.03932391,0.43542051,-0.43542050
-4.24112056,0.82709173,-0.82709171,0.18653888,-0.18653888,0.19493144,-0.19493143,0.07504232,-0.07504232,0.00000000,-0.00000000,0.03814698,-0.03814698,0.42341951,-0.42341950
-4.23511756,0.81102462,-0.81102460,0.19097241,-0.19097241,0.19143201,-0.19143200,0.07544989,-0.07544989,0.00000000,-0.00000000,0.03692339,-0.03692339,0.41229121,-0.41229120
-4.22911456,0.79782310,-0.79782308,0.19735043,-0.19735043,0.18861026,-0.18861025,0.07634724,-0.07634724,0.00000000,-0.00000000,0.03567677,-0.03567677,0.40230333,-0.40230332
-4.22311156,0.78804365,-0.78804363,0.20579897,-0.20579897,0.18661971,-0.18661971,0.07779564,-0.07779564,0.00000000,-0.00000000,0.03443212,-0.03443212,0.39372078,-0.39372076
-4.21710855,0.78221657,-0.78221655,0.21642618,-0.21642618,0.18560652,-0.18560652,0.07985357,-0.07985357,0.00000000,-0.00000000,0.03321536,-0.03321536,0.38679935,-0.38679934
-4.21110555,0.78083121,-0.78083119,0.22931685,-0.22931685,0.18570605,-0.18570605,0.08257503,-0.08257503,0.00000000,-0.00000000,0.03205280,-0.03205280,0.38177880,-0.38177879
-4.20510255,0.78432079,-0.78432078,0.24452693,-0.24452693,0.18703946,-0.18703945,0.08600793,-0.08600793,0.00000000,-0.00000000,0.03097052,-0.03097052,0.37887550,-0.37887549
-4.19909955,0.79304733,-0.79304732,0.26207828,-0.26207828,0.18971047,-0.18971047,0.09019248,-0.09019249,0.00000000,-0.00000000,0.02999372,-0.02999372,0.37827505,-0.37827504
-4.19309655,0.80728752,-0.80728751,0.28195401,-0.28195402,0.19380244,-0.19380243,0.09515975,-0.09515975,0.00000000,-0.00000000,0.02914605,-0.02914604,0.38012507,-0.38012506
-4.18709355,0.82722018,-0.82722017,0.30409487,-0.30409488,0.19937578,-0.19937578,0.10093040,-0.10093041,0.00000000,-0.00000000,0.02844897,-0.02844897,0.38452866,-0.38452865
-4.18109055,0.85291617,-0.85291617,0.32839680,-0.32839681,0.20646616,-0.20646617,0.10751384,-0.10751385,0.00000000,-0.00000000,0.02792115,-0.02792115,0.39153864,-0.39153863
-4.17508754,0.88433123,-0.88433123,0.35471017,-0.35471018,0.21508330,-0.21508330,0.11490771,-0.11490771,0.00000000,-0.00000000,0.02757784,-0.02757784,0.40115316,-0.40115315
-4.16908454,0.92130246,-0.92130246,0.38284074,-0.38284075,0.22521064,-0.22521064,0.12309788,-0.12309788,0.00000000,-0.00000000,0.02743045,-0.02743045,0.41331268,-0.41331268
-4.16308154,0.96354868,-0.96354869,0.41255257,-0.41255259,0.23680599,-0.23680600,0.13205894,-0.13205894,0.00000000,-0.00000000,0.02748609,-0.02748609,0.42789874,-0.42789874
-4.15707854,1.01067504,-1.01067506,0.44357295,-0.44357296,0.24980307,-0.24980308,0.14175521,-0.14175522,0.00000000,-0.00000000,0.02774737,-0.02774737,0.44473448,-0.44473448
-4.15107554,1.06218178,-1.06218180,0.47559909,-0.47559911,0.26411398,-0.26411398,0.15214228,-0.15214228,0.00000000,-0.00000000,0.02821218,-0.02821218,0.46358712,-0.46358713
-4.14507254,1.11747689,-1.11747691,0.50830668,-0.50830669,0.27963250,-0.27963250,0.16316891,-0.16316892,0.00000000,-0.00000000,0.02887368,-0.02887368,0.48417230,-0.48417230
-4.13906953,1.17589241,-1.17589243,0.54135964,-0.54135965,0.29623819,-0.29623820,0.17477938,-0.17477938,0.00000000,-0.00000000,0.02972039,-0.02972039,0.50616009,-0.50616010
-4.13306653,1.23670361,-1.23670364,0.57442097,-0.57442099,0.31380097,-0.31380098,0.18691599,-0.18691600,0.00000000,-0.00000000,0.03073643,-0.03073643,0.52918271,-0.52918272
-4.12706353,1.29915033,-1.29915036,0.60716401,-0.60716402,0.33218605,-0.33218606,0.19952174,-0.19952175,0.00000000,-0.00000000,0.03190186,-0.03190186,0.55284342,-0.55284342
-4.12106053,1.36245950,-1.36245954,0.63928355,-0.63928356,0.35125898,-0.35125899,0.21254284,-0.21254285,0.00000000,-0.00000000,0.03319313,-0.03319313,0.57672649,-0.57672650
-4.11505753,1.42586805,-1.42586808,0.67050630,-0.67050632,0.37089049,-0.37089050,0.22593106,-0.22593107,0.00000000,-0.00000000,0.03458364,-0.03458364,0.60040781,-0.60040782
-4.10905453,1.48864481,-1.48864485,0.70060002,-0.70060004,0.39096096,-0.39096098,0.23964565,-0.23964566,0.00000000,-0.00000000,0.03604436,-0.03604436,0.62346575,-0.62346577
-4.10305153,1.55011085,-1.55011089,0.72938080,-0.72938082,0.41136413,-0.41136415,0.25365469,-0.25365470,0.00000000,-0.00000000,0.03754457,-0.03754457,0.64549189,-0.64549190
-4.09704852,1.60965694,-1.60965698,0.75671798,-0.75671800,0.43200993,-0.43200995,0.26793578,-0.26793579,0.00000000,-0.00000000,0.03905257,-0.03905257,0.66610128,-0.66610129
-4.09104552,1.66675762,-1.66675766,0.78253647,-0.78253649,0.45282621,-0.45282623,0.28247592,-0.28247594,0.00000000,-0.00000000,0.04053646,-0.04053646,0.68494187,-0.68494188
-4.08504252,1.72098107,-1.72098111,0.80681606,-0.80681608,0.47375925,-0.47375927,0.29727058,-0.29727059,0.00000000,-0.00000000,0.04196495,-0.04196495,0.70170275,-0.70170276
-4.07903952,1.77199461,-1.77199465,0.82958779,-0.82958781,0.49477301,-0.49477302,0.31232192,-0.31232193,0.00000000,-0.00000000,0.04330804,-0.04330804,0.71612098,-0.71612099
-4.07303652,1.81956536,-1.81956540,0.85092750,-0.85092752,0.51584707,-0.51584708,0.32763627,-0.32763628,0.00000000,-0.00000000,0.04453784,-0.04453784,0.72798682,-0.72798683
-4.06703352,1.86355652,-1.86355655,0.87094666,-0.87094668,0.53697351,-0.53697353,0.34322091,-0.34322092,0.00000000,-0.00000000,0.04562912,-0.04562912,0.73714721,-0.73714721
-4.06103052,1.90391927,-1.90391930,0.88978128,-0.88978130,0.55815278,-0.55815280,0.35908041,-0.35908042,0.00000000,-0.00000000,0.04655993,-0.04655993,0.74350735,-0.74350735
-4.05502751,1.94068112,-1.94068116,0.90757908,-0.90757910,0.57938880,-0.57938882,0.37521267,-0.37521268,0.00000000,-0.00000000,0.04731205,-0.04731206,0.74703058,-0.74703058
-4.04902451,1.97393136,-1.97393140,0.92448597,-0.92448598,0.60068378,-0.60068380,0.39160492,-0.39160493,0.00000000,-0.00000000,0.04787134,-0.04787134,0.74773644,-0.74773645
-4.04302151,2.00380457,-2.00380460,0.94063240,-0.94063242,0.62203287,-0.62203289,0.40823005,-0.40823006,0.00000000,-0.00000000,0.04822795,-0.04822795,0.74569715,-0.74569715
-4.03701851,2.03046324,-2.03046328,0.95612059,-0.95612061,0.64341926,-0.64341928,0.42504341,-0.42504342,0.00000000,-0.00000000,0.04837641,-0.04837641,0.74103265,-0.74103265
-4.03101551,2.05408071,-2.05408074,0.97101318,-0.97101320,0.66480994,-0.66480996,0.44198050,-0.44198051,0.00000000,-0.00000000,0.04831557,-0.04831557,0.73390455,-0.73390455
-4.02501251,2.07482527,-2.07482530,0.98532434,-0.98532436,0.68615253,-0.68615255,0.45895567,-0.45895568,0.00000000,-0.00000000,0.04804847,-0.04804847,0.72450913,-0.72450913
-4.01900950,2.09284668,-2.09284670,0.99901366,-0.99901368,0.70737354,-0.70737356,0.47586211,-0.47586213,0.00000000,-0.00000000,0.04758197,-0.04758197,0.71306983,-0.71306983
-4.01300650,2.10826578,-2.10826580,1.01198353,-1.01198355,0.72837820,-0.72837822,0.49257324,-0.49257325,0.00000000,-0.00000000,0.04692640,-0.04692640,0.69982945,-0.69982944
-4.00700350,2.12116797,-2.12116799,1.02408010,-1.02408011,0.74905201,-0.74905203,0.50894547,-0.50894548,0.00000000,-0.00000000,0.04609508,-0.04609508,0.68504244,-0.68504244
-4.00100050,2.13160080,-2.13160082,1.03509797,-1.03509798,0.76926413,-0.76926415,0.52482243,-0.52482245,0.00000000,-0.00000000,0.04510374,-0.04510374,0.66896766,-0.66896765
-3.99499750,2.13957603,-2.13957605,1.04478847,-1.04478848,0.78887233,-0.78887235,0.54004044,-0.54004045,0.00000000,-0.00000000,0.04396998,-0.04396998,0.65186161,-0.65186160
-3.98899450,2.14507572,-2.14507573,1.05287110,-1.05287111,0.80772943,-0.80772944,0.55443494,-0.55443495,0.00000000,-0.00000000,0.04271266,-0.04271266,0.63397273,-0.63397272
-3.98299150,2.14806208,-2.14806208,1.05904759,-1.05904760,0.82569081,-0.82569082,0.56784769,-0.56784770,0.00000000,-0.00000000,0.04135132,-0.04135132,0.61553664,-0.61553663
-3.97698849,2.14849027,-2.14849027,1.06301782,-1.06301782,0.84262261,-0.84262262,0.58013436,-0.58013437,0.00000000,-0.00000000,0.03990568,-0.03990568,0.59677258,-0.59677257
-3.97098549,2.14632323,-2.14632323,1.06449675,-1.06449675,0.85841003,-0.85841004,0.59117186,-0.59117187,0.00000000,-0.00000000,0.03839510,-0.03839510,0.57788103,-0.57788102
-3.96498249,2.14154739,-2.14154739,1.06323148,-1.06323148,0.87296525,-0.87296526,0.60086531,-0.60086532,0.00000000,-0.00000000,0.03683824,-0.03683824,0.55904250,-0.55904248
-3.95897949,2.13418799,-2.13418798,1.05901726,-1.05901726,0.88623439,-0.88623440,0.60915389,-0.60915390,0.00000000,-0.00000000,0.03525270,-0.03525270,0.54041741,-0.54041740
-3.95297649,2.12432291,-2.12432290,1.05171181,-1.05171180,0.89820289,-0.89820290,0.61601533,-0.61601534,0.00000000,-0.00000000,0.03365476,-0.03365476,0.52214688,-0.52214687
-3.94697349,2.11209377,-2.11209375,1.04124684,-1.04124683,0.90889904,-0.90889905,0.62146866,-0.62146867,0.00000000,-0.00000000,0.03205925,-0.03205925,0.50435423,-0.50435421
-3.94097049,2.09771322,-2.09771320,1.02763631,-1.02763630,0.91839507,-0.91839507,0.62557493,-0.62557493,0.00000000,-0.00000000,0.03047944,-0.03047944,0.48714693,-0.48714692
-3.93496748,2.08146780,-2.08146778,1.01098074,-1.01098072,0.92680570,-0.92680571,0.62843575,-0.62843575,0.00000000,-0.00000000,0.02892707,-0.02892707,0.47061891,-0.47061890
-3.92896448,2.06371573,-2.06371571,0.99146733,-0.99146731,0.93428414,-0.93428414,0.63018967,-0.63018967,0.00000000,-0.00000000,0.02741231,-0.02741231,0.45485275,-0.45485274
-3.92296148,2.04487954,-2.04487952,0.96936600,-0.96936597,0.94101541,-0.94101541,0.63100648,-0.63100648,0.00000000,-0.00000000,0.02594391,-0.02594391,0.43992171,-0.43992170
-3.91695848,2.02543366,-2.02543364,0.94502117,-0.94502114,0.94720748,-0.94720748,0.63107955,-0.63107955,0.00000000,-0.00000000,0.02452929,-0.02452929,0.42589139,-0.42589138
-3.91095548,2.00588762,-2.00588761,0.91884011,-0.91884009,0.95308051,-0.95308051,0.63061677,-0.63061677,0.00000000,-0.00000000,0.02317460,-0.02317460,0.41282084,-0.41282083
-3.90495248,1.98676551,-1.98676550,0.89127816,-0.89127814,0.95885473,-0.95885473,0.62983037,-0.62983037,0.00000000,-0.00000000,0.02188494,-0.02188494,0.40076306,-0.40076305
-3.89894947,1.96858298,-1.96858297,0.86282169,-0.86282166,0.96473772,-0.96473772,0.62892613,-0.62892613,0.00000000,-0.00000000,0.02066437,-0.02066437,0.38976493,-0.38976493
-3.89294647,1.95182305,-1.95182304,0.83396973,-0.83396971,0.97091166,-0.97091167,0.62809270,-0.62809270,0.00000000,-0.00000000,0.01951607,-0.01951607,0.37986658,-0.37986658
-3.88694347,1.93691206,-1.93691205,0.80521517,-0.80521515,0.97752146,-0.97752146,0.62749144,-0.62749144,0.00000000,-0.00000000,0.01844241,-0.01844241,0.37110027,-0.37110026
-3.88094047,1.92419740,-1.92419739,0.77702644,-0.77702642,0.98466425,-0.98466426,0.62724745,-0.62724745,0.00000000,-0.00000000,0.01744501,-0.01744501,0.36348900,-0.36348900
-3.87493747,1.91392818,-1.91392817,0.74983067,-0.74983065,0.99238119,-0.99238120,0.62744218,-0.62744219,0.00000000,-0.00000000,0.01652478,-0.01652478,0.35704501,-0.35704500
-3.86893447,1.90624024,-1.90624024,0.72399904,-0.72399902,1.00065176,-1.00065177,0.62810825,-0.62810826,0.00000000,-0.00000000,0.01568200,-0.01568200,0.35176829,-0.35176829
-3.86293147,1.90114645,-1.90114645,0.69983505,-0.69983503,1.00939127,-1.00939128,0.62922647,-0.62922647,0.00000000,-0.00000000,0.01491635,-0.01491635,0.34764540,-0.34764540
-3.85692846,1.89853285,-1.89853285,0.67756613,-0.67756611,1.01845156,-1.01845158,0.63072557,-0.63072557,0.00000000,-0.00000000,0.01422695,-0.01422695,0.34464867,-0.34464867
-3.85092546,1.89816118,-1.89816119,0.65733896,-0.65733894,1.02762508,-1.02762509,0.63248450,-0.63248450,0.00000000,-0.00000000,0.01361241,-0.01361241,0.34273596,-0.34273596
-3.84492246,1.89967762,-1.89967764,0.63921848,-0.63921846,1.03665205,-1.03665206,0.63433724,-0.63433725,0.00000000,-0.00000000,0.01307096,-0.01307096,0.34185108,-0.34185108
-3.83891946,1.90262735,-1.90262737,0.62319060,-0.62319058,1.04523057,-1.04523058,0.63607997,-0.63607998,0.00000000,-0.00000000,0.01260047,-0.01260047,0.34192485,-0.34192485
-3.83291646,1.90647427,-1.90647429,0.60916819,-0.60916817,1.05302899,-1.05302900,0.63748011,-0.63748012,0.00000000,-0.00000000,0.01219862,-0.01219862,0.34287689,-0.34287689
-3.82691346,1.91062482,-1.91062484,0.59699997,-0.59699996,1.05970009,-1.05970010,0.63828697,-0.63828698,0.00000000,-0.00000000,0.01186298,-0.01186298,0.34461790,-0.34461790
-3.82091046,1.91445461,-1.91445463,0.58648171,-0.58648170,1.06489620,-1.06489621,0.63824332,-0.63824333,0.00000000,-0.00000000,0.01159119,-0.01159119,0.34705250,-0.34705250
-3.81490745,1.91733647,-1.91733649,0.57736895,-0.57736894,1.06828464,-1.06828465,0.63709741,-0.63709741,0.00000000,-0.00000000,0.01138105,-0.01138105,0.35008233,-0.35008233
-3.80890445,1.91866855,-1.91866856,0.56939070,-0.56939070,1.06956261,-1.06956262,0.63461476,-0.63461476,0.00000000,-0.00000000,0.01123072,-0.01123072,0.35360936,-0.35360936
-3.80290145,1.91790085,-1.91790086,0.56226331,-0.56226330,1.06847080,-1.06847081,0.63058929,-0.63058929,0.00000000,-0.00000000,0.01113883,-0.01113883,0.35753906,-0.35753907
-3.79689845,1.91455906,-1.91455907,0.55570374,-0.55570374,1.06480510,-1.06480511,0.62485307,-0.62485308,0.00000000,-0.00000000,0.01110458,-0.01110458,0.36178349,-0.36178350
-3.79089545,1.90826441,-1.90826442,0.54944183,-0.54944182,1.05842584,-1.05842584,0.61728439,-0.61728439,0.00000000,-0.00000000,0.01112784,-0.01112784,0.36626388,-0.36626389
-3.78489245,1.89874873,-1.89874873,0.54323082,-0.54323081,1.04926411,-1.04926411,0.60781367,-0.60781366,0.00000000,-0.00000000,0.01120922,-0.01120922,0.37091283,-0.37091283
-3.77888944,1.88586415,-1.88586415,0.53685600,-0.53685599,1.03732499,-1.03732499,0.59642704,-0.59642703,0.00000000,-0.00000000,0.01135006,-0.01135006,0.37567583,-0.37567583
-3.77288644,1.86958712,-1.86958711,0.53014096,-0.53014095,1.02268761,-1.02268760,0.58316748,-0.58316747,0.00000000,-0.00000000,0.01155241,-0.01155241,0.38051226,-0.38051227
-3.76688344,1.85001684,-1.85001684,0.52295164,-0.52295164,1.00550199,-1.00550198,0.56813339,-0.56813338,0.00000000,-0.00000000,0.01181898,-0.01181898,0.38539571,-0.38539571
-3.76088044,1.82736852,-1.82736851,0.51519798,-0.51519797,0.98598323,-0.98598322,0.55147489,-0.55147487,0.00000000,-0.00000000,0.01215300,-0.01215300,0.39031373,-0.39031374
-3.75487744,1.80196195,-1.80196194,0.50683337,-0.50683336,0.96440313,-0.96440312,0.53338797,-0.53338796,0.00000000,-0.00000000,0.01255807,-0.01255807,0.39526716,-0.39526716
-3.74887444,1.77420652,-1.77420650,0.49785238,-0.49785236,0.94107997,-0.94107995,0.51410695,-0.51410693,0.00000000,-0.00000000,0.01303800,-0.01303800,0.40026897,-0.40026897
-3.74287144,1.74458336,-1.74458334,0.48828668,-0.48828667,0.91636693,-0.91636692,0.49389549,-0.49389548,0.00000000,-0.00000000,0.01359655,-0.01359655,0.40534297,-0.40534298
-3.73686843,1.71362600,-1.71362598,0.47820003,-0.47820002,0.89063990,-0.89063988,0.47303690,-0.47303688,0.00000000,-0.00000000,0.01423723,-0.01423723,0.41052229,-0.41052229
-3.73086543,1.68190044,-1.68190042,0.46768237,-0.46768235,0.86428515,-0.86428513,0.45182394,-0.45182393,0.00000000,-0.00000000,0.01496306,-0.01496306,0.41584781,-0.41584781
-3.72486243,1.64998571,-1.64998569,0.45684355,-0.45684354,0.83768760,-0.83768758,0.43054892,-0.43054891,0.00000000,-0.00000000,0.01577630,-0.01577630,0.42136671,-0.42136672
-3.71885943,1.61845592,-1.61845590,0.44580719,-0.44580717,0.81122019,-0.81122017,0.40949428,-0.40949426,0.00000000,-0.00000000,0.01667826,-0.01667826,0.42713107,-0.42713107
-3.71285643,1.58786432,-1.58786430,0.43470474,-0.43470473,0.78523466,-0.78523464,0.38892425,-0.38892424,0.00000000,-0.00000000,0.01766905,-0.01766905,0.43319653,-0.43319654
-3.70685343,1.55873010,-1.55873008,0.42367025,-0.42367024,0.76005421,-0.76005419,0.36907792,-0.36907790,0.00000000,-0.00000000,0.01874742,-0.01874742,0.43962116,-0.43962117
-3.70085043,1.53152801,-1.53152799,0.41283586,-0.41283585,0.73596808,-0.73596806,0.35016380,-0.35016378,0.00000000,-0.00000000,0.01991059,-0.01991059,0.44646427,-0.44646428
-3.69484742,1.50668101,-1.50668099,0.40232814,-0.40232813,0.71322818,-0.71322816,0.33235623,-0.33235621,0.00000000,-0.00000000,0.02115414,-0.02115414,0.45378520,-0.45378520
-3.68884442,1.48455558,-1.48455556,0.39226538,-0.39226537,0.69204759,-0.69204757,0.31579349,-0.31579348,0.00000000,-0.00000000,0.02247195,-0.02247195,0.46164202,-0.46164203
-3.68284142,1.46545963,-1.46545962,0.38275572,-0.38275570,0.67260086,-0.67260084,0.30057774,-0.30057772,0.00000000,-0.00000000,0.02385613,-0.02385613,0.47008999,-0.47009000
-3.67683842,1.44964225,-1.44964224,0.37389598,-0.37389597,0.65502565,-0.65502563,0.28677641,-0.28677639,0.00000000,-0.00000000,0.02529703,-0.02529704,0.47917966,-0.47917967
-3.67083542,1.43729490,-1.43729490,0.36577119,-0.36577118,0.63942555,-0.63942554,0.27442502,-0.27442501,0.00000000,-0.00000000,0.02678333,-0.02678333,0.48895468,-0.48895469
-3.66483242,1.42855347,-1.42855347,0.35845449,-0.35845448,0.62587359,-0.62587358,0.26353107,-0.26353106,0.00000000,-0.00000000,0.02830207,-0.02830207,0.49944914,-0.49944916
-3.65882941,1.42350056,-1.42350056,0.35200736,-0.35200735,0.61441600,-0.61441600,0.25407861,-0.25407861,0.00000000,-0.00000000,0.02983878,-0.02983879,0.51068462,-0.51068464
-3.65282641,1.42216768,-1.42216769,0.34647995,-0.34647994,0.60507607,-0.60507606,0.24603330,-0.24603330,0.00000000,-0.00000000,0.03137769,-0.03137770,0.52266683,-0.52266684
-3.64682341,1.42453684,-1.42453684,0.34191144,-0.34191143,0.59785758,-0.59785757,0.23934749,-0.23934749,0.00000000,-0.00000000,0.03290186,-0.03290187,0.53538214,-0.53538216
-3.64082041,1.43054148,-1.43054149,0.33833024,-0.33833023,0.59274775,-0.59274774,0.23396513,-0.23396513,0.00000000,-0.00000000,0.03439344,-0.03439344,0.54879411,-0.54879413
-3.63481741,1.44006677,-1.44006678,0.33575409,-0.33575408,0.58971945,-0.58971945,0.22982620,-0.22982620,0.00000000,-0.00000000,0.03583390,-0.03583390,0.56284016,-0.56284017
-3.62881441,1.45294916,-1.45294917,0.33418992,-0.33418991,0.58873271,-0.58873271,0.22687047,-0.22687047,0.00000000,-0.00000000,0.03720435,-0.03720435,0.57742873,-0.57742874
-3.62281141,1.46897582,-1.46897584,0.33363364,-0.33363363,0.58973548,-0.58973549,0.22504048,-0.22504048,0.00000000,-0.00000000,0.03848585,-0.03848585,0.59243717,-0.59243719
-3.61680840,1.48788410,-1.48788412,0.33406980,-0.33406979,0.59266389,-0.59266389,0.22428362,-0.22428362,0.00000000,-0.00000000,0.03965972,-0.03965973,0.60771053,-0.60771055
-3.61080540,1.50936168,-1.50936170,0.33547124,-0.33547124,0.59744201,-0.59744201,0.22455341,-0.22455341,0.00000000,-0.00000000,0.04070794,-0.04070794,0.62306161,-0.62306163
-3.60480240,1.53304775,-1.53304777,0.33779896,-0.33779895,0.60398159,-0.60398160,0.22580990,-0.22580990,0.00000000,-0.00000000,0.04161349,-0.04161349,0.63827235,-0.63827237
-3.59879940,1.55853593,-1.55853595,0.34100210,-0.34100210,0.61218186,-0.61218186,0.22801949,-0.22801949,0.00000000,-0.00000000,0.04236078,-0.04236078,0.65309677,-0.65309678
-3.59279640,1.58537917,-1.58537920,0.34501840,-0.34501840,0.62192964,-0.62192965,0.23115412,-0.23115412,0.00000000,-0.00000000,0.04293601,-0.04293601,0.66726548,-0.66726549
-3.58679340,1.61309705,-1.61309707,0.34977499,-0.34977499,0.63310017,-0.63310018,0.23519015,-0.23519015,0.00000000,-0.00000000,0.04332755,-0.04332755,0.68049175,-0.68049176
-3.58079040,1.64118550,-1.64118552,0.35518974,-0.35518974,0.64555867,-0.64555869,0.24010707,-0.24010707,0.00000000,-0.00000000,0.04352630,-0.04352630,0.69247899,-0.69247900
-3.57478739,1.66912906,-1.66912908,0.36117314,-0.36117314,0.65916280,-0.65916281,0.24588615,-0.24588615,0.00000000,-0.00000000,0.04352601,-0.04352601,0.70292950,-0.70292951
-3.56878439,1.69641537,-1.69641539,0.36763062,-0.36763062,0.67376604,-0.67376606,0.25250929,-0.25250930,0.00000000,-0.00000000,0.04332356,-0.04332356,0.71155406,-0.71155407
-3.56278139,1.72255133,-1.72255135,0.37446541,-0.37446542,0.68922211,-0.68922212,0.25995814,-0.25995814,0.00000000,-0.00000000,0.04291911,-0.04291911,0.71808217,-0.71808218
