energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.84242121,2.44427150,1.96118642,1.00143799,0.00209140,0.43808147,0.67033448,0.00000000,1.66384573,0.33936893
-2.83641821,2.36090492,1.91608635,0.99586538,0.00191193,0.41082310,0.65765673,0.00000000,1.56137733,0.32100481
-2.83041521,2.28157798,1.87581732,0.99240838,0.00175520,0.38518238,0.64362764,0.00000000,1.46297462,0.30298176
-2.82441221,2.20702319,1.84077163,0.99112295,0.00162281,0.36134806,0.62844138,0.00000000,1.36958638,0.28545506
-2.81840920,2.13786127,1.81124319,0.99202105,0.00151592,0.33946084,0.61231371,0.00000000,1.28201780,0.26856486
-2.81240620,2.07459378,1.78742433,0.99506903,0.00143529,0.31961405,0.59547711,0.00000000,1.20092693,0.25243454
-2.80640320,2.01759957,1.76940446,1.00018702,0.00138131,0.30185636,0.57817565,0.00000000,1.12682764,0.23716962
-2.80040020,1.96713522,1.75717088,1.00724944,0.00135399,0.28619643,0.56065970,0.00000000,1.06009856,0.22285709
-2.79439720,1.92333938,1.75061159,1.01608654,0.00135302,0.27260918,0.54318088,0.00000000,1.00099747,0.20956540
-2.78839420,1.88624093,1.74952013,1.02648731,0.00137774,0.26104327,0.52598737,0.00000000,0.94968006,0.19734485
-2.78239120,1.85577046,1.75360245,1.03820348,0.00142722,0.25142961,0.50931978,0.00000000,0.90622215,0.18622852
-2.77638819,1.83177469,1.76248560,1.05095479,0.00150022,0.24369022,0.49340775,0.00000000,0.87064397,0.17623362
-2.77038519,1.81403319,1.77572811,1.06443532,0.00159521,0.23774722,0.47846725,0.00000000,0.84293513,0.16736319
-2.76438219,1.80227654,1.79283189,1.07832085,0.00171044,0.23353133,0.46469876,0.00000000,0.82307908,0.15960807
-2.75837919,1.79620532,1.81325524,1.09227704,0.00184387,0.23098950,0.45228615,0.00000000,0.81107549,0.15294906
-2.75237619,1.79550888,1.83642680,1.10596825,0.00199326,0.23009128,0.44139614,0.00000000,0.80695942,0.14735910
-2.74637319,1.79988309,1.86176003,1.11906668,0.00215617,0.23083362,0.43217834,0.00000000,0.81081613,0.14280552
-2.74037019,1.80904617,1.88866769,1.13126164,0.00232996,0.23324371,0.42476554,0.00000000,0.82279040,0.13925207
-2.73436718,1.82275190,1.91657611,1.14226858,0.00251186,0.23737977,0.41927410,0.00000000,0.84308997,0.13666076
-2.72836418,1.84079927,1.94493859,1.15183754,0.00269899,0.24332965,0.41580430,0.00000000,0.87198220,0.13499342
-2.72236118,1.86303825,1.97324761,1.15976063,0.00288841,0.25120721,0.41444029,0.00000000,0.90978427,0.13421288
-2.71635818,1.88937109,2.00104527,1.16587835,0.00307716,0.26114660,0.41524967,0.00000000,0.95684656,0.13428369
-2.71035518,1.91974905,2.02793170,1.17008427,0.00326233,0.27329462,0.41828246,0.00000000,1.01353021,0.13517252
-2.70435218,1.95416447,2.05357090,1.17232795,0.00344107,0.28780144,0.42356936,0.00000000,1.08017912,0.13684798
-2.69834917,1.99263847,2.07769393,1.17261582,0.00361071,0.30481010,0.43111946,0.00000000,1.15708801,0.13928013
-2.69234617,2.03520490,2.10009910,1.17100995,0.00376875,0.32444514,0.44091730,0.00000000,1.24446746,0.14243962
-2.68634317,2.08189100,2.12064933,1.16762470,0.00391293,0.34680097,0.45291949,0.00000000,1.34240788,0.14629645
-2.68034017,2.13269602,2.13926659,1.16262136,0.00404128,0.37193046,0.46705112,0.00000000,1.45084390,0.15081858
-2.67433717,2.18756869,2.15592380,1.15620088,0.00415213,0.39983430,0.48320221,0.00000000,1.56952123,0.15597040
-2.66833417,2.24638491,2.17063467,1.14859518,0.00424415,0.43045174,0.50122441,0.00000000,1.69796770,0.16171112
-2.66233117,2.30892700,2.18344178,1.14005723,0.00431636,0.46365307,0.52092846,0.00000000,1.83547034,0.16799338
-2.65632816,2.37486573,2.19440385,1.13085048,0.00436811,0.49923448,0.54208254,0.00000000,1.98106000,0.17476185
-2.65032516,2.44374645,2.20358266,1.12123812,0.00439912,0.53691549,0.56441199,0.00000000,2.13350490,0.18195234
-2.64432216,2.51498033,2.21103053,1.11147264,0.00440942,0.57633925,0.58760048,0.00000000,2.29131398,0.18949108
-2.63831916,2.58784161,2.21677898,1.10178616,0.00439935,0.61707589,0.61129300,0.00000000,2.45275069,0.19729454
-2.63231616,2.66147127,2.22082924,1.09238208,0.00436951,0.65862884,0.63510063,0.00000000,2.61585711,0.20526972
-2.62631316,2.73488742,2.22314518,1.08342818,0.00432077,0.70044397,0.65860711,0.00000000,2.77848816,0.21331490
-2.62031016,2.80700225,2.22364897,1.07505164,0.00425420,0.74192140,0.68137716,0.00000000,2.93835487,0.22132084
-2.61430715,2.87664483,2.22221976,1.06733596,0.00417102,0.78242936,0.70296625,0.00000000,3.09307528,0.22917251
-2.60830415,2.94258903,2.21869526,1.06031980,0.00407263,0.82131980,0.72293152,0.00000000,3.24023134,0.23675114
-2.60230115,3.00358529,2.21287626,1.05399768,0.00396049,0.85794507,0.74084341,0.00000000,3.37742953,0.24393654
-2.59629815,3.05839490,2.20453359,1.04832228,0.00383617,0.89167507,0.75629757,0.00000000,3.50236303,0.25060976
-2.59029515,3.10582507,2.19341710,1.04320809,0.00370126,0.92191409,0.76892643,0.00000000,3.61287302,0.25665569
-2.58429215,3.14476345,2.17926614,1.03853606,0.00355737,0.94811697,0.77841000,0.00000000,3.70700657,0.26196576
-2.57828914,3.17421028,2.16182094,1.03415891,0.00340614,0.96980361,0.78448539,0.00000000,3.78306917,0.26644051
-2.57228614,3.19330704,2.14083415,1.02990675,0.00324914,0.98657164,0.78695450,0.00000000,3.83966968,0.26999192
-2.56628314,3.20136021,2.11608215,1.02559278,0.00308793,0.99810663,0.78568967,0.00000000,3.87575617,0.27254542
-2.56028014,3.19785948,2.08737542,1.02101878,0.00292402,1.00418950,0.78063699,0.00000000,3.89064152,0.27404162
-2.55427714,3.18248966,2.05456768,1.01598033,0.00275883,1.00470106,0.77181704,0.00000000,3.88401798,0.27443755
-2.54827414,3.15513632,2.01756347,1.01027156,0.00259372,0.99962355,0.75932326,0.00000000,3.85596040,0.27370747
-2.54227114,3.11588512,1.97632401,1.00368964,0.00242996,0.98903913,0.74331791,0.00000000,3.80691847,0.27184326
-2.53626813,3.06501537,1.93087119,0.99603891,0.00226870,0.97312570,0.72402591,0.00000000,3.73769856,0.26885436
-2.53026513,3.00298859,1.88128986,0.98713489,0.00211099,0.95215015,0.70172697,0.00000000,3.64943621,0.26476732
-2.52426213,2.93043276,1.82772842,0.97680827,0.00195777,0.92645939,0.67674631,0.00000000,3.54356061,0.25962494
-2.51825913,2.84812351,1.77039800,0.96490898,0.00180985,0.89646975,0.64944446,0.00000000,3.42175268,0.25348522
-2.51225613,2.75696317,1.70957035,0.95131058,0.00166791,0.86265487,0.62020670,0.00000000,3.28589838,0.24641991
-2.50625313,2.65795869,1.64557469,0.93591488,0.00153252,0.82553292,0.58943243,0.00000000,3.13803910,0.23851303
-2.50025013,2.55219942,1.57879374,0.91865686,0.00140411,0.78565327,0.55752507,0.00000000,2.98032079,0.22985913
-2.49424712,2.44083560,1.50965921,0.89950984,0.00128301,0.74358324,0.52488268,0.00000000,2.81494349,0.22056162
-2.48824412,2.32505812,1.43864674,0.87849070,0.00116943,0.69989523,0.49188976,0.00000000,2.64411280,0.21073094
-2.48224112,2.20608003,1.36627058,0.85566496,0.00106348,0.65515466,0.45891032,0.00000000,2.46999456,0.20048286
-2.47623812,2.08512024,1.29307811,0.83115149,0.00096519,0.60990889,0.42628235,0.00000000,2.29467375,0.18993682
-2.47023512,1.96338932,1.21964417,0.80512656,0.00087452,0.56467750,0.39431379,0.00000000,2.12011866,0.17921436
-2.46423212,1.84207756,1.14656537,0.77782684,0.00079138,0.51994392,0.36327991,0.00000000,1.94815074,0.16843765
-2.45822911,1.72234512,1.07445444,0.74955131,0.00071565,0.47614874,0.33342202,0.00000000,1.78042063,0.15772818
-2.45222611,1.60531401,1.00393459,0.72066150,0.00064719,0.43368457,0.30494731,0.00000000,1.61839048,0.14720559
-2.44622311,1.49206170,0.93563395,0.69158028,0.00058589,0.39289248,0.27802975,0.00000000,1.46332256,0.13698665
-2.44022011,1.38361602,0.87018023,0.66278863,0.00053163,0.35406015,0.25281170,0.00000000,1.31627378,0.12718431
-2.43421711,1.28095106,0.80819547,0.63482078,0.00048437,0.31742131,0.22940606,0.00000000,1.17809595,0.11790703
-2.42821411,1.18498377,0.75029104,0.60825741,0.00044411,0.28315670,0.20789885,0.00000000,1.04944100,0.10925810
-2.42221111,1.09657101,0.69706288,0.58371720,0.00041094,0.25139611,0.18835187,0.00000000,0.93077064,0.10133512
-2.41620810,1.01650677,0.64908692,0.56184684,0.00038502,0.22222148,0.17080543,0.00000000,0.82236975,0.09422956
-2.41020510,0.94551937,0.60691477,0.54330966,0.00036662,0.19567081,0.15528083,0.00000000,0.72436255,0.08802637
-2.40420210,0.88426850,0.57106956,0.52877320,0.00035612,0.17174268,0.14178273,0.00000000,0.63673094,0.08280365
-2.39819910,0.83334190,0.54204191,0.51889601,0.00035399,0.15040118,0.13030111,0.00000000,0.55933404,0.07863229
-2.39219610,0.79325168,0.52028591,0.51431383,0.00036081,0.13158107,0.12081290,0.00000000,0.49192822,0.07557558
-2.38619310,0.76443011,0.50621509,0.51562570,0.00037727,0.11519291,0.11328330,0.00000000,0.43418689,0.07368881
-2.38019010,0.74722503,0.50019820,0.52338000,0.00040413,0.10112814,0.10766672,0.00000000,0.38571932,0.07301882
-2.37418709,0.74189471,0.50255485,0.53806093,0.00044222,0.08926376,0.10390744,0.00000000,0.34608808,0.07360340
-2.36818409,0.74860254,0.51355074,0.56007564,0.00049244,0.07946672,0.10194010,0.00000000,0.31482443,0.07547071
-2.36218109,0.76741138,0.53339269,0.58974222,0.00055569,0.07159775,0.10168995,0.00000000,0.29144156,0.07863860
-2.35617809,0.79827806,0.56222325,0.62727893,0.00063288,0.06551459,0.10307316,0.00000000,0.27544527,0.08311387
-2.35017509,0.84104810,0.60011511,0.67279477,0.00072487,0.06107475,0.10599703,0.00000000,0.26634213,0.08889156
-2.34417209,0.89545106,0.64706535,0.72628186,0.00083243,0.05813754,0.11036043,0.00000000,0.26364504,0.09595432
-2.33816908,0.96109676,0.70298974,0.78760956,0.00095621,0.05656559,0.11605431,0.00000000,0.26687640,0.10427176
-2.33216608,1.03747287,0.76771721,0.85652088,0.00109668,0.05622586,0.12296263,0.00000000,0.27556906,0.11380012
-2.32616308,1.12394415,0.84098490,0.93263106,0.00125408,0.05699008,0.13096339,0.00000000,0.28926543,0.12448203
-2.32016008,1.21975363,0.92243403,1.01542880,0.00142841,0.05873489,0.13993021,0.00000000,0.30751498,0.13624662
-2.31415708,1.32402626,1.01160684,1.10427994,0.00161935,0.06134155,0.14973404,0.00000000,0.32987077,0.14900996
-2.30815408,1.43577505,1.10794506,1.19843397,0.00182626,0.06469556,0.16024536,0.00000000,0.35588522,0.16267586
-2.30215108,1.55391000,1.21079021,1.29703317,0.00204812,0.06868595,0.17133654,0.00000000,0.38510570,0.17713708
-2.29614807,1.67724993,1.31938585,1.39912444,0.00228354,0.07320474,0.18288445,0.00000000,0.41707043,0.19227695
-2.29014507,1.80453700,1.43288223,1.50367366,0.00253075,0.07814622,0.19477312,0.00000000,0.45130499,0.20797134
-2.28414207,1.93445397,1.55034336,1.60958232,0.00278759,0.08340651,0.20689646,0.00000000,0.48731982,0.22409098
-2.27813907,2.06564373,1.67075658,1.71570619,0.00305159,0.08888318,0.21916076,0.00000000,0.52460918,0.24050405
-2.27213607,2.19673079,1.79304471,1.82087569,0.00331993,0.09447517,0.23148699,0.00000000,0.56265154,0.25707888
-2.26613307,2.32634409,1.91608042,1.92391731,0.00358954,0.10008293,0.24381259,0.00000000,0.60091180,0.27368672
-2.26013007,2.45314065,2.03870282,2.02367583,0.00385716,0.10560882,0.25609278,0.00000000,0.63884528,0.29020448
-2.25412706,2.57582920,2.15973578,2.11903655,0.00411941,0.11095787,0.26830124,0.00000000,0.67590334,0.30651710
-2.24812406,2.69319317,2.27800754,2.20894710,0.00437285,0.11603876,0.28042991,0.00000000,0.71154070,0.32251971
-2.24212106,2.80411215,2.39237116,2.29243807,0.00461410,0.12076498,0.29248813,0.00000000,0.74522407,0.33811926
-2.23611806,2.90758125,2.50172515,2.36864195,0.00483990,0.12505627,0.30450084,0.00000000,0.77644179,0.35323553
-2.23011506,3.00272752,2.60503373,2.43680986,0.00504722,0.12884011,0.31650603,0.00000000,0.80471411,0.36780160
-2.22411206,3.08882298,2.70134602,2.49632542,0.00523331,0.13205326,0.32855136,0.00000000,0.82960361,0.38176353
-2.21810905,3.16529378,2.78981373,2.54671544,0.00539579,0.13464329,0.34069024,0.00000000,0.85072538,0.39507942
-2.21210605,3.23172514,2.86970657,2.58765716,0.00553270,0.13656989,0.35297727,0.00000000,0.86775638,0.40771788
-2.20610305,3.28786207,2.94042516,2.61898163,0.00564255,0.13780606,0.36546353,0.00000000,0.88044350,0.41965592
-2.20010005,3.33360582,3.00151096,2.64067347,0.00572433,0.13833891,0.37819159,0.00000000,0.88861005,0.43087646
-2.19409705,3.36900641,3.05265293,2.65286672,0.00577754,0.13817014,0.39119085,0.00000000,0.89216013,0.44136559
-2.18809405,3.39425157,3.09369092,2.65583732,0.00580219,0.13731609,0.40447308,0.00000000,0.89108082,0.45110979
-2.18209105,3.40965280,3.12461574,2.64999229,0.00579873,0.13580728,0.41802871,0.00000000,0.88544196,0.46009330
-2.17608804,3.41562909,3.14556593,2.63585622,0.00576809,0.13368756,0.43182393,0.00000000,0.87539344,0.46829575
-2.17008504,3.41268919,3.15682167,2.61405548,0.00571157,0.13101274,0.44579883,0.00000000,0.86116026,0.47569038
-2.16408204,3.40141324,3.15879581,2.58530086,0.00563082,0.12784884,0.45986672,0.00000000,0.84303542,0.48224285
-2.15807904,3.38243450,3.15202277,2.55036920,0.00552776,0.12426999,0.47391479,0.00000000,0.82137102,0.48791085
-2.15207604,3.35642200,3.13714529,2.51008467,0.00540453,0.12035605,0.48780605,0.00000000,0.79656795,0.49264451
-2.14607304,3.32406478,3.11489975,2.46530029,0.00526342,0.11619006,0.50138255,0.00000000,0.76906465,0.49638768
-2.14007004,3.28605817,3.08610034,2.41688037,0.00510680,0.11185572,0.51446984,0.00000000,0.73932535,0.49908000
-2.13406703,3.24309262,3.05162243,2.36568416,0.00493707,0.10743474,0.52688237,0.00000000,0.70782839,0.50065967
-2.12806403,3.19584511,3.01238561,2.31255130,0.00475660,0.10300460,0.53842972,0.00000000,0.67505491,0.50106688
-2.12206103,3.14497349,2.96933659,2.25828927,0.00456772,0.09863638,0.54892337,0.00000000,0.64147846,0.50024755
-2.11605803,3.09111329,2.92343246,2.20366310,0.00437262,0.09439310,0.55818361,0.00000000,0.60755587,0.49815738
-2.11005503,3.03487706,2.87562443,2.14938739,0.00417339,0.09032835,0.56604642,0.00000000,0.57371946,0.49476582
-2.10405203,2.97685580,2.82684256,2.09612070,0.00397195,0.08648556,0.57236985,0.00000000,0.54037099,0.49005992
-2.09804902,2.91762208,2.77798151,2.04446239,0.00377007,0.08289758,0.57703976,0.00000000,0.50787719,0.48404767
-2.09204602,2.85773440,2.72988798,1.99495153,0.00356937,0.07958691,0.57997455,0.00000000,0.47656701,0.47676083
-2.08604302,2.79774247,2.68334991,1.94806811,0.00337130,0.07656622,0.58112876,0.00000000,0.44673039,0.46825693
-2.08004002,2.73819292,2.63908785,1.90423608,0.00317714,0.07383943,0.58049535,0.00000000,0.41861848,0.45862044
-2.07403702,2.67963505,2.59774897,1.86382830,0.00298805,0.07140294,0.57810665,0.00000000,0.39244491,0.44796303
-2.06803402,2.62262650,2.55990382,1.82717298,0.00280506,0.06924724,0.57403394,0.00000000,0.36838809,0.43642275
-2.06203102,2.56773839,2.52604619,1.79456165,0.00262908,0.06735852,0.56838582,0.00000000,0.34659409,0.42416239
-2.05602801,2.51555994,2.49659617,1.76625819,0.00246092,0.06572046,0.56130534,0.00000000,0.32717994,0.41136681
-2.05002501,2.46670226,2.47190646,1.74250873,0.00230132,0.06431582,0.55296628,0.00000000,0.31023709,0.39823950
-2.04402201,2.42180122,2.45227166,1.72355216,0.00215094,0.06312796,0.54356861,0.00000000,0.29583480,0.38499848
-2.03801901,2.38151927,2.43794032,1.70963065,0.00201038,0.06214219,0.53333349,0.00000000,0.28402321,0.37187154
-2.03201601,2.34654595,2.42912903,1.70099988,0.00188019,0.06134672,0.52249791,0.00000000,0.27483619,0.35909116
-2.02601301,2.31759690,2.42603792,1.69793826,0.00176090,0.06073344,0.51130924,0.00000000,0.26829348,0.34688913
-2.02001001,2.29541099,2.42886643,1.70075460,0.00165298,0.06029825,0.50001990,0.00000000,0.26440248,0.33549109
-2.01400700,2.28074525,2.43782834,1.70979341,0.00155689,0.06004113,0.48888213,0.00000000,0.26315929,0.32511119
-2.00800400,2.27436726,2.45316474,1.72543728,0.00147303,0.05996587,0.47814318,0.00000000,0.26454927,0.31594695
-2.00200100,2.27704449,2.47515367,1.74810544,0.00140177,0.06007956,0.46804071,0.00000000,0.26854700,0.30817445
-1.99599800,2.28953026,2.50411517,1.77824801,0.00134346,0.06039173,0.45879862,0.00000000,0.27511573,0.30194404
-1.98999500,2.31254614,2.54041064,1.81633534,0.00129836,0.06091344,0.45062313,0.00000000,0.28420635,0.29737665
-1.98399200,2.34676053,2.58443559,1.86284224,0.00126670,0.06165618,0.44369920,0.00000000,0.29575597,0.29456077
-1.97798899,2.39276351,2.63660529,1.91822688,0.00124863,0.06263065,0.43818710,0.00000000,0.30968628,0.29355007
-1.97198599,2.45103840,2.69733311,1.98290475,0.00124420,0.06384564,0.43421925,0.00000000,0.32590155,0.29436197
-1.96598299,2.52193046,2.76700183,2.05721817,0.00125337,0.06530686,0.43189716,0.00000000,0.34428658,0.29697687
-1.95997999,2.60561385,2.84592884,2.14140239,0.00127599,0.06701596,0.43128860,0.00000000,0.36470470,0.30133825
-1.95397699,2.70205792,2.93432650,2.23554949,0.00131178,0.06896959,0.43242497,0.00000000,0.38699572,0.30735365
-1.94797399,2.81099457,3.03225942,2.33957183,0.00136032,0.07115874,0.43529902,0.00000000,0.41097428,0.31489634
-1.94197099,2.93188831,3.13960111,2.45316694,0.00142106,0.07356824,0.43986304,0.00000000,0.43642848,0.32380785
-1.93596798,3.06391113,3.25599228,2.57578595,0.00149326,0.07617648,0.44602761,0.00000000,0.46311906,0.33390121
-1.92996498,3.20592417,3.38080389,2.70660788,0.00157605,0.07895541,0.45366126,0.00000000,0.49077926,0.34496488
-1.92396198,3.35646817,3.51310744,2.84452182,0.00166839,0.08187078,0.46259099,0.00000000,0.51911553,0.35676729
-1.91795898,3.51376450,3.65165543,2.98811914,0.00176909,0.08488260,0.47260402,0.00000000,0.54780923,0.36906201
-1.91195598,3.67572836,3.79487412,3.13569725,0.00187681,0.08794589,0.48345081,0.00000000,0.57651932,0.38159326
-1.90595298,3.83999490,3.94087058,3.28527626,0.00199010,0.09101160,0.49484945,0.00000000,0.60488641,0.39410194
-1.89994997,4.00395894,4.08745512,3.43462900,0.00210739,0.09402775,0.50649140,0.00000000,0.63253785,0.40633181
-1.89394697,4.16482784,4.23217951,3.58132445,0.00222705,0.09694077,0.51804862,0.00000000,0.65909413,0.41803582
-1.88794397,4.31968649,4.37239055,3.72278364,0.00234741,0.09969690,0.52918179,0.00000000,0.68417636,0.42898243
-1.88194097,4.46557275,4.50529752,3.85634660,0.00246683,0.10224376,0.53954952,0.00000000,0.70741478,0.43896173
-1.87593797,4.59956071,4.62805129,3.97934795,0.00258367,0.10453191,0.54881816,0.00000000,0.72845793,0.44779107
-1.86993497,4.71884871,4.73783204,4.08919830,0.00269644,0.10651636,0.55667182,0.00000000,0.74698229,0.45532024
-1.86393197,4.82084853,4.83194190,4.18346805,0.00280376,0.10815811,0.56282229,0.00000000,0.76270208,0.46143577
-1.85792896,4.90327174,4.90789825,4.25996982,0.00290444,0.10942544,0.56701823,0.00000000,0.77537863,0.46606426
-1.85192596,4.96420919,4.96352342,4.31683582,0.00299752,0.11029512,0.56905338,0.00000000,0.78482908,0.46917453
-1.84592296,5.00219996,4.99702633,4.35258623,0.00308229,0.11075327,0.56877329,0.00000000,0.79093379,0.47077849
-1.83991996,5.01628592,5.00707211,4.36618540,0.00315835,0.11079604,0.56608021,0.00000000,0.79364222,0.47093050
-1.83391696,5.00604934,4.99283605,4.35708284,0.00322554,0.11042988,0.56093595,0.00000000,0.79297672,0.46972531
-1.82791396,4.97163120,4.95403920,4.32523699,0.00328404,0.10967151,0.55336254,0.00000000,0.78903406,0.46729440
-1.82191096,4.91372906,4.89096375,4.27112032,0.00333429,0.10854751,0.54344066,0.00000000,0.78198445,0.46380098
-1.81590795,4.83357436,4.80444737,4.19570558,0.00337698,0.10709359,0.53130586,0.00000000,0.77206791,0.45943359
-1.80990495,4.73289007,4.69585681,4.10043359,0.00341300,0.10535349,0.51714289,0.00000000,0.75958807,0.45439867
-1.80390195,4.61383029,4.56704205,3.98716426,0.00344342,0.10337759,0.50117833,0.00000000,0.74490357,0.44891228
-1.79789895,4.47890505,4.42027340,3.85811309,0.00346940,0.10122132,0.48367201,0.00000000,0.72841729,0.44319137
-1.79189595,4.33089328,4.25816461,3.71577618,0.00349214,0.09894336,0.46490752,0.00000000,0.71056384,0.43744482
-1.78589295,4.17274847,4.08358569,3.56284732,0.00351279,0.09660368,0.44518246,0.00000000,0.69179583,0.43186494
-1.77988994,4.00750106,3.89956976,3.40213101,0.00353241,0.09426167,0.42479877,0.00000000,0.67256940,0.42661949
-1.77388694,3.83816205,3.70921793,3.23645521,0.00355188,0.09197420,0.40405369,0.00000000,0.65332971,0.42184486
-1.76788394,3.66763205,3.51560665,3.06858761,0.00357187,0.08979387,0.38323160,0.00000000,0.63449695,0.41764061
-1.76188094,3.49861946,3.32170115,2.90115891,0.00359278,0.08776743,0.36259725,0.00000000,0.61645341,0.41406573
-1.75587794,3.33357102,3.13027841,2.73659578,0.00361474,0.08593442,0.34239046,0.00000000,0.59953225,0.41113679
-1.74987494,3.17461698,2.94386230,2.57706597,0.00363754,0.08432618,0.32282248,0.00000000,0.58400834,0.40882800
-1.74387194,3.02353258,2.76467259,2.42443698,0.00366070,0.08296514,0.30407401,0.00000000,0.57009151,0.40707338
-1.73786893,2.88171639,2.59458910,2.28024901,0.00368347,0.08186446,0.28629484,0.00000000,0.55792253,0.40577078
-1.73186593,2.75018528,2.43513112,2.14570229,0.00370485,0.08102805,0.26960491,0.00000000,0.54757178,0.40478753
-1.72586293,2.62958503,2.28745162,2.02165818,0.00372369,0.08045089,0.25409660,0.00000000,0.53904073,0.40396764
-1.71985993,2.52021483,2.15234504,1.90865262,0.00373871,0.08011972,0.23983795,0.00000000,0.53226592,0.40313996
-1.71385693,2.42206342,2.03026718,1.80692040,0.00374862,0.08001395,0.22687646,0.00000000,0.52712533,0.40212703
-1.70785393,2.33485418,1.92136487,1.71642808,0.00375219,0.08010679,0.21524326,0.00000000,0.52344671,0.40075407
-1.70185093,2.25809637,1.82551341,1.63691334,0.00374831,0.08036661,0.20495713,0.00000000,0.52101739,0.39885782
-1.69584792,2.19113954,1.74235915,1.56792848,0.00373610,0.08075834,0.19602839,0.00000000,0.51959516,0.39629461
-1.68984492,2.13322836,1.67136512,1.50888571,0.00371497,0.08124495,0.18846203,0.00000000,0.51891969,0.39294746
-1.68384192,2.08355529,1.61185733,1.45910228,0.00368466,0.08178886,0.18226029,0.00000000,0.51872399,0.38873167
-1.67783892,2.04130890,1.56306997,1.41784351,0.00364533,0.08235337,0.17742424,0.00000000,0.51874535,0.38359893
-1.67183592,2.00571604,1.52418774,1.38436223,0.00359753,0.08290389,0.17395451,0.00000000,0.51873540,0.37753950
-1.66583292,1.97607663,1.49438406,1.35793338,0.00354228,0.08340897,0.17185103,0.00000000,0.51846896,0.37058260
-1.65982991,1.95179015,1.47285424,1.33788304,0.00348098,0.08384123,0.17111194,0.00000000,0.51775113,0.36279501
-1.65382691,1.93237358,1.45884283,1.32361120,0.00341543,0.08417795,0.17173173,0.00000000,0.51642280,0.35427791
-1.64782391,1.91747080,1.45166497,1.31460833,0.00334776,0.08440152,0.17369884,0.00000000,0.51436403,0.34516229
-1.64182091,1.90685399,1.45072148,1.31046546,0.00328037,0.08449954,0.17699276,0.00000000,0.51149569,0.33560305
-1.63581791,1.90041766,1.45550804,1.31087844,0.00321585,0.08446479,0.18158108,0.00000000,0.50777903,0.32577231
-1.62981491,1.89816649,1.46561850,1.31564651,0.00315688,0.08429493,0.18741646,0.00000000,0.50321371,0.31585211
-1.62381191,1.90019790,1.48074299,1.32466597,0.00310611,0.08399200,0.19443402,0.00000000,0.49783418,0.30602685
-1.61780890,1.90668070,1.50066119,1.33791943,0.00306611,0.08356183,0.20254908,0.00000000,0.49170491,0.29647600
-1.61180590,1.91783099,1.52523139,1.35546146,0.00303921,0.08301331,0.21165564,0.00000000,0.48491468,0.28736721
-1.60580290,1.93388641,1.55437595,1.37740120,0.00302744,0.08235756,0.22162572,0.00000000,0.47757026,0.27885016
-1.59979990,1.95507987,1.58806378,1.40388267,0.00303240,0.08160713,0.23230954,0.00000000,0.46978983,0.27105146
-1.59379690,1.98161368,1.62629047,1.43506337,0.00305524,0.08077518,0.24353673,0.00000000,0.46169654,0.26407065
-1.58779390,2.01363485,1.66905686,1.47109188,0.00309652,0.07987475,0.25511860,0.00000000,0.45341228,0.25797743
-1.58179090,2.05121232,1.71634652,1.51208501,0.00315624,0.07891802,0.26685124,0.00000000,0.44505214,0.25281025
-1.57578789,2.09431654,1.76810313,1.55810513,0.00323376,0.07791583,0.27851955,0.00000000,0.43671966,0.24857610
-1.56978489,2.14280207,1.82420827,1.60913833,0.00332783,0.07687718,0.28990195,0.00000000,0.42850290,0.24525150
-1.56378189,2.19639330,1.88446064,1.66507406,0.00343661,0.07580893,0.30077560,0.00000000,0.42047162,0.24278453
-1.55777889,2.25467398,1.94855730,1.72568689,0.00355769,0.07471567,0.31092198,0.00000000,0.41267542,0.24109779
-1.55177589,2.31708040,2.01607793,1.79062115,0.00368817,0.07359962,0.32013242,0.00000000,0.40514292,0.24009199
-1.54577289,2.38289900,2.08647282,1.85937918,0.00382473,0.07246076,0.32821362,0.00000000,0.39788182,0.23965015
-1.53976988,2.45126817,2.15905541,1.93131378,0.00396376,0.07129698,0.33499266,0.00000000,0.39087986,0.23964196
-1.53376688,2.52118481,2.23299996,2.00562570,0.00410143,0.07010439,0.34032148,0.00000000,0.38410644,0.23992845
-1.52776388,2.59151563,2.30734499,2.08136650,0.00423385,0.06887761,0.34408048,0.00000000,0.37751485,0.24036639
-1.52176088,2.66101332,2.38100286,2.15744753,0.00435717,0.06761018,0.34618136,0.00000000,0.37104499,0.24081267
-1.51575788,2.72833754,2.45277540,2.23265488,0.00446773,0.06629496,0.34656875,0.00000000,0.36462629,0.24112828
-1.50975488,2.79208059,2.52137586,2.30567065,0.00456217,0.06492454,0.34522095,0.00000000,0.35818094,0.24118184
-1.50375188,2.85079723,2.58545634,2.37510008,0.00463752,0.06349167,0.34214956,0.00000000,0.35162710,0.24085275
-1.49774887,2.90303832,2.64364034,2.43950394,0.00469136,0.06198960,0.33739805,0.00000000,0.34488218,0.24003376
-1.49174587,2.94738718,2.69455920,2.49743548,0.00472181,0.06041248,0.33103961,0.00000000,0.33786589,0.23863302
-1.48574287,2.98249775,2.73689127,2.54748057,0.00472769,0.05875562,0.32317406,0.00000000,0.33050324,0.23657566
-1.47973987,3.00713344,2.76940227,2.58829965,0.00470849,0.05701581,0.31392425,0.00000000,0.32272720,0.23380480
