energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.50875438,4.31326661,0.12089532,0.42987649,0.04514927,0.09920893,0.53842891,3.30858664,0.01357935,0.51853768
-3.50275138,4.52021017,0.12676764,0.44497200,0.04679751,0.10126290,0.54849426,3.48584860,0.01356591,0.53580860
-3.49674837,4.74544519,0.13328073,0.46444261,0.04858728,0.10435233,0.56202431,3.67306162,0.01377891,0.55585320
-3.49074537,4.98692651,0.14036563,0.48796561,0.05049714,0.10843901,0.57886766,3.86874549,0.01419125,0.57844605
-3.48474237,5.24265200,0.14795346,0.51522667,0.05250554,0.11349008,0.59886699,4.07143969,0.01477714,0.60336923
-3.47873937,5.51069650,0.15597563,0.54591842,0.05459092,0.11947860,0.62186434,4.27973711,0.01551215,0.63041441
-3.47273637,5.78923733,0.16436395,0.57973845,0.05673190,0.12638358,0.64770509,4.49231197,0.01637332,0.65938370
-3.46673337,6.07657035,0.17305065,0.61638676,0.05890723,0.13418949,0.67624030,4.70794043,0.01733919,0.69008914
-3.46073037,6.37111592,0.18196818,0.65556282,0.06109583,0.14288528,0.70732724,4.92551324,0.01838993,0.72235098
-3.45472736,6.67141443,0.19104919,0.69696251,0.06327669,0.15246289,0.74082812,5.14403967,0.01950743,0.75599477
-3.44872436,6.97611211,0.20022629,0.74027499,0.06542880,0.16291531,0.77660705,5.36264301,0.02067545,0.79084757
-3.44272136,7.28393816,0.20943200,0.78517967,0.06753104,0.17423420,0.81452536,5.58054809,0.02187978,0.82673345
-3.43671836,7.59367475,0.21859871,0.83134357,0.06956216,0.18640716,0.85443563,5.79706187,0.02310836,0.86346872
-3.43071536,7.90412214,0.22765884,0.87841916,0.07150072,0.19941494,0.89617473,6.01154849,0.02435149,0.90085715
-3.42471236,8.21406148,0.23654511,0.92604294,0.07332523,0.21322838,0.93955642,6.22340085,0.02560189,0.93868560
-3.41870935,8.52221782,0.24519099,0.97383476,0.07501424,0.22780563,0.98436392,6.43201046,0.02685486,0.97672043
-3.41270635,8.82722637,0.25353144,1.02139834,0.07654667,0.24308950,1.03034312,6.63673807,0.02810830,1.01470494
-3.40670335,9.12760465,0.26150373,1.06832272,0.07790214,0.25900533,1.07719679,6.83688702,0.02936276,1.05235829
-3.40070035,9.42173293,0.26904852,1.11418509,0.07906142,0.27545945,1.12458055,7.03168158,0.03062138,1.08937579
-3.39469735,9.70784520,0.27611098,1.15855477,0.08000697,0.29233835,1.17210094,7.22025188,0.03188979,1.12543104
-3.38869435,9.98403201,0.28264211,1.20099851,0.08072347,0.30950882,1.21931596,7.40162702,0.03317592,1.16017973
-3.38269135,10.24825614,0.28860004,1.24108698,0.08119845,0.32681899,1.26573841,7.57473705,0.03448983,1.19326500
-3.37668834,10.49838124,0.29395122,1.27840233,0.08142278,0.34410050,1.31084223,7.73842442,0.03584338,1.22432444
-3.37068534,10.73221276,0.29867165,1.31254669,0.08139117,0.36117153,1.35407164,7.89146449,0.03724998,1.25299824
-3.36468234,10.94754973,0.30274787,1.34315136,0.08110258,0.37784094,1.39485309,8.03259444,0.03872418,1.27893838
-3.35867934,11.14224537,0.30617770,1.36988636,0.08056044,0.39391314,1.43260952,8.16054911,0.04028136,1.30181839
-3.35267634,11.31427382,0.30897076,1.39247017,0.07977280,0.40919361,1.46677660,8.27410202,0.04193729,1.32134329
-3.34667334,11.46179963,0.31114867,1.41067907,0.07875226,0.42349483,1.49682003,8.37210930,0.04370780,1.33725935
-3.34067034,11.58324679,0.31274491,1.42435585,0.07751579,0.43664243,1.52225341,8.45355422,0.04560837,1.34936322
-3.33466733,11.67736340,0.31380430,1.43341746,0.07608442,0.44848101,1.54265567,8.51758966,0.04765374,1.35750991
-3.32866433,11.74327878,0.31438221,1.43786120,0.07448272,0.45887968,1.55768724,8.56357618,0.04985757,1.36161949
-3.32266133,11.78054962,0.31454334,1.43776902,0.07273828,0.46773666,1.56710414,8.59111345,0.05223208,1.36168191
-3.31665833,11.78919253,0.31436027,1.43330970,0.07088104,0.47498303,1.57076911,8.60006321,0.05478771,1.35775990
-3.31065533,11.76970109,0.31391169,1.42473868,0.06894269,0.48058502,1.56865927,8.59056250,0.05753273,1.34998965
-3.30465233,11.72304601,0.31328047,1.41239522,0.06695595,0.48454508,1.56086965,8.56302626,0.06047298,1.33857922
-3.29864932,11.65065812,0.31255146,1.39669695,0.06495395,0.48690129,1.54761243,8.51813936,0.06361152,1.32380468
-3.29264632,11.55439484,0.31180924,1.37813185,0.06296969,0.48772537,1.52921174,8.45683849,0.06694828,1.30600406
-3.28664332,11.43649140,0.31113581,1.35724770,0.06103549,0.48711921,1.50609418,8.38028492,0.07047981,1.28556928
-3.28064032,11.29949905,0.31060831,1.33463929,0.05918258,0.48521019,1.47877542,8.28982999,0.07419897,1.26293634
-3.27463732,11.14621316,0.31029673,1.31093384,0.05744074,0.48214546,1.44784361,8.18697504,0.07809471,1.23857406
-3.26863432,10.97959446,0.31026190,1.28677491,0.05583807,0.47808550,1.41394012,8.07332820,0.08215187,1.21297184
-3.26263132,10.80268697,0.31055361,1.26280540,0.05440066,0.47319736,1.37773870,7.95056037,0.08635105,1.18662673
-3.25662831,10.61853628,0.31120905,1.23965027,0.05315253,0.46764780,1.33992395,7.82036248,0.09066860,1.16003041
-3.25062531,10.43011169,0.31225160,1.21789934,0.05211533,0.46159689,1.30117007,7.68440635,0.09507666,1.13365640
-3.24462231,10.24023515,0.31369004,1.19809109,0.05130826,0.45519216,1.26212082,7.54431063,0.09954335,1.10794802
-3.23861931,10.05151992,0.31551816,1.18069762,0.05074781,0.44856385,1.22337164,7.40161320,0.10403308,1.08330748
-3.23261631,9.86632076,0.31771497,1.16611170,0.05044756,0.44182125,1.18545451,7.25775091,0.10850703,1.06008645
-3.22661331,9.68669713,0.32024530,1.15463604,0.05041788,0.43505044,1.14882618,7.11404691,0.11292368,1.03857841
-3.22061031,9.51439012,0.32306102,1.14647526,0.05066569,0.42831344,1.11386021,6.97170543,0.11723956,1.01901305
-3.21460730,9.35081316,0.32610270,1.14173097,0.05119409,0.42164872,1.08084272,6.83181359,0.12141008,1.00155282
-3.20860430,9.19705589,0.32930184,1.14039982,0.05200210,0.41507310,1.04997217,6.69534928,0.12539049,0.98629178
-3.20260130,9.05390042,0.33258340,1.14237498,0.05308437,0.40858467,1.02136260,6.56319401,0.12913682,0.97325671
-3.19659830,8.92184836,0.33586888,1.14745063,0.05443096,0.40216675,0.99505022,6.43614973,0.13260702,0.96241042
-3.19059530,8.80115705,0.33907952,1.15532973,0.05602727,0.39579244,0.97100271,6.31495806,0.13576200,0.95365721
-3.18459230,8.69188318,0.34213973,1.16563443,0.05785399,0.38942960,0.94913061,6.20032101,0.13856666,0.94685012
-3.17858929,8.59393175,0.34498071,1.17791912,0.05988733,0.38304586,0.92930033,6.09292187,0.14099096,0.94179986
-3.17258629,8.50710832,0.34754380,1.19168558,0.06209926,0.37661346,0.91134785,5.99344542,0.14301077,0.93828507
-3.16658329,8.43117268,0.34978388,1.20639977,0.06445807,0.37011369,0.89509267,5.90259632,0.14460872,0.93606346
-3.16058029,8.36589167,0.35167227,1.22150970,0.06692900,0.36354060,0.88035122,5.82111517,0.14577484,0.93488358
-3.15457729,8.31108915,0.35319927,1.23646382,0.06947505,0.35690388,0.86694930,5.74979132,0.14650705,0.93449669
-3.14857429,8.26669123,0.35437612,1.25072927,0.07205792,0.35023078,0.85473290,5.68947168,0.14681142,0.93466827
-3.14257129,8.23276442,0.35523622,1.26380941,0.07463898,0.34356700,0.84357718,5.64106504,0.14670229,0.93518884
-3.13656828,8.20954504,0.35583555,1.27525985,0.07718034,0.33697650,0.83339306,5.60554100,0.14620215,0.93588348
-3.13056528,8.19745781,0.35625224,1.28470253,0.07964584,0.33054020,0.82413147,5.58392296,0.14534122,0.93661973
-3.12456228,8.19712201,0.35658517,1.29183713,0.08200203,0.32435379,0.81578489,5.57727445,0.14415692,0.93731355
-3.11855928,8.20934390,0.35695152,1.29644947,0.08421898,0.31852452,0.80838640,5.58667833,0.14269304,0.93793288
-3.11255628,8.23509445,0.35748352,1.29841649,0.08627093,0.31316738,0.80200614,5.61320847,0.14099875,0.93849869
-3.10655328,8.27547204,0.35832415,1.29770752,0.08813678,0.30840048,0.79674550,5.65789392,0.13912742,0.93908342
-3.10055028,8.33165054,0.35962208,1.29438186,0.08980030,0.30434017,0.79272933,5.72167585,0.13713528,0.93980675
-3.09454727,8.40481387,0.36152598,1.28858277,0.09125020,0.30109581,0.79009644,5.80535806,0.13507997,0.94082882
-3.08854427,8.49607921,0.36417832,1.28052810,0.09247988,0.29876455,0.78898897,5.90955250,0.13301902,0.94234130
-3.08254127,8.60641163,0.36770892,1.27049797,0.09348709,0.29742626,0.78954111,6.03462153,0.13100835,0.94455647
-3.07653827,8.73653401,0.37222859,1.25882027,0.09427332,0.29713886,0.79186769,6.18061945,0.12910076,0.94769505
-3.07053527,8.88683662,0.37782298,1.24585443,0.09484321,0.29793421,0.79605333,6.34723620,0.12734449,0.95197318
-3.06453227,9.05729117,0.38454712,1.23197452,0.09520371,0.29981485,0.80214262,6.53374638,0.12578202,0.95758930
-3.05852926,9.24737458,0.39242077,1.21755230,0.09536344,0.30275159,0.81013193,6.73896705,0.12444902,0.96471154
-3.05252626,9.45600734,0.40142497,1.20294123,0.09533187,0.30668228,0.81996336,6.96122757,0.12337345,0.97346633
-3.04652326,9.68151106,0.41149992,1.18846207,0.09511879,0.31151176,0.83152113,7.19835461,0.12257515,0.98392882
-3.04052026,9.92158905,0.42254442,1.17439074,0.09473368,0.31711301,0.84463069,7.44767482,0.12206547,0.99611549
-3.03451726,10.17333263,0.43441695,1.16094907,0.09418542,0.32332963,0.85906075,7.70603683,0.12184739,1.00997956
-3.02851426,10.43325451,0.44693835,1.14829859,0.09348202,0.32997953,0.87452801,7.96985364,0.12191586,1.02540920
-3.02251126,10.69734927,0.45989611,1.13653764,0.09263056,0.33685965,0.89070462,8.23516490,0.12225832,1.04222873
-3.01650825,10.96117918,0.47305010,1.12570172,0.09163722,0.34375175,0.90722773,8.49771781,0.12285556,1.06020271
-3.01050525,11.21998236,0.48613948,1.11576667,0.09050750,0.35042879,0.92371096,8.75306417,0.12368268,1.07904244
-3.00450225,11.46879859,0.49889049,1.10665452,0.08924641,0.35666193,0.93975693,8.99666989,0.12471009,1.09841485
-2.99849925,11.70260726,0.51102486,1.09824124,0.08785882,0.36222757,0.95497029,9.22403269,0.12590468,1.11795276
-2.99249625,11.91647102,0.52226832,1.09036589,0.08634970,0.36691441,0.96897063,9.43080293,0.12723080,1.13726637
-2.98649325,12.10567835,0.53235896,1.08284045,0.08472446,0.37053002,0.98140444,9.61290225,0.12865128,1.15595498
-2.98049025,12.26587843,0.54105499,1.07545971,0.08298909,0.37290678,0.99195559,9.76663475,0.13012822,1.17361858
-2.97448724,12.39320198,0.54814160,1.06801060,0.08115035,0.37390674,1.00035380,9.88878577,0.13162370,1.18986857
-2.96848424,12.48436287,0.55343660,1.06028055,0.07921579,0.37342554,1.00638071,9.97670402,0.13310023,1.20433722
-2.96248124,12.53673642,0.55679470,1.05206436,0.07719367,0.37139483,1.00987335,10.02836370,0.13452108,1.21668554
-2.95647824,12.54841172,0.55811027,1.04316962,0.07509288,0.36778348,1.01072486,10.04240445,0.13585042,1.22660926
-2.95047524,12.51821690,0.55731856,1.03342041,0.07292269,0.36259731,1.00888270,10.01814816,0.13705331,1.23384295
-2.94447224,12.44571808,0.55439536,1.02265945,0.07069251,0.35587755,1.00434456,9.95559301,0.13809569,1.23816225
-2.93846923,12.33119380,0.54935537,1.01074894,0.06841165,0.34769810,0.99715245,9.85538622,0.13894428,1.23938457
-2.93246623,12.17558839,0.54224934,0.99757037,0.06608899,0.33816178,0.98738529,9.71877817,0.13956653,1.23736838
-2.92646323,11.98044844,0.53316029,0.98302364,0.06373281,0.32739578,0.97515095,9.54756135,0.13993064,1.23201156
-2.92046023,11.74784723,0.52219903,0.96702585,0.06135060,0.31554657,0.96057789,9.34399803,0.14000575,1.22324921
-2.91445723,11.48030218,0.50949930,0.94951022,0.05894895,0.30277452,0.94380740,9.11074105,0.13976220,1.21105120
-2.90845423,11.18069015,0.49521282,0.93042528,0.05653353,0.28924851,0.92498657,8.85075174,0.13917205,1.19541992
-2.90245123,10.85216500,0.47950440,0.90973467,0.05410920,0.27514066,0.90426269,8.56721906,0.13820969,1.17638843
-2.89644822,10.49808090,0.46254740,0.88741760,0.05168007,0.26062157,0.88177918,8.26348310,0.13685265,1.15401912
-2.89044522,10.12192405,0.44451963,0.86347000,0.04924977,0.24585606,0.85767324,7.94296545,0.13508244,1.12840311
-2.88444222,9.72725424,0.42559989,0.83790623,0.04682167,0.23099961,0.83207514,7.60910839,0.13288551,1.09966010
-2.87843922,9.31765677,0.40596502,0.81076125,0.04439915,0.21619554,0.80510920,7.26532336,0.13025411,1.06793880
-2.87243622,8.89670408,0.38578764,0.78209290,0.04198586,0.20157301,0.77689589,6.91494902,0.12718718,1.03341754
-2.86643322,8.46792583,0.36523443,0.75198399,0.03958593,0.18724570,0.74755494,6.56121798,0.12369098,0.99630483
-2.86043022,8.03478548,0.34446489,0.72054410,0.03720423,0.17331128,0.71720895,6.20723106,0.11977958,0.95683961
-2.85442721,7.60066116,0.32363049,0.68791046,0.03484642,0.15985142,0.68598703,5.85593733,0.11547509,0.91529094
-2.84842421,7.16882860,0.30287415,0.65424808,0.03251905,0.14693234,0.65402820,5.51011835,0.11080756,0.87195678
-2.84242121,6.74244418,0.28232984,0.61974859,0.03022953,0.13460578,0.62148393,5.17237479,0.10581465,0.82716186
-2.83641821,6.32452637,0.26212231,0.58462804,0.02798606,0.12291018,0.58851985,4.84511412,0.10054096,0.78125431
-2.83041521,5.91793484,0.24236693,0.54912345,0.02579740,0.11187214,0.55531614,4.53053828,0.09503709,0.73460135
-2.82441221,5.52534679,0.22316937,0.51348838,0.02367276,0.10150788,0.52206674,4.23063084,0.08935853,0.68758386
-2.81840920,5.14923107,0.20462539,0.47798760,0.02162146,0.09182471,0.48897732,3.94714367,0.08356430,0.64059020
-2.81240620,4.79182119,0.18682051,0.44289117,0.01965274,0.08282248,0.45626206,3.68158360,0.07771556,0.59400951
-2.80640320,4.45508891,0.16982975,0.40846835,0.01777544,0.07449491,0.42413969,3.43520008,0.07187417,0.54822481
-2.80040020,4.14072042,0.15371736,0.37498146,0.01599782,0.06683079,0.39282880,3.20897514,0.06610130,0.50360617
-2.79439720,3.85009747,0.13853666,0.34268025,0.01432732,0.05981506,0.36254299,3.00361714,0.06045615,0.46050455
-2.78839420,3.58428558,0.12433001,0.31179692,0.01277043,0.05342981,0.33348602,2.81955986,0.05499494,0.41924640
-2.78239120,3.34403136,0.11112900,0.28254225,0.01133262,0.04765511,0.30584745,2.65696832,0.04976998,0.38012943
-2.77638819,3.12977058,0.09895479,0.25510283,0.01001830,0.04246978,0.27979892,2.51575255,0.04482921,0.34341985
-2.77038519,2.94164782,0.08781879,0.22963972,0.00883088,0.03785217,0.25549142,2.39558983,0.04021589,0.30935108
-2.76438219,2.77954808,0.07772355,0.20628851,0.00777291,0.03378078,0.23305365,2.29595574,0.03596872,0.27812409
-2.75837919,2.64313975,0.06866390,0.18516076,0.00684621,0.03023496,0.21259162,2.21616350,0.03212213,0.24990934
-2.75237619,2.53192766,0.06062834,0.16634671,0.00605215,0.02719555,0.19418936,2.15541057,0.02870703,0.22485007
-2.74637319,2.44531401,0.05360055,0.14991911,0.00539183,0.02464556,0.17791083,2.11283084,0.02575157,0.20306687
-2.74037019,2.38266454,0.04756109,0.13593798,0.00486640,0.02257072,0.16380274,2.08755016,0.02328229,0.18466311
-2.73436718,2.34337641,0.04248915,0.12445585,0.00447734,0.02096022,0.15189812,2.07874264,0.02132524,0.16973095
-2.72836418,2.32694427,0.03836419,0.11552339,0.00422665,0.01980717,0.14222038,2.08568463,0.01990722,0.15835751
-2.72236118,2.33302036,0.03516762,0.10919485,0.00411714,0.01910920,0.13478749,2.10780328,0.01905701,0.15063075
-2.71635818,2.36146494,0.03288415,0.10553319,0.00415256,0.01886887,0.12961615,2.14471660,0.01880641,0.14664472
-2.71035518,2.41238323,0.03150306,0.10461436,0.00433776,0.01909398,0.12672540,2.19626202,0.01919121,0.14650377
-2.70435218,2.48614580,0.03101898,0.10653058,0.00467867,0.01979780,0.12613962,2.26251113,0.02025182,0.15032522
-2.69834917,2.58338968,0.03143243,0.11139217,0.00518228,0.02099906,0.12789060,2.34376836,0.02203363,0.15824046
-2.69234617,2.70499862,0.03274990,0.11932784,0.00585654,0.02272178,0.13201841,2.44055273,0.02458693,0.17039403
-2.68634317,2.85206173,0.03498344,0.13048319,0.00671005,0.02499495,0.13857111,2.55356199,0.02796646,0.18694056
-2.68034017,3.02581083,0.03814990,0.14501723,0.00775182,0.02785192,0.14760305,2.68361993,0.03223045,0.20803969
-2.67433717,3.22753809,0.04226962,0.16309705,0.00899082,0.03132960,0.15917195,2.83160831,0.03743916,0.23384881
-2.66833417,3.45849656,0.04736476,0.18489050,0.01043545,0.03546746,0.17333468,2.99838576,0.04365297,0.26451390
-2.66233117,3.71978737,0.05345723,0.21055714,0.01209304,0.04030628,0.19014194,3.18469728,0.05092998,0.30015873
-2.65632816,4.01223830,0.06056628,0.24023767,0.01396918,0.04588672,0.20963209,3.39107814,0.05932319,0.34087280
-2.65032516,4.33627933,0.06870590,0.27404208,0.01606708,0.05224779,0.23182427,3.61775716,0.06887734,0.38669842
-2.64432216,4.69182124,0.07788202,0.31203706,0.01838691,0.05942508,0.25671132,3.86456424,0.07962553,0.43761756
-2.63831916,5.07814360,0.08808972,0.35423317,0.02092517,0.06744901,0.28425255,4.13084746,0.09158572,0.49353909
-2.63231616,5.49379880,0.09931046,0.40057223,0.02367408,0.07634295,0.31436699,4.41540487,0.10475722,0.55428698
-2.62631316,5.93653796,0.11150957,0.45091570,0.02662113,0.08612151,0.34692737,4.71643539,0.11911747,0.61959026
-2.62031016,6.40326431,0.12463406,0.50503470,0.02974862,0.09678873,0.38175515,5.03151299,0.13461913,0.68907534
-2.61430715,6.89001852,0.13861090,0.56260231,0.03303347,0.10833664,0.41861704,5.35758696,0.15118779,0.76226123
-2.60830415,7.39199901,0.15334583,0.62318875,0.03644715,0.12074385,0.45722326,5.69101018,0.16872039,0.83855834
-2.60230115,7.90361901,0.16872289,0.68626013,0.03995579,0.13397455,0.49722770,6.02759584,0.18708464,0.91727116
-2.59629815,8.41860038,0.18460472,0.75118105,0.04352051,0.14797787,0.53823031,6.36270161,0.20611934,0.99760510
-2.59029515,8.93010220,0.20083360,0.81722153,0.04709803,0.16268757,0.57978165,6.69133907,0.22563603,1.07867757
-2.58429215,9.43088080,0.21723342,0.88356825,0.05064137,0.17802228,0.62138972,7.00830446,0.24542171,1.15953329
-2.57828914,9.91347569,0.23361236,0.94934010,0.05410083,0.19388616,0.66252876,7.30832606,0.26524280,1.23916336
-2.57228614,10.37041483,0.24976644,1.01360772,0.05742513,0.21017007,0.70265014,7.58622193,0.28485026,1.31652768
-2.56628314,10.79443117,0.26548366,1.07541650,0.06056272,0.22675332,0.74119469,7.83706173,0.30398567,1.39058015
-2.56028014,11.17868173,0.28054881,1.13381223,0.06346306,0.24350575,0.77760627,8.05632523,0.32238811,1.46029547
-2.55427714,11.51695997,0.29474853,1.18786864,0.06607815,0.26029041,0.81134614,8.24005075,0.33980168,1.52469693
-2.54827414,11.80389230,0.30787677,1.23671556,0.06836381,0.27696643,0.84190748,8.38496663,0.35598320,1.58288387
-2.54227114,12.03511020,0.31974014,1.27956659,0.07028114,0.29339232,0.86882961,8.48859997,0.37070991,1.63405781
-2.53626813,12.20739019,0.33016317,1.31574506,0.07179763,0.30942938,0.89171131,8.54935747,0.38378675,1.67754617
-2.53026513,12.31875543,0.33899316,1.34470710,0.07288823,0.32494510,0.91022273,8.56657503,0.39505292,1.71282257
-2.52426213,12.36853448,0.34610442,1.36606058,0.07353618,0.33981667,0.92411539,8.54053383,0.40438739,1.73952280
-2.51825913,12.35737460,0.35140186,1.37957913,0.07373350,0.35393408,0.93322980,8.47244242,0.41171300,1.75745583
-2.51225613,12.28720905,0.35482360,1.38521032,0.07348129,0.36720307,0.93750048,8.36438591,0.41699912,1.76660933
-2.50625313,12.16118022,0.35634262,1.38307768,0.07278964,0.37954757,0.93695812,8.21924505,0.42026245,1.76714945
-2.50025013,11.98352205,0.35596736,1.37347627,0.07167734,0.39091161,0.93172870,8.04058901,0.42156616,1.75941489
-2.49424712,11.75940733,0.35374127,1.35686193,0.07017119,0.40126060,0.92202985,7.83254719,0.42101715,1.74390548
-2.48824412,11.49476683,0.34974125,1.33383473,0.06830511,0.41058205,0.90816434,7.59966591,0.41876170,1.72126584
-2.48224112,11.19608836,0.34407519,1.30511721,0.06611908,0.41888551,0.89051122,7.34675662,0.41497960,1.69226471
-2.47623812,10.87020453,0.33687863,1.27152855,0.06365782,0.42620196,0.86951493,7.07874208,0.40987709,1.65777094
-2.47023512,10.52407821,0.32831067,1.23395566,0.06096942,0.43258257,0.84567276,6.80050718,0.40367883,1.61872702
-2.46423212,10.16459470,0.31854943,1.19332268,0.05810386,0.43809703,0.81952144,6.51676005,0.39661942,1.57612143
-2.45822911,9.79836848,0.30778706,1.15056007,0.05511162,0.44283146,0.79162315,6.23190895,0.38893471,1.53096060
-2.45222611,9.43157208,0.29622467,1.10657488,0.05204226,0.44688614,0.76255178,5.94995870,0.38085335,1.48424191
-2.44622311,9.06979271,0.28406725,1.06222316,0.04894317,0.45037321,0.73287976,5.67443014,0.37258908,1.43692842
-2.44022011,8.71792106,0.27151888,1.01828600,0.04585848,0.45341440,0.70316617,5.40830391,0.36433380,1.38992641
-2.43421711,8.38007514,0.25877823,0.97544977,0.04282814,0.45613911,0.67394631,5.15398960,0.35625210,1.34406626
-2.42821411,8.05955993,0.24603465,0.93429155,0.03988722,0.45868278,0.64572327,4.91331937,0.34847709,1.30008743
-2.42221111,7.75886244,0.23346489,0.89526991,0.03706547,0.46118576,0.61896153,4.68756449,0.34110797,1.25862757
-2.41620810,7.47967974,0.22123046,0.85872136,0.03438709,0.46379269,0.59408279,4.47747238,0.33420922,1.22021619
-2.41020510,7.22297674,0.20947579,0.82486218,0.03187072,0.46665236,0.57146393,4.28332070,0.32781145,1.18527262
-2.40420210,6.98906873,0.19832709,0.79379536,0.02952968,0.46991806,0.55143703,4.10498484,0.32191379,1.15410805
-2.39819910,6.77772343,0.18789197,0.76552198,0.02737234,0.47374812,0.53429108,3.94201481,0.31648763,1.12693123
-2.39219610,6.58827632,0.17825964,0.73995613,0.02540268,0.47830671,0.52027530,3.79371714,0.31148153,1.10385731
-2.38619310,6.41975294,0.16950173,0.71694270,0.02362092,0.48376444,0.50960331,3.65923796,0.30682693,1.08491906
-2.38019010,6.27099184,0.16167356,0.69627674,0.02202430,0.49029874,0.50245809,3.53764320,0.30244438,1.07007977
-2.37418709,6.14076221,0.15481577,0.67772355,0.02060778,0.49809354,0.49899698,3.42799266,0.29824995,1.05924710
-2.36818409,6.02787058,0.14895610,0.66103846,0.01936489,0.50733822,0.49935646,3.32940479,0.29416154,1.05228710
-2.36218109,5.93125212,0.14411138,0.64598531,0.01828838,0.51822544,0.50365616,3.24111011,0.29010470,1.04903759
-2.35617809,5.85004255,0.14028939,0.63235287,0.01737093,0.53094789,0.51200182,3.16249127,0.28601776,1.04932042
-2.35017509,5.78362822,0.13749067,0.61996848,0.01660569,0.54569363,0.52448690,3.09310900,0.28185600,1.05295190
-2.34417209,5.73167273,0.13571003,0.60870844,0.01598674,0.56264036,0.54119258,3.03271339,0.27759474,1.05975114
-2.33816908,5.69411991,0.13493779,0.59850474,0.01550942,0.58194842,0.56218612,2.98124104,0.27323122,1.06954587
-2.33216608,5.67117393,0.13516070,0.58934806,0.01517050,0.60375295,0.58751761,2.93879884,0.26878522,1.08217584
-2.32616308,5.66325872,0.13636247,0.58128703,0.01496825,0.62815549,0.61721514,2.90563607,0.26429845,1.09749356
-2.32016008,5.67095950,0.13852385,0.57442386,0.01490234,0.65521536,0.65127875,2.88210666,0.25983288,1.11536279
-2.31415708,5.69495047,0.14162253,0.56890690,0.01497365,0.68494141,0.68967344,2.86862413,0.25546796,1.13565493
-2.30815408,5.73591284,0.14563254,0.56492028,0.01518397,0.71728453,0.73232162,2.86561178,0.25129711,1.15824381
-2.30215108,5.79444830,0.15052361,0.56267147,0.01553562,0.75213156,0.77909547,2.87345102,0.24742353,1.18299928
-2.29614807,5.87099268,0.15626018,0.56237731,0.01603096,0.78930105,0.82980983,2.89243049,0.24395563,1.20978015
-2.29014507,5.96573477,0.16280052,0.56424910,0.01667193,0.82854118,0.88421592,2.92269896,0.24100230,1.23842704
-2.28414207,6.07854472,0.17009573,0.56847760,0.01745953,0.86953043,0.94199652,2.96422420,0.23866816,1.26875566
-2.27813907,6.20891592,0.17808893,0.57521847,0.01839331,0.91188087,1.00276301,3.01676011,0.23704910,1.30055093
-2.27213607,6.35592350,0.18671461,0.58457897,0.01947098,0.95514441,1.06605452,3.07982380,0.23622819,1.33356240
-2.26613307,6.51820159,0.19589820,0.59660633,0.02068791,0.99882169,1.13133958,3.15268357,0.23627214,1.36750128
-2.26013007,6.69394043,0.20555603,0.61127845,0.02203690,1.04237345,1.19802030,3.23435861,0.23722842,1.40203928
-2.25412706,6.88090363,0.21559548,0.62849717,0.02350789,1.08523386,1.26543912,3.32363007,0.23912307,1.43680937
-2.24812406,7.07646454,0.22591561,0.64808465,0.02508789,1.12682543,1.33288810,3.41906326,0.24195926,1.47140846
-2.24212106,7.27765990,0.23640805,0.66978281,0.02676095,1.16657463,1.39962037,3.51903941,0.24571666,1.50540201
-2.23611806,7.48125835,0.24695819,0.69325603,0.02850827,1.20392772,1.46486363,3.62179574,0.25035148,1.53833029
-2.23011506,7.68384053,0.25744671,0.71809712,0.03030844,1.23836594,1.52783520,3.72547174,0.25579720,1.56971619
-2.22411206,7.88188716,0.26775126,0.74383615,0.03213781,1.26941953,1.58775807,3.82815948,0.26196601,1.59907435
-2.21810905,8.07187161,0.27774837,0.76995219,0.03397087,1.29667989,1.64387775,3.92795579,0.26875075,1.62592115
-2.21210605,8.25035314,0.28731550,0.79588734,0.03578084,1.31980946,1.69547915,4.02301409,0.27602737,1.64978561
-2.20610305,8.41406762,0.29633312,0.82106263,0.03754024,1.33854901,1.74190315,4.11159381,0.28365784,1.67022063
-2.20010005,8.56001263,0.30468685,0.84489535,0.03922155,1.35272216,1.78256246,4.19210565,0.29149344,1.68681448
-2.19409705,8.68552466,0.31226965,0.86681708,0.04079790,1.36223719,1.81695631,4.26315144,0.29937826,1.69920226
-2.18809405,8.78834661,0.31898395,0.88629194,0.04224372,1.36708634,1.84468373,4.32355733,0.30715304,1.70707710
-2.18209105,8.86668428,0.32474371,0.90283422,0.04353547,1.36734280,1.86545501,4.37240003,0.31465910,1.71020083
-2.17608804,8.91925132,0.32947655,0.91602499,0.04465223,1.36315600,1.87910137,4.40902573,0.32174236,1.70841405
-2.17008504,8.94530247,0.33312563,0.92552689,0.04557629,1.35474555,1.88558242,4.43306194,0.32825739,1.70164514
-2.16408204,8.94465519,0.33565167,0.93109665,0.04629365,1.34239444,1.88499155,4.44442259,0.33407139,1.68991823
-2.15807904,8.91770029,0.33703463,0.93259491,0.04679443,1.32644190,1.87755891,4.44330718,0.33906794,1.67335967
-2.15207604,8.86540190,0.33727544,0.92999277,0.04707314,1.30727650,1.86365211,4.43019439,0.34315058,1.65220285
-2.14607304,8.78928737,0.33639745,0.92337508,0.04712890,1.28532964,1.84377446,4.40583104,0.34624593,1.62679106
