energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.09904952,5.28851715,0.30898593,0.06997593,0.02639346,0.25353895,0.87426585,4.27348957,0.70016151,0.00000000
-0.09304652,5.31443007,0.30822366,0.06938475,0.02712677,0.25346544,0.87489695,4.29914596,0.69618544,0.00000000
-0.08704352,5.34401248,0.30849534,0.06887127,0.02791710,0.25373517,0.87664808,4.32765583,0.69294038,0.00000000
-0.08104052,5.37735578,0.30983769,0.06844584,0.02876668,0.25432535,0.87956178,4.35909232,0.69048566,0.00000000
-0.07503752,5.41433908,0.31226588,0.06811514,0.02967626,0.25520195,0.88363593,4.39334745,0.68885415,0.00000000
-0.06903452,5.45464167,0.31577461,0.06788228,0.03064505,0.25632098,0.88882603,4.43014198,0.68805359,0.00000000
-0.06303152,5.49776535,0.32033977,0.06774704,0.03167067,0.25763036,0.89504944,4.46904360,0.68806925,0.00000000
-0.05702851,5.54306526,0.32592060,0.06770630,0.03274917,0.25907204,0.90219149,4.50949215,0.68886769,0.00000000
-0.05102551,5.58978729,0.33246222,0.06775457,0.03387517,0.26058456,0.91011287,4.55083045,0.69040139,0.00000000
-0.04502251,5.63710995,0.33989841,0.06788454,0.03504195,0.26210566,0.91865819,4.59233879,0.69261412,0.00000000
-0.03901951,5.68418795,0.34815437,0.06808784,0.03624165,0.26357501,0.92766486,4.63327092,0.69544647,0.00000000
-0.03301651,5.73019507,0.35714944,0.06835561,0.03746547,0.26493683,0.93697207,4.67288962,0.69884134,0.00000000
-0.02701351,5.77436373,0.36679955,0.06867917,0.03870387,0.26614224,0.94642902,4.71049966,0.70274897,0.00000000
-0.02101051,5.81601899,0.37701935,0.06905055,0.03994688,0.26715124,0.95590224,4.74547637,0.70713110,0.00000000
-0.01500750,5.85460513,0.38772385,0.06946293,0.04118425,0.26793427,0.96528127,4.77728847,0.71196403,0.00000000
-0.00900450,5.88970352,0.39882960,0.06991091,0.04240570,0.26847307,0.97448255,4.80551396,0.71724029,0.00000000
-0.00300150,5.92104087,0.41025542,0.07039064,0.04360113,0.26876104,0.98345128,4.82984862,0.72296871,0.00000000
0.00300150,5.94848798,0.42192253,0.07089982,0.04476078,0.26880290,0.99216109,4.85010696,0.72917302,0.00000000
0.00900450,5.97204918,0.43375442,0.07143749,0.04587535,0.26861370,1.00061172,4.86621607,0.73588870,0.00000000
0.01500750,5.99184372,0.44567626,0.07200373,0.04693608,0.26821730,1.00882476,4.87820312,0.74315860,0.00000000
0.02101051,6.00808050,0.45761412,0.07259922,0.04793487,0.26764438,1.01683781,4.88617773,0.75102730,0.00000000
0.02701351,6.02102798,0.46949409,0.07322472,0.04886424,0.26693004,1.02469749,4.89031056,0.75953458,0.00000000
0.03301651,6.03098146,0.48124135,0.07388057,0.04971735,0.26611118,1.03245179,4.89080968,0.76870858,0.00000000
0.03901951,6.03822972,0.49277940,0.07456608,0.05048800,0.26522389,1.04014206,4.88789645,0.77855881,0.00000000
0.04502251,6.04302325,0.50402941,0.07527910,0.05117056,0.26430080,1.04779554,4.88178222,0.78906968,0.00000000
0.05102551,6.04554595,0.51490998,0.07601553,0.05175990,0.26336874,1.05541850,4.87264744,0.80019485,0.00000000
0.05702851,6.04589187,0.52533709,0.07676909,0.05225139,0.26244672,1.06299070,4.86062426,0.81185290,0.00000000
0.06303152,6.04404831,0.53522454,0.07753109,0.05264083,0.26154440,1.07046144,4.84578350,0.82392459,0.00000000
0.06903452,6.03988610,0.54448475,0.07829042,0.05292441,0.26066110,1.07774739,4.82812660,0.83625200,0.00000000
0.07503752,6.03315748,0.55302986,0.07903370,0.05309871,0.25978549,1.08473244,4.80758282,0.84863971,0.00000000
0.08104052,6.02350147,0.56077325,0.07974556,0.05316073,0.25889575,1.09126949,4.78401156,0.86085806,0.00000000
0.08704352,6.01045628,0.56763123,0.08040905,0.05310789,0.25796052,1.09718415,4.75720962,0.87264840,0.00000000
0.09304652,5.99347806,0.57352499,0.08100615,0.05293813,0.25694027,1.10228016,4.72692266,0.88373014,0.00000000
0.09904952,5.97196467,0.57838261,0.08151842,0.05264999,0.25578923,1.10634612,4.69286021,0.89380942,0.00000000
0.10505253,5.94528328,0.58214106,0.08192763,0.05224267,0.25445762,1.10916333,4.65471327,0.90258885,0.00000000
0.11105553,5.91280028,0.58474819,0.08221641,0.05171622,0.25289417,1.11051423,4.61217343,0.90977799,0.00000000
0.11705853,5.87391195,0.58616446,0.08236894,0.05107158,0.25104877,1.11019099,4.56495267,0.91510402,0.00000000
0.12306153,5.82807440,0.58636441,0.08237152,0.05031077,0.24887503,1.10800387,4.51280260,0.91832212,0.00000000
0.12906453,5.77483144,0.58533785,0.08221306,0.04943692,0.24633272,1.10378898,4.45553234,0.91922505,0.00000000
0.13506753,5.71383903,0.58309057,0.08188553,0.04845442,0.24338991,1.09741496,4.39302426,0.91765146,0.00000000
0.14107054,5.64488539,0.57964469,0.08138419,0.04736890,0.24002476,1.08878847,4.32524667,0.91349245,0.00000000
0.14707354,5.56790604,0.57503848,0.08070781,0.04618728,0.23622679,1.07785814,4.25226326,0.90669631,0.00000000
0.15307654,5.48299318,0.56932571,0.07985866,0.04491776,0.23199764,1.06461696,4.17423867,0.89727088,0.00000000
0.15907954,5.39039934,0.56257465,0.07884245,0.04356970,0.22735136,1.04910304,4.09144022,0.88528378,0.00000000
0.16508254,5.29053533,0.55486652,0.07766812,0.04215352,0.22231404,1.03139884,4.00423585,0.87086031,0.00000000
0.17108554,5.18396282,0.54629370,0.07634757,0.04068053,0.21692301,1.01162894,3.91308828,0.85417919,0.00000000
0.17708854,5.07138214,0.53695764,0.07489532,0.03916276,0.21122562,0.98995663,3.81854605,0.83546655,0.00000000
0.18309155,4.95361597,0.52696651,0.07332808,0.03761268,0.20527758,0.96657949,3.72123167,0.81498821,0.00000000
0.18909455,4.83158985,0.51643288,0.07166434,0.03604300,0.19914107,0.94172426,3.62182761,0.79304091,0.00000000
0.19509755,4.70631036,0.50547128,0.06992393,0.03446636,0.19288264,0.91564127,3.52106065,0.76994281,0.00000000
0.20110055,4.57884187,0.49419590,0.06812758,0.03289511,0.18657116,0.88859864,3.41968539,0.74602361,0.00000000
0.20710355,4.45028288,0.48271848,0.06629649,0.03134099,0.18027563,0.86087661,3.31846735,0.72161495,0.00000000
0.21310655,4.32174261,0.47114640,0.06445199,0.02981497,0.17406326,0.83276199,3.21816646,0.69704132,0.00000000
0.21910955,4.19431873,0.45958111,0.06261512,0.02832701,0.16799773,0.80454310,3.11952141,0.67261181,0.00000000
0.22511256,4.06907661,0.44811687,0.06080640,0.02688585,0.16213765,0.77650513,3.02323519,0.64861316,0.00000000
0.23111556,3.94703084,0.43683989,0.05904548,0.02549895,0.15653544,0.74892606,2.92996245,0.62530410,0.00000000
0.23711856,3.82912900,0.42582771,0.05735095,0.02417235,0.15123645,0.72207310,2.84029867,0.60291117,0.00000000
0.24312156,3.71623817,0.41514908,0.05574011,0.02291068,0.14627847,0.69619966,2.75477149,0.58162613,0.00000000
0.24912456,3.60913409,0.40486395,0.05422878,0.02171710,0.14169156,0.67154276,2.67383429,0.56160476,0.00000000
0.25512756,3.50849303,0.39502383,0.05283119,0.02059343,0.13749808,0.64832084,2.59786186,0.54296703,0.00000000
0.26113057,3.41488621,0.38567223,0.05155977,0.01954017,0.13371308,0.62673188,2.52714838,0.52579847,0.00000000
0.26713357,3.32877666,0.37684528,0.05042511,0.01855666,0.13034478,0.60695170,2.46190723,0.51015246,0.00000000
0.27313657,3.25051836,0.36857233,0.04943578,0.01764123,0.12739523,0.58913254,2.40227285,0.49605326,0.00000000
0.27913957,3.18035733,0.36087653,0.04859832,0.01679137,0.12486100,0.57340171,2.34830413,0.48349957,0.00000000
0.28514257,3.11843455,0.35377542,0.04791715,0.01600389,0.12273391,0.55986039,2.29998920,0.47246828,0.00000000
0.29114557,3.06479032,0.34728124,0.04739451,0.01527517,0.12100176,0.54858261,2.25725143,0.46291830,0.00000000
0.29714857,3.01937000,0.34140125,0.04703049,0.01460129,0.11964891,0.53961433,2.21995623,0.45479418,0.00000000
0.30315158,2.98203061,0.33613781,0.04682306,0.01397826,0.11865691,0.53297280,2.18791842,0.44802953,0.00000000
0.30915458,2.95254837,0.33148832,0.04676809,0.01340219,0.11800488,0.52864618,2.16090983,0.44254991,0.00000000
0.31515758,2.93062658,0.32744505,0.04685950,0.01286943,0.11766991,0.52659353,2.13866697,0.43827534,0.00000000
0.32116058,2.91590399,0.32399491,0.04708940,0.01237673,0.11762733,0.52674516,2.12089830,0.43512230,0.00000000
0.32716358,2.90796311,0.32111910,0.04744822,0.01192131,0.11785093,0.52900350,2.10729101,0.43300514,0.00000000
0.33316658,2.90633853,0.31879291,0.04792504,0.01150099,0.11831310,0.53324451,2.09751713,0.43183720,0.00000000
0.33916958,2.91052499,0.31698550,0.04850774,0.01111418,0.11898503,0.53931953,2.09123866,0.43153145,0.00000000
0.34517259,2.91998505,0.31565990,0.04918337,0.01075995,0.11983684,0.54705778,2.08811183,0.43200089,0.00000000
0.35117559,2.93415641,0.31477317,0.04993839,0.01043797,0.12083784,0.55626929,2.08779032,0.43315871,0.00000000
0.35717859,2.95245864,0.31427689,0.05075904,0.01014848,0.12195682,0.56674833,2.08992758,0.43491835,0.00000000
0.36318159,2.97429954,0.31411785,0.05163163,0.00989223,0.12316236,0.57827720,2.09417827,0.43719360,0.00000000
0.36918459,2.99908090,0.31423912,0.05254280,0.00967032,0.12442330,0.59063029,2.10019909,0.43989868,0.00000000
0.37518759,3.02620394,0.31458137,0.05347986,0.00948416,0.12570924,0.60357839,2.10764906,0.44294845,0.00000000
0.38119060,3.05507440,0.31508447,0.05443094,0.00933525,0.12699108,0.61689295,2.11618966,0.44625875,0.00000000
0.38719360,3.08510734,0.31568937,0.05538523,0.00922508,0.12824166,0.63035031,2.12548489,0.44974699,0.00000000
0.39319660,3.11573177,0.31634007,0.05633304,0.00915497,0.12943630,0.64373578,2.13520160,0.45333275,0.00000000
0.39919960,3.14639530,0.31698576,0.05726593,0.00912589,0.13055344,0.65684734,2.14501036,0.45693867,0.00000000
0.40520260,3.17656867,0.31758291,0.05817665,0.00913836,0.13157511,0.66949905,2.15458684,0.46049141,0.00000000
0.41120560,3.20575047,0.31809731,0.05905913,0.00919232,0.13248743,0.68152389,2.16361404,0.46392264,0.00000000
0.41720860,3.23347188,0.31850596,0.05990833,0.00928703,0.13328088,0.69277622,2.17178527,0.46717015,0.00000000
0.42321161,3.25930160,0.31879863,0.06072011,0.00942097,0.13395059,0.70313361,2.17880795,0.47017891,0.00000000
0.42921461,3.28285076,0.31897916,0.06149106,0.00959188,0.13449635,0.71249822,2.18440811,0.47290209,0.00000000
0.43521761,3.30377789,0.31906633,0.06221829,0.00979670,0.13492262,0.72079766,2.18833537,0.47530196,0.00000000
0.44122061,3.32179374,0.31909425,0.06289927,0.01003161,0.13523829,0.72798529,2.19036828,0.47735069,0.00000000
0.44722361,3.33666579,0.31911225,0.06353165,0.01029217,0.13545643,0.73404021,2.19031966,0.47903096,0.00000000
0.45322661,3.34822226,0.31918430,0.06411312,0.01057337,0.13559383,0.73896670,2.18804173,0.48033636,0.00000000
0.45922961,3.35635532,0.31938784,0.06464133,0.01086980,0.13567049,0.74279333,2.18343051,0.48127154,0.00000000
0.46523262,3.36102326,0.31981208,0.06511386,0.01117581,0.13570909,0.74557169,2.17642939,0.48185210,0.00000000
0.47123562,3.36225135,0.32055588,0.06552822,0.01148571,0.13573425,0.74737470,2.16703144,0.48210412,0.00000000
0.47723862,3.36013101,0.32172500,0.06588194,0.01179394,0.13577194,0.74829464,2.15528014,0.48206343,0.00000000
0.48324162,3.35481716,0.32342915,0.06617264,0.01209529,0.13584864,0.74844064,2.14126853,0.48177448,0.00000000
0.48924462,3.34652350,0.32577845,0.06639820,0.01238506,0.13599065,0.74793598,2.12513644,0.48128882,0.00000000
0.49524762,3.33551568,0.32887983,0.06655694,0.01265924,0.13622327,0.74691480,2.10706598,0.48066328,0.00000000
0.50125063,3.32210227,0.33283314,0.06664773,0.01291461,0.13656998,0.74551865,2.08727524,0.47995779,0.00000000
0.50725363,3.30662390,0.33772728,0.06667018,0.01314889,0.13705168,0.74389259,2.06601048,0.47923289,0.00000000
0.51325663,3.28944078,0.34363635,0.06662473,0.01336077,0.13768585,0.74218119,2.04353713,0.47854707,0.00000000
0.51925963,3.27091903,0.35061615,0.06651277,0.01354992,0.13848582,0.74052443,2.02013003,0.47795405,0.00000000
0.52526263,3.25141671,0.35870097,0.06633661,0.01371704,0.13946005,0.73905367,1.99606332,0.47749997,0.00000000
0.53126563,3.23126998,0.36790106,0.06609953,0.01386372,0.14061152,0.73788795,1.97160071,0.47722090,0.00000000
0.53726863,3.21078055,0.37820074,0.06580565,0.01399241,0.14193727,0.73713082,1.94698654,0.47714060,0.00000000
0.54327164,3.19020509,0.38955743,0.06545982,0.01410631,0.14342808,0.73686788,1.92243833,0.47726889,0.00000000
0.54927464,3.16974755,0.40190174,0.06506751,0.01420923,0.14506836,0.73716532,1.89814129,0.47760059,0.00000000
0.55527764,3.14955498,0.41513855,0.06463464,0.01430546,0.14683633,0.73806953,1.87424512,0.47811539,0.00000000
0.56128064,3.12971761,0.42914931,0.06416739,0.01439967,0.14870447,0.73960803,1.85086357,0.47877848,0.00000000
0.56728364,3.11027318,0.44379542,0.06367210,0.01449674,0.15064020,0.74179161,1.82807668,0.47954230,0.00000000
0.57328664,3.09121575,0.45892263,0.06315511,0.01460170,0.15260695,0.74461779,1.80593574,0.48034902,0.00000000
0.57928964,3.07250860,0.47436629,0.06262271,0.01471964,0.15456544,0.74807530,1.78447059,0.48113401,0.00000000
0.58529265,3.05410036,0.48995734,0.06208112,0.01485564,0.15647521,0.75214942,1.76369893,0.48182996,0.00000000
0.59129565,3.03594368,0.50552860,0.06153647,0.01501473,0.15829633,0.75682783,1.74363683,0.48237137,0.00000000
0.59729865,3.01801491,0.52092109,0.06099485,0.01520186,0.15999123,0.76210653,1.72430979,0.48269937,0.00000000
0.60330165,3.00033341,0.53599013,0.06046240,0.01542192,0.16152648,0.76799537,1.70576344,0.48276636,0.00000000
0.60930465,2.98297909,0.55061072,0.05994539,0.01567968,0.16287453,0.77452271,1.68807287,0.48254020,0.00000000
0.61530765,2.96610644,0.56468191,0.05945028,0.01597982,0.16401518,0.78173880,1.67134999,0.48200771,0.00000000
0.62131066,2.94995380,0.57812991,0.05898377,0.01632688,0.16493682,0.78971740,1.65574793,0.48117709,0.00000000
0.62731366,2.93484671,0.59090962,0.05855280,0.01672522,0.16563725,0.79855536,1.64146198,0.48007915,0.00000000
0.63331666,2.92119468,0.60300452,0.05816448,0.01717895,0.16612402,0.80837005,1.62872677,0.47876704,0.00000000
0.63931966,2.90948085,0.61442482,0.05782597,0.01769183,0.16641429,0.81929453,1.61780953,0.47731463,0.00000000
0.64532266,2.90024501,0.62520400,0.05754428,0.01826716,0.16653417,0.83147062,1.60899966,0.47581337,0.00000000
0.65132566,2.89406044,0.63539386,0.05732601,0.01890761,0.16651758,0.84504026,1.60259503,0.47436794,0.00000000
0.65732866,2.89150592,0.64505849,0.05717706,0.01961507,0.16640464,0.86013551,1.59888588,0.47309081,0.00000000
0.66333167,2.89313436,0.65426736,0.05710225,0.02039045,0.16623972,0.87686780,1.59813708,0.47209614,0.00000000
0.66933467,2.89944019,0.66308820,0.05710505,0.02123356,0.16606922,0.89531727,1.60057006,0.47149326,0.00000000
0.67533767,2.91082734,0.67157997,0.05718718,0.02214296,0.16593921,0.91552267,1.60634558,0.47138031,0.00000000
0.68134067,2.92758024,0.67978652,0.05734845,0.02311580,0.16589309,0.93747278,1.61554836,0.47183833,0.00000000
0.68734367,2.94983970,0.68773128,0.05758651,0.02414783,0.16596939,0.96109997,1.62817504,0.47292627,0.00000000
0.69334667,2.97758558,0.69541354,0.05789681,0.02523334,0.16619979,0.98627636,1.64412605,0.47467724,0.00000000
0.69934967,3.01062751,0.70280638,0.05827266,0.02636524,0.16660757,1.01281314,1.66320237,0.47709624,0.00000000
0.70535268,3.04860464,0.70985664,0.05870542,0.02753522,0.16720650,1.04046315,1.68510744,0.48015962,0.00000000
0.71135568,3.09099466,0.71648679,0.05918479,0.02873391,0.16800021,1.06892688,1.70945439,0.48381618,0.00000000
0.71735868,3.13713176,0.72259873,0.05969926,0.02995116,0.16898219,1.09786144,1.73577820,0.48798993,0.00000000
0.72336168,3.18623264,0.72807921,0.06023665,0.03117638,0.17013618,1.12689239,1.76355232,0.49258441,0.00000000
0.72936468,3.23742902,0.73280653,0.06078466,0.03239884,0.17143720,1.15562755,1.79220874,0.49748807,0.00000000
0.73536768,3.28980491,0.73665814,0.06133152,0.03360809,0.17285286,1.18367213,1.82116042,0.50258058,0.00000000
0.74137069,3.34243620,0.73951858,0.06186659,0.03479429,0.17434506,1.21064438,1.84982480,0.50773951,0.00000000
0.74737369,3.39443036,0.74128727,0.06238093,0.03594854,0.17587186,1.23619077,1.87764692,0.51284698,0.00000000
0.75337669,3.44496384,0.74188566,0.06286776,0.03706320,0.17738941,1.25999984,1.90412101,0.51779592,0.00000000
0.75937969,3.49331490,0.74126319,0.06332284,0.03813206,0.17885389,1.28181393,1.92880908,0.52249546,0.00000000
0.76538269,3.53889009,0.73940185,0.06374464,0.03915054,0.18022330,1.30143811,1.95135568,0.52687514,0.00000000
0.77138569,3.58124299,0.73631892,0.06413444,0.04011568,0.18145895,1.31874580,1.97149795,0.53088775,0.00000000
0.77738869,3.62008412,0.73206776,0.06449618,0.04102610,0.18252671,1.33368090,1.98907059,0.53451068,0.00000000
0.78339170,3.65528200,0.72673667,0.06483623,0.04188191,0.18339787,1.34625621,2.00400560,0.53774561,0.00000000
0.78939470,3.68685539,0.72044595,0.06516294,0.04268441,0.18404968,1.35654849,2.01632700,0.54061685,0.00000000
0.79539770,3.71495781,0.71334325,0.06548615,0.04343585,0.18446545,1.36469043,2.02614116,0.54316830,0.00000000
0.80140070,3.73985536,0.70559767,0.06581656,0.04413908,0.18463442,1.37086018,2.03362343,0.54545941,0.00000000
0.80740370,3.76189980,0.69739287,0.06616513,0.04479715,0.18455128,1.37526909,2.03900214,0.54756040,0.00000000
0.81340670,3.78149853,0.68891969,0.06654237,0.04541299,0.18421552,1.37814849,2.04254100,0.54954708,0.00000000
0.81940970,3.79908366,0.68036869,0.06695776,0.04598903,0.18363066,1.37973626,2.04452120,0.55149574,0.00000000
0.82541271,3.81508192,0.67192295,0.06741915,0.04652688,0.18280341,1.38026403,2.04522409,0.55347819,0.00000000
0.83141571,3.82988719,0.66375161,0.06793237,0.04702715,0.18174279,1.37994569,2.04491555,0.55555747,0.00000000
0.83741871,3.84383703,0.65600432,0.06850081,0.04748925,0.18045944,1.37896772,2.04383281,0.55778434,0.00000000
0.84342171,3.85719422,0.64880688,0.06912524,0.04791131,0.17896492,1.37748184,2.04217421,0.56019465,0.00000000
0.84942471,3.87013396,0.64225818,0.06980370,0.04829021,0.17727121,1.37560013,2.04009228,0.56280774,0.00000000
0.85542771,3.88273679,0.63642840,0.07053153,0.04862171,0.17539039,1.37339268,2.03769002,0.56562580,0.00000000
0.86143072,3.89498709,0.63135858,0.07130151,0.04890055,0.17333441,1.37088777,2.03502051,0.56863406,0.00000000
0.86743372,3.90677660,0.62706121,0.07210409,0.04912077,0.17111506,1.36807416,2.03208906,0.57180181,0.00000000
0.87343672,3.91791209,0.62352195,0.07292769,0.04927595,0.16874401,1.36490523,2.02885784,0.57508392,0.00000000
0.87943972,3.92812633,0.62070204,0.07375902,0.04935951,0.16623297,1.36130452,2.02525197,0.57842281,0.00000000
0.88544272,3.93709135,0.61854139,0.07458352,0.04936505,0.16359386,1.35717225,2.02116684,0.58175055,0.00000000
0.89144572,3.94443306,0.61696208,0.07538565,0.04928667,0.16083904,1.35239235,2.01647584,0.58499113,0.00000000
0.89744872,3.94974644,0.61587209,0.07614935,0.04911919,0.15798148,1.34683954,2.01103817,0.58806261,0.00000000
0.90345173,3.95261077,0.61516917,0.07685834,0.04885848,0.15503503,1.34038629,2.00470630,0.59087914,0.00000000
0.90945473,3.95260447,0.61474475,0.07749649,0.04850158,0.15201452,1.33290933,1.99733291,0.59335296,0.00000000
0.91545773,3.94931930,0.61448785,0.07804815,0.04804691,0.14893593,1.32429558,1.98877717,0.59539616,0.00000000
0.92146073,3.94237411,0.61428886,0.07849841,0.04749437,0.14581651,1.31444740,1.97891044,0.59692246,0.00000000
0.92746373,3.93142799,0.61404335,0.07883346,0.04684536,0.14267492,1.30328732,1.96762140,0.59784909,0.00000000
0.93346673,3.91619321,0.61365568,0.07904085,0.04610290,0.13953132,1.29076207,1.95482096,0.59809866,0.00000000
0.93946973,3.89644793,0.61304262,0.07910979,0.04527156,0.13640754,1.27684621,1.94044682,0.59760137,0.00000000
0.94547274,3.87204869,0.61213677,0.07903147,0.04435748,0.13332723,1.26154525,1.92446806,0.59629739,0.00000000
0.95147574,3.84294274,0.61088980,0.07879935,0.04336833,0.13031605,1.24489838,1.90688958,0.59413947,0.00000000
0.95747874,3.80917962,0.60927542,0.07840947,0.04231326,0.12740189,1.22698075,1.88775649,0.59109581,0.00000000
0.96348174,3.77092174,0.60729186,0.07786077,0.04120289,0.12461506,1.20790529,1.86715813,0.58715304,0.00000000
0.96948474,3.72845308,0.60496389,0.07715529,0.04004923,0.12198846,1.18782388,1.84523158,0.58231906,0.00000000
0.97548774,3.68218541,0.60234405,0.07629843,0.03886560,0.11955770,1.16692777,1.82216415,0.57662581,0.00000000
0.98149075,3.63266098,0.59951299,0.07529905,0.03766658,0.11736114,1.14544694,1.79819463,0.57013152,0.00000000
0.98749375,3.58055098,0.59657881,0.07416952,0.03646790,0.11543977,1.12364837,1.77361270,0.56292236,0.00000000
0.99349675,3.52664916,0.59367529,0.07292569,0.03528629,0.11383699,1.10183297,1.74875632,0.55511331,0.00000000
0.99949975,3.47185999,0.59095889,0.07158661,0.03413933,0.11259813,1.08033099,1.72400671,0.54684800,0.00000000
1.00550275,3.41718128,0.58860461,0.07017432,0.03304524,0.11176985,1.05949598,1.69978094,0.53829752,0.00000000
1.01150575,3.36368156,0.58680076,0.06871331,0.03202261,0.11139932,1.03969736,1.67652201,0.52965814,0.00000000
1.01750875,3.31247263,0.58574283,0.06722998,0.03109013,0.11153320,1.02131162,1.65468678,0.52114790,0.00000000
1.02351176,3.26467832,0.58562663,0.06575196,0.03026624,0.11221652,1.00471261,1.63473219,0.51300232,0.00000000
1.02951476,3.22140079,0.58664105,0.06430737,0.02956875,0.11349136,0.99026116,1.61710024,0.50546926,0.00000000
1.03551776,3.18368577,0.58896078,0.06292403,0.02901450,0.11539559,0.97829454,1.60220259,0.49880326,0.00000000
1.04152076,3.15248860,0.59273930,0.06162860,0.02861890,0.11796148,0.96911621,1.59040544,0.49325966,0.00000000
1.04752376,3.12864274,0.59810254,0.06044590,0.02839556,0.12121451,0.96298646,1.58201572,0.48908871,0.00000000
1.05352676,3.11283237,0.60514359,0.05939810,0.02835593,0.12517215,0.96011432,1.57726921,0.48652998,0.00000000
1.05952976,3.10557070,0.61391861,0.05850418,0.02850893,0.12984299,0.96065125,1.57632140,0.48580741,0.00000000
1.06553277,3.10718495,0.62444438,0.05777944,0.02886067,0.13522593,0.96468704,1.57924167,0.48712510,0.00000000
1.07153577,3.11780898,0.63669739,0.05723516,0.02941421,0.14130981,0.97224793,1.58601106,0.49066408,0.00000000
1.07753877,3.13738365,0.65061471,0.05687843,0.03016942,0.14807319,0.98329729,1.59652384,0.49658007,0.00000000
1.08354177,3.16566493,0.66609643,0.05671220,0.03112288,0.15548447,0.99773862,1.61059285,0.50500218,0.00000000
1.08954477,3.20223905,0.68300968,0.05673535,0.03226789,0.16350232,1.01542077,1.62795808,0.51603257,0.00000000
1.09554777,3.24654349,0.70119379,0.05694310,0.03359458,0.17207633,1.03614494,1.64829823,0.52974678,0.00000000
1.10155078,3.29789273,0.72046644,0.05732730,0.03509002,0.18114783,1.05967317,1.67124426,0.54619454,0.00000000
1.10755378,3.35550671,0.74063043,0.05787705,0.03673851,0.19065094,1.08573752,1.69639438,0.56540082,0.00000000
1.11355678,3.41854060,0.76148056,0.05857918,0.03852185,0.20051367,1.11404965,1.72332936,0.58736682,0.00000000
1.11955978,3.48611379,0.78281038,0.05941884,0.04041968,0.21065911,1.14430994,1.75162740,0.61207067,0.00000000
1.12556278,3.55733672,0.80441836,0.06038007,0.04240988,0.22100652,1.17621583,1.78087771,0.63946761,0.00000000
1.13156578,3.63133398,0.82611325,0.06144628,0.04446896,0.23147247,1.20946874,1.81069208,0.66948951,0.00000000
1.13756878,3.70726263,0.84771829,0.06260075,0.04657247,0.24197182,1.24377928,1.84071383,0.70204378,0.00000000
1.14357179,3.78432518,0.86907412,0.06382693,0.04869541,0.25241862,1.27887049,1.87062393,0.73701147,0.00000000
1.14957479,3.86177683,0.89004047,0.06510871,0.05081259,0.26272690,1.31447916,1.90014393,0.77424508,0.00000000
1.15557779,3.93892729,0.91049638,0.06643061,0.05289904,0.27281137,1.35035508,1.92903602,0.81356597,0.00000000
1.16158079,4.01513784,0.93033926,0.06777782,0.05493027,0.28258799,1.38625876,1.95710022,0.85476194,0.00000000
1.16758379,4.08981440,0.94948297,0.06913621,0.05688260,0.29197464,1.42195775,1.98416941,0.89758528,0.00000000
1.17358679,4.16239821,0.96785496,0.07049222,0.05873339,0.30089162,1.45722222,2.01010262,0.94175175,0.00000000
1.17958979,4.23235523,0.98539309,0.07183283,0.06046126,0.30926241,1.49182028,2.03477738,0.98694081,0.00000000
1.18559280,4.29916599,1.00204213,0.07314536,0.06204626,0.31701437,1.52551369,2.05808185,1.03279765,0.00000000
1.19159580,4.36231726,1.01775054,0.07441746,0.06347007,0.32407972,1.55805450,2.07990745,1.07893704,0.00000000
1.19759880,4.42129684,1.03246760,0.07563698,0.06471609,0.33039656,1.58918323,2.10014277,1.12494946,0.00000000
1.20360180,4.47559259,1.04614136,0.07679200,0.06576962,0.33591018,1.61862896,2.11866927,1.17040927,0.00000000
1.20960480,4.52469628,1.05871753,0.07787093,0.06661796,0.34057448,1.64611168,2.13535929,1.21488491,0.00000000
1.21560780,4.56811269,1.07013940,0.07886262,0.06725061,0.34435346,1.67134698,2.15007669,1.25795084,0.00000000
1.22161081,4.60537374,1.08034904,0.07975666,0.06765936,0.34722291,1.69405318,2.16268013,1.29920055,0.00000000
1.22761381,4.63605711,1.08928951,0.08054365,0.06783851,0.34917193,1.71396054,2.17302901,1.33826032,0.00000000
1.23361681,4.65980843,1.09690813,0.08121562,0.06778502,0.35020445,1.73082221,2.18099174,1.37480271,0.00000000
1.23961981,4.67636562,1.10316066,0.08176644,0.06749871,0.35034051,1.74442640,2.18645578,1.40855914,0.00000000
1.24562281,4.68558388,1.10801587,0.08219227,0.06698242,0.34961719,1.75460908,2.18933901,1.43933076,0.00000000
1.25162581,4.68745941,1.11146051,0.08249195,0.06624218,0.34808915,1.76126632,2.18960147,1.46699676,0.00000000
1.25762881,4.68215018,1.11350404,0.08266743,0.06528735,0.34582861,1.76436566,2.18725682,1.49151947,0.00000000
1.26363182,4.66999188,1.11418292,0.08272401,0.06413067,0.34292475,1.76395550,2.18238254,1.51294583,0.00000000
1.26963482,4.65150739,1.11356399,0.08267054,0.06278830,0.33948247,1.76017190,2.17512802,1.53140479,0.00000000
1.27563782,4.62740858,1.11174669,0.08251947,0.06127977,0.33562037,1.75324208,2.16571994,1.54710059,0.00000000
1.28164082,4.59858940,1.10886379,0.08228670,0.05962781,0.33146820,1.74348411,2.15446406,1.56030210,0.00000000
