energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,2.89761983,0.03294289,0.02854976,0.13887809,2.24055146,0.53954697,0.10600907
-4.29514757,2.93561499,0.03219701,0.02889698,0.14087497,2.27018440,0.54052686,0.10745249
-4.28914457,2.95538468,0.03130451,0.02906608,0.14197568,2.28571869,0.53871756,0.10822690
-4.28314157,2.95614330,0.03027171,0.02904873,0.14214305,2.28654272,0.53399656,0.10830041
-4.27713857,2.93754355,0.02910865,0.02884113,0.14136104,2.27238395,0.52631654,0.10765790
-4.27113557,2.89968404,0.02782861,0.02844409,0.13963517,2.24331493,0.51570534,0.10630128
-4.26513257,2.84310110,0.02644755,0.02786293,0.13699210,2.19974710,0.50226326,0.10424920
-4.25912956,2.76874541,0.02498354,0.02710719,0.13347849,2.14241285,0.48615795,0.10153612
-4.25312656,2.67794463,0.02345605,0.02619028,0.12915926,2.07233670,0.46761717,0.09821093
-4.24712356,2.57235396,0.02188531,0.02512889,0.12411519,1.99079715,0.44691979,0.09433497
-4.24112056,2.45389702,0.02029165,0.02394242,0.11844003,1.89928094,0.42438544,0.08997986
-4.23511756,2.32469979,0.01869493,0.02265227,0.11223734,1.79943205,0.40036330,0.08522489
-4.22911456,2.18702068,0.01711396,0.02128110,0.10561711,1.69299752,0.37522051,0.08015440
-4.22311156,2.04317969,0.01556608,0.01985215,0.09869230,1.58177265,0.34933062,0.07485504
-4.21710855,1.89548968,0.01406678,0.01838847,0.09157554,1.46754778,0.32306268,0.06941319
-4.21110555,1.74619235,0.01262940,0.01691233,0.08437597,1.35205866,0.29677115,0.06391252
-4.20510255,1.59740123,0.01126501,0.01544461,0.07719654,1.23694228,0.27078716,0.05843183
-4.19909955,1.45105343,0.00998231,0.01400436,0.07013160,1.12369945,0.24541115,0.05304322
-4.19309655,1.30887149,0.00878762,0.01260841,0.06326510,1.01366519,0.22090731,0.04781071
-4.18709355,1.17233586,0.00768500,0.01127109,0.05666920,0.90798729,0.19749963,0.04278916
-4.18109055,1.04266818,0.00667639,0.01000412,0.05040349,0.80761340,0.17536976,0.03802370
-4.17508754,0.92082509,0.00576178,0.00881654,0.04451470,0.71328602,0.15465640,0.03354950
-4.16908454,0.80750139,0.00493950,0.00771477,0.03903679,0.62554499,0.13545626,0.02939193
-4.16308154,0.70314179,0.00420642,0.00670275,0.03399159,0.54473645,0.11782624,0.02556701
-4.15707854,0.60795942,0.00355829,0.00578212,0.02938966,0.47102715,0.10178669,0.02208215
-4.15107554,0.52195976,0.00298993,0.00495252,0.02523146,0.40442295,0.08732542,0.01893703
-4.14507254,0.44496827,0.00249556,0.00421181,0.02150871,0.34479014,0.07440225,0.01612470
-4.13906953,0.37666006,0.00206897,0.00355645,0.01820579,0.29187845,0.06295389,0.01363264
-4.13306653,0.31659032,0.00170379,0.00298173,0.01530126,0.24534454,0.05289879,0.01144399
-4.12706353,0.26422403,0.00139363,0.00248212,0.01276929,0.20477506,0.04414195,0.00953858
-4.12106053,0.21896405,0.00113225,0.00205156,0.01058103,0.16970835,0.03657935,0.00789404
-4.11505753,0.18017657,0.00091369,0.00168364,0.00870583,0.13965423,0.03010200,0.00648670
-4.10905453,0.14721367,0.00073233,0.00137189,0.00711234,0.11411138,0.02459951,0.00529246
-4.10305153,0.11943225,0.00058299,0.00110992,0.00576945,0.09258215,0.01996299,0.00428746
-4.09704852,0.09620955,0.00046095,0.00089161,0.00464704,0.07458446,0.01608754,0.00344868
-4.09104552,0.07695509,0.00036199,0.00071115,0.00371653,0.05966117,0.01287408,0.00275432
-4.08504252,0.06111936,0.00028233,0.00056319,0.00295132,0.04738679,0.01023062,0.00218417
-4.07903952,0.04819949,0.00021871,0.00044285,0.00232710,0.03737187,0.00807319,0.00171977
-4.07303652,0.03774236,0.00016826,0.00034576,0.00182193,0.02926544,0.00632621,0.00134452
-4.06703352,0.02934541,0.00012856,0.00026805,0.00141633,0.02275568,0.00492263,0.00104372
-4.06103052,0.02265584,0.00009756,0.00020634,0.00109324,0.01756926,0.00380370,0.00080450
-4.05502751,0.01736831,0.00007353,0.00015774,0.00083789,0.01346961,0.00291861,0.00061575
-4.04902451,0.01322183,0.00005504,0.00011976,0.00063765,0.01025449,0.00222393,0.00046802
-4.04302151,0.00999587,0.00004091,0.00009034,0.00048183,0.00775302,0.00168294,0.00035332
-4.03701851,0.00750627,0.00003021,0.00006774,0.00036152,0.00582246,0.00126496,0.00026501
-4.03101551,0.00560097,0.00002216,0.00005056,0.00026936,0.00434499,0.00094466,0.00019761
-4.02501251,0.00415593,0.00001616,0.00003766,0.00019929,0.00322447,0.00070133,0.00014669
-4.01900950,0.00307117,0.00001171,0.00002814,0.00014645,0.00238342,0.00051825,0.00010869
-4.01300650,0.00226726,0.00000846,0.00002129,0.00010691,0.00176032,0.00038210,0.00008081
-4.00700350,0.00168217,0.00000611,0.00001660,0.00007759,0.00130714,0.00028244,0.00006088
-4.00100050,0.00126857,0.00000443,0.00001369,0.00005603,0.00098726,0.00021123,0.00004732
-3.99499750,0.00099164,0.00000328,0.00001236,0.00004037,0.00077381,0.00016248,0.00003900
-3.98899450,0.00082728,0.00000253,0.00001251,0.00002915,0.00064828,0.00013194,0.00003522
-3.98299150,0.00076088,0.00000210,0.00001420,0.00002128,0.00059957,0.00011687,0.00003570
-3.97698849,0.00078655,0.00000194,0.00001761,0.00001596,0.00062343,0.00011587,0.00004054
-3.97098549,0.00090679,0.00000203,0.00002309,0.00001262,0.00072223,0.00012885,0.00005022
-3.96498249,0.00113264,0.00000237,0.00003117,0.00001087,0.00090511,0.00015695,0.00006567
-3.95897949,0.00148437,0.00000300,0.00004261,0.00001047,0.00118854,0.00020269,0.00008833
-3.95297649,0.00199259,0.00000397,0.00005840,0.00001132,0.00159726,0.00027002,0.00012021
-3.94697349,0.00269989,0.00000536,0.00007987,0.00001343,0.00216559,0.00036460,0.00016399
-3.94097049,0.00366300,0.00000729,0.00010874,0.00001693,0.00293918,0.00049405,0.00022321
-3.93496748,0.00495548,0.00000992,0.00014717,0.00002202,0.00397719,0.00066832,0.00030240
-3.92896448,0.00667088,0.00001344,0.00019789,0.00002907,0.00535486,0.00090014,0.00040729
-3.92296148,0.00892646,0.00001813,0.00026429,0.00003851,0.00716648,0.00120550,0.00054505
-3.91695848,0.01186737,0.00002430,0.00035054,0.00005094,0.00952878,0.00160428,0.00072451
-3.91095548,0.01567120,0.00003237,0.00046169,0.00006709,0.01258460,0.00212085,0.00095648
-3.90495248,0.02055286,0.00004283,0.00060382,0.00008787,0.01650680,0.00278478,0.00125400
-3.89894947,0.02676953,0.00005629,0.00078415,0.00011436,0.02150237,0.00363157,0.00163269
-3.89294647,0.03462571,0.00007349,0.00101120,0.00014784,0.02781634,0.00470335,0.00211100
-3.88694347,0.04447776,0.00009529,0.00129484,0.00018984,0.03573566,0.00604958,0.00271051
-3.88094047,0.05673802,0.00012274,0.00164639,0.00024209,0.04559238,0.00772769,0.00345614
-3.87493747,0.07187780,0.00015702,0.00207871,0.00030659,0.05776621,0.00980353,0.00437636
-3.86893447,0.09042907,0.00019954,0.00260615,0.00038561,0.07268589,0.01235174,0.00550326
-3.86293147,0.11298426,0.00025188,0.00324453,0.00048165,0.09082910,0.01545580,0.00687252
-3.85692846,0.14019377,0.00031582,0.00401101,0.00059746,0.11272052,0.01920782,0.00852322
-3.85092546,0.17276080,0.00039336,0.00492388,0.00073603,0.13892773,0.02370796,0.01049755
-3.84492246,0.21143288,0.00048669,0.00600227,0.00090049,0.17005452,0.02906338,0.01284023
-3.83891946,0.25698997,0.00059818,0.00726576,0.00109415,0.20673136,0.03538682,0.01559780
-3.83291646,0.31022881,0.00073037,0.00873386,0.00132034,0.24960290,0.04279451,0.01881761
-3.82691346,0.37194338,0.00088592,0.01042543,0.00158241,0.29931235,0.05140373,0.02254662
-3.82091046,0.44290163,0.00106759,0.01235796,0.00188356,0.35648281,0.06132968,0.02682996
-3.81490745,0.52381881,0.00127816,0.01454683,0.00222676,0.42169591,0.07268199,0.03170930
-3.80890445,0.61532786,0.00152039,0.01700439,0.00261462,0.49546805,0.08556075,0.03722098
-3.80290145,0.71794782,0.00179694,0.01973915,0.00304924,0.57822496,0.10005225,0.04339413
-3.79689845,0.83205114,0.00211029,0.02275483,0.00353210,0.67027550,0.11622454,0.05024861
-3.79089545,0.95783134,0.00246265,0.02604954,0.00406389,0.77178557,0.13412302,0.05779308
-3.78489245,1.09527246,0.00285588,0.02961498,0.00464439,0.88275354,0.15376616,0.06602310
-3.77888944,1.24412179,0.00329144,0.03343578,0.00527236,1.00298822,0.17514175,0.07491949
-3.77288644,1.40386780,0.00377026,0.03748901,0.00594544,1.13209102,0.19820366,0.08444699
-3.76688344,1.57372466,0.00429269,0.04174393,0.00666008,1.26944332,0.22286956,0.09455335
-3.76088044,1.75262490,0.00485849,0.04616191,0.00741152,1.41420048,0.24901964,0.10516889
-3.75487744,1.93922159,0.00546673,0.05069674,0.00819379,1.56529334,0.27649664,0.11620667
-3.74887444,2.13190064,0.00611582,0.05529514,0.00899978,1.72143789,0.30510708,0.12756333
-3.74287144,2.32880390,0.00680349,0.05989768,0.00982133,1.88115360,0.33462408,0.13912052
-3.73686843,2.52786279,0.00752683,0.06443989,0.01064937,2.04279019,0.36479138,0.15074702
-3.73086543,2.72684185,0.00828235,0.06885373,0.01147412,2.20456232,0.39532879,0.16230155
-3.72486243,2.92339092,0.00906601,0.07306926,0.01228533,2.36459125,0.42593866,0.17363598
-3.71885943,3.11510425,0.00987335,0.07701649,0.01307249,2.52095197,0.45631324,0.18459913
-3.71285643,3.29958398,0.01069955,0.08062735,0.01382518,2.67172392,0.48614263,0.19504076
-3.70685343,3.47450568,0.01153953,0.08383768,0.01453331,2.81504320,0.51512281,0.20481575
-3.70085043,3.63768271,0.01238806,0.08658921,0.01518740,2.94915398,0.54296356,0.21378820
-3.69484742,3.78712661,0.01323983,0.08883137,0.01577888,3.07245653,0.56939569,0.22183536
-3.68884442,3.92110054,0.01408953,0.09052288,0.01630029,3.18354981,0.59417732,0.22885106
-3.68284142,4.03816332,0.01493190,0.09163313,0.01674551,3.28126634,0.61709887,0.23474866
-3.67683842,4.13720182,0.01576175,0.09214309,0.01710991,3.36469789,0.63798645,0.23946322
-3.67083542,4.21745031,0.01657400,0.09204595,0.01739042,3.43321057,0.65670353,0.24295296
-3.66483242,4.27849595,0.01736359,0.09134725,0.01758558,3.48644892,0.67315091,0.24519972
-3.65882941,4.32027046,0.01812552,0.09006464,0.01769549,3.52432900,0.68726490,0.24620862
-3.65282641,4.34302884,0.01885477,0.08822720,0.01772175,3.54702111,0.69901406,0.24600690
-3.64682341,4.34731654,0.01954619,0.08587438,0.01766733,3.55492342,0.70839465,0.24464192
-3.64082041,4.33392749,0.02019455,0.08305465,0.01753634,3.54862846,0.71542524,0.24217855
-3.63481741,4.30385550,0.02079440,0.07982387,0.01733388,3.52888442,0.72014086,0.23869611
-3.62881441,4.25824208,0.02134008,0.07624341,0.01706574,3.49655387,0.72258715,0.23428489
-3.62281141,4.19832390,0.02182574,0.07237829,0.01673821,3.45257237,0.72281493,0.22904268
-3.61680840,4.12538260,0.02224539,0.06829522,0.01635785,3.39790925,0.72087565,0.22307122
-3.61080540,4.04069989,0.02259295,0.06406070,0.01593123,3.33353284,0.71681796,0.21647293
-3.60480240,3.94551997,0.02286240,0.05973929,0.01546476,3.26038172,0.71068570,0.20934807
-3.59879940,3.84102081,0.02304795,0.05539206,0.01496456,3.17934331,0.70251736,0.20179224
-3.59279640,3.72829518,0.02314422,0.05107527,0.01443633,3.09124039,0.69234714,0.19389456
-3.58679340,3.60834160,0.02314650,0.04683935,0.01388527,2.99682549,0.68020725,0.18573643
-3.58079040,3.48206445,0.02305093,0.04272815,0.01331605,2.89678269,0.66613146,0.17739080
-3.57478739,3.35028222,0.02285479,0.03877847,0.01273286,2.79173581,0.65015936,0.16892211
-3.56878439,3.21374206,0.02255668,0.03501994,0.01213938,2.68226137,0.63234112,0.16038657
-3.56278139,3.07313861,0.02215671,0.03147510,0.01153887,2.56890480,0.61274218,0.15183294
-3.55677839,2.92913501,0.02165667,0.02815970,0.01093429,2.45219795,0.59144755,0.14330352
-3.55077539,2.78238370,0.02106006,0.02508322,0.01032830,2.33267613,0.56856522,0.13483527
-3.54477239,2.63354525,0.02037214,0.02224951,0.00972342,2.21089305,0.54422859,0.12646101
-3.53876938,2.48330327,0.01959991,0.01965750,0.00912207,2.08743230,0.51859734,0.11821053
-3.53276638,2.33237447,0.01875191,0.01730206,0.00852662,1.96291441,0.49185695,0.11011158
-3.52676338,2.18151279,0.01783813,0.01517473,0.00793945,1.83799888,0.46421660,0.10219060
-3.52076038,2.03150769,0.01686969,0.01326456,0.00736298,1.71338109,0.43590571,0.09447328
-3.51475738,1.88317661,0.01585859,0.01155883,0.00679965,1.58978441,0.40716921,0.08698478
-3.50875438,1.73735251,0.01481738,0.01004374,0.00625194,1.46794806,0.37826174,0.07974977
-3.50275138,1.59486738,0.01375884,0.00870500,0.00572231,1.34861183,0.34944134,0.07279224
-3.49674837,1.45653325,0.01269558,0.00752833,0.00521316,1.23249858,0.32096273,0.06613512
-3.49074537,1.32312186,0.01163979,0.00649991,0.00472683,1.12029595,0.29307064,0.05979980
-3.48474237,1.19534464,0.01060288,0.00560674,0.00426548,1.01263845,0.26599361,0.05380566
-3.47873937,1.07383427,0.00959526,0.00483685,0.00383114,0.91009092,0.23993844,0.04816947
-3.47273637,0.95912889,0.00862609,0.00417955,0.00342557,0.81313457,0.21508561,0.04290499
-3.46673337,0.85165996,0.00770318,0.00362558,0.00305035,0.72215619,0.19158584,0.03802259
-3.46073037,0.75174429,0.00683282,0.00316716,0.00270676,0.63744095,0.16955782,0.03352903
-3.45472736,0.65958052,0.00601981,0.00279810,0.00239587,0.55916922,0.14908729,0.02942736
-3.44872436,0.57525005,0.00526743,0.00251381,0.00211852,0.48741723,0.13022722,0.02571705
-3.44272136,0.49872209,0.00457753,0.00231128,0.00187533,0.42216126,0.11299917,0.02239418
-3.43671836,0.42986230,0.00395061,0.00218911,0.00166678,0.36328510,0.09739556,0.01945179
-3.43071536,0.36844445,0.00338597,0.00214745,0.00149323,0.31058997,0.08338271,0.01688039
-3.42471236,0.31416414,0.00288188,0.00218792,0.00135496,0.26380647,0.07090441,0.01466840
-3.41870935,0.26665380,0.00243574,0.00231356,0.00125224,0.22260759,0.05988588,0.01280278
-3.41270635,0.22549832,0.00204428,0.00252867,0.00118535,0.18662236,0.05023781,0.01126956
-3.40670335,0.19025025,0.00170370,0.00283868,0.00115461,0.15544930,0.04186039,0.01005432
-3.40070035,0.16044419,0.00140987,0.00324996,0.00116039,0.12866925,0.03464714,0.00914264
-3.39469735,0.13560972,0.00115850,0.00376955,0.00120314,0.10585708,0.02848838,0.00852048
-3.38869435,0.11528242,0.00094522,0.00440487,0.00128334,0.08659201,0.02327430,0.00817433
-3.38269135,0.09901291,0.00076575,0.00516338,0.00140147,0.07046626,0.01889762,0.00809139
-3.37668834,0.08637367,0.00061596,0.00605220,0.00155795,0.05709197,0.01525558,0.00825947
-3.37068534,0.07696363,0.00049196,0.00707762,0.00175308,0.04610642,0.01225166,0.00866686
-3.36468234,0.07041080,0.00039012,0.00824466,0.00198694,0.03717561,0.00979660,0.00930208
-3.35867934,0.06637307,0.00030717,0.00955655,0.00225930,0.02999629,0.00780917,0.01015350
-3.35267634,0.06453741,0.00024013,0.01101423,0.00256949,0.02429675,0.00621646,0.01120893
-3.34667334,0.06461791,0.00018639,0.01261588,0.00291632,0.01983643,0.00495386,0.01245512
-3.34067034,0.06635288,0.00014364,0.01435642,0.00329795,0.01640477,0.00396484,0.01387736
-3.33466733,0.06950145,0.00010990,0.01622720,0.00371183,0.01381932,0.00320049,0.01545897
-3.32866433,0.07383996,0.00008349,0.01821565,0.00415461,0.01192345,0.00261894,0.01718096
-3.32266133,0.07915841,0.00006298,0.02030512,0.00462208,0.01058379,0.00218471,0.01902175
-3.31665833,0.08525728,0.00004716,0.02247487,0.00510919,0.00968758,0.00186800,0.02095701
-3.31065533,0.09194488,0.00003507,0.02470019,0.00561005,0.00914004,0.00164400,0.02295965
-3.30465233,0.09903545,0.00002589,0.02695268,0.00611800,0.00886191,0.00149221,0.02499994
-3.29864932,0.10634805,0.00001898,0.02920074,0.00662570,0.00878713,0.00139583,0.02704589
-3.29264632,0.11370628,0.00001383,0.03141020,0.00712527,0.00886079,0.00134115,0.02906368
-3.28664332,0.12093889,0.00001001,0.03354514,0.00760848,0.00903740,0.00131709,0.03101833
-3.28064032,0.12788108,0.00000720,0.03556882,0.00806697,0.00927939,0.00131479,0.03287447
-3.27463732,0.13437660,0.00000517,0.03744471,0.00849247,0.00955589,0.00132717,0.03459724
-3.26863432,0.14028020,0.00000372,0.03913761,0.00887703,0.00984178,0.00134875,0.03615322
-3.26263132,0.14546057,0.00000270,0.04061479,0.00921337,0.01011700,0.00137535,0.03751145
-3.25662831,0.14980338,0.00000201,0.04184711,0.00949503,0.01036598,0.00140396,0.03864441
-3.25062531,0.15321428,0.00000159,0.04281003,0.00971671,0.01057735,0.00143262,0.03952889
-3.24462231,0.15562175,0.00000137,0.04348460,0.00987447,0.01074374,0.00146038,0.04014689
-3.23861931,0.15697955,0.00000134,0.04385818,0.00996592,0.01086171,0.00148725,0.04048621
-3.23261631,0.15726870,0.00000149,0.04392509,0.00999042,0.01093180,0.00151424,0.04054106
-3.22661331,0.15649889,0.00000183,0.04368697,0.00994917,0.01095864,0.00154345,0.04031232
-3.22061031,0.15470922,0.00000240,0.04315297,0.00984533,0.01095122,0.00157810,0.03980768
-3.21460730,0.15196841,0.00000324,0.04233974,0.00968406,0.01092312,0.00162271,0.03904161
-3.20860430,0.14837431,0.00000445,0.04127117,0.00947252,0.01089293,0.00168327,0.03803503
-3.20260130,0.14405303,0.00000612,0.03997797,0.00921988,0.01088465,0.00176741,0.03681497
-3.19659830,0.13915757,0.00000841,0.03849716,0.00893727,0.01092826,0.00188461,0.03541395
-3.19059530,0.13386628,0.00001152,0.03687139,0.00863770,0.01106033,0.00204651,0.03386934
-3.18459230,0.12838121,0.00001570,0.03514822,0.00833606,0.01132475,0.00226714,0.03222270
-3.17858929,0.12292647,0.00002127,0.03337940,0.00804901,0.01177354,0.00256325,0.03051898
-3.17258629,0.11774678,0.00002864,0.03162015,0.00779495,0.01246776,0.00295458,0.02880587
-3.16658329,0.11310636,0.00003835,0.02992853,0.00759397,0.01347848,0.00346420,0.02713319
-3.16058029,0.10928806,0.00005103,0.02836484,0.00746785,0.01488787,0.00411877,0.02555228
-3.15457729,0.10659295,0.00006750,0.02699117,0.00744000,0.01679027,0.00494882,0.02411563
-3.14857429,0.10534027,0.00008875,0.02587104,0.00753549,0.01929325,0.00598890,0.02287655
-3.14257129,0.10586758,0.00011597,0.02506913,0.00778096,0.02251866,0.00727774,0.02188895
-3.13656828,0.10853113,0.00015064,0.02465104,0.00820464,0.02660357,0.00885823,0.02120726
-3.13056528,0.11370619,0.00019447,0.02468318,0.00883622,0.03170101,0.01077734,0.02088641
-3.12456228,0.12178715,0.00024955,0.02523255,0.00970668,0.03798054,0.01308584,0.02098180
-3.11855928,0.13318723,0.00031829,0.02636656,0.01084813,0.04562850,0.01583787,0.02154937
-3.11255628,0.14833748,0.00040351,0.02815268,0.01229344,0.05484793,0.01909035,0.02264554
-3.10655328,0.16768498,0.00050847,0.03065800,0.01407585,0.06585808,0.02290221,0.02432704
-3.10055028,0.19168989,0.00063687,0.03394856,0.01622839,0.07889346,0.02733338,0.02665073
-3.09454727,0.22082136,0.00079291,0.03808846,0.01878326,0.09420249,0.03244366,0.02967308
-3.08854427,0.25555212,0.00098124,0.04313878,0.02177100,0.11204554,0.03829148,0.03344954
-3.08254127,0.29635166,0.00120704,0.04915613,0.02521963,0.13269254,0.04493244,0.03803366
-3.07653827,0.34367820,0.00147592,0.05619113,0.02915365,0.15642007,0.05241789,0.04347599
-3.07053527,0.39796937,0.00179393,0.06428652,0.03359298,0.18350795,0.06079343,0.04982271
-3.06453227,0.45963188,0.00216750,0.07347522,0.03855189,0.21423537,0.07009747,0.05711407
-3.05852926,0.52903040,0.00260332,0.08377828,0.04403793,0.24887661,0.08035986,0.06538274
-3.05252626,0.60647590,0.00310829,0.09520279,0.05005091,0.28769628,0.09160074,0.07465191
-3.04652326,0.69221378,0.00368936,0.10773990,0.05658203,0.33094427,0.10382949,0.08493350
-3.04052026,0.78641224,0.00435338,0.12136303,0.06361311,0.37885027,0.11704402,0.09622635
-3.03451726,0.88915100,0.00510692,0.13602640,0.07111605,0.43161800,0.13123025,0.10851448
-3.02851426,1.00041107,0.00595607,0.15166387,0.07905258,0.48941908,0.14636191,0.12176571
-3.02251126,1.12006556,0.00690627,0.16818840,0.08737423,0.55238664,0.16240061,0.13593053
-3.01650825,1.24787202,0.00796201,0.18549197,0.09602264,0.62060865,0.17929611,0.15094134
-3.01050525,1.38346656,0.00912668,0.20344617,0.10493020,0.69412102,0.19698685,0.16671226
-3.00450225,1.52635994,0.01040230,0.22190350,0.11402095,0.77290056,0.21540060,0.18313949
-2.99849925,1.67593573,0.01178931,0.24069928,0.12321189,0.85685797,0.23445523,0.20010218
-2.99249625,1.83145089,0.01328639,0.25965432,0.13241442,0.94583088,0.25405948,0.21746403
-2.98649325,1.99203868,0.01489026,0.27857807,0.14153615,1.03957734,0.27411373,0.23507548
-2.98049025,2.15671404,0.01659559,0.29727246,0.15048278,1.13776994,0.29451074,0.25277644
-2.97448724,2.32438155,0.01839484,0.31553610,0.15916015,1.23999085,0.31513631,0.27039956
-2.96848424,2.49384592,0.02027827,0.33316880,0.16747635,1.34572835,0.33586978,0.28777401
-2.96248124,2.66382508,0.02223393,0.34997629,0.17534376,1.45437502,0.35658464,0.30472946
-2.95647824,2.83296568,0.02424770,0.36577491,0.18268104,1.56522820,0.37714896,0.32110028
-2.95047524,2.99986113,0.02630346,0.38039622,0.18941494,1.67749302,0.39742603,0.33672983
-2.94447224,3.16307178,0.02838322,0.39369123,0.19548194,1.79028835,0.41727506,0.35147448
-2.93846923,3.32114722,0.03046739,0.40553423,0.20082956,1.90265599,0.43655218,0.36520745
-2.93246623,3.47265023,0.03253508,0.41582597,0.20541742,2.01357306,0.45511174,0.37782206
-2.92646323,3.61618203,0.03456442,0.42449614,0.20921792,2.12196770,0.47280800,0.38923447
-2.92046023,3.75040821,0.03653296,0.43150508,0.21221663,2.22673784,0.48949734,0.39938563
-2.91445723,3.87408484,0.03841811,0.43684456,0.21441224,2.32677252,0.50504090,0.40824241
-2.90845423,3.98608383,0.04019754,0.44053767,0.21581619,2.42097532,0.51930766,0.41579784
-2.90245123,4.08541699,0.04184968,0.44263792,0.21645199,2.50828904,0.53217798,0.42207054
-2.89644822,4.17125774,0.04335417,0.44322736,0.21635421,2.58772080,0.54354738,0.42710318
-2.89044522,4.24295971,0.04469230,0.44241401,0.21556711,2.65836649,0.55333047,0.43096026
-2.88444222,4.30007160,0.04584749,0.44032870,0.21414319,2.71943368,0.56146491,0.43372518
-2.87843922,4.34234744,0.04680561,0.43712125,0.21214140,2.77026186,0.56791507,0.43549681
-2.87243622,4.36975191,0.04755541,0.43295640,0.20962532,2.81033921,0.57267531,0.43638572
-2.86643322,4.38246036,0.04808877,0.42800947,0.20666121,2.83931511,0.57577261,0.43651030
-2.86043022,4.38085345,0.04840092,0.42246201,0.20331607,2.85700783,0.57726842,0.43599288
-2.85442721,4.36550667,0.04849061,0.41649754,0.19965576,2.86340715,0.57725948,0.43495615
-2.84842421,4.33717506,0.04836016,0.41029761,0.19574322,2.85867191,0.57587766,0.43351998
-2.84242121,4.29677387,0.04801542,0.40403819,0.19163687,2.84312256,0.57328856,0.43179879
-2.83641821,4.24535604,0.04746567,0.39788664,0.18738926,2.81722947,0.56968912,0.42989961
-2.83041521,4.18408745,0.04672337,0.39199912,0.18304595,2.78159750,0.56530399,0.42792086
-2.82441221,4.11422097,0.04580392,0.38651882,0.17864480,2.73694784,0.56038108,0.42595195
-2.81840920,4.03707068,0.04472520,0.38157457,0.17421553,2.68409812,0.55518621,0.42407345
-2.81240620,3.95398702,0.04350720,0.37728027,0.16977966,2.62394179,0.54999718,0.42235815
-2.80640320,3.86633401,0.04217146,0.37373477,0.16535082,2.55742778,0.54509742,0.42087242
-2.80040020,3.77546930,0.04074055,0.37102219,0.16093541,2.48554139,0.54076956,0.41967819
-2.79439720,3.68272760,0.03923751,0.36921281,0.15653356,2.40928717,0.53728904,0.41883507
-2.78839420,3.58940777,0.03768528,0.36836411,0.15214030,2.32967431,0.53491804,0.41840262
-2.78239120,3.49676382,0.03610616,0.36852213,0.14774704,2.24770485,0.53390008,0.41844254
-2.77638819,3.40599936,0.03452133,0.36972297,0.14334309,2.16436487,0.53445526,0.41902068
-2.77038519,3.31826548,0.03295035,0.37199426,0.13891724,2.08061842,0.53677648,0.42020865
-2.76438219,3.23466112,0.03141085,0.37535670,0.13445935,1.99740401,0.54102664,0.42208509
-2.75837919,3.15623544,0.02991824,0.37982549,0.12996185,1.91563287,0.54733695,0.42473634
-2.75237619,3.08399126,0.02848549,0.38541167,0.12542099,1.83618869,0.55580633,0.42825661
-2.74637319,3.01888878,0.02712307,0.39212322,0.12083796,1.75992787,0.56650182,0.43274753
-2.74037019,2.96184861,0.02583897,0.39996607,0.11621970,1.68767974,0.57945997,0.43831712
-2.73436718,2.91375347,0.02463882,0.40894484,0.11157936,1.62024605,0.59468902,0.44507828
-2.72836418,2.87544772,0.02352609,0.41906331,0.10693655,1.55839916,0.61217170,0.45314661
-2.72236118,2.84773430,0.02250238,0.43032467,0.10231719,1.50287856,0.63186844,0.46263789
-2.71635818,2.83136860,0.02156777,0.44273143,0.09775311,1.45438542,0.65372071,0.47366504
-2.71035518,2.82704913,0.02072123,0.45628498,0.09328140,1.41357502,0.67765433,0.48633467
-2.70435218,2.83540494,0.01996100,0.47098475,0.08894353,1.38104732,0.70358242,0.50074339
-2.69834917,2.85698002,0.01928502,0.48682706,0.08478434,1.35733571,0.73140785,0.51697375
-2.69234617,2.89221512,0.01869136,0.50380345,0.08085086,1.34289452,0.76102498,0.53509001
-2.68634317,2.94142753,0.01817852,0.52189863,0.07719117,1.33808562,0.79232055,0.55513381
-2.68034017,3.00478965,0.01774575,0.54108810,0.07385316,1.34316501,0.82517374,0.57711978
-2.67433717,3.08230723,0.01739327,0.56133538,0.07088335,1.35826972,0.85945530,0.60103129
-2.66833417,3.17379833,0.01712236,0.58258909,0.06832582,1.38340599,0.89502589,0.62681645
-2.66233117,3.27887416,0.01693544,0.60477983,0.06622115,1.41843926,0.93173381,0.65438454
-2.65632816,3.39692279,0.01683590,0.62781727,0.06460551,1.46308664,0.96941223,0.68360296
-2.65032516,3.52709706,0.01682801,0.65158736,0.06350981,1.51691229,1.00787624,0.71429516
-2.64432216,3.66830745,0.01691657,0.67595005,0.06295901,1.57932628,1.04692002,0.74623939
-2.63831916,3.81922100,0.01710656,0.70073768,0.06297142,1.64958712,1.08631430,0.77916873
-2.63231616,3.97826689,0.01740272,0.72575414,0.06355817,1.72680813,1.12580458,0.81277243
-2.62631316,4.14364910,0.01780907,0.75077512,0.06472269,1.80996771,1.16511015,0.84669869
-2.62031016,4.31336635,0.01832836,0.77554945,0.06646026,1.89792330,1.20392422,0.88055898
-2.61430715,4.48523927,0.01896161,0.79980169,0.06875766,1.98942881,1.24191534,0.91393386
-2.60830415,4.65694425,0.01970764,0.82323594,0.07159285,2.08315518,1.27873002,0.94638025
-2.60230115,4.82605339,0.02056259,0.84554080,0.07493474,2.17771344,1.31399671,0.97743998
