energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.48474237,1.61232580,0.39827683,0.86505112,0.00115227,0.08324314,0.54996504,0.24563493,0.52746392,0.00000000
-3.47873937,1.64850492,0.40448920,0.89782766,0.00119915,0.08473774,0.55479700,0.24872722,0.53408422,0.00000000
-3.47273637,1.68251283,0.41064848,0.92935336,0.00124064,0.08610489,0.55845323,0.25117859,0.54115098,0.00000000
-3.46673337,1.71411324,0.41665425,0.95937654,0.00127631,0.08732557,0.56103031,0.25293635,0.54864656,0.00000000
-3.46073037,1.74315902,0.42242906,0.98768658,0.00130588,0.08838589,0.56264469,0.25397143,0.55657696,0.00000000
-3.45472736,1.76958674,0.42791830,1.01411347,0.00132927,0.08927721,0.56342589,0.25427889,0.56496781,0.00000000
-3.44872436,1.79340725,0.43308879,1.03852532,0.00134654,0.08999584,0.56350933,0.25387753,0.57385881,0.00000000
-3.44272136,1.81469326,0.43792621,1.06082419,0.00135797,0.09054273,0.56302928,0.25280863,0.58329700,0.00000000
-3.43671836,1.83356480,0.44243170,1.08094078,0.00136401,0.09092297,0.56211245,0.25113408,0.59332931,0.00000000
-3.43071536,1.85017364,0.44661796,1.09882842,0.00136533,0.09114517,0.56087242,0.24893387,0.60399492,0.00000000
-3.42471236,1.86468784,0.45050494,1.11445697,0.00136274,0.09122088,0.55940544,0.24630319,0.61531777,0.00000000
-3.41870935,1.87727738,0.45411569,1.12780712,0.00135725,0.09116393,0.55778762,0.24334929,0.62729984,0.00000000
-3.41270635,1.88810176,0.45747241,1.13886565,0.00135001,0.09098984,0.55607377,0.24018819,0.63991554,0.00000000
-3.40670335,1.89730040,0.46059317,1.14762192,0.00134230,0.09071528,0.55429787,0.23694151,0.65310752,0.00000000
-3.40070035,1.90498614,0.46348924,1.15406606,0.00133551,0.09035758,0.55247494,0.23373341,0.66678424,0.00000000
-3.39469735,1.91124228,0.46616336,1.15818874,0.00133112,0.08993437,0.55060436,0.23068779,0.68081940,0.00000000
-3.38869435,1.91612284,0.46860887,1.15998262,0.00133068,0.08946324,0.54867406,0.22792583,0.69505324,0.00000000
-3.38269135,1.91965593,0.47080979,1.15944537,0.00133575,0.08896146,0.54666540,0.22556387,0.70929573,0.00000000
-3.37668834,1.92184948,0.47274168,1.15658362,0.00134788,0.08844574,0.54455822,0.22371160,0.72333139,0.00000000
-3.37068534,1.92269876,0.47437314,1.15141782,0.00136860,0.08793205,0.54233573,0.22247055,0.73692550,0.00000000
-3.36468234,1.92219462,0.47566783,1.14398707,0.00139934,0.08743533,0.53998873,0.22193280,0.74983137,0.00000000
-3.35867934,1.92033177,0.47658680,1.13435378,0.00144145,0.08696926,0.53751895,0.22217985,0.76179824,0.00000000
-3.35267634,1.91711596,0.47709081,1.12260729,0.00149607,0.08654592,0.53494101,0.22328156,0.77257942,0.00000000
-3.34667334,1.91256947,0.47714252,1.10886624,0.00156418,0.08617544,0.53228305,0.22529504,0.78194024,0.00000000
-3.34067034,1.90673429,0.47670842,1.09327924,0.00164650,0.08586555,0.52958577,0.22826353,0.78966534,0.00000000
-3.33466733,1.89967249,0.47576016,1.07602355,0.00174348,0.08562120,0.52690004,0.23221511,0.79556517,0.00000000
-3.32866433,1.89146375,0.47427541,1.05730196,0.00185523,0.08544402,0.52428314,0.23716135,0.79948110,0.00000000
-3.32266133,1.88220023,0.47223812,1.03733763,0.00198152,0.08533199,0.52179397,0.24309584,0.80128922,0.00000000
-3.31665833,1.87197907,0.46963815,1.01636751,0.00212173,0.08527903,0.51948749,0.24999269,0.80090268,0.00000000
-3.31065533,1.86089320,0.46647048,0.99463442,0.00227484,0.08527478,0.51740888,0.25780517,0.79827238,0.00000000
-3.30465233,1.84902131,0.46273396,0.97237863,0.00243941,0.08530452,0.51558778,0.26646448,0.79338643,0.00000000
-3.29864932,1.83641779,0.45842998,0.94982915,0.00261360,0.08534928,0.51403311,0.27587894,0.78626817,0.00000000
-3.29264632,1.82310367,0.45356095,0.92719575,0.00279519,0.08538613,0.51272882,0.28593358,0.77697331,0.00000000
-3.28664332,1.80905940,0.44812906,0.90466186,0.00298158,0.08538872,0.51163098,0.29649048,0.76558625,0.00000000
-3.28064032,1.79422036,0.44213527,0.88237928,0.00316990,0.08532802,0.51066647,0.30738979,0.75221592,0.00000000
-3.27463732,1.77847560,0.43557873,0.86046472,0.00335701,0.08517329,0.50973334,0.31845170,0.73699148,0.00000000
-3.26863432,1.76167020,0.42845682,0.83899875,0.00353961,0.08489318,0.50870307,0.32947923,0.72005814,0.00000000
-3.26263132,1.74361150,0.42076567,0.81802703,0.00371435,0.08445696,0.50742450,0.34026203,0.70157323,0.00000000
-3.25662831,1.72407882,0.41250129,0.79756390,0.00387788,0.08383578,0.50572935,0.35058105,0.68170285,0.00000000
-3.25062531,1.70283639,0.40366123,0.77759807,0.00402701,0.08300400,0.50343901,0.36021390,0.66061905,0.00000000
-3.24462231,1.67964874,0.39424662,0.75809988,0.00415874,0.08194035,0.50037225,0.36894090,0.63849777,0.00000000
-3.23861931,1.65429765,0.38426442,0.73902995,0.00427046,0.08062902,0.49635347,0.37655147,0.61551736,0.00000000
-3.23261631,1.62659961,0.37372981,0.72034820,0.00435995,0.07906050,0.49122101,0.38285071,0.59185764,0.00000000
-3.22661331,1.59642276,0.36266836,0.70202301,0.00442552,0.07723223,0.48483499,0.38766574,0.56769948,0.00000000
-3.22061031,1.56370217,0.35111796,0.68403955,0.00446603,0.07514889,0.47708450,0.39085175,0.54322460,0.00000000
-3.21460730,1.52845234,0.33913020,0.66640690,0.00448099,0.07282246,0.46789341,0.39229722,0.51861555,0.00000000
-3.20860430,1.49077623,0.32677115,0.64916332,0.00447050,0.07027193,0.45722489,0.39192831,0.49405552,0.00000000
-3.20260130,1.45086997,0.31412135,0.63237922,0.00443533,0.06752271,0.44508411,0.38971192,0.46972808,0.00000000
-3.19659830,1.40902296,0.30127501,0.61615778,0.00437682,0.06460584,0.43151917,0.38565757,0.44581640,0.00000000
-3.19059530,1.36561315,0.28833842,0.60063282,0.00429686,0.06155691,0.41662026,0.37981774,0.42250213,0.00000000
-3.18459230,1.32109767,0.27542757,0.58596423,0.00419784,0.05841482,0.40051708,0.37228682,0.39996375,0.00000000
-3.17858929,1.27599923,0.26266517,0.57233111,0.00408250,0.05522052,0.38337471,0.36319860,0.37837439,0.00000000
-3.17258629,1.23088900,0.25017710,0.55992290,0.00395386,0.05201562,0.36538829,0.35272257,0.35789926,0.00000000
-3.16658329,1.18636693,0.23808868,0.54892926,0.00381512,0.04884104,0.34677669,0.34105906,0.33869271,0.00000000
-3.16058029,1.14304041,0.22652064,0.53952904,0.00366952,0.04573578,0.32777565,0.32843354,0.32089503,0.00000000
-3.15457729,1.10150260,0.21558542,0.53187920,0.00352021,0.04273581,0.30863075,0.31509041,0.30462932,0.00000000
-3.14857429,1.06231158,0.20538367,0.52610429,0.00337018,0.03987312,0.28959049,0.30128649,0.28999840,0.00000000
-3.14257129,1.02597136,0.19600131,0.52228724,0.00322215,0.03717502,0.27089999,0.28728457,0.27708214,0.00000000
-3.13656828,0.99291587,0.18750734,0.52046193,0.00307848,0.03466363,0.25279547,0.27334732,0.26593521,0.00000000
-3.13056528,0.96349685,0.17995246,0.52060819,0.00294111,0.03235562,0.23549980,0.25973175,0.25658562,0.00000000
-3.12456228,0.93797604,0.17336856,0.52264956,0.00281152,0.03026222,0.21921938,0.24668455,0.24903395,0.00000000
-3.11855928,0.91652226,0.16776920,0.52645393,0.00269075,0.02838940,0.20414222,0.23443833,0.24325358,0.00000000
-3.11255628,0.89921333,0.16315105,0.53183728,0.00257932,0.02673826,0.19043751,0.22320888,0.23919174,0.00000000
-3.10655328,0.88604271,0.15949598,0.53857025,0.00247733,0.02530559,0.17825637,0.21319349,0.23677149,0.00000000
-3.10055028,0.87693019,0.15677407,0.54638727,0.00238449,0.02408451,0.16773372,0.20457022,0.23589460,0.00000000
-3.09454727,0.87173617,0.15494693,0.55499778,0.00230013,0.02306527,0.15899111,0.19749802,0.23644500,0.00000000
-3.08854427,0.87027822,0.15397147,0.56409899,0.00222333,0.02223597,0.15214011,0.19211741,0.23829291,0.00000000
-3.08254127,0.87234918,0.15380363,0.57338940,0.00215294,0.02158337,0.14728608,0.18855170,0.24129919,0.00000000
-3.07653827,0.87773531,0.15440204,0.58258232,0.00208770,0.02109360,0.14453183,0.18690825,0.24531983,0.00000000
-3.07053527,0.88623343,0.15573119,0.59141882,0.00202630,0.02075279,0.14398103,0.18727968,0.25021032,0.00000000
-3.06453227,0.89766591,0.15776403,0.59967898,0.00196747,0.02054763,0.14574075,0.18974481,0.25582966,0.00000000
-3.05852926,0.91189237,0.16048376,0.60719120,0.00191000,0.02046575,0.14992316,0.19436896,0.26204371,0.00000000
-3.05252626,0.92881741,0.16388471,0.61383873,0.00185286,0.02049597,0.15664585,0.20120359,0.26872788,0.00000000
-3.04652326,0.94839365,0.16797210,0.61956307,0.00179519,0.02062844,0.16603073,0.21028526,0.27576888,0.00000000
-3.04052026,0.97061988,0.17276089,0.62436421,0.00173636,0.02085458,0.17820133,0.22163359,0.28306554,0.00000000
-3.03451726,0.99553428,0.17827349,0.62829737,0.00167598,0.02116697,0.19327852,0.23524869,0.29052862,0.00000000
-3.02851426,1.02320306,0.18453667,0.63146668,0.00161388,0.02155901,0.21137469,0.25110780,0.29807973,0.00000000
-3.02251126,1.05370516,0.19157758,0.63401600,0.00155013,0.02202465,0.23258655,0.26916163,0.30564948,0.00000000
-3.01650825,1.08711387,0.19941937,0.63611742,0.00148500,0.02255795,0.25698682,0.28933048,0.31317497,0.00000000
-3.01050525,1.12347656,0.20807640,0.63795822,0.00141891,0.02315266,0.28461527,0.31150054,0.32059689,0.00000000
-3.00450225,1.16279375,0.21754947,0.63972680,0.00135247,0.02380186,0.31546933,0.33552066,0.32785651,0.00000000
-2.99849925,1.20499886,0.22782132,0.64159866,0.00128632,0.02449755,0.34949506,0.36119988,0.33489268,0.00000000
-2.99249625,1.24994007,0.23885268,0.64372309,0.00122120,0.02523041,0.38657882,0.38830613,0.34163930,0.00000000
-2.98649325,1.29736554,0.25057913,0.64621134,0.00115784,0.02598962,0.42654023,0.41656628,0.34802331,0.00000000
-2.98049025,1.34691310,0.26290909,0.64912699,0.00109696,0.02676279,0.46912714,0.44566774,0.35396350,0.00000000
-2.97448724,1.39810535,0.27572295,0.65247918,0.00103919,0.02753602,0.51401289,0.47526188,0.35937023,0.00000000
-2.96848424,1.45035079,0.28887363,0.65621880,0.00098511,0.02829414,0.56079638,0.50496916,0.36414614,0.00000000
-2.96248124,1.50295120,0.30218857,0.66023825,0.00093517,0.02902101,0.60900532,0.53438598,0.36818786,0.00000000
-2.95647824,1.55511539,0.31547310,0.66437442,0.00088972,0.02969993,0.65810277,0.56309316,0.37138866,0.00000000
-2.95047524,1.60597863,0.32851516,0.66841497,0.00084897,0.03031420,0.70749691,0.59066571,0.37364186,0.00000000
-2.94447224,1.65462742,0.34109108,0.67210750,0.00081303,0.03084772,0.75655412,0.61668364,0.37484489,0.00000000
-2.93846923,1.70012816,0.35297238,0.67517102,0.00078190,0.03128553,0.80461476,0.64074343,0.37490368,0.00000000
-2.93246623,1.74155877,0.36393314,0.67730925,0.00075548,0.03161450,0.85101132,0.66246959,0.37373716,0.00000000
-2.92646323,1.77804162,0.37375770,0.67822486,0.00073360,0.03182388,0.89508830,0.68152597,0.37128165,0.00000000
-2.92046023,1.80877639,0.38224829,0.67763410,0.00071604,0.03190577,0.93622289,0.69762635,0.36749474,0.00000000
-2.91445723,1.83307109,0.38923230,0.67528088,0.00070254,0.03185555,0.97384567,0.71054364,0.36235855,0.00000000
-2.90845423,1.85036999,0.39456882,0.67094970,0.00069283,0.03167216,1.00746048,0.72011758,0.35588212,0.00000000
-2.90245123,1.86027694,0.39815414,0.66447678,0.00068666,0.03135821,1.03666226,0.72626029,0.34810279,0.00000000
-2.89644822,1.86257300,0.39992590,0.65575884,0.00068378,0.03091996,1.06115234,0.72895958,0.33908646,0.00000000
-2.89044522,1.85722755,0.39986584,0.64475921,0.00068401,0.03036719,1.08075005,0.72827977,0.32892671,0.00000000
-2.88444222,1.84440229,0.39800081,0.63151090,0.00068717,0.02971278,1.09540025,0.72435991,0.31774288,0.00000000
-2.87843922,1.82444791,0.39440216,0.61611676,0.00069317,0.02897233,1.10517621,0.71740958,0.30567706,0.00000000
-2.87243622,1.79789356,0.38918344,0.59874661,0.00070192,0.02816356,1.11027758,0.70770218,0.29289031,0.00000000
-2.86643322,1.76542965,0.38249654,0.57963169,0.00071339,0.02730560,1.11102350,0.69556613,0.27955811,0.00000000
-2.86043022,1.72788462,0.37452646,0.55905672,0.00072756,0.02641832,1.10784105,0.68137434,0.26586542,0.00000000
-2.85442721,1.68619685,0.36548487,0.53734998,0.00074444,0.02552153,1.10124943,0.66553214,0.25200145,0.00000000
-2.84842421,1.64138277,0.35560289,0.51487201,0.00076401,0.02463426,1.09184062,0.64846445,0.23815437,0.00000000
-2.84242121,1.59450281,0.34512321,0.49200337,0.00078623,0.02377408,1.08025737,0.63060239,0.22450630,0.00000000
-2.83641821,1.54662638,0.33429212,0.46913213,0.00081102,0.02295640,1.06716931,0.61237010,0.21122858,0.00000000
-2.83041521,1.49879748,0.32335155,0.44664151,0.00083825,0.02219405,1.05324849,0.59417216,0.19847770,0.00000000
-2.82441221,1.45200243,0.31253165,0.42489829,0.00086771,0.02149678,1.03914527,0.57638206,0.18639177,0.00000000
-2.81840920,1.40714077,0.30204408,0.40424230,0.00089913,0.02087107,1.02546562,0.55933226,0.17508796,0.00000000
-2.81240620,1.36500063,0.29207634,0.38497746,0.00093214,0.02031998,1.01275095,0.54330611,0.16466060,0.00000000
-2.80640320,1.32623935,0.28278726,0.36736452,0.00096631,0.01984321,1.00146111,0.52853196,0.15518023,0.00000000
-2.80040020,1.29136998,0.27430386,0.35161578,0.00100110,0.01943724,0.99196140,0.51517957,0.14669352,0.00000000
-2.79439720,1.26075396,0.26671967,0.33789176,0.00103596,0.01909573,0.98451398,0.50335898,0.13922387,0.00000000
-2.78839420,1.23460002,0.26009444,0.32629986,0.00107025,0.01880985,0.97927395,0.49312170,0.13277291,0.00000000
-2.78239120,1.21296921,0.25445519,0.31689495,0.00110333,0.01856889,0.97629013,0.48446421,0.12732245,0.00000000
-2.77638819,1.19578528,0.24979858,0.30968165,0.00113454,0.01836079,0.97551027,0.47733339,0.12283703,0.00000000
-2.77038519,1.18284996,0.24609435,0.30461819,0.00116326,0.01817282,0.97679043,0.47163370,0.11926690,0.00000000
-2.76438219,1.17386210,0.24328958,0.30162142,0.00118891,0.01799215,0.97990762,0.46723563,0.11655112,0.00000000
-2.75837919,1.16843967,0.24131362,0.30057291,0.00121098,0.01780652,0.98457536,0.46398501,0.11462093,0.00000000
-2.75237619,1.16614338,0.24008336,0.30132563,0.00122907,0.01760478,0.99046095,0.46171277,0.11340294,0.00000000
-2.74637319,1.16650094,0.23950858,0.30371107,0.00124289,0.01737739,0.99720372,0.46024457,0.11282235,0.00000000
-2.74037019,1.16903066,0.23949712,0.30754631,0.00125227,0.01711679,1.00443331,0.45940999,0.11280573,0.00000000
-2.73436718,1.17326339,0.23995962,0.31264102,0.00125720,0.01681772,1.01178707,0.45905069,0.11328356,0.00000000
-2.72836418,1.17876183,0.24081364,0.31880378,0.00125778,0.01647739,1.01892580,0.45902743,0.11419225,0.00000000
-2.72236118,1.18513643,0.24198688,0.32584791,0.00125430,0.01609555,1.02554712,0.45922536,0.11547566,0.00000000
-2.71635818,1.19205730,0.24341956,0.33359623,0.00124713,0.01567439,1.03139592,0.45955764,0.11708601,0.00000000
-2.71035518,1.19926182,0.24506564,0.34188485,0.00123679,0.01521845,1.03627156,0.45996720,0.11898430,0.00000000
-2.70435218,1.20655759,0.24689306,0.35056590,0.00122388,0.01473429,1.04003159,0.46042659,0.12113998,0.00000000
-2.69834917,1.21382115,0.24888299,0.35950893,0.00120908,0.01423023,1.04259197,0.46093602,0.12353028,0.00000000
-2.69234617,1.22099249,0.25102803,0.36860136,0.00119313,0.01371594,1.04392405,0.46151995,0.12613888,0.00000000
-2.68634317,1.22806604,0.25332976,0.37774772,0.00117676,0.01320201,1.04404858,0.46222214,0.12895421,0.00000000
-2.68034017,1.23507878,0.25579555,0.38686795,0.00116071,0.01269957,1.04302722,0.46309991,0.13196758,0.00000000
-2.67433717,1.24209633,0.25843510,0.39589503,0.00114568,0.01221987,1.04095225,0.46421761,0.13517089,0.00000000
-2.66833417,1.24919797,0.26125668,0.40477193,0.00113230,0.01177387,1.03793508,0.46563996,0.13855454,0.00000000
-2.66233117,1.25646148,0.26426359,0.41344836,0.00112115,0.01137196,1.03409434,0.46742556,0.14210529,0.00000000
-2.65632816,1.26394891,0.26745083,0.42187733,0.00111267,0.01102365,1.02954424,0.46962092,0.14580434,0.00000000
-2.65032516,1.27169402,0.27080240,0.43001212,0.00110722,0.01073738,1.02438395,0.47225547,0.14962592,0.00000000
-2.64432216,1.27969225,0.27428931,0.43780350,0.00110505,0.01052039,1.01868857,0.47533769,0.15353612,0.00000000
-2.63831916,1.28789384,0.27786839,0.44519783,0.00110628,0.01037866,1.01250222,0.47885274,0.15749248,0.00000000
-2.63231616,1.29620051,0.28148223,0.45213587,0.00111093,0.01031689,1.00583365,0.48276157,0.16144408,0.00000000
-2.62631316,1.30446582,0.28505997,0.45855263,0.00111893,0.01033859,0.99865457,0.48700153,0.16533223,0.00000000
-2.62031016,1.31249924,0.28851917,0.46437824,0.00113012,0.01044614,0.99090073,0.49148857,0.16909183,0.00000000
-2.61430715,1.32007358,0.29176853,0.46953974,0.00114426,0.01064091,0.98247569,0.49612068,0.17265324,0.00000000
-2.60830415,1.32693536,0.29471135,0.47396385,0.00116109,0.01092345,0.97325690,0.50078242,0.17594460,0.00000000
-2.60230115,1.33281729,0.29724952,0.47758031,0.00118029,0.01129352,0.96310386,0.50535023,0.17889446,0.00000000
-2.59629815,1.33745216,0.29928789,0.48032585,0.00120155,0.01175030,0.95186758,0.50969817,0.18143464,0.00000000
-2.59029515,1.34058720,0.30073863,0.48214826,0.00122454,0.01229240,0.93940093,0.51370366,0.18350306,0.00000000
-2.58429215,1.34199797,0.30152546,0.48301049,0.00124896,0.01291793,0.92556920,0.51725298,0.18504649,0.00000000
-2.57828914,1.34150095,0.30158741,0.48289431,0.00127454,0.01362449,0.91026011,0.52024609,0.18602296,0.00000000
-2.57228614,1.33896404,0.30088197,0.48180350,0.00130102,0.01440913,0.89339287,0.52260062,0.18640379,0.00000000
-2.56628314,1.33431444,0.29938741,0.47976611,0.00132818,0.01526825,0.87492560,0.52425463,0.18617504,0.00000000
-2.56028014,1.32754349,0.29710420,0.47683588,0.00135582,0.01619750,0.85486092,0.52516838,0.18533839,0.00000000
-2.55427714,1.31870835,0.29405538,0.47309257,0.00138375,0.01719166,0.83324917,0.52532468,0.18391139,0.00000000
-2.54827414,1.30793059,0.29028609,0.46864133,0.00141180,0.01824449,0.81018955,0.52472822,0.18192703,0.00000000
-2.54227114,1.29539200,0.28586209,0.46361111,0.00143979,0.01934865,0.78582883,0.52340393,0.17943277,0.00000000
-2.53626813,1.28132815,0.28086758,0.45815233,0.00146750,0.02049559,0.76035805,0.52139458,0.17648906,0.00000000
-2.53026513,1.26602032,0.27540237,0.45243388,0.00149470,0.02167556,0.73400749,0.51875783,0.17316741,0.00000000
-2.52426213,1.24978641,0.26957873,0.44663985,0.00152110,0.02287766,0.70704023,0.51556326,0.16954829,0.00000000
-2.51825913,1.23297179,0.26351796,0.44096608,0.00154638,0.02408995,0.67974468,0.51188930,0.16571878,0.00000000
-2.51225613,1.21594044,0.25734705,0.43561678,0.00157015,0.02529968,0.65242673,0.50782067,0.16177028,0.00000000
-2.50625313,1.19906721,0.25119547,0.43080146,0.00159197,0.02649359,0.62540175,0.50344625,0.15779635,0.00000000
-2.50025013,1.18273136,0.24519239,0.42673212,0.00161134,0.02765827,0.59898688,0.49885763,0.15389072,0.00000000
-2.49424712,1.16731175,0.23946429,0.42362095,0.00162776,0.02878062,0.57349397,0.49414831,0.15014554,0.00000000
-2.48824412,1.15318346,0.23413306,0.42167839,0.00164068,0.02984828,0.54922328,0.48941357,0.14665009,0.00000000
-2.48224112,1.14071578,0.22931470,0.42111142,0.00164957,0.03085021,0.52645807,0.48475078,0.14348962,0.00000000
-2.47623812,1.13027109,0.22511837,0.42212205,0.00165391,0.03177708,0.50546016,0.48026002,0.14074461,0.00000000
-2.47023512,1.12220405,0.22164587,0.42490569,0.00165322,0.03262179,0.48646622,0.47604471,0.13849024,0.00000000
-2.46423212,1.11686062,0.21899139,0.42964926,0.00164713,0.03337981,0.46968492,0.47221208,0.13679595,0.00000000
-2.45822911,1.11457621,0.21724131,0.43652885,0.00163531,0.03404946,0.45529441,0.46887307,0.13572524,0.00000000
-2.45222611,1.11567252,0.21647410,0.44570662,0.00161758,0.03463209,0.44344030,0.46614162,0.13533527,0.00000000
-2.44622311,1.12045261,0.21676000,0.45732714,0.00159386,0.03513210,0.43423370,0.46413303,0.13567659,0.00000000
-2.44022011,1.12919401,0.21816054,0.47151276,0.00156421,0.03555682,0.42774942,0.46296141,0.13679264,0.00000000
-2.43421711,1.14213991,0.22072778,0.48835848,0.00152883,0.03591627,0.42402407,0.46273622,0.13871911,0.00000000
-2.42821411,1.15948867,0.22450326,0.50792622,0.00148805,0.03622277,0.42305419,0.46355798,0.14148320,0.00000000
-2.42221111,1.18138220,0.22951674,0.53023887,0.00144230,0.03649046,0.42479451,0.46551335,0.14510272,0.00000000
-2.41620810,1.20789368,0.23578478,0.55527459,0.00139216,0.03673469,0.42915642,0.46866996,0.14958514,0.00000000
-2.41020510,1.23901583,0.24330924,0.58296154,0.00133824,0.03697138,0.43600685,0.47307114,0.15492670,0.00000000
-2.40420210,1.27465030,0.25207592,0.61317377,0.00128127,0.03721636,0.44516797,0.47873118,0.16111153,0.00000000
-2.39819910,1.31459939,0.26205339,0.64572846,0.00122196,0.03748471,0.45641770,0.48563125,0.16811112,0.00000000
-2.39219610,1.35856077,0.27319226,0.68038509,0.00116108,0.03779011,0.46949145,0.49371651,0.17588395,0.00000000
-2.38619310,1.40612623,0.28542497,0.71684680,0.00109935,0.03814429,0.48408527,0.50289457,0.18437564,0.00000000
-2.38019010,1.45678458,0.29866613,0.75476413,0.00103749,0.03855660,0.49986037,0.51303562,0.19351949,0.00000000
-2.37418709,1.50992939,0.31281362,0.79374119,0.00097613,0.03903364,0.51644920,0.52397425,0.20323752,0.00000000
-2.36818409,1.56487122,0.32775031,0.83334426,0.00091584,0.03957906,0.53346293,0.53551300,0.21344203,0.00000000
-2.36218109,1.62085413,0.34334646,0.87311247,0.00085710,0.04019344,0.55050015,0.54742751,0.22403757,0.00000000
-2.35617809,1.67707582,0.35946262,0.91257027,0.00080032,0.04087436,0.56715650,0.55947296,0.23492331,0.00000000
-2.35017509,1.73271048,0.37595296,0.95124109,0.00074579,0.04161653,0.58303492,0.57139168,0.24599571,0.00000000
-2.34417209,1.78693326,0.39266883,0.98866161,0.00069373,0.04241201,0.59775603,0.58292130,0.25715131,0.00000000
-2.33816908,1.83894516,0.40946232,1.02439586,0.00064426,0.04325062,0.61096819,0.59380313,0.26828953,0.00000000
-2.33216608,1.88799695,0.42618969,1.05804865,0.00059744,0.04412024,0.62235683,0.60379039,0.27931531,0.00000000
-2.32616308,1.93341109,0.44271438,1.08927734,0.00055325,0.04500726,0.63165248,0.61265569,0.29014148,0.00000000
-2.32016008,1.97460033,0.45890953,1.11780163,0.00051164,0.04589703,0.63863731,0.62019759,0.30069069,0.00000000
-2.31415708,2.01108229,0.47465980,1.14341065,0.00047250,0.04677427,0.64314970,0.62624575,0.31089678,0.00000000
-2.30815408,2.04248912,0.48986246,1.16596709,0.00043571,0.04762351,0.64508674,0.63066463,0.32070561,0.00000000
-2.30215108,2.06857217,0.50442762,1.18540814,0.00040113,0.04842943,0.64440461,0.63335554,0.33007515,0.00000000
-2.29614807,2.08920138,0.51827778,1.20174328,0.00036863,0.04917725,0.64111678,0.63425708,0.33897505,0.00000000
-2.29014507,2.10435977,0.53134665,1.21504894,0.00033805,0.04985299,0.63529029,0.63334404,0.34738558,0.00000000
-2.28414207,2.11413359,0.54357740,1.22546054,0.00030928,0.05044376,0.62704029,0.63062499,0.35529601,0.00000000
-2.27813907,2.11869881,0.55492054,1.23316226,0.00028221,0.05093797,0.61652328,0.62613881,0.36270274,0.00000000
-2.27213607,2.11830502,0.56533161,1.23837519,0.00025674,0.05132550,0.60392927,0.61995039,0.36960706,0.00000000
-2.26613307,2.11325766,0.57476884,1.24134449,0.00023279,0.05159787,0.58947354,0.61214597,0.37601291,0.00000000
-2.26013007,2.10389973,0.58319104,1.24232628,0.00021031,0.05174833,0.57338815,0.60282824,0.38192465,0.00000000
-2.25412706,2.09059402,0.59055589,1.24157496,0.00018924,0.05177197,0.55591383,0.59211166,0.38734505,0.00000000
-2.24812406,2.07370676,0.59681875,1.23933153,0.00016956,0.05166580,0.53729249,0.58011819,0.39227359,0.00000000
-2.24212106,2.05359345,0.60193210,1.23581354,0.00015123,0.05142874,0.51776062,0.56697349,0.39670523,0.00000000
-2.23611806,2.03058739,0.60584577,1.23120705,0.00013423,0.05106167,0.49754385,0.55280393,0.40062962,0.00000000
-2.23011506,2.00499136,0.60850772,1.22566087,0.00011853,0.05056741,0.47685278,0.53773429,0.40403084,0.00000000
-2.22411206,1.97707248,0.60986565,1.21928326,0.00010412,0.04995063,0.45588003,0.52188620,0.40688765,0.00000000
-2.21810905,1.94706008,0.60986910,1.21214107,0.00009096,0.04921782,0.43479858,0.50537723,0.40917422,0.00000000
-2.21210605,1.91514652,0.60847189,1.20426114,0.00007902,0.04837711,0.41376125,0.48832056,0.41086120,0.00000000
-2.20610305,1.88149019,0.60563500,1.19563371,0.00006826,0.04743813,0.39290112,0.47082505,0.41191716,0.00000000
-2.20010005,1.84622050,0.60132934,1.18621754,0.00005863,0.04641178,0.37233275,0.45299556,0.41231013,0.00000000
-2.19409705,1.80944397,0.59553850,1.17594614,0.00005009,0.04531002,0.35215397,0.43493346,0.41200927,0.00000000
-2.18809405,1.77125106,0.58826115,1.16473492,0.00004256,0.04414558,0.33244801,0.41673711,0.41098649,0.00000000
-2.18209105,1.73172299,0.57951303,1.15248851,0.00003600,0.04293169,0.31328586,0.39850217,0.40921793,0.00000000
-2.17608804,1.69093825,0.56932826,1.13910808,0.00003033,0.04168174,0.29472851,0.38032191,0.40668515,0.00000000
-2.17008504,1.64897823,0.55776005,1.12449817,0.00002550,0.04040905,0.27682921,0.36228712,0.40337622,0.00000000
-2.16408204,1.60593201,0.54488068,1.10857279,0.00002145,0.03912650,0.25963533,0.34448597,0.39928630,0.00000000
-2.15807904,1.56189986,0.53078076,1.09126053,0.00001811,0.03784639,0.24319006,0.32700359,0.39441809,0.00000000
-2.15207604,1.51699568,0.51556783,1.07250874,0.00001544,0.03658014,0.22753369,0.30992160,0.38878190,0.00000000
-2.14607304,1.47134841,0.49936443,1.05228661,0.00001338,0.03533816,0.21270464,0.29331753,0.38239557,0.00000000
-2.14007004,1.42510255,0.48230564,1.03058719,0.00001191,0.03412976,0.19874012,0.27726427,0.37528415,0.00000000
-2.13406703,1.37841800,0.46453647,1.00742870,0.00001100,0.03296312,0.18567660,0.26182956,0.36747951,0.00000000
-2.12806403,1.33146950,0.44620892,0.98285496,0.00001062,0.03184527,0.17355002,0.24707566,0.35901994,0.00000000
-2.12206103,1.28444587,0.42747918,0.95693534,0.00001079,0.03078222,0.16239580,0.23305918,0.34994972,0.00000000
