energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.99849925,0.79051302,0.31962664,0.21551021,0.00060489,0.02794255,0.00222007,0.36594000,0.20251567,0.15727181
-2.99249625,0.78136359,0.30207191,0.21047257,0.00060158,0.02818707,0.00230038,0.36467623,0.19657423,0.15954888
-2.98649325,0.78246612,0.29044173,0.20826602,0.00060944,0.02921621,0.00245561,0.36767659,0.19293112,0.16364811
-2.98049025,0.79430772,0.28478582,0.20897730,0.00062819,0.03106960,0.00268979,0.37522835,0.19170644,0.16970614
-2.97448724,0.81733057,0.28515412,0.21268223,0.00065752,0.03378800,0.00300740,0.38759138,0.19300998,0.17784830
-2.96848424,0.85191607,0.29159496,0.21944240,0.00069705,0.03741235,0.00341328,0.40498940,0.19693875,0.18818407
-2.96248124,0.89836749,0.30415059,0.22930123,0.00074639,0.04198238,0.00391253,0.42760073,0.20357419,0.20080276
-2.95647824,0.95689174,0.32285029,0.24227981,0.00080508,0.04753488,0.00451037,0.45554920,0.21297903,0.21576931
-2.95047524,1.02758096,0.34770141,0.25837247,0.00087268,0.05410155,0.00521196,0.48889540,0.22519412,0.23312057
-2.94447224,1.11039489,0.37867882,0.27754248,0.00094871,0.06170658,0.00602216,0.52762868,0.24023515,0.25286209
-2.93846923,1.20514457,0.41571330,0.29971799,0.00103269,0.07036406,0.00694530,0.57166020,0.25808944,0.27496554
-2.93246623,1.31147824,0.45867945,0.32478837,0.00112415,0.08007527,0.00798487,0.62081741,0.27871299,0.29936687
-2.92646323,1.42887007,0.50738377,0.35260130,0.00122265,0.09082603,0.00914322,0.67484014,0.30202781,0.32596530
-2.92046023,1.55661229,0.56155371,0.38296062,0.00132777,0.10258433,0.01042128,0.73337861,0.32791967,0.35462304
-2.91445723,1.69381129,0.62082812,0.41562509,0.00143913,0.11529814,0.01181825,0.79599346,0.35623634,0.38516588
-2.90845423,1.83938793,0.68474997,0.45030833,0.00155639,0.12889386,0.01333130,0.86215789,0.38678645,0.41738456
-2.90245123,1.99208244,0.75276182,0.48667983,0.00167927,0.14327525,0.01495535,0.93126208,0.41933895,0.45103675
-2.89644822,2.15046393,0.82420446,0.52436729,0.00180754,0.15832313,0.01668288,1.00261970,0.45362337,0.48584980
-2.89044522,2.31294458,0.89831931,0.56296010,0.00194102,0.17389589,0.01850375,1.07547646,0.48933086,0.52152390
-2.88444222,2.47779825,0.97425450,0.60201412,0.00207955,0.18983082,0.02040519,1.14902067,0.52611608,0.55773574
-2.87843922,2.64318331,1.05107504,0.64105759,0.00222301,0.20594629,0.02237175,1.22239540,0.56359994,0.59414245
-2.87243622,2.80716924,1.12777669,0.67959817,0.00237127,0.22204480,0.02438548,1.29471210,0.60137337,0.63038588
-2.86643322,2.96776651,1.20330342,0.71713086,0.00252413,0.23791679,0.02642603,1.36506541,0.63900188,0.66609690
-2.86043022,3.12295901,1.27656796,0.75314675,0.00268137,0.25334504,0.02847101,1.43254873,0.67603118,0.70089994
-2.85442721,3.27073850,1.34647479,0.78714233,0.00284261,0.26810964,0.03049631,1.49627018,0.71199359,0.73441757
-2.84842421,3.40914019,1.41194483,0.81862915,0.00300736,0.28199327,0.03247655,1.55536879,0.74641528,0.76627508
-2.84242121,3.53627870,1.47194098,0.84714359,0.00317493,0.29478663,0.03438560,1.60903022,0.77882424,0.79610522
-2.83641821,3.65038346,1.52549359,0.87225642,0.00334439,0.30629373,0.03619714,1.65650204,0.80875881,0.82355290
-2.83041521,3.74983302,1.57172483,0.89358198,0.00351460,0.31633701,0.03788524,1.69710781,0.83577662,0.84828007
-2.82441221,3.83318699,1.60987115,0.91078661,0.00368412,0.32476192,0.03942498,1.73026011,0.85946368,0.86997067
-2.81840920,3.89921535,1.63930287,0.92359617,0.00385126,0.33144086,0.04079306,1.75547174,0.87944343,0.88833559
-2.81240620,3.94692398,1.65954021,0.93180225,0.00401407,0.33627637,0.04196836,1.77236530,0.89538553,0.90311787
-2.80640320,3.97557607,1.67026511,0.93526716,0.00417036,0.33920338,0.04293249,1.78068059,0.90701400,0.91409769
-2.80040020,3.98470858,1.67132854,0.93392716,0.00431774,0.34019059,0.04367025,1.78027982,0.91411447,0.92109746
-2.79439720,3.97414355,1.66275287,0.92779417,0.00445370,0.33924076,0.04417001,1.77115053,0.91654032,0.92398659
-2.78839420,3.94399367,1.64472950,0.91695563,0.00457563,0.33639013,0.04442406,1.75340597,0.91421743,0.92268589
-2.78239120,3.89466201,1.61761174,0.90157270,0.00468096,0.33170694,0.04442874,1.72728310,0.90714727,0.91717144
-2.77638819,3.82683570,1.58190342,0.88187664,0.00476720,0.32528906,0.04418458,1.69313810,0.89540815,0.90747763
-2.77038519,3.74147371,1.53824362,0.85816365,0.00483203,0.31726105,0.04369625,1.65143947,0.87915470,0.89369923
-2.76438219,3.63978881,1.48738830,0.83078822,0.00487344,0.30777056,0.04297245,1.60275886,0.85861522,0.87599224
-2.75837919,3.52322402,1.43018943,0.80015517,0.00488976,0.29698437,0.04202570,1.54775987,0.83408719,0.85457336
-2.75237619,3.39342414,1.36757248,0.76671070,0.00487977,0.28508414,0.04087199,1.48718488,0.80593090,0.82971793
-2.74637319,3.25220287,1.30051300,0.73093258,0.00484272,0.27226204,0.03953038,1.42184036,0.77456139,0.80175628
-2.74037019,3.10150621,1.23001317,0.69331987,0.00477844,0.25871640,0.03802253,1.35258092,0.74043899,0.77106843
-2.73436718,2.94337328,1.15707893,0.65438237,0.00468728,0.24464744,0.03637217,1.28029245,0.70405864,0.73807724
-2.72836418,2.77989511,1.08269842,0.61463013,0.00457020,0.23025325,0.03460456,1.20587483,0.66593843,0.70324008
-2.72236118,2.61317286,1.00782223,0.57456330,0.00442867,0.21572607,0.03274586,1.13022453,0.62660771,0.66703932
-2.71635818,2.44527614,0.93334592,0.53466257,0.00426468,0.20124890,0.03082255,1.05421769,0.58659506,0.62997180
-2.71035518,2.27820288,0.86009519,0.49538031,0.00408068,0.18699252,0.02886088,0.97869393,0.54641669,0.59253773
-2.70435218,2.11384146,0.78881375,0.45713290,0.00387948,0.17311300,0.02688631,0.90444148,0.50656534,0.55522924
-2.69834917,1.95393630,0.72015417,0.42029401,0.00366418,0.15974956,0.02492298,0.83218383,0.46750037,0.51851908
-2.69234617,1.80005768,0.65467166,0.38518933,0.00343807,0.14702299,0.02299331,0.76256840,0.42963898,0.48284985
-2.68634317,1.65357653,0.59282054,0.35209256,0.00320455,0.13503445,0.02111757,0.69615735,0.39334902,0.44862407
-2.68034017,1.51564485,0.53495348,0.32122279,0.00296702,0.12386475,0.01931360,0.63342080,0.35894342,0.41619549
-2.67433717,1.38718207,0.48132311,0.29274336,0.00272879,0.11357408,0.01759660,0.57473257,0.32667641,0.38586189
-2.66833417,1.26886760,0.43208572,0.26676194,0.00249300,0.10420211,0.01597893,0.52036840,0.29674148,0.35785969
-2.66233117,1.16113972,0.38730698,0.24333200,0.00226256,0.09576854,0.01447011,0.47050671,0.26927115,0.33236044
-2.65632816,1.06420043,0.34696902,0.22245543,0.00204011,0.08827400,0.01307679,0.42523173,0.24433838,0.30946926
-2.65032516,0.97802624,0.31097888,0.20408621,0.00182797,0.08170127,0.01180288,0.38453879,0.22195942,0.28922542
-2.64432216,0.90238408,0.27917779,0.18813505,0.00162810,0.07601688,0.01064969,0.34834153,0.20209813,0.27160476
-2.63831916,0.83685205,0.25135111,0.17447477,0.00144218,0.07117296,0.00961615,0.31648083,0.18467132,0.25652405
-2.63231616,0.78084404,0.22723861,0.16294629,0.00127152,0.06710928,0.00869909,0.28873495,0.16955498,0.24384692
-2.62631316,0.73363750,0.20654476,0.15336513,0.00111718,0.06375558,0.00789356,0.26483076,0.15659121,0.23339124
-2.62031016,0.69440346,0.18894897,0.14552809,0.00097998,0.06103397,0.00719314,0.24445548,0.14559551,0.22493764
-2.61430715,0.66223798,0.17411532,0.13922013,0.00086055,0.05886144,0.00659031,0.22726874,0.13636422,0.21823879
-2.60830415,0.63619388,0.16170185,0.13422113,0.00075939,0.05715241,0.00607683,0.21291459,0.12868197,0.21302928
-2.60230115,0.61531217,0.15136906,0.13031243,0.00067696,0.05582123,0.00564402,0.20103300,0.12232874,0.20903556
-2.59629815,0.59865204,0.14278760,0.12728302,0.00061371,0.05478462,0.00528319,0.19127083,0.11708664,0.20598572
-2.59029515,0.58531873,0.13564498,0.12493519,0.00057019,0.05396389,0.00498588,0.18329172,0.11274591,0.20361889
-2.58429215,0.57448861,0.12965128,0.12308956,0.00054705,0.05328706,0.00474413,0.17678493,0.10911038,0.20169371
-2.57828914,0.56543079,0.12454378,0.12158933,0.00054515,0.05269058,0.00455078,0.17147276,0.10600191,0.19999589
-2.57228614,0.55752475,0.12009044,0.12030371,0.00056556,0.05212088,0.00439960,0.16711665,0.10326411,0.19834448
-2.56628314,0.55027374,0.11609233,0.11913043,0.00060960,0.05153548,0.00428545,0.16352159,0.10076506,0.19659676
-2.56028014,0.54331359,0.11238497,0.11799731,0.00067886,0.05090377,0.00420438,0.16053910,0.09839907,0.19465161
-2.55427714,0.53641698,0.10883863,0.11686286,0.00077517,0.05020748,0.00415366,0.15806858,0.09608764,0.19245126
-2.54827414,0.52949318,0.10535769,0.11571600,0.00090061,0.04944066,0.00413176,0.15605716,0.09377945,0.18998160
-2.54227114,0.52258343,0.10187922,0.11457473,0.00105742,0.04860939,0.00413831,0.15449819,0.09144965,0.18727088
-2.53626813,0.51585248,0.09837070,0.11348416,0.00124795,0.04773115,0.00417399,0.15342839,0.08909839,0.18438705
-2.53026513,0.50957646,0.09482729,0.11251363,0.00147461,0.04683384,0.00424040,0.15292389,0.08674884,0.18143386
-2.52426213,0.50412799,0.09126855,0.11175329,0.00173969,0.04595461,0.00433983,0.15309533,0.08444472,0.17854598
-2.51825913,0.49995883,0.08773486,0.11131021,0.00204530,0.04513845,0.00447512,0.15408220,0.08224743,0.17588321
-2.51225613,0.49758097,0.08428373,0.11130401,0.00239320,0.04443663,0.00464940,0.15604662,0.08023308,0.17362416
-2.50625313,0.49754677,0.08098601,0.11186242,0.00278466,0.04390506,0.00486586,0.15916687,0.07848933,0.17195967
-2.50025013,0.50042877,0.07792228,0.11311668,0.00322030,0.04360256,0.00512753,0.16363063,0.07711227,0.17108605
-2.49424712,0.50679998,0.07517937,0.11519701,0.00369995,0.04358918,0.00543701,0.16962849,0.07620344,0.17119856
-2.48824412,0.51721502,0.07284723,0.11822834,0.00422253,0.04392450,0.00579631,0.17734752,0.07586701,0.17248522
-2.48224112,0.53219278,0.07101612,0.12232625,0.00478586,0.04466602,0.00620661,0.18696537,0.07620716,0.17512119
-2.47623812,0.55220093,0.06977427,0.12759340,0.00538667,0.04586766,0.00666814,0.19864481,0.07732583,0.17926385
-2.47023512,0.57764252,0.06920583,0.13411637,0.00602044,0.04757832,0.00718004,0.21252891,0.07932066,0.18504859
-2.46423212,0.60884498,0.06938933,0.14196301,0.00668144,0.04984058,0.00774029,0.22873694,0.08228326,0.19258554
-2.45822911,0.64605148,0.07039645,0.15118034,0.00736273,0.05268954,0.00834569,0.24736096,0.08629771,0.20195712
-2.45222611,0.68941463,0.07229110,0.16179303,0.00805625,0.05615169,0.00899189,0.26846311,0.09143927,0.21321638
-2.44622311,0.73899256,0.07512878,0.17380234,0.00875294,0.06024402,0.00967344,0.29207373,0.09777327,0.22638619
-2.44022011,0.79474703,0.07895607,0.18718562,0.00944294,0.06497314,0.01038390,0.31819008,0.10535414,0.24145907
-2.43421711,0.85654346,0.08381029,0.20189632,0.01011582,0.07033457,0.01111605,0.34677577,0.11422448,0.25839765
-2.42821411,0.92415266,0.08971917,0.21786434,0.01076085,0.07631215,0.01186200,0.37776083,0.12441415,0.27713559
-2.42221111,0.99725403,0.09670050,0.23499687,0.01136730,0.08287760,0.01261346,0.41104233,0.13593953,0.29757892
-2.41620810,1.07544004,0.10476177,0.25317958,0.01192481,0.08999025,0.01336195,0.44648559,0.14880261,0.31960761
-2.41020510,1.15822182,0.11389973,0.27227820,0.01242371,0.09759694,0.01409900,0.48392593,0.16299031,0.34307748
-2.40420210,1.24503587,0.12409993,0.29214035,0.01285537,0.10563221,0.01481640,0.52317099,0.17847378,0.36782207
-2.39819910,1.33525172,0.13533619,0.31259777,0.01321252,0.11401870,0.01550642,0.56400353,0.19520792,0.39365485
-2.39219610,1.42818062,0.14757013,0.33346891,0.01348955,0.12266792,0.01616192,0.60618482,0.21313115,0.42037143
-2.38619310,1.52308540,0.16075083,0.35456178,0.01368274,0.13148127,0.01677656,0.64945867,0.23216545,0.44775193
-2.38019010,1.61919139,0.17481458,0.37567718,0.01379047,0.14035154,0.01734486,0.69355592,0.25221690,0.47556359
-2.37418709,1.71569861,0.18968497,0.39661232,0.01381330,0.14916469,0.01786227,0.73819953,0.27317668,0.50356359
-2.36818409,1.81179519,0.20527329,0.41716463,0.01375404,0.15780203,0.01832521,0.78311028,0.29492261,0.53150217
-2.36218109,1.90667202,0.22147930,0.43713600,0.01361771,0.16614272,0.01873104,0.82801272,0.31732137,0.55912608
-2.35617809,1.99953832,0.23819255,0.45633708,0.01341144,0.17406658,0.01907802,0.87264159,0.34023130,0.58618241
-2.35017509,2.08963814,0.25529403,0.47459179,0.01314424,0.18145712,0.01936523,0.91674823,0.36350571,0.61242276
-2.34417209,2.17626711,0.27265836,0.49174178,0.01282679,0.18820460,0.01959247,0.96010693,0.38699673,0.63760773
-2.33816908,2.25878904,0.29015639,0.50765067,0.01247112,0.19420924,0.01976021,1.00252085,0.41055948,0.66151161
-2.33216608,2.33665173,0.30765802,0.52220797,0.01209022,0.19938418,0.01986944,1.04382721,0.43405638,0.68392721
-2.32616308,2.40940116,0.32503522,0.53533240,0.01169772,0.20365822,0.01992159,1.08390144,0.45736141,0.70467056
-2.32016008,2.47669333,0.34216515,0.54697449,0.01130738,0.20697821,0.01991849,1.12265991,0.48036404,0.72358541
-2.31415708,2.53830295,0.35893295,0.55711808,0.01093277,0.20931092,0.01986222,1.16006097,0.50297264,0.74054716
-2.30815408,2.59412819,0.37523433,0.56578086,0.01058680,0.21064418,0.01975517,1.19610409,0.52511698,0.75546609
-2.30215108,2.64419099,0.39097760,0.57301350,0.01028135,0.21098751,0.01959993,1.23082682,0.54674986,0.76828974
-2.29614807,2.68863253,0.40608502,0.57889748,0.01002693,0.21037183,0.01939929,1.26429973,0.56784737,0.77900403
-2.29014507,2.72770360,0.42049335,0.58354162,0.00983232,0.20884848,0.01915629,1.29661909,0.58840793,0.78763329
-2.28414207,2.76175009,0.43415365,0.58707730,0.00970439,0.20648750,0.01887416,1.32789790,0.60844996,0.79423887
-2.27813907,2.79119415,0.44703016,0.58965254,0.00964782,0.20337526,0.01855633,1.35825523,0.62800829,0.79891646
-2.27213607,2.81651154,0.45909841,0.59142526,0.00966498,0.19961143,0.01820650,1.38780467,0.64712939,0.80179223
-2.26613307,2.83820647,0.47034279,0.59255589,0.00975591,0.19530562,0.01782854,1.41664232,0.66586567,0.80301782
-2.26013007,2.85678499,0.48075354,0.59319983,0.00991824,0.19057372,0.01742655,1.44483498,0.68426934,0.80276460
-2.25412706,2.87272864,0.49032363,0.59350001,0.01014733,0.18553408,0.01700478,1.47240948,0.70238588,0.80121731
-2.24812406,2.88646957,0.49904561,0.59358005,0.01043636,0.18030381,0.01656762,1.49934354,0.72024781,0.79856756
-2.24212106,2.89836892,0.50690894,0.59353835,0.01077658,0.17499535,0.01611955,1.52555919,0.73786915,0.79500746
-2.23611806,2.90869966,0.51389776,0.59344359,0.01115753,0.16971338,0.01566503,1.55091901,0.75524079,0.79072382
-2.23011506,2.91763506,0.51998968,0.59333171,0.01156740,0.16455232,0.01520849,1.57522580,0.77232738,0.78589316
-2.22411206,2.92524363,0.52515551,0.59320476,0.01199337,0.15959435,0.01475422,1.59822590,0.78906587,0.78067779
-2.21810905,2.93149096,0.52936015,0.59303163,0.01242202,0.15490824,0.01430634,1.61961608,0.80536582,0.77522331
-2.21210605,2.93624836,0.53256472,0.59275065,0.01283977,0.15054873,0.01386870,1.63905392,0.82111179,0.76965737
-2.20610305,2.93930792,0.53472963,0.59227397,0.01323329,0.14655664,0.01344484,1.65617113,0.83616735,0.76408996
-2.20010005,2.94040297,0.53581876,0.59149337,0.01358994,0.14295954,0.01303797,1.67058930,0.85038090,0.75861487
-2.19409705,2.93923282,0.53580415,0.59028731,0.01389814,0.13977292,0.01265089,1.68193719,0.86359261,0.75331234
-2.18809405,2.93548987,0.53467113,0.58852868,0.01414781,0.13700170,0.01228602,1.68986854,0.87564231,0.74825249
-2.18209105,2.92888762,0.53242330,0.58609288,0.01433059,0.13464200,0.01194535,1.69407960,0.88637769,0.74349910
-2.17608804,2.91918741,0.52908719,0.58286564,0.01444017,0.13268290,0.01163044,1.69432511,0.89566226,0.73911362
-2.17008504,2.90622221,0.52471595,0.57875021,0.01447242,0.13110828,0.01134242,1.69043191,0.90338261,0.73515867
-2.16408204,2.88991567,0.51939189,0.57367347,0.01442550,0.12989839,0.01108200,1.68230939,0.90945440,0.73170095
-2.15807904,2.87029520,0.51322752,0.56759058,0.01429985,0.12903116,0.01084942,1.66995590,0.91382660,0.72881302
-2.15207604,2.84749794,0.50636480,0.56048785,0.01409815,0.12848317,0.01064452,1.65346099,0.91648382,0.72657377
-2.14607304,2.82176921,0.49897261,0.55238387,0.01382509,0.12823027,0.01046666,1.63300306,0.91744638,0.72506750
-2.14007004,2.79345340,0.49124241,0.54332861,0.01348722,0.12824781,0.01031476,1.60884267,0.91676826,0.72438139
-2.13406703,2.76297777,0.48338210,0.53340080,0.01309258,0.12851049,0.01018725,1.58131182,0.91453282,0.72460162
-2.12806403,2.73083012,0.47560860,0.52270370,0.01265040,0.12899196,0.01008212,1.55079987,0.91084689,0.72580812
-2.12206103,2.69753181,0.46813920,0.51135947,0.01217069,0.12966420,0.00999688,1.51773685,0.90583331,0.72806848
-2.11605803,2.66360762,0.46118231,0.49950269,0.01166385,0.13049686,0.00992858,1.48257515,0.89962263,0.73143113
-2.11005503,2.62955455,0.45492803,0.48727328,0.01114030,0.13145645,0.00987385,1.44577067,0.89234444,0.73591841
-2.10405203,2.59581137,0.44953900,0.47480944,0.01061008,0.13250582,0.00982893,1.40776445,0.88411896,0.74151997
-2.09804902,2.56273088,0.44514219,0.46224077,0.01008251,0.13360371,0.00978976,1.36896579,0.87504942,0.74818690
-2.09204602,2.53055668,0.44182191,0.44968229,0.00956594,0.13470461,0.00975200,1.32973781,0.86521578,0.75582711
-2.08604302,2.49940573,0.43961456,0.43722944,0.00906749,0.13575898,0.00971122,1.29038608,0.85467015,0.76430235
-2.08004002,2.46925789,0.43850543,0.42495444,0.00859288,0.13671379,0.00966290,1.25115092,0.84343421,0.77342705
-2.07403702,2.43995306,0.43842772,0.41290410,0.00814636,0.13751343,0.00960265,1.21220357,0.83149885,0.78296946
-2.06803402,2.41119603,0.43926382,0.40109924,0.00773067,0.13810095,0.00952631,1.17364635,0.81882595,0.79265484
-2.06203102,2.38256879,0.44084901,0.38953560,0.00734709,0.13841959,0.00943005,1.13551650,0.80535216,0.80217097
-2.05602801,2.35354955,0.44297713,0.37818614,0.00699554,0.13841451,0.00931055,1.09779341,0.79099446,0.81117558
-2.05002501,2.32353748,0.44540824,0.36700455,0.00667473,0.13803455,0.00916507,1.06040847,0.77565714,0.81930569
-2.04402201,2.29188159,0.44787768,0.35592972,0.00638235,0.13723417,0.00899156,1.02325709,0.75923963,0.82618820
-2.03801901,2.25791235,0.45010633,0.34489079,0.00611528,0.13597512,0.00878873,0.98621182,0.74164480,0.83145156
-2.03201601,2.22097435,0.45181132,0.33381257,0.00586984,0.13422803,0.00855610,0.94913590,0.72278718,0.83473787
-2.02601301,2.18045820,0.45271699,0.32262092,0.00564203,0.13197370,0.00829401,0.91189647,0.70260060,0.83571496
-2.02001001,2.13583024,0.45256541,0.31124781,0.00542771,0.12920403,0.00800361,0.87437666,0.68104484,0.83408786
-2.01400700,2.08665862,0.45112607,0.29963589,0.00522287,0.12592257,0.00768681,0.83648592,0.65811089,0.82960929
-2.00800400,2.03263457,0.44820437,0.28774215,0.00502377,0.12214462,0.00734621,0.79816829,0.63382464,0.82208856
-2.00200100,1.97358810,0.44364856,0.27554077,0.00482713,0.11789692,0.00698500,0.75940815,0.60824882,0.81139874
-1.99599800,1.90949760,0.43735492,0.26302484,0.00463017,0.11321692,0.00660687,0.72023336,0.58148307,0.79748158
-1.98999500,1.84049308,0.42927096,0.25020711,0.00443076,0.10815169,0.00621588,0.68071581,0.55366234,0.78035027
-1.98399200,1.76685336,0.41939674,0.23711964,0.00422744,0.10275649,0.00581630,0.64096960,0.52495367,0.76008968
-1.97798899,1.68899749,0.40778420,0.22381263,0.00401937,0.09709311,0.00541252,0.60114705,0.49555162,0.73685439
-1.97198599,1.60747119,0.39453478,0.21035232,0.00380637,0.09122806,0.00500891,0.56143290,0.46567263,0.71086445
-1.96598299,1.52292916,0.37979540,0.19681837,0.00358882,0.08523066,0.00460971,0.52203729,0.43554869,0.68239923
-1.95997999,1.43611420,0.36375317,0.18330075,0.00336761,0.07917115,0.00421891,0.48318785,0.40542053,0.65178951
-1.95397699,1.34783436,0.34662908,0.16989631,0.00314400,0.07311890,0.00384020,0.44512138,0.37553085,0.61940834
-1.94797399,1.25893911,0.32867097,0.15670542,0.00291959,0.06714077,0.00347692,0.40807574,0.34611770,0.58566087
-1.94197099,1.17029551,0.31014616,0.14382856,0.00269617,0.06129968,0.00313197,0.37228213,0.31740847,0.55097365
-1.93596798,1.08276547,0.29133397,0.13136331,0.00247561,0.05565345,0.00280784,0.33795825,0.28961455,0.51578389
-1.92996498,0.99718483,0.27251851,0.11940156,0.00225983,0.05025399,0.00250661,0.30530256,0.26292695,0.48052876
-1.92396198,0.91434479,0.25398181,0.10802736,0.00205065,0.04514668,0.00222995,0.27448978,0.23751292,0.44563544
-1.91795898,0.83497642,0.23599768,0.09731514,0.00184977,0.04037018,0.00197918,0.24566783,0.21351360,0.41151187
-1.91195598,0.75973814,0.21882625,0.08732859,0.00165869,0.03595641,0.00175531,0.21895600,0.19104279,0.37853868
-1.90595298,0.68920673,0.20270939,0.07811998,0.00147872,0.03193089,0.00155913,0.19444460,0.17018662,0.34706222
-1.89994997,0.62387128,0.18786697,0.06973004,0.00131089,0.02831324,0.00139122,0.17219563,0.15100417,0.31738909
-1.89394697,0.56413035,0.17449401,0.06218821,0.00115603,0.02511779,0.00125207,0.15224451,0.13352890,0.28978184
-1.88794397,0.51029167,0.16275854,0.05551333,0.00101469,0.02235442,0.00114213,0.13460261,0.11777055,0.26445611
-1.88194097,0.46257412,0.15280032,0.04971449,0.00088726,0.02002932,0.00106185,0.11926024,0.10371767,0.24157905
-1.87593797,0.42111149,0.14473005,0.04479209,0.00077391,0.01814585,0.00101178,0.10619001,0.09134026,0.22126882
-1.86993497,0.38595754,0.13862916,0.04073903,0.00067468,0.01670525,0.00099255,0.09535018,0.08059271,0.20359519
-1.86393197,0.35709187,0.13455003,0.03754180,0.00058950,0.01570727,0.00100494,0.08668789,0.07141657,0.18858102
-1.85792896,0.33442622,0.13251650,0.03518149,0.00051825,0.01515071,0.00104988,0.08014202,0.06374329,0.17620442
-1.85192596,0.31781073,0.13252462,0.03363471,0.00046078,0.01503364,0.00112841,0.07564548,0.05749665,0.16640162
-1.84592296,0.30704000,0.13454364,0.03287427,0.00041696,0.01535354,0.00124169,0.07312698,0.05259493,0.15907023
-1.83991996,0.30185857,0.13851704,0.03286961,0.00038673,0.01610716,0.00139092,0.07251200,0.04895263,0.15407294
-1.83391696,0.30196584,0.14436382,0.03358703,0.00037007,0.01729019,0.00157733,0.07372311,0.04648187,0.15124148
-1.82791396,0.30702030,0.15197974,0.03498967,0.00036713,0.01889671,0.00180201,0.07667956,0.04509336,0.15038077
-1.82191096,0.31664324,0.16123887,0.03703733,0.00037812,0.02091855,0.00206591,0.08129628,0.04469705,0.15127331
-1.81590795,0.33042183,0.17199514,0.03968609,0.00040340,0.02334442,0.00236966,0.08748233,0.04520237,0.15368364
-1.80990495,0.34791203,0.18408414,0.04288784,0.00044344,0.02615903,0.00271349,0.09513906,0.04651832,0.15736292
-1.80390195,0.36864128,0.19732508,0.04658979,0.00049882,0.02934220,0.00309713,0.10415794,0.04855331,0.16205358
-1.79789895,0.39211138,0.21152300,0.05073398,0.00057017,0.03286803,0.00351967,0.11441857,0.05121491,0.16749404
-1.79189595,0.41780165,0.22647111,0.05525693,0.00065818,0.03670410,0.00397947,0.12578669,0.05440959,0.17342330
-1.78589295,0.44517269,0.24195345,0.06008941,0.00076352,0.04081098,0.00447407,0.13811269,0.05804251,0.17958565
-1.77988994,0.47367081,0.25774762,0.06515651,0.00088680,0.04514191,0.00500015,0.15123065,0.06201745,0.18573509
-1.77388694,0.50273328,0.27362775,0.07037788,0.00102852,0.04964275,0.00555347,0.16495807,0.06623691,0.19163965
-1.76788394,0.53179454,0.28936755,0.07566840,0.00118896,0.05425236,0.00612885,0.17909650,0.07060249,0.19708535
-1.76188094,0.56029316,0.30474338,0.08093910,0.00136820,0.05890323,0.00672024,0.19343297,0.07501551,0.20187980
-1.75587794,0.58767966,0.31953738,0.08609841,0.00156596,0.06352256,0.00732075,0.20774249,0.07937788,0.20585533
-1.74987494,0.61342494,0.33354048,0.09105377,0.00178160,0.06803363,0.00792276,0.22179141,0.08359333,0.20887150
-1.74387194,0.63702914,0.34655529,0.09571343,0.00201406,0.07235748,0.00851805,0.23534159,0.08756874,0.21081700
-1.73786893,0.65803053,0.35839884,0.09998849,0.00226180,0.07641493,0.00909800,0.24815531,0.09121576,0.21161082
-1.73186593,0.67601438,0.36890503,0.10379504,0.00252276,0.08012865,0.00965373,0.26000073,0.09445248,0.21120266
-1.72586293,0.69062118,0.37792684,0.10705634,0.00279442,0.08342540,0.01017638,0.27065762,0.09720516,0.20957259
-1.71985993,0.70155404,0.38533824,0.10970494,0.00307371,0.08623831,0.01065729,0.27992320,0.09940995,0.20672995
-1.71385693,0.70858498,0.39103572,0.11168458,0.00335712,0.08850894,0.01108826,0.28761772,0.10101435,0.20271156
-1.70785393,0.71155962,0.39493955,0.11295193,0.00364074,0.09018921,0.01146179,0.29358962,0.10197859,0.19757925
-1.70185093,0.71040022,0.39699458,0.11347788,0.00392027,0.09124302,0.01177127,0.29772005,0.10227658,0.19141691
-1.69584792,0.70510683,0.39717079,0.11324844,0.00419122,0.09164748,0.01201120,0.29992633,0.10189663,0.18432705
-1.68984492,0.69575639,0.39546341,0.11226524,0.00444894,0.09139369,0.01217734,0.30016444,0.10084158,0.17642710
-1.68384192,0.68249986,0.39189269,0.11054539,0.00468878,0.09048704,0.01226683,0.29843027,0.09912868,0.16784553
-1.67783892,0.66555737,0.38650338,0.10812100,0.00490623,0.08894701,0.01227830,0.29475947,0.09678890,0.15871793
-1.67183592,0.64521163,0.37936375,0.10503804,0.00509703,0.08680650,0.01221190,0.28922621,0.09386588,0.14918320
-1.66583292,0.62179977,0.37056435,0.10135495,0.00525734,0.08411062,0.01206928,0.28194055,0.09041444,0.13937997
-1.65982991,0.59570390,0.36021642,0.09714068,0.00538385,0.08091522,0.01185357,0.27304483,0.08649888,0.12944333
-1.65382691,0.56734086,0.34844999,0.09247261,0.00547390,0.07728496,0.01156927,0.26270902,0.08219094,0.11950196
-1.64782391,0.53715141,0.33541162,0.08743417,0.00552557,0.07329124,0.01122212,0.25112543,0.07756762,0.10967581
-1.64182091,0.50558933,0.32126194,0.08211238,0.00553774,0.06900992,0.01081897,0.23850295,0.07270902,0.10007424
-1.63581791,0.47311085,0.30617294,0.07659546,0.00551014,0.06451910,0.01036758,0.22506098,0.06769610,0.09079472
