energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-2.93246623,2.75544958,0.69954504,0.78800344,0.04197917,0.17049531,0.41690179,0.58395949,0.09260541,1.17729126
-2.92646323,2.75138693,0.66550008,0.77538983,0.04082764,0.16422572,0.41043549,0.60168868,0.09588846,1.17305539
-2.92046023,2.74997128,0.63100031,0.76271791,0.03979531,0.15775001,0.40521682,0.62032453,0.09943316,1.17054665
-2.91445723,2.75187537,0.59655207,0.75043713,0.03892746,0.15115891,0.40126432,0.63987411,0.10321167,1.16990356
-2.90845423,2.75768771,0.56265402,0.73898262,0.03826779,0.14454244,0.39858659,0.66032556,0.10718748,1.17122071
-2.90245123,2.76788743,0.52978306,0.72876050,0.03785769,0.13798712,0.39718328,0.68164333,0.11131630,1.17454503
-2.89644822,2.78282697,0.49838229,0.72013561,0.03773564,0.13157377,0.39704646,0.70376529,0.11554719,1.17987493
-2.89044522,2.80272282,0.46885162,0.71342218,0.03793674,0.12537581,0.39816246,0.72660162,0.11982397,1.18716206
-2.88444222,2.82765403,0.44154085,0.70887738,0.03849236,0.11945817,0.40051385,0.75003556,0.12408665,1.19631553
-2.87843922,2.85756771,0.41674547,0.70669778,0.03942987,0.11387677,0.40408162,0.77392576,0.12827314,1.20720804
-2.87243622,2.89229039,0.39470494,0.70701858,0.04077258,0.10867843,0.40884712,0.79810987,0.13232079,1.21968337
-2.86643322,2.93154391,0.37560321,0.70991511,0.04253962,0.10390131,0.41479380,0.82240924,0.13616803,1.23356456
-2.86043022,2.97496422,0.35957118,0.71540638,0.04474592,0.09957567,0.42190847,0.84663414,0.13975583,1.24866220
-2.85442721,3.02212152,0.34669058,0.72346000,0.04740224,0.09572477,0.43018190,0.87058935,0.14302899,1.26478215
-2.84842421,3.07254028,0.33699909,0.73399808,0.05051507,0.09236605,0.43960872,0.89407955,0.14593734,1.28173205
-2.84242121,3.12571769,0.33049585,0.74690363,0.05408654,0.08951216,0.45018664,0.91691451,0.14843659,1.29932652
-2.83641821,3.18113967,0.32714740,0.76202690,0.05811424,0.08717203,0.46191481,0.93891347,0.15048901,1.31739042
-2.83041521,3.23829350,0.32689329,0.77919130,0.06259087,0.08535179,0.47479166,0.95990892,0.15206390,1.33576040
-2.82441221,3.29667692,0.32965135,0.79819878,0.06750387,0.08405539,0.48881226,0.97974941,0.15313777,1.35428470
-2.81840920,3.35580368,0.33532224,0.81883415,0.07283486,0.08328511,0.50396546,0.99830154,0.15369436,1.37282151
-2.81240620,3.41520576,0.34379313,0.84086870,0.07855907,0.08304173,0.52023109,1.01545113,0.15372454,1.39123640
-2.80640320,3.47443317,0.35494062,0.86406272,0.08464469,0.08332456,0.53757756,1.03110368,0.15322598,1.40939918
-2.80040020,3.53305195,0.36863269,0.88816739,0.09105225,0.08413116,0.55596009,1.04518434,0.15220281,1.42718092
-2.79439720,3.59064151,0.38472998,0.91292608,0.09773405,0.08545699,0.57531999,1.05763739,0.15066517,1.44445164
-2.78839420,3.64679216,0.40308627,0.93807527,0.10463379,0.08729490,0.59558499,1.06842559,0.14862879,1.46107918
-2.78239120,3.70110376,0.42354861,0.96334556,0.11168636,0.08963460,0.61667098,1.07752947,0.14611452,1.47692962
-2.77638819,3.75318624,0.44595693,0.98846284,0.11881796,0.09246211,0.63848508,1.08494651,0.14314788,1.49186963
-2.77038519,3.80266233,0.47014357,1.01314993,0.12594654,0.09575924,0.66092990,1.09069053,0.13975864,1.50577056
-2.76438219,3.84917261,0.49593262,1.03712893,0.13298264,0.09950314,0.68390896,1.09479110,0.13598039,1.51851441
-2.75837919,3.89238288,0.52313932,1.06012426,0.13983069,0.10366601,0.70733278,1.09729288,0.13185016,1.53000107
-2.75237619,3.93199307,0.55156956,1.08186649,0.14639064,0.10821487,0.73112529,1.09825507,0.12740801,1.54015648
-2.74637319,3.96774716,0.58101942,1.10209684,0.15256011,0.11311149,0.75523003,1.09775046,0.12269655,1.54894099
-2.74037019,3.99944298,0.61127490,1.12057218,0.15823675,0.11831238,0.77961562,1.09586431,0.11776049,1.55635705
-2.73436718,4.02694101,0.64211172,1.13707034,0.16332098,0.12376899,0.80427995,1.09269268,0.11264611,1.56245562
-2.72836418,4.05017090,0.67329525,1.15139528,0.16771879,0.12942790,0.82925253,1.08834030,0.10740062,1.56734043
-2.72236118,4.06913496,0.70458050,1.16338205,0.17134469,0.13523114,0.85459460,1.08291785,0.10207155,1.57116941
-2.71635818,4.08390786,0.73571230,1.17290099,0.17412443,0.14111657,0.88039681,1.07653863,0.09670601,1.57415288
-2.71035518,4.09463204,0.76642554,1.17986098,0.17599768,0.14701835,0.90677408,1.06931493,0.09134994,1.57654827
-2.70435218,4.10150895,0.79644574,1.18421157,0.17692019,0.15286741,0.93385800,1.06135402,0.08604737,1.57865126
-2.69834917,4.10478628,0.82548984,1.18594374,0.17686560,0.15859210,0.96178679,1.05275419,0.08083964,1.58078363
-2.69234617,4.10474213,0.85326759,1.18508928,0.17582670,0.16411888,0.99069336,1.04360100,0.07576480,1.58327844
-2.68634317,4.10166705,0.87948344,1.18171898,0.17381600,0.16937307,1.02069201,1.03396417,0.07085692,1.58646324
-2.68034017,4.09584544,0.90383924,1.17593953,0.17086576,0.17427990,1.05186474,1.02389531,0.06614573,1.59064224
-2.67433717,4.08753771,0.92603779,1.16788965,0.16702734,0.17876554,1.08424766,1.01342691,0.06165625,1.59607864
-2.66833417,4.07696492,0.94578739,1.15773563,0.16236992,0.18275840,1.11781880,1.00257270,0.05740871,1.60297814
-2.66233117,4.06429717,0.96280731,1.14566663,0.15697877,0.18619059,1.15248793,0.99132952,0.05341865,1.61147494
-2.65632816,4.04964715,0.97683425,1.13189016,0.15095302,0.18899948,1.18808924,0.97968087,0.04969715,1.62162091
-2.65032516,4.03306963,0.98762959,1.11662808,0.14440309,0.19112941,1.22437766,0.96760181,0.04625135,1.63337920
-2.64432216,4.01456731,0.99498719,1.10011330,0.13744800,0.19253347,1.26102905,0.95506524,0.04308504,1.64662233
-2.63831916,3.99410296,0.99874150,1.08258751,0.13021246,0.19317526,1.29764470,0.94204898,0.04019950,1.66113549
-2.63231616,3.97161731,0.99877556,1.06429990,0.12282414,0.19303061,1.33375998,0.92854344,0.03759434,1.67662466
-2.62631316,3.94705144,0.99502847,1.04550687,0.11541093,0.19208906,1.36885684,0.91455910,0.03526841,1.69272928
-2.62031016,3.92037223,0.98750190,1.02647263,0.10809850,0.19035524,1.40237970,0.90013355,0.03322077,1.70903878
-2.61430715,3.89159886,0.97626510,1.00747023,0.10100812,0.18784969,1.43375379,0.88533721,0.03145156,1.72511191
-2.60830415,3.86082845,0.96145814,0.98878296,0.09425475,0.18460948,1.46240525,0.87027744,0.02996272,1.74049786
-2.60230115,3.82825835,0.94329290,0.97070536,0.08794547,0.18068819,1.48778163,0.85510055,0.02875869,1.75475767
-2.59629815,3.79420341,0.92205157,0.95354365,0.08217821,0.17615544,1.50937203,0.83999136,0.02784677,1.76748494
-2.59029515,3.75910605,0.89808263,0.93761499,0.07704071,0.17109583,1.52672547,0.82517009,0.02723735,1.77832416
-2.58429215,3.72353802,0.87179408,0.92324530,0.07260973,0.16560731,1.53946690,0.81088667,0.02694385,1.78698604
-2.57828914,3.68819273,0.84364430,0.91076513,0.06895042,0.15979914,1.54730971,0.79741260,0.02698241,1.79325849
-2.57228614,3.65386796,0.81413056,0.90050374,0.06611576,0.15378922,1.55006433,0.78503054,0.02737133,1.79701300
-2.56628314,3.62143922,0.78377569,0.89278097,0.06414607,0.14770114,1.54764263,0.77402228,0.02813021,1.79820584
-2.56028014,3.59182465,0.75311344,0.88789728,0.06306859,0.14166095,1.54005784,0.76465555,0.02927890,1.79687430
-2.55427714,3.56594304,0.72267292,0.88612219,0.06289695,0.13579364,1.52742032,0.75717033,0.03083627,1.79312818
-2.54827414,3.54466688,0.69296289,0.88768147,0.06363074,0.13021966,1.50992956,0.75176541,0.03281877,1.78713718
-2.54227114,3.52877299,0.66445648,0.89274375,0.06525502,0.12505145,1.48786298,0.74858596,0.03523896,1.77911515
-2.53626813,3.51889310,0.63757698,0.90140720,0.06773993,0.12039014,1.46156231,0.74771258,0.03810395,1.76930208
-2.53026513,3.51546739,0.61268518,0.91368699,0.07104037,0.11632256,1.43141842,0.74915277,0.04141391,1.75794517
-2.52426213,3.51870350,0.59006896,0.92950442,0.07509587,0.11291864,1.39785550,0.75283496,0.04516069,1.74527998
-2.51825913,3.52854349,0.56993532,0.94867840,0.07983070,0.11022928,1.36131534,0.75860575,0.04932656,1.73151298
-2.51225613,3.54464086,0.55240535,0.97092000,0.08515434,0.10828476,1.32224271,0.76623036,0.05388334,1.71680636
-2.50625313,3.56634933,0.53751218,0.99583076,0.09096227,0.10709382,1.28107221,0.77539655,0.05879167,1.70126611
-2.50025013,3.59272443,0.52520211,1.02290504,0.09713731,0.10664333,1.23821741,0.78572168,0.06400079,1.68493385
-2.49424712,3.62253826,0.51533866,1.05153687,0.10355134,0.10689864,1.19406233,0.79676289,0.06944871,1.66778299
-2.48824412,3.65430745,0.50770961,1.08103118,0.11006761,0.10780460,1.14895553,0.80802980,0.07506279,1.64971919
-2.48224112,3.68633330,0.50203651,1.11061934,0.11654339,0.10928722,1.10320688,0.81899940,0.08076082,1.63058507
-2.47623812,3.71675275,0.49798642,1.13947862,0.12283321,0.11125590,1.05708662,0.82913241,0.08645257,1.61016895
-2.47023512,3.74359821,0.49518539,1.16675481,0.12879226,0.11360627,1.01082663,0.83789054,0.09204170,1.58821681
-2.46423212,3.76486382,0.49323310,1.19158741,0.13428012,0.11622339,0.96462340,0.84475387,0.09742810,1.56444704
-2.45822911,3.77857547,0.49171824,1.21313628,0.13916455,0.11898542,0.91864228,0.84923781,0.10251049,1.53856695
-2.45222611,3.78286155,0.49023398,1.23060865,0.14332517,0.12176749,0.87302263,0.85090884,0.10718926,1.51029029
-2.44622311,3.77602162,0.48839300,1.24328556,0.14665701,0.12444575,0.82788335,0.84939850,0.11136932,1.47935480
-2.44022011,3.75659005,0.48584166,1.25054639,0.14907357,0.12690145,0.78332837,0.84441514,0.11496305,1.44553894
-2.43421711,3.72339200,0.48227272,1.25189053,0.15050946,0.12902491,0.73945196,0.83575293,0.11789300,1.40867709
-2.42821411,3.67558958,0.47743630,1.24695533,0.15092231,0.13071926,0.69634325,0.82329800,0.12009440,1.36867237
-2.42221111,3.61271632,0.47114892,1.23552943,0.15029401,0.13190390,0.65409014,0.80703129,0.12151727,1.32550674
-2.41620810,3.53469885,0.46330008,1.21756104,0.14863112,0.13251748,0.61278225,0.78702843,0.12212805,1.27924788
-2.41020510,3.44186503,0.45385669,1.19316085,0.14596450,0.13252032,0.57251293,0.76345638,0.12191076,1.23005266
-2.40420210,3.33493872,0.44286506,1.16259952,0.14234810,0.13189630,0.53338049,0.73656734,0.12086750,1.17816719
-2.39819910,3.21502169,0.43045062,1.12630003,0.13785709,0.13065406,0.49548850,0.70669019,0.11901837,1.12392360
-2.39219610,3.08356391,0.41681563,1.08482528,0.13258533,0.12882760,0.45894546,0.67421980,0.11640082,1.06773367
-2.38619310,2.94232394,0.40223502,1.03886169,0.12664234,0.12647613,0.42386389,0.63960484,0.11306841,1.01007994
-2.38019010,2.79332134,0.38705068,0.98919959,0.12014998,0.12368335,0.39035904,0.60333462,0.10908908,0.95150455
-2.37418709,2.63878351,0.37166456,0.93671135,0.11323888,0.12055615,0.35854724,0.56592543,0.10454300,0.89259653
-2.36818409,2.48108934,0.35653081,0.88232836,0.10604488,0.11722277,0.32854420,0.52790705,0.09952014,0.83397809
-2.36218109,2.32271200,0.34214740,0.82701765,0.09870564,0.11383048,0.30046320,0.48980989,0.09411761,0.77629037
-2.35617809,2.16616313,0.32904732,0.77175933,0.09135747,0.11054299,0.27441334,0.45215323,0.08843695,0.72017944
-2.35017509,2.01394037,0.31778977,0.71752546,0.08413255,0.10753747,0.25049793,0.41543488,0.08258146,0.66628282
-2.34417209,1.86847989,0.30895124,0.66526115,0.07715669,0.10500139,0.22881299,0.38012264,0.07665364,0.61521708
-2.33816908,1.73211490,0.30311689,0.61586827,0.07054755,0.10312929,0.20944589,0.34664762,0.07075292,0.56756681
-2.33216608,1.60704103,0.30087196,0.57019218,0.06441335,0.10211933,0.19247417,0.31539955,0.06497368,0.52387511
-2.32616308,1.49528863,0.30279330,0.52901134,0.05885218,0.10216991,0.17796447,0.28672393,0.05940361,0.48463581
-2.32016008,1.39870183,0.30944099,0.49302993,0.05395169,0.10347619,0.16597154,0.26092110,0.05412252,0.45028735
-2.31415708,1.31892374,0.32134978,0.46287298,0.04978918,0.10622663,0.15653729,0.23824666,0.04920149,0.42120828
-2.30815408,1.25738685,0.33902039,0.43908377,0.04643197,0.11059959,0.14968990,0.21891327,0.04470244,0.39771421
-2.30215108,1.21530754,0.36291043,0.42212284,0.04393786,0.11675984,0.14544281,0.20309336,0.04067804,0.38005600
-2.29614807,1.19368333,0.39342496,0.41236817,0.04235576,0.12485520,0.14379378,0.19092230,0.03717192,0.36841889
-2.29014507,1.19329188,0.43090659,0.41011595,0.04172613,0.13501319,0.14472380,0.18250190,0.03421910,0.36292249
-2.28414207,1.21469038,0.47562527,0.41558135,0.04208131,0.14733770,0.14819604,0.17790374,0.03184660,0.36362120
-2.27813907,1.25821460,0.52776778,0.42889902,0.04344563,0.16190588,0.15415478,0.17717210,0.03007414,0.37050506
-2.27213607,1.32397691,0.58742724,0.45012289,0.04583517,0.17876517,0.16252431,0.18032633,0.02891488,0.38350071
-2.26613307,1.41186293,0.65459296,0.47922505,0.04925723,0.19793056,0.17320809,0.18736240,0.02837613,0.40247257
-2.26013007,1.52152695,0.72914092,0.51609391,0.05370952,0.21938226,0.18608804,0.19825375,0.02845993,0.42722415
-2.25412706,1.65238654,0.81082547,0.56053153,0.05917899,0.24306391,0.20102413,0.21295123,0.02916362,0.45749950
-2.24812406,1.80361697,0.89927268,0.61225045,0.06564058,0.26888121,0.21785446,0.23138249,0.03048013,0.49298512
-2.24212106,1.97414667,0.99397586,0.67087059,0.07305575,0.29670147,0.23639582,0.25345080,0.03239824,0.53331224
-2.23611806,2.16265474,1.09429377,0.73591642,0.08137113,0.32635385,0.25644490,0.27903368,0.03490262,0.57806000
-2.23011506,2.36757203,1.19945208,0.80681518,0.09051727,0.35763054,0.27778019,0.30798155,0.03797378,0.62675947
-2.22411206,2.58708702,1.30854827,0.88289667,0.10040768,0.39028897,0.30016468,0.34011676,0.04158789,0.67889884
-2.21810905,2.81915780,1.42056048,0.96339509,0.11093834,0.42405501,0.32334933,0.37523331,0.04571656,0.73393004
-2.21210605,3.06153117,1.53436029,1.04745349,0.12198776,0.45862715,0.34707735,0.41309759,0.05032662,0.79127673
-2.20610305,3.31176960,1.64872958,1.13413124,0.13341765,0.49368172,0.37108916,0.45345029,0.05537989,0.85034388
-2.20010005,3.56728638,1.76238113,1.22241470,0.14507441,0.52887895,0.39512807,0.49600984,0.06083304,0.91052869
-2.19409705,3.82538882,1.87398274,1.31123123,0.15679129,0.56386977,0.41894634,0.54047722,0.06663757,0.97123292
-2.18809405,4.08332888,1.98218426,1.39946644,0.16839137,0.59830316,0.44231171,0.58654243,0.07273994,1.03187618
-2.18209105,4.33836016,2.08564693,1.48598432,0.17969120,0.63183392,0.46501381,0.63389220,0.07908189,1.09190990
-2.17608804,4.58779935,2.18307402,1.56964988,0.19050507,0.66413045,0.48687059,0.68221891,0.08560087,1.15083141
-2.17008504,4.82909041,2.27324197,1.64935351,0.20064963,0.69488249,0.50773420,0.73123018,0.09223079,1.20819773
-2.16408204,5.05986869,2.35503090,1.72403632,0.20994893,0.72380832,0.52749619,0.78065874,0.09890282,1.26363822
-2.15807904,5.27802242,2.42745340,1.79271553,0.21823938,0.75066135,0.54609163,0.83027204,0.10554646,1.31686563
-2.15207604,5.48174868,2.48968051,1.85450887,0.22537458,0.77523572,0.56350202,0.87988088,0.11209063,1.36768477
-2.14607304,5.66960108,2.54106391,1.90865699,0.23122982,0.79737076,0.57975665,0.92934652,0.11846499,1.41599828
-2.14007004,5.84052635,2.58115339,1.95454290,0.23570585,0.81695404,0.59493225,0.97858553,0.12460109,1.46180881
-2.13406703,5.99388782,2.60970868,1.99170754,0.23873198,0.83392291,0.60915080,1.02757196,0.13043374,1.50521742
-2.12806403,6.12947369,2.62670532,2.01986071,0.24026810,0.84826443,0.62257545,1.07633619,0.13590210,1.54641763
-2.12206103,6.24748922,2.63233397,2.03888674,0.24030573,0.86001369,0.63540460,1.12496035,0.14095082,1.58568540
-2.11605803,6.34853221,2.62699319,2.04884476,0.23886789,0.86925045,0.64786415,1.17356995,0.14553090,1.62336479
-2.11005503,6.43355239,2.61127580,2.04996313,0.23600787,0.87609432,0.66019825,1.22232199,0.14960043,1.65984993
-2.10405203,6.50379572,2.58594922,2.04262850,0.23180695,0.88069859,0.67265872,1.27138976,0.15312508,1.69556370
-2.09804902,6.56073583,2.55193055,2.02736974,0.22637117,0.88324292,0.68549360,1.32094487,0.15607836,1.73093399
-2.09204602,6.60599538,2.51025713,2.00483742,0.21982727,0.88392521,0.69893518,1.37113727,0.15844166,1.76636833
-2.08604302,6.64126070,2.46205377,1.97577970,0.21231813,0.88295298,0.71318795,1.42207426,0.16020407,1.80222818
-2.08004002,6.66819366,2.40849792,1.94101568,0.20399775,0.88053453,0.72841717,1.47379949,0.16136203,1.83880392
-2.07403702,6.68834497,2.35078391,1.90140726,0.19502617,0.87687041,0.74473834,1.52627323,0.16191875,1.87629174
-2.06803402,6.70307312,2.29008777,1.85783076,0.18556445,0.87214548,0.76220817,1.57935516,0.16188363,1.91477382
-2.06203102,6.71347311,2.22753384,1.81114945,0.17576990,0.86652182,0.78081750,1.63279072,0.16127152,1.95420255
-2.05602801,6.72031857,2.16416442,1.76218811,0.16579198,0.86013311,0.80048661,1.68620235,0.16010196,1.99439018
-2.05002501,6.72402036,2.10091357,1.71171060,0.15576863,0.85308039,0.82106306,1.73908630,0.15839851,2.03500415
-2.04402201,6.72460413,2.03858581,1.66040125,0.14582354,0.84542964,0.84232237,1.79081570,0.15618804,2.07556902
-2.03801901,6.72170790,1.97784056,1.60885076,0.13606408,0.83721129,0.86397166,1.84065036,0.15350014,2.11547485
-2.03201601,6.71460033,1.91918255,1.55754689,0.12658024,0.82842152,0.88565602,1.88775306,0.15036666,2.15399206
-2.02601301,6.70221883,1.86295854,1.50687021,0.11744420,0.81902550,0.90696766,1.93121215,0.14682133,2.19029229
-2.02001001,6.68322586,1.80936008,1.45709469,0.10871072,0.80896235,0.92745734,1.97006962,0.14289949,2.22347457
-2.01400700,6.65608078,1.75843201,1.40839299,0.10041821,0.79815148,0.94664783,2.00335363,0.13863791,2.25259566
-2.00800400,6.61912395,1.71008624,1.36084580,0.09259022,0.78650023,0.96404884,2.03011409,0.13407476,2.27670357
-2.00200100,6.57066890,1.66411988,1.31445464,0.08523740,0.77391228,0.97917289,2.04945976,0.12924952,2.29487262
-1.99599800,6.50909841,1.62023698,1.26915731,0.07835964,0.76029655,0.99155146,2.06059519,0.12420309,2.30623889
-1.98999500,6.43295971,1.57807282,1.22484515,0.07194837,0.74557607,1.00075096,2.06285565,0.11897774,2.31003428
-1.98399200,6.34105470,1.53721970,1.18138126,0.06598882,0.72969662,1.00638771,2.05573852,0.11361719,2.30561801
-1.97798899,6.23252082,1.49725326,1.13861873,0.06046217,0.71263454,1.00814149,2.03892946,0.10816655,2.29250422
-1.97198599,6.10689906,1.45775813,1.09641814,0.05534746,0.69440351,1.00576721,2.01232215,0.10267228,2.27038445
-1.96598299,5.96418634,1.41835226,1.05466363,0.05062333,0.67506008,0.99910411,1.97603057,0.09718207,2.23914431
-1.95997999,5.80487007,1.37870869,1.01327688,0.04626930,0.65470753,0.98808231,1.93039324,0.09174464,2.19887363
-1.95397699,5.62994365,1.33857450,0.97222854,0.04226685,0.63349816,0.97272649,1.87596922,0.08640950,2.14986980
-1.94797399,5.44090270,1.29778586,0.93154686,0.03860010,0.61163373,0.95315650,1.81352590,0.08122660,2.09263429
-1.94197099,5.23972242,1.25627926,0.89132312,0.03525624,0.58936424,0.92958502,1.74401940,0.07624599,2.02786258
-1.93596798,5.02881744,1.21409819,0.85171408,0.03222562,0.56698489,0.90231237,1.66856818,0.07151740,1.95642795
-1.92996498,4.81098599,1.17139549,0.81294127,0.02950164,0.54483150,0.87171868,1.58842136,0.06708975,1.87935990
-1.92396198,4.58934092,1.12843120,0.77528732,0.02708046,0.52327440,0.83825372,1.50492288,0.06301065,1.79781805
-1.91795898,4.36723028,1.08556616,0.73908968,0.02496049,0.50271110,0.80242483,1.41947316,0.05932586,1.71306239
-1.91195598,4.14815037,1.04325166,0.70473191,0.02314186,0.48355776,0.76478336,1.33348983,0.05607871,1.62642118
-1.90595298,3.93565442,1.00201544,0.67263289,0.02162580,0.46623976,0.72591003,1.24836894,0.05330950,1.53925728
-1.89994997,3.73325970,0.96244470,0.64323440,0.02041391,0.45118162,0.68639977,1.16544821,0.05105483,1.45293420
-1.89394697,3.54435587,0.92516653,0.61698743,0.01950760,0.43879631,0.64684654,1.08597339,0.04934690,1.36878272
-1.88794397,3.37211709,0.89082652,0.59433758,0.01890738,0.42947441,0.60782846,1.01106887,0.04821282,1.28806904
-1.88194097,3.21942004,0.86006617,0.57571004,0.01861233,0.42357309,0.56989384,0.94171320,0.04767382,1.21196528
-1.87593797,3.08876983,0.83349986,0.56149452,0.01861956,0.42140530,0.53354834,0.87872011,0.04774448,1.14152297
-1.86993497,2.98223531,0.81169211,0.55203050,0.01892386,0.42322938,0.49924371,0.82272519,0.04843197,1.07765007
-1.86393197,2.90139507,0.79513581,0.54759331,0.01951732,0.42923933,0.46736825,0.77417834,0.04973526,1.02109200
-1.85792896,2.84729529,0.78423231,0.54838136,0.02038918,0.43955599,0.43823935,0.73334168,0.05164445,0.97241701
-1.85192596,2.82042016,0.77927379,0.55450499,0.02152577,0.45421948,0.41209809,0.70029271,0.05414013,0.93200604
-1.84592296,2.82067549,0.78042886,0.56597726,0.02291060,0.47318317,0.38910604,0.67493216,0.05719293,0.90004723
-1.83991996,2.84738606,0.78773173,0.58270717,0.02452459,0.49630949,0.36934430,0.65699589,0.06076321,0.87653512
-1.83391696,2.89930685,0.80107552,0.60449554,0.02634651,0.52336784,0.35281468,0.64607040,0.06480105,0.86127444
-1.82791396,2.97464836,0.82021013,0.63103397,0.02835356,0.55403490,0.33944298,0.64161112,0.06924640,0.85388846
-1.82191096,3.07111573,0.84474480,0.66190706,0.03052213,0.58789762,0.32908408,0.64296305,0.07402966,0.85383150
-1.81590795,3.18596136,0.87415566,0.69659810,0.03282873,0.62445895,0.32152894,0.64938285,0.07907251,0.86040562
-1.80990495,3.31605026,0.90779793,0.73449822,0.03525103,0.66314639,0.31651286,0.66006208,0.08428915,0.87278076
-1.80390195,3.45793696,0.94492287,0.77491911,0.03776910,0.70332352,0.31372515,0.67415090,0.08958782,0.89001820
-1.79789895,3.60795262,0.98469875,0.81710889,0.04036663,0.74430407,0.31281962,0.69078158,0.09487272,0.91109663
-1.79189595,3.76230026,1.02623554,0.86027099,0.04303223,0.78536859,0.31342574,0.70909165,0.10004615,0.93494016
-1.78589295,3.91715585,1.06861233,0.90358547,0.04576073,0.82578304,0.31516007,0.72824583,0.10501089,0.96044772
-1.77988994,4.06877241,1.11090665,0.94623210,0.04855429,0.86481899,0.31763762,0.74745662,0.10967276,0.98652291
-1.77388694,4.21358402,1.15222471,0.98741450,0.05142345,0.90177468,0.32048287,0.76600290,0.11394317,1.01210353
-1.76788394,4.34830642,1.19173126,1.02638441,0.05438780,0.93599621,0.32334003,0.78324626,0.11774170,1.03618984
-1.76188094,4.47003051,1.22867805,1.06246520,0.05747643,0.96689811,0.32588239,0.79864461,0.12099848,1.05787081
-1.75587794,4.57630542,1.26242949,1.09507353,0.06072792,0.99398243,0.32782028,0.81176283,0.12365632,1.07634731
-1.74987494,4.66520779,1.29248464,1.12373823,0.06418984,1.01685549,0.32890763,0.82228011,0.12567251,1.09095161
-1.74387194,4.73539420,1.31849421,1.14811558,0.06791785,1.03524157,0.32894685,0.82999377,0.12702018,1.10116252
-1.73786893,4.78613441,1.34027199,1.16800004,0.07197415,1.04899288,0.32779184,0.83481955,0.12768910,1.10661544
-1.73186593,4.81732369,1.35779990,1.18333000,0.07642544,1.05809518,0.32534930,0.83678827,0.12768597,1.10710730
-1.72586293,4.82947324,1.37122642,1.19418799,0.08134047,1.06266872,0.32157811,0.83603893,0.12703409,1.10259595
-1.71985993,4.82367885,1.38085831,1.20079537,0.08678699,1.06296447,0.31648704,0.83280853,0.12577248,1.09319418
-1.71385693,4.80156858,1.38714583,1.20350144,0.09282852,1.05935543,0.31013086,0.82741901,0.12395443,1.07915871
-1.70785393,4.76523167,1.39066220,1.20276760,0.09952078,1.05232349,0.30260503,0.82026160,0.12164553,1.06087457
-1.70185093,4.71713119,1.39207798,1.19914695,0.10690809,1.04244234,0.29403940,0.81177925,0.11892133,1.03883559
-1.69584792,4.66000434,1.39213163,1.19326046,0.11501985,1.03035696,0.28459093,0.80244786,0.11586468,1.01362189
-1.68984492,4.59675441,1.39159757,1.18577066,0.12386732,1.01676066,0.27443603,0.79275683,0.11256280,0.98587525
-1.68384192,4.53033909,1.39125320,1.17735409,0.13344078,1.00237063,0.26376268,0.78318987,0.10910438,0.95627357
-1.67783892,4.46365987,1.39184633,1.16867380,0.14370737,0.98790297,0.25276268,0.77420666,0.10557661,0.92550529
-1.67183592,4.39945723,1.39406465,1.16035316,0.15460967,0.97404824,0.24162440,0.76622623,0.10206249,0.89424495
-1.66583292,4.34021590,1.39850849,1.15295214,0.16606525,0.96144864,0.23052618,0.75961249,0.09863828,0.86313076
-1.65982991,4.28808391,1.40566814,1.14694712,0.17796717,0.95067757,0.21963073,0.75466259,0.09537144,0.83274499
-1.65382691,4.24480852,1.41590655,1.14271507,0.19018552,0.94222242,0.20908059,0.75159843,0.09231890,0.80359783
-1.64782391,4.21169085,1.42944807,1.14052262,0.20257004,0.93647110,0.19899474,0.75056158,0.08952587,0.77611518
-1.64182091,4.18956039,1.44637350,1.14052037,0.21495367,0.93370269,0.18946659,0.75161161,0.08702512,0.75063054
-1.63581791,4.17876933,1.46662128,1.14274235,0.22715698,0.93408246,0.18056301,0.75472783,0.08483679,0.72738113
-1.62981491,4.17920561,1.48999446,1.14711045,0.23899327,0.93766091,0.17232469,0.75981401,0.08296864,0.70650788
-1.62381191,4.19032284,1.51617266,1.15344323,0.25027415,0.94437692,0.16476739,0.76670579,0.08141672,0.68805917
-1.61780890,4.21118430,1.54472805,1.16146829,0.26081533,0.95406426,0.15788414,0.77518023,0.08016647,0.67199756
-1.61180590,4.24051801,1.57514429,1.17083747,0.27044233,0.96646105,0.15164807,0.78496676,0.07919400,0.65820916
-1.60580290,4.27677908,1.60683702,1.18114375,0.27899602,0.98122154,0.14601578,0.79575904,0.07846768,0.64651476
-1.59979990,4.31821605,1.63917497,1.19193893,0.28633738,0.99792932,0.14093089,0.80722692,0.07794978,0.63668212
-1.59379690,4.36293759,1.67150023,1.20275115,0.29235166,1.01611160,0.13632784,0.81902805,0.07759821,0.62843883
-1.58779390,4.40897663,1.70314710,1.21310138,0.29695145,1.03525358,0.13213540,0.83081838,0.07736815,0.62148500
-1.58179090,4.45434941,1.73345838,1.22251831,0.30007867,1.05481272,0.12828010,0.84226140,0.07721370,0.61550537
-1.57578789,4.49710766,1.76179905,1.23055103,0.30170543,1.07423220,0.12468926,0.85303566,0.07708928,0.61018039
-1.56978489,4.53538278,1.78756687,1.23677933,0.30183362,1.09295345,0.12129354,0.86284053,0.07695094,0.60519606
