energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.43671836,1.54181800,0.07312160,0.78054302,0.00438627,0.03826540,0.00898889,0.41242100,0.42804971,0.35102486
-3.43071536,1.48955096,0.07137458,0.75686181,0.00421552,0.03731400,0.00840983,0.39811577,0.41243537,0.33782626
-3.42471236,1.44630479,0.07011498,0.73844163,0.00410809,0.03661568,0.00787449,0.38600810,0.39854405,0.32629920
-3.41870935,1.41272213,0.06935114,0.72544169,0.00406865,0.03617599,0.00738999,0.37631622,0.38667614,0.31670207
-3.41270635,1.38933278,0.06908247,0.71797138,0.00410087,0.03599661,0.00696251,0.36921741,0.37710371,0.30926592
-3.40670335,1.37654497,0.06929997,0.71608891,0.00420732,0.03607527,0.00659715,0.36484607,0.37006629,0.30418949
-3.40070035,1.37463851,0.06998684,0.71980060,0.00438949,0.03640584,0.00629785,0.36329247,0.36576723,0.30163477
-3.39469735,1.38375948,0.07111928,0.72906045,0.00464764,0.03697839,0.00606729,0.36460223,0.36437040,0.30172311
-3.38869435,1.40391611,0.07266733,0.74376994,0.00498082,0.03777940,0.00590682,0.36877630,0.36599756,0.30453191
-3.38269135,1.43497574,0.07459575,0.76377775,0.00538682,0.03879193,0.00581647,0.37577132,0.37072614,0.31009192
-3.37668834,1.47666265,0.07686493,0.78887937,0.00586212,0.03999583,0.00579493,0.38550036,0.37858764,0.31838516
-3.37068534,1.52855690,0.07943183,0.81881648,0.00640189,0.04136804,0.00583957,0.39783385,0.38956660,0.32934354
-3.36468234,1.59009428,0.08225081,0.85327630,0.00700004,0.04288285,0.00594656,0.41260088,0.40360040,0.34284833
-3.35867934,1.66056790,0.08527460,0.89189111,0.00764923,0.04451227,0.00611096,0.42959077,0.42057970,0.35873049
-3.35267634,1.73913166,0.08845514,0.93423809,0.00834096,0.04622639,0.00632681,0.44855506,0.44034989,0.37677200
-3.34667334,1.82480623,0.09174451,0.97983988,0.00906575,0.04799384,0.00658739,0.46921009,0.46271349,0.39670831
-3.34067034,1.91648808,0.09509585,1.02816632,0.00981325,0.04978227,0.00688536,0.49124020,0.48743358,0.41823199
-3.33466733,2.01296215,0.09846426,1.07863759,0.01057248,0.05155897,0.00721304,0.51430175,0.51423830,0.44099764
-3.32866433,2.11291825,0.10180787,1.13062917,0.01133213,0.05329150,0.00756266,0.53802810,0.54282636,0.46462813
-3.32266133,2.21497178,0.10508874,1.18347891,0.01208079,0.05494844,0.00792666,0.56203545,0.57287355,0.48872204
-3.31665833,2.31768841,0.10827396,1.23649624,0.01280732,0.05650018,0.00829798,0.58592981,0.60403997,0.51286226
-3.31065533,2.41961259,0.11133657,1.28897366,0.01350118,0.05791982,0.00867040,0.60931473,0.63597794,0.53662564
-3.30465233,2.51929923,0.11425659,1.34020027,0.01415277,0.05918402,0.00903880,0.63179997,0.66834012,0.55959331
-3.29864932,2.61534763,0.11702180,1.38947703,0.01475378,0.06027392,0.00939950,0.65301056,0.70078765,0.58136144
-3.29264632,2.70643657,0.11962845,1.43613332,0.01529744,0.06117603,0.00975049,0.67259626,0.73299791,0.60155209
-3.28664332,2.79135908,0.12208180,1.47954415,0.01577884,0.06188304,0.01009168,0.69024079,0.76467152,0.61982372
-3.28064032,2.86905551,0.12439635,1.51914723,0.01619510,0.06239448,0.01042506,0.70567067,0.79553828,0.63588082
-3.27463732,2.93864319,0.12659578,1.55445920,0.01654551,0.06271729,0.01075484,0.71866315,0.82536162,0.64948252
-3.26863432,2.99944126,0.12871258,1.58509011,0.01683157,0.06286620,0.01108748,0.72905273,0.85394147,0.66044943
-3.26263132,3.05098933,0.13078729,1.61075543,0.01705698,0.06286379,0.01143169,0.73673616,0.88111528,0.66866864
-3.25662831,3.09305864,0.13286740,1.63128474,0.01722750,0.06274041,0.01179828,0.74167532,0.90675713,0.67409648
-3.25062531,3.12565521,0.13500587,1.64662675,0.01735075,0.06253370,0.01220000,0.74389798,0.93077511,0.67675894
-3.24462231,3.14901422,0.13725938,1.65684997,0.01743594,0.06228792,0.01265124,0.74349625,0.95310700,0.67674959
-3.23861931,3.16358595,0.13968621,1.66213904,0.01749350,0.06205288,0.01316767,0.74062259,0.97371458,0.67422518
-3.23261631,3.17001345,0.14234402,1.66278664,0.01753472,0.06188266,0.01376578,0.73548374,0.99257699,0.66939896
-3.22661331,3.16910292,0.14528743,1.65918128,0.01757125,0.06183406,0.01446238,0.72833260,1.00968358,0.66253207
-3.22061031,3.16178798,0.14856558,1.65179132,0.01761472,0.06196479,0.01527404,0.71945835,1.02502662,0.65392334
-3.21460730,3.14908939,0.15221976,1.64114600,0.01767623,0.06233151,0.01621644,0.70917549,1.03859447,0.64389788
-3.20860430,3.13207196,0.15628118,1.62781423,0.01776592,0.06298774,0.01730375,0.69781189,1.05036572,0.63279503
-3.20260130,3.11180049,0.16076896,1.61238204,0.01789257,0.06398180,0.01854797,0.68569669,1.06030447,0.62095614
-3.19659830,3.08929677,0.16568843,1.59542970,0.01806325,0.06535467,0.01995829,0.67314839,1.06835736,0.60871256
-3.19059530,3.06549928,0.17102990,1.57750951,0.01828303,0.06713800,0.02154050,0.66046368,1.07445232,0.59637461
-3.18459230,3.04122756,0.17676777,1.55912520,0.01855475,0.06935238,0.02329640,0.64790742,1.07849925,0.58422156
-3.17858929,3.01715236,0.18286019,1.54071382,0.01887889,0.07200581,0.02522342,0.63570429,1.08039255,0.57249339
-3.17258629,2.99377296,0.18924919,1.52263082,0.01925351,0.07509251,0.02731416,0.62403231,1.08001533,0.56138421
-3.16658329,2.97140240,0.19586139,1.50513903,0.01967427,0.07859217,0.02955625,0.61301842,1.07724508,0.55103789
-3.16058029,2.95016088,0.20260909,1.48840171,0.02013457,0.08246968,0.03193218,0.60273641,1.07196036,0.54154569
-3.15457729,2.92997765,0.20939200,1.47248017,0.02062570,0.08667534,0.03441942,0.59320705,1.06404820,0.53294607
-3.14857429,2.91060093,0.21609927,1.45733569,0.02113712,0.09114557,0.03699060,0.58440035,1.05341172,0.52522652
-3.14257129,2.89161516,0.22261199,1.44283571,0.02165677,0.09580416,0.03961397,0.57623992,1.03997749,0.51832731
-3.13656828,2.87246492,0.22880598,1.42876389,0.02217142,0.10056404,0.04225390,0.56860900,1.02370233,0.51214675
-3.13056528,2.85248403,0.23455483,1.41483350,0.02266709,0.10532948,0.04487164,0.56135791,1.00457902,0.50654792
-3.12456228,2.83092880,0.23973310,1.40070347,0.02312946,0.10999866,0.04742617,0.55431264,0.98264077,0.50136636
-3.11855928,2.80701376,0.24421966,1.38599637,0.02354430,0.11446659,0.04987519,0.54728395,0.95796424,0.49641842
-3.11255628,2.77994847,0.24790089,1.37031755,0.02389794,0.11862818,0.05217618,0.54007688,0.93067078,0.49150994
-3.10655328,2.74897383,0.25067387,1.35327451,0.02417761,0.12238143,0.05428755,0.53249992,0.90092621,0.48644495
-3.10055028,2.71339654,0.25244931,1.33449571,0.02437189,0.12563058,0.05616974,0.52437379,0.86893880,0.48103391
-3.09454727,2.67262029,0.25315416,1.31364811,0.02447100,0.12828905,0.05778639,0.51553921,0.83495587,0.47510138
-3.08854427,2.62617252,0.25273390,1.29045263,0.02446715,0.13028221,0.05910535,0.50586353,0.79925911,0.46849273
-3.08254127,2.57372597,0.25115424,1.26469698,0.02435472,0.13154962,0.06009965,0.49524595,0.76215872,0.46107978
-3.07653827,2.51511406,0.24840236,1.23624543,0.02413041,0.13204693,0.06074831,0.48362115,0.72398684,0.45276513
-3.07053527,2.45033987,0.24448760,1.20504518,0.02379341,0.13174711,0.06103695,0.47096123,0.68509042,0.44348516
-3.06453227,2.37957850,0.23944142,1.17112918,0.02334533,0.13064116,0.06095826,0.45727607,0.64582380,0.43321160
-3.05852926,2.30317293,0.23331691,1.13461540,0.02279019,0.12873818,0.06051220,0.44261203,0.60654142,0.42195175
-3.05252626,2.22162385,0.22618755,1.09570279,0.02213430,0.12606483,0.05970598,0.42704923,0.56759071,0.40974747
-3.04652326,2.13557405,0.21814555,1.05466413,0.02138605,0.12266422,0.05855388,0.41069762,0.52930556,0.39667286
-3.04052026,2.04578832,0.20929963,1.01183639,0.02055567,0.11859427,0.05707678,0.39369200,0.49200047,0.38283113
-3.03451726,1.95312979,0.19977245,0.96760892,0.01965498,0.11392570,0.05530154,0.37618641,0.45596563,0.36835054
-3.02851426,1.85853411,0.18969770,0.92241035,0.01869699,0.10873967,0.05326020,0.35834808,0.42146298,0.35337989
-3.02251126,1.76298239,0.17921705,0.87669466,0.01769564,0.10312515,0.05098907,0.34035137,0.38872336,0.33808363
-3.01650825,1.66747437,0.16847702,0.83092715,0.01666538,0.09717630,0.04852769,0.32237187,0.35794486,0.32263695
-3.01050525,1.57300290,0.15762587,0.78557102,0.01562084,0.09098978,0.04591776,0.30458105,0.32929223,0.30722099
-3.00450225,1.48053071,0.14681067,0.74107498,0.01457651,0.08466223,0.04320201,0.28714165,0.30289754,0.29201847
-2.99849925,1.39097047,0.13617465,0.69786253,0.01354642,0.07828794,0.04042319,0.27020391,0.27886177,0.27720977
-2.99249625,1.30516870,0.12585483,0.65632319,0.01254384,0.07195687,0.03762297,0.25390293,0.25725740,0.26296985
-2.98649325,1.22389399,0.11598006,0.61680593,0.01158110,0.06575298,0.03484110,0.23835709,0.23813178,0.24946575
-2.98049025,1.14782982,0.10666955,0.57961505,0.01066938,0.05975299,0.03211453,0.22366750,0.22151116,0.23685510
-2.97448724,1.07757181,0.09803178,0.54500827,0.00981861,0.05402555,0.02947680,0.20991852,0.20740504,0.22528536
-2.96848424,1.01362910,0.09016386,0.51319718,0.00903735,0.04863086,0.02695746,0.19717916,0.19581087,0.21489378
-2.96248124,0.95642954,0.08315135,0.48434959,0.00833285,0.04362062,0.02458174,0.18550516,0.18671863,0.20580813
-2.95647824,0.90632779,0.07706832,0.45859361,0.00771101,0.03903840,0.02237030,0.17494163,0.18011520,0.19814793
-2.95047524,0.86361575,0.07197782,0.43602295,0.00717653,0.03492027,0.02033922,0.16552591,0.17598830,0.19202604
-2.94447224,0.82853430,0.06793249,0.41670314,0.00673298,0.03129573,0.01850001,0.15729056,0.17432966,0.18755042
-2.93846923,0.80128545,0.06497528,0.40067812,0.00638299,0.02818872,0.01685982,0.15026604,0.17513746,0.18482596
-2.93246623,0.78204402,0.06314023,0.38797676,0.00612843,0.02561882,0.01542175,0.14448314,0.17841762,0.18395598
-2.92646323,0.77096802,0.06245317,0.37861899,0.00597059,0.02360241,0.01418519,0.13997468,0.18418405,0.18504342
-2.92046023,0.76820681,0.06293237,0.37262103,0.00591039,0.02215386,0.01314627,0.13677656,0.19245767,0.18819139
-2.91445723,0.77390659,0.06458885,0.36999950,0.00594856,0.02128650,0.01229831,0.13492797,0.20326416,0.19350297
-2.90845423,0.78821256,0.06742660,0.37077415,0.00608583,0.02101351,0.01163230,0.13447072,0.21663057,0.20108021
-2.90245123,0.81126749,0.07144244,0.37496892,0.00632306,0.02134859,0.01113742,0.13544761,0.23258080,0.21102211
-2.89644822,0.84320662,0.07662567,0.38261146,0.00666136,0.02230634,0.01080145,0.13790011,0.25113006,0.22342168
-2.89044522,0.88414880,0.08295736,0.39373090,0.00710214,0.02390242,0.01061125,0.14186517,0.27227868,0.23836211
-2.88444222,0.93418433,0.09040954,0.40835401,0.00764711,0.02615332,0.01055310,0.14737160,0.29600527,0.25591195
-2.87843922,0.99335976,0.09894415,0.42649994,0.00829824,0.02907599,0.01061311,0.15443598,0.32225974,0.27611971
-2.87243622,1.06166041,0.10851188,0.44817377,0.00905762,0.03268713,0.01077744,0.16305838,0.35095641,0.29900781
-2.86643322,1.13899135,0.11905104,0.47335903,0.00992730,0.03700217,0.01103260,0.17321826,0.38196760,0.32456632
-2.86043022,1.22515782,0.13048653,0.50200976,0.01090906,0.04203420,0.01136559,0.18487054,0.41511805,0.35274669
-2.85442721,1.31984611,0.14272898,0.53404233,0.01200411,0.04779259,0.01176402,0.19794237,0.45018051,0.38345576
-2.84842421,1.42260595,0.15567420,0.56932753,0.01321278,0.05428167,0.01221625,0.21233052,0.48687298,0.41655049
-2.84242121,1.53283572,0.16920302,0.60768335,0.01453415,0.06149924,0.01271137,0.22789991,0.52485769,0.45183370
-2.83641821,1.64977130,0.18318163,0.64886901,0.01596575,0.06943521,0.01323927,0.24448311,0.56374225,0.48905119
-2.83041521,1.77247980,0.19746244,0.69258047,0.01750314,0.07807031,0.01379056,0.26188123,0.60308306,0.52789050
-2.82441221,1.89985892,0.21188552,0.73844802,0.01913970,0.08737503,0.01435660,0.27986599,0.64239100,0.56798166
-2.81840920,2.03064252,0.22628067,0.78603612,0.02086628,0.09730870,0.01492941,0.29818319,0.68113947,0.60890005
-2.81240620,2.16341290,0.24047000,0.83484576,0.02267111,0.10781899,0.01550164,0.31655736,0.71877462,0.65017149
-2.80640320,2.29661985,0.25427111,0.88431962,0.02453964,0.11884161,0.01606651,0.33469757,0.75472738,0.69127960
-2.80040020,2.42860610,0.26750063,0.93384978,0.02645464,0.13030048,0.01661776,0.35230412,0.78842712,0.73167526
-2.79439720,2.55763884,0.27997813,0.98278808,0.02839628,0.14210822,0.01714962,0.36907596,0.81931631,0.77078803
-2.78839420,2.68194615,0.29153018,1.03045878,0.03034240,0.15416697,0.01765678,0.38471859,0.84686573,0.80803916
-2.78239120,2.79975737,0.30199449,1.07617321,0.03226893,0.16636964,0.01813435,0.39895199,0.87058958,0.84285569
-2.77638819,2.90934579,0.31122384,1.11924581,0.03415036,0.17860138,0.01857785,0.41151846,0.89005988,0.87468535
-2.77038519,3.00907216,0.31908975,1.15901111,0.03596031,0.19074138,0.01898323,0.42218990,0.90491957,0.90301140
-2.76438219,3.09742724,0.32548571,1.19484088,0.03767224,0.20266479,0.01934682,0.43077432,0.91489370,0.92736710
-2.75837919,3.17307172,0.33032970,1.22616092,0.03926012,0.21424484,0.01966536,0.43712131,0.91979816,0.94734895
-2.75237619,3.23487179,0.33356614,1.25246654,0.04069924,0.22535499,0.01993599,0.44112619,0.91954573,0.96262843
-2.74637319,3.28192898,0.33516689,1.27333644,0.04196687,0.23587115,0.02015626,0.44273277,0.91414889,0.97296141
-2.74037019,3.31360310,0.33513154,1.28844415,0.04304303,0.24567375,0.02032409,0.44193454,0.90371958,0.97819523
-2.73436718,3.32952730,0.33348675,1.29756662,0.04391109,0.25464978,0.02043782,0.43877430,0.88846560,0.97827274
-2.72836418,3.32961489,0.33028485,1.30058979,0.04455834,0.26269471,0.02049614,0.43334221,0.86868413,0.97323352
-2.72236118,3.31405768,0.32560172,1.29751073,0.04497638,0.26971417,0.02049812,0.42577249,0.84475241,0.96321203
-2.71635818,3.28331631,0.31953396,1.28843649,0.04516146,0.27562553,0.02044318,0.41623876,0.81711620,0.94843295
-2.71035518,3.23810294,0.31219574,1.27357967,0.04511465,0.28035923,0.02033108,0.40494834,0.78627639,0.92920384
-2.70435218,3.17935753,0.30371518,1.25325105,0.04484180,0.28385990,0.02016192,0.39213570,0.75277443,0.90590562
-2.69834917,3.10821862,0.29423066,1.22784960,0.04435348,0.28608737,0.01993615,0.37805538,0.71717716,0.87898118
-2.69234617,3.02599015,0.28388707,1.19785033,0.04366467,0.28701738,0.01965453,0.36297454,0.68006165,0.84892270
-2.68634317,2.93410546,0.27283228,1.16379054,0.04279442,0.28664212,0.01931822,0.34716556,0.64200058,0.81625816
-2.68034017,2.83409018,0.26121375,1.12625501,0.04176531,0.28497056,0.01892873,0.33089876,0.60354868,0.78153753
-2.67433717,2.72752493,0.24917563,1.08586062,0.04060290,0.28202856,0.01848798,0.31443568,0.56523067,0.74531926
-2.66833417,2.61600924,0.23685628,1.04324107,0.03933504,0.27785869,0.01799833,0.29802291,0.52753099,0.70815726
-2.66233117,2.50112755,0.22438616,0.99903191,0.03799122,0.27251978,0.01746258,0.28188673,0.49088549,0.67058895
-2.65632816,2.38441793,0.21188635,0.95385661,0.03660179,0.26608623,0.01688402,0.26622869,0.45567518,0.63312459
-2.65032516,2.26734427,0.19946743,0.90831367,0.03519725,0.25864692,0.01626643,0.25122209,0.42222213,0.59623797
-2.64432216,2.15127203,0.18722881,0.86296524,0.03380748,0.25030382,0.01561407,0.23700956,0.39078726,0.56035874
-2.63831916,2.03744784,0.17525846,0.81832737,0.03246105,0.24117024,0.01493171,0.22370160,0.36157002,0.52586634
-2.63231616,1.92698292,0.16363285,0.77486183,0.03118452,0.23136877,0.01422450,0.21137609,0.33470956,0.49308549
-2.62631316,1.82084028,0.15241721,0.73296986,0.03000184,0.22102894,0.01349802,0.20007875,0.31028736,0.46228325
-2.62031016,1.71982551,0.14166584,0.69298754,0.02893373,0.21028451,0.01275812,0.18982444,0.28833088,0.43366740
-2.61430715,1.62458099,0.13142263,0.65518292,0.02799727,0.19927076,0.01201086,0.18059925,0.26881806,0.40738624
-2.60830415,1.53558348,0.12172153,0.61975484,0.02720541,0.18812149,0.01126242,0.17236317,0.25168241,0.38352955
-2.60230115,1.45314483,0.11258709,0.58683330,0.02656673,0.17696612,0.01051889,0.16505343,0.23681851,0.36213056
-2.59629815,1.37741573,0.10403497,0.55648140,0.02608521,0.16592689,0.00978626,0.15858809,0.22408774,0.34316892
-2.59029515,1.30839249,0.09607248,0.52869863,0.02576014,0.15511618,0.00907017,0.15287016,0.21332406,0.32657460
-2.58429215,1.24592665,0.08869908,0.50342556,0.02558620,0.14463423,0.00837588,0.14779170,0.20433979,0.31223245
-2.57828914,1.18973730,0.08190692,0.48054964,0.02555359,0.13456724,0.00770810,0.14323810,0.19693128,0.29998752
-2.57228614,1.13942608,0.07568140,0.45991209,0.02564837,0.12498589,0.00707090,0.13909227,0.19088441,0.28965099
-2.56628314,1.09449449,0.07000182,0.44131573,0.02585287,0.11594453,0.00646769,0.13523864,0.18597989,0.28100662
-2.56028014,1.05436324,0.06484205,0.42453341,0.02614627,0.10748076,0.00590110,0.13156688,0.18199832,0.27381754
-2.55427714,1.01839330,0.06017131,0.40931703,0.02650527,0.09961573,0.00537303,0.12797523,0.17872495,0.26783344
-2.54827414,0.98590802,0.05595503,0.39540675,0.02690486,0.09235495,0.00488462,0.12437332,0.17595411,0.26279781
-2.54227114,0.95621592,0.05215581,0.38254022,0.02731914,0.08568952,0.00443632,0.12068451,0.17349329,0.25845527
-2.53626813,0.92863328,0.04873441,0.37046154,0.02772225,0.07959786,0.00402791,0.11684753,0.17116678,0.25455858
-2.53026513,0.90250602,0.04565079,0.35892969,0.02808925,0.07404776,0.00365867,0.11281759,0.16881882,0.25087548
-2.52426213,0.87723010,0.04286516,0.34772618,0.02839705,0.06899862,0.00332739,0.10856677,0.16631621,0.24719475
-2.51825913,0.85226975,0.04033901,0.33666168,0.02862523,0.06440386,0.00303256,0.10408384,0.16355036,0.24333173
-2.51225613,0.82717299,0.03803611,0.32558145,0.02875684,0.06021326,0.00277246,0.09937352,0.16043867,0.23913282
-2.50625313,0.80158393,0.03592332,0.31436941,0.02877905,0.05637530,0.00254529,0.09445518,0.15692528,0.23447904
-2.50025013,0.77525143,0.03397138,0.30295080,0.02868373,0.05283920,0.00234931,0.08936116,0.15298107,0.22928838
-2.49424712,0.74803400,0.03215547,0.29129331,0.02846778,0.04955681,0.00218290,0.08413478,0.14860308,0.22351697
-2.48824412,0.71990078,0.03045567,0.27940678,0.02813341,0.04648409,0.00204473,0.07882804,0.14381325,0.21715913
-2.48224112,0.69092876,0.02885715,0.26734153,0.02768818,0.04358226,0.00193380,0.07349935,0.13865653,0.21024610
-2.47623812,0.66129657,0.02735026,0.25518542,0.02714486,0.04081861,0.00184951,0.06821111,0.13319856,0.20284378
-2.47023512,0.63127504,0.02593040,0.24305980,0.02652121,0.03816689,0.00179171,0.06302750,0.12752284,0.19504943
-2.46423212,0.60121523,0.02459773,0.23111470,0.02583951,0.03560739,0.00176074,0.05801233,0.12172763,0.18698760
-2.45822911,0.57153441,0.02335675,0.21952323,0.02512606,0.03312673,0.00175742,0.05322728,0.11592264,0.17880531
-2.45222611,0.54270066,0.02221580,0.20847560,0.02441051,0.03071733,0.00178304,0.04873026,0.11022558,0.17066688
-2.44622311,0.51521662,0.02118639,0.19817305,0.02372516,0.02837679,0.00183935,0.04457426,0.10475873,0.16274843
-2.44022011,0.48960320,0.02028258,0.18882162,0.02310417,0.02610702,0.00192850,0.04080640,0.09964572,0.15523238
-2.43421711,0.46638364,0.01952023,0.18062623,0.02258278,0.02391339,0.00205302,0.03746735,0.09500836,0.14830206
-2.42821411,0.44606846,0.01891638,0.17378514,0.02219650,0.02180385,0.00221569,0.03459110,0.09096384,0.14213662
-2.42221111,0.42914179,0.01848851,0.16848481,0.02198035,0.01978802,0.00241953,0.03220485,0.08762227,0.13690637
-2.41620810,0.41604922,0.01825401,0.16489540,0.02196809,0.01787646,0.00266770,0.03032931,0.08508455,0.13276870
-2.41020510,0.40718759,0.01822958,0.16316686,0.02219152,0.01608000,0.00296340,0.02897891,0.08344063,0.12986464
-2.40420210,0.40289661,0.01843079,0.16342564,0.02267983,0.01440921,0.00330981,0.02816238,0.08276813,0.12831604
-2.39819910,0.40345249,0.01887173,0.16577214,0.02345902,0.01287406,0.00371000,0.02788316,0.08313141,0.12822358
-2.39219610,0.40906352,0.01956466,0.17027864,0.02455127,0.01148369,0.00416683,0.02813997,0.08458088,0.12966534
-2.38619310,0.41986740,0.02051991,0.17698789,0.02597454,0.01024637,0.00468287,0.02892724,0.08715265,0.13269618
-2.38019010,0.43593028,0.02174569,0.18591223,0.02774201,0.00916961,0.00526037,0.03023560,0.09086848,0.13734766
-2.37418709,0.45724735,0.02324815,0.19703316,0.02986173,0.00826035,0.00590112,0.03205215,0.09573589,0.14362867
-2.36818409,0.48374475,0.02503136,0.21030139,0.03233621,0.00752531,0.00660643,0.03436079,0.10174852,0.15152643
-2.36218109,0.51528272,0.02709752,0.22563728,0.03516212,0.00697136,0.00737707,0.03714237,0.10888661,0.16100816
-2.35617809,0.55165979,0.02944712,0.24293177,0.03832998,0.00660603,0.00821324,0.04037482,0.11711765,0.17202297
-2.35017509,0.59261803,0.03207923,0.26204760,0.04182397,0.00643797,0.00911452,0.04403319,0.12639713,0.18450426
-2.34417209,0.63784911,0.03499180,0.28282110,0.04562179,0.00647746,0.01007989,0.04808975,0.13666943,0.19837229
-2.33816908,0.68700127,0.03818205,0.30506433,0.04969465,0.00673689,0.01110773,0.05251406,0.14786884,0.21353705
-2.33216608,0.73968708,0.04164689,0.32856784,0.05400733,0.00723124,0.01219584,0.05727307,0.15992076,0.22990129
-2.32616308,0.79549206,0.04538342,0.35310394,0.05851845,0.00797841,0.01334151,0.06233136,0.17274296,0.24736367
-2.32016008,0.85398397,0.04938939,0.37843053,0.06318090,0.00899959,0.01454164,0.06765149,0.18624713,0.26582189
-2.31415708,0.91472290,0.05366380,0.40429565,0.06794239,0.01031946,0.01579279,0.07319445,0.20034053,0.28517595
-2.30815408,0.97727202,0.05820743,0.43044261,0.07274636,0.01196630,0.01709137,0.07892035,0.21492789,0.30533113
-2.30215108,1.04120873,0.06302345,0.45661575,0.07753290,0.01397198,0.01843377,0.08478922,0.22991338,0.32620095
-2.29614807,1.10613630,0.06811795,0.48256677,0.08224010,0.01637184,0.01981661,0.09076200,0.24520285,0.34770973
-2.29014507,1.17169539,0.07350053,0.50806148,0.08680540,0.01920439,0.02123688,0.09680167,0.26070601,0.36979487
-2.28414207,1.23757546,0.07918473,0.53288687,0.09116724,0.02251093,0.02269223,0.10287453,0.27633880,0.39240859
-2.27813907,1.30352536,0.08518849,0.55685823,0.09526677,0.02633496,0.02418116,0.10895146,0.29202548,0.41551914
-2.27213607,1.36936293,0.09153436,0.57982607,0.09904963,0.03072148,0.02570323,0.11500929,0.30770074,0.43911131
-2.26613307,1.43498275,0.09824970,0.60168263,0.10246769,0.03571618,0.02725933,0.12103204,0.32331136,0.46318621
-2.26013007,1.50036193,0.10536655,0.62236750,0.10548082,0.04136448,0.02885178,0.12701201,0.33881755,0.48776022
-2.25412706,1.56556305,0.11292135,0.64187209,0.10805832,0.04771044,0.03048452,0.13295067,0.35419365,0.51286313
-2.24812406,1.63073401,0.12095443,0.66024265,0.11018024,0.05479567,0.03216313,0.13885923,0.36942826,0.53853541
-2.24212106,1.69610435,0.12950911,0.67758139,0.11183831,0.06265806,0.03389488,0.14475883,0.38452362,0.56482471
-2.23611806,1.76197769,0.13863063,0.69404555,0.11303646,0.07133059,0.03568861,0.15068026,0.39949410,0.59178161
-2.23011506,1.82872032,0.14836469,0.70984415,0.11379088,0.08084000,0.03755457,0.15666321,0.41436405,0.61945490
-2.22411206,1.89674593,0.15875574,0.72523235,0.11412962,0.09120560,0.03950418,0.16275500,0.42916472,0.64788630
-2.21810905,1.96649665,0.16984501,0.74050338,0.11409167,0.10243807,0.04154963,0.16900878,0.44393063,0.67710521
-2.21210605,2.03842113,0.18166827,0.75597820,0.11372554,0.11453827,0.04370342,0.17548123,0.45869526,0.70712329
-2.20610305,2.11295001,0.19425348,0.77199310,0.11308739,0.12749629,0.04597784,0.18222987,0.47348652,0.73792957
-2.20010005,2.19046993,0.20761833,0.78888558,0.11223883,0.14129044,0.04838432,0.18931000,0.48832192,0.76948603
-2.19409705,2.27129688,0.22176771,0.80697917,0.11124438,0.15588653,0.05093277,0.19677139,0.50320402,0.80172407
-2.18809405,2.35565017,0.23669135,0.82656748,0.11016876,0.17123720,0.05363087,0.20465495,0.51811611,0.83454206
-2.18209105,2.44362810,0.25236159,0.84789843,0.10907420,0.18728148,0.05648331,0.21298937,0.53301867,0.86780417
-2.17608804,2.53518664,0.26873147,0.87115920,0.10801774,0.20394452,0.05949113,0.22178807,0.54784667,0.90134055
-2.17008504,2.63012210,0.28573323,0.89646266,0.10704880,0.22113750,0.06265106,0.23104649,0.56250807,0.93494908
-2.16408204,2.72805904,0.30327726,0.92383599,0.10620711,0.23875778,0.06595492,0.24073993,0.57688359,0.96839851
-2.15807904,2.82844410,0.32125177,0.95321211,0.10552105,0.25668933,0.06938921,0.25082207,0.59082795,1.00143306
-2.15207604,2.93054643,0.33952299,0.98442442,0.10500654,0.27480333,0.07293474,0.26122436,0.60417257,1.03377823
-2.14607304,3.03346519,0.35793621,1.01720534,0.10466654,0.29295915,0.07656655,0.27185620,0.61672976,1.06514777
-2.14007004,3.13614400,0.37631749,1.05118871,0.10449113,0.31100562,0.08025392,0.28260610,0.62829821,1.09525133
-2.13406703,3.23739240,0.39447628,1.08591640,0.10445828,0.32878253,0.08396062,0.29334381,0.63866964,1.12380274
-2.12806403,3.33591351,0.41220858,1.12084870,0.10453513,0.34612264,0.08764543,0.30392328,0.64763639,1.15052847
-2.12206103,3.43033729,0.42930097,1.15537848,0.10467980,0.36285391,0.09126274,0.31418651,0.65499955,1.17517592
-2.11605803,3.51925826,0.44553516,1.18884840,0.10484362,0.37880212,0.09476351,0.32396798,0.66057738,1.19752140
-2.11005503,3.60127636,0.46069294,1.22057070,0.10497368,0.39379385,0.09809633,0.33309973,0.66421361,1.21737733
-2.10405203,3.67503957,0.47456164,1.24984887,0.10501550,0.40765969,0.10120861,0.34141667,0.66578518,1.23459857
-2.09804902,3.73928669,0.48693958,1.27600010,0.10491573,0.42023773,0.10404797,0.34876201,0.66520927,1.24908760
-2.09204602,3.79288875,0.49764160,1.29837789,0.10462485,0.43137723,0.10656369,0.35499265,0.66244903,1.26079843
-2.08604302,3.83488737,0.50650434,1.31639380,0.10409949,0.44094223,0.10870809,0.35998416,0.65751795,1.26973918
-2.08004002,3.86452877,0.51339110,1.32953745,0.10330453,0.44881525,0.11043806,0.36363523,0.65048264,1.27597323
-2.07403702,3.88129193,0.51819613,1.33739396,0.10221475,0.45490071,0.11171636,0.36587138,0.64146376,1.27961901
