energy_ev,total_up,total_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.47723862,4.00524015,-4.00524015,0.17438565,-0.17438565,0.05593456,-0.05593456,0.38206366,-0.38206366,0.30130659,-0.30130659,2.24485828,-2.24485828,0.09152448,-0.09152448,0.71817546,-0.71817546
-0.47123562,3.96881791,-3.96881791,0.18105085,-0.18105085,0.05710723,-0.05710723,0.37240602,-0.37240602,0.29850475,-0.29850475,2.21630929,-2.21630929,0.09181058,-0.09181058,0.72430898,-0.72430898
-0.46523262,3.92022915,-3.92022915,0.18713007,-0.18713007,0.05809686,-0.05809686,0.36189383,-0.36189383,0.29489911,-0.29489911,2.18124678,-2.18124678,0.09178919,-0.09178919,0.72785713,-0.72785713
-0.45922961,3.86026498,-3.86026498,0.19253300,-0.19253300,0.05891213,-0.05891213,0.35061567,-0.35061567,0.29053758,-0.29053758,2.14021209,-2.14021209,0.09146163,-0.09146163,0.72882953,-0.72882953
-0.45322661,3.78992216,-3.78992216,0.19717822,-0.19717822,0.05956871,-0.05956871,0.33866561,-0.33866561,0.28547977,-0.28547977,2.09386441,-2.09386441,0.09083301,-0.09083301,0.72727789,-0.72727789
-0.44722361,3.71038628,-3.71038628,0.20099622,-0.20099622,0.06008933,-0.06008933,0.32614195,-0.32614195,0.27979621,-0.27979621,2.04296829,-2.04296829,0.08991239,-0.08991239,0.72329538,-0.72329538
-0.44122061,3.62301170,-3.62301170,0.20393225,-0.20393225,0.06050355,-0.06050355,0.31314623,-0.31314623,0.27356730,-0.27356730,1.98837915,-1.98837915,0.08871293,-0.08871293,0.71701554,-0.71701554
-0.43521761,3.52929837,-3.52929837,0.20594884,-0.20594884,0.06084738,-0.06084738,0.29978237,-0.29978237,0.26688231,-0.26688231,1.93102711,-1.93102711,0.08725193,-0.08725193,0.70861047,-0.70861047
-0.42921461,3.43086581,-3.43086581,0.20702777,-0.20702777,0.06116254,-0.06116254,0.28615600,-0.28615600,0.25983816,-0.25983816,1.87189914,-1.87189914,0.08555084,-0.08555084,0.69828838,-0.69828838
-0.42321161,3.32942417,-3.32942417,0.20717150,-0.20717150,0.06149544,-0.06149544,0.27237394,-0.27237394,0.25253810,-0.25253810,1.81201990,-1.81201990,0.08363508,-0.08363508,0.68629026,-0.68629026
-0.41720860,3.22674275,-3.22674275,0.20640384,-0.20640384,0.06189601,-0.06189601,0.25854368,-0.25854368,0.24509024,-0.24509024,1.75243138,-1.75243138,0.08153383,-0.08153383,0.67288588,-0.67288588
-0.41120560,3.12461608,-3.12461608,0.20476984,-0.20476984,0.06241611,-0.06241611,0.24477305,-0.24477305,0.23760587,-0.23760587,1.69417173,-1.69417173,0.07927960,-0.07927960,0.65836887,-0.65836887
-0.40520260,3.02482804,-3.02482804,0.20233489,-0.20233489,0.06310792,-0.06310792,0.23116964,-0.23116965,0.23019762,-0.23019762,1.63825332,-1.63825332,0.07690772,-0.07690772,0.64305098,-0.64305098
-0.39919960,2.92911447,-2.92911447,0.19918297,-0.19918297,0.06402203,-0.06402203,0.21784041,-0.21784041,0.22297740,-0.22297740,1.58564069,-1.58564069,0.07445565,-0.07445565,0.62725562,-0.62725562
-0.39319660,2.83912509,-2.83912509,0.19541422,-0.19541422,0.06520554,-0.06520554,0.20489097,-0.20489097,0.21605422,-0.21605422,1.53722859,-1.53722859,0.07196220,-0.07196220,0.61131074,-0.61131074
-0.38719360,2.75638560,-2.75638560,0.19114183,-0.19114183,0.06670006,-0.06670006,0.19242488,-0.19242488,0.20953186,-0.20953186,1.49382077,-1.49382077,0.06946663,-0.06946663,0.59554125,-0.59554125
-0.38119060,2.68226099,-2.68226099,0.18648843,-0.18648843,0.06853983,-0.06853983,0.18054275,-0.18054275,0.20350643,-0.20350643,1.45611008,-1.45611007,0.06700769,-0.06700769,0.58026119,-0.58026119
-0.37518759,2.61792143,-2.61792142,0.18158211,-0.18158211,0.07074998,-0.07074998,0.16934127,-0.16934127,0.19806406,-0.19806406,1.42466047,-1.42466047,0.06462263,-0.06462263,0.56576598,-0.56576598
-0.36918459,2.56431190,-2.56431190,0.17655228,-0.17655228,0.07334493,-0.07334493,0.15891206,-0.15891206,0.19327853,-0.19327853,1.39989178,-1.39989177,0.06234623,-0.06234623,0.55232497,-0.55232497
-0.36318159,2.52212703,-2.52212702,0.17152560,-0.17152560,0.07632720,-0.07632720,0.14934053,-0.14934053,0.18920926,-0.18920926,1.38206769,-1.38206769,0.06020990,-0.06020990,0.54017473,-0.54017473
-0.35717859,2.49179225,-2.49179224,0.16662199,-0.16662199,0.07968653,-0.07968653,0.14070465,-0.14070465,0.18589950,-0.18589950,1.37128782,-1.37128782,0.05824084,-0.05824084,0.52951331,-0.52951330
-0.35117559,2.47345250,-2.47345250,0.16195112,-0.16195112,0.08339941,-0.08339941,0.13307378,-0.13307378,0.18337500,-0.18337500,1.36748413,-1.36748413,0.05646139,-0.05646139,0.52049578,-0.52049578
-0.34517259,2.46696923,-2.46696923,0.15760935,-0.15760935,0.08742915,-0.08742915,0.12650750,-0.12650750,0.18164314,-0.18164314,1.37042241,-1.37042240,0.05488856,-0.05488856,0.51323139,-0.51323139
-0.33916958,2.47192620,-2.47192619,0.15367732,-0.15367732,0.09172634,-0.09172634,0.12105466,-0.12105466,0.18069268,-0.18069268,1.37970867,-1.37970867,0.05353368,-0.05353368,0.50778228,-0.50778228
-0.33316658,2.48764418,-2.48764418,0.15021822,-0.15021822,0.09622985,-0.09622985,0.11675244,-0.11675244,0.18049406,-0.18049406,1.39480075,-1.39480075,0.05240238,-0.05240238,0.50416416,-0.50416416
-0.32716358,2.51320438,-2.51320437,0.14727683,-0.14727683,0.10086832,-0.10086832,0.11362569,-0.11362569,0.18100042,-0.18100042,1.41502466,-1.41502466,0.05149466,-0.05149466,0.50234861,-0.50234861
-0.32116058,2.54747952,-2.54747951,0.14487922,-0.14487922,0.10556198,-0.10556198,0.11168641,-0.11168641,0.18214915,-0.18214915,1.43959527,-1.43959526,0.05080524,-0.05080524,0.50226715,-0.50226715
-0.31515758,2.58917172,-2.58917172,0.14303321,-0.14303321,0.11022488,-0.11022488,0.11093342,-0.11093342,0.18386407,-0.18386407,1.46764054,-1.46764054,0.05032408,-0.05032408,0.50381663,-0.50381663
-0.30915458,2.63685544,-2.63685544,0.14172940,-0.14172940,0.11476740,-0.11476740,0.11135227,-0.11135227,0.18605801,-0.18605801,1.49822855,-1.49822855,0.05003696,-0.05003696,0.50686587,-0.50686587
-0.30315158,2.68902360,-2.68902360,0.14094270,-0.14094270,0.11909884,-0.11909884,0.11291528,-0.11291528,0.18863585,-0.18863585,1.53039596,-1.53039596,0.04992627,-0.04992627,0.51126296,-0.51126296
-0.29714857,2.74413512,-2.74413511,0.14063427,-0.14063427,0.12313020,-0.12313020,0.11558177,-0.11558177,0.19149770,-0.19149770,1.56317696,-1.56317696,0.04997181,-0.04997181,0.51684301,-0.51684301
-0.29114557,2.80066145,-2.80066144,0.14075372,-0.14075372,0.12677677,-0.12677676,0.11929842,-0.11929842,0.19454223,-0.19454223,1.59563148,-1.59563148,0.05015160,-0.05015160,0.52343571,-0.52343571
-0.28514257,2.85713038,-2.85713038,0.14124147,-0.14124147,0.12996070,-0.12996070,0.12399973,-0.12399973,0.19766985,-0.19766985,1.62687131,-1.62687131,0.05044267,-0.05044267,0.53087249,-0.53087249
-0.27913957,2.91216511,-2.91216511,0.14203107,-0.14203107,0.13261324,-0.13261324,0.12960857,-0.12960857,0.20078579,-0.20078579,1.65608333,-1.65608333,0.05082178,-0.05082178,0.53899276,-0.53899276
-0.27313657,2.96451704,-2.96451704,0.14305149,-0.14305149,0.13467669,-0.13467669,0.13603682,-0.13603682,0.20380269,-0.20380269,1.68254873,-1.68254873,0.05126608,-0.05126608,0.54764891,-0.54764891
-0.26713357,3.01309122,-3.01309122,0.14422928,-0.14422928,0.13610588,-0.13610588,0.14318604,-0.14318604,0.20664284,-0.20664284,1.70565778,-1.70565778,0.05175356,-0.05175356,0.55670995,-0.55670995
-0.26113057,3.05696366,-3.05696366,0.14549039,-0.14549039,0.13686929,-0.13686929,0.15094824,-0.15094824,0.20923979,-0.20923979,1.72491946,-1.72491946,0.05226348,-0.05226348,0.56606354,-0.56606354
-0.25512756,3.09539017,-3.09539017,0.14676189,-0.14676190,0.13694968,-0.13694968,0.15920665,-0.15920665,0.21153944,-0.21153944,1.73996607,-1.73996607,0.05277659,-0.05277659,0.57561643,-0.57561643
-0.24912456,3.12780719,-3.12780719,0.14797329,-0.14797329,0.13634414,-0.13634414,0.16783668,-0.16783668,0.21350042,-0.21350042,1.75055283,-1.75055283,0.05327523,-0.05327523,0.58529341,-0.58529341
-0.24312156,3.15382496,-3.15382496,0.14905766,-0.14905766,0.13506385,-0.13506385,0.17670691,-0.17670692,0.21509394,-0.21509394,1.75655278,-1.75655279,0.05374338,-0.05374338,0.59503483,-0.59503483
-0.23711856,3.17321431,-3.17321431,0.14995253,-0.14995253,0.13313327,-0.13313327,0.18568029,-0.18568029,0.21630305,-0.21630305,1.75794774,-1.75794774,0.05416654,-0.05416654,0.60479309,-0.60479309
-0.23111556,3.18588823,-3.18588823,0.15060058,-0.15060058,0.13058902,-0.13058902,0.19461548,-0.19461548,0.21712149,-0.21712149,1.75481593,-1.75481593,0.05453161,-0.05453161,0.61452825,-0.61452825
-0.22511256,3.19187979,-3.19187980,0.15095011,-0.15095011,0.12747847,-0.12747847,0.20336845,-0.20336845,0.21755206,-0.21755206,1.74731727,-1.74731727,0.05482674,-0.05482674,0.62420325,-0.62420325
-0.21910955,3.19131798,-3.19131798,0.15095551,-0.15095551,0.12385805,-0.12385805,0.21179431,-0.21179431,0.21760480,-0.21760480,1.73567713,-1.73567713,0.05504113,-0.05504113,0.63377896,-0.63377896
-0.21310655,3.18440297,-3.18440297,0.15057759,-0.15057759,0.11979138,-0.11979138,0.21974939,-0.21974939,0.21729507,-0.21729507,1.72016962,-1.72016963,0.05516494,-0.05516494,0.64320952,-0.64320952
-0.20710355,3.17138239,-3.17138240,0.14978384,-0.14978384,0.11534738,-0.11534738,0.22709355,-0.22709356,0.21664150,-0.21664150,1.70110110,-1.70110111,0.05518915,-0.05518915,0.65243823,-0.65243823
-0.20110055,3.15252967,-3.15252967,0.14854873,-0.14854873,0.11059829,-0.11059829,0.23369282,-0.23369282,0.21566411,-0.21566411,1.67879480,-1.67879480,0.05510557,-0.05510557,0.66139432,-0.66139432
-0.19509755,3.12812552,-3.12812553,0.14685393,-0.14685393,0.10561776,-0.10561776,0.23942206,-0.23942206,0.21438265,-0.21438266,1.65357706,-1.65357706,0.05490686,-0.05490686,0.66999066,-0.66999066
-0.18909455,3.09844334,-3.09844334,0.14468860,-0.14468860,0.10047898,-0.10047898,0.24416793,-0.24416793,0.21281512,-0.21281512,1.62576575,-1.62576575,0.05458665,-0.05458665,0.67812284,-0.67812284
-0.18309155,3.06373874,-3.06373875,0.14204956,-0.14204956,0.09525306,-0.09525306,0.24783175,-0.24783175,0.21097669,-0.21097669,1.59566105,-1.59566105,0.05413971,-0.05413971,0.68566937,-0.68566937
-0.17708854,3.02424353,-3.02424353,0.13894145,-0.13894145,0.09000746,-0.09000746,0.25033242,-0.25033242,0.20887900,-0.20887900,1.56353876,-1.56353876,0.05356216,-0.05356216,0.69249323,-0.69249323
-0.17108554,2.98016377,-2.98016377,0.13537683,-0.13537683,0.08480469,-0.08480469,0.25160906,-0.25160906,0.20652983,-0.20652983,1.52964612,-1.52964612,0.05285173,-0.05285173,0.69844467,-0.69844467
-0.16508254,2.93168177,-2.93168178,0.13137613,-0.13137614,0.07970124,-0.07970124,0.25162343,-0.25162343,0.20393314,-0.20393314,1.49420007,-1.49420007,0.05200803,-0.05200803,0.70336505,-0.70336505
-0.15907954,2.87896127,-2.87896128,0.12696751,-0.12696751,0.07474670,-0.07474670,0.25036193,-0.25036193,0.20108947,-0.20108947,1.45738751,-1.45738752,0.05103275,-0.05103275,0.70709173,-0.70709173
-0.15307654,2.82215529,-2.82215529,0.12218651,-0.12218651,0.06998313,-0.06998313,0.24783703,-0.24783703,0.19799671,-0.19799671,1.41936755,-1.41936755,0.04992989,-0.04992989,0.70946365,-0.70946365
-0.14707354,2.76141588,-2.76141588,0.11707562,-0.11707562,0.06544468,-0.06544468,0.24408815,-0.24408815,0.19465105,-0.19465105,1.38027508,-1.38027508,0.04870590,-0.04870590,0.71032751,-0.71032751
-0.14107054,2.69690511,-2.69690511,0.11168358,-0.11168358,0.06115744,-0.06115744,0.23918183,-0.23918183,0.19104817,-0.19104817,1.34022563,-1.34022563,0.04736977,-0.04736977,0.70954423,-0.70954423
-0.13506753,2.62880643,-2.62880644,0.10606454,-0.10606454,0.05713946,-0.05713946,0.23321110,-0.23321110,0.18718456,-0.18718456,1.29932083,-1.29932083,0.04593300,-0.04593300,0.70699554,-0.70699554
-0.12906453,2.55733599,-2.55733599,0.10027709,-0.10027709,0.05340106,-0.05340106,0.22629421,-0.22629421,0.18305893,-0.18305893,1.25765445,-1.25765446,0.04440951,-0.04440951,0.70259033,-0.70259033
-0.12306153,2.48275304,-2.48275304,0.09438313,-0.09438313,0.04994527,-0.04994527,0.21857251,-0.21857251,0.17867350,-0.17867350,1.21531846,-1.21531846,0.04281546,-0.04281546,0.69627064,-0.69627064
-0.11705853,2.40536913,-2.40536914,0.08844661,-0.08844661,0.04676845,-0.04676845,0.21020768,-0.21020768,0.17403537,-0.17403537,1.17240888,-1.17240888,0.04116898,-0.04116898,0.68801703,-0.68801703
-0.11105553,2.32555555,-2.32555555,0.08253226,-0.08253226,0.04386104,-0.04386105,0.20137834,-0.20137834,0.16915761,-0.16915761,1.12903138,-1.12903138,0.03948981,-0.03948981,0.67785301,-0.67785301
-0.10505253,2.24374863,-2.24374863,0.07670424,-0.07670424,0.04120851,-0.04120851,0.19227611,-0.19227610,0.16406026,-0.16406026,1.08530600,-1.08530600,0.03779895,-0.03779895,0.66584852,-0.66584852
-0.09904952,2.16045270,-2.16045270,0.07102484,-0.07102484,0.03879227,-0.03879227,0.18310123,-0.18310123,0.15877105,-0.15877105,1.04137123,-1.04137123,0.03611811,-0.03611811,0.65212208,-0.65212208
-0.09304652,2.07624036,-2.07624036,0.06555323,-0.06555323,0.03659071,-0.03659071,0.17405795,-0.17405795,0.15332585,-0.15332585,0.99738699,-0.99738699,0.03446934,-0.03446934,0.63684166,-0.63684166
-0.08704352,1.99175007,-1.99175007,0.06034426,-0.06034426,0.03458029,-0.03458029,0.16534974,-0.16534974,0.14776880,-0.14776880,0.95353648,-0.95353648,0.03287443,-0.03287443,0.62022394,-0.62022395
-0.08104052,1.90768072,-1.90768072,0.05544747,-0.05544747,0.03273654,-0.03273654,0.15717438,-0.15717438,0.14215220,-0.14215220,0.91002686,-0.91002686,0.03135448,-0.03135448,0.60253213,-0.60253213
-0.07503752,1.82478352,-1.82478352,0.05090614,-0.05090614,0.03103509,-0.03103509,0.14971934,-0.14971933,0.13653598,-0.13653598,0.86708851,-0.86708851,0.02992934,-0.02992934,0.58407209,-0.58407209
-0.06903452,1.74385093,-1.74385093,0.04675659,-0.04675659,0.02945255,-0.02945255,0.14315721,-0.14315721,0.13098695,-0.13098695,0.82497309,-0.82497309,0.02861721,-0.02861721,0.56518697,-0.56518697
-0.06303152,1.66570309,-1.66570310,0.04302759,-0.04302759,0.02796735,-0.02796735,0.13764157,-0.13764157,0.12557764,-0.12557764,0.78395019,-0.78395019,0.02743415,-0.02743415,0.54625032,-0.54625032
-0.05702851,1.59117183,-1.59117183,0.03974003,-0.03974003,0.02656042,-0.02656042,0.13330326,-0.13330326,0.12038499,-0.12038499,0.74430277,-0.74430277,0.02639370,-0.02639370,0.52765783,-0.52765783
-0.05102551,1.52108273,-1.52108273,0.03690666,-0.03690666,0.02521576,-0.02521576,0.13024715,-0.13024715,0.11548871,-0.11548871,0.70632146,-0.70632146,0.02550654,-0.02550654,0.50981800,-0.50981800
-0.04502251,1.45623570,-1.45623571,0.03453210,-0.03453210,0.02392080,-0.02392080,0.12854949,-0.12854949,0.11096949,-0.11096949,0.67029795,-0.67029795,0.02478018,-0.02478018,0.49314178,-0.49314178
-0.03901951,1.39738469,-1.39738469,0.03261298,-0.03261298,0.02266670,-0.02266670,0.12825598,-0.12825598,0.10690705,-0.10690705,0.63651758,-0.63651758,0.02421872,-0.02421872,0.47803172,-0.47803172
-0.03301651,1.34521706,-1.34521706,0.03113821,-0.03113821,0.02144837,-0.02144837,0.12938043,-0.12938043,0.10337814,-0.10337814,0.60525158,-0.60525159,0.02382273,-0.02382273,0.46487067,-0.46487067
-0.02701351,1.30033360,-1.30033361,0.03008941,-0.03008941,0.02026451,-0.02026451,0.13190422,-0.13190422,0.10045450,-0.10045450,0.57674906,-0.57674906,0.02358908,-0.02358908,0.45401071,-0.45401072
-0.02101051,1.26322971,-1.26322971,0.02944152,-0.02944152,0.01911735,-0.01911735,0.13577652,-0.13577652,0.09820084,-0.09820084,0.55122925,-0.55122925,0.02351100,-0.02351100,0.44576240,-0.44576241
-0.01500750,1.23427866,-1.23427866,0.02916342,-0.02916342,0.01801245,-0.01801245,0.14091528,-0.14091528,0.09667303,-0.09667303,0.52887426,-0.52887426,0.02357810,-0.02357810,0.44038485,-0.44038486
-0.00900450,1.21371764,-1.21371764,0.02921880,-0.02921880,0.01695825,-0.01695825,0.14720899,-0.14720899,0.09591634,-0.09591634,0.50982266,-0.50982266,0.02377658,-0.02377658,0.43807698,-0.43807698
-0.00300150,1.20163729,-1.20163730,0.02956702,-0.02956702,0.01596573,-0.01596573,0.15451925,-0.15451925,0.09596405,-0.09596405,0.49416423,-0.49416424,0.02408945,-0.02408945,0.43897023,-0.43897023
0.00300150,1.19797523,-1.19797523,0.03016412,-0.03016412,0.01504782,-0.01504782,0.16268411,-0.16268412,0.09683624,-0.09683624,0.48193612,-0.48193612,0.02449691,-0.02449691,0.44312304,-0.44312304
0.00900450,1.20251398,-1.20251398,0.03096384,-0.03096384,0.01421901,-0.01421901,0.17152204,-0.17152205,0.09853897,-0.09853897,0.47312058,-0.47312058,0.02497683,-0.02497683,0.45051736,-0.45051736
0.01500750,1.21488370,-1.21488370,0.03191882,-0.03191882,0.01349476,-0.01349476,0.18083661,-0.18083661,0.10106386,-0.10106386,0.46764447,-0.46764448,0.02550525,-0.02550525,0.46105725,-0.46105725
0.02101051,1.23456957,-1.23456957,0.03298167,-0.03298167,0.01289104,-0.01289104,0.19042163,-0.19042163,0.10438798,-0.10438798,0.46538055,-0.46538055,0.02605704,-0.02605704,0.47456980,-0.47456980
0.02701351,1.26092385,-1.26092386,0.03410623,-0.03410623,0.01242384,-0.01242384,0.20006679,-0.20006679,0.10847423,-0.10847423,0.46615049,-0.46615050,0.02660657,-0.02660657,0.49080828,-0.49080828
0.03301651,1.29318234,-1.29318234,0.03524870,-0.03524870,0.01210867,-0.01210867,0.20956351,-0.20956351,0.11327204,-0.11327204,0.46972962,-0.46972962,0.02712847,-0.02712847,0.50945754,-0.50945754
0.03901951,1.33048449,-1.33048449,0.03636879,-0.03636879,0.01196021,-0.01196021,0.21871086,-0.21871086,0.11871859,-0.11871859,0.47585308,-0.47585308,0.02759839,-0.02759839,0.53014139,-0.53014139
0.04502251,1.37189685,-1.37189685,0.03743077,-0.03743077,0.01199183,-0.01199183,0.22732152,-0.22732152,0.12474021,-0.12474021,0.48422335,-0.48422335,0.02799374,-0.02799374,0.55243197,-0.55243197
0.05102551,1.41643880,-1.41643880,0.03840445,-0.03840445,0.01221526,-0.01221526,0.23522731,-0.23522731,0.13125428,-0.13125428,0.49451861,-0.49451861,0.02829445,-0.02829445,0.57586059,-0.57586059
0.05702851,1.46310979,-1.46310979,0.03926603,-0.03926603,0.01264024,-0.01264024,0.24228445,-0.24228445,0.13817133,-0.13817133,0.50640188,-0.50640188,0.02848357,-0.02848357,0.59992986,-0.59992986
0.06303152,1.51091713,-1.51091713,0.03999876,-0.03999876,0.01327418,-0.01327418,0.24837801,-0.24837801,0.14539733,-0.14539733,0.51953041,-0.51953041,0.02854794,-0.02854794,0.62412672,-0.62412672
0.06903452,1.55890340,-1.55890340,0.04059339,-0.04059339,0.01412192,-0.01412192,0.25342572,-0.25342572,0.15283620,-0.15283620,0.53356511,-0.53356511,0.02847857,-0.02847857,0.64793586,-0.64793586
0.07503752,1.60617253,-1.60617253,0.04104851,-0.04104851,0.01518541,-0.01518541,0.25738078,-0.25738078,0.16039234,-0.16039234,0.54817953,-0.54817953,0.02827102,-0.02827102,0.67085325,-0.67085324
0.08104052,1.65191360,-1.65191360,0.04137053,-0.04137053,0.01646356,-0.01646356,0.26023358,-0.26023358,0.16797323,-0.16797323,0.56306830,-0.56306830,0.02792553,-0.02792553,0.69239918,-0.69239918
0.08704352,1.69542175,-1.69542175,0.04157352,-0.04157352,0.01795200,-0.01795200,0.26201249,-0.26201249,0.17549185,-0.17549185,0.57795458,-0.57795458,0.02744710,-0.02744710,0.71213059,-0.71213059
0.09304652,1.73611534,-1.73611533,0.04167880,-0.04167880,0.01964296,-0.01964296,0.26278333,-0.26278333,0.18286903,-0.18286903,0.59259636,-0.59259636,0.02684528,-0.02684528,0.72965211,-0.72965211
0.09904952,1.77354893,-1.77354893,0.04171422,-0.04171422,0.02152520,-0.02152520,0.26264783,-0.26264783,0.19003551,-0.19003551,0.60679143,-0.60679143,0.02613391,-0.02613391,0.74462563,-0.74462563
0.10505253,1.80742176,-1.80742176,0.04171338,-0.04171338,0.02358398,-0.02358398,0.26174104,-0.26174104,0.19693366,-0.19693366,0.62038090,-0.62038090,0.02533068,-0.02533068,0.75677795,-0.75677795
0.11105553,1.83758124,-1.83758124,0.04171449,-0.04171449,0.02580114,-0.02580114,0.26022763,-0.26022763,0.20351882,-0.20351882,0.63325111,-0.63325111,0.02445652,-0.02445652,0.76590645,-0.76590645
0.11705853,1.86402171,-1.86402171,0.04175918,-0.04175918,0.02815519,-0.02815519,0.25829747,-0.25829747,0.20976022,-0.20976022,0.64533404,-0.64533404,0.02353495,-0.02353495,0.77188253,-0.77188253
0.12306153,1.88687829,-1.88687829,0.04189117,-0.04189117,0.03062158,-0.03062158,0.25616031,-0.25616031,0.21564136,-0.21564136,0.65660612,-0.65660612,0.02259132,-0.02259132,0.77465274,-0.77465274
0.12906453,1.90641617,-1.90641617,0.04215476,-0.04215476,0.03317295,-0.03317295,0.25403999,-0.25403999,0.22115982,-0.22115982,0.66708553,-0.66708553,0.02165200,-0.02165200,0.77423768,-0.77423768
0.13506753,1.92301563,-1.92301563,0.04259340,-0.04259340,0.03577956,-0.03577956,0.25216812,-0.25216812,0.22632659,-0.22632659,0.67682813,-0.67682813,0.02074356,-0.02074356,0.77072875,-0.77072875
0.14107054,1.93715340,-1.93715340,0.04324811,-0.04324811,0.03840970,-0.03840970,0.25077755,-0.25077755,0.23116482,-0.23116482,0.68592220,-0.68592220,0.01989194,-0.01989194,0.76428284,-0.76428284
0.14707354,1.94938084,-1.94938084,0.04415605,-0.04415605,0.04103026,-0.04103026,0.25009574,-0.25009574,0.23570801,-0.23570801,0.69448206,-0.69448206,0.01912171,-0.01912171,0.75511528,-0.75511528
0.15307654,1.96029979,-1.96029979,0.04534907,-0.04534907,0.04360726,-0.04360726,0.25033814,-0.25033814,0.23999785,-0.23999785,0.70264091,-0.70264091,0.01845528,-0.01845528,0.74349139,-0.74349139
0.15907954,1.97053683,-1.97053683,0.04685247,-0.04685247,0.04610649,-0.04610649,0.25170189,-0.25170189,0.24408157,-0.24408157,0.71054310,-0.71054310,0.01791237,-0.01791237,0.72971684,-0.72971684
0.16508254,1.98071688,-1.98071688,0.04868378,-0.04868378,0.04849412,-0.04849412,0.25435985,-0.25435985,0.24800904,-0.24800904,0.71833609,-0.71833609,0.01750937,-0.01750937,0.71412732,-0.71412732
0.17108554,1.99143712,-1.99143712,0.05085190,-0.05085190,0.05073734,-0.05073734,0.25845523,-0.25845523,0.25182973,-0.25182973,0.72616243,-0.72616243,0.01725903,-0.01725903,0.69707796,-0.69707796
0.17708854,2.00324217,-2.00324217,0.05335633,-0.05335633,0.05280496,-0.05280496,0.26409687,-0.26409687,0.25558963,-0.25558962,0.73415211,-0.73415211,0.01717010,-0.01717010,0.67893269,-0.67893269
0.18309155,2.01660149,-2.01660149,0.05618674,-0.05618674,0.05466803,-0.05466803,0.27135545,-0.27135544,0.25932825,-0.25932825,0.74241545,-0.74241545,0.01724722,-0.01724722,0.66005421,-0.66005421
0.18909455,2.03189004,-2.03189004,0.05932283,-0.05932283,0.05630031,-0.05630031,0.28026059,-0.28026059,0.26307601,-0.26307601,0.75103706,-0.75103706,0.01749090,-0.01749090,0.64079470,-0.64079470
0.19509755,2.04937285,-2.04937285,0.06273447,-0.06273447,0.05767876,-0.05767876,0.29079912,-0.29079912,0.26685189,-0.26685189,0.76007100,-0.76007100,0.01789762,-0.01789762,0.62148769,-0.62148769
0.20110055,2.06919450,-2.06919451,0.06638222,-0.06638222,0.05878399,-0.05878399,0.30291451,-0.30291451,0.27066175,-0.27066175,0.76953736,-0.76953736,0.01846010,-0.01846010,0.60244129,-0.60244129
0.20710355,2.09137376,-2.09137376,0.07021813,-0.07021813,0.05960052,-0.05960052,0.31650758,-0.31650758,0.27449731,-0.27449731,0.77942060,-0.77942060,0.01916769,-0.01916769,0.58393299,-0.58393299
0.21310655,2.11580397,-2.11580397,0.07418690,-0.07418690,0.06011704,-0.06011704,0.33143854,-0.33143854,0.27833582,-0.27833582,0.78966972,-0.78966972,0.02000680,-0.02000680,0.56620601,-0.56620601
0.21910955,2.14225916,-2.14225916,0.07822736,-0.07822736,0.06032660,-0.06032660,0.34753029,-0.34753029,0.28214058,-0.28214058,0.80020014,-0.80020014,0.02096153,-0.02096153,0.54946741,-0.54946741
0.22511256,2.17040576,-2.17040576,0.08227423,-0.08227423,0.06022669,-0.06022669,0.36457308,-0.36457308,0.28586231,-0.28586231,0.81089758,-0.81089758,0.02201429,-0.02201429,0.53388767,-0.53388767
0.23111556,2.19981945,-2.19981945,0.08626005,-0.08626005,0.05981920,-0.05981920,0.38233027,-0.38233027,0.28944120,-0.28944120,0.82162344,-0.82162344,0.02314653,-0.02314653,0.51960174,-0.51960174
0.23711856,2.23000647,-2.23000647,0.09011736,-0.09011736,0.05911041,-0.05911041,0.40054514,-0.40054514,0.29280977,-0.29280977,0.83222176,-0.83222176,0.02433944,-0.02433944,0.50671129,-0.50671129
0.24312156,2.26042842,-2.26042842,0.09378097,-0.09378097,0.05811082,-0.05811082,0.41894855,-0.41894855,0.29589623,-0.29589623,0.84252717,-0.84252717,0.02557477,-0.02557477,0.49528793,-0.49528793
0.24912456,2.29052939,-2.29052940,0.09719021,-0.09719021,0.05683495,-0.05683495,0.43726717,-0.43726717,0.29862831,-0.29862831,0.85237370,-0.85237370,0.02683547,-0.02683547,0.48537705,-0.48537706
0.25512756,2.31976414,-2.31976414,0.10029116,-0.10029116,0.05530105,-0.05530105,0.45523201,-0.45523201,0.30093733,-0.30093733,0.86160375,-0.86160375,0.02810646,-0.02810646,0.47700206,-0.47700206
0.26113057,2.34762582,-2.34762582,0.10303876,-0.10303876,0.05353079,-0.05353079,0.47258696,-0.47258696,0.30276227,-0.30276227,0.87007698,-0.87007698,0.02937515,-0.02937515,0.47016858,-0.47016859
0.26713357,2.37367205,-2.37367205,0.10539863,-0.10539863,0.05154887,-0.05154887,0.48909694,-0.48909694,0.30405375,-0.30405375,0.87767847,-0.87767847,0.03063202,-0.03063202,0.46486853,-0.46486853
