energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
0.29114557,1.25482964,0.14515549,0.27107497,0.00216196,0.02407194,0.01126318,0.04414497,0.28021996,0.87173450
0.29714857,1.23512546,0.14265670,0.26462378,0.00244936,0.02453345,0.01159201,0.04256217,0.28757931,0.85408972
0.30315158,1.21594719,0.14006836,0.25862142,0.00276984,0.02499616,0.01188400,0.04119876,0.29452968,0.83642213
0.30915458,1.19719776,0.13737525,0.25300323,0.00312538,0.02545212,0.01213051,0.04005566,0.30099441,0.81872099
0.31515758,1.17881065,0.13456525,0.24771527,0.00351758,0.02589541,0.01232454,0.03913577,0.30692644,0.80098516
0.32116058,1.16076055,0.13163098,0.24271662,0.00394752,0.02632232,0.01246096,0.03844445,0.31231000,0.78323123
0.32716358,1.14307180,0.12857136,0.23798114,0.00441562,0.02673147,0.01253661,0.03798974,0.31716091,0.76550061
0.33316658,1.12582394,0.12539269,0.23349854,0.00492151,0.02712380,0.01255039,0.03778259,0.32152543,0.74786490
0.33916958,1.10915402,0.12210950,0.22927472,0.00546388,0.02750249,0.01250329,0.03783684,0.32547780,0.73042935
0.34517259,1.09325555,0.11874485,0.22533137,0.00604039,0.02787272,0.01239829,0.03816907,0.32911649,0.71333398
0.35117559,1.07837392,0.11533019,0.22170478,0.00664756,0.02824134,0.01224024,0.03879832,0.33255946,0.69675248
0.35717859,1.06479878,0.11190477,0.21844393,0.00728072,0.02861654,0.01203565,0.03974558,0.33593857,0.68088880
0.36318159,1.05285356,0.10851454,0.21560801,0.00793401,0.02900736,0.01179246,0.04103316,0.33939345,0.66597176
0.36918459,1.04288280,0.10521068,0.21326337,0.00860040,0.02942325,0.01151973,0.04268389,0.34306509,0.65224785
0.37518759,1.03523801,0.10204786,0.21148015,0.00927177,0.02987356,0.01122732,0.04472015,0.34708950,0.63997278
0.38119060,1.03026257,0.09908219,0.21032863,0.00993906,0.03036712,0.01092556,0.04716277,0.35159157,0.62940211
0.38719360,1.02827660,0.09636907,0.20987562,0.01059245,0.03091176,0.01062492,0.05002993,0.35667963,0.62078147
0.39319660,1.02956230,0.09396100,0.21018082,0.01122159,0.03151394,0.01033561,0.05333581,0.36244055,0.61433678
0.39919960,1.03435048,0.09190549,0.21129358,0.01181587,0.03217848,0.01006735,0.05708940,0.36893585,0.61026504
0.40520260,1.04280868,0.09024311,0.21324987,0.01236475,0.03290827,0.00982902,0.06129317,0.37619877,0.60872584
0.41120560,1.05503142,0.08900579,0.21606981,0.01285802,0.03370414,0.00962840,0.06594188,0.38423234,0.60983404
0.41720860,1.07103267,0.08821548,0.21975580,0.01328620,0.03456477,0.00947197,0.07102148,0.39300844,0.61365384
0.42321161,1.09074096,0.08788315,0.22429118,0.01364080,0.03548673,0.00936476,0.07650819,0.40246795,0.62019440
0.42921461,1.11399710,0.08800827,0.22963965,0.01391462,0.03646456,0.00931017,0.08236773,0.41252169,0.62940709
0.43521761,1.14055458,0.08857868,0.23574536,0.01410199,0.03749089,0.00930996,0.08855497,0.42305231,0.64118449
0.44122061,1.17008273,0.08957098,0.24253378,0.01419901,0.03855674,0.00936415,0.09501371,0.43391686,0.65536120
0.44722361,1.20217249,0.09095132,0.24991322,0.01420364,0.03965175,0.00947114,0.10167706,0.44495004,0.67171643
0.45322661,1.23634487,0.09267665,0.25777709,0.01411579,0.04076452,0.00962768,0.10846802,0.45596799,0.68997829
0.45922961,1.27206192,0.09469635,0.26600687,0.01393730,0.04188305,0.00982908,0.11530062,0.46677268,0.70982998
0.46523262,1.30874007,0.09695418,0.27447563,0.01367191,0.04299508,0.01006931,0.12208147,0.47715660,0.73091749
0.47123562,1.34576572,0.09939056,0.28305210,0.01332508,0.04408862,0.01034123,0.12871167,0.48690787,0.75285901
0.47723862,1.38251280,0.10194495,0.29160528,0.01290380,0.04515237,0.01063682,0.13508916,0.49581565,0.77525563
0.48324162,1.41836189,0.10455846,0.30000918,0.01241637,0.04617622,0.01094744,0.14111133,0.50367570,0.79770340
0.48924462,1.45272043,0.10717637,0.30814788,0.01187209,0.04715174,0.01126412,0.14667794,0.51029605,0.81980614
0.49524762,1.48504356,0.10975062,0.31592045,0.01128099,0.04807259,0.01157788,0.15169408,0.51550264,0.84118895
0.50125063,1.51485460,0.11224211,0.32324565,0.01065345,0.04893503,0.01188002,0.15607318,0.51914477,0.86151170
0.50725363,1.54176456,0.11462261,0.33006616,0.00999998,0.04973818,0.01216243,0.15973996,0.52110018,0.88048212
0.51325663,1.56548971,0.11687640,0.33635207,0.00933086,0.05048435,0.01241789,0.16263298,0.52127955,0.89786792
0.51925963,1.58586608,0.11900132,0.34210348,0.00865591,0.05117919,0.01264036,0.16470700,0.51963022,0.91350723
0.52526263,1.60286026,0.12100924,0.34735185,0.00798426,0.05183173,0.01282516,0.16593467,0.51613900,0.92731681
0.53126563,1.61657531,0.12292598,0.35216012,0.00732417,0.05245425,0.01296919,0.16630776,0.51083376,0.93929748
0.53726863,1.62725127,0.12479047,0.35662127,0.00668289,0.05306202,0.01307106,0.16583762,0.50378370,0.94953617
0.54327164,1.63525973,0.12665325,0.36085539,0.00606660,0.05367283,0.01313114,0.16455496,0.49509821,0.95820439
0.54927464,1.64109214,0.12857443,0.36500524,0.00548031,0.05430637,0.01315155,0.16250892,0.48492429,0.96555276
0.55527764,1.64534197,0.13062089,0.36923031,0.00492794,0.05498344,0.01313611,0.15976542,0.47344242,0.97190161
0.56128064,1.64868120,0.13286312,0.37369973,0.00441230,0.05572505,0.01309013,0.15640490,0.46086124,0.97762793
0.56728364,1.65183186,0.13537160,0.37858407,0.00393517,0.05655134,0.01302027,0.15251947,0.44741087,0.98314895
0.57328664,1.65553360,0.13821297,0.38404652,0.00349742,0.05748052,0.01293416,0.14820968,0.43333546,0.98890304
0.57928964,1.66050883,0.14144619,0.39023381,0.00309908,0.05852775,0.01284018,0.14358102,0.41888499,0.99532863
0.58529265,1.66742692,0.14511867,0.39726723,0.00273948,0.05970403,0.01274697,0.13874027,0.40430686,1.00284226
0.59129565,1.67686918,0.14926283,0.40523434,0.00241737,0.06101526,0.01266313,0.13379196,0.38983760,1.01181659
0.59729865,1.68929639,0.15389306,0.41418165,0.00213103,0.06246138,0.01259677,0.12883490,0.37569496,1.02255956
0.60330165,1.70502064,0.15900335,0.42410885,0.00187838,0.06403577,0.01255515,0.12395924,0.36207093,1.03529582
0.60930465,1.72418296,0.16456562,0.43496484,0.00165709,0.06572486,0.01254430,0.11924385,0.34912587,1.05015129
0.61530765,1.74673806,0.17052903,0.44664589,0.00146469,0.06750808,0.01256873,0.11475435,0.33698413,1.06714172
0.62131066,1.77244718,0.17682014,0.45899617,0.00129859,0.06935805,0.01263116,0.11054177,0.32573117,1.08616610
0.62731366,1.80087950,0.18334416,0.47181060,0.00115621,0.07124115,0.01273236,0.10664182,0.31541256,1.10700502
0.63331666,1.83142246,0.18998706,0.48484012,0.00103500,0.07311835,0.01287108,0.10307495,0.30603463,1.12932445
0.63931966,1.86330043,0.19661863,0.49779915,0.00093249,0.07494635,0.01304397,0.09984697,0.29756688,1.15268470
0.64532266,1.89560126,0.20309638,0.51037501,0.00084631,0.07667891,0.01324576,0.09695022,0.28994592,1.17655428
0.65132566,1.92730933,0.20926999,0.52223890,0.00077424,0.07826842,0.01346938,0.09436536,0.28308073,1.20032801
0.65732866,1.95734395,0.21498633,0.53305808,0.00071420,0.07966754,0.01370619,0.09206345,0.27685902,1.22334864
0.66333167,1.98460111,0.22009473,0.54250862,0.00066428,0.08083090,0.01394634,0.09000837,0.27115436,1.24493096
0.66933467,2.00799703,0.22445230,0.55028829,0.00062272,0.08171675,0.01417915,0.08815934,0.26583361,1.26438743
0.67533767,2.02651138,0.22792909,0.55612902,0.00058796,0.08228855,0.01439346,0.08647360,0.26076461,1.28105411
0.68134067,2.03922846,0.23041291,0.55980839,0.00055858,0.08251636,0.01457812,0.08490892,0.25582338,1.29431578
0.68734367,2.04537455,0.23181359,0.56115966,0.00053335,0.08237797,0.01472241,0.08342595,0.25090094,1.30362932
0.69334667,2.04434996,0.23206648,0.56008001,0.00051120,0.08185976,0.01481643,0.08199045,0.24590918,1.30854425
0.69934967,2.03575446,0.23113511,0.55653657,0.00049120,0.08095735,0.01485151,0.08057499,0.24078568,1.30871979
0.70535268,2.01940536,0.22901283,0.55057003,0.00047262,0.07967572,0.01482050,0.07916049,0.23549732,1.30393774
0.71135568,1.99534746,0.22572357,0.54229580,0.00045483,0.07802918,0.01471806,0.07773721,0.23004255,1.29411082
0.71735868,1.96385493,0.22132136,0.53190249,0.00043736,0.07604093,0.01454084,0.07630541,0.22445227,1.27928632
0.72336168,1.92542501,0.21588910,0.51964805,0.00041987,0.07374232,0.01428758,0.07487557,0.21878930,1.25964503
0.72936468,1.88076418,0.20953622,0.50585351,0.00040213,0.07117189,0.01395911,0.07346820,0.21314655,1.23549560
0.73536768,1.83076739,0.20239560,0.49089467,0.00038402,0.06837419,0.01355835,0.07211330,0.20764390,1.20726486
0.74137069,1.77649148,0.19461988,0.47519207,0.00036551,0.06539844,0.01309009,0.07084945,0.20242406,1.17548444
0.74737369,1.71912356,0.18637712,0.45919947,0.00034667,0.06229705,0.01256085,0.06972262,0.19764736,1.14077430
0.75337669,1.65994594,0.17784623,0.44339139,0.00032762,0.05912417,0.01197860,0.06878472,0.19348585,1.10382401
0.75937969,1.60029853,0.16921217,0.42824992,0.00030853,0.05593421,0.01135246,0.06809188,0.19011685,1.06537222
0.76538269,1.54154010,0.16066113,0.41425133,0.00028965,0.05278036,0.01069238,0.06770267,0.18771605,1.02618525
0.77138569,1.48500957,0.15237584,0.40185284,0.00027122,0.04971334,0.01000878,0.06767600,0.18645055,0.98703533
0.77738869,1.43198838,0.14453119,0.39147974,0.00025354,0.04678013,0.00931225,0.06806919,0.18647190,0.94867932
0.78339170,1.38366509,0.13729023,0.38351352,0.00023688,0.04402299,0.00861318,0.06893575,0.18790946,0.91183824
0.78939470,1.34110296,0.13080057,0.37828092,0.00022155,0.04147856,0.00792155,0.07032338,0.19086427,0.87717843
0.79539770,1.30521137,0.12519141,0.37604448,0.00020784,0.03917720,0.00724659,0.07227193,0.19540357,0.84529467
0.80140070,1.27672185,0.12057106,0.37699463,0.00019602,0.03714252,0.00659664,0.07481150,0.20155625,0.81669566
0.80740370,1.25616910,0.11702515,0.38124360,0.00018634,0.03539107,0.00597896,0.07796077,0.20930940,0.79179223
0.81340670,1.24387758,0.11461527,0.38882128,0.00017905,0.03393226,0.00539964,0.08172550,0.21860601,0.77088862
0.81940970,1.23995402,0.11337834,0.39967316,0.00017434,0.03276843,0.00486353,0.08609742,0.22934413,0.75417689
0.82541271,1.24428588,0.11332641,0.41366044,0.00017240,0.03189510,0.00437423,0.09105337,0.24137741,0.74173475
0.83141571,1.25654614,0.11444701,0.43056231,0.00017336,0.03130136,0.00393412,0.09655498,0.25451720,0.73352677
0.83741871,1.27620407,0.11670394,0.45008054,0.00017735,0.03097044,0.00354444,0.10254867,0.26853615,0.72940901
0.84342171,1.30254203,0.12003848,0.47184606,0.00018443,0.03088037,0.00320536,0.10896625,0.28317325,0.72913692
0.84942471,1.33467777,0.12437106,0.49542771,0.00019466,0.03100477,0.00291614,0.11572595,0.29814028,0.73237633
0.85542771,1.37159185,0.12960314,0.52034278,0.00020806,0.03131372,0.00267522,0.12273405,0.31312940,0.73871730
0.86143072,1.41215937,0.13561958,0.54606926,0.00022463,0.03177477,0.00248037,0.12988684,0.32782172,0.74769030
0.86743372,1.45518523,0.14229113,0.57205934,0.00024434,0.03235390,0.00232887,0.13707324,0.34189660,0.75878437
0.87343672,1.49944188,0.14947731,0.59775397,0.00026717,0.03301665,0.00221763,0.14417761,0.35504122,0.77146661
0.87943972,1.54370845,0.15702946,0.62259798,0.00029307,0.03372915,0.00214335,0.15108298,0.36696032,0.78520232
0.88544272,1.58680986,0.16479392,0.64605540,0.00032203,0.03445919,0.00210266,0.15767448,0.37738546,0.79947523
0.89144572,1.62765482,0.17261547,0.66762440,0.00035406,0.03517728,0.00209223,0.16384279,0.38608363,0.81380684
0.89744872,1.66527123,0.18034073,0.68685147,0.00038920,0.03585759,0.00210892,0.16948762,0.39286487,0.82777435
0.90345173,1.69883774,0.18782163,0.70334436,0.00042756,0.03647884,0.00214988,0.17452097,0.39758840,0.84102638
0.90945473,1.72771026,0.19491885,0.71678330,0.00046933,0.03702506,0.00221264,0.17887012,0.40016728,0.85329574
0.91545773,1.75144244,0.20150501,0.72693013,0.00051480,0.03748616,0.00229523,0.18248014,0.40057117,0.86440882
0.92146073,1.76979923,0.20746776,0.73363503,0.00056438,0.03785846,0.00239622,0.18531592,0.39882725,0.87429118
0.92746373,1.78276287,0.21271240,0.73684057,0.00061862,0.03814487,0.00251478,0.18736350,0.39501913,0.88296878
0.93346673,1.79053112,0.21716418,0.73658290,0.00067821,0.03835502,0.00265078,0.18863068,0.38928391,0.89056516
0.93946973,1.79350762,0.22076995,0.73299011,0.00074402,0.03850507,0.00280471,0.18914699,0.38180743,0.89729416
0.94547274,1.79228461,0.22349931,0.72627771,0.00081707,0.03861739,0.00297780,0.18896268,0.37281801,0.90344881
0.95147574,1.78761871,0.22534503,0.71674134,0.00089856,0.03872000,0.00317190,0.18814716,0.36257881,0.90938642
0.95747874,1.78040049,0.22632276,0.70474711,0.00098982,0.03884579,0.00338949,0.18678659,0.35137917,0.91551081
0.96348174,1.77161900,0.22647000,0.69071972,0.00109232,0.03903160,0.00363361,0.18498093,0.33952537,0.92225203
0.96948474,1.76232249,0.22584432,0.67512879,0.00120761,0.03931712,0.00390770,0.18284034,0.32733094,0.93004465
0.97548774,1.75357675,0.22452099,0.65847393,0.00133729,0.03974360,0.00421552,0.18048133,0.31510704,0.93930532
0.98149075,1.74642271,0.22258985,0.64126897,0.00148295,0.04035256,0.00456097,0.17802255,0.30315317,0.95041066
0.98749375,1.74183473,0.22015182,0.62402583,0.00164607,0.04118431,0.00494791,0.17558048,0.29174855,0.96367631
0.99349675,1.74068117,0.21731494,0.60723873,0.00182799,0.04227652,0.00537995,0.17326521,0.28114432,0.97933816
0.99949975,1.74368879,0.21419028,0.59136896,0.00202979,0.04366270,0.00586019,0.17117645,0.27155703,0.99753638
1.00550275,1.75141217,0.21088767,0.57683099,0.00225223,0.04537085,0.00639106,0.16939987,0.26316321,1.01830327
1.01150575,1.76420941,0.20751168,0.56398018,0.00249561,0.04742208,0.00697403,0.16800400,0.25609557,1.04155511
1.01750875,1.78222499,0.20415785,0.55310250,0.00275975,0.04982943,0.00760944,0.16703776,0.25044053,1.06708882
1.02351176,1.80538044,0.20090929,0.54440665,0.00304388,0.05259683,0.00829625,0.16652871,0.24623736,1.09458339
1.02951476,1.83337333,0.19783400,0.53801875,0.00334658,0.05571835,0.00903193,0.16648214,0.24347875,1.12360624
1.03551776,1.86568453,0.19498285,0.53397979,0.00366575,0.05917762,0.00981235,0.16688101,0.24211279,1.15362430
1.04152076,1.90159363,0.19238828,0.53224591,0.00399858,0.06294760,0.01063169,0.16768673,0.24204633,1.18401953
1.04752376,1.94020207,0.19006395,0.53269146,0.00434158,0.06699069,0.01148250,0.16884078,0.24314944,1.21410826
1.05352676,1.98046304,0.18800521,0.53511477,0.00469058,0.07125915,0.01235575,0.17026714,0.24526091,1.24316376
1.05952976,2.02121736,0.18619029,0.53924640,0.00504082,0.07569587,0.01324104,0.17187533,0.24819460,1.27044115
1.06553277,2.06123382,0.18458238,0.54475959,0.00538708,0.08023553,0.01412680,0.17356411,0.25174634,1.29520371
1.07153577,2.09925277,0.18313226,0.55128251,0.00572373,0.08480608,0.01500062,0.17522551,0.25570127,1.31674963
1.07753877,2.13403121,0.18178152,0.55841191,0.00604494,0.08933052,0.01584968,0.17674919,0.25984125,1.33443823
1.08354177,2.16438783,0.18046603,0.56572772,0.00634483,0.09372893,0.01666109,0.17802687,0.26395229,1.34771447
1.08954477,2.18924631,0.17911979,0.57280801,0.00661765,0.09792075,0.01742246,0.17895662,0.26783152,1.35613097
1.09554777,2.20767523,0.17767865,0.57924376,0.00685797,0.10182714,0.01812234,0.17944700,0.27129372,1.35936655
1.10155078,2.21892310,0.17608395,0.58465305,0.00706087,0.10537343,0.01875071,0.17942066,0.27417703,1.35724062
1.10755378,2.22244722,0.17428592,0.58869391,0.00722211,0.10849149,0.01929947,0.17881747,0.27634777,1.34972286
1.11355678,2.21793511,0.17224655,0.59107567,0.00733831,0.11112200,0.01976281,0.17759686,0.27770409,1.33693766
1.11955978,2.20531795,0.16994190,0.59156813,0.00740704,0.11321645,0.02013761,0.17573947,0.27817851,1.31916332
1.12556278,2.18477520,0.16736384,0.59000846,0.00742696,0.11473890,0.02042366,0.17324790,0.27773919,1.29682585
1.13156578,2.15673048,0.16452096,0.58630540,0.00739785,0.11566728,0.02062378,0.17014660,0.27638989,1.27048770
1.13756878,2.12183879,0.16143877,0.58044088,0.00732068,0.11599426,0.02074395,0.16648098,0.27416871,1.24083174
1.14357179,2.08096560,0.15815916,0.57246892,0.00719755,0.11572765,0.02079312,0.16231561,0.27114573,1.20864117
1.14957479,2.03515869,0.15473910,0.56251194,0.00703163,0.11489024,0.02078306,0.15773183,0.26741955,1.17477606
1.15557779,1.98561385,0.15124872,0.55075477,0.00682711,0.11351918,0.02072800,0.15282467,0.26311304,1.14014738
1.16158079,1.93363597,0.14776884,0.53743669,0.00658906,0.11166479,0.02064424,0.14769938,0.25836841,1.10568952
1.16758379,1.88059690,0.14438799,0.52284177,0.00632323,0.10938903,0.02054959,0.14246761,0.25334192,1.07233230
1.17358679,1.82789194,0.14119921,0.50728817,0.00603597,0.10676348,0.02046281,0.13724348,0.24819829,1.04097348
1.17958979,1.77689666,0.13829664,0.49111680,0.00573396,0.10386714,0.02040301,0.13213965,0.24310530,1.01245280
1.18559280,1.72892569,0.13577209,0.47467974,0.00542409,0.10078394,0.02038895,0.12726364,0.23822857,0.98752853
1.19159580,1.68519516,0.13371180,0.45832917,0.00511328,0.09760016,0.02043849,0.12271436,0.23372681,0.96685720
1.19759880,1.64679009,0.13219343,0.44240697,0.00480825,0.09440197,0.02056797,0.11857922,0.22974780,0.95097751
1.20360180,1.61463797,0.13128349,0.42723558,0.00451544,0.09127289,0.02079172,0.11493177,0.22642505,0.94029862
1.20960480,1.58948931,0.13103527,0.41311035,0.00424085,0.08829161,0.02112159,0.11182990,0.22387531,0.93509345
1.21560780,1.57190571,0.13148737,0.40029350,0.00398994,0.08553001,0.02156671,0.10931483,0.22219698,0.93549702
1.22161081,1.56225556,0.13266284,0.38900997,0.00376751,0.08305147,0.02213321,0.10741069,0.22146935,0.94150982
1.22761381,1.56071719,0.13456903,0.37944502,0.00357771,0.08090961,0.02282413,0.10612485,0.22175257,0.95300592
1.23361681,1.56728887,0.13719805,0.37174353,0.00342394,0.07914741,0.02363950,0.10544876,0.22308833,0.96974533
1.23961981,1.58180474,0.14052774,0.36601083,0.00330885,0.07779662,0.02457640,0.10535943,0.22550104,0.99139002
1.24562281,1.60395563,0.14452332,0.36231478,0.00323435,0.07687770,0.02562924,0.10582128,0.22899929,1.01752274
1.25162581,1.63331317,0.14913922,0.36068884,0.00320159,0.07639991,0.02678999,0.10678833,0.23357753,1.04766766
1.25762881,1.66935599,0.15432136,0.36113570,0.00321100,0.07636180,0.02804859,0.10820660,0.23921771,1.08131185
1.26363182,1.71149621,0.16000951,0.36363124,0.00326231,0.07675192,0.02939327,0.11001656,0.24589075,1.11792649
1.26963482,1.75910491,0.16613957,0.36812843,0.00335455,0.07754966,0.03081098,0.11215556,0.25355767,1.15698678
1.27563782,1.81153506,0.17264585,0.37456089,0.00348608,0.07872628,0.03228771,0.11456003,0.26217035,1.19798955
1.28164082,1.86814101,0.17946299,0.38284589,0.00365466,0.08024597,0.03380883,0.11716752,0.27167178,1.24046784
1.28764382,1.92829338,0.18652756,0.39288664,0.00385738,0.08206700,0.03535937,0.11991828,0.28199589,1.28400160
1.29364682,1.99138910,0.19377929,0.40457374,0.00409078,0.08414287,0.03692424,0.12275660,0.29306696,1.32822434
1.29964982,2.05685638,0.20116175,0.41778591,0.00435083,0.08642342,0.03848840,0.12563156,0.30479872,1.37282533
1.30565283,2.12415476,0.20862269,0.43238996,0.00463295,0.08885597,0.04003695,0.12849758,0.31709329,1.41754764
1.31165583,2.19277099,0.21611386,0.44824021,0.00493211,0.09138644,0.04155516,0.13131440,0.32984016,1.46218235
1.31765883,2.26221159,0.22359058,0.46517766,0.00524281,0.09396041,0.04302855,0.13404687,0.34291530,1.50655951
1.32366183,2.33199329,0.23101098,0.48302901,0.00555923,0.09652423,0.04444283,0.13666445,0.35618081,1.55053691
1.32966483,2.40163267,0.23833516,0.50160600,0.00587526,0.09902609,0.04578394,0.13914053,0.36948505,1.59398739
1.33566783,2.47063645,0.24552429,0.52070520,0.00618462,0.10141708,0.04703807,0.14145172,0.38266360,1.63678611
1.34167084,2.53849379,0.25253989,0.54010859,0.00648098,0.10365230,0.04819173,0.14357709,0.39554110,1.67879868
1.34767384,2.60467175,0.25934323,0.55958511,0.00675808,0.10569185,0.04923184,0.14549761,0.40793399,1.71987135
1.35367684,2.66861497,0.26589517,0.57889335,0.00700992,0.10750186,0.05014595,0.14719566,0.41965422,1.75982414
1.35967984,2.72975009,0.27215628,0.59778536,0.00723082,0.10905542,0.05092243,0.14865488,0.43051382,1.79844757
1.36568284,2.78749524,0.27808740,0.61601163,0.00741566,0.11033336,0.05155084,0.14986020,0.44033013,1.83550344
1.37168584,2.84127427,0.28365067,0.63332707,0.00755997,0.11132491,0.05202217,0.15079810,0.44893164,1.87072986
1.37768884,2.89053526,0.28881077,0.64949776,0.00766008,0.11202816,0.05232934,0.15145721,0.45616394,1.90385009
1.38369185,2.93477207,0.29353660,0.66430823,0.00771321,0.11245021,0.05246748,0.15182902,0.46189572,1.93458485
1.38969485,2.97354777,0.29780297,0.67756880,0.00771759,0.11260713,0.05243433,0.15190875,0.46602432,1.96266716
1.39569785,3.00651829,0.30159242,0.68912271,0.00767249,0.11252348,0.05223059,0.15169627,0.46848058,1.98785873
1.40170085,3.03345447,0.30489683,0.69885254,0.00757825,0.11223164,0.05186012,0.15119693,0.46923270,2.00996644
1.40770385,3.05426099,0.30771881,0.70668556,0.00743627,0.11177072,0.05133008,0.15042238,0.46828879,2.02885802
1.41370685,3.06899040,0.31007262,0.71259762,0.00724896,0.11118516,0.05065101,0.14939107,0.46569800,2.04447521
1.41970985,3.07785105,0.31198459,0.71661534,0.00701968,0.11052315,0.04983670,0.14812851,0.46155000,2.05684359
1.42571286,3.08120782,0.31349288,0.71881642,0.00675257,0.10983477,0.04890392,0.14666723,0.45597287,2.06607803
1.43171586,3.07957523,0.31464660,0.71932784,0.00645248,0.10917002,0.04787211,0.14504638,0.44912939,2.07238307
1.43771886,3.07360281,0.31550420,0.71832218,0.00612477,0.10857680,0.04676288,0.14331088,0.44121188,2.07604800
1.44372186,3.06405318,0.31613126,0.71601203,0.00577516,0.10809897,0.04559938,0.14151041,0.43243584,2.07743666
1.44972486,3.05177382,0.31659775,0.71264279,0.00540952,0.10777448,0.04440565,0.13969790,0.42303261,2.07697244
1.45572786,3.03766390,0.31697479,0.70848424,0.00503376,0.10763386,0.04320590,0.13792797,0.41324150,2.07511925
1.46173087,3.02263789,0.31733127,0.70382122,0.00465360,0.10769885,0.04202379,0.13625509,0.40330159,2.07235941
1.46773387,3.00758788,0.31773029,0.69894388,0.00427448,0.10798163,0.04088167,0.13473180,0.39344381,2.06916999
1.47373687,2.99334664,0.31822586,0.69413802,0.00390137,0.10848431,0.03979998,0.13340689,0.38388335,2.06599876
1.47973987,2.98065353,0.31885977,0.68967596,0.00353872,0.10919898,0.03879660,0.13232377,0.37481311,2.06324134
1.48574287,2.97012493,0.31965921,0.68580825,0.00319038,0.11010824,0.03788642,0.13151902,0.36639808,2.06122090
1.49174587,2.96223088,0.32063482,0.68275680,0.00285950,0.11118612,0.03708098,0.13102128,0.35877115,2.06017150
1.49774887,2.95727900,0.32177980,0.68070940,0.00254856,0.11239942,0.03638823,0.13085045,0.35203032,2.06022621
1.50375188,2.95540641,0.32306973,0.67981601,0.00225938,0.11370947,0.03581250,0.13101724,0.34623744,2.06141044
1.50975488,2.95657982,0.32446340,0.68018685,0.00199310,0.11507400,0.03535450,0.13152312,0.34141841,2.06364089
1.51575788,2.96060362,0.32590457,0.68189206,0.00175025,0.11644927,0.03501157,0.13236060,0.33756475,2.06673002
1.52176088,2.96713500,0.32732447,0.68496314,0.00153083,0.11779222,0.03477792,0.13351386,0.33463640,2.07039565
1.52776388,2.97570523,0.32864508,0.68939558,0.00133437,0.11906251,0.03464503,0.13495959,0.33256546,2.07427495
1.53376688,2.98574553,0.32978297,0.69515265,0.00115999,0.12022449,0.03460213,0.13666803,0.33126076,2.07794188
1.53976988,2.99661595,0.33065336,0.70217009,0.00100650,0.12124884,0.03463664,0.13860423,0.33061285,2.08092700
1.54577289,3.00763565,0.33117450,0.71036111,0.00087249,0.12211391,0.03473469,0.14072919,0.33049925,2.08273846
1.55177589,3.01811297,0.33127177,0.71962174,0.00075640,0.12280671,0.03488164,0.14300118,0.33078964,2.08288300
1.55777889,3.02737376,0.33088163,0.72983599,0.00065658,0.12332345,0.03506254,0.14537683,0.33135088,2.08088590
1.56378189,3.03478683,0.32995496,0.74088080,0.00057136,0.12366967,0.03526255,0.14781229,0.33205155,2.07630893
1.56978489,3.03978558,0.32845977,0.75263043,0.00049912,0.12385999,0.03546735,0.15026409,0.33276600,2.06876568
1.57578789,3.04188524,0.32638312,0.76496028,0.00043832,0.12391746,0.03566343,0.15268999,0.33337771,2.05793369
1.58179090,3.04069539,0.32373209,0.77775009,0.00038754,0.12387264,0.03583836,0.15504967,0.33378208,2.04356335
1.58779390,3.03592792,0.32053391,0.79088641,0.00034552,0.12376235,0.03598101,0.15730523,0.33388843,2.02548335
1.59379690,3.02740064,0.31683507,0.80426442,0.00031114,0.12362831,0.03608165,0.15942171,0.33362150,2.00360317
1.59979990,3.01503718,0.31269971,0.81778920,0.00028348,0.12351566,0.03613205,0.16136750,0.33292229,1.97791284
1.60580290,2.99886373,0.30820713,0.83137642,0.00026181,0.12347141,0.03612552,0.16311466,0.33174845,1.94848050
1.61180590,2.97900335,0.30344879,0.84495259,0.00024557,0.12354291,0.03605690,0.16463933,0.33007429,1.91544841
1.61780890,2.95566862,0.29852481,0.85845495,0.00023440,0.12377648,0.03592252,0.16592209,0.32789045,1.87902777
1.62381191,2.92915321,0.29354023,0.87183104,0.00022811,0.12421609,0.03572016,0.16694829,0.32520328,1.83949307
1.62981491,2.89982287,0.28860124,0.88503801,0.00022670,0.12490219,0.03544892,0.16770850,0.32203413,1.79717610
1.63581791,2.86810631,0.28381146,0.89804181,0.00023031,0.12587076,0.03510917,0.16819884,0.31841842,1.75246014
1.64182091,2.83448618,0.27926856,0.91081617,0.00023925,0.12715250,0.03470241,0.16842134,0.31440465,1.70577430
1.64782391,2.79949021,0.27506132,0.92334154,0.00025398,0.12877218,0.03423115,0.16838416,0.31005325,1.65758813
1.65382691,2.76368261,0.27126723,0.93560396,0.00027506,0.13074820,0.03369878,0.16810184,0.30543538,1.60840628
1.65982991,2.72765553,0.26795075,0.94759394,0.00030320,0.13309226,0.03310943,0.16759522,0.30063163,1.55876320
1.66583292,2.69202045,0.26516226,0.95930539,0.00033917,0.13580916,0.03246785,0.16689138,0.29573054,1.50921750
1.67183592,2.65739943,0.26293770,0.97073460,0.00038386,0.13889677,0.03177922,0.16602319,0.29082704,1.46034583
1.67783892,2.62441588,0.26129885,0.98187940,0.00043820,0.14234604,0.03104908,0.16502881,0.28602073,1.41273594
