energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-4.30115058,2.52885261,0.00032082,0.04716139,0.19455223,2.30205717,0.26322549,0.00000000
-4.29514757,2.37728972,0.00038949,0.04600532,0.18798482,2.15542532,0.25245566,0.00000000
-4.28914457,2.23063585,0.00047826,0.04568981,0.18304055,2.00868285,0.24539685,0.00000000
-4.28314157,2.09176978,0.00059050,0.04627250,0.18001522,1.86429994,0.24245087,0.00000000
-4.27713857,1.96342521,0.00073005,0.04780364,0.17920921,1.72460454,0.24401112,0.00000000
-4.27113557,1.84813831,0.00090122,0.05032537,0.18092204,1.59173188,0.25045984,0.00000000
-4.26513257,1.74820321,0.00110874,0.05387086,0.18544680,1.46758342,0.26216448,0.00000000
-4.25912956,1.66563572,0.00135774,0.05846333,0.19306448,1.35379583,0.27947317,0.00000000
-4.25312656,1.60214469,0.00165361,0.06411489,0.20403806,1.25172004,0.30270875,0.00000000
-4.24712356,1.55911075,0.00200195,0.07082538,0.21860628,1.16240973,0.33216148,0.00000000
-4.24112056,1.53757134,0.00240841,0.07858106,0.23697717,1.08661867,0.36808016,0.00000000
-4.23511756,1.53821136,0.00287854,0.08735330,0.25932121,1.02480567,0.41066193,0.00000000
-4.22911456,1.56135836,0.00341759,0.09709748,0.28576418,0.97714588,0.46004079,0.00000000
-4.22311156,1.60698162,0.00403031,0.10775187,0.31637991,0.94354733,0.51627521,0.00000000
-4.21710855,1.67469451,0.00472071,0.11923699,0.35118291,0.92367124,0.57933536,0.00000000
-4.21110555,1.76375979,0.00549184,0.13145515,0.39012129,0.91695512,0.64909042,0.00000000
-4.20510255,1.87309793,0.00634556,0.14429055,0.43307013,0.92263763,0.72529677,0.00000000
-4.19909955,2.00129861,0.00728228,0.15760990,0.47982571,0.93978443,0.80758774,0.00000000
-4.19309655,2.14663604,0.00830079,0.17126360,0.53010096,0.96731460,0.89546571,0.00000000
-4.18709355,2.30708869,0.00939809,0.18508756,0.58352261,1.00402709,0.98829750,0.00000000
-4.18109055,2.48036439,0.01056929,0.19890562,0.63963032,1.04862731,1.08531362,0.00000000
-4.17508754,2.66393153,0.01180752,0.21253261,0.69787834,1.09975354,1.18561218,0.00000000
-4.16908454,2.85505706,0.01310402,0.22577798,0.75763990,1.15600348,1.28816801,0.00000000
-4.16308154,3.05085174,0.01444817,0.23844984,0.81821461,1.21596085,1.39184718,0.00000000
-4.15707854,3.24832282,0.01582774,0.25035947,0.87883902,1.27822204,1.49542717,0.00000000
-4.15107554,3.44443374,0.01722915,0.26132595,0.93870037,1.34142290,1.59762240,0.00000000
-4.14507254,3.63617004,0.01863781,0.27118098,0.99695318,1.40426536,1.69711473,0.00000000
-4.13906953,3.82061017,0.02003857,0.27977359,1.05273859,1.46554355,1.79258811,0.00000000
-4.13306653,3.99499931,0.02141620,0.28697460,1.10520578,1.52416903,1.88276631,0.00000000
-4.12706353,4.15682375,0.02275588,0.29268069,1.15353489,1.57919432,1.96645244,0.00000000
-4.12106053,4.30388324,0.02404378,0.29681788,1.19696056,1.62983411,2.04256869,0.00000000
-4.11505753,4.43435822,0.02526754,0.29934437,1.23479534,1.67548325,2.11019457,0.00000000
-4.10905453,4.54686882,0.02641677,0.30025241,1.26645185,1.71573063,2.16860196,0.00000000
-4.10305153,4.64052270,0.02748345,0.29956940,1.29146285,1.75036817,2.21728519,0.00000000
-4.09704852,4.71494883,0.02846226,0.29735783,1.30949816,1.77939420,2.25598450,0.00000000
-4.09104552,4.77031507,0.02935079,0.29371436,1.32037766,1.80301059,2.28470156,0.00000000
-4.08504252,4.80732773,0.03014964,0.28876771,1.32407973,1.82161354,2.30370593,0.00000000
-4.07903952,4.82721229,0.03086234,0.28267564,1.32074446,1.83577775,2.31353166,0.00000000
-4.07303652,4.83167520,0.03149517,0.27562105,1.31067147,1.84623447,2.31496400,0.00000000
-4.06703352,4.82284774,0.03205689,0.26780723,1.29431225,1.85384394,2.30901618,0.00000000
-4.06103052,4.80321365,0.03255824,0.25945241,1.27225728,1.85956321,2.29689709,0.00000000
-4.05502751,4.77552325,0.03301148,0.25078393,1.24521837,1.86441052,2.27997109,0.00000000
-4.04902451,4.74269752,0.03342977,0.24203197,1.21400686,1.86942777,2.25971139,0.00000000
-4.04302151,4.70772621,0.03382655,0.23342324,1.17950874,1.87564265,2.23764895,0.00000000
-4.03701851,4.67356418,0.03421489,0.22517472,1.14265755,1.88403211,2.21531919,0.00000000
-4.03101551,4.64303071,0.03460694,0.21748772,1.10440627,1.89548891,2.19420864,0.00000000
-4.02501251,4.61871608,0.03501335,0.21054238,1.06569933,1.91079273,2.17570390,0.00000000
-4.01900950,4.60289953,0.03544282,0.20449287,1.02744596,1.93058714,2.16104512,0.00000000
-4.01300650,4.59748204,0.03590174,0.19946342,0.99049571,1.95536354,2.15128592,0.00000000
-4.00700350,4.60393658,0.03639399,0.19554526,0.95561727,1.98545268,2.14726147,0.00000000
-4.00100050,4.62327781,0.03692080,0.19279468,0.92348107,2.02102390,2.14956580,0.00000000
-3.99499750,4.65605168,0.03748079,0.19123215,0.89464635,2.06209205,2.15853934,0.00000000
-3.98899450,4.70234491,0.03807005,0.19084263,0.86955284,2.10853131,2.17426671,0.00000000
-3.98299150,4.76181294,0.03868242,0.19157700,0.84851713,2.16009492,2.19658474,0.00000000
-3.97698849,4.83372420,0.03930972,0.19335456,0.83173360,2.21643950,2.22509987,0.00000000
-3.97098549,4.91701772,0.03994218,0.19606651,0.81927940,2.27715229,2.25921393,0.00000000
-3.96498249,5.01037060,0.04056874,0.19958032,0.81112317,2.34177959,2.29815672,0.00000000
-3.95897949,5.11227136,0.04117748,0.20374472,0.80713657,2.40985457,2.34102376,0.00000000
-3.95297649,5.22109523,0.04175600,0.20839528,0.80710818,2.48092275,2.38681728,0.00000000
-3.94697349,5.33517752,0.04229174,0.21336023,0.81075872,2.55456357,2.43448843,0.00000000
-3.94097049,5.45288131,0.04277232,0.21846638,0.81775707,2.63040682,2.48297896,0.00000000
-3.93496748,5.57265659,0.04318575,0.22354496,0.82773615,2.70814296,2.53126044,0.00000000
-3.92896448,5.69308823,0.04352072,0.22843707,0.84030822,2.78752688,2.57836952,0.00000000
-3.92296148,5.81293134,0.04376671,0.23299864,0.85507884,2.86837495,2.62343800,0.00000000
-3.91695848,5.93113301,0.04391419,0.23710472,0.87165923,2.95055575,2.66571670,0.00000000
-3.91095548,6.04684053,0.04395466,0.24065295,0.88967664,3.03397525,2.70459254,0.00000000
-3.90495248,6.15939689,0.04388083,0.24356613,0.90878257,3.11855759,2.73959875,0.00000000
-3.89894947,6.26832503,0.04368665,0.24579382,0.92865871,3.20422281,2.77041809,0.00000000
-3.89294647,6.37330289,0.04336740,0.24731304,0.94902083,3.29086320,2.79687985,0.00000000
-3.88694347,6.47413184,0.04291983,0.24812796,0.96962059,3.37832003,2.81895108,0.00000000
-3.88094047,6.57070117,0.04234218,0.24826883,0.99024560,3.46636222,2.83672320,0.00000000
-3.87493747,6.66295152,0.04163430,0.24779003,1.01071803,3.55466873,2.85039508,0.00000000
-3.86893447,6.75083998,0.04079773,0.24676756,1.03089204,3.64281599,2.86025362,0.00000000
-3.86293147,6.83430931,0.03983577,0.24529602,1.05065048,3.73027141,2.86665327,0.00000000
-3.85692846,6.91326329,0.03875349,0.24348521,1.06990100,3.81639383,2.86999538,0.00000000
-3.85092546,6.98754981,0.03755775,0.24145653,1.08857216,3.90044122,2.87070862,0.00000000
-3.84492246,7.05695249,0.03625718,0.23933925,1.10660951,3.98158540,2.86923110,0.00000000
-3.83891946,7.12119121,0.03486204,0.23726686,1.12397201,4.05893345,2.86599490,0.00000000
-3.83291646,7.17993086,0.03338415,0.23537352,1.14062897,4.13155469,2.86141342,0.00000000
-3.82691346,7.23279768,0.03183663,0.23379067,1.15655730,4.19851194,2.85587162,0.00000000
-3.82091046,7.27940113,0.03023373,0.23264393,1.17173945,4.25889561,2.84971908,0.00000000
-3.81490745,7.31935971,0.02859047,0.23205021,1.18616161,4.31185851,2.84326561,0.00000000
-3.80890445,7.35232807,0.02692241,0.23211512,1.19981233,4.35664976,2.83677890,0.00000000
-3.80290145,7.37802337,0.02524527,0.23293059,1.21268117,4.39264572,2.83048372,0.00000000
-3.79689845,7.39624814,0.02357461,0.23457282,1.22475744,4.41937613,2.82456195,0.00000000
-3.79089545,7.40690790,0.02192553,0.23710039,1.23602874,4.43654404,2.81915299,0.00000000
-3.78489245,7.41002158,0.02031232,0.24055258,1.24647926,4.44403815,2.81435385,0.00000000
-3.77888944,7.40572360,0.01874824,0.24494803,1.25608763,4.44193680,2.81021866,0.00000000
-3.77288644,7.39425702,0.01724528,0.25028348,1.26482456,4.43050333,2.80675728,0.00000000
-3.76688344,7.37595798,0.01581397,0.25653291,1.27265012,4.41017270,2.80393300,0.00000000
-3.76088044,7.35123196,0.01446328,0.26364697,1.27951083,4.38153036,2.80165939,0.00000000
-3.75487744,7.32052358,0.01320051,0.27155272,1.28533692,4.34528409,2.79979680,0.00000000
-3.74887444,7.28428167,0.01203132,0.28015390,1.29003977,4.30223062,2.79814882,0.00000000
-3.74287144,7.24292217,0.01095970,0.28933168,1.29351006,4.25321863,2.79645934,0.00000000
-3.73686843,7.19679139,0.00998806,0.29894595,1.29561673,4.19911029,2.79441090,0.00000000
-3.73086543,7.14613239,0.00911732,0.30883729,1.29620717,4.14074331,2.79162502,0.00000000
-3.72486243,7.09105701,0.00834701,0.31882956,1.29510870,4.07889572,2.78766492,0.00000000
-3.71885943,7.03152590,0.00767539,0.32873315,1.29213170,4.01425514,2.78204120,0.00000000
-3.71285643,6.96733817,0.00709962,0.33834881,1.28707430,3.94739421,2.77422083,0.00000000
-3.70685343,6.89813197,0.00661584,0.34747218,1.27972854,3.87875343,2.76363922,0.00000000
-3.70085043,6.82339636,0.00621938,0.35589858,1.26988807,3.80863218,2.74971555,0.00000000
-3.69484742,6.74249437,0.00590481,0.36342828,1.25735680,3.73718828,2.73187065,0.00000000
-3.68884442,6.65469609,0.00566613,0.36987188,1.24195844,3.66444579,2.70954705,0.00000000
-3.68284142,6.55922040,0.00549684,0.37505568,1.22354625,3.59031069,2.68223018,0.00000000
-3.67683842,6.45528298,0.00539006,0.37882681,1.20201268,3.51459297,2.64947000,0.00000000
-3.67083542,6.34214840,0.00533864,0.38105800,1.17729831,3.43703426,2.61090190,0.00000000
-3.66483242,6.21918315,0.00533527,0.38165171,1.14939962,3.35733889,2.56626603,0.00000000
-3.65882941,6.08590719,0.00537255,0.38054352,1.11837516,3.27520703,2.51542398,0.00000000
-3.65282641,5.94204120,0.00544314,0.37770457,1.08434974,3.19036783,2.45837211,0.00000000
-3.64682341,5.78754703,0.00553981,0.37314304,1.04751645,3.10261108,2.39525074,0.00000000
-3.64082041,5.62265964,0.00565560,0.36690450,1.00813623,3.01181564,2.32634894,0.00000000
-3.63481741,5.44790871,0.00578391,0.35907119,0.96653510,2.91797345,2.25210447,0.00000000
-3.62881441,5.26412918,0.00591859,0.34976020,0.92309903,2.82120806,2.17309896,0.00000000
-3.62281141,5.07246016,0.00605410,0.33912072,0.87826672,2.72178682,2.09004852,0.00000000
-3.61680840,4.87433233,0.00618557,0.32733025,0.83252053,2.62012653,2.00379004,0.00000000
-3.61080540,4.67144441,0.00630894,0.31459023,0.78637591,2.51679222,1.91526382,0.00000000
-3.60480240,4.46572963,0.00642099,0.30112092,0.74036985,2.41248936,1.82549305,0.00000000
-3.59879940,4.25931344,0.00651944,0.28715591,0.69504852,2.30804987,1.73556083,0.00000000
-3.59279640,4.05446405,0.00660299,0.27293641,0.65095478,2.20441254,1.64658543,0.00000000
-3.58679340,3.85353718,0.00667128,0.25870535,0.60861579,2.10259864,1.55969458,0.00000000
-3.58079040,3.65891699,0.00672494,0.24470170,0.56853106,2.00368357,1.47599927,0.00000000
-3.57478739,3.47295457,0.00676545,0.23115488,0.53116136,1.90876559,1.39656779,0.00000000
-3.56878439,3.29790591,0.00679512,0.21827960,0.49691858,1.81893250,1.32240060,0.00000000
-3.56278139,3.13587068,0.00681692,0.20627116,0.46615681,1.73522751,1.25440640,0.00000000
-3.55677839,2.98873351,0.00683430,0.19530119,0.43916469,1.65861509,1.19337993,0.00000000
-3.55077539,2.85810927,0.00685110,0.18551413,0.41615931,1.58994812,1.13998200,0.00000000
-3.54477239,2.74529358,0.00687122,0.17702431,0.39728141,1.52993708,1.09472196,0.00000000
-3.53876938,2.65122018,0.00689851,0.16991366,0.38259228,1.47912251,1.05794319,0.00000000
-3.53276638,2.57642623,0.00693651,0.16423031,0.37207210,1.43785159,1.02981193,0.00000000
-3.52676338,2.52102705,0.00698824,0.15998779,0.36561992,1.40625975,1.01030986,0.00000000
-3.52076038,2.48470122,0.00705602,0.15716506,0.36305527,1.38425808,0.99923069,0.00000000
-3.51475738,2.46668718,0.00714131,0.15570741,0.36412138,1.37152731,0.99618140,0.00000000
-3.50875438,2.46579209,0.00724458,0.15552794,0.36849007,1.36751882,1.00058801,0.00000000
-3.50275138,2.48041335,0.00736522,0.15651007,0.37576840,1.37146305,1.01170649,0.00000000
-3.49674837,2.50857302,0.00750153,0.15851058,0.38550677,1.38238532,1.02863852,0.00000000
-3.49074537,2.54796467,0.00765070,0.16136354,0.39720881,1.39912896,1.05035222,0.00000000
-3.48474237,2.59601202,0.00780891,0.16488477,0.41034248,1.42038527,1.07570756,0.00000000
-3.47873937,2.64993790,0.00797145,0.16887690,0.42435257,1.44472948,1.10348578,0.00000000
-3.47273637,2.70684170,0.00813285,0.17313495,0.43867412,1.47066164,1.13242232,0.00000000
-3.46673337,2.76378298,0.00828712,0.17745205,0.45274641,1.49665116,1.16124219,0.00000000
-3.46073037,2.81786845,0.00842798,0.18162545,0.46602734,1.52118330,1.18869674,0.00000000
-3.45472736,2.86633920,0.00854907,0.18546241,0.47800745,1.54280603,1.21360057,0.00000000
-3.44872436,2.90665491,0.00864424,0.18878582,0.48822338,1.56017526,1.23486715,0.00000000
-3.44272136,2.93657173,0.00870779,0.19143942,0.49627004,1.57209675,1.25154183,0.00000000
-3.43671836,2.95421066,0.00873472,0.19329231,0.50181125,1.57756295,1.26283097,0.00000000
-3.43071536,2.95811353,0.00872089,0.19424268,0.50458822,1.57578314,1.26812579,0.00000000
-3.42471236,2.94728439,0.00866324,0.19422056,0.50442562,1.56620578,1.26702002,0.00000000
-3.41870935,2.92121429,0.00855988,0.19318943,0.50123501,1.54853204,1.25932056,0.00000000
-3.41270635,2.87988867,0.00841019,0.19114671,0.49501537,1.52272003,1.24505065,0.00000000
-3.40670335,2.82377704,0.00821481,0.18812304,0.48585083,1.48897971,1.22444534,0.00000000
-3.40070035,2.75380553,0.00797568,0.18418043,0.47390566,1.44775878,1.19793954,0.00000000
-3.39469735,2.67131368,0.00769589,0.17940926,0.45941672,1.39972040,1.16614917,0.00000000
-3.38869435,2.57799760,0.00737963,0.17392446,0.44268384,1.34571380,1.12984614,0.00000000
-3.38269135,2.47584207,0.00703205,0.16786078,0.42405841,1.28673928,1.08992847,0.00000000
-3.37668834,2.36704480,0.00665907,0.16136757,0.40393085,1.22390929,1.04738667,0.00000000
-3.37068534,2.25393610,0.00626719,0.15460315,0.38271745,1.15840727,1.00326806,0.00000000
-3.36468234,2.13889762,0.00586336,0.14772912,0.36084714,1.09144617,0.95864033,0.00000000
-3.35867934,2.02428336,0.00545477,0.14090471,0.33874879,1.02422832,0.91455604,0.00000000
-3.35267634,1.91234622,0.00504869,0.13428154,0.31683944,0.95790831,0.87201938,0.00000000
-3.34667334,1.80517288,0.00465235,0.12799880,0.29551398,0.89356015,0.83195655,0.00000000
-3.34067034,1.70462919,0.00427283,0.12217928,0.27513664,0.83214987,0.79519078,0.00000000
-3.33466733,1.61231771,0.00391696,0.11692608,0.25603438,0.77451431,0.76242284,0.00000000
-3.32866433,1.52954864,0.00359132,0.11232034,0.23849245,0.72134653,0.73421761,0.00000000
-3.32266133,1.45732429,0.00330217,0.10841989,0.22275198,0.67318790,0.71099693,0.00000000
-3.31665833,1.39633702,0.00305553,0.10525890,0.20900969,0.63042675,0.69303878,0.00000000
-3.31065533,1.34697980,0.00285715,0.10284840,0.19741936,0.59330307,0.68048247,0.00000000
-3.30465233,1.30936806,0.00271262,0.10117777,0.18809487,0.56191843,0.67333927,0.00000000
-3.29864932,1.28337111,0.00262744,0.10021687,0.18111448,0.53625043,0.67150770,0.00000000
-3.29264632,1.26865104,0.00260705,0.09991884,0.17652603,0.51617046,0.67479270,0.00000000
-3.28664332,1.26470682,0.00265691,0.10022338,0.17435257,0.50146379,0.68292733,0.00000000
-3.28064032,1.27092122,0.00278257,0.10106030,0.17459819,0.49185077,0.69559610,0.00000000
-3.27463732,1.28660815,0.00298967,0.10235320,0.17725352,0.48700825,0.71245861,0.00000000
-3.26863432,1.31105800,0.00328397,0.10402310,0.18230079,0.48658992,0.73317227,0.00000000
-3.26263132,1.34357905,0.00367127,0.10599193,0.18971798,0.49024498,0.75741317,0.00000000
-3.25662831,1.38353278,0.00415738,0.10818557,0.19948196,0.49763415,0.78489387,0.00000000
-3.25062531,1.43036190,0.00474801,0.11053655,0.21157050,0.50844260,0.81537742,0.00000000
-3.24462231,1.48360963,0.00544858,0.11298608,0.22596294,0.52238927,0.84868685,0.00000000
-3.23861931,1.54292972,0.00626409,0.11548548,0.24263968,0.53923242,0.88470977,0.00000000
-3.23261631,1.60808694,0.00719885,0.11799701,0.26158045,0.55877143,0.92339780,0.00000000
-3.22661331,1.67894814,0.00825627,0.12049400,0.28276150,0.58084486,0.96476091,0.00000000
-3.22061031,1.75546468,0.00943862,0.12296028,0.30615190,0.60532528,1.00885695,0.00000000
-3.21460730,1.83764722,0.01074672,0.12538920,0.33170918,0.63211117,1.05577696,0.00000000
-3.20860430,1.92553448,0.01217969,0.12778202,0.35937455,0.66111656,1.10562691,0.00000000
-3.20260130,2.01915746,0.01373473,0.13014608,0.38906794,0.69225919,1.15850695,0.00000000
-3.19659830,2.11850149,0.01540686,0.13249261,0.42068323,0.72544779,1.21448915,0.00000000
-3.19059530,2.22346797,0.01718878,0.13483457,0.45408390,0.76056942,1.27359490,0.00000000
-3.18459230,2.33383808,0.01907071,0.13718440,0.48909934,0.79747754,1.33577335,0.00000000
-3.17858929,2.44924070,0.02104034,0.13955212,0.52552217,0.83598174,1.40088195,0.00000000
-3.17258629,2.56912626,0.02308282,0.14194354,0.56310667,0.87583957,1.46867023,0.00000000
-3.16658329,2.69274862,0.02518083,0.14435907,0.60156860,0.91675129,1.53876802,0.00000000
-3.16058029,2.81915604,0.02731474,0.14679290,0.64058655,0.95835780,1.61067874,0.00000000
-3.15457729,2.94719246,0.02946285,0.14923276,0.67980479,1.00024220,1.68377857,0.00000000
-3.14857429,3.07550962,0.03160170,0.15166027,0.71883790,1.04193498,1.75732177,0.00000000
-3.14257129,3.20259009,0.03370643,0.15405186,0.75727691,1.08292298,1.83045237,0.00000000
-3.13656828,3.32678075,0.03575128,0.15638019,0.79469704,1.12266167,1.90222194,0.00000000
-3.13056528,3.44633593,0.03771002,0.15861610,0.83066688,1.16059066,1.97161322,0.00000000
-3.12456228,3.55946875,0.03955658,0.16073085,0.86475885,1.19615169,2.03756861,0.00000000
-3.11855928,3.66440882,0.04126557,0.16269877,0.89656052,1.22880851,2.09902278,0.00000000
-3.11255628,3.75946435,0.04281288,0.16449986,0.92568676,1.25806792,2.15493815,0.00000000
-3.10655328,3.84308593,0.04417627,0.16612254,0.95179207,1.28350103,2.20434180,0.00000000
-3.10055028,3.91392967,0.04533592,0.16756619,0.97458281,1.30476384,2.24636248,0.00000000
-3.09454727,3.97091668,0.04627494,0.16884333,0.99382886,1.32161631,2.28026609,0.00000000
-3.08854427,4.01328645,0.04697986,0.16998145,1.00937415,1.33393882,2.30548799,0.00000000
-3.08254127,4.04064136,0.04744096,0.17102417,1.02114560,1.34174537,2.32166085,0.00000000
-3.07653827,4.05298022,0.04765263,0.17203172,1.02915993,1.34519265,2.32863656,0.00000000
-3.07053527,4.05071866,0.04761353,0.17308068,1.03352799,1.34458435,2.32650094,0.00000000
-3.06453227,4.03469513,0.04732669,0.17426282,1.03445600,1.34037037,2.31558059,0.00000000
-3.05852926,4.00616137,0.04679950,0.17568310,1.03224369,1.33314052,2.29644098,0.00000000
-3.05252626,3.96675713,0.04604355,0.17745681,1.02727880,1.32361273,2.26987574,0.00000000
-3.04652326,3.91846940,0.04507439,0.17970588,1.02002820,1.31261588,2.23688704,0.00000000
-3.04052026,3.86357722,0.04391119,0.18255455,1.01102554,1.30106771,2.19865770,0.00000000
-3.03451726,3.80458353,0.04257627,0.18612443,1.00085571,1.28994833,2.15651575,0.00000000
-3.02851426,3.74413640,0.04109453,0.19052918,0.99013664,1.28027010,2.11189269,0.00000000
-3.02251126,3.68494241,0.03949288,0.19586901,0.97949884,1.27304500,2.06627685,0.00000000
-3.01650825,3.62967513,0.03779954,0.20222521,0.96956355,1.26925044,2.02116364,0.00000000
-3.01050525,3.58088232,0.03604334,0.20965500,0.96092033,1.26979478,1.97800451,0.00000000
-3.00450225,3.54089540,0.03425305,0.21818687,0.95410480,1.27548392,1.93815674,0.00000000
-2.99849925,3.51174462,0.03245665,0.22781675,0.94957770,1.28699008,1.90283580,0.00000000
-2.99249625,3.49508349,0.03068066,0.23850512,0.94770608,1.30482406,1.87307245,0.00000000
-2.98649325,3.49212545,0.02894956,0.25017534,0.94874741,1.32931225,1.84967616,0.00000000
-2.98049025,3.50359544,0.02728525,0.26271325,0.95283754,1.36057906,1.83320627,0.00000000
-2.97448724,3.52969846,0.02570660,0.27596821,0.95998300,1.39853590,1.82395228,0.00000000
-2.96848424,3.57010641,0.02422911,0.28975556,0.97005804,1.44287712,1.82192390,0.00000000
-2.96248124,3.62396407,0.02286468,0.30386042,0.98280679,1.49308320,1.82685130,0.00000000
-2.95647824,3.68991394,0.02162149,0.31804283,0.99785041,1.54843143,1.83819556,0.00000000
-2.95047524,3.76613931,0.02050404,0.33204400,1.01469906,1.60801369,1.85516902,0.00000000
-2.94447224,3.85042393,0.01951319,0.34559337,1.03276830,1.67076110,1.87676450,0.00000000
-2.93846923,3.94022616,0.01864648,0.35841641,1.05139922,1.73547453,1.90179237,0.00000000
-2.93246623,4.03276485,0.01789833,0.37024265,1.06988159,1.80086038,1.92892406,0.00000000
-2.92646323,4.12511396,0.01726055,0.38081376,1.08747911,1.86557019,1.95674012,0.00000000
-2.92046023,4.21430225,0.01672271,0.38989135,1.10345567,1.92824304,1.98378118,0.00000000
-2.91445723,4.29741471,0.01627270,0.39726410,1.11710171,1.98754919,2.00859972,0.00000000
-2.90845423,4.37169185,0.01589724,0.40275407,1.12775949,2.04223355,2.02981076,0.00000000
-2.90245123,4.43462348,0.01558242,0.40622184,1.13484651,2.09115756,2.04613966,0.00000000
-2.89644822,4.48403369,0.01531425,0.40757040,1.13787601,2.13333787,2.05646523,0.00000000
-2.89044522,4.51815404,0.01507917,0.40674758,1.13647378,2.16798067,2.05985666,0.00000000
-2.88444222,4.53568247,0.01486447,0.40374709,1.13039098,2.19451021,2.05560309,0.00000000
-2.87843922,4.53582612,0.01465873,0.39860800,1.11951213,2.21259056,2.04323489,0.00000000
-2.87243622,4.51832643,0.01445214,0.39141290,1.10385845,2.22213976,2.02253601,0.00000000
-2.86643322,4.48346606,0.01423676,0.38228473,1.08358629,2.22333558,1.99354718,0.00000000
-2.86043022,4.43205731,0.01400666,0.37138250,1.05898087,2.21661270,1.95656024,0.00000000
-2.85442721,4.36541269,0.01375806,0.35889614,1.03044571,2.20265110,1.91210372,0.00000000
-2.84842421,4.28529866,0.01348927,0.34504063,0.99848826,2.18235588,1.86092079,0.00000000
-2.84242121,4.19387436,0.01320062,0.33004965,0.96370222,2.15682917,1.80394035,0.00000000
-2.83641821,4.09361748,0.01289430,0.31416902,0.92674745,2.12733472,1.74224263,0.00000000
-2.83041521,3.98723979,0.01257414,0.29765022,0.88832817,2.09525639,1.67702064,0.00000000
-2.82441221,3.87759555,0.01224529,0.28074402,0.84917020,2.06205184,1.60953903,0.00000000
-2.81840920,3.76758570,0.01191393,0.26369463,0.80999827,2.02920298,1.54109185,0.00000000
-2.81240620,3.66006148,0.01158688,0.24673434,0.77151394,1.99816486,1.47296086,0.00000000
-2.80640320,3.55773064,0.01127123,0.23007898,0.73437511,1.97031482,1.40637571,0.00000000
-2.80040020,3.46306963,0.01097400,0.21392405,0.69917762,1.94690382,1.34247747,0.00000000
-2.79439720,3.37824484,0.01070174,0.19844191,0.66643961,1.92901175,1.28228656,0.00000000
-2.78839420,3.30504569,0.01046026,0.18377969,0.63658901,1.91750848,1.22667616,0.00000000
-2.78239120,3.24483187,0.01025432,0.17005831,0.60995457,1.91302224,1.17635180,0.00000000
-2.77638819,3.19849672,0.01008741,0.15737228,0.58676055,1.91591671,1.13183761,0.00000000
-2.77038519,3.16644787,0.00996160,0.14579041,0.56712520,1.92627779,1.09346946,0.00000000
-2.76438219,3.14860599,0.00987745,0.13535725,0.55106289,1.94391079,1.06139500,0.00000000
-2.75837919,3.14442144,0.00983395,0.12609530,0.53848981,1.96834831,1.03558037,0.00000000
-2.75237619,3.15290823,0.00982863,0.11800773,0.52923278,1.99886858,1.01582296,0.00000000
-2.74637319,3.17269378,0.00985763,0.11108156,0.52304085,2.03452384,1.00176966,0.00000000
-2.74037019,3.20208265,0.00991592,0.10529116,0.51959918,2.07417745,0.99293958,0.00000000
-2.73436718,3.23913140,0.00999748,0.10060193,0.51854461,2.11654864,0.98875040,0.00000000
-2.72836418,3.28173165,0.01009566,0.09697393,0.51948217,2.16026274,0.98854697,0.00000000
-2.72236118,3.32769783,0.01020342,0.09436542,0.52200216,2.20390515,0.99163124,0.00000000
-2.71635818,3.37485611,0.01031374,0.09273606,0.52569677,2.24607658,0.99729208,0.00000000
-2.71035518,3.42113049,0.01041992,0.09204966,0.53017587,2.28544723,1.00483398,0.00000000
-2.70435218,3.46462271,0.01051597,0.09227639,0.53508126,2.32080767,1.01360342,0.00000000
-2.69834917,3.50368251,0.01059691,0.09339432,0.54009879,2.35111407,1.02301186,0.00000000
-2.69234617,3.53696521,0.01065911,0.09539011,0.54496803,2.37552587,1.03255475,0.00000000
-2.68634317,3.56347436,0.01070053,0.09825902,0.54948903,2.39343430,1.04182551,0.00000000
-2.68034017,3.58258780,0.01072095,0.10200401,0.55352607,2.40448042,1.05052444,0.00000000
-2.67433717,3.59406608,0.01072214,0.10663410,0.55700828,2.40856213,1.05846209,0.00000000
-2.66833417,3.59804348,0.01070795,0.11216196,0.55992714,2.40582995,1.06555721,0.00000000
-2.66233117,3.59500213,0.01068433,0.11860095,0.56233123,2.39667187,1.07182963,0.00000000
-2.65632816,3.58573119,0.01065934,0.12596162,0.56431849,2.38168843,1.07738858,0.00000000
-2.65032516,3.57127334,0.01064297,0.13424805,0.56602638,2.36165928,1.08241713,0.00000000
-2.64432216,3.55286156,0.01064702,0.14345395,0.56762074,2.33750327,1.08715385,0.00000000
-2.63831916,3.53184992,0.01068483,0.15355909,0.56928370,2.31023415,1.09187258,0.00000000
-2.63231616,3.50964202,0.01077094,0.16452599,0.57120156,2.28091431,1.09686165,0.00000000
-2.62631316,3.48762092,0.01092073,0.17629727,0.57355309,2.25060908,1.10240352,0.00000000
-2.62031016,3.46708446,0.01115002,0.18879378,0.57649908,2.22034389,1.10875616,0.00000000
-2.61430715,3.44918911,0.01147454,0.20191369,0.58017351,2.19106657,1.11613711,0.00000000
-2.60830415,3.43490534,0.01190943,0.21553270,0.58467690,2.16361654,1.12471101,0.00000000
-2.60230115,3.42498644,0.01246871,0.22950533,0.59007208,2.13870227,1.13458137,0.00000000
