energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.98649325,1.72938178,0.13674739,0.00405963,0.72824867,0.51238240,0.00000000,1.78276677,0.33960305
-2.98049025,1.68891320,0.13465301,0.00412959,0.72049185,0.48906047,0.00000000,1.75668513,0.33149481
-2.97448724,1.65201803,0.13287388,0.00419167,0.71403531,0.46696787,0.00000000,1.73447460,0.32406017
-2.96848424,1.61880009,0.13143448,0.00424519,0.70880083,0.44630436,0.00000000,1.71616554,0.31730558
-2.96248124,1.58928815,0.13034892,0.00428955,0.70469408,0.42722754,0.00000000,1.70170688,0.31122564
-2.95647824,1.56343754,0.12962028,0.00432436,0.70160606,0.40985233,0.00000000,1.69096913,0.30580352
-2.95047524,1.54113381,0.12924032,0.00434937,0.69941449,0.39425205,0.00000000,1.68374895,0.30101165
-2.94447224,1.52219808,0.12918960,0.00436454,0.69798535,0.38046097,0.00000000,1.67977525,0.29681268
-2.93846923,1.50639399,0.12943788,0.00437009,0.69717441,0.36847812,0.00000000,1.67871651,0.29316068
-2.93246623,1.49343604,0.12994485,0.00436646,0.69682894,0.35827213,0.00000000,1.68018948,0.29000246
-2.92646323,1.48299910,0.13066120,0.00435437,0.69678962,0.34978681,0.00000000,1.68376904,0.28727917
-2.92046023,1.47472897,0.13152994,0.00433480,0.69689270,0.34294736,0.00000000,1.68899920,0.28492790
-2.91445723,1.46825379,0.13248798,0.00430897,0.69697261,0.33766669,0.00000000,1.69540525,0.28288351
-2.90845423,1.46319617,0.13346793,0.00427840,0.69686488,0.33385193,0.00000000,1.70250684,0.28108054
-2.90245123,1.45918570,0.13440005,0.00424484,0.69640960,0.33141063,0.00000000,1.70983185,0.27945514
-2.89644822,1.45587177,0.13521436,0.00421027,0.69545522,0.33025668,0.00000000,1.71693069,0.27794708
-2.89044522,1.45293607,0.13584284,0.00417692,0.69386273,0.33031553,0.00000000,1.72339071,0.27650177
-2.88444222,1.45010456,0.13622156,0.00414722,0.69150997,0.33152879,0.00000000,1.72885007,0.27507208
-2.87843922,1.44715836,0.13629281,0.00412382,0.68829589,0.33385780,0.00000000,1.73301044,0.27362013
-2.87243622,1.44394301,0.13600710,0.00410954,0.68414457,0.33728631,0.00000000,1.73564791,0.27211874
-2.86643322,1.44037562,0.13532486,0.00410736,0.67900861,0.34182195,0.00000000,1.73662142,0.27055256
-2.86043022,1.43644934,0.13421800,0.00412043,0.67287176,0.34749664,0.00000000,1.73587790,0.26891873
-2.85442721,1.43223490,0.13267096,0.00415200,0.66575040,0.35436577,0.00000000,1.73345378,0.26722714
-2.84842421,1.42787879,0.13068143,0.00420539,0.65769374,0.36250626,0.00000000,1.72947237,0.26550000
-2.84242121,1.42359805,0.12826072,0.00428399,0.64878264,0.37201358,0.00000000,1.72413702,0.26377098
-2.83641821,1.41967173,0.12543346,0.00439117,0.63912689,0.38299784,0.00000000,1.71772028,0.26208363
-2.83041521,1.41642938,0.12223710,0.00453022,0.62886119,0.39557915,0.00000000,1.71054926,0.26048947
-2.82441221,1.41423695,0.11872082,0.00470430,0.61813983,0.40988243,0.00000000,1.70298815,0.25904554
-2.81840920,1.41348091,0.11494415,0.00491635,0.60713041,0.42603197,0.00000000,1.69541861,0.25781171
-2.81240620,1.41455134,0.11097525,0.00516897,0.59600695,0.44414589,0.00000000,1.68821938,0.25684783
-2.80640320,1.41782491,0.10688904,0.00546438,0.58494277,0.46433085,0.00000000,1.68174612,0.25621090
-2.80040020,1.42364867,0.10276514,0.00580424,0.57410357,0.48667722,0.00000000,1.67631291,0.25595247
-2.79439720,1.43232552,0.09868579,0.00618959,0.56364110,0.51125477,0.00000000,1.67217660,0.25611629
-2.78839420,1.44410221,0.09473385,0.00662074,0.55368785,0.53810923,0.00000000,1.66952499,0.25673650
-2.78239120,1.45916024,0.09099089,0.00709712,0.54435308,0.56725957,0.00000000,1.66846962,0.25783640
-2.77638819,1.47761020,0.08753551,0.00761724,0.53572031,0.59869615,0.00000000,1.66904372,0.25942776
-2.77038519,1.49948967,0.08444186,0.00817858,0.52784652,0.63237966,0.00000000,1.67120534,0.26151086
-2.76438219,1.52476432,0.08177849,0.00877751,0.52076293,0.66824060,0.00000000,1.67484549,0.26407507
-2.75837919,1.55333206,0.07960734,0.00940929,0.51447728,0.70617936,0.00000000,1.67980056,0.26709992
-2.75237619,1.58502956,0.07798313,0.01006803,0.50897739,0.74606646,0.00000000,1.68586825,0.27055659
-2.74637319,1.61964035,0.07695284,0.01074676,0.50423563,0.78774305,0.00000000,1.69282564,0.27440959
-2.74037019,1.65690387,0.07655541,0.01143741,0.50021394,0.83102121,0.00000000,1.70044822,0.27861856
-2.73436718,1.69652444,0.07682161,0.01213100,0.49686896,0.87568419,0.00000000,1.70852841,0.28313993
-2.72836418,1.73817970,0.07777387,0.01281771,0.49415694,0.92148644,0.00000000,1.71689222,0.28792835
-2.72236118,1.78152760,0.07942625,0.01348713,0.49203792,0.96815342,0.00000000,1.72541288,0.29293781
-2.71635818,1.82621188,0.08178436,0.01412838,0.49047894,1.01538142,0.00000000,1.73402042,0.29812230
-2.71035518,1.87186558,0.08484523,0.01473047,0.48945614,1.06283755,0.00000000,1.74270659,0.30343605
-2.70435218,1.91811280,0.08859720,0.01528246,0.48895540,1.11016008,0.00000000,1.75152474,0.30883325
-2.69834917,1.96456892,0.09301978,0.01577386,0.48897178,1.15695967,0.00000000,1.76058472,0.31426759
-2.69234617,2.01083983,0.09808351,0.01619483,0.48950759,1.20282154,0.00000000,1.77004322,0.31969134
-2.68634317,2.05652062,0.10374995,0.01653655,0.49056947,1.24730916,0.00000000,1.78009017,0.32505448
-2.68034017,2.10119468,0.10997175,0.01679147,0.49216466,1.28996949,0.00000000,1.79093231,0.33030383
-2.67433717,2.14443367,0.11669291,0.01695354,0.49429682,1.33034017,0.00000000,1.80277500,0.33538236
-2.66833417,2.18579917,0.12384930,0.01701849,0.49696170,1.36795855,0.00000000,1.81580352,0.34022887
-2.66233117,2.22484639,0.13136951,0.01698394,0.50014311,1.40237248,0.00000000,1.83016525,0.34477823
-2.65632816,2.26113045,0.13917595,0.01684952,0.50380945,1.43315276,0.00000000,1.84595384,0.34896207
-2.65032516,2.29421511,0.14718640,0.01661697,0.50791118,1.45990672,0.00000000,1.86319654,0.35271013
-2.64432216,2.32368393,0.15531585,0.01629003,0.51237937,1.48229238,0.00000000,1.88184542,0.35595222
-2.63831916,2.34915356,0.16347858,0.01587444,0.51712559,1.50003274,0.00000000,1.90177326,0.35862062
-2.63231616,2.37028831,0.17159056,0.01537774,0.52204312,1.51292912,0.00000000,1.92277427,0.36065291
-2.62631316,2.38681539,0.17957193,0.01480906,0.52700949,1.52087316,0.00000000,1.94456977,0.36199506
-2.62031016,2.39853990,0.18734951,0.01417887,0.53189027,1.52385641,0.00000000,1.96681842,0.36260448
-2.61430715,2.40535844,0.19485915,0.01349867,0.53654397,1.52197693,0.00000000,1.98913071,0.36245298
-2.60830415,2.40727056,0.20204785,0.01278066,0.54082761,1.51544237,0.00000000,2.01108659,0.36152931
-2.60230115,2.40438694,0.20887552,0.01203738,0.54460302,1.50456898,0.00000000,2.03225564,0.35984113
-2.59629815,2.39693379,0.21531610,0.01128138,0.54774311,1.48977639,0.00000000,2.05221850,0.35741630
-2.59029515,2.38525271,0.22135817,0.01052485,0.55013827,1.47157809,0.00000000,2.07058847,0.35430326
-2.58429215,2.36979586,0.22700478,0.00977936,0.55170209,1.45056789,0.00000000,2.08703222,0.35057050
-2.57828914,2.35111630,0.23227259,0.00905552,0.55237656,1.42740269,0.00000000,2.10128845,0.34630512
-2.57228614,2.32985383,0.23719027,0.00836282,0.55213607,1.40278231,0.00000000,2.11318367,0.34161048
-2.56628314,2.30671680,0.24179628,0.00770940,0.55099039,1.37742712,0.00000000,2.12264416,0.33660305
-2.56028014,2.28246061,0.24613604,0.00710195,0.54898621,1.35205445,0.00000000,2.12970371,0.33140861
-2.55427714,2.25786392,0.25025878,0.00654561,0.54620726,1.32735478,0.00000000,2.13450667,0.32615798
-2.54827414,2.23370359,0.25421411,0.00604401,0.54277307,1.30396888,0.00000000,2.13730627,0.32098254
-2.54227114,2.21072956,0.25804855,0.00559927,0.53883631,1.28246681,0.00000000,2.13845838,0.31600962
-2.53626813,2.18964085,0.26180235,0.00521210,0.53457892,1.26332974,0.00000000,2.13841109,0.31135827
-2.53026513,2.17106387,0.26550663,0.00488190,0.53020718,1.24693555,0.00000000,2.13769071,0.30713522
-2.52426213,2.15553393,0.26918107,0.00460693,0.52594598,1.23354861,0.00000000,2.13688505,0.30343165
-2.51825913,2.14348091,0.27283243,0.00438448,0.52203249,1.22331429,0.00000000,2.13662480,0.30032062
-2.51225613,2.13521973,0.27645386,0.00421106,0.51870959,1.21625843,0.00000000,2.13756410,0.29785529
-2.50625313,2.13094586,0.28002509,0.00408257,0.51621921,1.21229146,0.00000000,2.14036113,0.29606821
-2.50025013,2.13073604,0.28351351,0.00399449,0.51479601,1.21121714,0.00000000,2.14565981,0.29497136
-2.49424712,2.13455399,0.28687614,0.00394205,0.51466149,1.21274521,0.00000000,2.15407324,0.29455716
-2.48824412,2.14226058,0.29006221,0.00392042,0.51601876,1.21650729,0.00000000,2.16616954,0.29480018
-2.48224112,2.15362777,0.29301632,0.00392479,0.51904816,1.22207510,0.00000000,2.18246048,0.29565948
-2.47623812,2.16835536,0.29568195,0.00395050,0.52390363,1.22898023,0.00000000,2.20339297,0.29708142
-2.47023512,2.18608943,0.29800502,0.00399317,0.53071008,1.23673417,0.00000000,2.22934331,0.29900274
-2.46423212,2.20644131,0.29993730,0.00404867,0.53956153,1.24484788,0.00000000,2.26061380,0.30135370
-2.45822911,2.22900594,0.30143951,0.00411324,0.55051990,1.25284987,0.00000000,2.29743120,0.30406110
-2.45222611,2.25337844,0.30248375,0.00418346,0.56361446,1.26030196,0.00000000,2.33994635,0.30705104
-2.44622311,2.27916798,0.30305529,0.00425627,0.57884169,1.26681228,0.00000000,2.38823411,0.31025126
-2.44022011,2.30600821,0.30315340,0.00432891,0.59616532,1.27204481,0.00000000,2.44229308,0.31359295
-2.43421711,2.33356374,0.30279135,0.00439893,0.61551658,1.27572558,0.00000000,2.50204435,0.31701196
-2.42821411,2.36153246,0.30199547,0.00446415,0.63679439,1.27764526,0.00000000,2.56732892,0.32044946
-2.42221111,2.38964406,0.30080339,0.00452263,0.65986554,1.27765856,0.00000000,2.63790376,0.32385198
-2.41620810,2.41765488,0.29926162,0.00457261,0.68456485,1.27568077,0.00000000,2.71343646,0.32717106
-2.41020510,2.44534023,0.29742254,0.00461251,0.71069532,1.27168204,0.00000000,2.79349910,0.33036245
-2.40420210,2.47248481,0.29534116,0.00464090,0.73802856,1.26568008,0.00000000,2.87756203,0.33338508
-2.39819910,2.49887264,0.29307172,0.00465650,0.76630549,1.25773202,0.00000000,2.96498858,0.33620004
-2.39219610,2.52427759,0.29066454,0.00465818,0.79523775,1.24792620,0.00000000,3.05503175,0.33876954
-2.38619310,2.54845573,0.28816316,0.00464497,0.82450987,1.23637449,0.00000000,3.14683422,0.34105618
-2.38019010,2.57114052,0.28560210,0.00461608,0.85378248,1.22320594,0.00000000,3.23943264,0.34302254
-2.37418709,2.59204177,0.28300531,0.00457091,0.88269684,1.20856198,0.00000000,3.33176730,0.34463124
-2.36818409,2.61084888,0.28038543,0.00450911,0.91088055,1.19259362,0.00000000,3.42269757,0.34584551
-2.36218109,2.62723850,0.27774389,0.00443057,0.93795464,1.17546072,0.00000000,3.51102350,0.34663024
-2.35617809,2.64088657,0.27507180,0.00433546,0.96354186,1.15733322,0.00000000,3.59551314,0.34695356
-2.35017509,2.65148404,0.27235163,0.00422427,0.98727591,1.13839411,0.00000000,3.67493496,0.34678877
-2.34417209,2.65875542,0.26955943,0.00409778,1.00881126,1.11884360,0.00000000,3.74809384,0.34611654
-2.33816908,2.66247893,0.26666752,0.00395708,1.02783322,1.09890416,0.00000000,3.81386921,0.34492718
-2.33216608,2.66250679,0.26364735,0.00380354,1.04406763,1.07882558,0.00000000,3.87125305,0.34322295
-2.32616308,2.65878416,0.26047243,0.00363883,1.05728968,1.05888951,0.00000000,3.91938571,0.34101994
-2.32016008,2.65136515,0.25712101,0.00346484,1.06733131,1.03941283,0.00000000,3.95758721,0.33834967
-2.31415708,2.64042446,0.25357846,0.00328365,1.07408671,1.02074914,0.00000000,3.98538204,0.33526000
-2.30815408,2.62626346,0.24983901,0.00309749,1.07751553,1.00328812,0.00000000,4.00251561,0.33181538
-2.30215108,2.60930991,0.24590689,0.00290866,1.07764337,0.98745213,0.00000000,4.00896110,0.32809620
-2.29614807,2.59011074,0.24179676,0.00271951,1.07455973,0.97369009,0.00000000,4.00491610,0.32419743
-2.29014507,2.56931787,0.23753339,0.00253232,1.06841311,0.96246851,0.00000000,3.99078890,0.32022633
-2.28414207,2.54766756,0.23315061,0.00234933,1.05940375,0.95425989,0.00000000,3.96717522,0.31629946
-2.27813907,2.52595405,0.22868975,0.00217260,1.04777425,0.94952884,0.00000000,3.93482660,0.31253899
-2.27213607,2.50499879,0.22419748,0.00200402,1.03379856,0.94871637,0.00000000,3.89461231,0.30906859
-2.26613307,2.48561665,0.21972339,0.00184528,1.01777015,0.95222312,0.00000000,3.84747717,0.30600897
-2.26013007,2.46858103,0.21531738,0.00169780,0.99998978,0.96039207,0.00000000,3.79439773,0.30347334
-2.25412706,2.45458957,0.21102709,0.00156277,0.98075378,0.97349170,0.00000000,3.73633949,0.30156296
-2.24812406,2.44423217,0.20689544,0.00144109,0.96034334,0.99170027,0.00000000,3.67421761,0.30036304
-2.24212106,2.43796323,0.20295853,0.00133340,0.93901551,1.01509217,0.00000000,3.60886332,0.29993908
-2.23611806,2.43607931,0.19924394,0.00124011,0.91699620,1.04362685,0.00000000,3.54099782,0.30033396
-2.23011506,2.43870337,0.19576955,0.00116134,0.89447565,1.07714118,0.00000000,3.47121468,0.30156571
-2.22411206,2.44577645,0.19254288,0.00109702,0.87160632,1.11534565,0.00000000,3.39997152,0.30362619
-2.21810905,2.45705702,0.18956100,0.00104687,0.84850325,1.15782472,0.00000000,3.32759059,0.30648076
-2.21210605,2.47212796,0.18681098,0.00101040,0.82524669,1.20404165,0.00000000,3.25426780,0.31006872
-2.20610305,2.49041080,0.18427071,0.00098699,0.80188657,1.25334766,0.00000000,3.18008869,0.31430475
-2.20010005,2.51118642,0.18191023,0.00097585,0.77844839,1.30499539,0.00000000,3.10504998,0.31908116
-2.19409705,2.53362111,0.17969323,0.00097607,0.75494011,1.35815623,0.00000000,3.02908462,0.32427080
-2.18809405,2.55679686,0.17757877,0.00098662,0.73135925,1.41194101,0.00000000,2.95208838,0.32973068
-2.18209105,2.57974436,0.17552315,0.00100639,0.70769994,1.46542342,0.00000000,2.87394612,0.33530601
-2.17608804,2.60147738,0.17348168,0.00103418,0.68395931,1.51766532,0.00000000,2.79455592,0.34083466
-2.17008504,2.62102702,0.17141043,0.00106870,0.66014274,1.56774308,0.00000000,2.71384967,0.34615177
-2.16408204,2.63747464,0.16926785,0.00110862,0.63626793,1.61477399,0.00000000,2.63180908,0.35109452
-2.15807904,2.64998201,0.16701618,0.00115255,0.61236738,1.65794171,0.00000000,2.54847642,0.35550677
-2.15207604,2.65781794,0.16462268,0.00119909,0.58848938,1.69651996,0.00000000,2.46395995,0.35924353
-2.14607304,2.66038028,0.16206061,0.00124679,0.56469749,1.72989324,0.00000000,2.37843403,0.36217519
-2.14007004,2.65721284,0.15931006,0.00129424,0.54106880,1.75757414,0.00000000,2.29213465,0.36419115
-2.13406703,2.64801674,0.15635851,0.00134002,0.51769109,1.77921620,0.00000000,2.20535114,0.36520309
-2.12806403,2.63265606,0.15320119,0.00138278,0.49465918,1.79462209,0.00000000,2.11841493,0.36514749
-2.12206103,2.61115768,0.14984128,0.00142124,0.47207093,1.80374657,0.00000000,2.03168662,0.36398743
-2.11605803,2.58370571,0.14628993,0.00145423,0.45002307,1.80669425,0.00000000,1.94554221,0.36171365
-2.11005503,2.55063074,0.14256602,0.00148067,0.42860712,1.80371218,0.00000000,1.86035960,0.35834471
-2.10405203,2.51239452,0.13869586,0.00149968,0.40790584,1.79517763,0.00000000,1.77650606,0.35392639
-2.09804902,2.46957077,0.13471259,0.00151052,0.38799022,1.78158148,0.00000000,1.69432734,0.34853007
-2.09204602,2.42282288,0.13065551,0.00151264,0.36891717,1.76350808,0.00000000,1.61413887,0.34225049
-2.08604302,2.37287939,0.12656913,0.00150572,0.35072811,1.74161232,0.00000000,1.53621917,0.33520260
-2.08004002,2.32050817,0.12250208,0.00148963,0.33344827,1.71659488,0.00000000,1.46080565,0.32751783
-2.07403702,2.26649035,0.11850588,0.00146447,0.31708686,1.68917673,0.00000000,1.38809246,0.31933982
-2.06803402,2.21159479,0.11463353,0.00143053,0.30163784,1.66007395,0.00000000,1.31823047,0.31081976
-2.06203102,2.15655417,0.11093798,0.00138829,0.28708134,1.62997385,0.00000000,1.25132862,0.30211156
-2.05602801,2.10204338,0.10747055,0.00133845,0.27338547,1.59951324,0.00000000,1.18745673,0.29336693
-2.05002501,2.04866104,0.10427929,0.00128181,0.26050843,1.56925992,0.00000000,1.12664911,0.28473069
-2.04402201,1.99691473,0.10140747,0.00121933,0.24840086,1.53969765,0.00000000,1.06890861,0.27633642
-2.03801901,1.94721019,0.09889197,0.00115204,0.23700810,1.51121543,0.00000000,1.01421109,0.26830253
-2.03201601,1.89984493,0.09676206,0.00108105,0.22627248,1.48410102,0.00000000,0.96250964,0.26072913
-2.02601301,1.85500615,0.09503818,0.00100748,0.21613543,1.45853895,0.00000000,0.91373874,0.25369552
-2.02001001,1.81277278,0.09373112,0.00093244,0.20653934,1.43461261,0.00000000,0.86781793,0.24725858
-2.01400700,1.77312148,0.09284143,0.00085702,0.19742914,1.41231028,0.00000000,0.82465506,0.24145204
-2.00800400,1.73593589,0.09235921,0.00078223,0.18875362,1.39153438,0.00000000,0.78414908,0.23628653
-2.00200100,1.70101862,0.09226418,0.00070899,0.18046636,1.37211327,0.00000000,0.74619219,0.23175055
-1.99599800,1.66810527,0.09252613,0.00063811,0.17252647,1.35381504,0.00000000,0.71067161,0.22781203
-1.98999500,1.63687968,0.09310567,0.00057030,0.16489887,1.33636227,0.00000000,0.67747079,0.22442065
-1.98399200,1.60698966,0.09395531,0.00050611,0.15755448,1.31944719,0.00000000,0.64647029,0.22151054
-1.97798899,1.57806251,0.09502073,0.00044600,0.15046999,1.30274635,0.00000000,0.61754827,0.21900336
-1.97198599,1.54971960,0.09624225,0.00039027,0.14362756,1.28593442,0.00000000,0.59058069,0.21681158
-1.96598299,1.52158965,0.09755647,0.00033910,0.13701430,1.26869632,0.00000000,0.56544141,0.21484185
-1.95997999,1.49332016,0.09889800,0.00029259,0.13062158,1.25073765,0.00000000,0.54200208,0.21299819
-1.95397699,1.46458684,0.10020111,0.00025071,0.12444427,1.23179297,0.00000000,0.52013208,0.21118516
-1.94797399,1.43510091,0.10140145,0.00021335,0.11847999,1.21163201,0.00000000,0.49969859,0.20931061
-1.94197099,1.40461439,0.10243764,0.00018035,0.11272825,1.19006384,0.00000000,0.48056672,0.20728821
-1.93596798,1.37292342,0.10325274,0.00015148,0.10718965,1.16693920,0.00000000,0.46259998,0.20503956
-1.92996498,1.33986998,0.10379552,0.00012647,0.10186518,1.14215130,0.00000000,0.44566101,0.20249595
-1.92396198,1.30534228,0.10402163,0.00010503,0.09675551,1.11563532,0.00000000,0.42961269,0.19959965
-1.91795898,1.26927413,0.10389445,0.00008688,0.09186053,1.08736706,0.00000000,0.41431963,0.19630499
-1.91195598,1.23164366,0.10338584,0.00007172,0.08717888,1.05736105,0.00000000,0.39964995,0.19257893
-1.90595298,1.19247170,0.10247659,0.00005926,0.08270776,1.02566829,0.00000000,0.38547749,0.18840147
-1.89994997,1.15181992,0.10115667,0.00004924,0.07844280,0.99237411,0.00000000,0.37168417,0.18376566
-1.89394697,1.10978914,0.09942532,0.00004144,0.07437811,0.95759596,0.00000000,0.35816256,0.17867750
-1.88794397,1.06651752,0.09729084,0.00003566,0.07050651,0.92148151,0.00000000,0.34481843,0.17315552
-1.88194097,1.02217903,0.09477026,0.00003174,0.06681983,0.88420694,0.00000000,0.33157324,0.16723023
-1.87593797,0.97698179,0.09188882,0.00002956,0.06330931,0.84597526,0.00000000,0.31836632,0.16094337
-1.86993497,0.93116628,0.08867925,0.00002905,0.05996611,0.80701472,0.00000000,0.30515669,0.15434701
-1.86393197,0.88500333,0.08518092,0.00003018,0.05678181,0.76757699,0.00000000,0.29192436,0.14750249
-1.85792896,0.83879157,0.08143889,0.00003295,0.05374890,0.72793505,0.00000000,0.27867102,0.14047921
-1.85192596,0.79285421,0.07750281,0.00003742,0.05086130,0.68838061,0.00000000,0.26541992,0.13335325
-1.84592296,0.74753508,0.07342574,0.00004367,0.04811470,0.64922080,0.00000000,0.25221517,0.12620591
-1.83991996,0.70319372,0.06926294,0.00005182,0.04550690,0.61077426,0.00000000,0.23912010,0.11912205
-1.83391696,0.66019957,0.06507062,0.00006203,0.04303795,0.57336635,0.00000000,0.22621503,0.11218840
-1.82791396,0.61892521,0.06090466,0.00007446,0.04071019,0.53732365,0.00000000,0.21359428,0.10549168
-1.82191096,0.57973886,0.05681942,0.00008931,0.03852813,0.50296774,0.00000000,0.20136268,0.09911675
-1.81590795,0.54299604,0.05286651,0.00010676,0.03649819,0.47060845,0.00000000,0.18963157,0.09314471
-1.80990495,0.50903095,0.04909374,0.00012701,0.03462829,0.44053661,0.00000000,0.17851457,0.08765096
-1.80390195,0.47814749,0.04554413,0.00015024,0.03292731,0.41301675,0.00000000,0.16812314,0.08270341
-1.79789895,0.45061040,0.04225504,0.00017659,0.03140449,0.38827977,0.00000000,0.15856220,0.07836066
-1.79189595,0.42663677,0.03925747,0.00020618,0.03006872,0.36651593,0.00000000,0.14992589,0.07467046
-1.78589295,0.40638824,0.03657550,0.00023908,0.02892780,0.34786849,0.00000000,0.14229371,0.07166825
-1.77988994,0.38996419,0.03422592,0.00027529,0.02798774,0.33242812,0.00000000,0.13572705,0.06937603
-1.77388694,0.37739623,0.03221804,0.00031475,0.02725205,0.32022849,0.00000000,0.13026638,0.06780141
-1.76788394,0.36864428,0.03055363,0.00035731,0.02672111,0.31124309,0.00000000,0.12592907,0.06693707
-1.76188094,0.36359443,0.02922709,0.00040273,0.02639170,0.30538363,0.00000000,0.12270801,0.06676052
-1.75587794,0.36205878,0.02822579,0.00045067,0.02625655,0.30250007,0.00000000,0.12057098,0.06723424
-1.74987494,0.36377738,0.02753048,0.00050071,0.02630420,0.30238240,0.00000000,0.11946096,0.06830623
-1.74387194,0.36842244,0.02711601,0.00055231,0.02651890,0.30476420,0.00000000,0.11929714,0.06991101
-1.73786893,0.37560458,0.02695199,0.00060486,0.02688075,0.30932802,0.00000000,0.11997688,0.07197091
-1.73186593,0.38488122,0.02700373,0.00065765,0.02736604,0.31571246,0.00000000,0.12137829,0.07439785
-1.72586293,0.39576695,0.02723317,0.00070992,0.02794771,0.32352076,0.00000000,0.12336355,0.07709543
-1.71985993,0.40774543,0.02759992,0.00076084,0.02859604,0.33233082,0.00000000,0.12578281,0.07996135
-1.71385693,0.42028277,0.02806237,0.00080955,0.02927939,0.34170620,0.00000000,0.12847846,0.08289003
-1.70785393,0.43284173,0.02857870,0.00085521,0.02996512,0.35120796,0.00000000,0.13128980,0.08577546
-1.70185093,0.44489650,0.02910807,0.00089694,0.03062051,0.36040682,0.00000000,0.13405775,0.08851409
-1.69584792,0.45594737,0.02961157,0.00093397,0.03121379,0.36889527,0.00000000,0.13662961,0.09100774
-1.68984492,0.46553490,0.03005321,0.00096553,0.03171507,0.37629927,0.00000000,0.13886359,0.09316637
-1.68384192,0.47325302,0.03040081,0.00099100,0.03209727,0.38228900,0.00000000,0.14063299,0.09491067
-1.67783892,0.47876049,0.03062669,0.00100983,0.03233691,0.38658834,0.00000000,0.14182989,0.09617427
-1.67183592,0.48179044,0.03070825,0.00102163,0.03241486,0.38898265,0.00000000,0.14236815,0.09690563
-1.66583292,0.48215735,0.03062841,0.00102616,0.03231680,0.38932462,0.00000000,0.14218569,0.09706942
-1.65982991,0.47976146,0.03037582,0.00102330,0.03203361,0.38753787,0.00000000,0.14124595,0.09664734
-1.65382691,0.47459028,0.02994487,0.00101314,0.03156153,0.38361818,0.00000000,0.13953841,0.09563845
-1.64782391,0.46671713,0.02933560,0.00099588,0.03090209,0.37763235,0.00000000,0.13707822,0.09405884
-1.64182091,0.45629693,0.02855335,0.00097190,0.03006192,0.36971469,0.00000000,0.13390508,0.09194082
-1.63581791,0.44355926,0.02760825,0.00094172,0.02905233,0.36006126,0.00000000,0.13008111,0.08933157
-1.62981491,0.42879913,0.02651471,0.00090595,0.02788875,0.34892218,0.00000000,0.12568821,0.08629136
-1.62381191,0.41236576,0.02529058,0.00086532,0.02659007,0.33659226,0.00000000,0.12082470,0.08289134
-1.61780890,0.39464998,0.02395648,0.00082066,0.02517785,0.32340028,0.00000000,0.11560160,0.07921119
-1.61180590,0.37607054,0.02253488,0.00077280,0.02367551,0.30969741,0.00000000,0.11013856,0.07533646
-1.60580290,0.35706013,0.02104935,0.00072264,0.02210752,0.29584521,0.00000000,0.10455968,0.07135602
-1.59979990,0.33805144,0.01952370,0.00067107,0.02049855,0.28220347,0.00000000,0.09898939,0.06735942
-1.59379690,0.31946391,0.01798130,0.00061895,0.01887272,0.26911856,0.00000000,0.09354847,0.06343457
-1.58779390,0.30169147,0.01644436,0.00056713,0.01725293,0.25691246,0.00000000,0.08835038,0.05966552
-1.58179090,0.28509185,0.01493344,0.00051638,0.01566026,0.24587287,0.00000000,0.08349810,0.05613075
-1.57578789,0.26997757,0.01346701,0.00046743,0.01411353,0.23624472,0.00000000,0.07908135,0.05290172
-1.56978489,0.25660898,0.01206110,0.00042092,0.01262893,0.22822324,0.00000000,0.07517453,0.05004189
-1.56378189,0.24518946,0.01072918,0.00037743,0.01121986,0.22194883,0.00000000,0.07183521,0.04760629
-1.55777889,0.23586274,0.00948207,0.00033747,0.00989679,0.21750368,0.00000000,0.06910327,0.04564138
-1.55177589,0.22871247,0.00832799,0.00030147,0.00866730,0.21491037,0.00000000,0.06700073,0.04418553
-1.54577289,0.22376379,0.00727273,0.00026982,0.00753622,0.21413229,0.00000000,0.06553213,0.04326971
-1.53976988,0.22098688,0.00631988,0.00024285,0.00650582,0.21507587,0.00000000,0.06468551,0.04291873
-1.53376688,0.22030211,0.00547110,0.00022086,0.00557605,0.21759451,0.00000000,0.06443386,0.04315252
-1.52776388,0.22158675,0.00472646,0.00020414,0.00474490,0.22149406,0.00000000,0.06473709,0.04398784
-1.52176088,0.22468268,0.00408482,0.00019297,0.00400868,0.22653965,0.00000000,0.06554422,0.04543984
-1.51575788,0.22940496,0.00354415,0.00018761,0.00336240,0.23246363,0.00000000,0.06679590,0.04752381
-1.50975488,0.23555089,0.00310192,0.00018836,0.00280008,0.23897442,0.00000000,0.06842711,0.05025669
-1.50375188,0.24290910,0.00275535,0.00019555,0.00231507,0.24576594,0.00000000,0.07036983,0.05365840
-1.49774887,0.25126840,0.00250177,0.00020950,0.00190033,0.25252727,0.00000000,0.07255574,0.05775284
-1.49174587,0.26042598,0.00233878,0.00023060,0.00154869,0.25895246,0.00000000,0.07491870,0.06256840
-1.48574287,0.27019469,0.00226445,0.00025921,0.00125306,0.26474978,0.00000000,0.07739704,0.06813805
-1.47973987,0.28040903,0.00227740,0.00029574,0.00100659,0.26965054,0.00000000,0.07993549,0.07449874
-1.47373687,0.29092960,0.00237688,0.00034059,0.00080279,0.27341687,0.00000000,0.08248667,0.08169023
