energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.42471236,4.84298747,0.00078370,0.05874878,0.78572801,4.22049220,0.33139139,0.95558342,0.29130525,0.00000000
-3.41870935,4.77698894,0.00077001,0.05761528,0.77805029,4.17657035,0.32164219,0.93398147,0.28357828,0.00000000
-3.41270635,4.71058768,0.00076174,0.05653421,0.76976099,4.13057116,0.31223664,0.91370870,0.27610623,0.00000000
-3.40670335,4.64454995,0.00075936,0.05554196,0.76100303,4.08291209,0.30326894,0.89502753,0.26896351,0.00000000
-3.40070035,4.57955927,0.00076328,0.05467019,0.75191410,4.03399109,0.29482293,0.87814711,0.26220837,0.00000000
-3.39469735,4.51619696,0.00077372,0.05394475,0.74262187,3.98417244,0.28697098,0.86321914,0.25588318,0.00000000
-3.38869435,4.45492386,0.00079082,0.05338472,0.73323939,3.93377188,0.27977289,0.85033488,0.25001511,0.00000000
-3.38269135,4.39606411,0.00081453,0.05300182,0.72386108,3.88304213,0.27327482,0.83952342,0.24461717,0.00000000
-3.37668834,4.33979247,0.00084467,0.05280001,0.71455936,3.83215984,0.26750826,0.83075152,0.23968950,0.00000000
-3.37068534,4.28612623,0.00088088,0.05277546,0.70538231,3.78121543,0.26248929,0.82392499,0.23522083,0.00000000
-3.36468234,4.23492266,0.00092268,0.05291678,0.69635255,3.73020652,0.25821789,0.81889173,0.23119014,0.00000000
-3.35867934,4.18588282,0.00096941,0.05320552,0.68746736,3.67903611,0.25467773,0.81544646,0.22756825,0.00000000
-3.35267634,4.13856204,0.00102029,0.05361702,0.67870025,3.62751583,0.25183622,0.81333720,0.22431956,0.00000000
-3.34667334,4.09238719,0.00107442,0.05412137,0.67000388,3.57537465,0.24964503,0.81227311,0.22140369,0.00000000
-3.34067034,4.04668030,0.00113081,0.05468464,0.66131417,3.52227266,0.24804114,0.81193388,0.21877706,0.00000000
-3.33466733,4.00068777,0.00118838,0.05527027,0.65255549,3.46781965,0.24694835,0.81198012,0.21639454,0.00000000
-3.32866433,3.95361408,0.00124602,0.05584043,0.64364669,3.41159748,0.24627925,0.81206455,0.21421083,0.00000000
-3.32266133,3.90465854,0.00130259,0.05635755,0.63450754,3.35318512,0.24593775,0.81184372,0.21218197,0.00000000
-3.31665833,3.85305351,0.00135698,0.05678571,0.62506540,3.29218516,0.24582195,0.81098969,0.21026667,0.00000000
-3.31065533,3.79810228,0.00140811,0.05709199,0.61526163,3.22825027,0.24582733,0.80920141,0.20842764,0.00000000
-3.30465233,3.73921497,0.00145499,0.05724765,0.60505750,3.16110826,0.24585019,0.80621528,0.20663275,0.00000000
-3.29864932,3.67594067,0.00149672,0.05722920,0.59443912,3.09058434,0.24579115,0.80181463,0.20485626,0.00000000
-3.29264632,3.60799436,0.00153256,0.05701917,0.58342137,3.01661947,0.24555864,0.79583758,0.20307982,0.00000000
-3.28664332,3.53527751,0.00156190,0.05660671,0.57205037,2.93928383,0.24507217,0.78818316,0.20129340,0.00000000
-3.28064032,3.45789118,0.00158433,0.05598791,0.56040447,2.85878469,0.24426529,0.77881536,0.19949604,0.00000000
-3.27463732,3.37614130,0.00159961,0.05516585,0.54859370,2.77546846,0.24308809,0.76776493,0.19769645,0.00000000
-3.26863432,3.29053569,0.00160770,0.05415047,0.53675763,2.68981667,0.24150911,0.75512889,0.19591329,0.00000000
-3.26263132,3.20177320,0.00160875,0.05295809,0.52506178,2.60243628,0.23951661,0.74106773,0.19417522,0.00000000
-3.25662831,3.11072522,0.00160310,0.05161091,0.51369273,2.51404484,0.23711907,0.72580039,0.19252060,0.00000000
-3.25062531,3.01841055,0.00159128,0.05013613,0.50285204,2.42545111,0.23434490,0.70959713,0.19099685,0.00000000
-3.24462231,2.92596459,0.00157394,0.04856507,0.49274946,2.33753218,0.23124137,0.69277062,0.18965941,0.00000000
-3.23861931,2.83460414,0.00155189,0.04693217,0.48359538,2.25120807,0.22787278,0.67566549,0.18857037,0.00000000
-3.23261631,2.74558910,0.00152602,0.04527391,0.47559323,2.16741498,0.22431791,0.65864668,0.18779666,0.00000000
-3.22661331,2.66018285,0.00149731,0.04362768,0.46893177,2.08707813,0.22066688,0.64208703,0.18740797,0.00000000
-3.22061031,2.57961238,0.00146673,0.04203076,0.46377782,2.01108547,0.21701751,0.62635456,0.18747435,0.00000000
-3.21460730,2.50503011,0.00143528,0.04051927,0.46026962,1.94026304,0.21347137,0.61179985,0.18806364,0.00000000
-3.20860430,2.43747835,0.00140390,0.03912721,0.45851111,1.87535292,0.21012960,0.59874396,0.18923879,0.00000000
-3.20260130,2.37785795,0.00137344,0.03788567,0.45856732,1.81699450,0.20708880,0.58746738,0.19105510,0.00000000
-3.19659830,2.32690205,0.00134466,0.03682208,0.46046105,1.76570942,0.20443704,0.57820036,0.19355765,0.00000000
-3.19059530,2.28515577,0.00131817,0.03595961,0.46417101,1.72189078,0.20225028,0.57111507,0.19677892,0.00000000
-3.18459230,2.25296243,0.00129443,0.03531679,0.46963144,1.68579649,0.20058920,0.56631974,0.20073668,0.00000000
-3.17858929,2.23045663,0.00127373,0.03490713,0.47673317,1.65754692,0.19949677,0.56385512,0.20543239,0.00000000
-3.17258629,2.21756421,0.00125620,0.03473901,0.48532626,1.63712661,0.19899646,0.56369342,0.21085010,0.00000000
-3.16658329,2.21400887,0.00124176,0.03481562,0.49522383,1.62438959,0.19909134,0.56573960,0.21695584,0.00000000
-3.16058029,2.21932491,0.00123020,0.03513505,0.50620716,1.61906790,0.19976392,0.56983519,0.22369777,0.00000000
-3.15457729,2.23287546,0.00122115,0.03569050,0.51803175,1.62078281,0.20097691,0.57576434,0.23100682,0.00000000
-3.14857429,2.25387518,0.00121411,0.03647051,0.53043414,1.62905788,0.20267471,0.58326184,0.23879805,0.00000000
-3.14257129,2.28141649,0.00120849,0.03745939,0.54313910,1.64333342,0.20478561,0.59202296,0.24697254,0.00000000
-3.13656828,2.31449814,0.00120363,0.03863759,0.55586717,1.66298157,0.20722467,0.60171452,0.25541976,0.00000000
-3.13056528,2.35205494,0.00119885,0.03998223,0.56834202,1.68732147,0.20989694,0.61198684,0.26402041,0.00000000
-3.12456228,2.39298762,0.00119344,0.04146758,0.58029745,1.71563394,0.21270117,0.62248623,0.27264960,0.00000000
-3.11855928,2.43619176,0.00118677,0.04306566,0.59148394,1.74717534,0.21553356,0.63286724,0.28118016,0.00000000
-3.11255628,2.48058481,0.00117825,0.04474679,0.60167432,1.78119033,0.21829166,0.64280454,0.28948620,0.00000000
-3.10655328,2.52513072,0.00116740,0.04648019,0.61066858,1.81692332,0.22087808,0.65200382,0.29744652,0.00000000
-3.10055028,2.56886143,0.00115385,0.04823459,0.61829769,1.85362871,0.22320397,0.66021133,0.30494804,0.00000000
-3.09454727,2.61089507,0.00113737,0.04997887,0.62442634,1.89057996,0.22519216,0.66722189,0.31188900,0.00000000
-3.08854427,2.65045070,0.00111789,0.05168265,0.62895469,1.92707767,0.22677977,0.67288498,0.31818187,0.00000000
-3.08254127,2.68685961,0.00109547,0.05331691,0.63181903,1.96245699,0.22792040,0.67710887,0.32375592,0.00000000
-3.07653827,2.71957336,0.00107035,0.05485461,0.63299164,1.99609451,0.22858558,0.67986265,0.32855948,0.00000000
-3.07053527,2.74816882,0.00104289,0.05627127,0.63247978,2.02741500,0.22876572,0.68117626,0.33256157,0.00000000
-3.06453227,2.77235051,0.00101357,0.05754550,0.63032396,2.05589798,0.22847036,0.68113845,0.33575327,0.00000000
-3.05852926,2.79195034,0.00098300,0.05865951,0.62659570,2.08108437,0.22772780,0.67989297,0.33814837,0.00000000
-3.05252626,2.80692525,0.00095185,0.05959957,0.62139478,2.10258300,0.22658414,0.67763297,0.33978358,0.00000000
-3.04652326,2.81735260,0.00092085,0.06035638,0.61484614,2.12007693,0.22510172,0.67459407,0.34071813,0.00000000
-3.04052026,2.82342360,0.00089078,0.06092531,0.60709645,2.13332919,0.22335705,0.67104607,0.34103275,0.00000000
-3.03451726,2.82543463,0.00086237,0.06130657,0.59831047,2.14218760,0.22143829,0.66728382,0.34082806,0.00000000
-3.02851426,2.82377653,0.00083637,0.06150525,0.58866714,2.14658817,0.21944227,0.66361726,0.34022229,0.00000000
-3.02251126,2.81892165,0.00081342,0.06153125,0.57835555,2.14655665,0.21747127,0.66036113,0.33934843,0.00000000
-3.01650825,2.81140874,0.00079411,0.06139895,0.56757070,2.14220771,0.21562951,0.65782446,0.33835077,0.00000000
-3.01050525,2.80182570,0.00077891,0.06112688,0.55650912,2.13374149,0.21401951,0.65630018,0.33738085,0.00000000
-3.00450225,2.79079033,0.00076816,0.06073718,0.54536435,2.12143722,0.21273846,0.65605518,0.33659297,0.00000000
-2.99849925,2.77892932,0.00076207,0.06025490,0.53432247,2.10564385,0.21187462,0.65732094,0.33613930,0.00000000
-2.99249625,2.76685612,0.00076070,0.05970724,0.52355749,2.08676782,0.21150397,0.66028519,0.33616474,0.00000000
-2.98649325,2.75514821,0.00076395,0.05912268,0.51322701,2.06525841,0.21168717,0.66508468,0.33680168,0.00000000
-2.98049025,2.74432457,0.00077159,0.05853006,0.50346804,2.04159105,0.21246692,0.67179947,0.33816480,0.00000000
-2.97448724,2.73482435,0.00078324,0.05795759,0.49439331,2.01624937,0.21386597,0.68044884,0.34034621,0.00000000
-2.96848424,2.72698778,0.00079838,0.05743192,0.48608803,1.98970684,0.21588569,0.69098899,0.34341099,0.00000000
-2.96248124,2.72104013,0.00081638,0.05697726,0.47860745,1.96240896,0.21850542,0.70331282,0.34739347,0.00000000
-2.95647824,2.71707990,0.00083652,0.05661451,0.47197532,1.93475677,0.22168264,0.71725171,0.35229435,0.00000000
-2.95047524,2.71507191,0.00085801,0.05636060,0.46618321,1.90709278,0.22535388,0.73257933,0.35807891,0.00000000
-2.94447224,2.71484600,0.00088000,0.05622793,0.46119108,1.87969000,0.22943654,0.74901749,0.36467637,0.00000000
-2.93846923,2.71610163,0.00090163,0.05622395,0.45692885,1.85274462,0.23383137,0.76624387,0.37198061,0.00000000
-2.93246623,2.71841847,0.00092206,0.05635101,0.45329921,1.82637297,0.23842581,0.78390132,0.37985212,0.00000000
-2.92646323,2.72127278,0.00094046,0.05660630,0.45018140,1.80061271,0.24309772,0.80160853,0.38812140,0.00000000
-2.92046023,2.72405905,0.00095609,0.05698210,0.44743597,1.77542839,0.24771971,0.81897167,0.39659354,0.00000000
-2.91445723,2.72611594,0.00096827,0.05746614,0.44491044,1.75072090,0.25216370,0.83559666,0.40505398,0.00000000
-2.90845423,2.72675557,0.00097645,0.05804216,0.44244534,1.72634042,0.25630554,0.85110154,0.41327514,0.00000000
-2.90245123,2.72529485,0.00098020,0.05869066,0.43988079,1.70210206,0.26002963,0.86512857,0.42102385,0.00000000
-2.89644822,2.72108740,0.00097923,0.05938972,0.43706298,1.67780337,0.26323319,0.87735561,0.42806916,0.00000000
-2.89044522,2.71355470,0.00097339,0.06011596,0.43385060,1.65324274,0.26583013,0.88750643,0.43419029,0.00000000
-2.88444222,2.70221499,0.00096268,0.06084553,0.43012072,1.62823770,0.26775425,0.89535949,0.43918435,0.00000000
-2.87843922,2.68670872,0.00094725,0.06155517,0.42577398,1.60264210,0.26896176,0.90075500,0.44287368,0.00000000
-2.87243622,2.66681926,0.00092739,0.06222315,0.42073889,1.57636142,0.26943295,0.90360006,0.44511222,0.00000000
-2.86643322,2.64248810,0.00090348,0.06283026,0.41497497,1.54936514,0.26917290,0.90387158,0.44579091,0.00000000
-2.86043022,2.61382373,0.00087605,0.06336066,0.40847479,1.52169586,0.26821135,0.90161714,0.44484176,0.00000000
-2.85442721,2.58110400,0.00084570,0.06380251,0.40126459,1.49347450,0.26660160,0.89695364,0.44224043,0.00000000
-2.84842421,2.54477166,0.00081307,0.06414857,0.39340372,1.46490139,0.26441860,0.89006390,0.43800723,0.00000000
-2.84242121,2.50542343,0.00077885,0.06439655,0.38498275,1.43625333,0.26175620,0.88119132,0.43220649,0.00000000
-2.83641821,2.46379300,0.00074377,0.06454918,0.37612044,1.40787656,0.25872385,0.87063282,0.42494428,0.00000000
-2.83041521,2.42072857,0.00070849,0.06461418,0.36695970,1.38017620,0.25544267,0.85873033,0.41636474,0.00000000
-2.82441221,2.37716596,0.00067368,0.06460393,0.35766262,1.35360247,0.25204127,0.84586094,0.40664495,0.00000000
-2.81840920,2.33409821,0.00063995,0.06453491,0.34840492,1.32863455,0.24865124,0.83242627,0.39598870,0.00000000
-2.81240620,2.29254284,0.00060782,0.06442703,0.33936991,1.30576251,0.24540272,0.81884112,0.38461944,0.00000000
-2.80640320,2.25350801,0.00057773,0.06430269,0.33074222,1.28546841,0.24241993,0.80552178,0.37277263,0.00000000
-2.80040020,2.21795879,0.00055005,0.06418576,0.32270156,1.26820715,0.23981712,0.79287445,0.36068776,0.00000000
-2.79439720,2.18678469,0.00052503,0.06410045,0.31541667,1.25438790,0.23769479,0.78128389,0.34860057,0.00000000
-2.78839420,2.16076962,0.00050283,0.06407013,0.30903971,1.24435701,0.23613641,0.77110269,0.33673545,0.00000000
-2.78239120,2.14056529,0.00048353,0.06411617,0.30370126,1.23838279,0.23520583,0.76264158,0.32529863,0.00000000
-2.77638819,2.12666892,0.00046709,0.06425685,0.29950602,1.23664295,0.23494522,0.75616078,0.31447211,0.00000000
-2.77038519,2.11940598,0.00045344,0.06450634,0.29652937,1.23921506,0.23537384,0.75186298,0.30440880,0.00000000
-2.76438219,2.11891849,0.00044240,0.06487395,0.29481496,1.24607032,0.23648742,0.74988791,0.29522871,0.00000000
-2.75837919,2.12515926,0.00043375,0.06536346,0.29437320,1.25707084,0.23825834,0.75030883,0.28701662,0.00000000
-2.75237619,2.13789219,0.00042724,0.06597284,0.29518084,1.27197049,0.24063652,0.75313106,0.27982095,0.00000000
-2.74637319,2.15669854,0.00042259,0.06669409,0.29718155,1.29041924,0.24355096,0.75829255,0.27365401,0.00000000
-2.74037019,2.18098902,0.00041948,0.06751351,0.30028745,1.31197080,0.24691186,0.76566659,0.26849348,0.00000000
-2.73436718,2.21002104,0.00041761,0.06841212,0.30438163,1.33609320,0.25061329,0.77506656,0.26428498,0.00000000
-2.72836418,2.24292084,0.00041667,0.06936642,0.30932139,1.36218208,0.25453633,0.78625257,0.26094563,0.00000000
-2.72236118,2.27870939,0.00041637,0.07034929,0.31494233,1.38957607,0.25855249,0.79893969,0.25836839,0.00000000
-2.71635818,2.31633138,0.00041641,0.07133116,0.32106289,1.41757396,0.26252740,0.81280769,0.25642698,0.00000000
-2.71035518,2.35468634,0.00041656,0.07228118,0.32748947,1.44545293,0.26632458,0.82751166,0.25498118,0.00000000
-2.70435218,2.39266068,0.00041657,0.07316855,0.33402182,1.47248749,0.26980928,0.84269330,0.25388229,0.00000000
-2.69834917,2.42915985,0.00041624,0.07396374,0.34045849,1.49796845,0.27285207,0.85799241,0.25297855,0.00000000
-2.69234617,2.46313932,0.00041538,0.07463969,0.34660241,1.52122145,0.27533237,0.87305808,0.25212040,0.00000000
-2.68634317,2.49363362,0.00041383,0.07517284,0.35226617,1.54162449,0.27714153,0.88755914,0.25116530,0.00000000
-2.68034017,2.51978241,0.00041146,0.07554394,0.35727695,1.55862411,0.27818553,0.90119360,0.24998210,0.00000000
-2.67433717,2.54085278,0.00040817,0.07573871,0.36148108,1.57174951,0.27838725,0.91369661,0.24845472,0.00000000
-2.66833417,2.55625731,0.00040387,0.07574811,0.36474778,1.58062453,0.27768814,0.92484675,0.24648520,0.00000000
-2.66233117,2.56556717,0.00039848,0.07556846,0.36697228,1.58497692,0.27604932,0.93447044,0.24399597,0.00000000
-2.65632816,2.56852024,0.00039198,0.07520124,0.36807802,1.58464477,0.27345216,0.94244442,0.24093132,0.00000000
-2.65032516,2.56502389,0.00038434,0.07465264,0.36801793,1.57957986,0.26989818,0.94869635,0.23725815,0.00000000
-2.64432216,2.55515275,0.00037557,0.07393298,0.36677477,1.56984784,0.26540850,0.95320353,0.23296591,0.00000000
-2.63831916,2.53914157,0.00036569,0.07305590,0.36436047,1.55562532,0.26002273,0.95599006,0.22806592,0.00000000
-2.63231616,2.51737366,0.00035476,0.07203746,0.36081464,1.53719378,0.25379741,0.95712270,0.22259003,0.00000000
-2.62631316,2.49036548,0.00034285,0.07089531,0.35620213,1.51493074,0.24680417,0.95670553,0.21658872,0.00000000
-2.62031016,2.45874810,0.00033008,0.06964770,0.35060992,1.48929827,0.23912747,0.95487406,0.21012882,0.00000000
-2.61430715,2.42324626,0.00031659,0.06831275,0.34414343,1.46082945,0.23086234,0.95178879,0.20329086,0.00000000
-2.60830415,2.38465579,0.00030256,0.06690766,0.33692239,1.43011299,0.22211182,0.94762880,0.19616615,0.00000000
-2.60230115,2.34382042,0.00028819,0.06544824,0.32907645,1.39777685,0.21298462,0.94258540,0.18885386,0.00000000
-2.59629815,2.30160847,0.00027376,0.06394846,0.32074080,1.36447114,0.20359263,0.93685623,0.18145796,0.00000000
-2.59029515,2.25889045,0.00025957,0.06242030,0.31205183,1.33085116,0.19404877,0.93063981,0.17408434,0.00000000
-2.58429215,2.21651814,0.00024599,0.06087371,0.30314320,1.29756106,0.18446492,0.92413078,0.16683805,0.00000000
-2.57828914,2.17530564,0.00023343,0.05931674,0.29414230,1.26521868,0.17495015,0.91751573,0.15982082,0.00000000
-2.57228614,2.13601296,0.00022242,0.05775582,0.28516733,1.23440213,0.16560920,0.91096965,0.15312885,0.00000000
-2.56628314,2.09933241,0.00021354,0.05619611,0.27632500,1.20563853,0.15654128,0.90465299,0.14685103,0.00000000
-2.56028014,2.06587803,0.00020752,0.05464196,0.26770900,1.17939521,0.14783909,0.89870914,0.14106744,0.00000000
-2.55427714,2.03617803,0.00020517,0.05309736,0.25939918,1.15607358,0.13958813,0.89326236,0.13584831,0.00000000
-2.54827414,2.01067034,0.00020751,0.05156636,0.25146135,1.13600573,0.13186631,0.88841610,0.13125331,0.00000000
-2.54227114,1.98970093,0.00021571,0.05005349,0.24394778,1.11945366,0.12474362,0.88425144,0.12733122,0.00000000
-2.53626813,1.97352473,0.00023116,0.04856409,0.23689815,1.10661102,0.11828213,0.88082600,0.12411995,0.00000000
-2.53026513,1.96230887,0.00025550,0.04710449,0.23034092,1.09760686,0.11253595,0.87817297,0.12164677,0.00000000
-2.52426213,1.95613765,0.00029066,0.04568217,0.22429498,1.09251113,0.10755146,0.87630055,0.11992886,0.00000000
-2.51825913,1.95501895,0.00033886,0.04430574,0.21877130,1.09134129,0.10336739,0.87519176,0.11897394,0.00000000
-2.51225613,1.95889160,0.00040271,0.04298483,0.21377474,1.09406954,0.10001508,0.87480469,0.11878110,0.00000000
-2.50625313,1.96763313,0.00048515,0.04172986,0.20930550,1.10063009,0.09751861,0.87507343,0.11934168,0.00000000
-2.50025013,1.98106763,0.00058952,0.04055176,0.20536051,1.11092591,0.09589501,0.87590956,0.12064012,0.00000000
-2.49424712,1.99897319,0.00071956,0.03946155,0.20193436,1.12483451,0.09515433,0.87720437,0.12265483,0.00000000
-2.48824412,2.02108861,0.00087940,0.03846996,0.19901992,1.14221239,0.09529965,0.87883185,0.12535902,0.00000000
-2.48224112,2.04711925,0.00107353,0.03758692,0.19660857,1.16289785,0.09632714,0.88065231,0.12872133,0.00000000
-2.47623812,2.07674168,0.00130674,0.03682116,0.19469002,1.18671213,0.09822591,0.88251668,0.13270646,0.00000000
-2.47023512,2.10960720,0.00158405,0.03617974,0.19325189,1.21345895,0.10097794,0.88427127,0.13727557,0.00000000
-2.46423212,2.14534425,0.00191063,0.03566767,0.19227892,1.24292251,0.10455783,0.88576280,0.14238660,0.00000000
-2.45822911,2.18355993,0.00229165,0.03528759,0.19175212,1.27486456,0.10893266,0.88684359,0.14799447,0.00000000
-2.45222611,2.22384077,0.00273213,0.03503950,0.19164784,1.30902081,0.11406175,0.88737656,0.15405105,0.00000000
-2.44622311,2.26575324,0.00323674,0.03492067,0.19193684,1.34509741,0.11989645,0.88723981,0.16050520,0.00000000
-2.44022011,2.30884433,0.00380961,0.03492555,0.19258362,1.38276800,0.12637997,0.88633061,0.16730258,0.00000000
-2.43421711,2.35264278,0.00445406,0.03504585,0.19354589,1.42167215,0.13344736,0.88456858,0.17438555,0.00000000
-2.42821411,2.39666124,0.00517243,0.03527073,0.19477450,1.46141569,0.14102548,0.88189782,0.18169302,0.00000000
-2.42221111,2.44040003,0.00596575,0.03558709,0.19621370,1.50157346,0.14903322,0.87828802,0.18916038,0.00000000
-2.41620810,2.48335280,0.00683357,0.03597995,0.19780188,1.54169499,0.15738189,0.87373443,0.19671958,0.00000000
-2.41020510,2.52501435,0.00777370,0.03643296,0.19947277,1.58131318,0.16597583,0.86825680,0.20429929,0.00000000
-2.40420210,2.56489097,0.00878205,0.03692890,0.20115706,1.61995626,0.17471333,0.86189734,0.21182540,0.00000000
-2.39819910,2.60251307,0.00985247,0.03745034,0.20278443,1.65716260,0.18348777,0.85471803,0.21922161,0.00000000
-2.39219610,2.63745030,0.01097670,0.03798025,0.20428590,1.69249824,0.19218918,0.84679724,0.22641049,0.00000000
-2.38619310,2.66932852,0.01214435,0.03850263,0.20559642,1.72557637,0.20070605,0.83822625,0.23331467,0.00000000
-2.38019010,2.69784836,0.01334295,0.03900316,0.20665753,1.75607805,0.20892744,0.82910571,0.23985841,0.00000000
-2.37418709,2.72280450,0.01455816,0.03946974,0.20742007,1.78377328,0.21674541,0.81954235,0.24596941,0.00000000
-2.36818409,2.74410493,0.01577395,0.03989303,0.20784671,1.80854121,0.22405764,0.80964627,0.25158087,0.00000000
-2.36218109,2.76178914,0.01697301,0.04026687,0.20791422,1.83038852,0.23077016,0.79952889,0.25663362,0.00000000
-2.35617809,2.77604410,0.01813710,0.04058857,0.20761530,1.84946463,0.23680015,0.78930163,0.26107842,0.00000000
-2.35017509,2.78721690,0.01924755,0.04085909,0.20695996,1.86607282,0.24207868,0.77907550,0.26487811,0.00000000
-2.34417209,2.79582294,0.02028580,0.04108313,0.20597623,1.88067602,0.24655324,0.76896142,0.26800967,0.00000000
-2.33816908,2.80254839,0.02123395,0.04126898,0.20471019,1.89389654,0.25018991,0.75907114,0.27046590,0.00000000
-2.33216608,2.80824620,0.02207533,0.04142833,0.20322530,1.90650904,0.25297509,0.74951862,0.27225673,0.00000000
-2.32616308,2.81392460,0.02279507,0.04157584,0.20160091,1.91942620,0.25491669,0.74042153,0.27340994,0.00000000
-2.32016008,2.82072786,0.02338057,0.04172869,0.19993011,1.93367718,0.25604450,0.73190262,0.27397125,0.00000000
-2.31415708,2.82990891,0.02382199,0.04190586,0.19831679,1.95037887,0.25640994,0.72409063,0.27400364,0.00000000
-2.30815408,2.84279411,0.02411255,0.04212748,0.19687218,1.97070055,0.25608484,0.71712038,0.27358593,0.00000000
-2.30215108,2.86074083,0.02424883,0.04241391,0.19571079,1.99582292,0.25515948,0.71113194,0.27281052,0.00000000
-2.29614807,2.88508875,0.02423084,0.04278495,0.19494604,2.02689258,0.25373978,0.70626854,0.27178045,0.00000000
-2.29014507,2.91710658,0.02406206,0.04325886,0.19468563,2.06497367,0.25194376,0.70267321,0.27060570,0.00000000
-2.28414207,2.95793585,0.02374927,0.04385149,0.19502690,2.11099837,0.24989735,0.70048417,0.26939906,0.00000000
-2.27813907,3.00853420,0.02330233,0.04457538,0.19605232,2.16571834,0.24772982,0.69982906,0.26827154,0.00000000
-2.27213607,3.06962051,0.02273377,0.04543902,0.19782536,2.22965923,0.24556881,0.70081824,0.26732767,0.00000000
-2.26613307,3.14162469,0.02205836,0.04644607,0.20038682,2.30308049,0.24353542,0.70353758,0.26666081,0.00000000
-2.26013007,3.22464454,0.02129252,0.04759489,0.20375198,2.38594249,0.24173936,0.70804100,0.26634874,0.00000000
-2.25412706,3.31841253,0.02045383,0.04887812,0.20790851,2.47788307,0.24027449,0.71434344,0.26644983,0.00000000
-2.24812406,3.42227447,0.01956031,0.05028252,0.21281545,2.57820493,0.23921508,0.72241454,0.26699985,0.00000000
-2.24212106,3.53518210,0.01862992,0.05178896,0.21840322,2.68587531,0.23861263,0.73217368,0.26800977,0.00000000
-2.23611806,3.65570083,0.01767995,0.05337273,0.22457483,2.79953853,0.23849389,0.74348676,0.26946455,0.00000000
-2.23011506,3.78203315,0.01672652,0.05500402,0.23120813,2.91754175,0.23885971,0.75616500,0.27132316,0.00000000
-2.22411206,3.91205771,0.01578414,0.05664861,0.23815915,3.03797333,0.23968517,0.76996619,0.27351964,0.00000000
-2.21810905,4.04338296,0.01486542,0.05826882,0.24526648,3.15871286,0.24092067,0.78459827,0.27596547,0.00000000
-2.21210605,4.17341385,0.01398078,0.05982459,0.25235630,3.27749118,0.24249428,0.79972545,0.27855289,0.00000000
-2.20610305,4.29942899,0.01313833,0.06127468,0.25924818,3.39195816,0.24431482,0.81497650,0.28115909,0.00000000
-2.20010005,4.41866531,0.01234389,0.06257807,0.26576117,3.49975563,0.24627592,0.82995500,0.28365122,0.00000000
-2.19409705,4.52840679,0.01160098,0.06369527,0.27171998,3.59859257,0.24826059,0.84425111,0.28589175,0.00000000
-2.18809405,4.62607342,0.01091103,0.06458966,0.27696114,3.68631927,0.25014617,0.85745427,0.28774407,0.00000000
-2.18209105,4.70930653,0.01027361,0.06522882,0.28133866,3.76099759,0.25180952,0.86916626,0.28907804,0.00000000
-2.17608804,4.77604706,0.00968666,0.06558561,0.28472910,3.82096411,0.25313196,0.87901411,0.28977517,0.00000000
-2.17008504,4.82460303,0.00914686,0.06563922,0.28703574,3.86488379,0.25400404,0.88666207,0.28973319,0.00000000
-2.16408204,4.85370383,0.00864994,0.06537587,0.28819184,3.89179182,0.25432966,0.89182226,0.28886996,0.00000000
-2.15807904,4.86253905,0.00819102,0.06478934,0.28816265,3.90112221,0.25402960,0.89426345,0.28712629,0.00000000
-2.15207604,4.85078047,0.00776493,0.06388120,0.28694629,3.89272219,0.25304416,0.89381769,0.28446782,0.00000000
-2.14607304,4.81858704,0.00736652,0.06266080,0.28457343,3.86685223,0.25133493,0.89038452,0.28088579,0.00000000
-2.14007004,4.76659304,0.00699091,0.06114496,0.28110582,3.82417217,0.24888567,0.88393274,0.27639668,0.00000000
-2.13406703,4.69588075,0.00663371,0.05935744,0.27663382,3.76571468,0.24570230,0.87449980,0.27104099,0.00000000
-2.12806403,4.60793953,0.00629116,0.05732816,0.27127300,3.69284758,0.24181200,0.86218892,0.26488099,0.00000000
-2.12206103,4.50461374,0.00596028,0.05509227,0.26516016,3.60722732,0.23726168,0.84716442,0.25799786,0.00000000
-2.11605803,4.38804248,0.00563892,0.05268910,0.25844877,3.51074593,0.23211586,0.82964540,0.25048828,0.00000000
-2.11005503,4.26059395,0.00532578,0.05016099,0.25130421,3.40547391,0.22645405,0.80989839,0.24246066,0.00000000
-2.10405203,4.12479759,0.00502037,0.04755214,0.24389903,3.29360174,0.22036799,0.78822928,0.23403128,0.00000000
-2.09804902,3.98327687,0.00472300,0.04490738,0.23640819,3.17738217,0.21395865,0.76497497,0.22532049,0.00000000
-2.09204602,3.83868505,0.00443467,0.04227115,0.22900485,3.05907541,0.20733332,0.74049517,0.21644910,0.00000000
-2.08604302,3.69364598,0.00415697,0.03968644,0.22185641,2.94089894,0.20060285,0.71516453,0.20753522,0.00000000
-2.08004002,3.55070157,0.00389200,0.03719388,0.21512120,2.82498305,0.19387912,0.68936542,0.19869147,0.00000000
-2.07403702,3.41226656,0.00364219,0.03483104,0.20894575,2.71333287,0.18727274,0.66348149,0.19002282,0.00000000
-2.06803402,3.28059111,0.00341027,0.03263179,0.20346265,2.60779726,0.18089116,0.63789196,0.18162488,0.00000000
-2.06203102,3.15773105,0.00319907,0.03062589,0.19878891,2.51004434,0.17483701,0.61296666,0.17358279,0.00000000
