energy_ev,total_up,As_p_up,As_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,2.07959567,0.05398036,0.00000000,0.28555517,1.87264614,0.00203613,0.10275443
-4.29514757,2.08524016,0.05272685,0.00000000,0.27511863,1.88086738,0.00200074,0.10187447
-4.28914457,2.09518171,0.05160612,0.00000000,0.26666443,1.89262988,0.00197426,0.10134159
-4.28314157,2.10905357,0.05059239,0.00000000,0.26000647,1.90766589,0.00195495,0.10110138
-4.27713857,2.12649513,0.04966322,0.00000000,0.25497426,1.92571293,0.00194101,0.10109781
-4.27113557,2.14717512,0.04879965,0.00000000,0.25141418,1.94653464,0.00193056,0.10127430
-4.26513257,2.17081056,0.04798626,0.00000000,0.24919018,1.96993768,0.00192178,0.10157500
-4.25912956,2.19718042,0.04721117,0.00000000,0.24818377,1.99578358,0.00191294,0.10194591
-4.25312656,2.22613316,0.04646591,0.00000000,0.24829338,2.02399489,0.00190242,0.10233610
-4.24712356,2.25758776,0.04574527,0.00000000,0.24943312,2.05455527,0.00188881,0.10269868
-4.24112056,2.29152826,0.04504707,0.00000000,0.25153084,2.08750360,0.00187091,0.10299177
-4.23511756,2.32799240,0.04437177,0.00000000,0.25452580,2.12292256,0.00184777,0.10317922
-4.22911456,2.36705506,0.04372208,0.00000000,0.25836586,2.16092268,0.00181871,0.10323118
-4.22311156,2.40880808,0.04310251,0.00000000,0.26300454,2.20162292,0.00178331,0.10312447
-4.21710855,2.45333771,0.04251890,0.00000000,0.26839797,2.24512933,0.00174142,0.10284272
-4.21110555,2.50070161,0.04197787,0.00000000,0.27450220,2.29151338,0.00169317,0.10237635
-4.20510255,2.55090718,0.04148643,0.00000000,0.28127079,2.34079171,0.00163890,0.10172238
-4.19909955,2.60389290,0.04105152,0.00000000,0.28865320,2.39290872,0.00157922,0.10088410
-4.19309655,2.65951424,0.04067976,0.00000000,0.29659397,2.44772370,0.00151491,0.09987062
-4.18709355,2.71753549,0.04037725,0.00000000,0.30503294,2.50500329,0.00144693,0.09869639
-4.18109055,2.77762818,0.04014946,0.00000000,0.31390651,2.56442042,0.00137639,0.09738068
-4.17508754,2.83937661,0.04000139,0.00000000,0.32315007,2.62555963,0.00130451,0.09594708
-4.16908454,2.90229027,0.03993775,0.00000000,0.33270137,2.68792901,0.00123260,0.09442303
-4.16308154,2.96582251,0.03996331,0.00000000,0.34250481,2.75097782,0.00116200,0.09283940
-4.15707854,3.02939431,0.04008335,0.00000000,0.35251633,2.81411887,0.00109410,0.09123018
-4.15107554,3.09242159,0.04030418,0.00000000,0.36270854,2.87675425,0.00103028,0.08963216
-4.14507254,3.15434425,0.04063369,0.00000000,0.37307580,2.93830257,0.00097188,0.08808471
-4.13906953,3.21465480,0.04108181,0.00000000,0.38363879,2.99822592,0.00092021,0.08662959
-4.13306653,3.27292453,0.04166100,0.00000000,0.39444811,3.05605464,0.00087648,0.08531064
-4.12706353,3.32882530,0.04238649,0.00000000,0.40558655,3.11140806,0.00084184,0.08417357
-4.12106053,3.38214509,0.04327643,0.00000000,0.41716964,3.16400974,0.00081729,0.08326546
-4.11505753,3.43279617,0.04435180,0.00000000,0.42934417,3.21369592,0.00080372,0.08263434
-4.10905453,3.48081481,0.04563604,0.00000000,0.44228457,3.26041652,0.00080187,0.08232836
-4.10305153,3.52635250,0.04715448,0.00000000,0.45618698,3.30422840,0.00081230,0.08239496
-4.09704852,3.56965873,0.04893344,0.00000000,0.47126118,3.34528125,0.00083539,0.08287971
-4.09104552,3.61105644,0.05099915,0.00000000,0.48772055,3.38379684,0.00087132,0.08382499
-4.08504252,3.65091142,0.05337641,0.00000000,0.50577044,3.42004297,0.00092005,0.08526853
-4.07903952,3.68959756,0.05608718,0.00000000,0.52559541,3.45430385,0.00098132,0.08724175
-4.07303652,3.72746018,0.05914895,0.00000000,0.54734593,3.48684869,0.00105464,0.08976810
-4.06703352,3.76477966,0.06257320,0.00000000,0.57112525,3.51790079,0.00113929,0.09286135
-4.06103052,3.80173793,0.06636385,0.00000000,0.59697715,3.54760906,0.00123432,0.09652401
-4.05502751,3.83838986,0.07051593,0.00000000,0.62487523,3.57602393,0.00133856,0.10074591
-4.04902451,3.87464170,0.07501442,0.00000000,0.65471442,3.60307942,0.00145066,0.10550310
-4.04302151,3.91023798,0.07983341,0.00000000,0.68630541,3.62858263,0.00156909,0.11075701
-4.03701851,3.94475801,0.08493569,0.00000000,0.71937232,3.65221134,0.00169222,0.11645422
-4.03101551,3.97762237,0.09027264,0.00000000,0.75355408,3.67352039,0.00181831,0.12252655
-4.02501251,4.00810942,0.09578474,0.00000000,0.78840955,3.69195632,0.00194562,0.12889182
-4.01900950,4.03538103,0.10140246,0.00000000,0.82342646,3.70687978,0.00207247,0.13545511
-4.01300650,4.05851639,0.10704758,0.00000000,0.85803382,3.71759461,0.00219728,0.14211060
-4.00700350,4.07655217,0.11263502,0.00000000,0.89161752,3.72338194,0.00231867,0.14874385
-4.00100050,4.08852715,0.11807502,0.00000000,0.92353840,3.72353768,0.00243555,0.15523463
-3.99499750,4.09352905,0.12327559,0.00000000,0.95315221,3.71741139,0.00254717,0.16145999
-3.98899450,4.09074114,0.12814524,0.00000000,0.97983055,3.70444462,0.00265319,0.16729765
-3.98299150,4.07948661,0.13259577,0.00000000,1.00298188,3.68420673,0.00275377,0.17262948
-3.97698849,4.05926836,0.13654509,0.00000000,1.02207188,3.65642646,0.00284962,0.17734498
-3.97098549,4.02980245,0.13991994,0.00000000,1.03664203,3.62101775,0.00294201,0.18134458
-3.96498249,3.99104373,0.14265839,0.00000000,1.04632588,3.57809866,0.00303282,0.18454270
-3.95897949,3.94320244,0.14471206,0.00000000,1.05086211,3.52800241,0.00312456,0.18687037
-3.95297649,3.88675118,0.14604786,0.00000000,1.05010405,3.47128028,0.00322032,0.18827733
-3.94697349,3.82242196,0.14664931,0.00000000,1.04402508,3.40869606,0.00332376,0.18873362
-3.94097049,3.75119349,0.14651736,0.00000000,1.03271991,3.34121247,0.00343904,0.18823039
-3.93496748,3.67426935,0.14567054,0.00000000,1.01640167,3.26997001,0.00357078,0.18678008
-3.92896448,3.59304783,0.14414464,0.00000000,0.99539493,3.19625922,0.00372393,0.18441596
-3.92296148,3.50908474,0.14199174,0.00000000,0.97012512,3.12148724,0.00390368,0.18119095
-3.91695848,3.42405047,0.13927878,0.00000000,0.94110475,3.04714001,0.00411533,0.17717577
-3.91095548,3.33968298,0.13608553,0.00000000,0.90891704,2.97474136,0.00436416,0.17245671
-3.90495248,3.25773824,0.13250232,0.00000000,0.87419772,2.90581045,0.00465525,0.16713281
-3.89894947,3.17993984,0.12862726,0.00000000,0.83761563,2.84181880,0.00499339,0.16131277
-3.89294647,3.10792940,0.12456333,0.00000000,0.79985293,2.78414843,0.00538284,0.15511165
-3.88694347,3.04321929,0.12041533,0.00000000,0.76158566,2.73405219,0.00582724,0.14864750
-3.88094047,2.98714919,0.11628679,0.00000000,0.72346526,2.69261761,0.00632942,0.14203799
-3.87493747,2.94084772,0.11227692,0.00000000,0.68610173,2.66073529,0.00689128,0.13539719
-3.86893447,2.90520033,0.10847782,0.00000000,0.65004891,2.63907273,0.00751364,0.12883268
-3.86293147,2.88082434,0.10497190,0.00000000,0.61579231,2.62805438,0.00819614,0.12244294
-3.85692846,2.86805196,0.10182966,0.00000000,0.58373976,2.62784857,0.00893714,0.11631523
-3.85092546,2.86692163,0.09910800,0.00000000,0.55421503,2.63836170,0.00973370,0.11052388
-3.84492246,2.87717820,0.09684881,0.00000000,0.52745460,2.65923993,0.01058151,0.10512921
-3.83891946,2.89828171,0.09507832,0.00000000,0.50360740,2.68987842,0.01147492,0.10017686
-3.83291646,2.92942470,0.09380678,0.00000000,0.48273734,2.72943789,0.01240701,0.09569775
-3.82691346,2.96955752,0.09302879,0.00000000,0.46482864,2.77686820,0.01336965,0.09170849
-3.82091046,3.01742085,0.09272413,0.00000000,0.44979326,2.83093813,0.01435369,0.08821224
-3.81490745,3.07158454,0.09285903,0.00000000,0.43748036,2.89027073,0.01534906,0.08520003
-3.80890445,3.13049139,0.09338789,0.00000000,0.42768725,2.95338302,0.01634504,0.08265234
-3.80290145,3.19250465,0.09425537,0.00000000,0.42017130,3.01872889,0.01733049,0.08054102
-3.79689845,3.25595758,0.09539865,0.00000000,0.41466249,3.08474384,0.01829408,0.07883131
-3.79089545,3.31920339,0.09675000,0.00000000,0.41087603,3.14989002,0.01922463,0.07748401
-3.78489245,3.38066397,0.09823934,0.00000000,0.40852465,3.21270014,0.02011129,0.07645766
-3.77888944,3.43887564,0.09979678,0.00000000,0.40733010,3.27181864,0.02094391,0.07571060
-3.77288644,3.49253038,0.10135507,0.00000000,0.40703364,3.32603874,0.02171321,0.07520301
-3.76688344,3.54051114,0.10285184,0.00000000,0.40740499,3.37433415,0.02241105,0.07489860
-3.76088044,3.58191990,0.10423157,0.00000000,0.40824975,3.41588414,0.02303056,0.07476624
-3.75487744,3.61609782,0.10544717,0.00000000,0.40941489,3.45009127,0.02356631,0.07478108
-3.74887444,3.64263652,0.10646125,0.00000000,0.41079239,3.47659124,0.02401437,0.07492558
-3.74287144,3.66138057,0.10724688,0.00000000,0.41232089,3.49525443,0.02437231,0.07519004
-3.73686843,3.67242110,0.10778800,0.00000000,0.41398548,3.50617950,0.02463925,0.07557285
-3.73086543,3.67608103,0.10807942,0.00000000,0.41581563,3.50967918,0.02481571,0.07608042
-3.72486243,3.67289275,0.10812632,0.00000000,0.41788148,3.50625922,0.02490356,0.07672675
-3.71885943,3.66356928,0.10794356,0.00000000,0.42028871,3.49659139,0.02490583,0.07753273
-3.71285643,3.64897028,0.10755457,0.00000000,0.42317212,3.48148177,0.02482660,0.07852512
-3.70685343,3.63006437,0.10699005,0.00000000,0.42668825,3.46183580,0.02467081,0.07973535
-3.70085043,3.60788934,0.10628651,0.00000000,0.43100734,3.43862151,0.02444407,0.08119803
-3.69484742,3.58351201,0.10548463,0.00000000,0.43630476,3.41283254,0.02415257,0.08294934
-3.68884442,3.55798917,0.10462767,0.00000000,0.44275232,3.38545255,0.02380286,0.08502534
-3.68284142,3.53233134,0.10375979,0.00000000,0.45050969,3.35742220,0.02340182,0.08746006
-3.67683842,3.50747058,0.10292454,0.00000000,0.45971616,3.32961035,0.02295650,0.09028374
-3.67083542,3.48423363,0.10216336,0.00000000,0.47048302,3.30279034,0.02247414,0.09352096
-3.66483242,3.46332135,0.10151431,0.00000000,0.48288689,3.27762234,0.02196209,0.09718890
-3.65882941,3.44529523,0.10101097,0.00000000,0.49696405,3.25464246,0.02142784,0.10129579
-3.65282641,3.43057146,0.10068154,0.00000000,0.51270627,3.23425893,0.02087903,0.10583955
-3.64682341,3.41942271,0.10054819,0.00000000,0.53005806,3.21675557,0.02032349,0.11080665
-3.64082041,3.41198760,0.10062672,0.00000000,0.54891579,3.20230229,0.01976931,0.11617148
-3.63481741,3.40828756,0.10092642,0.00000000,0.56912861,3.19097226,0.01922486,0.12189594
-3.62881441,3.40825024,0.10145031,0.00000000,0.59050143,3.18276496,0.01869889,0.12792970
-3.62281141,3.41173876,0.10219554,0.00000000,0.61279986,3.17763412,0.01820054,0.13421078
-3.61680840,3.41858541,0.10315418,0.00000000,0.63575718,3.17551940,0.01773941,0.14066684
-3.61080540,3.42862836,0.10431423,0.00000000,0.65908306,3.17638017,0.01732559,0.14721685
-3.60480240,3.44174976,0.10566082,0.00000000,0.68247395,3.18022991,0.01696966,0.15377338
-3.59879940,3.45791316,0.10717764,0.00000000,0.70562462,3.18716926,0.01668270,0.16024527
-3.59279640,3.47719841,0.10884846,0.00000000,0.72824060,3.19741594,0.01647623,0.16654068
-3.58679340,3.49983181,0.11065871,0.00000000,0.75005085,3.21132966,0.01636219,0.17257044
-3.58079040,3.52620964,0.11259708,0.00000000,0.77082009,3.22943015,0.01635279,0.17825144
-3.57478739,3.55691310,0.11465691,0.00000000,0.79036024,3.25240679,0.01646044,0.18351002
-3.56878439,3.59271318,0.11683748,0.00000000,0.80854027,3.28111854,0.01669749,0.18828512
-3.56278139,3.63456414,0.11914491,0.00000000,0.82529387,3.31658313,0.01707607,0.19253113
-3.55677839,3.68358516,0.12159277,0.00000000,0.84062445,3.35995534,0.01760776,0.19622008
-3.55077539,3.74102979,0.12420217,0.00000000,0.85460701,3.41249422,0.01830329,0.19934329
-3.54477239,3.80824396,0.12700143,0.00000000,0.86738671,3.47552018,0.01917212,0.20191209
-3.53876938,3.88661370,0.13002519,0.00000000,0.87917392,3.55036327,0.02022209,0.20395782
-3.53276638,3.97750449,0.13331304,0.00000000,0.89023593,3.63830441,0.02145890,0.20553087
-3.52676338,4.08219465,0.13690768,0.00000000,0.90088568,3.74051227,0.02288570,0.20669882
-3.52076038,4.20180579,0.14085271,0.00000000,0.91146774,3.85797838,0.02450262,0.20754389
-3.51475738,4.33723359,0.14519007,0.00000000,0.92234246,3.99145366,0.02630636,0.20815954
-3.50875438,4.48908231,0.14995733,0.00000000,0.93386874,4.14138953,0.02828982,0.20864667
-3.50275138,4.65760635,0.15518494,0.00000000,0.94638656,4.30788667,0.03044183,0.20910937
-3.49674837,4.84266213,0.16089359,0.00000000,0.96019976,4.49065406,0.03274695,0.20965048
-3.49074537,5.04367281,0.16709173,0.00000000,0.97556028,4.68898088,0.03518548,0.21036726
-3.48474237,5.25960790,0.17377357,0.00000000,0.99265426,4.90172263,0.03773351,0.21134719
-3.47873937,5.48897913,0.18091751,0.00000000,1.01159094,5.12730278,0.04036321,0.21266425
-3.47273637,5.72985299,0.18848516,0.00000000,1.03239465,5.36372986,0.04304326,0.21437574
-3.46673337,5.97987960,0.19642106,0.00000000,1.05500028,5.60862969,0.04573941,0.21651976
-3.46073037,6.23633663,0.20465295,0.00000000,1.07925240,5.85929119,0.04841524,0.21911350
-3.45472736,6.49618660,0.21309286,0.00000000,1.10490783,6.11272408,0.05103296,0.22215235
-3.44872436,6.75614479,0.22163871,0.00000000,1.13164164,6.36572589,0.05355439,0.22560979
-3.44272136,7.01275526,0.23017654,0.00000000,1.15905600,6.61495550,0.05594190,0.22943810
-3.43671836,7.26247166,0.23858312,0.00000000,1.18669159,6.85701050,0.05815944,0.23356981
-3.43071536,7.50173994,0.24672901,0.00000000,1.21404079,7.08850538,0.06017348,0.23791978
-3.42471236,7.72708007,0.25448177,0.00000000,1.24056233,7.30614791,0.06195394,0.24238779
-3.41870935,7.93516410,0.26170930,0.00000000,1.26569656,7.50681152,0.06347492,0.24686162
-3.41270635,8.12288876,0.26828319,0.00000000,1.28888095,7.68760165,0.06471539,0.25122036
-3.40670335,8.28744055,0.27408187,0.00000000,1.30956519,7.84591490,0.06565963,0.25533799
-3.40070035,8.42635262,0.27899360,0.00000000,1.32722562,7.97948981,0.06629753,0.25908694
-3.39469735,8.53755254,0.28291917,0.00000000,1.34137851,8.08644899,0.06662469,0.26234179
-3.38869435,8.61940074,0.28577415,0.00000000,1.35159192,8.16533245,0.06664236,0.26498264
-3.38269135,8.67071973,0.28749087,0.00000000,1.35749611,8.21512212,0.06635714,0.26689849
-3.37668834,8.69081422,0.28801982,0.00000000,1.35879214,8.23525810,0.06578059,0.26799021
-3.37068534,8.67948246,0.28733080,0.00000000,1.35525879,8.22564671,0.06492871,0.26817326
-3.36468234,8.63701916,0.28541344,0.00000000,1.34675754,8.18666092,0.06382132,0.26737998
-3.35867934,8.56420993,0.28227746,0.00000000,1.33323578,8.11913308,0.06248132,0.26556144
-3.35267634,8.46231770,0.27795239,0.00000000,1.31472809,8.02434030,0.06093401,0.26268880
-3.34667334,8.33306084,0.27248699,0.00000000,1.29135569,7.90398235,0.05920637,0.25875421
-3.34067034,8.17858303,0.26594825,0.00000000,1.26332394,7.76015205,0.05732632,0.25377110
-3.33466733,8.00141497,0.25842002,0.00000000,1.23091806,7.59529811,0.05532212,0.24777389
-3.32866433,7.80442793,0.25000135,0.00000000,1.19449707,7.41218060,0.05322177,0.24081727
-3.32266133,7.59077948,0.24080453,0.00000000,1.15448604,7.21381912,0.05105251,0.23297482
-3.31665833,7.36385203,0.23095281,0.00000000,1.11136671,7.00343439,0.04884039,0.22433718
-3.31065533,7.12718516,0.22057797,0.00000000,1.06566694,6.78438415,0.04660997,0.21500979
-3.30465233,6.88440308,0.20981769,0.00000000,1.01794891,6.56009444,0.04438402,0.20511022
-3.29864932,6.63913886,0.19881276,0.00000000,0.96879662,6.33398818,0.04218345,0.19476527
-3.29264632,6.39495762,0.18770434,0.00000000,0.91880298,6.10941262,0.04002715,0.18410784
-3.28664332,6.15528088,0.17663111,0.00000000,0.86855682,5.88956823,0.03793199,0.17327375
-3.28064032,5.92331459,0.16572662,0.00000000,0.81863041,5.67744095,0.03591290,0.16239861
-3.27463732,5.70198315,0.15511680,0.00000000,0.76956765,5.47574051,0.03398293,0.15161485
-3.26863432,5.49387197,0.14491760,0.00000000,0.72187352,5.28684668,0.03215339,0.14104897
-3.26263132,5.30118043,0.13523310,0.00000000,0.67600514,5.11276568,0.03043403,0.13081913
-3.25662831,5.12568694,0.12615385,0.00000000,0.63236449,4.95509810,0.02883321,0.12103322
-3.25062531,4.96872735,0.11775568,0.00000000,0.59129330,4.81501961,0.02735813,0.11178727
-3.24462231,4.83118728,0.11009891,0.00000000,0.55307002,4.69327506,0.02601498,0.10316446
-3.23861931,4.71350841,0.10322802,0.00000000,0.51790891,4.59018578,0.02480919,0.09523451
-3.23261631,4.61570822,0.09717170,0.00000000,0.48596132,4.50566994,0.02374559,0.08805354
-3.22661331,4.53741203,0.09194340,0.00000000,0.45731877,4.43927457,0.02282859,0.08166444
-3.22061031,4.47789591,0.08754217,0.00000000,0.43201782,4.39021799,0.02206231,0.07609744
-3.21460730,4.43613843,0.08395386,0.00000000,0.41004630,4.35744075,0.02145070,0.07137105
-3.20860430,4.41087904,0.08115259,0.00000000,0.39135061,4.33966284,0.02099760,0.06749322
-3.20260130,4.40068075,0.07910236,0.00000000,0.37584370,4.33544500,0.02070681,0.06446256
-3.19659830,4.40399453,0.07775891,0.00000000,0.36341341,4.34325170,0.02058205,0.06226967
-3.19059530,4.41922309,0.07707150,0.00000000,0.35393067,4.36151337,0.02062697,0.06089837
-3.18459230,4.44478165,0.07698482,0.00000000,0.34725739,4.38868564,0.02084504,0.06032693
-3.17858929,4.47915359,0.07744072,0.00000000,0.34325358,4.42330359,0.02123949,0.06052908
-3.17258629,4.52093898,0.07837991,0.00000000,0.34178344,4.46402900,0.02181313,0.06147491
-3.16658329,4.56889459,0.07974346,0.00000000,0.34272033,4.50968911,0.02256822,0.06313156
-3.16058029,4.62196385,0.08147404,0.00000000,0.34595019,4.55930562,0.02350628,0.06546365
-3.15457729,4.67929611,0.08351706,0.00000000,0.35137355,4.61211302,0.02462789,0.06843355
-3.14857429,4.74025444,0.08582140,0.00000000,0.35890596,4.66756566,0.02593242,0.07200146
-3.14257129,4.80441200,0.08833999,0.00000000,0.36847679,4.72533352,0.02741788,0.07612531
-3.13656828,4.87153723,0.09103002,0.00000000,0.38002666,4.78528682,0.02908059,0.08076050
-3.13056528,4.94156852,0.09385302,0.00000000,0.39350344,4.84747028,0.03091495,0.08585955
-3.12456228,5.01457950,0.09677456,0.00000000,0.40885710,4.91206794,0.03291319,0.09137172
-3.11855928,5.09073649,0.09976381,0.00000000,0.42603373,4.97936019,0.03506511,0.09724260
-3.11255628,5.17024992,0.10279289,0.00000000,0.44496897,5.04967479,0.03735781,0.10341369
-3.10655328,5.25332194,0.10583615,0.00000000,0.46558114,5.12333394,0.03977552,0.10982216
-3.10055028,5.34009278,0.10886922,0.00000000,0.48776458,5.20060002,0.04229940,0.11640066
-3.09454727,5.43058826,0.11186817,0.00000000,0.51138355,5.28162246,0.04490742,0.12307732
-3.08854427,5.52467134,0.11480864,0.00000000,0.53626703,5.36638841,0.04757433,0.12977599
-3.08254127,5.62200029,0.11766499,0.00000000,0.56220484,5.45467994,0.05027169,0.13641665
-3.07653827,5.72199591,0.12040974,0.00000000,0.58894548,5.54604004,0.05296805,0.14291618
-3.07053527,5.82381990,0.12301304,0.00000000,0.61619575,5.63974972,0.05562921,0.14918922
-3.06453227,5.92636619,0.12544249,0.00000000,0.64362262,5.73481781,0.05821867,0.15514947
-3.05852926,6.02826627,0.12766315,0.00000000,0.67085724,5.82998462,0.06069813,0.16071108
-3.05252626,6.12790894,0.12963789,0.00000000,0.69750110,5.92373999,0.06302825,0.16579028
-3.04652326,6.22347442,0.13132799,0.00000000,0.72313429,6.01435549,0.06516941,0.17030722
-3.04052026,6.31298158,0.13269403,0.00000000,0.74732555,6.09992986,0.06708269,0.17418777
-3.03451726,6.39434687,0.13369697,0.00000000,0.76964377,6.17844603,0.06873084,0.17736548
-3.02851426,6.46545226,0.13429949,0.00000000,0.78967045,6.24783743,0.07007936,0.17978338
-3.02251126,6.52421963,0.13446739,0.00000000,0.80701273,6.30606083,0.07109756,0.18139569
-3.01650825,6.56868802,0.13417108,0.00000000,0.82131623,6.35117230,0.07175959,0.18216935
-3.01050525,6.59709034,0.13338702,0.00000000,0.83227742,6.38140306,0.07204535,0.18208518
-3.00450225,6.60792598,0.13209910,0.00000000,0.83965456,6.39523152,0.07194130,0.18113880
-2.99849925,6.60002580,0.13029974,0.00000000,0.84327717,6.39144818,0.07144112,0.17934108
-2.99249625,6.57260654,0.12799087,0.00000000,0.84305318,6.36921048,0.07054606,0.17671821
-2.98649325,6.52531203,0.12518447,0.00000000,0.83897374,6.32808482,0.06926516,0.17331131
-2.98049025,6.45823927,0.12190287,0.00000000,0.83111530,6.26807411,0.06761515,0.16917566
-2.97448724,6.37194834,0.11817856,0.00000000,0.81963900,6.18962940,0.06562009,0.16437942
-2.96848424,6.26745557,0.11405376,0.00000000,0.80478733,6.09364531,0.06331081,0.15900213
-2.96248124,6.14621058,0.10957947,0.00000000,0.78687828,5.98143954,0.06072406,0.15313281
-2.95647824,6.01005811,0.10481438,0.00000000,0.76629725,5.85471752,0.05790150,0.14686789
-2.95047524,5.86118662,0.09982335,0.00000000,0.74348704,5.71552390,0.05488859,0.14030894
-2.94447224,5.70206586,0.09467575,0.00000000,0.71893648,5.56618305,0.05173323,0.13356039
-2.93846923,5.53537612,0.08944369,0.00000000,0.69316794,5.40923122,0.04848454,0.12672723
-2.93246623,5.36393213,0.08420019,0.00000000,0.66672443,5.24734314,0.04519152,0.11991283
-2.92646323,5.19060448,0.07901727,0.00000000,0.64015652,5.08325600,0.04190179,0.11321687
-2.92046023,5.01824156,0.07396431,0.00000000,0.61400971,4.91969359,0.03866046,0.10673354
-2.91445723,4.84959469,0.06910643,0.00000000,0.58881240,4.75929331,0.03550916,0.10054994
-2.90845423,4.68724881,0.06450310,0.00000000,0.56506490,4.60453833,0.03248519,0.09474481
-2.90245123,4.53356067,0.06020708,0.00000000,0.54322968,4.45769701,0.02962090,0.08938749
-2.89644822,4.39060626,0.05626356,0.00000000,0.52372296,4.32077096,0.02694328,0.08453719
-2.89044522,4.26013833,0.05270957,0.00000000,0.50690775,4.19545307,0.02447371,0.08024261
-2.88444222,4.14355490,0.04957377,0.00000000,0.49308846,4.08309605,0.02222792,0.07654166
-2.87843922,4.04187882,0.04687641,0.00000000,0.48250690,3.98469182,0.02021616,0.07346159
-2.87243622,3.95574834,0.04462958,0.00000000,0.47533981,3.90086162,0.01844342,0.07101916
-2.86643322,3.88541820,0.04283770,0.00000000,0.47169771,3.83185647,0.01690985,0.06922114
-2.86043022,3.83077040,0.04149815,0.00000000,0.47162514,3.77756717,0.01561125,0.06806482
-2.85442721,3.79133390,0.04060203,0.00000000,0.47510204,3.73754304,0.01453954,0.06753875
-2.84842421,3.76631196,0.04013511,0.00000000,0.48204634,3.71101818,0.01368338,0.06762351
-2.84242121,3.75461594,0.04007874,0.00000000,0.49231764,3.69694422,0.01302870,0.06829262
-2.83641821,3.75490441,0.04041088,0.00000000,0.50572187,3.69402816,0.01255922,0.06951350
-2.83041521,3.76562616,0.04110706,0.00000000,0.52201690,3.70077406,0.01225698,0.07124850
-2.82441221,3.78506585,0.04214138,0.00000000,0.54091900,3.71552745,0.01210281,0.07345595
-2.81840920,3.81139116,0.04348740,0.00000000,0.56211006,3.73652094,0.01207673,0.07609130
-2.81240620,3.84270018,0.04511897,0.00000000,0.58524538,3.76192022,0.01215834,0.07910826
-2.80640320,3.87706789,0.04701098,0.00000000,0.60996201,3.78986906,0.01232714,0.08245990
-2.80040020,3.91259093,0.04913996,0.00000000,0.63588726,3.81853249,0.01256284,0.08609981
-2.79439720,3.94742942,0.05148458,0.00000000,0.66264737,3.84613729,0.01284560,0.08998314
-2.78839420,3.97984532,0.05402599,0.00000000,0.68987588,3.87100883,0.01315630,0.09406758
-2.78239120,4.00823640,0.05674793,0.00000000,0.71722160,3.89160391,0.01347677,0.09831423
-2.77638819,4.03116539,0.05963683,0.00000000,0.74435582,3.90653872,0.01378997,0.10268831
-2.77038519,4.04738381,0.06268155,0.00000000,0.77097847,3.91461190,0.01408021,0.10715971
-2.76438219,4.05585008,0.06587306,0.00000000,0.79682302,3.91482209,0.01433334,0.11170327
-2.75837919,4.05574197,0.06920394,0.00000000,0.82165987,3.90638013,0.01453695,0.11629886
-2.75237619,4.04646315,0.07266770,0.00000000,0.84529820,3.88871579,0.01468051,0.12093126
-2.74637319,4.02764415,0.07625798,0.00000000,0.86758602,3.86147918,0.01475550,0.12558975
-2.74037019,3.99913800,0.07996771,0.00000000,0.88840862,3.82453722,0.01475556,0.13026750
-2.73436718,3.96101092,0.08378815,0.00000000,0.90768548,3.77796553,0.01467649,0.13496078
-2.72836418,3.91352885,0.08770799,0.00000000,0.92536587,3.72203621,0.01451636,0.13966806
-2.72236118,3.85714032,0.09171250,0.00000000,0.94142340,3.65720231,0.01427542,0.14438904
-2.71635818,3.79245657,0.09578282,0.00000000,0.95585005,3.58407941,0.01395606,0.14912366
-2.71035518,3.72022971,0.09989538,0.00000000,0.96864998,3.50342528,0.01356267,0.15387119
-2.70435218,3.64132987,0.10402161,0.00000000,0.97983370,3.41611824,0.01310145,0.15862950
-2.69834917,3.55672199,0.10812794,0.00000000,0.98941291,3.32313491,0.01258025,0.16339452
-2.69234617,3.46744322,0.11217605,0.00000000,0.99739665,3.22552810,0.01200820,0.16815996
-2.68634317,3.37458138,0.11612353,0.00000000,1.00378888,3.12440535,0.01139555,0.17291735
-2.68034017,3.27925517,0.11992479,0.00000000,1.00858785,3.02090860,0.01075325,0.17765640
-2.67433717,3.18259638,0.12353233,0.00000000,1.01178730,2.91619548,0.01009275,0.18236564
-2.66833417,3.08573437,0.12689825,0.00000000,1.01337951,2.81142225,0.00942559,0.18703338
-2.66233117,2.98978279,0.12997593,0.00000000,1.01335995,2.70772866,0.00876322,0.19164881
-2.65632816,2.89582847,0.13272184,0.00000000,1.01173328,2.60622471,0.00811668,0.19620334
-2.65032516,2.80492225,0.13509740,0.00000000,1.00852020,2.50797912,0.00749640,0.20069190
-2.64432216,2.71807132,0.13707070,0.00000000,1.00376470,2.41400944,0.00691204,0.20511420
-2.63831916,2.63623278,0.13861811,0.00000000,0.99754103,2.32527352,0.00637234,0.20947593
-2.63231616,2.56030793,0.13972557,0.00000000,0.98995996,2.24266198,0.00588506,0.21378958
-2.62631316,2.49113684,0.14038959,0.00000000,0.98117361,2.16699163,0.00545694,0.21807500
-2.62031016,2.42949294,0.14061780,0.00000000,0.97137848,2.09899932,0.00509368,0.22235960
-2.61430715,2.37607720,0.14042911,0.00000000,0.96081623,2.03933627,0.00480000,0.22667801
-2.60830415,2.33151171,0.13985330,0.00000000,0.94977204,1.98856244,0.00457969,0.23107143
-2.60230115,2.29633266,0.13893035,0.00000000,0.93857035,1.94714104,0.00443570,0.23558638
