energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.66333167,3.49164405,-3.49163282,0.75796334,-0.75796063,1.81738606,-1.81737903,0.07059529,-0.07059494,0.36858402,-0.36858285,0.03278543,-0.03278533,0.89815171,-0.89814978
0.66933467,3.38847426,-3.38846300,0.73118869,-0.73118600,1.75458022,-1.75457321,0.06694812,-0.06694779,0.35976070,-0.35975953,0.03213638,-0.03213628,0.87677236,-0.87677051
0.67533767,3.28567031,-3.28565904,0.70471234,-0.70470967,1.69207879,-1.69207180,0.06346741,-0.06346709,0.35110700,-0.35110584,0.03156620,-0.03156611,0.85723661,-0.85723483
0.68134067,3.18312241,-3.18311113,0.67850795,-0.67850530,1.62987479,-1.62986784,0.06015094,-0.06015063,0.34261309,-0.34261195,0.03106857,-0.03106849,0.83938160,-0.83937989
0.68734367,3.08079515,-3.08078388,0.65256898,-0.65256636,1.56801064,-1.56800375,0.05699455,-0.05699426,0.33427955,-0.33427842,0.03063559,-0.03063552,0.82301919,-0.82301753
0.69334667,2.97872298,-2.97871175,0.62690842,-0.62690583,1.50657432,-1.50656749,0.05399223,-0.05399195,0.32611698,-0.32611587,0.03025831,-0.03025825,0.80793764,-0.80793603
0.69934967,2.87700441,-2.87699325,0.60155783,-0.60155529,1.44569421,-1.44568747,0.05113631,-0.05113605,0.31814548,-0.31814440,0.02992735,-0.02992729,0.79390492,-0.79390335
0.70535268,2.77579556,-2.77578451,0.57656606,-0.57656357,1.38553327,-1.38552663,0.04841773,-0.04841747,0.31039374,-0.31039269,0.02963343,-0.02963338,0.78067347,-0.78067194
0.71135568,2.67530351,-2.67529261,0.55199751,-0.55199508,1.32628268,-1.32627617,0.04582632,-0.04582608,0.30289804,-0.30289703,0.02936790,-0.02936785,0.76798638,-0.76798488
0.71735868,2.57577981,-2.57576908,0.52793023,-0.52792787,1.26815541,-1.26814905,0.04335128,-0.04335104,0.29570115,-0.29570018,0.02912321,-0.02912317,0.75558460,-0.75558312
0.72336168,2.47751420,-2.47750370,0.50445380,-0.50445152,1.21137980,-1.21137361,0.04098153,-0.04098130,0.28885109,-0.28885017,0.02889326,-0.02889323,0.74321491,-0.74321344
0.72936468,2.38082861,-2.38081837,0.48166714,-0.48166495,1.15619338,-1.15618739,0.03870625,-0.03870603,0.28239991,-0.28239905,0.02867371,-0.02867368,0.73063818,-0.73063672
0.73536768,2.28607129,-2.28606135,0.45967625,-0.45967415,1.10283696,-1.10283118,0.03651526,-0.03651505,0.27640241,-0.27640161,0.02846209,-0.02846207,0.71763754,-0.71763608
0.74137069,2.19361097,-2.19360136,0.43859197,-0.43858998,1.05154903,-1.05154349,0.03439950,-0.03439929,0.27091478,-0.27091405,0.02825791,-0.02825789,0.70402586,-0.70402440
0.74737369,2.10383083,-2.10382160,0.41852777,-0.41852589,1.00256056,-1.00255528,0.03235133,-0.03235113,0.26599337,-0.26599271,0.02806256,-0.02806255,0.68965239,-0.68965092
0.75337669,2.01712235,-2.01711352,0.39959761,-0.39959585,0.95609016,-0.95608514,0.03036487,-0.03036467,0.26169331,-0.26169272,0.02787918,-0.02787917,0.67440796,-0.67440648
0.75937969,1.93387879,-1.93387040,0.38191393,-0.38191230,0.91233966,-0.91233494,0.02843619,-0.02843600,0.25806730,-0.25806679,0.02771238,-0.02771237,0.65822860,-0.65822712
0.76538269,1.85448848,-1.85448054,0.36558577,-0.36558428,0.87149030,-0.87148588,0.02656341,-0.02656322,0.25516438,-0.25516394,0.02756796,-0.02756796,0.64109748,-0.64109599
0.77138569,1.77932799,-1.77932054,0.35071712,-0.35071577,0.83369934,-0.83369523,0.02474673,-0.02474654,0.25302881,-0.25302845,0.02745249,-0.02745249,0.62304493,-0.62304343
0.77738869,1.70875554,-1.70874860,0.33740547,-0.33740427,0.79909751,-0.79909371,0.02298839,-0.02298821,0.25169911,-0.25169884,0.02737291,-0.02737291,0.60414675,-0.60414526
0.78339170,1.64310468,-1.64309826,0.32574068,-0.32573963,0.76778716,-0.76778369,0.02129251,-0.02129234,0.25120727,-0.25120708,0.02733610,-0.02733611,0.58452094,-0.58451946
0.78939470,1.58267882,-1.58267294,0.31580409,-0.31580319,0.73984143,-0.73983828,0.01966496,-0.01966479,0.25157809,-0.25157799,0.02734846,-0.02734848,0.56432294,-0.56432147
0.79539770,1.52774677,-1.52774145,0.30766805,-0.30766731,0.71530430,-0.71530148,0.01811309,-0.01811293,0.25282892,-0.25282890,0.02741551,-0.02741553,0.54373980,-0.54373836
0.80140070,1.47853963,-1.47853487,0.30139580,-0.30139522,0.69419178,-0.69418928,0.01664558,-0.01664543,0.25496950,-0.25496955,0.02754152,-0.02754154,0.52298363,-0.52298222
0.80740370,1.43524924,-1.43524505,0.29704161,-0.29704119,0.67649413,-0.67649196,0.01527216,-0.01527202,0.25800216,-0.25800229,0.02772920,-0.02772922,0.50228446,-0.50228310
0.81340670,1.39802832,-1.39802471,0.29465138,-0.29465112,0.66217915,-0.66217731,0.01400348,-0.01400335,0.26192231,-0.26192252,0.02797950,-0.02797953,0.48188311,-0.48188181
0.81940970,1.36699233,-1.36698930,0.29426349,-0.29426340,0.65119632,-0.65119480,0.01285092,-0.01285081,0.26671914,-0.26671942,0.02829142,-0.02829145,0.46202416,-0.46202294
0.82541271,1.34222291,-1.34222046,0.29590994,-0.29591002,0.64348174,-0.64348053,0.01182652,-0.01182641,0.27237655,-0.27237691,0.02866193,-0.02866197,0.44294937,-0.44294823
0.83141571,1.32377269,-1.32377082,0.29961762,-0.29961787,0.63896359,-0.63896270,0.01094285,-0.01094276,0.27887431,-0.27887474,0.02908600,-0.02908604,0.42489171,-0.42489066
0.83741871,1.31167111,-1.31166983,0.30540975,-0.30541018,0.63756791,-0.63756732,0.01021308,-0.01021300,0.28618930,-0.28618981,0.02955663,-0.02955667,0.40807014,-0.40806920
0.84342171,1.30593088,-1.30593019,0.31330724,-0.31330785,0.63922420,-0.63922391,0.00965089,-0.00965083,0.29429682,-0.29429740,0.03006506,-0.03006510,0.39268523,-0.39268439
0.84942471,1.30655436,-1.30655426,0.32332993,-0.32333072,0.64387079,-0.64387081,0.00927056,-0.00927053,0.30317192,-0.30317257,0.03060095,-0.03060099,0.37891553,-0.37891481
0.85542771,1.31353959,-1.31354008,0.33549755,-0.33549853,0.65145943,-0.65145976,0.00908696,-0.00908694,0.31279059,-0.31279131,0.03115270,-0.03115274,0.36691482,-0.36691423
0.86143072,1.32688508,-1.32688617,0.34983029,-0.34983147,0.66195877,-0.66195941,0.00911551,-0.00911552,0.32313082,-0.32313162,0.03170776,-0.03170781,0.35680996,-0.35680950
0.86743372,1.34659308,-1.34659479,0.36634876,-0.36635014,0.67535660,-0.67535754,0.00937219,-0.00937222,0.33417343,-0.33417431,0.03225303,-0.03225307,0.34869939,-0.34869907
0.87343672,1.37267071,-1.37267302,0.38507332,-0.38507491,0.69166034,-0.69166160,0.00987335,-0.00987340,0.34590249,-0.34590345,0.03277519,-0.03277523,0.34265206,-0.34265188
0.87943972,1.40512844,-1.40513139,0.40602260,-0.40602441,0.71089584,-0.71089743,0.01063555,-0.01063563,0.35830547,-0.35830651,0.03326119,-0.03326123,0.33870682,-0.33870679
0.88544272,1.44397599,-1.44397958,0.42921112,-0.42921315,0.73310414,-0.73310606,0.01167524,-0.01167534,0.37137285,-0.37137397,0.03369858,-0.03369862,0.33687199,-0.33687209
0.89144572,1.48921515,-1.48921938,0.45464608,-0.45464835,0.75833629,-0.75833854,0.01300834,-0.01300848,0.38509733,-0.38509854,0.03407589,-0.03407592,0.33712519,-0.33712544
0.89744872,1.54082981,-1.54083469,0.48232324,-0.48232574,0.78664623,-0.78664883,0.01464978,-0.01464994,0.39947247,-0.39947377,0.03438298,-0.03438301,0.33941339,-0.33941378
0.90345173,1.59877343,-1.59877897,0.51222192,-0.51222466,0.81808203,-0.81808498,0.01661281,-0.01661301,0.41449093,-0.41449233,0.03461134,-0.03461137,0.34365312,-0.34365365
0.90945473,1.66295434,-1.66296053,0.54429948,-0.54430246,0.85267555,-0.85267885,0.01890841,-0.01890864,0.43014220,-0.43014369,0.03475427,-0.03475429,0.34973085,-0.34973151
0.91545773,1.73321951,-1.73322635,0.57848525,-0.57848847,0.89043119,-0.89043484,0.02154447,-0.02154473,0.44640997,-0.44641156,0.03480705,-0.03480707,0.35750372,-0.35750450
0.92146073,1.80933774,-1.80934520,0.61467435,-0.61467780,0.93131401,-0.93131800,0.02452505,-0.02452535,0.46326929,-0.46327097,0.03476705,-0.03476706,0.36680063,-0.36680152
0.92746373,1.89098300,-1.89099105,0.65272170,-0.65272536,0.97523798,-0.97524230,0.02784963,-0.02784996,0.48068354,-0.48068531,0.03463365,-0.03463366,0.37742371,-0.37742471
0.93346673,1.97771931,-1.97772791,0.69243657,-0.69244043,1.02205491,-1.02205954,0.03151239,-0.03151275,0.49860146,-0.49860331,0.03440823,-0.03440824,0.38915041,-0.38915149
0.93946973,2.06898801,-2.06899710,0.73357825,-0.73358229,1.07154479,-1.07154970,0.03550158,-0.03550196,0.51695447,-0.51695640,0.03409398,-0.03409398,0.40173617,-0.40173731
0.94547274,2.16409875,-2.16410825,0.77585304,-0.77585721,1.12340825,-1.12341341,0.03979908,-0.03979949,0.53565439,-0.53565639,0.03369566,-0.03369566,0.41491779,-0.41491899
0.95147574,2.26222514,-2.26223497,0.81891316,-0.81891744,1.17726179,-1.17726715,0.04438008,-0.04438052,0.55459186,-0.55459390,0.03321939,-0.03321939,0.42841755,-0.42841878
0.95747874,2.36240613,-2.36241618,0.86235789,-0.86236224,1.23263633,-1.23264182,0.04921299,-0.04921345,0.57363561,-0.57363768,0.03267230,-0.03267229,0.44194798,-0.44194922
0.96348174,2.46355357,-2.46356374,0.90573717,-0.90574153,1.28897954,-1.28898511,0.05425956,-0.05426004,0.59263282,-0.59263491,0.03206222,-0.03206221,0.45521739,-0.45521862
0.96948474,2.56446668,-2.56447682,0.94855779,-0.94856212,1.34566229,-1.34566789,0.05947530,-0.05947580,0.61141067,-0.61141276,0.03139740,-0.03139738,0.46793590,-0.46793710
0.97548774,2.66385318,-2.66386317,0.99029240,-0.99029664,1.40198925,-1.40199478,0.06481008,-0.06481058,0.62977917,-0.62978122,0.03068619,-0.03068617,0.47982204,-0.47982317
0.98149075,2.76035713,-2.76036683,1.03039094,-1.03039504,1.45721348,-1.45721887,0.07020900,-0.07020950,0.64753528,-0.64753728,0.02993681,-0.02993679,0.49060954,-0.49061060
0.98749375,2.85259257,-2.85260184,1.06829444,-1.06829833,1.51055479,-1.51055995,0.07561346,-0.07561395,0.66446842,-0.66447033,0.02915716,-0.02915713,0.50005434,-0.50005530
0.99349675,2.93918203,-2.93919071,1.10345061,-1.10345424,1.56122117,-1.56122603,0.08096239,-0.08096288,0.68036695,-0.68036876,0.02835465,-0.02835463,0.50794140,-0.50794224
0.99949975,3.01879853,-3.01880650,1.13533076,-1.13533407,1.60843264,-1.60843712,0.08619365,-0.08619412,0.69502577,-0.69502744,0.02753622,-0.02753619,0.51409123,-0.51409193
1.00550275,3.09020951,-3.09021665,1.16344729,-1.16345023,1.65144639,-1.65145041,0.09124541,-0.09124586,0.70825451,-0.70825603,0.02670827,-0.02670823,0.51836579,-0.51836634
1.01150575,3.15232070,-3.15232689,1.18737105,-1.18737358,1.68958241,-1.68958591,0.09605763,-0.09605805,0.71988611,-0.71988745,0.02587678,-0.02587675,0.52067364,-0.52067404
1.01750875,3.20421815,-3.20422330,1.20674774,-1.20674981,1.72224820,-1.72225113,0.10057342,-0.10057381,0.72978540,-0.72978655,0.02504746,-0.02504742,0.52097406,-0.52097429
1.02351176,3.24520642,-3.24521046,1.22131257,-1.22131417,1.74896172,-1.74896402,0.10474033,-0.10474069,0.73785731,-0.73785826,0.02422589,-0.02422585,0.51927991,-0.51927996
1.02951476,3.27484111,-3.27484399,1.23090251,-1.23090361,1.76937118,-1.76937282,0.10851151,-0.10851183,0.74405421,-0.74405494,0.02341775,-0.02341770,0.51565920,-0.51565909
1.03551776,3.29295415,-3.29295586,1.23546543,-1.23546603,1.78327105,-1.78327203,0.11184658,-0.11184685,0.74838215,-0.74838266,0.02262902,-0.02262897,0.51023521,-0.51023494
1.04152076,3.29967050,-3.29967104,1.23506567,-1.23506578,1.79061325,-1.79061356,0.11471238,-0.11471261,0.75090553,-0.75090584,0.02186619,-0.02186614,0.50318502,-0.50318461
1.04752376,3.29541528,-3.29541469,1.22988575,-1.22988538,1.79151305,-1.79151270,0.11708343,-0.11708361,0.75174999,-0.75175009,0.02113641,-0.02113636,0.49473655,-0.49473601
1.05352676,3.28091083,-3.28090919,1.22022401,-1.22022319,1.78624937,-1.78624840,0.11894218,-0.11894230,0.75110313,-0.75110304,0.02044760,-0.02044756,0.48516404,-0.48516338
1.05952976,3.25716352,-3.25716091,1.20648829,-1.20648706,1.77525931,-1.77525775,0.12027897,-0.12027905,0.74921315,-0.74921289,0.01980853,-0.01980848,0.47478210,-0.47478136
1.06553277,3.22544055,-3.22543709,1.18918582,-1.18918421,1.75912712,-1.75912504,0.12109190,-0.12109193,0.74638508,-0.74638469,0.01922872,-0.01922867,0.46393848,-0.46393768
1.07153577,3.18723756,-3.18723338,1.16890969,-1.16890778,1.73856804,-1.73856552,0.12138642,-0.12138640,0.74297478,-0.74297427,0.01871837,-0.01871833,0.45300559,-0.45300476
1.07753877,3.14423789,-3.14423315,1.14632254,-1.14632038,1.71440754,-1.71440464,0.12117482,-0.12117476,0.73938069,-0.73938010,0.01828814,-0.01828810,0.44237109,-0.44237026
1.08354177,3.09826498,-3.09825984,1.12213789,-1.12213553,1.68755669,-1.68755349,0.12047565,-0.12047554,0.73603360,-0.73603297,0.01794884,-0.01794880,0.43242772,-0.43242692
1.08954477,3.05122938,-3.05122400,1.09709992,-1.09709744,1.65898467,-1.65898128,0.11931302,-0.11931287,0.73338462,-0.73338398,0.01771107,-0.01771104,0.42356259,-0.42356185
1.09554777,3.00507203,-3.00506659,1.07196243,-1.07195990,1.62968932,-1.62968582,0.11771590,-0.11771572,0.73189169,-0.73189109,0.01758479,-0.01758476,0.41614628,-0.41614563
1.10155078,2.96170574,-2.96170041,1.04746758,-1.04746507,1.60066663,-1.60066311,0.11571742,-0.11571720,0.73200505,-0.73200452,0.01757883,-0.01757881,0.41052197,-0.41052144
1.10755378,2.92295660,-2.92295154,1.02432520,-1.02432277,1.57288036,-1.57287690,0.11335414,-0.11335388,0.73415198,-0.73415156,0.01770041,-0.01770039,0.40699489,-0.40699450
1.11355678,2.89050718,-2.89050252,1.00319316,-1.00319087,1.54723264,-1.54722932,0.11066534,-0.11066506,0.73872149,-0.73872122,0.01795459,-0.01795458,0.40582247,-0.40582224
1.11955978,2.86584316,-2.86583905,0.98465950,-0.98465739,1.52453646,-1.52453336,0.10769241,-0.10769211,0.74604923,-0.74604912,0.01834387,-0.01834387,0.40720546,-0.40720541
1.12556278,2.85020528,-2.85020182,0.96922662,-0.96922475,1.50549093,-1.50548810,0.10447816,-0.10447784,0.75640329,-0.75640338,0.01886769,-0.01886771,0.41128027,-0.41128040
1.13156578,2.84454776,-2.84454503,0.95729807,-0.95729647,1.49066000,-1.49065750,0.10106617,-0.10106583,0.76997143,-0.76997174,0.01952218,-0.01952220,0.41811291,-0.41811324
1.13756878,2.84950475,-2.84950281,0.94916808,-0.94916677,1.48045528,-1.48045315,0.09750019,-0.09749984,0.78685009,-0.78685062,0.02029981,-0.02029984,0.42769475,-0.42769528
1.14357179,2.86536589,-2.86536478,0.94501417,-0.94501318,1.47512342,-1.47512167,0.09382351,-0.09382315,0.80703583,-0.80703660,0.02118938,-0.02118942,0.43994027,-0.43994098
1.14957479,2.89206181,-2.89206154,0.94489297,-0.94489231,1.47473848,-1.47473713,0.09007830,-0.09007794,0.83041953,-0.83042053,0.02217596,-0.02217601,0.45468704,-0.45468793
1.15557779,2.92916025,-2.92916078,0.94873924,-0.94873890,1.47919957,-1.47919860,0.08630502,-0.08630467,0.85678374,-0.85678496,0.02324110,-0.02324115,0.47169807,-0.47169911
1.16158079,2.97587314,-2.97587443,0.95636820,-0.95636818,1.48823366,-1.48823307,0.08254176,-0.08254141,0.88580341,-0.88580483,0.02436312,-0.02436318,0.49066643,-0.49066761
1.16758379,3.03107472,-3.03107669,0.96748111,-0.96748138,1.50140388,-1.50140363,0.07882367,-0.07882333,0.91705022,-0.91705182,0.02551760,-0.02551766,0.51122226,-0.51122356
1.17358679,3.09333038,-3.09333293,0.98167393,-0.98167446,1.51812273,-1.51812277,0.07518236,-0.07518203,0.95000045,-0.95000220,0.02667796,-0.02667802,0.53294198,-0.53294336
1.17958979,3.16093561,-3.16093862,0.99844894,-0.99844970,1.53767015,-1.53767043,0.07164544,-0.07164512,0.98404643,-0.98404829,0.02781619,-0.02781624,0.55535940,-0.55536081
1.18559280,3.23196405,-3.23196739,1.01722907,-1.01723001,1.55921582,-1.55921628,0.06823608,-0.06823577,1.01851115,-1.01851306,0.02890364,-0.02890370,0.57797854,-0.57797997
1.19159580,3.30432342,-3.30432694,1.03737460,-1.03737568,1.58184511,-1.58184570,0.06497271,-0.06497242,1.05266576,-1.05266769,0.02991195,-0.02991200,0.60028780,-0.60028920
1.19759880,3.37581761,-3.37582115,1.05820184,-1.05820302,1.60458789,-1.60458852,0.06186889,-0.06186861,1.08574953,-1.08575143,0.03081392,-0.03081396,0.62177485,-0.62177619
1.20360180,3.44421308,-3.44421650,1.07900341,-1.07900463,1.62644928,-1.62644989,0.05893324,-0.05893299,1.11699141,-1.11699323,0.03158442,-0.03158446,0.64194195,-0.64194320
1.20960480,3.50730761,-3.50731075,1.09906945,-1.09907065,1.64644150,-1.64644202,0.05616966,-0.05616942,1.14563272,-1.14563441,0.03220128,-0.03220131,0.66032104,-0.66032215
1.21560780,3.56299895,-3.56300165,1.11770935,-1.11771048,1.66361569,-1.66361606,0.05357759,-0.05357737,1.17095007,-1.17095158,0.03264607,-0.03264609,0.67648808,-0.67648904
1.22161081,3.60935135,-3.60935350,1.13427327,-1.13427429,1.67709271,-1.67709285,0.05115256,-0.05115235,1.19227770,-1.19227898,0.03290476,-0.03290477,0.69007628,-0.69007706
1.22761381,3.64465772,-3.64465919,1.14817289,-1.14817375,1.68609191,-1.68609178,0.04888676,-0.04888657,1.20902855,-1.20902957,0.03296828,-0.03296828,0.70078750,-0.70078807
1.23361681,3.66749529,-3.66749597,1.15890073,-1.15890140,1.68995701,-1.68995655,0.04676988,-0.04676971,1.22071319,-1.22071392,0.03283290,-0.03283289,0.70840162,-0.70840198
1.23961981,3.67677302,-3.67677285,1.16604742,-1.16604786,1.68817814,-1.68817733,0.04478997,-0.04478981,1.22695600,-1.22695640,0.03250039,-0.03250037,0.71278361,-0.71278375
1.24562281,3.67176940,-3.67176832,1.16931646,-1.16931666,1.68040949,-1.68040830,0.04293435,-0.04293420,1.22750802,-1.22750808,0.03197810,-0.03197807,0.71388784,-0.71388776
1.25162581,3.65215922,-3.65215721,1.16853588,-1.16853582,1.66648193,-1.66648035,0.04119063,-0.04119049,1.22225608,-1.22225579,0.03127871,-0.03127868,0.71175987,-0.71175957
1.25762881,3.61802886,-3.61802593,1.16366653,-1.16366620,1.64641042,-1.64640846,0.03954767,-0.03954755,1.21122780,-1.21122716,0.03041998,-0.03041994,0.70653546,-0.70653496
1.26363182,3.56987972,-3.56987590,1.15480666,-1.15480606,1.62039594,-1.62039360,0.03799653,-0.03799642,1.19459252,-1.19459153,0.02942419,-0.02942414,0.69843708,-0.69843638
1.26963482,3.50861984,-3.50861518,1.14219267,-1.14219182,1.58882205,-1.58881936,0.03653128,-0.03653118,1.17265799,-1.17265667,0.02831751,-0.02831745,0.68776804,-0.68776717
1.27563782,3.43554432,-3.43553892,1.12619603,-1.12619496,1.55224641,-1.55224341,0.03514981,-0.03514972,1.14586312,-1.14586150,0.02712929,-0.02712923,0.67490464,-0.67490363
1.28164082,3.35230538,-3.35229936,1.10731639,-1.10731513,1.51138745,-1.51138419,0.03385436,-0.03385427,1.11476707,-1.11476518,0.02589125,-0.02589119,0.66028649,-0.66028538
1.28764382,3.26087316,-3.26086664,1.08617112,-1.08616971,1.46710691,-1.46710346,0.03265202,-0.03265194,1.08003507,-1.08003295,0.02463657,-0.02463651,0.64440562,-0.64440443
1.29364682,3.16348850,-3.16348163,1.06348157,-1.06348007,1.42038875,-1.42038517,0.03155496,-0.03155490,1.04242151,-1.04241922,0.02339905,-0.02339900,0.62779443,-0.62779321
1.29964982,3.06260939,-3.06260235,1.04005640,-1.04005485,1.37231508,-1.37231144,0.03058056,-0.03058051,1.00275084,-1.00274842,0.02221224,-0.02221218,0.61101324,-0.61101202
1.30565283,2.96085234,-2.96084531,1.01677235,-1.01677081,1.32403992,-1.32403631,0.02975124,-0.02975120,0.96189688,-0.96189438,0.02110856,-0.02110851,0.59463739,-0.59463621
1.31165583,2.86093037,-2.86092352,0.99455303,-0.99455158,1.27676135,-1.27675784,0.02909419,-0.02909416,0.92076119,-0.92075869,0.02011858,-0.02011854,0.57924441,-0.57924332
1.31765883,2.76558885,-2.76558238,0.97434607,-0.97434477,1.23169279,-1.23168948,0.02864089,-0.02864088,0.88025106,-0.88024860,0.01927027,-0.01927023,0.56540144,-0.56540047
1.32366183,2.67754079,-2.67753489,0.95709915,-0.95709807,1.19003401,-1.19003097,0.02842640,-0.02842641,0.84125761,-0.84125525,0.01858838,-0.01858835,0.55365301,-0.55365220
1.32966483,2.59940261,-2.59939745,0.94373546,-0.94373465,1.15294238,-1.15293969,0.02848855,-0.02848857,0.80463470,-0.80463251,0.01809390,-0.01809389,0.54450944,-0.54450883
1.33566783,2.53363152,-2.53362727,0.93512893,-0.93512847,1.12150500,-1.12150273,0.02886690,-0.02886695,0.77117892,-0.77117695,0.01780362,-0.01780362,0.53843581,-0.53843542
1.34167084,2.48246567,-2.48246248,0.93207991,-0.93207984,1.09671194,-1.09671017,0.02960161,-0.02960169,0.74161118,-0.74160947,0.01772975,-0.01772977,0.53584162,-0.53584150
1.34767384,2.44786786,-2.44786587,0.93529148,-0.93529186,1.07943129,-1.07943007,0.03073217,-0.03073228,0.71656018,-0.71655877,0.01787971,-0.01787974,0.53707131,-0.53707147
1.35367684,2.43147381,-2.43147313,0.94534719,-0.94534805,1.07038616,-1.07038554,0.03229596,-0.03229610,0.69654813,-0.69654706,0.01825589,-0.01825593,0.54239547,-0.54239593
1.35967984,2.43454588,-2.43454660,0.96269048,-0.96269186,1.07013422,-1.07013423,0.03432684,-0.03432702,0.68197894,-0.68197824,0.01885564,-0.01885569,0.55200307,-0.55200383
1.36568284,2.45793318,-2.45793535,0.98760647,-0.98760839,1.07905003,-1.07905070,0.03685360,-0.03685382,0.67312907,-0.67312876,0.01967125,-0.01967132,0.56599463,-0.56599572
1.37168584,2.50203900,-2.50204265,1.02020653,-1.02020901,1.09731069,-1.09731204,0.03989845,-0.03989871,0.67014124,-0.67014133,0.02069007,-0.02069015,0.58437670,-0.58437811
1.37768884,2.56679669,-2.56680180,1.06041632,-1.06041933,1.12488518,-1.12488718,0.04347552,-0.04347582,0.67302114,-0.67302163,0.02189472,-0.02189481,0.60705766,-0.60705938
1.38369185,2.65165494,-2.65166147,1.10796771,-1.10797124,1.16152782,-1.16153046,0.04758946,-0.04758980,0.68163727,-0.68163815,0.02326337,-0.02326347,0.63384521,-0.63384723
1.38969485,2.75557350,-2.75558138,1.16239527,-1.16239929,1.20677638,-1.20677963,0.05223416,-0.05223453,0.69572397,-0.69572522,0.02477015,-0.02477026,0.66444587,-0.66444817
1.39569785,2.87703044,-2.87703954,1.22303776,-1.22304221,1.25995517,-1.25995897,0.05739170,-0.05739212,0.71488759,-0.71488919,0.02638565,-0.02638577,0.69846657,-0.69846911
1.40170085,3.01404144,-3.01405163,1.28904494,-1.28904978,1.32018341,-1.32018770,0.06303157,-0.06303202,0.73861595,-0.73861786,0.02807749,-0.02807761,0.73541882,-0.73542157
1.40770385,3.16419204,-3.16420314,1.35939022,-1.35939535,1.38638933,-1.38639403,0.06911015,-0.06911063,0.76629077,-0.76629294,0.02981101,-0.02981113,0.77472554,-0.77472847
1.41370685,3.32468278,-3.32469458,1.43288893,-1.43289429,1.45732981,-1.45733483,0.07557069,-0.07557119,0.79720302,-0.79720541,0.03155001,-0.03155013,0.81573070,-0.81573375
1.41970985,3.49238702,-3.49239929,1.50822250,-1.50822798,1.53161570,-1.53162094,0.08234359,-0.08234412,0.83057089,-0.83057344,0.03325758,-0.03325770,0.85771179,-0.85771490
1.42571286,3.66392088,-3.66393338,1.58396783,-1.58397333,1.60774245,-1.60774779,0.08934731,-0.08934785,0.86555998,-0.86556264,0.03489700,-0.03489711,0.89989504,-0.89989816
1.43171586,3.83572380,-3.83573627,1.65863164,-1.65863705,1.68412541,-1.68413074,0.09648958,-0.09649013,0.90130516,-0.90130786,0.03643258,-0.03643268,0.94147316,-0.94147624
1.43771886,4.00414784,-4.00416001,1.73068862,-1.73069383,1.75913914,-1.75914434,0.10366929,-0.10366984,0.93693365,-0.93693632,0.03783061,-0.03783071,0.98162510,-0.98162807
1.44372186,4.16555339,-4.16556500,1.79862253,-1.79862744,1.83115955,-1.83116450,0.11077870,-0.11077924,0.97158850,-0.97159109,0.03906023,-0.03906032,1.01953739,-1.01954020
1.44972486,4.31640810,-4.31641890,1.86096876,-1.86097326,1.89860770,-1.89861229,0.11770611,-0.11770664,1.00445180,-1.00445425,0.04009422,-0.04009429,1.05442627,-1.05442886
1.45572786,4.45338586,-4.45339560,1.91635689,-1.91636089,1.95999364,-1.95999777,0.12433893,-0.12433943,1.03476680,-1.03476906,0.04090974,-0.04090980,1.08555991,-1.08556222
1.46173087,4.57346196,-4.57347044,1.96355172,-1.96355512,2.01395890,-2.01396247,0.13056684,-0.13056731,1.06185815,-1.06186016,0.04148897,-0.04148902,1.11227975,-1.11228173
1.46773387,4.67400088,-4.67400790,2.00149091,-2.00149365,2.05931577,-2.05931870,0.13628523,-0.13628565,1.08514944,-1.08515117,0.04181957,-0.04181960,1.13402017,-1.13402178
1.47373687,4.75283292,-4.75283834,2.02931790,-2.02931992,2.09508193,-2.09508415,0.14139850,-0.14139887,1.10417747,-1.10417889,0.04189498,-0.04189499,1.15032551,-1.15032674
1.47973987,4.80831640,-4.80832011,2.04640844,-2.04640969,2.12050882,-2.12051029,0.14582324,-0.14582356,1.11860251,-1.11860358,0.04171459,-0.04171459,1.16086381,-1.16086461
1.48574287,4.83938260,-4.83938453,2.05238955,-2.05239001,2.13510257,-2.13510325,0.14949112,-0.14949138,1.12821418,-1.12821490,0.04128371,-0.04128369,1.16543635,-1.16543672
1.49174587,4.84556128,-4.84556141,2.04715010,-2.04714977,2.13863634,-2.13863622,0.15235128,-0.15235148,1.13293283,-1.13293318,0.04061330,-0.04061326,1.16398281,-1.16398274
1.49774887,4.82698544,-4.82698379,2.03084226,-2.03084116,2.13115360,-2.13115269,0.15437220,-0.15437234,1.13280605,-1.13280605,0.03971962,-0.03971957,1.15658146,-1.15658097
1.50375188,4.78437504,-4.78437168,2.00387386,-2.00387201,2.11296197,-2.11296031,0.15554281,-0.15554288,1.12800091,-1.12800057,0.03862365,-0.03862359,1.14344457,-1.14344366
1.50975488,4.71900014,-4.71899518,1.96689173,-1.96688919,2.08461794,-2.08461558,0.15587292,-0.15587294,1.11879187,-1.11879120,0.03735039,-0.03735031,1.12490899,-1.12490770
1.51575788,4.63262514,-4.63261871,1.92075695,-1.92075378,2.04690289,-2.04689988,0.15539285,-0.15539280,1.10554525,-1.10554430,0.03592804,-0.03592796,1.10142251,-1.10142088
