energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-0.19509755,8.64319550,0.45473079,3.94479574,0.02909227,0.97890296,2.43217651,2.66331220,0.10369181,0.82401683
-0.18909455,8.51826538,0.45476370,3.86091538,0.02903574,0.97890713,2.41176591,2.63086526,0.10339257,0.81038652
-0.18309155,8.39707535,0.45597540,3.77891235,0.02897832,0.97979841,2.39022755,2.59907235,0.10307007,0.79691816
-0.17708854,8.28084517,0.45830361,3.69917066,0.02892624,0.98177779,2.36798726,2.56841459,0.10273450,0.78382480
-0.17108554,8.17063484,0.46165535,3.62197368,0.02888476,0.98504249,2.34546904,2.53934132,0.10239422,0.77130284
-0.16508254,8.06730303,0.46590875,3.54749133,0.02885796,0.98977816,2.32308198,2.51225348,0.10205515,0.75952682
-0.15907954,7.97147332,0.47091572,3.47577274,0.02884845,0.99615085,2.30120774,2.48748853,0.10172042,0.74864502
-0.15307654,7.88350962,0.47650568,3.40674496,0.02885731,1.00429858,2.28018910,2.46530753,0.10139015,0.73877586
-0.14707354,7.80350167,0.48248997,3.34021776,0.02888398,1.01432317,2.26031996,2.44588508,0.10106131,0.73000528
-0.14107054,7.73126117,0.48866704,3.27589413,0.02892626,1.02628238,2.24183698,2.42930230,0.10072788,0.72238496
-0.13506753,7.66632848,0.49482808,3.21338615,0.02898051,1.04018269,2.22491323,2.41554336,0.10038110,0.71593159
-0.12906453,7.60798948,0.50076302,3.15223524,0.02904173,1.05597327,2.20965390,2.40449555,0.10000984,0.71062696
-0.12306153,7.55530170,0.50626661,3.09193585,0.02910390,1.07354111,2.19609421,2.39595282,0.09960117,0.70641897
-0.11705853,7.50712860,0.51114445,3.03196147,0.02916024,1.09270800,2.18419951,2.38962287,0.09914102,0.70322336
-0.11105553,7.46218032,0.51521854,2.97179141,0.02920362,1.11322939,2.17386754,2.38513708,0.09861483,0.70092626
-0.10505253,7.41905936,0.51833239,2.91093732,0.02922693,1.13479548,2.16493281,2.38206328,0.09800836,0.69938730
-0.09904952,7.37630926,0.52035529,2.84896794,0.02922344,1.15703470,2.15717281,2.37992057,0.09730835,0.69844335
-0.09304652,7.33246441,0.52118570,2.78553098,0.02918720,1.17951974,2.15031597,2.37819570,0.09650333,0.69791275
-0.08704352,7.28609912,0.52075356,2.72037105,0.02911336,1.20177592,2.14405105,2.37636041,0.09558415,0.69759985
-0.08104052,7.23587427,0.51902144,2.65334288,0.02899844,1.22329201,2.13803777,2.37388910,0.09454461,0.69729997
-0.07503752,7.18057988,0.51598463,2.58441924,0.02884057,1.24353309,2.13191824,2.37027607,0.09338181,0.69680456
-0.06903452,7.11917230,0.51166996,2.51369332,0.02863956,1.26195515,2.12532894,2.36505196,0.09209652,0.69590636
-0.06303152,7.05080492,0.50613369,2.44137552,0.02839697,1.27802093,2.11791285,2.35779861,0.09069325,0.69440480
-0.05702851,6.97485156,0.49945843,2.36778503,0.02811603,1.29121639,2.10933140,2.34816197,0.08918029,0.69211110
-0.05102551,6.89092215,0.49174929,2.29333667,0.02780151,1.30106729,2.09927586,2.33586269,0.08756959,0.68885325
-0.04502251,6.79887038,0.48312951,2.21852390,0.02745949,1.30715503,2.08747780,2.32070401,0.08587642,0.68448071
-0.03901951,6.69879358,0.47373573,2.14389883,0.02709707,1.30913122,2.07371832,2.30257689,0.08411905,0.67886854
-0.03301651,6.59102517,0.46371316,2.07005032,0.02672200,1.30673018,2.05783580,2.28146211,0.08231820,0.67192101
-0.02701351,6.47612043,0.45321088,1.99758144,0.02634235,1.29977901,2.03973187,2.25742959,0.08049652,0.66357457
-0.02101051,6.35483635,0.44237749,1.92708726,0.02596605,1.28820453,2.01937550,2.23063499,0.07867796,0.65379991
-0.01500750,6.22810686,0.43135719,1.85913408,0.02560057,1.27203696,1.99680511,2.20131377,0.07688715,0.64260323
-0.00900450,6.09701443,0.42028660,1.79424110,0.02525254,1.25141002,1.97212867,2.16977321,0.07514875,0.63002659
-0.00300150,5.96275937,0.40929227,1.73286528,0.02492744,1.22655753,1.94552172,2.13638257,0.07348689,0.61614725
0.00300150,5.82662813,0.39848903,1.67538985,0.02462935,1.19780672,1.91722375,2.10156212,0.07192462,0.60107609
0.00900450,5.68996169,0.38797912,1.62211701,0.02436079,1.16556840,1.88753267,2.06577118,0.07048343,0.58495512
0.01500750,5.55412511,0.37785206,1.57326472,0.02412264,1.13032460,1.85679803,2.02949593,0.06918288,0.56795412
0.02101051,5.42047921,0.36818520,1.52896762,0.02391413,1.09261422,1.82541286,1.99323712,0.06804033,0.55026659
0.02701351,5.29035492,0.35904490,1.48928157,0.02373293,1.05301720,1.79380468,1.95749838,0.06707073,0.53210504
0.03301651,5.16503077,0.35048796,1.45419147,0.02357533,1.01213801,1.76242572,1.92277504,0.06628655,0.51369581
0.03901951,5.04571376,0.34256342,1.42362147,0.02343647,0.97058911,1.73174280,1.88954407,0.06569777,0.49527362
0.04502251,4.93352344,0.33531440,1.39744700,0.02331062,0.92897485,1.70222690,1.85825490,0.06531196,0.47707596
0.05102551,4.82947911,0.32877988,1.37550758,0.02319157,0.88787659,1.67434272,1.82932151,0.06513439,0.45933748
0.05702851,4.73448959,0.32299620,1.35761979,0.02307294,0.84783929,1.64853845,1.80311547,0.06516824,0.44228462
0.06303152,4.64934515,0.31799842,1.34358949,0.02294856,0.80936012,1.62523574,1.77996004,0.06541471,0.42613054
0.06903452,4.57471111,0.31382104,1.33322265,0.02281283,0.77287911,1.60482019,1.76012523,0.06587330,0.41107053
0.07503752,4.51112249,0.31049854,1.32633423,0.02266104,0.73877218,1.58763235,1.74382361,0.06654190,0.39727800
0.08104052,4.45897946,0.30806529,1.32275485,0.02248961,0.70734641,1.57395940,1.73120681,0.06741693,0.38490117
0.08704352,4.41854330,0.30655515,1.32233476,0.02229632,0.67883755,1.56402769,1.72236279,0.06849347,0.37406040
0.09304652,4.38993271,0.30600073,1.32494543,0.02208043,0.65340961,1.55799636,1.71731367,0.06976525,0.36484644
0.09904952,4.37312072,0.30643235,1.33047858,0.02184276,0.63115634,1.55595200,1.71601435,0.07122466,0.35731936
0.10505253,4.36793237,0.30787684,1.33884315,0.02158561,0.61210426,1.55790483,1.71835195,0.07286271,0.35150834
0.11105553,4.37404368,0.31035632,1.34996050,0.02131275,0.59621715,1.56378642,1.72414622,0.07466897,0.34741219
0.11705853,4.39098227,0.31388703,1.36375838,0.02102918,0.58340158,1.57344914,1.73315113,0.07663143,0.34500057
0.12306153,4.41813037,0.31847821,1.38016412,0.02074095,0.57351327,1.58666767,1.74505782,0.07873645,0.34421597
0.12906453,4.45473054,0.32413132,1.39909768,0.02045485,0.56636406,1.60314238,1.75949896,0.08096868,0.34497612
0.13506753,4.49989456,0.33083938,1.42046502,0.02017815,0.56172928,1.62250486,1.77605478,0.08331105,0.34717696
0.14107054,4.55261575,0.33858669,1.44415219,0.01991826,0.55935519,1.64432552,1.79426068,0.08574475,0.35069600
0.14707354,4.61178458,0.34734876,1.47002050,0.01968242,0.55896651,1.66812292,1.81361627,0.08824934,0.35539585
0.15307654,4.67620752,0.35709252,1.49790313,0.01947738,0.56027371,1.69337484,1.83359587,0.09080287,0.36112793
0.15907954,4.74462853,0.36777666,1.52760311,0.01930917,0.56298000,1.71953059,1.85365997,0.09338212,0.36773622
0.16508254,4.81575262,0.37935221,1.55889288,0.01918281,0.56678789,1.74602422,1.87326737,0.09596285,0.37506083
0.17108554,4.88827053,0.39176308,1.59151536,0.01910218,0.57140520,1.77228808,1.89188760,0.09852018,0.38294143
0.17708854,4.96088376,0.40494664,1.62518621,0.01906988,0.57655046,1.79776638,1.90901303,0.10102891,0.39122034
0.18309155,5.03232885,0.41883428,1.65959736,0.01908715,0.58195763,1.82192805,1.92417027,0.10346401,0.39974524
0.18909455,5.10140012,0.43335181,1.69442136,0.01915394,0.58738002,1.84427864,1.93693036,0.10580101,0.40837153
0.19509755,5.16696995,0.44841978,1.72931645,0.01926892,0.59259349,1.86437071,1.94691731,0.10801645,0.41696416
0.20110055,5.22800613,0.46395368,1.76393206,0.01942963,0.59739889,1.88181241,1.95381483,0.11008837,0.42539909
0.20710355,5.28358571,0.47986402,1.79791463,0.01963269,0.60162373,1.89627409,1.95737087,0.11199667,0.43356429
0.21310655,5.33290535,0.49605636,1.83091340,0.01987398,0.60512310,1.90749281,1.95740001,0.11372351,0.44136041
0.21910955,5.37528804,0.51243143,1.86258630,0.02014899,0.60778000,1.91527462,1.95378375,0.11525371,0.44870109
0.22511256,5.41018661,0.52888515,1.89260555,0.02045301,0.60950503,1.91949496,1.94646883,0.11657501,0.45551311
0.23111556,5.43718425,0.54530900,1.92066312,0.02078154,0.61023560,1.92009711,1.93546389,0.11767833,0.46173625
0.23711856,5.45599277,0.56159044,1.94647589,0.02113051,0.60993475,1.91708907,1.92083473,0.11855798,0.46732319
0.24312156,5.46644897,0.57761373,1.96979038,0.02149666,0.60858959,1.91053921,1.90269864,0.11921183,0.47223923
0.24912456,5.46850979,0.59326097,1.99038715,0.02187774,0.60620953,1.90057079,1.88121814,0.11964132,0.47646211
0.25512756,5.46224664,0.60841357,2.00808468,0.02227279,0.60282433,1.88735593,1.85659453,0.11985154,0.47998182
0.26113057,5.44783938,0.62295396,2.02274268,0.02268234,0.59848209,1.87110907,1.82906149,0.11985115,0.48280041
0.26713357,5.42557007,0.63676764,2.03426474,0.02310851,0.59324708,1.85208032,1.79887916,0.11965223,0.48493187
0.27313657,5.39581679,0.64974551,2.04260027,0.02355513,0.58719766,1.83054876,1.76632869,0.11927009,0.48640194
0.27913957,5.35904723,0.66178633,2.04774552,0.02402768,0.58042411,1.80681595,1.73170749,0.11872303,0.48724791
0.28514257,5.31581223,0.67279919,2.04974370,0.02453330,0.57302654,1.78119971,1.69532521,0.11803190,0.48751825
0.29114557,5.26673873,0.68270605,2.04868409,0.02508058,0.56511275,1.75402815,1.65750025,0.11721975,0.48727212
0.29714857,5.21252209,0.69144402,2.04470008,0.02567936,0.55679617,1.72563401,1.61855688,0.11631130,0.48657859
0.30315158,5.15391733,0.69896738,2.03796615,0.02634044,0.54819374,1.69634943,1.57882269,0.11533238,0.48551564
0.30915458,5.09172911,0.70524916,2.02869382,0.02707523,0.53942387,1.66650081,1.53862620,0.11430937,0.48416878
0.31515758,5.02680021,0.71028229,2.01712657,0.02789530,0.53060435,1.63640416,1.49829455,0.11326853,0.48262942
0.32116058,4.95999833,0.71408001,2.00353396,0.02881196,0.52185030,1.60636047,1.45815093,0.11223536,0.48099284
0.32716358,4.89220128,0.71667574,1.98820489,0.02983571,0.51327214,1.57665150,1.41851179,0.11123399,0.47935587
0.33316658,4.82428057,0.71812210,1.97144027,0.03097577,0.50497363,1.54753565,1.37968356,0.11028650,0.47781427
0.33916958,4.75708359,0.71848927,1.95354534,0.03223950,0.49704988,1.51924421,1.34195898,0.10941237,0.47645993
0.34517259,4.69141479,0.71786263,1.93482156,0.03363195,0.48958561,1.49197779,1.30561294,0.10862792,0.47537797
0.35117559,4.62801620,0.71633966,1.91555860,0.03515533,0.48265335,1.46590316,1.27089794,0.10794586,0.47464364
0.35717859,4.56754795,0.71402634,1.89602633,0.03680861,0.47631200,1.44115051,1.23803921,0.10737491,0.47431949
0.36318159,4.51056924,0.71103298,1.87646722,0.03858716,0.47060546,1.41781120,1.20722984,0.10691950,0.47445255
0.36918459,4.45752072,0.70746983,1.85708924,0.04048245,0.46556162,1.39593617,1.17862587,0.10657960,0.47507188
0.37518759,4.40870891,0.70344242,1.83805960,0.04248195,0.46119167,1.37553507,1.15234183,0.10635065,0.47618652
0.38119060,4.36429345,0.69904705,1.81949942,0.04456903,0.45748977,1.35657624,1.12844686,0.10622362,0.47778396
0.38719360,4.32427818,0.69436650,1.80147965,0.04672309,0.45443322,1.33898776,1.10696171,0.10618513,0.47982927
0.39319660,4.28850663,0.68946618,1.78401849,0.04891978,0.45198313,1.32265953,1.08785699,0.10621783,0.48226494
0.39919960,4.25666279,0.68439101,1.76708045,0.05113138,0.45008565,1.30744664,1.07105274,0.10630073,0.48501157
0.40520260,4.22827771,0.67916315,1.75057736,0.05332733,0.44867380,1.29317400,1.05641975,0.10640980,0.48796936
0.41120560,4.20274225,0.67378084,1.73437137,0.05547488,0.44766995,1.27964231,1.04378263,0.10651858,0.49102055
0.41720860,4.17932638,0.66821836,1.71828014,0.05753991,0.44698891,1.26663537,1.03292480,0.10659898,0.49403273
0.42321161,4.15720472,0.66242728,1.70208425,0.05948777,0.44654155,1.25392854,1.02359534,0.10662209,0.49686291
0.42921461,4.13548795,0.65633900,1.68553666,0.06128432,0.44623897,1.24129831,1.01551768,0.10655917,0.49936237
0.43521761,4.11325950,0.64986849,1.66837416,0.06289687,0.44599707,1.22853264,1.00839982,0.10638263,0.50138208
0.44122061,4.08961608,0.64291924,1.65033044,0.06429527,0.44574130,1.21544183,1.00194588,0.10606703,0.50277857
0.44722361,4.06371095,0.63538903,1.63115031,0.06545289,0.44541143,1.20186935,0.99586851,0.10559017,0.50341990
0.45322661,4.03479791,0.62717653,1.61060466,0.06634754,0.44496626,1.18770232,0.98990165,0.10493408,0.50319169
0.45922961,4.00227411,0.61818822,1.58850540,0.06696233,0.44438773,1.17288108,0.98381313,0.10408591,0.50200278
0.46523262,3.96571970,0.60834543,1.56471969,0.06728630,0.44368446,1.15740716,0.97741648,0.10303883,0.49979032
0.47123562,3.92493185,0.59759116,1.53918274,0.06731494,0.44289428,1.14134935,0.97058127,0.10179264,0.49652405
0.47723862,3.87995146,0.58589615,1.51190849,0.06705048,0.44208562,1.12484718,0.96324150,0.10035427,0.49220944
0.48324162,3.83108043,0.57326417,1.48299730,0.06650191,0.44135748,1.10811151,0.95540137,0.09873807,0.48688962
0.48924462,3.77888821,0.55973594,1.45264040,0.06568484,0.44083793,1.09142196,0.94713815,0.09696579,0.48064587
0.49524762,3.72420650,0.54539162,1.42112030,0.06462104,0.44068101,1.07512081,0.93860161,0.09506633,0.47359651
0.50125063,3.66811176,0.53035166,1.38880721,0.06333779,0.44106200,1.05960380,0.93001015,0.09307522,0.46589443
0.50725363,3.61189571,0.51477592,1.35615130,0.06186704,0.44217130,1.04530753,0.92164328,0.09103385,0.45772301
0.51325663,3.55702456,0.49886102,1.32367103,0.06024438,0.44420695,1.03269432,0.91383105,0.08898837,0.44929080
0.51925963,3.50508858,0.48283618,1.29193794,0.05850790,0.44736614,1.02223467,0.90694045,0.08698851,0.44082507
0.52526263,3.45774400,0.46695745,1.26155855,0.05669691,0.45183605,1.01438845,0.90135959,0.08508612,0.43256451
0.53126563,3.41664982,0.45150083,1.23315413,0.05485073,0.45778448,1.00958520,0.89748024,0.08333365,0.42475146
0.53726863,3.38340229,0.43675447,1.20733930,0.05300740,0.46535060,1.00820492,0.89567954,0.08178255,0.41762391
0.54327164,3.35947037,0.42301026,1.18470043,0.05120257,0.47463642,1.01055992,0.89630178,0.08048169,0.41140773
0.54927464,3.34613502,0.41055526,1.16577477,0.04946839,0.48569936,1.01687882,0.89964120,0.07947588,0.40630938
0.55527764,3.34443538,0.39966323,1.15103149,0.04783270,0.49854635,1.02729360,0.90592654,0.07880448,0.40250952
0.56128064,3.35512433,0.39058666,1.14085519,0.04631834,0.51312987,1.04183016,0.91530830,0.07850021,0.40015763
0.56728364,3.37863557,0.38354954,1.13553281,0.04494266,0.52934607,1.06040321,0.92784913,0.07858827,0.39936807
0.57328664,3.41506366,0.37874117,1.13524431,0.04371735,0.54703524,1.08281557,0.94351813,0.07908563,0.40021736
0.57928964,3.46415767,0.37631110,1.14005753,0.04264842,0.56598466,1.10876201,0.96218901,0.08000067,0.40274307
0.58529265,3.52532857,0.37636534,1.14992709,0.04173644,0.58593364,1.13783752,0.98364247,0.08133311,0.40694407
0.59129565,3.59766959,0.37896395,1.16469730,0.04097699,0.60658064,1.16954956,1.00757240,0.08307416,0.41278206
0.59729865,3.67998808,0.38411983,1.18410874,0.04036121,0.62759212,1.20333360,1.03359572,0.08520704,0.42018421
0.60330165,3.77084697,0.39179875,1.20780773,0.03987658,0.64861266,1.23857121,1.06126515,0.08770761,0.42904679
0.60930465,3.86861338,0.40192047,1.23535836,0.03950769,0.66927595,1.27460984,1.09008432,0.09054519,0.43923929
0.61530765,3.97151177,0.41436078,1.26625599,0.03923711,0.68921601,1.31078312,1.11952432,0.09368356,0.45060909
0.62131066,4.07767876,0.42895428,1.29994173,0.03904627,0.70807825,1.34643088,1.14904088,0.09708196,0.46298608
0.62731366,4.18521704,0.44549785,1.33581713,0.03891624,0.72552976,1.38091780,1.17809127,0.10069612,0.47618734
0.63331666,4.29224593,0.46375447,1.37325828,0.03882849,0.74126843,1.41364991,1.20615017,0.10447928,0.49002139
0.63931966,4.39694652,0.48345752,1.41162902,0.03876554,0.75503047,1.44408836,1.23272380,0.10838309,0.50429212
0.64532266,4.49760003,0.50431523,1.45029286,0.03871144,0.76659618,1.47175987,1.25736162,0.11235849,0.51880208
0.65132566,4.59261824,0.52601531,1.48862321,0.03865220,0.77579369,1.49626362,1.27966552,0.11635637,0.53335542
0.65732866,4.68056580,0.54822980,1.52601215,0.03857599,0.78250074,1.51727476,1.29929593,0.12032825,0.54776010
0.66333167,4.76017465,0.57062000,1.56187758,0.03847328,0.78664444,1.53454444,1.31597524,0.12422673,0.56182988
0.66933467,4.83035118,0.59284158,1.59566913,0.03833683,0.78819940,1.54789701,1.32948840,0.12800594,0.57538584
0.67533767,4.89017726,0.61454975,1.62687299,0.03816157,0.78718427,1.55722479,1.33968125,0.13162191,0.58825774
0.68134067,4.93890676,0.63540468,1.65501598,0.03794443,0.78365717,1.56248108,1.34645694,0.13503290,0.60028529
0.68734367,4.97595876,0.65507695,1.67966932,0.03768409,0.77771035,1.56367218,1.34977102,0.13819977,0.61131952
0.69334667,5.00090929,0.67325320,1.70045219,0.03738074,0.76946435,1.56084898,1.34962579,0.14108635,0.62122412
0.69934967,5.01348293,0.68964167,1.71703543,0.03703578,0.75906217,1.55409890,1.34606446,0.14365992,0.62987711
0.70535268,5.01354532,0.70397782,1.72914540,0.03665160,0.74666368,1.54353863,1.33916555,0.14589172,0.63717265
0.71135568,5.00109763,0.71602960,1.73656822,0.03623140,0.73244043,1.52930814,1.32903812,0.14775756,0.64302298
0.71735868,4.97627325,0.72560252,1.73915401,0.03577897,0.71657129,1.51156617,1.31581790,0.14923849,0.64736053
0.72336168,4.93933698,0.73254408,1.73682126,0.03529865,0.69923880,1.49048733,1.29966472,0.15032152,0.65014004
0.72936468,4.89068619,0.73674762,1.72956082,0.03479530,0.68062637,1.46626079,1.28076099,0.15100038,0.65134057
0.73536768,4.83085354,0.73815524,1.71743939,0.03427431,0.66091626,1.43909030,1.25931136,0.15127621,0.65096724
0.74137069,4.76051021,0.73675969,1.70060202,0.03374170,0.64028834,1.40919527,1.23554323,0.15115819,0.64905267
0.74737369,4.68046862,0.73260520,1.67927335,0.03320427,0.61891932,1.37681252,1.20970770,0.15066405,0.64565786
0.75337669,4.59168365,0.72578696,1.65375724,0.03266974,0.59698245,1.34219834,1.18208082,0.14982042,0.64087245
0.75937969,4.49525103,0.71644936,1.62443457,0.03214690,0.57464743,1.30563022,1.15296450,0.14866292,0.63481428
0.76538269,4.39240214,0.70478293,1.59175895,0.03164585,0.55208040,1.26740818,1.12268679,0.14723598,0.62762819
0.77138569,4.28449439,0.69101999,1.55625026,0.03117807,0.52944386,1.22785505,1.09160131,0.14559239,0.61948397
0.77738869,4.17299655,0.67542914,1.51848612,0.03075660,0.50689632,1.18731558,1.06008529,0.14379256,0.61057355
0.78339170,4.05946905,0.65830878,1.47909121,0.03039606,0.48459175,1.14615427,1.02853629,0.14190339,0.60110737
0.78939470,3.94553916,0.63997971,1.43872481,0.03011266,0.46267865,1.10475173,0.99736737,0.13999689,0.59131013
0.79539770,3.83287158,0.62077712,1.39806673,0.02992417,0.44129879,1.06349977,0.96700085,0.13814857,0.58141591
0.80140070,3.72313514,0.60104228,1.35780207,0.02984974,0.42058568,1.02279526,0.93786063,0.13643550,0.57166279
0.80740370,3.61796665,0.58111395,1.31860527,0.02990971,0.40066278,0.98303304,0.91036364,0.13493432,0.56228720
0.81340670,3.51893315,0.56132009,1.28112380,0.03012536,0.38164159,0.94459825,0.88491033,0.13371904,0.55351809
0.81940970,3.42749380,0.54196986,1.24596223,0.03051854,0.36361971,0.90785827,0.86187500,0.13285893,0.54557115
0.82541271,3.34496313,0.52334635,1.21366695,0.03111131,0.34667898,0.87315484,0.84159619,0.13241637,0.53864317
0.83141571,3.27247699,0.50570022,1.18471234,0.03192552,0.33088381,0.84079662,0.82436760,0.13244494,0.53290685
0.83741871,3.21096275,0.48924436,1.15948868,0.03298235,0.31627988,0.81105259,0.81043015,0.13298768,0.52850623
0.84342171,3.16111520,0.47415003,1.13829239,0.03430192,0.30289316,0.78414661,0.79996540,0.13407568,0.52555277
0.84942471,3.12337925,0.46054422,1.12131897,0.03590279,0.29072952,0.76025345,0.79309095,0.13572706,0.52412253
0.85542771,3.09794047,0.44850877,1.10865899,0.03780164,0.27977484,0.73949646,0.78985781,0.13794636,0.52425425
0.86143072,3.08472418,0.43808084,1.10029732,0.04001287,0.26999571,0.72194710,0.79025025,0.14072438,0.52594880
0.86743372,3.08340340,0.42925514,1.09611583,0.04254832,0.26134070,0.70762622,0.79418798,0.14403858,0.52916976
0.87343672,3.09341561,0.42198751,1.09589937,0.04541707,0.25374230,0.69650730,0.80153075,0.14785387,0.53384544
0.87943972,3.11398807,0.41619992,1.09934517,0.04862530,0.24711924,0.68852133,0.81208523,0.15212391,0.53987207
0.88544272,3.14417067,0.41178664,1.10607517,0.05217623,0.24137943,0.68356324,0.82561383,0.15679279,0.54711827
0.89144572,3.18287542,0.40862133,1.11565095,0.05607017,0.23642315,0.68149959,0.84184521,0.16179708,0.55543063
0.89744872,3.22892083,0.40656481,1.12759079,0.06030466,0.23214658,0.68217723,0.86048597,0.16706811,0.56464010
0.90345173,3.28107958,0.40547316,1.14138817,0.06487463,0.22844544,0.68543252,0.88123298,0.17253438,0.57456912
0.90945473,3.33812752,0.40520580,1.15653102,0.06977269,0.22521866,0.69110065,0.90378587,0.17812410,0.58503911
0.91545773,3.39889178,0.40563333,1.17252096,0.07498947,0.22237191,0.69902477,0.92785909,0.18376757,0.59587804
0.92146073,3.46229617,0.40664461,1.18889172,0.08051394,0.21982090,0.70906443,0.95319293,0.18939942,0.60692776
0.92746373,3.52740163,0.40815288,1.20522601,0.08633384,0.21749425,0.72110296,0.97956314,0.19496061,0.61805079
0.93346673,3.59344026,0.41010075,1.22117013,0.09243605,0.21533593,0.73505347,1.00678853,0.20039999,0.62913620
0.93946973,3.65984123,0.41246357,1.23644575,0.09880694,0.21330705,0.75086312,1.03473645,0.20567553,0.64010450
0.94547274,3.72624764,0.41525133,1.25085829,0.10543279,0.21138707,0.76851562,1.06332569,0.21075500,0.65091101
0.95147574,3.79252367,0.41850887,1.26430173,0.11230002,0.20957420,0.78803160,1.09252691,0.21561623,0.66154791
0.95747874,3.85875180,0.42231436,1.27675963,0.11939549,0.20788518,0.80946708,1.12236049,0.22024686,0.67204463
0.96348174,3.92522041,0.42677622,1.28830237,0.12670660,0.20635430,0.83290989,1.15289203,0.22464373,0.68246668
0.96948474,3.99240258,0.43202859,1.29908089,0.13422143,0.20503179,0.85847433,1.18422573,0.22881182,0.69291291
0.97548774,4.06092702,0.43822555,1.30931731,0.14192871,0.20398153,0.88629421,1.21649598,0.23276297,0.70351148
0.98149075,4.13154279,0.44553439,1.31929288,0.14981766,0.20327838,0.91651460,1.24985760,0.23651435,0.71441446
0.98749375,4.20507939,0.45412811,1.32933389,0.15787782,0.20300497,0.94928261,1.28447522,0.24008694,0.72579160
0.99349675,4.28240393,0.46417770,1.33979625,0.16609868,0.20324825,0.98473761,1.32051215,0.24350385,0.73782325
0.99949975,4.36437747,0.47584420,1.35104950,0.17446929,0.20409585,1.02300120,1.35811941,0.24678889,0.75069298
1.00550275,4.45181203,0.48927121,1.36346072,0.18297771,0.20563246,1.06416742,1.39742510,0.24996521,0.76457993
1.01150575,4.54543008,0.50457781,1.37737932,0.19161046,0.20793614,1.10829345,1.43852473,0.25305422,0.77965142
1.01750875,4.64582797,0.52185242,1.39312296,0.20035186,0.21107495,1.15539124,1.48147271,0.25607469,0.79605589
1.02351176,4.75344424,0.54114751,1.41096531,0.20918333,0.21510379,1.20542035,1.52627523,0.25904226,0.81391648
1.02951476,4.86853403,0.56247566,1.43112583,0.21808281,0.22006165,1.25828221,1.57288483,0.26196910,0.83332552
1.03551776,4.99114992,0.58580677,1.45376194,0.22702404,0.22596928,1.31381604,1.62119667,0.26486390,0.85433991
1.04152076,5.12112971,0.61106659,1.47896356,0.23597608,0.23282744,1.37179661,1.67104665,0.26773204,0.87697772
1.04752376,5.25809116,0.63813668,1.50675018,0.24490285,0.24061564,1.43193391,1.72221127,0.27057595,0.90121591
1.05352676,5.40143360,0.66685551,1.53707019,0.25376286,0.24929153,1.49387480,1.77440937,0.27339556,0.92698935
1.05952976,5.55034615,0.69702092,1.56980255,0.26250918,0.25879092,1.55720663,1.82730558,0.27618883,0.95419111
1.06553277,5.70382218,0.72839358,1.60476033,0.27108955,0.26902838,1.62146289,1.88051537,0.27895227,0.98267396
1.07153577,5.86067950,0.76070156,1.64169610,0.27944686,0.27989850,1.68613071,1.93361174,0.28168150,1.01225312
1.07753877,6.01958569,0.79364565,1.68030876,0.28751985,0.29127777,1.75066010,1.98613332,0.28437163,1.04271023
1.08354177,6.17908821,0.82690557,1.72025176,0.29524412,0.30302703,1.81447487,2.03759378,0.28701772,1.07379833
1.08954477,6.33764830,0.86014668,1.76114218,0.30255338,0.31499446,1.87698492,2.08749242,0.28961504,1.10524789
1.09554777,6.49367837,0.89302717,1.80257076,0.30938104,0.32701897,1.93759970,2.13532580,0.29215933,1.13677370
1.10155078,6.64558189,0.92520561,1.84411240,0.31566196,0.33893413,1.99574250,2.18060004,0.29464700,1.16808253
1.10755378,6.79179495,0.95634860,1.88533716,0.32133435,0.35057224,2.05086528,2.22284371,0.29707528,1.19888126
1.11355678,6.93082871,0.98613846,1.92582131,0.32634186,0.36176874,2.10246350,2.26162090,0.29944235,1.22888547
1.11955978,7.06131132,1.01428074,1.96515838,0.33063555,0.37236651,2.15009067,2.29654406,0.30174753,1.25782804
1.12556278,7.18202850,1.04051130,2.00296990,0.33417592,0.38222029,2.19337189,2.32728634,0.30399143,1.28546763
1.13156578,7.29196098,1.06460292,2.03891552,0.33693468,0.39120069,2.23201617,2.35359273,0.30617614,1.31159662
1.13756878,7.39031768,1.08637099,2.07270223,0.33889627,0.39919796,2.26582656,2.37528985,0.30830544,1.33604831
1.14357179,7.47656291,1.10567820,2.10409234,0.34005905,0.40612518,2.29470804,2.39229347,0.31038500,1.35870290
1.14957479,7.55043615,1.12243806,2.13290977,0.34043600,0.41192074,2.31867222,2.40461370,0.31242256,1.37949197
1.15557779,7.61196296,1.13661677,2.15904447,0.34005494,0.41655011,2.33783878,2.41235712,0.31442802,1.39840113
1.16158079,7.66145597,1.14823361,2.18245440,0.33895821,0.42000668,2.35243309,2.41572568,0.31641343,1.41547065
1.16758379,7.69950478,1.15735942,2.20316494,0.33720170,0.42231157,2.36277992,2.41501196,0.31839279,1.43079367
1.17358679,7.72695455,1.16411326,2.22126546,0.33485336,0.42351257,2.36929314,2.41059098,0.32038174,1.44451208
1.17958979,7.74487311,1.16865713,2.23690299,0.33199119,0.42368199,2.37246156,2.40290832,0.32239696,1.45680993
1.18559280,7.75450726,1.17118902,2.25027289,0.32870067,0.42291362,2.37283128,2.39246501,0.32445531,1.46790458
