energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.49674837,4.48514846,-2.15590069,0.00124186,-0.00008104,0.70698874,-0.36062706,0.72913677,-0.25834672,1.80597776,-0.54807681,0.82631785,-0.46437616,1.46174133,-0.42963071,0.02115405,-0.03839304,0.39425145,-1.01753295
-3.49074537,4.43783037,-2.13733608,0.00120053,-0.00008116,0.69866139,-0.36403757,0.71887184,-0.25091230,1.80634518,-0.54648597,0.81012664,-0.45522592,1.44069481,-0.43192709,0.02102233,-0.03836369,0.38032829,-0.99042042
-3.48474237,4.37980245,-2.11277618,0.00115754,-0.00008077,0.68668621,-0.36642334,0.70776921,-0.24259030,1.80509245,-0.54399714,0.79012896,-0.44494122,1.41567297,-0.43261808,0.02080893,-0.03814022,0.36523681,-0.96039356
-3.47873937,4.31237770,-2.08286105,0.00111365,-0.00007985,0.67126934,-0.36785017,0.69604744,-0.23352683,1.80265398,-0.54069777,0.76662455,-0.43377247,1.38708543,-0.43177700,0.02051950,-0.03773230,0.34920844,-0.92792864
-3.47273637,4.23695724,-2.04830406,0.00106957,-0.00007843,0.65267171,-0.36839474,0.68392375,-0.22387719,1.79946100,-0.53668733,0.73996801,-0.42197377,1.35536715,-0.42950223,0.02016060,-0.03715263,0.33248300,-0.89353493
-3.46673337,4.15498620,-2.00986006,0.00102594,-0.00007654,0.63120143,-0.36813945,0.67160403,-0.21380065,1.79592505,-0.53207112,0.71055804,-0.40979266,1.32096851,-0.42591160,0.01973946,-0.03641645,0.31530125,-0.85773739
-3.46073037,4.06791392,-1.96829292,0.00098327,-0.00007421,0.60720503,-0.36716720,0.65927442,-0.20345542,1.79242503,-0.52695357,0.67882605,-0.39746068,1.28434622,-0.42113631,0.01926366,-0.03554092,0.29789806,-0.82105927
-3.45472736,3.97715990,-1.92434418,0.00094197,-0.00007149,0.58105821,-0.36555668,0.64709503,-0.19299390,1.78929847,-0.52143176,0.64522444,-0.38518503,1.24595541,-0.41531478,0.01874091,-0.03454451,0.28049643,-0.78400522
-3.44872436,3.88408667,-1.87870447,0.00090234,-0.00006843,0.55315615,-0.36337820,0.63519572,-0.18255852,1.78683710,-0.51558937,0.61021494,-0.37314189,1.20624317,-0.40858668,0.01817882,-0.03344643,0.26330244,-0.74704598
-3.44272136,3.78998019,-1.83198927,0.00086457,-0.00006508,0.52390390,-0.36069060,0.62367436,-0.17227825,1.78528673,-0.50949159,0.57425751,-0.36147150,1.16564376,-0.40108753,0.01758470,-0.03226597,0.24650140,-0.71060504
-3.43671836,3.69603779,-1.78472036,0.00082874,-0.00006150,0.49370704,-0.35753907,0.61259713,-0.16226592,1.78485096,-0.50318131,0.53780006,-0.35027542,1.12457540,-0.39294423,0.01696543,-0.03102204,0.23025513,-0.67504808
-3.43071536,3.60336330,-1.73731374,0.00079484,-0.00005774,0.46296303,-0.35395445,0.60200102,-0.15261651,1.78569822,-0.49667691,0.50126931,-0.33961578,1.08343884,-0.38427163,0.01632736,-0.02973268,0.21470035,-0.64067544
-3.42471236,3.51296850,-1.69007474,0.00076277,-0.00005388,0.43205335,-0.34995369,0.59189797,-0.14340628,1.78797107,-0.48997181,0.46506297,-0.32951676,1.04261738,-0.37517043,0.01567631,-0.02841470,0.19994820,-0.60771792
-3.41870935,3.42577958,-1.64320027,0.00073238,-0.00004996,0.40133674,-0.34554166,0.58228040,-0.13469290,1.79179681,-0.48303584,0.42954361,-0.31996791,1.00247817,-0.36572640,0.01501753,-0.02708341,0.18608469,-0.57633594
-3.41270635,3.34264728,-1.59678797,0.00070346,-0.00004604,0.37114363,-0.34071414,0.57312762,-0.12651639,1.79729831,-0.47581838,0.39503395,-0.31092928,0.96337443,-0.35601099,0.01435574,-0.02575249,0.17317193,-0.54662189
-3.40670335,3.26435873,-1.55085162,0.00067580,-0.00004216,0.34177176,-0.33546181,0.56441259,-0.11890083,1.80460391,-0.46825312,0.36181397,-0.30233782,0.92564830,-0.34608315,0.01369524,-0.02443392,0.16125010,-0.51860551
-3.40070035,3.19164970,-1.50534149,0.00064917,-0.00003838,0.31348321,-0.32977500,0.55610873,-0.11185668,1.81385531,-0.46026413,0.33011947,-0.29411487,0.88963377,-0.33599228,0.01303995,-0.02313803,0.15033971,-0.49226163
-3.39469735,3.12521531,-1.46016853,0.00062335,-0.00003473,0.28650255,-0.32364889,0.54819598,-0.10538356,1.82521276,-0.45177291,0.30014217,-0.28617415,0.85565942,-0.32578198,0.01239355,-0.02187362,0.14044428,-0.46751999
-3.38869435,3.06571806,-1.41523066,0.00059815,-0.00003123,0.26101625,-0.31708883,0.54066611,-0.09947330,1.83885679,-0.44270594,0.27203104,-0.27842987,0.82405039,-0.31549436,0.01175956,-0.02064819,0.13155307,-0.44427628
-3.38269135,3.01379205,-1.37043961,0.00057342,-0.00002793,0.23717309,-0.31011552,0.53352665,-0.09411316,1.85498619,-0.43300236,0.24589476,-0.27080455,0.79512944,-0.30517458,0.01114143,-0.01946811,0.12364370,-0.42240396
-3.37668834,2.97004270,-1.32574652,0.00054905,-0.00002483,0.21508551,-0.30276958,0.52680338,-0.08928892,1.87381233,-0.42262117,0.22180502,-0.26323612,0.76921667,-0.29487527,0.01054261,-0.01833896,0.11668469,-0.40176602
-3.37068534,2.93504173,-1.28116498,0.00052502,-0.00002195,0.19483164,-0.29511528,0.52054121,-0.08498773,1.89554985,-0.41154768,0.19980037,-0.25568393,0.74662773,-0.28466049,0.00996661,-0.01726575,0.11063772,-0.38222618
-3.36468234,2.90931756,-1.23678982,0.00050131,-0.00001930,0.17645800,-0.28724320,0.51480344,-0.08120070,1.92040464,-0.39979859,0.17989054,-0.24813342,0.72767056,-0.27460899,0.00941701,-0.01625320,0.10545953,-0.36365900
-3.35867934,2.89334167,-1.19281089,0.00047801,-0.00001688,0.15998242,-0.27927156,0.50966952,-0.07792484,1.94855950,-0.38742563,0.16206073,-0.24059928,0.71264049,-0.26481644,0.00889748,-0.01530592,0.10110352,-0.34595830
-3.35267634,2.88751188,-1.14952074,0.00045523,-0.00001468,0.14539735,-0.27134613,0.50523152,-0.07516458,1.98015885,-0.37451731,0.14627599,-0.23312694,0.70181398,-0.25539656,0.00841171,-0.01442863,0.09752100,-0.32904384
-3.34667334,2.89213359,-1.10731600,0.00043314,-0.00001271,0.13267315,-0.26363862,0.50158945,-0.07293255,2.01529327,-0.36119882,0.13248525,-0.22579233,0.69544121,-0.24648088,0.00796336,-0.01362622,0.09466212,-0.31286573
-3.34067034,2.90740033,-1.06669222,0.00041194,-0.00001095,0.12176134,-0.25634359,0.49884592,-0.07124976,2.05398513,-0.34762996,0.12062503,-0.21870009,0.69373773,-0.23821723,0.00755600,-0.01290381,0.09247649,-0.29740673
-3.33466733,2.93337511,-1.02823253,0.00039187,-0.00000939,0.11259768,-0.24967407,0.49710026,-0.07014513,2.09617616,-0.33400124,0.11062257,-0.21198019,0.69687567,-0.23076691,0.00719300,-0.01226676,0.09091366,-0.28268244
-3.32866433,2.96997371,-0.99259078,0.00037319,-0.00000801,0.10510503,-0.24385584,0.49644271,-0.06965442,2.14171805,-0.32052835,0.10239855,-0.20578339,0.70497487,-0.22430068,0.00687739,-0.01172050,0.08992340,-0.26873941
-3.32266133,3.01695121,-0.96046986,0.00035615,-0.00000682,0.09919591,-0.23912089,0.49694869,-0.06981859,2.19036656,-0.30744523,0.09586918,-0.20027551,0.71809440,-0.21899380,0.00661180,-0.01127048,0.08945584,-0.25565163
-3.31665833,3.07389283,-0.93259653,0.00034103,-0.00000578,0.09477468,-0.23570009,0.49867373,-0.07068182,2.24177970,-0.29499613,0.09094774,-0.19563111,0.73622497,-0.21502017,0.00639831,-0.01092188,0.08946170,-0.24351552
-3.31065533,3.14020970,-0.90969395,0.00032809,-0.00000488,0.09173945,-0.23381553,0.50164911,-0.07228909,2.29552010,-0.28342700,0.08754564,-0.19202664,0.75928261,-0.21254606,0.00623839,-0.01067943,0.08989235,-0.23244396
-3.30465233,3.21514009,-0.89245324,0.00031756,-0.00000412,0.08998366,-0.23367284,0.50587852,-0.07468366,2.35106149,-0.27297667,0.08557307,-0.18963356,0.78710399,-0.21172366,0.00613277,-0.01054715,0.09070009,-0.22255967
-3.29864932,3.29775632,-0.88150563,0.00030967,-0.00000347,0.08939729,-0.23545387,0.51133571,-0.07790449,2.40779898,-0.26386815,0.08493926,-0.18861169,0.81944395,-0.21268469,0.00608142,-0.01052806,0.09183837,-0.21398833
-3.29264632,3.38697709,-0.87739635,0.00030461,-0.00000293,0.08986791,-0.23930993,0.51796342,-0.08198367,2.46506261,-0.25630057,0.08555253,-0.18910312,0.85597515,-0.21553448,0.00608347,-0.01062391,0.09326209,-0.20685197
-3.28664332,3.48158508,-0.88056177,0.00030255,-0.00000249,0.09128145,-0.24535621,0.52567338,-0.08694423,2.52213346,-0.25044201,0.08732013,-0.19122688,0.89629044,-0.22034683,0.00613723,-0.01083500,0.09492805,-0.20126276
-3.28064032,3.58024906,-0.89131079,0.00030362,-0.00000212,0.09352288,-0.25366734,0.53434741,-0.09279814,2.57826155,-0.24642355,0.09014805,-0.19507479,0.93990768,-0.22715987,0.00624020,-0.01115992,0.09679530,-0.19731770
-3.27463732,3.68154984,-0.90981131,0.00030793,-0.00000184,0.09647676,-0.26427452,0.54383964,-0.09954496,2.63268475,-0.24433480,0.09394087,-0.20070848,0.98627724,-0.23597325,0.00638909,-0.01159548,0.09882566,-0.19509435
-3.26863432,3.78400923,-0.93608268,0.00031553,-0.00000162,0.10002778,-0.27716440,0.55397955,-0.10717095,2.68464777,-0.24422115,0.09860161,-0.20815778,1.03479201,-0.24674670,0.00657990,-0.01213655,0.10098410,-0.19464770
-3.26263132,3.88612100,-0.96999425,0.00032648,-0.00000146,0.10406127,-0.29227968,0.56457584,-0.11564887,2.73342066,-0.24608267,0.10403188,-0.21742070,1.08479966,-0.25940024,0.00680804,-0.01277612,0.10323915,-0.19600841
-3.25662831,3.98638295,-1.01127038,0.00034078,-0.00000137,0.10846382,-0.30952164,0.57542092,-0.12493842,2.77831598,-0.24987483,0.11013201,-0.22846469,1.13561674,-0.27381597,0.00706839,-0.01350531,0.10556321,-0.19918232
-3.25062531,4.08332900,-1.05950151,0.00035842,-0.00000133,0.11312397,-0.32875432,0.58629584,-0.13498741,2.81870425,-0.25551095,0.11680156,-0.24122938,1.18654444,-0.28984146,0.00735547,-0.01431356,0.10793280,-0.20415115
-3.24462231,4.17556043,-1.11416082,0.00037934,-0.00000134,0.11793298,-0.34981042,0.59697550,-0.14573349,2.85402719,-0.26286618,0.12393986,-0.25563060,1.23688523,-0.30729459,0.00766360,-0.01518881,0.11032859,-0.21087436
-3.23861931,4.26177537,-1.17462580,0.00040348,-0.00000141,0.12278574,-0.37249852,0.60723412,-0.15710646,2.88380854,-0.27178287,0.13144685,-0.27156536,1.28595986,-0.32596969,0.00798699,-0.01611778,0.11273545,-0.21929181
-3.23261631,4.34079557,-1.24020349,0.00043074,-0.00000153,0.12758175,-0.39661129,0.61685051,-0.16903102,2.90766229,-0.28207709,0.13922393,-0.28891766,1.33312425,-0.34564468,0.00831995,-0.01708631,0.11514219,-0.22932718
-3.22661331,4.41158976,-1.31015821,0.00046100,-0.00000170,0.13222624,-0.42193443,0.62561330,-0.18142977,2.92529820,-0.29354588,0.14717491,-0.30756469,1.37778534,-0.36608888,0.00865702,-0.01807973,0.11754132,-0.24089164
-3.22061031,4.47329297,-1.38374031,0.00049411,-0.00000192,0.13663126,-0.44825573,0.63332581,-0.19422631,2.93652484,-0.30597501,0.15520702,-0.32738327,1.41941549,-0.38707112,0.00899308,-0.01908328,0.11992859,-0.25388773
-3.21460730,4.52522116,-1.46021446,0.00052990,-0.00000220,0.14071681,-0.47537388,0.63981045,-0.20734829,2.94125009,-0.31914685,0.16323182,-0.34825582,1.45756470,-0.40836772,0.00932351,-0.02008245,0.12230248,-0.26821293
-3.20860430,4.56688074,-1.53888580,0.00056816,-0.00000254,0.14441189,-0.50310649,0.64491257,-0.22073007,2.93947938,-0.33284794,0.17116601,-0.37007586,1.49187019,-0.42977000,0.00964428,-0.02106344,0.12466356,-0.28376277
-3.20260130,4.59797285,-1.61912260,0.00060864,-0.00000294,0.14765550,-0.53129676,0.64850359,-0.23431503,2.93131190,-0.34687587,0.17893209,-0.39275237,1.52206289,-0.45109076,0.00995201,-0.02201346,0.12701387,-0.30043322
-3.19659830,4.61839222,-1.70037404,0.00065107,-0.00000340,0.15039737,-0.55981856,0.65048343,-0.24805711,2.91693497,-0.36104536,0.18645887,-0.41621287,1.54797059,-0.47216951,0.01024404,-0.02292107,0.12935627,-0.31812217
-3.19059530,4.62822084,-1.78218212,0.00069513,-0.00000392,0.15259861,-0.58857941,0.65078204,-0.26192161,2.89661697,-0.37519293,0.19368172,-0.44040488,1.56951764,-0.49287611,0.01051842,-0.02377640,0.13169373,-0.33672981
-3.18459230,4.62771673,-1.86418679,0.00074046,-0.00000449,0.15423197,-0.61752119,0.64936013,-0.27588511,2.87069910,-0.38918024,0.20054267,-0.46529570,1.58672118,-0.51311252,0.01077397,-0.02457131,0.13402882,-0.35615798
-3.17858929,4.61729846,-1.94612412,0.00078665,-0.00000513,0.15528195,-0.64661840,0.64620907,-0.28993442,2.83958633,-0.40289582,0.20699033,-0.49087024,1.59968430,-0.53281271,0.01101014,-0.02529949,0.13636314,-0.37630843
-3.17258629,4.59752617,-2.02781744,0.00083325,-0.00000583,0.15574453,-0.67587406,0.64134997,-0.30406473,2.80373782,-0.41625514,0.21297960,-0.51712711,1.60858624,-0.55194058,0.01122703,-0.02595642,0.13869697,-0.39708013
-3.16658329,4.56908000,-2.10916194,0.00087979,-0.00000658,0.15562663,-0.70531338,0.63483207,-0.31827678,2.76365744,-0.42919914,0.21847140,-0.54407313,1.61367046,-0.57048602,0.01142528,-0.02653933,0.14102900,-0.41836587
-3.16058029,4.53273701,-2.19010372,0.00092572,-0.00000739,0.15494529,-0.73497547,0.62673047,-0.33257352,2.71988439,-0.44169126,0.22343226,-0.57171635,1.61523094,-0.58845950,0.01160597,-0.02704695,0.14335622,-0.44004842
-3.15457729,4.48934770,-2.27061443,0.00097050,-0.00000823,0.15372664,-0.76490359,0.61714350,-0.34695615,2.67298462,-0.45371321,0.22783400,-0.60005817,1.61359767,-0.60588529,0.01177047,-0.02747938,0.14567397,-0.46199647
-3.14857429,4.43981327,-2.35066324,0.00101353,-0.00000912,0.15200463,-0.79513444,0.60618968,-0.36141994,2.62354313,-0.46525984,0.23165349,-0.62908480,1.60912184,-0.62279388,0.01192039,-0.02783775,0.14797611,-0.48406090
-3.14257129,4.38506451,-2.43018777,0.00105424,-0.00001002,0.14981965,-0.82568707,0.59400455,-0.37595010,2.57215746,-0.47633333,0.23487249,-0.65875876,1.60216162,-0.63921401,0.01205739,-0.02812394,0.15025537,-0.50607161
-3.13656828,4.32604341,-2.50906602,0.00109203,-0.00001095,0.14721705,-0.85655218,0.58073756,-0.39051787,2.51943260,-0.48693719,0.23747771,-0.68901084,1.59306919,-0.65516485,0.01218311,-0.02834027,0.15250383,-0.52783536
-3.13056528,4.26368791,-2.58709113,0.00112632,-0.00001188,0.14424562,-0.88768231,0.56654907,-0.40507715,2.46597724,-0.49707035,0.23946104,-0.71973306,1.58217940,-0.67064875,0.01229904,-0.02848921,0.15471338,-0.54913486
-3.12456228,4.19892042,-2.66395061,0.00115657,-0.00001280,0.14095617,-0.91898369,0.55160766,-0.41956191,2.41240150,-0.50672188,0.24081989,-0.75077318,1.56980081,-0.68564507,0.01240645,-0.02857310,0.15687639,-0.56972945
-3.11855928,4.13264011,-2.73921169,0.00118227,-0.00001369,0.13740016,-0.95031011,0.53608777,-0.43388459,2.35931587,-0.51586646,0.24155776,-0.78193112,1.55620913,-0.70010549,0.01250630,-0.02859398,0.15898622,-0.58935744
-3.11255628,4.06571889,-2.81231374,0.00120301,-0.00001455,0.13362846,-0.98145946,0.52016782,-0.44793560,2.30733116,-0.52446113,0.24168477,-0.81295772,1.54164331,-0.71395101,0.01259921,-0.02855337,0.16103786,-0.60774028
-3.10655328,3.99900067,-2.88256861,0.00121840,-0.00001535,0.12969031,-1.01217299,0.50402874,-0.46158400,2.25705908,-0.53244330,0.24121836,-0.84355586,1.52630431,-0.72707100,0.01268545,-0.02845225,0.16302836,-0.62458832
-3.10055028,3.93330324,-2.94916900,0.00122820,-0.00001609,0.12563247,-1.04213754,0.48785297,-0.47467940,2.20911309,-0.53973035,0.24018378,-0.87338425,1.51035619,-0.73932415,0.01276488,-0.02829099,0.16495721,-0.63960824
-3.09454727,3.86942200,-3.01120465,0.00123223,-0.00001675,0.12149855,-1.07099073,0.47182374,-0.48705504,2.16410912,-0.54622071,0.23861454,-0.90206360,1.49392944,-0.75054149,0.01283705,-0.02806944,0.16682659,-0.65251154
-3.08854427,3.80813459,-3.06768575,0.00123043,-0.00001731,0.11732857,-1.09832884,0.45612468,-0.49853184,2.12266561,-0.55179638,0.23655258,-0.92918512,1.47712594,-0.76053115,0.01290118,-0.02778701,0.16864133,-0.66302401
-3.08254127,3.75020546,-3.11757223,0.00122284,-0.00001777,0.11315864,-1.12371712,0.44093958,-0.50892335,2.08540243,-0.55632681,0.23404820,-0.95432091,1.46002525,-0.76908470,0.01295622,-0.02744286,0.17040886,-0.67089558
-3.07653827,3.69638955,-3.15980774,0.00120964,-0.00001811,0.10902094,-1.14670206,0.42645213,-0.51804134,2.05293846,-0.55967387,0.23115960,-0.97703584,1.44269159,-0.77598468,0.01300096,-0.02703606,0.17213877,-0.67591002
-3.07053527,3.64743406,-3.19335648,0.00119108,-0.00001833,0.10494366,-1.16682498,0.41284563,-0.52570176,2.02588736,-0.56169757,0.22795208,-0.99690052,1.42518106,-0.78101298,0.01303407,-0.02656582,0.17384238,-0.67789408
-3.06453227,3.60407775,-3.21724114,0.00116752,-0.00001843,0.10095117,-1.18363656,0.40030235,-0.53173079,2.00485137,-0.56226234,0.22449683,-1.01350454,1.40754864,-0.78395950,0.01305418,-0.02603172,0.17553199,-0.67672562
-3.05852926,3.56704720,-3.23058018,0.00113940,-0.00001839,0.09706419,-1.19671145,0.38900265,-0.53597086,1.99041307,-0.56124341,0.22086943,-1.02646970,1.38985446,-0.78463089,0.01305999,-0.02543390,0.17722011,-0.67234015
-3.05252626,3.53704972,-3.23262271,0.00110725,-0.00001823,0.09330010,-1.20566246,0.37912353,-0.53828617,1.98312504,-0.55853304,0.21714798,-1.03546246,1.37216906,-0.78285875,0.01305031,-0.02477322,0.17891857,-0.66473558
-3.04652326,3.51476279,-3.22277943,0.00107163,-0.00001795,0.08967310,-1.21015378,0.37083675,-0.53856768,1.98349761,-0.55404621,0.21341104,-1.04020517,1.35457731,-0.77850703,0.01302416,-0.02405143,0.18063760,-0.65397492
-3.04052026,3.50082014,-3.20064830,0.00103314,-0.00001755,0.08619456,-1.20991263,0.36430632,-0.53673731,1.99198482,-0.54772562,0.20973536,-1.04048569,1.33718076,-0.77147837,0.01298080,-0.02327125,0.18238491,-0.64018674
-3.03451726,3.49579482,-3.16603416,0.00099240,-0.00001704,0.08287320,-1.20473900,0.35968544,-0.53275119,2.00896902,-0.53954565,0.20619364,-1.03616497,1.32009842,-0.76171897,0.01291979,-0.02243641,0.18416488,-0.62356345
-3.02851426,3.50017973,-3.11896144,0.00095004,-0.00001643,0.07971531,-1.19451308,0.35711296,-0.52660192,2.03474441,-0.52951515,0.20285232,-1.02718228,1.30346584,-0.74922210,0.01284100,-0.02155162,0.18597784,-0.60435745
-3.02251126,3.51436623,-3.05967976,0.00090665,-0.00001573,0.07672496,-1.17920024,0.35670925,-0.51831975,2.06950007,-0.51767911,0.19976946,-1.01355816,1.28743262,-0.73402992,0.01274465,-0.02062254,0.18781947,-0.58287544
-3.01650825,3.53862175,-2.98866248,0.00086280,-0.00001496,0.07390409,-1.15885335,0.35857190,-0.50797269,2.11330306,-0.50411897,0.19699300,-0.99539478,1.27215848,-0.71623375,0.01263127,-0.01965568,0.18968048,-0.55947110
-3.01050525,3.57306727,-2.90659846,0.00081902,-0.00001412,0.07125267,-1.13361254,0.36277100,-0.49566554,2.16608218,-0.48895169,0.19455924,-0.97287397,1.25780804,-0.69597281,0.01250168,-0.01865822,0.19154642,-0.53453650
-3.00450225,3.61765567,-2.81437749,0.00077578,-0.00001324,0.06876881,-1.10370237,0.36934464,-0.48153799,2.22761310,-0.47232772,0.19249180,-0.94625290,1.24454472,-0.67343154,0.01235698,-0.01763785,0.19339771,-0.50849275
-2.99849925,3.67215214,-2.71307037,0.00073349,-0.00001233,0.06644882,-1.06942667,0.37829437,-0.46576176,2.29750557,-0.45442792,0.19080095,-0.91585781,1.23252387,-0.64883562,0.01219850,-0.01660263,0.19520997,-0.48178004
-2.99249625,3.73611775,-2.60390416,0.00069249,-0.00001140,0.06428736,-1.03116126,0.38958127,-0.44853698,2.37519361,-0.43545951,0.18948352,-0.88207583,1.22188572,-0.62244695,0.01202770,-0.01556073,0.19695448,-0.45484765
-2.98649325,3.80889744,-2.48823390,0.00065308,-0.00001047,0.06227754,-0.98934477,0.40312254,-0.43008789,2.45992926,-0.41565137,0.18852312,-0.84534551,1.21274837,-0.59455772,0.01184619,-0.01452027,0.19859886,-0.42814423
-2.98049025,3.88961339,-2.36751153,0.00061547,-0.00000955,0.06041104,-0.94446805,0.41878912,-0.41065799,2.55078089,-0.39524880,0.18789097,-0.80614605,1.20520126,-0.56548377,0.01165560,-0.01348915,0.20010793,-0.40210842
-2.97448724,3.97716508,-2.24325306,0.00057982,-0.00000865,0.05867833,-0.89706239,0.43640438,-0.39050477,2.64663658,-0.37450783,0.18754705,-0.76498598,1.19929970,-0.53555754,0.01145757,-0.01247483,0.20144474,-0.37716036
-2.96848424,4.07023672,-2.11700503,0.00054626,-0.00000778,0.05706883,-0.84768702,0.45574426,-0.36989418,2.74621337,-0.35368941,0.18744165,-0.72239128,1.19506056,-0.50512073,0.01125368,-0.01148426,0.20257161,-0.35369385
-2.96248124,4.16731293,-1.99031095,0.00051487,-0.00000695,0.05557120,-0.79691627,0.47653886,-0.34909493,2.84807270,-0.33305353,0.18751725,-0.67889358,1.19245978,-0.47451687,0.01104543,-0.01052372,0.20345136,-0.33206953
-2.95647824,4.26670304,-1.86467873,0.00048567,-0.00000617,0.05417359,-0.74532677,0.49847583,-0.32837286,2.95064236,-0.31285346,0.18771060,-0.63501860,1.19143184,-0.44408411,0.01083419,-0.00959872,0.20404854,-0.31260893
-2.95047524,4.36657408,-1.74154977,0.00045869,-0.00000544,0.05286399,-0.69348500,0.52120538,-0.30798533,3.05224497,-0.29333028,0.18795500,-0.59127518,1.19187142,-0.41414814,0.01062123,-0.00871397,0.20433066,-0.29558941
-2.94447224,4.46499220,-1.62227025,0.00043392,-0.00000476,0.05163052,-0.64193565,0.54434704,-0.28817599,3.15113268,-0.27470770,0.18818271,-0.54814519,1.19363752,-0.38501573,0.01040771,-0.00787335,0.20426946,-0.28123993
-2.93846923,4.55997165,-1.50806543,0.00041135,-0.00000414,0.05046180,-0.59119098,0.56749805,-0.26916988,3.24552732,-0.25718750,0.18832733,-0.50607450,1.19655981,-0.35696880,0.01019468,-0.00707986,0.20384208,-0.26973761
-2.93246623,4.64953031,-1.40001734,0.00039097,-0.00000358,0.04934731,-0.54172156,0.59024311,-0.25116904,3.33366531,-0.24094542,0.18832617,-0.46546526,1.20044734,-0.33025914,0.00998315,-0.00633569,0.20303220,-0.26120497
-2.92646323,4.73174978,-1.29904625,0.00037277,-0.00000308,0.04827770,-0.49394842,0.61216524,-0.23434873,3.41384570,-0.22612786,0.18812249,-0.42666957,1.20509909,-0.30510412,0.00977414,-0.00564222,0.20183113,-0.25570785
-2.92046023,4.80483819,-1.20589641,0.00035675,-0.00000264,0.04724514,-0.44823700,0.63285747,-0.21885448,3.48447985,-0.21284922,0.18766752,-0.38998470,1.21031616,-0.28168318,0.00956868,-0.00500009,0.20023869,-0.25325408
-2.91445723,4.86719314,-1.12112625,0.00034291,-0.00000226,0.04624351,-0.40489280,0.65193476,-0.20479978,3.54414095,-0.20119014,0.18692233,-0.35564984,1.21591486,-0.26013545,0.00936794,-0.00440923,0.19826402,-0.25379270
-2.90845423,4.91746199,-1.04510322,0.00033129,-0.00000193,0.04526871,-0.36415885,0.66904579,-0.19226486,3.59161114,-0.19119661,0.18585926,-0.32384451,1.22174017,-0.24055828,0.00917322,-0.00386898,0.19592620,-0.25721413
-2.90245123,4.95459692,-0.97800347,0.00032190,-0.00000165,0.04431868,-0.32621498,0.68388415,-0.18129621,3.62592431,-0.18287995,0.18446308,-0.29468846,1.22767881,-0.22300699,0.00898604,-0.00337817,0.19325462,-0.26335110
-2.89644822,4.97790165,-0.91981623,0.00031481,-0.00000143,0.04339360,-0.29117873,0.69619831,-0.17190723,3.64640244,-0.17621779,0.18273171,-0.26824308,1.23367098,-0.20749560,0.00880814,-0.00293513,0.19028915,-0.27198061
-2.89044522,4.98706751,-0.87035294,0.00031006,-0.00000126,0.04249572,-0.25910793,0.70580000,-0.16407970,3.65268361,-0.17115598,0.18067654,-0.24451423,1.23972022,-0.19399864,0.00864152,-0.00253787,0.18708000,-0.28282699
-2.88444222,4.98219645,-0.82926074,0.00030774,-0.00000114,0.04162936,-0.23000452,0.71257059,-0.15776633,3.64474006,-0.16761137,0.17832225,-0.22345623,1.24590043,-0.18245399,0.00848844,-0.00218410,0.18368728,-0.29556618
-2.87843922,4.96380934,-0.79604005,0.00030789,-0.00000107,0.04080065,-0.20381965,0.71646508,-0.15289402,3.62288515,-0.16547552,0.17570621,-0.20497700,1.25235952,-0.17276656,0.00835135,-0.00187134,0.18018023,-0.30983133
-2.87243622,4.93283840,-0.77006582,0.00031061,-0.00000105,0.04001724,-0.18045961,0.71751356,-0.14936803,3.58776856,-0.16461915,0.17287742,-0.18894403,1.25931916,-0.16481283,0.00823290,-0.00159696,0.17663611,-0.32521971
-2.86643322,4.89060347,-0.75061171,0.00031593,-0.00000109,0.03928795,-0.15979251,0.71582000,-0.14707670,3.54035933,-0.16489728,0.16989502,-0.17519099,1.26707032,-0.15844602,0.00813583,-0.00135830,0.17313870,-0.34130091
-2.86043022,4.83877245,-0.73687659,0.00032392,-0.00000119,0.03862230,-0.14165529,0.71155834,-0.14589674,3.48191748,-0.16615487,0.16682643,-0.16352492,1.27596443,-0.15350176,0.00806289,-0.00115268,0.16977649,-0.35762626
-2.85442721,4.77930716,-0.72801251,0.00033460,-0.00000134,0.03803007,-0.12586097,0.70496618,-0.14569874,3.41395486,-0.16823279,0.16374518,-0.15373345,1.28640048,-0.14980405,0.00801671,-0.00097751,0.16664053,-0.37373924
-2.84842421,4.71439652,-0.72315325,0.00034797,-0.00000157,0.03752076,-0.11220569,0.69633609,-0.14635284,3.33818686,-0.17097393,0.16072847,-0.14559220,1.29880816,-0.14717140,0.00799971,-0.00083028,0.16382204,-0.38918660
-2.84242121,4.64637959,-0.72144249,0.00036400,-0.00000188,0.03710305,-0.10047564,0.68600518,-0.14773427,3.25647692,-0.17422918,0.15785461,-0.13887187,1.31362799,-0.14542278,0.00801393,-0.00070864,0.16140976,-0.40352994
-2.83641821,4.57766174,-0.72206071,0.00038262,-0.00000227,0.03678430,-0.09045330,0.67434313,-0.14972853,3.17077599,-0.17786306,0.15520031,-0.13334494,1.33128890,-0.14438337,0.00806093,-0.00061042,0.15948726,-0.41635729
