energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,7.16152773,0.38936271,0.00236412,0.07397499,5.47167030,5.60789029,2.49228486
-4.29514757,7.11582463,0.39035169,0.00233942,0.07309948,5.42042490,5.47117119,2.48666866
-4.28914457,7.06898988,0.39167347,0.00231606,0.07223354,5.36766168,5.33754038,2.47891898
-4.28314157,7.01885075,0.39319575,0.00229332,0.07137424,5.31179471,5.20648538,2.46806538
-4.27713857,6.96323590,0.39476278,0.00227041,0.07051467,5.25128718,5.07739815,2.45320623
-4.27113557,6.90005370,0.39620135,0.00224658,0.06964438,5.18470774,4.94962394,2.43353592
-4.26513257,6.82737162,0.39732807,0.00222107,0.06875009,5.11078549,4.82251473,2.40836946
-4.25912956,6.74349368,0.39795723,0.00219322,0.06781655,5.02846133,4.69548445,2.37716354
-4.25312656,6.64703201,0.39790918,0.00216245,0.06682739,4.93693339,4.56806242,2.33953343
-4.24712356,6.53696932,0.39701851,0.00212828,0.06576620,4.83569430,4.43994210,2.29526503
-4.24112056,6.41270879,0.39514175,0.00209039,0.06461747,4.72455842,4.31102156,2.24432161
-4.23511756,6.27410879,0.39216416,0.00204861,0.06336756,4.60367735,4.18143318,2.18684486
-4.22911456,6.12150006,0.38800522,0.00200296,0.06200553,4.47354266,4.05156015,2.12315030
-4.22311156,5.95568416,0.38262259,0.00195359,0.06052394,4.33497528,3.92203833,2.05371705
-4.21710855,5.77791278,0.37601431,0.00190085,0.05891938,4.18910169,3.79374273,1.97917231
-4.21110555,5.58984833,0.36821919,0.00184524,0.05719288,4.03731757,3.66775892,1.90027120
-4.20510255,5.39350736,0.35931534,0.00178737,0.05535016,3.88124036,3.54534044,1.81787259
-4.19909955,5.19118921,0.34941701,0.00172799,0.05340159,3.72265261,3.42785414,1.73291198
-4.19309655,4.98539301,0.33866990,0.00166792,0.05136208,3.56343858,3.31671634,1.64637229
-4.18709355,4.77872673,0.32724528,0.00160802,0.04925069,3.40551682,3.21332283,1.55925390
-4.18109055,4.57381261,0.31533305,0.00154916,0.04709012,3.25077179,3.11897678,1.47254497
-4.17508754,4.37319314,0.30313449,0.00149221,0.04490610,3.10098755,3.03481817,1.38719315
-4.16908454,4.17924221,0.29085465,0.00143795,0.04272668,2.95778649,2.96175878,1.30407985
-4.16308154,3.99408515,0.27869510,0.00138709,0.04058136,2.82257592,2.90042633,1.22399799
-4.15707854,3.81953169,0.26684723,0.00134023,0.03850030,2.69650486,2.85112102,1.14763397
-4.15107554,3.65702453,0.25548638,0.00129784,0.03651349,2.58043286,2.81378704,1.07555445
-4.14507254,3.50760577,0.24476723,0.00126025,0.03464988,2.47491225,2.78800084,1.00819844
-4.13906953,3.37190262,0.23482041,0.00122762,0.03293668,2.38018449,2.77297711,0.94587470
-4.13306653,3.25013257,0.22575053,0.00120000,0.03139865,2.29619052,2.76759268,0.88876450
-4.12706353,3.14212745,0.21763567,0.00117730,0.03005748,2.22259450,2.77042715,0.83692930
-4.12106053,3.04737491,0.21052825,0.00115929,0.02893135,2.15881972,2.77981886,0.79032302
-4.11505753,2.96507495,0.20445714,0.00114569,0.02803451,2.10409471,2.79393332,0.74880803
-4.10905453,2.89420841,0.19943079,0.00113613,0.02737705,2.05750732,2.81084116,0.71217417
-4.10305153,2.83361402,0.19544130,0.00113020,0.02696479,2.01806414,2.82860183,0.68015983
-4.09704852,2.78206996,0.19246899,0.00112751,0.02679923,1.98475239,2.84534902,0.65247412
-4.09104552,2.73837608,0.19048728,0.00112768,0.02687768,1.95660141,2.85937391,0.62881905
-4.08504252,2.70143274,0.18946761,0.00113040,0.02719351,1.93274092,2.86920215,0.60891092
-4.07903952,2.67031259,0.18938410,0.00113542,0.02773641,1.91245335,2.87366117,0.59249988
-4.07303652,2.64432216,0.19021768,0.00114260,0.02849291,1.89521814,2.87193455,0.57938697
-4.06703352,2.62305038,0.19195961,0.00115193,0.02944681,1.88074601,2.86360124,0.56943793
-4.06103052,2.60640230,0.19461395,0.00116350,0.03057979,1.86900190,2.84865785,0.56259335
-4.05502751,2.59461655,0.19819918,0.00117751,0.03187208,1.86021584,2.82752329,0.55887484
-4.04902451,2.58826624,0.20274869,0.00119429,0.03330310,1.85488150,2.80102585,0.55838703
-4.04302151,2.58824362,0.20831006,0.00121426,0.03485215,1.85374281,2.77037364,0.56131558
-4.03701851,2.59572944,0.21494344,0.00123789,0.03649916,1.85776945,2.73711001,0.56792125
-4.03101551,2.61214895,0.22271874,0.00126574,0.03822526,1.86812269,2.70305646,0.57853049
-4.02501251,2.63911643,0.23171199,0.00129833,0.04001347,1.88611308,2.67024567,0.59352302
-4.01900950,2.67837125,0.24200096,0.00133621,0.04184913,1.91315221,2.64084800,0.61331699
-4.01300650,2.73170805,0.25366018,0.00137985,0.04372030,1.95070049,2.61709476,0.63835229
-4.00700350,2.80090427,0.26675554,0.00142965,0.04561806,2.00021340,2.60120161,0.66907285
-4.00100050,2.88764791,0.28133880,0.00148589,0.04753655,2.06308805,2.59529514,0.70590847
-3.99499750,2.99346834,0.29744212,0.00154871,0.04947290,2.14061254,2.60134567,0.74925696
-3.98899450,3.11967283,0.31507297,0.00161809,0.05142693,2.23391941,2.62110833,0.79946722
-3.98299150,3.26729092,0.33420950,0.00169384,0.05340077,2.34394514,2.65607451,0.85682366
-3.97698849,3.43702839,0.35479671,0.00177556,0.05539821,2.47139648,2.70743465,0.92153268
-3.97098549,3.62923214,0.37674358,0.00186270,0.05742398,2.61672466,2.77605309,0.99371130
-3.96498249,3.84386673,0.39992135,0.00195452,0.05948292,2.78010760,2.86245486,1.07337838
-3.95897949,4.08050286,0.42416301,0.00205012,0.06157907,2.96144031,2.96682380,1.16044847
-3.95297649,4.33831742,0.44926424,0.00214846,0.06371483,3.16033297,3.08901097,1.25472827
-3.94697349,4.61610472,0.47498567,0.00224840,0.06589009,3.37611611,3.22855169,1.35591574
-3.94097049,4.91229754,0.50105664,0.00234871,0.06810156,3.60785194,3.38468968,1.46360158
-3.93496748,5.22499688,0.52718027,0.00244814,0.07034218,3.85435081,3.55640608,1.57727281
-3.92896448,5.55200875,0.55303976,0.00254541,0.07260081,4.11419158,3.74245168,1.69631831
-3.92296148,5.89088640,0.57830577,0.00263928,0.07486217,4.38574488,3.94138025,1.82003591
-3.91695848,6.23897629,0.60264464,0.00272861,0.07710700,4.66719804,4.15158147,1.94764066
-3.91095548,6.59346616,0.62572722,0.00281232,0.07931260,4.95658099,4.37131201,2.07827426
-3.90495248,6.95143389,0.64723793,0.00288948,0.08145354,5.25179224,4.59872382,2.21101509
-3.89894947,7.30989569,0.66688381,0.00295934,0.08350268,5.55062473,4.83188903,2.34488902
-3.89294647,7.66585295,0.68440318,0.00302128,0.08543242,5.85079113,5.06882122,2.47888058
-3.88694347,8.01633673,0.69957361,0.00307490,0.08721604,6.14994881,5.30749354,2.61194478
-3.88094047,8.35844973,0.71221883,0.00311997,0.08882913,6.44572484,5.54585399,2.74301932
-3.87493747,8.68940546,0.72221439,0.00315646,0.09025110,6.73574118,5.78183901,2.87103753
-3.86893447,9.00656458,0.72949173,0.00318451,0.09146648,7.01764092,6.01338636,2.99494182
-3.86293147,9.30746857,0.73404062,0.00320443,0.09246618,7.28911580,6.23844845,3.11369802
-3.85692846,9.58987091,0.73590967,0.00321668,0.09324848,7.54793547,6.45500732,3.22631033
-3.85092546,9.85176580,0.73520504,0.00322184,0.09381967,7.79197871,6.66109213,3.33183701
-3.84492246,10.09141442,0.73208732,0.00322059,0.09419442,8.01926634,6.85479989,3.42940648
-3.83891946,10.30736851,0.72676663,0.00321368,0.09439573,8.22799550,7.03431975,3.51823362
-3.83291646,10.49849069,0.71949610,0.00320193,0.09445450,8.41657428,7.19796059,3.59763571
-3.82691346,10.66397094,0.71056414,0.00318616,0.09440866,8.58365554,7.34418149,3.66704758
-3.82091046,10.80333809,0.70028540,0.00316719,0.09430199,8.72816829,7.47162375,3.72603507
-3.81490745,10.91646529,0.68899112,0.00314584,0.09418258,8.84934495,7.57914325,3.77430627
-3.80890445,11.00356828,0.67701892,0.00312285,0.09410099,8.94674232,7.66584102,3.81171958
-3.80290145,11.06519511,0.66470243,0.00309893,0.09410826,9.02025460,7.73109031,3.83828789
-3.79689845,11.10220648,0.65236120,0.00307469,0.09425375,9.07011651,7.77455779,3.85417834
-3.79089545,11.11574600,0.64029104,0.00305068,0.09458298,9.09689532,7.79621712,3.85970696
-3.78489245,11.10720007,0.62875523,0.00302732,0.09513545,9.10147073,7.79635311,3.85532817
-3.77888944,11.07814794,0.61797682,0.00300495,0.09594272,9.08500257,7.77555515,3.84161897
-3.77288644,11.03030284,0.60813217,0.00298378,0.09702661,9.04888666,7.73469946,3.81925822
-3.76688344,10.96544602,0.59934614,0.00296393,0.09839777,8.99470018,7.67491982,3.78900168
-3.76088044,10.88535615,0.59168885,0.00294537,0.10005457,8.92413860,7.59756782,3.75165369
-3.75487744,10.79173702,0.58517419,0.00292798,0.10198252,8.83894687,7.50416385,3.70803665
-3.74887444,10.68614712,0.57976026,0.00291152,0.10415403,8.74084818,7.39634111,3.65895994
-3.74287144,10.56993473,0.57535151,0.00289564,0.10652876,8.63147387,7.27578512,3.60518957
-3.73686843,10.44418235,0.57180273,0.00287988,0.10905443,8.51229842,7.14417205,3.54742030
-3.73086543,10.30966393,0.56892467,0.00286371,0.11166810,8.38458308,7.00310890,3.48625173
-3.72486243,10.16681794,0.56649113,0.00284649,0.11429794,8.24933169,6.85407912,3.42216975
-3.71885943,10.01573855,0.56424739,0.00282753,0.11686534,8.10726115,6.69839636,3.35553433
-3.71285643,9.85618626,0.56191960,0.00280611,0.11928738,7.95878886,6.53716931,3.28657454
-3.70685343,9.68761819,0.55922490,0.00278145,0.12147948,7.80403778,6.37127934,3.21539104
-3.70085043,9.50923706,0.55588191,0.00275281,0.12335824,7.64285936,6.20137235,3.14196596
-3.69484742,9.32005682,0.55162119,0.00271945,0.12484426,7.47487302,6.02786504,3.06617971
-3.68884442,9.11898180,0.54619531,0.00268069,0.12586487,7.29952005,5.85096508,2.98783360
-3.68284142,8.90489510,0.53938823,0.00263593,0.12635667,7.11612904,5.67070379,2.90667717
-3.67683842,8.67675180,0.53102348,0.00258467,0.12626777,6.92398883,5.48697921,2.82243841
-3.67083542,8.43367170,0.52097099,0.00252656,0.12555957,6.72242506,5.29960660,2.73485535
-3.66483242,8.17502648,0.50915225,0.00246136,0.12420812,6.51087564,5.10837340,2.64370701
-3.65882941,7.90051657,0.49554362,0.00238904,0.12220491,6.28896103,4.91309502,2.54884208
-3.65282641,7.61023336,0.48017764,0.00230969,0.11955715,6.05654524,4.71366825,2.45020359
-3.64682341,7.30470346,0.46314246,0.00222361,0.11628738,5.81378431,4.51011903,2.34784848
-3.64082041,6.98491262,0.44457935,0.00213127,0.11243265,5.56115960,4.30264199,2.24196083
-3.63481741,6.65230830,0.42467842,0.00203329,0.10804310,5.29949449,4.09162954,2.13285831
-3.62881441,6.30878090,0.40367286,0.00193044,0.10318019,5.02995378,3.87768937,2.02099165
-3.62281141,5.95662502,0.38183200,0.00182363,0.09791455,4.75402621,3.66164940,1.90693739
-3.61680840,5.59848305,0.35945336,0.00171385,0.09232355,4.47349167,3.44455073,1.79138445
-3.61080540,5.23727447,0.33685421,0.00160217,0.08648885,4.19037508,3.22762915,1.67511559
-3.60480240,4.87611454,0.31436286,0.00148971,0.08049381,3.90688993,3.01228691,1.55898484
-3.59879940,4.51822682,0.29231007,0.00137758,0.07442106,3.62537460,2.80005646,1.44389230
-3.59279640,4.16685368,0.27102081,0.00126688,0.06835020,3.34822503,2.59255875,1.33075769
-3.58679340,3.82516906,0.25080667,0.00115867,0.06235581,3.07782709,2.39145818,1.22049405
-3.58079040,3.49619708,0.23195903,0.00105390,0.05650573,2.81649177,2.19841670,1.11398288
-3.57478739,3.18273967,0.21474311,0.00095346,0.05085974,2.56639602,2.01504932,1.01205175
-3.56878439,2.88731561,0.19939302,0.00085811,0.04546864,2.32953145,1.84288279,0.91545526
-3.56278139,2.61211233,0.18610770,0.00076846,0.04037367,2.10766239,1.68331899,0.82485996
-3.55677839,2.35895136,0.17504782,0.00068502,0.03560636,1.90229425,1.53760410,0.74083343
-3.55077539,2.12926722,0.16633349,0.00060814,0.03118868,1.71465241,1.40680411,0.66383773
-3.54477239,1.92409905,0.16004268,0.00053805,0.02713356,1.54567136,1.29178675,0.59422676
-3.53876938,1.74409352,0.15621031,0.00047483,0.02344553,1.39599301,1.19320969,0.53224731
-3.53276638,1.58951742,0.15482797,0.00041846,0.02012168,1.26597316,1.11151438,0.47804303
-3.52676338,1.46027787,0.15584405,0.00036879,0.01715267,1.15569446,1.04692470,0.43166076
-3.52076038,1.35594819,0.15916447,0.00032559,0.01452386,1.06498416,0.99944958,0.39305835
-3.51475738,1.27579732,0.16465382,0.00028855,0.01221637,0.99343512,0.96888862,0.36211336
-3.50875438,1.21882123,0.17213712,0.00025729,0.01020824,0.94042853,0.95483980,0.33863178
-3.50275138,1.18377470,0.18140212,0.00023136,0.00847543,0.90515692,0.95670858,0.32235639
-3.49674837,1.16920239,0.19220227,0.00021031,0.00699273,0.88664646,0.97371778,0.31297413
-3.49074537,1.17346854,0.20426044,0.00019364,0.00573461,0.88377789,1.00491791,0.31012237
-3.48474237,1.19478488,0.21727342,0.00018083,0.00467587,0.89530561,1.04919789,0.31339377
-3.47873937,1.23123669,0.23091723,0.00017139,0.00379224,0.91987484,1.10529620,0.32233989
-3.47273637,1.28080731,0.24485324,0.00016482,0.00306077,0.95603706,1.17181265,0.33647367
-3.46673337,1.34140156,0.25873502,0.00016063,0.00246017,1.00226428,1.24722142,0.35527116
-3.46073037,1.41086852,0.27221582,0.00015835,0.00197097,1.05696244,1.32988556,0.37817270
-3.45472736,1.48702440,0.28495650,0.00015757,0.00157566,1.11848493,1.41807365,0.40458431
-3.44872436,1.56767587,0.29663362,0.00015788,0.00125868,1.18514664,1.50997894,0.43387943
-3.44272136,1.65064443,0.30694751,0.00015890,0.00100641,1.25523937,1.60374125,0.46540170
-3.43671836,1.73379192,0.31563001,0.00016032,0.00080708,1.32704886,1.69747196,0.49846905
-3.43071536,1.81504727,0.32245150,0.00016185,0.00065059,1.39887388,1.78928167,0.53237946
-3.42471236,1.89243426,0.32722695,0.00016324,0.00052844,1.46904745,1.87731066,0.56641848
-3.41870935,1.96409990,0.32982075,0.00016427,0.00043352,1.53595999,1.95976120,0.59986863
-3.41270635,2.02834264,0.33015008,0.00016478,0.00035998,1.59808388,2.03493122,0.63202055
-3.40670335,2.08363990,0.32818658,0.00016465,0.00030302,1.65399913,2.10124824,0.66218559
-3.40070035,2.12867359,0.32395639,0.00016378,0.00025879,1.70241890,2.15730245,0.68970952
-3.39469735,2.16235306,0.31753836,0.00016212,0.00022424,1.74221429,2.20187775,0.71398678
-3.38869435,2.18383416,0.30906072,0.00015964,0.00019696,1.77243711,2.23397945,0.73447472
-3.38269135,2.19253363,0.29869622,0.00015635,0.00017510,1.79233968,2.25285749,0.75070714
-3.37668834,2.18813813,0.28665606,0.00015231,0.00015725,1.80139055,2.25802392,0.76230656
-3.37068534,2.17060720,0.27318290,0.00014755,0.00014237,1.79928535,2.24926398,0.76899443
-3.36468234,2.14016980,0.25854330,0.00014219,0.00012972,1.78595199,2.22663989,0.77059889
-3.35867934,2.09731448,0.24301995,0.00013631,0.00011878,1.76154974,2.19048703,0.76705959
-3.35267634,2.04277328,0.22690407,0.00013004,0.00010921,1.72646196,2.14140257,0.75842919
-3.34667334,1.97749977,0.21048829,0.00012353,0.00010085,1.68128262,2.08022666,0.74487154
-3.34067034,1.90264219,0.19406040,0.00011691,0.00009362,1.62679696,2.00801694,0.72665643
-3.33466733,1.81951246,0.17789811,0.00011036,0.00008756,1.56395695,1.92601724,0.70415123
-3.32866433,1.72955220,0.16226513,0.00010405,0.00008277,1.49385238,1.83562160,0.67780966
-3.32266133,1.63429712,0.14740856,0.00009817,0.00007943,1.41767886,1.73833504,0.64815834
-3.31665833,1.53534103,0.13355770,0.00009290,0.00007778,1.33670376,1.63573256,0.61578156
-3.31065533,1.43430059,0.12092415,0.00008846,0.00007812,1.25223155,1.52941793,0.58130500
-3.30465233,1.33278224,0.10970314,0.00008507,0.00008081,1.16556972,1.42098367,0.54537907
-3.29864932,1.23235196,0.10007577,0.00008298,0.00008625,1.07799660,1.31197378,0.50866260
-3.29264632,1.13450897,0.09221212,0.00008243,0.00009494,0.99073210,1.20385027,0.47180735
-3.28664332,1.04066369,0.08627459,0.00008370,0.00010741,0.90491225,1.09796453,0.43544399
-3.28064032,0.95212028,0.08242143,0.00008708,0.00012427,0.82156837,0.99553425,0.40016984
-3.27463732,0.87006371,0.08081002,0.00009291,0.00014620,0.74161095,0.89762621,0.36653873
-3.26863432,0.79555112,0.08159937,0.00010150,0.00017393,0.66581885,0.80514515,0.33505303
-3.26263132,0.72950687,0.08495185,0.00011322,0.00020827,0.59483327,0.71882841,0.30615783
-3.25662831,0.67272055,0.09103348,0.00012843,0.00025004,0.52915657,0.63924596,0.28023718
-3.25062531,0.62584729,0.10001288,0.00014752,0.00030013,0.46915514,0.56680522,0.25761214
-3.24462231,0.58940914,0.11205845,0.00017085,0.00035940,0.41506588,0.50175974,0.23854026
-3.23861931,0.56379703,0.12733378,0.00019880,0.00042872,0.36700541,0.44422102,0.22321621
-3.23261631,0.54927222,0.14599140,0.00023171,0.00050892,0.32498136,0.39417234,0.21177311
-3.22661331,0.54596677,0.16816475,0.00026989,0.00060073,0.28890489,0.35148396,0.20428432
-3.22061031,0.55388260,0.19395886,0.00031358,0.00070477,0.25860371,0.31592856,0.20076526
-3.21460730,0.57288891,0.22343980,0.00036296,0.00082148,0.23383507,0.28719653,0.20117520
-3.20860430,0.60271821,0.25662363,0.00041813,0.00095111,0.21429815,0.26491026,0.20541870
-3.20260130,0.64296124,0.29346511,0.00047907,0.00109367,0.19964546,0.24863731,0.21334689
-3.19659830,0.69306146,0.33384701,0.00054563,0.00124884,0.18949307,0.23790194,0.22475847
-3.19059530,0.75231009,0.37757052,0.00061752,0.00141601,0.18342952,0.23219527,0.23940073
-3.18459230,0.81984259,0.42434755,0.00069431,0.00159420,0.18102352,0.23098379,0.25697071
-3.17858929,0.89463781,0.47379561,0.00077539,0.00178205,0.18183044,0.23371674,0.27711693
-3.17258629,0.97552081,0.52543572,0.00086000,0.00197783,0.18539792,0.23983236,0.29944179
-3.16658329,1.06117050,0.57869416,0.00094721,0.00217944,0.19127071,0.24876359,0.32350521
-3.16058029,1.15013282,0.63290806,0.00103596,0.00238442,0.19899512,0.25994333,0.34882942
-3.15457729,1.24083995,0.68733541,0.00112505,0.00259001,0.20812333,0.27280971,0.37490547
-3.14857429,1.33163601,0.74116921,0.00121314,0.00279319,0.21821763,0.28681162,0.40120119
-3.14257129,1.42080869,0.79355566,0.00129886,0.00299074,0.22885495,0.30141462,0.42717086
-3.13656828,1.50662661,0.84361587,0.00138076,0.00317934,0.23963160,0.31610740,0.45226632
-3.13056528,1.58738113,0.89047053,0.00145741,0.00335567,0.25016839,0.33040876,0.47594920
-3.12456228,1.66143137,0.93326656,0.00152741,0.00351648,0.26011594,0.34387497,0.49770408
-3.11855928,1.72725078,0.97120470,0.00158945,0.00365870,0.26916012,0.35610737,0.51705196
-3.11255628,1.78347333,1.00356700,0.00164235,0.00377958,0.27702744,0.36675996,0.53356353
-3.10655328,1.82893734,1.02974302,0.00168512,0.00387673,0.28349012,0.37554661,0.54687172
-3.10055028,1.86272500,1.04925348,0.00171696,0.00394825,0.28837067,0.38224754,0.55668290
-3.09454727,1.88419562,1.06177033,0.00173733,0.00399276,0.29154560,0.38671484,0.56278627
-3.08854427,1.89301109,1.06713236,0.00174596,0.00400950,0.29294816,0.38887654,0.56506079
-3.08254127,1.88915215,1.06535547,0.00174287,0.00399835,0.29256987,0.38873911,0.56347953
-3.07653827,1.87292473,1.05663726,0.00172837,0.00395984,0.29046065,0.38638806,0.55811102
-3.07053527,1.84495572,1.04135549,0.00170307,0.00389512,0.28672743,0.38198659,0.54911747
-3.06453227,1.80617850,1.02006066,0.00166786,0.00380598,0.28153140,0.37577218,0.53675007
-3.05852926,1.75780846,0.99346279,0.00162389,0.00369474,0.27508368,0.36805120,0.52134139
-3.05252626,1.70130975,0.96241310,0.00157253,0.00356424,0.26763971,0.35919155,0.50329528
-3.04652326,1.63835434,0.92788115,0.00151535,0.00341769,0.25949236,0.34961364,0.48307459
-3.04052026,1.57077507,0.89092849,0.00145407,0.00325863,0.25096410,0.33977979,0.46118740
-3.03451726,1.50051440,0.85267964,0.00139051,0.00309079,0.24239829,0.33018251,0.43817207
-3.02851426,1.42957074,0.81429149,0.00132654,0.00291802,0.23414993,0.32133164,0.41458189
-3.02251126,1.35994405,0.77692213,0.00126403,0.00274412,0.22657610,0.31374103,0.39096975
-3.01650825,1.29358254,0.74170004,0.00120480,0.00257281,0.22002626,0.30791471,0.36787348
-3.01050525,1.23233185,0.70969454,0.00115057,0.00240758,0.21483269,0.30433311,0.34580213
-3.00450225,1.17788824,0.68188813,0.00110292,0.00225163,0.21130125,0.30343945,0.32522385
-2.99849925,1.13175657,0.65915156,0.00106326,0.00210779,0.20970270,0.30562667,0.30655536
-2.99249625,1.09521428,0.64222199,0.00103276,0.00197847,0.21026466,0.31122511,0.29015351
-2.98649325,1.06928173,0.63168469,0.00101236,0.00186560,0.21316448,0.32049130,0.27630882
-2.98049025,1.05469950,0.62795856,0.00100272,0.00177064,0.21852313,0.33359805,0.26524118
-2.97448724,1.05191287,0.63128579,0.00100421,0.00169449,0.22640022,0.35062619,0.25709775
-2.96848424,1.06106369,0.64172574,0.00101691,0.00163758,0.23679044,0.37155824,0.25195279
-2.96248124,1.08198976,0.65915323,0.00104060,0.00159981,0.24962140,0.39627432,0.24980954
-2.95647824,1.11423151,0.68326124,0.00107475,0.00158060,0.26475311,0.42455049,0.25060387
-2.95047524,1.15704623,0.71356819,0.00111857,0.00157894,0.28197926,0.45605994,0.25420962
-2.94447224,1.20942929,0.74942964,0.00117098,0.00159340,0.30103025,0.49037706,0.26044536
-2.93846923,1.27014232,0.79005441,0.00123067,0.00162222,0.32157820,0.52698463,0.26908250
-2.93246623,1.33774784,0.83452487,0.00129612,0.00166333,0.34324380,0.56528420,0.27985440
-2.92646323,1.41064968,0.88182110,0.00136563,0.00171444,0.36560515,0.60460936,0.29246641
-2.92046023,1.48713834,0.93084849,0.00143737,0.00177310,0.38820812,0.64424201,0.30660630
-2.91445723,1.56544033,0.98046811,0.00150945,0.00183678,0.41057843,0.68343094,0.32195518
-2.90845423,1.64377013,1.02952908,0.00157994,0.00190292,0.43223481,0.72141243,0.33819813
-2.90245123,1.72038320,1.07690206,0.00164692,0.00196900,0.45270304,0.75743213,0.35503463
-2.89644822,1.79362842,1.12151276,0.00170856,0.00203266,0.47153042,0.79076739,0.37218809
-2.89044522,1.86199815,1.16237425,0.00176318,0.00209170,0.48830005,0.82074933,0.38941436
-2.88444222,1.92417392,1.19861706,0.00180926,0.00214417,0.50264452,0.84678357,0.40650867
-2.87843922,1.97906604,1.22951566,0.00184550,0.00218841,0.51425846,0.86836892,0.42331088
-2.87243622,2.02584553,1.25451048,0.00187090,0.00222311,0.52290929,0.88511302,0.43970865
-2.86643322,2.06396679,1.27322424,0.00188471,0.00224732,0.52844596,0.89674427,0.45563842
-2.86043022,2.09318017,1.28547220,0.00188652,0.00226047,0.53080506,0.90311951,0.47108407
-2.85442721,2.11353376,1.29126557,0.00187626,0.00226238,0.53001414,0.90422703,0.48607341
-2.84842421,2.12536431,1.29080808,0.00185417,0.00225326,0.52619210,0.90018476,0.50067246
-2.84242121,2.12927768,1.28448585,0.00182079,0.00223369,0.51954651,0.89123376,0.51497799
-2.83641821,2.12611973,1.27285093,0.00177698,0.00220457,0.51036809,0.87772726,0.52910853
-2.83041521,2.11693904,1.25659938,0.00172386,0.00216710,0.49902240,0.86011592,0.54319444
-2.82441221,2.10294315,1.23654476,0.00166276,0.00212273,0.48593920,0.83892986,0.55736746
-2.81840920,2.08545028,1.21358828,0.00159521,0.00207312,0.47159982,0.81475849,0.57175038
-2.81240620,2.06583874,1.18868684,0.00152285,0.00202006,0.45652296,0.78822901,0.58644741
-2.80640320,2.04549619,1.16282033,0.00144744,0.00196541,0.44124955,0.75998458,0.60153558
-2.80040020,2.02577068,1.13695938,0.00137071,0.00191107,0.42632706,0.73066312,0.61705791
-2.79439720,2.00792546,1.11203488,0.00129441,0.00185893,0.41229373,0.70087762,0.63301844
-2.78839420,1.99309891,1.08891005,0.00122020,0.00181079,0.39966338,0.67119875,0.64937946
-2.78239120,1.98227091,1.06835613,0.00114962,0.00176835,0.38891095,0.64214023,0.66606098
-2.77638819,1.97623620,1.05103207,0.00108406,0.00173318,0.38045932,0.61414753,0.68294241
-2.77038519,1.97558521,1.03746867,0.00102472,0.00170669,0.37466763,0.58758993,0.69986621
-2.76438219,1.98069227,1.02805728,0.00097258,0.00169013,0.37182138,0.56275616,0.71664323
-2.75837919,1.99171083,1.02304304,0.00092839,0.00168457,0.37212437,0.53985315,0.73305938
-2.75237619,2.00857522,1.02252239,0.00089265,0.00169094,0.37569288,0.51900800,0.74888310
-2.74637319,2.03100805,1.02644469,0.00086563,0.00171003,0.38255187,0.50027233,0.76387325
-2.74037019,2.05853271,1.03461734,0.00084732,0.00174252,0.39263357,0.48362889,0.77778695
-2.73436718,2.09048992,1.04671428,0.00083750,0.00178900,0.40577834,0.46899961,0.79038694
-2.72836418,2.12605780,1.06228729,0.00083572,0.00185002,0.42173783,0.45625483,0.80144822
-2.72236118,2.16427479,1.08077973,0.00084132,0.00192614,0.44018047,0.44522304,0.81076365
-2.71635818,2.20406483,1.10154244,0.00085345,0.00201794,0.46069923,0.43570078,0.81814845
-2.71035518,2.24426454,1.12385154,0.00087113,0.00212610,0.48282157,0.42746235,0.82344362
-2.70435218,2.28365198,1.14692759,0.00089325,0.00225138,0.50602130,0.42026896,0.82651822
-2.69834917,2.32097658,1.16995613,0.00091859,0.00239470,0.52973228,0.41387730,0.82727073
-2.69234617,2.35499016,1.19210896,0.00094591,0.00255713,0.55336350,0.40804711,0.82562973
-2.68634317,2.38447833,1.21256597,0.00097392,0.00273988,0.57631532,0.40254797,0.82155393
-2.68034017,2.40829192,1.23053697,0.00100137,0.00294435,0.59799619,0.39716503,0.81503189
-2.67433717,2.42537778,1.24528303,0.00102704,0.00317202,0.61783951,0.39170386,0.80608155
-2.66833417,2.43480799,1.25613676,0.00104980,0.00342447,0.63531994,0.38599427,0.79474968
-2.66233117,2.43580677,1.26252083,0.00106865,0.00370331,0.64996862,0.37989325,0.78111122
-2.65632816,2.42777395,1.26396416,0.00108270,0.00401006,0.66138670,0.37328697,0.76526875
-2.65032516,2.41030404,1.26011511,0.00109123,0.00434606,0.66925661,0.36609194,0.74735170
-2.64432216,2.38320000,1.25075106,0.00109371,0.00471239,0.67335060,0.35825525,0.72751553
-2.63831916,2.34648091,1.23578406,0.00108976,0.00510969,0.67353628,0.34975398,0.70594050
-2.63231616,2.30038292,1.21526203,0.00107922,0.00553805,0.66977875,0.34059384,0.68283009
-2.62631316,2.24535333,1.18936560,0.00106209,0.00599689,0.66213938,0.33080706,0.65840888
-2.62031016,2.18203775,1.15840054,0.00103858,0.00648480,0.65077138,0.32044953,0.63291983
-2.61430715,2.11126086,1.12278612,0.00100904,0.00699945,0.63591210,0.30959751,0.60662099
-2.60830415,2.03400140,1.08303986,0.00097398,0.00753749,0.61787287,0.29834373,0.57978161
-2.60230115,1.95136274,1.03975947,0.00093401,0.00809453,0.59702653,0.28679332,0.55267787
