energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.47273637,4.40737952,-4.40737950,0.01273177,-0.01273177,0.00000000,-0.00000000,0.82478623,-0.82478622,1.80496310,-1.80496308,0.03185715,-0.03185715,1.22510061,-1.22510060,0.01085575,-0.01085575,1.32736117,-1.32736117
-3.46673337,4.37424706,-4.37424705,0.01262141,-0.01262141,0.00000000,-0.00000000,0.80527850,-0.80527850,1.79354243,-1.79354242,0.03106968,-0.03106968,1.22621820,-1.22621819,0.01077895,-0.01077895,1.31023646,-1.31023647
-3.46073037,4.32703226,-4.32703227,0.01247218,-0.01247218,0.00000000,-0.00000000,0.78416018,-0.78416018,1.77644518,-1.77644518,0.03015751,-0.03015751,1.22249594,-1.22249594,0.01067060,-0.01067060,1.28971878,-1.28971880
-3.45472736,4.26576704,-4.26576708,0.01228517,-0.01228517,0.00000000,-0.00000000,0.76158155,-0.76158155,1.75354548,-1.75354549,0.02914051,-0.02914051,1.21386907,-1.21386908,0.01053473,-0.01053473,1.26589264,-1.26589266
-3.44872436,4.19079561,-4.19079566,0.01206232,-0.01206232,0.00000000,-0.00000000,0.73773007,-0.73773007,1.72485094,-1.72485096,0.02803989,-0.02803989,1.20037696,-1.20037698,0.01037591,-0.01037591,1.23891805,-1.23891807
-3.44272136,4.10276104,-4.10276112,0.01180632,-0.01180632,0.00000000,-0.00000000,0.71282348,-0.71282348,1.69050308,-1.69050310,0.02687742,-0.02687742,1.18216048,-1.18216050,0.01019904,-0.01019904,1.20902452,-1.20902455
-3.43671836,4.00257995,-4.00258005,0.01152051,-0.01152051,0.00000000,-0.00000000,0.68710145,-0.68710145,1.65077206,-1.65077210,0.02567472,-0.02567472,1.15945580,-1.15945583,0.01000910,-0.01000910,1.17650213,-1.17650216
-3.43071536,3.89140650,-3.89140662,0.01120870,-0.01120870,0.00000000,-0.00000000,0.66081635,-0.66081636,1.60604622,-1.60604627,0.02445259,-0.02445259,1.13258470,-1.13258474,0.00981099,-0.00981099,1.14168998,-1.14169001
-3.42471236,3.77058788,-3.77058802,0.01087506,-0.01087506,0.00000000,-0.00000000,0.63422363,-0.63422364,1.55681681,-1.55681686,0.02323036,-0.02323036,1.10194197,-1.10194202,0.00960925,-0.00960925,1.10496284,-1.10496288
-3.41870935,3.64161347,-3.64161362,0.01052390,-0.01052390,0.00000000,-0.00000000,0.60757223,-0.60757224,1.50365908,-1.50365914,0.02202538,-0.02202538,1.06798059,-1.06798064,0.00940791,-0.00940791,1.06671666,-1.06671670
-3.41270635,3.50606039,-3.50606056,0.01015952,-0.01015952,0.00000000,-0.00000000,0.58109565,-0.58109566,1.44721055,-1.44721061,0.02085256,-0.02085256,1.03119528,-1.03119534,0.00921036,-0.00921036,1.02735372,-1.02735377
-3.40670335,3.36553828,-3.36553846,0.00978609,-0.00978609,0.00000000,-0.00000000,0.55500411,-0.55500412,1.38814768,-1.38814775,0.01972411,-0.01972411,0.99210540,-0.99210547,0.00901915,-0.00901915,0.98726825,-0.98726830
-3.40070035,3.22163584,-3.22163603,0.00940750,-0.00940750,0.00000000,-0.00000000,0.52947812,-0.52947813,1.32716225,-1.32716233,0.01864934,-0.01864934,0.95123782,-0.95123789,0.00883597,-0.00883597,0.94683318,-0.94683323
-3.39469735,3.07587177,-3.07587196,0.00902723,-0.00902723,0.00000000,-0.00000000,0.50466376,-0.50466377,1.26493844,-1.26493853,0.01763461,-0.01763461,0.90911070,-0.90911077,0.00866161,-0.00866161,0.90638877,-0.90638882
-3.38869435,2.92965222,-2.92965242,0.00864827,-0.00864827,0.00000000,-0.00000000,0.48066992,-0.48066993,1.20213182,-1.20213191,0.01668343,-0.01668343,0.86621877,-0.86621884,0.00849595,-0.00849595,0.86623350,-0.86623355
-3.38269135,2.78423649,-2.78423669,0.00827311,-0.00827311,0.00000000,-0.00000000,0.45756746,-0.45756747,1.13935108,-1.13935117,0.01579665,-0.01579665,0.82302072,-0.82302080,0.00833802,-0.00833802,0.82661771,-0.82661776
-3.37668834,2.64071201,-2.64071221,0.00790365,-0.00790365,0.00000000,-0.00000000,0.43539027,-0.43539028,1.07714332,-1.07714340,0.01497273,-0.01497273,0.77992925,-0.77992933,0.00818611,-0.00818611,0.78774003,-0.78774008
-3.37068534,2.49997937,-2.49997957,0.00754126,-0.00754126,0.00000000,-0.00000000,0.41413807,-0.41413809,1.01598317,-1.01598325,0.01420814,-0.01420814,0.73730385,-0.73730393,0.00803787,-0.00803787,0.74974671,-0.74974677
-3.36468234,2.36274714,-2.36274734,0.00718679,-0.00718679,0.00000000,-0.00000000,0.39378076,-0.39378077,0.95626622,-0.95626631,0.01349774,-0.01349774,0.69544663,-0.69544671,0.00789050,-0.00789050,0.71273369,-0.71273374
-3.35867934,2.22953614,-2.22953633,0.00684065,-0.00684065,0.00000000,-0.00000000,0.37426380,-0.37426381,0.89830653,-0.89830661,0.01283525,-0.01283525,0.65460102,-0.65460109,0.00774090,-0.00774090,0.67675099,-0.67675104
-3.35267634,2.10069192,-2.10069211,0.00650286,-0.00650286,0.00000000,-0.00000000,0.35551452,-0.35551454,0.84233795,-0.84233803,0.01221368,-0.01221368,0.61495315,-0.61495322,0.00758586,-0.00758586,0.64180912,-0.64180917
-3.34667334,1.97640406,-1.97640424,0.00617315,-0.00617315,0.00000000,-0.00000000,0.33744875,-0.33744877,0.78851903,-0.78851911,0.01162580,-0.01162580,0.57663560,-0.57663566,0.00742227,-0.00742227,0.60788687,-0.60788692
-3.34067034,1.85673055,-1.85673072,0.00585104,-0.00585105,0.00000000,-0.00000000,0.31997742,-0.31997744,0.73694059,-0.73694066,0.01106451,-0.01106451,0.53973298,-0.53973304,0.00724724,-0.00724724,0.57494003,-0.57494008
-3.33466733,1.74162535,-1.74162551,0.00553599,-0.00553599,0.00000000,-0.00000000,0.30301288,-0.30301290,0.68763542,-0.68763549,0.01052319,-0.01052319,0.50428896,-0.50428902,0.00705830,-0.00705830,0.54291029,-0.54291034
-3.32866433,1.63096726,-1.63096742,0.00522742,-0.00522742,0.00000000,-0.00000000,0.28647446,-0.28647447,0.64058932,-0.64058939,0.00999600,-0.00999600,0.47031406,-0.47031411,0.00685350,-0.00685350,0.51173394,-0.51173398
-3.32266133,1.52458826,-1.52458841,0.00492481,-0.00492481,0.00000000,-0.00000000,0.27029311,-0.27029313,0.59575265,-0.59575271,0.00947808,-0.00947808,0.43779377,-0.43779382,0.00663152,-0.00663152,0.48134972,-0.48134976
-3.31665833,1.42229968,-1.42229982,0.00462778,-0.00462778,0.00000000,-0.00000000,0.25441495,-0.25441497,0.55305170,-0.55305176,0.00896569,-0.00896569,0.40669646,-0.40669651,0.00639174,-0.00639174,0.45170555,-0.45170559
-3.31065533,1.32391507,-1.32391520,0.00433614,-0.00433614,0.00000000,-0.00000000,0.23880353,-0.23880355,0.51239928,-0.51239934,0.00845627,-0.00845627,0.37698064,-0.37698068,0.00613426,-0.00613426,0.42276372,-0.42276375
-3.30465233,1.22926859,-1.22926872,0.00404988,-0.00404988,0.00000000,-0.00000000,0.22344089,-0.22344091,0.47370396,-0.47370401,0.00794843,-0.00794843,0.34860124,-0.34860129,0.00585987,-0.00585988,0.39450440,-0.39450444
-3.29864932,1.13822854,-1.13822866,0.00376923,-0.00376923,0.00000000,-0.00000000,0.20832742,-0.20832743,0.43687768,-0.43687772,0.00744193,-0.00744193,0.32151476,-0.32151480,0.00557006,-0.00557006,0.36692754,-0.36692757
-3.29264632,1.05070570,-1.05070581,0.00349462,-0.00349462,0.00000000,-0.00000000,0.19348060,-0.19348061,0.40184142,-0.40184146,0.00693748,-0.00693748,0.29568295,-0.29568299,0.00526689,-0.00526689,0.34005295,-0.34005298
-3.28664332,0.96665670,-0.96665680,0.00322667,-0.00322667,0.00000000,-0.00000000,0.17893295,-0.17893296,0.36852900,-0.36852904,0.00643668,-0.00643669,0.27107523,-0.27107526,0.00495294,-0.00495294,0.31391896,-0.31391899
-3.28064032,0.88608290,-0.88608300,0.00296614,-0.00296614,0.00000000,-0.00000000,0.16472912,-0.16472914,0.33688893,-0.33688897,0.00594177,-0.00594177,0.24766978,-0.24766981,0.00463116,-0.00463116,0.28857983,-0.28857986
-3.27463732,0.80902544,-0.80902553,0.00271392,-0.00271392,0.00000000,-0.00000000,0.15092270,-0.15092271,0.30688462,-0.30688465,0.00545545,-0.00545545,0.22545348,-0.22545351,0.00430479,-0.00430479,0.26410212,-0.26410215
-3.26863432,0.73555731,-0.73555739,0.00247096,-0.00247096,0.00000000,-0.00000000,0.13757262,-0.13757263,0.27849311,-0.27849315,0.00498071,-0.00498071,0.20442087,-0.20442090,0.00397721,-0.00397721,0.24056049,-0.24056051
-3.26263132,0.66577347,-0.66577355,0.00223821,-0.00223821,0.00000000,-0.00000000,0.12473969,-0.12473970,0.25170282,-0.25170285,0.00452062,-0.00452062,0.18457246,-0.18457249,0.00365178,-0.00365178,0.21803310,-0.21803312
-3.25662831,0.59978000,-0.59978007,0.00201659,-0.00201659,0.00000000,-0.00000000,0.11248325,-0.11248326,0.22651045,-0.22651048,0.00407817,-0.00407817,0.16591252,-0.16591254,0.00333181,-0.00333181,0.19659716,-0.19659718
-3.25062531,0.53768307,-0.53768314,0.00180695,-0.00180696,0.00000000,-0.00000000,0.10085820,-0.10085821,0.20291760,-0.20291763,0.00365610,-0.00365610,0.14844670,-0.14844672,0.00302036,-0.00302036,0.17632467,-0.17632469
-3.24462231,0.47957874,-0.47957880,0.00161002,-0.00161002,0.00000000,-0.00000000,0.08991256,-0.08991257,0.18092730,-0.18092733,0.00325681,-0.00325681,0.13217967,-0.13217968,0.00272021,-0.00272021,0.15727877,-0.15727879
-3.23861931,0.42554411,-0.42554417,0.00142635,-0.00142635,0.00000000,-0.00000000,0.07968555,-0.07968556,0.16054083,-0.16054085,0.00288229,-0.00288229,0.11711299,-0.11711301,0.00243380,-0.00243380,0.13951078,-0.13951080
-3.23261631,0.37563036,-0.37563041,0.00125638,-0.00125638,0.00000000,-0.00000000,0.07020632,-0.07020633,0.14175496,-0.14175498,0.00253399,-0.00253399,0.10324335,-0.10324336,0.00216312,-0.00216312,0.12305809,-0.12305811
-3.22661331,0.32985796,-0.32985801,0.00110033,-0.00110033,0.00000000,-0.00000000,0.06149332,-0.06149333,0.12455993,-0.12455995,0.00221288,-0.00221288,0.09056127,-0.09056128,0.00190977,-0.00190977,0.10794294,-0.10794296
-3.22061031,0.28821427,-0.28821431,0.00095826,-0.00095826,0.00000000,-0.00000000,0.05355421,-0.05355421,0.10893807,-0.10893809,0.00191938,-0.00191938,0.07905036,-0.07905038,0.00167487,-0.00167487,0.09417207,-0.09417208
-3.21460730,0.25065328,-0.25065332,0.00083007,-0.00083007,0.00000000,-0.00000000,0.04638634,-0.04638634,0.09486323,-0.09486324,0.00165344,-0.00165344,0.06868715,-0.06868716,0.00145912,-0.00145912,0.08173716,-0.08173718
-3.20860430,0.21709752,-0.21709755,0.00071548,-0.00071548,0.00000000,-0.00000000,0.03997766,-0.03997766,0.08230096,-0.08230097,0.00141455,-0.00141455,0.05944134,-0.05944135,0.00126281,-0.00126281,0.07061606,-0.07061607
-3.20260130,0.18744162,-0.18744165,0.00061411,-0.00061411,0.00000000,-0.00000000,0.03430797,-0.03430798,0.07120933,-0.07120934,0.00120179,-0.00120179,0.05127661,-0.05127662,0.00108586,-0.00108586,0.06077445,-0.06077446
-3.19659830,0.16155735,-0.16155737,0.00052543,-0.00052543,0.00000000,-0.00000000,0.02935042,-0.02935042,0.06154028,-0.06154029,0.00101391,-0.00101391,0.04415174,-0.04415174,0.00092787,-0.00092787,0.05216807,-0.05216808
-3.19059530,0.13929948,-0.13929950,0.00044887,-0.00044887,0.00000000,-0.00000000,0.02507309,-0.02507309,0.05324136,-0.05324137,0.00084943,-0.00084943,0.03802193,-0.03802194,0.00078815,-0.00078815,0.04474513,-0.04474513
-3.18459230,0.12051222,-0.12051224,0.00038377,-0.00038377,0.00000000,-0.00000000,0.02144067,-0.02144067,0.04625779,-0.04625779,0.00070663,-0.00070663,0.03284038,-0.03284039,0.00066583,-0.00066583,0.03844879,-0.03844880
-3.17858929,0.10503560,-0.10503562,0.00032948,-0.00032948,0.00000000,-0.00000000,0.01841606,-0.01841607,0.04053444,-0.04053445,0.00058369,-0.00058369,0.02855978,-0.02855979,0.00055983,-0.00055983,0.03321970,-0.03321971
-3.17258629,0.09271160,-0.09271161,0.00028530,-0.00028530,0.00000000,-0.00000000,0.01596184,-0.01596184,0.03601797,-0.03601797,0.00047874,-0.00047874,0.02513380,-0.02513380,0.00046901,-0.00046901,0.02899824,-0.02899824
-3.16658329,0.08338947,-0.08338948,0.00025059,-0.00025059,0.00000000,-0.00000000,0.01404147,-0.01404147,0.03265854,-0.03265854,0.00038987,-0.00038987,0.02251836,-0.02251836,0.00039212,-0.00039212,0.02572652,-0.02572652
-3.16058029,0.07693014,-0.07693015,0.00022472,-0.00022472,0.00000000,-0.00000000,0.01262041,-0.01262041,0.03041143,-0.03041143,0.00031526,-0.00031526,0.02067269,-0.02067269,0.00032793,-0.00032793,0.02335007,-0.02335007
-3.15457729,0.07320944,-0.07320944,0.00020711,-0.00020711,0.00000000,-0.00000000,0.01166682,-0.01166682,0.02923808,-0.02923808,0.00025311,-0.00025311,0.01956009,-0.01956009,0.00027521,-0.00027521,0.02181898,-0.02181898
-3.14857429,0.07211994,-0.07211994,0.00019726,-0.00019726,0.00000000,-0.00000000,0.01115208,-0.01115208,0.02910689,-0.02910688,0.00020177,-0.00020177,0.01914829,-0.01914829,0.00023279,-0.00023279,0.02108871,-0.02108871
-3.14257129,0.07357155,-0.07357154,0.00019469,-0.00019469,0.00000000,-0.00000000,0.01105098,-0.01105098,0.02999332,-0.02999332,0.00015971,-0.00015971,0.01940956,-0.01940956,0.00019955,-0.00019955,0.02112032,-0.02112032
-3.13656828,0.07749067,-0.07749067,0.00019901,-0.00019901,0.00000000,-0.00000000,0.01134168,-0.01134168,0.03187978,-0.03187978,0.00012552,-0.00012552,0.02032036,-0.02032036,0.00017448,-0.00017448,0.02188035,-0.02188035
-3.13056528,0.08381824,-0.08381823,0.00020988,-0.00020988,0.00000000,-0.00000000,0.01200542,-0.01200542,0.03475489,-0.03475488,0.00009795,-0.00009795,0.02186073,-0.02186073,0.00015666,-0.00015666,0.02334024,-0.02334024
-3.12456228,0.09250661,-0.09250659,0.00022698,-0.00022698,0.00000000,-0.00000000,0.01302607,-0.01302607,0.03861247,-0.03861247,0.00007591,-0.00007591,0.02401337,-0.02401337,0.00014527,-0.00014527,0.02547541,-0.02547541
-3.11855928,0.10351567,-0.10351565,0.00025005,-0.00025005,0.00000000,-0.00000000,0.01438946,-0.01438946,0.04345025,-0.04345024,0.00005843,-0.00005843,0.02676252,-0.02676251,0.00013958,-0.00013958,0.02826407,-0.02826406
-3.11255628,0.11680836,-0.11680834,0.00027885,-0.00027885,0.00000000,-0.00000000,0.01608263,-0.01608263,0.04926832,-0.04926832,0.00004469,-0.00004469,0.03009259,-0.03009259,0.00013899,-0.00013899,0.03168582,-0.03168581
-3.10655328,0.13234594,-0.13234592,0.00031312,-0.00031312,0.00000000,-0.00000000,0.01809307,-0.01809307,0.05606760,-0.05606759,0.00003398,-0.00003398,0.03398684,-0.03398684,0.00014299,-0.00014299,0.03572017,-0.03572017
-3.10055028,0.15008321,-0.15008319,0.00035261,-0.00035261,0.00000000,-0.00000000,0.02040788,-0.02040788,0.06384822,-0.06384821,0.00002572,-0.00002572,0.03842595,-0.03842595,0.00015115,-0.00015115,0.04034505,-0.04034504
-3.09454727,0.16996425,-0.16996422,0.00039705,-0.00039705,0.00000000,-0.00000000,0.02301301,-0.02301301,0.07260816,-0.07260815,0.00001941,-0.00001941,0.04338670,-0.04338670,0.00016314,-0.00016314,0.04553535,-0.04553534
-3.08854427,0.19191864,-0.19191862,0.00044613,-0.00044613,0.00000000,-0.00000000,0.02589263,-0.02589263,0.08234211,-0.08234210,0.00001467,-0.00001467,0.04884088,-0.04884088,0.00017872,-0.00017872,0.05126176,-0.05126175
-3.08254127,0.21585880,-0.21585877,0.00049949,-0.00049949,0.00000000,-0.00000000,0.02902859,-0.02902859,0.09304063,-0.09304062,0.00001117,-0.00001117,0.05475439,-0.05475438,0.00019775,-0.00019775,0.05748974,-0.05748973
-3.07653827,0.24167835,-0.24167832,0.00055673,-0.00055673,0.00000000,-0.00000000,0.03240010,-0.03240009,0.10468981,-0.10468979,0.00000867,-0.00000867,0.06108667,-0.06108667,0.00022017,-0.00022017,0.06417895,-0.06417895
-3.07053527,0.26925195,-0.26925192,0.00061739,-0.00061739,0.00000000,-0.00000000,0.03598356,-0.03598355,0.11727131,-0.11727129,0.00000697,-0.00000697,0.06779056,-0.06779056,0.00024602,-0.00024602,0.07128302,-0.07128301
-3.06453227,0.29843646,-0.29843642,0.00068096,-0.00068096,0.00000000,-0.00000000,0.03975273,-0.03975272,0.13076294,-0.13076292,0.00000594,-0.00000594,0.07481248,-0.07481247,0.00027544,-0.00027544,0.07874969,-0.07874968
-3.05852926,0.32907352,-0.32907348,0.00074689,-0.00074689,0.00000000,-0.00000000,0.04367898,-0.04367898,0.14513958,-0.14513956,0.00000547,-0.00000547,0.08209309,-0.08209308,0.00030869,-0.00030869,0.08652151,-0.08652150
-3.05252626,0.36099356,-0.36099351,0.00081458,-0.00081458,0.00000000,-0.00000000,0.04773190,-0.04773189,0.16037452,-0.16037450,0.00000551,-0.00000551,0.08956837,-0.08956836,0.00034619,-0.00034619,0.09453685,-0.09453684
-3.04652326,0.39402072,-0.39402067,0.00088341,-0.00088341,0.00000000,-0.00000000,0.05187998,-0.05187998,0.17644101,-0.17644098,0.00000602,-0.00000602,0.09717097,-0.09717096,0.00038847,-0.00038847,0.10273133,-0.10273132
-3.04052026,0.42797876,-0.42797872,0.00095277,-0.00095277,0.00000000,-0.00000000,0.05609156,-0.05609156,0.19331388,-0.19331385,0.00000701,-0.00000701,0.10483201,-0.10483200,0.00043626,-0.00043626,0.11103953,-0.11103952
-3.03451726,0.46269729,-0.46269724,0.00102203,-0.00102203,0.00000000,-0.00000000,0.06033579,-0.06033579,0.21097112,-0.21097110,0.00000850,-0.00000850,0.11248292,-0.11248292,0.00049047,-0.00049047,0.11939688,-0.11939687
-3.02851426,0.49801799,-0.49801794,0.00109062,-0.00109062,0.00000000,-0.00000000,0.06458370,-0.06458369,0.22939515,-0.22939512,0.00001054,-0.00001054,0.12005754,-0.12005753,0.00055223,-0.00055223,0.12774172,-0.12774171
-3.02251126,0.53380035,-0.53380031,0.00115798,-0.00115798,0.00000000,-0.00000000,0.06880920,-0.06880919,0.24857360,-0.24857357,0.00001321,-0.00001321,0.12749408,-0.12749407,0.00062288,-0.00062288,0.13601718,-0.13601717
-3.01650825,0.56992646,-0.56992641,0.00122366,-0.00122366,0.00000000,-0.00000000,0.07299003,-0.07299002,0.26849952,-0.26849949,0.00001660,-0.00001660,0.13473702,-0.13473701,0.00070398,-0.00070398,0.14417300,-0.14417299
-3.01050525,0.60630428,-0.60630423,0.00128725,-0.00128725,0.00000000,-0.00000000,0.07710852,-0.07710851,0.28917069,-0.28917066,0.00002083,-0.00002083,0.14173869,-0.14173869,0.00079734,-0.00079734,0.15216702,-0.15216701
-3.00450225,0.64286918,-0.64286913,0.00134845,-0.00134845,0.00000000,-0.00000000,0.08115210,-0.08115210,0.31058815,-0.31058811,0.00002601,-0.00002601,0.14846053,-0.14846052,0.00090499,-0.00090499,0.15996618,-0.15996617
-2.99849925,0.67958337,-0.67958332,0.00140708,-0.00140708,0.00000000,-0.00000000,0.08511360,-0.08511360,0.33275369,-0.33275365,0.00003231,-0.00003231,0.15487378,-0.15487377,0.00102916,-0.00102916,0.16754712,-0.16754711
-2.99249625,0.71643306,-0.71643301,0.00146301,-0.00146301,0.00000000,-0.00000000,0.08899115,-0.08899115,0.35566650,-0.35566647,0.00003988,-0.00003988,0.16095975,-0.16095975,0.00117223,-0.00117223,0.17489612,-0.17489611
-2.98649325,0.75342340,-0.75342335,0.00151625,-0.00151625,0.00000000,-0.00000000,0.09278781,-0.09278781,0.37931903,-0.37931899,0.00004890,-0.00004890,0.16670944,-0.16670943,0.00133671,-0.00133671,0.18200844,-0.18200843
-2.98049025,0.79057132,-0.79057127,0.00156688,-0.00156688,0.00000000,-0.00000000,0.09651085,-0.09651084,0.40369214,-0.40369210,0.00005955,-0.00005955,0.17212259,-0.17212258,0.00152518,-0.00152518,0.18888712,-0.18888711
-2.97448724,0.82789668,-0.82789663,0.00161505,-0.00161505,0.00000000,-0.00000000,0.10017066,-0.10017066,0.42875004,-0.42875000,0.00007201,-0.00007201,0.17720627,-0.17720627,0.00174015,-0.00174015,0.19554120,-0.19554120
-2.96848424,0.86541204,-0.86541198,0.00166097,-0.00166097,0.00000000,-0.00000000,0.10377955,-0.10377955,0.45443506,-0.45443501,0.00008648,-0.00008648,0.18197296,-0.18197295,0.00198404,-0.00198404,0.20198352,-0.20198352
-2.96248124,0.90311188,-0.90311182,0.00170485,-0.00170485,0.00000000,-0.00000000,0.10735017,-0.10735016,0.48066279,-0.48066275,0.00010313,-0.00010313,0.18643831,-0.18643831,0.00225900,-0.00225900,0.20822817,-0.20822817
-2.95647824,0.94096176,-0.94096171,0.00174695,-0.00174695,0.00000000,-0.00000000,0.11089392,-0.11089392,0.50731796,-0.50731791,0.00012212,-0.00012212,0.19061873,-0.19061873,0.00256684,-0.00256684,0.21428781,-0.21428780
-2.95047524,0.97888827,-0.97888823,0.00178746,-0.00178746,0.00000000,-0.00000000,0.11441934,-0.11441934,0.53425125,-0.53425121,0.00014359,-0.00014359,0.19452891,-0.19452891,0.00290889,-0.00290889,0.22017096,-0.22017096
-2.94447224,1.01677049,-1.01677045,0.00182654,-0.00182654,0.00000000,-0.00000000,0.11793052,-0.11793052,0.56127768,-0.56127764,0.00016767,-0.00016767,0.19817945,-0.19817945,0.00328583,-0.00328583,0.22587955,-0.22587955
-2.93846923,1.05443358,-1.05443353,0.00186428,-0.00186428,0.00000000,-0.00000000,0.12142570,-0.12142569,0.58817652,-0.58817647,0.00019443,-0.00019443,0.20157479,-0.20157479,0.00369765,-0.00369764,0.23140672,-0.23140672
-2.93246623,1.09164515,-1.09164510,0.00190068,-0.00190068,0.00000000,-0.00000000,0.12489613,-0.12489613,0.61469313,-0.61469308,0.00022389,-0.00022389,0.20471154,-0.20471154,0.00414343,-0.00414343,0.23673518,-0.23673518
-2.92646323,1.12811482,-1.12811478,0.00193563,-0.00193563,0.00000000,-0.00000000,0.12832528,-0.12832528,0.64054277,-0.64054273,0.00025604,-0.00025604,0.20757732,-0.20757732,0.00462134,-0.00462134,0.24183622,-0.24183622
-2.92046023,1.16349717,-1.16349714,0.00196889,-0.00196889,0.00000000,-0.00000000,0.13168846,-0.13168846,0.66541633,-0.66541630,0.00029079,-0.00029079,0.21015028,-0.21015028,0.00512850,-0.00512850,0.24666940,-0.24666940
-2.91445723,1.19739817,-1.19739814,0.00200014,-0.00200014,0.00000000,-0.00000000,0.13495278,-0.13495278,0.68898777,-0.68898774,0.00032800,-0.00032800,0.21239920,-0.21239920,0.00566100,-0.00566100,0.25118301,-0.25118301
-2.90845423,1.22938485,-1.22938482,0.00202892,-0.00202892,0.00000000,-0.00000000,0.13807771,-0.13807771,0.71092312,-0.71092310,0.00036746,-0.00036746,0.21428432,-0.21428432,0.00621382,-0.00621382,0.25531525,-0.25531525
-2.90245123,1.25899793,-1.25899791,0.00205471,-0.00205471,0.00000000,-0.00000000,0.14101600,-0.14101600,0.73089063,-0.73089060,0.00040889,-0.00040889,0.21575875,-0.21575875,0.00678094,-0.00678094,0.25899619,-0.25899619
-2.89644822,1.28576677,-1.28576676,0.00207689,-0.00207689,0.00000000,-0.00000000,0.14371499,-0.14371499,0.74857150,-0.74857148,0.00045194,-0.00045194,0.21677045,-0.21677045,0.00735538,-0.00735538,0.26215027,-0.26215028
-2.89044522,1.30922592,-1.30922591,0.00209479,-0.00209479,0.00000000,-0.00000000,0.14611834,-0.14611834,0.76367088,-0.76367086,0.00049619,-0.00049619,0.21726465,-0.21726466,0.00792934,-0.00792934,0.26469934,-0.26469934
-2.88444222,1.32893247,-1.32893247,0.00210774,-0.00210774,0.00000000,-0.00000000,0.14816800,-0.14816800,0.77592842,-0.77592841,0.00054118,-0.00054118,0.21718661,-0.21718662,0.00849435,-0.00849435,0.26656591,-0.26656591
-2.87843922,1.34448335,-1.34448336,0.00211507,-0.00211507,0.00000000,-0.00000000,0.14980637,-0.14980637,0.78512790,-0.78512790,0.00058638,-0.00058638,0.21648444,-0.21648444,0.00904151,-0.00904151,0.26767671,-0.26767671
-2.87243622,1.35553162,-1.35553163,0.00211614,-0.00211614,0.00000000,-0.00000000,0.15097858,-0.15097859,0.79110549,-0.79110550,0.00063124,-0.00063124,0.21511199,-0.21511199,0.00956171,-0.00956171,0.26796608,-0.26796609
-2.86643322,1.36180093,-1.36180095,0.00211041,-0.00211041,0.00000000,-0.00000000,0.15163473,-0.15163473,0.79375613,-0.79375614,0.00067518,-0.00067518,0.21303157,-0.21303158,0.01004588,-0.01004588,0.26737923,-0.26737923
-2.86043022,1.36309753,-1.36309755,0.00209743,-0.00209743,0.00000000,-0.00000000,0.15173200,-0.15173200,0.79303778,-0.79303779,0.00071760,-0.00071760,0.21021638,-0.21021638,0.01048530,-0.01048530,0.26587502,-0.26587503
-2.85442721,1.35931904,-1.35931908,0.00207687,-0.00207687,0.00000000,-0.00000000,0.15123661,-0.15123661,0.78897327,-0.78897329,0.00075792,-0.00075792,0.20665241,-0.20665242,0.01087188,-0.01087188,0.26342837,-0.26342838
-2.84842421,1.35045979,-1.35045983,0.00204856,-0.00204856,0.00000000,-0.00000000,0.15012543,-0.15012544,0.78164975,-0.78164978,0.00079557,-0.00079557,0.20234001,-0.20234002,0.01119839,-0.01119839,0.26003190,-0.26003191
-2.84242121,1.33661229,-1.33661233,0.00201250,-0.00201250,0.00000000,-0.00000000,0.14838726,-0.14838727,0.77121571,-0.77121574,0.00083003,-0.00083003,0.19729469,-0.19729470,0.01145878,-0.01145878,0.25569699,-0.25569700
-2.83641821,1.31796505,-1.31796509,0.00196885,-0.00196885,0.00000000,-0.00000000,0.14602368,-0.14602369,0.75787576,-0.75787579,0.00086082,-0.00086082,0.19154743,-0.19154744,0.01164832,-0.01164832,0.25045404,-0.25045405
-2.83041521,1.29479676,-1.29479681,0.00191795,-0.00191795,0.00000000,-0.00000000,0.14304946,-0.14304947,0.74188351,-0.74188354,0.00088751,-0.00088751,0.18514432,-0.18514433,0.01176384,-0.01176384,0.24435204,-0.24435205
-2.82441221,1.26746735,-1.26746740,0.00186029,-0.00186029,0.00000000,-0.00000000,0.13949255,-0.13949256,0.72353296,-0.72353300,0.00090977,-0.00090977,0.17814567,-0.17814568,0.01180382,-0.01180382,0.23745749,-0.23745750
-2.81840920,1.23640629,-1.23640634,0.00179654,-0.00179654,0.00000000,-0.00000000,0.13539358,-0.13539358,0.70314874,-0.70314878,0.00092735,-0.00092735,0.17062458,-0.17062459,0.01176846,-0.01176846,0.22985270,-0.22985271
-2.81240620,1.20209900,-1.20209905,0.00172748,-0.00172748,0.00000000,-0.00000000,0.13080500,-0.13080501,0.68107584,-0.68107588,0.00094005,-0.00094005,0.16266510,-0.16266511,0.01165966,-0.01165966,0.22163360,-0.22163361
