energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.57478739,5.43478106,-5.43138438,0.00561548,-0.00561288,0.78592116,-0.78517793,0.14318453,-0.14317640,1.24463211,-1.24429564,3.08912999,-3.08677178,0.01358785,-0.01358389,2.06266050,-2.06199218
-3.56878439,5.17619180,-5.17276300,0.00523950,-0.00523708,0.74529005,-0.74454411,0.13830267,-0.13829981,1.20892481,-1.20858549,2.92358375,-2.92120376,0.01276184,-0.01275814,1.97907827,-1.97838892
-3.56278139,4.91179036,-4.90836951,0.00488664,-0.00488442,0.70381920,-0.70307935,0.13383456,-0.13383667,1.17079068,-1.17045120,2.75557231,-2.75319894,0.01198168,-0.01197830,1.89238665,-1.89168453
-3.55677839,4.64434505,-4.64096935,0.00455971,-0.00455772,0.66197161,-0.66124588,0.12978208,-0.12978875,1.13047764,-1.13014056,2.58697962,-2.58463925,0.01125110,-0.01124806,1.80335650,-1.80264962
-3.55077539,4.37653296,-4.37323625,0.00426189,-0.00426017,0.62018956,-0.61948509,0.12613999,-0.12615067,1.08825946,-1.08792720,2.41960269,-2.41731930,0.01057250,-0.01056981,1.71275648,-1.71205241
-3.54477239,4.11090906,-4.10772140,0.00399668,-0.00399524,0.57888814,-0.57821111,0.12289526,-0.12290932,1.04443771,-1.04411260,2.25512860,-2.25292340,0.00994692,-0.00994457,1.62134760,-1.62065346
-3.53876938,3.84988108,-3.84682850,0.00376778,-0.00376666,0.53844993,-0.53780552,0.12002691,-0.12004361,0.99934279,-0.99902704,2.09511632,-2.09300757,0.00937410,-0.00937206,1.52987837,-1.52920070
-3.53276638,3.59568984,-3.59279421,0.00357902,-0.00357826,0.49922097,-0.49861336,0.11750624,-0.11752478,0.95333354,-0.95302923,1.94098346,-1.93898633,0.00885252,-0.00885077,1.43908005,-1.43842480
-3.52676338,3.35039462,-3.34767363,0.00343431,-0.00343393,0.46150798,-0.46094036,0.11529761,-0.11531712,0.90679541,-0.90650453,1.79399760,-1.79212418,0.00837959,-0.00837807,1.34966201,-1.34903450
-3.52076038,3.11586284,-3.11333008,0.00333752,-0.00333755,0.42557668,-0.42505128,0.11335955,-0.11337914,0.86013700,-0.85986142,1.65527179,-1.65353109,0.00795178,-0.00795044,1.26230691,-1.26171177
-3.51475738,2.89376323,-2.89142836,0.00329241,-0.00329288,0.39165107,-0.39116925,0.11164626,-0.11166504,0.81378495,-0.81352641,1.52576352,-1.52416165,0.00756482,-0.00756360,1.17766553,-1.17710676
-3.50875438,2.68556185,-2.68343086,0.00330257,-0.00330351,0.35991370,-0.35947600,0.11010934,-0.11012645,0.76817733,-0.76793742,1.40627664,-1.40481695,0.00721394,-0.00721278,1.09635136,-1.09583225
-3.50275138,2.49252004,-2.49059548,0.00337133,-0.00337276,0.33050655,-0.33011278,0.10869962,-0.10871426,0.72375562,-0.72353577,1.29746534,-1.29614869,0.00689404,-0.00689288,1.01893474,-1.01845792
-3.49674837,2.31569358,-2.31397493,0.00350171,-0.00350364,0.30353251,-0.30318187,0.10736907,-0.10738053,0.68095576,-0.68075719,1.19983962,-1.19866460,0.00659997,-0.00659874,0.94593677,-0.94550420
-3.49074537,2.15593269,-2.15441666,0.00369630,-0.00369873,0.27905734,-0.27874846,0.10607256,-0.10608023,0.64019836,-0.64002209,1.11377137,-1.11273461,0.00632669,-0.00632534,0.87782303,-0.87743604
-3.48474237,2.01388210,-2.01256298,0.00395720,-0.00396015,0.25711177,-0.25684285,0.10476947,-0.10477288,0.60187871,-0.60172547,1.03950067,-1.03859709,0.00606948,-0.00606796,0.81499742,-0.81465668
-3.47873937,1.88998115,-1.88885113,0.00428594,-0.00428939,0.23769394,-0.23746281,0.10342499,-0.10342380,0.56635678,-0.56622704,0.97714163,-0.97636474,0.00582405,-0.00582234,0.75779610,-0.75750169
-3.47273637,1.78446365,-1.78351312,0.00468336,-0.00468731,0.22077179,-0.22057599,0.10201110,-0.10200512,0.53394781,-0.53384171,0.92668745,-0.92602959,0.00558673,-0.00558480,0.70648195,-0.70623336
-3.46673337,1.69735756,-1.69657543,0.00514956,-0.00515398,0.20628554,-0.20612243,0.10050716,-0.10049634,0.50491375,-0.50483109,0.88801452,-0.88746715,0.00535451,-0.00535233,0.66123979,-0.66103593
-3.46073037,1.62848473,-1.62785868,0.00568372,-0.00568860,0.19415013,-0.19401691,0.09890009,-0.09888452,0.47945589,-0.47939612,0.86088543,-0.86043932,0.00512506,-0.00512265,0.62217237,-0.62201164
-3.45472736,1.57746087,-1.57697762,0.00628409,-0.00628938,0.18425758,-0.18415139,0.09718418,-0.09716410,0.45770904,-0.45767127,0.84495102,-0.84459648,0.00489681,-0.00489416,0.58929760,-0.58917791
-3.44872436,1.54369636,-1.54334190,0.00694783,-0.00695348,0.17647939,-0.17639730,0.09536060,-0.09533634,0.43973739,-0.43972038,0.83975161,-0.83947867,0.00466885,-0.00466599,0.56254707,-0.56246586
-3.44272136,1.52639831,-1.52615810,0.00767095,-0.00767692,0.17066874,-0.17060788,0.09343654,-0.09340854,0.42553226,-0.42553442,0.84471793,-0.84451649,0.00444094,-0.00443789,0.54176587,-0.54172018
-3.43671836,1.52457446,-1.52443367,0.00844825,-0.00845447,0.16666289,-0.16662042,0.09142424,-0.09139303,0.41501170,-0.41503112,0.85917201,-0.85903199,0.00421338,-0.00421017,0.52671416,-0.52670068
-3.43071536,1.53703961,-1.53698325,0.00927324,-0.00927964,0.16428544,-0.16425859,0.08933984,-0.08930598,0.40802209,-0.40805660,0.88232876,-0.88224022,0.00398694,-0.00398361,0.51707018,-0.51708529
-3.42471236,1.56242502,-1.56243817,0.01013815,-0.01014466,0.16334869,-0.16333482,0.08720222,-0.08716631,0.40434157,-0.40438876,0.91329872,-0.91325197,0.00376276,-0.00375936,0.51243497,-0.51247481
-3.41870935,1.59919151,-1.59925948,0.01103394,-0.01104047,0.16365611,-0.16365269,0.08503192,-0.08499458,0.40368526,-0.40374255,0.95109262,-0.95107834,0.00354224,-0.00353880,0.51233873,-0.51239927
-3.41270635,1.64564660,-1.64575511,0.01195033,-0.01195680,0.16500487,-0.16500955,0.08285015,-0.08281198,0.40571204,-0.40577670,0.99462832,-0.99463761,0.00332690,-0.00332346,0.51624871,-0.51632580
-3.40670335,1.69996600,-1.70010133,0.01287593,-0.01288226,0.16718856,-0.16719914,0.08067809,-0.08063968,0.41003278,-0.41010204,1.04274053,-1.04276500,0.00311833,-0.00311495,0.52357865,-0.52366812
-3.40070035,1.76021971,-1.76036889,0.01379837,-0.01380446,0.16999996,-0.17001441,0.07853636,-0.07849829,0.41621974,-0.41629082,1.09419376,-1.09422563,0.00291810,-0.00291481,0.53369962,-0.53379732
-3.39469735,1.82440255,-1.82455352,0.01470449,-0.01471027,0.17323395,-0.17325047,0.07644491,-0.07640770,0.42381694,-0.42388713,1.14769865,-1.14773080,0.00272766,-0.00272449,0.54595195,-0.54605386
-3.38869435,1.89046895,-1.89061067,0.01558059,-0.01558596,0.17669061,-0.17670758,0.07442308,-0.07438723,0.43235121,-0.43241793,1.20193170,-1.20195773,0.00254833,-0.00254531,0.55965831,-0.55976058
-3.38269135,1.95637133,-1.95649400,0.01641269,-0.01641757,0.18017819,-0.18019421,0.07249007,-0.07245605,0.44134365,-0.44140450,1.25555817,-1.25557248,0.00238123,-0.00237840,0.57413747,-0.57423650
-3.37668834,2.02010141,-2.02019655,0.01718687,-0.01719119,0.18351627,-0.18353016,0.07066563,-0.07063391,0.45032119,-0.45037403,1.30725778,-1.30725560,0.00222733,-0.00222470,0.58871853,-0.58881104
-3.37068534,2.07973335,-2.07979394,0.01788957,-0.01789326,0.18653870,-0.18654951,0.06897100,-0.06894201,0.45882806,-0.45887103,1.35575248,-1.35572993,0.00208739,-0.00208499,0.60275525,-0.60283833
-3.36468234,2.13346743,-2.13348801,0.01850799,-0.01851100,0.18909654,-0.18910352,0.06742996,-0.06740416,0.46643670,-0.46646826,1.39983551,-1.39978965,0.00196206,-0.00195990,0.61564018,-0.61571136
-3.35867934,2.17967291,-2.17964963,0.01903042,-0.01903270,0.19106062,-0.19106326,0.06607004,-0.06604790,0.47275793,-0.47277692,1.43840080,-1.43832963,0.00185185,-0.00184993,0.62681812,-0.62687539
-3.35267634,2.21692845,-2.21685913,0.01944659,-0.01944811,0.19232390,-0.19232192,0.06492362,-0.06490565,0.47745012,-0.47745576,1.47047139,-1.47037387,0.00175719,-0.00175552,0.63579848,-0.63584033
-3.34667334,2.24405854,-2.24394270,0.01974799,-0.01974872,0.19280336,-0.19279667,0.06402906,-0.06401580,0.48022698,-0.48021887,1.49522587,-1.49510194,0.00167850,-0.00167710,0.64216621,-0.64219167
-3.34067034,2.26016435,-2.26000318,0.01992811,-0.01992805,0.19244143,-0.19243015,0.06343146,-0.06342353,0.48086378,-0.48084192,1.51202156,-1.51187211,0.00161624,-0.00161510,0.64559086,-0.64559949
-3.33466733,2.26464764,-2.26444394,0.01998273,-0.01998189,0.19120680,-0.19119123,0.06318334,-0.06318140,0.47920190,-0.47916666,1.52041328,-1.52024009,0.00157090,-0.00157004,0.64583340,-0.64582530
-3.32866433,2.25722637,-2.25698446,0.01990999,-0.01990839,0.18909464,-0.18907526,0.06334476,-0.06334954,0.47515130,-0.47510343,1.52016677,-1.51997248,0.00154310,-0.00154251,0.64275055,-0.64272633
-3.32266133,2.23794117,-2.23766678,0.01971055,-0.01970822,0.18612618,-0.18610364,0.06398310,-0.06399540,0.46869117,-0.46863174,1.51126596,-1.51105401,0.00153358,-0.00153326,0.63629636,-0.63625714
-3.31665833,2.20715210,-2.20685221,0.01938754,-0.01938453,0.18234757,-0.18232262,0.06517234,-0.06519300,0.45986834,-0.45979873,1.49391356,-1.49368807,0.00154318,-0.00154315,0.62652105,-0.62646840
-3.31065533,2.16552545,-2.16520809,0.01894649,-0.01894285,0.17782805,-0.17780156,0.06699172,-0.06702163,0.44879390,-0.44871571,1.46852471,-1.46829039,0.00157291,-0.00157316,0.61356689,-0.61350278
-3.30465233,2.11401084,-2.11368487,0.01839518,-0.01839099,0.17265751,-0.17263045,0.06952393,-0.06956398,0.43563772,-0.43555280,1.43571381,-1.43547581,0.00162384,-0.00162438,0.59766144,-0.59758821
-3.29864932,2.05380934,-2.05348420,0.01774342,-0.01773875,0.16694350,-0.16691689,0.07285263,-0.07290371,0.42062151,-0.42053183,1.39627489,-1.39603869,0.00169712,-0.00169796,0.57910827,-0.57902850
-3.29264632,1.98633366,-1.98601912,0.01700272,-0.01699765,0.16080766,-0.16078254,0.07705959,-0.07712252,0.40401029,-0.40391790,1.35115623,-1.35092748,0.00179388,-0.00179503,0.55827545,-0.55819195
-3.28664332,1.91316183,-1.91286769,0.01618600,-0.01618061,0.15438185,-0.15435929,0.08222122,-0.08229675,0.38610278,-0.38600980,1.30143025,-1.30121458,0.00191522,-0.00191667,0.53558235,-0.53549804
-3.28064032,1.83598619,-1.83572203,0.01530715,-0.01530153,0.14780399,-0.14778502,0.08840485,-0.08849360,0.36722114,-0.36712963,1.24825976,-1.24806267,0.00206204,-0.00206379,0.51148511,-0.51140294
-3.27463732,1.75655957,-1.75633442,0.01438068,-0.01437491,0.14121375,-0.14119934,0.09566473,-0.09576713,0.34770018,-0.34761213,1.19286202,-1.19268869,0.00223502,-0.00223708,0.48646146,-0.48638432
-3.26863432,1.67664072,-1.67646282,0.01342128,-0.01341545,0.13474828,-0.13473933,0.10403791,-0.10415418,0.32787669,-0.32779397,1.13647203,-1.13632715,0.00243453,-0.00243688,0.46099529,-0.46092595
-3.26263132,1.59794114,-1.59781766,0.01244345,-0.01243763,0.12853811,-0.12853541,0.11354027,-0.11367035,0.30807920,-0.30800348,1.08030640,-1.08019407,0.00266047,-0.00266311,0.43556177,-0.43550278
-3.25662831,1.52207518,-1.52201200,0.01146112,-0.01145540,0.12270334,-0.12270755,0.12416278,-0.12430632,0.28861840,-0.28855112,1.02552930,-1.02545285,0.00291228,-0.00291519,0.41061329,-0.41056693
-3.25062531,1.45051535,-1.45051688,0.01048736,-0.01048178,0.11735023,-0.11736187,0.13586827,-0.13602457,0.26977875,-0.26972111,0.97322169,-0.97318359,0.00318880,-0.00319196,0.38656694,-0.38653514
-3.24462231,1.38455427,-1.38462325,0.00953404,-0.00952868,0.11256839,-0.11258782,0.14858886,-0.14875684,0.25181137,-0.25176426,0.92435485,-0.92435665,0.00348825,-0.00349163,0.36379382,-0.36377810
-3.23861931,1.32527451,-1.32541195,0.00861170,-0.00860658,0.10842855,-0.10845593,0.16222428,-0.16240249,0.23492848,-0.23489251,0.87976912,-0.87981134,0.00380819,-0.00381176,0.34261044,-0.34261190
-3.23261631,1.27352722,-1.27373233,0.00772931,-0.00772449,0.10498100,-0.10501633,0.17664128,-0.17682788,0.21929954,-0.21927499,0.84015828,-0.84024043,0.00414553,-0.00414924,0.32327260,-0.32329186
-3.22661331,1.22991990,-1.23019007,0.00689426,-0.00688976,0.10225479,-0.10229788,0.19167417,-0.19186694,0.20504901,-0.20503586,0.80606002,-0.80618060,0.00449654,-0.00450034,0.30597170,-0.30600892
-3.22061031,1.19481333,-1.19514422,0.00611228,-0.00610811,0.10025772,-0.10030817,0.20712663,-0.20732302,0.19225592,-0.19225384,0.77785229,-0.77800878,0.00485688,-0.00486073,0.29083353,-0.29088840
-3.21460730,1.16832736,-1.16871302,0.00538748,-0.00538367,0.09897690,-0.09903417,0.22277497,-0.22297209,0.18095493,-0.18096331,0.75575535,-0.75594434,0.00522177,-0.00522559,0.27791945,-0.27799122
-3.20860430,1.15035484,-1.15078786,0.00472245,-0.00471899,0.09838015,-0.09844353,0.23837248,-0.23856724,0.17113892,-0.17115690,0.73983903,-0.74005630,0.00558598,-0.00558973,0.26722977,-0.26731727
-3.20260130,1.14058251,-1.14105427,0.00411836,-0.00411525,0.09841790,-0.09848652,0.25365518,-0.25384429,0.16276280,-0.16278929,0.73003440,-0.73027505,0.00594408,-0.00594770,0.25870896,-0.25881066
-3.19659830,1.13851768,-1.13901860,0.00357510,-0.00357233,0.09902562,-0.09909852,0.26834851,-0.26852858,0.15574832,-0.15578205,0.72614899,-0.72640758,0.00629053,-0.00629395,0.25225250,-0.25236656
-3.19059530,1.14351916,-1.14403901,0.00309150,-0.00308906,0.10012670,-0.10020282,0.28217485,-0.28234250,0.14998969,-0.15002925,0.72788461,-0.72815536,0.00661988,-0.00662304,0.24771485,-0.24783918
-3.18459230,1.15483085,-1.15535906,0.00266547,-0.00266333,0.10163555,-0.10171375,0.29486164,-0.29501358,0.14535961,-0.14540353,0.73485673,-0.73513369,0.00692691,-0.00692978,0.24491818,-0.24505054
-3.17858929,1.17161636,-1.17214235,0.00229421,-0.00229235,0.10346083,-0.10353998,0.30614970,-0.30628286,0.14171562,-0.14176237,0.74661431,-0.74689153,0.00720687,-0.00720938,0.24366152,-0.24379955
-3.17258629,1.19299301,-1.19350653,0.00197438,-0.00197278,0.10550882,-0.10558776,0.31580143,-0.31591301,0.13890628,-0.13895435,0.76265928,-0.76293101,0.00745557,-0.00745769,0.24372972,-0.24387106
-3.16658329,1.21806393,-1.21855534,0.00170231,-0.00170095,0.10768648,-0.10776412,0.32360854,-0.32369615,0.13677719,-0.13682510,0.78246461,-0.78272547,0.00766956,-0.00767126,0.24490210,-0.24504443
-3.16058029,1.24594676,-1.24640732,0.00147410,-0.00147295,0.10990442,-0.10997972,0.32939898,-0.32946067,0.13517636,-0.13522276,0.80549047,-0.80573558,0.00784624,-0.00784751,0.24696021,-0.24710134
-3.15457729,1.27579809,-1.27622017,0.00128580,-0.00128484,0.11207944,-0.11215146,0.33304267,-0.33307704,0.13395908,-0.13400273,0.83119767,-0.83142278,0.00798397,-0.00798479,0.24969467,-0.24983258
-3.14857429,1.30683283,-1.30721008,0.00113351,-0.00113271,0.11413667,-0.11420457,0.33445592,-0.33446213,0.13299189,-0.13303171,0.85905836,-0.85925994,0.00808204,-0.00808242,0.25291067,-0.25304353
-3.14257129,1.33833803,-1.33866552,0.00101344,-0.00101278,0.11601115,-0.11607422,0.33360411,-0.33358195,0.13215567,-0.13219078,0.88856353,-0.88873884,0.00814076,-0.00814071,0.25643209,-0.25655836
-3.13656828,1.36968128,-1.36995554,0.00092202,-0.00092148,0.11764893,-0.11770662,0.33050275,-0.33045260,0.13134789,-0.13137757,0.91922768,-0.91937477,0.00816137,-0.00816091,0.26010428,-0.26022265
-3.13056528,1.40031361,-1.40053258,0.00085588,-0.00085545,0.11900758,-0.11905945,0.32521668,-0.32513953,0.13048385,-0.13050760,0.95059064,-0.95070834,0.00814596,-0.00814513,0.26379530,-0.26390477
-3.12456228,1.42976768,-1.42993068,0.00081194,-0.00081159,0.12005616,-0.12010192,0.31785758,-0.31775497,0.12949714,-0.12951464,0.98221728,-0.98230514,0.00809740,-0.00809624,0.26739601,-0.26749580
-3.11855928,1.45765193,-1.45775951,0.00078735,-0.00078708,0.12077475,-0.12081424,0.30857985,-0.30845383,0.12833924,-0.12835037,1.01369534,-1.01375357,0.00801918,-0.00801772,0.27081885,-0.27090846
-3.11255628,1.48364172,-1.48369551,0.00077953,-0.00077932,0.12115349,-0.12118665,0.29757513,-0.29742820,0.12697858,-0.12698336,1.04463236,-1.04466172,0.00791522,-0.00791352,0.27399586,-0.27407498
-3.10655328,1.50746864,-1.50747111,0.00078614,-0.00078597,0.12119137,-0.12121826,0.28506567,-0.28490068,0.12539889,-0.12539751,1.07465225,-1.07465391,0.00778975,-0.00778786,0.27687593,-0.27694444
-3.10055028,1.52890903,-1.52886331,0.00080501,-0.00080488,0.12089477,-0.12091550,0.27129691,-0.27111696,0.12359736,-0.12359011,1.10339217,-1.10336761,0.00764710,-0.00764505,0.27942172,-0.27947963
-3.09454727,1.54777309,-1.54768273,0.00083418,-0.00083408,0.12027585,-0.12029060,0.25652962,-0.25633797,0.12158243,-0.12156969,1.13050046,-1.13045137,0.00749154,-0.00748939,0.28160647,-0.28165391
-3.08854427,1.56389549,-1.56376425,0.00087183,-0.00087176,0.11935101,-0.11935998,0.24103191,-0.24083190,0.11937160,-0.11935383,1.15563619,-1.15556431,0.00732715,-0.00732493,0.28341102,-0.28344816
-3.08254127,1.57712839,-1.57696007,0.00091626,-0.00091621,0.11813938,-0.11814282,0.22507149,-0.22486642,0.11698927,-0.11696694,1.17847056,-1.17837761,0.00715766,-0.00715541,0.28482119,-0.28484825
-3.07653827,1.58733757,-1.58713586,0.00096590,-0.00096586,0.11666159,-0.11665972,0.20890847,-0.20870154,0.11446471,-0.11443834,1.19869051,-1.19857812,0.00698638,-0.00698414,0.28582583,-0.28584301
-3.07053527,1.59440203,-1.59417039,0.00101924,-0.00101921,0.11493869,-0.11493173,0.19278901,-0.19258322,0.11183043,-0.11180053,1.21600453,-1.21587420,0.00681614,-0.00681393,0.28641555,-0.28642308
-3.06453227,1.59821704,-1.59795863,0.00107488,-0.00107485,0.11299143,-0.11297960,0.17693991,-0.17673801,0.10912074,-0.10908780,1.23015048,-1.23000356,0.00664926,-0.00664709,0.28658237,-0.28658045
-3.05852926,1.59870048,-1.59841819,0.00113149,-0.00113146,0.11083988,-0.11082338,0.16156441,-0.16136883,0.10637080,-0.10633529,1.24090504,-1.24074275,0.00648754,-0.00648542,0.28632000,-0.28630882
-3.05252626,1.59580195,-1.59549840,0.00118784,-0.00118782,0.10850332,-0.10848234,0.14683913,-0.14665198,0.10361591,-0.10357828,1.24809425,-1.24791769,0.00633234,-0.00633027,0.28562504,-0.28560480
-3.04652326,1.58951375,-1.58919134,0.00124284,-0.00124281,0.10600042,-0.10597513,0.13291234,-0.13273537,0.10089124,-0.10085191,1.25160447,-1.25141472,0.00618460,-0.00618260,0.28449856,-0.28446950
-3.04052026,1.57988279,-1.57954385,0.00129549,-0.00129545,0.10334963,-0.10332022,0.11990327,-0.11973785,0.09823176,-0.09819113,1.25139299,-1.25119116,0.00604501,-0.00604306,0.28294829,-0.28291067
-3.03451726,1.56702243,-1.56666928,0.00134497,-0.00134493,0.10056977,-0.10053643,0.10790251,-0.10774967,0.09567239,-0.09563084,1.24749752,-1.24728483,0.00591401,-0.00591212,0.28099073,-0.28094492
-3.02851426,1.55112297,-1.55075803,0.00139066,-0.00139062,0.09768060,-0.09764357,0.09697333,-0.09683374,0.09324823,-0.09320613,1.24004362,-1.23982150,0.00579202,-0.00579017,0.27865338,-0.27859985
-3.02251126,1.53245970,-1.53208565,0.00143214,-0.00143209,0.09470352,-0.09466305,0.08715363,-0.08702766,0.09099486,-0.09095260,1.22924961,-1.22901973,0.00567943,-0.00567764,0.27597650,-0.27591584
-3.01650825,1.51139766,-1.51101748,0.00146923,-0.00146918,0.09166201,-0.09161840,0.07845850,-0.07834623,0.08894850,-0.08890645,1.21542812,-1.21519249,0.00557682,-0.00557507,0.27301437,-0.27294732
-3.01050525,1.48839223,-1.48800929,0.00150202,-0.00150198,0.08858204,-0.08853565,0.07088299,-0.07078425,0.08714604,-0.08710459,1.19898400,-1.19874498,0.00548494,-0.00548324,0.26983572,-0.26976315
-3.00450225,1.46398509,-1.46360316,0.00153092,-0.00153088,0.08549219,-0.08544344,0.06440511,-0.06431952,0.08562483,-0.08558439,1.18040837,-1.18016868,0.00540484,-0.00540319,0.26652330,-0.26644625
-2.99849925,1.43879528,-1.43841850,0.00155658,-0.00155656,0.08242356,-0.08237291,0.05898873,-0.05891575,0.08442225,-0.08438322,1.16026874,-1.16003145,0.00533788,-0.00533629,0.26317248,-0.26309212
-2.99249625,1.41350553,-1.41313840,0.00158000,-0.00158001,0.07940934,-0.07935730,0.05458636,-0.05452532,0.08357494,-0.08353773,1.13919551,-1.13896395,0.00528574,-0.00528424,0.25988883,-0.25980643
-2.98649325,1.38884430,-1.38849153,0.00160247,-0.00160250,0.07648420,-0.07643133,0.05114165,-0.05109175,0.08311778,-0.08308280,1.11786521,-1.11764296,0.00525044,-0.00524902,0.25678475,-0.25670167
-2.98049025,1.36556409,-1.36523049,0.00162554,-0.00162560,0.07368338,-0.07363025,0.04859150,-0.04855191,0.08308268,-0.08305032,1.09698125,-1.09677198,0.00523422,-0.00523292,0.25397541,-0.25389305
-2.97448724,1.34441715,-1.34410749,0.00165104,-0.00165115,0.07104163,-0.07098882,0.04686791,-0.04683774,0.08349714,-0.08346777,1.07725279,-1.07706019,0.00523956,-0.00523839,0.25157401,-0.25149375
-2.96848424,1.32612970,-1.32584854,0.00168102,-0.00168118,0.06859199,-0.06854008,0.04589940,-0.04587773,0.08438273,-0.08435666,1.05937287,-1.05920049,0.00526903,-0.00526802,0.24968674,-0.24960990
-2.96248124,1.31137581,-1.31112728,0.00171769,-0.00171791,0.06636454,-0.06631409,0.04561204,-0.04559795,0.08575358,-0.08573106,1.04399650,-1.04384762,0.00532522,-0.00532439,0.24840763,-0.24833543
-2.95647824,1.30075237,-1.30054005,0.00176339,-0.00176369,0.06438515,-0.06433667,0.04593032,-0.04592291,0.08761496,-0.08759618,1.03171989,-1.03159741,0.00541063,-0.00541000,0.24781368,-0.24774716
-2.95047524,1.29475636,-1.29458308,0.00182051,-0.00182090,0.06267433,-0.06262828,0.04677771,-0.04677608,0.08996202,-0.08994707,1.02306164,-1.02296796,0.00552752,-0.00552711,0.24796045,-0.24790047
-2.94447224,1.29376552,-1.29363325,0.00189143,-0.00189191,0.06124628,-0.06120302,0.04807706,-0.04808034,0.09277889,-0.09276777,1.01844669,-1.01838361,0.00567784,-0.00567767,0.24887843,-0.24882561
-2.93846923,1.29802344,-1.29793319,0.00197842,-0.00197900,0.06010805,-0.06006789,0.04975097,-0.04975831,0.09603806,-0.09603066,1.01819375,-1.01816238,0.00586310,-0.00586318,0.25057040,-0.25052511
-2.93246623,1.30762975,-1.30758148,0.00208357,-0.00208425,0.05925914,-0.05922228,0.05172213,-0.05173274,0.09970024,-0.09969637,1.02250659,-1.02250731,0.00608425,-0.00608459,0.25300997,-0.25297228
-2.92646323,1.32253585,-1.32252850,0.00220872,-0.00220951,0.05869123,-0.05865779,0.05391372,-0.05392683,0.10371470,-0.10371404,1.03146965,-1.03150209,0.00634164,-0.00634224,0.25614133,-0.25611106
-2.92046023,1.34254638,-1.34257786,0.00235534,-0.00235625,0.05838834,-0.05835832,0.05624988,-0.05626475,0.10802002,-0.10802217,1.04504785,-1.04511091,0.00663490,-0.00663576,0.25988033,-0.25985703
-2.91445723,1.36732620,-1.36739346,0.00252449,-0.00252552,0.05832721,-0.05830054,0.05865628,-0.05867223,0.11254538,-0.11254985,1.06309064,-1.06318251,0.00696292,-0.00696404,0.26411681,-0.26409979
-2.90845423,1.39641255,-1.39651170,0.00271673,-0.00271786,0.05847802,-0.05845455,0.06106093,-0.06107730,0.11721219,-0.11721844,1.08533987,-1.08545809,0.00732381,-0.00732516,0.26871804,-0.26870639
-2.90245123,1.42923174,-1.42935817,0.00293202,-0.00293326,0.05880534,-0.05878483,0.06339491,-0.06341111,0.12193620,-0.12194362,1.11144104,-1.11158260,0.00771487,-0.00771644,0.27353320,-0.27352585
-2.89644822,1.46511936,-1.46526791,0.00316973,-0.00317106,0.05926925,-0.05925141,0.06559341,-0.06560890,0.12662974,-0.12663770,1.14095733,-1.14111877,0.00813262,-0.00813438,0.27839856,-0.27839432
-2.89044522,1.50334327,-1.50350840,0.00342855,-0.00342997,0.05982661,-0.05981110,0.06759665,-0.06761094,0.13120424,-0.13121211,1.17338568,-1.17356321,0.00857281,-0.00857474,0.28314320,-0.28314080
-2.88444222,1.54312804,-1.54330403,0.00370651,-0.00370800,0.06043247,-0.06041894,0.06935089,-0.06936355,0.13557281,-0.13557995,1.20817423,-1.20836385,0.00903048,-0.00903254,0.28759498,-0.28759312
-2.87843922,1.58367992,-1.58386103,0.00400094,-0.00400248,0.06104145,-0.06102950,0.07080936,-0.07082005,0.13965272,-0.13965855,1.24474022,-1.24493784,0.00950002,-0.00950217,0.29158643,-0.29158384
-2.87243622,1.62421119,-1.62439186,0.00430852,-0.00431009,0.06160907,-0.06159831,0.07193314,-0.07194155,0.14336779,-0.14337178,1.28248779,-1.28268935,0.00997528,-0.00997748,0.29496037,-0.29495587
-2.86643322,1.66396291,-1.66413791,0.00462533,-0.00462690,0.06209306,-0.06208311,0.07269179,-0.07269771,0.14665051,-0.14665219,1.32082480,-1.32102638,0.01044964,-0.01045185,0.29757503,-0.29756752
-2.86043022,1.70222535,-1.70238990,0.00494691,-0.00494845,0.06245449,-0.06244501,0.07306391,-0.07306718,0.14944385,-0.14944283,1.35917823,-1.35937618,0.01091615,-0.01091832,0.29930831,-0.29929685
-2.85442721,1.73835516,-1.73850507,0.00526833,-0.00526982,0.06265879,-0.06264945,0.07303736,-0.07303791,0.15170262,-0.15169861,1.39700762,-1.39719858,0.01136770,-0.01136978,0.30006131,-0.30004514
-2.84842421,1.77178918,-1.77192091,0.00558435,-0.00558576,0.06267650,-0.06266702,0.07260932,-0.07260713,0.15339443,-0.15338724,1.43381605,-1.43399706,0.01179710,-0.01179905,0.29976073,-0.29973928
-2.84242121,1.80205416,-1.80216489,0.00588953,-0.00589083,0.06248395,-0.06247409,0.07178605,-0.07178118,0.15450024,-0.15448978,1.46915865,-1.46932720,0.01219731,-0.01219909,0.29836038,-0.29833326
-2.83641821,1.82877269,-1.82886033,0.00617837,-0.00617953,0.06206358,-0.06205316,0.07058245,-0.07057502,0.15501433,-0.15500059,1.50264836,-1.50280238,0.01256158,-0.01256314,0.29584149,-0.29580854
-2.83041521,1.85166517,-1.85172836,0.00644546,-0.00644645,0.06140424,-0.06139312,0.06902137,-0.06901156,0.15494394,-0.15492703,1.53395896,-1.53409684,0.01288358,-0.01288489,0.29221228,-0.29217350
