energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.20260130,0.20631267,0.02131792,0.14457344,0.02287225,0.00108013,0.00724573,0.00011663,0.01944256
-3.19659830,0.22683463,0.02492867,0.15884976,0.02294937,0.00108197,0.00866341,0.00013948,0.02263392
-3.19059530,0.24992347,0.02902800,0.17479995,0.02302065,0.00108451,0.01031162,0.00016675,0.02632315
-3.18459230,0.27585843,0.03365947,0.19258225,0.02311094,0.00108940,0.01221907,0.00019914,0.03056971
-3.17858929,0.30491974,0.03886767,0.21235089,0.02324684,0.00109845,0.01441649,0.00023739,0.03543584
-3.17258629,0.33738448,0.04469806,0.23425362,0.02345615,0.00111363,0.01693648,0.00028233,0.04098584
-3.16658329,0.37352244,0.05119666,0.25842946,0.02376732,0.00113705,0.01981325,0.00033481,0.04728518
-3.16058029,0.41359207,0.05840984,0.28500681,0.02420879,0.00117093,0.02308226,0.00039571,0.05439944
-3.15457729,0.45783642,0.06638389,0.31410182,0.02480842,0.00121757,0.02677965,0.00046594,0.06239292
-3.14857429,0.50647899,0.07516458,0.34581703,0.02559288,0.00127932,0.03094164,0.00054640,0.07132710
-3.14257129,0.55971937,0.08479643,0.38024011,0.02658712,0.00135852,0.03560366,0.00063796,0.08125882
-3.13656828,0.61772847,0.09532188,0.41744258,0.02781378,0.00145749,0.04079934,0.00074145,0.09223821
-3.13056528,0.68064321,0.10678007,0.45747832,0.02929267,0.00157846,0.04655934,0.00085757,0.10430642
-3.12456228,0.74856038,0.11920544,0.50038163,0.03104025,0.00172353,0.05290999,0.00098693,0.11749316
-3.11855928,0.82152962,0.13262592,0.54616476,0.03306915,0.00189458,0.05987174,0.00112996,0.13181409
-3.11255628,0.89954550,0.14706082,0.59481460,0.03538766,0.00209326,0.06745761,0.00128687,0.14726814
-3.10655328,0.98253856,0.16251846,0.64628863,0.03799927,0.00232084,0.07567141,0.00145766,0.16383492
-3.10055028,1.07036559,0.17899344,0.70050992,0.04090221,0.00257821,0.08450609,0.00164203,0.18147220
-3.09454727,1.16279948,0.19646391,0.75736145,0.04408909,0.00286578,0.09394206,0.00183936,0.20011372
-3.08854427,1.25951896,0.21488861,0.81667984,0.04754646,0.00318339,0.10394567,0.00204870,0.21966735
-3.08254127,1.36009893,0.23420415,0.87824879,0.05125463,0.00353024,0.11446801,0.00226877,0.24001386
-3.07653827,1.46400207,0.25432248,0.94179274,0.05518740,0.00390488,0.12544393,0.00249789,0.26100633
-3.07053527,1.57057240,0.27512889,1.00697123,0.05931209,0.00430509,0.13679161,0.00273404,0.28247041
-3.06453227,1.67903192,0.29648059,1.07337446,0.06358963,0.00472792,0.14841253,0.00297487,0.30420543
-3.05852926,1.78848077,0.31820619,1.14052071,0.06797487,0.00516962,0.16019212,0.00321771,0.32598658
-3.05252626,1.89790192,0.34010620,1.20785615,0.07241714,0.00562569,0.17200104,0.00345963,0.34756805
-3.04652326,2.00617086,0.36195461,1.27475761,0.07686098,0.00609095,0.18369709,0.00369752,0.36868719
-3.04052026,2.11207058,0.38350179,1.34053852,0.08124717,0.00655953,0.19512781,0.00392813,0.38906961
-3.03451726,2.21431203,0.40447856,1.40445842,0.08551396,0.00702506,0.20613366,0.00414818,0.40843509
-3.02851426,2.31155975,0.42460150,1.46573601,0.08959848,0.00748073,0.21655181,0.00435443,0.42650417
-3.02251126,2.40246214,0.44357936,1.52356542,0.09343842,0.00791950,0.22622027,0.00454381,0.44300512
-3.01650825,2.48568546,0.46112034,1.57713548,0.09697369,0.00833421,0.23498238,0.00471351,0.45768116
-3.01050525,2.55995043,0.47694005,1.62565127,0.10014830,0.00871783,0.24269135,0.00486106,0.47029756
-3.00450225,2.62406993,0.49076974,1.66835706,0.10291210,0.00906360,0.24921481,0.00498445,0.48064836
-2.99849925,2.67698628,0.50236460,1.70455982,0.10522250,0.00936527,0.25443900,0.00508218,0.48856249
-2.99249625,2.71780630,0.51151163,1.73365214,0.10704604,0.00961726,0.25827259,0.00515334,0.49390885
-2.98649325,2.74583265,0.51803681,1.75513349,0.10835962,0.00981482,0.26064985,0.00519768,0.49660041
-2.98049025,2.76058971,0.52181115,1.76862874,0.10915153,0.00995419,0.26153299,0.00521559,0.49659686
-2.97448724,2.76184275,0.52275537,1.77390308,0.10942201,0.01003273,0.26091367,0.00520813,0.49390586
-2.96848424,2.74960940,0.52084298,1.77087237,0.10918346,0.01004896,0.25881343,0.00517702,0.48858281
-2.96248124,2.72416254,0.51610162,1.75960850,0.10846015,0.01000265,0.25528323,0.00512455,0.48072909
-2.95647824,2.68602458,0.50861247,1.74033932,0.10728752,0.00989475,0.25040188,0.00505355,0.47048894
-2.95047524,2.63595307,0.49850794,1.71344313,0.10571103,0.00972743,0.24427357,0.00496729,0.45804507
-2.94447224,2.57491836,0.48596761,1.67943790,0.10378461,0.00950393,0.23702454,0.00486933,0.44361313
-2.93846923,2.50407420,0.47121262,1.63896571,0.10156880,0.00922850,0.22879913,0.00476348,0.42743549
-2.93246623,2.42472254,0.45449886,1.59277317,0.09912863,0.00890622,0.21975520,0.00465359,0.40977432
-2.92646323,2.33827427,0.43610916,1.54168864,0.09653125,0.00854287,0.21005932,0.00454344,0.39090447
-2.92046023,2.24620734,0.41634495,1.48659733,0.09384363,0.00814473,0.19988178,0.00443661,0.37110627
-2.91445723,2.15002430,0.39551759,1.42841538,0.09113017,0.00771841,0.18939174,0.00433637,0.35065872
-2.90845423,2.05121093,0.37393993,1.36806414,0.08845046,0.00727063,0.17875257,0.00424552,0.32983296
-2.90245123,1.95119767,0.35191826,1.30644566,0.08585729,0.00680811,0.16811776,0.00416632,0.30888666
-2.89644822,1.85132527,0.32974498,1.24442038,0.08339497,0.00633736,0.15762725,0.00410041,0.28805908
-2.89044522,1.75281603,0.30769235,1.18278803,0.08109798,0.00586454,0.14740466,0.00404876,0.26756720
-2.88444222,1.65675138,0.28600731,1.12227225,0.07899009,0.00539536,0.13755511,0.00401163,0.24760278
-2.87843922,1.56405653,0.26490760,1.06350947,0.07708390,0.00493497,0.12816394,0.00398858,0.22833051
-2.87243622,1.47549237,0.24457929,1.00704238,0.07538091,0.00448789,0.11929624,0.00397852,0.20988716
-2.86643322,1.39165454,0.22517545,0.95331782,0.07387199,0.00405797,0.11099709,0.00397970,0.19238160
-2.86043022,1.31297918,0.20681623,0.90268913,0.07253827,0.00364837,0.10329257,0.00398989,0.17589575
-2.85442721,1.23975479,0.18958990,0.85542233,0.07135252,0.00326157,0.09619127,0.00400638,0.16048616
-2.84842421,1.17213901,0.17355498,0.81170574,0.07028066,0.00289937,0.08968640,0.00402619,0.14618626
-2.84242121,1.11017946,0.15874301,0.77166212,0.06928369,0.00256297,0.08375820,0.00404612,0.13300892
-2.83641821,1.05383705,0.14516199,0.73536275,0.06831962,0.00225297,0.07837662,0.00406293,0.12094947
-2.83041521,1.00301066,0.13280011,0.70284225,0.06734555,0.00196947,0.07350407,0.00407349,0.10998871
-2.82441221,0.95756168,0.12162965,0.67411349,0.06631966,0.00171213,0.06909817,0.00407488,0.10009601
-2.81840920,0.91733718,0.11161086,0.64918150,0.06520311,0.00148024,0.06511441,0.00406452,0.09123232
-2.81240620,0.88219056,0.10269565,0.62805574,0.06396169,0.00127276,0.06150852,0.00404030,0.08335293
-2.80640320,0.85199857,0.09483088,0.61075973,0.06256729,0.00108845,0.05823861,0.00400064,0.07640994
-2.80040020,0.82667405,0.08796124,0.59733783,0.06099896,0.00092585,0.05526688,0.00394461,0.07035444
-2.79439720,0.80617376,0.08203160,0.58785840,0.05924368,0.00078345,0.05256098,0.00387190,0.06513816
-2.78839420,0.79050102,0.07698873,0.58241349,0.05729675,0.00065962,0.05009496,0.00378293,0.06071483
-2.78239120,0.77970330,0.07278246,0.58111473,0.05516182,0.00055275,0.04784983,0.00367880,0.05704103
-2.77638819,0.77386492,0.06936625,0.58408596,0.05285061,0.00046125,0.04581368,0.00356127,0.05407664
-2.77038519,0.77309551,0.06669721,0.59145280,0.05038225,0.00038359,0.04398149,0.00343274,0.05178495
-2.76438219,0.77751512,0.06473568,0.60332990,0.04778251,0.00031833,0.04235468,0.00329620,0.05013238
-2.75837919,0.78723678,0.06344443,0.61980669,0.04508267,0.00026411,0.04094039,0.00315513,0.04908799
-2.75237619,0.80234791,0.06278752,0.64093241,0.04231843,0.00021974,0.03975054,0.00301345,0.04862272
-2.74637319,0.82289164,0.06272908,0.66670150,0.03952859,0.00018410,0.03880085,0.00287544,0.04870857
-2.74037019,0.84884937,0.06323202,0.69704042,0.03675387,0.00015626,0.03810974,0.00274564,0.04931769
-2.73436718,0.88012579,0.06425676,0.73179666,0.03403568,0.00013539,0.03769729,0.00262875,0.05042150
-2.72836418,0.91653735,0.06576017,0.77073104,0.03141508,0.00012083,0.03758419,0.00252959,0.05198990
-2.72236118,0.95780516,0.06769472,0.81351388,0.02893179,0.00011203,0.03779080,0.00245298,0.05399063
-2.71635818,1.00355283,0.07000801,0.85972559,0.02662343,0.00010858,0.03833626,0.00240368,0.05638885
-2.71035518,1.05330978,0.07264265,0.90886201,0.02452492,0.00011018,0.03923781,0.00238630,0.05914695
-2.70435218,1.10651988,0.07553649,0.96034442,0.02266806,0.00011664,0.04051015,0.00240527,0.06222460
-2.69834917,1.16255522,0.07862335,1.01353404,0.02108124,0.00012788,0.04216491,0.00246472,0.06557905
-2.69234617,1.22073436,0.08183403,1.06775039,0.01978935,0.00014391,0.04421033,0.00256844,0.06916574
-2.68634317,1.28034420,0.08509772,1.12229274,0.01881380,0.00016480,0.04665086,0.00271980,0.07293903
-2.68034017,1.34066434,0.08834364,1.17646369,0.01817260,0.00019069,0.04948699,0.00292170,0.07685319
-2.67433717,1.40099256,0.09150286,1.22959356,0.01788053,0.00022175,0.05271499,0.00317647,0.08086346
-2.66833417,1.46067009,0.09451018,1.28106447,0.01794930,0.00025822,0.05632679,0.00348582,0.08492720
-2.66233117,1.51910521,0.09730607,1.33033266,0.01838772,0.00030033,0.06030981,0.00385076,0.08900498
-2.65632816,1.57579387,0.09983838,1.37694802,0.01920183,0.00034830,0.06464680,0.00427151,0.09306167
-2.65032516,1.63033604,0.10206388,1.42056943,0.02039496,0.00040239,0.06931579,0.00474748,0.09706735
-2.64432216,1.68244703,0.10394953,1.46097537,0.02196771,0.00046278,0.07428991,0.00527717,0.10099803
-2.63831916,1.73196291,0.10547334,1.49806885,0.02391786,0.00052965,0.07953741,0.00585818,0.10483612
-2.63231616,1.77883980,0.10662478,1.53187653,0.02624019,0.00060314,0.08502158,0.00648711,0.10857069
-2.62631316,1.82314714,0.10740477,1.56254201,0.02892620,0.00068332,0.09070093,0.00715965,0.11219733
-2.62031016,1.86505512,0.10782529,1.59031354,0.03196380,0.00077024,0.09652928,0.00787052,0.11571785
-2.61430715,1.90481729,0.10790842,1.61552693,0.03533694,0.00086386,0.10245617,0.00861360,0.11913957
-2.60830415,1.94274906,0.10768509,1.63858449,0.03902522,0.00096411,0.10842724,0.00938196,0.12247449
-2.60230115,1.97920362,0.10719352,1.65993126,0.04300357,0.00107089,0.11438494,0.01016802,0.12573809
-2.59629815,2.01454644,0.10647738,1.68002975,0.04724190,0.00118406,0.12026926,0.01096366,0.12894816
-2.59029515,2.04913000,0.10558380,1.69933452,0.05170488,0.00130347,0.12601870,0.01176044,0.13212337
-2.58429215,2.08326999,0.10456135,1.71826821,0.05635190,0.00142898,0.13157137,0.01254981,0.13528193
-2.57828914,2.11722451,0.10345804,1.73719995,0.06113706,0.00156048,0.13686621,0.01332330,0.13844021
-2.57228614,2.15117726,0.10231950,1.75642756,0.06600947,0.00169793,0.14184428,0.01407280,0.14161156
-2.56628314,2.18522568,0.10118729,1.77616426,0.07091369,0.00184138,0.14645010,0.01479077,0.14480518
-2.56028014,2.21937462,0.10009759,1.79653055,0.07579038,0.00199100,0.15063301,0.01547052,0.14802533
-2.55427714,2.25353581,0.09908013,1.81755167,0.08057722,0.00214710,0.15434844,0.01610641,0.15127074
-2.54827414,2.28753310,0.09815758,1.83916049,0.08521000,0.00231019,0.15755914,0.01669402,0.15453435
-2.54227114,2.32111316,0.09734525,1.86120576,0.08962390,0.00248099,0.16023618,0.01723037,0.15780329
-2.53626813,2.35396086,0.09665119,1.88346497,0.09375498,0.00266044,0.16235985,0.01771400,0.16105928
-2.53026513,2.38571866,0.09607668,1.90566126,0.09754173,0.00284974,0.16392029,0.01814505,0.16427919
-2.52426213,2.41600880,0.09561702,1.92748331,0.10092670,0.00305035,0.16491791,0.01852525,0.16743601
-2.51825913,2.44445726,0.09526259,1.94860710,0.10385818,0.00326399,0.16536358,0.01885789,0.17049990
-2.51225613,2.47071822,0.09500018,1.96871870,0.10629173,0.00349265,0.16527850,0.01914770,0.17343950
-2.50625313,2.49449791,0.09481447,1.98753664,0.10819169,0.00373855,0.16469397,0.01940069,0.17622339
-2.50025013,2.51557675,0.09468957,2.00483310,0.10953240,0.00400416,0.16365081,0.01962392,0.17882152
-2.49424712,2.53382880,0.09461071,2.02045282,0.11029925,0.00429212,0.16219872,0.01982523,0.18120673
-2.48824412,2.54923777,0.09456582,2.03432904,0.11048936,0.00460524,0.16039544,0.02001296,0.18335619
-2.48224112,2.56190894,0.09454710,2.04649581,0.11011202,0.00494640,0.15830586,0.02019561,0.18525275
-2.47623812,2.57207661,0.09455244,2.05709616,0.10918862,0.00531857,0.15600102,0.02038150,0.18688615
-2.47023512,2.58010682,0.09458674,2.06638601,0.10775239,0.00572465,0.15355714,0.02057846,0.18825405
-2.46423212,2.58649535,0.09466289,2.07473350,0.10584759,0.00616749,0.15105468,0.02079351,0.18936286
-2.45822911,2.59186096,0.09480268,2.08261401,0.10352853,0.00664975,0.14857736,0.02103255,0.19022834
-2.45222611,2.59693423,0.09503726,2.09060081,0.10085814,0.00717384,0.14621134,0.02130017,0.19087591
-2.44622311,2.60254216,0.09540740,2.09935171,0.09790638,0.00774187,0.14404439,0.02159942,0.19134078
-2.44022011,2.60958899,0.09596336,2.10959205,0.09474839,0.00835549,0.14216510,0.02193171,0.19166774
-2.43421711,2.61903350,0.09676440,2.12209429,0.09146255,0.00901586,0.14066214,0.02229674,0.19191068
-2.42821411,2.63186336,0.09787787,2.13765484,0.08812842,0.00972355,0.13962350,0.02269249,0.19213187
-2.42221111,2.64906682,0.09937794,2.15706836,0.08482468,0.01047841,0.13913566,0.02311529,0.19240091
-2.41620810,2.67160229,0.10134384,2.18110019,0.08162714,0.01127954,0.13928267,0.02355997,0.19279344
-2.41020510,2.70036634,0.10385778,2.21045748,0.07860684,0.01212515,0.14014507,0.02401999,0.19338950
-2.40420210,2.73616064,0.10700240,2.24575954,0.07582830,0.01301249,0.14179866,0.02448772,0.19427171
-2.39819910,2.77965857,0.11085787,2.28750827,0.07334795,0.01393780,0.14431304,0.02495464,0.19552308
-2.39219610,2.83137232,0.11549875,2.33605934,0.07121282,0.01489624,0.14774990,0.02541163,0.19722473
-2.38619310,2.89162134,0.12099056,2.39159515,0.06945946,0.01588181,0.15216112,0.02584928,0.19945329
-2.38019010,2.96050328,0.12738627,2.45410051,0.06811310,0.01688737,0.15758664,0.02625810,0.20227823
-2.37418709,3.03786859,0.13472277,2.52334214,0.06718717,0.01790466,0.16405226,0.02662886,0.20575911
-2.36818409,3.12330000,0.14301748,2.59885306,0.06668300,0.01892425,0.17156726,0.02695276,0.20994281
-2.36218109,3.21609827,0.15226531,2.67992314,0.06658991,0.01993571,0.18012220,0.02722169,0.21486090
-2.35617809,3.31527548,0.16243599,2.76559665,0.06688555,0.02092766,0.18968671,0.02742841,0.22052717
-2.35017509,3.41955696,0.17347208,2.85467794,0.06753654,0.02188795,0.20020774,0.02756668,0.22693552
-2.34417209,3.52739293,0.18528775,2.94574574,0.06849935,0.02280384,0.21160806,0.02763135,0.23405823
-2.33816908,3.63698037,0.19776844,3.03717658,0.06972154,0.02366223,0.22378551,0.02761852,0.24184483
-2.33216608,3.74629549,0.21077150,3.12717734,0.07114313,0.02444997,0.23661275,0.02752548,0.25022150
-2.32616308,3.85313650,0.22412796,3.21382642,0.07269829,0.02515410,0.24993797,0.02735084,0.25909130
-2.32016008,3.95517597,0.23764532,3.29512280,0.07431714,0.02576226,0.26358639,0.02709446,0.26833507
-2.31415708,4.05002148,0.25111146,3.36904147,0.07592772,0.02626293,0.27736264,0.02675750,0.27781319
-2.30815408,4.13528277,0.26429940,3.43359362,0.07745804,0.02664588,0.29105413,0.02634232,0.28736808
-2.30215108,4.20864304,0.27697308,3.48688919,0.07883813,0.02690239,0.30443524,0.02585253,0.29682748
-2.29614807,4.26793168,0.28889354,3.52719957,0.08000209,0.02702561,0.31727223,0.02529286,0.30600842
-2.29014507,4.31119562,0.29982574,3.55301752,0.08088998,0.02701081,0.32932880,0.02466916,0.31472169
-2.28414207,4.33676596,0.30954541,3.56311183,0.08144955,0.02685557,0.34037211,0.02398830,0.32277683
-2.27813907,4.34331719,0.31784575,3.55657404,0.08163774,0.02655994,0.35017896,0.02325810,0.32998726
-2.27213607,4.32991583,0.32454387,3.53285487,0.08142184,0.02612648,0.35854197,0.02248722,0.33617556
-2.26613307,4.29605638,0.32948641,3.49178857,0.08078033,0.02556025,0.36527552,0.02168503,0.34117860
-2.26013007,4.24168259,0.33255431,3.43360368,0.07970332,0.02486875,0.37022119,0.02086148,0.34485236
-2.25412706,4.16719283,0.33366649,3.35891953,0.07819256,0.02406172,0.37325242,0.02002693,0.34707616
-2.24812406,4.07342925,0.33278219,3.26872848,0.07626115,0.02315089,0.37427830,0.01919195,0.34775636
-2.24212106,3.96165096,0.32990197,3.16436437,0.07393274,0.02214970,0.37324623,0.01836710,0.34682906
-2.23611806,3.83349243,0.32506736,3.04745871,0.07124049,0.02107292,0.37014348,0.01756269,0.34426200
-2.23011506,3.69090891,0.31835909,2.91988637,0.06822565,0.01993624,0.36499733,0.01678858,0.34005538
-2.22411206,3.53611137,0.30989405,2.78370337,0.06493601,0.01875588,0.35787414,0.01605385,0.33424168
-2.21810905,3.37149395,0.29982123,2.64107936,0.06142409,0.01754814,0.34887712,0.01536658,0.32688447
-2.21210605,3.19955699,0.28831660,2.49422803,0.05774535,0.01632899,0.33814299,0.01473365,0.31807622
-2.20610305,3.02282928,0.27557749,2.34533832,0.05395631,0.01511368,0.32583777,0.01416046,0.30793531
-2.20010005,2.84379254,0.26181638,2.19650937,0.05011281,0.01391639,0.31215173,0.01365078,0.29660228
-2.19409705,2.66481152,0.24725461,2.04969193,0.04626842,0.01274996,0.29729383,0.01320660,0.28423553
-2.18809405,2.48807217,0.23211618,1.90663840,0.04247296,0.01162560,0.28148582,0.01282809,0.27100663
-2.18209105,2.31553017,0.21662184,1.76886323,0.03877138,0.01055280,0.26495625,0.01251351,0.25709549
-2.17608804,2.14887147,0.20098371,1.63761474,0.03520286,0.00953914,0.24793457,0.01225930,0.24268538
-2.17008504,1.98948556,0.18540061,1.51385912,0.03180015,0.00859034,0.23064562,0.01206019,0.22795834
-2.16408204,1.83845195,0.17005419,1.39827622,0.02858929,0.00771024,0.21330452,0.01190933,0.21309072
-2.15807904,1.69653941,0.15510594,1.29126679,0.02558953,0.00690093,0.19611232,0.01179858,0.19824936
-2.15207604,1.56421698,0.14069516,1.19296986,0.02281357,0.00616286,0.17925232,0.01171876,0.18358828
-2.14607304,1.44167543,0.12693781,1.10328888,0.02026788,0.00549503,0.16288724,0.01165999,0.16924606
-2.14007004,1.32885739,0.11392623,1.02192474,0.01795339,0.00489521,0.14715726,0.01161204,0.15534397
-2.13406703,1.22549404,0.10172966,0.94841371,0.01586611,0.00436015,0.13217890,0.01156468,0.14198480
-2.12806403,1.13114632,0.09039545,0.88216832,0.01399799,0.00388585,0.11804468,0.01150810,0.12925240
-2.12206103,1.04524846,0.07995082,0.82251920,0.01233774,0.00346776,0.10482354,0.01143318,0.11721193
-2.11605803,0.96715185,0.07040504,0.76875603,0.01087167,0.00310102,0.09256199,0.01133188,0.10591064
-2.11005503,0.89616737,0.06175199,0.72016599,0.00958449,0.00278067,0.08128565,0.01119744,0.09537919
-2.10405203,0.83160461,0.05397281,0.67606852,0.00846009,0.00250184,0.07100135,0.01102466,0.08563340
-2.09804902,0.77280685,0.04703868,0.63584521,0.00748218,0.00225990,0.06169956,0.01081003,0.07667620
-2.09204602,0.71918074,0.04091354,0.59896430,0.00663490,0.00205062,0.05335685,0.01055177,0.06849985
-2.08604302,0.67022019,0.03555671,0.56499941,0.00590324,0.00187024,0.04593868,0.01024994,0.06108818
-2.08004002,0.62552431,0.03092525,0.53364235,0.00527345,0.00171554,0.03940196,0.00990629,0.05441890
-2.07403702,0.58480929,0.02697617,0.50471039,0.00473330,0.00158392,0.03369764,0.00952423,0.04846566
-2.06803402,0.54791453,0.02366825,0.47814810,0.00427223,0.00147343,0.02877309,0.00910862,0.04320007
-2.06203102,0.51480358,0.02096356,0.45402468,0.00388145,0.00138269,0.02457422,0.00866558,0.03859344
-2.05602801,0.48556029,0.01882873,0.43252695,0.00355393,0.00131098,0.02104739,0.00820223,0.03461819
-2.05002501,0.46038092,0.01723571,0.41394901,0.00328439,0.00125811,0.01814094,0.00772648,0.03124910
-2.04402201,0.43956274,0.01616237,0.39867904,0.00306918,0.00122443,0.01580649,0.00724670,0.02846407
-2.03801901,0.42348978,0.01559264,0.38718371,0.00290618,0.00121073,0.01399981,0.00677151,0.02624469
-2.03201601,0.41261621,0.01551635,0.37999094,0.00279463,0.00121817,0.01268153,0.00630951,0.02457645
-2.02601301,0.40744785,0.01592882,0.37767112,0.00273497,0.00124824,0.01181740,0.00586903,0.02344861
-2.02001001,0.40852213,0.01683008,0.38081731,0.00272871,0.00130260,0.01137837,0.00545796,0.02285390
-2.01400700,0.41638685,0.01822392,0.39002458,0.00277828,0.00138306,0.01134040,0.00508359,0.02278780
-2.00800400,0.43157794,0.02011660,0.40586864,0.00288686,0.00149141,0.01168406,0.00475246,0.02324777
-2.00200100,0.45459658,0.02251550,0.42888397,0.00305829,0.00162939,0.01239395,0.00447025,0.02423218
-1.99599800,0.48588585,0.02542746,0.45954173,0.00329693,0.00179854,0.01345798,0.00424176,0.02573913
-1.98999500,0.52580733,0.02885716,0.49822757,0.00360764,0.00200010,0.01486656,0.00407089,0.02776520
-1.98399200,0.57461796,0.03280537,0.54521985,0.00399570,0.00223492,0.01661177,0.00396059,0.03030413
-1.97798899,0.63244793,0.03726724,0.60066856,0.00446679,0.00250336,0.01868642,0.00391296,0.03334549
-1.97198599,0.69927997,0.04223071,0.66457582,0.00502697,0.00280523,0.02108324,0.00392926,0.03687350
-1.96598299,0.77493102,0.04767506,0.73677832,0.00568276,0.00313967,0.02379413,0.00401005,0.04086592
-1.95997999,0.85903707,0.05356975,0.81693282,0.00644113,0.00350510,0.02680943,0.00415519,0.04529313
-1.95397699,0.95104204,0.05987349,0.90450546,0.00730961,0.00389923,0.03011744,0.00436404,0.05011753
-1.94797399,1.05019169,0.06653383,0.99876566,0.00829630,0.00431900,0.03370404,0.00463552,0.05529316
-1.94197099,1.15553324,0.07348712,1.09878570,0.00941000,0.00476058,0.03755248,0.00496823,0.06076578
-1.93596798,1.26592157,0.08065893,1.20344640,0.01066022,0.00521946,0.04164343,0.00536060,0.06647317
-1.92996498,1.38003230,0.08796506,1.31144956,0.01205721,0.00569049,0.04595514,0.00581094,0.07234598
-1.92396198,1.49638207,0.09531300,1.42133741,0.01361193,0.00616798,0.05046383,0.00631761,0.07830885
-1.91795898,1.61335579,0.10260381,1.53151901,0.01533594,0.00664582,0.05514413,0.00687904,0.08428192
-1.91195598,1.72924042,0.10973454,1.64030306,0.01724124,0.00711764,0.05996977,0.00749385,0.09018263
-1.90595298,1.84226436,0.11660082,1.74593651,0.01934000,0.00757699,0.06491420,0.00816083,0.09592778
-1.89994997,1.95064130,0.12309978,1.84664780,0.02164418,0.00801748,0.06995123,0.00887899,0.10143569
-1.89394697,2.05261680,0.12913300,1.94069318,0.02416498,0.00843300,0.07505573,0.00964750,0.10662843
-1.88794397,2.14651605,0.13460944,2.02640452,0.02691229,0.00881785,0.08020406,0.01046563,0.11143401
-1.88194097,2.23079060,0.13944817,2.10223658,0.02989388,0.00916697,0.08537447,0.01133265,0.11578836
-1.87593797,2.30406227,0.14358078,2.16681199,0.03311466,0.00947599,0.09054722,0.01224767,0.11963704
-1.86993497,2.36516208,0.14695336,2.21896168,0.03657569,0.00974144,0.09570456,0.01320946,0.12293663
-1.86393197,2.41316270,0.14952792,2.25775930,0.04027333,0.00996073,0.10083038,0.01421625,0.12565566
-1.85792896,2.44740269,0.15128322,2.28254783,0.04419829,0.01013228,0.10590971,0.01526549,0.12777503
-1.85192596,2.46750166,0.15221490,2.29295729,0.04833478,0.01025546,0.11092800,0.01635364,0.12928800
-1.84592296,2.47336554,0.15233506,2.28891276,0.05265982,0.01033056,0.11587025,0.01747593,0.13019961
-1.83991996,2.46518203,0.15167109,2.27063244,0.05714271,0.01035874,0.12072006,0.01862620,0.13052570
-1.83391696,2.44340642,0.15026408,2.23861579,0.06174473,0.01034191,0.12545863,0.01979669,0.13029154
-1.82791396,2.40873871,0.14816668,2.19362255,0.06641915,0.01028257,0.13006393,0.02097801,0.12953015
-1.82191096,2.36209333,0.14544072,2.13664367,0.07111160,0.01018373,0.13450992,0.02215908,0.12828041
-1.81590795,2.30456297,0.14215458,2.06886556,0.07576081,0.01004870,0.13876607,0.02332721,0.12658514
-1.80990495,2.23737842,0.13838053,1.99162945,0.08029963,0.00988098,0.14279712,0.02446823,0.12448914
-1.80390195,2.16186637,0.13419219,1.90638768,0.08465656,0.00968408,0.14656325,0.02556673,0.12203743
-1.79789895,2.07940713,0.12966214,1.81465890,0.08875744,0.00946145,0.15002057,0.02660643,0.11927366
-1.79189595,1.99139399,0.12485993,1.71798416,0.09252759,0.00921631,0.15312200,0.02757052,0.11623890
-1.78589295,1.89919609,0.11985040,1.61788543,0.09589396,0.00895168,0.15581847,0.02844216,0.11297069
-1.77988994,1.80412586,0.11469247,1.51582827,0.09878752,0.00867024,0.15806046,0.02920500,0.10950253
-1.77388694,1.70741217,0.10943846,1.41318975,0.10114559,0.00837436,0.15979972,0.02984370,0.10586370
-1.76788394,1.61017982,0.10413374,1.31123249,0.10291407,0.00806614,0.16099116,0.03034445,0.10207941
-1.76188094,1.51343546,0.09881687,1.21108536,0.10404947,0.00774738,0.16159475,0.03069547,0.09817129
-1.75587794,1.41805998,0.09352003,1.11373090,0.10452060,0.00741968,0.16157735,0.03088745,0.09415800
-1.74987494,1.32480682,0.08826978,1.01999943,0.10430988,0.00708451,0.16091443,0.03091395,0.09005610
-1.74387194,1.23430561,0.08308793,0.93056920,0.10341416,0.00674324,0.15959145,0.03077160,0.08588091
-1.73786893,1.14707020,0.07799257,0.84597208,0.10184507,0.00639722,0.15760503,0.03046031,0.08164734
-1.73186593,1.06351026,0.07299908,0.76660374,0.09962881,0.00604786,0.15496363,0.02998333,0.07737072
-1.72586293,0.98394533,0.06812110,0.69273758,0.09680538,0.00569666,0.15168789,0.02934709,0.07306738
-1.71985993,0.90862037,0.06337136,0.62454118,0.09342748,0.00534525,0.14781056,0.02856110,0.06875520
-1.71385693,0.83772208,0.05876238,0.56209457,0.08955880,0.00499542,0.14337602,0.02763762,0.06445380
-1.70785393,0.77139500,0.05430703,0.50540919,0.08527217,0.00464909,0.13843951,0.02659127,0.06018467
-1.70185093,0.70975697,0.05001880,0.45444679,0.08064730,0.00430837,0.13306595,0.02543861,0.05597099
-1.69584792,0.65291334,0.04591203,0.40913767,0.07576854,0.00397548,0.12732871,0.02419764,0.05183739
-1.68984492,0.60096962,0.04200190,0.36939760,0.07072254,0.00365278,0.12130814,0.02288727,0.04780954
