energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.35267634,3.28314890,0.13541537,0.44578181,1.02021561,0.33287553,1.10300411,0.41432444,0.08936663,1.44858561
-3.34667334,3.31370812,0.13646044,0.45325397,1.03547702,0.33569991,1.10544521,0.41972940,0.08959884,1.45964576
-3.34067034,3.34772751,0.13772551,0.46088828,1.05182147,0.33880036,1.10933412,0.42600236,0.08994661,1.47359006
-3.33466733,3.38493434,0.13919309,0.46859079,1.06900006,0.34213284,1.11451619,0.43308688,0.09044804,1.49037077
-3.32866433,3.42497853,0.14084122,0.47627010,1.08674419,0.34564610,1.12079164,0.44090595,0.09113988,1.50987738
-3.32266133,3.46744649,0.14264440,0.48384083,1.10477545,0.34928366,1.12792316,0.44936380,0.09205627,1.53194016
-3.31665833,3.51187668,0.14457456,0.49122657,1.12281560,0.35298594,1.13564499,0.45834845,0.09322756,1.55633539
-3.31065533,3.55777565,0.14660205,0.49836239,1.14059589,0.35669236,1.14367277,0.46773483,0.09467916,1.58279186
-3.30465233,3.60463326,0.14869654,0.50519642,1.15786524,0.36034328,1.15171375,0.47738817,0.09643056,1.61099806
-3.29864932,3.65193578,0.15082783,0.51169065,1.17439683,0.36388169,1.15947669,0.48716755,0.09849434,1.64060948
-3.29264632,3.69917596,0.15296649,0.51782065,1.18999262,0.36725446,1.16668098,0.49692932,0.10087543,1.67125554
-3.28664332,3.74585932,0.15508427,0.52357432,1.20448571,0.37041321,1.17306452,0.50653039,0.10357037,1.70254582
-3.28064032,3.79150636,0.15715441,0.52894971,1.21774045,0.37331458,1.17839010,0.51583089,0.10656688,1.73407522
-3.27463732,3.83565092,0.15915167,0.53395204,1.22965039,0.37592019,1.18244990,0.52469654,0.10984348,1.76542800
-3.26863432,3.87783489,0.16105230,0.53859016,1.24013439,0.37819604,1.18506832,0.53300024,0.11336943,1.79618074
-3.26263132,3.91760062,0.16283381,0.54287267,1.24913134,0.38011164,1.18610292,0.54062326,0.11710482,1.82590438
-3.25662831,3.95448176,0.16447475,0.54680397,1.25659399,0.38163895,1.18544385,0.54745585,0.12100095,1.85416574
-3.25062531,3.98799427,0.16595442,0.55038064,1.26248255,0.38275123,1.18301205,0.55339737,0.12500100,1.88052893
-3.24462231,4.01762898,0.16725265,0.55358835,1.26675865,0.38342197,1.17875660,0.55835634,0.12904096,1.90455713
-3.23861931,4.04284706,0.16834968,0.55639959,1.26938035,0.38362401,1.17265156,0.56225017,0.13305085,1.92581522
-3.23261631,4.06307986,0.16922617,0.55877250,1.27029863,0.38332913,1.16469293,0.56500513,0.13695623,1.94387376
-3.22661331,4.07773382,0.16986340,0.56065086,1.26945587,0.38250789,1.15489598,0.56655641,0.14067995,1.95831474
-3.22061031,4.08620129,0.17024359,0.56196533,1.26678658,0.38113018,1.14329342,0.56684861,0.14414409,1.96873900
-3.21460730,4.08787711,0.17035045,0.56263595,1.26222038,0.37916615,1.12993450,0.56583655,0.14727210,1.97477581
-3.20860430,4.08218070,0.17016986,0.56257581,1.25568725,0.37658772,1.11488537,0.56348663,0.14999100,1.97609393
-3.20260130,4.06858260,0.16969066,0.56169549,1.24712464,0.37337047,1.09823054,0.55977852,0.15223354,1.97241426
-3.19659830,4.04663420,0.16890550,0.55990841,1.23648612,0.36949582,1.08007531,0.55470720,0.15394039,1.96352304
-3.19059530,4.01599895,0.16781167,0.55713630,1.22375080,0.36495347,1.06054904,0.54828526,0.15506208,1.94928535
-3.18459230,3.97648300,0.16641193,0.55331485,1.20893306,0.35974371,1.03980865,0.54054504,0.15556068,1.92965770
-3.17858929,3.92806318,0.16471510,0.54839890,1.19209159,0.35387965,1.01804212,0.53154078,0.15541123,1.90469907
-3.17258629,3.87091047,0.16273660,0.54236710,1.17333727,0.34738900,0.99547136,0.52135010,0.15460267,1.87457945
-3.16658329,3.80540689,0.16049864,0.53522545,1.15283904,0.34031540,0.97235396,0.51007507,0.15313841,1.83958509
-3.16058029,3.73215442,0.15803021,0.52700976,1.13082725,0.33271912,0.94898341,0.49784224,0.15103635,1.80011987
-3.15457729,3.65197483,0.15536672,0.51778673,1.10759408,0.32467695,0.92568744,0.48480180,0.14832848,1.75670228
-3.14857429,3.56589993,0.15254945,0.50765359,1.08349079,0.31628134,0.90282409,0.47112570,0.14505993,1.70995778
-3.14257129,3.47515214,0.14962465,0.49673635,1.05892171,0.30763882,0.88077561,0.45700454,0.14128768,1.66060666
-3.13656828,3.38111601,0.14664241,0.48518669,1.03433524,0.29886757,0.85994004,0.44264357,0.13707875,1.60944760
-3.13056528,3.28530190,0.14365537,0.47317775,1.01021203,0.29009445,0.84072082,0.42825770,0.13250824,1.55733761
-3.12456228,3.18930326,0.14071728,0.46089897,0.98705103,0.28145150,0.82351484,0.41406576,0.12765700,1.50516901
-3.11855928,3.09474961,0.13788150,0.44855027,0.96535396,0.27307204,0.80869934,0.40028431,0.12260928,1.45384456
-3.11255628,3.00325736,0.13519948,0.43633595,0.94560906,0.26508671,0.79661840,0.38712125,0.11745029,1.40425171
-3.10655328,2.91638089,0.13271931,0.42445843,0.92827478,0.25761944,0.78756975,0.37476953,0.11226383,1.35723724
-3.10055028,2.83556606,0.13048440,0.41311238,0.91376437,0.25078374,0.78179255,0.36340122,0.10713007,1.31358341
-3.09454727,2.76210842,0.12853231,0.40247930,0.90243206,0.24467932,0.77945700,0.35316237,0.10212360,1.27398671
-3.08854427,2.69711788,0.12689382,0.39272278,0.89456147,0.23938925,0.78065631,0.34416881,0.09731174,1.23904010
-3.08254127,2.64149127,0.12559224,0.38398482,0.89035687,0.23497780,0.78540167,0.33650306,0.09275321,1.20921958
-3.07653827,2.59589395,0.12464293,0.37638296,0.88993758,0.23148901,0.79362051,0.33021266,0.08849714,1.18487553
-3.07053527,2.56075064,0.12405318,0.37000864,0.89333573,0.22894606,0.80515836,0.32530980,0.08458255,1.16622906
-3.06453227,2.53624573,0.12382223,0.36492643,0.90049748,0.22735132,0.81978420,0.32177240,0.08103810,1.15337338
-3.05852926,2.52233239,0.12394161,0.36117433,0.91128732,0.22668719,0.83719919,0.31954643,0.07788230,1.14627992
-3.05252626,2.51874938,0.12439564,0.35876486,0.92549532,0.22691759,0.85704832,0.31854945,0.07512392,1.14480851
-3.04652326,2.52504459,0.12516208,0.35768680,0.94284675,0.22798991,0.87893437,0.31867501,0.07276279,1.14872110
-3.04052026,2.54060322,0.12621297,0.35790755,0.96301339,0.22983742,0.90243364,0.31979784,0.07079067,1.15769802
-3.03451726,2.56467932,0.12751550,0.35937567,0.98562618,0.23238193,0.92711244,0.32177937,0.06919241,1.17135577
-3.02851426,2.59642865,0.12903294,0.36202376,1.01028818,0.23553657,0.95254362,0.32447342,0.06794706,1.18926554
-3.02251126,2.63494128,0.13072558,0.36577120,1.03658743,0.23920860,0.97832239,0.32773175,0.06702908,1.21097123
-3.01650825,2.67927244,0.13255166,0.37052686,1.06410920,0.24330198,1.00408043,0.33140916,0.06640950,1.23600650
-3.01050525,2.72847049,0.13446826,0.37619160,1.09244688,0.24771992,1.02949793,0.33536805,0.06605703,1.26390982
-3.00450225,2.78160114,0.13643210,0.38266048,1.12121149,0.25236697,1.05431292,0.33948213,0.06593900,1.29423721
-2.99849925,2.83776729,0.13840028,0.38982474,1.15003945,0.25715089,1.07832750,0.34363936,0.06602222,1.32657240
-2.99249625,2.89612475,0.14033099,0.39757348,1.17859852,0.26198417,1.10141109,0.34774389,0.06627372,1.36053421
-2.98649325,2.95589362,0.14218409,0.40579524,1.20659215,0.26678526,1.12350046,0.35171719,0.06666133,1.39578134
-2.98049025,3.01636624,0.14392172,0.41437932,1.23376227,0.27147947,1.14459702,0.35549837,0.06715410,1.43201488
-2.97448724,3.07691214,0.14550878,0.42321724,1.25989091,0.27599977,1.16476159,0.35904377,0.06772271,1.46897885
-2.96848424,3.13698094,0.14691346,0.43220406,1.28480089,0.28028729,1.18410719,0.36232609,0.06833970,1.50645926
-2.96248124,3.19610393,0.14810771,0.44123993,1.30835596,0.28429184,1.20279035,0.36533305,0.06897974,1.54428229
-2.95647824,3.25389507,0.14906773,0.45023175,1.33046057,0.28797228,1.22100153,0.36806590,0.06961976,1.58231185
-2.95047524,3.31005186,0.14977444,0.45909491,1.35105964,0.29129694,1.23895510,0.37053782,0.07023919,1.62044694
-2.94447224,3.36435635,0.15021390,0.46775526,1.37013829,0.29424395,1.25687941,0.37277237,0.07082012,1.65861916
-2.93846923,3.41667632,0.15037774,0.47615096,1.38772157,0.29680160,1.27500725,0.37480200,0.07134752,1.69679020
-2.93246623,3.46696624,0.15026350,0.48423442,1.40387414,0.29896857,1.29356696,0.37666683,0.07180943,1.73494961
-2.92646323,3.51526747,0.14987484,0.49197384,1.41869960,0.30075405,1.31277438,0.37841345,0.07219720,1.77311225
-2.92046023,3.56170703,0.14922171,0.49935448,1.43233920,0.30217772,1.33282551,0.38009394,0.07250568,1.81131555
-2.91445723,3.60649400,0.14832022,0.50637929,1.44496967,0.30326935,1.35389014,0.38176488,0.07273336,1.84961597
-2.90845423,3.64991280,0.14719242,0.51306887,1.45679964,0.30406815,1.37610597,0.38348638,0.07288251,1.88808439
-2.90245123,3.69231265,0.14586578,0.51946056,1.46806465,0.30462170,1.39957344,0.38532100,0.07295914,1.92680024
-2.89644822,3.73409272,0.14437247,0.52560660,1.47902026,0.30498437,1.42435096,0.38733238,0.07297292,1.96584412
-2.89044522,3.77568287,0.14274837,0.53157137,1.48993338,0.30521545,1.45045053,0.38958377,0.07293688,2.00528888
-2.88444222,3.81752019,0.14103189,0.53742768,1.50107188,0.30537673,1.47783386,0.39213613,0.07286707,2.04518931
-2.87843922,3.86002207,0.13926256,0.54325227,1.51269264,0.30552981,1.50640894,0.39504606,0.07278196,2.08557094
-2.87243622,3.90355679,0.13747954,0.54912076,1.52502856,0.30573323,1.53602730,0.39836340,0.07270173,2.12641819
-2.86643322,3.94841310,0.13572002,0.55510212,1.53827507,0.30603935,1.56648229,0.40212870,0.07264749,2.16766288
-2.86043022,3.99477049,0.13401763,0.56125313,1.55257682,0.30649145,1.59750851,0.40637066,0.07264031,2.20917363
-2.85442721,4.04267205,0.13240100,0.56761309,1.56801532,0.30712101,1.62878290,0.41110359,0.07270022,2.25074719
-2.84842421,4.09200165,0.13089244,0.57419900,1.58459829,0.30794533,1.65992766,0.41632513,0.07284523,2.29210237
-2.84242121,4.14246736,0.12950688,0.58100170,1.60225156,0.30896580,1.69051536,0.42201439,0.07309032,2.33287749
-2.83641821,4.19359256,0.12825121,0.58798308,1.62081397,0.31016680,1.72007629,0.42813056,0.07344655,2.37263173
-2.83041521,4.24471577,0.12712391,0.59507471,1.64003604,0.31151549,1.74810824,0.43461224,0.07392028,2.41085095
-2.82441221,4.29499994,0.12611513,0.60217795,1.65958248,0.31296231,1.77408846,0.44137745,0.07451255,2.44695793
-2.81840920,4.34345127,0.12520720,0.60916557,1.67903880,0.31444249,1.79748764,0.44832458,0.07521869,2.48032699
-2.81240620,4.38894702,0.12437553,0.61588500,1.69792189,0.31587824,1.81778550,0.45533408,0.07602813,2.51030252
-2.80640320,4.43027146,0.12358987,0.62216295,1.71569415,0.31718177,1.83448734,0.46227100,0.07692450,2.53622059
-2.80040020,4.46615824,0.12281581,0.62781122,1.73178063,0.31825885,1.84714107,0.46898831,0.07788592,2.55743299
-2.79439720,4.49533755,0.12201663,0.63263359,1.74558862,0.31901274,1.85535382,0.47533088,0.07888563,2.57333228
-2.78839420,4.51658564,0.12115512,0.63643323,1.75652865,0.31934844,1.85880746,0.48113991,0.07989272,2.58337693
-2.78239120,4.52877463,0.12019554,0.63902051,1.76403605,0.31917690,1.85727226,0.48625780,0.08087318,2.58711516
-2.77638819,4.53092014,0.11910541,0.64022075,1.76759221,0.31841904,1.85061810,0.49053313,0.08179104,2.58420640
-2.77038519,4.52222453,0.11785720,0.63988156,1.76674451,0.31700940,1.83882246,0.49382572,0.08260961,2.57443932
-2.76438219,4.50211393,0.11642972,0.63787946,1.76112412,0.31489927,1.82197497,0.49601134,0.08329288,2.55774544
-2.75837919,4.47026734,0.11480922,0.63412554,1.75046102,0.31205908,1.80027817,0.49698624,0.08380678,2.53420789
-2.75237619,4.42663663,0.11299005,0.62856992,1.73459555,0.30848004,1.77404435,0.49667095,0.08412056,2.50406465
-2.74637319,4.37145674,0.11097501,0.62120478,1.71348614,0.30417495,1.74368865,0.49501352,0.08420796,2.46770643
-2.74037019,4.30524573,0.10877525,0.61206601,1.68721305,0.29917813,1.70971869,0.49199190,0.08404830,2.42566905
-2.73436718,4.22879506,0.10640980,0.60123326,1.65597791,0.29354453,1.67272109,0.48761543,0.08362735,2.37862095
-2.72836418,4.14315042,0.10390474,0.58882861,1.62009938,0.28734810,1.63334557,0.48192540,0.08293798,2.32734622
-2.72236118,4.04958447,0.10129213,0.57501383,1.58000501,0.28067944,1.59228723,0.47499462,0.08198063,2.27272404
-2.71635818,3.94956243,0.09860868,0.55998637,1.53621985,0.27364297,1.55026765,0.46692606,0.08076340,2.21570547
-2.71035518,3.84470223,0.09589430,0.54397428,1.48935214,0.26635366,1.50801577,0.45785053,0.07930198,2.15728837
-2.70435218,3.73673088,0.09319057,0.52723031,1.44007682,0.25893348,1.46624910,0.44792364,0.07761925,2.09849166
-2.69834917,3.62743853,0.09053932,0.51002522,1.38911744,0.25150781,1.42565602,0.43732190,0.07574464,2.04032975
-2.69234617,3.51863219,0.08798113,0.49264079,1.33722697,0.24420178,1.38687975,0.42623836,0.07371328,1.98378809
-2.68634317,3.41209042,0.08555419,0.47536252,1.28516839,0.23713689,1.35050448,0.41487775,0.07156491,1.92980063
-2.68034017,3.30952055,0.08329322,0.45847235,1.23369546,0.23042785,1.31704406,0.40345136,0.06934265,1.87922972
-2.67433717,3.21251966,0.08122874,0.44224166,1.18353439,0.22417976,1.28693343,0.39217179,0.06709172,1.83284918
-2.66833417,3.12254012,0.07938648,0.42692458,1.13536682,0.21848587,1.26052286,0.38124787,0.06485799,1.79133054
-2.66233117,3.04086062,0.07778723,0.41275190,1.08981457,0.21342565,1.23807499,0.37087963,0.06268655,1.75523289
-2.65632816,2.96856298,0.07644675,0.39992574,1.04742653,0.20906353,1.21976451,0.36125379,0.06062040,1.72499606
-2.65032516,2.90651502,0.07537608,0.38861499,1.00866789,0.20544809,1.20568010,0.35253962,0.05869910,1.70093718
-2.64432216,2.85535930,0.07458188,0.37895169,0.97391200,0.20261166,1.19582833,0.34488542,0.05695762,1.68325008
-2.63831916,2.81550768,0.07406702,0.37102842,0.94343474,0.20057050,1.19013908,0.33841567,0.05542536,1.67200748
-2.63231616,2.78714108,0.07383114,0.36489663,0.91741161,0.19932525,1.18847207,0.33322878,0.05412532,1.66716514
-2.62631316,2.77021393,0.07387132,0.36056611,0.89591727,0.19886171,1.19062396,0.32939562,0.05307354,1.66856788
-2.62031016,2.76446284,0.07418260,0.35800535,0.87892752,0.19915191,1.19633572,0.32695871,0.05227870,1.67595681
-2.61430715,2.76941864,0.07475851,0.35714295,0.86632346,0.20015527,1.20529993,0.32593206,0.05174208,1.68897738
-2.60830415,2.78442134,0.07559142,0.35786992,0.85789760,0.20181991,1.21716769,0.32630163,0.05145763,1.70718813
-2.60230115,2.80863736,0.07667269,0.36004279,0.85336166,0.20408401,1.23155505,0.32802637,0.05141232,1.73006966
-2.59629815,2.84107862,0.07799271,0.36348748,0.85235575,0.20687712,1.24804890,0.33103978,0.05158675,1.75703390
-2.59029515,2.88062315,0.07954075,0.36800383,0.85445875,0.21012146,1.26621231,0.33525188,0.05195581,1.78743350
-2.58429215,2.92603683,0.08130464,0.37337058,0.85919950,0.21373318,1.28558958,0.34055159,0.05248969,1.82057152
-2.57828914,2.97599621,0.08327030,0.37935086,0.86606859,0.21762357,1.30571102,0.34680943,0.05315480,1.85571139
-2.57228614,3.02911216,0.08542129,0.38569786,0.87453052,0.22170018,1.32609779,0.35388048,0.05391500,1.89208739
-2.56628314,3.08395443,0.08773820,0.39216068,0.88403598,0.22586798,1.34626702,0.36160759,0.05473267,1.92891568
-2.56028014,3.13907673,0.09019820,0.39849018,0.89403403,0.23003050,1.36573731,0.36982468,0.05557002,1.96540608
-2.55427714,3.19304247,0.09277460,0.40444477,0.90398397,0.23409101,1.38403492,0.37836022,0.05639015,2.00077448
-2.54827414,3.24445074,0.09543656,0.40979581,0.91336675,0.23795372,1.40070049,0.38704067,0.05715826,2.03425599
-2.54227114,3.29196230,0.09814908,0.41433282,0.92169568,0.24152515,1.41529654,0.39569398,0.05784265,2.06511851
-2.53626813,3.33432507,0.10087313,0.41786801,0.92852627,0.24471548,1.42741526,0.40415289,0.05841563,2.09267650
-2.53026513,3.37039874,0.10356609,0.42024038,0.93346505,0.24744007,1.43668676,0.41225816,0.05885428,2.11630459
-2.52426213,3.39917769,0.10618243,0.42131900,0.93617720,0.24962105,1.44278712,0.41986155,0.05914108,2.13545062
-2.51825913,3.41981176,0.10867473,0.42100563,0.93639280,0.25118888,1.44544606,0.42682843,0.05926433,2.14964742
-2.51225613,3.43162405,0.11099477,0.41923649,0.93391163,0.25208401,1.44445385,0.43304010,0.05921835,2.15852310
-2.50625313,3.43412518,0.11309502,0.41598319,0.92860636,0.25225841,1.43966688,0.43839564,0.05900353,2.16180909
-2.50025013,3.42702342,0.11493009,0.41125281,0.92042409,0.25167706,1.43101166,0.44281337,0.05862619,2.15934572
-2.49424712,3.41023026,0.11645831,0.40508725,0.90938620,0.25031923,1.41848702,0.44623175,0.05809819,2.15108483
-2.48824412,3.38386125,0.11764337,0.39756170,0.89558662,0.24817952,1.40216403,0.44860985,0.05743648,2.13708945
-2.48224112,3.34823180,0.11845577,0.38878249,0.87918838,0.24526867,1.38218384,0.44992739,0.05666239,2.11753028
-2.47623812,3.30384834,0.11887420,0.37888435,0.86041887,0.24161398,1.35875329,0.45018426,0.05580089,2.09267932
-2.47023512,3.25139504,0.11888665,0.36802717,0.83956371,0.23725933,1.33213854,0.44939979,0.05487969,2.06290076
-2.46423212,3.19171660,0.11849131,0.35639234,0.81695960,0.23226494,1.30265692,0.44761165,0.05392837,2.02863966
-2.45822911,3.12579786,0.11769707,0.34417895,0.79298638,0.22670654,1.27066746,0.44487453,0.05297733,1.99040895
-2.45222611,3.05474103,0.11652374,0.33159979,0.76805855,0.22067428,1.23656046,0.44125869,0.05205697,1.94877536
-2.44622311,2.97974129,0.11500185,0.31887736,0.74261653,0.21427122,1.20074675,0.43684843,0.05119670,1.90434484
-2.44022011,2.90206182,0.11317214,0.30623996,0.71711790,0.20761148,1.16364690,0.43174054,0.05042415,1.85774832
-2.43421711,2.82300897,0.11108469,0.29391801,0.69202891,0.20081807,1.12568115,0.42604282,0.04976443,1.80962823
-2.42821411,2.74390827,0.10879772,0.28214052,0.66781643,0.19402056,1.08726029,0.41987261,0.04923950,1.76062626
-2.42221111,2.66608200,0.10637619,0.27113187,0.64494048,0.18735250,1.04877786,0.41335548,0.04886772,1.71137292
-2.41620810,2.59082867,0.10389014,0.26110884,0.62384747,0.18094877,1.01060400,0.40662396,0.04866349,1.66247898
-2.41020510,2.51940469,0.10141289,0.25227794,0.60496414,0.17494284,0.97308096,0.39981629,0.04863702,1.61452887
-2.40420210,2.45300824,0.09901919,0.24483296,0.58869227,0.16946414,0.93652039,0.39307520,0.04879431,1.56807607
-2.39819910,2.39276540,0.09678331,0.23895270,0.57540395,0.16463538,0.90120216,0.38654671,0.04913718,1.52364020
-2.39219610,2.33971809,0.09477722,0.23479891,0.56543746,0.16057009,0.86737465,0.38037870,0.04966347,1.48170549
-2.38619310,2.29481362,0.09306879,0.23251424,0.55909358,0.15737029,0.83525605,0.37471945,0.05036728,1.44272023
-2.38019010,2.25889547,0.09172021,0.23222032,0.55663213,0.15512436,0.80503652,0.36971590,0.05123933,1.40709676
-2.37418709,2.23269480,0.09078653,0.23401589,0.55826872,0.15390517,0.77688069,0.36551173,0.05226734,1.37521149
-2.36818409,2.21682250,0.09031439,0.23797483,0.56417156,0.15376853,0.75093020,0.36224517,0.05343644,1.34740457
-2.36218109,2.21176138,0.09034105,0.24414440,0.57445829,0.15475184,0.72730595,0.36004661,0.05472960,1.32397886
-2.35617809,2.21785854,0.09089362,0.25254338,0.58919284,0.15687319,0.70610983,0.35903600,0.05612804,1.30519788
-2.35017509,2.23531791,0.09198848,0.26316048,0.60838237,0.16013069,0.68742564,0.35932018,0.05761164,1.29128281
-2.34417209,2.26419317,0.09363102,0.27595289,0.63197446,0.16450231,0.67131925,0.36099008,0.05915926,1.28240829
-2.33816908,2.30438155,0.09581560,0.29084524,0.65985464,0.16994597,0.65783791,0.36411814,0.06074910,1.27869755
-2.33216608,2.35561895,0.09852577,0.30772894,0.69184467,0.17640017,0.64700880,0.36875576,0.06235900,1.28021690
-2.32616308,2.41747709,0.10173464,0.32646224,0.72770162,0.18378493,0.63883705,0.37493123,0.06396671,1.28697014
-2.32016008,2.48936341,0.10540555,0.34687086,0.76711822,0.19200328,0.63330349,0.38264797,0.06555015,1.29889344
-2.31415708,2.57052437,0.10949294,0.36874963,0.80972469,0.20094304,0.63036235,0.39188350,0.06708769,1.31585113
-2.30815408,2.66005286,0.11394342,0.39186488,0.85509223,0.21047914,0.62993924,0.40258885,0.06855841,1.33763308
-2.30215108,2.75690006,0.11869696,0.41595797,0.90273849,0.22047623,0.63192978,0.41468897,0.06994240,1.36395409
-2.29614807,2.85989219,0.12368834,0.44074969,0.95213491,0.23079163,0.63619911,0.42808370,0.07122108,1.39445579
-2.29014507,2.96775200,0.12884872,0.46594563,1.00271613,0.24127862,0.64258240,0.44264962,0.07237753,1.42871116
-2.28414207,3.07912485,0.13410725,0.49124235,1.05389122,0.25178984,0.65088668,0.45824267,0.07339692,1.46623204
-2.27813907,3.19260866,0.13939288,0.51633428,1.10505649,0.26218081,0.66089392,0.47470137,0.07426682,1.50647928
-2.27213607,3.30678693,0.14463610,0.54092096,1.15560955,0.27231342,0.67236528,0.49185067,0.07497766,1.54887544
-2.26613307,3.42026355,0.14977075,0.56471454,1.20496410,0.28205929,0.68504654,0.50950618,0.07552306,1.59281956
-2.26013007,3.53169807,0.15473571,0.58744710,1.25256486,0.29130288,0.69867434,0.52747864,0.07590019,1.63770326
-2.25412706,3.63983986,0.15947648,0.60887756,1.29790216,0.29994412,0.71298305,0.54557848,0.07610999,1.68292756
-2.24812406,3.74355943,0.16394659,0.62879779,1.34052525,0.30790069,0.72771182,0.56362018,0.07615737,1.72791949
-2.24212106,3.84187556,0.16810875,0.64703767,1.38005395,0.31510951,0.74261159,0.58142634,0.07605123,1.77214762
-2.23611806,3.93397652,0.17193571,0.66346881,1.41618789,0.32152769,0.75745145,0.59883119,0.07580438,1.81513565
-2.23011506,4.01923448,0.17541078,0.67800669,1.44871285,0.32713269,0.77202434,0.61568346,0.07543328,1.85647346
-2.22411206,4.09721202,0.17852799,0.69061108,1.47750387,0.33192172,0.78615139,0.63184834,0.07495765,1.89582465
-2.21810905,4.16766043,0.18129185,0.70128479,1.50252482,0.33591044,0.79968505,0.64720871,0.07439992,1.93293055
-2.21210605,4.23050985,0.18371670,0.71007060,1.52382443,0.33913093,0.81251064,0.66166534,0.07378450,1.96761019
-2.20610305,4.28585160,0.18582571,0.71704667,1.54152893,0.34162919,0.82454627,0.67513621,0.07313703,1.99975645
-2.20010005,4.33391380,0.18764961,0.72232046,1.55583152,0.34346202,0.83574132,0.68755510,0.07248344,2.02932854
-2.19409705,4.37503158,0.18922501,0.72602174,1.56697935,0.34469371,0.84607355,0.69886939,0.07184902,2.05634153
-2.18809405,4.40961363,0.19059263,0.72829472,1.57525845,0.34539251,0.85554505,0.70903747,0.07125753,2.08085339
-2.18209105,4.43810710,0.19179540,0.72929002,1.58097751,0.34562718,0.86417735,0.71802580,0.07073026,2.10295072
-2.17608804,4.46096284,0.19287649,0.72915661,1.58445138,0.34546365,0.87200613,0.72580587,0.07028522,2.12273393
-2.17008504,4.47860316,0.19387749,0.72803448,1.58598497,0.34496216,0.87907570,0.73235144,0.06993654,2.14030295
-2.16408204,4.49139400,0.19483670,0.72604812,1.58585865,0.34417479,0.88543385,0.73763609,0.06969387,2.15574449
-2.15807904,4.49962318,0.19578770,0.72330141,1.58431570,0.34314371,0.89112724,0.74163149,0.06956216,2.16912161
-2.15207604,4.50348600,0.19675828,0.71987399,1.58155258,0.34190004,0.89619761,0.74430633,0.06954151,2.18046633
-2.14607304,4.50307898,0.19776973,0.71581944,1.57771245,0.34046350,0.90067916,0.74562625,0.06962729,2.18977575
-2.14007004,4.49840204,0.19883653,0.71116528,1.57288232,0.33884281,0.90459698,0.74555462,0.06981048,2.19701179
-2.13406703,4.48936869,0.19996650,0.70591470,1.56709375,0.33703669,0.90796676,0.74405433,0.07007814,2.20210455
-2.12806403,4.47582365,0.20116133,0.70005001,1.56032716,0.33503556,0.91079548,0.74109031,0.07041416,2.20495896
-2.12206103,4.45756628,0.20241747,0.69353745,1.55251927,0.33282366,0.91308320,0.73663279,0.07079996,2.20546404
-2.11605803,4.43437833,0.20372731,0.68633311,1.54357327,0.33038149,0.91482534,0.73066097,0.07121544,2.20350404
-2.11005503,4.40605397,0.20508055,0.67838952,1.53337093,0.32768847,0.91601550,0.72316693,0.07163983,2.19897064
-2.10405203,4.37242995,0.20646573,0.66966262,1.52178595,0.32472557,0.91664832,0.71415942,0.07205258,2.19177501
-2.09804902,4.33341376,0.20787171,0.66011848,1.50869774,0.32147775,0.91672205,0.70366734,0.07243419,2.18185900
-2.09204602,4.28900800,0.20928904,0.64973955,1.49400470,0.31793613,0.91624071,0.69174250,0.07276691,2.16920450
-2.08604302,4.23932906,0.21071121,0.63852991,1.47763624,0.31409972,0.91521546,0.67846164,0.07303528,2.15384014
-2.08004002,4.18461906,0.21213557,0.62651935,1.45956292,0.30997652,0.91366506,0.66392725,0.07322658,2.13584505
-2.07403702,4.12525019,0.21356387,0.61376594,1.43980403,0.30558415,0.91161546,0.64826738,0.07333101,2.11534921
-2.06803402,4.06172124,0.21500250,0.60035697,1.41843229,0.30094979,0.90909838,0.63163414,0.07334178,2.09253057
-2.06203102,3.99464661,0.21646226,0.58640833,1.39557540,0.29610949,0.90614920,0.61420110,0.07325496,2.06760907
-2.05602801,3.92473857,0.21795777,0.57206214,1.37141454,0.29110704,0.90280410,0.59615960,0.07306924,2.04083822
-2.05002501,3.85278415,0.21950654,0.55748312,1.34617988,0.28599227,0.89909705,0.57771421,0.07278554,2.01249480
-2.04402201,3.77961802,0.22112767,0.54285361,1.32014348,0.28081906,0.89505660,0.55907761,0.07240658,1.98286766
-2.03801901,3.70609328,0.22284043,0.52836770,1.29361010,0.27564315,0.89070302,0.54046502,0.07193636,1.95224642
-2.03201601,3.63305204,0.22466257,0.51422480,1.26690649,0.27051986,0.88604602,0.52208859,0.07137968,1.92091096
-2.02601301,3.56129749,0.22660875,0.50062291,1.24036975,0.26550184,0.88108324,0.50415204,0.07074170,1.88912261
-2.02001001,3.49156918,0.22868887,0.48775203,1.21433558,0.26063702,0.87579982,0.48684568,0.07002753,1.85711752
-2.01400700,3.42452275,0.23090667,0.47578799,1.18912684,0.25596693,0.87016904,0.47034220,0.06924197,1.82510282
-2.00800400,3.36071523,0.23325851,0.46488707,1.16504319,0.25152525,0.86415413,0.45479326,0.06838931,1.79325568
-2.00200100,3.30059624,0.23573251,0.45518148,1.14235226,0.24733697,0.85771108,0.44032703,0.06747332,1.76172527
-1.99599800,3.24450537,0.23830799,0.44677606,1.12128260,0.24341790,0.85079244,0.42704674,0.06649725,1.73063732
-1.98999500,3.19267541,0.24095541,0.43974625,1.10201877,0.23977467,0.84335167,0.41503022,0.06546405,1.70010084
