energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Li_s_up,Se_s_up,Se_p_up
-3.07053527,1.19056730,0.00352183,0.16026206,0.51596430,0.05551303,0.16759578,0.00998083,0.66741800
-3.06453227,1.16145045,0.00325387,0.15886013,0.50412876,0.05416110,0.15987039,0.00958188,0.64845086
-3.05852926,1.13061732,0.00300048,0.15737824,0.49154549,0.05281815,0.15249221,0.00922334,0.62838536
-3.05252626,1.09869288,0.00275996,0.15584819,0.47850154,0.05150393,0.14554278,0.00890789,0.60766836
-3.04652326,1.06631875,0.00253109,0.15430181,0.46528914,0.05023832,0.13909649,0.00863764,0.58675824
-3.04052026,1.03413438,0.00231307,0.15277054,0.45219758,0.04904075,0.13321937,0.00841410,0.56611070
-3.03451726,1.00275797,0.00210545,0.15128489,0.43950483,0.04792962,0.12796779,0.00823820,0.54616437
-3.02851426,0.97276780,0.00190807,0.14987378,0.42746953,0.04692170,0.12338711,0.00811023,0.52732700
-3.02251126,0.94468469,0.00172098,0.14856384,0.41632323,0.04603151,0.11951042,0.00802985,0.50996249
-3.01650825,0.91895623,0.00154436,0.14737853,0.40626355,0.04527074,0.11635743,0.00799606,0.49437950
-3.01050525,0.89594319,0.00137846,0.14633734,0.39744820,0.04464779,0.11393341,0.00800712,0.48082189
-3.00450225,0.87590873,0.00122354,0.14545483,0.38999021,0.04416730,0.11222856,0.00806060,0.46946134
-2.99849925,0.85901074,0.00107983,0.14473977,0.38395449,0.04382984,0.11121757,0.00815331,0.46039247
-2.99249625,0.84529749,0.00094748,0.14419428,0.37935591,0.04363168,0.11085960,0.00828127,0.45363054
-2.98649325,0.83470686,0.00082657,0.14381317,0.37615889,0.04356472,0.11109873,0.00843980,0.44911188
-2.98049025,0.82706915,0.00071709,0.14358334,0.37427859,0.04361655,0.11186486,0.00862347,0.44669698
-2.97448724,0.82211341,0.00061892,0.14348353,0.37358373,0.04377070,0.11307505,0.00882619,0.44617614
-2.96848424,0.81947718,0.00053191,0.14348424,0.37390088,0.04400696,0.11463533,0.00904132,0.44727747
-2.96248124,0.81871929,0.00045582,0.14354807,0.37502027,0.04430195,0.11644306,0.00926172,0.44967703
-2.95647824,0.81933544,0.00039044,0.14363037,0.37670273,0.04462977,0.11838951,0.00947997,0.45301068
-2.95047524,0.82077605,0.00033558,0.14368025,0.37868782,0.04496279,0.12036288,0.00968846,0.45688734
-2.94447224,0.82246575,0.00029113,0.14364199,0.38070269,0.04527258,0.12225149,0.00987962,0.46090305
-2.93846923,0.82382405,0.00025713,0.14345676,0.38247148,0.04553086,0.12394711,0.01004615,0.46465561
-2.93246623,0.82428634,0.00023380,0.14306458,0.38372495,0.04571052,0.12534828,0.01018113,0.46775899
-2.92646323,0.82332460,0.00022166,0.14240660,0.38420995,0.04578670,0.12636349,0.01027835,0.46985727
-2.92046023,0.82046710,0.00022153,0.14142733,0.38369844,0.04573775,0.12691418,0.01033241,0.47063749
-2.91445723,0.81531626,0.00023469,0.14007703,0.38199569,0.04554622,0.12693729,0.01033894,0.46984106
-2.90845423,0.80756427,0.00026289,0.13831392,0.37894734,0.04519966,0.12638745,0.01029476,0.46727321
-2.90245123,0.79700568,0.00030845,0.13610619,0.37444519,0.04469138,0.12523856,0.01019795,0.46281038
-2.89644822,0.78354660,0.00037440,0.13343368,0.36843128,0.04402092,0.12348484,0.01004797,0.45640515
-2.89044522,0.76721030,0.00046451,0.13028924,0.36090029,0.04319452,0.12114117,0.00984566,0.44808866
-2.88444222,0.74813885,0.00058339,0.12667948,0.35190011,0.04222516,0.11824285,0.00959325,0.43797044
-2.87843922,0.72659092,0.00073660,0.12262512,0.34153063,0.04113260,0.11484476,0.00929426,0.42623585
-2.87243622,0.70293587,0.00093067,0.11816078,0.32994074,0.03994313,0.11101990,0.00895342,0.41314105
-2.86643322,0.67764433,0.00117322,0.11333414,0.31732377,0.03868904,0.10685747,0.00857654,0.39900595
-2.86043022,0.65127572,0.00147296,0.10820480,0.30391156,0.03740809,0.10246047,0.00817031,0.38420531
-2.85442721,0.62446316,0.00183968,0.10284254,0.28996737,0.03614267,0.09794309,0.00774211,0.36915834
-2.84842421,0.59789635,0.00228427,0.09732530,0.27577794,0.03493886,0.09342772,0.00729982,0.35431721
-2.84242121,0.57230297,0.00281863,0.09173695,0.26164508,0.03384542,0.08904191,0.00685158,0.34015472
-2.83641821,0.54842920,0.00345553,0.08616487,0.24787697,0.03291262,0.08491528,0.00640561,0.32715162
-2.83041521,0.52701986,0.00420848,0.08069748,0.23477953,0.03219110,0.08117644,0.00596995,0.31578380
-2.82441221,0.50879890,0.00509148,0.07542192,0.22264825,0.03173063,0.07794998,0.00555235,0.30650973
-2.81840920,0.49445047,0.00611874,0.07042179,0.21176045,0.03157887,0.07535362,0.00516006,0.29975836
-2.81240620,0.48460117,0.00730437,0.06577527,0.20236845,0.03178022,0.07349557,0.00479970,0.29591773
-2.80640320,0.47980386,0.00866194,0.06155347,0.19469370,0.03237459,0.07247205,0.00447717,0.29532458
-2.80040020,0.48052325,0.01020411,0.05781916,0.18892194,0.03339638,0.07236501,0.00419757,0.29825494
-2.79439720,0.48712370,0.01194212,0.05462597,0.18519961,0.03487342,0.07324015,0.00396517,0.30491617
-2.78839420,0.49985936,0.01388539,0.05201797,0.18363142,0.03682617,0.07514510,0.00378334,0.31544029
-2.78239120,0.51886706,0.01604100,0.05002960,0.18427929,0.03926690,0.07810793,0.00365462,0.32987905
-2.77638819,0.54416192,0.01841336,0.04868612,0.18716238,0.04219919,0.08213587,0.00358072,0.34820070
-2.77038519,0.57563614,0.02100373,0.04800433,0.19225850,0.04561756,0.08721439,0.00356255,0.37028871
-2.76438219,0.61306082,0.02381006,0.04799359,0.19950656,0.04950732,0.09330659,0.00360032,0.39594258
-2.75837919,0.65609115,0.02682672,0.04865709,0.20881019,0.05384468,0.10035302,0.00369359,0.42488079
-2.75237619,0.70427485,0.03004451,0.04999332,0.22004229,0.05859715,0.10827188,0.00384134,0.45674606
-2.74637319,0.75706372,0.03345070,0.05199758,0.23305037,0.06372411,0.11695977,0.00404209,0.49111280
-2.74037019,0.81382823,0.03702925,0.05466355,0.24766265,0.06917777,0.12629298,0.00429397,0.52749687
-2.73436718,0.87387475,0.04076118,0.05798466,0.26369446,0.07490429,0.13612932,0.00459480,0.56536725
-2.72836418,0.93646481,0.04462506,0.06195544,0.28095497,0.08084515,0.14631057,0.00494218,0.60415955
-2.72236118,1.00083593,0.04859757,0.06657243,0.29925373,0.08693866,0.15666549,0.00533357,0.64329094
-2.71635818,1.06622319,0.05265419,0.07183494,0.31840695,0.09312165,0.16701342,0.00576635,0.68217594
-2.71035518,1.13188058,0.05676991,0.07774518,0.33824306,0.09933113,0.17716831,0.00623788,0.72024257
-2.70435218,1.19710131,0.06091992,0.08430812,0.35860728,0.10550602,0.18694323,0.00674553,0.75694830
-2.69834917,1.26123609,0.06508031,0.09153071,0.37936511,0.11158863,0.19615504,0.00728672,0.79179499
-2.69234617,1.32370852,0.06922865,0.09942068,0.40040419,0.11752611,0.20462927,0.00785892,0.82434227
-2.68634317,1.38402677,0.07334443,0.10798483,0.42163481,0.12327156,0.21220492,0.00845964,0.85421877
-2.68034017,1.44179100,0.07740938,0.11722691,0.44298861,0.12878482,0.21873903,0.00908642,0.88113059
-2.67433717,1.49669618,0.08140762,0.12714521,0.46441582,0.13403294,0.22411082,0.00973676,0.90486673
-2.66833417,1.54853021,0.08532561,0.13772987,0.48588093,0.13899027,0.22822538,0.01040809,0.92530115
-2.66233117,1.59716757,0.08915192,0.14896029,0.50735734,0.14363821,0.23101650,0.01109770,0.94239157
-2.65632816,1.64255913,0.09287687,0.16080257,0.52882103,0.14796456,0.23244874,0.01180269,0.95617499
-2.65032516,1.68471873,0.09649208,0.17320733,0.55024395,0.15196268,0.23251864,0.01251992,0.96676040
-2.64432216,1.72370790,0.09998989,0.18610811,0.57158752,0.15563043,0.23125485,0.01324596,0.97431910
-2.63831916,1.75961954,0.10336285,0.19942044,0.59279670,0.15896897,0.22871743,0.01397708,0.97907341
-2.63231616,1.79256226,0.10660321,0.21304179,0.61379531,0.16198159,0.22499624,0.01470925,0.98128431
-2.62631316,1.82264627,0.10970256,0.22685258,0.63448290,0.16467268,0.22020840,0.01543819,0.98123896
-2.62031016,1.84997227,0.11265163,0.24071821,0.65473358,0.16704684,0.21449523,0.01615947,0.97923871
-2.61430715,1.87462399,0.11544029,0.25449220,0.67439719,0.16910830,0.20801848,0.01686860,0.97558846
-2.60830415,1.89666520,0.11805782,0.26802029,0.69330264,0.17086065,0.20095628,0.01756122,0.97058764
-2.60230115,1.91614127,0.12049338,0.28114551,0.71126362,0.17230700,0.19349880,0.01823325,0.96452352
-2.59629815,1.93308524,0.12273674,0.29371379,0.72808625,0.17345038,0.18584383,0.01888115,0.95766678
-2.59029515,1.94752773,0.12477914,0.30558013,0.74357832,0.17429455,0.17819244,0.01950212,0.95026944
-2.58429215,1.95950986,0.12661433,0.31661468,0.75755963,0.17484502,0.17074480,0.02009433,0.94256497
-2.57828914,1.96909786,0.12823957,0.32670876,0.76987266,0.17511019,0.16369629,0.02065713,0.93477005
-2.57228614,1.97639798,0.12965669,0.33578011,0.78039294,0.17510257,0.15723390,0.02119119,0.92708756
-2.56628314,1.98157019,0.13087285,0.34377726,0.78903838,0.17483983,0.15153301,0.02169863,0.91971021
-2.56028014,1.98483907,0.13190117,0.35068269,0.79577682,0.17434571,0.14675456,0.02218310,0.91282403
-2.55427714,1.98650063,0.13276097,0.35651443,0.80063125,0.17365047,0.14304253,0.02264967,0.90661117
-2.54827414,1.98692396,0.13347767,0.36132606,0.80368225,0.17279103,0.14052177,0.02310479,0.90125151
-2.54227114,1.98654702,0.13408219,0.36520494,0.80506734,0.17181051,0.13929618,0.02355600,0.89692265
-2.53626813,1.98586631,0.13460991,0.36826883,0.80497717,0.17075726,0.13944704,0.02401169,0.89379795
-2.53026513,1.98542071,0.13509930,0.37066082,0.80364870,0.16968345,0.14103181,0.02448071,0.89204286
-2.52426213,1.98577011,0.13559005,0.37254306,0.80135563,0.16864309,0.14408299,0.02497190,0.89180940
-2.51825913,1.98747013,0.13612102,0.37408937,0.79839675,0.16768975,0.14860743,0.02549367,0.89322944
-2.51225613,1.99104433,0.13672800,0.37547726,0.79508266,0.16687407,0.15458588,0.02605348,0.89640713
-2.50625313,1.99695586,0.13744141,0.37687975,0.79172185,0.16624116,0.16197298,0.02665736,0.90141123
-2.50025013,2.00558027,0.13828415,0.37845731,0.78860681,0.16582808,0.17069765,0.02730950,0.90826806
-2.49424712,2.01718153,0.13926968,0.38035050,0.78600094,0.16566164,0.18066406,0.02801189,0.91695567
-2.48824412,2.03189303,0.14040052,0.38267366,0.78412722,0.16575658,0.19175311,0.02876403,0.92740014
-2.48224112,2.04970489,0.14166723,0.38550984,0.78315904,0.16611431,0.20382466,0.02956284,0.93947425
-2.47623812,2.07045871,0.14304798,0.38890742,0.78321372,0.16672234,0.21672028,0.03040259,0.95299910
-2.47023512,2.09385041,0.14450881,0.39287832,0.78434918,0.16755446,0.23026676,0.03127506,0.96774878
-2.46423212,2.11944103,0.14600451,0.39739810,0.78656357,0.16857160,0.24428015,0.03216979,0.98345804
-2.45822911,2.14667508,0.14748013,0.40240762,0.78979798,0.16972347,0.25857039,0.03307449,0.99983254
-2.45222611,2.17490552,0.14887309,0.40781635,0.79394184,0.17095077,0.27294625,0.03397549,1.01656145
-2.44622311,2.20342365,0.15011575,0.41350686,0.79884062,0.17218801,0.28722050,0.03485832,1.03333133
-2.44022011,2.23149245,0.15113823,0.41934043,0.80430509,0.17336655,0.30121517,0.03570839,1.04984078
-2.43421711,2.25838103,0.15187157,0.42516312,0.81012179,0.17441796,0.31476647,0.03651155,1.06581475
-2.42821411,2.28339844,0.15225074,0.43081234,0.81606374,0.17527728,0.32772942,0.03725475,1.08101771
-2.42221111,2.30592450,0.15221761,0.43612318,0.82190088,0.17588611,0.33998167,0.03792661,1.09526464
-2.41620810,2.32543618,0.15172359,0.44093449,0.82740970,0.17619531,0.35142652,0.03851786,1.10842931
-2.41020510,2.34152775,0.15073183,0.44509423,0.83238142,0.17616724,0.36199490,0.03902172,1.12044907
-2.40420210,2.35392394,0.14921890,0.44846402,0.83662851,0.17577726,0.37164614,0.03943410,1.13132588
-2.39819910,2.36248529,0.14717587,0.45092271,0.83998921,0.17501464,0.38036748,0.03975370,1.14112344
-2.39219610,2.36720582,0.14460871,0.45236889,0.84233016,0.17388263,0.38817235,0.03998192,1.14996057
-2.38619310,2.36820344,0.14153811,0.45272244,0.84354705,0.17239790,0.39509748,0.04012264,1.15800119
-2.38019010,2.36570401,0.13799862,0.45192509,0.84356360,0.17058933,0.40119885,0.04018191,1.16544158
-2.37418709,2.36002034,0.13403735,0.44994020,0.84232919,0.16849615,0.40654691,0.04016743,1.17249565
-2.36818409,2.35152777,0.12971217,0.44675197,0.83981550,0.16616579,0.41122108,0.04008810,1.17937919
-2.36218109,2.34063812,0.12508959,0.44236406,0.83601265,0.16365142,0.41530393,0.03995340,1.18629415
-2.35617809,2.32777376,0.12024251,0.43679810,0.83092512,0.16100936,0.41887539,0.03977282,1.19341390
-2.35017509,2.31334354,0.11524780,0.43009202,0.82456807,0.15829657,0.42200720,0.03955533,1.20087047
-2.34417209,2.29772219,0.11018402,0.42229843,0.81696417,0.15556839,0.42475799,0.03930885,1.20874460
-2.33816908,2.28123431,0.10512924,0.41348317,0.80814131,0.15287650,0.42716930,0.03903990,1.21705921
-2.33216608,2.26414386,0.10015909,0.40372407,0.79813136,0.15026744,0.42926270,0.03875322,1.22577682
-2.32616308,2.24664951,0.09534517,0.39310992,0.78696988,0.14778150,0.43103811,0.03845168,1.23480091
-2.32016008,2.22888594,0.09075375,0.38173962,0.77469689,0.14545216,0.43247373,0.03813617,1.24398130
-2.31415708,2.21093045,0.08644483,0.36972149,0.76135839,0.14330605,0.43352714,0.03780575,1.25312309
-2.30815408,2.19281422,0.08247157,0.35717256,0.74700850,0.14136332,0.43413793,0.03745777,1.26199861
-2.30215108,2.17453682,0.07887993,0.34421782,0.73171188,0.13963835,0.43423138,0.03708829,1.27036143
-2.29614807,2.15608280,0.07570872,0.33098926,0.71554605,0.13814076,0.43372324,0.03669235,1.27796174
-2.29014507,2.13743863,0.07298967,0.31762463,0.69860340,0.13687654,0.43252505,0.03626451,1.28456178
-2.28414207,2.11860850,0.07074773,0.30426585,0.68099252,0.13584919,0.43054995,0.03579925,1.28995045
-2.27813907,2.09962761,0.06900136,0.29105690,0.66283857,0.13506073,0.42771838,0.03529147,1.29395599
-2.27213607,2.08057161,0.06776286,0.27814144,0.64428256,0.13451259,0.42396354,0.03473687,1.29645592
-2.26613307,2.06156139,0.06703861,0.26565984,0.62547943,0.13420611,0.41923609,0.03413234,1.29738356
-2.26013007,2.04276246,0.06682916,0.25374603,0.60659488,0.13414273,0.41350794,0.03347624,1.29673060
-2.25412706,2.02437902,0.06712930,0.24252400,0.58780115,0.13432383,0.40677483,0.03276855,1.29454558
-2.24812406,2.00664289,0.06792794,0.23210426,0.56927175,0.13475018,0.39905761,0.03201093,1.29092851
-2.24212106,1.98979798,0.06920790,0.22258038,0.55117568,0.13542107,0.39040207,0.03120674,1.28602175
-2.23611806,1.97408143,0.07094567,0.21402577,0.53367115,0.13633322,0.38087746,0.03036083,1.27999809
-2.23011506,1.95970285,0.07311106,0.20649090,0.51689946,0.13747952,0.37057373,0.02947938,1.27304666
-2.22411206,1.94682306,0.07566702,0.20000110,0.50097927,0.13884774,0.35959771,0.02856954,1.26535782
-2.21810905,1.93553413,0.07856944,0.19455520,0.48600166,0.14041932,0.34806849,0.02763912,1.25710800
-2.21210605,1.92584231,0.08176721,0.19012501,0.47202637,0.14216835,0.33611233,0.02669621,1.24844577
-2.20610305,1.91765522,0.08520242,0.18665577,0.45907951,0.14406095,0.32385731,0.02574881,1.23947993
-2.20010005,1.91077466,0.08881087,0.18406763,0.44715287,0.14605493,0.31142826,0.02480448,1.23027072
-2.19409705,1.90489576,0.09252288,0.18225820,0.43620506,0.14809999,0.29894201,0.02387007,1.22082465
-2.18809405,1.89961301,0.09626433,0.18110595,0.42616443,0.15013846,0.28650350,0.02295144,1.21109353
-2.18209105,1.89443310,0.09995806,0.18047448,0.41693366,0.15210645,0.27420270,0.02205335,1.20097771
-2.17608804,1.88879417,0.10352545,0.18021754,0.40839589,0.15393555,0.26211274,0.02117938,1.19033343
-2.17008504,1.88209053,0.10688826,0.18018444,0.40042202,0.15555485,0.25028903,0.02033191,1.17898393
-2.16408204,1.87370162,0.10997058,0.18022577,0.39287895,0.15689327,0.23876964,0.01951229,1.16673352
-2.15807904,1.86302377,0.11270074,0.18019917,0.38563820,0.15788217,0.22757668,0.01872094,1.15338391
-2.15207604,1.84950284,0.11501330,0.17997489,0.37858461,0.15845781,0.21671854,0.01795764,1.13875162
-2.14607304,1.83266623,0.11685082,0.17944081,0.37162457,0.15856391,0.20619287,0.01722178,1.12268568
-2.14007004,1.81215229,0.11816543,0.17850692,0.36469341,0.15815384,0.19599008,0.01651268,1.10508432
-2.13406703,1.78773573,0.11892008,0.17710888,0.35776160,0.15719257,0.18609698,0.01582990,1.08590985
-2.12806403,1.75934755,0.11908948,0.17521053,0.35083941,0.15565814,0.17650052,0.01517356,1.06520080
-2.12206103,1.72708858,0.11866060,0.17280543,0.34397968,0.15354261,0.16719120,0.01454464,1.04308075
-2.11605803,1.69123594,0.11763273,0.16991711,0.33727886,0.15085250,0.15816611,0.01394520,1.01976320
-2.11005503,1.65224206,0.11601724,0.16659823,0.33087583,0.14760866,0.14943140,0.01337864,0.99555254
-2.10405203,1.61072651,0.11383681,0.16292863,0.32494893,0.14384564,0.14100399,0.01284979,0.97084069
-2.09804902,1.56746098,0.11112441,0.15901236,0.31971102,0.13961049,0.13291259,0.01236505,0.94609999
-2.09204602,1.52334810,0.10792195,0.15497383,0.31540288,0.13496130,0.12519785,0.01193239,0.92187235
-2.08604302,1.47939519,0.10427878,0.15095325,0.31228524,0.12996526,0.11791189,0.01156131,0.89875531
-2.08004002,1.43668398,0.10024997,0.14710151,0.31062957,0.12469661,0.11111698,0.01126272,0.87738551
-2.07403702,1.39633750,0.09589457,0.14357484,0.31070813,0.11923440,0.10488374,0.01104880,0.85842027
-2.06803402,1.35948540,0.09127395,0.14052918,0.31278355,0.11366025,0.09928873,0.01093273,0.84251781
-2.06203102,1.32722889,0.08645007,0.13811474,0.31709826,0.10805612,0.09441172,0.01092837,0.83031684
-2.05602801,1.30060631,0.08148408,0.13647080,0.32386418,0.10250224,0.09033267,0.01104996,0.82241618
-2.05002501,1.28056050,0.07643493,0.13572082,0.33325305,0.09707522,0.08712854,0.01131164,0.81935485
-2.04402201,1.26790865,0.07135828,0.13596822,0.34538751,0.09184635,0.08487006,0.01172703,0.82159328
-2.03801901,1.26331545,0.06630564,0.13729276,0.36033352,0.08688017,0.08361861,0.01230868,0.82949603
-2.03201601,1.26727014,0.06132368,0.13974761,0.37809413,0.08223330,0.08342317,0.01306758,0.84331653
-2.02601301,1.28006788,0.05645381,0.14335733,0.39860493,0.07795351,0.08431757,0.01401255,0.86318420
-2.02001001,1.30179596,0.05173194,0.14811658,0.42173130,0.07407905,0.08631808,0.01514968,0.88909422
-2.01400700,1.33232500,0.04718838,0.15398969,0.44726772,0.07063821,0.08942129,0.01648181,0.92090051
-2.00800400,1.37130552,0.04284798,0.16091106,0.47493900,0.06764913,0.09360259,0.01800795,0.95831193
-2.00200100,1.41816985,0.03873029,0.16878634,0.50440372,0.06511973,0.09881507,0.01972291,1.00089212
-1.99599800,1.47213973,0.03484985,0.17749433,0.53525957,0.06304797,0.10498903,0.02161685,1.04806322
-1.98999500,1.53223931,0.03121656,0.18688964,0.56705081,0.06142214,0.11203216,0.02367507,1.09911338
-1.98399200,1.59731369,0.02783611,0.19680584,0.59927737,0.06022142,0.11983037,0.02587788,1.15320835
-1.97798899,1.66605253,0.02471032,0.20705927,0.63140572,0.05941656,0.12824932,0.02820068,1.20940694
-1.97198599,1.73701864,0.02183767,0.21745320,0.66288090,0.05897076,0.13713672,0.03061416,1.26668017
-1.96598299,1.80868078,0.01921366,0.22778243,0.69313967,0.05884062,0.14632525,0.03308477,1.32393378
-1.95997999,1.87945008,0.01683128,0.23783803,0.72162426,0.05897735,0.15563628,0.03557530,1.38003370
-1.95397699,1.94771926,0.01468136,0.24741230,0.74779629,0.05932798,0.16488403,0.03804575,1.43383374
-1.94797399,2.01190357,0.01275301,0.25630374,0.77115058,0.05983679,0.17388033,0.04045428,1.48420480
-1.94197099,2.07048227,0.01103398,0.26432187,0.79122826,0.06044671,0.18243972,0.04275840,1.53006475
-1.93596798,2.12203943,0.00951097,0.27129188,0.80762883,0.06110091,0.19038475,0.04491617,1.57040802
-1.92996498,2.16530286,0.00816999,0.27705889,0.82002079,0.06174424,0.19755124,0.04688754,1.60433382
-1.92396198,2.19917952,0.00699664,0.28149178,0.82815043,0.06232479,0.20379346,0.04863565,1.63107206
-1.91795898,2.22278657,0.00597639,0.28448644,0.83184846,0.06279523,0.20898883,0.05012815,1.65000603
-1.91195598,2.23547649,0.00509482,0.28596829,0.83103440,0.06311415,0.21304203,0.05133832,1.66069078
-1.90595298,2.23685567,0.00433785,0.28589417,0.82571837,0.06324715,0.21588842,0.05224610,1.66286671
-1.89994997,2.22679543,0.00369189,0.28425329,0.81600037,0.06316773,0.21749639,0.05283889,1.65646753
-1.89394697,2.20543509,0.00314407,0.28106739,0.80206709,0.06285797,0.21786876,0.05311209,1.64162239
-1.88794397,2.17317694,0.00268227,0.27639001,0.78418620,0.06230888,0.21704296,0.05306937,1.61865200
-1.88194097,2.13067323,0.00229532,0.27030499,0.76269854,0.06152046,0.21509004,0.05272259,1.58805871
-1.87593797,2.07880545,0.00197296,0.26292403,0.73800838,0.06050155,0.21211254,0.05209152,1.55051112
-1.86993497,2.01865696,0.00170598,0.25438372,0.71057203,0.05926929,0.20824126,0.05120312,1.50682351
-1.86393197,1.95147971,0.00148615,0.24484173,0.68088541,0.05784834,0.20363105,0.05009072,1.45793104
-1.85792896,1.87865636,0.00130625,0.23447272,0.64947074,0.05626987,0.19845579,0.04879282,1.40486163
-1.85192596,1.80165930,0.00116004,0.22346370,0.61686302,0.05457037,0.19290276,0.04735183,1.34870548
-1.84592296,1.72200802,0.00104221,0.21200934,0.58359663,0.05279024,0.18716661,0.04581261,1.29058351
-1.83991996,1.64122634,0.00094831,0.20030709,0.55019253,0.05097236,0.18144316,0.04422103,1.23161580
-1.83391696,1.56080114,0.00087468,0.18855250,0.51714640,0.04916053,0.17592331,0.04262246,1.17289126
-1.82791396,1.48214389,0.00081841,0.17693474,0.48491812,0.04739799,0.17078718,0.04106041,1.11543953
-1.82191096,1.40655643,0.00077725,0.16563246,0.45392289,0.04572596,0.16619882,0.03957522,1.06020616
-1.81590795,1.33520181,0.00074951,0.15481026,0.42452412,0.04418233,0.16230159,0.03820302,1.00803179
-1.80990495,1.26908128,0.00073404,0.14461555,0.39702833,0.04280045,0.15921436,0.03697481,0.95963595
-1.80390195,1.20901777,0.00073014,0.13517622,0.37168202,0.04160816,0.15702862,0.03591585,0.91560595
-1.79789895,1.15564611,0.00073750,0.12659885,0.34867060,0.04062707,0.15580664,0.03504527,0.87639084
-1.79189595,1.10941004,0.00075615,0.11896767,0.32811917,0.03987196,0.15558066,0.03437599,0.84230057
-1.78589295,1.07056554,0.00078642,0.11234414,0.31009508,0.03935057,0.15635297,0.03391480,0.81350984
-1.77988994,1.03919001,0.00082888,0.10676715,0.29461194,0.03906351,0.15809709,0.03366272,0.79006628
-1.77388694,1.01519630,0.00088431,0.10225377,0.28163492,0.03900452,0.16075971,0.03361553,0.77190226
-1.76788394,0.99835085,0.00095365,0.09880048,0.27108695,0.03916084,0.16426337,0.03376447,0.75884943
-1.76188094,0.98829458,0.00103798,0.09638480,0.26285547,0.03951383,0.16850980,0.03409699,0.75065518
-1.75587794,0.98456561,0.00113844,0.09496720,0.25679953,0.04003976,0.17338363,0.03459762,0.74700006
-1.74987494,0.98662251,0.00125621,0.09449319,0.25275674,0.04071072,0.17875648,0.03524874,0.74751517
-1.74387194,0.99386709,0.00139245,0.09489562,0.25054993,0.04149556,0.18449111,0.03603145,0.75179879
-1.73786893,1.00566565,0.00154821,0.09609689,0.24999324,0.04236100,0.19044558,0.03692626,0.75943134
-1.73186593,1.02136807,0.00172440,0.09801126,0.25089730,0.04327267,0.19647726,0.03791370,0.76998816
-1.72586293,1.04032402,0.00192172,0.10054693,0.25307365,0.04419619,0.20244648,0.03897479,0.78304969
-1.71985993,1.06189594,0.00214055,0.10360814,0.25633807,0.04509815,0.20821993,0.04009140,0.79820880
-1.71385693,1.08546876,0.00238089,0.10709698,0.26051295,0.04594705,0.21367338,0.04124642,0.81507523
-1.70785393,1.11045632,0.00264231,0.11091511,0.26542875,0.04671416,0.21869409,0.04242382,0.83327744
-1.70185093,1.13630501,0.00292383,0.11496525,0.27092464,0.04737421,0.22318252,0.04360859,0.85246218
-1.69584792,1.16249493,0.00322394,0.11915256,0.27684856,0.04790597,0.22705352,0.04478657,0.87229226
-1.68984492,1.18853937,0.00354046,0.12338584,0.28305676,0.04829275,0.23023705,0.04594424,0.89244332
-1.68384192,1.21398330,0.00387062,0.12757861,0.28941324,0.04852264,0.23267838,0.04706845,0.91260021
-1.67783892,1.23840158,0.00421099,0.13165013,0.29578909,0.04858872,0.23433785,0.04814622,0.93245364
-1.67183592,1.26139764,0.00455753,0.13552628,0.30206212,0.04848909,0.23519035,0.04916451,0.95169794
-1.66583292,1.28260326,0.00490564,0.13914049,0.30811681,0.04822677,0.23522457,0.05011015,0.97003032
-1.65982991,1.30167987,0.00525027,0.14243452,0.31384476,0.04780949,0.23444201,0.05096978,0.98715216
-1.65382691,1.31832170,0.00558599,0.14535928,0.31914570,0.04724939,0.23285600,0.05173001,1.00277248
-1.64782391,1.33226080,0.00590715,0.14787558,0.32392902,0.04656267,0.23049072,0.05237758,1.01661363
-1.64182091,1.34327377,0.00620803,0.14995483,0.32811584,0.04576906,0.22738018,0.05289976,1.02841904
-1.63581791,1.35118983,0.00648304,0.15157954,0.33164137,0.04489136,0.22356745,0.05328480,1.03796258
-1.62981491,1.35589964,0.00672684,0.15274385,0.33445747,0.04395485,0.21910389,0.05352242,1.04505891
-1.62381191,1.35736408,0.00693459,0.15345371,0.33653522,0.04298667,0.21404856,0.05360440,1.04957423
-1.61780890,1.35562235,0.00710209,0.15372688,0.33786709,0.04201525,0.20846773,0.05352519,1.05143643
-1.61180590,1.35079826,0.00722592,0.15359267,0.33846874,0.04106958,0.20243446,0.05328243,1.05064400
-1.60580290,1.34310411,0.00730364,0.15309129,0.33837997,0.04017860,0.19602814,0.05287746,1.04727275
-1.59979990,1.33284140,0.00733382,0.15227290,0.33766480,0.03937050,0.18933409,0.05231565,1.04147964
-1.59379690,1.32039775,0.00731616,0.15119623,0.33641043,0.03867209,0.18244302,0.05160664,1.03350335
-1.58779390,1.30623988,0.00725150,0.14992692,0.33472518,0.03810809,0.17545028,0.05076441,1.02366094
-1.58179090,1.29090238,0.00714185,0.14853547,0.33273523,0.03770053,0.16845497,0.04980710,1.01234078
-1.57578789,1.27497268,0.00699026,0.14709494,0.33058033,0.03746812,0.16155884,0.04875668,0.99999166
-1.56978489,1.25907259,0.00680079,0.14567847,0.32840873,0.03742571,0.15486483,0.04763848,0.98710860
-1.56378189,1.24383720,0.00657838,0.14435669,0.32637145,0.03758379,0.14847542,0.04648043,0.97421576
-1.55777889,1.22989198,0.00632867,0.14319514,0.32461611,0.03794809,0.14249075,0.04531225,0.96184750
