energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,3.00501535,0.53121886,2.66671932,0.00039441,0.12680865,0.23670161,0.00000000
-4.29514757,3.05551869,0.52696282,2.72123164,0.00040180,0.12526957,0.24129100,0.00000000
-4.28914457,3.11677564,0.52461884,2.78590073,0.00040866,0.12402921,0.24696707,0.00000000
-4.28314157,3.18848314,0.52422408,2.86039076,0.00041488,0.12306983,0.25374628,0.00000000
-4.27713857,3.27016376,0.52579193,2.94420190,0.00042033,0.12236780,0.26162375,0.00000000
-4.27113557,3.36116334,0.52930875,3.03666932,0.00042494,0.12189479,0.27057069,0.00000000
-4.26513257,3.46065121,0.53473097,3.13696459,0.00042866,0.12161892,0.28053238,0.00000000
-4.25912956,3.56762369,0.54198276,3.24410004,0.00043146,0.12150584,0.29142678,0.00000000
-4.25312656,3.68091108,0.55095443,3.35693647,0.00043335,0.12151978,0.30314389,0.00000000
-4.24712356,3.79918897,0.56150172,3.47419476,0.00043435,0.12162444,0.31554601,0.00000000
-4.24112056,3.92099398,0.57344609,3.59447167,0.00043453,0.12178382,0.32846896,0.00000000
-4.23511756,4.04474443,0.58657623,3.71625997,0.00043393,0.12196285,0.34172426,0.00000000
-4.22911456,4.16876574,0.60065066,3.83797303,0.00043265,0.12212796,0.35510231,0.00000000
-4.22311156,4.29132041,0.61540162,3.95797343,0.00043077,0.12224752,0.36837656,0.00000000
-4.21710855,4.41064206,0.63054010,4.07460516,0.00042840,0.12229223,0.38130850,0.00000000
-4.21110555,4.52497266,0.64576193,4.18622853,0.00042565,0.12223540,0.39365339,0.00000000
-4.20510255,4.63260187,0.66075474,4.29125678,0.00042261,0.12205330,0.40516655,0.00000000
-4.19909955,4.73190723,0.67520557,4.38819309,0.00041942,0.12172543,0.41561000,0.00000000
-4.19309655,4.82139365,0.68880898,4.47566663,0.00041619,0.12123486,0.42475915,0.00000000
-4.18709355,4.89973078,0.70127512,4.55246623,0.00041302,0.12056852,0.43240940,0.00000000
-4.18109055,4.96578662,0.71233773,4.61757020,0.00041004,0.11971767,0.43838236,0.00000000
-4.17508754,5.01865607,0.72176152,4.67017105,0.00040737,0.11867823,0.44253131,0.00000000
-4.16908454,5.05768306,0.72934885,4.70969407,0.00040513,0.11745124,0.44474594,0.00000000
-4.16308154,5.08247542,0.73494523,4.73580881,0.00040343,0.11604325,0.44495589,0.00000000
-4.15707854,5.09291181,0.73844360,4.74843319,0.00040239,0.11446664,0.44313321,0.00000000
-4.15107554,5.08914039,0.73978707,4.74772988,0.00040213,0.11273991,0.43929342,0.00000000
-4.14507254,5.07156938,0.73897018,4.73409532,0.00040276,0.11088776,0.43349528,0.00000000
-4.13906953,5.04085002,0.73603845,4.70814183,0.00040441,0.10894104,0.42583918,0.00000000
-4.13306653,4.99785257,0.73108638,4.67067389,0.00040718,0.10693647,0.41646433,0.00000000
-4.12706353,4.94363666,0.72425397,4.62265941,0.00041117,0.10491611,0.40554476,0.00000000
-4.12106053,4.87941713,0.71572183,4.56519758,0.00041648,0.10292661,0.39328437,0.00000000
-4.11505753,4.80652692,0.70570519,4.49948461,0.00042318,0.10101812,0.37991121,0.00000000
-4.10905453,4.72637851,0.69444696,4.42677882,0.00043134,0.09924305,0.36567118,0.00000000
-4.10305153,4.64042555,0.68221014,4.34836656,0.00044100,0.09765456,0.35082152,0.00000000
-4.09704852,4.55012601,0.66926996,4.26553017,0.00045217,0.09630483,0.33562415,0.00000000
-4.09104552,4.45690835,0.65590588,4.17951932,0.00046485,0.09524335,0.32033925,0.00000000
-4.08504252,4.36214173,0.64239390,4.09152650,0.00047899,0.09451506,0.30521928,0.00000000
-4.07903952,4.26711134,0.62899945,4.00266754,0.00049453,0.09415859,0.29050351,0.00000000
-4.07303652,4.17299939,0.61597093,3.91396745,0.00051136,0.09420460,0.27641346,0.00000000
-4.06703352,4.08087237,0.60353448,3.82635201,0.00052934,0.09467440,0.26314907,0.00000000
-4.06103052,3.99167448,0.59188977,3.74064486,0.00054832,0.09557880,0.25088598,0.00000000
-4.05502751,3.90622733,0.58120715,3.65756993,0.00056809,0.09691733,0.23977374,0.00000000
-4.04902451,3.82523532,0.57162625,3.57775869,0.00058846,0.09867793,0.22993498,0.00000000
-4.04302151,3.74929626,0.56325587,3.50176146,0.00060920,0.10083707,0.22146559,0.00000000
-4.03701851,3.67891614,0.55617521,3.43006198,0.00063007,0.10336022,0.21443566,0.00000000
-4.03101551,3.61452719,0.55043632,3.36309410,0.00065086,0.10620297,0.20889120,0.00000000
-4.02501251,3.55650780,0.54606749,3.30125971,0.00067135,0.10931238,0.20485636,0.00000000
-4.01900950,3.50520324,0.54307741,3.24494639,0.00069136,0.11262873,0.20233606,0.00000000
-4.01300650,3.46094549,0.54145988,3.19454392,0.00071075,0.11608761,0.20131880,0.00000000
-4.00700350,3.42407099,0.54119855,3.15045822,0.00072942,0.11962208,0.20177956,0.00000000
-4.00100050,3.39493493,0.54227167,3.11312179,0.00074735,0.12316500,0.20368243,0.00000000
-3.99499750,3.37392088,0.54465626,3.08299962,0.00076456,0.12665125,0.20698307,0.00000000
-3.98899450,3.36144479,0.54833160,3.06058979,0.00078118,0.13001990,0.21163064,0.00000000
-3.98299150,3.35795267,0.55328175,3.04641845,0.00079741,0.13321605,0.21756930,0.00000000
-3.97698849,3.36391164,0.55949682,3.04102872,0.00081353,0.13619244,0.22473908,0.00000000
-3.97098549,3.37979434,0.56697312,3.04496384,0.00082991,0.13891061,0.23307623,0.00000000
-3.96498249,3.40605723,0.57571185,3.05874505,0.00084703,0.14134170,0.24251299,0.00000000
-3.95897949,3.44311359,0.58571675,3.08284503,0.00086540,0.14346674,0.25297692,0.00000000
-3.95297649,3.49130267,0.59699052,3.11765820,0.00088563,0.14527652,0.26438995,0.00000000
-3.94697349,3.55085654,0.60953057,3.16346933,0.00090839,0.14677108,0.27666708,0.00000000
-3.94097049,3.62186663,0.62332417,3.22042236,0.00093437,0.14795874,0.28971518,0.00000000
-3.93496748,3.70425219,0.63834347,3.28849126,0.00096429,0.14885496,0.30343183,0.00000000
-3.92896448,3.79773277,0.65454076,3.36745494,0.00099889,0.14948084,0.31770444,0.00000000
-3.92296148,3.90180694,0.67184440,3.45687821,0.00103890,0.14986157,0.33240989,0.00000000
-3.91695848,4.01573913,0.69015568,3.55610032,0.00108504,0.15002483,0.34741460,0.00000000
-3.91095548,4.13855627,0.70934711,3.66423264,0.00113797,0.14999918,0.36257537,0.00000000
-3.90495248,4.26905518,0.72926221,3.78016638,0.00119833,0.14981266,0.37774081,0.00000000
-3.89894947,4.40582143,0.74971709,3.90259080,0.00126670,0.14949146,0.39275353,0.00000000
-3.89294647,4.54725945,0.77050381,4.03002182,0.00134364,0.14905897,0.40745293,0.00000000
-3.88694347,4.69163322,0.79139548,4.16084024,0.00142961,0.14853501,0.42167854,0.00000000
-3.88094047,4.83711606,0.81215295,4.29333838,0.00152509,0.14793540,0.43527381,0.00000000
-3.87493747,4.98184760,0.83253270,4.42577313,0.00163050,0.14727181,0.44809010,0.00000000
-3.86893447,5.12399533,0.85229569,4.55642327,0.00174623,0.14655192,0.45999075,0.00000000
-3.86293147,5.26181790,0.87121667,4.68364831,0.00187270,0.14577978,0.47085498,0.00000000
-3.85692846,5.39372707,0.88909333,4.80594594,0.00201032,0.14495638,0.48058150,0.00000000
-3.85092546,5.51834514,0.90575491,4.92200544,0.00215953,0.14408041,0.48909155,0.00000000
-3.84492246,5.63455490,0.92106973,5.03075405,0.00232082,0.14314909,0.49633121,0.00000000
-3.83891946,5.74153932,0.93495110,5.13139399,0.00249468,0.14215896,0.50227298,0.00000000
-3.83291646,5.83880886,0.94736122,5.22342801,0.00268166,0.14110675,0.50691630,0.00000000
-3.82691346,5.92621478,0.95831288,5.30667212,0.00288231,0.13999010,0.51028731,0.00000000
-3.82091046,6.00394749,0.96786861,5.38125452,0.00309719,0.13880817,0.51243740,0.00000000
-3.81490745,6.07251989,0.97613738,5.44760074,0.00332681,0.13756210,0.51344109,0.00000000
-3.80890445,6.13273631,0.98326885,5.50640564,0.00357161,0.13625530,0.51339293,0.00000000
-3.80290145,6.18564847,0.98944545,5.55859331,0.00383190,0.13489354,0.51240379,0.00000000
-3.79689845,6.23250057,0.99487260,5.60526711,0.00410780,0.13348483,0.51059661,0.00000000
-3.79089545,6.27466613,0.99976766,5.64765205,0.00439918,0.13203921,0.50810183,0.00000000
-3.78489245,6.31357961,1.00434798,5.68703239,0.00470562,0.13056828,0.50505267,0.00000000
-3.77888944,6.35066624,1.00881886,5.72468751,0.00502634,0.12908472,0.50158049,0.00000000
-3.77288644,6.38727333,1.01336191,5.76182914,0.00536015,0.12760169,0.49781042,0.00000000
-3.76688344,6.42460642,1.01812459,5.79954290,0.00570542,0.12613213,0.49385745,0.00000000
-3.76088044,6.46367319,1.02321131,5.83873700,0.00606005,0.12468820,0.48982305,0.00000000
-3.75487744,6.50523778,1.02867677,5.88010030,0.00642151,0.12328061,0.48579259,0.00000000
-3.74887444,6.54978743,1.03452179,5.92407165,0.00678679,0.12191815,0.48183355,0.00000000
-3.74287144,6.59751283,1.04069203,5.97082163,0.00715251,0.12060723,0.47799452,0.00000000
-3.73686843,6.64830270,1.04707946,6.02024734,0.00751496,0.11935161,0.47430515,0.00000000
-3.73086543,6.70175274,1.05352675,6.07198015,0.00787018,0.11815221,0.47077685,0.00000000
-3.72486243,6.75718778,1.05983431,6.12540557,0.00821408,0.11700715,0.46740424,0.00000000
-3.71885943,6.81369615,1.06576948,6.17969412,0.00854254,0.11591182,0.46416731,0.00000000
-3.71285643,6.87017391,1.07107756,6.23384130,0.00885158,0.11485915,0.46103400,0.00000000
-3.70685343,6.92537692,1.07549414,6.28671461,0.00913742,0.11383999,0.45796317,0.00000000
-3.70085043,6.97797789,1.07875781,6.33710518,0.00939668,0.11284356,0.45490783,0.00000000
-3.69484742,7.02662585,1.08062301,6.38378164,0.00962647,0.11185798,0.45181832,0.00000000
-3.68884442,7.07000527,1.08087203,6.42554364,0.00982447,0.11087081,0.44864547,0.00000000
-3.68284142,7.10689226,1.07932578,6.46127294,0.00998905,0.10986967,0.44534345,0.00000000
-3.67683842,7.13620575,1.07585272,6.48997977,0.01011931,0.10884276,0.44187233,0.00000000
-3.67083542,7.15705153,1.07037563,6.51084302,0.01021509,0.10777946,0.43820015,0.00000000
-3.66483242,7.16875797,1.06287592,6.52324272,0.01027703,0.10667077,0.43430450,0.00000000
-3.65882941,7.17090225,1.05339531,6.52678408,0.01030649,0.10550974,0.43017362,0.00000000
-3.65282641,7.16332658,1.04203504,6.52131245,0.01030551,0.10429188,0.42580691,0.00000000
-3.64682341,7.14614450,1.02895253,6.50691922,0.01027676,0.10301535,0.42121500,0.00000000
-3.64082041,7.11973734,1.01435601,6.48393889,0.01022343,0.10168123,0.41641932,0.00000000
-3.63481741,7.08474161,0.99849726,6.45293784,0.01014909,0.10029356,0.41145134,0.00000000
-3.62881441,7.04202830,0.98166301,6.41469564,0.01005764,0.09885941,0.40635143,0.00000000
-3.62281141,6.99267500,0.96416543,6.37017990,0.00995315,0.09738880,0.40116753,0.00000000
-3.61680840,6.93793224,0.94633209,6.32051573,0.00983971,0.09589454,0.39595363,0.00000000
-3.61080540,6.87918531,0.92849601,6.26695106,0.00972139,0.09439203,0.39076817,0.00000000
-3.60480240,6.81791295,0.91098603,6.21081896,0.00960206,0.09289896,0.38567237,0.00000000
-3.59879940,6.75564407,0.89411794,6.15349834,0.00948534,0.09143493,0.38072858,0.00000000
-3.59279640,6.69391414,0.87818658,6.09637406,0.00937452,0.09002098,0.37599873,0.00000000
-3.58679340,6.63422216,0.86345920,6.04079778,0.00927247,0.08867915,0.37154276,0.00000000
-3.58079040,6.57798972,0.85017003,5.98805067,0.00918161,0.08743183,0.36741722,0.00000000
-3.57478739,6.52652313,0.83851629,5.93930902,0.00910390,0.08630117,0.36367395,0.00000000
-3.56878439,6.48097980,0.82865547,5.89561377,0.00904081,0.08530845,0.36035894,0.00000000
-3.56278139,6.44233984,0.82070388,5.85784501,0.00899331,0.08447336,0.35751124,0.00000000
-3.55677839,6.41138375,0.81473643,5.82670210,0.00896193,0.08381335,0.35516212,0.00000000
-3.55077539,6.38867693,0.81078735,5.80269014,0.00894678,0.08334295,0.35333437,0.00000000
-3.54477239,6.37456149,0.80885197,5.78611327,0.00894756,0.08307317,0.35204180,0.00000000
-3.53876938,6.36915576,0.80888910,5.77707499,0.00896370,0.08301098,0.35128896,0.00000000
-3.53276638,6.37236127,0.81082427,5.77548548,0.00899435,0.08315883,0.35107107,0.00000000
-3.52676338,6.38387716,0.81455331,5.78107553,0.00903848,0.08351436,0.35137429,0.00000000
-3.52076038,6.40322113,0.81994648,5.79341645,0.00909497,0.08407023,0.35217608,0.00000000
-3.51475738,6.42975601,0.82685281,5.81194500,0.00916267,0.08481407,0.35344597,0.00000000
-3.50875438,6.46272066,0.83510463,5.83599201,0.00924044,0.08572867,0.35514639,0.00000000
-3.50275138,6.50126361,0.84452217,5.86481335,0.00932726,0.08679225,0.35723379,0.00000000
-3.49674837,6.54447766,0.85491801,5.89762146,0.00942225,0.08797897,0.35965982,0.00000000
-3.49074537,6.59143359,0.86610141,5.93361580,0.00952470,0.08925953,0.36237259,0.00000000
-3.48474237,6.64121129,0.87788214,5.97201061,0.00963409,0.09060188,0.36531787,0.00000000
-3.47873937,6.69292638,0.89007391,6.01205844,0.00975007,0.09197211,0.36844027,0.00000000
-3.47273637,6.74575130,0.90249717,6.05306820,0.00987247,0.09333526,0.37168420,0.00000000
-3.46673337,6.79892956,0.91498108,6.09441706,0.01000121,0.09465627,0.37499461,0.00000000
-3.46073037,6.85178293,0.92736480,6.13555556,0.01013628,0.09590084,0.37831753,0.00000000
-3.45472736,6.90371138,0.93949795,6.17600628,0.01027762,0.09703630,0.38160019,0.00000000
-3.44872436,6.95418656,0.95124017,6.21535655,0.01042508,0.09803228,0.38479102,0.00000000
-3.44272136,7.00273989,0.96246012,6.25324635,0.01057827,0.09886144,0.38783929,0.00000000
-3.43671836,7.04894678,0.97303388,6.28935296,0.01073656,0.09949991,0.39069458,0.00000000
-3.43071536,7.09240910,0.98284292,6.32337404,0.01089890,0.09992770,0.39330621,0.00000000
-3.42471236,7.13273782,0.99177207,6.35501123,0.01106386,0.10012895,0.39562262,0.00000000
-3.41870935,7.16953824,0.99970756,6.38395620,0.01122952,0.10009202,0.39759083,0.00000000
-3.41270635,7.20239950,1.00653551,6.40988090,0.01139347,0.09980951,0.39915622,0.00000000
-3.40670335,7.23089034,1.01214107,6.43243356,0.01155289,0.09927814,0.40026250,0.00000000
-3.40070035,7.25456203,1.01640849,6.45124138,0.01170450,0.09849861,0.40085222,0.00000000
-3.39469735,7.27295917,1.01922216,6.46592045,0.01184474,0.09747533,0.40086757,0.00000000
-3.38869435,7.28563808,1.02046881,6.47609255,0.01196981,0.09621624,0.40025177,0.00000000
-3.38269135,7.29219204,1.02004083,6.48140812,0.01207586,0.09473248,0.39895078,0.00000000
-3.37668834,7.29228173,1.01784053,6.48157393,0.01215910,0.09303817,0.39691544,0.00000000
-3.37068534,7.28566886,1.01378519,6.47638344,0.01221596,0.09115014,0.39410380,0.00000000
-3.36468234,7.27225031,1.00781268,6.46574762,0.01224329,0.08908770,0.39048362,0.00000000
-3.35867934,7.25209018,0.99988718,6.44972361,0.01223847,0.08687242,0.38603474,0.00000000
-3.35267634,7.22544679,0.99000470,6.42853882,0.01219954,0.08452788,0.38075130,0.00000000
-3.34667334,7.19279221,0.97819802,6.40260809,0.01212532,0.08207942,0.37464359,0.00000000
-3.34067034,7.15482204,0.96454057,6.37254201,0.01201545,0.07955394,0.36773927,0.00000000
-3.33466733,7.11245389,0.94914910,6.33914504,0.01187045,0.07697950,0.36008404,0.00000000
-3.32866433,7.06681384,0.93218468,6.30340275,0.01169167,0.07438507,0.35174153,0.00000000
-3.32266133,7.01921076,0.91385207,6.26645827,0.01148125,0.07180006,0.34279241,0.00000000
-3.31665833,6.97109945,0.89439723,6.22957869,0.01124205,0.06925388,0.33333278,0.00000000
-3.31065533,6.92403415,0.87410312,6.19411299,0.01097748,0.06677549,0.32347182,0.00000000
-3.30465233,6.87961486,0.85328392,6.16144373,0.01069140,0.06439275,0.31332886,0.00000000
-3.29864932,6.83942919,0.83227791,6.13293489,0.01038793,0.06213196,0.30302999,0.00000000
-3.29264632,6.80499309,0.81143928,6.10987893,0.01007129,0.06001722,0.29270439,0.00000000
-3.28664332,6.77769360,0.79112935,6.09344598,0.00974566,0.05806986,0.28248056,0.00000000
-3.28064032,6.75873682,0.77170743,6.08463788,0.00941497,0.05630797,0.27248259,0.00000000
-3.27463732,6.74910391,0.75352186,6.08424975,0.00908286,0.05474593,0.26282673,0.00000000
-3.26863432,6.74951736,0.73690140,6.09284091,0.00875251,0.05339401,0.25361836,0.00000000
-3.26263132,6.76041913,0.72214748,6.11071667,0.00842662,0.05225816,0.24494943,0.00000000
-3.25662831,6.78196140,0.70952738,6.13792162,0.00810735,0.05133985,0.23689660,0.00000000
-3.25062531,6.81401004,0.69926853,6.17424434,0.00779635,0.05063604,0.22951998,0.00000000
-3.24462231,6.85615992,0.69155416,6.21923290,0.00749479,0.05013933,0.22286255,0.00000000
-3.23861931,6.90776070,0.68652008,6.27221964,0.00720342,0.04983818,0.21695023,0.00000000
-3.23261631,6.96795095,0.68425279,6.33235354,0.00692265,0.04971729,0.21179250,0.00000000
-3.22661331,7.03569829,0.68478861,6.39863780,0.00665268,0.04975809,0.20738348,0.00000000
-3.22061031,7.10984294,0.68811392,6.46997032,0.00639355,0.04993922,0.20370352,0.00000000
-3.21460730,7.18914191,0.69416623,6.54518470,0.00614533,0.05023722,0.20072087,0.00000000
-3.20860430,7.27231153,0.70283602,6.62308941,0.00590814,0.05062717,0.19839368,0.00000000
-3.20260130,7.35806610,0.71396921,6.70250326,0.00568229,0.05108335,0.19667196,0.00000000
-3.19659830,7.44515094,0.72737023,6.78228563,0.00546835,0.05157991,0.19549960,0.00000000
-3.19059530,7.53236889,0.74280556,6.86136036,0.00526717,0.05209155,0.19481622,0.00000000
-3.18459230,7.61859957,0.76000787,6.93873290,0.00507994,0.05259410,0.19455898,0.00000000
-3.17858929,7.70281140,0.77868046,7.01350067,0.00490820,0.05306505,0.19466415,0.00000000
-3.17258629,7.78406718,0.79850246,7.08485714,0.00475380,0.05348409,0.19506857,0.00000000
-3.16658329,7.86152394,0.81913434,7.15209055,0.00461893,0.05383341,0.19571092,0.00000000
-3.16058029,7.93442859,0.84022412,7.21457852,0.00450600,0.05409811,0.19653285,0.00000000
-3.15457729,8.00211076,0.86141399,7.27177990,0.00441765,0.05426634,0.19748002,0.00000000
-3.14857429,8.06397448,0.88234750,7.32322525,0.00435666,0.05432949,0.19850297,0.00000000
-3.14257129,8.11949008,0.90267701,7.36850753,0.00432588,0.05428225,0.19955796,0.00000000
-3.13656828,8.16818758,0.92207145,7.40727395,0.00432814,0.05412251,0.20060767,0.00000000
-3.13056528,8.20965268,0.94022402,7.43922018,0.00436621,0.05385135,0.20162190,0.00000000
-3.12456228,8.24352572,0.95685970,7.46408740,0.00444271,0.05347284,0.20257804,0.00000000
-3.11855928,8.26950401,0.97174228,7.48166252,0.00456000,0.05299377,0.20346154,0.00000000
-3.11255628,8.28734733,0.98468052,7.49178150,0.00472017,0.05242346,0.20426612,0.00000000
-3.10655328,8.29688602,0.99553334,7.49433547,0.00492492,0.05177335,0.20499386,0.00000000
-3.10055028,8.29803088,1.00421354,7.48927881,0.00517550,0.05105672,0.20565499,0.00000000
-3.09454727,8.29078394,1.01069005,7.47663850,0.00547268,0.05028825,0.20626748,0.00000000
-3.08854427,8.27524891,1.01498835,7.45652372,0.00581661,0.04948366,0.20685627,0.00000000
-3.08254127,8.25164021,1.01718910,7.42913458,0.00620685,0.04865927,0.20745233,0.00000000
-3.07653827,8.22028952,1.01742487,7.39476915,0.00664224,0.04783160,0.20809130,0.00000000
-3.07053527,8.18164897,1.01587522,7.35382786,0.00712091,0.04701694,0.20881195,0.00000000
-3.06453227,8.13629039,1.01275998,7.30681459,0.00764021,0.04623097,0.20965444,0.00000000
-3.05852926,8.08490007,1.00833140,7.25433404,0.00819672,0.04548837,0.21065842,0.00000000
-3.05252626,8.02826911,1.00286510,7.19708520,0.00878625,0.04480245,0.21186107,0.00000000
-3.04652326,7.96727949,0.99665052,7.13585089,0.00940384,0.04418487,0.21329518,0.00000000
-3.04052026,7.90288628,0.98998100,7.07148372,0.01004384,0.04364536,0.21498733,0.00000000
-3.03451726,7.83609678,0.98314417,7.00488902,0.01069996,0.04319150,0.21695638,0.00000000
-3.02851426,7.76794740,0.97641291,6.93700524,0.01136541,0.04282858,0.21921216,0.00000000
-3.02251126,7.69947922,0.97003722,6.86878284,0.01203301,0.04255949,0.22175471,0.00000000
-3.01650825,7.63171335,0.96423753,6.80116225,0.01269535,0.04238476,0.22457380,0.00000000
-3.01050525,7.56562694,0.95919944,6.73505202,0.01334498,0.04230256,0.22764911,0.00000000
-3.00450225,7.50213086,0.95507026,6.67130774,0.01397463,0.04230891,0.23095085,0.00000000
-2.99849925,7.44204976,0.95195734,6.61071267,0.01457738,0.04239784,0.23444080,0.00000000
-2.99249625,7.38610510,0.94992812,6.55396049,0.01514689,0.04256170,0.23807394,0.00000000
-2.98649325,7.33490164,0.94901188,6.50164085,0.01567763,0.04279150,0.24180030,0.00000000
-2.98049025,7.28891751,0.94920295,6.45422783,0.01616501,0.04307728,0.24556716,0.00000000
-2.97448724,7.24849795,0.95046509,6.41207170,0.01660555,0.04340859,0.24932134,0.00000000
-2.96848424,7.21385253,0.95273675,6.37539385,0.01699702,0.04377484,0.25301158,0.00000000
-2.96248124,7.18505563,0.95593683,6.34428487,0.01733849,0.04416583,0.25659072,0.00000000
-2.95647824,7.16204968,0.95997062,6.31870554,0.01763033,0.04457206,0.26001774,0.00000000
-2.95047524,7.14465090,0.96473553,6.29849052,0.01787419,0.04498520,0.26325931,0.00000000
-2.94447224,7.13255676,0.97012629,6.28335444,0.01807290,0.04539827,0.26629098,0.00000000
-2.93846923,7.12535507,0.97603933,6.27289989,0.01823032,0.04580597,0.26909786,0.00000000
-2.93246623,7.12253393,0.98237626,6.26662719,0.01835116,0.04620470,0.27167457,0.00000000
-2.92646323,7.12349242,0.98904606,6.26394547,0.01844072,0.04659267,0.27402484,0.00000000
-2.92046023,7.12755166,0.99596626,6.26418477,0.01850463,0.04696974,0.27616031,0.00000000
-2.91445723,7.13396599,1.00306282,6.26660897,0.01854862,0.04733728,0.27809906,0.00000000
-2.90845423,7.14193430,1.01026904,6.27042920,0.01857818,0.04769784,0.27986357,0.00000000
-2.90245123,7.15061126,1.01752359,6.27481763,0.01859835,0.04805485,0.28147844,0.00000000
-2.89644822,7.15911872,1.02476789,6.27892134,0.01861344,0.04841212,0.28296801,0.00000000
-2.89044522,7.16655697,1.03194308,6.28187621,0.01862691,0.04877345,0.28435387,0.00000000
-2.88444222,7.17201622,1.03898701,6.28282057,0.01864113,0.04914210,0.28565258,0.00000000
-2.87843922,7.17458823,1.04583127,6.28090852,0.01865738,0.04952037,0.28687364,0.00000000
-2.87243622,7.17337802,1.05239889,6.27532275,0.01867581,0.04990920,0.28801786,0.00000000
-2.86643322,7.16751592,1.05860262,6.26528677,0.01869544,0.05030780,0.28907623,0.00000000
-2.86043022,7.15616964,1.06434418,6.25007629,0.01871434,0.05071341,0.29002942,0.00000000
-2.85442721,7.13855660,1.06951459,6.22902984,0.01872972,0.05112120,0.29084786,0.00000000
-2.84842421,7.11395622,1.07399561,6.20155840,0.01873822,0.05152422,0.29149252,0.00000000
-2.84242121,7.08172213,1.07766227,6.16715405,0.01873609,0.05191351,0.29191631,0.00000000
-2.83641821,7.04129427,1.08038653,6.12539761,0.01871954,0.05227836,0.29206598,0.00000000
-2.83041521,6.99221045,1.08204181,6.07596518,0.01868494,0.05260661,0.29188460,0.00000000
-2.82441221,6.93411755,1.08250827,6.01863379,0.01862921,0.05288517,0.29131435,0.00000000
-2.81840920,6.86678181,1.08167861,5.95328596,0.01855003,0.05310049,0.29029956,0.00000000
-2.81240620,6.79009821,1.07946408,5.87991331,0.01844609,0.05323916,0.28878989,0.00000000
-2.80640320,6.70409867,1.07580045,5.79861932,0.01831734,0.05328855,0.28674334,0.00000000
-2.80040020,6.60895863,1.07065367,5.70962095,0.01816512,0.05323739,0.28412923,0.00000000
-2.79439720,6.50500206,1.06402485,5.61324940,0.01799228,0.05307641,0.28093072,0.00000000
-2.78839420,6.39270429,1.05595452,5.50994966,0.01780320,0.05279886,0.27714695,0.00000000
-2.78239120,6.27269266,1.04652578,5.40027895,0.01760383,0.05240099,0.27279465,0.00000000
-2.77638819,6.14574451,1.03586624,5.28490366,0.01740156,0.05188247,0.26790913,0.00000000
-2.77038519,6.01278249,1.02414877,5.16459490,0.01720509,0.05124664,0.26254466,0.00000000
-2.76438219,5.87486692,1.01159085,5.04022219,0.01702426,0.05050074,0.25677424,0.00000000
-2.75837919,5.73318505,0.99845276,4.91274544,0.01686975,0.04965596,0.25068868,0.00000000
-2.75237619,5.58903735,0.98503445,4.78320480,0.01675284,0.04872743,0.24439523,0.00000000
-2.74637319,5.44382073,0.97167138,4.65270858,0.01668501,0.04773407,0.23801561,0.00000000
-2.74037019,5.29900896,0.95872940,4.52241902,0.01667764,0.04669836,0.23168371,0.00000000
-2.73436718,5.15613046,0.94659886,4.39353615,0.01674160,0.04564603,0.22554286,0.00000000
-2.72836418,5.01674390,0.93568801,4.26727974,0.01688686,0.04460567,0.21974296,0.00000000
-2.72236118,4.88241179,0.92641597,4.14486966,0.01712213,0.04360825,0.21443739,0.00000000
-2.71635818,4.75467278,0.91920530,4.02750502,0.01745454,0.04268661,0.20977988,0.00000000
-2.71035518,4.63501297,0.91447424,3.91634225,0.01788926,0.04187489,0.20592128,0.00000000
-2.70435218,4.52483682,0.91262877,3.81247277,0.01842927,0.04120787,0.20300647,0.00000000
-2.69834917,4.42543814,0.91405440,3.71690056,0.01907517,0.04072032,0.20117127,0.00000000
-2.69234617,4.33797183,0.91910777,3.63052021,0.01982501,0.04044624,0.20053946,0.00000000
-2.68634317,4.26342674,0.92810813,3.55409586,0.02067423,0.04041812,0.20121989,0.00000000
-2.68034017,4.20260033,0.94132853,3.48824172,0.02161575,0.04066611,0.20330379,0.00000000
-2.67433717,4.15607563,0.95898696,3.43340451,0.02264003,0.04121714,0.20686212,0.00000000
-2.66833417,4.12420113,0.98123742,3.38984845,0.02373532,0.04209409,0.21194324,0.00000000
-2.66233117,4.10707412,1.00816112,3.35764331,0.02488801,0.04331489,0.21857062,0.00000000
-2.65632816,4.10452828,1.03975808,3.33665598,0.02608294,0.04489161,0.22674099,0.00000000
-2.65032516,4.11612589,1.07593934,3.32654609,0.02730396,0.04682966,0.23642270,0.00000000
-2.64432216,4.14115553,1.11652028,3.32676602,0.02853441,0.04912699,0.24755460,0.00000000
-2.63831916,4.17863573,1.16121538,3.33656577,0.02975770,0.05177346,0.26004535,0.00000000
-2.63231616,4.22732509,1.20963506,3.35500283,0.03095791,0.05475034,0.27377345,0.00000000
-2.62631316,4.28573923,1.26128488,3.38095735,0.03212035,0.05802998,0.28858787,0.00000000
-2.62031016,4.35217483,1.31556770,3.41315240,0.03323213,0.06157572,0.30430964,0.00000000
-2.61430715,4.42474058,1.37178916,3.45017936,0.03428264,0.06534215,0.32073413,0.00000000
-2.60830415,4.50139490,1.42916669,3.49052778,0.03526393,0.06927555,0.33763439,0.00000000
-2.60230115,4.57998954,1.48684215,3.53261932,0.03617107,0.07331472,0.35476530,0.00000000
