energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.38269135,9.81062424,0.04776828,0.24783515,0.13795048,4.27997877,0.71105483,4.85465738,0.04533921,0.41287878
-3.37668834,9.68945226,0.04756232,0.24041369,0.13437198,4.27424492,0.69357470,4.75774079,0.04464009,0.40550983
-3.37068534,9.56807517,0.04717102,0.23259692,0.13111144,4.27671848,0.67506722,4.65243042,0.04385218,0.39752283
-3.36468234,9.45023392,0.04662241,0.22439281,0.12819468,4.28939750,0.65575822,4.54036822,0.04298849,0.38901353
-3.35867934,9.34006925,0.04594928,0.21583506,0.12566140,4.31426409,0.63594198,4.42356094,0.04206463,0.38011526
-3.35267634,9.24196730,0.04518824,0.20698093,0.12356324,4.35321289,0.61597240,4.30430405,0.04109805,0.37099476
-3.34667334,9.16039360,0.04437860,0.19790821,0.12196135,4.40798008,0.59625192,4.18509514,0.04010712,0.36184696
-3.34067034,9.09972295,0.04356109,0.18871158,0.12092370,4.48007559,0.57721866,4.06854076,0.03911031,0.35288910
-3.33466733,9.06407233,0.04277669,0.17949852,0.12052216,4.57072136,0.55933249,3.95726094,0.03812531,0.34435427
-3.32866433,9.05714384,0.04206530,0.17038499,0.12082965,4.68079773,0.54306034,3.85379546,0.03716840,0.33648474
-3.32266133,9.08208374,0.04146462,0.16149109,0.12191727,4.81080007,0.52886161,3.76051566,0.03625375,0.32952536
-3.31665833,9.14136261,0.04100900,0.15293679,0.12385170,4.96080692,0.51717392,3.67954515,0.03539306,0.32371705
-3.31065533,9.23668088,0.04072848,0.14483809,0.12669282,5.13046069,0.50839990,3.61269233,0.03459519,0.31929076
-3.30465233,9.36890239,0.04064798,0.13730351,0.13049169,5.31896133,0.50289528,3.56139687,0.03386612,0.31646182
-3.29864932,9.53801780,0.04078668,0.13043119,0.13528885,5.52507314,0.50095852,3.52669177,0.03320896,0.31542485
-3.29264632,9.74313827,0.04115751,0.12430648,0.14111305,5.74714424,0.50282242,3.50918173,0.03262418,0.31634930
-3.28664332,9.98251888,0.04176699,0.11900026,0.14798031,5.98313817,0.50864759,3.50903824,0.03210996,0.31937553
-3.28064032,10.25361026,0.04261509,0.11456777,0.15589336,6.23067639,0.51851803,3.52601081,0.03166265,0.32461150
-3.27463732,10.55313613,0.04369542,0.11104811,0.16484134,6.48709068,0.53243864,3.55945348,0.03127731,0.33213008
-3.26863432,10.87719355,0.04499549,0.10846419,0.17479987,6.74948378,0.55033477,3.60836509,0.03094834,0.34196692
-3.26263132,11.22137234,0.04649721,0.10682317,0.18573130,7.01479663,0.57205357,3.67144157,0.03067003,0.35411888
-3.25662831,11.58088947,0.04817749,0.10611733,0.19758512,7.27988044,0.59736705,3.74713796,0.03043720,0.36854310
-3.25062531,11.95073392,0.05000895,0.10632514,0.21029862,7.54157143,0.62597673,3.83373771,0.03024570,0.38515679
-3.24462231,12.32581734,0.05196071,0.10741270,0.22379754,7.79676642,0.65751967,3.92942673,0.03009290,0.40383758
-3.23861931,12.70112548,0.05399933,0.10933524,0.23799690,8.04249669,0.69157574,4.03236946,0.02997802,0.42442481
-3.23261631,13.07186567,0.05608968,0.11203876,0.25280188,8.27599836,0.72767602,4.14078403,0.02990238,0.44672157
-3.22661331,13.43360540,0.05819589,0.11546177,0.26810870,8.49477662,0.76531212,4.25301410,0.02986956,0.47049772
-3.22061031,13.78239745,0.06028229,0.11953693,0.28380565,8.69666217,0.80394624,4.36759450,0.02988536,0.49549382
-3.21460730,14.11488747,0.06231427,0.12419283,0.29977409,8.87985769,0.84302187,4.48330840,0.02995771,0.52142610
-3.20860430,14.42840023,0.06425917,0.12935557,0.31588958,9.04297289,0.88197494,4.59923391,0.03009643,0.54799228
-3.20260130,14.72100168,0.06608703,0.13495037,0.33202308,9.18504688,0.92024517,4.71477818,0.03031292,0.57487830
-3.19659830,14.99153465,0.06777123,0.14090311,0.34804221,9.30555724,0.95728752,4.82969774,0.03061976,0.60176576
-3.19059530,15.23962697,0.06928908,0.14714167,0.36381271,9.40441540,0.99258338,4.94410401,0.03103026,0.62833987
-3.18459230,15.46567185,0.07062224,0.15359722,0.37919991,9.48194889,1.02565139,5.05845373,0.03155796,0.65429758
-3.17858929,15.67078138,0.07175706,0.16020536,0.39407041,9.53887131,1.05605746,5.17352437,0.03221615,0.67935576
-3.17258629,15.85671514,0.07268470,0.16690703,0.40829386,9.57624158,1.08342395,5.29037507,0.03301732,0.70325894
-3.16658329,16.02578672,0.07340120,0.17364926,0.42174477,9.59541436,1.10743748,5.41029473,0.03397275,0.72578632
-3.16058029,16.18075195,0.07390737,0.18038564,0.43430449,9.59798404,1.12785534,5.53473851,0.03509197,0.74675767
-3.15457729,16.32468328,0.07420855,0.18707654,0.44586313,9.58572481,1.14451006,5.66525552,0.03638244,0.76603797
-3.14857429,16.46083526,0.07431430,0.19368912,0.45632151,9.56052944,1.15731220,5.80340981,0.03784915,0.78354021
-3.14257129,16.59250620,0.07423793,0.20019689,0.46559299,9.52434927,1.16625098,5.95069809,0.03949436,0.79922650
-3.13656828,16.72290137,0.07399597,0.20657919,0.47360520,9.47913784,1.17139289,6.10846698,0.04131738,0.81310713
-3.13056528,16.85500275,0.07360762,0.21282026,0.48030146,9.42679992,1.17287809,6.27783321,0.04331440,0.82523771
-3.12456228,16.99144987,0.07309408,0.21890813,0.48564200,9.36914758,1.17091495,6.45961001,0.04547848,0.83571440
-3.11855928,17.13443600,0.07247791,0.22483339,0.48960477,9.30786412,1.16577260,6.65424273,0.04779945,0.84466750
-3.11255628,17.28562302,0.07178239,0.23058782,0.49218584,9.24447649,1.15777204,6.86175650,0.05026407,0.85225364
-3.10655328,17.44607753,0.07103084,0.23616303,0.49339934,9.18033589,1.14727596,7.08171841,0.05285616,0.85864692
-3.10055028,17.61623018,0.07024607,0.24154917,0.49327697,9.11660635,1.13467759,7.31321625,0.05555677,0.86402950
-3.09454727,17.79585893,0.06944977,0.24673379,0.49186693,9.05426019,1.12038927,7.55485494,0.05834454,0.86858210
-3.08854427,17.98409657,0.06866205,0.25170101,0.48923251,8.99407946,1.10483085,7.80477170,0.06119603,0.87247479
-3.08254127,18.17946155,0.06790105,0.25643096,0.48545012,8.93666227,1.08841856,8.06066967,0.06408613,0.87585865
-3.07653827,18.37991085,0.06718253,0.26089961,0.48060710,8.88243261,1.07155469,8.31986932,0.06698861,0.87885868
-3.07053527,18.58291263,0.06651970,0.26507902,0.47479915,8.83165289,1.05461836,8.57937625,0.06987658,0.88156822
-3.06453227,18.78553570,0.06592302,0.26893797,0.46812763,8.78443817,1.03795782,8.83596283,0.07272313,0.88404526
-3.05852926,18.98455266,0.06540012,0.27244301,0.46069684,8.74077137,1.02188424,9.08626094,0.07550191,0.88631073
-3.05252626,19.17655263,0.06495587,0.27555978,0.45261123,8.70051906,1.00666728,9.32686218,0.07818775,0.88834870
-3.04652326,19.35805945,0.06459238,0.27825455,0.44397288,8.66344764,0.99253241,9.55442152,0.08075721,0.89010867
-3.04052026,19.52565083,0.06430927,0.28049596,0.43487921,8.62923950,0.97965977,9.76576003,0.08318920,0.89150949
-3.03451726,19.67607381,0.06410382,0.28225662,0.42542098,8.59750947,0.96818458,9.95796249,0.08546545,0.89244479
-3.02851426,19.80635218,0.06397127,0.28351476,0.41568078,8.56782128,0.95819865,10.12846526,0.08757089,0.89278961
-3.02251126,19.91388141,0.06390513,0.28425547,0.40573193,8.53970422,0.94975296,10.27513083,0.08949404,0.89240766
-3.01650825,19.99650751,0.06389754,0.28447166,0.39563781,8.51266980,0.94286074,10.39630537,0.09122714,0.89115901
-3.01050525,20.05258658,0.06393960,0.28416462,0.38545179,8.48622826,0.93750097,10.49085684,0.09276622,0.88890757
-3.00450225,20.08102285,0.06402170,0.28334401,0.37521740,8.45990473,0.93362185,10.55819209,0.09411107,0.88552814
-2.99849925,20.08128400,0.06413388,0.28202738,0.36496906,8.43325461,0.93114416,10.59825206,0.09526500,0.88091261
-2.99249625,20.05339355,0.06426608,0.28023921,0.35473296,8.40587782,0.92996418,10.61148591,0.09623447,0.87497501
-2.98649325,19.99790143,0.06440847,0.27800954,0.34452834,8.37743145,0.92995628,10.59880567,0.09702873,0.86765521
-2.98049025,19.91583482,0.06455157,0.27537223,0.33436872,8.34764042,0.93097491,10.56152390,0.09765919,0.85892127
-2.97448724,19.80863254,0.06468651,0.27236301,0.32426339,8.31630581,0.93285632,10.50127830,0.09813888,0.84877023
-2.96848424,19.67806693,0.06480506,0.26901749,0.31421875,8.28331050,0.93541991,10.41994725,0.09848182,0.83722755
-2.96248124,19.52615791,0.06489973,0.26536919,0.30423958,8.24862207,0.93846954,10.31956114,0.09870233,0.82434529
-2.95647824,19.35508417,0.06496377,0.26144779,0.29433026,8.21229286,0.94179493,10.20221436,0.09881454,0.81019919
-2.95047524,19.16709637,0.06499115,0.25727775,0.28449568,8.17445723,0.94517332,10.06998250,0.09883174,0.79488500
-2.94447224,18.96443697,0.06497650,0.25287732,0.27474205,8.13532626,0.94837176,9.92484921,0.09876606,0.77851424
-2.93846923,18.74927068,0.06491505,0.24825806,0.26507739,8.09517996,0.95114992,9.76864603,0.09862804,0.76120972
-2.93246623,18.52362854,0.06480252,0.24342494,0.25551191,8.05435746,0.95326376,9.60300799,0.09842647,0.74310108
-2.92646323,18.28936769,0.06463509,0.23837695,0.24605810,8.01324534,0.95446993,9.42934649,0.09816833,0.72432065
-2.92046023,18.04814776,0.06440929,0.23310821,0.23673063,7.97226451,0.95453090,9.24883981,0.09785876,0.70499973
-2.91445723,17.80142351,0.06412198,0.22760950,0.22754620,7.93185578,0.95322071,9.06244080,0.09750131,0.68526566
-2.90845423,17.55045244,0.06377036,0.22187009,0.21852315,7.89246471,0.95033106,8.87089985,0.09709812,0.66523950
-2.90245123,17.29631532,0.06335195,0.21587979,0.20968106,7.85452585,0.94567753,8.67480077,0.09665029,0.64503467
-2.89644822,17.03994650,0.06286467,0.20963097,0.20104025,7.81844686,0.93910572,8.47460634,0.09615824,0.62475636
-2.89044522,16.78217118,0.06230692,0.20312060,0.19262132,7.78459298,0.93049672,8.27070996,0.09562214,0.60450169
-2.88444222,16.52374600,0.06167770,0.19635192,0.18444459,7.75327232,0.91977195,8.06348964,0.09504232,0.58436062
-2.87843922,16.26540005,0.06097677,0.18933597,0.17652974,7.72472268,0.90689684,7.85336083,0.09441961,0.56441740
-2.87243622,16.00787365,0.06020478,0.18209248,0.16889534,7.69910051,0.89188322,7.64082462,0.09375573,0.54475236
-2.86643322,15.75195254,0.05936342,0.17465046,0.16155856,7.67647287,0.87479030,7.42650865,0.09305352,0.52544409
-2.86043022,15.49849633,0.05845565,0.16704819,0.15453497,7.65681317,0.85572404,7.21119863,0.09231713,0.50657155
-2.85442721,15.24846033,0.05748579,0.15933275,0.14783836,7.64000141,0.83483512,6.99585897,0.09155214,0.48821626
-2.84842421,15.00291063,0.05645968,0.15155904,0.14148075,7.62582970,0.81231539,6.78164182,0.09076560,0.47046413
-2.84242121,14.76303300,0.05538477,0.14378847,0.13547248,7.61401340,0.78839308,6.56988464,0.08996588,0.45340701
-2.83641821,14.53013623,0.05427015,0.13608727,0.12982239,7.60420823,0.76332702,6.36209675,0.08916260,0.43714377
-2.83041521,14.30565100,0.05312660,0.12852459,0.12453810,7.59603321,0.73740002,6.15993602,0.08836635,0.42178076
-2.82441221,14.09112509,0.05196651,0.12117052,0.11962644,7.58909896,0.71091182,5.96517711,0.08758841,0.40743173
-2.81840920,13.88821586,0.05080373,0.11409402,0.11509379,7.58304049,0.68417190,5.77967287,0.08684044,0.39421703
-2.81240620,13.69868024,0.04965343,0.10736100,0.11094664,7.57755328,0.65749229,5.60531051,0.08613408,0.38226221
-2.80640320,13.52436243,0.04853180,0.10103250,0.10719210,7.57243091,0.63118084,5.44396446,0.08548060,0.37169592
-2.80040020,13.36717907,0.04745572,0.09516317,0.10383834,7.56760241,0.60553511,5.29744718,0.08489051,0.36264734
-2.79439720,13.22910113,0.04644238,0.08980000,0.10089515,7.56316722,0.58083688,5.16745957,0.08437325,0.35524297
-2.78839420,13.11213170,0.04550878,0.08498137,0.09837427,7.55942554,0.55734770,5.05554215,0.08393680,0.34960317
-2.78239120,13.01827900,0.04467131,0.08073646,0.09628982,7.55690203,0.53530529,4.96302813,0.08358749,0.34583839
-2.77638819,12.94952366,0.04394514,0.07708501,0.09465847,7.55636093,0.51492096,4.89099946,0.08332978,0.34404532
-2.77038519,12.90777993,0.04334374,0.07403738,0.09349958,7.55881111,0.49637797,4.84024667,0.08316610,0.34430316
-2.76438219,12.89485083,0.04287836,0.07159490,0.09283521,7.56549993,0.47983077,4.81123359,0.08309686,0.34667015
-2.75837919,12.91237792,0.04255755,0.06975050,0.09268994,7.57789546,0.46540505,4.80406784,0.08312047,0.35118055
-2.75237619,12.96178676,0.04238678,0.06848956,0.09309058,7.59765705,0.45319855,4.81847809,0.08323342,0.35784227
-2.74637319,13.04423019,0.04236809,0.06779085,0.09406570,7.62659508,0.44328242,4.85379908,0.08343050,0.36663536
-2.74037019,13.16053155,0.04249996,0.06762764,0.09564514,7.66662111,0.43570302,4.90896548,0.08370504,0.37751136
-2.73436718,13.31113092,0.04277721,0.06796885,0.09785919,7.71969015,0.43048418,4.98251552,0.08404923,0.39039369
-2.72836418,13.49603723,0.04319112,0.06878014,0.10073786,7.78773745,0.42762955,5.07260518,0.08445439,0.40517915
-2.72236118,13.71478937,0.04372965,0.07002506,0.10430989,7.87261205,0.42712517,5.17703347,0.08491139,0.42174042
-2.71635818,13.96642897,0.04437788,0.07166599,0.10860177,7.97600993,0.42894204,5.29327907,0.08541094,0.43992955
-2.71035518,14.24948703,0.04511853,0.07366507,0.11363663,8.09940909,0.43303851,5.41854816,0.08594393,0.45958231
-2.70435218,14.56198603,0.04593262,0.07598487,0.11943311,8.24400921,0.43936255,5.54983260,0.08650169,0.48052318
-2.69834917,14.90145800,0.04680027,0.07858897,0.12600414,8.41067787,0.44785377,5.68397729,0.08707621,0.50257076
-2.69234617,15.26497835,0.04770149,0.08144235,0.13335582,8.59990514,0.45844500,5.81775498,0.08766030,0.52554333
-2.68634317,15.64921410,0.04861703,0.08451151,0.14148616,8.81176782,0.47106360,5.94794604,0.08824763,0.54926430
-2.68034017,16.05048430,0.04952928,0.08776452,0.15038400,9.04590417,0.48563223,6.07142060,0.08883279,0.57356715
-2.67433717,16.46482982,0.05042298,0.09117086,0.16002794,9.30149957,0.50206921,6.18521996,0.08941114,0.59829975
-2.66833417,16.88808879,0.05128597,0.09470110,0.17038539,9.57728286,0.52028842,6.28663397,0.08997873,0.62332759
-2.66233117,17.31597418,0.05210971,0.09832650,0.18141177,9.87153310,0.54019876,6.37327134,0.09053209,0.64853597
-2.65632816,17.74414951,0.05288968,0.10201850,0.19304996,10.18209593,0.56170318,6.44311966,0.09106798,0.67383076
-2.65032516,18.16829919,0.05362558,0.10574825,0.20522990,10.50640857,0.58469742,6.49459275,0.09158319,0.69913781
-2.64432216,18.58419041,0.05432133,0.10948608,0.21786852,10.84153238,0.60906841,6.52656298,0.09207424,0.72440101
-2.63831916,18.98772433,0.05498488,0.11320105,0.23087003,11.18419189,0.63469251,6.53837741,0.09253721,0.74957897
-2.63231616,19.37497485,0.05562777,0.11686059,0.24412642,11.53081910,0.66143369,6.52985696,0.09296747,0.77464064
-2.62631316,19.74221460,0.05626455,0.12043028,0.25751845,11.87760213,0.68914166,6.50127877,0.09335959,0.79955995
-2.62031016,20.08592846,0.05691198,0.12387378,0.27091690,12.22053706,0.71765018,6.45334296,0.09370725,0.82430983
-2.61430715,20.40281578,0.05758817,0.12715297,0.28418423,12.55548236,0.74677547,6.38712519,0.09400314,0.84885593
-2.60830415,20.68978348,0.05831154,0.13022818,0.29717653,12.87821501,0.77631509,6.30401778,0.09423906,0.87315035
-2.60230115,20.94393249,0.05909973,0.13305874,0.30974577,13.18448768,0.80604711,6.20566198,0.09440600,0.89712580
-2.59629815,21.16254062,0.05996858,0.13560361,0.32174226,13.47008660,0.83572980,6.09387492,0.09449422,0.92069039
-2.59029515,21.34304507,0.06093105,0.13782217,0.33301729,13.73088943,0.86510193,5.97057439,0.09449353,0.94372356
-2.58429215,21.48302743,0.06199623,0.13967516,0.34342591,13.96292278,0.89388369,5.83770509,0.09439343,0.96607330
-2.57828914,21.58020439,0.06316854,0.14112568,0.35282962,14.16241897,0.92177833,5.69716929,0.09418342,0.98755488
-2.57228614,21.63242619,0.06444701,0.14214023,0.36109918,14.32587151,0.94847460,5.55076483,0.09385320,1.00795130
-2.56628314,21.63768478,0.06582480,0.14268970,0.36811710,14.45008871,0.97364997,5.40013291,0.09339300,1.02701550
-2.56028014,21.59413272,0.06728891,0.14275039,0.37378012,14.53224518,0.99697474,5.24671710,0.09279378,1.04447434
-2.55427714,21.50011321,0.06882022,0.14230487,0.37800133,14.56993015,1.01811706,5.09173505,0.09204753,1.06003432
-2.54827414,21.35420060,0.07039364,0.14134271,0.38071204,14.56119239,1.03674867,4.93616305,0.09114755,1.07338883
-2.54227114,21.15525042,0.07197864,0.13986109,0.38186337,14.50458060,1.05255161,4.78073356,0.09008867,1.08422680
-2.53626813,20.90245671,0.07353998,0.13786520,0.38142738,14.39917861,1.06522558,4.62594465,0.08886754,1.09224236
-2.53026513,20.59541438,0.07503862,0.13536849,0.37939800,14.24463456,1.07449590,4.47208036,0.08748288,1.09714531
-2.52426213,20.23418342,0.07643295,0.13239269,0.37579146,14.04118287,1.08012194,4.31924013,0.08593578,1.09867192
-2.51825913,19.81935163,0.07768000,0.12896765,0.37064646,13.78965838,1.08190571,4.16737534,0.08423001,1.09659571
-2.51225613,19.35209234,0.07873696,0.12513107,0.36402391,13.49150146,1.07970046,4.01633088,0.08237227,1.09073779
-2.50625313,18.83421366,0.07956255,0.12092805,0.35600644,13.14875337,1.07341881,3.86588933,0.08037255,1.08097635
-2.50025013,18.26819564,0.08011860,0.11641046,0.34669749,12.76404112,1.06304031,3.71581553,0.07824445,1.06725488
-2.49424712,17.65721252,0.08037137,0.11163629,0.33622015,12.34055124,1.04861783,3.56589952,0.07600542,1.04958876
-2.48824412,17.00513741,0.08029291,0.10666889,0.32471568,11.88199223,1.03028261,3.41599574,0.07367708,1.02807003
-2.48224112,16.31652744,0.07986211,0.10157615,0.31234175,11.39254563,1.00824764,3.26605688,0.07128542,1.00286983
-2.47623812,15.59658827,0.07906566,0.09642964,0.29927042,10.87680612,0.98280890,3.11616105,0.06886090,0.97423865
-2.47023512,14.85111766,0.07789865,0.09130374,0.28568587,10.33971139,0.95434446,2.96653121,0.06643850,0.94250411
-2.46423212,14.08642846,0.07636487,0.08627473,0.27178185,9.78646288,0.92331121,2.81754623,0.06405762,0.90806629
-2.45822911,13.30925276,0.07447687,0.08141992,0.25775893,9.22243910,0.89023900,2.66974341,0.06176181,0.87139083
-2.45222611,12.52662908,0.07225569,0.07681672,0.24382158,8.65310324,0.85572250,2.52381239,0.05959835,0.83299976
-2.44622311,11.74577595,0.06973024,0.07254172,0.23017503,8.08390747,0.82041064,2.38058110,0.05761756,0.79346061
-2.44022011,10.97395527,0.06693644,0.06866978,0.21702200,7.52019631,0.78499400,2.24099438,0.05587203,0.75337386
-2.43421711,10.21832964,0.06391618,0.06527304,0.20455934,6.96711164,0.75019039,2.10608629,0.05441556,0.71335926
-2.42821411,9.48581809,0.06071601,0.06242001,0.19297465,6.42950206,0.71672903,1.97694739,0.05330189,0.67404147
-2.42221111,8.78295462,0.05738574,0.06017453,0.18244283,5.91183895,0.68533384,1.85468835,0.05258329,0.63603536
-2.41620810,8.11575399,0.05397699,0.05859476,0.17312280,5.41814174,0.65670615,1.74040131,0.05230901,0.59993159
-2.41020510,7.48958895,0.05054170,0.05773220,0.16515429,4.95191426,0.63150759,1.63512059,0.05252358,0.56628268
-2.40420210,6.90908270,0.04713073,0.05763064,0.15865486,4.51609392,0.61034354,1.53978421,0.05326506,0.53559037
-2.39819910,6.37801966,0.04379254,0.05832521,0.15371731,4.11301488,0.59374772,1.45519768,0.05456333,0.50829425
-2.39219610,5.89927736,0.04057206,0.05984148,0.15040737,3.74438596,0.58216847,1.38200145,0.05643840,0.48476233
-2.38619310,5.47478125,0.03750976,0.06219460,0.14876202,3.41128358,0.57595708,1.32064316,0.05889892,0.46528372
-2.38019010,5.10548365,0.03464091,0.06538872,0.14878829,3.11415953,0.57535870,1.27135586,0.06194090,0.45006358
-2.37418709,4.79136744,0.03199515,0.06941646,0.15046282,2.85286285,0.58050610,1.23414292,0.06554671,0.43922067
-2.36818409,4.53147409,0.02959629,0.07425869,0.15373215,2.62667499,0.59141651,1.20877039,0.06968455,0.43278744
-2.36218109,4.32395536,0.02746233,0.07988460,0.15851384,2.43435667,0.60799179,1.19476722,0.07430829,0.43071269
-2.35617809,4.16614701,0.02560578,0.08625200,0.16469847,2.27420501,0.63002185,1.19143331,0.07935786,0.43286677
-2.35017509,4.05466241,0.02403409,0.09330806,0.17215247,2.14411903,0.65719137,1.19785563,0.08476023,0.43904915
-2.34417209,3.98550339,0.02275039,0.10099029,0.18072191,2.04167154,0.68908947,1.21293171,0.09043084,0.44899808
-2.33816908,3.95418525,0.02175421,0.10922792,0.19023693,1.96418534,0.72522222,1.23540010,0.09627570,0.46240196
-2.33216608,3.95587213,0.02104241,0.11794351,0.20051703,1.90881167,0.76502734,1.26387675,0.10219398,0.47891221
-2.32616308,3.98551897,0.02061008,0.12705490,0.21137669,1.87260874,0.80789072,1.29689626,0.10808100,0.49815687
-2.32016008,4.03801564,0.02045143,0.13647726,0.22263150,1.85261820,0.85316403,1.33295668,0.11383165,0.51975471
-2.31415708,4.10832892,0.02056065,0.14612534,0.23410429,1.84593771,0.90018273,1.37056609,0.11934398,0.54332900
-2.30815408,4.19163768,0.02093264,0.15591568,0.24563108,1.84978745,0.94828386,1.40828959,0.12452301,0.56852056
-2.30215108,4.28345714,0.02156360,0.16576873,0.25706663,1.86156917,0.99682275,1.44479467,0.12928434,0.59499941
-2.29614807,4.37974764,0.02245140,0.17561093,0.26828921,1.87891596,1.04518813,1.47889334,0.13355771,0.62247442
-2.29014507,4.47700469,0.02359576,0.18537637,0.27920437,1.89973177,1.09281483,1.50957933,0.13729003,0.65070070
-2.28414207,4.57232677,0.02499825,0.19500822,0.28974750,1.92221958,1.13919389,1.53605875,0.14044807,0.67948407
-2.27813907,4.66345894,0.02666191,0.20445978,0.29988486,1.94489781,1.18387954,1.55777294,0.14302030,0.70868255
-2.27213607,4.74881059,0.02859076,0.21369506,0.30961308,1.96660476,1.22649292,1.57441259,0.14501816,0.73820476
-2.26613307,4.82744715,0.03078906,0.22268891,0.31895713,1.98649137,1.26672271,1.58592238,0.14647637,0.76800512
-2.26013007,4.89905649,0.03326033,0.23142679,0.32796657,2.00400316,1.30432276,1.59249595,0.14745244,0.79807625
-2.25412706,4.96389191,0.03600629,0.23990408,0.33671043,2.01885235,1.33910712,1.59456141,0.14802526,0.82843892
-2.24812406,5.02269458,0.03902567,0.24812505,0.34527092,2.03098190,1.37094311,1.59275805,0.14829292,0.85913004
-2.24212106,5.07659943,0.04231301,0.25610155,0.35373611,2.04052331,1.39974288,1.58790515,0.14836980,0.89018937
-2.23611806,5.12702896,0.04585746,0.26385151,0.36219216,2.04775029,1.42545429,1.58096439,0.14838300,0.92164581
-2.23011506,5.17558037,0.04964181,0.27139726,0.37071538,2.05303075,1.44805182,1.57299747,0.14846830,0.95350399
-2.22411206,5.22391119,0.05364157,0.27876384,0.37936462,2.05677934,1.46752798,1.56512072,0.14876587,0.98573201
-2.21810905,5.27362910,0.05782440,0.28597724,0.38817447,2.05941296,1.48388612,1.55845877,0.14941577,1.01825121
-2.21210605,5.32619080,0.06214990,0.29306278,0.39714955,2.06131117,1.49713475,1.55409920,0.15055352,1.05092850
-2.20610305,5.38281484,0.06656966,0.30004360,0.40626052,2.06278354,1.50728393,1.55304998,0.15230594,1.08357197
-2.20010005,5.44441179,0.07102782,0.30693920,0.41544177,2.06404502,1.51434376,1.55620143,0.15478726,1.11593009
-2.19409705,5.51153487,0.07546203,0.31376423,0.42459123,2.06520057,1.51832491,1.56429420,0.15809575,1.14769469
-2.18809405,5.58435248,0.07980477,0.32052747,0.43357230,2.06623925,1.51924111,1.57789416,0.16231105,1.17850774
-2.18209105,5.66264327,0.08398510,0.32723094,0.44221780,2.06703773,1.51711321,1.59737517,0.16749201,1.20797161
-2.17608804,5.74581292,0.08793072,0.33386921,0.45033589,2.06737271,1.51197437,1.62291003,0.17367537,1.23566243
-2.17008504,5.83293108,0.09157023,0.34042901,0.45771760,2.06694094,1.50387598,1.65446946,0.18087514,1.26114595
-2.16408204,5.92278558,0.09483563,0.34688891,0.46414563,2.06538561,1.49289368,1.69182902,0.18908262,1.28399503
-2.15807904,6.01395049,0.09766477,0.35321939,0.46940397,2.06232712,1.47913316,1.73458304,0.19826719,1.30380788
-2.15207604,6.10486401,0.10000378,0.35938303,0.47328795,2.05739642,1.46273507,1.78216474,0.20837763,1.32022630
-2.14607304,6.19391174,0.10180928,0.36533510,0.47561396,2.05026869,1.44387879,1.83387149,0.21934398,1.33295274
-2.14007004,6.27951094,0.10305034,0.37102431,0.47622860,2.04069549,1.42278479,1.88889367,0.23107983,1.34176544
-2.13406703,6.36019142,0.10370999,0.37639403,0.47501662,2.02853328,1.39971531,1.94634603,0.24348499,1.34653094
-2.12806403,6.43466906,0.10378626,0.38138368,0.47190734,2.01376681,1.37497328,2.00530006,0.25644834,1.34721305
-2.12206103,6.50190854,0.10329267,0.38593055,0.46687909,1.99652585,1.34889952,2.06481602,0.26985081,1.34387820
-2.11605803,6.56117248,0.10225816,0.38997175,0.45996169,1.97709441,1.32186826,2.12397346,0.28356855,1.33669654
-2.11005503,6.61205488,0.10072645,0.39344651,0.45123659,1.95591168,1.29428120,2.18189906,0.29747584,1.32593892
-2.10405203,6.65449770,0.09875472,0.39629857,0.44083487,1.93356462,1.26656018,2.23779097,0.31144807,1.31196987
-2.09804902,6.68879015,0.09641188,0.39847861,0.42893317,1.91077245,1.23913881,2.29093877,0.32536439,1.29523683
-2.09204602,6.71555101,0.09377635,0.39994663,0.41574774,1.88836363,1.21245331,2.34073861,0.33911019,1.27625616
-2.08604302,6.73569523,0.09093346,0.40067421,0.40152696,1.86724625,1.18693267,2.38670325,0.35257918,1.25559659
-2.08004002,6.75038647,0.08797256,0.40064644,0.38654272,1.84837327,1.16298862,2.42846675,0.36567511,1.23386075
-2.07403702,6.76097817,0.08498406,0.39986344,0.37108101,1.83270405,1.14100554,2.46578416,0.37831310,1.21166566
-2.06803402,6.76894574,0.08205640,0.39834145,0.35543223,1.82116379,1.12133063,2.49852633,0.39042051,1.18962293
-2.06203102,6.77581331,0.07927313,0.39611328,0.33988170,1.81460288,1.10426458,2.52667049,0.40193734,1.16831954
-2.05602801,6.78307826,0.07671020,0.39322821,0.32470062,1.81375770,1.09005308,2.55028723,0.41281625,1.14829981
-2.05002501,6.79213711,0.07443356,0.38975127,0.31013805,1.81921485,1.07887949,2.56952468,0.42302208,1.13004948
-2.04402201,6.80421610,0.07249716,0.38576189,0.29641407,1.83138031,1.07085882,2.58459093,0.43253105,1.11398219
-2.03801901,6.82030981,0.07094147,0.38135203,0.28371443,1.85045503,1.06603345,2.59573554,0.44132961,1.10042902
-2.03201601,6.84113053,0.06979246,0.37662386,0.27218691,1.87641808,1.06437083,2.60323123,0.44941307,1.08963130
-2.02601301,6.86707103,0.06906112,0.37168710,0.26193923,1.90901827,1.06576328,2.60735675,0.45678408,1.08173696
-2.02001001,6.89818234,0.06874362,0.36665616,0.25303883,1.94777484,1.07003021,2.60838176,0.46345100,1.07680025
