energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.30115058,1.96083227,0.32748295,0.00160434,0.52789979,1.69959470,0.00783774,0.05316861
-4.29514757,1.92080102,0.30898856,0.00159661,0.49373597,1.67526016,0.00737539,0.05378799
-4.28914457,1.88980690,0.29280118,0.00159566,0.46357080,1.65806721,0.00690089,0.05483999
-4.28314157,1.86882695,0.27910933,0.00160228,0.43771369,1.64882254,0.00642213,0.05631452
-4.27713857,1.85860548,0.26806010,0.00161711,0.41640614,1.64812959,0.00594670,0.05819936
-4.27113557,1.85963957,0.25975937,0.00164058,0.39982386,1.65637428,0.00548163,0.06048103
-4.26513257,1.87217283,0.25427292,0.00167291,0.38808004,1.67371830,0.00503330,0.06314555
-4.25912956,1.89619714,0.25162816,0.00171416,0.38122942,1.70010008,0.00460734,0.06617929
-4.25312656,1.93146194,0.25181650,0.00176414,0.37927308,1.73524295,0.00420852,0.06956957
-4.24712356,1.97749054,0.25479630,0.00182251,0.38216356,1.77866991,0.00384077,0.07330516
-4.24112056,2.03360219,0.26049618,0.00188875,0.38980998,1.82972424,0.00350713,0.07737655
-4.23511756,2.09893893,0.26881861,0.00196217,0.40208305,1.88759452,0.00320983,0.08177597
-4.22911456,2.17249579,0.27964368,0.00204200,0.41881959,1.95134325,0.00295027,0.08649712
-4.22311156,2.25315299,0.29283281,0.00212735,0.43982650,2.01993734,0.00272914,0.09153455
-4.21710855,2.33970854,0.30823228,0.00221727,0.46488386,2.09227942,0.00254644,0.09688288
-4.21110555,2.43091014,0.32567644,0.00231079,0.49374710,2.16723852,0.00240160,0.10253554
-4.20510255,2.52548498,0.34499040,0.00240692,0.52614827,2.24367904,0.00229352,0.10848346
-4.19909955,2.62216641,0.36599218,0.00250469,0.56179618,2.32048691,0.00222065,0.11471351
-4.19309655,2.71971681,0.38849411,0.00260317,0.60037580,2.39659230,0.00218109,0.12120689
-4.18709355,2.81694617,0.41230353,0.00270146,0.64154683,2.47098821,0.00217259,0.12793748
-4.18109055,2.91272608,0.43722287,0.00279875,0.68494182,2.54274474,0.00219269,0.13487047
-4.17508754,3.00599942,0.46304905,0.00289427,0.73016415,2.61101910,0.00223870,0.14196109
-4.16908454,3.09578616,0.48957245,0.00298735,0.77678624,2.67506154,0.00230780,0.14915383
-4.16308154,3.18118588,0.51657564,0.00307734,0.82434843,2.73421779,0.00239708,0.15638206
-4.15707854,3.26137797,0.54383212,0.00316372,0.87235893,2.78792863,0.00250361,0.16356822
-4.15107554,3.33562051,0.57110529,0.00324597,0.92029544,2.83572742,0.00262449,0.17062468
-4.14507254,3.40324883,0.59814807,0.00332368,0.96760853,2.87723650,0.00275692,0.17745516
-4.13906953,3.46367475,0.62470326,0.00339648,1.01372738,2.91216320,0.00289827,0.18395683
-4.13306653,3.51638735,0.65050510,0.00346405,1.05806782,2.94029630,0.00304616,0.19002294
-4.12706353,3.56095581,0.67528198,0.00352613,1.10004282,2.96150355,0.00319856,0.19554600
-4.12106053,3.59703477,0.69876051,0.00358256,1.13907518,2.97573056,0.00335382,0.20042123
-4.11505753,3.62437201,0.72067094,0.00363320,1.17461220,2.98300128,0.00351081,0.20455026
-4.10905453,3.64281821,0.74075371,0.00367804,1.20614164,2.98341999,0.00366895,0.20784488
-4.10305153,3.65233811,0.75876699,0.00371713,1.23320851,2.97717427,0.00382824,0.21023057
-4.09704852,3.65302197,0.77449476,0.00375064,1.25543167,2.96453857,0.00398935,0.21164975
-4.09104552,3.64509613,0.78775512,0.00377885,1.27251953,2.94587745,0.00415362,0.21206442
-4.08504252,3.62893148,0.79840818,0.00380215,1.28428376,2.92164770,0.00432301,0.21145820
-4.07903952,3.60504822,0.80636316,0.00382106,1.29065024,2.89239826,0.00450010,0.20983754
-4.07303652,3.57411597,0.81158406,0.00383619,1.29166635,2.85876730,0.00468799,0.20723205
-4.06703352,3.53694783,0.81409348,0.00384829,1.28750403,2.82147554,0.00489018,0.20369395
-4.06103052,3.49448793,0.81397425,0.00385815,1.27845806,2.78131537,0.00511050,0.19929655
-4.05502751,3.44779210,0.81136845,0.00386667,1.26493939,2.73913551,0.00535285,0.19413203
-4.04902451,3.39800165,0.80647389,0.00387474,1.24746363,2.69582128,0.00562112,0.18830834
-4.04302151,3.34631106,0.79953787,0.00388325,1.22663492,2.65227095,0.00591891,0.18194564
-4.03701851,3.29393057,0.79084859,0.00389307,1.20312594,2.60936894,0.00624939,0.17517227
-4.03101551,3.24204528,0.78072443,0.00390494,1.17765474,2.56795681,0.00661508,0.16812049
-4.02501251,3.19177248,0.76950165,0.00391948,1.15095962,2.52880358,0.00701771,0.16092228
-4.01900950,3.14411955,0.75752108,0.00393714,1.12377303,2.49257673,0.00745802,0.15370519
-4.01300650,3.09994441,0.74511448,0.00395815,1.09679598,2.45981541,0.00793568,0.14658864
-4.00700350,3.05992089,0.73259132,0.00398250,1.07067398,2.43090764,0.00844924,0.13968067
-4.00100050,3.02451097,0.72022660,0.00400995,1.04597574,2.40607266,0.00899605,0.13307532
-3.99499750,2.99394557,0.70825040,0.00403996,1.02317575,2.38534983,0.00957238,0.12685072
-3.98899450,2.96821526,0.69683973,0.00407175,1.00264130,2.36859489,0.01017341,0.12106794
-3.98299150,2.94707155,0.68611301,0.00410434,0.98462466,2.35548410,0.01079344,0.11577054
-3.97698849,2.93003908,0.67612762,0.00413649,0.96926058,2.34552636,0.01142606,0.11098489
-3.97098549,2.91643817,0.66688035,0.00416686,0.95656901,2.33808299,0.01206432,0.10672109
-3.96498249,2.90541682,0.65831097,0.00419398,0.94646277,2.33239429,0.01270104,0.10297450
-3.95897949,2.89599057,0.65030840,0.00421636,0.93875952,2.32761182,0.01332901,0.09972756
-3.95297649,2.88708836,0.64271931,0.00423254,0.93319720,2.32283481,0.01394127,0.09695210
-3.94697349,2.87760185,0.63535845,0.00424116,0.92945186,2.31714895,0.01453133,0.09461162
-3.94097049,2.86643598,0.62802026,0.00424102,0.92715702,2.30966567,0.01509338,0.09266372
-3.93496748,2.85255796,0.62049099,0.00423117,0.92592316,2.29956000,0.01562242,0.09106239
-3.92896448,2.83504242,0.61256077,0.00421093,0.92535646,2.28610509,0.01611440,0.08976008
-3.92296148,2.81311044,0.60403488,0.00417992,0.92507587,2.26870180,0.01656626,0.08870953
-3.91695848,2.78616066,0.59474381,0.00413814,0.92472750,2.24690196,0.01697589,0.08786525
-3.91095548,2.75379118,0.58455157,0.00408590,0.92399608,2.22042419,0.01734209,0.08718460
-3.90495248,2.71581137,0.57336195,0.00402389,0.92261284,2.18916194,0.01766442,0.08662853
-3.89894947,2.67224354,0.56112250,0.00395308,0.92036004,2.15318328,0.01794304,0.08616196
-3.89294647,2.62331472,0.54782627,0.00387474,0.91707202,2.11272307,0.01817852,0.08575385
-3.88694347,2.56943960,0.53351131,0.00379036,0.91263340,2.06816804,0.01837163,0.08537704
-3.88094047,2.51119603,0.51825827,0.00370160,0.90697480,2.02003592,0.01852311,0.08500790
-3.87493747,2.44929476,0.50218627,0.00361021,0.90006690,1.96895005,0.01863352,0.08462590
-3.86893447,2.38454562,0.48544756,0.00351798,0.89191350,1.91561111,0.01870307,0.08421314
-3.86293147,2.31782209,0.46822139,0.00342665,0.88254440,1.86076743,0.01873148,0.08375396
-3.85692846,2.25002648,0.45070754,0.00333786,0.87200882,1.80518585,0.01871798,0.08323470
-3.85092546,2.18205769,0.43311987,0.00325311,0.86036991,1.74962441,0.01866129,0.08264354
-3.84492246,2.11478308,0.41568044,0.00317369,0.84770095,1.69480845,0.01855968,0.08197059
-3.83891946,2.04901591,0.39861433,0.00310066,0.83408333,1.64141105,0.01841112,0.08120818
-3.83291646,1.98549913,0.38214556,0.00303485,0.81960671,1.59003858,0.01821343,0.08035133
-3.82691346,1.92489599,0.36649405,0.00297684,0.80437096,1.54122190,0.01796450,0.07939835
-3.82091046,1.86778733,0.35187381,0.00292700,0.78848985,1.49541308,0.01766253,0.07835155
-3.81490745,1.81467520,0.33849211,0.00288548,0.77209604,1.45298740,0.01730625,0.07721810
-3.80890445,1.76599181,0.32654959,0.00285227,0.75534670,1.41425014,0.01689518,0.07601070
-3.80290145,1.72211275,0.31624105,0.00282726,0.73842940,1.37944713,0.01642979,0.07474837
-3.79689845,1.68337309,0.30775646,0.00281023,0.72156748,1.34877816,0.01591173,0.07345692
-3.79089545,1.65008487,0.30128219,0.00280096,0.70502436,1.32241219,0.01534387,0.07216938
-3.78489245,1.62255448,0.29700182,0.00279924,0.68910633,1.30050299,0.01473045,0.07092606
-3.77888944,1.60109862,0.29509644,0.00280493,0.67416333,1.28320435,0.01407699,0.06977442
-3.77288644,1.58605759,0.29574416,0.00281796,0.66058751,1.27068363,0.01339032,0.06876863
-3.76688344,1.57780482,0.29911865,0.00283839,0.64880939,1.26313293,0.01267841,0.06796885
-3.76088044,1.57675215,0.30538660,0.00286638,0.63929169,1.26077720,0.01195024,0.06744024
-3.75487744,1.58335025,0.31470416,0.00290221,0.63252105,1.26387871,0.01121561,0.06725174
-3.74887444,1.59808416,0.32721240,0.00294626,0.62899788,1.27273775,0.01048489,0.06747471
-3.74287144,1.62146425,0.34303208,0.00299900,0.62922487,1.28768955,0.00976880,0.06818139
-3.73686843,1.65401290,0.36225782,0.00306091,0.63369462,1.30909746,0.00907818,0.06944330
-3.73086543,1.69624766,0.38495220,0.00313247,0.64287703,1.33734280,0.00842376,0.07132970
-3.72486243,1.74866176,0.41113995,0.00321411,0.65720690,1.37281183,0.00781588,0.07390600
-3.71885943,1.81170284,0.44080273,0.00330615,0.67707242,1.41588046,0.00726439,0.07723234
-3.71285643,1.88575088,0.47387492,0.00340876,0.70280487,1.46689722,0.00677840,0.08136233
-3.70685343,1.97109642,0.51024046,0.00352190,0.73467009,1.52616527,0.00636617,0.08634185
-3.70085043,2.06791976,0.54973139,0.00364531,0.77286177,1.59392408,0.00603497,0.09220821
-3.69484742,2.17627218,0.59212789,0.00377847,0.81749679,1.67033142,0.00579103,0.09898931
-3.68884442,2.29605965,0.63716017,0.00392058,0.86861257,1.75544635,0.00563944,0.10670310
-3.68284142,2.42702968,0.68451200,0.00407055,0.92616632,1.84921369,0.00558409,0.11535713
-3.67683842,2.56876161,0.73382584,0.00422705,0.99003574,1.95145054,0.00562765,0.12494826
-3.67083542,2.72066064,0.78470928,0.00438849,1.06002112,2.06183539,0.00577155,0.13546240
-3.66483242,2.88195558,0.83674246,0.00455307,1.13584814,2.17990008,0.00601594,0.14687431
-3.65882941,3.05170046,0.88948615,0.00471882,1.21717109,2.30502500,0.00635971,0.15914747
-3.65282641,3.22877984,0.94249003,0.00488366,1.30357619,2.43643800,0.00680044,0.17223384
-3.64682341,3.41191772,0.99530071,0.00504547,1.39458445,2.57321700,0.00733444,0.18607366
-3.64082041,3.59968983,1.04746920,0.00520212,1.48965411,2.71429661,0.00795675,0.20059526
-3.63481741,3.79053935,1.09855755,0.00535153,1.58818242,2.85847897,0.00866116,0.21571482
-3.62881441,3.98279569,1.14814417,0.00549178,1.68950679,3.00444865,0.00944026,0.23133620
-3.62281141,4.17469631,1.19582805,0.00562109,1.79290573,3.15079177,0.01028548,0.24735094
-3.61680840,4.36441150,1.24123163,0.00573791,1.89759962,3.29601900,0.01118723,0.26363833
-3.61080540,4.55007185,1.28400245,0.00584095,2.00275208,3.43859234,0.01213496,0.28006582
-3.60480240,4.72979828,1.32381386,0.00592920,2.10747231,3.57695511,0.01311732,0.29648978
-3.59879940,4.90173429,1.36036496,0.00600192,2.21081902,3.70956462,0.01412235,0.31275656
-3.59279640,5.06408015,1.39338024,0.00605872,2.31180655,3.83492687,0.01513762,0.32870415
-3.58679340,5.21512826,1.42260905,0.00609945,2.40941362,3.95163224,0.01615052,0.34416428
-3.58079040,5.35329925,1.44782547,0.00612429,2.50259495,4.05839114,0.01714843,0.35896499
-3.57478739,5.47717757,1.46882870,0.00613367,2.59029609,4.15406859,0.01811901,0.37293375
-3.56878439,5.58554588,1.48544420,0.00612827,2.67147116,4.23771626,0.01905038,0.38590098
-3.56278139,5.67741672,1.49752577,0.00610897,2.74510332,4.30860082,0.01993143,0.39770388
-3.55677839,5.75206026,1.50495840,0.00607687,2.81022727,4.36622718,0.02075201,0.40819044
-3.55077539,5.80902683,1.50766193,0.00603319,2.86595311,4.41035552,0.02150310,0.41722351
-3.54477239,5.84816269,1.50559508,0.00597930,2.91149048,4.44101087,0.02217702,0.42468466
-3.53876938,5.86961811,1.49875972,0.00591665,2.94617182,4.45848462,0.02276753,0.43047776
-3.53276638,5.87384650,1.48720486,0.00584678,2.96947373,4.46332713,0.02326993,0.43453201
-3.52676338,5.86159401,1.47102994,0.00577122,2.98103505,4.45633136,0.02368111,0.43680422
-3.52076038,5.83387933,1.45038708,0.00569156,2.98067085,4.43850764,0.02399952,0.43728037
-3.51475738,5.79196364,1.42548189,0.00560933,2.96838112,4.41105006,0.02422511,0.43597610
-3.50875438,5.73731146,1.39657246,0.00552601,2.94435382,4.37529555,0.02435930,0.43293629
-3.50275138,5.67154349,1.36396658,0.00544302,2.90896173,4.33267685,0.02440477,0.42823357
-3.49674837,5.59638289,1.32801686,0.00536165,2.86275306,4.28467131,0.02436534,0.42196597
-3.49074537,5.51359720,1.28911406,0.00528307,2.80643625,4.23274726,0.02424576,0.41425356
-3.48474237,5.42493803,1.24767871,0.00520825,2.74085937,4.17831040,0.02405153,0.40523456
-3.47873937,5.33208137,1.20415142,0.00513798,2.66698524,4.12265245,0.02378864,0.39506081
-3.47273637,5.23657101,1.15898227,0.00507283,2.58586317,4.06690428,0.02346340,0.38389293
-3.46673337,5.13976791,1.11261982,0.00501312,2.49859877,4.01199602,0.02308221,0.37189552
-3.46073037,5.04280784,1.06550029,0.00495891,2.40632314,3.95862580,0.02265137,0.35923233
-3.45472736,4.94656967,1.01803731,0.00490999,2.31016285,3.90723892,0.02217693,0.34606195
-3.44872436,4.85165577,0.97061294,0.00486591,2.21121196,3.85801866,0.02166458,0.33253395
-3.44272136,4.75838580,0.92357026,0.00482592,2.11050729,3.81088914,0.02111951,0.31878579
-3.43671836,4.66680417,0.87720779,0.00478909,2.00900788,3.76553048,0.02054638,0.30494048
-3.43071536,4.57670103,0.83177619,0.00475427,1.90757917,3.72140563,0.01994930,0.29110512
-3.42471236,4.48764566,0.78747702,0.00472013,1.80698255,3.67779756,0.01933188,0.27737038
-3.41870935,4.39903070,0.74446375,0.00468529,1.70787001,3.63385524,0.01869725,0.26381071
-3.41270635,4.31012471,0.70284481,0.00464828,1.61078408,3.58864608,0.01804818,0.25048533
-3.40670335,4.22013058,0.66268824,0.00460769,1.51616218,3.54121224,0.01738718,0.23743983
-3.40070035,4.12824639,0.62402784,0.00456216,1.42434505,3.49062799,0.01671664,0.22470827
-3.39469735,4.03372563,0.58687022,0.00451050,1.33558819,3.43605513,0.01603896,0.21231547
-3.38869435,3.93593350,0.55120238,0.00445174,1.25007539,3.37679374,0.01535672,0.20027953
-3.38269135,3.83439615,0.51699929,0.00438516,1.16793344,3.31232545,0.01467275,0.18861422
-3.37668834,3.72884048,0.48423122,0.00431033,1.08924700,3.24234718,0.01399031,0.17733119
-3.37068534,3.61922207,0.45287024,0.00422716,1.01407268,3.16679349,0.01331311,0.16644187
-3.36468234,3.50574023,0.42289571,0.00413591,0.94245169,3.08584656,0.01264540,0.15595892
-3.35867934,3.38883906,0.39429846,0.00403715,0.87442037,2.99993322,0.01199196,0.14589722
-3.35267634,3.26919507,0.36708365,0.00393179,0.81001817,2.90970947,0.01135807,0.13627435
-3.34667334,3.14769191,0.34127205,0.00382100,0.74929292,2.81603335,0.01074944,0.12711055
-3.34067034,3.02538388,0.31689996,0.00370619,0.69230332,2.71992776,0.01017214,0.11842828
-3.33466733,2.90345054,0.29401784,0.00358893,0.63911871,2.62253538,0.00963239,0.11025131
-3.32866433,2.78314481,0.27268771,0.00347090,0.58981653,2.52506816,0.00913643,0.10260361
-3.32266133,2.66573770,0.25297967,0.00335379,0.54447769,2.42875418,0.00869031,0.09550801
-3.31665833,2.55246257,0.23496778,0.00323928,0.50318050,2.33478466,0.00829966,0.08898468
-3.31065533,2.44446201,0.21872546,0.00312892,0.46599360,2.24426397,0.00796953,0.08304979
-3.30465233,2.34274001,0.20432080,0.00302407,0.43296836,2.15816508,0.00770410,0.07771413
-3.29864932,2.24812187,0.19181199,0.00292590,0.40413142,2.07729268,0.00750652,0.07298198
-3.29264632,2.16122373,0.18124309,0.00283529,0.37947774,2.00225564,0.00737874,0.06885029
-3.28664332,2.08243287,0.17264037,0.00275285,0.35896464,1.93344986,0.00732132,0.06530804
-3.28064032,2.01189972,0.16600939,0.00267888,0.34250719,1.87105217,0.00733338,0.06233609
-3.27463732,1.94954130,0.16133293,0.00261341,0.32997514,1.81502504,0.00741248,0.05990723
-3.26863432,1.89505578,0.15856990,0.00255618,0.32119177,1.76513159,0.00755463,0.05798672
-3.26263132,1.84794683,0.15765529,0.00250670,0.31593452,1.72095965,0.00775433,0.05653302
-3.25662831,1.80755633,0.15850109,0.00246429,0.31393763,1.68195329,0.00800468,0.05549886
-3.25062531,1.77310342,0.16099822,0.00242813,0.31489667,1.64744997,0.00829751,0.05483257
-3.24462231,1.74372771,0.16501948,0.00239732,0.31847478,1.61672119,0.00862357,0.05447953
-3.23861931,1.71853456,0.17042322,0.00237094,0.32431051,1.58901437,0.00897284,0.05438382
-3.23261631,1.69663999,0.17705776,0.00234808,0.33202698,1.56359404,0.00933476,0.05448985
-3.22661331,1.67721318,0.18476638,0.00232794,0.34124210,1.53978014,0.00969859,0.05474405
-3.22061031,1.65951473,0.19339260,0.00230985,0.35157933,1.51698186,0.01005375,0.05509650
-3.21460730,1.64292904,0.20278555,0.00229327,0.36267887,1.49472544,0.01039017,0.05550247
-3.20860430,1.62698957,0.21280533,0.00227790,0.37420860,1.47267511,0.01069863,0.05592370
-3.20260130,1.61139612,0.22332793,0.00226362,0.38587454,1.45064620,0.01097112,0.05632965
-3.19659830,1.59602378,0.23424957,0.00225049,0.39743031,1.42861046,0.01120112,0.05669832
-3.19059530,1.58092340,0.24549026,0.00223881,0.40868513,1.40669348,0.01138388,0.05701700
-3.18459230,1.56631397,0.25699634,0.00222900,0.41951020,1.38516480,0.01151657,0.05728255
-3.17858929,1.55256755,0.26874185,0.00222166,0.42984287,1.36442157,0.01159848,0.05750152
-3.17258629,1.54018777,0.28072862,0.00221745,0.43968861,1.34496661,0.01163103,0.05768989
-3.16658329,1.52978299,0.29298510,0.00221710,0.44912040,1.32738226,0.01161778,0.05787255
-3.16058029,1.52203556,0.30556384,0.00222132,0.45827565,1.31230137,0.01156433,0.05808254
-3.15457729,1.51766867,0.31853774,0.00223079,0.46735063,1.30037679,0.01147814,0.05835995
-3.14857429,1.51741223,0.33199537,0.00224609,0.47659249,1.29225084,0.01136829,0.05875071
-3.14257129,1.52196937,0.34603534,0.00226765,0.48628928,1.28852614,0.01124521,0.05930514
-3.13656828,1.53198491,0.36076010,0.00229572,0.49675816,1.28973893,0.01112026,0.06007639
-3.13056528,1.54801713,0.37626960,0.00233037,0.50833243,1.29633609,0.01100539,0.06111882
-3.12456228,1.57051386,0.39265483,0.00237141,0.52134763,1.30865662,0.01091270,0.06248636
-3.11855928,1.59979386,0.40999189,0.00241847,0.53612754,1.32691826,0.01085400,0.06423084
-3.11255628,1.63603394,0.42833660,0.00247091,0.55297039,1.35120961,0.01084044,0.06640051
-3.10655328,1.67926227,0.44772015,0.00252793,0.57213598,1.38148783,0.01088205,0.06903859
-3.10055028,1.72935776,0.46814579,0.00258850,0.59383418,1.41758177,0.01098747,0.07218199
-3.09454727,1.78605530,0.48958685,0.00265150,0.61821523,1.45920004,0.01116355,0.07586035
-3.08854427,1.84895622,0.51198604,0.00271567,0.64536221,1.50594349,0.01141520,0.08009512
-3.08254127,1.91754329,0.53525603,0.00277970,0.67528603,1.55732117,0.01174514,0.08489907
-3.07653827,1.99119911,0.55928129,0.00284228,0.70792295,1.61276874,0.01215389,0.09027588
-3.07053527,2.06922686,0.58392092,0.00290214,0.74313475,1.67166834,0.01263965,0.09622016
-3.06453227,2.15087216,0.60901225,0.00295808,0.78071157,1.73336882,0.01319846,0.10271749
-3.05852926,2.23534487,0.63437507,0.00300904,0.82037700,1.79720513,0.01382426,0.10974491
-3.05252626,2.32183961,0.65981615,0.00305409,0.86179538,1.86251602,0.01450912,0.11727141
-3.04652326,2.40955420,0.68513372,0.00309251,0.90458079,1.92865915,0.01524352,0.12525868
-3.04052026,2.49770502,0.71012182,0.00312372,0.94830742,1.99502306,0.01601658,0.13366198
-3.03451726,2.58553888,0.73457419,0.00314736,0.99252085,2.06103546,0.01681649,0.14243107
-3.02851426,2.67234105,0.75828761,0.00316323,1.03674964,2.12616788,0.01763080,0.15151120
-3.02251126,2.75743958,0.78106468,0.00317131,1.08051701,2.18993659,0.01844681,0.16084407
-3.01650825,2.84020593,0.80271580,0.00317169,1.12335199,2.25190035,0.01925196,0.17036888
-3.01050525,2.92005271,0.82306067,0.00316458,1.16479973,2.31165532,0.02003408,0.18002315
-3.00450225,2.99642903,0.84192921,0.00315026,1.20443065,2.36882804,0.02078181,0.18974359
-2.99849925,3.06881429,0.85916201,0.00312907,1.24184818,2.42306717,0.02148476,0.19946679
-2.99249625,3.13671143,0.87461065,0.00310132,1.27669491,2.47403494,0.02213378,0.20912974
-2.98649325,3.19964036,0.88813782,0.00306735,1.30865706,2.52139915,0.02272108,0.21867034
-2.98049025,3.25713259,0.89961757,0.00302742,1.33746734,2.56482647,0.02324036,0.22802759
-2.97448724,3.30872755,0.90893564,0.00298177,1.36290612,2.60397773,0.02368680,0.23714180
-2.96848424,3.35397131,0.91599021,0.00293059,1.38480121,2.63850579,0.02405707,0.24595460
-2.96248124,3.39241800,0.92069278,0.00287399,1.40302639,2.66805610,0.02434923,0.25440888
-2.95647824,3.42363406,0.92296956,0.00281207,1.41749887,2.69227039,0.02456264,0.26244871
-2.95047524,3.44720537,0.92276300,0.00274489,1.42817613,2.71079310,0.02469776,0.27001921
-2.94447224,3.46274694,0.92003363,0.00267251,1.43505225,2.72328063,0.02475602,0.27706652
-2.93846923,3.46991488,0.91476197,0.00259499,1.43815415,2.72941287,0.02473960,0.28353782
-2.93246623,3.46842026,0.90695043,0.00251248,1.43753812,2.72890660,0.02465125,0.28938155
-2.92646323,3.45804414,0.89662513,0.00242515,1.43328663,2.72153024,0.02449406,0.29454782
-2.92046023,3.43865343,0.88383742,0.00233330,1.42550594,2.70711938,0.02427137,0.29898906
-2.91445723,3.41021685,0.86866505,0.00223731,1.41432450,2.68559254,0.02398656,0.30266095
-2.90845423,3.37282057,0.85121292,0.00213770,1.39989226,2.65696654,0.02364299,0.30552366
-2.90245123,3.32668293,0.83161327,0.00203510,1.38238094,2.62137117,0.02324389,0.30754330
-2.89644822,3.27216776,0.81002536,0.00193027,1.36198515,2.57906239,0.02279235,0.30869369
-2.89044522,3.20979594,0.78663461,0.00182408,1.33892415,2.53043397,0.02229135,0.30895822
-2.88444222,3.14025468,0.76165105,0.00171754,1.31344413,2.47602695,0.02174375,0.30833187
-2.87843922,3.06440415,0.73530739,0.00161170,1.28582054,2.41653672,0.02115237,0.30682316
-2.87243622,2.98328103,0.70785645,0.00150773,1.25636020,2.35281724,0.02052010,0.30445599
-2.86643322,2.89809861,0.67956815,0.00140682,1.22540275,2.28588221,0.01984998,0.30127119
-2.86043022,2.81024302,0.65072605,0.00131020,1.19332101,2.21690285,0.01914531,0.29732764
-2.85442721,2.72126508,0.62162349,0.00121910,1.16051996,2.14720184,0.01840972,0.29270289
-2.84842421,2.63286769,0.59255935,0.00113474,1.12743383,2.07824340,0.01764729,0.28749309
-2.84242121,2.54688810,0.56383346,0.00105831,1.09452131,2.01161895,0.01686258,0.28181219
-2.83641821,2.46527513,0.53574181,0.00099093,1.06225851,1.94902840,0.01606065,0.27579038
-2.83041521,2.39006113,0.50857144,0.00093368,1.03112993,1.89225685,0.01524709,0.26957163
-2.82441221,2.32332877,0.48259528,0.00088751,1.00161733,1.84314671,0.01442794,0.26331062
-2.81840920,2.26717294,0.45806690,0.00085333,0.97418711,1.80356537,0.01360964,0.25716883
-2.81240620,2.22365825,0.43521532,0.00083190,0.94927638,1.77536887,0.01279894,0.25131013
-2.80640320,2.19477290,0.41424008,0.00082389,0.92727846,1.76036179,0.01200271,0.24589598
-2.80040020,2.18237974,0.39530659,0.00082982,0.90852850,1.76025440,0.01122786,0.24108032
-2.79439720,2.18816588,0.37854204,0.00085008,0.89328981,1.77661770,0.01048114,0.23700462
-2.78839420,2.21359219,0.36403197,0.00088491,0.88174174,1.81083763,0.00976896,0.23379297
-2.78239120,2.25984411,0.35181768,0.00093438,0.87396989,1.86406959,0.00909727,0.23154769
-2.77638819,2.32778571,0.34189465,0.00099840,0.86995911,1.93719484,0.00847135,0.23034561
-2.77038519,2.41791841,0.33421201,0.00107666,0.86958998,2.03078014,0.00789572,0.23023511
-2.76438219,2.53034636,0.32867330,0.00116869,0.87263903,2.14504232,0.00737402,0.23123409
-2.75837919,2.66474987,0.32513839,0.00127379,0.87878293,2.27981929,0.00690893,0.23332908
-2.75237619,2.82036845,0.32342671,0.00139105,0.88760658,2.43454888,0.00650212,0.23647537
-2.74637319,2.99599458,0.32332159,0.00151934,0.89861496,2.60825692,0.00615424,0.24059821
-2.74037019,3.18997916,0.32457582,0.00165733,0.91124819,2.79955554,0.00586493,0.24559512
-2.73436718,3.40024907,0.32691804,0.00180348,0.92489938,3.00665247,0.00563288,0.25133906
-2.72836418,3.62433697,0.33005995,0.00195606,0.93893435,3.22737180,0.00545592,0.25768239
-2.72236118,3.85942290,0.33370401,0.00211318,0.95271257,3.45918608,0.00533109,0.26446150
-2.71635818,4.10238696,0.33755143,0.00227280,0.96560823,3.69925944,0.00525476,0.27150175
-2.71035518,4.34987169,0.34131013,0.00243278,0.97703076,3.94450083,0.00522280,0.27862272
-2.70435218,4.59835257,0.34470255,0.00259093,0.98644373,4.19162608,0.00523069,0.28564340
-2.69834917,4.84421453,0.34747280,0.00274503,0.99338151,4.43722705,0.00527366,0.29238726
-2.69234617,5.08383226,0.34939313,0.00289289,0.99746303,4.67784596,0.00534686,0.29868684
-2.68634317,5.31365177,0.35026948,0.00303241,0.99840199,4.91005255,0.00544549,0.30438799
-2.68034017,5.53027068,0.34994586,0.00316161,0.99601349,5.13052167,0.00556490,0.30935333
-2.67433717,5.73051472,0.34830750,0.00327867,0.99021665,5.33610888,0.00570077,0.31346511
-2.66833417,5.91150801,0.34528269,0.00338202,0.98103353,5.52392148,0.00584917,0.31662732
-2.66233117,6.07073501,0.34084336,0.00347031,0.96858441,5.69138294,0.00600667,0.31876696
-2.65632816,6.20609222,0.33500423,0.00354248,0.95307984,5.83628840,0.00617043,0.31983470
-2.65032516,6.31592835,0.32782090,0.00359777,0.93481004,5.95684989,0.00633823,0.31980482
-2.64432216,6.39907180,0.31938668,0.00363574,0.91413216,6.05172969,0.00650851,0.31867446
-2.63831916,6.45484504,0.30982852,0.00365625,0.89145597,6.12006130,0.00668040,0.31646253
-2.63231616,6.48306581,0.29930221,0.00365947,0.86722884,6.16145740,0.00685371,0.31320801
-2.62631316,6.48403560,0.28798682,0.00364586,0.84192042,6.17600519,0.00702890,0.30896807
-2.62031016,6.45851629,0.27607894,0.00361615,0.81600773,6.16424947,0.00720699,0.30381585
-2.61430715,6.40769612,0.26378652,0.00357130,0.78996113,6.12716463,0.00738952,0.29783812
-2.60830415,6.33314660,0.25132286,0.00351249,0.76423167,6.06611688,0.00757844,0.29113290
-2.60230115,6.23677213,0.23890070,0.00344104,0.73924001,5.98281826,0.00777595,0.28380699
