energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.07053527,4.81764683,0.02587986,0.04239399,0.82722191,2.54075046,0.86555742,1.86184301,0.36322791,0.00000000
-3.06453227,4.87636184,0.02631241,0.04340784,0.84547002,2.56953359,0.88182704,1.88288833,0.36980657,0.00000000
-3.05852926,4.93423545,0.02670987,0.04429813,0.86386026,2.59928222,0.89723861,1.90248480,0.37621815,0.00000000
-3.05252626,4.99069202,0.02706939,0.04504978,0.88230034,2.62985033,0.91157304,1.92032999,0.38240057,0.00000000
-3.04652326,5.04507239,0.02738771,0.04564931,0.90065923,2.66102898,0.92461098,1.93610952,0.38828461,0.00000000
-3.04052026,5.09664768,0.02766111,0.04608522,0.91876782,2.69255008,0.93613810,1.94950415,0.39379458,0.00000000
-3.03451726,5.14463782,0.02788559,0.04634837,0.93642160,2.72409277,0.94595089,1.96019828,0.39884939,0.00000000
-3.02851426,5.18823421,0.02805697,0.04643227,0.95338528,2.75529257,0.95386252,1.96788943,0.40336409,0.00000000
-3.02251126,5.22662565,0.02817108,0.04633329,0.96939930,2.78575264,0.95970892,1.97229840,0.40725175,0.00000000
-3.01650825,5.25902669,0.02822405,0.04605086,0.98418780,2.81505696,0.96335459,1.97317971,0.41042575,0.00000000
-3.01050525,5.28470694,0.02821254,0.04558748,0.99746788,2.84278480,0.96469817,1.97033170,0.41280235,0.00000000
-3.00450225,5.30302025,0.02813398,0.04494874,1.00895974,2.86852590,0.96367730,1.96360594,0.41430350,0.00000000
-2.99849925,5.31343217,0.02798691,0.04414317,1.01839717,2.89189560,0.96027277,1.95291524,0.41485973,0.00000000
-2.99249625,5.31554439,0.02777114,0.04318208,1.02553802,2.91254946,0.95451155,1.93824000,0.41441300,0.00000000
-2.98649325,5.30911494,0.02748798,0.04207925,1.03017411,2.93019628,0.94646871,1.91963228,0.41291939,0.00000000
-2.98049025,5.29407277,0.02714035,0.04085060,1.03214017,2.94460927,0.93626777,1.89721747,0.41035153,0.00000000
-2.97448724,5.27052617,0.02673279,0.03951381,1.03132137,2.95563449,0.92407974,1.87119327,0.40670046,0.00000000
-2.96848424,5.23876399,0.02627149,0.03808787,1.02765908,2.96319612,0.91012043,1.84182588,0.40197708,0.00000000
-2.96248124,5.19924974,0.02576409,0.03659261,1.02115461,2.96729833,0.89464630,1.80944365,0.39621278,0.00000000
-2.95647824,5.15260823,0.02521953,0.03504830,1.01187071,2.96802338,0.87794871,1.77442823,0.38945942,0.00000000
-2.95047524,5.09960551,0.02464774,0.03347511,0.99993073,2.96552610,0.86034683,1.73720367,0.38178849,0.00000000
-2.94447224,5.04112260,0.02405927,0.03189275,0.98551553,2.96002477,0.84217927,1.69822386,0.37328957,0.00000000
-2.93846923,4.97812414,0.02346495,0.03032003,0.96885819,2.95178897,0.82379484,1.65795888,0.36406792,0.00000000
-2.93246623,4.91162339,0.02287543,0.02877451,0.95023670,2.94112475,0.80554250,1.61688084,0.35424162,0.00000000
-2.92646323,4.84264505,0.02230080,0.02727223,0.92996515,2.92835802,0.78776103,1.57544984,0.34393803,0.00000000
-2.92046023,4.77218761,0.02175016,0.02582738,0.90838346,2.91381691,0.77076874,1.53410060,0.33329002,0.00000000
-2.91445723,4.70118706,0.02123124,0.02445219,0.88584652,2.89781405,0.75485345,1.49323046,0.32243191,0.00000000
-2.90845423,4.63048364,0.02075019,0.02315675,0.86271279,2.88062983,0.74026335,1.45318910,0.31149551,0.00000000
-2.90245123,4.56079323,0.02031127,0.02194894,0.83933324,2.86249747,0.72719894,1.41427055,0.30060632,0.00000000
-2.89644822,4.49268487,0.01991673,0.02083439,0.81604082,2.84359090,0.71580638,1.37670777,0.28988007,0.00000000
-2.89044522,4.42656547,0.01956681,0.01981655,0.79314110,2.82401614,0.70617268,1.34066985,0.27941987,0.00000000
-2.88444222,4.36267255,0.01925975,0.01889673,0.77090437,2.80380680,0.69832277,1.30626216,0.26931400,0.00000000
-2.87843922,4.30107530,0.01899193,0.01807420,0.74955963,2.78292407,0.69221876,1.27352908,0.25963443,0.00000000
-2.87243622,4.24168416,0.01875812,0.01734639,0.72929049,2.76126130,0.68776142,1.24245939,0.25043618,0.00000000
-2.86643322,4.18426815,0.01855175,0.01670906,0.71023343,2.73865303,0.68479381,1.21299374,0.24175752,0.00000000
-2.86043022,4.12847939,0.01836523,0.01615651,0.69247808,2.71488811,0.68310709,1.18503399,0.23362086,0.00000000
-2.85442721,4.07388328,0.01819039,0.01568181,0.67606963,2.68972622,0.68244821,1.15845380,0.22603443,0.00000000
-2.84842421,4.01999310,0.01801880,0.01527708,0.66101322,2.66291695,0.68252932,1.13310999,0.21899444,0.00000000
-2.84242121,3.96630690,0.01784220,0.01493374,0.64727975,2.63422036,0.68303844,1.10885399,0.21248773,0.00000000
-2.83641821,3.91234494,0.01765286,0.01464283,0.63481306,2.60342795,0.68365119,1.08554296,0.20649460,0.00000000
-2.83041521,3.85768566,0.01744391,0.01439522,0.62353780,2.57038272,0.68404285,1.06304981,0.20099180,0.00000000
-2.82441221,3.80199812,0.01720961,0.01418198,0.61336762,2.53499722,0.68390059,1.04127183,0.19595531,0.00000000
-2.81840920,3.74506926,0.01694557,0.01399456,0.60421321,2.49726835,0.68293516,1.02013741,0.19136298,0.00000000
-2.81240620,3.68682432,0.01664890,0.01382508,0.59598972,2.45728812,0.68089166,0.99961050,0.18719663,0.00000000
-2.80640320,3.62733938,0.01631828,0.01366656,0.58862314,2.41524935,0.67755902,0.97969269,0.18344373,0.00000000
-2.80040020,3.56684512,0.01595401,0.01351308,0.58205530,2.37144613,0.67277770,0.96042282,0.18009839,0.00000000
-2.79439720,3.50572164,0.01555789,0.01335996,0.57624722,2.32626855,0.66644539,0.94187410,0.17716181,0.00000000
-2.78839420,3.44448446,0.01513319,0.01320384,0.57118076,2.28019203,0.65852058,0.92414904,0.17464195,0.00000000
-2.78239120,3.38376247,0.01468445,0.01304275,0.56685831,2.23376150,0.64902363,0.90737244,0.17255271,0.00000000
-2.77638819,3.32426896,0.01421731,0.01287615,0.56330088,2.18757138,0.63803573,0.89168289,0.17091256,0.00000000
-2.77038519,3.26676738,0.01373829,0.01270483,0.56054458,2.14224215,0.62569551,0.87722330,0.16974273,0.00000000
-2.76438219,3.21203367,0.01325460,0.01253086,0.55863581,2.09839496,0.61219375,0.86413093,0.16906520,0.00000000
-2.75837919,3.16081744,0.01277395,0.01235746,0.55762565,2.05662540,0.59776636,0.85252773,0.16890050,0.00000000
-2.75237619,3.11380413,0.01230428,0.01218882,0.55756371,2.01747811,0.58268612,0.84251135,0.16926563,0.00000000
-2.74637319,3.07158033,0.01185369,0.01202990,0.55849202,1.98142346,0.56725347,0.83414761,0.17017219,0.00000000
-2.74037019,3.03460458,0.01143021,0.01188625,0.56043934,1.94883777,0.55178700,0.82746471,0.17162483,0.00000000
-2.73436718,3.00318500,0.01104179,0.01176374,0.56341640,1.91998806,0.53661387,0.82244977,0.17362025,0.00000000
-2.72836418,2.97746553,0.01069614,0.01166841,0.56741232,1.89502231,0.52206086,0.81904777,0.17614679,0.00000000
-2.72236118,2.95742132,0.01040077,0.01160623,0.57239258,1.87396576,0.50844614,0.81716320,0.17918460,0.00000000
-2.71635818,2.94286369,0.01016294,0.01158296,0.57829870,1.85672347,0.49607231,0.81666423,0.18270654,0.00000000
-2.71035518,2.93345441,0.00998973,0.01160397,0.58504961,1.84308886,0.48522079,0.81738925,0.18667966,0.00000000
-2.70435218,2.92872832,0.00988803,0.01167418,0.59254474,1.83275787,0.47614770,0.81915542,0.19106717,0.00000000
-2.69834917,2.92812295,0.00986461,0.01179798,0.60066861,1.82534775,0.46908125,0.82176882,0.19583096,0.00000000
-2.69234617,2.93101331,0.00992616,0.01197919,0.60929649,1.82041942,0.46422054,0.82503545,0.20093414,0.00000000
-2.68634317,2.93674959,0.01007932,0.01222111,0.61830102,1.81750188,0.46173555,0.82877256,0.20634386,0.00000000
-2.68034017,2.94469541,0.01033067,0.01252647,0.62755896,1.81611741,0.46176807,0.83281952,0.21203382,0.00000000
-2.67433717,2.95426424,0.01068671,0.01289757,0.63695801,1.81580588,0.46443322,0.83704765,0.21798645,0.00000000
-2.66833417,2.96495162,0.01115381,0.01333628,0.64640276,1.81614678,0.46982129,0.84136822,0.22419456,0.00000000
-2.66233117,2.97636105,0.01173808,0.01384407,0.65581970,1.81677764,0.47799938,0.84573824,0.23066222,0.00000000
-2.65632816,2.98822211,0.01244521,0.01442209,0.66516064,1.81740795,0.48901275,0.85016351,0.23740482,0.00000000
-2.65032516,3.00039935,0.01328030,0.01507114,0.67440443,1.81782758,0.50288533,0.85469879,0.24444808,0.00000000
-2.64432216,3.01289175,0.01424760,0.01579165,0.68355661,1.81790961,0.51961953,0.85944486,0.25182624,0.00000000
-2.63831916,3.02582242,0.01535025,0.01658366,0.69264714,1.81760737,0.53919493,0.86454271,0.25957924,0.00000000
-2.63231616,3.03941962,0.01659000,0.01744665,0.70172621,1.81694616,0.56156619,0.87016509,0.26774910,0.00000000
-2.62631316,3.05399010,0.01796686,0.01837951,0.71085831,1.81601036,0.58666004,0.87650579,0.27637575,0.00000000
-2.62031016,3.06988667,0.01947889,0.01938034,0.72011502,1.81492702,0.61437178,0.88376733,0.28549239,0.00000000
-2.61430715,3.08747217,0.02112181,0.02044635,0.72956698,1.81384705,0.64456157,0.89214767,0.29512079,0.00000000
-2.60830415,3.10708220,0.02288888,0.02157369,0.73927546,1.81292562,0.67705080,0.90182668,0.30526678,0.00000000
-2.60230115,3.12898922,0.02477061,0.02275740,0.74928421,1.81230295,0.71161922,0.91295319,0.31591624,0.00000000
-2.59629815,3.15337036,0.02675468,0.02399127,0.75961216,1.81208719,0.74800301,0.92563324,0.32703190,0.00000000
-2.59029515,3.18028124,0.02882592,0.02526791,0.77024742,1.81234038,0.78589439,0.93992035,0.33855126,0.00000000
-2.58429215,3.20963752,0.03096632,0.02657877,0.78114317,1.81306865,0.82494309,0.95580820,0.35038575,0.00000000
-2.57828914,3.24120563,0.03315522,0.02791431,0.79221574,1.81421730,0.86475983,0.97322629,0.36242137,0.00000000
-2.57228614,3.27460332,0.03536951,0.02926422,0.80334503,1.81567113,0.90492210,0.99203878,0.37452085,0.00000000
-2.56628314,3.30931014,0.03758404,0.03061772,0.81437749,1.81726008,0.94498211,1.01204656,0.38652728,0.00000000
-2.56028014,3.34468735,0.03977202,0.03196395,0.82513145,1.81876959,0.98447675,1.03299251,0.39826910,0.00000000
-2.55427714,3.38000600,0.04190558,0.03329243,0.83540458,1.81995514,1.02293924,1.05456965,0.40956623,0.00000000
-2.54827414,3.41448155,0.04395636,0.03459347,0.84498308,1.82055979,1.05991212,1.07643179,0.42023716,0.00000000
-2.54227114,3.44731281,0.04589612,0.03585873,0.85365210,1.82033354,1.09496073,1.09820600,0.43010639,0.00000000
-2.53626813,3.47772283,0.04769747,0.03708163,0.86120678,1.81905301,1.12768680,1.11950646,0.43901212,0.00000000
-2.53026513,3.50499918,0.04933450,0.03825776,0.86746316,1.81654008,1.15774119,1.13994872,0.44681361,0.00000000
-2.52426213,3.52853095,0.05078344,0.03938526,0.87226840,1.81267811,1.18483529,1.15916381,0.45339772,0.00000000
-2.51825913,3.54784041,0.05202328,0.04046501,0.87550964,1.80742443,1.20875016,1.17681140,0.45868454,0.00000000
-2.51225613,3.56260708,0.05303628,0.04150074,0.87712090,1.80081828,1.22934315,1.19259139,0.46263141,0.00000000
-2.50625313,3.57268286,0.05380837,0.04249900,0.87708757,1.79298341,1.24655121,1.20625337,0.46523543,0.00000000
-2.50025013,3.57809732,0.05432956,0.04346897,0.87544831,1.78412509,1.26039095,1.21760351,0.46653405,0.00000000
-2.49424712,3.57905280,0.05459407,0.04442209,0.87229399,1.77452167,1.27095519,1.22650860,0.46660388,0.00000000
-2.48824412,3.57590959,0.05460039,0.04537162,0.86776397,1.76451104,1.27840610,1.23289726,0.46555766,0.00000000
-2.48224112,3.56916241,0.05435131,0.04633198,0.86203969,1.75447287,1.28296543,1.23675809,0.46353959,0.00000000
-2.47623812,3.55940931,0.05385364,0.04731807,0.85533605,1.74480764,1.28490206,1.23813536,0.46071929,0.00000000
-2.47023512,3.54731533,0.05311797,0.04834447,0.84789102,1.73591385,1.28451770,1.23712223,0.45728473,0.00000000
-2.46423212,3.53357275,0.05215824,0.04942464,0.83995414,1.72816469,1.28213145,1.23385224,0.45343447,0.00000000
-2.45822911,3.51886070,0.05099130,0.05057012,0.83177432,1.72188569,1.27806392,1.22848944,0.44936965,0.00000000
-2.45222611,3.50380614,0.04963634,0.05178974,0.82358798,1.71733466,1.27262181,1.22121793,0.44528617,0.00000000
-2.44622311,3.48894883,0.04811434,0.05308897,0.81560779,1.71468522,1.26608374,1.21223127,0.44136742,0.00000000
-2.44022011,3.47471184,0.04644749,0.05446933,0.80801281,1.71401471,1.25868796,1.20172241,0.43777794,0.00000000
-2.43421711,3.46137956,0.04465861,0.05592801,0.80094051,1.71529738,1.25062256,1.18987472,0.43465829,0.00000000
-2.42821411,3.44908390,0.04277064,0.05745759,0.79448096,1.71840302,1.24201856,1.17685448,0.43212130,0.00000000
-2.42221111,3.43779960,0.04080613,0.05904604,0.78867346,1.72310123,1.23294621,1.16280520,0.43024990,0.00000000
-2.41620810,3.42734837,0.03878685,0.06067679,0.78350580,1.72907089,1.22341450,1.14784395,0.42909651,0.00000000
-2.41020510,3.41741165,0.03673339,0.06232910,0.77891599,1.73591439,1.21337383,1.13205988,0.42868387,0.00000000
-2.40420210,3.40755085,0.03466497,0.06397857,0.77479638,1.74317561,1.20272166,1.11551468,0.42900733,0.00000000
-2.39819910,3.39723387,0.03259918,0.06559780,0.77099980,1.75036081,1.19131055,1.09824509,0.43003824,0.00000000
-2.39219610,3.38586641,0.03055190,0.06715721,0.76734751,1.75696123,1.17895840,1.08026697,0.43172825,0.00000000
-2.38619310,3.37282605,0.02853724,0.06862598,0.76363837,1.76247620,1.16546003,1.06158070,0.43401422,0.00000000
-2.38019010,3.35749761,0.02656757,0.06997301,0.75965883,1.76643568,1.15059973,1.04217757,0.43682346,0.00000000
-2.37418709,3.33930774,0.02465356,0.07116801,0.75519319,1.76842122,1.13416407,1.02204657,0.44007893,0.00000000
-2.36818409,3.31775726,0.02280430,0.07218248,0.75003381,1.76808427,1.11595429,1.00118135,0.44370422,0.00000000
-2.36218109,3.29244966,0.02102740,0.07299071,0.74399066,1.76516128,1.09579799,0.97958686,0.44762790,0.00000000
-2.35617809,3.26311469,0.01932913,0.07357072,0.73689981,1.75948496,1.07355931,0.95728520,0.45178728,0.00000000
-2.35017509,3.22962602,0.01771458,0.07390501,0.72863078,1.75099138,1.04914758,0.93432062,0.45613114,0.00000000
-2.34417209,3.19201248,0.01618777,0.07398124,0.71909218,1.73972276,1.02252376,0.91076317,0.46062157,0.00000000
-2.33816908,3.15046249,0.01475178,0.07379265,0.70823569,1.72582614,0.99370482,0.88671094,0.46523472,0.00000000
-2.33216608,3.10532186,0.01340886,0.07333842,0.69605822,1.70954805,0.96276577,0.86229086,0.46996065,0.00000000
-2.32616308,3.05708517,0.01216053,0.07262367,0.68260221,1.69122560,0.92983934,0.83765787,0.47480210,0.00000000
-2.32016008,3.00638131,0.01100762,0.07165938,0.66795429,1.67127458,0.89511355,0.81299271,0.47977255,0.00000000
-2.31415708,2.95395396,0.00995035,0.07046207,0.65224218,1.65017512,0.85882712,0.78849828,0.48489357,0.00000000
-2.30815408,2.90063801,0.00898837,0.06905326,0.63563030,1.62845555,0.82126317,0.76439486,0.49019165,0.00000000
-2.30215108,2.84733286,0.00812078,0.06745879,0.61831414,1.60667522,0.78274139,0.74091437,0.49569477,0.00000000
-2.29614807,2.79497389,0.00734615,0.06570802,0.60051382,1.58540688,0.74360904,0.71829387,0.50142887,0.00000000
-2.29014507,2.74450320,0.00666254,0.06383290,0.58246695,1.56521945,0.70423119,0.69676880,0.50741442,0.00000000
-2.28414207,2.69684071,0.00606751,0.06186693,0.56442136,1.54666159,0.66498060,0.67656589,0.51366332,0.00000000
-2.27813907,2.65285696,0.00555814,0.05984418,0.54662775,1.53024681,0.62622756,0.65789642,0.52017623,0.00000000
-2.27213607,2.61334832,0.00513109,0.05779823,0.52933269,1.51644055,0.58833018,0.64094984,0.52694060,0.00000000
-2.26613307,2.57901571,0.00478258,0.05576122,0.51277223,1.50564957,0.55162545,0.62588812,0.53392937,0.00000000
-2.26013007,2.55044748,0.00450848,0.05376292,0.49716622,1.49821394,0.51642136,0.61284098,0.54110053,0.00000000
-2.25412706,2.52810682,0.00430435,0.05182996,0.48271362,1.49440177,0.48299035,0.60190230,0.54839741,0.00000000
-2.24812406,2.51232416,0.00416554,0.04998524,0.46958879,1.49440673,0.45156438,0.59312769,0.55574985,0.00000000
-2.24212106,2.50329447,0.00408725,0.04824736,0.45793895,1.49834816,0.42233159,0.58653335,0.56307613,0.00000000
-2.23611806,2.50107926,0.00406462,0.04663039,0.44788254,1.50627360,0.39543479,0.58209626,0.57028538,0.00000000
-2.23011506,2.50561295,0.00409291,0.04514372,0.43950873,1.51816340,0.37097158,0.57975561,0.57728065,0.00000000
-2.22411206,2.51671287,0.00416753,0.04379208,0.43287767,1.53393681,0.34899615,0.57941539,0.58396215,0.00000000
-2.21810905,2.53409216,0.00428424,0.04257577,0.42802152,1.55345924,0.32952248,0.58094794,0.59023065,0.00000000
-2.21210605,2.55737464,0.00443921,0.04149101,0.42494594,1.57654995,0.31252873,0.58419838,0.59599087,0.00000000
-2.20610305,2.58611064,0.00462920,0.04053041,0.42363195,1.60298968,0.29796261,0.58898955,0.60115455,0.00000000
-2.20010005,2.61979287,0.00485163,0.03968357,0.42403798,1.63252764,0.28574732,0.59512733,0.60564306,0.00000000
-2.19409705,2.65787127,0.00510471,0.03893769,0.42610187,1.66488742,0.27578777,0.60240607,0.60938957,0.00000000
-2.18809405,2.69976622,0.00538747,0.03827827,0.42974270,1.69977142,0.26797672,0.61061383,0.61234043,0.00000000
-2.18209105,2.74487925,0.00569986,0.03768982,0.43486245,1.73686352,0.26220054,0.61953732,0.61445591,0.00000000
-2.17608804,2.79260098,0.00604270,0.03715650,0.44134735,1.77583000,0.25834431,0.62896627,0.61571016,0.00000000
-2.17008504,2.84231603,0.00641774,0.03666275,0.44906892,1.81631865,0.25629592,0.63869708,0.61609049,0.00000000
-2.16408204,2.89340493,0.00682748,0.03619387,0.45788475,1.85795645,0.25594916,0.64853573,0.61559604,0.00000000
-2.15807904,2.94524345,0.00727517,0.03573644,0.46763918,1.90034609,0.25720544,0.65829981,0.61423591,0.00000000
-2.15207604,2.99719975,0.00776455,0.03527873,0.47816384,1.94306190,0.25997437,0.66781980,0.61202699,0.00000000
-2.14607304,3.04863014,0.00829972,0.03481089,0.48927833,1.98564585,0.26417294,0.67693945,0.60899150,0.00000000
-2.14007004,3.09887438,0.00888485,0.03432516,0.50079098,2.02760422,0.26972365,0.68551561,0.60515458,0.00000000
-2.13406703,3.14725125,0.00952392,0.03381586,0.51250010,2.06840561,0.27655157,0.69341747,0.60054201,0.00000000
-2.12806403,3.19305552,0.01022041,0.03327934,0.52419549,2.10748099,0.28458075,0.70052534,0.59517814,0.00000000
-2.12206103,3.23555697,0.01097697,0.03271383,0.53566056,2.14422623,0.29372999,0.70672940,0.58908433,0.00000000
-2.11605803,3.27400241,0.01179510,0.03211922,0.54667492,2.17800751,0.30390857,0.71192822,0.58227776,0.00000000
-2.11005503,3.30762091,0.01267487,0.03149679,0.55701749,2.20816977,0.31501211,0.71602753,0.57477092,0.00000000
-2.10405203,3.33563278,0.01361458,0.03084893,0.56647013,2.23404826,0.32691883,0.71893924,0.56657156,0.00000000
-2.09804902,3.35726220,0.01461057,0.03017884,0.57482158,2.25498287,0.33948670,0.72058089,0.55768321,0.00000000
-2.09204602,3.37175312,0.01565703,0.02949023,0.58187163,2.27033483,0.35255156,0.72087550,0.54810622,0.00000000
-2.08604302,3.37838814,0.01674587,0.02878707,0.58743545,2.27950513,0.36592656,0.71975202,0.53783913,0.00000000
-2.08004002,3.37650938,0.01786673,0.02807344,0.59134768,2.28195386,0.37940299,0.71714635,0.52688036,0.00000000
-2.07403702,3.36554045,0.01900701,0.02735330,0.59346636,2.27721959,0.39275259,0.71300273,0.51523007,0.00000000
-2.06803402,3.34500859,0.02015209,0.02663049,0.59367637,2.26493775,0.40573138,0.70727570,0.50289207,0.00000000
-2.06203102,3.31456558,0.02128554,0.02590866,0.59189221,2.24485720,0.41808479,0.69993226,0.48987560,0.00000000
-2.05602801,3.27400649,0.02238953,0.02519137,0.58806012,2.21685393,0.42955406,0.69095434,0.47619700,0.00000000
-2.05002501,3.22328517,0.02344522,0.02448213,0.58215931,2.18094124,0.43988352,0.68034119,0.46188107,0.00000000
-2.04402201,3.16252560,0.02443334,0.02378461,0.57420242,2.13727580,0.44882852,0.66811174,0.44696205,0.00000000
-2.03801901,3.09202831,0.02533471,0.02310272,0.56423499,2.08615908,0.45616360,0.65430667,0.43148428,0.00000000
-2.03201601,3.01227146,0.02613087,0.02244084,0.55233419,2.02803416,0.46169052,0.63898998,0.41550240,0.00000000
-2.02601301,2.92390648,0.02680466,0.02180393,0.53860674,1.96347784,0.46524574,0.62225015,0.39908115,0.00000000
-2.02001001,2.82774807,0.02734086,0.02119768,0.52318619,1.89318844,0.46670703,0.60420041,0.38229477,0.00000000
-2.01400700,2.72475904,0.02772672,0.02062853,0.50622964,1.81796973,0.46599873,0.58497846,0.36522605,0.00000000
-2.00800400,2.61603056,0.02795243,0.02010369,0.48791405,1.73871167,0.46309554,0.56474522,0.34796511,0.00000000
-2.00200100,2.50275838,0.02801155,0.01963108,0.46843236,1.65636878,0.45802453,0.54368285,0.33060785,0.00000000
-1.99599800,2.38621604,0.02790127,0.01921912,0.44798934,1.57193697,0.45086527,0.52199186,0.31325431,0.00000000
-1.98999500,2.26772603,0.02762262,0.01887656,0.42679762,1.48642979,0.44174803,0.49988759,0.29600687,0.00000000
-1.98399200,2.14862991,0.02718045,0.01861210,0.40507364,1.40085492,0.43085021,0.47759595,0.27896833,0.00000000
-1.97798899,2.03025846,0.02658342,0.01843410,0.38303398,1.31619182,0.41839101,0.45534871,0.26224012,0.00000000
-1.97198599,1.91390285,0.02584374,0.01835009,0.36089179,1.23337115,0.40462470,0.43337837,0.24592045,0.00000000
-1.96598299,1.80078779,0.02497687,0.01836636,0.33885370,1.15325667,0.38983279,0.41191287,0.23010257,0.00000000
-1.95997999,1.69204735,0.02400106,0.01848754,0.31711699,1.07663006,0.37431535,0.39117036,0.21487324,0.00000000
-1.95397699,1.58870433,0.02293690,0.01871617,0.29586717,1.00417892,0.35838197,0.37135412,0.20031129,0.00000000
-1.94797399,1.49165335,0.02180671,0.01905231,0.27527592,0.93648816,0.34234278,0.35264791,0.18648644,0.00000000
-1.94197099,1.40164831,0.02063395,0.01949331,0.25549946,0.87403474,0.32649967,0.33521189,0.17345827,0.00000000
-1.93596798,1.31929413,0.01944260,0.02003357,0.23667718,0.81718566,0.31113837,0.31917927,0.16127553,0.00000000
-1.92996498,1.24504286,0.01825658,0.02066448,0.21893070,0.76619897,0.29652139,0.30465385,0.14997560,0.00000000
-1.92396198,1.17919389,0.01709911,0.02137443,0.20236319,0.72122733,0.28288220,0.29170838,0.13958423,0.00000000
-1.91795898,1.12189792,0.01599226,0.02214903,0.18705899,0.68232391,0.27042067,0.28038401,0.13011558,0.00000000
-1.91195598,1.07316426,0.01495639,0.02297139,0.17308350,0.64944989,0.25929998,0.27069063,0.12157239,0.00000000
-1.90595298,1.03287085,0.01400979,0.02382252,0.16048324,0.62248334,0.24964481,0.26260806,0.11394649,0.00000000
-1.89994997,1.00077628,0.01316836,0.02468186,0.14928617,0.60122872,0.24154084,0.25608812,0.10721936,0.00000000
-1.89394697,0.97653334,0.01244526,0.02552791,0.13950214,0.58542679,0.23503538,0.25105734,0.10136299,0.00000000
-1.88794397,0.95970314,0.01185082,0.02633885,0.13112350,0.57476426,0.23013901,0.24742009,0.09634074,0.00000000
-1.88194097,0.94976947,0.01139233,0.02709324,0.12412577,0.56888299,0.22682793,0.24506222,0.09210841,0.00000000
-1.87593797,0.94615261,0.01107406,0.02777074,0.11846851,0.56738843,0.22504688,0.24385465,0.08861524,0.00000000
-1.86993497,0.94822232,0.01089716,0.02835271,0.11409615,0.56985709,0.22471248,0.24365715,0.08580503,0.00000000
-1.86393197,0.95530961,0.01085983,0.02882280,0.11093898,0.57584295,0.22571667,0.24432179,0.08361716,0.00000000
-1.85792896,0.96671716,0.01095732,0.02916749,0.10891422,0.58488290,0.22793025,0.24569625,0.08198761,0.00000000
-1.85192596,0.98172842,0.01118214,0.02937643,0.10792712,0.59650133,0.23120638,0.24762674,0.08084996,0.00000000
-1.84592296,0.99961549,0.01152426,0.02944272,0.10787221,0.61021395,0.23538399,0.24996047,0.08013620,0.00000000
-1.83991996,1.01964609,0.01197131,0.02936301,0.10863471,0.62553128,0.24029102,0.25254779,0.07977763,0.00000000
-1.83391696,1.04108996,0.01250892,0.02913756,0.11009201,0.64196207,0.24574772,0.25524398,0.07970556,0.00000000
-1.82791396,1.06322513,0.01312104,0.02877003,0.11211535,0.65901684,0.25156973,0.25791067,0.07985207,0.00000000
-1.82191096,1.08534451,0.01379031,0.02826731,0.11457177,0.67621210,0.25757142,0.26041713,0.08015068,0.00000000
-1.81590795,1.10676318,0.01449850,0.02763914,0.11732611,0.69307527,0.26356920,0.26264140,0.08053702,0.00000000
-1.80990495,1.12682669,0.01522699,0.02689771,0.12024337,0.70915068,0.26938501,0.26447140,0.08094952,0.00000000
-1.80390195,1.14492062,0.01595723,0.02605721,0.12319106,0.72400650,0.27485009,0.26580613,0.08133015,0.00000000
-1.79789895,1.16048131,0.01667132,0.02513338,0.12604187,0.73724287,0.27980888,0.26655696,0.08162510,0.00000000
-1.79189595,1.17300778,0.01735249,0.02414298,0.12867623,0.74850076,0.28412304,0.26664906,0.08178556,0.00000000
-1.78589295,1.18207437,0.01798567,0.02310339,0.13098507,0.75747149,0.28767557,0.26602294,0.08176852,0.00000000
-1.77988994,1.18734364,0.01855797,0.02203220,0.13287231,0.76390642,0.29037485,0.26463612,0.08153746,0.00000000
-1.77388694,1.18857903,0.01905917,0.02094681,0.13425729,0.76762632,0.29215837,0.26246477,0.08106309,0.00000000
-1.76788394,1.18565621,0.01948213,0.01986419,0.13507688,0.76852991,0.29299605,0.25950518,0.08032403,0.00000000
-1.76188094,1.17857279,0.01982310,0.01880061,0.13528722,0.76660102,0.29289291,0.25577511,0.07930723,0.00000000
-1.75587794,1.16745514,0.02008193,0.01777153,0.13486500,0.76191372,0.29189080,0.25131459,0.07800841,0.00000000
-1.74987494,1.15256194,0.02026223,0.01679140,0.13380817,0.75463508,0.29006917,0.24618638,0.07643219,0.00000000
-1.74387194,1.13428376,0.02037134,0.01587367,0.13213610,0.74502499,0.28754452,0.24047562,0.07459202,0.00000000
-1.73786893,1.11313819,0.02042019,0.01503071,0.12988909,0.73343297,0.28446860,0.23428883,0.07250992,0.00000000
-1.73186593,1.08976045,0.02042301,0.01427384,0.12712728,0.72029168,0.28102524,0.22775212,0.07021588,0.00000000
-1.72586293,1.06488949,0.02039698,0.01361326,0.12392896,0.70610729,0.27742578,0.22100854,0.06774708,0.00000000
-1.71985993,1.03934981,0.02036164,0.01305809,0.12038839,0.69144697,0.27390328,0.21421469,0.06514688,0.00000000
-1.71385693,1.01402962,0.02033835,0.01261633,0.11661309,0.67692379,0.27070558,0.20753664,0.06246360,0.00000000
-1.70785393,0.98985609,0.02034951,0.01229483,0.11272088,0.66317961,0.26808757,0.20114521,0.05974915,0.00000000
