energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.08104052,1.84038496,0.02012219,0.47103161,0.39889744,0.62653760,0.22087814,0.00000000,0.24064701,0.49541669
-0.07503752,1.87186667,0.01938347,0.48175068,0.40247432,0.64682124,0.21910754,0.00000000,0.23722921,0.50063996
-0.06903452,1.91219225,0.01864612,0.49541982,0.40884210,0.67120098,0.21757851,0.00000000,0.23448554,0.50732904
-0.06303152,1.96118399,0.01792172,0.51201210,0.41785431,0.69954970,0.21630524,0.00000000,0.23243160,0.51539495
-0.05702851,2.01843446,0.01722031,0.53142012,0.42930791,0.73164111,0.21529544,0.00000000,0.23106723,0.52471635
-0.05102551,2.08330011,0.01655008,0.55345263,0.44294567,0.76714682,0.21454923,0.00000000,0.23037644,0.53514117
-0.04502251,2.15490409,0.01591725,0.57783418,0.45846034,0.80563713,0.21405846,0.00000000,0.23032834,0.54648984
-0.03901951,2.23214906,0.01532597,0.60420804,0.47550064,0.84658598,0.21380646,0.00000000,0.23087904,0.55856009
-0.03301651,2.31374027,0.01477844,0.63214247,0.49367911,0.88937997,0.21376844,0.00000000,0.23197459,0.57113338
-0.02701351,2.39821848,0.01427500,0.66114028,0.51258166,0.93333170,0.21391242,0.00000000,0.23355479,0.58398278
-0.02101051,2.48400180,0.01381438,0.69065148,0.53177851,0.97769674,0.21420075,0.00000000,0.23555777,0.59688204
-0.01500750,2.56943513,0.01339399,0.72008857,0.55083634,1.02169399,0.21459216,0.00000000,0.23792503,0.60961554
-0.00900450,2.65284523,0.01301025,0.74884392,0.56933111,1.06452855,0.21504420,0.00000000,0.24060685,0.62198869
-0.00300150,2.73259922,0.01265897,0.77630868,0.58686118,1.10541625,0.21551598,0.00000000,0.24356762,0.63383842
0.00300150,2.80716391,0.01233572,0.80189220,0.60306012,1.14360879,0.21597113,0.00000000,0.24679088,0.64504308
0.00900450,2.87516342,0.01203613,0.82504152,0.61760879,1.17841842,0.21638066,0.00000000,0.25028366,0.65553140
0.01500750,2.93543220,0.01175630,0.84525974,0.63024611,1.20924099,0.21672565,0.00000000,0.25407992,0.66528994
0.02101051,2.98706124,0.01149300,0.86212273,0.64077811,1.23557644,0.21699961,0.00000000,0.25824278,0.67436856
0.02701351,3.02943494,0.01124388,0.87529331,0.64908478,1.25704561,0.21721034,0.00000000,0.26286531,0.68288361
0.03301651,3.06225697,0.01100764,0.88453240,0.65512462,1.27340274,0.21738105,0.00000000,0.26806974,0.69101842
0.03901951,3.08556384,0.01078407,0.88970660,0.65893641,1.28454293,0.21755077,0.00000000,0.27400504,0.69902109
0.04502251,3.09972528,0.01057406,0.89079194,0.66063839,1.29050438,0.21777400,0.00000000,0.28084278,0.70719933
0.05102551,3.10543144,0.01037953,0.88787367,0.66042468,1.29146511,0.21811934,0.00000000,0.28877148,0.71591256
0.05702851,3.10366741,0.01020329,0.88114218,0.65855927,1.28773457,0.21866745,0.00000000,0.29798952,0.72556145
0.06303152,3.09567606,0.01004888,0.87088518,0.65536760,1.27974032,0.21950815,0.00000000,0.30869696,0.73657521
0.06903452,3.08291099,0.00992038,0.85747672,0.65122634,1.26801065,0.22073688,0.00000000,0.32108648,0.74939713
0.07503752,3.06698157,0.00982216,0.84136339,0.64655144,1.25315371,0.22245066,0.00000000,0.33533395,0.76446881
0.08104052,3.04959254,0.00975869,0.82304842,0.64178521,1.23583442,0.22474373,0.00000000,0.35158898,0.78221393
0.08704352,3.03248075,0.00973431,0.80307436,0.63738258,1.21674983,0.22770303,0.00000000,0.36996588,0.80302198
0.09304652,3.01735188,0.00975306,0.78200504,0.63379730,1.19660435,0.23140386,0.00000000,0.39053566,0.82723273
0.09904952,3.00581948,0.00981851,0.76040746,0.63146819,1.17608560,0.23590572,0.00000000,0.41331920,0.85512224
0.10505253,2.99934915,0.00993366,0.73883449,0.63080613,1.15584206,0.24124881,0.00000000,0.43828225,0.88689076
0.11105553,2.99920964,0.01010085,0.71780863,0.63218196,1.13646310,0.24745114,0.00000000,0.46533243,0.92265327
0.11705853,3.00643282,0.01032175,0.69780769,0.63591567,1.11846232,0.25450651,0.00000000,0.49431846,0.96243294
0.12306153,3.02178361,0.01059738,0.67925257,0.64226717,1.10226447,0.26238350,0.00000000,0.52503176,1.00615784
0.12906453,3.04574084,0.01092814,0.66249747,0.65142866,1.08819634,0.27102542,0.00000000,0.55721043,1.05366102
0.13506753,3.07848897,0.01131388,0.64782274,0.66351902,1.07648172,0.28035138,0.00000000,0.59054549,1.10468387
0.14107054,3.11992071,0.01175401,0.63543047,0.67857999,1.06724030,0.29025822,0.00000000,0.62468906,1.15888263
0.14707354,3.16964960,0.01224760,0.62544259,0.69657444,1.06049034,0.30062349,0.00000000,0.65926431,1.21583766
0.15307654,3.22703141,0.01279342,0.61790159,0.71738664,1.05615454,0.31130911,0.00000000,0.69387653,1.27506497
0.15907954,3.29119318,0.01339007,0.61277350,0.74082437,1.05406891,0.32216557,0.00000000,0.72812504,1.33602950
0.16508254,3.36106785,0.01403597,0.60995285,0.76662302,1.05399381,0.33303662,0.00000000,0.76161517,1.39815948
0.17108554,3.43543305,0.01472941,0.60926947,0.79445136,1.05562663,0.34376403,0.00000000,0.79396997,1.46086118
0.17708854,3.51295201,0.01546849,0.61049658,0.82391893,1.05861558,0.35419235,0.00000000,0.82484094,1.52353338
0.18309155,3.59221497,0.01625110,0.61335998,0.85458491,1.06257390,0.36417334,0.00000000,0.85391738,1.58558102
0.18909455,3.67177937,0.01707477,0.61754797,0.88596803,1.06709395,0.37356998,0.00000000,0.88093397,1.64642744
0.19509755,3.75020763,0.01793658,0.62272154,0.91755759,1.07176072,0.38225985,0.00000000,0.90567622,1.70552482
0.20110055,3.82610112,0.01883301,0.62852477,0.94882501,1.07616435,0.39013778,0.00000000,0.92798358,1.76236249
0.20710355,3.89812975,0.01975977,0.63459489,0.97923580,1.07991127,0.39711763,0.00000000,0.94775019,1.81647302
0.21310655,3.96505647,0.02071172,0.64057186,1.00826152,1.08263389,0.40313332,0.00000000,0.96492341,1.86743604
0.21910955,4.02575639,0.02168270,0.64610735,1.03539147,1.08399847,0.40813892,0.00000000,0.97950000,1.91487991
0.22511256,4.07923081,0.02266545,0.65087269,1.06014375,1.08371131,0.41210805,0.00000000,0.99152066,1.95848139
0.23111556,4.12461603,0.02365164,0.65456590,1.08207536,1.08152313,0.41503259,0.00000000,1.00106290,1.99796382
0.23711856,4.16118772,0.02463182,0.65691759,1.10079118,1.07723182,0.41692077,0.00000000,1.00823291,2.03309395
0.24312156,4.18836126,0.02559561,0.65769555,1.11595148,1.07068365,0.41779493,0.00000000,1.01315680,2.06367796
0.24912456,4.20568882,0.02653178,0.65670829,1.12727778,1.06177306,0.41768898,0.00000000,1.01597170,2.08955710
0.25512756,4.21285390,0.02742855,0.65380721,1.13455708,1.05044134,0.41664573,0.00000000,1.01681718,2.11060325
0.26113057,4.20966403,0.02827387,0.64888775,1.13764427,1.03667434,0.41471436,0.00000000,1.01582740,2.12671492
0.26713357,4.19604255,0.02905579,0.64188927,1.13646281,1.02049939,0.41194792,0.00000000,1.01312432,2.13781384
0.27313657,4.17201986,0.02976289,0.63279411,1.13100377,1.00198177,0.40840126,0.00000000,1.00881244,2.14384249
0.27913957,4.13772503,0.03038467,0.62162560,1.12132335,0.98122087,0.40412927,0.00000000,1.00297501,2.14476284
0.28514257,4.09337797,0.03091205,0.60844541,1.10753911,0.95834612,0.39918556,0.00000000,0.99567206,2.14055619
0.29114557,4.03928290,0.03133782,0.59335027,1.08982513,0.93351307,0.39362168,0.00000000,0.98694028,2.13122444
0.29714857,3.97582299,0.03165705,0.57646811,1.06840636,0.90689957,0.38748675,0.00000000,0.97679455,2.11679259
0.30315158,3.90345675,0.03186750,0.55795402,1.04355246,0.87870223,0.38082765,0.00000000,0.96523124,2.09731245
0.30915458,3.82271584,0.03196994,0.53798588,1.01557134,0.84913320,0.37368957,0.00000000,0.95223288,2.07286753
0.31515758,3.73420441,0.03196844,0.51676000,0.98480269,0.81841738,0.36611694,0.00000000,0.93777409,2.04357870
0.32116058,3.63859978,0.03187053,0.49448675,0.95161164,0.78678993,0.35815470,0.00000000,0.92182842,2.00961060
0.32716358,3.53665394,0.03168729,0.47138636,0.91638279,0.75449428,0.34984964,0.00000000,0.90437577,1.97117837
0.33316658,3.42919574,0.03143334,0.44768499,0.87951465,0.72178029,0.34125197,0.00000000,0.88540998,1.92855431
0.33916958,3.31713300,0.03112671,0.42361101,0.84141452,0.68890281,0.33241674,0.00000000,0.86494630,1.88207426
0.34517259,3.20145407,0.03078862,0.39939166,0.80249398,0.65612031,0.32340518,0.00000000,0.84302829,1.83214308
0.35117559,3.08322830,0.03044310,0.37525011,0.76316470,0.62369362,0.31428579,0.00000000,0.81973381,1.77923890
0.35717859,2.96360469,0.03011656,0.35140279,0.72383475,0.59188465,0.30513506,0.00000000,0.79517976,1.72391573
0.36318159,2.84380817,0.02983724,0.32805721,0.68490513,0.56095487,0.29603786,0.00000000,0.76952538,1.66680391
0.36918459,2.72513297,0.02963454,0.30540997,0.64676654,0.53116370,0.28708718,0.00000000,0.74297375,1.60860819
0.37518759,2.60893273,0.02953831,0.28364520,0.60979623,0.50276647,0.27838355,0.00000000,0.71577146,1.55010300
0.38119060,2.49660694,0.02957807,0.26293322,0.57435479,0.47601208,0.27003375,0.00000000,0.68820637,1.49212484
0.38719360,2.38958369,0.02978219,0.24342937,0.54078297,0.45114026,0.26214911,0.00000000,0.66060342,1.43556158
0.39319660,2.28929876,0.03017702,0.22527305,0.50939834,0.42837838,0.25484323,0.00000000,0.63331870,1.38133881
0.39919960,2.19717123,0.03078607,0.20858693,0.48049185,0.40793798,0.24822938,0.00000000,0.60673185,1.33040339
0.40520260,2.11457624,0.03162923,0.19347616,0.45432432,0.39001094,0.24241746,0.00000000,0.58123721,1.28370437
0.41120560,2.04281535,0.03272203,0.18002773,0.43112297,0.37476551,0.23751081,0.00000000,0.55723387,1.24217198
0.41720860,1.98308545,0.03407496,0.16830980,0.41107794,0.36234222,0.23360293,0.00000000,0.53511514,1.20669490
0.42321161,1.93644713,0.03569305,0.15837112,0.39433919,0.35284986,0.23077413,0.00000000,0.51525775,1.17809680
0.42921461,1.90379351,0.03757541,0.15024053,0.38101356,0.34636179,0.22908851,0.00000000,0.49801124,1.15711263
0.43521761,1.88582066,0.03971512,0.14392639,0.37116246,0.34291247,0.22859113,0.00000000,0.48368785,1.14436551
0.44122061,1.88300082,0.04209917,0.13941633,0.36480010,0.34249474,0.22930565,0.00000000,0.47255337,1.14034503
0.44722361,1.89555930,0.04470866,0.13667693,0.36189249,0.34505770,0.23123255,0.00000000,0.46481922,1.14538780
0.45322661,1.92345624,0.04751918,0.13565378,0.36235726,0.35050547,0.23434796,0.00000000,0.46063593,1.15966079
0.45922961,1.96637399,0.05050136,0.13627165,0.36606437,0.35869692,0.23860318,0.00000000,0.46008838,1.18314840
0.46523262,2.02371087,0.05362160,0.13843508,0.37283783,0.36944641,0.24392500,0.00000000,0.46319278,1.21564370
0.47123562,2.09458178,0.05684287,0.14202927,0.38245830,0.38252565,0.25021667,0.00000000,0.46989541,1.25674425
0.47723862,2.17782608,0.06012569,0.14692144,0.39466665,0.39766663,0.25735973,0.00000000,0.48007317,1.30585308
0.48324162,2.27202270,0.06342911,0.15296254,0.40916845,0.41456556,0.26521639,0.00000000,0.49353590,1.36218477
0.48924462,2.37551243,0.06671171,0.15998951,0.42563910,0.43288789,0.27363262,0.00000000,0.51003008,1.42477688
0.49524762,2.48642703,0.06993257,0.16782799,0.44372986,0.45227407,0.28244169,0.00000000,0.52924405,1.49250648
0.50125063,2.60272443,0.07305215,0.17629541,0.46307418,0.47234620,0.29146812,0.00000000,0.55081431,1.56411161
0.50725363,2.72222953,0.07603313,0.18520451,0.48329469,0.49271516,0.30053187,0.00000000,0.57433282,1.63821710
0.51325663,2.84267923,0.07884094,0.19436718,0.50401022,0.51298819,0.30945275,0.00000000,0.59935498,1.71336435
0.51925963,2.96177099,0.08144435,0.20359853,0.52484314,0.53277668,0.31805469,0.00000000,0.62540818,1.78804416
0.52526263,3.07721329,0.08381572,0.21272104,0.54542645,0.55170400,0.32616999,0.00000000,0.65200068,1.86073181
0.53126563,3.18677688,0.08593115,0.22156873,0.56541080,0.56941311,0.33364323,0.00000000,0.67863067,1.92992351
0.53726863,3.28834540,0.08777050,0.22999113,0.58447108,0.58557384,0.34033485,0.00000000,0.70479533,1.99417308
0.54327164,3.37996386,0.08931726,0.23785698,0.60231256,0.59988958,0.34612423,0.00000000,0.72999982,2.05212779
0.54927464,3.45988368,0.09055832,0.24505749,0.61867626,0.61210326,0.35091223,0.00000000,0.75376605,2.10256240
0.55527764,3.52660300,0.09148373,0.25150888,0.63334370,0.62200248,0.35462311,0.00000000,0.77564112,2.14441015
0.56128064,3.57890100,0.09208640,0.25715440,0.64614061,0.62942355,0.35720578,0.00000000,0.79520537,2.17678984
0.56728364,3.61586524,0.09236180,0.26196536,0.65693972,0.63425452,0.35863440,0.00000000,0.81207993,2.19902810
0.57328664,3.63691114,0.09230782,0.26594130,0.66566234,0.63643689,0.35890826,0.00000000,0.82593358,2.21067603
0.57928964,3.64179295,0.09192459,0.26910929,0.67227885,0.63596618,0.35805101,0.00000000,0.83648896,2.21151971
0.58529265,3.63060583,0.09121443,0.27152219,0.67680785,0.63289111,0.35610926,0.00000000,0.84352782,2.20158416
0.59129565,3.60377899,0.09018192,0.27325604,0.67931413,0.62731159,0.35315060,0.00000000,0.84689528,2.18113064
0.59729865,3.56205987,0.08883407,0.27440663,0.67990529,0.61937540,0.34926104,0.00000000,0.84650289,2.15064729
0.60330165,3.50648999,0.08718045,0.27508528,0.67872722,0.60927383,0.34454205,0.00000000,0.84233041,2.11083343
0.60930465,3.43837304,0.08523356,0.27541408,0.67595842,0.59723610,0.33910726,0.00000000,0.83442607,2.06257807
0.61530765,3.35923626,0.08300900,0.27552072,0.67180336,0.58352308,0.33307882,0.00000000,0.82290534,2.00693329
0.62131066,3.27078622,0.08052579,0.27553309,0.66648502,0.56842005,0.32658367,0.00000000,0.80794801,1.94508342
0.62731366,3.17486049,0.07780655,0.27557387,0.66023692,0.55222917,0.31974972,0.00000000,0.78979373,1.87831097
0.63331666,3.07337663,0.07487760,0.27575535,0.65329478,0.53526142,0.31270222,0.00000000,0.76873587,1.80796055
0.63931966,2.96828013,0.07176896,0.27617470,0.64588826,0.51782864,0.30556014,0.00000000,0.74511400,1.73540185
0.64532266,2.86149300,0.06851423,0.27690976,0.63823291,0.50023565,0.29843307,0.00000000,0.71930502,1.66199292
0.65132566,2.75486456,0.06515030,0.27801571,0.63052279,0.48277284,0.29141837,0.00000000,0.69171330,1.58904482
0.65732866,2.65012593,0.06171692,0.27952263,0.62292405,0.46570932,0.28459896,0.00000000,0.66276011,1.51778890
0.66333167,2.54884970,0.05825616,0.28143406,0.61556956,0.44928710,0.27804160,0.00000000,0.63287262,1.44934737
0.66933467,2.45241572,0.05481174,0.28372667,0.60855511,0.43371607,0.27179591,0.00000000,0.60247297,1.38470824
0.67533767,2.36198419,0.05142826,0.28635096,0.60193705,0.41917040,0.26589396,0.00000000,0.57196772,1.32470505
0.68134067,2.27847644,0.04815043,0.28923305,0.59573167,0.40578596,0.26035064,0.00000000,0.54173808,1.27000199
0.68734367,2.20256388,0.04502218,0.29227742,0.58991625,0.39365928,0.25516459,0.00000000,0.51213127,1.22108450
0.69334667,2.13466510,0.04208591,0.29537039,0.58443175,0.38284760,0.25031982,0.00000000,0.48345333,1.17825553
0.69934967,2.07495086,0.03938163,0.29838443,0.57918701,0.37337030,0.24578770,0.00000000,0.45596362,1.14163725
0.70535268,2.02335641,0.03694631,0.30118279,0.57406422,0.36521142,0.24152954,0.00000000,0.42987111,1.11117794
0.71135568,1.97960049,0.03481328,0.30362455,0.56892549,0.35832311,0.23749934,0.00000000,0.40533267,1.08666355
0.71735868,1.94320978,0.03301164,0.30556969,0.56362009,0.35262996,0.23364671,0.00000000,0.38245315,1.06773336
0.72336168,1.91354796,0.03156599,0.30688408,0.55799220,0.34803386,0.22991989,0.00000000,0.36128738,1.05389919
0.72936468,1.88984797,0.03049605,0.30744409,0.55188861,0.34441932,0.22626856,0.00000000,0.34184375,1.04456713
0.73536768,1.87124623,0.02981660,0.30714084,0.54516625,0.34165881,0.22264653,0.00000000,0.32408927,1.03906131
0.74137069,1.85681761,0.02953733,0.30588377,0.53769908,0.33961818,0.21901398,0.00000000,0.30795565,1.03664869
0.74737369,1.84560982,0.02966295,0.30360348,0.52938417,0.33816171,0.21533935,0.00000000,0.29334628,1.03656411
0.75337669,1.83667631,0.03019328,0.30025379,0.52014665,0.33715678,0.21160069,0.00000000,0.28014369,1.03803499
0.75937969,1.82910639,0.03112337,0.29581300,0.50994349,0.33647796,0.20778648,0.00000000,0.26821703,1.04030476
0.76538269,1.82205202,0.03244372,0.29028424,0.49876580,0.33601033,0.20389592,0.00000000,0.25742953,1.04265457
0.77138569,1.81475051,0.03414048,0.28369503,0.48663987,0.33565217,0.19993867,0.00000000,0.24764537,1.04442264
0.77738869,1.80654261,0.03619569,0.27609612,0.47362679,0.33531670,0.19593406,0.00000000,0.23873590,1.04502089
0.78339170,1.79688586,0.03858746,0.26755963,0.45982071,0.33493319,0.19190997,0.00000000,0.23058489,1.04394844
0.78939470,1.78536306,0.04129022,0.25817657,0.44534609,0.33444717,0.18790121,0.00000000,0.22309283,1.04080181
0.79539770,1.77168598,0.04427492,0.24805401,0.43035379,0.33382008,0.18394778,0.00000000,0.21618000,1.03528171
0.80140070,1.75569463,0.04750921,0.23731182,0.41501657,0.33302828,0.18009286,0.00000000,0.20978843,1.02719640
0.80740370,1.73735241,0.05095771,0.22607933,0.39952387,0.33206159,0.17638086,0.00000000,0.20388273,1.01646172
0.81340670,1.71673791,0.05458225,0.21449178,0.38407636,0.33092152,0.17285539,0.00000000,0.19844986,1.00309808
0.81940970,1.69403365,0.05834210,0.20268701,0.36888043,0.32961924,0.16955754,0.00000000,0.19349796,0.98722450
0.82541271,1.66951277,0.06219435,0.19080221,0.35414271,0.32817353,0.16652429,0.00000000,0.18905434,0.96905031
0.83141571,1.64352415,0.06609423,0.17897102,0.34006506,0.32660875,0.16378726,0.00000000,0.18516292,0.94886463
0.83741871,1.61647677,0.06999562,0.16732099,0.32683996,0.32495290,0.16137190,0.00000000,0.18188109,0.92702435
0.84342171,1.58882388,0.07385150,0.15597146,0.31464658,0.32323601,0.15929700,0.00000000,0.17927635,0.90394086
0.84942471,1.56104764,0.07761459,0.14503199,0.30364759,0.32148874,0.15757468,0.00000000,0.17742278,0.88006609
0.85542771,1.53364465,0.08123792,0.13460126,0.29398672,0.31974141,0.15621079,0.00000000,0.17639755,0.85587832
0.86143072,1.50711282,0.08467559,0.12476646,0.28578718,0.31802330,0.15520562,0.00000000,0.17627761,0.83186807
0.86743372,1.48193979,0.08788345,0.11560321,0.27915076,0.31636234,0.15455505,0.00000000,0.17713656,0.80852466
0.87343672,1.45859317,0.09081987,0.10717589,0.27415770,0.31478515,0.15425183,0.00000000,0.17904201,0.78632351
0.87943972,1.43751253,0.09344645,0.09953834,0.27086715,0.31331729,0.15428707,0.00000000,0.18205325,0.76571467
0.88544272,1.41910315,0.09572872,0.09273483,0.26931805,0.31198375,0.15465182,0.00000000,0.18621938,0.74711266
0.89144572,1.40373141,0.09763675,0.08680127,0.26953043,0.31080959,0.15533852,0.00000000,0.19157796,0.73088792
0.89744872,1.39172155,0.09914573,0.08176644,0.27150687,0.30982056,0.15634239,0.00000000,0.19815405,0.71735983
0.90345173,1.38335374,0.10023638,0.07765331,0.27523404,0.30904379,0.15766251,0.00000000,0.20595967,0.70679137
0.90945473,1.37886288,0.10089525,0.07448010,0.28068409,0.30850834,0.15930260,0.00000000,0.21499366,0.69938562
0.91545773,1.37843824,0.10111494,0.07226132,0.28781592,0.30824554,0.16127138,0.00000000,0.22524181,0.69528374
0.92146073,1.38222343,0.10089408,0.07100843,0.29657613,0.30828922,0.16358250,0.00000000,0.23667726,0.69456464
0.92746373,1.39031658,0.10023730,0.07073020,0.30689962,0.30867555,0.16625396,0.00000000,0.24926102,0.69724607
0.93346673,1.40277067,0.09915495,0.07143276,0.31870979,0.30944278,0.16930717,0.00000000,0.26294267,0.70328709
0.93946973,1.41959372,0.09766281,0.07311928,0.33191846,0.31063052,0.17276546,0.00000000,0.27766103,0.71259171
0.94547274,1.44074899,0.09578163,0.07578930,0.34642534,0.31227887,0.17665228,0.00000000,0.29334483,0.72501357
0.95147574,1.46615508,0.09353664,0.07943781,0.36211741,0.31442727,0.18098918,0.00000000,0.30991334,0.74036151
0.95747874,1.49568610,0.09095702,0.08405409,0.37886808,0.31711311,0.18579347,0.00000000,0.32727690,0.75840582
0.96348174,1.52917187,0.08807528,0.08962044,0.39653646,0.32037025,0.19107601,0.00000000,0.34533734,0.77888499
0.96948474,1.56639856,0.08492669,0.09611083,0.41496672,0.32422740,0.19683894,0.00000000,0.36398839,0.80151284
0.97548774,1.60710967,0.08154871,0.10348972,0.43398786,0.32870648,0.20307367,0.00000000,0.38311602,0.82598584
0.98149075,1.65100778,0.07798041,0.11171091,0.45341396,0.33382103,0.20975926,0.00000000,0.40259878,0.85199042
0.98749375,1.69775708,0.07426194,0.12071684,0.47304508,0.33957475,0.21686122,0.00000000,0.42230823,0.87921029
0.99349675,1.74698701,0.07043406,0.13043813,0.49266888,0.34596022,0.22433089,0.00000000,0.44210962,0.90733342
0.99949975,1.79829703,0.06653764,0.14079364,0.51206315,0.35295793,0.23210543,0.00000000,0.46186267,0.93605886
1.00550275,1.85126271,0.06261330,0.15169098,0.53099913,0.36053562,0.24010857,0.00000000,0.48142283,0.96510306
1.01150575,1.90544314,0.05870098,0.16302753,0.54924567,0.36864804,0.24825194,0.00000000,0.50064282,0.99420584
1.01750875,1.96038965,0.05483962,0.17469199,0.56657422,0.37723720,0.25643718,0.00000000,0.51937466,1.02313579
1.02351176,2.01565565,0.05106679,0.18656638,0.58276429,0.38623304,0.26455856,0.00000000,0.53747214,1.05169519
1.02951476,2.07080752,0.04741844,0.19852842,0.59760946,0.39555464,0.27250613,0.00000000,0.55479369,1.07972420
1.03551776,2.12543610,0.04392858,0.21045423,0.61092342,0.40511197,0.28016922,0.00000000,0.57120564,1.10710453
1.04152076,2.17916848,0.04062901,0.22222121,0.62254599,0.41480800,0.28744022,0.00000000,0.58658573,1.13376221
1.04752376,2.23167948,0.03754907,0.23371099,0.63234857,0.42454132,0.29421822,0.00000000,0.60082672,1.15966958
1.05352676,2.28270244,0.03471539,0.24481230,0.64023901,0.43420894,0.30041272,0.00000000,0.61383999,1.18484625
1.05952976,2.33203857,0.03215168,0.25542358,0.64616528,0.44370943,0.30594682,0.00000000,0.62555887,1.20935899
1.06553277,2.37956426,0.02987848,0.26545533,0.65011797,0.45294600,0.31076003,0.00000000,0.63594150,1.23332030
1.07153577,2.42523586,0.02791301,0.27483191,0.65213117,0.46182956,0.31481032,0.00000000,0.64497305,1.25688565
1.07753877,2.46909127,0.02626898,0.28349282,0.65228182,0.47028153,0.31807552,0.00000000,0.65266707,1.28024911
1.08354177,2.51124804,0.02495645,0.29139339,0.65068727,0.47823619,0.32055380,0.00000000,0.65906587,1.30363753
1.08954477,2.55189767,0.02398170,0.29850475,0.64750127,0.48564256,0.32226327,0.00000000,0.66423977,1.32730301
1.09554777,2.59129598,0.02334714,0.30481318,0.64290833,0.49246555,0.32324077,0.00000000,0.66828517,1.35151386
1.10155078,2.62974987,0.02305131,0.31031888,0.63711690,0.49868636,0.32353984,0.00000000,0.67132147,1.37654428
1.10755378,2.66760068,0.02308879,0.31503414,0.63035143,0.50430204,0.32322795,0.00000000,0.67348696,1.40266280
1.11355678,2.70520487,0.02345025,0.31898112,0.62284380,0.50932426,0.32238327,0.00000000,0.67493371,1.43012016
1.11955978,2.74291287,0.02412253,0.32218932,0.61482454,0.51377722,0.32109102,0.00000000,0.67582181,1.45913686
1.12556278,2.78104711,0.02508876,0.32469282,0.60651415,0.51769489,0.31943960,0.00000000,0.67631311,1.48989111
1.13156578,2.81988051,0.02632848,0.32652762,0.59811508,0.52111776,0.31751683,0.00000000,0.67656481,1.52250778
1.13756878,2.85961651,0.02781792,0.32772907,0.58980463,0.52408910,0.31540632,0.00000000,0.67672321,1.55704898
1.14357179,2.90037215,0.02953026,0.32832956,0.58172922,0.52665110,0.31318430,0.00000000,0.67691795,1.59350704
1.14957479,2.94216517,0.03143593,0.32835676,0.57400019,0.52884113,0.31091694,0.00000000,0.67725695,1.63180042
1.15557779,2.98490634,0.03350308,0.32783221,0.56669145,0.53068824,0.30865839,0.00000000,0.67782249,1.67177303
1.16158079,3.02839763,0.03569800,0.32677071,0.55983896,0.53221024,0.30644954,0.00000000,0.67866842,1.71319743
1.16758379,3.07233689,0.03798566,0.32518017,0.55344201,0.53341146,0.30431752,0.00000000,0.67981883,1.75578194
1.17358679,3.11632890,0.04033026,0.32306220,0.54746636,0.53428151,0.30227604,0.00000000,0.68126813,1.79918168
1.17958979,3.15990278,0.04269585,0.32041326,0.54184880,0.53479494,0.30032634,0.00000000,0.68298258,1.84301321
1.18559280,3.20253482,0.04504699,0.31722626,0.53650306,0.53491199,0.29845882,0.00000000,0.68490316,1.88687224
1.19159580,3.24367585,0.04734937,0.31349266,0.53132660,0.53458040,0.29665514,0.00000000,0.68694964,1.93035356
1.19759880,3.28278163,0.04957050,0.30920471,0.52620798,0.53373815,0.29489062,0.00000000,0.68902557,1.97307235
1.20360180,3.31934463,0.05168033,0.30435792,0.52103433,0.53231699,0.29313688,0.00000000,0.69102401,2.01468548
1.20960480,3.35292538,0.05365183,0.29895333,0.51569859,0.53024657,0.29136443,0.00000000,0.69283356,2.05491188
1.21560780,3.38318143,0.05546151,0.29299972,0.51010618,0.52745892,0.28954519,0.00000000,0.69434449,2.09355041
1.22161081,3.40989205,0.05708992,0.28651536,0.50418066,0.52389309,0.28765468,0.00000000,0.69545454,2.13049419
1.22761381,3.43297702,0.05852192,0.27952936,0.49786817,0.51949944,0.28567384,0.00000000,0.69607419,2.16574021
1.23361681,3.45250802,0.05974695,0.27208236,0.49114053,0.51424365,0.28359035,0.00000000,0.69613098,2.19939337
1.23961981,3.46871152,0.06075909,0.26422673,0.48399672,0.50810991,0.28139944,0.00000000,0.69557285,2.23166430
1.24562281,3.48196268,0.06155704,0.25602599,0.47646291,0.50110318,0.27910407,0.00000000,0.69437019,2.26286058
1.25162581,3.49276993,0.06214387,0.24755369,0.46859083,0.49325049,0.27671461,0.00000000,0.69251655,2.29337151
1.25762881,3.50175079,0.06252671,0.23889165,0.46045488,0.48460101,0.27424794,0.00000000,0.69002806,2.32364677
1.26363182,3.50959990,0.06271626,0.23012777,0.45214797,0.47522495,0.27172613,0.00000000,0.68694152,2.35416976
1.26963482,3.51705043,0.06272618,0.22135345,0.44377646,0.46521144,0.26917470,0.00000000,0.68331138,2.38542681
1.27563782,3.52483102,0.06257239,0.21266070,0.43545434,0.45466528,0.26662067,0.00000000,0.67920575,2.41787359
1.28164082,3.53362023,0.06227229,0.20413923,0.42729725,0.44370298,0.26409041,0.00000000,0.67470166,2.45190044
1.28764382,3.54400098,0.06184396,0.19587362,0.41941626,0.43244822,0.26160752,0.00000000,0.66988000,2.48779852
1.29364682,3.55641753,0.06130534,0.18794056,0.41191218,0.42102683,0.25919075,0.00000000,0.66482022,2.52572848
1.29964982,3.57113734,0.06067344,0.18040658,0.40487031,0.40956195,0.25685228,0.00000000,0.65959536,2.56569364
1.30565283,3.58822029,0.05996364,0.17332613,0.39835614,0.39816916,0.25459617,0.00000000,0.65426751,2.60751933
